,OFClat_R,Paracentral_Lobule_L,Vermis_3,Cerebellum_10_R,Thal_PuI_R,Frontal_Sup_2_R,Thal_PuL_L,Supp_Motor_Area_R,Thal_IL_R,Thal_AV_L,Raphe_M,Thal_MDl_R,Frontal_Inf_Orb_2_R,Temporal_Pole_Sup_R,Thal_PuL_R,Cerebellum_7b_R,Cuneus_R,Cerebellum_3_R,SN_pr_R,Cingulate_Mid_R,Pallidum_R,Vermis_9,VTA_R,Frontal_Med_Orb_L,Hippocampus_L,Amygdala_R,Cerebellum_7b_L,Frontal_Inf_Tri_L,Red_N_L,Parietal_Sup_L,Cerebellum_Crus1_L,OFCmed_R,Angular_R,Temporal_Sup_L,Frontal_Inf_Oper_L,Thal_VPL_R,Cingulate_Mid_L,Vermis_10,Temporal_Inf_R,ACC_pre_R,Temporal_Pole_Mid_L,Cerebellum_4_5_R,Rolandic_Oper_L,Temporal_Mid_R,Vermis_8,Thal_VL_R,OFCpost_L,Calcarine_R,Cerebellum_4_5_L,Cerebellum_3_L,Cuneus_L,Thal_PuI_L,SN_pc_R,Parietal_Sup_R,ACC_sup_L,Red_N_R,Cerebellum_8_L,Caudate_R,Insula_R,Rectus_R,Parietal_Inf_L,Thal_LGN_L,Paracentral_Lobule_R,Supp_Motor_Area_L,Putamen_R,Heschl_L,Amygdala_L,Thal_MGN_R,Temporal_Sup_R,Thal_MDm_R,Temporal_Pole_Mid_R,Temporal_Pole_Sup_L,Rectus_L,Putamen_L,Cerebellum_Crus1_R,SupraMarginal_R,Thal_LP_R,Frontal_Sup_Medial_R,Thal_Re_L,Cerebellum_9_L,Thal_AV_R,Thal_PuM_R,Occipital_Sup_L,Cerebellum_6_R,Insula_L,OFCant_R,Cingulate_Post_L,Vermis_1_2,Vermis_7,Frontal_Inf_Orb_2_L,Parietal_Inf_R,Vermis_4_5,Thal_MGN_L,Caudate_L,Frontal_Inf_Oper_R,Thal_VA_R,Hippocampus_R,ACC_sup_R,N_Acc_L,Thal_PuM_L
SupraMarginal_R,-0.011306188848369808,0.7152735335483287,0.32057915523518227,0.5904294134144016,0.20000187235141106,-0.09653003202319282,0.6257334427957109,0.551161129289548,0.4616190968343031,-0.1600453573630461,0.04688408610618631,0.7016906370194409,0.18727838338870612,0.6125792069867538,0.81722758757358,-0.05787808871653723,0.5202201784622085,-0.19599104374969517,0.6118151014172063,0.6244267955256552,0.14882242325068493,-0.5251918182667427,0.49981030375864005,0.39583094819811215,0.5177172737256726,-0.1617903738888067,0.2895388914975042,0.4172490641683917,0.08810837332791217,0.6146290391584773,0.39282809896680176,-0.08477845121480675,0.6909773514820435,0.5330841322857234,0.6172703424845899,0.4891377909595803,0.5747596499951272,0.546054610819185,0.5626621365939541,-0.03198361104948491,-0.3214476108509028,0.6911534780543455,0.4493787517695084,0.7598684185901146,-0.28664205969485507,0.7159118602163258,-0.1858555853350207,0.7720033067602438,0.7632346227375537,-0.17823444497222202,0.6815894417307392,0.31658700948559526,0.6379997309442264,0.4782642211315309,0.2868285846592667,0.38128981759342756,0.4455296748888641,0.03816241461338515,0.7244069776789075,-0.24639706731549146,0.8097571239904932,0.4158298565811324,0.6985175567938512,0.5283466397280674,0.43467719610597094,0.7354678848011766,-0.1983498621180974,0.2493057064234571,0.8186808806073851,0.6171324614974022,0.3068061814696397,0.45622138341515234,-0.3028714644692715,0.13798219712991378,0.4447759263546116,1.0,0.47295325248549824,-0.07586369821497985,-0.007954255938109302,0.5866610796697239,0.14531195838064417,0.4137790513358352,0.4339024420213905,0.577704997595172,0.5861163530007554,-0.23908057539473593,0.49425651417435373,0.440968348094653,0.10073724013609921,-0.14204497487775708,0.8213692726240578,0.6948485297727338,0.38220557077774564,0.5007054005038689,0.4751719932166635,-0.1697048094875002,0.20094855398362776,0.3253297948789946,0.4400446451134017,0.551720345072084
Thal_LP_R,0.003996633021092855,0.3393458362532025,0.23209560854235123,0.3116692195130635,0.1702139727782944,-0.04401508573634775,0.3759323815821194,0.26702252492998085,0.27922627865543437,-0.15683354191533633,-0.014118419466714301,0.24567105544369708,0.10827680661360167,0.3068410821870979,0.35618998237897326,-0.0924686398327242,0.3463606425344944,-0.10937459934738293,0.302952396282072,0.33642182541956317,0.21302795849527334,-0.23826423779158656,0.10318338885883153,0.26630545096091146,0.32563863310427715,-0.05390704639535345,0.14093178870841383,0.19332377429489048,0.2537305409578588,0.3297722284572388,0.2034350264279689,-0.15518648263202384,0.382037857622491,0.1761791953839326,0.16586910071695848,0.40411373484517543,0.33817916449904173,0.27927444913762367,0.19544403284882475,-0.050446487980493206,-0.09407170826501274,0.3854121299053452,0.23711564854266398,0.3527574077291817,-0.1516916055059589,0.5538671077348511,-0.11990762973508012,0.34546442043721187,0.44470388986971005,-0.1371996187826582,0.3436464311929691,0.06387323557761744,0.2921558510026376,0.21956562915823766,0.4466558884093481,0.39598263769660214,0.3417115338773982,0.05945486159744822,0.5155395872665629,-0.24016411570335316,0.44647566208880973,0.13476045074220264,0.3162218478253734,0.3314577114329857,0.2730860986102613,0.5041689520185659,-0.12431410017974717,0.11953531051203957,0.3985104197199288,0.48928961118850267,0.14180471251816168,0.2994663685926648,-0.23660669179059687,-0.006286036421552917,0.20322587443949927,0.47295325248549824,1.0,0.03980966943809574,-0.12119994295289074,0.27764786324210616,0.0067397449799517254,0.46107490194297673,0.32976604432111317,0.3248510383116904,0.4446297572785131,-0.1419311335778546,0.18561662750805646,0.17242189822040457,0.1380033396339268,-0.10456121140158198,0.4480716607048415,0.397898881030482,0.20137310051742524,0.2272252727877154,0.10382405298406536,-0.1337404481287909,0.15732361566788858,0.3436899181121875,0.3960809241293051,0.41801524641009014
Frontal_Sup_Medial_R,0.5155380049148278,0.33313276082599075,0.6283117015102105,-0.670903337990991,0.43338773446496415,0.9377629170156688,-0.41177714543648086,0.6732966143964495,0.41734161435207096,0.7108256382798747,0.41976301849548475,-0.267433229342963,0.8091870869666686,-0.41975072481913694,-0.3013283771459658,0.42047781701657627,-0.5174634979443096,0.8672877096615143,0.31587065354201577,0.5832741987658251,0.505781110339118,0.704127993893429,-0.17352663391449358,-0.44372220440093774,0.48127967908246955,0.7441006333800145,-0.5132611540902311,0.6721552431062935,-0.047435736731971774,0.11473807590912592,-0.6464292173407616,0.08287465347174167,-0.5419362975826597,0.3096812943935226,0.431665668461956,0.48121489710362786,0.6284274598508961,-0.7560944775153464,-0.4666306873539683,0.8719946709805629,0.2477474918828062,-0.4477337023243576,0.23328212226235726,-0.45798657026811224,0.6699849886795334,0.12715378663445356,0.5168250497879351,-0.39733270865763765,-0.3210168768107889,0.8386321046460236,-0.5478775097293354,0.5226869516655948,0.054146200494407104,0.24743980447806976,0.7039984354115074,-0.43972458403079867,-0.3798863448498587,0.8516960144623937,-0.20276914133606672,0.4912724662231751,0.13017046692741693,0.10027343348668799,0.4710151207523431,0.6224852583842283,0.6511164491874133,0.19911546007549624,0.802872364931744,0.3077449884264225,-0.42730782966403863,0.3338778935500001,-0.46949373455531124,-0.5510288094619028,0.6858866583453884,0.7919362659683014,-0.648676663511186,-0.07586369821497985,0.03980966943809574,1.0,0.043242237276328845,-0.6916866729858376,0.19535462117133792,0.6431556885155723,-0.39061374159160045,-0.719344133731865,0.18008386008815477,0.7231688492740309,0.30473209094219883,0.46754562856619747,-0.41857058124348706,0.8839445009474017,0.04002239517009277,-0.5525674690865888,0.16029843465263635,0.5054688420605851,0.5511033938594643,0.7963160907696097,0.7467891946278679,0.6177285275941586,-0.1274347554499904,0.4406349427793589
Thal_Re_L,-0.0007941631073444458,0.029829869671977288,-0.029956934017123623,-0.04554405396656434,0.023500152678784594,0.09294207207299501,-0.07881076437698811,0.0681869603348931,0.03443508680302997,0.12116821658253202,-0.1828786318296047,-0.03119802660888733,-0.0016120106336668463,0.039631568210920495,0.026693544375096266,0.2674048598744659,-0.08132952627443854,0.029320388790808654,-0.03433036486268555,0.03254670826320296,-0.057443038397756954,0.06439842292331084,0.06974189187452748,-0.011262880303098062,-0.02565162155699922,-0.03964573263842655,-0.08809329489737892,0.024619043841209404,-0.10214139927408954,0.027325648966050293,-0.12789258602057765,-0.04168326074780741,-0.02686413053325966,0.1043201103400026,0.032904159071427415,-0.09173883538591102,0.004021832665690235,-0.09808659605351461,-0.04134206746461557,-0.005478825734147407,-0.01517048459540384,-0.11831104035483081,-0.07241750036375662,0.008789184225876885,0.01934653010555468,-0.1419899332996082,-0.10200343363770979,0.034649508229359936,-0.08230417367852352,0.05015768970213678,-0.0033684642459236185,0.18010948816948136,-0.011995664095940377,0.037026680466011284,-0.07488576171512457,-0.2500341709276868,-0.18709018292102308,0.010996766898248467,-0.0847321855024586,0.042607280885463325,0.05128022774223879,0.0023726598683139776,0.09123414135543102,0.01912249210041738,0.0241575853315622,-0.06431992000414662,0.08294570558955439,0.03355219713661141,-0.027766249576535958,-0.11859434936121103,-0.07330897891405293,-0.06593054943897068,0.10626385687604294,0.09890248691079412,-0.12178150897450958,-0.007954255938109302,-0.12119994295289074,0.043242237276328845,1.0,-0.0836483655632154,0.005610044688844177,-0.019731317207404012,-0.04811933920317995,-0.09602125615988391,0.014455504865963092,0.05432648197950277,0.04707545507329782,-0.057604092195870836,-0.194678583205562,0.06251705622012609,0.04082410061954733,-0.10882209725784864,0.041400429733079676,0.029455337513500768,0.14338413636030742,0.1008181352708805,0.04825792784639266,0.001135592610094324,-0.21567807132331973,0.07011512101971336
Cerebellum_9_L,-0.3412467070161981,0.24640257482981479,-0.2659552275859504,0.9452743685641043,-0.15215812416521635,-0.7349913630568602,0.7587857796775968,-0.160762844785378,-0.014088883417961535,-0.5545587574362045,-0.2817133679010709,0.6919270984865714,-0.43506796194316055,0.7305115602747558,0.6243871297754121,-0.4098985180521142,0.6117199581030404,-0.7831430548986397,0.0877332599425174,-0.0623270996518803,-0.2819316780644173,-0.9027247855657934,0.39302274813906274,0.5700518007861558,0.02968758044636846,-0.6457383588276747,0.6107378728736937,-0.21773199676924573,0.03877619033973846,0.14794674467366137,0.7651956956506437,-0.10826944794038905,0.7566424897702304,0.13826235901722447,0.021658777220703928,-0.04027200753705776,-0.11076628595752572,0.9586037434582354,0.785662753959958,-0.5855632079742481,-0.34220187016906567,0.8075127835697642,0.20176678023147032,0.7938522033769789,-0.6512437842739711,0.36166857669924607,-0.38607255699194837,0.7255172380559175,0.7566462081300913,-0.7411827602666805,0.7716445883793733,-0.2992643859125555,0.3887046793128825,-0.031240970128746146,-0.32457970369438166,0.590176194828176,0.6009012736818842,-0.6015047618816739,0.6913314667088737,-0.4406616196319674,0.29075926145032654,0.15359641227790313,0.09219214486607487,-0.1650891681673496,-0.15372803993364456,0.3163850032852464,-0.7333992540733879,0.027725822903123698,0.8310321270900097,0.24572405355322752,0.5893541618137742,0.7366736234779128,-0.6571085599562007,-0.48479463835260095,0.7865601498117163,0.5866610796697239,0.27764786324210616,-0.6916866729858376,-0.0836483655632154,1.0,-0.008868521427788163,-0.21470415804129697,0.4668532935451197,0.9550176320509055,0.29637205715785697,-0.5771432374541714,0.054075154325564256,-0.04502924324894395,0.3965656319795741,-0.7137632136213145,0.38806557288197785,0.8787055303844159,0.07264724007482606,-0.14096590545574053,-0.17149222839559825,-0.6916800615810766,-0.42250041228770163,-0.2620839244074722,0.32581700182910056,0.08630101849910801
Thal_AV_R,0.430743640940206,0.2865557979700779,0.11910869059209901,0.015409203905660876,-0.03106764473498492,0.226472811032851,0.12188441833370563,0.364110551603592,0.3885688187027577,0.5743346812554805,0.44226789604285016,-0.02466470381453201,0.31105100452443096,0.033739746010210056,-0.02153721751316608,-0.10265839021101796,-0.4239882169836054,0.2790364646729006,0.29747627415231875,0.21293524188502344,0.1846001642159496,0.048368175358289064,0.18017599398405532,0.04501438472998583,0.28630896594397875,0.24163846724310406,-0.10933030589964696,0.23097318856264054,-0.416213524578371,-0.06989793290940079,-0.3200539199178018,0.08365137517617616,-0.24091326183277978,0.39287083089130487,0.27036088779910156,0.423811035373091,0.192474534897668,-0.11606348635048143,0.15172959206609118,0.32831702959729897,0.04659114242778163,-0.08993270217274872,-0.039660047296877714,0.09234976550675865,0.38441476465618063,0.23629140921577968,0.19439678754493722,-0.0070022658268903415,-0.0911221740485707,0.43131460832402124,-0.24526712184845156,0.19832049692144935,0.3761004556297809,-0.006213533201154708,0.15384537051821986,-0.3250092265676606,-0.2254191115708421,0.279290869975611,0.032854172036214345,0.42570131894979396,-0.039040261927419315,0.2770602873238429,0.3008540843266575,0.14814188910656284,0.45008491933055167,0.06075896402224251,0.22876351268385361,0.5864522372412189,0.2320619675166146,0.37390708004874595,-0.2151913272745534,-0.39227096548084084,0.4885346042823237,0.3935944624254627,-0.09761432107249307,0.14531195838064417,0.0067397449799517254,0.19535462117133792,0.005610044688844177,-0.008868521427788163,1.0,0.23034448022858242,-0.5150056046517659,-0.13573896210889577,-0.12823825046378212,0.3439513022668451,0.1752692676341967,0.4011562677873966,-0.42002468475909444,0.19165302871469983,-0.009460000558006668,-0.14190937615312604,0.5926309357619131,0.3006897206142682,0.314957065021621,0.44791334868438404,0.2821523762152122,0.29235595657157293,-0.21190384768025905,0.25578630523134716
Thal_PuM_R,0.27554867102592584,0.658834513584851,0.7676267702708524,-0.1872396039428202,0.5356486020812088,0.6191683698464785,0.04008296757615687,0.8248112404663855,0.6873471232906349,0.36721556841281827,0.3747769629990134,0.10624649933020779,0.5771610068564299,-0.04012625725863269,0.28571820179083207,0.30376771110903444,0.010197663238045536,0.5847119027136337,0.5441546878289856,0.8324467421541041,0.47235971974184,0.3099523634187272,0.22378771288613333,-0.05916136167924477,0.80137280645677,0.423549752442519,-0.30958324354328415,0.7285708151708926,0.16965265318559017,0.5620519747068529,-0.28350719333374025,-0.05353020944664167,0.06408343833700192,0.5423652890577163,0.5978100912467903,0.8706789067844477,0.8382023577255916,-0.26418171618546094,-0.0948383747895217,0.5893894764703688,0.017173924349026454,0.1443416693965878,0.364942970716234,0.1454519852962803,0.3660713229121588,0.6551050312938546,0.19675791265202155,0.140247974043715,0.275195850347908,0.5567502756736918,-0.0281125458802917,0.6997785151552391,0.3303260671625075,0.6004581799857412,0.8530445460182893,-0.009067600894219827,-0.044659058759760485,0.7003508628740786,0.2597576268666034,0.17824517348701258,0.5574575057966169,0.49893153449515426,0.7407062458765896,0.7955852234527002,0.6648409917007128,0.5994372607900637,0.46564467316669395,0.365950573492543,0.15592848589097041,0.6475664637686167,-0.1709173134301469,-0.14729440125348187,0.3279173829707143,0.6959191012892599,-0.274905923723126,0.4137790513358352,0.46107490194297673,0.6431556885155723,-0.019731317207404012,-0.21470415804129697,0.23034448022858242,1.0,0.055178343444048795,-0.19492251814813744,0.5365100850148182,0.26907985972113707,0.5540251892164275,0.6671970705056683,-0.2955367555594822,0.5758994363764935,0.5585673226551905,0.04331139803313468,0.44174738457923357,0.768897198501346,0.6275225152712668,0.5580936751821266,0.8178051277612348,0.7965176710372064,0.25380972563086346,0.7745015698573163
Occipital_Sup_L,-0.33932645315974125,0.17425439425296993,0.10001066042010269,0.45959648643528006,0.04405183764097964,-0.39231433458450443,0.3777455001510133,-0.06335100844952374,-0.0804037102252921,-0.7387073620343743,-0.3969388599639295,0.3858063619215475,-0.2948038159461327,0.4832816035239332,0.643341306955188,-0.019430734910016078,0.9220996273233778,-0.4635694592100585,-0.07525445480176433,0.1988929014783123,-0.21094633903565607,-0.3755379907292371,0.3464639039529109,0.3696900456717866,0.16662070234760118,-0.4989908717395436,0.3326331260716771,-0.047177864204287295,0.49255360351933625,0.6170310651281798,0.5782173530932279,-0.042933679188313034,0.8327968528334417,0.029707331433696613,0.03717510946708237,0.005539259610643129,0.18368751312541534,0.5486922563836479,0.3572226160651015,-0.4679193165664108,-0.2100477545962748,0.7168429099131346,0.3144018888713096,0.564034912934253,-0.6133563518004904,0.3056492416312269,-0.24651799830287316,0.644240991140267,0.6923471139240065,-0.568120400507656,0.730662871549722,-0.03920595413733422,-0.03205818860861299,0.46334316966695804,0.044976144186767895,0.6065113021521632,0.4561053587661413,-0.4089506845004819,0.49363198553900633,-0.5043798939341346,0.5503831438551636,0.18761644421532933,0.16246402973928933,0.08932252850047746,-0.21148412683601553,0.4275207609480036,-0.5092114020722522,-0.3223888221420612,0.4490131772542393,0.08122003882387913,0.4447553813819923,0.761021624580953,-0.6336943986123568,-0.28107439183001287,0.3479613253971496,0.4339024420213905,0.32976604432111317,-0.39061374159160045,-0.04811933920317995,0.4668532935451197,-0.5150056046517659,0.055178343444048795,1.0,0.6206174016965077,0.52601826660432,-0.46922798183130954,0.16371024114672597,-0.0446553130942082,0.532325643036389,-0.345911554610757,0.6132503953994013,0.7270711120890306,-0.1508927639419605,0.050312791039768705,-0.18275767171425256,-0.5556662148719391,-0.0951381671989576,0.015852736603880185,0.3978313022156469,0.11438389285909178
Cerebellum_6_R,-0.385345454294025,0.2217322223286566,-0.25751586474333904,0.9288746356119484,-0.15162221201633597,-0.7511810719949213,0.7373305951316697,-0.19810751193992585,-0.06705418701184805,-0.6742008093683782,-0.3687523009648788,0.6721949188330967,-0.4815744620106254,0.7614102404290142,0.6759082386555538,-0.3796757987441149,0.7322255772633016,-0.8208769390471004,0.03175746628119813,-0.047069751667376196,-0.32021666625594086,-0.8762204439886596,0.3855157492339758,0.5910445787468159,0.015310762199321865,-0.7075073293139259,0.6128551952270841,-0.2498183702274063,0.18397964010383908,0.2316400654222269,0.8286525940492642,-0.11984491481668345,0.8331431250661273,0.07589126016067192,-0.029759186342866593,-0.06453905393173902,-0.08861757554655014,0.9752085366073953,0.7636043061034123,-0.6615592716528172,-0.32999609293624393,0.8682619712384414,0.22197813420558754,0.8195163052084871,-0.742410008414702,0.3726129975033888,-0.42298097040222987,0.7418430461178206,0.8084709980048457,-0.801809625713577,0.8315562554899021,-0.2907228918952684,0.3113846603273323,0.035525995677203354,-0.2968298597092079,0.7007640759972804,0.6796254890115839,-0.6469490915257774,0.7320651997144566,-0.5290549885650849,0.33747912143410647,0.1486827839872328,0.07182796441130718,-0.1648176322347434,-0.21328198086407477,0.3426669465429276,-0.7942123442874585,-0.07447675423254553,0.8143612209669405,0.18711649823382914,0.637911842990106,0.8254042357293293,-0.7420807381699035,-0.5249181227096976,0.7887238872355499,0.577704997595172,0.3248510383116904,-0.719344133731865,-0.09602125615988391,0.9550176320509055,-0.13573896210889577,-0.19492251814813744,0.6206174016965077,1.0,0.37126972294345034,-0.6301835424758186,0.07292925313508167,-0.10678427200030588,0.48042548067884305,-0.7437191336714043,0.43766521982995377,0.9393070068463227,0.010041792832198594,-0.1536120390020849,-0.24075127401831448,-0.7606122099857205,-0.42886681714197206,-0.2578701034289139,0.378795330422964,0.07652666287715054
Insula_L,0.09244541064679627,0.6470857751879827,0.4737074267725316,0.32665820249799504,0.2644814056511346,0.11960004009740159,0.3903264296582813,0.4944277574528603,0.3583912394526655,-0.14056026777178587,-0.2090516823710517,0.491665005099781,0.2706886135358248,0.46103056067600734,0.5394660401529503,0.2594900998637353,0.4640662275544758,-0.044697323170038945,0.33469017168352466,0.6233663279446607,0.19637574745897912,-0.1415923406959783,0.3784393147950547,0.24502061897740346,0.636624963948937,-0.10578095841959308,0.11072082449055105,0.5586229791176551,0.3850588611344074,0.4926528319231016,0.22835673607459847,0.04143970042692043,0.4894081263240684,0.589907113847516,0.5087958008599389,0.4551776006770551,0.6445451174081994,0.30414249253961917,0.2923158240158283,0.08626578372526357,-0.2287712664756,0.5704232657914915,0.7618335732936896,0.4856603918825338,-0.21885266636471074,0.6297713839566136,0.17646954585499275,0.47667552048493483,0.6491166578834967,-0.08106453734920269,0.4049918794248195,0.2693058145098559,0.28745517072236687,0.3799066706723955,0.5137876819468589,0.4360596590206076,0.38750397231411954,0.11722909227856024,0.7465022878907946,-0.290016376951737,0.6516631510342789,0.2981079213040981,0.6121622877661583,0.529246281558916,0.4985383643740443,0.7440106108597252,-0.07665271717923196,0.17069922051288708,0.4591577689969058,0.5672100404136492,0.25504450908695286,0.574252723914923,-0.2827278207840019,0.37565319771268674,0.07038632987916058,0.5861163530007554,0.4446297572785131,0.18008386008815477,0.014455504865963092,0.29637205715785697,-0.12823825046378212,0.5365100850148182,0.52601826660432,0.37126972294345034,1.0,-0.060681891712705695,0.438830021216799,0.30014700414975204,0.051206228015746647,0.19679283021386626,0.5953438031806116,0.5303576222123725,0.2024235455175755,0.49797709918603567,0.3561638328673455,-0.05777053120356177,0.35249024324660344,0.4270516936095519,0.4744049278567832,0.6783994390338537
OFCant_R,0.8378095398152144,0.09160839909065543,0.31397096327962803,-0.5367787054776065,0.22852060917880676,0.7217348262993841,-0.4441913708169459,0.36303324143768956,0.22077858435816497,0.7203720132420894,0.33009554873219454,-0.2991629784420789,0.7746647360450141,-0.1671053401994567,-0.4364569662095727,0.2821726935939379,-0.6201543655896695,0.664789062854369,0.15109707780571258,0.25019784993056765,0.3894337650693533,0.5948040671661206,-0.1772348328745391,-0.343440393300471,0.23005369536446507,0.6353284412760233,-0.4067905249682247,0.4337002438197747,-0.2551822024805018,-0.1463638769184256,-0.5849650282949291,0.1882498633369081,-0.6189357221488987,0.1895565971565487,0.18547411244001863,0.22574487327136694,0.2905757877988212,-0.6397315545303086,-0.41097488394831316,0.7300662033731051,0.12580504339396012,-0.5044055523491505,0.1857121823036768,-0.46369780035694574,0.6437328618148682,-0.07972542439301429,0.5975327656599069,-0.43410074029731116,-0.42499294090940154,0.687198466022029,-0.5667057922387497,0.2982274702327425,0.03137688207807959,-0.057971117941270175,0.3684361706393212,-0.5399494008309094,-0.46038064151301644,0.5844981442171712,-0.19493301654557865,0.5710352480266294,-0.10537985499883228,0.008969986325917955,0.19350619228878727,0.22749822630937352,0.5748491374702387,-0.052051931352820754,0.6749780224730737,0.2722911367402578,-0.36131848910609615,0.14661191302699825,-0.4154797414090645,-0.4756568081300205,0.6831025344509125,0.6429935106133714,-0.5941275268459973,-0.23908057539473593,-0.1419311335778546,0.7231688492740309,0.05432648197950277,-0.5771432374541714,0.3439513022668451,0.26907985972113707,-0.46922798183130954,-0.6301835424758186,-0.060681891712705695,1.0,0.1452572567138044,0.3344412779316182,-0.3783499812045748,0.7294909363066931,-0.21150413816839975,-0.59067070722424,0.11830357113057623,0.20389594047415555,0.28716784005261403,0.6713986276277965,0.4875158727712108,0.4114265963224779,-0.24937486280515203,0.1493428288811794
Cingulate_Post_L,0.11721421905820727,0.7285240772132072,0.44205967531719076,0.10106915027121897,0.25959620990609333,0.28988118651865813,0.3001935984513326,0.6191984627945312,0.4027678513901482,0.19307531660692023,0.11394118296150477,0.3623928583068013,0.3111403658629658,0.22194870521417942,0.39261588708470657,0.19275999580463474,0.09553783128038067,0.1539370953404875,0.4765741087517171,0.6888925320671055,0.28349303751081956,-0.04254671155841803,0.22869809983110753,0.024496158582336242,0.43454398807708516,0.16048293458556778,-0.01713420423325223,0.5518388572962056,0.1287874344949068,0.3538204597203067,0.037720984690663366,-0.002959666942417958,0.2560790999811369,0.42243791553397464,0.6304877033862472,0.5489380370931615,0.6063504217485527,0.06771794438461891,0.08297589880887773,0.30517538763919433,-0.1802716504408384,0.2036122498715084,0.4017119740134129,0.2549105062281846,0.0116200295775368,0.5788849271257493,0.05186732265879554,0.4644541411397178,0.29445985238961536,0.16166322317766704,0.2857389414315939,0.4517876402193076,0.4018963100300912,0.32839434061351147,0.34218393469134767,0.09763493911149997,0.11484722650708847,0.35224013587739084,0.35062627246831934,-0.08432959109830354,0.5261811624358872,0.1661603349111215,0.6673050961826169,0.6816024116378382,0.5399118135710249,0.467011989444571,0.17723012298838267,0.20920498768122342,0.309391222076462,0.45844783883613077,0.06523645359083523,0.11841776596124952,-0.05940291682480545,0.4337070705611075,0.0242767998473088,0.49425651417435373,0.18561662750805646,0.30473209094219883,0.04707545507329782,0.054075154325564256,0.1752692676341967,0.5540251892164275,0.16371024114672597,0.07292925313508167,0.438830021216799,0.1452572567138044,1.0,0.3861369815400635,-0.0883352168071401,0.2636998844509201,0.47927600366258494,0.19099523052418757,0.2331298874444407,0.549296203588938,0.5458204827748778,0.20262039143878532,0.3607017511666731,0.28745491320329614,0.13952477842102895,0.6440163009957718
Vermis_1_2,0.32109169588381165,0.5578716769811496,0.7459469839264675,-0.026065432219942633,0.5887321919548036,0.4315174523956035,0.053227244080172945,0.6602534393326137,0.798944072104227,0.3933873371728609,0.5012445384042802,0.1610435259025898,0.560294143455775,0.05669958356707627,0.2691414079983625,0.029496513736876163,-0.07889136230520737,0.5513754118941939,0.6159370460172728,0.691403356339705,0.4287880397583689,0.10854680742555038,0.3172638569293702,0.06501967924418255,0.7950003675549066,0.4392589145808607,-0.17879504307947092,0.5632322957946617,-0.24988691464202334,0.5099247556344572,-0.26230219087315343,-0.019669141315427588,0.0691859691826277,0.5713075716847827,0.5534815284919579,0.7477206629808997,0.6531426671821341,-0.14410164895456715,0.1327412851183009,0.5421567372602698,0.05900509728200886,0.2184107633106025,0.3241134422218078,0.2614743848579595,0.2687543329606453,0.5105338053034896,0.15237224582315023,0.15659537496219866,0.35099946790591596,0.552432424074249,0.014724317725821619,0.6494661557355431,0.46030334786495836,0.5744729287325644,0.6356296374424332,-0.21691594555691576,-0.173000660054975,0.5918352712039936,0.1907076898546166,0.36536682356995087,0.4212538877426421,0.7006632246304138,0.6507551563222791,0.5616596397089175,0.6236781748096446,0.4989882134328861,0.47346066584893304,0.5184128824070942,0.3222688593177548,0.6479361134674548,-0.1404082411598605,-0.1900565805980079,0.42805114051210896,0.6122400487475405,-0.21470598358876553,0.440968348094653,0.17242189822040457,0.46754562856619747,-0.057604092195870836,-0.04502924324894395,0.4011562677873966,0.6671970705056683,-0.0446553130942082,-0.10678427200030588,0.30014700414975204,0.3344412779316182,0.3861369815400635,1.0,-0.3609146725706412,0.45433649823543915,0.514030767064429,0.10663683400662793,0.5899534016824222,0.6916021870231903,0.5082514274394122,0.5041474156744301,0.7827957511242546,0.7332234500723412,0.17777852421237272,0.6000915473003811
