,Fusiform_R,Thal_PuI_R,Rolandic_Oper_L,Vermis_10,SN_pc_R,OFClat_R,ACC_sub_R,Thal_VL_R,Red_N_L,Cerebellum_4_5_L,ParaHippocampal_L,Temporal_Inf_L,Cerebellum_Crus2_R,Thal_VL_L,ParaHippocampal_R,Precuneus_R,Thal_PuL_L,Frontal_Med_Orb_L,Insula_L,Parietal_Inf_R,OFClat_L,Heschl_R,Hippocampus_R,N_Acc_R,Rectus_L,Temporal_Pole_Sup_R,Rectus_R,Pallidum_L,Thal_VPL_R,Raphe_D,Angular_R,Thal_LGN_R,OFCpost_L,Frontal_Sup_2_L,Calcarine_R,Cerebellum_10_R,Temporal_Pole_Sup_L,Cerebellum_7b_R,Temporal_Mid_L,Thal_VPL_L,Cerebellum_10_L,Thal_AV_L,ACC_sub_L,Heschl_L,Thal_VA_R,Frontal_Mid_2_R,Insula_R,Lingual_R,Parietal_Sup_R,Cingulate_Post_R,Calcarine_L,Vermis_1_2,Olfactory_R,OFCmed_L,Cingulate_Mid_R,Frontal_Inf_Oper_L,Thal_PuM_L,SupraMarginal_R,VTA_L,Cingulate_Mid_L,Cingulate_Post_L,Vermis_3,Thal_MGN_L,Cerebellum_Crus1_L,Cerebellum_8_L,Fusiform_L,Vermis_6,Thal_PuM_R,Temporal_Inf_R,N_Acc_L,Cerebellum_6_L,Temporal_Pole_Mid_L,ACC_sup_L,Thal_IL_L,Lingual_L,Amygdala_L,LC_R,Cerebellum_3_R,ACC_pre_L,Amygdala_R,Thal_IL_R,Frontal_Inf_Orb_2_R,Thal_LGN_L,Frontal_Sup_Medial_R,Precuneus_L,Thal_MDm_L,Cuneus_L,OFCant_L,Rolandic_Oper_R,ACC_sup_R,Angular_L,Caudate_L,SN_pr_L,Thal_MDl_L,Cerebellum_6_R,Pallidum_R,Temporal_Mid_R,Cerebellum_Crus2_L,Frontal_Mid_2_L,Vermis_4_5,OFCpost_R,Frontal_Inf_Tri_R,OFCmed_R,Vermis_9,Thal_LP_L,Paracentral_Lobule_L,Supp_Motor_Area_L,Cerebellum_Crus1_R,Precentral_L,Thal_MDl_R
Cuneus_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OFCant_L,0.1844259896596305,0.0835770112445281,-0.11693091155169795,-0.023738236205627438,0.41461454103306417,-0.09082283989313904,0.04624340451400244,0.34075351157800615,0.14830566797611514,0.10140250813360158,0.13128460436844902,-0.07868687779108802,0.16148361584883109,0.36389968768384945,0.40974682404033563,0.04007248988983878,0.2376865680005353,0.07682556773772274,0.261407714381836,-0.03436647101547391,0.06408992428650602,0.37460937723614923,0.21794489068276252,0.4051645390381801,0.11255946608329422,0.35007326490720814,0.049255213515914754,0.19417026190894493,0.15128301242572353,0.2302510915135449,0.17566937538836844,0.15608493079553956,-0.08787345783338645,0.2228598861894911,0.19170240640148478,0.10322581552819228,0.07860944566405596,-0.11207927864045404,-0.19401614159699124,0.22118439892759226,0.004264217674923137,0.014429800410292883,0.34366496568660665,-0.10619328644069621,0.2167795086826391,0.19921466582810035,0.35572037825030584,0.05301334240211883,0.1410242241964091,-0.13054713149825817,0.0856817013689845,0.047031155619442155,0.3155571776452438,0.08829347830699212,0.24894447941021777,0.25260828517700884,0.17003127396718135,-0.13474719555000586,-0.13598766141874133,0.11963061359756634,-0.23580995265267235,0.06828987935321476,0.09778293992392613,0.1614791278791414,-0.07268277080931265,0.030760308065982876,0.0,0.15367166215658803,0.307712370963162,0.3414191373607313,-0.12141037495389152,0.001828228188708783,0.29886565961555245,0.19566421503815756,0.06670292703816648,0.0013413192757893897,0.05757079531904797,0.13947193075440517,0.3540831414874811,0.2251943955345367,0.2727811395976563,0.17672549089549694,0.11852157349106433,0.23381017740872437,-0.0033421201065509387,0.2392044849482441,0.0,1.0,0.4401298297583038,0.278344758903539,-0.04484703217840973,0.32622206918030777,0.2546367216603812,0.20608629915177887,0.0649106441447921,0.34519677763950857,0.23382097198458365,0.16943595619334678,0.11276103813523605,-0.07378303210372476,0.18593532821011133,0.32142370835187195,0.032722304695383016,0.08892596497336121,0.18478368154211722,-0.18707920982087375,0.1405804065812776,0.004586026175211077,-0.05409727743109594,0.08386178867418684
Rolandic_Oper_R,0.39508326694968054,0.3095560903218616,0.15785224478179036,-0.08111735412557529,0.4022323240798252,-0.08632020103442369,0.273869610713221,0.6489553979560203,0.3758546919547674,0.20310626321084216,0.32819709586937906,0.11500173515771268,0.0020910203272735428,0.6269356405285644,0.7437891849405757,0.22568042256533252,0.5772347650028176,0.022503338004901365,0.5674277498337705,0.10642906402087957,-0.13024025655506238,0.7086132976349835,0.4977276791797052,0.7403758937449886,0.014387320457570886,0.3213227881977385,-0.24750262005484172,0.5640417212749516,0.4669059254853375,0.5400394372931407,0.22358646928952244,0.2047550450644733,0.0011768077848495905,0.4756762899908931,0.15211723760863663,0.03927607910533722,0.27148006397879915,-0.18476545586386978,-0.014571446959555593,0.4413329473742306,0.10774606020474715,0.07348452532207794,0.5201042428291384,0.09764575366235559,0.345345274991154,0.47451761506344164,0.6712149910250585,0.23250532637227686,0.19440443657664921,0.17919481571430287,-0.004907798892586662,0.1532877294720955,0.639485141686871,0.12517063213785265,0.6099689367147038,0.4167816305617095,0.3644918447180324,0.28032655391537964,0.13767750622307953,0.37579555099766865,0.012676520201420157,0.247791307754813,0.25665231909282815,-0.03504919885006389,0.08211393906625043,0.21901762383314036,0.0,0.3117370781540902,0.4396981641717096,0.4892393449454936,-0.20249410935806814,0.20502571272462672,0.5949534520366172,0.16107773468386394,0.2501535604601172,0.1262909677038681,0.043389084250038755,0.2668062741564306,0.4145037268431442,0.33349735609710646,0.33527087282796,0.11220330596426074,0.1951424181891829,0.5160784296458766,-0.031552529413278387,0.6691867808111563,0.0,0.4401298297583038,1.0,0.5993599328449282,0.06797864582151955,0.6541625679397809,0.36743638105329673,0.5382882637587751,0.09400728411706616,0.5336560371272466,0.4707056116332131,-0.02577238452574227,0.330985427788684,0.14064505990776457,0.09246765516794443,0.6348994010116679,-0.19816266530490312,0.1554050394191834,0.5048132419125931,-0.13120202570832432,0.29508745607521064,-0.14928049382768774,-0.026223148284121648,0.5058923762795023
ACC_sup_R,0.025474168650645636,0.18206431281378424,0.26880717395827824,0.05370809706607414,0.46971016144043104,0.079106486163137,0.5501489626096047,0.8077909890016802,0.3479791744686792,-0.12014067353739431,0.030127712933440496,-0.03335244892447395,0.12304623823976323,0.5899041182306081,0.4015991282325987,-0.06429174618726323,0.5279093898569106,0.3058618435757478,0.7352268779314345,0.005068678192478054,0.07945870380693464,0.5757953733246791,0.5157363860629905,0.8046467724291274,0.2635409549697635,0.5538822126193528,-0.07726719572472555,0.7022042083125336,0.39969454655209075,0.3647358512203143,-0.08822458090984214,0.4461571009399585,0.23419017137016077,0.7991201520024244,-0.1626381265739464,-0.12440337622381631,0.3698574554923499,-0.006932737674450389,-0.08108103633988838,0.5501870714995516,-0.05623138836832406,0.05752260758587277,0.7014815142714756,-0.09089765685511443,0.460851200392843,0.8231769871266318,0.9299125455806487,-0.12469044009412235,-0.07589151815109571,-0.0008457870620768883,-0.04152266957288341,-0.19775112894441152,0.8067326799571118,0.4708343699867785,0.7311933102315091,0.6712227612844924,0.465914658086268,0.07658300698849695,0.20637168610929713,0.6963136745312533,0.1720129892316453,-0.048869836044802384,0.33960120942087274,0.11471536148233903,-0.09474941518434389,-0.004517313407006425,0.0,0.5303451270935327,0.2781847762162342,0.5195624583415845,-0.02107401928974772,0.3997069893572705,0.9716190073612135,0.24464712237018854,-0.05655113581444287,0.3278691032039723,0.11390193462477034,-0.09768109814389861,0.6719166708360323,0.38826421118701226,0.5944158078240718,0.4022746029219177,0.2628767956897756,0.9393091025588144,0.04751129736859668,0.5297684199754201,0.0,0.278344758903539,0.5993599328449282,1.0,-0.015355099798258665,0.9661385544903753,0.4499154452970529,0.4644125871087255,-0.040071212476993794,0.543004207041158,0.24954586235429765,0.06928291768386183,0.6467605043522515,-0.019116442539833117,0.3853713085434754,0.8649034731232926,0.11251032678105817,0.013370115397904099,0.5270495283687517,0.18101647866479623,0.6072498390601332,0.20974273413209152,0.36010034581120076,0.4974917846208341
Angular_L,0.11374373771680865,0.20911264843280147,0.15260380641325316,-0.264091184748495,0.0496490341530611,-0.02070460415576644,-0.04930392345146113,0.07387710309976417,0.14732665923552046,0.18049827688072762,0.2279523427937797,0.3508519675390225,-0.3584741462437182,0.10901806304923879,0.10255406231231655,0.09376025902565631,0.24622286759633824,-0.06417843841810776,0.09036542953251761,0.07555741721092314,-0.06073611295661941,0.09201480697040354,0.022258472773113408,0.0572076607272812,-0.12308757072199801,-0.16940418559799325,-0.13958918079202834,0.20047317051089641,0.06707948512757747,0.24052648363159881,0.2557503441676395,-0.03980430003048743,0.0616855528704069,-0.040365954676195984,0.0395907983412869,0.11451367393396834,0.21295608136675814,-0.15156614398930182,0.3107005911950433,0.16184630280721912,0.18081087061545284,0.023868990782228372,-0.023170884725366367,0.21946020774525848,0.05384864177656453,0.0034296602907267007,0.022488755040307482,0.13651354671174923,0.22962685998336255,0.051646023641135144,-0.10897181603281311,0.14958303640713771,0.10297204382552802,-0.08312161129740675,-0.03533486339978226,0.07601868635227821,0.1086925547812945,0.018364836180540505,0.06806354814352056,-0.11021905429046669,-0.13362301429691947,0.06082335039039201,0.15351226856711994,-0.2112512744310893,0.2894982832982617,0.2603189569831858,0.0,0.02832577046045976,-0.19791587247296394,0.035178835848759055,-0.24489703912731392,0.19525020393335615,0.044265798502004045,-0.13543008743300244,0.22219460374968583,-0.00969661089881119,0.019193813544813972,0.08294943102615403,0.006539716692089861,-0.03614553209743844,0.022995362958396975,-0.2093420008515508,-0.016805795383009855,-0.004249879791112412,-0.08924155699629113,0.22106952504909982,0.0,-0.04484703217840973,0.06797864582151955,-0.015355099798258665,1.0,0.04267504287718575,0.07329863314283282,0.2138862464901837,-0.036639295707969796,0.035618843218805304,-0.13837830348218594,0.016479883341831647,-0.01541821670417565,0.09580763046451105,-0.1928068495717369,0.003448866209852199,-0.11439604962646868,-0.058099186709045,0.03680968818809785,-0.23949355181810675,-0.11804009761096282,-0.2872064262619411,-0.22630866959432944,0.2619816772222678
Caudate_L,0.09514679041967417,0.23434660801872365,0.32783834983527077,0.006367906917398645,0.47077481734803633,0.05512229745732481,0.4339375250891052,0.8547941090779557,0.3255880750811472,-0.04118767980834608,0.10973153536170539,0.03697273846878694,0.08265840647732144,0.6236302827699736,0.452691350829473,0.015078386977237842,0.5826766791166552,0.2593796872142103,0.7605364893219917,-0.0037649230249107452,0.08304159238966213,0.6113793908216786,0.5424030350338576,0.8531625154964461,0.15977701187482032,0.5051409284552545,-0.16872584618024672,0.7684303977817618,0.42890169039142595,0.38329212924209644,-0.01816402821651153,0.4102411605561125,0.19715270253585507,0.7917186816713431,-0.048230108121001564,-0.07331016580693721,0.37308043277263253,-0.03555376393307451,-0.06319804667442724,0.5894041248833501,-0.04868726461563923,0.11918129615062197,0.6585529311138529,0.005686361865097527,0.42052779355473713,0.8092165979720544,0.9455894034618033,-0.03562453232382945,-0.023375638691891586,0.042126858703744434,0.049127511003852646,-0.11753057225968112,0.8444947069971128,0.4084833121964017,0.7439157182462831,0.6704108055472124,0.48737483536771486,0.12204035145421013,0.2300434853301064,0.7091764341253862,0.14955007287843475,0.015428237219523222,0.3580176131358413,0.06422023780663563,-0.07664700295993986,0.06536487855500307,0.0,0.5345929775888377,0.29023953009506287,0.542773272394749,-0.06794517561825122,0.3824360868197883,0.9661894376084809,0.19292721394528425,0.03211348010770213,0.29053710605917743,0.09177190363272476,-0.06534715942207978,0.6335185424358967,0.4094288972732691,0.6078661172549984,0.30784645598494154,0.26942491614045794,0.9372896467734778,0.04128535410215977,0.6105549229126734,0.0,0.32622206918030777,0.6541625679397809,0.9661385544903753,0.04267504287718575,1.0,0.46200767132355247,0.513873673121317,-0.03206215292469966,0.5701673933940782,0.2651147780568325,0.06772011559805453,0.6597997689827416,0.008691813638694678,0.3251928079928188,0.8756917307081539,0.004414572884679925,0.04910285059494814,0.4939379857651874,0.1280870036780837,0.5806815577812154,0.15250525088901085,0.3206529532788445,0.5619157990133211
SN_pr_L,0.06010897262020698,0.568611038378854,0.23072751553371462,-0.02234039258018733,0.4176692378410611,0.07011889548783866,0.29607893320699413,0.6445163812717645,0.48484929008484995,0.0988210200951126,0.31768995112355297,0.1875942522146574,-0.008786773861638855,0.650749029972706,0.4144766447128667,-0.007486142800752535,0.5264119803897324,0.17444412728272085,0.6680685068865166,0.07660165257379846,-0.10117121209454498,0.6472782885980255,0.776465407139348,0.3830263414189216,0.062128385843678975,0.3046399090828429,-0.16302161916088,0.4121442026226643,0.7483291697362554,0.4838660535928676,0.036447472672685735,0.40967993016461196,0.11971659265348197,0.548076564199572,-0.05656337674294636,0.01484467565140249,0.3069634626646399,-0.08430895984048507,0.23384155104890414,0.7622750260657057,0.06151777860839896,-0.10489138095211951,0.3589707078531363,0.09126020588490127,0.38343687647297703,0.5981814067062488,0.5453016680552039,0.07691223681882976,0.08696502638773249,0.10581664815388139,-0.0672393327989271,0.04103036084002064,0.46675681422501525,0.08809945602722334,0.4365553349871955,0.6547079832906644,0.7595531399668586,-0.1269709387536537,0.5126517121448233,0.30301445096463836,0.15854858420856482,0.20060394152698555,0.5712578020773095,-0.1686678146802517,0.14281435031841086,0.14587765917289755,0.0,0.7799069637874858,0.02717800525046374,0.5797879807713732,-0.1738229468609633,0.20247374292600256,0.5022412275707167,0.3688996963483006,0.1330213146540659,0.6154009872978345,-0.013862838329341062,0.11941261447478044,0.4172371446665503,0.6215374867685747,0.6078764555737596,0.11776605879205299,0.44691213001363456,0.44032530630303957,0.05140110400303237,0.5512737687815056,0.0,0.2546367216603812,0.36743638105329673,0.4499154452970529,0.07329863314283282,0.46200767132355247,1.0,0.6378862014115324,0.10497759803910729,0.7008784902189128,0.21072199985769066,-0.005166114440813832,0.6600110327759382,0.1119098010404111,0.14757701581452562,0.49144114092227026,0.056369811274156675,-0.18189671301316632,0.4205467486258653,-0.10429316688277959,0.4805424109229992,-0.004126403335301283,0.1593037175794364,0.6767784353471962
Thal_MDl_L,0.42492076320736716,0.7588462451849206,0.5279210836945726,-0.16324998820294553,0.24563829376359894,-0.10122220059882261,0.15325418066960123,0.6254496060573554,0.43016698702954986,0.49538611206747984,0.6809111208220151,0.6057752984404547,-0.1909101895642298,0.7050287104717531,0.6780751611336756,0.33174263181736124,0.7185405701327076,-0.15513133283575758,0.6108288996335888,0.10210825734618507,-0.31646779647185275,0.7237585461869602,0.6229221394475424,0.4407693826101794,-0.1948261259738642,0.01028128950015369,-0.44759875962836804,0.731926228413738,0.6700908919521742,0.7121837935744368,0.38876307267368626,0.23491972602992317,-0.03216818731678256,0.36278612665456306,0.20387389260772767,0.018785525550574847,0.3757855009363258,-0.30913329746005663,0.5374133890179986,0.7341188547859056,0.4523646138170105,0.043366986203675344,0.13848360454733577,0.5134899045905209,0.3694607723137448,0.4554418307623689,0.4604439086957352,0.46670968386192835,0.2943694859418468,0.34581237615733174,-0.015351036727791437,0.3477409107625081,0.5518955647271228,-0.1145677768859325,0.37682744907079596,0.6332162239338757,0.6361345216631573,0.00986313798589569,0.4927212952304776,0.13674521465701173,0.10927811543023289,0.4882648170928253,0.44628823115403227,-0.4203672270899597,0.4179227921416431,0.5869973443964112,0.0,0.5517671644191936,0.059232422823556986,0.5249989334239674,-0.37552183215325347,0.25292540754030646,0.5003675031880325,0.051208515654261814,0.5418781350817884,0.255941054286037,-0.06289828563334482,0.47522583215861697,0.2771692663486916,0.3339062746656351,0.3403106900249127,-0.15282795184786294,0.4972589626368374,0.36586064075554636,0.07657076036520766,0.779873389936404,0.0,0.20608629915177887,0.5382882637587751,0.4644125871087255,0.2138862464901837,0.513873673121317,0.6378862014115324,1.0,0.3147104629209194,0.5842228374998372,0.24719143436014024,-0.1292412571860225,0.5106567707776074,0.4017041346547195,-0.2535037197444862,0.3809725484059811,-0.27826548518205785,-0.03257430248907108,0.4101104608103849,-0.4243204679247487,0.17590037365931324,-0.35661343420614894,-0.10312997489544465,0.8330961629515534
Cerebellum_6_R,0.6759917200908659,0.35614870786083297,0.17417360046742805,0.28197812805266786,-0.432421439613343,-0.13122103491378354,-0.2804253302785526,-0.09305456904449569,-0.2589017060365978,0.7247465636165263,0.6664832866498647,0.30655377042172394,0.1621150609667247,-0.11739164479485072,0.42581037636369434,0.6073551597103922,0.028980093606614788,-0.6113595164121479,-0.16690623471955152,0.17320123352387995,-0.48651389175742527,0.12183993218548161,-0.01874660436896862,-0.031394489849805036,-0.4850285441932262,-0.37776138690058186,-0.5370251539202151,0.3652009825320899,0.023704704431070145,0.40705618205976335,0.4558330584204396,-0.4009211770060873,-0.6700174566265963,-0.2879772952845396,0.543130448802156,-0.3301213233073849,-0.3897483334587803,-0.34881938552167135,0.21266650520490016,0.021573434122758584,0.45949033520284094,-0.0017201804096847219,-0.30620883325753845,0.48120101090421985,-0.34434012180900064,-0.2750922750783187,-0.11402771644775343,0.6514237417077452,0.39653478967126315,0.5970299301606172,0.25558581087808313,0.6132568329286647,-0.024754896525964708,-0.5477020989690202,-0.2519025067962298,-0.126234890486644,-0.009736320325892285,0.22255128092125062,0.20632613814013653,-0.29522047797458895,0.23708626956726384,0.7342840576426859,-0.18159457407472712,-0.2721322631727735,0.3998976973886739,0.43857784262313165,0.0,-0.08888586284861534,0.3643518765853237,-0.019881514235299744,-0.42414274637067306,-0.4230599749251541,-0.11469407141637193,-0.2832214568143724,0.6943947331162322,-0.24183469324900717,-0.13242232734260478,0.5686152625815329,-0.3138226785665004,-0.12003470530049469,-0.35607960053717946,-0.3104069947435297,0.3826247493645617,-0.19164540565053229,0.4608576999759659,0.10049319569826243,0.0,0.0649106441447921,0.09400728411706616,-0.040071212476993794,-0.036639295707969796,-0.03206215292469966,0.10497759803910729,0.3147104629209194,1.0,-0.01880752695721327,0.4554736396148926,-0.1350534535060138,-0.12487117313228531,0.7230318410709267,-0.5335080044556961,-0.315526747433827,-0.4917786175205604,0.09110667417980346,-0.14255419286435103,-0.390249211176478,-0.3957447971803109,-0.3111382937522576,-0.33927633567516935,0.2094460237980872
Pallidum_R,-0.04306156790071837,0.40107389993895515,0.11610648336250226,-0.04151148277081528,0.59664933567828,-0.1043668201601592,0.4169307240582017,0.7791395682038684,0.49437238084766355,-0.0940914167779503,0.14701962707457528,-0.07811333417771354,0.16649707730128716,0.7736028014909092,0.46431797750978754,-0.06910880197608363,0.5655443010233172,0.2728011109517768,0.7829844987919028,0.11350722983968943,0.05947217335563956,0.741342787339066,0.8664107465255757,0.5781200628463727,0.2616616579316748,0.5848644416182137,0.036575621787131016,0.3496357110539297,0.8169707689776547,0.32887484620044855,-0.0011332888865877395,0.47376300718884334,0.17602855429086456,0.7294260687606847,-0.12159188198260407,-0.013541968986316598,0.3626778900662858,0.11592028546081473,0.020037092345817673,0.7565595635896805,-0.01854576042053414,-0.14487969278628177,0.5238588213630929,-0.1164276000810881,0.5642349976925144,0.7278975612906258,0.6928710144328296,-0.04023921528938338,-0.02607774205463346,0.008748779327481578,-0.06152834196168292,-0.16928789068099037,0.46168071565077107,0.2347789129446534,0.6859035948205469,0.7483402001608017,0.8233950388549092,-0.120427072623705,0.2989370857995906,0.5066590122909749,0.22038735000296156,0.10667398629277447,0.48363147944704793,-0.046527991394982315,-0.1119697062404796,-0.049930045984291564,0.0,0.8246359871473612,0.24376002662034563,0.7404114448809336,-0.03265230718377415,0.15373206279103968,0.5935839830385976,0.6642655290985906,-0.04860742892713493,0.6902876366546341,0.11595084041682562,0.0695722951318479,0.5878686095762965,0.8328856598456812,0.7557587008509135,0.2687540635003369,0.4682255514532237,0.5882071784510824,0.04524991301020711,0.555424914418603,0.0,0.34519677763950857,0.5336560371272466,0.543004207041158,0.035618843218805304,0.5701673933940782,0.7008784902189128,0.5842228374998372,-0.01880752695721327,1.0,0.37608795554692587,-0.007901940876943033,0.7971298592033074,-0.08877562223294562,0.35749151477143903,0.6456732441781814,0.11431681093707946,-0.19468386033837012,0.5732750003501866,0.07248307436048947,0.6888962572573865,0.09648295678082237,0.414987691257283,0.5913092583146813
Temporal_Mid_R,0.5987435845673142,0.296281923649174,-0.14472651030511027,0.2873661637907508,-0.10797370068783813,-0.025024336535719265,0.06136632811487809,0.1967141899313432,-0.07616399419571167,0.4133882591231894,0.4004467089570706,-0.24434804027586438,0.40026734498026534,0.13369614485311143,0.6327706838312603,0.4413985375246614,0.15207239393264596,-0.25530196275875466,0.14386977871395104,0.268050095229166,-0.3293824539288563,0.4380886737124018,0.35856877459766373,0.440750623849519,-0.18474098435813616,0.15013509204499811,-0.3990321836599443,0.345400318610297,0.2964525833636116,0.38951899358726505,0.2781202388377578,-0.3165137094269792,-0.5499603606980777,0.15843259116895322,0.3707277956277903,-0.36883987585370537,-0.41902025897974654,-0.1726374140929789,-0.24334587799216909,0.25130971007594005,0.20108261828596066,-0.09238115904000581,0.21664705273554058,0.017483477906217054,-0.19050777502532998,0.08350821496888847,0.3228643538427981,0.39980890882121817,0.21501539750409668,0.49931809626400414,0.1399499900975509,0.38966365416097154,0.19676300074383585,-0.3580338085455576,0.10839061356320454,0.050802200523667095,0.26758489006983915,0.29974581155478053,0.15353386556229287,0.0734851844502069,0.3374988247332364,0.6247994030947023,-0.0035273032313831564,-0.12538718347796726,0.009748961993917471,-0.041640537101848486,0.0,0.19522527673721654,0.8763124487456899,0.13945063735973853,-0.24256862727670958,-0.5301425420896564,0.19153416797866993,0.11866639089115556,0.3971197361037495,0.11806311527666184,0.08285209170242276,0.3611539586982868,0.03637816518566172,0.36308310920152653,0.012642521930153514,0.061165669206966984,0.29401461462818324,0.10956426690439205,0.38798505839566205,0.27120117017728185,0.0,0.23382097198458365,0.4707056116332131,0.24954586235429765,-0.13837830348218594,0.2651147780568325,0.21072199985769066,0.24719143436014024,0.4554736396148926,0.37608795554692587,1.0,-0.10082012416794689,0.20101273235869493,0.5549527401861147,-0.04971117852575653,0.13724247657612423,-0.3485714911310108,0.1475107543028653,0.08283060533815119,-0.13198834005018892,-0.0035500052658430036,-0.052482629204362294,-0.009282586965571837,0.29172320498001086
Cerebellum_Crus2_L,-0.23502133284784002,-0.1462733996715,-0.16885943631744696,0.06107744605873505,0.20012715575531917,0.1352706718219965,0.13413881400242894,0.06591517977757662,0.016134942869100048,-0.20801053461108512,-0.20838060982716017,-0.1260353346913766,0.2176719382417594,0.027215185526383863,-0.08973499945139947,-0.2975757789032944,-0.013206053913890469,0.3540447311125634,0.1432407719706657,-0.23808305052199727,0.3275369180348916,0.09324680771459203,-0.020187840400113226,0.052907879789245445,0.14031345606876783,0.29875196724681546,0.1894376937237728,-0.07975269475719045,-0.012926255244549417,-0.10572272212710686,-0.08911347741766958,0.07841026615550122,0.23182416966988195,0.12280126659777996,-0.20426222508663602,0.03037674751587406,0.06889536450045526,-0.009608376044575073,-0.09930685098957028,0.038829211520477865,-0.19772986638279874,-0.15018070928200697,0.19892702544088775,-0.25334585203745186,0.11076951789163565,0.053127034045450515,0.10405274131064206,-0.24627143846617183,-0.0858619795132112,-0.2615570935904588,-0.02999380762440855,-0.19747141001150273,0.059046804245584665,0.11281830044471484,-0.03539413709933809,0.05438330123035029,0.0462884392321005,-0.2577350235950272,-0.13653873883341539,-0.002940076818128611,-0.15409560902621977,-0.1603402280269099,0.08937543989452587,0.3359386104596537,-0.09567298225783936,-0.22441045210924676,0.0,0.06554640694829161,-0.02258274507374738,-0.01783085464946425,0.06158664297421235,0.11816801634387318,0.10741680030265853,0.02760227266048162,-0.20901005215060264,0.1095436879399111,0.12050170682992632,-0.2565087214297423,0.2292156760674979,0.014327557535945085,0.16430505876386287,0.3632276461522174,-0.11113853517204075,0.13323846492349511,0.01627028879774239,0.029400997347404673,0.0,0.16943595619334678,-0.02577238452574227,0.06928291768386183,0.016479883341831647,0.06772011559805453,-0.005166114440813832,-0.1292412571860225,-0.1350534535060138,-0.007901940876943033,-0.10082012416794689,1.0,0.0970785175037713,-0.2040508382075546,0.3324815368581077,0.11951287950434127,0.2739309928514356,-0.1584085735850562,-0.0200108258639689,0.04789123263172997,0.07922698810657476,0.21118062832351314,0.043417292855703754,-0.06986847573255132
Frontal_Mid_2_L,-0.247249020032645,0.329731021255758,0.3193964610251216,-0.04949880816521664,0.5029962627743833,0.07550585143137438,0.48880931569752945,0.8129746970964209,0.4024382569394434,-0.23672467934326658,-0.017824387054678672,-0.09406386579935554,0.17753536933535707,0.6583087633404645,0.22698052799937019,-0.16704098984101548,0.4849721800587196,0.4316169851782366,0.8605104647166407,0.03848186681478726,0.1625790737477315,0.6395813681024445,0.8164048230287775,0.5862006768520557,0.26928562736438544,0.5822929984735877,0.00623260791612834,0.38331290586447364,0.7790341060511924,0.2059506380166468,-0.17306693307972243,0.5266421419794302,0.3256543220060705,0.888001751974796,-0.2488764055847669,-0.1854721057461159,0.36245350920169833,0.17320067696258878,-0.03989217427533306,0.715233073093376,-0.1777842431875021,-0.14092516276252887,0.5324021045590631,-0.11343814850575323,0.5195985882597178,0.8736271798365524,0.7291883246713674,-0.17439695276904693,-0.1629401407751625,-0.03073532755763425,0.04272554438336169,-0.27707956611030105,0.5215570428439344,0.3328773888519835,0.6848235507498208,0.8652362880879281,0.783671894700895,-0.15681078564018577,0.4686710573153143,0.6640545514464771,0.34774540009163574,0.01905285474203001,0.44791032500169775,0.03557911267985978,-0.16402314671623966,-0.17607607732383454,0.0,0.8719327979301977,0.11058012685105237,0.5722960746402407,0.12521909787542154,0.22814246892068238,0.7114396215993078,0.5702486642856386,-0.1677400062560578,0.7296050301782739,0.05647781157916261,-0.20753847576246964,0.600986031849348,0.7420525575364636,0.79763782887514,0.3611533732210143,0.41276293504311884,0.7235696760965231,0.12962622759668094,0.5388768517082825,0.0,0.11276103813523605,0.330985427788684,0.6467605043522515,-0.01541821670417565,0.6597997689827416,0.6600110327759382,0.5106567707776074,-0.12487117313228531,0.7971298592033074,0.20101273235869493,0.0970785175037713,1.0,-0.1375159348162438,0.43233942483182247,0.7449605422824562,0.2288219869134703,-0.26201707312222977,0.5097496538396338,0.2758125279752341,0.8225824398061361,0.30432479613791436,0.6478805996156445,0.5778879536564441
