,Cerebellum_3_R,Red_N_L,Raphe_D,Angular_L,OFClat_R,Frontal_Inf_Tri_R,Rectus_L,Cuneus_L,Rolandic_Oper_R,Cerebellum_Crus1_L,Cingulate_Mid_R,Thal_PuL_L,Precentral_R,Hippocampus_L,Cerebellum_Crus2_L,Temporal_Pole_Mid_L,Thal_PuL_R,Caudate_R,Thal_IL_L,Frontal_Sup_Medial_R,ACC_sup_R,Angular_R,Cerebellum_7b_R,Thal_VPL_R,Frontal_Med_Orb_R,ParaHippocampal_R,Cerebellum_7b_L,Temporal_Mid_L,Frontal_Mid_2_L,Vermis_10,Heschl_R,ACC_sub_L,Cerebellum_8_L,Fusiform_R,Putamen_L,Insula_R,Thal_VPL_L,Lingual_R,Frontal_Inf_Oper_R,Precuneus_L,Thal_PuI_L,OFCpost_L,ACC_pre_R,Thal_PuA_R,Red_N_R,Cerebellum_3_L,OFCpost_R,Temporal_Sup_L,SN_pr_R,SupraMarginal_R,Cerebellum_10_L,Cerebellum_6_R,Pallidum_L,Cerebellum_Crus2_R,Thal_PuM_R,Thal_VA_R,LC_L,Occipital_Mid_L,SN_pr_L,Cingulate_Mid_L
Temporal_Sup_L,0.6020533452746906,0.10573913629190583,0.5422742956722925,0.2773899071565504,-0.23164438998922257,-0.16791827254173117,-0.5428056182161859,0.0,0.09293807623531804,-0.5604704428382535,-0.06418505150482731,0.44612385649058767,-0.1024401026369879,0.8250858815331786,-0.20617974772115122,0.1638863142691532,0.3443755824039079,0.07665889433168188,-0.37833969531592726,-0.10259644908794584,0.0006665928500352195,0.5054708645331542,-0.42988262749465744,0.20055670382719326,-0.4273251214527534,0.44635878851254884,0.09767043418595132,0.6765981836226076,0.06286390187284761,-0.2437162667902637,0.27176525292935566,-0.39320640850160804,0.5448256744203179,0.5175505348400968,0.2275286285451346,-0.08824940353207342,0.3662080480987259,0.6317672284261371,-0.04999401989825633,0.059492783841630675,0.39481495729452426,-0.23762325955385313,-0.007126040159676513,0.6284130932251268,-0.10891651231154269,0.6130074405209472,-0.7043932055283955,1.0,-0.0009313741137272476,0.10347220968646853,0.5487652566834925,0.44012832146129743,0.5920661199514089,-0.38762507008939656,0.10931589428603994,-0.05745340351482284,0.5189363981440852,0.0,0.30521690774780047,-0.2273520379558076
SN_pr_R,0.10230432118153873,0.3574461034651748,0.3321882149219895,-0.06258964718459621,-0.3425136385805613,0.3263324851948493,0.21022835209310695,0.0,0.4073581896568017,-0.13963713369223132,0.4863936261800532,0.3001782250480313,0.49788008664961386,0.23537024084963737,-0.1721773113435165,-0.08070336364189876,0.20414506885575223,0.3542608781746729,0.6847499479215232,0.2574619314094164,0.29787001745490616,0.1237006704851486,-0.005433882583870724,0.5490369738182329,-0.1633354830630746,0.38504872117263284,-0.13988184097978842,-0.07629366260874618,0.5053075682223923,0.05659759912736772,0.4182887310090784,0.36817304458268946,0.04636707638687171,0.010035730401471455,0.28349037283507905,0.36685882248631185,0.3603199912773212,0.05692185966085669,0.37562570446202304,0.2779166467384623,0.2502435315368188,-0.10286062658745554,0.22276967031103162,0.026370049644572503,0.19527558154235758,0.06451388209543261,0.08569175997203327,-0.0009313741137272476,1.0,0.2035767321989804,-0.04497002931110351,0.12003010094192183,0.13113055366269166,0.1370945199589741,0.4763914308451891,0.3683226384572834,0.12902934843783115,0.0,0.35074529718662634,0.37761008709091376
SupraMarginal_R,0.20502042308278487,-0.31221911699700466,0.11729879890086034,0.018364836180540505,-0.22417923664072842,-0.07666835858761596,-0.3199116519683553,0.0,0.28032655391537964,-0.18313037607955027,0.21016925667768313,-0.07092104455153916,0.3687859434250415,0.15095900409623256,-0.2577350235950272,-0.28713909116015046,0.02792014178700784,0.11803769475944141,-0.24765824948715245,0.007565579050234025,0.07658300698849695,0.19025819636313207,-0.23936911247800988,-0.06450231280528552,-0.5863081874981683,0.1326905210894963,-0.050486924583387285,-0.08523371443364598,-0.15681078564018577,0.20644691677846744,-0.16675223640738626,-0.12460662518006438,0.06702900224498345,0.3876223123509853,-0.0697805466884256,0.03976545670301325,-0.208472406542981,0.39494733251124453,-0.2271026462257826,0.3948881241741482,-0.17242380990969633,-0.4537580996880024,0.051655631268985674,0.25070537935850257,-0.2824635398423526,0.32199486151523776,-0.38312147340953895,0.10347220968646853,0.2035767321989804,1.0,0.017663702474049674,0.22255128092125062,0.278290452483002,-0.04068109598775697,-0.28672135822848077,-0.417878541065666,0.32076375669962276,0.0,-0.1269709387536537,0.2947476262705345
Cerebellum_10_L,0.6443221795191066,-0.00911076034202644,0.35758827958327666,0.18081087061545284,-0.0914970074550674,-0.27257560122587904,-0.3737079420897478,0.0,0.10774606020474715,-0.536636702634697,-0.2691835610110746,0.18449035066209263,-0.3106697730973004,0.49779805503603225,-0.19772986638279874,-0.06930443189034854,0.3031264715919321,-0.054108285398675,-0.29340174789132994,-0.21920753786084943,-0.05623138836832406,0.5105198662097205,-0.35902747325489653,0.044320959683146276,-0.4434111432396976,0.4019412115285173,-0.1463641352001386,0.4894176781406428,-0.1777842431875021,-0.041221876107014534,0.1891568003956157,-0.3751559088375188,0.62286019362501,0.5777657925287378,-0.011952459943453663,-0.13522636997634546,0.15412583462790144,0.5947071701100635,-0.21813275653141853,0.08180095856654282,0.2913025834085337,-0.3751922258297645,-0.13803523265482087,0.5340568054876519,-0.310080954323518,0.5955173865949246,-0.5425829817043686,0.5487652566834925,-0.04497002931110351,0.017663702474049674,1.0,0.45949033520284094,0.370362237786499,-0.17017026023985116,-0.04374573124789944,-0.11925103175701537,0.5007462226805756,0.0,0.06151777860839896,-0.41625380640493226
Cerebellum_6_R,0.5686152625815329,-0.2589017060365978,0.40705618205976335,-0.036639295707969796,-0.13122103491378354,-0.315526747433827,-0.4850285441932262,0.0,0.09400728411706616,-0.2721322631727735,-0.2519025067962298,0.028980093606614788,-0.33970709353685963,0.5088282304998217,-0.1350534535060138,-0.4230599749251541,0.2724919856166449,-0.09776424861520204,-0.2832214568143724,-0.19164540565053229,-0.040071212476993794,0.4558330584204396,-0.34881938552167135,0.023704704431070145,-0.5062502421376758,0.42581037636369434,-0.13155448723059154,0.21266650520490016,-0.12487117313228531,0.28197812805266786,0.12183993218548161,-0.30620883325753845,0.3998976973886739,0.6759917200908659,-0.08526102603661163,-0.11402771644775343,0.021573434122758584,0.6514237417077452,-0.3569722347841046,0.4608576999759659,0.04418691373589531,-0.6700174566265963,-0.08667492998969942,0.5007754529904558,-0.46653894304174015,0.7812245387817033,-0.5335080044556961,0.44012832146129743,0.12003010094192183,0.22255128092125062,0.45949033520284094,1.0,0.3652009825320899,0.1621150609667247,-0.08888586284861534,-0.34434012180900064,0.754477832968038,0.0,0.10497759803910729,-0.29522047797458895
Pallidum_L,0.3655450234063847,0.14866772176195484,0.6343043343335671,0.20047317051089641,-0.06462210377393342,0.45021157827983715,-0.29595243265904747,0.0,0.5640417212749516,-0.2948404942009333,0.3848882380066834,0.5973360897272514,0.26220308714852414,0.5780928347005547,-0.07975269475719045,0.20839922689922766,0.36676013193848445,0.6729704218587257,-0.23392038282046015,0.5734658067813785,0.7022042083125336,0.3553910701084452,-0.34745387329638294,0.31387247815862096,-0.2807754939500489,0.6453963035902751,0.07260613191391903,0.2941432326971031,0.38331290586447364,-0.03765147412465763,0.5656307356831413,0.20009290275303585,0.3124402420813251,0.5537753834756435,0.7235170675850615,0.6199435561840253,0.5446117402969632,0.4757300051375185,0.36273450827885806,0.1657982748501835,0.4282099965693381,-0.1911748617848368,0.6796434558380128,0.8259905550720782,0.17861411100329758,0.480517645827096,-0.2588985987610369,0.5920661199514089,0.13113055366269166,0.278290452483002,0.370362237786499,0.3652009825320899,1.0,-0.09285503774715746,0.3175382188187869,0.0956834158453721,0.47267957229361857,0.0,0.4121442026226643,0.30181384123780275
Cerebellum_Crus2_R,-0.20842038144154332,-0.22659380624497474,-0.06695776760772175,-0.3584741462437182,0.1565159332431394,0.07003123469338839,-0.0281647454965159,0.0,0.0020910203272735428,0.3012635263486841,0.05450560455202848,-0.23484852167575834,-0.12727770271059596,-0.12885024953796032,0.2176719382417594,-0.37575850418690404,0.012920420733297562,-0.012890926888819638,0.1989078670135555,0.10553445057628859,0.12304623823976323,-0.21535684460588989,-0.06024249324792761,0.0692406654601666,0.10441320905892648,0.02567862779757346,-0.18501839258876984,-0.5129498290852931,0.17753536933535707,0.5518886809209619,0.04252124757104781,0.21966574570472872,-0.29521967683495154,-0.01555438621325632,-0.04574038922617254,0.14619034542654052,-0.0747588277132173,-0.10444441359128086,-0.09796193613155246,0.4567422114517359,-0.08578298774790476,-0.21473948056089273,0.14682466990321236,-0.11939901458351618,-0.1571356589765296,0.04442847866217998,0.2839385787307033,-0.38762507008939656,0.1370945199589741,-0.04068109598775697,-0.17017026023985116,0.1621150609667247,-0.09285503774715746,1.0,0.07830262119014011,-0.15096032694197584,0.16196197616714095,0.0,-0.008786773861638855,0.18317528908072953
Thal_PuM_R,-0.09691493893083086,0.5681133051777891,0.3006463364391992,0.02832577046045976,0.015104666698743682,0.648292178372106,0.2985302685738885,0.0,0.3117370781540902,-0.049367758090895546,0.5620437495655962,0.5311656860038412,0.4249017185055503,0.3593072705343123,0.06554640694829161,0.2977249912829965,0.1715464876176852,0.4944183376922349,0.6048722038034341,0.5888537694241389,0.5303451270935327,-0.11744789663660431,0.16389951275540585,0.821149698586195,0.3522184692917399,0.26920905630061365,-0.007292687659891304,0.10952268841942417,0.8719327979301977,-0.09537656227263082,0.7051337353250076,0.5123799122996748,-0.06280585529188036,-0.23943096525547816,0.6856888004303724,0.6641886885147164,0.8481982568777486,-0.17675026579168335,0.7617113925860368,-0.06912146592433709,0.6852433267380584,0.34310034763150615,0.4767346566105113,0.08225914534119914,0.559185609534832,-0.20993524213818163,0.43283190833210017,0.10931589428603994,0.4763914308451891,-0.28672135822848077,-0.04374573124789944,-0.08888586284861534,0.3175382188187869,0.07830262119014011,1.0,0.5680198569442099,-0.08485663509397133,0.0,0.7799069637874858,0.44249109127236463
Thal_VA_R,-0.0859216347871227,0.705275522454885,0.17079242134507425,0.05384864177656453,-0.038632804807981334,0.6041277236233383,0.6214305443482298,0.0,0.345345274991154,0.07007264933456964,0.5127725306708882,0.5658947732419105,0.43214414074704005,-0.02638363212400054,0.11076951789163565,0.6263162519006243,-0.03462992276558307,0.530907727215995,0.5830443998990374,0.5098338441696335,0.460851200392843,-0.10052636738544299,0.19747060157493626,0.44828366076245085,0.4481884217637424,0.1804534496261945,0.0729895394904685,0.25095187189762036,0.5195985882597178,-0.2045387548966926,0.48891728331877704,0.5228434718552737,-0.029624860818377622,-0.3846680512400554,0.5737985956295452,0.5029989713865356,0.5471067200045645,-0.31174587646295127,0.729307618073094,-0.38239643153966507,0.3640734305008036,0.6622470612534366,0.4147796427330854,-0.09978507363445505,0.7180380028768023,-0.43643097169414385,0.5354168937057842,-0.05745340351482284,0.3683226384572834,-0.417878541065666,-0.11925103175701537,-0.34434012180900064,0.0956834158453721,-0.15096032694197584,0.5680198569442099,1.0,-0.43245820173928357,0.0,0.38343687647297703,0.2721896805481202
LC_L,0.5554892664414375,-0.38781445331352776,0.4875622383815111,0.04667153250224792,0.01621320247827527,-0.31962534919593133,-0.6900594457586628,0.0,0.12404223684606135,-0.43590779168047805,-0.2967417476726963,0.04425958749251435,-0.38705260472636893,0.6571138136667117,-0.16464049961893312,-0.5786314875431149,0.3034050463607814,-0.09536498937890764,-0.37085524732329156,-0.2135437768230527,-0.03392862303266627,0.6206248444649802,-0.454304499084994,0.08162009804436922,-0.6237259638294645,0.5073997809091041,-0.2520223794771594,0.20467916231053818,-0.08134595287607935,0.2626009684624411,0.11858958823345125,-0.3412862177235538,0.4982462813882502,0.810450022117045,-0.07375331220425235,-0.08577381965936455,0.06999281981546819,0.7597537204999409,-0.36759210682285026,0.5911429835044271,0.10067520625927555,-0.8209417581917696,-0.06345439599656034,0.609415630277371,-0.6063237469284065,0.9409928497800243,-0.6428450630992452,0.5189363981440852,0.12902934843783115,0.32076375669962276,0.5007462226805756,0.754477832968038,0.47267957229361857,0.16196197616714095,-0.08485663509397133,-0.43245820173928357,1.0,0.0,0.1489584630282238,-0.3035422833168112
Occipital_Mid_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN_pr_L,0.11941261447478044,0.48484929008484995,0.4838660535928676,0.07329863314283282,0.07011889548783866,0.49144114092227026,0.062128385843678975,0.0,0.36743638105329673,-0.1686678146802517,0.4365553349871955,0.5264119803897324,0.283756526400565,0.5610931221052958,-0.005166114440813832,0.20247374292600256,0.24989559628989017,0.4328269866621239,0.3688996963483006,0.44032530630303957,0.4499154452970529,0.036447472672685735,-0.08430895984048507,0.7483291697362554,0.16554994461909928,0.4144766447128667,-0.005100369316536441,0.23384155104890414,0.6600110327759382,-0.02234039258018733,0.6472782885980255,0.3589707078531363,0.14281435031841086,0.06010897262020698,0.6029742781909212,0.5453016680552039,0.7622750260657057,0.07691223681882976,0.5839793349668166,0.05140110400303237,0.6549132144729094,0.11971659265348197,0.3963398590783448,0.2594277843277064,0.43551469638086876,0.071706266082571,0.14757701581452562,0.30521690774780047,0.35074529718662634,-0.1269709387536537,0.06151777860839896,0.10497759803910729,0.4121442026226643,-0.008786773861638855,0.7799069637874858,0.38343687647297703,0.1489584630282238,0.0,1.0,0.30301445096463836
Cingulate_Mid_L,-0.34798225284991047,0.12522322847777753,-0.055306695939317065,-0.11021905429046669,0.0014309999554812064,0.7462720421792655,0.3317285048118923,0.0,0.37579555099766865,0.25915544658126966,0.8727112422905612,0.2249735418836342,0.7917258052896218,-0.07854928318374321,-0.002940076818128611,0.22578113955131637,-0.12220739744250679,0.7227583045596117,0.41877329291188947,0.7863050059423251,0.6963136745312533,-0.40422202172520255,0.23339586195627882,0.3784281049921388,0.20286511327635626,0.017450840544213166,0.1976088140773179,-0.35027474708755796,0.6640545514464771,0.019638488023530843,0.2627000985973073,0.5314060370257048,-0.40913951063183823,-0.2896148632261878,0.624993924336923,0.7014306305512309,0.2803180781589983,-0.2833202066564401,0.6343194359823647,0.1750919579876289,0.14288062138664442,0.2660888940935476,0.6809190072488179,-0.08714399582865705,0.5440217873345423,-0.4197826740102574,0.43708918251917583,-0.2273520379558076,0.37761008709091376,0.2947476262705345,-0.41625380640493226,-0.29522047797458895,0.30181384123780275,0.18317528908072953,0.44249109127236463,0.2721896805481202,-0.3035422833168112,0.0,0.30301445096463836,1.0
