,SupraMarginal_R,ACC_sup_R,Temporal_Sup_R,OFClat_R,VTA_L,ACC_pre_R,ParaHippocampal_R,Vermis_4_5,Cuneus_L,Temporal_Inf_L,Thal_PuL_R,Temporal_Sup_L,Cerebellum_4_5_R,Frontal_Med_Orb_R,N_Acc_R,Frontal_Inf_Orb_2_L,Calcarine_R,Thal_MDl_R,Parietal_Inf_L,Amygdala_L,Occipital_Mid_L,Frontal_Inf_Tri_L,Cerebellum_Crus2_R,OFCant_R,Frontal_Inf_Tri_R,Temporal_Inf_R,Thal_VA_L,Thal_PuL_L,Hippocampus_R,Putamen_R,Rectus_L,Calcarine_L,SN_pr_R,Thal_MDl_L,Cerebellum_6_L,Thal_VL_R,Heschl_L,ACC_sub_L,Rectus_R,N_Acc_L,Postcentral_L,Cingulate_Mid_R,Cerebellum_Crus2_L,Postcentral_R,Raphe_M,Thal_AV_R,Thal_AV_L,SN_pc_R,Cingulate_Post_R,Cingulate_Mid_L,Olfactory_L,Parietal_Sup_R,Precuneus_R,Temporal_Pole_Sup_L,Caudate_L,Thal_MGN_L,Vermis_3,OFCpost_L,OFClat_L,Hippocampus_L,Cerebellum_10_L,Frontal_Mid_2_R,Olfactory_R,Frontal_Mid_2_L,Angular_R,Thal_VPL_L,Thal_VL_L,Fusiform_L,Paracentral_Lobule_R,OFCmed_L,ACC_sup_L,Cerebellum_Crus1_L,Red_N_L,Cerebellum_7b_L,Raphe_D,OFCant_L,Cerebellum_10_R,Rolandic_Oper_R,Temporal_Pole_Mid_L,Thal_PuA_L,Heschl_R,Frontal_Sup_2_L,Precuneus_L,Precentral_R,ACC_pre_L,Insula_L,Thal_IL_R,Frontal_Sup_Medial_R,Cingulate_Post_L,Thal_PuA_R,Supp_Motor_Area_L,Temporal_Pole_Sup_R,Thal_LP_L,Pallidum_L,Temporal_Pole_Mid_R,Lingual_R,Angular_L,ParaHippocampal_L,Vermis_6,SN_pc_L,Vermis_10,Thal_VA_R,Precentral_L,Cerebellum_7b_R,Cerebellum_4_5_L,Putamen_L,Frontal_Sup_2_R,Frontal_Inf_Oper_R,SN_pr_L,Lingual_L,Thal_LGN_L,Thal_Re_R,Red_N_R,Temporal_Mid_L,OFCmed_R,Thal_MDm_R,Temporal_Mid_R,Pallidum_R,Cerebellum_9_R,Thal_MGN_R,OFCpost_R,Thal_PuM_R,Thal_LP_R,Parietal_Sup_L,Supp_Motor_Area_R,Cerebellum_9_L,Vermis_9,Insula_R,Thal_PuM_L,Rolandic_Oper_L,Thal_LGN_R,Vermis_1_2,Thal_PuI_R,Frontal_Sup_Medial_L,Paracentral_Lobule_L
Temporal_Mid_R,0.29974581155478053,0.24954586235429765,0.8306251402610954,-0.025024336535719265,0.15353386556229287,0.1950711956847411,0.6327706838312603,0.5549527401861147,0.0,-0.24434804027586438,0.4364516243228985,-0.031124900054579786,0.3730974291035665,-0.3066373051220254,0.440750623849519,-0.41040651766033415,0.3707277956277903,0.29172320498001086,0.10000493692347609,0.11806311527666184,0.0,0.04752112596111898,0.40026734498026534,0.30168355400498986,0.13724247657612423,0.8763124487456899,-0.06504705112143479,0.15207239393264596,0.35856877459766373,0.22805190724486218,-0.18474098435813616,0.1399499900975509,0.40141857781188345,0.24719143436014024,-0.24256862727670958,0.1967141899313432,0.017483477906217054,0.21664705273554058,-0.3990321836599443,0.13945063735973853,-0.1962809420927322,0.10839061356320454,-0.10082012416794689,0.19823487154679803,0.3285527555674326,0.06885179831477775,-0.09238115904000581,-0.10797370068783813,0.49931809626400414,0.0734851844502069,0.22846477294929618,0.21501539750409668,0.4413985375246614,-0.41902025897974654,0.2651147780568325,-0.0035273032313831564,0.6247994030947023,-0.5499603606980777,-0.3293824539288563,0.2809983164902826,0.20108261828596066,0.08350821496888847,0.19676300074383585,0.20101273235869493,0.2781202388377578,0.25130971007594005,0.13369614485311143,-0.041640537101848486,0.322584630062378,-0.3580338085455576,0.19153416797866993,-0.12538718347796726,-0.07616399419571167,-0.3050442183353669,0.38951899358726505,0.23382097198458365,-0.36883987585370537,0.4707056116332131,-0.5301425420896564,0.13027582223604073,0.4380886737124018,0.15843259116895322,0.38798505839566205,0.025449263540855253,0.03637816518566172,0.14386977871395104,0.012642521930153514,0.10956426690439205,0.3374988247332364,0.4635046380788496,-0.0035500052658430036,0.15013509204499811,0.08283060533815119,0.345400318610297,0.3425468896790703,0.39980890882121817,-0.13837830348218594,0.4004467089570706,0.0,-0.048147260723347116,0.2873661637907508,-0.19050777502532998,-0.009282586965571837,-0.1726374140929789,0.4133882591231894,0.10465426978182989,0.16345897493594114,0.005796385488834676,0.21072199985769066,0.3971197361037495,0.29401461462818324,-0.12902256497648334,-0.2837214324804257,-0.24334587799216909,-0.3485714911310108,0.17515840674333774,1.0,0.37608795554692587,-0.18692666983708897,0.2122749160250977,-0.04971117852575653,0.19522527673721654,-0.035077205316612514,0.4287190013066907,0.017405855967840028,0.4887864316966515,0.1475107543028653,0.3228643538427981,0.26758489006983915,-0.14472651030511027,-0.3165137094269792,0.38966365416097154,0.296281923649174,0.12370522534580919,-0.13198834005018892
Pallidum_R,-0.120427072623705,0.543004207041158,0.29977425357873594,-0.1043668201601592,0.2989370857995906,0.5087799825316168,0.46431797750978754,-0.08877562223294562,0.0,-0.07811333417771354,0.3081416098154712,0.07202046390793204,-0.11874697650718635,0.2144381241821451,0.5781200628463727,0.22724152700028027,-0.12159188198260407,0.5913092583146813,-0.0018960312493672981,0.6902876366546341,0.0,0.7609479993889778,0.16649707730128716,0.3790886507337736,0.6456732441781814,0.24376002662034563,0.6160761835766475,0.5655443010233172,0.8664107465255757,0.505169716067848,0.2616616579316748,-0.06152834196168292,0.598177574699117,0.5842228374998372,-0.03265230718377415,0.7791395682038684,-0.1164276000810881,0.5238588213630929,0.036575621787131016,0.7404114448809336,-0.05815908153323157,0.6859035948205469,-0.007901940876943033,0.15429415857906623,0.35772080188722777,0.5871375076566384,-0.14487969278628177,0.59664933567828,0.008748779327481578,0.5066590122909749,0.6176995965868091,-0.02607774205463346,-0.06910880197608363,0.3626778900662858,0.5701673933940782,0.48363147944704793,0.10667398629277447,0.17602855429086456,0.05947217335563956,0.35918253550498525,-0.01854576042053414,0.7278975612906258,0.46168071565077107,0.7971298592033074,-0.0011332888865877395,0.7565595635896805,0.7736028014909092,-0.049930045984291564,0.23523727070993886,0.2347789129446534,0.5935839830385976,-0.046527991394982315,0.49437238084766355,-0.07212705666005659,0.32887484620044855,0.34519677763950857,-0.013541968986316598,0.5336560371272466,0.15373206279103968,0.6578376365837403,0.741342787339066,0.7294260687606847,0.04524991301020711,0.500142246392772,0.5878686095762965,0.7829844987919028,0.7557587008509135,0.5882071784510824,0.22038735000296156,0.12619256367654907,0.6888962572573865,0.5848644416182137,0.5732750003501866,0.3496357110539297,0.4013995679769906,-0.04023921528938338,0.035618843218805304,0.14701962707457528,0.0,0.26652997212165475,-0.04151148277081528,0.5642349976925144,0.414987691257283,0.11592028546081473,-0.0940914167779503,0.6712027256275773,0.6975363713425583,0.7025253659598486,0.7008784902189128,-0.04860742892713493,0.4682255514532237,0.38746178728459624,0.5169010629700459,0.020037092345817673,0.11431681093707946,0.6600529040645707,0.37608795554692587,1.0,-0.1459361772552729,0.6004451847033583,0.35749151477143903,0.8246359871473612,0.34231900556619876,0.13464003992758586,0.689820444495417,0.06412766626346925,-0.19468386033837012,0.6928710144328296,0.8233950388549092,0.11610648336250226,0.47376300718884334,-0.16928789068099037,0.40107389993895515,0.5659187984698962,0.07248307436048947
Cerebellum_9_R,0.13666312661775984,-0.060840220200329205,0.1251058060017344,-0.06622474808288849,0.07777274958544837,-0.08610819544227202,0.1889224467491719,0.2503949153882173,0.0,0.6239136435910437,0.0998866437388574,0.5021373997885277,0.41462238503862936,-0.2591574058249268,-0.08336118239024189,0.22199421023774477,0.186110377577572,0.29600780449862435,0.4982658785276653,-0.1925442635760781,0.0,0.04353143576379048,-0.8202319255359893,-0.3840042910809247,-0.08590897379773964,-0.3091615337204459,0.252895608735846,0.2779368172290975,0.0033658447727861443,0.11016661397908448,-0.1729088206748076,-0.1480059638113383,-0.10560868817889248,0.36484826652407243,-0.4182049268214529,0.004406484882239797,0.41903452501696375,-0.21759965597580241,-0.2612725793288626,-0.07046287352828486,-0.07323073352782176,-0.1077959170380393,-0.14423570893458637,0.12095006659254956,0.21204702390892924,-0.1961611340930077,0.2644978936799795,-0.055654103355648174,0.09767719509791455,-0.23737418065436838,0.05806296775522681,0.39265910111520885,0.20996284292443665,0.25976950621082245,-0.0039379324481198415,0.1626595986905643,0.18373085876147346,-0.009050245366635944,-0.261947140657398,0.33502280578201843,0.3070324523512474,-0.05715951565778403,0.07526116727359444,-0.14636505420567486,0.4020026629515862,0.16134774838295785,0.13299062526728458,0.5448939184292646,0.18008081932622125,-0.22798851535276862,-0.029494927405606632,-0.35587797300271184,0.13738512836233785,0.07273359582324368,0.2899429567162101,-0.07454794823220325,0.33672307188311956,0.13267432105743218,0.24801596440347423,-0.2386655534392406,0.0933260309462413,-0.19294484219983912,-0.22515643371783456,0.03167970456365512,-0.1306324550743109,-0.002891847174835806,-0.13149089926952048,-0.11217907525499696,-0.27658232494880985,0.36966620287624063,-0.2949282638184459,-0.42825696836038685,-0.004481493621929066,0.2891121199095206,-0.5742956366360389,0.3636012089390275,0.3660347385457383,0.401764169086333,0.0,0.337378091332847,-0.4236736262549394,0.03561951683771251,-0.47322271936535015,-0.14441591860173852,0.3813796746696959,0.07875779348331165,-0.15825032053708823,0.04763903907809845,0.0913456270922775,0.38346725171197804,-0.05965917752801414,-0.05994013739719987,0.002893629826117768,0.5382671736921715,-0.2857625229471412,0.1850248473579064,-0.18692666983708897,-0.1459361772552729,1.0,-0.27435230809380606,-0.4013892975801832,-0.05946775666237789,0.01785539667372952,0.1809723489293475,-0.2817370696995004,-0.06363442397063569,0.0637944605399863,-0.08787972039047856,0.03013635353112063,0.27649707695709647,-0.05716911111543663,0.3138714843298796,0.3312814424090804,-0.07912212955013376,-0.4572365768471212
Thal_MGN_R,-0.18041215193272178,0.44463497806378854,0.03777360380777523,-0.21337026762221384,0.15997386564840477,0.42744884637304753,0.13395164999786974,-0.13332042998858126,0.0,-0.22916213133941576,0.12516252930196228,-0.071940699364258,-0.3608017846320419,0.27414262082095414,0.4378686950054505,0.3276357108454148,-0.37408181666679446,0.2972647661049836,-0.164918103286674,0.6532242789608489,0.0,0.5936678844258579,0.21802286756696979,0.2473747509655541,0.4916634349605977,0.05825964078525914,0.3700525385943837,0.2690502894757915,0.6194555390740979,0.2770402095745593,0.28658605054705344,-0.19078950490970784,0.5270861910380145,0.2812345730390479,0.12486798955359682,0.5644978267028488,-0.2826051735433986,0.5369079140794253,0.1509539960783569,0.41400873101541086,-0.0006334674294517474,0.4377468472453106,0.09964023143599651,0.039714491919041854,0.07581646216600617,0.5909031804091956,-0.3534409439284799,0.4842323548833971,-0.12726978165507924,0.39971737046552896,0.37441072171769574,-0.2307372646146863,-0.32856765696158957,0.2263165640319334,0.42019856960889546,0.4499555521389184,-0.07274289646824522,0.2146992177433224,0.1578164621227671,0.0722697918563701,-0.19683481743326525,0.6148686086479253,0.311177200167174,0.6757100810095849,-0.1990293713863325,0.547999258482946,0.5399361029006995,-0.30406496144843065,-0.05800170428599695,0.24490224533148794,0.47727907475956416,0.10295120770982946,0.44475650005289163,0.026160680084624383,0.20856562160147693,0.16444529290814708,-0.16812551045177307,0.1948697224805843,0.15120600667124895,0.6658192505082615,0.5006630135785434,0.673427401071858,0.016895146369330382,0.351380139816861,0.525457270876552,0.6321540561914111,0.6343143103159946,0.45951634497938365,0.27898613652550347,-0.011016429651045658,0.6137392897475324,0.5626945476171598,0.35477480374568,0.18777581903077556,0.3961443125253466,-0.3172920082416051,-0.07320502214890255,-0.1198462206997619,0.0,0.14670881824841994,0.02988135559737167,0.4085442687335445,0.42309967185837155,0.07182790626623953,-0.2673331625321809,0.4760752669931726,0.595393256182879,0.562260432444961,0.5441110450315064,-0.27474013525223956,0.44209384039057303,0.45103680136992563,0.4035987187466629,-0.16595440429899833,0.3268150642889841,0.4538774417342703,0.2122749160250977,0.6004451847033583,-0.27435230809380606,1.0,0.3948843779304973,0.7246584991932014,0.19332355730066642,-0.10812059996088241,0.5630437964982766,0.02521566944086934,-0.11380017525596677,0.5554766688313557,0.6867988070780316,-0.022582091034742898,0.586224815527834,-0.42219841634332334,0.25731691643309135,0.47733333157680097,0.20532194126301598
OFCpost_R,-0.38312147340953895,0.3853713085434754,-0.39008837092006055,0.2564404480583687,-0.23740324102221833,0.37328737648824245,-0.22227627309434053,-0.7014486344079388,0.0,-0.6620903087977896,-0.2566288105407676,-0.7043932055283955,-0.691842858653082,0.7257641597185992,0.29513674651328614,0.21490892676143417,-0.6527291683515735,-0.12176411330278213,-0.46447638259976903,0.5790648831743076,0.0,0.3061756009255003,0.2839385787307033,0.760801990242489,0.6053202367765469,0.07963242360544735,0.14387791875878705,0.07910823767847132,0.31751243303765475,0.11771020488380103,0.7798904430465874,-0.2851697882154275,0.08569175997203327,-0.2535037197444862,0.37267852803716495,0.316037256888066,-0.8515116504180227,0.6572140874097561,0.6805756522489325,0.22127624907310728,-0.21424474198946766,0.3972030243367325,0.3324815368581077,0.025663745134162898,0.00760653645069436,0.7413471991155648,-0.22089827630781866,0.6404398772603053,-0.6915832994372274,0.43708918251917583,0.09875835617905712,-0.506135552170653,-0.7525505907001574,0.3227900753022892,0.3251928079928188,0.23571271367261754,-0.5907350468794187,0.6467167832382483,0.5238214386909407,-0.533894248720814,-0.5425829817043686,0.5480780059772562,0.16371985162204533,0.43233942483182247,-0.5690559932816008,0.23316059642116785,0.30988467538117054,-0.710065745983351,-0.11413094908407331,0.614322025578824,0.4352010934484634,0.5302448515029059,0.3249804053380965,0.06793610947432822,-0.32392730827472593,0.18593532821011133,0.13708308584782491,0.09246765516794443,0.3147668190404431,0.7582503924078496,0.21430947864553457,0.5801829898939935,-0.27855904744663174,0.38266305027054615,0.6305076093053962,0.4703271704637936,0.6970003005314924,0.5322712787713059,-0.20478046044235787,-0.4646823010129818,0.6477513678355072,0.879812904340335,0.35826341271232504,-0.2588985987610369,0.801459005792873,-0.7049314100148703,-0.1928068495717369,-0.7072376092828088,0.0,-0.10168279556186222,0.07294933527087061,0.5354168937057842,0.5120020615296005,0.4372699993474977,-0.7978298852252405,0.329191230675494,0.5961242739301901,0.5811297290235378,0.14757701581452562,-0.8089800972727702,-0.2825584861226614,0.4780007861722066,0.5774974843575953,-0.3818315433688626,0.6806460183799461,0.15524007949043547,-0.04971117852575653,0.35749151477143903,-0.4013892975801832,0.3948843779304973,1.0,0.43283190833210017,0.2817325511712637,-0.37764301925910626,0.5869045562166119,-0.46279983225926935,-0.14901403004380295,0.500140713336082,0.3026255915789247,-0.4821287998404633,0.4866218246219141,-0.7332605316565055,-0.269362003210864,0.4605557374194782,0.40201784695431414
Thal_PuM_R,-0.28672135822848077,0.5303451270935327,0.12811280172693487,0.015104666698743682,0.38334056684489676,0.4767346566105113,0.26920905630061365,-0.13010742327283725,0.0,-0.028026716739126916,0.1715464876176852,0.10931589428603994,-0.26393100848535356,0.3522184692917399,0.45692352215732596,0.42949817793231687,-0.3483210302096672,0.607185416555355,-0.05969886601206333,0.8215116426277872,0.0,0.8420401541704249,0.07830262119014011,0.2625065360202476,0.648292178372106,0.015917900548212096,0.6354500046115203,0.5311656860038412,0.8820480343995518,0.4177532122954244,0.2985302685738885,-0.16246616491173096,0.4763914308451891,0.5517671644191936,0.029188855910045306,0.7288407805909134,-0.18679750117279206,0.5123799122996748,0.06303807363088534,0.6040148871793578,-0.10086957243794897,0.5620437495655962,0.06554640694829161,-0.027021973619773224,0.2709484337900189,0.6148751238181799,-0.21380543829774393,0.604806368768436,-0.1283637486686167,0.44249109127236463,0.5244487163675169,-0.17181089086469484,-0.2929452053276753,0.43104613559461874,0.5345929775888377,0.6320465627291079,0.02000734995660678,0.34310034763150615,0.10694171410000325,0.3593072705343123,-0.04374573124789944,0.7883485456487573,0.4280031348008094,0.8719327979301977,-0.11744789663660431,0.8481982568777486,0.7576991444234862,-0.10079831995816323,0.024608999630424126,0.22336277916659267,0.6134138041123288,-0.049367758090895546,0.5681133051777891,-0.007292687659891304,0.3006463364391992,0.15367166215658803,-0.016960125653157285,0.3117370781540902,0.2977249912829965,0.7855889526581699,0.7051337353250076,0.7591093913023038,-0.06912146592433709,0.4249017185055503,0.6000340671370321,0.8394312579355079,0.8520950088247659,0.5888537694241389,0.1569997106699743,0.08225914534119914,0.7061115636583655,0.5687348048509169,0.5305908917856493,0.3175382188187869,0.3495396857593085,-0.17675026579168335,0.02832577046045976,0.0414933329740032,0.0,0.3455935442220372,-0.09537656227263082,0.5680198569442099,0.39628242824817367,0.16389951275540585,-0.18968867789587668,0.6856888004303724,0.6884299644582955,0.7617113925860368,0.7799069637874858,-0.16561272120382373,0.39809573524187786,0.45982784511251923,0.559185609534832,0.10952268841942417,0.27340699605397,0.6805258370589097,0.19522527673721654,0.8246359871473612,-0.05946775666237789,0.7246584991932014,0.43283190833210017,1.0,0.3114974713093701,-0.02330435320723064,0.6379165424143988,0.00790784614841251,-0.2826042928028801,0.6641886885147164,0.9083936372685043,0.11497255611578439,0.5748479167239565,-0.28008750324315423,0.5113505551754568,0.5758013154045569,0.04997491375917049
Thal_LP_R,-0.0014553965133088968,0.479334718258959,-0.07987067306891407,0.08990196059572036,0.06438275977205678,0.46717243393087754,0.1784259777998256,-0.21862354856094882,0.0,-0.054895025214181215,0.037475839382002364,-0.1561199502694433,-0.2078466551467138,0.22587035731050312,0.38144163627972205,0.15471502286381683,-0.11238118154655566,0.1524544858605011,-0.021833138014816785,0.12923253702206564,0.0,0.40349946848863605,-0.025894802675904084,0.23406701323170215,0.5114938602168058,0.06434079020657106,0.3251640449613412,0.16618626978915255,0.3284139996647104,0.3708011978624101,0.24641873165615402,-0.037712034725461197,0.27780143100642385,0.2117242890329618,0.050507497773580066,0.5622860050436838,-0.16679976479680805,0.44771324846226124,0.10417578859248897,0.310399102735323,0.1499741066307636,0.5691737763020299,0.042411030154624996,0.14470165563715953,-0.00281915773849254,0.6330537970455199,0.11917661181970839,0.4136505408607415,-0.16429883832353412,0.41184421061597987,0.384470732359317,-0.102374045676096,-0.15253115126906433,0.28615971574141025,0.45784147749788756,0.11009575390776609,-0.15667931836506854,0.2523654067600723,0.16004015042195033,-0.09012835361770281,-0.0880723760581903,0.5005947308760424,0.38683255438368264,0.3514247039308139,-0.033600154768849415,0.14366149854051039,0.5069451186054994,-0.051116781934251676,0.007044436092069873,0.3740512188590431,0.5033972154350371,0.0783885343758048,0.19835548071478537,-0.04565360319600088,0.05881994540697544,0.16736859957584582,0.006584191055332666,0.4624591394638226,0.30262119124972336,0.32692252277027983,0.21447081953802574,0.4909476725608063,-0.07514121979260427,0.3083412403259417,0.5232321268322224,0.5177542205646622,0.36331809495256695,0.4980596038903728,-0.04002379409699528,-0.04561365845674073,0.43618815243636405,0.33672752619846724,0.6824180815423242,0.18601017185024563,0.27094811279345193,-0.2098845144903936,-0.024359257800017475,-0.1274063598818316,0.0,0.11455834121675473,-0.09970432679414441,0.5320436496982592,0.23756278587636442,0.15217490742069908,-0.23387430376094492,0.4177589910862282,0.5023247251990163,0.496298812677379,0.2438803139345442,-0.23129577229552412,0.040275763471418945,0.1705252243062781,0.42826702391107424,-0.06484757483727918,0.15135814041075293,0.2873903960481043,-0.035077205316612514,0.34231900556619876,0.01785539667372952,0.19332355730066642,0.2817325511712637,0.3114974713093701,1.0,-0.07401965972226845,0.41990657113153534,-0.12738337458072557,-0.14321790910083074,0.4689183307847743,0.1529229763980386,0.17694390488037873,0.41039401015420124,-0.2424954470452228,-0.04300808168326089,0.5112966955903528,0.20635103580490954
Parietal_Sup_L,0.10500861363445238,-0.0653999582910555,0.5089371616661997,0.034967839170307886,0.2515914179643831,-0.11380112026475653,0.458668678419644,0.5534714202011219,0.0,0.2224640937556534,0.3118981349880681,0.2798742123074269,0.4676925103148676,-0.3810903641620936,0.09851600651819926,-0.3493826606880151,0.5585114947722329,0.23868377573334415,0.5457355502846837,-0.11888395171419354,0.0,0.010519687283543501,0.11181316418896578,-0.14258056701784438,-0.1962554534956636,0.35150318253360063,0.06350674272570915,0.11475912018953127,0.1248960782315057,0.025330072781279803,-0.4055018413051996,0.1596195603510739,0.175792640167962,0.34184126801497483,-0.47100030380969743,0.07304286596907973,0.3235013632469595,-0.14756074808446248,-0.4478004818361885,0.08795681807661286,-0.19537571791520533,-0.1978752475621197,0.011475999479327313,-0.05393404166415852,0.26621141343894406,-0.2062153572185338,0.11076500608251036,-0.2396322112607889,0.4021855825549067,-0.28877478519836003,0.12672819042430616,0.6932910834515773,0.5209222147800753,-0.35428585268812496,-0.014521737990162216,-0.13315397887070343,0.6285407706459544,-0.585316233212186,-0.3209990079526128,0.488408474893032,0.34287240867842045,-0.20202483472651478,0.02765314784013748,-0.025416838693471066,0.6704798631683425,0.11627589204196294,0.0747230559332344,0.2771847633133535,0.3962675272657847,-0.5024792540460111,-0.056255031642341934,-0.26948859765095323,-0.17363415823441886,-0.315389330084946,0.4027922223541257,0.31017567990523637,-0.15760754930395304,0.21048062961672037,-0.47078293406167193,-0.11722481830740428,0.20834620901561418,-0.18196735967994396,0.5101379004583003,-0.30931231006620225,-0.19325181728625218,-0.0243727212036514,-0.16906881533434587,-0.1876490786637281,0.036470229627660236,0.37345847553529343,-0.31061486644154257,-0.27028126246462647,-0.020565395077624393,0.24860634132376583,-0.3046746822027445,0.5238870883223602,0.134568578732072,0.6284122545400345,0.0,0.12050011571099449,0.13230141475763046,-0.1726419086539319,-0.34246687337496573,-0.3383585614777863,0.6361513708322529,-0.03794228127107714,-0.17120246250308607,-0.16806022135408102,0.19550729530956695,0.5933770857040114,0.25107174313165437,-0.20722425184461815,-0.3348872871408137,0.1295748874668466,-0.4580854283484185,0.09185743417023612,0.4287190013066907,0.13464003992758586,0.1809723489293475,-0.10812059996088241,-0.37764301925910626,-0.02330435320723064,-0.07401965972226845,1.0,-0.25202280261237814,0.5763815371859353,0.07872004255697988,-0.024187717162835187,0.09897845301939223,0.03423577726485169,-0.36907784413632266,0.6268209690597712,0.2757082056785316,-0.1485661015436139,-0.43019696953276115
Supp_Motor_Area_R,-0.041750252948408735,0.3893810505936988,-0.13270543430530082,-0.16161640180511064,0.18170347046402147,0.3465096384670594,-0.00759106424237569,-0.5255625292502439,0.0,-0.37832349425552353,-0.08353263804366622,-0.2973834996147438,-0.6041117154611726,0.4072083867597556,0.3763223313076418,0.2889264885965988,-0.43506172074165816,0.13886082554075893,-0.23478865393846196,0.7035863658411056,0.0,0.6421422675174183,0.12647393550459424,0.47160790619489484,0.6068269178028306,-0.06394163154576257,0.3637637571891045,0.27707632052295267,0.6603675032604587,0.2049847727692279,0.5586573732365628,-0.14938520808700165,0.6262745932433764,0.11633123650987255,0.36015387505513563,0.5828184649287762,-0.4306615626099841,0.5681906946317724,0.4412297042766491,0.5557903369910565,0.12833366647398603,0.7720297219810137,0.04248286867734519,0.37432939215519845,0.03362755386765489,0.6729871242633673,-0.21038322439502302,0.6037823404217537,-0.2717556830672741,0.6885251006373648,0.38400167646766703,-0.2604642979220306,-0.362447639973336,0.45443133318103923,0.3562790806938493,0.2556169614028644,-0.38199800322730465,0.4760248028113797,0.31004226330036927,-0.09871194633215426,-0.43058561727489164,0.7528392950399869,0.2524001189981414,0.712164708685742,-0.37208775905019564,0.3959401154401061,0.502300068500883,-0.39592389262156696,0.24809777659080692,0.5409328980430669,0.42038697890507093,0.18376071364777768,0.4434942586379388,0.04785939678921765,-0.07157090019641246,0.12771780489451928,-0.04775656689843957,0.2706707448174015,0.2722078695330206,0.6666157030861928,0.3618477356844755,0.7718322494830261,-0.04131030100959654,0.7355430340081737,0.5838441007668981,0.6223116501925285,0.6928997565345438,0.51572144994252,0.2942839226810382,-0.41022580748505,0.9061161636325772,0.6394838108444361,0.5603357063898612,-0.11217945464627879,0.529830907637168,-0.48112006006234054,-0.10919386646485658,-0.37171862950415874,0.0,-0.08032500536049389,-0.06524269266827504,0.5820940389402387,0.7378064001451824,0.3361265251307721,-0.5931826672951532,0.4244495741967515,0.7504794617150446,0.6879389377543695,0.39792876040212044,-0.5413084959967741,0.20842814955439057,0.33698775366457934,0.6160814596451879,-0.2113172953324931,0.41081512513138363,0.27734776611335155,0.017405855967840028,0.689820444495417,-0.2817370696995004,0.5630437964982766,0.5869045562166119,0.6379165424143988,0.41990657113153534,-0.25202280261237814,1.0,-0.30532220577353814,-0.2695416521786987,0.5042118189482766,0.5513094034650994,-0.0003692676510786489,0.673377461528241,-0.6014508359764087,-0.12217192530374178,0.49184995575070656,0.5599462512042899
Cerebellum_9_L,0.11920288568952872,-0.04045645131479657,0.5291729564129108,-0.04874592131529471,0.28856385329223966,-0.03340710883342865,0.3273656618859676,0.6669653753609447,0.0,0.18299545452260546,0.21340076355307752,0.37391503752117977,0.37865805669601804,-0.4290257056032927,0.04809694896354619,-0.3670691314005332,0.5991739319725518,0.11674053429713158,0.20945952895856781,-0.18333698386080738,0.0,0.019228074062199778,0.3514080702036853,-0.2754147771960779,-0.27841310957022947,0.43532184152567927,-0.09094917860611335,-0.0710062778650684,0.0513379740725455,-0.019714518659964462,-0.5473534377538253,0.44794405353967376,0.16965039500469262,0.2516917829579503,-0.3138179324458083,-0.002564361382965389,0.4363096290933185,-0.2819651504155423,-0.561908554309774,-0.012345793986582152,0.08150862868710422,-0.22082988014550872,-0.12830994148224575,-0.17723308934102722,0.07317896834723217,-0.3044946828338617,-0.02090543018648507,-0.41729460084434555,0.5770012961788198,-0.18557955047673474,0.05247858377896854,0.3325700709187683,0.5439256609069644,-0.5418810527987757,-0.01112959127634531,-0.2782653240644724,0.7541685026691058,-0.7338078227837641,-0.28443417221861955,0.512056589083609,0.2724015766692958,-0.21455673084129542,-0.06507392484582616,0.06211350864163328,0.42212562971697215,0.03497342212669401,-0.0919499999854155,0.25978829682595805,0.06920065403891712,-0.570406482674111,-0.06648872334795453,-0.26986214160089916,-0.41718692120929823,-0.2562424000634139,0.2885058678878872,0.08410169686091222,-0.488830253713208,-0.02793570401048394,-0.6038387017323573,-0.16658260731256838,0.07967596592318722,-0.16266084052540714,0.5848091042528774,-0.40264555978522026,-0.22057865847239597,-0.10488594289118347,-0.24610488877966236,-0.15088244665941558,0.35344999634453655,0.36527779208960753,-0.2907809960882363,-0.27606562497913806,-0.15295925758266518,0.3303071851747024,-0.1980760441776239,0.5357036719820395,-0.05793622695237961,0.585011410179559,0.0,0.06691797798190142,0.2741505510555117,-0.37589004075435933,-0.13497634011266213,-0.19555690633495643,0.6633237506798302,-0.0803526699110538,-0.22574663376060003,-0.3169165211692085,0.12766825661630063,0.5945005090285946,0.4593592971451977,-0.20128567297860184,-0.5198781942193634,0.002970596556374302,-0.4496368093944826,0.011564357562734797,0.4887864316966515,0.06412766626346925,-0.06363442397063569,0.02521566944086934,-0.46279983225926935,0.00790784614841251,-0.12738337458072557,0.5763815371859353,-0.30532220577353814,1.0,0.054637909824264065,-0.07534437616528328,0.0495987825572866,0.22832004448854815,-0.45178093080960896,0.588158310929433,0.2796148452899759,-0.12150224219096832,-0.26136069243556975
