,Olfactory_L,SN_pc_R,Frontal_Inf_Oper_L,Temporal_Mid_R,Temporal_Mid_L,ACC_sub_L,Cerebellum_8_L,Cingulate_Mid_R,Parietal_Inf_R,ACC_sup_R,Paracentral_Lobule_R,Thal_MDl_L,Calcarine_L,Thal_LGN_R,Cerebellum_7b_L,Thal_PuL_R,Vermis_9,Thal_MDm_R,Cerebellum_4_5_R,Cerebellum_Crus1_L,Fusiform_R,ACC_sup_L,Cerebellum_6_L,Frontal_Sup_Medial_R,Frontal_Sup_Medial_L,Caudate_R,Vermis_1_2,Cerebellum_10_R,Frontal_Sup_2_R,Cerebellum_3_R,Thal_VL_R,Thal_AV_R,SN_pr_R,Cerebellum_9_R,Thal_VA_R,Frontal_Inf_Tri_L,Hippocampus_R,Temporal_Inf_R,Temporal_Sup_L,Vermis_6,Putamen_R,Precentral_R,Supp_Motor_Area_R,Cerebellum_9_L,Raphe_D,Rectus_R,Thal_PuM_L,Thal_VPL_L,ACC_pre_R,Calcarine_R,Cuneus_L,SN_pr_L,Pallidum_R,N_Acc_R,Thal_VPL_R,Angular_R,Parietal_Sup_R,ParaHippocampal_R,Paracentral_Lobule_L,Postcentral_L,Thal_PuA_R,Thal_MGN_L,Frontal_Inf_Orb_2_L,LC_L,Pallidum_L,Frontal_Mid_2_L,Cingulate_Post_L,Rectus_L,ParaHippocampal_L,Rolandic_Oper_L,SN_pc_L,OFCpost_L,Thal_AV_L,Thal_IL_R,Precuneus_L,Frontal_Inf_Tri_R,Postcentral_R,Heschl_L,OFClat_L,Cerebellum_7b_R,Thal_PuI_R,LC_R,Insula_R,SupraMarginal_L,Frontal_Inf_Orb_2_R,Thal_PuL_L,Frontal_Sup_2_L,Olfactory_R,Red_N_L,Thal_LP_L,Cerebellum_Crus1_R,Temporal_Pole_Mid_L,Thal_PuM_R,Caudate_L,Supp_Motor_Area_L,Lingual_L,Lingual_R,Cerebellum_10_L,Thal_IL_L,Cerebellum_4_5_L,ACC_pre_L,Cerebellum_Crus2_R,Thal_MDl_R,Precentral_L,Heschl_R,Temporal_Pole_Sup_L,Frontal_Med_Orb_L,Thal_PuA_L,Parietal_Sup_L,Thal_Re_R,Amygdala_R,Raphe_M,Occipital_Mid_L,OFCant_R,Temporal_Pole_Mid_R
Putamen_R,0.8670681862906423,0.39384361767620335,0.6205279782295402,0.22805190724486218,0.04090329935399331,0.5597451358635526,0.03147316103885794,0.6796815149336277,9.686127796327697e-05,0.89434125807674,-0.0894301971396557,0.6065023936880694,0.09273883169703093,0.34726135686266535,0.17598136618169757,0.28513480948550846,0.12056292283402785,0.8115696741353249,0.24389043450010184,-0.011380793572632967,0.2617097488800935,0.8873433420768926,-0.14455715354794743,0.83170205048087,0.8635192803869685,0.8939238171432051,0.048146210054256205,0.0029284525911111824,0.715783068308369,0.07887844610905005,0.7927841528009971,0.35256696112495506,0.18826809018439825,0.11016661397908448,0.33148328305538904,0.4352815810635666,0.45880364275507274,0.23982981706304962,0.24632816086636677,0.0,1.0,0.5154618423881288,0.2049847727692279,-0.019714518659964462,0.5065992866638742,-0.2903189454585463,0.4051000284750155,0.556750209712033,0.884607066217566,0.0676214390387234,0.0,0.4515801861534386,0.505169716067848,0.8185222062243912,0.3909882077411794,0.05730458064777004,0.05583720446131413,0.5446946515342733,-0.001706155100020263,0.2402717696087852,0.5717588775265163,0.3586782356384257,0.13444086082519724,0.06841837290836873,0.8290951484624086,0.5218237312690026,0.11773840837273337,0.0070774737500952315,0.25985789118160557,0.4612642039418306,0.344391385468909,0.13989679987848988,0.17085523278543022,0.4659871863469912,0.014485877715668076,0.78895807771871,0.2611690316228911,0.2222666447893779,-0.06128283093842816,-0.15005415413049963,0.314166799109137,0.006141339312210947,0.843624232632438,0.060703488527738575,0.18840587826915928,0.6427955065752667,0.6565105368717655,0.8781211482485676,0.33497779172766873,0.44426134762436803,0.022916113723163472,0.41576538080142117,0.4177532122954244,0.9402063620496544,0.4272870287542582,0.2169273075481249,0.10234981670327532,0.06419220749589537,0.018554312187663975,0.12156323374763872,0.5290160003238507,-0.02409396068116297,0.626126712614004,0.18882531842069317,0.611587598722369,0.39388797998669645,0.11289738665185856,0.21817690235776147,0.025330072781279803,0.13168743419538034,0.2686160121834886,-0.023564013413377976,0.0,0.22785867790857783,0.23505360296755945
Precentral_R,0.5126208757258122,0.4625881308678943,0.507926423906399,0.025449263540855253,-0.07428624655608673,0.5029894139875772,-0.2508775134227786,0.8268044777586331,-0.015102417630457264,0.5753802655820902,0.2524254998890478,0.21773047629503164,-0.12279942371390476,0.5587114635483648,0.16471710906987205,-0.02638797449341071,-0.032576463429272916,0.42629980060297906,-0.2662725403498492,0.09903359702497938,-0.26995818315558684,0.5541802387890977,0.17012556896481076,0.6348098292720713,0.6289524733406963,0.6732419688618,-0.4108312675482879,0.05571480175810176,0.787183887522165,-0.12445989059707292,0.5962567694739536,0.4947439677443617,0.49788008664961386,0.03167970456365512,0.43214414074704005,0.39660423305139747,0.49968925850780377,-0.06420727176431743,-0.1024401026369879,0.0,0.5154618423881288,1.0,0.7355430340081737,-0.40264555978522026,0.09904173951466122,0.18445174481873672,0.3991072816359954,0.3963777079869055,0.5229834957452864,-0.24658947171122683,0.0,0.283756526400565,0.500142246392772,0.5362242797415616,0.3499511546058611,-0.26482351627713363,-0.07499590222294597,0.13785769272700407,0.47806943151163667,0.19050426207737933,-0.0230263067587048,0.23569526099573176,0.24522134569380694,-0.38705260472636893,0.26220308714852414,0.51647946084077,0.2929608440249867,0.4294660031877468,-0.18956835647449208,0.14050835332793282,-0.011069012101235152,0.3872292437474784,0.012544553238117859,0.5077800396043164,-0.10526105805961421,0.6773492108745612,0.7643478167371625,-0.16736334971691516,0.1662382605692551,0.16777516067844803,-0.07167078303705283,0.12587250165560201,0.6204249555442679,0.2522463661341679,0.039246691329513195,0.45592727821945706,0.6899079442603813,0.44296894377469187,0.40216023228840747,0.42442108626366726,0.13699929085796678,0.42187867074827357,0.4249017185055503,0.5916486981865551,0.7543411526053772,-0.28040039799830074,-0.22150707472649067,-0.3106697730973004,0.47626904133410153,-0.37142507307418693,0.44023502166261785,-0.12727770271059596,0.2584004229081277,0.4965884577192419,0.3659667421889977,0.5076878651860739,0.2963593430537888,0.4137491033732831,-0.30931231006620225,0.18677034122144878,0.5274977082928909,-0.07370168507953698,0.0,0.4005748220412545,0.36189872894200315
Supp_Motor_Area_R,0.38400167646766703,0.6037823404217537,0.644939568197146,0.017405855967840028,-0.2113172953324931,0.5681906946317724,-0.4132331748100474,0.7720297219810137,0.020521791066747206,0.3893810505936988,0.24809777659080692,0.11633123650987255,-0.14938520808700165,0.673377461528241,0.04785939678921765,-0.08353263804366622,-0.2695416521786987,0.27734776611335155,-0.6041117154611726,0.18376071364777768,-0.5527051979664497,0.42038697890507093,0.36015387505513563,0.51572144994252,0.49184995575070656,0.4744312993718423,-0.6014508359764087,-0.04775656689843957,0.7504794617150446,-0.3066387857923051,0.5828184649287762,0.6729871242633673,0.6262745932433764,-0.2817370696995004,0.5820940389402387,0.6421422675174183,0.6603675032604587,-0.06394163154576257,-0.2973834996147438,0.0,0.2049847727692279,0.7355430340081737,1.0,-0.30532220577353814,-0.07157090019641246,0.4412297042766491,0.5513094034650994,0.3959401154401061,0.3465096384670594,-0.43506172074165816,0.0,0.39792876040212044,0.689820444495417,0.3763223313076418,0.5746811437994416,-0.37208775905019564,-0.2604642979220306,-0.00759106424237569,0.5599462512042899,0.12833366647398603,-0.41022580748505,0.2556169614028644,0.2889264885965988,-0.4775839207285562,-0.11217945464627879,0.712164708685742,0.2942839226810382,0.5586573732365628,-0.37171862950415874,-0.0003692676510786489,-0.08032500536049389,0.4760248028113797,-0.21038322439502302,0.6928997565345438,-0.04131030100959654,0.6068269178028306,0.37432939215519845,-0.4306615626099841,0.31004226330036927,0.3361265251307721,-0.12217192530374178,0.15304974883589925,0.5042118189482766,0.03397489258593664,0.2969272900443369,0.27707632052295267,0.7718322494830261,0.2524001189981414,0.4434942586379388,0.5603357063898612,0.34568569237330876,0.2722078695330206,0.6379165424143988,0.3562790806938493,0.9061161636325772,-0.5413084959967741,-0.48112006006234054,-0.43058561727489164,0.8256430761099559,-0.5931826672951532,0.5838441007668981,0.12647393550459424,0.13886082554075893,0.7378064001451824,0.3618477356844755,0.45443133318103923,0.5150084205192605,0.6666157030861928,-0.25202280261237814,0.33698775366457934,0.7640151024567907,0.03362755386765489,0.0,0.47160790619489484,0.529830907637168
Cerebellum_9_L,0.05247858377896854,-0.41729460084434555,-0.03113910439499894,0.4887864316966515,0.002970596556374302,-0.2819651504155423,0.2762548672655781,-0.22082988014550872,0.19589266129128677,-0.04045645131479657,0.06920065403891712,0.2516917829579503,0.44794405353967376,-0.45178093080960896,-0.2562424000634139,0.21340076355307752,0.054637909824264065,0.011564357562734797,0.37865805669601804,-0.26986214160089916,0.5482280772166725,-0.06648872334795453,-0.3138179324458083,-0.15088244665941558,-0.12150224219096832,-0.12907215704025538,0.588158310929433,-0.488830253713208,-0.22574663376060003,0.3326729633428544,-0.002564361382965389,-0.3044946828338617,0.16965039500469262,-0.06363442397063569,-0.37589004075435933,0.019228074062199778,0.0513379740725455,0.43532184152567927,0.37391503752117977,0.0,-0.019714518659964462,-0.40264555978522026,-0.30532220577353814,1.0,0.2885058678878872,-0.561908554309774,0.0495987825572866,0.03497342212669401,-0.03340710883342865,0.5991739319725518,0.0,0.12766825661630063,0.06412766626346925,0.04809694896354619,0.09126773116267589,0.42212562971697215,0.3325700709187683,0.3273656618859676,-0.26136069243556975,0.08150862868710422,0.36527779208960753,-0.2782653240644724,-0.3670691314005332,0.8282133654155425,0.3303071851747024,0.06211350864163328,0.35344999634453655,-0.5473534377538253,0.585011410179559,0.22832004448854815,0.06691797798190142,-0.7338078227837641,-0.02090543018648507,-0.24610488877966236,0.5848091042528774,-0.27841310957022947,-0.17723308934102722,0.4363096290933185,-0.28443417221861955,-0.19555690633495643,0.2796148452899759,-0.11207542798564542,-0.07534437616528328,-0.26992039122892664,-0.20407769666669795,-0.0710062778650684,-0.16266084052540714,-0.06507392484582616,-0.41718692120929823,-0.15295925758266518,-0.07856137131048546,-0.6038387017323573,0.00790784614841251,-0.01112959127634531,-0.2907809960882363,0.5945005090285946,0.5357036719820395,0.2724015766692958,-0.16624213113597022,0.6633237506798302,-0.22057865847239597,0.3514080702036853,0.11674053429713158,-0.13497634011266213,0.07967596592318722,-0.5418810527987757,-0.5372883537692991,-0.16658260731256838,0.5763815371859353,-0.20128567297860184,0.008814052433618555,0.07317896834723217,0.0,-0.2754147771960779,-0.1980760441776239
Raphe_D,0.574675121764901,0.13690308964272396,0.39221331296700457,0.38951899358726505,0.34898863828932536,0.28315383710820186,0.4539648013198237,0.18069420675290582,0.08299505427857845,0.3647358512203143,0.19195761184109533,0.7121837935744368,-0.20188372611932062,0.11774699538480007,-0.09710168808902846,0.5035580376228703,0.1190467979851293,0.539996982832669,0.6181588017566492,-0.3219478305352188,0.5473555042481755,0.3501937877451793,-0.4332894332762444,0.16435703758308187,0.22790733371685545,0.35752393640761065,0.38922005359938,-0.08303125740569435,0.2007328735913532,0.4462802124898234,0.39075835314216056,0.027144922842796786,0.3321882149219895,0.2899429567162101,0.17079242134507425,0.33056566074864296,0.4165316894040257,0.15041947207301629,0.5422742956722925,0.0,0.5065992866638742,0.09904173951466122,-0.07157090019641246,0.2885058678878872,1.0,-0.46754917342387536,0.44478652079969966,0.5424875196714303,0.3204782870855853,0.17072169108431856,0.0,0.4838660535928676,0.32887484620044855,0.4639171758442374,0.3933546852134469,0.4368579805292587,0.35988364608592494,0.7659564131805291,-0.4933781690515528,-0.13753018476402168,0.7394882635605984,0.37300158617523493,0.18175887481917796,0.4875622383815111,0.6343043343335671,0.2059506380166468,0.08575014478059029,-0.2933689645709652,0.6839299061486827,0.2993021061718231,0.3984587561319136,-0.17227270447565576,-0.09890414047154988,0.06868584130084086,0.09873109128448544,0.21695349763824576,0.05183477901361352,0.39980746046544724,-0.35208990296551385,-0.5097545368377127,0.6455973527711706,-0.10498522587558773,0.3448515731099441,0.10839622491903876,-0.1431231110275046,0.6029778954406092,0.17509619571845322,0.5452279854992413,0.47311264079362453,0.31662932391771387,-0.3171735126566374,0.16393052972427663,0.3006463364391992,0.38329212924209644,-0.05711990802050085,0.585248306875581,0.4065269416796721,0.35758827958327666,-0.06551156430238121,0.57602173798738,0.1865919103454401,-0.06695776760772175,0.6223829634352951,-0.3193042262135694,0.6066304887610552,0.2456953490389577,-0.29814426374456826,-0.06181700215078464,0.4027922223541257,0.05948209125467103,0.14459678493594763,0.2551812048337662,0.0,-0.21514789391025507,-0.2165123553456942
Rectus_R,-0.2740689156005278,0.5065316492039051,0.050589674411731914,-0.3990321836599443,-0.22095103083256332,0.29190735046435556,-0.41249921184792554,0.1113917594709635,-0.25680009902983025,-0.07726719572472555,-0.069451847262843,-0.44759875962836804,-0.4519378165085126,0.4631015267387041,0.11950872351429537,-0.2658499724753134,-0.13782668297091374,-0.24349816421926865,-0.6381157475353558,0.415460946761902,-0.7536978237737415,-0.05006015573885284,0.420367494991139,0.05178196594059828,-0.028728004003519655,-0.08032270632335263,-0.8209066634046455,0.2511486469093366,0.13398532498126947,-0.3914619117627826,-0.1267358425698893,0.44715292710875226,0.005893065819514564,-0.2612725793288626,0.43982823543571,0.0510953381627828,-0.03998924124495378,-0.32434189797206153,-0.5790045145818993,0.0,-0.2903189454585463,0.18445174481873672,0.4412297042766491,-0.561908554309774,-0.46754917342387536,1.0,-0.00816624892981319,-0.13260984049877264,-0.10315012908969577,-0.7004855203248905,0.0,-0.16302161916088,0.036575621787131016,-0.17393000836973108,-0.15661944482172888,-0.515935213076726,-0.49150511526360147,-0.41891563942868904,0.31712989608516984,-0.14642125046911647,-0.6603386757444107,0.07025415723572583,0.3109209497970082,-0.7848297429563494,-0.586719486071822,0.00623260791612834,-0.2968628135539455,0.8323977228460264,-0.7276466146782723,-0.47379571172479334,-0.19075773895649592,0.6152934474962616,-0.26774309490633824,0.3418896909624107,-0.4142847316491877,0.12487687351866279,-0.036234773498398785,-0.7256668824454253,0.4957384172414127,0.42594530639325384,-0.4254712110623816,0.279791314927259,-0.03696803662495319,-0.007705874061698291,0.48332818274030276,-0.17528851502846604,0.14784581706979086,-0.24220038185433068,0.29338153567728426,0.1744631225568374,0.36736820914082924,0.37852677276104,0.06303807363088534,-0.16872584618024672,0.328044367123937,-0.810390351899327,-0.699207491152304,-0.4474134612736216,0.5343616706678425,-0.7822257986979713,0.34239029642785535,0.015257709085998562,-0.4656463265054802,0.3220632780019844,-0.15287791113384494,0.390019972837684,0.6039245760940386,0.34236224611768246,-0.4478004818361885,0.5531135929352391,0.16294470781445206,0.024219658156794395,0.0,0.4666896665472794,0.43063814531491135
Thal_PuM_L,0.5231801746111047,0.5690390125450606,0.7509058678980305,0.26758489006983915,0.22426850175516308,0.46294376559727346,0.07058706648119101,0.4797904491444463,0.07885078099695372,0.465914658086268,0.16127920877511323,0.6361345216631573,-0.2719636634430281,0.5087483681897045,-0.03294299810600266,0.2662435123823334,-0.24892840714934,0.6886346841194991,-0.08587425304299849,-0.16818757027363154,-0.10572835190236846,0.5416453955080941,-0.10218853730894101,0.48812774893870026,0.4767271247284366,0.4463038542235891,-0.17783015970314406,0.015275869689225513,0.6001782594759228,0.05247949089890739,0.6733917221967564,0.5241707088779397,0.5165507700492056,0.03013635353112063,0.5692632218801648,0.8095190803874844,0.8835422186406157,0.0025132250915605226,0.2581939470645208,0.0,0.4051000284750155,0.3991072816359954,0.5513094034650994,0.0495987825572866,0.44478652079969966,-0.00816624892981319,1.0,0.9286722044609965,0.4168544141324135,-0.28402277387103436,0.0,0.7595531399668586,0.8233950388549092,0.4466966427853227,0.8084571655298844,0.052041574539370375,-0.016762902736268136,0.40197108042853386,-0.12634377499684257,-0.20524147971174353,0.20846241850715255,0.6906036818988059,0.47364013457405474,0.015926887418749723,0.37823348520605554,0.783671894700895,0.14940480346848478,0.21397400644500114,0.2270136542073168,0.0785163465089309,0.3697013514369096,0.2659220488884986,-0.24969548651481058,0.7650892834330788,-0.07263101548006391,0.5409316025419366,0.021036168549290482,-0.09467940822392598,0.05083385241318278,-0.005755411553500657,0.6103212007682335,0.14863486460674746,0.6130362605563956,0.06583170200098665,0.21100360982159785,0.6936856202596562,0.6486469309306744,0.42679102735392127,0.6379815282773459,0.4976158992577454,-0.03458136625614862,0.28084417129223516,0.9083936372685043,0.48737483536771486,0.5628771320301498,-0.004296847137136345,-0.037970483737085295,0.08721839875234448,0.5722056518112435,-0.02791260212701774,0.5502915989436401,0.009611343771688726,0.6650968632370209,0.22752212272255123,0.8047052610902965,0.4661293020971844,0.29904534050175663,0.706764822411896,0.09897845301939223,0.4722978722350577,0.7617199777370011,0.39432366382565004,0.0,0.18837989228249852,0.22245641825537127
Thal_VPL_L,0.6066301940850843,0.5501049116929309,0.7387777425547692,0.25130971007594005,0.32748713803066204,0.437458508873954,0.15425472182118505,0.46163243508026475,-0.022714539616746496,0.5501870714995516,0.11704755926644178,0.7341188547859056,-0.23349626559157208,0.45358810930045185,0.0010452347260985243,0.28870230423974386,-0.13814762950671752,0.7991942124865341,0.0943162270251542,-0.22383499531979428,0.04612742404904458,0.6235887228910983,-0.1742874273618,0.5444676291245576,0.5333289810128076,0.5351754703480446,-0.03980864817676061,0.11426251741609533,0.593350801554835,0.16403428125254038,0.6885350872392215,0.44295453925588163,0.3603199912773212,0.16134774838295785,0.5471067200045645,0.756339097896923,0.8242346664904275,0.023500740160606225,0.3662080480987259,0.0,0.556750209712033,0.3963777079869055,0.3959401154401061,0.03497342212669401,0.5424875196714303,-0.13260984049877264,0.9286722044609965,1.0,0.49803039257547344,-0.18611241389198743,0.0,0.7622750260657057,0.7565595635896805,0.500577908691081,0.737018314455462,0.09921726819809162,0.0302694270539415,0.4881609548585139,-0.2686064482642493,-0.21704317919170876,0.38721754454866003,0.719493332721294,0.4586372704457397,0.06999281981546819,0.5446117402969632,0.715233073093376,0.013860589168757556,0.13281222611303817,0.3240629018292277,0.1526924528920278,0.4956315739139765,0.26553896106854535,-0.1552117077984311,0.7158994285161201,-0.13817200870200075,0.5853113442673246,0.019700111684328784,0.024324735199778364,-0.0218749085418776,-0.08584415344936343,0.6810466024651386,0.1417641889894422,0.6612358825317746,0.13466769068740797,0.131966612972169,0.7936586875390231,0.6012935025800106,0.5427356416833338,0.6384315251011692,0.4816239521483845,-0.1201767129257485,0.35900730014878707,0.8481982568777486,0.5894041248833501,0.46832168051074674,0.12342253949795186,0.08042317221785396,0.15412583462790144,0.3687739534838248,0.08998936352361948,0.532871079780329,-0.0747588277132173,0.760872696535271,0.09003888509963603,0.8363388116480747,0.5135241832557056,0.255832492053087,0.6022544287467361,0.11627589204196294,0.43238570823372147,0.6494568375919868,0.38668752171896675,0.0,0.1534022444775184,0.1352557458717542
ACC_pre_R,0.7795825688725458,0.4625400884175152,0.641606106328211,0.1950711956847411,-0.13090676868747297,0.6957736166754709,-0.13690393134305615,0.6988068575718792,-0.023153752940764775,0.9373774864214603,-0.20038561102375996,0.42168083582929367,0.03876370057727757,0.4283037409575675,0.12938114458282346,0.1139911708195165,-0.016594814440561156,0.7128199099801306,-0.06107553323551452,0.151988103170247,-0.0029375274182744313,0.9263596316579903,0.01263541201485897,0.9309748752252622,0.930000361819983,0.8966520706014771,-0.19860198054968514,-0.13226925331999376,0.8205131221720368,-0.17616155097947414,0.7951525508300724,0.555056137845704,0.22276967031103162,-0.08610819544227202,0.4147796427330854,0.47215424156651997,0.43559777896067714,0.250378630233176,-0.007126040159676513,0.0,0.884607066217566,0.5229834957452864,0.3465096384670594,-0.03340710883342865,0.3204782870855853,-0.10315012908969577,0.4168544141324135,0.49803039257547344,1.0,-0.13590154202488577,0.0,0.3963398590783448,0.5087799825316168,0.8075614925722748,0.3701064838280347,-0.12471119686341292,-0.1313844156765697,0.34425363239847995,0.19325728451052182,0.2251753912583153,0.35064075600859435,0.32993614103039065,0.1802637708479975,-0.06345439599656034,0.6796434558380128,0.6112216458777525,0.1538684684043212,0.1892104428915746,-0.0075291604010994965,0.31121800693057355,0.19424230897982045,0.25806398330154356,0.03271128829371614,0.5555853347929164,0.02717166258042164,0.8438618042572975,0.20343566759781162,-0.06722103652177823,0.12268571200263467,-0.015393011255650449,0.1435082521488797,0.029349214991916537,0.8919491121231162,-0.06247984774190105,0.4556466395469601,0.503484330985977,0.7873586186158296,0.8185803765738003,0.2938089682439689,0.4772560910177864,0.2642849424452879,0.4157831713747975,0.4767346566105113,0.9370252384464705,0.5820157108222729,-0.07139748791519127,-0.14851717816143606,-0.13803523265482087,0.18318273090582324,-0.13564273085018555,0.7177075614728782,0.14682466990321236,0.4766362904738289,0.35865840298683815,0.5469590514191147,0.3596860627264871,0.33414662902756437,0.43006164608560093,-0.11380112026475653,0.2720795259012367,0.3170958636212284,-0.14200998944752719,0.0,0.39186664087139034,0.4821452563427022
Calcarine_R,0.05243205700128605,-0.4910685621273788,-0.2607178300967283,0.3707277956277903,0.04296235067414667,-0.4533352697602601,0.2681202894095231,-0.17346625248575234,0.20105602218940877,-0.1626381265739464,0.20749920552800205,0.20387389260772767,0.6861540217082588,-0.5835878180866959,-0.12737763732371435,0.2488023639044488,0.22729980019761,-0.03541166978334783,0.5926004160270019,-0.28211035220789504,0.7385223221716875,-0.1808923323545743,-0.3762199429151358,-0.24649917490214418,-0.1964890763609085,-0.09961682477140568,0.8012148762859169,-0.17382546250820066,-0.31595011766906317,0.47929991151549417,-0.05330880389319553,-0.5306081374282627,-0.032595871660480454,0.186110377577572,-0.5337629599238015,-0.2728242444218088,-0.1526105275381121,0.41426600825533066,0.3950407787956716,0.0,0.0676214390387234,-0.24658947171122683,-0.43506172074165816,0.5991739319725518,0.17072169108431856,-0.7004855203248905,-0.28402277387103436,-0.18611241389198743,-0.13590154202488577,1.0,0.0,-0.05656337674294636,-0.12159188198260407,0.049203788449367826,-0.09665951050168137,0.5311346099345329,0.5256845962528586,0.34578403873927865,-0.2675875961312766,0.20301467808470497,0.39242861849983446,-0.4169579323307457,-0.566640159950347,0.7231913849508769,0.31524800960242355,-0.2488764055847669,0.1730030800240514,-0.7082046858569628,0.6272763213950511,0.3023231092567546,0.10660627942433594,-0.7483435412618922,0.3478573208674452,-0.4529706531972211,0.47183901972512154,-0.3097551900412805,0.1353488289626056,0.6563264454210302,-0.427886894336374,-0.2499542187282631,0.09275048246039459,-0.22227217977491173,-0.1842166763666865,-0.0007765253788358035,-0.577031214794145,-0.07127685120539282,-0.33852875847797803,-0.029083160805384593,-0.5770428805709346,-0.28330511877881154,-0.3479725154364068,-0.5632672111342647,-0.3483210302096672,-0.048230108121001564,-0.43164227526856447,0.7247853982623957,0.7017205774874158,0.316093245186228,-0.4296147736196526,0.7350593019767578,-0.43341381707968984,0.024151817104357185,0.07708041723763136,-0.30785211847956717,-0.09896057533682553,-0.5199927114766041,-0.6504016747256377,-0.5000883426509907,0.5585114947722329,-0.5245407174502184,-0.1710095250929388,0.06430522288458296,0.0,-0.31373289873910065,-0.45368933483243506
