,Temporal_Inf_R,VTA_R,Cuneus_L,Cerebellum_Crus2_R,Cingulate_Post_R,Frontal_Inf_Orb_2_L,SN_pc_R,Parietal_Sup_L,Occipital_Inf_R,Cerebellum_9_R,Frontal_Inf_Tri_R,Thal_PuI_R,Frontal_Inf_Orb_2_R,Caudate_L,Cerebellum_4_5_L,Vermis_8,Thal_PuA_L,Cerebellum_10_L,Temporal_Mid_L,Thal_PuL_R,Cerebellum_8_L,Thal_MDl_L,Temporal_Mid_R,Frontal_Med_Orb_R,SN_pc_L,Occipital_Sup_R,Thal_AV_L,Insula_R,Vermis_1_2,Precuneus_R,Cerebellum_3_L,N_Acc_L,ACC_sub_L,LC_R,Thal_MGN_R,Paracentral_Lobule_L,Thal_MGN_L,Thal_VA_R,Parietal_Sup_R,Thal_MDl_R,Pallidum_R,Precuneus_L,Cerebellum_10_R,Lingual_R,Parietal_Inf_L,Frontal_Inf_Oper_R,Rolandic_Oper_R,Cerebellum_8_R,Putamen_L,Occipital_Sup_L,Thal_PuM_L,Frontal_Sup_2_L,Cingulate_Mid_R,Insula_L,Calcarine_L,ACC_pre_L,Vermis_7,Cerebellum_Crus1_R,Thal_VL_L,Thal_PuI_L,Postcentral_L,Raphe_D,Postcentral_R,Supp_Motor_Area_R,OFCmed_R,Occipital_Mid_R,Thal_LP_R,Thal_LGN_R,Thal_PuL_L,Heschl_R,Cerebellum_9_L,Temporal_Pole_Sup_R,Frontal_Med_Orb_L,Olfactory_L,ParaHippocampal_R,Cerebellum_6_L,Rolandic_Oper_L,Cerebellum_7b_R,Temporal_Sup_R,OFCant_R,Occipital_Inf_L,Angular_L,Vermis_9,Paracentral_Lobule_R,Frontal_Mid_2_L,Frontal_Sup_Medial_L,Putamen_R,Thal_VA_L,Frontal_Sup_2_R,Heschl_L,Temporal_Sup_L,Occipital_Mid_L,Precentral_R,Fusiform_L,VTA_L,Vermis_10,Red_N_R,ParaHippocampal_L,Cerebellum_7b_L,Thal_PuM_R,ACC_sup_R,Cerebellum_3_R,Vermis_3,OFCpost_R,Frontal_Inf_Tri_L,ACC_pre_R,Thal_VPL_R,SN_pr_R,SN_pr_L,Cerebellum_4_5_R,Cingulate_Mid_L,N_Acc_R,ACC_sub_R,Red_N_L,Thal_PuA_R
Vermis_10,0.285429332760181,0.6617522309042186,0.6146795070355839,0.1604291976385883,0.8583785451360794,0.7248207757210617,0.5865427158472227,-0.21594561212607302,-0.016534104580383787,0.5520872601289268,0.8138491432602186,0.7218509025225929,0.7903074366647327,0.7827996451912823,0.869613700266517,0.26951448308045983,0.5352962272989418,0.6788686289905251,0.6481670639922413,0.40826004511346503,0.4096041690398821,0.6582739124841696,0.5788810913830594,0.5452529306330817,0.6246623857646263,0.33402039125226396,0.5791265439047193,0.8331058891870526,0.8374853592425137,0.7374115629444434,0.7361970356644584,0.39940537647559243,0.786325233567681,0.5805635192200237,0.6524066078305808,0.5786442337000117,0.7358127744677443,0.7990033675304885,0.03077708002709451,0.7615208288152563,0.786940552933853,0.5663930231488699,0.6181212775302842,0.7391627795029097,0.037689297728910214,0.7567567150653428,0.855454687099849,0.33631855913552827,0.799578131005985,0.19247176516601494,0.18521120886802625,0.7757977724552292,0.8894434686492979,0.8411687358431589,0.7116230201643075,0.8745560617160613,0.09445189193626573,0.0402824896696829,0.7556112376081544,0.5971052553919654,0.18564790062548436,0.04605097952194148,0.4291906149654135,0.8237433790793447,0.3402349090653385,0.161079013161641,0.46642362809312243,0.7842048352255623,-0.2472385623030396,0.5904098213400437,0.7227200959102281,0.8397520922375388,0.5906049273346086,0.496029329825674,0.8122229118270979,0.8317085930659694,0.8565722541560852,0.2870865363396681,0.7815609519172735,-0.05739809502184555,0.04428590200477627,0.10231987191145339,0.4458014094185404,0.41321849915604747,0.6292832574200882,0.7969897454592957,0.8221408979633829,0.8233873785770766,0.8680745960539766,0.666855315548481,0.8169443137806376,0.026214828927609606,0.47855145057001125,0.6780338580148506,0.449567712790522,1.0,0.6790497897351991,0.7878532606421069,0.28767553994079686,0.3038411823291535,0.8396297897221935,0.8471752860550781,0.7909427337346909,0.7425741410622099,0.7953926124492803,0.8601446350485668,0.7466003048564994,0.5002803424986141,0.4132154623482775,0.8755810471502127,0.8965759591856871,0.1873900520287911,0.7969391524686139,0.5996060166101709,0.4908329613161872
Red_N_R,0.28291461944891055,0.3734025544674142,0.48714510676979594,0.2924654994169979,0.7848757505936217,0.6575207485516731,0.7585498269282913,-0.23594250114510196,0.08001020529593514,0.5650151642530096,0.7362463528627347,0.7115087021027419,0.6218964554381463,0.77158187289166,0.7048934206666323,0.4279011201171148,0.5861129701576856,0.6033097297632594,0.6786443556267003,0.5003208838616803,0.553794251459194,0.6678150926498464,0.5763467855768994,0.41535136097743364,0.6582193874590898,0.4308636338072879,0.523072916196396,0.7347950429563598,0.7682008191579364,0.6909136984778809,0.7235692621453661,0.33720783940333193,0.7966789179014118,0.6246366131692391,0.49963167894175087,0.5274959882702747,0.6598421993000791,0.7660231112623069,0.06596922079901665,0.7623410495840276,0.6649755214718198,0.5807293888190995,0.4767721090514657,0.8036929021065643,-0.11323915140108089,0.7536438734818002,0.786292930144446,0.5168206728834362,0.723690147772646,0.30238850512911813,0.31199025226249466,0.5562085202252923,0.7745357931830206,0.7105241481446762,0.6634522013113945,0.7894087369510109,0.3079180409004714,0.13229279290073076,0.7206358220101529,0.5534040205404335,0.0014427748775643733,0.3040697256034701,0.4285584997034298,0.6587517621193603,0.17062513480103847,0.324433836317004,0.3709584225875167,0.732525421384538,-0.037893126450385305,0.5100368892844894,0.7926181683075095,0.6489132098462065,0.5495478897846073,0.2546936996190808,0.7823527653422643,0.819767207192311,0.7842534535531019,0.22553714111145945,0.7467468383095757,-0.05459283375320358,0.3362715831414507,0.1176143374625896,0.506540582759578,0.1335971654836879,0.3733417116815875,0.6237045089576986,0.7600552427860975,0.7934750642185135,0.713468171413885,0.4655419758484799,0.7130142564166801,0.2031907490991324,0.43812447914441316,0.8075658422847372,0.6922466101564908,0.6790497897351991,1.0,0.814245404789103,0.30877856269774717,0.38078654438921405,0.7080007838468207,0.6880506241496013,0.6725596360703312,0.5726754679678315,0.6555850779590561,0.7011101152511287,0.7361910251196364,0.46089960772313054,0.6317415954004346,0.7138974479314002,0.6806417552070028,-0.00021063416387818727,0.7968797998483577,0.8959376813294425,0.5513249042052302
ParaHippocampal_L,0.3500461717897461,0.5247647315290102,0.42938148469731213,0.21787067054525536,0.8826196025091947,0.6493164253833326,0.6918113824492275,-0.24015068855944177,0.1728076938672122,0.6105707185344921,0.8258404661887441,0.9182386873279853,0.6578084928239164,0.9487166398571144,0.7999776339916117,0.3380903951615878,0.7907779317780836,0.5975318962789494,0.7463344099218465,0.6633260022484148,0.46098129913986013,0.888704064520508,0.7181971490757818,0.4712659565818102,0.6353106539060551,0.4508635700705402,0.7225397719321274,0.8734359152268422,0.914153993283609,0.6822933260137422,0.8353185117580904,0.30331907559113946,0.9377603682295746,0.7670641129287747,0.707850949807574,0.5915200384277757,0.8899738599111902,0.8247432763113881,0.05761918807444759,0.9522784354001221,0.6393350856364813,0.5633518482395995,0.4492423851298831,0.8522696775222283,-0.028635618527118645,0.862940125836506,0.9021970840515254,0.3691919915436692,0.6956043638901752,0.32627054288287016,0.4845992600176935,0.6514279442473276,0.8566735774783429,0.8568431075862836,0.7400788252507567,0.934342033935742,0.3480863555812399,0.1605148309184639,0.941909559309595,0.8158448055294989,0.09323421086181838,0.05844066265405373,0.42858388098350253,0.6580242618765365,0.11525451132608074,0.3669597888640319,0.2911834264758796,0.9311579185247136,0.028227581366744154,0.5323776709834048,0.8241258961112736,0.7514262090605895,0.5921921427622528,0.434017012033581,0.8929581339146456,0.8799762726139823,0.848306306975748,0.231777552025585,0.792028277125098,0.01574750266227468,0.36581842170887163,0.24509083459333988,0.6105145041404687,0.24431010293295466,0.4568250957929924,0.7750114554335849,0.7506639883215013,0.9351292339283528,0.8015628800887944,0.5288315070824398,0.734743873847061,0.23579890497594666,0.46955604960923997,0.867068606638225,0.6424439754645841,0.7878532606421069,0.814245404789103,1.0,0.35112180172425744,0.548660827275181,0.8572602765289503,0.7646894691239919,0.8358344643843503,0.6338625243885353,0.7193394944884727,0.8413572923729248,0.9489955997893584,0.4580289858385698,0.4397143569014268,0.8135659017697837,0.83547309706586,0.0658018162364389,0.9557419810435415,0.8272708619645893,0.6865435177453862
Cerebellum_7b_L,0.623853699933926,0.09346329597602222,0.31271294598533,0.743602964947994,0.39494126534911883,0.1786245896605305,0.3937713597688158,0.1763907087690197,0.4476449565587616,0.6792552680076844,0.31465113629213404,0.19669164304757683,0.39024609324353904,0.27309502888207715,0.40748367694044774,0.6088624096680665,0.17838331413835432,0.23022878994500273,0.2522165155253872,-0.06008973238424845,0.6771348791915321,0.23740118719039127,0.5857879192212345,0.14145625359466904,0.3584089002112047,-0.030223765183471564,0.14315003675848592,0.25306475927576766,0.4339881882982436,0.22367185699839318,0.3981522482337338,0.24704230004821645,0.27589762783350213,0.551984040940807,0.3959658929676369,0.22439877701212552,0.25069353801102356,0.33214690770276034,-0.269741771291753,0.2734917434589004,0.2789300211922762,0.18033997083233755,0.23747379810517524,0.4481298447207759,0.23248548444576653,0.2241463484565435,0.42063369828082453,0.6196311798370402,0.2743630135922069,0.0784364258556478,0.23481151701408567,0.4915617947206732,0.37076882164522634,0.4214721454087262,0.4423714282371366,0.2611046671390037,0.353404098228204,0.6738822310929505,0.2943864762152329,0.3078713187144221,0.29337215792714266,0.3521634985914435,-0.11799797719332328,0.3217706422017474,-0.07023660915238078,-0.09314651140276026,0.21907363814279027,0.30565828125817407,-0.05207028628450497,0.08894095945545825,0.44238773977832296,0.4546839106648888,0.09270848376678158,0.051430460442807746,0.41570342147926975,0.3799692535680572,0.26279201229867705,0.6934157391554023,0.38065972652686036,0.08941035423948496,0.23743600036202223,0.14303647277934906,0.6208421676771021,0.030072932379508796,0.4964565207307591,0.433352889925063,0.2927087147301014,0.24979812039783614,0.2542870051562792,0.39594031267460017,0.4795423029349922,0.04811145501168135,-0.09593838847561222,0.3077826643712785,0.3808900861811901,0.28767553994079686,0.30877856269774717,0.35112180172425744,1.0,-0.02048486157257599,0.27713041499918845,0.32014623027691963,0.39858183348070036,0.24292552452107863,0.44441043247354217,0.23349694082297864,0.23319519944289158,0.36452956595052805,0.16673890656273513,0.38303840757358204,0.35628883448270054,0.26362078664716043,0.3316352324124304,0.4228089514923216,0.032397505808451466
Thal_PuM_R,-0.051578652234490346,0.13166539574494387,0.22169634906035598,-0.049174807884710126,0.3264972575671437,0.24858745642440055,0.22353653947380933,-0.3073186917385984,0.24226543476561904,0.21055915903588798,0.27001722512533355,0.7359119831897489,0.008131551162482925,0.5940442368373431,0.2592381655085968,0.0801941338365888,0.5890996915891572,0.08901211698408078,0.6170815142587903,0.8407697553367827,-0.04623875317091603,0.6490355267436332,0.3694143607155489,0.036195902393990696,0.33686077213117305,0.8016266049174998,0.43155548670175253,0.5404649192155904,0.4202827564973149,0.5315969151675343,0.6351664879372242,0.1564546262099106,0.5155271159950556,0.2507811265693004,0.1342007827907933,0.5766740474098117,0.49277263585573267,0.2035407665820002,0.3124983978711163,0.5914025308872444,0.06685295514723374,0.5923832416898088,-0.07938330067456786,0.4980447256704223,-0.0006773717852107282,0.5441540170472204,0.3104067460359075,0.1398897175167345,0.21359958859168154,0.6764264342128239,0.7920195459840016,-0.014966587110054398,0.33361450543763826,0.3372390466387795,0.4829979703970425,0.44760144636756793,0.42261359564217366,-0.1039900839997552,0.5635923470019774,0.602144145261227,-0.10352804909233378,-0.4369499559714509,0.45411585357209194,0.2527684032853617,-0.2817543953818791,0.7594283184993696,-0.12142734646446,0.4522455981176565,0.5018653698527201,0.44591570197928154,0.4864223012382437,0.10343065023844081,0.27161755021726397,0.13557734177123396,0.4241906823746107,0.5195654496272367,0.3271877812882258,-0.17418544128602825,0.36443485453403557,-0.018229028217955787,0.7361243350028348,0.6060900050910365,0.5329450139501959,0.43738443622129713,-0.1667147883798365,0.14256735470092688,0.39113714617597983,0.39575829001650337,0.25753433912043344,-0.06275215917943801,0.27359979682705104,0.7709379444204828,0.4039181547712793,0.6024163722901265,0.24114740766484907,0.3038411823291535,0.38078654438921405,0.548660827275181,-0.02048486157257599,1.0,0.4421183647654089,0.2812409802636647,0.49231609935571846,0.05321582605784022,0.0479023497517236,0.19317181496948793,0.6495185680885727,0.18491368209135617,0.036065870410007646,0.2948589717479882,0.39740457264751283,-0.16640438147179798,0.5240442287177304,0.474109178254941,0.8660538142008678
ACC_sup_R,0.30769586900569046,0.5775802214174812,0.6240994771037672,0.22336524993651546,0.8983851645099185,0.7072513209660788,0.6102544888872476,-0.3121939304661137,0.1018858773245365,0.5981636740755559,0.8909372961926951,0.8466792791933111,0.7413246174911828,0.8478705778152777,0.8083347736368683,0.38544439833912025,0.6684247838534848,0.6919132250189238,0.7189495418698654,0.5937606619106452,0.42881784163468956,0.7432201007720052,0.684109876226402,0.356365380625463,0.6162291498618947,0.4687880494827585,0.5927409146280157,0.902135250279609,0.8243816896780594,0.7306657377582496,0.7720406434584458,0.4338630667130614,0.8391864920830676,0.6639295321053998,0.7187771312992399,0.5758948933572579,0.7917639409063959,0.8168217962460272,0.05868977757670075,0.8284749149022425,0.7565659586789014,0.6170382345977292,0.44937170337870425,0.8227787071294922,-0.09706862307860162,0.8908618835979144,0.9184670534444052,0.3880041656720971,0.7585380007723607,0.28758812547075185,0.37287860440055276,0.6671820111127235,0.9213881040534041,0.8601472797080303,0.770109789780512,0.8990364821698656,0.31924690990634036,0.08419804465627569,0.8300913959035452,0.6770945620403931,0.04380100968345099,0.013189937631914412,0.5435516219195424,0.7523458200663982,0.15764058311432058,0.3702384424582382,0.3422094693569443,0.8239012408460326,-0.09891428439660495,0.7000314114639263,0.8256377487677067,0.835969594494421,0.45402325528225623,0.5365753233472348,0.8542529621354661,0.8662898777365028,0.8828541367443575,0.2130283330902384,0.8778679164187349,-0.10897571296913697,0.33310020283320724,0.13299061092487605,0.5642653366516035,0.34266104842397743,0.4671681132918145,0.7429976071729247,0.812891771252228,0.8734788193871398,0.875212348763467,0.6723661094940687,0.7830368755756928,0.15465213692528668,0.5786201738566807,0.7939465071438923,0.39001346411675114,0.8396297897221935,0.7080007838468207,0.8572602765289503,0.27713041499918845,0.4421183647654089,1.0,0.7809289608681474,0.8121339120442447,0.6001942468365996,0.7385384631669991,0.8205205938611098,0.8221598908027088,0.3642684393429375,0.24878608813431227,0.795090007730201,0.8449685363662414,0.20392304681292234,0.8747581215381548,0.6853459732062894,0.6587669851365233
Cerebellum_3_R,0.27754182357719726,0.5617859252026414,0.5890166534225011,0.20951698119394563,0.8408437012152966,0.6504998371593036,0.5747603563530574,-0.18647570945992353,0.005182684326875276,0.5241152195307706,0.7787973223465916,0.6799287414801656,0.6918391721992417,0.7622645433198532,0.9050390453064422,0.3006619009061241,0.531687477606336,0.635897370722102,0.6189488335507985,0.4361627995503744,0.4119218256516421,0.613998839002584,0.5618291216427115,0.46253880669991077,0.5276368693491206,0.4018321752442728,0.5460799067399645,0.8006774571972153,0.7685239762725016,0.7897701391410372,0.7464895455464661,0.45507057773917486,0.7483828800252184,0.5980523158007865,0.558081359040612,0.6309913742694375,0.6698182113697302,0.8127911408941406,0.1033667375749909,0.7341872126604582,0.796802297448263,0.6162722900859676,0.4961930584256087,0.7686634305413227,0.04342968598538461,0.7179950617333781,0.8072527527136648,0.3675769883183206,0.7869809462848074,0.2770773156995853,0.17540711471664722,0.7499872647523814,0.8527153457030323,0.8066950564967055,0.7765839147675728,0.8172748436802046,0.08201569375258892,0.06696182508927395,0.712757909686006,0.5851286392889313,0.1820157283803514,0.19213572389856834,0.43129777668141833,0.8086973914236738,0.26396738051773333,0.21145595740551942,0.45999673523200774,0.7324747037513469,-0.17116861485613957,0.616910769238796,0.6649531216976694,0.7660463936392483,0.5267470762479575,0.4901807278020438,0.7623363733281543,0.7996263081061699,0.8446114028077676,0.28168494840521674,0.7701060317175962,0.028045454328005624,0.14685060928171803,0.11107712345074039,0.44809326057359233,0.35873614305974766,0.6029190807081166,0.7717444995672996,0.8040375779472065,0.8064312882738633,0.8482864234467733,0.7109352440091412,0.806035786074752,0.07767436411992194,0.46783823531247787,0.6530379015259657,0.5500627319493313,0.8471752860550781,0.6880506241496013,0.7646894691239919,0.32014623027691963,0.2812409802636647,0.7809289608681474,1.0,0.7382560478242463,0.7054706764425862,0.7463811706699348,0.7927905774213102,0.7088270993293961,0.4846069597904184,0.47153176505553723,0.9085817274737618,0.8515966469437535,0.21157793044673326,0.7630918902342914,0.6168460458290004,0.4716998343986252
Vermis_3,0.5827162338097199,0.5934356157247171,0.5769622880316367,0.4145991266890467,0.8284456157373905,0.4874327291478105,0.5936441739631206,-0.02480914579412379,0.3920051568985281,0.7479941888881919,0.7106214219028057,0.8535140428857049,0.6242874897629118,0.8446244138624327,0.7869832830382865,0.2388070819380938,0.7339005129497058,0.5267526690650062,0.6404916359135315,0.5903176125704541,0.41625372288380796,0.8058760101618528,0.8398681999914108,0.4134561499178039,0.5862409275659763,0.4405892378185423,0.6274079588545779,0.7290081721607324,0.8589735339375633,0.6968769718077572,0.8088489967524483,0.3247785081137545,0.8039670304140846,0.7199679810827775,0.6993379905282276,0.6023090786845019,0.7620440859833039,0.8056209570798737,-0.06969402059245525,0.8421617195633802,0.5978306346864436,0.6185391774299732,0.41159691472425786,0.8352479554480333,0.2901686241295935,0.7244288237979425,0.8390302267116557,0.5294331515863276,0.6128652243139096,0.42213762532428256,0.5484713890441919,0.7561466143092536,0.8008933810377892,0.8771897741963804,0.7751073234091773,0.844334754539232,0.3041680491046309,0.3767284170270151,0.8692479288752811,0.7897075316618407,0.39877290774268354,0.14075903360016467,0.27058370075976307,0.697651335213036,0.29037037355234835,0.2805370535301215,0.27631276614957595,0.8029526412260136,0.13195445630984756,0.5162559744655533,0.7134303175419695,0.7864414077894086,0.4856901731872151,0.4343662653141033,0.900829045472892,0.8143391165848645,0.7330980681052703,0.39811148760440324,0.7167351991971698,0.09776533713621892,0.34219775875200625,0.4477853081695688,0.6950052071227587,0.24353684378947693,0.6025961399018738,0.8301447490694881,0.6656577256015863,0.7960117639931129,0.704955219253554,0.6468684715873463,0.765114794402938,0.3761859407882524,0.2757444162281162,0.6510913464024526,0.4876588114517119,0.7909427337346909,0.6725596360703312,0.8358344643843503,0.39858183348070036,0.49231609935571846,0.8121339120442447,0.7382560478242463,1.0,0.5513278872418887,0.7270647726304766,0.73661512355868,0.8422850005975385,0.4818178640815205,0.34065311740383936,0.8181941747040888,0.8919676133202861,0.1825043418195337,0.8520465506624159,0.7112057077423107,0.6794519863169218
OFCpost_R,0.2914317672610496,0.47092729066884537,0.4382394955301688,0.13002070742786542,0.6993373780344356,0.6774744692632623,0.5393188135722919,-0.04364205725748906,-0.13599635346891986,0.37519489467608386,0.6287341957896929,0.48116668606432245,0.7960299202432463,0.6337784067910366,0.7801537316876588,0.2712665796383795,0.38694788659435,0.5014363451153645,0.49410664949134775,0.18966072357165517,0.30027164044786075,0.4556960659133428,0.40304700595059273,0.726905957730562,0.4877741776664619,0.1048652023714456,0.5500713427207884,0.6452680444009782,0.6370434292974547,0.569145933568693,0.6071434603283428,0.41327184967586256,0.6723102033410883,0.5531909602813109,0.5786216392929471,0.36798982408072056,0.590374992929756,0.668244655127168,-0.011067765958974364,0.5937355606060144,0.7010550721344823,0.3587992822203009,0.4877322653461993,0.5820393361995715,0.12743058251902087,0.48056816026426696,0.676949095748208,0.2789594269744545,0.6737617850145624,0.026399403584220448,-0.05850032102613834,0.6796742797295056,0.6976889384739562,0.7036641141292784,0.5555019802125604,0.7193734485119997,-0.13864654503909693,0.0793664584340357,0.566514973444974,0.4587666325573736,0.2819966499346054,0.09456273804528394,0.13912288041745366,0.6210909712771407,0.32682608067481356,-0.10582925902284025,0.5196037834429649,0.6581298509977938,-0.2712592571045776,0.33160310065462884,0.473683646326747,0.7528413786050876,0.693027135395459,0.49672036174828793,0.6760227100358431,0.6291184770531049,0.7075243920262061,0.3281015150517244,0.5840064872272596,0.32521186283733,-0.12109198362089348,0.04362154264675809,0.30939892533519847,0.16904360058074722,0.6121056752617431,0.7024817575174462,0.6895236749466173,0.7056238523997923,0.645694735702718,0.6470536910339854,0.73443521184137,-0.12736180922532545,0.20225194235097965,0.48318487783528175,0.5048076019178138,0.7425741410622099,0.5726754679678315,0.6338625243885353,0.24292552452107863,0.05321582605784022,0.6001942468365996,0.7054706764425862,0.5513278872418887,1.0,0.7294500713932216,0.6939624189204335,0.544430507879915,0.3757221555972409,0.4432150569828936,0.7662409643448593,0.7190576708933443,0.2650572687820467,0.6836419960818503,0.4759220644335204,0.24421407777776233
Frontal_Inf_Tri_L,0.44716090590015684,0.6022057186796427,0.5044103286519035,0.3287753631275437,0.7673113823540649,0.7063320025888757,0.6350221535251748,0.007280521060345261,0.05782176052640176,0.6344081733798305,0.8119349750607854,0.5958144800949978,0.831636797539813,0.7218969584253445,0.8153001238254893,0.3475567660950633,0.46155939910625376,0.5877042183788322,0.5865120979340794,0.24748561848536318,0.5459950281878855,0.5631347717656187,0.5890795832692084,0.48390340241253177,0.5602661230268612,0.07419902537544755,0.48123929425662076,0.6961355460208576,0.7364604185728387,0.5521753603539858,0.6432700741599265,0.361283977759867,0.7259970783850144,0.6658014447453507,0.6380638358384418,0.3989811980751869,0.6318835935678747,0.81944813831314,-0.11910114935575034,0.6989253775523775,0.7331666427980816,0.3144144135338992,0.49099753617863034,0.6899384587859453,0.11916307222148723,0.6495243808227691,0.8094788796651072,0.44964461673583767,0.6891211766682924,0.02044012360198781,0.015569469487816878,0.9079773281664023,0.7938018153887598,0.825577768496711,0.5910839917054642,0.7921633242205827,0.08774982376981207,0.25198725937078353,0.7021998583450006,0.5351169982470941,0.33408196706676996,0.26454978295489046,0.1966715097277815,0.7340211213339712,0.30306242217662466,-0.11970009482940916,0.35261829575452835,0.7199361757458825,-0.2757639884379336,0.4065510294752708,0.6585368704211096,0.8175819983589545,0.4759004675141605,0.46196951631006,0.7516105019582521,0.7627943369887412,0.7974211356118447,0.4230811994857558,0.6973936039474341,0.1042753191784004,0.01800647687349899,0.032656583331176076,0.4657831108120191,0.1491669219766087,0.8474516155357156,0.8910794076373405,0.7021303174974711,0.7848150197853706,0.7895333121420752,0.7416580012041176,0.8396107973352135,-0.1234730370740595,0.27805377839344103,0.5811062810071581,0.5399485792517709,0.7953926124492803,0.6555850779590561,0.7193394944884727,0.44441043247354217,0.0479023497517236,0.7385384631669991,0.7463811706699348,0.7270647726304766,0.7294500713932216,1.0,0.8363059717662995,0.6516450263816408,0.48937325114625146,0.4831443262916743,0.7941394144459607,0.8259515394137309,0.193455940132907,0.7374512443126822,0.574034549147914,0.34705498582392275
ACC_pre_R,0.29389326579458386,0.6235319220503501,0.37080348700663357,0.04325634510197314,0.8444527351514285,0.6595514388132995,0.6249982126777314,-0.18278234396009396,-0.0645844091865086,0.4972918201642021,0.8800628405888792,0.7387781959948936,0.7767383687848922,0.8302088112381524,0.8150421926496523,0.19558056976716723,0.6405488317958752,0.6488332801622331,0.5416168705634682,0.4481058979134747,0.37915049499790643,0.7383241004528235,0.5529931270518476,0.5304892748124487,0.4958462722239367,0.18599886630287452,0.6395003184702616,0.7957529548192819,0.8516923968750008,0.5850886387951301,0.6696847565523559,0.22528285907610135,0.8336899364194301,0.6762883827647145,0.7113185949125249,0.48435097094590024,0.8066626743356919,0.8744835173293056,0.03548497719267934,0.8368769698430736,0.7459284522002306,0.37654184760438003,0.5720969735026149,0.6979306075193424,-0.03116319343026457,0.7658892522081483,0.8770041165741594,0.18261647537509976,0.7397084361836027,0.016668783270106034,0.1198461460612979,0.7789213210990256,0.8610314268217563,0.862144666703407,0.5827157888802156,0.9177002687834203,0.040160658559326996,0.031018099466954815,0.839702904232715,0.6545996205738109,0.18505326210234432,0.15218579470564472,0.36687356924069503,0.7067029577217045,0.4153105172305959,0.061582191177908314,0.39221248197691355,0.8762920170718108,-0.21681657712359884,0.518021141011813,0.6623370843744798,0.823681754823387,0.5445556839412764,0.5225412166157967,0.8051210297399085,0.7928194552703826,0.8713854103572904,0.17766769041173783,0.7390037266187511,-0.07206080754403486,-0.038374248988126164,-0.012704011686576363,0.35827285534609504,0.16427615169516965,0.6226253977921876,0.8313491536239752,0.7086172086169913,0.9268254169185284,0.8728196500869861,0.6931080533925469,0.7027045665895735,-0.11420287341882655,0.4383507548758083,0.6554195741646439,0.5405345118239392,0.8601446350485668,0.7011101152511287,0.8413572923729248,0.23349694082297864,0.19317181496948793,0.8205205938611098,0.7927905774213102,0.73661512355868,0.6939624189204335,0.8363059717662995,1.0,0.8135688591877767,0.3947806432153289,0.500071079670031,0.8274737462670111,0.8466812790781845,0.09108655720261513,0.8347765841775006,0.6223501518742096,0.4481325071459171
Thal_VPL_R,0.3305608574325663,0.516671349683259,0.3683709346326308,0.11252613371446571,0.7990458023836773,0.5200252764363331,0.5756632017192588,-0.17332761173535513,0.20918857869364693,0.5630395363811684,0.7633169241319637,0.9642705106135472,0.5555677240430761,0.9454343162275994,0.7343300401236991,0.17764420753655422,0.8938015239830357,0.4595318143196056,0.6736481523948447,0.7913134200671793,0.2927674367404707,0.9636330761207623,0.6975747163943082,0.39810197410911907,0.5037872138820383,0.5053023367972687,0.7871286216371801,0.8240003974799176,0.8991573797801515,0.6532881368908899,0.8470742205448434,0.1951292833543138,0.9030142502203417,0.7370158965480803,0.6619045833609009,0.6359623936160324,0.8983624616580953,0.7990359126800931,0.08205885675483861,0.9758627458433283,0.5445947522430209,0.5330558968962789,0.3526156085013737,0.8081692082352949,0.0825626908641395,0.8329278160490708,0.8345986482049176,0.2896139712696501,0.5677450203490497,0.36445634976213154,0.5780119587847142,0.5887445673515835,0.7853576043868454,0.8511691761664922,0.6978970815269094,0.9075297608517187,0.2717397189684493,0.13414021955793706,0.9841246954732424,0.8926005066251079,0.1817591808431276,-0.010868210850990653,0.39696344597739047,0.5766092802840409,0.16928877606324078,0.40885594967997896,0.1880698561181904,0.9334631378274859,0.22066435562359138,0.49404453209995014,0.7355669784141525,0.6753442863746143,0.5234784054303887,0.4531583563348288,0.8483644947260293,0.852377790811786,0.7612259908666593,0.11392146289500901,0.7072414403252956,0.06694435882280023,0.38494990675135754,0.37624392652539945,0.597790895702909,0.22230252623696747,0.410131838898984,0.7289925790488699,0.6472323157546161,0.9111343696035838,0.735987052860816,0.4820144292324642,0.6284921243395051,0.3454327520043206,0.43287730035320454,0.7783331507409915,0.5716889472633103,0.7466003048564994,0.7361910251196364,0.9489955997893584,0.23319519944289158,0.6495185680885727,0.8221598908027088,0.7088270993293961,0.8422850005975385,0.544430507879915,0.6516450263816408,0.8135688591877767,1.0,0.3760500861008064,0.4047881065643847,0.7763319562158235,0.8324069083509255,-0.010115863527701247,0.9344461960013614,0.747945397237492,0.7851460748285406
