,ACC_pre_L,Thal_PuA_R,Hippocampus_L,OFCant_R,Thal_AV_R,SupraMarginal_R,Temporal_Pole_Sup_L,Thal_LP_L,Cerebellum_Crus1_R,Lingual_L,Cerebellum_10_L,Angular_R,LC_R,Thal_LP_R,Cerebellum_8_L,Thal_IL_L,Vermis_9,Cingulate_Post_R,Cerebellum_4_5_L,OFClat_R,ACC_sub_L,Frontal_Mid_2_L,OFCpost_R,Temporal_Mid_R,Frontal_Med_Orb_R,SN_pr_R,Occipital_Mid_R,Cerebellum_9_R,SN_pc_R,Cerebellum_4_5_R,Cerebellum_9_L,Red_N_R,Paracentral_Lobule_R,Thal_PuI_L,Amygdala_L,Cerebellum_6_L,Vermis_1_2,Occipital_Sup_R,Thal_VA_L,Rectus_L,Thal_PuL_R,Temporal_Inf_L,Cuneus_R,OFCmed_L,ACC_sup_L,Frontal_Sup_2_L,Thal_LGN_R,ParaHippocampal_L,Thal_LGN_L,VTA_R,Fusiform_R,Temporal_Pole_Sup_R,Thal_VPL_L,Cerebellum_10_R,Vermis_7,OFClat_L,Caudate_R,Cerebellum_Crus2_R,Angular_L,Temporal_Mid_L,Frontal_Inf_Tri_R,Calcarine_L,Postcentral_R,SN_pr_L,Supp_Motor_Area_L
OFCmed_L,-0.02054521214483965,-0.2455980074572932,0.039413634938416535,0.01863978863110299,-0.09963398923473359,-0.32216393312679337,-0.03145056818145053,-0.06510001820722736,-0.07141543429197937,-0.33273525555437383,0.08690567049428835,-0.3285916373204653,-0.10419493635970861,0.048961682836724675,-0.20317430748237694,-0.05555437546968157,-0.286438395198461,-0.0658447265303647,-0.0031071866911273503,0.13684332491942677,-0.09071412092299304,0.19079010784822373,0.08168712119010516,-0.21657809276794718,0.08496828482607623,-0.2709191353230138,-0.4605778271819388,-0.1250622776952045,-0.060931918702988155,-0.004256312450115624,-0.2189878678301434,-0.1415192862005109,-0.01335607621543744,-0.1359354631273392,-0.09897639930423281,-0.1552640726652719,-0.026726092972401395,-0.381070581336447,0.013815261636338772,0.15622210217408677,-0.2917192692272288,-0.30235108425224105,-0.2585750379868557,1.0,-0.0303837649024691,0.09562742107758046,0.052231058800860396,-0.14617228653402067,0.1012720688724358,0.05599393639045632,-0.05514109279509291,0.10453174534707536,-0.07304302756341507,0.21235796419541667,-0.15226547881199132,-0.14272087777163048,-0.08158442033652698,-0.23595553740525338,-0.2004206040283568,-0.3234066144466578,-0.006753456042908615,-0.21771418558538605,-0.2289947920029514,-0.19107262882522494,-0.08499753606306497
ACC_sup_L,0.889278731002138,0.47636304995188095,0.6904362614942827,-0.015544752997859478,0.6245440478203975,0.43536947245079993,0.8325065942436236,-0.21131086827321952,0.06128184866085183,0.6715361162840906,0.7306596278066256,0.19582455046549152,0.5958591023780399,0.534761775185545,0.4912732638252457,0.7856991281370573,0.531688821654291,0.8850851771355692,0.8811546285591966,-0.20663956707791684,0.8203618758960386,0.558774667649817,0.7635249810331354,0.5835439685537809,0.5849496427995637,0.48025229428376964,0.19223245884075332,0.5557357340747074,0.676194386010603,0.8520917923115031,0.7681793214399626,0.736076921175127,0.2967583720854684,0.5070408982741383,0.6106562671834622,0.8535194355687922,0.7878719242850164,0.38440361380380383,0.8659018056089204,0.4790969339967267,0.3912385711232113,0.7381266646598088,0.5803711092992514,-0.0303837649024691,1.0,0.721182227906219,0.7528423713371178,0.801656808962269,0.7261216406015072,0.5996582238023864,0.7065779261421278,0.8098492833912841,0.645669674359199,0.50091097684616,0.13699786114308599,0.19610963586135904,0.6914514917355596,0.26129526926757707,0.05222003302616758,0.741613639432239,0.8293632920911379,0.7737596682617077,0.4423888528516914,0.4391870630821224,0.7773722831958225
Frontal_Sup_2_L,0.7204221605911295,0.255521544025792,0.6973811879309417,0.11739409700966628,0.5316370253321168,0.064823327699907,0.5797566460729877,-0.18959627760188746,0.37492398303209823,0.5106605583053182,0.545588982074369,-0.19778142595954193,0.6529865859419747,0.3808963361430574,0.5234992717540132,0.7070467025558971,0.4374270257455366,0.7623091772425176,0.7859896550706267,0.09327700591918399,0.6150503560348551,0.9387404564280847,0.6796742797295056,0.630149139412812,0.4437144007853338,0.5122083013371848,-0.19738306935638478,0.6527039024830993,0.5460107691820112,0.7865793990826948,0.5447832450514714,0.5562085202252923,0.13990237966004426,0.5407731928507465,0.6657285109583825,0.6572443768795266,0.705973562235276,-0.014236531036169632,0.6974847493927228,0.20738116738789433,0.16921790089516114,0.3523642936044782,0.2655141575202843,0.09562742107758046,0.721182227906219,1.0,0.654243434137248,0.6514279442473276,0.5976249444412285,0.6236385640125517,0.7025964605729894,0.829871633737997,0.6099777085608771,0.5011822397470219,0.03317242438740034,-0.09172827035099335,0.5943819126078754,0.4589965362341432,0.10281276760784584,0.49375417032310165,0.6889617294373105,0.6054943026220514,0.09378730715030552,0.44531398856479343,0.7683778923414056
Thal_LGN_R,0.9148055958471834,0.6279372511855383,0.9193670227668276,0.1338280142395156,0.865778696829748,0.2552440641542546,0.5781652929605564,-0.035000671540911056,0.19492082021542737,0.7377584934121567,0.5236649622335491,0.22008935067716603,0.7713245764902216,0.2841816272120036,0.3107423113757247,0.9342314731366229,0.5626472204260201,0.8243357114717792,0.7759015045448068,0.0028845644942003634,0.9172950893371512,0.5107712592131028,0.6581298509977938,0.6664642273203856,0.5084182757913847,0.2887375987200449,0.21307029557238272,0.5845011436921457,0.6285150102977883,0.8132034495952468,0.7034997083316433,0.732525421384538,0.19821052438807374,0.8259752538111649,0.6351750811968729,0.8311095041084458,0.9277046571462063,0.33674773082968934,0.944666582041314,0.30888665972974144,0.6162553430740201,0.4860829527761309,0.482151257677772,0.052231058800860396,0.7528423713371178,0.654243434137248,1.0,0.9311579185247136,0.9566394038870653,0.4726477272794907,0.8058646192687768,0.7602217943971202,0.9260522618470899,0.4668674194001658,0.23634674888783716,0.06011633863734747,0.9366249577861889,0.13522533505917067,0.2746720365637292,0.5873198342604399,0.786833965863372,0.6598666521569877,0.2801443339001357,0.35890811093406505,0.6057543597444318
ParaHippocampal_L,0.934342033935742,0.6865435177453862,0.884762235065719,0.01574750266227468,0.8853742895735058,0.43013258387150544,0.6735422215206077,-0.02152820074564808,0.1605148309184639,0.8222805653813281,0.5975318962789494,0.34989650302786185,0.7670641129287747,0.2911834264758796,0.46098129913986013,0.9386955990787825,0.6105145041404687,0.8826196025091947,0.7999776339916117,-0.13221800132010156,0.9377603682295746,0.4568250957929924,0.6338625243885353,0.7181971490757818,0.4712659565818102,0.4580289858385698,0.3669597888640319,0.6105707185344921,0.6918113824492275,0.8135659017697837,0.8241258961112736,0.814245404789103,0.24431010293295466,0.8158448055294989,0.6516166806906918,0.8799762726139823,0.914153993283609,0.4508635700705402,0.9351292339283528,0.2757049714781534,0.6633260022484148,0.662724335080855,0.5450030364688166,-0.14617228653402067,0.801656808962269,0.6514279442473276,0.9311579185247136,1.0,0.8930517149211863,0.5247647315290102,0.7931334063761416,0.7514262090605895,0.9102984425078764,0.4492423851298831,0.3480863555812399,0.07323126589175119,0.931578115858985,0.21787067054525536,0.24509083459333988,0.7463344099218465,0.8258404661887441,0.7400788252507567,0.42858388098350253,0.4397143569014268,0.6738843783699761
Thal_LGN_L,0.8853938265422903,0.6622667262300539,0.8848166820642823,0.0721516108695637,0.8587702586953758,0.28741351643070845,0.5332416534351102,-0.043937037072999535,0.1637226830360731,0.7312754942032221,0.557601007962503,0.2358582219776409,0.6760155791725764,0.2657057304218352,0.2611030134434164,0.8703429697556054,0.5932877546478174,0.7898723424030739,0.74456149920422,-0.030555371004872565,0.8876557421198651,0.4553309312232133,0.5876195161611487,0.6496495495653158,0.4214905254234511,0.3103648703490542,0.2486816035799866,0.5594467883285127,0.6591349182239533,0.7590750057137241,0.6989496585590561,0.6973596237929007,0.29347847979658015,0.7522279700016143,0.6208105240509102,0.8104676600993123,0.8899459771487058,0.3709506946572321,0.8962248216749052,0.25858436011527514,0.6160208373579097,0.5217867631820821,0.4974892445108178,0.1012720688724358,0.7261216406015072,0.5976249444412285,0.9566394038870653,0.8930517149211863,1.0,0.46612648701492737,0.7552741157851,0.7121722410009694,0.8897112600103803,0.4556309353306678,0.27920049368598177,0.0015713128937799778,0.9113846320190913,0.12870936452346943,0.2797184181411442,0.589910559271233,0.760880349529533,0.6340682967854654,0.3203160904096513,0.2776300141328157,0.5881298810694869
VTA_R,0.6363252262135456,0.20169373235526475,0.6221124774953202,-0.019853952866277898,0.5174235607827586,0.20173083208805495,0.5525164993376694,-0.06510891138867028,0.013593661446416756,0.373462725261182,0.4794802210852102,0.030971621597446417,0.26579270045400083,0.21308071703902273,0.2089434534269412,0.5954497803244007,0.12324214714187642,0.5861482052948885,0.602746141175521,-0.007005178691246675,0.5033080949703141,0.5271889821037853,0.47092729066884537,0.41373575758098846,0.4480659377702188,0.6412297310767342,-0.011954785379904386,0.26840268782356846,0.4260121062520163,0.6273304318448335,0.3996094523075484,0.3734025544674142,0.1760360634585974,0.41946813455462034,0.4640591344589746,0.5016340756616972,0.5211803111818293,0.13974105951102123,0.5796146018057743,0.2505685643979084,0.18728483606039617,0.33724360595522884,0.27648597671161607,0.05599393639045632,0.5996582238023864,0.6236385640125517,0.4726477272794907,0.5247647315290102,0.46612648701492737,1.0,0.42368702094299815,0.5515337209999267,0.5434672703354544,0.5427370402467319,-0.025244358141134227,-0.01860184393879179,0.4984639939945873,0.07632266525771852,0.039323065865264684,0.4056554021264294,0.556711711625397,0.40288430614077986,0.20583632164944832,0.30071168524221226,0.5626568464898316
Fusiform_R,0.7960085960447059,0.5024081259146493,0.8100514429994906,0.2066710211535429,0.7333078823594703,0.07234850142296982,0.39358993633553846,-0.004722979707017481,0.6000449406566932,0.8213189885941754,0.4986487919408858,0.008673695822263877,0.8272060874796084,0.3483331832388682,0.4957207797422623,0.8193949848045332,0.7118623303461181,0.7766468845268996,0.7832178590612782,0.22532780303810945,0.752107318965585,0.5977661063942757,0.5970530281077042,0.8498416556970749,0.46280460889022407,0.37530728354207304,0.11400194870346043,0.8376937647444802,0.6664406915186016,0.842581399693904,0.6917917892059603,0.7210576459790061,0.05709878322899566,0.737921735944261,0.7077078732331686,0.811744930691608,0.8627437001030919,0.29891246089026424,0.7666679521013009,0.20074688190986148,0.4120791928208982,0.38019640211503825,0.5283137997768266,-0.05514109279509291,0.7065779261421278,0.7025964605729894,0.8058646192687768,0.7931334063761416,0.7552741157851,0.42368702094299815,1.0,0.8031978462718978,0.7961513463532056,0.525760067545553,0.278155673021425,-0.039044575660972615,0.7940624623732025,0.5428558483374797,0.417783684291592,0.47002907290994195,0.6701778800056768,0.7645818324323107,0.059026466535131446,0.4058246970031563,0.6205456699821884
Temporal_Pole_Sup_R,0.8203925233964333,0.37829878916185783,0.747784075801961,0.028003292197748823,0.5836656754075119,0.21242909883660804,0.6414769008851993,-0.14582089100441,0.33785665833078976,0.6087851117272928,0.6447670835209118,-0.004177143795568447,0.7563822490191658,0.48460765570416,0.5365758298487782,0.788753846957711,0.49139309420319127,0.8627187041025732,0.8158032362568505,0.019304670157086087,0.7248219666894876,0.690112942591831,0.7528413786050876,0.71426211269609,0.5083736471496282,0.38710438995969376,0.02353552880341672,0.6858314234675132,0.5742484202663167,0.8071229602525969,0.669007078300277,0.6489132098462065,0.11927459959253754,0.62401672154827,0.734133778749056,0.7567181261823154,0.8139032643022744,0.14517983187374012,0.7899934145690393,0.3680221456230409,0.2944124647878297,0.44236463385668134,0.3739391642361272,0.10453174534707536,0.8098492833912841,0.829871633737997,0.7602217943971202,0.7514262090605895,0.7121722410009694,0.5515337209999267,0.8031978462718978,1.0,0.6743731689285379,0.5639730878440606,0.1500604389808573,-0.025455198617216332,0.7128350959302738,0.3974097436363764,0.07475019081769119,0.5012219878628734,0.8107003375559753,0.6957793185662912,0.23589655567490558,0.3513401895914039,0.791832858548138
Thal_VPL_L,0.8734684169022838,0.7237023904953055,0.9650418006437325,0.18100011082442957,0.9526137572722969,0.2365577466540068,0.4436415111653145,0.06643983538469736,0.26075453375958335,0.8098029541591227,0.391454734272284,0.27366824655381294,0.739248080824946,0.14884187453072742,0.25605727542532924,0.9419436861086772,0.5974114531386576,0.7562765855399551,0.7135059023761203,0.0990549915446995,0.8612228095473167,0.47140491560652986,0.5341352786208842,0.7361086749881934,0.4262628232971076,0.35704448002144334,0.30373619926685175,0.5968187832869316,0.5602755839800009,0.7753909237888665,0.669290068740608,0.6806164991818647,0.1626673283885303,0.921850665478326,0.6763155133621809,0.8036748436424959,0.8866670217381372,0.41890712617396736,0.869890060839713,0.15169456784273855,0.7159781902168761,0.4300029938489544,0.5265100689285248,-0.07304302756341507,0.645669674359199,0.6099777085608771,0.9260522618470899,0.9102984425078764,0.8897112600103803,0.5434672703354544,0.7961513463532056,0.6743731689285379,1.0,0.3865629932828979,0.25240862016326615,-0.0057193636765472565,0.9516758522193505,0.17306917469376434,0.4581935471457994,0.5802389637804011,0.696084998888817,0.6651342974213786,0.24080559125628725,0.3471798365029185,0.5721247103360154
Cerebellum_10_R,0.5361580434026917,-0.0172611500488769,0.5032763388739504,-0.06361344842217824,0.3482358841087915,0.10450218726286736,0.3929951333046363,0.017638500102593012,0.1843264038103165,0.284704375265908,0.6937423041359074,-0.12435127754804606,0.33360059294373656,0.31302453796377094,0.34722656558909376,0.4353963874712861,0.05226499185954119,0.5678626357535319,0.5538183953383495,0.030574988358613935,0.42318886117824084,0.43597195266487043,0.4877322653461993,0.40491947450268406,0.3659834410154564,0.40788291926508086,-0.13610848971491832,0.3833151534445509,0.5985688976326895,0.579155434956598,0.43097258690836393,0.4767721090514657,0.087605833842166,0.22615486280777541,0.32551470603378174,0.4167355003997913,0.5316006473828894,-0.10254521270324136,0.4719129682505175,0.2981069419508645,-0.06802968066779856,0.18277578945271106,0.07827458965456663,0.21235796419541667,0.50091097684616,0.5011822397470219,0.4668674194001658,0.4492423851298831,0.4556309353306678,0.5427370402467319,0.525760067545553,0.5639730878440606,0.3865629932828979,1.0,0.0013470456604879203,-0.2541497212141135,0.4384418721686628,0.1667389896438206,-0.10365066156128545,0.13905589064942317,0.5014829418516864,0.2640083447683112,0.08705986097671285,0.3088632067376792,0.4867653462538256
Vermis_7,0.16309384011543254,0.4137287784456099,0.17329016474657694,-0.13962630225384606,0.30082700828883147,0.17305823749077331,0.0022415452681612312,0.0448715830868482,0.2754845145397645,0.40960918212773767,0.153970640488209,0.1486216102838423,0.23507188043377758,-0.06639208532159627,0.3540441770120778,0.2105350407396,0.471822155190797,0.23186447838586668,0.1225510140793339,-0.12446570030673106,0.2745085119886854,-0.03971695160516914,-0.13864654503909693,0.3445383273269949,-0.1758247441865983,0.11342617052930447,0.3576685781433485,0.39612055751477177,0.2716941833992878,0.08389775202987752,0.49728359538810574,0.3079180409004714,0.1558499129589883,0.2525751638067019,0.34700716141683113,0.30880321980541375,0.25740943836417,0.3015129045079556,0.1786355453558417,-0.021616770460591538,0.2766773123285441,0.42686597763741047,0.28706314817140777,-0.15226547881199132,0.13699786114308599,0.03317242438740034,0.23634674888783716,0.3480863555812399,0.27920049368598177,-0.025244358141134227,0.278155673021425,0.1500604389808573,0.25240862016326615,0.0013470456604879203,1.0,-0.22154804287276175,0.28301546565311164,0.37625195810761547,0.21719968737555717,0.38085657773858134,0.19314583849276512,0.33135701781989296,0.15943107214517388,-0.17689534091871492,0.13874295092190156
OFClat_L,0.10060962494074208,0.09466438872785927,-0.029275672784981794,0.3584966322937599,-0.04619166807643983,0.06763155570219065,0.3267920704662996,-0.12692033933016444,-0.2623779667900231,0.024788726198130037,-0.06590198894782606,0.2185499127149515,0.037202711916710936,0.13026029553832383,-0.16076409693334556,0.08216059265485678,-0.03132202423350317,0.0160219507243432,0.06749595274346948,0.1067538527761445,0.15612026720028752,-0.16239650977553455,0.2913335571320117,-0.13160412051541753,0.4443245720788729,-0.06187926510886742,0.16262341400193622,-0.2284417235954461,-0.010819899255960812,0.04536995993834018,-0.13983819672161216,0.056174696473167154,0.016451022658940564,0.04829888170915292,-0.11687438752023434,0.03149664289907635,-0.014167757751753102,0.2736525481499993,0.16209776519857322,0.31097050027337475,0.1720742043306593,0.12447372152205234,0.2306333313958474,-0.14272087777163048,0.19610963586135904,-0.09172827035099335,0.06011633863734747,0.07323126589175119,0.0015713128937799778,-0.01860184393879179,-0.039044575660972615,-0.025455198617216332,-0.0057193636765472565,-0.2541497212141135,-0.22154804287276175,1.0,0.017438452661828252,-0.22926744168579638,0.08030746009916892,0.1673216152993701,0.02162298487426556,0.09607918144120278,0.0653164832360849,0.17034343858392867,-0.15009507182833698
Caudate_R,0.914507764494958,0.7125141769187598,0.9327751536203784,0.05546599480488204,0.908995021446301,0.3601052602869258,0.5111502321185016,0.06018334321036384,0.19068178533821672,0.7868077445933881,0.49871119984893286,0.34705392986329536,0.7575616368696986,0.19703155532467917,0.2997631101869854,0.9406199258502391,0.5887755863656745,0.810637433867733,0.7303164304737774,0.027360774628488113,0.8993487732298698,0.4084865181781636,0.5405611077969282,0.7400322045504697,0.3947317856895019,0.33968319875918207,0.3701012347835369,0.5934800948395744,0.6510724375627323,0.7721355268836535,0.7340457340036272,0.7464792442483312,0.18792225761771142,0.8684578486771197,0.6513947535667388,0.8444483735655348,0.8933644961355012,0.4503528790726458,0.9021279362569921,0.21517049304540145,0.7190048322000779,0.5172611442288078,0.5259065229841702,-0.08158442033652698,0.6914514917355596,0.5943819126078754,0.9366249577861889,0.931578115858985,0.9113846320190913,0.4984639939945873,0.7940624623732025,0.7128350959302738,0.9516758522193505,0.4384418721686628,0.28301546565311164,0.017438452661828252,1.0,0.1279210390140257,0.3387416764544576,0.5996706920503445,0.8102116848980825,0.6506924082330027,0.36934827095237005,0.3790799514968017,0.6339087626565172
Cerebellum_Crus2_R,0.14167642560663188,0.05562798852442487,0.14628342978956538,0.1370195114558131,0.12416328774161382,-0.14176793186319864,-0.05260435451805301,-0.11167206736020449,0.8245215216903641,0.46778741163906484,0.23852708987797996,-0.33095386938356725,0.4287712112049713,0.2463552729707264,0.6600634154727806,0.18848892507258813,0.6146228801550089,0.34250442983256896,0.31987578758236473,0.24497161474518162,0.13467783673059452,0.4725588245624682,0.13002070742786542,0.6230325284198278,-0.028869395669953387,0.3274404187868449,-0.09156407490552854,0.7479625163696006,0.34619375505549144,0.309003928094077,0.39220218031605336,0.2924654994169979,-0.11094307646966216,0.1675215495818924,0.5049272046917604,0.27887006098163897,0.3129475556889794,-0.009954575844143465,0.10481502433075367,-0.18836205484574178,-0.10441819548067581,0.17341385054557693,0.17605289938872315,-0.23595553740525338,0.26129526926757707,0.4589965362341432,0.13522533505917067,0.21787067054525536,0.12870936452346943,0.07632266525771852,0.5428558483374797,0.3974097436363764,0.17306917469376434,0.1667389896438206,0.37625195810761547,-0.22926744168579638,0.1279210390140257,1.0,0.23905240793934562,0.21193159820524493,0.13706907583585687,0.4833715597712032,-0.18253905038970758,0.13171510955383314,0.35580967890255955
Angular_L,0.21027999790272375,0.5225699744831975,0.4021354361177602,0.4754433454573009,0.4718436643272304,-0.22457281481833677,-0.22204321528793103,0.2183345869872257,0.4258137923545734,0.4936011156924329,-0.2419870684956781,0.06959449310260009,0.3021591171182441,-0.1635504117720375,-0.2137298690979382,0.2800929887796581,0.48354066123055445,0.07514318630609489,0.10827322053953843,0.41320658056628107,0.24888519665711492,0.13988321228581546,0.04362154264675809,0.41149958036771145,0.16279481348650476,0.012122639976855153,0.24413492552819765,0.3292417229773059,0.072044617197278,0.2245377630858615,0.0629043314948367,0.1176143374625896,0.18301339770404187,0.537298197593812,0.4004753957836651,0.24985075174770044,0.25064336156092365,0.42214856557430314,0.14704427884453983,-0.00871992084057968,0.4292639630168351,-0.02089789405726541,0.5170910490286199,-0.2004206040283568,0.05222003302616758,0.10281276760784584,0.2746720365637292,0.24509083459333988,0.2797184181411442,0.039323065865264684,0.417783684291592,0.07475019081769119,0.4581935471457994,-0.10365066156128545,0.21719968737555717,0.08030746009916892,0.3387416764544576,0.23905240793934562,1.0,0.21493235482968243,-0.09547252421711012,0.344772356366891,-0.2682697382426241,-0.07883160720535465,-0.048487720247115465
Temporal_Mid_L,0.7011852579495881,0.6865339277074366,0.5267932969613044,-0.1294335060861232,0.6689154940556117,0.6434977166850347,0.7181529697790252,-0.13206624317901122,-0.10742912073103725,0.7079770760979012,0.48499588576615593,0.5018605520822481,0.4452882605923363,0.24980740788137049,0.4859000448454529,0.6195624360083912,0.5739229817793778,0.7183257371250691,0.6315276013439907,-0.43306015232150435,0.7388816564130639,0.3164860821608495,0.49410664949134775,0.47286647247762037,0.314724400139381,0.4763810406964999,0.5506139838178404,0.4037197846859594,0.49043940741683506,0.5944688173585558,0.7921187036492722,0.6786443556267003,0.46385721416267084,0.5063373512183216,0.49809116111510354,0.795123100091739,0.6007811053051718,0.6535686539342295,0.6582611677336128,0.2849325001413235,0.5941447011916725,0.8971891367469451,0.6913769748673367,-0.3234066144466578,0.741613639432239,0.49375417032310165,0.5873198342604399,0.7463344099218465,0.589910559271233,0.4056554021264294,0.47002907290994195,0.5012219878628734,0.5802389637804011,0.13905589064942317,0.38085657773858134,0.1673216152993701,0.5996706920503445,0.21193159820524493,0.21493235482968243,1.0,0.6422109552030693,0.7563970804994743,0.6156835957981116,0.35541681257705915,0.6516128220605206
Frontal_Inf_Tri_R,0.8783515910653643,0.5097891061352359,0.7430864503609353,-0.17271686814140666,0.6700871936760797,0.5654385529208137,0.7501855290728395,-0.12565886825904568,0.004998129509407931,0.6285097173694512,0.7050565572586419,0.33065956277407466,0.6490018829075651,0.4088261387870276,0.5009517717866001,0.8175721522895542,0.4552442539848048,0.8673317850652765,0.8181777758584668,-0.19892605919608378,0.8102893239631778,0.48237166384981733,0.6287341957896929,0.6304745411097605,0.3552355900060575,0.43787780727260345,0.2905005593586934,0.5316676081955989,0.6851825684448981,0.7871462664423445,0.7988575279297512,0.7362463528627347,0.2686391131672173,0.589486399181399,0.5805186968560156,0.8472060023846237,0.7849292586187809,0.37864000448232826,0.8595437226968151,0.3206782552746535,0.5034095874854843,0.6719783012375758,0.469398497813868,-0.006753456042908615,0.8293632920911379,0.6889617294373105,0.786833965863372,0.8258404661887441,0.760880349529533,0.556711711625397,0.6701778800056768,0.8107003375559753,0.696084998888817,0.5014829418516864,0.19314583849276512,0.02162298487426556,0.8102116848980825,0.13706907583585687,-0.09547252421711012,0.6422109552030693,1.0,0.6622380806340222,0.5929005640270594,0.4415365360269934,0.8447395502392396
Calcarine_L,0.7368154189184282,0.6278325352245363,0.6313858822500497,0.05068156184260239,0.6755043803365709,0.42991867789859106,0.5747679777045348,-0.05363215244496261,0.26991150852810813,0.8701110468830271,0.5119151334965374,0.31921095453732395,0.6337627347971084,0.4628852996121384,0.5001260495604342,0.7110818106751164,0.7118879966487721,0.813260582083641,0.8077962927187468,-0.14138473812981778,0.7009929233919086,0.4378913373708644,0.5555019802125604,0.7113160177193036,0.33351984504390353,0.41498671068057624,0.425838310743278,0.6376713542457747,0.5256861990575804,0.8055021596952497,0.7531262154283116,0.6634522013113945,0.30632810332114213,0.6137248849782935,0.6435909811794747,0.8417784991911805,0.7299924195418928,0.6260216000025877,0.69166799060354,0.24788259206096222,0.5389473487163409,0.699746766209142,0.803154018332981,-0.21771418558538605,0.7737596682617077,0.6054943026220514,0.6598666521569877,0.7400788252507567,0.6340682967854654,0.40288430614077986,0.7645818324323107,0.6957793185662912,0.6651342974213786,0.2640083447683112,0.33135701781989296,0.09607918144120278,0.6506924082330027,0.4833715597712032,0.344772356366891,0.7563970804994743,0.6622380806340222,1.0,0.41333678181868944,0.33131037244391054,0.7157615876621242
Postcentral_R,0.42682859310343985,0.5000005831866315,0.20447194213433506,-0.561340183118482,0.34597894555768427,0.9692383891233662,0.5981037814400659,-0.0007570261132429958,-0.540187334343233,0.34928676678389353,0.48657911068152504,0.8252180175797973,0.0566064275014555,0.23463761611895773,0.2691070799205535,0.3235831084533689,0.19420463901011917,0.49748984264121554,0.36054534697355956,-0.7414860517145574,0.4208841244506854,-0.16313563496633637,0.13912288041745366,0.15681170480094744,-0.12447459216397022,0.31668244407860163,0.7323677997892284,0.04207079641347242,0.24372147419867,0.2846950925907011,0.5686204359078948,0.4285584997034298,0.47428275741861103,0.148625409446813,0.15633590168400135,0.5058068017272784,0.32007660266714527,0.6542484740425955,0.3910883608254307,0.1223740518608314,0.5753117959732129,0.7616249403704225,0.4495311221556885,-0.2289947920029514,0.4423888528516914,0.09378730715030552,0.2801443339001357,0.42858388098350253,0.3203160904096513,0.20583632164944832,0.059026466535131446,0.23589655567490558,0.24080559125628725,0.08705986097671285,0.15943107214517388,0.0653164832360849,0.36934827095237005,-0.18253905038970758,-0.2682697382426241,0.6156835957981116,0.5929005640270594,0.41333678181868944,1.0,0.2858940665046562,0.5742809517424879
SN_pr_L,0.45804121669041437,0.18727638559071227,0.3910394678922361,-0.05282995462637323,0.32309101523912953,0.2573355270740562,0.5078943815576853,-0.07401772211398083,-0.0046442821006423265,0.3325742990289856,0.3500597572844708,0.163566576854094,0.34759958551313164,0.43162044586928733,0.4277211641983103,0.43830058213599826,0.17303089346505565,0.46300912767167984,0.4835562845007808,-0.08341291865487223,0.4309910214341687,0.32879031812378795,0.4432150569828936,0.26006325402243347,0.2994030890166066,0.6012760823756061,0.06350075553011385,0.299400220563392,0.46069577228113423,0.49599678633600097,0.36688995376522837,0.6317415954004346,-0.06456237980327738,0.2188225337798893,0.21586748636493805,0.4844521323685441,0.472623608302997,0.1601923776101406,0.4743790087461347,-0.030564944785536823,0.2626377998457898,0.3192313297030139,0.21995066218667,-0.19107262882522494,0.4391870630821224,0.44531398856479343,0.35890811093406505,0.4397143569014268,0.2776300141328157,0.30071168524221226,0.4058246970031563,0.3513401895914039,0.3471798365029185,0.3088632067376792,-0.17689534091871492,0.17034343858392867,0.3790799514968017,0.13171510955383314,-0.07883160720535465,0.35541681257705915,0.4415365360269934,0.33131037244391054,0.2858940665046562,1.0,0.46854746012527776
Supp_Motor_Area_L,0.7559098533820412,0.46110381213152435,0.630860047197499,-0.19702159974125247,0.5742124237544581,0.5444293579916535,0.6718566792792362,-0.11983186734016521,0.1047229578540569,0.6127736449035359,0.6785877760189318,0.2367914135912907,0.5241455245726874,0.4575452351378784,0.5896404922859146,0.6803872259659801,0.5042984799156526,0.8430856274099957,0.7960957677426702,-0.2547479628633883,0.6492413158016367,0.5986887402888795,0.5786742579232848,0.6398012678357559,0.21266506715426384,0.5540368049119974,0.24456027086068163,0.6168495304104105,0.5757229903789107,0.7580659270205534,0.777940399074123,0.6673399799563136,0.2631024450119991,0.46603404291938205,0.6708099796116365,0.7902065394754334,0.7134617931135229,0.3536745167390713,0.6862762501383696,0.17171247992138472,0.39871544149656934,0.6621549179216853,0.4804816561862246,-0.08499753606306497,0.7773722831958225,0.7683778923414056,0.6057543597444318,0.6738843783699761,0.5881298810694869,0.5626568464898316,0.6205456699821884,0.791832858548138,0.5721247103360154,0.4867653462538256,0.13874295092190156,-0.15009507182833698,0.6339087626565172,0.35580967890255955,-0.048487720247115465,0.6516128220605206,0.8447395502392396,0.7157615876621242,0.5742809517424879,0.46854746012527776,1.0
