,Rolandic_Oper_L,Thal_MDm_R,ACC_sub_L,Pallidum_R,Precentral_R,Caudate_L,Red_N_R,Occipital_Sup_L,ACC_sup_L,OFCpost_L,Occipital_Mid_L,Precuneus_R,Thal_PuM_R,Thal_MDm_L,Temporal_Inf_L,Thal_LGN_R,Vermis_7,Heschl_L,Angular_L,Thal_PuI_R,Vermis_10,Insula_R,ACC_pre_R,Cerebellum_7b_L,Thal_PuL_L,OFCant_R,Paracentral_Lobule_L,Postcentral_R,Hippocampus_L,Thal_LP_R,SN_pr_L,Occipital_Mid_R,Vermis_1_2,Temporal_Pole_Sup_R,Parietal_Inf_L,Cingulate_Mid_L,Cerebellum_4_5_L,Thal_VPL_R,Thal_VL_R,Supp_Motor_Area_R,Temporal_Pole_Sup_L,Cerebellum_10_R,Cerebellum_6_R,Frontal_Inf_Orb_2_L,SN_pc_R,Vermis_4_5,Cingulate_Mid_R,Temporal_Inf_R,Frontal_Inf_Tri_R,Cerebellum_Crus2_L,Thal_PuA_R,Thal_IL_L,Frontal_Med_Orb_R,Thal_LGN_L,SN_pr_R,Temporal_Pole_Mid_R,Temporal_Pole_Mid_L,Frontal_Inf_Oper_L,Frontal_Sup_2_L,Amygdala_L
Temporal_Inf_R,0.15119632117218917,0.34736849010798515,0.30798823150467536,0.27687647063010706,-0.4466342208634375,0.3418833814709377,0.28291461944891055,0.04959167335715032,0.28913326113972043,0.5497346001224017,0.20299737526439637,0.14078402514773186,-0.051578652234490346,0.42710523943409623,-0.1187979963556878,0.40658374905836747,0.21420457205655077,0.47230386305995364,0.4568374141262594,0.3178123061655681,0.285429332760181,0.09394660563886352,0.29389326579458386,0.623853699933926,0.17146069962820842,0.4162624945391578,0.1268017280713979,-0.44385285358112825,0.4837485121728069,0.15545053704222248,0.09164372652262152,-0.2517629425813944,0.4971597691121531,0.5534927556245021,0.6655964672699775,0.45367594301257386,0.407108784168449,0.3305608574325663,0.4013911763523811,0.15947141759886682,-0.1205556676251321,0.35272800721574055,0.5088565728432021,-0.08033807353520239,0.4106916448191171,0.41906801876610505,0.313730841630303,1.0,0.22981532284781372,0.28106127753290155,0.1142487492647992,0.4297586149560134,0.2716078934605787,0.3716777598996306,0.17369549271372836,0.778932811412997,0.1493049995433354,0.4836083091071251,0.5550630209833667,0.5955186657906492
Frontal_Inf_Tri_R,0.8898429480157093,0.6558858674369494,0.8102893239631778,0.8099804649175512,0.6358258625515163,0.7964152884982882,0.7362463528627347,0.14786485776934702,0.8293632920911379,0.013775121866861079,-0.050560253251871,0.6741006339558968,0.27001722512533355,0.6928684137302534,0.6719783012375758,0.786833965863372,0.19314583849276512,0.6957663719196636,-0.09547252421711012,0.7491590232774552,0.8138491432602186,0.8741816060200451,0.8800628405888792,0.31465113629213404,-0.23309948295100383,-0.17271686814140666,0.5821457638349585,0.5929005640270594,0.7430864503609353,0.4088261387870276,0.4415365360269934,0.2905005593586934,0.7849292586187809,0.8107003375559753,-0.21720292556680726,0.7910297138361859,0.8181777758584668,0.7633169241319637,0.8095984885107582,0.7786523332824897,0.7501855290728395,0.5014829418516864,0.7191219093868029,0.7869038812769297,0.6851825684448981,0.8218046858413567,0.93628874020308,0.22981532284781372,1.0,0.17294755272480458,0.5097891061352359,0.8175721522895542,0.3552355900060575,0.760880349529533,0.43787780727260345,0.05450648436615155,0.48755113623472024,0.7247167376756692,0.6889617294373105,0.5805186968560156
Cerebellum_Crus2_L,0.19443450135390647,0.29449171890637965,0.20081951268358345,0.04120066710870134,0.21787501324148512,0.2043216443161367,0.33778032089668797,0.3509528182109038,0.20278075396081052,-0.344429545233238,0.3428470520263979,0.19450321390115988,0.30152479848694436,0.24223989575788835,0.5004636178115045,0.11841210745331415,0.6430673736159586,0.01711217749658073,0.07784122650395298,0.2497669289134793,0.029431408135757554,0.2757893837498075,-0.039837228361296134,0.5761924212478824,0.15199444294512707,-0.19523051895914054,0.1476523719309615,0.23897352241932573,0.034090226550358295,0.028103613500159007,0.06692588464493902,0.3760024066457525,0.2547789939258443,0.13554378550191942,-0.2102745108850884,0.07236612606570965,0.15112799216897854,0.19628595148287192,0.1598637568647929,0.23256077489733232,0.03709203494522359,-0.03542648560956812,0.2982626215098743,0.1853296580081817,0.2836645896377854,0.13452586990443463,0.24402247299353913,0.28106127753290155,0.17294755272480458,1.0,0.2858524903013228,0.1559122131109806,-0.25163149011025016,0.15084999404077365,0.2956243390494518,-0.1907006880105129,0.01917080961450608,0.3682001785424408,0.11414926724692552,0.298773616203386
Thal_PuA_R,0.5560539541479477,0.9031249049790387,0.684964369986774,0.2937600221621741,0.4705623516041183,0.7306936375937756,0.5513249042052302,0.5715700388089776,0.47636304995188095,-0.08358784234457028,0.6373520268170766,0.6181103282626781,0.8660538142008678,0.8336942465449265,0.6214193995261831,0.6279372511855383,0.4137287784456099,0.2491873620780202,0.5225699744831975,0.8668591772884784,0.4908329613161872,0.6933222709611288,0.4481325071459171,0.032397505808451466,0.5008491929922924,0.019137199839408526,0.5675568357439918,0.5000005831866315,0.6518785153437001,0.022690405859935325,0.18727638559071227,0.6593738767766377,0.6141363348468637,0.37829878916185783,0.024202181948849773,0.605644363746002,0.47028322291816643,0.7851460748285406,0.7353298415049002,0.4483484021793965,0.32650007175761536,-0.0172611500488769,0.44082673868173405,0.37665325483572687,0.3736524469554468,0.5471892397429212,0.5589594700849322,0.1142487492647992,0.5097891061352359,0.2858524903013228,1.0,0.6659350323577495,0.10013961240052016,0.6622667262300539,0.21050761562748238,-0.09189479100936374,0.2949877779579094,0.6342447153691687,0.255521544025792,0.5752601284284863
Thal_IL_L,0.8162626017981044,0.8711359628021854,0.8955361629185987,0.6458593083130046,0.3694295627450656,0.9321071195379115,0.7526458569805833,0.2626017879299486,0.7856991281370573,0.22758933913964222,0.2052559552730252,0.652303928165903,0.46271823238917775,0.9135137586328147,0.5305543168392473,0.9342314731366229,0.2105350407396,0.6258198316905532,0.2800929887796581,0.9116993634253685,0.7886745978124738,0.8020230864306482,0.8833820819787179,0.27005833221949727,0.10269981223225949,0.09117703802251353,0.5839611946278858,0.3235831084533689,0.9367394420739773,0.2831990298033221,0.43830058213599826,0.2630527938676357,0.913558369901227,0.788753846957711,0.11242800728388096,0.8727835163772045,0.7977054608672152,0.9571574504411156,0.9690652897412637,0.6292995994271069,0.6067482383643363,0.4353963874712861,0.6911714132111333,0.5495975051437687,0.5996937352605036,0.9031434409219905,0.8405166693582545,0.4297586149560134,0.8175721522895542,0.1559122131109806,0.6659350323577495,1.0,0.48368777812059066,0.8703429697556054,0.3686243939943012,0.3134772472938569,0.5513430650387259,0.8248610207065977,0.7070467025558971,0.6915426586360129
Frontal_Med_Orb_R,0.4693279857269281,0.2609432449884933,0.5604454309231043,0.4372026363005694,-0.10236730306799406,0.48258866225386965,0.41535136097743364,-0.010701558563523707,0.5849496427995637,0.4796106537688184,-0.03961449171419358,0.3820269637411451,0.036195902393990696,0.2851857389050603,0.1642436017098675,0.5084182757913847,-0.1758247441865983,0.36634615235321916,0.16279481348650476,0.33924729401596376,0.5452529306330817,0.3332879752110865,0.5304892748124487,0.14145625359466904,-0.24304594471518115,0.3770312349422371,0.17129598740494437,-0.12447459216397022,0.48635414027942353,0.3061326312491032,0.2994030890166066,-0.1636765754237829,0.46896810503874387,0.5083736471496282,0.267548489686312,0.5312072066947809,0.5108670503376563,0.39810197410911907,0.4524114167982713,0.2894626104972531,0.5437760013152697,0.3659834410154564,0.3738980509273562,0.4502323727047451,0.3927245149370718,0.5513083341173395,0.41802846102305546,0.2716078934605787,0.3552355900060575,-0.25163149011025016,0.10013961240052016,0.48368777812059066,1.0,0.4214905254234511,0.2178189844865687,0.5674990242164227,0.6831778658582008,0.45302681603473133,0.4437144007853338,0.2398724108024191
Thal_LGN_L,0.7609874132898745,0.8481544341396778,0.8876557421198651,0.5945246450808733,0.35943098204158025,0.9082001737762265,0.6973596237929007,0.18315023039150574,0.7261216406015072,0.13525677388672736,0.19822955586161978,0.5728421235737997,0.499445831214786,0.8565043970391376,0.5217867631820821,0.9566394038870653,0.27920049368598177,0.47995157352358914,0.2797184181411442,0.8709024859924643,0.7535774932841995,0.7978879902648163,0.8210316094809272,0.27260071499422833,0.042777285729399345,0.0721516108695637,0.47008406669890057,0.3203160904096513,0.8848166820642823,0.2657057304218352,0.2776300141328157,0.2486816035799866,0.8899459771487058,0.7121722410009694,0.056944370334134346,0.7976974315364629,0.74456149920422,0.8976412127118504,0.9362385110059167,0.542185440928121,0.5332416534351102,0.4556309353306678,0.6137143612730227,0.5414844096204873,0.6591349182239533,0.8191411049599582,0.7718579671941033,0.3716777598996306,0.760880349529533,0.15084999404077365,0.6622667262300539,0.8703429697556054,0.4214905254234511,1.0,0.3103648703490542,0.22652299018069544,0.43894185423990734,0.7428609549243169,0.5976249444412285,0.6208105240509102
SN_pr_R,0.502581034045461,0.3048340114653242,0.38980867923151896,0.41558839018010935,0.3162598339349415,0.4182263620208543,0.46089960772313054,0.17785331484393394,0.48025229428376964,0.08043336090654958,0.07651877557623078,0.5176241700814566,0.18491368209135617,0.3098268612386522,0.4362831121364978,0.2887375987200449,0.11342617052930447,0.23995653579776496,0.012122639976855153,0.36189474681724326,0.5002803424986141,0.4612389670368856,0.3947806432153289,0.36452956595052805,-0.21697052324097407,-0.11967937965520035,0.41331334491260024,0.31668244407860163,0.403874873126603,0.3259849562330583,0.6012760823756061,0.10612557511496318,0.44714772586388707,0.38710438995969376,-0.02643588787597088,0.43771212740851,0.5374235522165297,0.3760500861008064,0.37943076439907875,0.5921044139979147,0.4924104556823147,0.40788291926508086,0.3654966399541806,0.5063619076690262,0.5656575507313061,0.48090188170572257,0.48490945576658917,0.17369549271372836,0.43787780727260345,0.2956243390494518,0.21050761562748238,0.3686243939943012,0.2178189844865687,0.3103648703490542,1.0,0.03098012849493868,0.2517617513432933,0.5093039752590083,0.5122083013371848,0.39490459400256284
Temporal_Pole_Mid_R,0.07090053433095728,0.12753608842455955,0.18567318490848878,0.2342099226111611,-0.6022349461175344,0.19546922988465126,0.11297380652675852,-0.12056124843251124,0.22328027834085534,0.759061344287095,-0.0018989959214239826,0.07246600248343718,-0.2483377631930162,0.19935183614456325,-0.34428794786675204,0.3025892805943873,-0.15584368042642965,0.4463552347800902,0.3630613672898356,0.10842782082466877,0.2624934216390589,-0.08519300603097858,0.28866053399879066,0.32324254844718875,0.06336936738796597,0.4833372806273703,-0.021842432862958096,-0.6027187476613969,0.37395295278332075,0.20381806041361777,0.12072432863405085,-0.4857463536570786,0.33944965137400834,0.4764397256094179,0.7497522521347298,0.3837949880972297,0.29424390497913344,0.1648376447122222,0.2483989908497612,0.05482850143144451,-0.04355213843609652,0.3022653950373145,0.37183050085621105,-0.16114395357965516,0.19449913539181904,0.3494315897516819,0.15177291065621162,0.778932811412997,0.05450648436615155,-0.1907006880105129,-0.09189479100936374,0.3134772472938569,0.5674990242164227,0.22652299018069544,0.03098012849493868,1.0,0.3928404588336388,0.27784022171523703,0.48659734979535635,0.3827328549641471
Temporal_Pole_Mid_L,0.6874076830655931,0.36425500216608603,0.6045104289557162,0.5198171179682589,0.257207150949023,0.5342550235218644,0.5333661192951128,0.2096382584444674,0.7004791706683366,0.2703767432114536,0.0033250182764825924,0.5775154517299742,0.08136101828408934,0.328154690654682,0.46657509401135666,0.5242407413757041,-0.038418576542816746,0.5570904832356606,0.01337155702120177,0.3979821488477324,0.6083095105881936,0.5324926442016754,0.6204024960305121,0.18098818636175554,-0.14091856963049113,-0.009605361300547746,0.29439864028892554,0.23874586315309826,0.4152134884283425,0.43717232769555964,0.4627375781537972,0.07423801449994097,0.5453011083630014,0.5982565630434596,0.0052071799063042965,0.6017768245195478,0.576263309282816,0.45006146493057475,0.4835695359813899,0.600565468863325,0.7260252648724872,0.16360665010870024,0.6253021323221043,0.5522870831248762,0.31720508560321287,0.6503744940966133,0.5950243180915537,0.1493049995433354,0.48755113623472024,0.01917080961450608,0.2949877779579094,0.5513430650387259,0.6831778658582008,0.43894185423990734,0.2517617513432933,0.3928404588336388,1.0,0.5388601426265762,0.5684964282233649,0.3612517476659154
Frontal_Inf_Oper_L,0.8003984565447536,0.7933596205797961,0.8222199019479672,0.622932219732895,0.33950635509064864,0.8810554622403945,0.7452630069181639,0.45088375274283965,0.8110908075566523,0.18953780423963817,0.3672563123755345,0.7826739028650275,0.5049412376885408,0.790669649391986,0.6465869696217057,0.7864121179470955,0.2884014445659718,0.6213643777975744,0.4049028812864334,0.8106960253096999,0.7712563464131097,0.8081978563702695,0.700114551104995,0.4762504648860001,0.02618088561776194,0.14686378092424043,0.6727832240102608,0.3201901978628971,0.785897258559665,0.34250003933490986,0.4274862807805632,0.296036881543717,0.8206397859140022,0.7292942083142692,0.19625841291819301,0.8805422807642251,0.8471132043302494,0.8121870405819023,0.8281183239866664,0.7430147362543065,0.6218479864738321,0.4232079773024528,0.7416304366540847,0.618033085363773,0.6684344278081747,0.8459022726592275,0.8279120767883216,0.4836083091071251,0.7247167376756692,0.3682001785424408,0.6342447153691687,0.8248610207065977,0.45302681603473133,0.7428609549243169,0.5093039752590083,0.27784022171523703,0.5388601426265762,1.0,0.7313016944201743,0.7323128208896884
Frontal_Sup_2_L,0.7097841021707879,0.4594429954463716,0.6150503560348551,0.6837843055432878,0.17473325412314283,0.6413579561567672,0.5562085202252923,0.077016934935886,0.721182227906219,0.37906531669860694,-0.10333423625685795,0.5490591529829382,-0.014966587110054398,0.5105447335324544,0.3523642936044782,0.654243434137248,0.03317242438740034,0.7863427980229268,0.10281276760784584,0.5215031796444373,0.7757977724552292,0.6081051890682967,0.7789213210990256,0.4915617947206732,-0.25316771891156653,0.11739409700966628,0.4299865899685617,0.09378730715030552,0.6973811879309417,0.3808963361430574,0.44531398856479343,-0.19738306935638478,0.705973562235276,0.829871633737997,0.2829634819699236,0.8296978369633735,0.7859896550706267,0.5887445673515835,0.6584872416485444,0.7495802687586234,0.5797566460729877,0.5011822397470219,0.7077255868504313,0.520150356353161,0.5460107691820112,0.8007982611078941,0.7445210220361775,0.5550630209833667,0.6889617294373105,0.11414926724692552,0.255521544025792,0.7070467025558971,0.4437144007853338,0.5976249444412285,0.5122083013371848,0.48659734979535635,0.5684964282233649,0.7313016944201743,1.0,0.6657285109583825
Amygdala_L,0.5677607633092658,0.6975082063411631,0.6120847362293443,0.5241484550513309,0.17306487765888498,0.6555814427546195,0.5252784910493329,0.3104019421150107,0.6106562671834622,0.27096410258929055,0.3025778827272201,0.5592608787299242,0.3550595168788915,0.6943330499850793,0.4163428834869137,0.6351750811968729,0.34700716141683113,0.6213835095293109,0.4004753957836651,0.6882419564619905,0.6573660050180735,0.5895994966873109,0.5490572206441217,0.3895791236317771,0.1671864759912983,0.20368936485530334,0.44668527011020637,0.15633590168400135,0.7042534939919194,0.2736966909339523,0.21586748636493805,0.15127889367474567,0.710085541108008,0.734133778749056,0.32620063635444524,0.7386350993605497,0.6590442872218761,0.6518881614260928,0.6830972532274928,0.604086445165486,0.3269822256661734,0.32551470603378174,0.6442160766281184,0.37230156386266106,0.4768177632024349,0.674973265569972,0.669892206696291,0.5955186657906492,0.5805186968560156,0.298773616203386,0.5752601284284863,0.6915426586360129,0.2398724108024191,0.6208105240509102,0.39490459400256284,0.3827328549641471,0.3612517476659154,0.7323128208896884,0.6657285109583825,1.0
