,Vermis_3,Occipital_Mid_L,Hippocampus_R,Parietal_Sup_L,OFCmed_L,Vermis_1_2,Lingual_L,Thal_MGN_L,Precentral_R,Frontal_Inf_Orb_2_L,OFCant_R,ACC_sub_L,Cerebellum_Crus2_R,Frontal_Mid_2_R,Postcentral_R,Occipital_Sup_L,Heschl_L,Cerebellum_4_5_R,Vermis_7,Rolandic_Oper_R,Insula_R,ACC_pre_R,Heschl_R,Rolandic_Oper_L,Temporal_Inf_L,Cerebellum_8_R,Thal_PuM_L,Temporal_Pole_Sup_R,ParaHippocampal_R,Frontal_Inf_Orb_2_R,Temporal_Pole_Mid_R,Cingulate_Mid_L,Frontal_Sup_Medial_R,Thal_VA_R,Cerebellum_6_L,Pallidum_R,Temporal_Sup_R,Vermis_10,Caudate_R,Rectus_L,Temporal_Pole_Sup_L,Thal_AV_R,Cingulate_Mid_R,Cerebellum_7b_R,Frontal_Sup_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Tri_R,Calcarine_L,Thal_MDm_L,Temporal_Inf_R,Cerebellum_3_L,Thal_VPL_L,Cerebellum_Crus1_L,Rectus_R,Cerebellum_4_5_L,Thal_LGN_L,Lingual_R,ACC_sub_R,Cerebellum_9_L,LC_L,Paracentral_Lobule_L,Thal_PuI_R,Precuneus_R,Supp_Motor_Area_L,Angular_R,Pallidum_L,OFClat_R,Frontal_Sup_2_L,Occipital_Inf_R,Thal_MDm_R,Angular_L,SupraMarginal_L,Putamen_R,Frontal_Inf_Tri_L,Cerebellum_6_R,Cerebellum_3_R,Paracentral_Lobule_R,Olfactory_L,Cerebellum_10_L,Thal_LP_L,Cerebellum_Crus2_L,Thal_MDl_R,Vermis_8,ACC_sup_R,Thal_MGN_R,Postcentral_L,OFCpost_R,Cerebellum_Crus1_R,Frontal_Med_Orb_L,Thal_MDl_L,Vermis_6,ParaHippocampal_L,Occipital_Inf_L,Frontal_Sup_Medial_L,Cerebellum_9_R,SN_pc_L,Thal_VPL_R,Thal_IL_L,Calcarine_R,Frontal_Med_Orb_R,Thal_VA_L,Caudate_L,Frontal_Mid_2_L,SupraMarginal_R,Cerebellum_7b_L,VTA_L,N_Acc_L,Thal_VL_L,Parietal_Inf_L,OFCant_L,SN_pr_L,OFCmed_R,Thal_AV_L,Amygdala_L,Raphe_D,Thal_LP_R,Frontal_Inf_Oper_R,Insula_L,Amygdala_R,Red_N_R
Paracentral_Lobule_L,0.6023090786845019,0.43909064816830495,0.622650049205039,-0.1687279390486508,-0.33845919378239486,0.5599049386129531,0.6683959675621461,0.48643755739259575,0.5202878599540115,0.4410387536624417,-0.04784491521618856,0.551534109457529,0.12056741767736265,0.48003353823429,0.5364043581387997,0.578306839313796,0.4385005209483235,0.6037521891321709,0.0742654509810602,0.5838419354049428,0.6542173943700239,0.48435097094590024,0.5597760022174166,0.545455438847212,0.502836304362947,0.37126989334880783,0.4744404359440917,0.4663974921997823,0.5017691160809494,0.3615656923069523,-0.021842432862958096,0.6690183804111721,0.5925406135508158,0.5327889568894911,0.6735035952968021,0.47269700806610454,0.6459575007108284,0.5786442337000117,0.6233321892634254,0.1178384180986313,0.4771068482029357,0.5955767688638954,0.6599583457909705,-0.01051885377454422,0.61263069498636,0.6727832240102608,0.5821457638349585,0.6455481026815906,0.6276122747161501,0.1268017280713979,0.6552865252089066,0.5917203050781996,0.36542602606185376,0.03306774226525404,0.5624420838332048,0.47008406669890057,0.6408659674249769,0.5879748388319483,0.5437640350514044,0.46079809985879366,1.0,0.6377590605329579,0.7834568772336737,0.6346727290361683,0.5376645998379004,0.3877777918554803,-0.1838737610742229,0.4299865899685617,0.09133196768267074,0.6314996801765681,0.35366128030737726,0.1262178215994829,0.5962438247610268,0.3989811980751869,0.5342430073606428,0.6309913742694375,0.39837203071887206,0.3169949441600516,0.23783685262215115,0.13144739111574488,0.1476523719309615,0.5921919399340522,0.18625691800477448,0.5758948933572579,0.24197660722904196,0.09110399491699402,0.36798982408072056,-0.0020410945176229877,0.3432276823601396,0.5785923474514764,0.4562963768272513,0.5915200384277757,0.398440979437755,0.48321740195840357,0.3693724222983354,0.3543911791505327,0.6359623936160324,0.5839611946278858,0.6596920815248265,0.17129598740494437,0.5311263445686248,0.6270357595716817,0.25964121298531934,0.5615400474292301,0.22439877701212552,0.5201048622937126,0.3603327297222691,0.5958173430506098,0.09434947670147578,0.0849560941451109,0.40194727953124026,0.007492803805418412,0.49167206954213777,0.44668527011020637,0.05613725893190676,0.21994395555617668,0.6675159859752954,0.6160870160614458,0.5934450173671293,0.5274959882702747
Thal_PuI_R,0.8535140428857049,0.44674628919296383,0.8681809634397225,-0.23842499327658823,-0.16220361974364123,0.8509511772904131,0.8407761294159278,0.8447237034368121,0.46794118127145523,0.5348902952638116,0.04893180423869673,0.8812753589407979,0.12926891810724844,0.497480873302161,0.4586397775339977,0.43390769261404316,0.4427646887386458,0.7377911601241158,0.3612158208640193,0.8039540244087854,0.831802791211789,0.7387781959948936,0.5843620043338591,0.7469933891530545,0.628271590692364,0.3119956933625673,0.6649902731893281,0.6430626434379106,0.8471694871296614,0.536916276979036,0.10842782082466877,0.8082002262407463,0.7692664334089284,0.7357163774699267,0.8479993081241486,0.5315211424764557,0.7239622886255289,0.7218509025225929,0.9386701861281306,0.1976684412173189,0.509874431471797,0.9428282315740428,0.7823832484225824,0.12086723846824167,0.7107380835808011,0.8106960253096999,0.7491590232774552,0.7205828741360281,0.9686201711636938,0.3178123061655681,0.8519461911515381,0.9373783254023567,0.44034409686123693,-0.02971921968500181,0.7107815322025378,0.8709024859924643,0.8132419230085293,0.9050686157031529,0.7592753921059747,0.7435911801332512,0.6377590605329579,1.0,0.678765112478264,0.6312565846461546,0.4600851819553794,0.4917464521080955,-0.08082859116249948,0.5215031796444373,0.2743152427499049,0.9650797907695625,0.42909342667330136,0.11879691684229789,0.6629163974291945,0.5958144800949978,0.5828756766152242,0.6799287414801656,0.30516525176983655,0.407900194849651,0.4851233869828285,0.058813402241271094,0.2497669289134793,0.9454842346217396,0.19595866278359814,0.8466792791933111,0.6237720334903111,0.1390522517277976,0.48116668606432245,0.1186515025164174,0.48552661335589115,0.9376914174480605,0.6179915832411428,0.9182386873279853,0.48751082458398814,0.667140463216158,0.5737463759919154,0.5603111744373039,0.9642705106135472,0.9116993634253685,0.7112363910471055,0.33924729401596376,0.8597023552789932,0.9281304071108437,0.32805565139846243,0.4476924552852014,0.19669164304757683,0.47934928604716354,0.20997914906557166,0.9490300517438426,0.05630549421142677,0.15054743900286,0.29866630860490606,0.10544382763644396,0.6908607544374307,0.6882419564619905,-0.11251173548885071,0.16509043499882164,0.8505865190918064,0.8241601388436199,0.8106054327705283,0.7115087021027419
Precuneus_R,0.6968769718077572,0.4309311577974133,0.7213220851938191,-0.28159349247041043,-0.2667563235414633,0.6516953295433257,0.7178560112170955,0.5737851567518376,0.5428237213710737,0.6597081653259457,-0.0400872308237189,0.6880848798677336,0.22364975614036328,0.6000519919562612,0.5736897809815987,0.6123791137575789,0.5473698635702029,0.7586838219885937,0.17146249678098804,0.6882743486017378,0.7799653755800582,0.5850886387951301,0.6878830659652454,0.7686319926958679,0.7389518327022985,0.4775181699337937,0.31744427762983024,0.6109855186343922,0.6746132925740095,0.5597734904621554,0.07246600248343718,0.7876021729386427,0.6497591815953649,0.6588461482976978,0.8109984544347023,0.6663036436015047,0.7697981202123295,0.7374115629444434,0.6210653964542325,0.3513108968697683,0.6937457588604817,0.6160613594632379,0.7882279363983816,0.1332712091597189,0.7229211141366025,0.7826739028650275,0.6741006339558968,0.8339738172323681,0.6107686731283267,0.14078402514773186,0.7490228503670238,0.5841885644481214,0.49268494005835606,0.10348102263046728,0.7445478743850534,0.5728421235737997,0.7994776346147493,0.7136953340282838,0.6494272123400323,0.5533657777867818,0.7834568772336737,0.678765112478264,1.0,0.711518822482567,0.4944395261908491,0.6979118049006446,-0.2842622824568624,0.5490591529829382,0.016558387993312045,0.6660687988980328,0.32324390119127283,0.18814565517627668,0.847904483789047,0.5521753603539858,0.7380577087812955,0.7897701391410372,0.4795186577788103,0.40266892700309026,0.5008801025233011,-0.0319386515202709,0.19450321390115988,0.6495681521754534,0.3490027851791028,0.7306657377582496,0.3615441636941724,0.050649828297750804,0.569145933568693,-0.033447400455921615,0.5583820552836021,0.5548056626843901,0.6176735602514715,0.6822933260137422,0.4273126439497309,0.5953016589885826,0.4248949231321389,0.5871091220710808,0.6532881368908899,0.652303928165903,0.882429806860563,0.3820269637411451,0.681524756600405,0.7202931233735942,0.35540067444738904,0.5841211579312228,0.22367185699839318,0.555160063776314,0.5557833658255296,0.6061511568237998,0.033771394490265005,0.22793129229999315,0.4796022974885168,0.1061805504161414,0.4922831339426668,0.5592608787299242,0.06269291059102165,0.46367721079842134,0.7196815667890363,0.6587520361923556,0.7307487681797926,0.6909136984778809
Supp_Motor_Area_L,0.739560699066731,0.0342511401789407,0.7440180973108855,-0.2669246344094084,-0.08499753606306497,0.7134617931135229,0.6127736449035359,0.5419573911056271,0.6043331850834607,0.7285082521232467,-0.19702159974125247,0.6492413158016367,0.35580967890255955,0.8348013852492516,0.5742809517424879,0.2381664832057899,0.7350381593281838,0.7580659270205534,0.13874295092190156,0.8303255299985042,0.8048031552965973,0.7367997012782679,0.6920680999396768,0.8093001579269028,0.6621549179216853,0.5720295480107923,0.2063031368763961,0.791832858548138,0.6919447204016591,0.7348346311239995,0.08727664201112918,0.7797993732161735,0.8486219974589234,0.7618464461175917,0.7902065394754334,0.7625616398500131,0.885219420264915,0.8132684651120035,0.6339087626565172,0.17171247992138472,0.6718566792792362,0.5742124237544581,0.899696217611761,0.2869086510079706,0.885744236789595,0.7426411841704047,0.8447395502392396,0.7157615876621242,0.5811970492264075,0.28695608452194127,0.6500225153377838,0.5721247103360154,0.5151944236154515,0.07886610126205232,0.7960957677426702,0.5881298810694869,0.7340712110608356,0.6622596071357418,0.777940399074123,0.5697859144369516,0.6346727290361683,0.6312565846461546,0.711518822482567,1.0,0.2367914135912907,0.7272804082697575,-0.2547479628633883,0.7683778923414056,0.05160332143330436,0.5545636089887507,-0.048487720247115465,0.1150410593786355,0.7637513135349593,0.779856996898416,0.7476502798831917,0.7572766890870174,0.2631024450119991,0.41244834555575705,0.6785877760189318,-0.11983186734016521,0.2781235481421141,0.6322911981757635,0.43339194086568283,0.8120203536686749,0.5018680103848497,0.07129237743442494,0.5786742579232848,0.1047229578540569,0.3215018768695799,0.5332093863452885,0.40407550563461847,0.6738843783699761,0.19457552957750648,0.7486956715442855,0.6168495304104105,0.6025120131210145,0.6201041841937116,0.6803872259659801,0.6980815305205894,0.21266506715426384,0.6862762501383696,0.6616530206301348,0.5986887402888795,0.5444293579916535,0.35243970089482257,0.485163908574695,0.4782681393206644,0.636927643785199,-0.11043312829203591,-0.18194332592672083,0.46854746012527776,0.20587964539173095,0.37716093433712294,0.6708099796116365,0.22506565632458123,0.4575452351378784,0.8021909036103834,0.8093627208796302,0.6568019106434904,0.6673399799563136
Angular_R,0.18701327319683633,0.43871283205129175,0.3629581623097715,-0.5839233608297949,-0.3285916373204653,0.20761721945980596,0.3601073524262099,0.2637514532130913,0.7661168090354378,0.35534920575311335,-0.40471179923586603,0.3354165085069224,-0.33095386938356725,0.33276571214024947,0.8252180175797973,0.5987290222000492,-0.08087926537252516,0.1272806291956446,0.1486216102838423,0.2272562595523901,0.4870684927976682,0.1536037408887059,0.5282436006584542,0.32442445986114904,0.5580521314982999,-0.011403634386248621,0.4208161644568717,-0.004177143795568447,0.0960742919132959,-0.030498716012912278,-0.5676690023087717,0.17242344241736157,0.16661040505541433,0.1352683291082199,0.3820573132442997,0.1451177671579839,0.43903696374693896,0.206563150359188,0.34705392986329536,0.0461862084256261,0.3591342400285943,0.38959871729210527,0.33664632027959934,-0.5376050522926521,0.35812003368311035,0.21670475525894523,0.33065956277407466,0.31921095453732395,0.3849594072083379,-0.466695249716109,0.3564748985029696,0.27366824655381294,0.44608008640189073,-0.10732106056816021,0.13105695664111489,0.2358582219776409,0.2561068615174401,0.30028012715727304,0.38058062917116386,0.35361598087770074,0.5376645998379004,0.4600851819553794,0.4944395261908491,0.2367914135912907,1.0,0.2194110217918211,-0.5868166934357207,-0.19778142595954193,-0.18356687909147829,0.4474983373392656,0.06959449310260009,-0.5421296751728857,0.344241661532727,-0.10032862715005414,0.09775341769654716,0.2398893316807457,0.4299237054260348,0.15044480471132513,0.15167287579668698,0.1859998924296782,0.16266082822492817,0.31010310428647864,0.05290606346613428,0.3422330948487717,-0.11733209118473482,-0.5912658993965638,-0.03894772598812139,-0.5189106224445797,0.18533393950428184,0.3604995933947792,0.38069533300076946,0.34989650302786185,0.49905692429348664,-0.09167305685757988,-0.07900121314859236,0.12088553916576367,0.4036101706438731,0.26005060350702836,0.2679720861185306,-0.10326817418291064,0.25843585268047925,0.3335432132089262,-0.44056723918221347,0.8358656691475369,-0.25336863709192736,0.22059155537080127,0.27480167187938564,0.2824658124989245,-0.46886827439340734,0.019610763469230907,0.163566576854094,-0.33045634804020985,0.24083256967082797,0.024337496664824702,-0.295612421786498,0.011668069650947532,0.5690925298005657,0.13220835940292858,0.2783610906719997,0.2974673604636639
Pallidum_L,0.5350572407226821,-0.10431966053195717,0.7080793116538051,-0.3090932185336839,-0.060720862429237105,0.6429428850340594,0.47875121041849916,0.5219753018853099,0.5309240340751137,0.8402693973546023,-0.1636072378784594,0.6837695723959598,0.182268879517948,0.7496905008360413,0.5039550450122495,0.1427106035784032,0.5714509360440408,0.7207466789795339,0.07564418133982811,0.7163119321931738,0.7310117464169545,0.7159724688038455,0.5593816142754576,0.8592989714185348,0.72118123068325,0.42935185693192046,-0.08825234573785518,0.6821707454988067,0.6361157306066368,0.734856245148932,0.08446849526099469,0.6453445345718783,0.6343214713517195,0.7688010861757899,0.7405262234814538,0.7919583148126617,0.7651109783920493,0.756778578746778,0.5080146769821726,0.4070969028991317,0.8429741839508976,0.43635470650157293,0.7940496764627554,0.18798448209809257,0.7811919547815996,0.6284110677173349,0.7461960231782425,0.6215030694313247,0.4026796317399558,0.08250470807378898,0.5648220512111277,0.43355598934195927,0.49758421623647886,0.24542465272026415,0.7630397542502109,0.5269376065443244,0.6629323010895223,0.6643393371393859,0.6997587478714479,0.5213502534792059,0.3877777918554803,0.4917464521080955,0.6979118049006446,0.7272804082697575,0.2194110217918211,1.0,-0.3360469102658752,0.6241259670281707,-0.19831649767504414,0.4151896838599166,-0.2002304569927203,-0.017589015786287694,0.8154162668822974,0.727753209456086,0.7072402033533204,0.7522202582111707,0.2117587395369568,0.3932557959716817,0.7297026998066101,-0.2580284048308906,0.1801165818433406,0.5550587694723665,0.3939081289467251,0.6991928020272433,0.41110912620563245,-0.11694426881600946,0.6885473325196619,-0.09571809168808854,0.5951682296047169,0.3908507969664939,0.49143647939505514,0.6486980972217762,0.1103945739752079,0.6235656285508867,0.4300924468623142,0.6043078686838257,0.5182235119920034,0.6208027034210332,0.6234285749806905,0.5049903359781643,0.7386958106527322,0.6290918234736139,0.45490967067877514,0.4876796361481099,0.22016036170230918,0.5646191129523654,0.5575436044994588,0.4941667902837872,-0.2744135490566527,0.1002737544238427,0.5889778696528695,0.19261516097368542,0.3836572444646724,0.44837231997952176,0.26012962753734076,0.5311904503346527,0.6607995512616831,0.6219719668043873,0.5734525015234441,0.7417869892294056
OFClat_R,0.07619588948260153,0.08576560700302525,-0.1742128256885014,0.7039442235751293,0.13684332491942677,-0.02180511185867317,-0.015651246977621946,-0.06433610442240269,-0.7592407074238302,-0.41073363200020874,0.7294119737860034,-0.09715343820607368,0.24497161474518162,-0.4491027051297739,-0.7414860517145574,-0.18574794984065315,0.06237336540782471,0.002071045488824998,-0.12446570030673106,-0.10263409627323739,-0.42355400052464814,-0.10345578354050147,-0.5420900521115936,-0.3441858468428167,-0.5801834713941955,0.054274171466003156,0.07562547654781442,0.019304670157086087,0.07953214992626889,0.05381867809939897,0.6403167603562082,-0.0073770051064775514,-0.08205067160032269,0.005982099783432268,-0.17676002362742146,-0.15688870280771483,-0.33979609310050635,-0.21138772016079385,0.027360774628488113,-0.0954055889879655,-0.46722457496188474,-0.03058998680586529,-0.2415181376626546,0.4185851625869339,-0.340465608840912,-0.03736456406955817,-0.19892605919608378,-0.14138473812981778,0.04288363396410274,0.6477436887461426,-0.08532578311537654,0.0990549915446995,-0.505879153969716,0.06779047302884549,-0.07061126177203361,-0.030555371004872565,-0.06321606948149454,-0.043725409293601275,-0.3171982236105655,-0.22192089758267344,-0.1838737610742229,-0.08082859116249948,-0.2842622824568624,-0.2547479628633883,-0.5868166934357207,-0.3360469102658752,1.0,0.09327700591918399,0.46802940765338436,-0.05041422935826955,0.41320658056628107,0.6435532855255558,-0.3620706903057599,0.05688644759226639,-0.04916159040225634,-0.17723655846778105,-0.4045804035171505,-0.14859522604418715,-0.3109862611725615,0.00961185002175424,-0.20628358496326707,-0.03373140595125865,-0.3152127533122298,-0.22416685246672968,0.18678362896081688,0.737246287133753,0.04077839020206875,0.6219786192849425,-0.01609951313657301,0.05233479429717737,-0.08577929022236426,-0.13221800132010156,-0.2128627272121178,0.10205048621602629,0.21643282018980786,-0.1421844124048168,-0.059246754510743495,0.011799344062774733,-0.1019453767312056,0.2013388819001575,-0.09646765319240246,-0.06468947519852526,0.2505949056932469,-0.7296480063200577,0.16911805162237803,-0.05374086276718797,-0.4011717122161127,0.044971146925230694,0.740239523055707,0.3101412494946645,-0.08341291865487223,0.34457573815924053,0.05336453173738666,0.1337230985426808,0.22700595935641318,-0.1425129417720182,-0.3502827876141894,0.06302555897293194,-0.038888444711869474,-0.1590415374946466
Frontal_Sup_2_L,0.7561466143092536,-0.10333423625685795,0.70430640361888,0.0961693937538002,0.09562742107758046,0.705973562235276,0.5106605583053182,0.572260825909793,0.17473325412314283,0.520150356353161,0.11739409700966628,0.6150503560348551,0.4589965362341432,0.6452336526033754,0.09378730715030552,0.077016934935886,0.7863427980229268,0.7865793990826948,0.03317242438740034,0.7698431029221807,0.6081051890682967,0.7789213210990256,0.3624851400508615,0.7097841021707879,0.3523642936044782,0.5027064403573716,0.03826208538708342,0.829871633737997,0.7293197346705306,0.7085927665404869,0.48659734979535635,0.8296978369633735,0.8408229114438779,0.7954148186346292,0.6572443768795266,0.6837843055432878,0.6303920972523805,0.7757977724552292,0.5943819126078754,0.20738116738789433,0.5797566460729877,0.5316370253321168,0.7445210220361775,0.5207366602323114,0.7360372229445586,0.7313016944201743,0.6889617294373105,0.6054943026220514,0.5105447335324544,0.5550630209833667,0.5789418628708312,0.6099777085608771,0.21869453215682344,0.16790818675437305,0.7859896550706267,0.5976249444412285,0.648898590020485,0.6601545817522675,0.5447832450514714,0.3569910286631865,0.4299865899685617,0.5215031796444373,0.5490591529829382,0.7683778923414056,-0.19778142595954193,0.6241259670281707,0.09327700591918399,1.0,0.13486151414583705,0.4594429954463716,0.10281276760784584,0.5026239704721429,0.6194697023858198,0.9079773281664023,0.7077255868504313,0.7499872647523814,0.13990237966004426,0.4377713457316668,0.545588982074369,-0.18959627760188746,0.11414926724692552,0.6274972476907678,0.3044131635285252,0.6671820111127235,0.624995410497568,0.48919006610162086,0.6796742797295056,0.37492398303209823,0.4159289330467399,0.5020674537059447,0.2890014127907603,0.6514279442473276,-0.06118612051193153,0.9542923874878448,0.6527039024830993,0.5021206880393887,0.5887445673515835,0.7070467025558971,0.6323551966769486,0.4437144007853338,0.6974847493927228,0.6413579561567672,0.9387404564280847,0.064823327699907,0.4915617947206732,0.4930371939778155,0.34750930505767486,0.6522679378590751,0.2829634819699236,-0.060552366020614735,0.44531398856479343,0.40021353961136996,0.4578444980473985,0.6657285109583825,0.3755969396170701,0.3808963361430574,0.533678464713245,0.8039569790094758,0.5690261922222877,0.5562085202252923
Occipital_Inf_R,0.3920051568985281,0.5072796917001251,-0.013138057100339762,0.40188066306105813,-0.19099109500893852,0.2506841872436723,0.4991148998483755,0.15741986725432086,-0.35593527098160604,-0.25422271991047957,0.28235475155207934,0.11770282051418496,0.6436392836271533,-0.2767234815980247,-0.3004880796407811,0.2394246225529947,0.034226099859508335,0.19266361443654328,0.3440667375486336,0.15773631226213253,-0.02178084369551294,-0.0645844091865086,-0.09003460953716144,-0.08430476241876832,-0.06927414196655302,0.43505136558356516,0.5974585306876573,0.09668709246212874,0.3182156433233837,-0.010721275009887482,0.36475485998915136,0.17703031206971717,0.11452615457086023,0.1198425783677465,0.1789273848947732,-0.0903853107380083,0.07347205665672424,-0.016534104580383787,0.23625065629740233,-0.30775906426299515,-0.38815081805703,0.2882650965388926,0.05077315696191818,0.5399725756548025,-0.12769769365736378,0.3297665227075152,-0.031192341718701312,0.30451415325684994,0.38470097475028037,0.7317462613678114,0.2320398075871573,0.30849345672156286,0.19805680809801876,-0.3211039503464878,0.13788576408603287,0.21697664298828853,0.34523437027728215,0.15795264010448035,0.2117564438428511,0.2672109576254339,0.09133196768267074,0.2743152427499049,0.016558387993312045,0.05160332143330436,-0.18356687909147829,-0.19831649767504414,0.46802940765338436,0.13486151414583705,1.0,0.34746189049857695,0.5661374132981394,0.5323489501480432,-0.09387818674317508,0.05782176052640176,0.2408956376232313,0.005182684326875276,-0.07438114015636106,-0.17054100793192387,-0.03272192478348811,0.16639165753551624,0.48076566238612534,0.23038899150179656,0.08284047719690597,0.1018858773245365,0.3110792229965368,0.47160986888966555,-0.13599635346891986,0.792346108852051,-0.15503670634194627,0.3361866670756183,0.1011162483997602,0.1728076938672122,0.445067243622657,0.18489846302762905,0.6346628671870712,0.23549119739453783,0.20918857869364693,0.18697903713389655,0.2717086234225574,-0.10945599460281005,0.03742209714886198,0.20201934537532576,0.1795652776553358,-0.2673342822814161,0.4476449565587616,0.02248496194519403,-0.16515421529321375,0.2687754667462381,0.5063080914079254,0.09266308148979961,-0.1358207486959283,0.007354935903400539,0.10829974600304709,0.38480317086241056,0.12149589546288068,-0.10262816377683104,0.029770881525254176,0.26405283617833597,0.28854166533099923,0.08001020529593514
Thal_MDm_R,0.826450961358867,0.5399639834020418,0.7920444141948043,-0.18752613525713627,-0.20242694985925844,0.8295700604962786,0.8502309580623255,0.8303494342031497,0.39495230454462266,0.4194631018660415,0.10834843470328981,0.8424604054778679,0.18521740521986102,0.3858567329263642,0.3987565319744055,0.4751700703296942,0.41608881413259063,0.6896328030463488,0.3980698354924176,0.7362586997583946,0.7771777883999255,0.6505370788318756,0.568263333231691,0.6764975574355662,0.5811525811145094,0.3474984913429612,0.72695672822538,0.5798363250526936,0.8185274344408527,0.44030823868241903,0.12753608842455955,0.7655004718398852,0.6813880834998995,0.6795068787188897,0.803615090721913,0.446185515221717,0.6628028981441119,0.6343555365651369,0.9025894281246122,0.1169753377156059,0.409799639456242,0.915253037331433,0.7103427839875979,0.13908146646455452,0.6132997369941994,0.7933596205797961,0.6558858674369494,0.7169294946263525,0.9707199535334837,0.34736849010798515,0.8524448446906758,0.91357603753064,0.43884504651657963,-0.13290038193192827,0.6526736139684114,0.8481544341396778,0.813093353327091,0.8696351696645658,0.715136613204698,0.7128726246711168,0.6314996801765681,0.9650797907695625,0.6660687988980328,0.5545636089887507,0.4474983373392656,0.4151896838599166,-0.05041422935826955,0.4594429954463716,0.34746189049857695,1.0,0.5213546864432089,0.17784406913514686,0.6066871383274194,0.5114007821420676,0.5876148167869258,0.62713979391465,0.2834548812936512,0.37740993124157834,0.3949933604280848,0.08079801243377373,0.29449171890637965,0.9318979584845788,0.2132508391413659,0.7869326147816903,0.5998237350802708,0.18933995365561282,0.41980539605982664,0.1893668390599792,0.39850279298595237,0.9424092406124943,0.6047914604537927,0.872080389031766,0.558803212034661,0.61057061169401,0.5912348115095104,0.5057857054272762,0.9389562707559802,0.8711359628021854,0.7061766125926683,0.2609432449884933,0.8133633821456295,0.9013524597529989,0.2819229935027574,0.38412736891819793,0.22011835171907404,0.4533534690801994,0.19923123527860956,0.9176108361619888,0.12965142481646588,0.19983393985379297,0.2826934176588244,0.09676646831153513,0.7134623637430582,0.6975082063411631,-0.10326137478615445,0.15056565130647,0.7732953658391798,0.7747278130445854,0.7944372359686263,0.6807353948251882
Angular_L,0.4477853081695688,0.8179053208504097,0.1547727310456681,0.3436821760084548,-0.2004206040283568,0.25064336156092365,0.4936011156924329,0.27435578057952664,-0.33164336127357763,-0.2013559732959308,0.4754433454573009,0.24888519665711492,0.23905240793934562,-0.36558054072019047,-0.2682697382426241,0.5780104294627118,0.0071504063179046486,0.2245377630858615,0.21719968737555717,0.08114514786808351,0.06558317816775472,-0.012704011686576363,-0.01902411342570789,-0.043125371748690584,-0.02089789405726541,0.1935625304750895,0.6337902810500479,0.07475019081769119,0.35552327176590326,-0.0827056260997412,0.3630613672898356,0.35748408472901244,0.07655180106391538,0.09589715598583752,0.24985075174770044,-0.10529994333352807,-0.03877156615720815,0.10231987191145339,0.3387416764544576,-0.00871992084057968,-0.22204321528793103,0.4718436643272304,0.022070499676194004,0.19471264725856435,-0.14821254207278609,0.4049028812864334,-0.09547252421711012,0.344772356366891,0.4853041811348781,0.4568374141262594,0.4261666918783376,0.4581935471457994,-0.03492717902774085,-0.19167422929552497,0.10827322053953843,0.2797184181411442,0.3555093653019032,0.3190310700357156,0.0629043314948367,0.20557449220820642,0.35366128030737726,0.42909342667330136,0.32324390119127283,-0.048487720247115465,0.06959449310260009,-0.2002304569927203,0.41320658056628107,0.10281276760784584,0.5661374132981394,0.5213546864432089,1.0,0.6443329637042051,0.07158070589587007,0.032656583331176076,0.16612080935584908,0.11107712345074039,0.18301339770404187,0.04696687450524614,-0.2419870684956781,0.2183345869872257,0.07784122650395298,0.36566230393617055,-0.15936589758960784,0.13299061092487605,0.20501875987030319,0.585331239808911,0.04362154264675809,0.4258137923545734,0.18027212055188957,0.44028854630539754,0.3204502274811768,0.24509083459333988,0.45848341769525963,0.19441331027098294,0.3292417229773059,0.11039695947737632,0.37624392652539945,0.2800929887796581,0.3972078373384002,0.16279481348650476,0.14704427884453983,0.3507677063828594,0.13988321228581546,-0.22457281481833677,0.14303647277934906,0.07000570856830095,-0.03883416753533633,0.3774020044640055,0.7260812640845844,0.4034178507675232,-0.07883160720535465,0.020872241841541135,0.34745184661287076,0.4004753957836651,-0.1799312431397918,-0.1635504117720375,0.033556926913742034,0.229637093947134,0.41046232328708293,0.1176143374625896
