,ACC_pre_L,ACC_pre_R,Raphe_D,Thal_VPL_L,Frontal_Sup_Medial_R,SN_pc_R,Thal_VL_R,Frontal_Inf_Orb_2_R,Cerebellum_10_L,Temporal_Mid_L,Thal_MGN_L,SN_pr_R,VTA_R,OFCpost_R,Cerebellum_8_L,Red_N_R,Cerebellum_9_L,Precentral_R,Cerebellum_10_R,Thal_LP_R,Thal_PuI_R,Frontal_Mid_2_R,Frontal_Sup_2_R,Precentral_L,Frontal_Sup_Medial_L,Occipital_Inf_R,OFClat_R,Frontal_Med_Orb_L,Thal_IL_L,Occipital_Mid_L,Cerebellum_6_L,Caudate_L,SupraMarginal_R,Temporal_Mid_R,Thal_VA_R,Fusiform_R,Cingulate_Post_L,Angular_L,Vermis_1_2,Thal_MDm_L,Paracentral_Lobule_L,OFCant_L,SN_pr_L,Vermis_10,Pallidum_L,Frontal_Inf_Oper_L,Rectus_L,Rectus_R,Cerebellum_Crus1_L,Insula_L,Cerebellum_4_5_R,ParaHippocampal_R,Cingulate_Post_R,Thal_MDl_L,Cerebellum_7b_L,Cerebellum_Crus2_L,Insula_R,Frontal_Inf_Oper_R,Parietal_Sup_L,Temporal_Inf_L,Caudate_R,Postcentral_R,Supp_Motor_Area_R,Occipital_Inf_L,Frontal_Med_Orb_R,Temporal_Inf_R,Lingual_L,Vermis_3,Thal_PuM_R,Thal_AV_R,Cerebellum_7b_R,Thal_AV_L,Temporal_Pole_Mid_R,Thal_IL_R,Thal_PuL_L,ACC_sup_L,Thal_MDl_R,Thal_PuM_L,LC_R,Occipital_Sup_L,Frontal_Inf_Tri_L,Cingulate_Mid_L,Temporal_Pole_Sup_R,SN_pc_L,ACC_sub_R,Occipital_Sup_R,Rolandic_Oper_L,Heschl_L,Precuneus_R,Vermis_6,Thal_VA_L,Angular_R,Cerebellum_9_R,Temporal_Sup_L,Thal_MDm_R,Cingulate_Mid_R,Frontal_Sup_2_L,OFCpost_L,ParaHippocampal_L,Cuneus_R,Thal_PuL_R,Frontal_Inf_Orb_2_L,Putamen_L,Temporal_Sup_R,Hippocampus_R,Amygdala_R,Thal_LP_L,Thal_VL_L,Vermis_4_5,Olfactory_R,Cerebellum_Crus2_R,Lingual_R,Thal_VPL_R,Pallidum_R,Cerebellum_8_R,Frontal_Mid_2_L,Occipital_Mid_R,OFCant_R,Olfactory_L,Cerebellum_3_L,Calcarine_L,VTA_L,Temporal_Pole_Mid_L,Heschl_R,Rolandic_Oper_R,Cerebellum_3_R,Red_N_L,Thal_LGN_R,SupraMarginal_L,Parietal_Inf_L
Cerebellum_Crus2_R,0.14167642560663188,0.04325634510197314,0.48121227662529814,0.17306917469376434,0.292247020953733,0.34619375505549144,0.14955664268105473,0.2340051360931838,0.23852708987797996,0.21193159820524493,0.0883448414915947,0.3274404187868449,0.07632266525771852,0.13002070742786542,0.6600634154727806,0.2924654994169979,0.39220218031605336,-0.19873564045914202,0.1667389896438206,0.2463552729707264,0.12926891810724844,0.06524615186109188,0.12033001415217005,0.5219577452746895,0.4033116670503822,0.6436392836271533,0.24497161474518162,-0.05416502084131371,0.18848892507258813,0.20644315030231966,0.27887006098163897,0.14992120978430395,-0.14176793186319864,0.6230325284198278,0.3005276510953989,0.5428558483374797,0.4005969428491792,0.23905240793934562,0.3129475556889794,0.18914436902385032,0.12056741767736265,-0.023420771934363496,0.13171510955383314,0.1604291976385883,0.182268879517948,0.4449492146811138,-0.18836205484574178,-0.1904726131836489,0.46792186043749007,0.33179462577709856,0.309003928094077,0.3919089242016221,0.34250442983256896,0.1306043611854514,0.743602964947994,0.6890519344075674,0.12420798880581815,0.11214148477767363,0.25811876393044697,0.17341385054557693,0.1279210390140257,-0.18253905038970758,0.31025076083643655,0.3461316948661196,-0.028869395669953387,0.7352566747486945,0.46778741163906484,0.4145991266890467,-0.049174807884710126,0.12416328774161382,0.7489066539303403,0.025786163894629056,0.39141525427269247,0.14746761785809429,0.08726151919584248,0.26129526926757707,0.15249095243379565,0.29129545509436033,0.4287712112049713,0.19904595029016908,0.3287753631275437,0.26951106015593473,0.3974097436363764,0.38490772536052714,0.21696956038787668,-0.009954575844143465,0.14922987609296426,0.35985664428805814,0.22364975614036328,0.03797050848801355,0.10481502433075367,-0.33095386938356725,0.7479625163696006,0.4625769747657059,0.18521740521986102,0.27190683276610295,0.4589965362341432,0.21476922634976206,0.21787067054525536,0.17605289938872315,-0.10441819548067581,0.02737152719406438,0.13348728088837067,0.31791063799089436,0.06454565292626371,0.380785331780041,-0.11167206736020449,0.17316519607154257,0.2609472494854601,0.182795086882872,1.0,0.4793644487644437,0.11252613371446571,0.20068501265985736,0.840721145802013,0.4725588245624682,-0.09156407490552854,0.1370195114558131,-0.08488019710262966,0.27107395169495113,0.4833715597712032,0.2447720434158969,0.10952811614603472,0.04664114514221386,0.33004063925638133,0.20951698119394563,0.3967762850683487,0.13522533505917067,0.5628563829948633,0.3413791796451837
Lingual_R,0.845571027201472,0.6979306075193424,0.1768109402510025,0.7837134170303862,0.763930839900045,0.6925422629672298,0.8293400031168243,0.6563475527736821,0.5788962283834306,0.7314873116623698,0.7413538962036635,0.47263982699466295,0.45684159946802055,0.5820393361995715,0.5340021500282056,0.8036929021065643,0.8378678602421223,0.36987248358483904,0.4089807399799777,0.44219362947949187,0.8132419230085293,0.5496259425734,0.7231837534198888,0.34085346353691626,0.7295738118395788,0.34523437027728215,-0.06321606948149454,0.4610194899879976,0.8277150449418343,0.3937417839702601,0.9065117006393416,0.8461726238435443,0.37500046445884666,0.7751326477518967,0.7920202153667691,0.8654466137982766,0.9045413064336305,0.3555093653019032,0.8489664421374936,0.8012687220648217,0.6408659674249769,0.13836885228955445,0.45234051849507734,0.7391627795029097,0.6629323010895223,0.8685230226847068,0.2400568689161222,0.0265381574994221,0.5999017033307674,0.8353732588196013,0.8434442050107275,0.8815202562087894,0.871575871869328,0.7670037917831912,0.4481298447207759,0.4273768415335766,0.8066585278569913,0.7750277135221045,-0.15216994036667375,0.6939488054632207,0.7988033870280088,0.37179829835601447,0.7261025839775404,0.5109470377858273,0.3586139423325682,0.4859374080556109,0.9134190821064829,0.8352479554480333,0.4980447256704223,0.767513571306028,0.3816712664244689,0.6009392774949954,0.23717962869215609,0.8322654388162716,0.11708544610522882,0.813025455831747,0.8344899735189427,0.48118423344623173,0.7407339957991818,0.44713212487250414,0.6899384587859453,0.8273977644899758,0.7485833636355411,0.6735138643716038,0.8626703331530079,0.5455593645113331,0.7886412473691149,0.5942939662206974,0.7994776346147493,0.6152962181617047,0.8123128973662569,0.2561068615174401,0.7267919790820153,0.8269628616277666,0.813093353327091,0.8457164211814444,0.648898590020485,0.11570726589900689,0.8522696775222283,0.7279747555609355,0.5796195970511709,0.5913024150104796,0.6855075658344129,0.822400609528848,0.7903988705116246,0.8279929927825402,-0.02028848158176015,0.8096224604433876,0.8581204014827101,0.4011510660321711,0.4793644487644437,1.0,0.8081692082352949,0.6524359740534234,0.6207261671785436,0.48345559526236875,0.3607277886884655,0.04442887763184618,0.3714901974958406,0.8385343898803166,0.9023333012405759,0.5915774283798508,0.49560592150609495,0.5636275783964155,0.8434712170870954,0.7686634305413227,0.8109430990218041,0.7873321220141265,0.29300704498014224,0.10204578129692685
Thal_VPL_R,0.9075297608517187,0.8135688591877767,-0.010868210850990653,0.975936876698802,0.7874940227043445,0.5756632017192588,0.9832965316695521,0.5555677240430761,0.4595318143196056,0.6736481523948447,0.8983624616580953,0.3760500861008064,0.516671349683259,0.544430507879915,0.2927674367404707,0.7361910251196364,0.7355669784141525,0.43287730035320454,0.3526156085013737,0.1880698561181904,0.9642705106135472,0.5200293312414,0.735987052860816,0.2935966763037595,0.7289925790488699,0.20918857869364693,-0.059246754510743495,0.5234784054303887,0.9571574504411156,0.3454327520043206,0.852377790811786,0.9454343162275994,0.3852999700326674,0.6975747163943082,0.7990359126800931,0.7644387973973469,0.8485623119023101,0.37624392652539945,0.8991573797801515,0.9580849834834922,0.6359623936160324,0.12286160031112289,0.4047881065643847,0.7466003048564994,0.5182235119920034,0.8121870405819023,0.179567926300939,0.009525869322218317,0.3867803211629784,0.8511691761664922,0.7763319562158235,0.8483644947260293,0.7990458023836773,0.9636330761207623,0.23319519944289158,0.19628595148287192,0.8240003974799176,0.8329278160490708,-0.17332761173535513,0.5581729909800617,0.961664327387318,0.39696344597739047,0.5766092802840409,0.38494990675135754,0.39810197410911907,0.3305608574325663,0.8165048521787485,0.8422850005975385,0.6495185680885727,0.9531075524663417,0.11392146289500901,0.7871286216371801,0.1648376447122222,0.9644676358580995,0.22066435562359138,0.6997501276182,0.9758627458433283,0.5780119587847142,0.7370158965480803,0.36445634976213154,0.6516450263816408,0.8324069083509255,0.6753442863746143,0.5037872138820383,0.9344461960013614,0.5053023367972687,0.7612259908666593,0.4820144292324642,0.6532881368908899,0.5995127278076403,0.9111343696035838,0.4036101706438731,0.5630395363811684,0.6284921243395051,0.9389562707559802,0.7853576043868454,0.5887445673515835,0.11379395173021897,0.9489955997893584,0.573035846628748,0.7913134200671793,0.5200252764363331,0.5677450203490497,0.7072414403252956,0.9082914823777842,0.7629210093967816,0.05099573690513528,0.9841246954732424,0.8412267806036277,0.28432959524403784,0.11252613371446571,0.8081692082352949,1.0,0.5445947522430209,0.2896139712696501,0.410131838898984,0.40885594967997896,0.06694435882280023,0.4531583563348288,0.8470742205448434,0.6978970815269094,0.5716889472633103,0.45006146493057475,0.49404453209995014,0.8345986482049176,0.7088270993293961,0.747945397237492,0.9334631378274859,0.13809848055826,0.0825626908641395
Pallidum_R,0.7377262504663518,0.7459284522002306,0.22302392406296598,0.5049056896748951,0.727727400345863,0.5997021307977534,0.6198572299496025,0.773579116675558,0.732112040034343,0.48865034542574026,0.558555364384566,0.41558839018010935,0.5099031972961098,0.7010550721344823,0.4514212992857449,0.6649755214718198,0.6282845405228388,0.4503046785959595,0.6180943716407646,0.47528397039914827,0.5315211424764557,0.7397443218178913,0.8049399367644023,0.20835181048162815,0.660689352276045,-0.0903853107380083,-0.15688870280771483,0.46232089624492073,0.6458593083130046,-0.1357942766488994,0.7080204311076747,0.6148106782623983,0.4041435395306665,0.5153273234264858,0.7507788716019542,0.6453913061009254,0.6825037452941359,-0.10529994333352807,0.6696225520498861,0.4709512883451383,0.47269700806610454,-0.030486040250704675,0.43652273139402187,0.786940552933853,0.7919583148126617,0.622932219732895,0.37870899140784703,0.3610656629166542,0.31497444972925565,0.7430734413064811,0.7729628587093965,0.6939173642063979,0.7969203814469358,0.46066520122781457,0.2789300211922762,0.04120066710870134,0.7144866370834124,0.6963108595626197,-0.22776469771784963,0.5301688416983875,0.6041552831886096,0.41426568717473,0.7415504814769948,-0.014429487571984352,0.4372026363005694,0.27687647063010706,0.48705657358547205,0.5978306346864436,0.06685295514723374,0.4719296625408406,0.2791222131896688,0.41005107867087626,0.2342099226111611,0.6275187521549676,-0.34066985377555664,0.7792975550970533,0.57886829940055,0.02337949538775011,0.5499574270032066,0.10599958254520932,0.7331666427980816,0.7248012810868965,0.8129045475689466,0.5545920607841358,0.6530979868657615,0.2263210367033575,0.7907588506907505,0.7052013550699082,0.6663036436015047,0.388315817142451,0.7090469018352605,0.1451177671579839,0.4970461303331759,0.7254778198055178,0.446185515221717,0.836683294045351,0.6837843055432878,0.14683535759581925,0.6393350856364813,0.4063240318995695,0.2590163948226625,0.7032168507630953,0.8560569511770275,0.7842998828280177,0.7369102333128067,0.5788856210278127,-0.16416443032259673,0.5720607676086458,0.7248220896108343,0.5579566674271543,0.20068501265985736,0.6524359740534234,0.5445947522430209,1.0,0.39150471445287316,0.5298677226354982,0.10749248665461493,-0.08975437172427066,0.3972717910681332,0.5527673213333177,0.6050748771431441,0.4525124453264107,0.5198171179682589,0.5833442878265485,0.8019344973301626,0.796802297448263,0.56780315458654,0.6375299859505591,0.08802719916907806,-0.09104462152808196
Cerebellum_8_R,0.31828838752222843,0.18261647537509976,0.47316161371938525,0.2938222974100188,0.4130532554267039,0.3849152915452648,0.29522428362900366,0.3528932864377172,0.312682923415566,0.4723458433332972,0.18221600737490892,0.4292985927448992,0.15962273016095588,0.2789594269744545,0.7566300139154727,0.5168206728834362,0.5877470213966028,0.12221156476972941,0.14314434005755802,0.32243515717541177,0.3119956933625673,0.29333372707650923,0.3368224327330507,0.34077397979614865,0.45528542848560744,0.43505136558356516,0.054274171466003156,0.13678157887888368,0.34209785337733134,0.3095058604930716,0.49699119154670207,0.3095882677563911,0.1771073177357895,0.6376990117662589,0.46422042533612073,0.5669259631202568,0.5082936799426591,0.1935625304750895,0.4402815156440031,0.32212987759667844,0.37126989334880783,0.010568394855657304,0.3690286855581115,0.33631855913552827,0.42935185693192046,0.5606645543298262,-0.11998716061341459,-0.18393199763966256,0.6232003169951851,0.4480274731784549,0.41660362593768774,0.4692152613249871,0.5132192371544763,0.25431962554022985,0.6196311798370402,0.6910948107508106,0.34875706216348173,0.3626808778785636,0.059026727043304424,0.43097039200748455,0.2885333838464741,0.1395025879868794,0.5397835567526797,0.472989972162891,0.040189065239379686,0.5495231986867362,0.5905533456161872,0.5294331515863276,0.1398897175167345,0.27564728321328236,0.5343419464527825,0.1742384834825473,0.22773413031821382,0.2953773203639173,0.14716979608393552,0.4088791352342393,0.28984698071552284,0.3414788726124145,0.4874340099346341,0.40565811236802335,0.44964461673583767,0.4007600884372264,0.499947326345529,0.4405432423397722,0.39822651343473886,0.2559310742747243,0.3627921426263496,0.4626010812436246,0.4775181699337937,0.23402519378984823,0.2704642508271328,-0.011403634386248621,0.7548047932444147,0.6120247927146202,0.3474984913429612,0.4763744669000164,0.5027064403573716,0.1325988533379158,0.3691919915436692,0.3669712689841716,0.1593368449056262,0.3002872823599997,0.36559612441330486,0.5507770960069839,0.2765253682981125,0.5495757538783593,-0.11053124739379205,0.3025454609351926,0.3826922482912227,0.25818378313302764,0.840721145802013,0.6207261671785436,0.2896139712696501,0.39150471445287316,1.0,0.42833162963089544,0.1873882406444031,0.05210834205680209,0.07608410950101949,0.46418994714840867,0.6226765324941665,0.4234354023866289,0.2986300272767974,0.28021434555084657,0.4771030657500067,0.3675769883183206,0.4916219499606398,0.24479053773719925,0.38448466936552145,0.15312003678719027
Frontal_Mid_2_L,0.535462980618078,0.6226253977921876,0.3645391776314957,0.47140491560652986,0.6648101334132964,0.42711874075524897,0.4896405678643842,0.607187753959796,0.3694808530566336,0.3164860821608495,0.4225305145687817,0.4163810603780828,0.5271889821037853,0.6121056752617431,0.42775174861162074,0.3733417116815875,0.3571667436180927,-0.06674739214096162,0.43597195266487043,0.2879660069481421,0.32805565139846243,0.4750941705629461,0.5286023315348566,0.7808318043939316,0.8616885268171054,0.1795652776553358,0.2505949056932469,0.2938075777978769,0.5322160530815476,-0.16719329877271158,0.4785402288874801,0.4731546752783763,-0.18544586200181296,0.5030760157471394,0.6364484818698997,0.5977661063942757,0.6609311836335474,0.13988321228581546,0.5464242606890057,0.3414322770547425,0.25964121298531934,-0.0563404508084793,0.32879031812378795,0.6292832574200882,0.45490967067877514,0.5948348012443813,0.15485460565531148,0.1470030849905528,0.049606450723674464,0.6679429917116897,0.6656581999745569,0.5820536939578436,0.5576375776464315,0.34629783817846604,0.4964565207307591,0.03176896298083819,0.39938334397259934,0.2919793441512406,0.285705915918635,0.13365203916888016,0.4084865181781636,-0.16313563496633637,0.571698980896915,-0.17951851065222005,0.392550103938012,0.5982983960652951,0.3530873135775197,0.6025961399018738,-0.1667147883798365,0.38882913936255203,0.5897863699704621,0.34378847480926755,0.547884501081175,0.5101564838204212,-0.2721311167123582,0.558774667649817,0.4659564635080888,-0.08079152511216298,0.5410126179831443,-0.06940759979063842,0.8474516155357156,0.6983108326994021,0.690112942591831,0.375000361689866,0.4806166837864701,-0.2149116001731622,0.5111524063817369,0.6921809868065016,0.35540067444738904,0.16368068041715153,0.5185550541314586,-0.44056723918221347,0.5924959012643697,0.7018417254468808,0.2819229935027574,0.5299839233525707,0.9387404564280847,0.4444173831686447,0.4568250957929924,0.11926474624221742,-0.036675380910310765,0.35471174005416317,0.4115376178201953,0.40084279713091886,0.5119476083826443,0.40435768731329147,-0.22477546766190873,0.4945935610843107,0.63072106380951,0.4340370534411466,0.4725588245624682,0.48345559526236875,0.410131838898984,0.5298677226354982,0.42833162963089544,1.0,-0.42886250998525743,0.26083996924489855,0.35566164940600875,0.4287064121636101,0.4378913373708644,0.3558181387911626,0.425847312559181,0.15197735249435418,0.5783798837191904,0.6029190807081166,0.34487621244582456,0.5107712592131028,0.6447330074000877,0.4349023595685618
Occipital_Mid_R,0.28142056211678784,0.061582191177908314,-0.24837087449467496,0.30373619926685175,0.17131262761350147,0.09587655927798479,0.3115858189551732,-0.0466661089649262,0.15198453919402932,0.5506139838178404,0.2528340412819796,0.10612557511496318,-0.011954785379904386,-0.10582925902284025,0.10916302259574771,0.324433836317004,0.4589599157070505,0.6511851280939417,-0.13610848971491832,-0.014923142609849175,0.5079083253800818,0.22156460971405526,0.2870397837378224,-0.46262967984596903,-0.08243704775022248,0.059858486880233985,-0.4549370440653955,0.12995858739493907,0.2630527938676357,0.631689589985308,0.4103623710003543,0.3547399451397546,0.7713330518227121,0.2799870433050606,0.1324030111149832,0.11400194870346043,0.21554201301765988,0.24413492552819765,0.2428587476053042,0.44960250177070565,0.5369825939136823,0.06449377643882291,0.06350075553011385,0.161079013161641,0.1636933648836452,0.296036881543717,-0.035002496998788366,-0.23174277342418706,0.568841026945281,0.1580556377811534,0.13217339648353152,0.1845573922181066,0.29747877903461206,0.3909390487134989,-0.09314651140276026,0.3760024066457525,0.46305358455871215,0.557735072867275,-0.5152849614376467,0.5897812584186768,0.3701012347835369,0.7323677997892284,0.2695383279388782,0.6988539479811663,-0.1636765754237829,-0.2517629425813944,0.5028309072445747,0.2805370535301215,0.7594283184993696,0.4144098666504908,-0.3429226453378638,0.20201354428009047,-0.4857463536570786,0.27877149329441786,0.3734996065658316,0.19223245884075332,0.3229561156659361,0.6064853734766428,0.10635925519490202,0.7295136979097172,-0.11970009482940916,0.17275483081278634,0.02353552880341672,0.20194092059089144,0.33946176359599467,0.8588841202096695,0.27919196815740155,-0.0749769084858126,0.510852933728725,0.38427091686400416,0.22539173512100694,0.9145864373137085,0.0981452209370124,0.15083622674224317,0.5224128002584099,0.33463494485084394,-0.19738306935638478,-0.4324187734506337,0.3669597888640319,0.5762210010393233,0.7199839237866581,0.27745249610556466,0.2859645797996441,0.46387648971279744,0.3073488237875648,0.3968617104941104,0.20989995290254865,0.3039505470852616,0.1832610742114304,0.03354794685097815,-0.09156407490552854,0.3607277886884655,0.40885594967997896,0.10749248665461493,0.1873882406444031,-0.42886250998525743,1.0,-0.3265774369939398,0.09053730037141948,0.41703025240552777,0.425838310743278,0.17643356006316252,0.07423801449994097,0.5370626551373564,0.24893333430498496,0.21145595740551942,0.34401163062448414,0.21307029557238272,-0.4126842868447299,-0.364353012439751
OFCant_R,0.012036333159622917,-0.07206080754403486,0.015799678487176352,0.18100011082442957,-0.08840863227717098,0.04391574320982767,0.08999925733695423,0.1083336179243094,-0.28997757591526746,-0.1294335060861232,0.08080066736343938,-0.11967937965520035,-0.019853952866277898,0.32521186283733,-0.24012633684317447,-0.05459283375320358,-0.2109879759003418,-0.5567065271072461,-0.06361344842217824,-0.02605581798744071,0.04893180423869673,-0.329467597071625,-0.214944926409491,0.5524537349976255,0.17133579493792975,0.28235475155207934,0.7294119737860034,0.2339414206750415,0.09117703802251353,0.18142706840302236,-0.04745536765338588,0.09581079740194046,-0.5358485053957285,0.1234726235994859,0.02145219516582505,0.2066710211535429,0.11130493573667986,0.4754433454573009,0.0687240057032911,0.11439609043845875,-0.04784491521618856,0.6164201714713441,-0.05282995462637323,-0.05739809502184555,-0.1636072378784594,0.14686378092424043,0.12077141762779886,0.11445543200570228,-0.3858097053533468,0.09498859397266901,0.13569188766830287,0.13639643404271876,-0.08189940913704859,0.12456169564048726,0.08941035423948496,-0.19523051895914054,-0.1798629272029826,-0.25753968101295727,0.506760584086763,-0.31075448030456265,0.05546599480488204,-0.561340183118482,-0.20330652463005366,-0.06512701340856125,0.3770312349422371,0.4162624945391578,0.08922634748950029,0.09776533713621892,-0.018229028217955787,0.08733413296994352,0.3472003433877377,0.24543102798893152,0.4833372806273703,0.1123820349869613,0.2674732364193637,-0.015544752997859478,0.1033648792239309,0.07628495159010233,0.18126704275735506,-0.03337670625185178,0.1042753191784004,0.13034991899020365,0.028003292197748823,-0.03876694875726511,0.11006666876416261,-0.1296056706978637,-0.15232419171490677,0.0696501758491731,-0.0400872308237189,0.12393686273176106,0.04429854878168754,-0.40471179923586603,0.11369314543324187,0.02717547413788763,0.10834843470328981,-0.13895032140716346,0.11739409700966628,0.6712451868510358,0.01574750266227468,0.07405689077225684,-0.033384814911837715,-0.17439234672475348,-0.22308462605944593,-0.24335773944844274,-0.044183439927021693,0.12463064167028313,-0.03350097011904992,0.12003157913334732,0.05769961046731379,-0.11974976515301045,0.1370195114558131,0.04442887763184618,0.06694435882280023,-0.08975437172427066,0.05210834205680209,0.26083996924489855,-0.3265774369939398,1.0,0.02964067818832996,0.140640829688332,0.05068156184260239,0.025953936161901673,-0.009605361300547746,-0.36575442833289457,-0.06090532732995292,0.028045454328005624,0.007634328972665069,0.1338280142395156,0.6316889011664398,0.6624592623284645
Olfactory_L,0.5215848961676118,0.5225412166157967,-0.05161432568599888,0.4292937374184575,0.47977015150891944,0.05356924701902401,0.46715697432536246,0.4353062042894105,0.21877149356347922,0.3928177137326938,0.519902620707071,0.0740541399581348,0.4378327131853637,0.49672036174828793,0.10680433386219397,0.2546936996190808,0.3020743191851831,0.301261599619895,0.11022316215825786,0.20967810647402962,0.407900194849651,0.43541465548460273,0.505779569880053,0.18215444561668828,0.5059601288193288,-0.17054100793192387,-0.14859522604418715,0.401093710558905,0.5131786959374216,-0.039871518308269835,0.4407953995105201,0.48230814401451766,0.21464333806691965,0.23214822072112098,0.506182440951205,0.301744923920772,0.5054843967175471,0.04696687450524614,0.4335371565440853,0.3740714461283646,0.3169949441600516,0.08765672359239188,0.08361698732688876,0.496029329825674,0.3932557959716817,0.439580873900668,0.39266915394110635,0.34940883457523275,0.0894433138783323,0.5063108167377622,0.4923414673022622,0.381381350561792,0.49589552393399083,0.3682842604049703,0.051430460442807746,-0.15334714274596528,0.5041543211165407,0.4263303357217537,-0.12250106548579155,0.28893901533336275,0.43695823170048065,0.23713313518388912,0.40949443647163963,0.011123611846732096,0.3764150073316322,0.04935165742797547,0.28012846925109375,0.4343662653141033,0.13557734177123396,0.3775843335956948,-0.02856833156655022,0.5989417067392323,0.16404793271726328,0.5249167588412974,-0.10323899866871285,0.4936920568065326,0.4281716750736172,-0.014684550030478635,0.43700261897949294,0.12427209716550894,0.46196951631006,0.5418192688582516,0.4920418149222105,0.02985259135069111,0.5305493662524075,0.1883254537011563,0.5104006199934187,0.5323314219005334,0.40266892700309026,0.1987271457919943,0.5446628404095285,0.15044480471132513,0.14532747336147395,0.4438955745329429,0.37740993124157834,0.48666176022385305,0.4377713457316668,0.17464236401746644,0.434017012033581,0.2675699056128927,0.3008213761346097,0.41836740372175407,0.4432359577071085,0.41350355852988907,0.5284386636755976,0.40231864292607583,-0.03717835049134904,0.45637625458576364,0.5467259643475574,0.6042175197673141,-0.08488019710262966,0.3714901974958406,0.4531583563348288,0.3972717910681332,0.07608410950101949,0.35566164940600875,0.09053730037141948,0.02964067818832996,1.0,0.5084899225006861,0.3935616985674104,0.1785798076271425,0.497108216556528,0.37108188112357937,0.4662850209441194,0.4901807278020438,0.15217744002633532,0.4968599208735195,0.056788616349695446,0.013541013946634067
Cerebellum_3_L,0.8218521752713793,0.6696847565523559,-0.032274274497540965,0.8173941573000928,0.7056969766395718,0.5677845180855701,0.8402350204619444,0.6053533369479102,0.4198105142177548,0.7710555417433848,0.7615845709601873,0.4131441062266332,0.4259260486943623,0.6071434603283428,0.3660740119990566,0.7235692621453661,0.7540461422751413,0.4000313737130287,0.21291752453126642,0.32144754900574984,0.8519461911515381,0.5109426605229562,0.6883966285226619,0.31820911104901917,0.6872199850392067,0.2320398075871573,-0.08532578311537654,0.5744027082311665,0.8036238869918828,0.43104177980239844,0.8681843965353851,0.8607472281989155,0.3958652680591337,0.6698828360418244,0.7031495428759454,0.7352974898442702,0.8436876366032187,0.4261666918783376,0.812144782542754,0.8169948366724723,0.6552865252089066,0.2502122471071026,0.3745608204493287,0.7361970356644584,0.5648220512111277,0.8490856361687296,0.2706903946452478,0.030586875021469784,0.5003665848507964,0.8044448104857379,0.8000917719085917,0.8046376351142493,0.7648772682264633,0.7968691374301483,0.3981522482337338,0.28432797486268957,0.8291801183350459,0.7512500487532018,-0.15715678520221296,0.6539405076122541,0.8020423641836375,0.38519328878858605,0.6617506916309409,0.5089837389434202,0.45429710300780085,0.3306957962053183,0.8337428416620233,0.8088489967524483,0.6351664879372242,0.8269298986682819,0.2562415748913553,0.6739124150847166,0.16560602707210118,0.8302743627019474,0.1869312812382649,0.7463392077079918,0.8421774576433402,0.5112789438163556,0.6957627825864073,0.45787010526258204,0.6432700741599265,0.8278476375171254,0.6592828502508319,0.563677562213707,0.8615472138814262,0.6009032898726961,0.7558692074789362,0.5266588664371755,0.7490228503670238,0.6032306896617123,0.8033968276179564,0.3564748985029696,0.593322279111673,0.7649322695911193,0.8524448446906758,0.781978205302474,0.5789418628708312,0.1460720389942305,0.8353185117580904,0.7218497887915253,0.6953017731955278,0.5853215412374942,0.6164718741647957,0.7393765787169919,0.7929451639136466,0.8336450233240641,-0.04208248572926267,0.8313275226150229,0.7930121154145812,0.3800616142465683,0.27107395169495113,0.8385343898803166,0.8470742205448434,0.5527673213333177,0.46418994714840867,0.4287064121636101,0.41703025240552777,0.140640829688332,0.5084899225006861,1.0,0.8213039637173252,0.5610026654079308,0.5323430282239819,0.5724364221787492,0.7587457321384851,0.7464895455464661,0.7144523805051429,0.7961950209090386,0.26705565295093,0.13449236249242563
