,Cuneus_R,Red_N_L,Heschl_L,Raphe_D,Thal_VL_L,Hippocampus_R,Putamen_R,Cuneus_L,Thal_IL_R,Pallidum_L,Temporal_Inf_R,Parietal_Sup_R,Olfactory_L,Cerebellum_9_R,Temporal_Sup_R,SN_pr_R,Parietal_Sup_L,Thal_AV_R,OFCant_R,Thal_MDm_L,Hippocampus_L,ParaHippocampal_L,Temporal_Pole_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Mid_2_L,SN_pc_R,Thal_PuL_R,Insula_R,Frontal_Sup_Medial_L,Cerebellum_8_L,Thal_AV_L,Rectus_L,Frontal_Med_Orb_R,Temporal_Pole_Sup_L,Rectus_R,Occipital_Sup_L,ACC_sup_R,Thal_MDm_R,Supp_Motor_Area_R,Cerebellum_7b_L,Paracentral_Lobule_L,Vermis_3,OFCmed_L,Frontal_Inf_Orb_2_R,SN_pr_L,Cerebellum_Crus2_L,ParaHippocampal_R,Thal_LP_L,Caudate_L,OFClat_L,OFCpost_R,Pallidum_R,Lingual_R,Rolandic_Oper_L,Thal_MGN_R,Olfactory_R,LC_R,Vermis_10,N_Acc_R,Cerebellum_8_R,Fusiform_L,Thal_VA_L,Amygdala_L,Parietal_Inf_R,Cerebellum_10_L,Thal_MDl_L,Frontal_Mid_2_R,Caudate_R,Thal_PuI_L,Frontal_Inf_Tri_L,Cerebellum_6_L,Rolandic_Oper_R,Putamen_L,Cingulate_Mid_L,Vermis_8,Temporal_Pole_Mid_L,ACC_sub_R,Frontal_Inf_Oper_R,Thal_PuI_R,OFClat_R,Thal_LP_R,Cerebellum_Crus1_L,Thal_PuA_L,Temporal_Mid_L,Red_N_R,Thal_PuM_L,Thal_PuL_L,Frontal_Sup_2_L,Precentral_L,Frontal_Inf_Tri_R,Cerebellum_Crus2_R,SupraMarginal_L,Cingulate_Post_R,Frontal_Sup_2_R,Occipital_Inf_L,Cerebellum_10_R,Paracentral_Lobule_R,Temporal_Sup_L,OFCmed_R,Fusiform_R,Angular_L,Occipital_Sup_R,Temporal_Pole_Sup_R,Cingulate_Mid_R,N_Acc_L,Precentral_R,Occipital_Inf_R,Cerebellum_7b_R,VTA_R,Postcentral_R,Frontal_Inf_Oper_L,Thal_VPL_L,Cerebellum_4_5_R,Supp_Motor_Area_L,Cerebellum_9_L,SN_pc_L,Thal_PuM_R,Frontal_Sup_Medial_R,Lingual_L,ACC_pre_R,Thal_MGN_L,Frontal_Med_Orb_L,Angular_R,Precuneus_R,Insula_L,Vermis_9,Vermis_7,Occipital_Mid_R,ACC_sup_L,Thal_VL_R,Temporal_Mid_R,Amygdala_R,Vermis_4_5,Precuneus_L,Heschl_R
Frontal_Inf_Oper_R,0.5818390805155802,0.7243782489687576,0.5206236164100714,-0.017638662437276742,0.8090389453582755,0.8597518908689469,0.7915826676977971,0.5069385607922651,0.8057389554310699,0.6607995512616831,0.11097713648378549,0.18381062963565023,0.4263303357217537,0.49047030175152234,0.9050218930906888,0.4393191481450102,-0.4595537163580812,0.7825753921302141,-0.25753968101295727,0.78139593907983,0.7346613042322009,0.862940125836506,-0.14995725079727493,0.7445548512934671,0.2919793441512406,0.6235578703815209,0.6944815154791572,0.919405723118196,0.6289401327567843,0.46825544714630757,0.5429200645179115,0.22173013915163856,0.21061462448254023,0.6885076020785307,0.07164413424745181,0.36323449946184844,0.8908618835979144,0.7732953658391798,0.740310764585427,0.2241463484565435,0.6675159859752954,0.7244288237979425,-0.169809495896037,0.6429707776586603,0.38114005387020555,0.3137586787261092,0.727684005888524,-0.0019228493922097637,0.8217486097683773,-0.035683689607925506,0.48056816026426696,0.6963108595626197,0.7750277135221045,0.8498134860480722,0.5364146567327489,0.4478332894684541,0.6034409962647492,0.7567567150653428,0.09883607090462446,0.3626808778785636,0.862507600504591,0.8116668625241393,0.57287828926751,0.5437741534078775,0.6652486633162611,0.7560689845234376,0.801054878453022,0.8420667130241193,0.6560395745850757,0.6495243808227691,0.8580422953855982,0.8777500566819991,0.7721831000558022,0.7461105132757039,0.38635861611464534,0.3770624627210014,0.8109759159763991,1.0,0.8505865190918064,-0.3502827876141894,0.28305508378853167,0.6240867978358845,0.66025622634702,0.7559335082265506,0.7536438734818002,0.4347292559673735,-0.06403565279600373,0.533678464713245,-0.006446434923504152,0.9167754964949056,0.11214148477767363,-0.1648718612000889,0.8455429893887321,0.8949592590200831,0.4034114637646588,0.4121559280359308,0.36599520440041794,0.694618549410456,-0.01247604718347178,0.6181149838927935,0.033556926913742034,0.5871094424050717,0.6811983441724699,0.8959753874295048,0.38990578325854197,0.7631202643499538,0.029770881525254176,0.04954522916738581,0.49763566337356174,0.734031067670475,0.7529020589090999,0.7512405502217108,0.7177533361232772,0.8021909036103834,0.8586814711688661,0.6097081189545455,0.5441540170472204,0.8442942317522137,0.7267619509447756,0.7658892522081483,0.7364098240661623,0.40203077757891176,0.5690925298005657,0.7196815667890363,0.7980697748921907,0.5040550503089856,0.3211421346768343,0.557735072867275,0.7455534015410772,0.8307350987913985,0.6380202141652556,0.736535265572206,0.7728609886579668,0.6401257511694058,0.7185470463962811
Thal_PuI_R,0.6508249255728226,0.7525505285704341,0.4427646887386458,-0.11251173548885071,0.9490300517438426,0.8681809634397225,0.6629163974291945,0.40797903805305663,0.9275350966046529,0.4917464521080955,0.3178123061655681,0.11273566633118609,0.407900194849651,0.5737463759919154,0.7239622886255289,0.36189474681724326,-0.23842499327658823,0.9428282315740428,0.04893180423869673,0.9686201711636938,0.8970645626540551,0.9182386873279853,0.10842782082466877,0.5348902952638116,0.32805565139846243,0.5836166956105676,0.8265708467905285,0.831802791211789,0.667140463216158,0.24569508898431336,0.6908607544374307,0.1976684412173189,0.33924729401596376,0.509874431471797,-0.02971921968500181,0.43390769261404316,0.8466792791933111,0.9650797907695625,0.5784764537498213,0.19669164304757683,0.6377590605329579,0.8535140428857049,-0.16220361974364123,0.536916276979036,0.29866630860490606,0.2497669289134793,0.8471694871296614,0.058813402241271094,0.9281304071108437,0.044620435713530186,0.48116668606432245,0.5315211424764557,0.8132419230085293,0.7469933891530545,0.6237720334903111,0.29809381457196216,0.6722636458481277,0.7218509025225929,0.002235135931923868,0.3119956933625673,0.791977950891854,0.8597023552789932,0.6882419564619905,0.37164318446098926,0.4851233869828285,0.9376914174480605,0.497480873302161,0.9386701861281306,0.8526144194263783,0.5958144800949978,0.8479993081241486,0.8039540244087854,0.5722642768368894,0.8082002262407463,0.19595866278359814,0.3979821488477324,0.9050686157031529,0.8505865190918064,1.0,-0.08082859116249948,0.16509043499882164,0.44034409686123693,0.8579749178602367,0.7050008173640102,0.7115087021027419,0.6649902731893281,0.24088928407174437,0.5215031796444373,0.2466645708821471,0.7491590232774552,0.12926891810724844,0.11879691684229789,0.7810023468274659,0.7107380835808011,0.48751082458398814,0.3164565448553644,0.30516525176983655,0.6279119635063987,0.10544382763644396,0.7329389399306857,0.42909342667330136,0.6060885948820476,0.6430626434379106,0.7823832484225824,0.20997914906557166,0.46794118127145523,0.2743152427499049,0.12086723846824167,0.49375057080342616,0.4586397775339977,0.8106960253096999,0.9373783254023567,0.7377911601241158,0.6312565846461546,0.7592753921059747,0.5603111744373039,0.7359119831897489,0.7692664334089284,0.8407761294159278,0.7387781959948936,0.8447237034368121,0.48552661335589115,0.4600851819553794,0.678765112478264,0.8241601388436199,0.6530630781631124,0.3612158208640193,0.5079083253800818,0.6973356754071897,0.9491783536382152,0.7161699571544545,0.8106054327705283,0.8021518358307044,0.5990159452978217,0.5843620043338591
OFClat_R,-0.18159000887644364,-0.04864354483208036,0.06237336540782471,0.22700595935641318,0.044971146925230694,-0.1742128256885014,-0.3620706903057599,-0.2140685698787022,-0.004689858795095256,-0.3360469102658752,0.6477436887461426,-0.41103656047266895,-0.14859522604418715,0.21643282018980786,-0.33979609310050635,-0.17427036957590958,0.7039442235751293,-0.03058998680586529,0.7294119737860034,0.04288363396410274,0.13838341227873804,-0.13221800132010156,0.6403167603562082,-0.41073363200020874,0.2505949056932469,0.04828886865648364,-0.21471507735384038,-0.42355400052464814,0.10205048621602629,-0.18314476734062615,0.05336453173738666,-0.0954055889879655,0.2013388819001575,-0.46722457496188474,0.06779047302884549,-0.18574794984065315,-0.22416685246672968,-0.05041422935826955,-0.36987312421113466,0.16911805162237803,-0.1838737610742229,0.07619588948260153,0.13684332491942677,0.05381867809939897,-0.08341291865487223,-0.20628358496326707,0.07953214992626889,0.00961185002175424,-0.06468947519852526,0.1067538527761445,0.04077839020206875,-0.15688870280771483,-0.06321606948149454,-0.3441858468428167,0.18678362896081688,-0.26894649932839226,0.18581926421594755,-0.21138772016079385,0.11294459833709393,0.054274171466003156,-0.4404320597317767,-0.09646765319240246,0.1337230985426808,-0.6849996115042964,-0.3109862611725615,0.05233479429717737,-0.4491027051297739,0.027360774628488113,0.1420672271163775,0.05688644759226639,-0.17676002362742146,-0.10263409627323739,-0.33352909124633734,-0.0073770051064775514,-0.3152127533122298,-0.2098446654162279,-0.043725409293601275,-0.3502827876141894,-0.08082859116249948,1.0,-0.1425129417720182,-0.505879153969716,0.09713866376705575,-0.43306015232150435,-0.1590415374946466,0.07562547654781442,0.2690247434719543,0.09327700591918399,0.6231464686188257,-0.19892605919608378,0.24497161474518162,0.6435532855255558,-0.1907813806584038,-0.340465608840912,-0.2128627272121178,0.030574988358613935,-0.4045804035171505,-0.17058060638888906,0.34457573815924053,0.22532780303810945,0.41320658056628107,-0.3485615369998157,0.019304670157086087,-0.2415181376626546,-0.4011717122161127,-0.7592407074238302,0.46802940765338436,0.4185851625869339,-0.007005178691246675,-0.7414860517145574,-0.03736456406955817,0.0990549915446995,0.002071045488824998,-0.2547479628633883,-0.3171982236105655,-0.1421844124048168,-0.24875703008827255,-0.08205067160032269,-0.015651246977621946,-0.10345578354050147,-0.06433610442240269,-0.01609951313657301,-0.5868166934357207,-0.2842622824568624,0.06302555897293194,0.06558249974000213,-0.12446570030673106,-0.4549370440653955,-0.20663956707791684,-0.00972904141110737,0.25094100994209445,-0.038888444711869474,-0.05725818321761324,-0.375354101392226,-0.5420900521115936
Thal_LP_R,0.29719684195948404,0.287472425117084,0.4469381344932964,0.1571829131407557,0.19226598077572765,0.35440553382147455,0.4488667684475652,0.40795895153000483,0.2681750172868271,0.5311904503346527,0.15545053704222248,-0.03407930290581724,0.20967810647402962,0.2660389796289101,0.47052262068969913,0.3259849562330583,-0.21853968302542867,0.08355762477373703,-0.02605581798744071,0.13569154808993314,0.20985511535063767,0.2911834264758796,0.20381806041361777,0.41036082830734066,0.2879660069481421,0.3730562558375075,0.023634614855580893,0.390743591282106,0.36557273135032625,0.32110134883591274,0.18654004052573678,0.2190068011358244,0.3061326312491032,0.4911707454754578,0.17699585710110857,-0.014199835712916305,0.3422094693569443,0.15056565130647,0.5546800228359142,0.21907363814279027,0.21994395555617668,0.27631276614957595,0.048961682836724675,0.5360994685203658,0.43162044586928733,0.028103613500159007,0.3731786418312728,-0.09908802001129445,0.280461427993319,0.13026029553832383,0.5196037834429649,0.47528397039914827,0.44219362947949187,0.4922342291955157,0.26554527595152927,0.38264026143693963,0.2616481351413668,0.46642362809312243,0.19878795261788895,0.32243515717541177,0.2979065540336727,0.3737664314121433,0.2736966909339523,-0.020072006989242965,0.4295067587119337,0.13980296392243347,0.42191032769858755,0.19703155532467917,0.03441579637613382,0.35261829575452835,0.3949844847038126,0.4030239355925142,0.4857748987195857,0.3885451663539329,0.3250865928007829,0.43717232769555964,0.28077842143645587,0.28305508378853167,0.16509043499882164,-0.1425129417720182,1.0,0.19619702728535715,0.13141964562271977,0.24980740788137049,0.3709584225875167,-0.15369571102133348,-0.2369876031586999,0.3808963361430574,0.08736803099309813,0.4088261387870276,0.2463552729707264,0.10307854299942897,0.4880363917671837,0.44796393593571143,-0.08544473959522929,0.31302453796377094,0.1321178347289155,0.49295348443713605,0.3104506529555878,0.3483331832388682,-0.1635504117720375,0.13812156921129431,0.48460765570416,0.5072957239984502,0.27258972941885684,0.22976353648958284,-0.10262816377683104,0.25677630294123177,0.21308071703902273,0.23463761611895773,0.34250003933490986,0.14884187453072742,0.48897880795273435,0.4575452351378784,0.31813811057945685,0.37433337252308285,-0.12142734646446,0.3420422477237734,0.2542319895472529,0.39221248197691355,0.25950405379976627,0.29385637020736566,0.011668069650947532,0.46367721079842134,0.37533281544849284,0.21088915137302544,-0.06639208532159627,-0.014923142609849175,0.534761775185545,0.2465108609554379,0.22835226665753514,0.2503817485339964,0.4343740015106836,0.4174243698690049,0.3304861289016485
Cerebellum_Crus1_L,0.4649788900557563,0.5701545080975897,0.17699652907141133,0.0716215836213689,0.33303732920537754,0.34984596645161464,0.5669042353679324,0.5323897883894833,0.3442782608283717,0.49758421623647886,0.03868430439420859,0.14211376718144192,0.0894433138783323,0.4811277066509826,0.6741994353728739,0.3638101488112216,-0.450396428435202,0.3695585581031336,-0.3858097053533468,0.3681371785514544,0.18385259954212724,0.5128430931725887,-0.37199908033224527,0.5455211591544191,0.049606450723674464,0.4111252056378818,0.3726532869296971,0.6106143010771145,0.2526406127263304,0.7206795792045708,0.1256063105351116,-0.00025048240734465037,-0.10144175438539997,0.42522216588400347,-0.23410909755562176,0.44810069920562773,0.5232496972109787,0.43884504651657963,0.5220122496883125,0.43838517103251545,0.36542602606185376,0.37776660304432425,-0.42968646802323657,0.26856095268592833,0.2084127885627801,0.8514525254548798,0.3867030142314651,-0.09928164719899815,0.435945452682532,-0.08949815964746602,0.10566952109125317,0.31497444972925565,0.5999017033307674,0.5296611669857789,0.1782690174162757,0.2990384255275679,0.32852305315084473,0.3163614843069125,0.08352029156333303,0.6232003169951851,0.8014204662063286,0.36421899417592263,0.33051176979436986,0.4512486946048913,0.46710346260072505,0.31736897424154226,0.4944611309616923,0.3583933194787377,0.21786444975331745,0.319898025306463,0.5956264682589902,0.49107196725269403,0.4845527212836312,0.29767008658372734,0.6948520543665468,0.24647876183964193,0.44603571306478407,0.6240867978358845,0.44034409686123693,-0.505879153969716,0.19619702728535715,1.0,0.25373604891883056,0.7480562628186229,0.5581668172686383,0.3749376445538967,-0.015296921828259886,0.21869453215682344,-0.23557314344747857,0.47971176763194684,0.46792186043749007,-0.21749610525637086,0.5274668656456254,0.4732984368333011,0.7431845972072748,0.07012498577220243,0.2621713329815028,0.5552173533814964,-0.4107126380777479,0.3593851416939208,-0.03492717902774085,0.5256460506956978,0.300346263822496,0.5321942901842971,0.5229843788722226,0.5906231375215778,0.19805680809801876,0.14755963428311278,0.09467918660138609,0.5987947791761582,0.5274086275221086,0.28397218284512765,0.30765744273515466,0.5151944236154515,0.8020084230872496,0.5369070699501385,0.44340462386758334,0.4015647268731436,0.6148832704711181,0.2299729041949747,0.31752556973042967,0.13601138688214326,0.44608008640189073,0.49268494005835606,0.33183279089917395,0.6022328918327156,0.5986858745959387,0.568841026945281,0.493840052507786,0.35234146487348744,0.43041180101311927,0.5338244579751491,0.35304133346204664,0.5833057809230342,0.5333495424977669
Thal_PuA_L,0.4559764709095805,0.6239941412412088,0.41580878330930743,0.036283927800960035,0.892261817542798,0.7319314929081244,0.4009038303731723,0.2256238657661243,0.8277475123135288,0.31183611173651865,0.3956411578885632,0.007989102847941775,0.3360130145771108,0.5522125001527689,0.5525521096843096,0.17501246360873365,-0.07600312805416608,0.8291525814559508,0.16859771255814246,0.9066983033072675,0.8281752054320176,0.7907779317780836,0.2236252568750246,0.2512686837921693,0.27475312202896235,0.4024371527101618,0.7929045744727375,0.6201393727497321,0.5607763596621846,0.1760913479337435,0.7371523251771781,-0.012415767876740024,0.22381275129519856,0.2791224180248347,-0.09533998494876471,0.33645000136156994,0.6684247838534848,0.8939311045879487,0.3788177435355393,0.17838331413835432,0.5032182615417952,0.7339005129497058,-0.08915361733964097,0.384159070902124,0.31568486262801304,0.1786933738402915,0.7201966413239521,0.10093849469045568,0.7906232161371839,0.051698280859787324,0.38694788659435,0.39883428945325616,0.6911326738950776,0.5388148771339548,0.6082153834016004,0.11059379546183316,0.6899219542669393,0.5352962272989418,-0.03594013897655949,0.2763822916723574,0.5802826338331067,0.7621934846932992,0.6135134628052529,0.17925002999663822,0.301102369736431,0.9379811886307601,0.3089860645529417,0.8643687584451485,0.8230279582236623,0.46155939910625376,0.6852668830056381,0.679107707721509,0.3303996187119466,0.6717082619193202,0.08711653862335056,0.3142982221141767,0.7936229682061051,0.66025622634702,0.8579749178602367,0.09713866376705575,0.13141964562271977,0.25373604891883056,1.0,0.455714990281919,0.5861129701576856,0.6362714930230784,0.4982654308517294,0.4279938214355272,0.30274133252844604,0.5842683881267198,0.1375232119861848,0.1600954446707099,0.6372054190624032,0.5319444602940288,0.3623610521031127,0.20196970746580345,0.06943492817874172,0.40895755232586195,0.24490031215211505,0.6983692719585403,0.43220819879106426,0.43147875702162936,0.5616301874772199,0.6095620565326612,0.026502967728994964,0.2782427562329854,0.3171377397877828,0.08778115978692216,0.2854485142295887,0.2660902308682129,0.6281637365898809,0.8958108692062521,0.601502983053837,0.45344781599732137,0.5600884117527888,0.2892556874028957,0.5890996915891572,0.5977475179270562,0.7435975271989829,0.6405488317958752,0.8119970932177747,0.3114264323282147,0.3537788709578932,0.4829506145879104,0.7130923638941251,0.5820395160202589,0.2417956176658105,0.3997830256390902,0.4871612225847442,0.872114503798685,0.6577873071285532,0.6037258018028648,0.6699489072919188,0.4443655212830051,0.3691535966944006
Temporal_Mid_L,0.6913769748673367,0.6153019459106983,0.3599480466243448,-0.08602771569821424,0.6112603467396552,0.6853758286186584,0.8013943049479634,0.650155591353369,0.6492807919459332,0.6657985691659,0.010957216077954583,0.23902552133176858,0.3928177137326938,0.4037197846859594,0.7550785530187727,0.4763810406964999,-0.4092660908300404,0.6689154940556117,-0.1294335060861232,0.5859691248801493,0.5267932969613044,0.7463344099218465,-0.1845874443406001,0.7645778394946217,0.3164860821608495,0.49043940741683506,0.5941447011916725,0.8367592248187568,0.5749068350441233,0.4859000448454529,0.4320481274303305,0.2849325001413235,0.314724400139381,0.7181529697790252,-0.018912152251926582,0.5790100874865521,0.7189495418698654,0.6639652644586359,0.7257668187329264,0.2522165155253872,0.5777541866357933,0.6404916359135315,-0.3234066144466578,0.49372425559597083,0.35541681257705915,0.4598376275938736,0.6188896313762935,-0.13206624317901122,0.7366303893123471,0.1673216152993701,0.49410664949134775,0.48865034542574026,0.7314873116623698,0.7728314798628438,0.3254693819157389,0.45315589055222266,0.4452882605923363,0.6481670639922413,0.08743586450367977,0.4723458433332972,0.8784381739130319,0.6582611677336128,0.49809116111510354,0.506305327303922,0.48499588576615593,0.5519424835640273,0.6259045772884058,0.5996706920503445,0.5063373512183216,0.5865120979340794,0.795123100091739,0.6475101360728336,0.6567128317266816,0.6622737593522224,0.4826206547677474,0.5670136598180775,0.7349982787648115,0.7559335082265506,0.7050008173640102,-0.43306015232150435,0.24980740788137049,0.7480562628186229,0.455714990281919,1.0,0.6786443556267003,0.33520931340475013,-0.020851435972628646,0.49375417032310165,-0.023696194027736244,0.6422109552030693,0.21193159820524493,0.0004899326589522379,0.7183257371250691,0.6858921473002155,0.6063559829033871,0.13905589064942317,0.46385721416267084,0.797586998806151,-0.19308750490060472,0.47002907290994195,0.21493235482968243,0.6535686539342295,0.5012219878628734,0.7168154089211185,0.6041629906021793,0.6299506384355436,0.00031669760538308384,0.08809173752459458,0.4056554021264294,0.6156835957981116,0.7597688967386067,0.5802389637804011,0.5944688173585558,0.6516128220605206,0.7921187036492722,0.6257189566544522,0.6170815142587903,0.6380356270024293,0.7079770760979012,0.5416168705634682,0.5795301241246839,0.5477175556687952,0.5018605520822481,0.7743992484104618,0.5675816476453217,0.5739229817793778,0.38085657773858134,0.5506139838178404,0.741613639432239,0.6427860544679116,0.47286647247762037,0.7262598301635059,0.6774904759603797,0.7457088229307931,0.6367419414640471
Red_N_R,0.5358034856221464,0.8959376813294425,0.4655419758484799,0.3040697256034701,0.7206358220101529,0.7642379049318445,0.7600552427860975,0.48714510676979594,0.7531884386725184,0.7417869892294056,0.28291461944891055,0.06596922079901665,0.2546936996190808,0.5650151642530096,0.7467468383095757,0.46089960772313054,-0.23594250114510196,0.6893382759557934,-0.05459283375320358,0.671134023941362,0.6856095624934541,0.814245404789103,0.11297380652675852,0.6575207485516731,0.3733417116815875,0.7585498269282913,0.5003208838616803,0.7347950429563598,0.6237045089576986,0.553794251459194,0.523072916196396,0.2505531151021933,0.41535136097743364,0.6330053806349566,0.10558830863609531,0.30238850512911813,0.7080007838468207,0.6807353948251882,0.6587517621193603,0.30877856269774717,0.5274959882702747,0.6725596360703312,-0.1415192862005109,0.6218964554381463,0.6317415954004346,0.33778032089668797,0.7823527653422643,-0.06500674224646963,0.77158187289166,0.056174696473167154,0.5726754679678315,0.6649755214718198,0.8036929021065643,0.7842534535531019,0.49963167894175087,0.27574643252786063,0.6246366131692391,0.6790497897351991,-0.00021063416387818727,0.5168206728834362,0.8075658422847372,0.7934750642185135,0.5252784910493329,0.24394494001962055,0.6033097297632594,0.6678150926498464,0.5764149169454811,0.7464792442483312,0.5534040205404335,0.6555850779590561,0.819767207192311,0.786292930144446,0.723690147772646,0.6806417552070028,0.4279011201171148,0.5333661192951128,0.7968797998483577,0.7536438734818002,0.7115087021027419,-0.1590415374946466,0.3709584225875167,0.5581668172686383,0.5861129701576856,0.6786443556267003,1.0,0.31199025226249466,-0.037893126450385305,0.5562085202252923,0.12025339151684977,0.7362463528627347,0.2924654994169979,0.07034314062700713,0.7848757505936217,0.713468171413885,0.3362715831414507,0.4767721090514657,0.1335971654836879,0.7130142564166801,0.17062513480103847,0.7210576459790061,0.1176143374625896,0.4308636338072879,0.6489132098462065,0.7745357931830206,0.33720783940333193,0.43812447914441316,0.08001020529593514,0.22553714111145945,0.3734025544674142,0.4285584997034298,0.7452630069181639,0.6806164991818647,0.7138974479314002,0.6673399799563136,0.7926181683075095,0.6582193874590898,0.38078654438921405,0.681955738208245,0.6828229570402313,0.7011101152511287,0.6598421993000791,0.5495478897846073,0.2974673604636639,0.6909136984778809,0.7105241481446762,0.506540582759578,0.3079180409004714,0.324433836317004,0.736076921175127,0.7630835193107789,0.5763467855768994,0.7054520468634045,0.7477748714835705,0.5807293888190995,0.5100368892844894
Thal_PuM_L,0.45943947034124416,0.4857294871971428,0.032140898197817395,-0.14697722989482964,0.555632016772155,0.35263410382947546,0.1782120002328893,0.1554031797060881,0.44946693421643247,-0.08825234573785518,0.3732936339155919,0.002529831904264837,-0.014684550030478635,0.49293431211317085,0.3164274689108065,0.1285073920178283,-0.056156407430424216,0.6337887863702871,0.07628495159010233,0.7075363531926347,0.49553386170521746,0.4845992600176935,0.02384610395424311,-0.018031247654926925,-0.08079152511216298,0.21666272551344595,0.6740907661934195,0.3504282226435956,0.16408204746408717,0.12460698873823921,0.3522965611162718,-0.22970633233173443,-0.09732409889023741,-0.08003604049757086,-0.3948312206577549,0.5620184732602261,0.37287860440055276,0.72695672822538,0.12170885865140357,0.23481151701408567,0.4744404359440917,0.5484713890441919,-0.36063824254214616,-0.007988908776231315,-0.04293735615228002,0.4610413469572684,0.46822066857910877,0.287230443615474,0.46976640440069084,-0.10448000841533638,-0.05850032102613834,0.02337949538775011,0.48118423344623173,0.15230117360673276,0.26296283313008456,-0.1039011991870232,0.39143068635956607,0.18521120886802625,-0.06314981265561438,0.3414788726124145,0.41786080037919443,0.2819858784911308,0.4614795694042354,0.2942738716536177,0.06671941623638412,0.6417968742215963,-0.07321433365482516,0.5533058078947968,0.6518568537257526,0.015569469487816878,0.40584069026066794,0.3532400754452931,0.06634632574834794,0.32776861292066906,0.09583157249190043,-0.09678975259955691,0.453553249251452,0.4347292559673735,0.6649902731893281,0.07562547654781442,-0.15369571102133348,0.3749376445538967,0.6362714930230784,0.33520931340475013,0.31199025226249466,1.0,0.6110642983373481,0.03826208538708342,0.19077250392757902,0.20229139703218263,0.29129545509436033,0.16163864390351043,0.3120297559331699,0.1349695933848826,0.6752723103703872,0.018836832309103477,0.14799300597425272,0.16909891828414944,-0.182919642811367,0.48490236756714183,0.6337902810500479,0.5576780351462358,0.19847801117315717,0.28393224531632977,-0.005223270779967669,0.13783506358577516,0.5974585306876573,0.13564010480457447,0.05874674620701021,0.1978986336997191,0.4818656386997874,0.6028694382929546,0.262201615019362,0.2063031368763961,0.4470512809150196,0.25035811521290996,0.7920195459840016,0.27916702382793984,0.6960678910030202,0.1198461460612979,0.39314491599708523,0.043537699982775124,0.4208161644568717,0.31744427762983024,0.40028587484732714,0.6344913151632408,0.48242609936043285,0.6064853734766428,0.13127908910660754,0.5130231228796099,0.6247103913394059,0.5432260921098886,0.2733124004816502,0.43849792564703993,0.26577136114030453
Thal_PuL_L,0.2496051352656335,0.01728478909331673,-0.14340945202670752,-0.060651284255244735,0.18038405117845094,-0.06877495584814167,-0.25039883577458255,-0.11664637870346105,0.08759166706053731,-0.3542630655564017,0.17146069962820842,-0.01563631288899926,-0.10323899866871285,0.15422310239024725,-0.13558096854794324,-0.21697052324097407,0.16499615322510014,0.23701152200359624,0.2674732364193637,0.3450628669448132,0.11731610563489558,0.028227581366744154,0.06336936738796597,-0.42480775757755185,-0.2721311167123582,-0.24322901092444482,0.5305583888748914,-0.11745478311378729,-0.1628684553304988,-0.21069792572458843,0.21556287892496212,-0.37895483956971765,-0.24304594471518115,-0.4143556462812222,-0.43099053796750225,0.42195420288049224,-0.09891428439660495,0.3961441531428549,-0.22492706845816077,-0.05207028628450497,0.1646790554624274,0.13195445630984756,-0.2828412305685109,-0.355499607358583,-0.0021817046553240377,0.15199444294512707,0.006341698597022088,0.23876209417950467,0.07084470721031542,0.10416633963747328,-0.2712592571045776,-0.34066985377555664,0.11708544610522882,-0.25969676004559566,-0.11036237079444419,-0.4651776229893041,0.1576521478291854,-0.2472385623030396,-0.20196364425540278,0.14716979608393552,-0.02653924295171429,-0.05329267346054015,0.1671864759912983,-0.0004577193562845007,-0.4014078060285263,0.3360137061950362,-0.43221205081873937,0.1512683496637055,0.31743021557952456,-0.2757639884379336,0.017419621325741725,-0.15056775153532323,-0.3867534462956559,-0.018828970281407516,-0.14691201744584728,-0.14091856963049113,0.07825831301799341,-0.06403565279600373,0.24088928407174437,0.2690247434719543,-0.2369876031586999,-0.015296921828259886,0.4982654308517294,-0.020851435972628646,-0.037893126450385305,0.6110642983373481,1.0,-0.25316771891156653,0.11709263887799352,-0.23309948295100383,0.08726151919584248,0.20255900484088746,-0.1616468061401453,-0.3008009037795373,0.4618046044070736,-0.45013873126140513,-0.15465358983286437,-0.21231075037223462,-0.012775341731770107,0.12518340319586657,0.6139378793821457,0.35126512570066626,-0.17932842833658336,-0.1792053328200127,-0.1830537372556433,-0.1856312507450847,0.39749048252404606,-0.12568426436717725,-0.3274103681418826,-0.11249645063523311,0.02618088561776194,0.24175782734640222,-0.1254915157757428,-0.21369099107776204,-0.06967164587453813,-0.25297021912779644,0.5018653698527201,-0.18501016905596004,0.27956127356765026,-0.21681657712359884,0.051898867727655014,-0.18294843769861416,0.2455617586243269,0.02233117285417595,-0.04186946336255983,0.32453901757397435,0.17150209998195265,0.3734996065658316,-0.2714138571815828,0.13217968551271705,0.17229795060834255,0.10599095555901747,-0.10376799457279488,0.18040025288567788,-0.08055159677535263
