,Cuneus_R,Red_N_R,Heschl_R,Vermis_10,SupraMarginal_L,Cerebellum_4_5_R,Rectus_R,Putamen_R,Temporal_Pole_Mid_R,Pallidum_R,Heschl_L,Calcarine_R,Frontal_Inf_Oper_R,Occipital_Inf_L,Putamen_L,Frontal_Med_Orb_R,Precuneus_L,Frontal_Sup_2_L,Thal_MDl_R,Fusiform_R,ACC_pre_L,Cingulate_Post_L,Thal_LGN_L,ACC_sup_L,Supp_Motor_Area_R,Cerebellum_8_L,Thal_PuM_R,Cerebellum_8_R,OFCmed_R,Temporal_Pole_Sup_R,LC_L,Cerebellum_3_L,Vermis_6,Temporal_Sup_R,Thal_PuA_R,Thal_VL_R,OFCant_L,Cerebellum_10_L,Thal_LGN_R,ParaHippocampal_R,SupraMarginal_R,Frontal_Inf_Oper_L,Red_N_L,Olfactory_L,Hippocampus_R,Frontal_Inf_Tri_R,Lingual_R,ACC_sub_L,Thal_VPL_L,Cerebellum_9_L,Temporal_Pole_Mid_L,Frontal_Med_Orb_L,Raphe_D,Cerebellum_Crus2_R,Paracentral_Lobule_L,SN_pc_L,Paracentral_Lobule_R,SN_pr_L,Cerebellum_4_5_L,Lingual_L,SN_pr_R,Cerebellum_6_L,Thal_MDl_L,Amygdala_R,Cingulate_Post_R,Thal_PuM_L,Thal_PuL_L,ACC_sup_R,Frontal_Mid_2_L,Postcentral_R,Postcentral_L,Thal_IL_L,Frontal_Sup_2_R,Cerebellum_Crus1_R,Vermis_7,Thal_MDm_R,Thal_VA_R,Frontal_Inf_Tri_L,Temporal_Inf_R,Pallidum_L,Angular_R,Cerebellum_9_R,Supp_Motor_Area_L,Vermis_9,Olfactory_R,ACC_sub_R,Vermis_1_2,Vermis_3,Frontal_Mid_2_R,OFCpost_L
Red_N_L,0.5277504569565161,0.8959376813294425,0.4972296441168737,0.5996060166101709,0.15111508123959508,0.6895614721300679,0.009045316113764032,0.6821904736262276,0.14520025409945495,0.56780315458654,0.37870916030102253,0.6815346804131546,0.7243782489687576,0.4455289167551936,0.6416468344050863,0.3250195369044824,0.5295341874242679,0.5056186911932162,0.7933775915172284,0.7659853783128743,0.7688431624569119,0.7476779660805806,0.7648371949322238,0.673828277206336,0.5549399456008395,0.484831773981166,0.474109178254941,0.4916219499606398,0.07477254436955227,0.5821625175278107,0.745470957885968,0.7144523805051429,0.5423549962432891,0.700929914283273,0.5748490987321123,0.7760505340090343,0.10125660792036484,0.5838208520067556,0.7563100390979911,0.8104951683127144,0.36733673073506035,0.788464174546194,1.0,0.15217744002633532,0.6924963761406769,0.679645767451813,0.8109430990218041,0.795554458404629,0.7206428985203704,0.7843941526648923,0.3629863528581779,0.44708946089673696,0.1837406895386473,0.3967762850683487,0.5302160832637481,0.7272698748942075,0.1976011666094212,0.47288422322178403,0.6760640675853014,0.7633634197591956,0.453149218048833,0.7869699781535731,0.7420862999243096,0.7303554310708696,0.7588769653587768,0.4857294871971428,0.01728478909331673,0.6853459732062894,0.34487621244582456,0.3514494049276899,0.08745246767955339,0.7264990116721012,0.6190301692755849,0.30310223866743813,0.3907742261337027,0.7487844984424002,0.6792988302486915,0.574034549147914,0.427978628080623,0.5711935392050732,0.2551880227109435,0.6570476278313728,0.589475562442199,0.653480703904357,0.21983356508502452,0.7730911665897058,0.7815961281522156,0.7112057077423107,0.449009079877806,0.0494972643440461
Olfactory_L,0.2675699056128927,0.2546936996190808,0.37108188112357937,0.496029329825674,0.056788616349695446,0.4923414673022622,0.34940883457523275,0.44884291205921883,0.16404793271726328,0.3972717910681332,0.5323314219005334,0.3940229756902251,0.4263303357217537,0.011123611846732096,0.4432359577071085,0.3764150073316322,0.26663114825270334,0.4377713457316668,0.4281716750736172,0.301744923920772,0.5215848961676118,0.5054843967175471,0.4018357780961402,0.4936920568065326,0.40949443647163963,0.10680433386219397,0.13557734177123396,0.07608410950101949,0.11663726162237655,0.4920418149222105,0.19059434274382311,0.5084899225006861,0.1987271457919943,0.41350355852988907,0.24134657184388095,0.46715697432536246,0.08765672359239188,0.21877149356347922,0.4968599208735195,0.381381350561792,0.21464333806691965,0.439580873900668,0.15217744002633532,1.0,0.5284386636755976,0.46689307069639313,0.3714901974958406,0.516547194823289,0.4292937374184575,0.3020743191851831,0.497108216556528,0.401093710558905,-0.05161432568599888,-0.08488019710262966,0.3169949441600516,0.02985259135069111,0.1027390715467097,0.08361698732688876,0.47371499432650704,0.28012846925109375,0.0740541399581348,0.4407953995105201,0.3682842604049703,0.40231864292607583,0.49589552393399083,-0.014684550030478635,-0.10323899866871285,0.5365753233472348,0.35566164940600875,0.23713313518388912,0.12984076787810134,0.5131786959374216,0.505779569880053,-0.08572221987031413,-0.05681826183771982,0.37740993124157834,0.506182440951205,0.46196951631006,0.04935165742797547,0.3932557959716817,0.15044480471132513,0.14532747336147395,0.41244834555575705,0.1280039996944814,0.6042175197673141,0.5305493662524075,0.4335371565440853,0.4343662653141033,0.43541465548460273,0.17464236401746644
Hippocampus_R,0.5243989020343063,0.7642379049318445,0.5804605098344148,0.8889308508632322,0.08041855301643051,0.8553026414327676,0.20370945432788684,0.7858012314242987,0.18029684167377322,0.7369102333128067,0.6125880291435891,0.702639129546669,0.8597518908689469,0.16277962824230038,0.7622171004873722,0.5077924285822614,0.5708200181095824,0.70430640361888,0.8991807501713448,0.739909313301779,0.9492269665490382,0.8682332182961048,0.8521847018163298,0.8247117216694982,0.736054181080176,0.3794859713554808,0.44995427349236755,0.2765253682981125,0.2573615976831118,0.8111170447663474,0.6182193144807646,0.7929451639136466,0.6018511464113558,0.7962035489513332,0.630720445202465,0.9299082377193751,0.06173911733925686,0.6361691880257005,0.8970194986294665,0.8635950311980195,0.4580620526486256,0.7947677793295144,0.6924963761406769,0.5284386636755976,1.0,0.8635389489253719,0.7903988705116246,0.8869469743678144,0.8664510147432253,0.7474610457662182,0.5843081579278544,0.6039122710239287,0.04689877660238204,0.06454565292626371,0.622650049205039,0.565045380160269,0.2880492134636851,0.4804653486662553,0.8426175629595813,0.7126521945199626,0.46964884126151946,0.862438470299069,0.8228518596959087,0.729411005887472,0.8946946861566457,0.35263410382947546,-0.06877495584814167,0.8750008466399016,0.5119476083826443,0.48129137935774,0.10883631026535177,0.9219881910692119,0.873137922471787,0.00997509886298976,0.161885725279706,0.7920444141948043,0.8605645466000202,0.7625373758834062,0.25638837825799254,0.7080793116538051,0.3629581623097715,0.5145906060357425,0.7440180973108855,0.45048078696053295,0.4873621466556573,0.9109470846353775,0.8868022746515802,0.8138260172708686,0.7084543985715277,0.118516388784275
Frontal_Inf_Tri_R,0.469398497813868,0.7362463528627347,0.6640870526659238,0.8138491432602186,-0.05996622072384207,0.7871462664423445,0.22226880223368917,0.7949477418929846,0.05450648436615155,0.8099804649175512,0.6957663719196636,0.6770397342827474,0.9167754964949056,0.16931372643448905,0.8310856744683977,0.3552355900060575,0.5124330161339491,0.6889617294373105,0.7749911650011746,0.6701778800056768,0.8783515910653643,0.7648335164860172,0.760880349529533,0.8293632920911379,0.7786523332824897,0.5009517717866001,0.27001722512533355,0.34390133928783806,0.17360906445921798,0.8107003375559753,0.6256315427513028,0.6935101717876716,0.4770610411232662,0.9013358787081074,0.5097891061352359,0.8095984885107582,-0.07145030860984612,0.7050565572586419,0.786833965863372,0.758802293027998,0.5654385529208137,0.7247167376756692,0.679645767451813,0.46689307069639313,0.8635389489253719,1.0,0.7504307158513933,0.8102893239631778,0.696084998888817,0.7988575279297512,0.48755113623472024,0.44241915836205253,0.11370054523299218,0.13706907583585687,0.5821457638349585,0.6080749066433372,0.2686391131672173,0.4415365360269934,0.8181777758584668,0.6285097173694512,0.43787780727260345,0.8472060023846237,0.6837251983937332,0.6693743061292305,0.8673317850652765,0.20229139703218263,-0.23309948295100383,0.8909372961926951,0.48237166384981733,0.5929005640270594,-0.03727300879639778,0.8175721522895542,0.9466706481530848,0.004998129509407931,0.19314583849276512,0.6558858674369494,0.8197251656297341,0.8119349750607854,0.22981532284781372,0.7461960231782425,0.33065956277407466,0.5316676081955989,0.8447395502392396,0.4552442539848048,0.5161517277561295,0.8036795409251977,0.7849292586187809,0.7106214219028057,0.8774040850209879,0.013775121866861079
Lingual_R,0.7279747555609355,0.8036929021065643,0.5636275783964155,0.7391627795029097,0.29300704498014224,0.8434442050107275,0.0265381574994221,0.7767758782566291,0.23717962869215609,0.6524359740534234,0.5942939662206974,0.8942831323073885,0.7750277135221045,0.5109470377858273,0.6855075658344129,0.3586139423325682,0.7238704071503348,0.648898590020485,0.8344899735189427,0.8654466137982766,0.845571027201472,0.9045413064336305,0.7644665847782522,0.813025455831747,0.7261025839775404,0.5340021500282056,0.4980447256704223,0.6207261671785436,0.16204018814108523,0.7485833636355411,0.726952204783599,0.8385343898803166,0.6152962181617047,0.822400609528848,0.6603698238281499,0.8293400031168243,0.13836885228955445,0.5788962283834306,0.7873321220141265,0.8815202562087894,0.37500046445884666,0.8685230226847068,0.8109430990218041,0.3714901974958406,0.7903988705116246,0.7504307158513933,1.0,0.8223790033606445,0.7837134170303862,0.8378678602421223,0.49560592150609495,0.4610194899879976,0.1768109402510025,0.4793644487644437,0.6408659674249769,0.6735138643716038,0.2118494002898784,0.45234051849507734,0.8286413777314157,0.9134190821064829,0.47263982699466295,0.9065117006393416,0.7670037917831912,0.8279929927825402,0.871575871869328,0.48118423344623173,0.11708544610522882,0.8227787071294922,0.48345559526236875,0.37179829835601447,0.20168653993844216,0.8277150449418343,0.7231837534198888,0.34472465662017876,0.38542202000713394,0.813093353327091,0.7920202153667691,0.6899384587859453,0.4859374080556109,0.6629323010895223,0.2561068615174401,0.7267919790820153,0.7340712110608356,0.7319673936926137,0.4011510660321711,0.8626703331530079,0.8489664421374936,0.8352479554480333,0.5496259425734,0.11570726589900689
ACC_sub_L,0.5710656902869112,0.7966789179014118,0.5562313307966784,0.786325233567681,0.11174687609896283,0.8041776450201665,0.1597988157315355,0.7748628409105119,0.18567318490848878,0.6423498397666335,0.5339534987545129,0.7134591729266218,0.8191943833411207,0.33212567642878293,0.7289070943337113,0.5604454309231043,0.5450937699324485,0.6150503560348551,0.923189536403623,0.752107318965585,0.9354944922111867,0.8497459125431078,0.8876557421198651,0.8203618758960386,0.6344760902718766,0.38002849134705696,0.5155271159950556,0.3333457778696703,0.16911787223054842,0.7248219666894876,0.7257239659535185,0.8518865856457184,0.6004560606525793,0.7710798284658963,0.684964369986774,0.9245507608618739,0.19732002124134404,0.5763214948836994,0.9172950893371512,0.8624617812760411,0.41040047834220666,0.8222199019479672,0.795554458404629,0.516547194823289,0.8869469743678144,0.8102893239631778,0.8223790033606445,1.0,0.8612228095473167,0.7848104635494997,0.6045104289557162,0.6580250540108113,0.014380384469915868,0.13467783673059452,0.551534109457529,0.6006414608654973,0.2588580535810077,0.4309910214341687,0.7973756733056102,0.7669510676842519,0.38980867923151896,0.8897391406588214,0.854152066530397,0.7658187369322081,0.8445304711181089,0.3810506284504617,0.0037579061493419226,0.8391864920830676,0.4350721883511859,0.4208841244506854,0.11214324935004741,0.8955361629185987,0.7707468066382388,0.09425807182669213,0.2745085119886854,0.8424604054778679,0.8094791301858874,0.7259970783850144,0.30798823150467536,0.6837695723959598,0.3354165085069224,0.5697720642747859,0.6492413158016367,0.6035772675509803,0.4317218060362485,0.9505037514381228,0.8966484014121732,0.8039670304140846,0.5924338552642394,0.13608334629451957
Thal_VPL_L,0.5265100689285248,0.6806164991818647,0.37229637773447344,0.7181443161315019,0.2756234033114351,0.7753909237888665,0.012360344078269659,0.563809687885837,0.29086186660067564,0.5049056896748951,0.47154241746914494,0.650870997044189,0.7512405502217108,0.32907678905874754,0.486575371082881,0.4262628232971076,0.4532937878149166,0.6099777085608771,0.9522131017358881,0.7961513463532056,0.8734684169022838,0.8387458506986417,0.8897112600103803,0.645669674359199,0.5042411474140184,0.25605727542532924,0.603657967728823,0.2938222974100188,0.23003445571355488,0.6743731689285379,0.638970087958073,0.8173941573000928,0.5659974942048298,0.6206403796288208,0.7237023904953055,0.9693687532805496,0.13910167719563363,0.391454734272284,0.9260522618470899,0.8566294111108721,0.2365577466540068,0.7927329150152655,0.7206428985203704,0.4292937374184575,0.8664510147432253,0.696084998888817,0.7837134170303862,0.8612228095473167,1.0,0.669290068740608,0.38227283689249786,0.510212377900738,0.011166615508139273,0.17306917469376434,0.5917203050781996,0.4752653144126162,0.1626673283885303,0.3471798365029185,0.7135059023761203,0.8098029541591227,0.35704448002144334,0.8036748436424959,0.9628026196204542,0.7486404279793308,0.7562765855399551,0.6028694382929546,0.24175782734640222,0.772180405092406,0.47140491560652986,0.24080559125628725,0.33207072339945864,0.9419436861086772,0.6636401046706087,0.26075453375958335,0.25240862016326615,0.91357603753064,0.7811475037913261,0.6442116006646015,0.45383074650505273,0.43355598934195927,0.27366824655381294,0.5968187832869316,0.5721247103360154,0.5974114531386576,0.2570686966754966,0.9069001173052992,0.8866670217381372,0.8573334157253629,0.42314987836304546,0.2246550062695774
Cerebellum_9_L,0.5480308184909932,0.7926181683075095,0.6234177951678177,0.7227200959102281,-0.04026412399310377,0.7055870083734591,-0.03266524335171874,0.7811246944681312,-0.051517751988772315,0.6282845405228388,0.4725130814830986,0.7114638752777117,0.8586814711688661,0.5311909452288057,0.7316064723555791,0.2323248790708445,0.6129851978179599,0.5447832450514714,0.7491218282312108,0.6917917892059603,0.7764949576099811,0.7428693437119029,0.6989496585590561,0.7681793214399626,0.7207784831976779,0.7048563894735569,0.4864223012382437,0.5877470213966028,-0.05059356365714413,0.669007078300277,0.8069616449000968,0.7540461422751413,0.5207683281489909,0.8648881076582916,0.6240929431882406,0.7444354763881158,-0.053656814385155446,0.6656372766253658,0.7034997083316433,0.7613676729268767,0.5892509854122239,0.7786543862016356,0.7843941526648923,0.3020743191851831,0.7474610457662182,0.7988575279297512,0.8378678602421223,0.7848104635494997,0.669290068740608,1.0,0.423207619651363,0.38958192012959536,0.08874761116283708,0.39220218031605336,0.5437640350514044,0.6945165573091222,0.28000266963136305,0.36688995376522837,0.736879891753464,0.7922723980590497,0.4523168141797157,0.8722745684639288,0.6735204023326058,0.7576295533124515,0.8308423945818559,0.4470512809150196,-0.06967164587453813,0.8256377487677067,0.3571667436180927,0.5686204359078948,-0.13413068591912045,0.7309664017007117,0.7824776821417121,0.16851529186738975,0.49728359538810574,0.715136613204698,0.7115746417494611,0.6585368704211096,0.27936198853985245,0.6997587478714479,0.38058062917116386,0.7038850504423594,0.777940399074123,0.6843296251979,0.4390742183545166,0.7813958967912298,0.7770191418264332,0.7134303175419695,0.686606524192705,-0.1996621689314269
Temporal_Pole_Mid_L,0.36976860560788166,0.5333661192951128,0.41089181006126646,0.6083095105881936,0.16106764040204727,0.5786202060371117,0.28071812581888334,0.6202887587739525,0.3928404588336388,0.5198171179682589,0.5570904832356606,0.5437224280614718,0.3770624627210014,0.034287032318085685,0.6210366886803281,0.6831778658582008,0.4838270720786624,0.5684964282233649,0.4850590838607351,0.45994685226717724,0.6021357718486363,0.6077227696129531,0.43894185423990734,0.7004791706683366,0.600565468863325,0.3555853655723677,0.08136101828408934,0.2986300272767974,0.3470602187416575,0.5982565630434596,0.25283594782430724,0.5323430282239819,0.3899708138739101,0.5134129041621436,0.2949877779579094,0.4835695359813899,0.295004454171452,0.41159156148880044,0.5242407413757041,0.5394605293278097,0.20436677918345897,0.5388601426265762,0.3629863528581779,0.497108216556528,0.5843081579278544,0.48755113623472024,0.49560592150609495,0.6045104289557162,0.38227283689249786,0.423207619651363,1.0,0.7065541866334899,0.26412459584788733,0.10952811614603472,0.29439864028892554,0.30391684712685174,0.12687422837040413,0.4627375781537972,0.576263309282816,0.3596917484194804,0.2517617513432933,0.5713110592101455,0.33617744126405225,0.4407692371644041,0.5911548937787121,-0.09678975259955691,-0.14091856963049113,0.5155287828173696,0.425847312559181,0.23874586315309826,0.11522183317536161,0.5513430650387259,0.5383816913994528,-0.03809928836898633,-0.038418576542816746,0.36425500216608603,0.6274691170700785,0.5696641020085715,0.1493049995433354,0.7028280502437967,0.14071104671842127,0.3363288707881528,0.4614807408760951,0.31001033410380474,0.4614945488182146,0.6212203777107637,0.5453011083630014,0.5160339463881405,0.4408116897785666,0.2703767432114536
Frontal_Med_Orb_L,0.4392881310847805,0.5495478897846073,0.17944621111196057,0.5906049273346086,0.17581684819341584,0.5850154097250508,0.38286120791840006,0.5901052221726417,0.33910195072463933,0.46232089624492073,0.3060759964665344,0.5145458047659951,0.40203077757891176,0.060905620861742484,0.5798451582125314,0.9139486899194853,0.41093298279559437,0.4159289330467399,0.513974416546548,0.4530752694617854,0.643755238943793,0.5657003384110426,0.4802796565611546,0.6402895931485009,0.4191774844504291,0.17710490021999378,0.27161755021726397,0.13678157887888368,0.19577827819322335,0.48590104380051735,0.3898208024870938,0.5744027082311665,0.46346828782996086,0.4084038875895211,0.28395695383384245,0.5341600811126936,0.5021711367713435,0.31116237861567847,0.54773020790018,0.5712133141424196,0.1854492379748231,0.549395354470556,0.44708946089673696,0.401093710558905,0.6039122710239287,0.44241915836205253,0.4610194899879976,0.6580250540108113,0.510212377900738,0.38958192012959536,0.7065541866334899,1.0,0.0570988000615415,-0.05416502084131371,0.3432276823601396,0.4243146925702403,0.15121009744898953,0.38709420660842025,0.5524553485539503,0.41183903872700234,0.36066192834384747,0.5713938439833813,0.41363555442978284,0.5262784570069725,0.5221419263393079,0.043537699982775124,-0.18294843769861416,0.45402325528225623,0.2938075777978769,0.14723170244380102,0.1131254548338739,0.557942409855325,0.4581152433369567,-0.08728556810832534,-0.0651219824611186,0.39850279298595237,0.5571499504272069,0.4759004675141605,0.12382620007533231,0.5951682296047169,0.18533393950428184,0.1860475810977421,0.3215018768695799,0.23927570199215023,0.36883637200762825,0.6625136283886991,0.5266519938687619,0.4856901731872151,0.3008645875101688,0.2925602216473956
Raphe_D,-0.15241801633315533,0.3040697256034701,-0.11307890840032422,0.04605097952194148,0.2416165581797447,0.1946001472670696,0.060569625575073054,0.03682809468495831,0.39412576847634667,0.22302392406296598,0.3794717896510817,0.07754899564623649,-0.017638662437276742,-0.12907870960104864,0.13431573538212532,0.10138675209377256,0.012376368273083322,0.3755969396170701,-0.002553718012463432,0.3009077708486073,0.060108123348528955,0.14945676279290418,-0.07522779845909768,0.11518240718021797,0.18877253234059738,0.5059343916443216,-0.4369499559714509,0.47316161371938525,0.3331629381644158,0.2754213630438331,-0.15027261543540302,-0.032274274497540965,-0.13761492126318292,0.15741891077860962,-0.24920442267286924,0.023214982137452832,-0.18765183311960792,0.14146633657409913,0.02848593647678267,0.13958857008234316,-0.18001132116389768,0.128027400098328,0.1837406895386473,-0.05161432568599888,0.04689877660238204,0.11370054523299218,0.1768109402510025,0.014380384469915868,0.011166615508139273,0.08874761116283708,0.26412459584788733,0.0570988000615415,1.0,0.48121227662529814,0.05613725893190676,-0.033830852723662166,-0.4685262713806471,0.43209207271933797,0.16191033112250527,0.08494901788248337,0.17618970027983977,0.08970106023364507,-0.051059326576405537,0.030858361698248057,0.1887082424118129,-0.14697722989482964,-0.060651284255244735,0.013189937631914412,0.3645391776314957,-0.1681567737973107,0.2203796022826389,0.15098557356487463,0.12515382134926234,0.4310086179722675,-0.1114003607290519,-0.10326137478615445,0.41735913426818055,0.26454978295489046,0.42726651224612594,0.26012962753734076,-0.295612421786498,0.35250871813062373,0.22506565632458123,0.037387219441694874,0.018472636906834754,0.09799853581857677,0.1579481688930194,0.14075903360016467,0.11265602034056908,0.3532484313906008
Cerebellum_Crus2_R,0.17605289938872315,0.2924654994169979,0.04664114514221386,0.1604291976385883,0.5628563829948633,0.309003928094077,-0.1904726131836489,0.19431811134080249,0.39141525427269247,0.20068501265985736,0.35985664428805814,0.43712913644157075,0.11214148477767363,0.3461316948661196,0.13348728088837067,-0.028869395669953387,0.2635542255499207,0.4589965362341432,0.15249095243379565,0.5428558483374797,0.14167642560663188,0.4005969428491792,0.12870936452346943,0.26129526926757707,0.31025076083643655,0.6600634154727806,-0.049174807884710126,0.840721145802013,0.05885036881988183,0.3974097436363764,0.24601762966286103,0.27107395169495113,0.03797050848801355,0.31791063799089436,0.05562798852442487,0.14955664268105473,-0.023420771934363496,0.23852708987797996,0.13522533505917067,0.3919089242016221,-0.14176793186319864,0.4449492146811138,0.3967762850683487,-0.08488019710262966,0.06454565292626371,0.13706907583585687,0.4793644487644437,0.13467783673059452,0.17306917469376434,0.39220218031605336,0.10952811614603472,-0.05416502084131371,0.48121227662529814,1.0,0.12056741767736265,0.38490772536052714,-0.11094307646966216,0.13171510955383314,0.31987578758236473,0.46778741163906484,0.3274404187868449,0.27887006098163897,0.1306043611854514,0.380785331780041,0.34250442983256896,0.29129545509436033,0.08726151919584248,0.22336524993651546,0.4725588245624682,-0.18253905038970758,0.3773650475356517,0.18848892507258813,0.12033001415217005,0.8245215216903641,0.37625195810761547,0.18521740521986102,0.3005276510953989,0.3287753631275437,0.7352566747486945,0.182268879517948,-0.33095386938356725,0.7479625163696006,0.35580967890255955,0.6146228801550089,0.182795086882872,0.21696956038787668,0.3129475556889794,0.4145991266890467,0.06524615186109188,0.21476922634976206
Paracentral_Lobule_L,0.6694599551843821,0.5274959882702747,0.5597760022174166,0.5786442337000117,0.1262178215994829,0.6037521891321709,0.03306774226525404,0.5962438247610268,-0.021842432862958096,0.47269700806610454,0.4385005209483235,0.6596920815248265,0.6675159859752954,0.398440979437755,0.5627411689239209,0.17129598740494437,0.7026856485765082,0.4299865899685617,0.5921919399340522,0.5102552547098138,0.6090717951547502,0.612149115364159,0.47008406669890057,0.5006555075440615,0.6730965930891385,0.242456666499383,0.5766740474098117,0.37126989334880783,0.007492803805418412,0.4663974921997823,0.46079809985879366,0.6552865252089066,0.4562963768272513,0.6459575007108284,0.5675568357439918,0.59575098528517,0.0849560941451109,0.23783685262215115,0.5146459777242195,0.5017691160809494,0.5615400474292301,0.6727832240102608,0.5302160832637481,0.3169949441600516,0.622650049205039,0.5821457638349585,0.6408659674249769,0.551534109457529,0.5917203050781996,0.5437640350514044,0.29439864028892554,0.3432276823601396,0.05613725893190676,0.12056741767736265,1.0,0.3543911791505327,0.39837203071887206,0.40194727953124026,0.5624420838332048,0.6683959675621461,0.41331334491260024,0.6735035952968021,0.5785923474514764,0.5934450173671293,0.604614884145578,0.4744404359440917,0.1646790554624274,0.5758948933572579,0.25964121298531934,0.5364043581387997,0.09110399491699402,0.5839611946278858,0.61263069498636,-0.0020410945176229877,0.0742654509810602,0.6314996801765681,0.5327889568894911,0.3989811980751869,0.1268017280713979,0.3877777918554803,0.5376645998379004,0.3693724222983354,0.6346727290361683,0.4766975555108388,0.1970729994780123,0.5879748388319483,0.5599049386129531,0.6023090786845019,0.48003353823429,0.016217858922818608
SN_pc_L,0.5143570892883713,0.6582193874590898,0.46622515725040026,0.6246623857646263,0.16280248365021838,0.619438322225749,-0.010116467457232317,0.6889988189968121,0.0733831114448144,0.5545920607841358,0.28742721602310484,0.6774554819138182,0.6097081189545455,0.3059290527736975,0.6370089868180868,0.3235637577255176,0.5160660134116601,0.5021206880393887,0.553441568682512,0.5730880750477633,0.6414970517845138,0.651970017589647,0.5690204746900657,0.682329391890372,0.5957967758374112,0.4234689287131104,0.33686077213117305,0.4405432423397722,0.016318513866441176,0.5279783901239875,0.7591643531422103,0.563677562213707,0.41710839680836,0.6457526594285989,0.4195113317054007,0.5535526034451647,0.14425114480405257,0.6529461478035588,0.5091595840050709,0.7000725919050713,0.36852122891315775,0.6726709429797895,0.7272698748942075,0.02985259135069111,0.565045380160269,0.6080749066433372,0.6735138643716038,0.6006414608654973,0.4752653144126162,0.6945165573091222,0.30391684712685174,0.4243146925702403,-0.033830852723662166,0.38490772536052714,0.3543911791505327,1.0,0.38746303781560143,0.3478967663201319,0.6582237611589199,0.5660193676727997,0.6871782250564933,0.6528371628320697,0.44869779170042795,0.650404484458896,0.6717978032408471,0.25035811521290996,-0.25297021912779644,0.6162291498618947,0.375000361689866,0.3374968619650034,0.011326298422525851,0.5069942243960728,0.5908096838746254,0.1682805250741793,0.3855083161051301,0.5057857054272762,0.4798113150517436,0.5602661230268612,0.2962281294977022,0.6043078686838257,0.12088553916576367,0.5061961873699973,0.6025120131210145,0.5070655863876544,0.4347337823761096,0.5655218344896548,0.5803046456928419,0.5862409275659763,0.49985840511034396,-0.02838668955291252
Paracentral_Lobule_R,0.4748498228238874,0.1335971654836879,0.4815131942825345,0.41321849915604747,-0.03787269904827894,0.2533218803417666,-0.0093715461567475,0.4423940077066255,-0.3008084985552759,0.21518483918949957,0.027055990041560386,0.4118691327426616,0.36599520440041794,0.22036132715873072,0.3534791181740271,0.03860088363505186,0.4534552816519993,0.13990237966004426,0.22672805149690858,0.05709878322899566,0.25507462428783584,0.2636500674595492,0.29347847979658015,0.2967583720854684,0.39448789107819077,-0.04505712743518853,0.43738443622129713,-0.03402489999333015,-0.24348129529389234,0.11927459959253754,0.31262415848115094,0.3507984689846279,0.3359680605848848,0.30340657218431744,0.37302717566068455,0.219453081234925,0.10309843525083932,0.22722510298126117,0.19821052438807374,0.1875925043409884,0.500528096160834,0.30605965198362167,0.1976011666094212,0.1027390715467097,0.2880492134636851,0.2686391131672173,0.2118494002898784,0.2588580535810077,0.1626673283885303,0.28000266963136305,0.12687422837040413,0.15121009744898953,-0.4685262713806471,-0.11094307646966216,0.39837203071887206,0.38746303781560143,1.0,-0.06456237980327738,0.28881563981014785,0.24845919080871362,0.26151942423798996,0.32353772267340825,0.1844402544211345,0.2826981564373612,0.25471488788848246,0.14799300597425272,-0.15465358983286437,0.34266104842397743,0.06535803229066262,0.47428275741861103,-0.16166732332069939,0.11083796409121033,0.3589115090211823,-0.30368781577364584,0.1558499129589883,0.2834548812936512,0.021315315726998126,0.1491669219766087,-0.23656376714457616,0.2117587395369568,0.4299237054260348,0.027420789148939646,0.2631024450119991,0.2174580829167347,0.3274996577322544,0.18030176254248292,0.15753477393497103,0.24353684378947693,0.36890357953611763,-0.26683877137002243
SN_pr_L,0.21995066218667,0.6317415954004346,0.23726832413174231,0.4132154623482775,0.07613405405893288,0.49599678633600097,0.009458967670173176,0.4301430460696526,0.12072432863405085,0.43652273139402187,0.3301462806025905,0.3271685249447611,0.38114005387020555,0.005626104825322546,0.4550254126993782,0.2994030890166066,0.3640765348995203,0.44531398856479343,0.4113257997144214,0.4058246970031563,0.45804121669041437,0.41374654197154254,0.2776300141328157,0.4391870630821224,0.5409071293760834,0.4277211641983103,0.036065870410007646,0.3690286855581115,0.26440213704110116,0.3513401895914039,0.24568824243991583,0.3745608204493287,0.4309856706839141,0.43985562011528856,0.18727638559071227,0.40568152629496695,0.01365251855848948,0.3500597572844708,0.35890811093406505,0.36580768507093964,0.2573355270740562,0.4274862807805632,0.47288422322178403,0.08361698732688876,0.4804653486662553,0.4415365360269934,0.45234051849507734,0.4309910214341687,0.3471798365029185,0.36688995376522837,0.4627375781537972,0.38709420660842025,0.43209207271933797,0.13171510955383314,0.40194727953124026,0.3478967663201319,-0.06456237980327738,1.0,0.4835562845007808,0.3325742990289856,0.6012760823756061,0.4844521323685441,0.3439317669914442,0.264675269428435,0.46300912767167984,-0.04293735615228002,-0.0021817046553240377,0.24878608813431227,0.32879031812378795,0.2858940665046562,0.05976656553343805,0.43830058213599826,0.47088461818903066,-0.0046442821006423265,-0.17689534091871492,0.2826934176588244,0.5522918962058471,0.4831443262916743,0.09164372652262152,0.5889778696528695,0.163566576854094,0.299400220563392,0.46854746012527776,0.17303089346505565,0.00037581137203854264,0.38998593603219794,0.472623608302997,0.34065311740383936,0.4186418548797443,0.22222014660975664
