,ACC_sub_L,Thal_PuI_R,Frontal_Med_Orb_R,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Mid_2_R,Thal_MGN_L,SN_pc_L,ACC_sup_L,LC_R,Cerebellum_6_R,Thal_VPL_L,Temporal_Mid_R,Fusiform_L,Thal_PuA_R,Paracentral_Lobule_L,Parietal_Inf_L,Hippocampus_R,Putamen_R,Amygdala_L,Thal_IL_L,Temporal_Pole_Mid_R,Parietal_Sup_R,Thal_PuM_R,Olfactory_L,Occipital_Mid_R,Hippocampus_L,Angular_L,Parietal_Inf_R,Cerebellum_9_L,Precuneus_R,SN_pr_L,Thal_VL_R,ACC_sup_R,Cerebellum_7b_R,Cerebellum_Crus1_R,Occipital_Inf_L,Cerebellum_10_R,Cerebellum_8_L,Occipital_Inf_R,Amygdala_R,Cerebellum_8_R,Precentral_L,Angular_R,Thal_VL_L,Temporal_Pole_Sup_L,VTA_R,Thal_MDl_R,Paracentral_Lobule_R,Frontal_Inf_Orb_2_L,Cerebellum_3_R,Cerebellum_10_L,ParaHippocampal_R,Thal_PuL_R,VTA_L,Thal_VPL_R,OFCmed_R,Fusiform_R,Temporal_Pole_Mid_L,Vermis_3,Temporal_Mid_L,Vermis_10,Cerebellum_7b_L,LC_L,Thal_PuL_L,Temporal_Inf_L,Raphe_D,Occipital_Sup_R,Parietal_Sup_L,Thal_PuA_L,Precentral_R,Caudate_R,Frontal_Sup_2_R,Pallidum_L,Vermis_4_5,Thal_LP_R,Insula_L,Supp_Motor_Area_L,SupraMarginal_L,ParaHippocampal_L,Temporal_Sup_L,Thal_MDl_L,OFCant_L,Temporal_Pole_Sup_R,OFClat_R,Thal_AV_L,Occipital_Mid_L,Cingulate_Mid_R,Precuneus_L,Cerebellum_4_5_R,Frontal_Inf_Tri_R,Rectus_L,Occipital_Sup_L,Thal_VA_R,Cingulate_Mid_L,Heschl_L,Cuneus_R,Vermis_8,Calcarine_L,ACC_pre_L,OFCpost_R,Frontal_Inf_Oper_R,Insula_R,Putamen_L,ACC_pre_R,Vermis_6,Calcarine_R,SN_pc_R,Red_N_R,Cingulate_Post_R
Cerebellum_4_5_R,0.8041776450201665,0.7377911601241158,0.5562529276948546,0.4763719032423576,0.8412167673976755,0.6388835476208146,0.749706590801674,0.619438322225749,0.8520917923115031,0.6819063146031263,0.7980682264528726,0.7753909237888665,0.7054741032957872,0.6623837240786876,0.4793289296797664,0.6037521891321709,0.19311168122272324,0.8553026414327676,0.7909076675716612,0.6634261894531884,0.8390741381398515,0.3916365695300482,-0.0075865896248086245,0.2948589717479882,0.4923414673022622,0.13217339648353152,0.8269262010214767,0.2245377630858615,0.10657114939016323,0.7055870083734591,0.7586838219885937,0.49599678633600097,0.8272217501545479,0.795090007730201,0.42315746311953856,0.24733543877037512,0.15049084130013513,0.579155434956598,0.4186238632483587,0.19266361443654328,0.7231917297338983,0.41660362593768774,0.4793932048623732,0.1272806291956446,0.8015989391848398,0.6745459172568425,0.6273304318448335,0.804909503356958,0.2533218803417666,0.6196677064691801,0.9085817274737618,0.623985697866678,0.8569143156425657,0.4165086569998047,0.591201439685081,0.7763319562158235,0.35296718774944297,0.842581399693904,0.5786202060371117,0.8181941747040888,0.5944688173585558,0.8755810471502127,0.38303840757358204,0.5885549137217512,-0.1254915157757428,0.5239784825756021,0.1946001472670696,0.3555133227603055,-0.042164889004862684,0.601502983053837,0.31886864914346413,0.7721355268836535,0.8134201047530413,0.7207466789795339,0.914244904318835,0.48897880795273435,0.9023501770467386,0.7580659270205534,0.35783464989308295,0.8135659017697837,0.8226441642474509,0.7172517647648282,0.1280279929551093,0.8071229602525969,0.002071045488824998,0.6461119103194889,0.1352205106006314,0.8671865785685763,0.567318014651516,1.0,0.7871462664423445,0.3357006974749032,0.23165669409038256,0.8604743423667365,0.9086153480478907,0.7026213234565759,0.5951721614545544,0.27486828249544276,0.8055021596952497,0.8800518975864517,0.7662409643448593,0.7177533361232772,0.7889661386600937,0.7641568730909766,0.8274737462670111,0.5868367122463208,0.8277857560174077,0.6704839735100365,0.7138974479314002,0.8656741846338114
Frontal_Inf_Tri_R,0.8102893239631778,0.7491590232774552,0.3552355900060575,0.5161517277561295,0.7363057224097767,0.8774040850209879,0.7308378342159447,0.6080749066433372,0.8293632920911379,0.6490018829075651,0.7191219093868029,0.696084998888817,0.6304745411097605,0.7590016291656722,0.5097891061352359,0.5821457638349585,-0.21720292556680726,0.8635389489253719,0.7949477418929846,0.5805186968560156,0.8175721522895542,0.05450648436615155,0.09704804854424572,0.27001722512533355,0.46689307069639313,0.2905005593586934,0.7430864503609353,-0.09547252421711012,0.3040435806110735,0.7988575279297512,0.6741006339558968,0.4415365360269934,0.8095984885107582,0.8909372961926951,0.1745055360999062,0.004998129509407931,0.16931372643448905,0.5014829418516864,0.5009517717866001,-0.031192341718701312,0.6693743061292305,0.34390133928783806,0.11894583010791696,0.33065956277407466,0.7784245209585626,0.7501855290728395,0.556711711625397,0.7749911650011746,0.2686391131672173,0.7869038812769297,0.7787973223465916,0.7050565572586419,0.758802293027998,0.5034095874854843,0.5370312752492782,0.7633169241319637,0.17360906445921798,0.6701778800056768,0.48755113623472024,0.7106214219028057,0.6422109552030693,0.8138491432602186,0.31465113629213404,0.6256315427513028,-0.23309948295100383,0.6719783012375758,0.11370054523299218,0.37864000448232826,-0.3420032493139021,0.5842683881267198,0.6358258625515163,0.8102116848980825,0.9466706481530848,0.7461960231782425,0.8218046858413567,0.4088261387870276,0.8540360309837443,0.8447395502392396,-0.05996622072384207,0.8258404661887441,0.747061841587804,0.6837251983937332,-0.07145030860984612,0.8107003375559753,-0.19892605919608378,0.5307384086332094,-0.050560253251871,0.93628874020308,0.5124330161339491,0.7871462664423445,1.0,0.3206782552746535,0.14786485776934702,0.8197251656297341,0.7910297138361859,0.6957663719196636,0.469398497813868,0.39208391333569453,0.6622380806340222,0.8783515910653643,0.6287341957896929,0.9167754964949056,0.8741816060200451,0.8310856744683977,0.8800628405888792,0.4770610411232662,0.6770397342827474,0.6851825684448981,0.7362463528627347,0.8673317850652765
Rectus_L,0.39036037311727734,0.1976684412173189,0.5922722319855213,0.4236152841713379,0.23324956646250194,0.27689506750430953,0.2920016787764281,0.26753266723797675,0.4790969339967267,0.19606205561345424,0.31389924884880316,0.15169456784273855,0.0005550587119633792,0.29320079149778955,0.07281633653719802,0.1178384180986313,-0.03969112611142532,0.3613030757904957,0.49719240733857634,0.10760056226104234,0.25063780327161006,0.15462085579930515,0.18636862367067206,0.021390295066490532,0.39266915394110635,-0.035002496998788366,0.21769200111146694,-0.00871992084057968,0.1081764994963291,0.19235466508073765,0.3513108968697683,-0.030564944785536823,0.24337153720661253,0.3840786521904374,0.014053192006876202,-0.21969218922481595,-0.1245689062645085,0.2981069419508645,-0.03424681099406904,-0.30775906426299515,0.2769697752512163,-0.11998716061341459,-0.01800666829951479,0.0461862084256261,0.1925634423367006,0.4934918960996347,0.2505685643979084,0.22628897979448043,0.2439257672286064,0.46106725772806884,0.33263336416224265,0.3002107287503276,0.3112086083629507,0.022507861242157125,0.056338777733902834,0.179567926300939,0.141465306122643,0.20074688190986148,0.44389502054022334,0.16121758906298775,0.2849325001413235,0.4095276164951649,-0.0507998699559213,0.19272369391256358,-0.37895483956971765,0.2940354345902756,-0.14399409298534438,0.1325496265537323,-0.14065366693899684,-0.012415767876740024,0.14556508207756227,0.21517049304540145,0.31572299494346273,0.4070969028991317,0.3521443933794183,0.2190068011358244,0.23950034514709395,0.17171247992138472,0.01902104167508654,0.2757049714781534,0.3497918990883032,0.08739112234470511,0.3161120815461661,0.3680221456230409,-0.0954055889879655,0.23582460049846857,-0.10814564486581041,0.3477071694549049,0.19747082276947125,0.3357006974749032,0.3206782552746535,1.0,-0.007935999364261828,0.24878179306873122,0.3586181003091645,0.25575064426290023,0.3009768224016491,0.11744678146178517,0.24788259206096222,0.38291807488401386,0.548649995756111,0.22173013915163856,0.34888982694954795,0.4789363471841823,0.34748312005574866,0.1679293939290194,0.35446620911474974,0.2756552571603879,0.2505531151021933,0.30995469511228013
Occipital_Sup_L,0.2900202953414515,0.43390769261404316,-0.010701558563523707,0.05266340826327815,0.15626323501853528,0.07631536305844314,0.1956619587235365,0.22506764866518914,0.20266010503987278,0.19900967128370345,0.27545093829881434,0.32341189682797356,0.3802341851623395,0.4175601660181646,0.5715700388089776,0.578306839313796,0.10493484619566046,0.26236691988950955,0.34453552766851286,0.3104019421150107,0.2626017879299486,-0.12056124843251124,0.269507472539892,0.6764264342128239,0.12427209716550894,0.7295136979097172,0.22329803829933617,0.5780104294627118,0.47240005461166756,0.346293771206732,0.6123791137575789,0.09908067129809184,0.2793551824759047,0.28758812547075185,-0.07360539451916262,0.029326729042676688,0.6719320052418895,-0.13988519784918133,0.11611153366562242,0.2394246225529947,0.5086435583144783,0.40565811236802335,-0.0386260964422572,0.5987290222000492,0.29063644383725484,0.1691557352478655,0.07631024634594981,0.2989197358889374,0.3401929497947201,0.15865730290620272,0.2770773156995853,0.03871304010467434,0.27042200307069314,0.5573739208033128,0.2275874859791001,0.36445634976213154,-0.27592538382222953,0.2590124923499884,0.2096382584444674,0.42213762532428256,0.5790100874865521,0.19247176516601494,0.0784364258556478,0.3026329047778155,0.42195420288049224,0.467951490513131,-0.06620675728267174,0.7652581419414944,-0.14798542226066752,0.33645000136156994,0.30554585668643014,0.31083807923019785,0.17604562840081553,0.1427106035784032,0.2756225267734897,-0.014199835712916305,0.19353708545781811,0.2381664832057899,0.12278425546932142,0.32627054288287016,0.3075098171138923,0.3201839699616107,0.21374066976131315,0.10559719684378509,-0.18574794984065315,0.23839549301730295,0.7908529254181542,0.2695136478875923,0.7455660935515046,0.23165669409038256,0.14786485776934702,-0.007935999364261828,1.0,0.18152869020061504,0.31269376326354187,0.057567256484838986,0.6739161544951353,0.11664046251611067,0.5617085265021965,0.25300944966922345,0.026399403584220448,0.36323449946184844,0.34121239241040086,0.21034594213591132,0.016668783270106034,0.3938738967827249,0.5386504112756678,0.08104198297038537,0.30238850512911813,0.30712214730475496
Thal_VA_R,0.8094791301858874,0.7357163774699267,0.5089500980456386,0.4825565328944418,0.8381415678229288,0.6509840072963327,0.7330482580969402,0.4798113150517436,0.8294212604759789,0.7416222442961028,0.7738002863771554,0.7811475037913261,0.7043345206811025,0.6552779586576638,0.4593546294864059,0.5327889568894911,0.08062396781767313,0.8605645466000202,0.6973095198603272,0.6582745045798588,0.905952059636215,0.3849594942524227,-0.04018471048423495,0.2035407665820002,0.506182440951205,0.1324030111149832,0.8297027112896285,0.09589715598583752,0.05042556755577776,0.7115746417494611,0.6588461482976978,0.5522918962058471,0.8375618309148664,0.8168217962460272,0.28513520705377643,0.2449629874975646,0.1436374645282321,0.531888604955117,0.5267366488551454,0.1198425783677465,0.6970323223856095,0.46422042533612073,0.3894392480282573,0.1352683291082199,0.8174465155257583,0.6696005573081569,0.64328865573936,0.8040245931262882,0.021315315726998126,0.5940768185577515,0.8127911408941406,0.6275394888959074,0.8439991082787217,0.4539640176930116,0.618184003760611,0.7990359126800931,0.3683903260424115,0.8064403257832112,0.6274691170700785,0.8056209570798737,0.558170998372101,0.7990033675304885,0.33214690770276034,0.5117494681552097,-0.0795937051866542,0.512805913860336,0.41735913426818055,0.25556706884936686,-0.05503267054523663,0.6712632405416716,0.35324867870574456,0.7952618134559377,0.8111821458018169,0.7688010861757899,0.8795272696645051,0.39929572971242744,0.884120394455486,0.7618464461175917,0.2309585677465245,0.8247432763113881,0.7484449273455329,0.7146689316686669,0.019760916171986647,0.8406848752861942,0.005982099783432268,0.6440914419255657,0.048007270850668075,0.8595901949619311,0.4779865053989405,0.8604743423667365,0.8197251656297341,0.24878179306873122,0.18152869020061504,1.0,0.8375740423279524,0.7415228062278099,0.4184178396796848,0.22003906968848297,0.693770964445903,0.8821487494360131,0.668244655127168,0.7365917091941874,0.7335667213840318,0.7149715930726461,0.8744835173293056,0.47106663835659685,0.6752962283847453,0.5986737168345831,0.7660231112623069,0.8625482797325119
Cingulate_Mid_L,0.8260798263095527,0.8082002262407463,0.5312072066947809,0.5005781006549083,0.874650676256974,0.6308947096752378,0.7855261335881161,0.5608581686016787,0.8297535056110328,0.7317658348423686,0.7789840258847646,0.826737654979257,0.6979306356370413,0.6609313279736069,0.605644363746002,0.6690183804111721,0.27452991626379647,0.8795556351894317,0.7901872359074753,0.7386350993605497,0.8727835163772045,0.3837949880972297,0.0023295867525921863,0.39740457264751283,0.5418192688582516,0.17275483081278634,0.8730652320383154,0.35748408472901244,0.14552467232819374,0.6834078343912398,0.7876021729386427,0.4088014594737095,0.8730150641529233,0.8449685363662414,0.3369310718279442,0.22186060270974525,0.19185749619378284,0.47858844731342765,0.3569055040621539,0.17703031206971717,0.7598813833827196,0.4007600884372264,0.5302033733521739,0.17242344241736157,0.8579223654086443,0.6526365403381357,0.5980716974492607,0.8533360044634287,0.35470848051657416,0.6096065662459237,0.8515966469437535,0.5563948095615427,0.8689243812486651,0.5322406085694801,0.512330129183985,0.8324069083509255,0.3408988058180285,0.8195679863169375,0.6017768245195478,0.8919676133202861,0.6622737593522224,0.8965759591856871,0.35628883448270054,0.5745304174100114,-0.018828970281407516,0.5280678946177864,0.09932091219352746,0.4074896348940418,-0.038332410917645596,0.6717082619193202,0.34332078564285573,0.8185898980097662,0.8074131155038857,0.6453445345718783,0.9058438408098508,0.3885451663539329,0.9000391245995532,0.7797993732161735,0.4151675034160218,0.83547309706586,0.8409455125818309,0.7678854373464183,0.12720944413301008,0.8334202556648983,-0.0073770051064775514,0.6746762540772829,0.21858387658141865,0.8779199912222955,0.6058793707780078,0.9086153480478907,0.7910297138361859,0.3586181003091645,0.31269376326354187,0.8375740423279524,1.0,0.7448710962271937,0.6298891748973219,0.24785640353442406,0.7900891769672735,0.8926400778710849,0.7190576708933443,0.7461105132757039,0.8057308933122932,0.7262344656224727,0.8466812790781845,0.5485062784070733,0.8259928332068478,0.5875193823157757,0.6806417552070028,0.8474385274292705
Heschl_L,0.5339534987545129,0.4427646887386458,0.36634615235321916,0.5119008491372979,0.7391729068713241,0.6267280126677057,0.47946990737462086,0.28742721602310484,0.6680947126739476,0.6762355779264673,0.7519692932322082,0.47154241746914494,0.5529421431668106,0.3594515192644758,0.2491873620780202,0.4385005209483235,0.19258106216273269,0.6125880291435891,0.6059144883063667,0.6213835095293109,0.6258198316905532,0.4463552347800902,-0.12968899931879244,-0.06275215917943801,0.5323314219005334,-0.0749769084858126,0.5580192366583058,0.0071504063179046486,-0.14712338244492854,0.4725130814830986,0.5473698635702029,0.3301462806025905,0.5549356431431463,0.6723661094940687,0.3418031168068095,0.28833601660538566,-0.048902018453425414,0.3456145534673088,0.45396346744845406,0.034226099859508335,0.5327461941555848,0.4626010812436246,0.4833182497384134,-0.08087926537252516,0.547168778331959,0.5382001316449839,0.3789490540519511,0.521073597510371,0.027055990041560386,0.45713613407293674,0.7109352440091412,0.4969824051096557,0.6221367341347294,0.21183205474342814,0.34336054099522834,0.4820144292324642,0.4265925672271367,0.6278762153605655,0.5570904832356606,0.6468684715873463,0.3599480466243448,0.666855315548481,0.39594031267460017,0.25269781884272846,-0.14340945202670752,0.31755971883189443,0.3794717896510817,0.084005108909422,0.02681258446564088,0.41580878330930743,0.22924955167167868,0.5176458534917606,0.6957379533059875,0.5714509360440408,0.7053549711737147,0.4469381344932964,0.7376067702481027,0.7350381593281838,0.3438276470342265,0.5288315070824398,0.7089874312953437,0.4156405860951461,-0.023022817265941017,0.8232359324297034,0.06237336540782471,0.43201284527157735,-0.11830441252631205,0.7406092670899779,0.39086077736871994,0.7026213234565759,0.6957663719196636,0.25575064426290023,0.057567256484838986,0.7415228062278099,0.7448710962271937,1.0,0.31786516522455377,0.3263945555106562,0.60487781039614,0.6277376819000741,0.6470536910339854,0.5206236164100714,0.5667314770073212,0.6281404219886447,0.6931080533925469,0.22669560582650716,0.6069134642443955,0.38728690313790903,0.4655419758484799,0.698913540743199
Cuneus_R,0.5710656902869112,0.6508249255728226,0.26824585783222143,0.23567968581903978,0.35830684764862775,0.34498513370154055,0.4868030118248492,0.5143570892883713,0.5803711092992514,0.34844262362421297,0.6040677567019302,0.5265100689285248,0.43340273313749444,0.647461976108796,0.7080265528294173,0.6694599551843821,0.12240301803686829,0.5243989020343063,0.6644730569284005,0.46593850339860937,0.512920333878189,-0.013453559516591036,0.23290383574259377,0.6904089040592754,0.2675699056128927,0.5762210010393233,0.48407444767007735,0.5170910490286199,0.4302948054879396,0.5480308184909932,0.8584452335300817,0.21995066218667,0.5501316760364368,0.5849723415043682,0.0937870849701034,-0.008622207208024903,0.61680951947106,0.07827458965456663,0.12048549767393954,0.19759127501709198,0.6769283901154433,0.3669712689841716,0.08503174514190212,0.5081758240678693,0.5244065751710111,0.43373542033649465,0.27648597671161607,0.5702828840127889,0.4748498228238874,0.47062783678411596,0.5892214921025617,0.2774608203649616,0.558944763909374,0.624128043489861,0.3384990061742371,0.573035846628748,0.004593829675211484,0.5283137997768266,0.36976860560788166,0.5890947713665043,0.6913769748673367,0.5229927835761059,0.13182581417178735,0.5710566865256748,0.2496051352656335,0.6687823042013279,-0.15241801633315533,0.8746670400477705,-0.22569992370760597,0.4559764709095805,0.38316702941031483,0.5259065229841702,0.474986245842699,0.4415559009036309,0.5566529738279183,0.29719684195948404,0.4859816435483363,0.4804816561862246,0.21265224669095295,0.5450030364688166,0.594901051950641,0.5307844148786475,0.3451187430268345,0.3739391642361272,-0.18159000887644364,0.41858688733189287,0.6580402567418449,0.5689422817843861,0.8440457329098232,0.5951721614545544,0.469398497813868,0.3009768224016491,0.6739161544951353,0.4184178396796848,0.6298891748973219,0.31786516522455377,1.0,0.3016033151473705,0.803154018332981,0.5685276862210373,0.35626235638174936,0.5818390805155802,0.6283758440858451,0.5160921725166072,0.3527591761522704,0.6185927448065056,0.8537965053522137,0.39606149977126065,0.5358034856221464,0.525052498448229
Vermis_8,0.29339499951227205,0.19595866278359814,0.0251101551058789,0.3090118684506034,0.2547899190934087,0.4260439051678723,0.21110166465796076,0.4696981833382383,0.4108901537352529,0.3851579077275551,0.5490870743725916,0.10723933858415666,0.3102138024268143,0.5407222737307793,0.2031937718351458,0.18625691800477448,-0.260756241808721,0.23448438477304562,0.4847730348011264,0.25114341984587163,0.19334576906652123,-0.0965434338081567,-0.043900218374051274,0.0801941338365888,0.07163436610736039,0.15428219746522434,0.06599164316810728,-0.15936589758960784,0.09782131865169104,0.5479461045754711,0.3490027851791028,0.13906312039272736,0.2099415895704901,0.38544439833912025,0.39789039329272,0.2322534187559719,0.358730539621294,0.04091962315130162,0.6391115131326921,0.08284047719690597,0.33984575247491866,0.574861701243819,-0.04519913376131981,0.05290606346613428,0.18348629347256726,0.36335909973903074,-0.007712812828513662,0.2188922644693586,0.12941833732290461,0.4474856822526002,0.3006619009061241,0.4016055741877128,0.3359522933929609,0.08852923757294952,0.286523493246014,0.17764420753655422,-0.15150955363763263,0.35184517945255106,0.2806093239745642,0.2388070819380938,0.4826206547677474,0.26951448308045983,0.6088624096680665,0.4310953025255686,-0.14691201744584728,0.5546848483942759,0.17304366210844976,0.1965818412261126,-0.27739870280124207,0.08711653862335056,0.316547612969609,0.1745925158220207,0.37549031326037985,0.3939081289467251,0.3031027404423516,0.3250865928007829,0.3022540101009061,0.43339194086568283,-0.009278366876700306,0.3380903951615878,0.5408105306844159,0.1231321996663239,-0.053084411387572875,0.41316330158552733,-0.3152127533122298,0.04682605278074531,-0.03633285345692153,0.4407851403251833,0.39479118051725787,0.27486828249544276,0.39208391333569453,0.11744678146178517,0.11664046251611067,0.22003906968848297,0.24785640353442406,0.3263945555106562,0.3016033151473705,1.0,0.5181453009473094,0.2590669645044926,0.2712665796383795,0.38635861611464534,0.46490420771203084,0.41921318957999976,0.19558056976716723,0.0663802712011038,0.4619030486954222,0.39019594419238773,0.4279011201171148,0.4235946771530483
Calcarine_L,0.7009929233919086,0.7205828741360281,0.33351984504390353,0.43681251339938415,0.6680635011643448,0.5478538886476061,0.6227330797755951,0.5878708029452215,0.7737596682617077,0.6337627347971084,0.8303837615241053,0.6651342974213786,0.7113160177193036,0.7562066972132401,0.6278325352245363,0.6455481026815906,0.10666733713396945,0.7086544097945132,0.7517562595814903,0.6435909811794747,0.7110818106751164,0.17744638830111453,0.043969166821124,0.4829979703970425,0.3935616985674104,0.425838310743278,0.6313858822500497,0.344772356366891,0.2463977277678317,0.7531262154283116,0.8339738172323681,0.33131037244391054,0.7049071583235825,0.770109789780512,0.3683297731476051,0.26991150852810813,0.5282166078868045,0.2640083447683112,0.5001260495604342,0.30451415325684994,0.7670993237751271,0.6226765324941665,0.28007575629115466,0.31921095453732395,0.6909214816046843,0.5747679777045348,0.40288430614077986,0.7030333333215988,0.30632810332114213,0.5600212393822732,0.7765839147675728,0.5119151334965374,0.7610264925656205,0.5389473487163409,0.4726743242863552,0.6978970815269094,0.1153601555220187,0.7645818324323107,0.5248747037901149,0.7751073234091773,0.7563970804994743,0.7116230201643075,0.4423714282371366,0.6266198411237177,0.12380667526165774,0.699746766209142,0.14737823179285983,0.6260216000025877,-0.1645588588160208,0.5907673206684184,0.40157015060312345,0.6506924082330027,0.6910690482418289,0.6215030694313247,0.79520274461838,0.4628852996121384,0.7352693260975324,0.7157615876621242,0.30432241443528846,0.7400788252507567,0.8156076156949992,0.6354721435676391,0.19099346560643193,0.6957793185662912,-0.14138473812981778,0.5209058485140752,0.42703677558377756,0.8020308613924967,0.8223054639873465,0.8055021596952497,0.6622380806340222,0.24788259206096222,0.5617085265021965,0.693770964445903,0.7900891769672735,0.60487781039614,0.803154018332981,0.5181453009473094,1.0,0.7368154189184282,0.5555019802125604,0.7036598847252012,0.7745561187497024,0.6441324676668234,0.5827157888802156,0.5722107883937572,0.9379381619526559,0.5256861990575804,0.6634522013113945,0.813260582083641
ACC_pre_L,0.9354944922111867,0.8859924595400344,0.5614326039277411,0.49986184337776335,0.819538199073525,0.6667928757777015,0.872029797144163,0.6414970517845138,0.889278731002138,0.7222325842592585,0.7229406831266653,0.8734684169022838,0.7007315741498017,0.7902819412705848,0.6338492988900225,0.6090717951547502,0.015627533138383772,0.9492269665490382,0.7949174015034758,0.6518436973625271,0.9377704344961953,0.25660098738608794,0.08459043624000337,0.44760144636756793,0.5215848961676118,0.28142056211678784,0.9009987948206769,0.21027999790272375,0.2411848122806328,0.7764949576099811,0.7345069646046081,0.45804121669041437,0.9408839299985715,0.8990364821698656,0.21316662884361848,0.09836507562989814,0.23603345897752492,0.5361580434026917,0.37618772858341815,0.10242364154101688,0.7726147414799813,0.31828838752222843,0.29246073929687894,0.29193167902420897,0.9124291297284007,0.7300339758151094,0.6363252262135456,0.9207652091780846,0.25507462428783584,0.7181990405832849,0.8172748436802046,0.653882945709577,0.9047543006685121,0.6066892580527375,0.5887670559622029,0.9075297608517187,0.27862101770036435,0.7960085960447059,0.6021357718486363,0.844334754539232,0.7011852579495881,0.8745560617160613,0.2611046671390037,0.6942121216088439,-0.08101111729917458,0.6345651899910104,0.060108123348528955,0.4257133379093914,-0.21827389960416108,0.7257424305868366,0.46406256546005925,0.914507764494958,0.8521909941823593,0.7309731009563523,0.9220114097521014,0.37363364090758255,0.9192629085348508,0.7559098533820412,0.15659196096725952,0.934342033935742,0.7910442679382226,0.8400519806419307,0.1377977004611239,0.8203925233964333,-0.09129409505726646,0.7068014193909372,0.1723874057906062,0.9060459285022832,0.5626022070860045,0.8800518975864517,0.8783515910653643,0.38291807488401386,0.25300944966922345,0.8821487494360131,0.8926400778710849,0.6277376819000741,0.5685276862210373,0.2590669645044926,0.7368154189184282,1.0,0.7193734485119997,0.8506384066178737,0.8852887570541914,0.7756515060934429,0.9177002687834203,0.5690695346916923,0.7570057479223442,0.7090671670388148,0.7894087369510109,0.9099235187159206
OFCpost_R,0.6723102033410883,0.48116668606432245,0.726905957730562,0.521499764801105,0.7024817575174462,0.5465671996910726,0.590374992929756,0.4877741776664619,0.7635249810331354,0.5531909602813109,0.6286771468412261,0.5341352786208842,0.40304700595059273,0.48318487783528175,0.24421407777776233,0.36798982408072056,0.12743058251902087,0.7116748881934223,0.6895236749466173,0.5081966467841507,0.6287161931539724,0.3916758030366093,-0.011067765958974364,0.05321582605784022,0.49672036174828793,-0.10582925902284025,0.6100016416285101,0.04362154264675809,-0.027849658160552113,0.473683646326747,0.569145933568693,0.4432150569828936,0.6090836104612446,0.6001942468365996,0.3281015150517244,0.0793664584340357,-0.12109198362089348,0.4877322653461993,0.30027164044786075,-0.13599635346891986,0.53855452771839,0.2789594269744545,0.362136399888807,-0.03894772598812139,0.566514973444974,0.7346916371263447,0.47092729066884537,0.5937355606060144,0.16904360058074722,0.6774744692632623,0.7054706764425862,0.5014363451153645,0.6760227100358431,0.18966072357165517,0.5048076019178138,0.544430507879915,0.32682608067481356,0.5970530281077042,0.648873256471396,0.5513278872418887,0.49410664949134775,0.7425741410622099,0.24292552452107863,0.3929079806884351,-0.2712592571045776,0.38591421427281575,0.09456273804528394,0.1048652023714456,-0.04364205725748906,0.38694788659435,0.20225194235097965,0.5405611077969282,0.645694735702718,0.6885473325196619,0.7197553363070294,0.5196037834429649,0.7036641141292784,0.5786742579232848,0.300069947381748,0.6338625243885353,0.73443521184137,0.4556960659133428,0.3396924088912441,0.7528413786050876,0.04077839020206875,0.5500713427207884,-0.12736180922532545,0.6976889384739562,0.3587992822203009,0.7662409643448593,0.6287341957896929,0.548649995756111,0.026399403584220448,0.668244655127168,0.7190576708933443,0.6470536910339854,0.35626235638174936,0.2712665796383795,0.5555019802125604,0.7193734485119997,1.0,0.48056816026426696,0.6452680444009782,0.6737617850145624,0.6939624189204335,0.4417878353928783,0.5991409957684072,0.5393188135722919,0.5726754679678315,0.6993373780344356
