,Insula_L,Frontal_Inf_Tri_L,Raphe_D,Cerebellum_4_5_R,Thal_MDl_L,VTA_L,Temporal_Sup_L,SupraMarginal_L,Parietal_Sup_R,Temporal_Sup_R,Thal_VPL_L,Occipital_Inf_L,Postcentral_R,ParaHippocampal_R,Occipital_Mid_L,Rolandic_Oper_L,Precuneus_L,Frontal_Sup_Medial_R,Frontal_Sup_2_L,Red_N_L,Thal_VA_R,Angular_R,Cerebellum_Crus1_L,Cingulate_Mid_R,Occipital_Inf_R,Rectus_L,Olfactory_L,Thal_IL_L,Thal_MDm_R,Fusiform_L,Frontal_Inf_Oper_R,Pallidum_R,Frontal_Med_Orb_L,OFCmed_R,Thal_MGN_L,Cingulate_Post_R,Vermis_3,Thal_AV_L,Thal_LP_L,N_Acc_L,Cerebellum_Crus1_R,Thal_LP_R,Cerebellum_Crus2_L,Angular_L,Temporal_Pole_Mid_L,N_Acc_R,SupraMarginal_R,OFCpost_R,Supp_Motor_Area_R,Frontal_Inf_Tri_R,OFClat_L,Thal_VL_L,Cingulate_Post_L,Frontal_Inf_Oper_L,Putamen_L,ACC_sub_R,Cerebellum_3_L,SN_pr_R,Calcarine_L,Cerebellum_6_L,Lingual_R,Precuneus_R,Cerebellum_9_R,Frontal_Inf_Orb_2_L,Thal_PuL_L,Insula_R,Temporal_Mid_L,Occipital_Mid_R,Parietal_Inf_R,ParaHippocampal_L,Thal_PuM_L,Thal_VL_R,Red_N_R,Temporal_Mid_R,Postcentral_L,Thal_MDl_R,Thal_LGN_L,Heschl_R,Thal_VPL_R,Pallidum_L,Lingual_L,Heschl_L,Thal_PuL_R,Frontal_Inf_Orb_2_R,Thal_PuM_R,Rolandic_Oper_R,Caudate_R,Putamen_R,Temporal_Pole_Mid_R,Cuneus_L,Cerebellum_6_R,Thal_AV_R,Raphe_M,Calcarine_R,Frontal_Mid_2_L,Cerebellum_4_5_L,Cerebellum_8_L,Cerebellum_8_R,Amygdala_R,SN_pc_R,Rectus_R,Precentral_R,OFCmed_L,SN_pc_L,Frontal_Mid_2_R,VTA_R,Thal_VA_L,Thal_PuI_R,Vermis_6,Occipital_Sup_R,Vermis_4_5,Thal_PuA_R,Vermis_10,OFCpost_L,Caudate_L,ACC_sub_L,OFCant_R,Paracentral_Lobule_R,Paracentral_Lobule_L,ACC_pre_L,Cingulate_Mid_L,Fusiform_R,Parietal_Sup_L,ACC_pre_R,Cuneus_R
Raphe_M,0.3171170783246549,0.1989795944743998,0.23004659343040745,0.823990057351193,-0.28347354538332187,0.41521065718150524,0.37962903395620445,-0.03159620271268671,-0.5791755073278182,0.67265300342074,0.5378422186667632,0.002662815437101147,0.3549571792018478,0.3752193941245776,-0.26526286813738104,0.49117451617479924,-0.27903548787429794,0.4388430282858751,0.15382916946157973,-0.04967818455793603,0.6917524093968653,-0.5057640356579203,-0.4488025815924087,0.21252323830543904,0.025177210327358892,-0.15796613590576913,-0.1424645414054231,-0.1364276514188607,0.14524131600512186,0.5935057984688611,0.4885182223106474,0.5136830341936099,-0.23885241660103135,-0.05699333143725894,-0.18089935026838788,-0.21658608595715173,0.5753522028395632,0.09192425250793697,0.5290035164539675,-0.2554486822880929,-0.12670414512686093,0.5104113890920909,0.10410936431974327,-0.5460077247317381,0.18309071088160112,-0.09488151265758481,0.571331634388382,-0.37636725526135006,-0.1252412524208232,0.5831721452759346,0.08070895163601823,0.40146642739787064,-0.3547774336651993,0.383393417627744,0.47464597856794505,-0.1194306969936849,0.6631983383640166,0.1367037050929991,0.5273386695761192,-0.3271012847006187,0.17394458343511662,-0.37945306996209704,-0.2717910320877471,0.11838229187446869,0.3536353501192396,0.6878837763349885,0.4247539944495135,-0.022011454025655696,-0.22744430189401232,0.47920551274869955,0.1181956225692281,0.6495513047442791,0.42643552666786216,-0.02529893268195551,0.2623512570619224,0.5282872900527905,-0.41832849046376064,0.679886563937913,0.5642474055551157,0.249885601418061,-0.48227411790130614,-0.1446089280811763,-0.14419966404779627,0.6545791300322414,0.6783694009696026,0.8208588966190471,0.5691506988093444,0.5750977104848584,-0.047165404317568306,-0.0006285736608748543,-0.30231956295333845,0.6436894342602004,1.0,0.4555417092129282,0.013503570175481991,0.6426822956189524,0.14929543116784982,0.24864412835360952,0.009360355496638871,0.44436799395658716,0.2802754357651958,0.34570201653795096,-0.02594718503532624,0.5339683530107855,0.24570170766058266,0.6612124808804031,0.2625363192819435,0.46239052110942347,-0.4730222933941838,-0.6891712006331505,0.056864979510031805,0.683721959369213,0.6726325841187729,0.2099274849628911,0.34392256276552174,-0.008144441987479425,0.07602966065232163,0.37154336030763696,0.019937878242028743,-0.38425654322789116,0.007970874861606055,0.4776225081778035,-0.292772757707688,0.23731091228264017,-0.5469708874108342
Calcarine_R,-0.003917805449075419,-0.024706835368977564,0.12209488583316147,0.6968324012138765,0.24630175184374967,0.5108504516615746,0.29156651670347444,0.3357255894935229,-0.0223779698434675,0.6093358199631193,0.3589739424210645,0.13177126190847355,0.368141264966976,0.18782122245053498,-0.07889740892314019,0.14831380388802298,0.3440375755517598,0.31189359452399884,0.22380967289899528,0.03949621279500788,0.17662217809239655,0.1580056844468048,-0.019525891564228282,0.2818142482095221,0.09826873151955567,0.02993015903060802,-0.16701967042772603,-0.03295968503277586,0.22184050548850479,0.4889586285369036,0.48730203045329795,0.06082557478496961,-0.07712019618788109,-0.032956215453280445,-0.15764381431997548,0.21053803013890435,0.3546142617050812,0.1151015669965534,0.2970790643569079,-0.1288746829546849,0.413439230252655,0.24379940854414878,0.07712312370094887,-0.05576783824753536,0.30684678514109487,0.14419287683910847,0.6550222094583807,-0.18692965724514707,0.10656852109035264,0.34484767377729997,0.1167164033002483,0.343678272218315,0.21957063991830633,0.15832738813873273,0.11550707414579003,0.051169754113238736,0.5488822538903094,0.18880880937682762,0.5324890717298219,0.05285106146076775,0.7349437933691347,0.20023376821161376,-0.17554557739722995,-0.1202642100899725,0.3079755428767385,0.457492421041817,0.35907076709986757,0.1857776448790117,0.3138341386253617,0.4332318956810015,0.0575734184993868,0.23476637224907151,0.23599846156119234,0.4340814812337613,0.3394684738273168,0.16396980172223352,-0.19638470727373813,0.28080313243668864,0.3343922906525901,-0.10194310105575888,0.08782853576129625,-0.08856625533034482,-0.017658962441337325,0.22125292085339054,0.3177280688319301,0.3798960115861647,0.08691838334735506,0.15089731626984576,0.1563411510216075,0.6100147020652014,0.1261930590411985,0.2700731789074021,0.4555417092129282,1.0,0.06588741838390187,0.6368418570882742,0.03544398837918377,0.1431742453040889,0.3327517725078019,0.11037178881412542,0.14874827382057967,0.3281982292528927,0.07631736673742692,0.5693340390382426,0.03889378530750532,0.26026677805980825,0.09242353504610233,0.25596216080506146,0.10529522615955006,-0.1675813582334378,0.6265377306606559,0.37261619245925276,0.45097837002344854,0.14869243486843198,0.08341469817312268,-0.10204263840286665,-0.05558296879460617,0.3418278274096094,0.11003776172718646,-0.010381392826079932,0.2478017166543884,0.6887509993578981,0.15769419727728168,0.3221113227826222,0.07840622769858271
Frontal_Mid_2_L,0.6448971532494612,0.5777020251461114,0.44281683187327686,0.18547350965207118,0.09769879739135423,0.16271917907786482,0.2874456244824328,0.40600098546890157,0.2896006298921693,0.1992554757843747,0.49143959070468446,0.036629505749740804,0.5809968931665012,0.40057124712184616,0.01935323417048631,0.490890468393571,0.3675181053208707,0.7065121526566593,0.7650197069613446,0.3567003831254486,0.2692144524735118,0.13663335916302427,0.09233390259535289,0.6855728540924884,0.10909572185250195,0.07424908005904744,0.07474870197188523,0.35975380567352805,0.5866591792529601,0.21037979206926932,0.482578576631624,0.2921808582785464,0.09023900734772684,0.1172247054914898,0.5011275658449968,0.5445967446871175,0.41758345756469983,0.25692905801917737,0.4293493206475013,-0.06847706986088105,0.12423110251205663,0.4580858590114154,0.1284850757179621,-0.02340309713044012,-0.3480285734292554,-0.08308892123437916,0.3957354281843517,0.08351292107973858,0.6468709447761067,0.4891307289344165,0.09819963951499455,0.5170154838828578,0.33074970047865115,0.5976528991130764,0.4777364847645969,-0.0071435336288617835,0.41647985544935373,0.4008986079187606,0.1403471558166691,0.2396511114732246,0.2779758457669862,0.4417708011767026,0.08480082121233799,0.34795314438881053,0.44841284261499376,0.3907607261543923,0.0250433028734926,-0.08846593159823286,0.3707810962805802,0.33406954692761387,0.44298202166015976,0.45166702786664753,0.4842956560619605,0.2801375134374022,0.6547617857525604,0.3805979765044023,0.19157170930818027,0.1496000231561619,0.40464049250575357,0.3232454153004247,0.3045495939969602,0.4483803547264257,0.4574442230254577,0.14749397076656198,0.3501862002745891,0.1914972432127215,0.4553184638453874,0.3405365266288267,0.000676234646709129,0.09085280732474553,0.1597215669047962,0.46833753020047664,0.013503570175481991,0.06588741838390187,1.0,0.3471599310701501,0.11138876356410207,0.23454813940622402,-0.15896807442084343,0.2394918483703584,-0.08285352894671559,0.5578332346880583,0.18276810034167812,0.16641270593512825,0.6922142029249313,0.2623944762698935,0.45104367534434625,0.32030745348244105,0.14475166150233554,0.03771307559463105,0.3142145194773453,0.39701006917300424,-0.03689379894583819,-0.1464586711893499,0.6687786403065172,-0.11897613325629476,-0.2020934339295315,0.4611028502700349,0.6617942999941683,-0.045272345167308804,0.6176488715547053,0.31797902724950755,0.3034662988144731,0.1020452239427393,0.06580368838075089
Cerebellum_4_5_L,0.4570755174309891,0.457008166699187,0.43093578987574654,0.8693942903514661,-0.04355191906106062,0.6843882902241246,0.37444001334671523,0.309791307514968,-0.20817902380752767,0.7935941448536719,0.7622710619266726,0.08748960850571408,0.5757824029704347,0.6398487322415178,-0.21226155527163534,0.5582897875215791,0.16685140004125065,0.6000688919559812,0.5713661743349578,0.26587007306049476,0.5709818584067268,-0.07326893241385043,-0.23117593691515492,0.5041660830031078,0.08714249999869818,0.0583852428599154,-0.18075048505641744,0.1434942551272571,0.5346891394054883,0.5797483360529658,0.7252133469553417,0.5452697404657314,-0.21430474171353794,-0.049719577142984916,0.10666118616301888,0.29537802761999704,0.5873280599241999,0.31212477160133756,0.576761434211446,-0.15944712303055045,0.12449368957211754,0.5722407249692535,0.13120181918674484,-0.2667169583024841,0.001752710245541771,-0.12484073344453661,0.7649451689516398,-0.2652738781470391,0.30467880535800207,0.7168137329055367,0.15950434238110883,0.5700769579991267,0.0272570442064122,0.4365059618025863,0.539568685038477,-0.11562681945142582,0.8914730933232586,0.47858472100088034,0.7090743682301888,0.06551834907311253,0.42339503694379693,0.07341479087418701,-0.22869816517969366,0.16145519931530564,0.6357944109216841,0.7936608775565942,0.35620879314291065,-0.032424723481511646,0.10103988120959936,0.5552804800352981,0.33978997518279813,0.6890551760865732,0.6173539044467115,0.43652057517945025,0.5821541418754465,0.5396455179574775,-0.12173880420555952,0.6422277175378389,0.7386409743079724,0.3122464560366378,-0.007106177419166091,0.08731903939254224,0.24873289824925945,0.3956398286300044,0.6929607238663342,0.641676270507988,0.6067800571719724,0.6456695038448258,-0.07266301380639403,0.3355815602432789,-0.18918436234580435,0.6663449021700794,0.6426822956189524,0.6368418570882742,0.3471599310701501,1.0,0.21130864439371566,0.23353285726578332,0.06683851011082434,0.5013291456773077,0.2199578757514401,0.5523862847373868,0.09782379585812864,0.6273956833431837,0.47868266941564924,0.6283112965761998,0.4290604070189112,0.6235867199001723,-0.2000700280356699,-0.36777480519926625,0.495410171333025,0.6400810771220824,0.5605227919561261,0.06645540128392771,0.5504139049554082,-0.11766856586151812,0.02536356041950673,0.48141346182337513,0.3438192234435755,-0.3369644776239769,0.4090440275543519,0.7485895296934094,0.06485423683290208,0.17235737707820176,-0.13905621084240244
Cerebellum_8_L,0.07319381248661513,0.16594292281954043,0.023757536526750625,0.16214439988861834,0.017913277590651578,0.21942777712468037,-0.15468697154708566,-0.05894113221806886,-0.1335651605340107,0.19663933410447162,0.11378203544873976,-0.1324075691618423,0.13150174680476867,0.19491689687783206,-0.23034544781367627,-0.047996004318170665,0.023187203518046446,0.167111667522071,0.13927287956763776,0.042466582819873804,0.1167695450372023,0.031192664165147748,-0.12343027424566341,0.08663672348966742,0.15100249229285093,0.020669963612993874,0.0084825611354699,-0.10626175052650244,0.31084967792852675,-0.25599639601028706,0.13585292455524764,0.14434489055268238,-0.12135212443211117,0.09981871482914001,0.01376894170452496,0.15964202810202854,-0.052203831861218616,0.011441749502761549,0.15945522339914733,-0.10616202484385134,-0.16590855041271185,0.2024129306346945,0.11655378899806461,0.051562402984633174,-0.18557809413877033,-0.09326787039841726,0.20257216945301304,-0.038278918658846306,-0.03227712085525355,0.21786935882471195,0.1251573131246879,0.007997155101507144,-0.041970116133221894,-0.019072612177527648,0.0645290610929143,-0.046213009112486096,0.1380077180120808,0.4943565278823913,0.24143071826626913,0.42659677066975965,-0.008363180565434197,-0.05201704349830629,-0.23843366528944912,0.13567508797978048,0.0646207477738801,0.22889537182332828,-0.08430815568843703,-0.31253902386398835,-0.06662691712116603,-0.06076537663917098,-0.06921637244734027,0.16521692581635633,0.2516722405180108,0.10015874343377128,0.07592167127755141,0.13696916872796921,-0.11975695790395818,0.054024097393018666,0.1372570415325334,0.06692693766760709,0.21544203268366924,-0.19437941516142526,-0.018766733300571787,0.07665751519175272,0.05196800038360804,0.14281900243511697,0.13940296690244233,0.12596257344362013,-0.09218701313213146,0.06997449196122964,-0.10985648587872976,0.2825268431016989,0.14929543116784982,0.03544398837918377,0.11138876356410207,0.21130864439371566,1.0,-0.16264059823030805,0.024403457718561544,0.152779804684653,-0.10927345467720587,0.15393649180072141,0.06121957295713045,-0.004834301154977816,0.10161058097406073,0.3076720699814989,0.05090273482683033,0.019063709594836428,-0.11681279432251133,-0.10041236434279581,0.1019532580552607,0.04641143736662436,-0.09565426590482203,-0.08828416428263877,0.1375882659011685,0.15387637459905582,0.005141980274842666,0.09591574060595257,0.13352790303333315,-0.0321956580271717,0.11334838286497126,0.2850270836946346,-0.04276976111916456,-0.00894079707091904,-0.06447572325592765
Cerebellum_8_R,0.32587320710167655,0.004278172464035877,0.20053941703324873,0.2462552450682522,-0.27621248842523927,0.04292296505581761,0.24054800731083584,-0.02058156920718691,-0.11367556267117544,0.3160732506053943,0.32789111704842744,-0.07288551157789883,0.31740996639217883,0.29547214411156203,-0.11490042960727533,0.4352218164552718,-0.08353520936896934,0.3121864117203708,0.2737276754803728,-0.11220968336361428,0.47172895504220613,-0.31230423826525106,-0.32395927635732835,0.32285141814953355,-0.12569420001764264,0.06059963962213958,-0.1351972801710731,0.013081116740738283,0.14670667359935397,0.3317260369718395,0.27888259442631474,0.48763683930388674,-0.06653603145355613,-0.045797903886428834,0.24976084912287128,-0.044705357156147256,0.4028928054011365,0.4357976844908499,0.19853708094471215,0.3121832198773752,0.054703255337303046,0.34115016515574614,-0.10580984485361479,-0.39509990200285355,0.037773956607150064,-0.03305370918635771,0.28247807064545705,0.27174700793145656,0.24334407699222393,0.38803007954362556,0.05194587944607243,0.3654703481236227,-0.02366492236379514,0.3552239494642869,0.48187074937101915,-0.07734953911547088,0.31383910256612163,0.03367634900461081,0.03195100383837463,-0.13086950036524034,0.1429798287220816,-0.0719615931930899,-0.17581930974029664,-0.06287195672879209,0.35304127334769664,0.3695915135067393,0.07446166577436916,0.0043881671515411174,0.004927560249600455,0.404152447149647,0.2750979537339668,0.4711544102122842,0.3074945309903024,0.08253119042284458,0.32044347426692593,0.45282717171196657,-0.024347835486192244,0.43860776867915663,0.4618009227678909,0.393841466394316,-0.31550987531631447,0.118219272283898,0.19166935730926132,0.3613694217375257,0.45008065935834457,0.42395031548243456,0.34509786293202277,0.4489887539681142,-0.08033438196253954,-0.14589302050457162,0.15868578834761082,0.2767252107756633,0.24864412835360952,0.1431742453040889,0.23454813940622402,0.23353285726578332,-0.16264059823030805,1.0,-0.059500685856182144,0.4879232777275086,0.27339799907070256,0.26274425078458336,-0.10684830087833744,0.2576941286658624,0.3826175310067671,0.3649094920428884,0.5398000573476086,0.4581302316106807,-0.14908387528141268,-0.3192855641166641,0.005696434430676709,0.451374843209055,0.21258960428093715,0.16810509876007398,0.39955575005303473,-0.08207656789766896,0.09263826478051873,0.3319366343998233,0.18243602902322362,-0.1946660035471216,0.1812096786099713,0.1392689542830594,-0.08528350719745108,0.3032317971924698,-0.307666663434789
Amygdala_R,-0.06605062218089663,-0.08856455872085822,-0.04345234163930115,0.08134862033389888,0.3578232586522752,0.18836864441967055,0.14370469643149106,0.1908371648062434,0.16187942306722283,-0.07766583957534977,0.10997341585613427,0.10913774172829692,0.10529627552629024,-0.1764342115639585,0.2435892742307157,-0.052073130271296904,0.2966290335227393,-0.022144927995647656,0.08096771425901449,0.0036587604632984543,-0.1572739832784214,0.15447274576859465,0.2197296121863449,0.08216007652821225,-0.1515862677827434,0.015023495173418085,-0.08389570671692034,0.0904728379704027,0.04681339032538105,0.2636690055924139,-0.03291154048152656,-0.18627993732192022,0.03571025625344618,0.2339063669618466,-0.07800333401013253,0.20074397513629844,0.07913808150700029,-0.10557042036361305,0.007303892859320048,-0.05277192993254857,0.12522369306541842,0.07614864358062925,-0.18221554772749396,0.1675417923039615,0.3392804670948623,0.2629281288810651,0.03880780520831993,-0.05164185771822682,0.12118245208065931,-0.2266039788590849,0.18213921221240525,0.16894287935963925,0.4060744153242305,-0.011123776487778245,-0.0934637933974183,0.10288856559943874,0.047630846367140094,-0.07418992596474792,-0.11231582839293291,-0.05354418568653902,0.3350208165740513,0.22435001073969627,-0.10826036182350214,0.044568311094869625,0.09066324771178304,-0.08770739208797776,0.2505863429578687,0.1176277871772299,0.1802781887395942,0.23340761611485195,0.15887662507617228,-0.11879604319602194,-0.07752458165723257,-0.01843703618681977,0.17676519934167773,-0.09559799051277858,0.1547209193622055,-0.18253828117177737,-0.10419868797766253,-0.10584426077033975,0.03078706022944046,0.14076282723502745,-0.01268548490756755,-0.03658206489968313,-0.0723418436871386,-0.11397209938592463,-0.2894418744352972,-0.2795962298267884,0.33677373552714396,0.293568367840641,0.21690475904435141,0.02434154392624549,0.009360355496638871,0.3327517725078019,-0.15896807442084343,0.06683851011082434,0.024403457718561544,-0.059500685856182144,1.0,-0.24041884929654028,0.2592591168462604,0.11039698777018722,0.16188904959511488,0.281092033733698,-0.1136021730794889,-0.19200274032221382,-0.09408740571022405,-0.12324197342062307,0.11248107767489013,0.03277597006124417,0.13533864034223483,-0.02484966016724179,-0.03999340892146421,0.30260139127746527,-0.1868980141166812,0.038374559209286424,0.14246179041109175,0.1908145784036554,0.10081501462708506,0.25793045632072054,0.1665374044620431,0.13307709910734616,0.16500350308514794,0.42421749059551744,0.08886175813040781
SN_pc_R,0.3582662935627356,0.11732371756390592,0.14796005454736064,0.40475929443364944,-0.5797632858931872,0.3372304015999153,0.10011597357252013,-0.25782277562387723,-0.37317822068111456,0.6632013498314627,0.5003794846212206,-0.08097371895736662,0.42418949233147824,0.6605472439798918,-0.3804110646601734,0.524998589335648,-0.2336479851858165,0.4747764608578313,0.3494921527580649,-0.19636358453398245,0.7697391136484071,-0.42228794271253195,-0.4841121071197918,0.3048440567775051,0.005780101617687791,0.22150969445763533,-0.09436645733392521,-0.05564902692019365,0.36807563735553245,0.1489365715149148,0.5037419177782578,0.8797409651942387,-0.2967787307284835,-0.16926370016093129,0.15743459765731177,-0.001347254724553436,0.38093337649813963,0.6346201375572602,0.2741233297642879,0.32784499988348137,-0.28353216364107414,0.46796523838297993,0.10914585329028659,-0.551966274325326,-0.19090535084186866,-0.08921954021180423,0.46520205354530547,-0.07293042940184698,0.1175904264515047,0.7354424245539483,0.1786741470268422,0.34593002169723386,-0.08222195872782305,0.3462030760294047,0.6577044036586464,-0.12220707778147533,0.5539965498501902,0.5533142581822227,0.23507019406042673,0.033433657349640655,-0.10438045502117206,-0.29359754276123334,-0.2340988048574262,0.13129469301642377,0.46794358437093,0.7207800505840289,0.02646370718075754,-0.23219776706426293,-0.22606572991248747,0.4348265242263006,0.23224692921096926,0.7294766821494588,0.5593057749225359,0.1441926545173496,0.2689830728956524,0.7084050437004603,-0.2443971179181282,0.7594422502139015,0.7167215178166143,0.5795692983362944,-0.30134561218508527,-0.15473551221570966,0.21419383693436156,0.3784233601524412,0.6653811626075724,0.6742096198988273,0.5203643996106256,0.8303372257067058,-0.36101781541707173,-0.15526373561515053,-0.31078366549486164,0.5354613218519783,0.44436799395658716,0.11037178881412542,0.2394918483703584,0.5013291456773077,0.152779804684653,0.4879232777275086,-0.24041884929654028,1.0,0.16570134541240977,0.4433128564870534,0.16698179057514043,0.29721070949627887,0.4808838675377347,0.8328415027212035,0.679755990693691,0.6727609158931195,-0.47107556306884985,-0.4720279386989626,-0.09706950137070017,0.6096760129014853,0.24667750738708893,0.0016846481711618145,0.5845822087964194,-0.11147729373255952,0.24599231900785773,0.3143700194557903,0.2053532025500991,-0.43716493507067655,0.152657356492456,0.3480425942201749,-0.23353605344062925,0.2627085666273367,-0.5053707851420657
Rectus_R,0.17971532884584315,0.11341600145536518,0.20513061210629183,0.25211439407725683,-0.049997345360214135,0.39912376558993784,0.21001709333989388,0.0076169728984134275,-0.1592352168712833,0.17931110530695918,0.29204410978262085,0.2173737678841053,0.2836340593463885,0.2004878917832658,0.11136410554796398,0.3075065484578165,-0.05823724496687018,0.20396764923597405,0.1857268975964169,0.07929328776468998,0.23281224404914483,-0.2575105801161552,-0.18007518421867977,0.1841993345673436,-0.046069215151386116,0.008398138266992143,-0.27477655800128414,0.13611769246673425,0.04765374830844613,0.39861597820517536,0.1838477018359786,0.26047563709361843,-0.2113954489141013,0.1461010844836996,0.032873298755987615,-0.05456102577545409,0.30178231068509875,0.1238104547399602,0.16905855546641818,-0.03091253344146038,-0.0732394345107593,0.19372312316228496,-0.2679676912875021,-0.21612332850449736,0.22023416623306247,0.12271545985845848,0.1651122340295769,-0.05398688523437681,0.17253703660433595,0.1556685646040792,0.30168512568134775,0.28149026410844113,0.03423805216016392,0.23536503992605004,0.23248929242415614,0.06173243812505358,0.282203397787194,-0.017397407409252306,-0.01798587329520472,-0.25660177535364276,0.03353714788661108,-0.11524984521938182,-0.17016029567307153,0.19580163466704686,0.24179079589303926,0.21866394656974814,0.2720510471076894,0.05787753920302577,-0.01268060910435877,0.4369163060378914,0.2865809903674533,0.27394076485828717,0.14478927131439098,-0.17999974175071576,0.2619957681404971,0.2635369738018655,0.0504111729284086,0.2503314332684899,0.23821945862579408,0.1967639476286352,-0.2582805282010623,0.13331706078367003,0.06286444425680295,0.22031326828149755,0.31095003583778197,0.2831616888704158,0.17489132598367246,0.23235413417673553,0.061932125644124245,-0.00764349479509525,-0.0363882910127319,0.20390527747872775,0.2802754357651958,0.14874827382057967,-0.08285352894671559,0.2199578757514401,-0.10927345467720587,0.27339799907070256,0.2592591168462604,0.16570134541240977,1.0,0.20308193402939614,0.10606069035269791,0.49930763800771955,0.148385681187033,0.19527775421646695,0.22163213204759624,0.35263254756892326,-0.26400725456401336,-0.26982783342335914,-0.04509642334698938,0.24885665892552658,0.14681606528954855,0.4608789784097827,0.11414976105022466,0.07216091411039886,0.36030198745480607,0.3458252407390565,0.154687589039769,-0.13348619915564755,0.13079423425695422,0.14275837143032932,-0.08499956411765763,0.2844743336402326,-0.28376661831692396
Precentral_R,0.6500045511336588,0.4194546535093683,0.4495806039598549,0.5270431476825238,0.011291816862286835,0.3818463252524183,0.3681491108258343,0.31713879386445226,-0.07785176801557395,0.547607955479286,0.7318171196504576,0.19665157541859607,0.9213770036871236,0.5207472618007853,-0.11325512776932843,0.5477775208293243,0.21026626210574728,0.8256577399787842,0.7825343632916864,0.17262066455863684,0.5311817393662508,-0.1854155188520451,0.021072587077637775,0.7635066261466823,0.015574864050176763,0.12201444221165865,-0.06033000867068953,0.3094762483951369,0.601483367743505,0.44446353803397093,0.7684276760184438,0.5496989961762911,-0.02829950697521122,0.006479173460008994,0.4246885899878567,0.5182015390569095,0.7072134612054947,0.4410221914131419,0.5793436261134933,0.01503111379765764,0.055253065823497094,0.7136002808829299,0.06993303384038049,-0.23771925987764056,-0.1625965973839762,0.07384039728146236,0.6739737277414621,-0.04382034070061176,0.7151116414722214,0.6450169835703994,0.2580389948680226,0.7497464809182697,0.28462571409031473,0.43808494779051516,0.5869961223943836,-0.11770156017512741,0.6855536252827081,0.41596561168461854,0.22645235971048475,0.059882008783802905,0.40902489617629917,0.24245590360778227,-0.09731481938885976,0.27936893224312315,0.7488557708762493,0.6760157200813107,0.3362440493341972,0.01305912438913835,0.2184447138816447,0.6587645516488034,0.6570692055803197,0.7215090965409722,0.5579398915953309,0.1941623337851669,0.7741202528036549,0.6382036315948455,0.15436777892242626,0.5330570592150601,0.7196616398788112,0.39893258716582375,0.02186035458880982,0.39041395156674075,0.5486733572013917,0.365966125337358,0.7449690952664214,0.6124073378692871,0.5228926353165843,0.5570523124955665,-0.02338059815639389,0.18817474445857876,0.015086821872167507,0.633405699513809,0.34570201653795096,0.3281982292528927,0.5578332346880583,0.5523862847373868,0.15393649180072141,0.26274425078458336,0.11039698777018722,0.4433128564870534,0.20308193402939614,1.0,0.2753262417918929,0.5183752762406844,0.8159188223046964,0.4634684580667575,0.6244141313593508,0.6182065664199579,-0.1980512356399584,-0.30100361520539887,0.22589990806103388,0.6751074536569219,0.15330354662184986,0.12951048498823156,0.6674117900919025,-0.15036627389355842,0.2196082262495848,0.7524754117810257,0.6368937020819188,-0.10115970964236269,0.6199289762982043,0.47272241736999315,0.050721291251178635,0.3880148312119027,-0.2796411901444159
OFCmed_L,0.043033700779373095,-0.07608322209800693,-0.04958293119295531,0.0716271990679033,0.08343842495516984,0.16632208389688483,-0.05031546524694947,0.03128212233390573,0.11770840460381533,0.13909115536592473,0.14450592607858428,0.08693850232599916,0.2728270225239894,0.04785683018229907,-0.03079384554513948,-0.030375837223471112,0.16351796605522692,0.13425186486000917,0.1623560444028575,0.0022887072168415114,-0.02305086839919771,0.0015730659810929146,0.27580256403612713,0.18981360810077136,-0.07064573795287879,0.5826747045669535,0.1998124324033484,0.08207279682864378,0.2262890954673906,0.0292820859981468,0.1508427529682775,0.06974487299336415,-0.015834686824287056,0.32297949101417506,0.08231059130514197,0.18976761908622847,0.05154430654900651,0.09556725365980866,0.09225109677121188,0.023625485390353917,0.029874709028712327,0.165945679128683,0.08798104859301013,0.0416313332494315,0.060770993203289464,0.18125380332644186,0.2377288063413665,0.005233357709785442,0.2394902668694256,0.10100141372513208,0.36743678884372605,0.1405276950852534,0.16364731851753328,-0.06274683311870348,-0.04208651348490024,0.2052938298100995,0.17169536300453178,0.27319535670619294,0.017675455391717203,0.2104932587054735,0.15867712245143775,0.13224356326092657,-0.013878733563864723,-0.022895931835741137,0.2000791509741062,0.1291570202457447,-0.007521665452371916,-0.13348216734407686,0.18997317112417264,0.11771575290297286,0.19186174811191717,0.04596187345217871,0.16673884634142536,0.07682304123832528,0.17087800386537233,0.07568718570038768,-0.014316416288916766,0.05812371352559927,0.024090157080927536,-0.07370670988207544,0.12781381245278378,0.026487099314066627,0.1009356638378272,-0.12600770088575242,0.10821203220224818,0.13678236092615662,0.043199640296583706,0.027024446880926117,0.031096033004998608,0.15624496097641744,-0.009958416453637186,0.14333346371088715,-0.02594718503532624,0.07631736673742692,0.18276810034167812,0.09782379585812864,0.06121957295713045,-0.10684830087833744,0.16188904959511488,0.16698179057514043,0.10606069035269791,0.2753262417918929,1.0,0.05384350074042873,0.18783558695856312,0.14458295150269088,0.12243966995834822,0.02405219564791887,-0.048031361647171804,-0.047142418281118835,0.051641430888541534,0.09188821482957688,-0.02678632337425642,-7.896752232957744e-05,0.06343725278590837,-0.011126411861370039,0.1816957803450285,0.24204737139106638,0.17210123580074632,0.03596946450667705,0.15409110269075946,0.1907462025140041,0.17200342384836603,0.1162098057475404,-0.1213882371903708
