,Pallidum_R,Frontal_Med_Orb_L,Vermis_3,Insula_R,Parietal_Sup_R,Vermis_4_5,ACC_sub_R,Temporal_Mid_R,Temporal_Pole_Sup_L,Paracentral_Lobule_L,Cingulate_Mid_L,Occipital_Mid_L,OFCmed_L,Rectus_L,Parietal_Sup_L,Frontal_Sup_Medial_R,Lingual_L,Rolandic_Oper_L,Thal_VL_R,N_Acc_L,OFCmed_R,Temporal_Inf_R,Thal_MGN_L,Vermis_8,Putamen_R,OFClat_L,Thal_PuL_L,Insula_L,Thal_VL_L,Cuneus_R,Vermis_9,Frontal_Med_Orb_R,Cerebellum_6_R,Amygdala_L,Raphe_D,Heschl_R,Vermis_7,Precuneus_R,Thal_PuA_R,Temporal_Mid_L,Frontal_Sup_2_R,Calcarine_R,Calcarine_L,Thal_MGN_R,Thal_PuI_R,Cerebellum_3_R,Pallidum_L,ACC_sub_L,Frontal_Mid_2_L,Thal_PuM_L,Heschl_L,Frontal_Inf_Oper_L,Cerebellum_6_L,Thal_MDl_L,OFCpost_L,Thal_LP_R,Cerebellum_Crus2_R,ACC_pre_L,Thal_MDm_L,Angular_L,Cingulate_Post_L,ParaHippocampal_L,Vermis_10,Rolandic_Oper_R,Hippocampus_L,Cingulate_Post_R,Cerebellum_Crus2_L,Amygdala_R,Angular_R,Supp_Motor_Area_R,Fusiform_L,Olfactory_R,LC_L,OFCpost_R,SN_pr_R
Pallidum_L,0.6815941622642925,-0.12466106261912027,0.3787086780119084,0.46993686952047703,-0.04940184179472548,-0.17068824517833756,-0.1790936923235107,0.019744611944871,-0.027349357201989333,0.3691867481404203,0.3669198818096462,-0.03979173583166613,-0.07370670988207544,0.005617949160267949,-0.017373854158752585,0.48065316489869847,-0.2066176870924558,0.6215607397238411,0.6268659440364688,0.2540310934362943,-0.05357847658573577,0.06250874038140561,0.21559636130296825,0.24008827151121054,0.5928840610819697,0.16406875758056383,0.4050620705246007,0.6644068209897218,0.3514992224399798,-0.2638368353100256,0.15719067623664085,-0.14962326283965405,-0.1764626255141586,-0.14021391413080683,0.24940315043527006,0.3951346823740112,-0.035152061552701314,0.030835344010686036,0.4433837472869162,0.09378859261096553,0.400038272244014,-0.10194310105575888,-0.07399156246259608,0.4431217624425627,0.5186858124411255,0.37138493433210057,1.0,-0.07363751682054015,0.3232454153004247,0.32406315422212834,0.16672811995738754,0.5703147630107653,-0.09712543235275455,-0.3929905945636746,-0.0654008733735171,0.43392504202139154,0.013532734838399703,-0.21722232019291474,0.24372387304517318,-0.35185900135370907,0.1553395843044102,0.3043991272528208,0.06562384297180845,0.3469252621418242,0.58523642645032,0.25994926641016464,-0.11817725753669069,-0.10584426077033975,-0.23233176131505517,0.28087879413502953,0.20641301518784333,-0.3392995157669525,-0.10825190614322869,0.05832530976356979,0.3250849238498898
ACC_sub_L,-0.07197010779918925,0.08176775396784605,-0.16798566079090368,-0.07007116926570073,-0.11669768437692109,-0.14833001522397793,0.19153304424511297,-0.16715664233975133,0.010305587191777136,-0.04742911825533319,-0.07199674810698585,-0.055988922429447155,-0.011126411861370039,-0.11592731994975472,-0.11036045784659876,-0.09378476809095523,-0.06752493062378635,-0.14874081097252026,-0.11695436858994476,-0.14337975543908427,0.08772561861056831,-0.06231448286035947,-0.12072167610133998,-0.10371909002495265,-0.0624525333531221,-0.008176378042594015,-0.18461805638578221,-0.08672354639697631,-0.1586039856204532,-0.07805475427957678,0.008966518769225983,-0.11429992765722256,-0.09808620775880111,0.0027642051012547893,0.02150719782200064,-0.1245302708112598,-0.10462652797792697,-0.14851176479651465,-0.09182167656666354,-0.06333847722606746,-0.033890067686470446,-0.10204263840286665,-0.043071269884513486,-0.07066832663408015,-0.07994362312437195,-0.03787245266350613,-0.07363751682054015,1.0,-0.11897613325629476,-0.11259867282089414,-0.08966766429788471,-0.07936787137766702,-0.04491815571232151,-0.04258267791567143,0.02039751099202353,-0.07949527023268999,-0.10747659094683938,-0.003114220375821424,-0.18095744884652037,0.04594574295872029,-0.09868790647857631,-0.1331200651067096,-0.03225853601013894,-0.04395913308410621,-0.10714746364487047,-0.06904115746908464,0.06485515217489893,0.038374559209286424,-0.03538194338892585,-0.17530741473712855,-0.15209365644546846,0.12254012613445689,-0.10031401776774404,-0.09039204607924495,-0.004279701525533208
Frontal_Mid_2_L,0.2921808582785464,0.09023900734772684,0.41758345756469983,0.3907607261543923,0.2896006298921693,0.3142145194773453,-0.0071435336288617835,0.2801375134374022,-0.13372511663890427,0.6617942999941683,0.6176488715547053,0.01935323417048631,0.18276810034167812,0.07424908005904744,0.3034662988144731,0.7065121526566593,0.3045495939969602,0.490890468393571,0.45166702786664753,-0.06847706986088105,0.1172247054914898,0.1369997191931943,0.5011275658449968,0.15365453170664667,0.3405365266288267,0.09819963951499455,0.44841284261499376,0.6448971532494612,0.5170154838828578,0.06580368838075089,-0.09823224614401703,-0.04744123741289076,0.1597215669047962,-0.10323759261175766,0.44281683187327686,0.1496000231561619,0.026216196688136205,0.4417708011767026,0.39701006917300424,0.0250433028734926,0.4531077430314661,0.06588741838390187,0.1403471558166691,0.2800016683315001,0.32030745348244105,0.18154433106128645,0.3232454153004247,-0.11897613325629476,1.0,0.44298202166015976,0.4483803547264257,0.5976528991130764,0.2396511114732246,0.09769879739135423,-0.1464586711893499,0.4580858590114154,-0.08111848717100507,-0.045272345167308804,0.6050426912831466,-0.02340309713044012,0.33074970047865115,0.33406954692761387,-0.03689379894583819,0.1914972432127215,0.48438846489295634,0.5445967446871175,0.1284850757179621,-0.15896807442084343,0.13663335916302427,0.6468709447761067,0.21037979206926932,0.052926027742524306,0.13266518858707727,0.08351292107973858,0.4008986079187606
Thal_PuM_L,0.33058075272257714,-0.008818653592241798,0.7301060253686256,0.2825515053141758,0.07289375022334751,0.07295334745862209,-0.06903032140851487,-0.09335498566547346,-0.04312228933872781,0.6276884787338876,0.6349057262171965,0.142952107182551,0.19186174811191717,0.1051985590476363,0.18613835751577626,0.525398303803583,-0.03194919444767566,0.6217808698301965,0.5260769436122644,0.014633202181796432,0.200889820474604,0.22124341758471192,0.5758057906364666,0.08042066570149023,0.3371716956020609,0.24401562273598718,0.7318615809753736,0.6282115205097343,0.7887738954649294,-0.2616068977285441,0.08077332958175301,0.07041816843688715,0.1015199179100421,0.17394973404502684,0.45099437698558237,0.31548926261827337,-0.02640760880347761,0.2934950369870985,0.4905257461479288,0.43029507962049923,0.5077555747027648,0.0575734184993868,0.11027236494059177,0.4964271311779205,0.5235116336065503,0.3838434148018895,0.32406315422212834,-0.11259867282089414,0.44298202166015976,1.0,0.6596659837016888,0.4622508821470829,-0.12240298885842323,0.1352765973134869,0.26664643649634184,0.5871599555901785,0.13605623540101008,0.011236163417150346,0.6123733333975611,-0.18028403771734083,0.40904647666994637,0.6307676498168798,-0.03481997904904301,0.30099472466282384,0.645404201709213,0.4834516249536911,-0.041349292507192686,0.15887662507617228,-0.2019597113733327,0.7310000993241232,0.4934888459962834,0.0950665030317542,-0.12219637031621622,0.0937461602624794,0.10967495489672856
Heschl_L,0.019613737561784434,0.14205203895109386,0.49238883581309206,-0.027946271816679358,0.3315322353443394,0.0814420658956421,0.007700554544834843,-0.053466183271058676,0.07075016090931358,0.49503087549269875,0.6100503408777013,0.240990556920544,0.026487099314066627,-0.024857029334534732,0.3295120923326524,0.29762523260753443,0.10361243987531381,0.4748741307243847,0.17995534755550807,-0.011219399143588715,0.21755623744527347,0.10287402398444595,0.5043877782841534,-0.023294939359104292,0.02841358803031947,-0.0170964363887948,0.4647985818999894,0.5316481786074071,0.5087124383260685,0.04552564650951201,-0.10333770591309309,0.13142809973979452,0.14158263046331065,0.14657925578640219,0.3769780073803094,-0.020688575208264913,0.11972905142559821,0.4419493207829041,0.07006775444394524,0.448945705018121,0.25907009863943276,-0.08856625533034482,-0.07502946641044839,0.15333566324475276,0.17880004599143276,0.009372669853136003,0.16672811995738754,-0.08966766429788471,0.4483803547264257,0.6596659837016888,1.0,0.4506621507857462,-0.1498203290843212,0.18079088906790702,0.02879205759721037,0.29678911710712924,0.1267428430221254,0.053292611446321685,0.46902092297651565,0.06268940102064863,0.4627930246535461,0.3066651930112833,-0.12851884572984051,-0.07473592710617259,0.4163778485155796,0.46183576127029563,-0.0037629132802459585,0.14076282723502745,0.012794889056423656,0.6625288195847855,0.39131989438961257,0.07439023002228842,-0.10716612630519842,0.23412761603895063,-0.1584748545135884
Frontal_Inf_Oper_L,0.46456917059938274,-0.11309974920329106,0.5766928543609295,0.44656170562566727,-0.08712253719369686,0.03002780991645766,-0.052176519977300315,-0.10908094916691528,0.05994452562620015,0.5032224622381907,0.48061586738783524,0.009959087009398215,-0.06274683311870348,-0.1327489583373741,-0.012603340737121247,0.6080881827197402,-0.25738798227969534,0.8845658254598595,0.6224914833722398,0.00015653343122167413,0.1329073268780769,-0.1827110748821737,0.21782994681511364,0.11889574824543399,0.5311298427872452,0.054010295849110275,0.5338658183952278,0.6795337239235463,0.5845152778773914,-0.3523080845562474,0.2669071842747392,-0.15871489814583808,-0.02542013302770437,-0.1423181014103239,0.35453618806198556,0.36034109108527385,-0.013436316545975033,0.02863216891364411,0.5550248295397999,0.409336841442662,0.6119602703640545,0.15832738813873273,0.10812779111814366,0.29761339489743305,0.47014903134842023,0.4234738559828524,0.5703147630107653,-0.07936787137766702,0.5976528991130764,0.4622508821470829,0.4506621507857462,1.0,-0.19862522749054856,-0.24910634438080628,0.05655899920532261,0.5319414782674827,0.17969340268905715,-0.1865982648514482,0.2949419283243317,-0.5016032756430985,0.2709925453749566,0.5004613970372074,0.24802819236510212,0.39309765001686464,0.6573791219182201,0.23349702098684674,-0.09928770834859842,-0.011123776487778245,-0.3271883095713252,0.3561406695767108,0.5699996921400567,-0.10391455525704912,-0.1779956331044734,0.011519634183312026,0.16289941307600372
Cerebellum_6_L,-0.09525760398815597,-0.005977216492328428,-0.27383690500029917,-0.0016025101899271267,0.23446936244174107,0.4614087615950922,0.06382251706663715,0.3944699696649537,-0.05535418668789248,0.15510243438113128,0.12091031729840973,-0.10710600911006891,0.2104932587054735,0.2951370815630295,0.17265138758232557,0.0396139846328106,0.6319345492947835,-0.2728223095052277,-0.10483474834007532,0.14570094979912648,-0.02236170328276223,0.35064491935336284,0.16529064755877007,-0.007229923705198122,-0.11515375641928746,0.16966380092989986,-0.07528844476709115,-0.07835680837263974,-0.09110273302248877,0.32066584957171207,-0.2282611123412792,0.2216989298470165,0.3656001217955525,-0.22781764870028717,-0.08273856120588759,-0.19544282053756695,0.18232397606493064,0.23683192336140552,-0.1885824656873615,-0.32815297853306785,-0.17320928707357672,0.05285106146076775,0.1490241278900134,0.14021754660579447,-0.11096987422139636,-0.2635977896576289,-0.09712543235275455,-0.04491815571232151,0.2396511114732246,-0.12240298885842323,-0.1498203290843212,-0.19862522749054856,1.0,0.26125740556257226,-0.16669024643618002,-0.03439620297820146,-0.5374312910669563,0.10787347343078899,0.2268024897380355,0.2795146319368498,0.14401069460135926,-0.1948804083474573,-0.24776315292060858,-0.18333706927026266,-0.24462977483704657,0.3210215232587728,0.07220316845465076,-0.05354418568653902,0.39124472360046103,0.15207390905455603,-0.41994412841415996,0.09671569435012758,0.40929073915505215,0.17200165681230692,0.49744474096988783
Thal_MDl_L,-0.61119502529362,0.1975322540203471,0.0019550016703790717,-0.36346405370497836,0.5723109735131379,0.49902347014973053,0.13122976947404932,0.20393392163234186,0.11923597820403646,0.19975618618977917,0.29225875099636156,0.3593446793500758,0.08343842495516984,-0.03434057424723428,0.6074033279343627,-0.01606912694315186,0.5632972845169437,-0.35459173798546995,-0.39944733640585145,-0.3686792646079307,0.22694463303999365,0.30592397005938,0.12227126150549401,-0.08381604682545837,-0.6166352046877828,0.11005832576864936,-0.1145835247635775,-0.04098157074915765,0.15606717708115111,0.5876637730126557,-0.35081138914636456,0.3225660217857343,0.5264474958027295,0.24973666126073177,0.09871448018432456,-0.5712203805627547,0.1565239023710798,0.6735782397879776,-0.27877123667365106,0.059534411852980196,-0.3046489586748023,0.24630175184374967,0.12065130701659212,-0.1486813741010519,-0.29816976870383327,-0.20530897442938992,-0.3929905945636746,-0.04258267791567143,0.09769879739135423,0.1352765973134869,0.18079088906790702,-0.24910634438080628,0.26125740556257226,1.0,0.25976275807547256,-0.1050561557622753,-0.18426181970718641,0.5647275300231355,0.4569710284748334,0.6702110499477917,0.39541874677338945,0.02462536318757446,-0.23731869123318663,-0.4036103892726431,-0.2394923129603078,0.46641061256396943,-0.056228081603041685,0.3578232586522752,0.642522448767227,0.33584537000570863,0.05239103389326727,0.4901145705575931,0.03254905418307045,-0.0295026645862551,-0.03302215460627244
OFCpost_L,-0.049038297453688526,-0.16122969607895926,0.3414898733089645,-0.012450430545078621,-0.004536358601175811,0.0434989721937935,0.10604825546526966,-0.26394315397624396,-0.192507847075452,0.17308635300397643,0.10078757251733245,0.08837972481334465,-7.896752232957744e-05,-0.10458099294459108,0.08376917542883106,0.14445116255006135,-0.13048625507826128,0.10220957549123257,0.07721994256878544,-0.1109869418081389,0.13750347714028133,-0.027423211946005343,0.16453693659418026,-0.013976605183078887,-0.05207248116835928,0.2722998633047168,0.17275948447953218,0.12353614242806699,0.3369300321061378,-0.21121117241936974,0.06099308638845725,0.28482069720352327,0.29923757287585045,0.36158234642604,0.06618304308745099,0.047732012559700436,0.17274595469160361,0.01996930309131366,0.18978881271987058,0.2958125736342092,0.18187366558124854,0.14869243486843198,0.05640858595974318,0.16719744316120713,0.1480018854669497,0.2897762099851999,-0.0654008733735171,0.02039751099202353,-0.1464586711893499,0.26664643649634184,0.02879205759721037,0.05655899920532261,-0.16669024643618002,0.25976275807547256,1.0,0.1432374323747522,0.1592556751571916,0.208148162419669,0.1296198522613255,-0.05370540049939331,0.1503362131710392,0.5457796111539538,0.05282956498101116,0.16411788440086403,0.20643018924158682,-0.02259079550430983,-0.16059569559180997,0.30260139127746527,-0.12753933187745148,0.17558289955175532,0.4040606072525401,0.3793415227053717,-0.1699790742001977,-0.18843888396511033,-0.10933387330472202
Thal_LP_R,0.5801952403164714,-0.05365045566829273,0.7235015941495372,0.6372300197801531,-0.21710886618472666,0.131469636704454,-0.10959344160996355,0.023229737842339237,-0.017429261826486825,0.5099789713958666,0.5280451298284644,-0.17755338209045607,0.165945679128683,0.04364637129132874,-0.03718679414836574,0.7030386564169645,-0.14611166852576724,0.6260427931069216,0.7598723862429523,-0.0203811070028855,0.05139656955744201,0.009945100997206194,0.2792914091837329,0.054945881942995226,0.5995280635952565,0.2052481928763283,0.6805664725195294,0.6509887711470161,0.6978817440341596,-0.437118679784505,0.30643365008138423,-0.04825596173972272,-0.04120602728726014,0.051091358860643844,0.36513956446174745,0.5406608224799918,-0.054141688691296354,0.04281789719414387,0.7153571102347301,0.301625111835187,0.7222030888689476,0.24379940854414878,0.3191749702476284,0.5149032441796383,0.564750866147135,0.6494662373152216,0.43392504202139154,-0.07949527023268999,0.4580858590114154,0.5871599555901785,0.29678911710712924,0.5319414782674827,-0.03439620297820146,-0.1050561557622753,0.1432374323747522,1.0,0.08683385205252249,-0.1350036263748973,0.471559577264084,-0.3819975847464233,0.18497246520501506,0.5901849592911572,0.22445445140386433,0.6527940540079281,0.6543762588571297,0.3583839366313439,0.04525322098614064,0.07614864358062925,-0.3460302620325237,0.4995389750944489,0.481538406916361,-0.13369015995309325,-0.12789440513933145,-0.04182591434273973,0.3528463198462429
Cerebellum_Crus2_R,0.15203901649669108,-0.02547480629433716,0.29063735449102907,0.16127437930935862,-0.13635103993733336,-0.11283716729211082,0.052939479292063385,-0.06382911127212146,0.0034399548248416094,-0.032028244822350976,-0.03203532191199568,0.02925259127672322,-0.02737713370718935,-0.08776612466580563,-0.0548838450475582,0.014772345486230914,-0.47128933819797564,0.27223098830237025,0.19400417141001858,-0.05846429753823185,-0.0696627572091386,-0.3759010407374113,-0.10698432585755802,0.14752394761214266,0.21455074936220292,-0.061127983552080774,0.19475032854836122,0.018896885054392482,0.19352769298826233,-0.17054163234473624,0.23387108147966845,-0.015463344644415483,-0.13179731970442193,-0.05141769479939672,0.17247370320589872,0.3597900602234834,0.0044553483555334296,-0.09509340656872792,0.3020268807526539,0.2505631939823881,0.1969948772601053,0.2521760456350303,0.0760103917016384,-0.033632246578755895,0.28856392345173804,0.31588292828290393,0.013532734838399703,-0.10747659094683938,-0.08111848717100507,0.13605623540101008,0.1267428430221254,0.17969340268905715,-0.5374312910669563,-0.18426181970718641,0.1592556751571916,0.08683385205252249,1.0,-0.16544143796783664,-0.07554974853104346,-0.2653293673000831,-0.09568879482197168,0.3124802178339686,0.43684420489589876,0.26394461252395673,0.19033114075784835,-0.22374632561427096,-0.07584281773535716,0.022776020181062225,-0.2365740081898693,0.0075919464943760675,0.5035481398069748,-0.0920954565883035,-0.2757626113758674,-0.0570122057937945,-0.33100923330824916
ACC_pre_L,-0.4786704562133535,0.15279267549759218,-0.13950614671648304,-0.5107074935539273,0.47213016870636876,0.004477263262949558,0.11656735821706352,-0.09199796727338382,0.1588413272751887,0.11659626603276553,0.1368948988358609,0.26559541513357804,0.03596946450667705,-0.04096169944765627,0.3880415383629736,-0.15343573124141846,0.18941518600270926,-0.3214532214925722,-0.37997366066608124,-0.07427651891360486,0.26505988518887685,0.12789961475675235,-0.029372861038968467,-0.0655708972119856,-0.5148606996175271,0.09950376119873416,-0.18035604498753044,-0.10191434029825754,-0.0053356307325239044,0.3563202826576039,-0.3423481590024593,0.3275042174544646,0.43735748817259085,0.23589148424886766,-0.20110893253591908,-0.566036280905197,0.03325215467202983,0.4403904592401626,-0.29705803710613227,-0.1943317539900233,-0.3765757808864185,-0.010381392826079932,-0.30102006230523204,-0.247938929170828,-0.34105313116045194,-0.3820304937121763,-0.21722232019291474,-0.003114220375821424,-0.045272345167308804,0.011236163417150346,0.053292611446321685,-0.1865982648514482,0.10787347343078899,0.5647275300231355,0.208148162419669,-0.1350036263748973,-0.16544143796783664,1.0,0.2635393374805307,0.3882768295666106,0.449358469537149,-0.06154668786066088,-0.41302844092356883,-0.45390134554616873,-0.24421712166311876,0.2786964731541737,-0.09304816260393382,0.25793045632072054,0.4214189022091583,0.2265823807862537,-0.12351120173857452,0.32923808976132724,0.21434745146604503,0.058005918019324136,-0.04577267631090268
Thal_MDm_L,0.14574285591203368,0.07418004949075414,0.5174000821747242,0.24252079065507215,0.4342115598875105,0.4066403713172456,-0.05495458284798159,0.24822744358730242,-0.04339533510958998,0.672778950145978,0.7067548126224682,0.15920360137940723,0.15257073812913755,0.12655890697627645,0.4999913443896055,0.5244311717418916,0.3451325549798929,0.3392847905688892,0.34009593030693047,-0.059153257349819605,0.24173119167822846,0.2851576804762473,0.4238317838971063,0.11237646458040727,0.15234873522444128,0.24406830113189812,0.48310106982262185,0.547234829060961,0.7088252980254814,0.1909750460197503,-0.09448470274142468,0.21412496447607868,0.2987551565450787,0.11355192694800925,0.4096342831828074,0.062972644583732,0.022344182440969928,0.6410761061707995,0.3185173935211709,0.14090206357552368,0.2418137998164352,0.23650946786045987,0.17931151240014742,0.2830252364439165,0.3899493332735828,0.1957087777706596,0.24372387304517318,-0.18095744884652037,0.6050426912831466,0.6123733333975611,0.46902092297651565,0.2949419283243317,0.2268024897380355,0.4569710284748334,0.1296198522613255,0.471559577264084,-0.07554974853104346,0.2635393374805307,1.0,0.160136787452836,0.5463516089792564,0.430575481348599,-0.14185648733348466,0.08340156909737548,0.4338567524442542,0.7387316963904539,-0.04395038032407046,0.1539242199509198,0.2729856425722549,0.754571142010687,0.28039253473379055,0.24230219537227832,0.03307761466880563,0.0873403464271298,0.328218704292797
Angular_L,-0.6111666346712802,0.1861577028173264,-0.39274897166190054,-0.49838195158595305,0.7123522530902113,0.2646367023742953,0.16095418000758568,0.3328854057498402,0.1403791935298831,-0.03969315981984362,0.11070758249853023,0.4047206951088949,0.0416313332494315,-0.0117771071300082,0.6925529215906318,-0.27386448527848745,0.6469749766142222,-0.6047660913181776,-0.6353980472113381,-0.17670532818428875,0.025750597213377458,0.27933664233749483,0.0881522314714066,-0.13435885866689856,-0.651645300970569,-0.04341985241823444,-0.3282797646928607,-0.22942342077722674,-0.2742846425342389,0.812196756693382,-0.5479312076478113,0.25956654809529583,0.21453185604350475,0.10636766399239775,-0.06655479998363703,-0.6664219902210629,0.12797357698133427,0.6836946025476645,-0.5799601634401477,-0.16955313113330484,-0.5955761450734975,-0.05576783824753536,-0.0876394772163162,-0.2465623347384452,-0.44000940056734034,-0.4948545664101553,-0.35185900135370907,0.04594574295872029,-0.02340309713044012,-0.18028403771734083,0.06268940102064863,-0.5016032756430985,0.2795146319368498,0.6702110499477917,-0.05370540049939331,-0.3819975847464233,-0.2653293673000831,0.3882768295666106,0.160136787452836,1.0,0.31226762646782985,-0.335385797513092,-0.38309944007934715,-0.6656808730799774,-0.46720162199405463,0.37836573728585626,0.18194889272572062,0.1675417923039615,0.8438459376902866,0.13043381994998846,-0.3299710722293197,0.21496846483442433,0.09984079366861613,0.023520264844976563,-0.06394200956233034
Cingulate_Post_L,-0.14251743950373622,0.1025906572093534,0.1995743493210602,-0.14570585035969555,0.6543394056439042,0.2171051746332708,0.13533828562801076,0.11461513964582416,0.3037267082175749,0.5451404319244911,0.7207156109855699,0.28457330618202564,0.16364731851753328,0.13105987912082862,0.617658973190865,0.21005143948603427,0.34181741868503,0.16549407666661453,-0.07007854099759826,0.18250723119810422,0.18026111344717116,0.2348238480188644,0.28419212472260463,-0.05947903031959647,-0.18378373570637666,0.16056505356472642,0.2362142062061711,0.23302232408803855,0.3387303277161044,0.3070747969269201,-0.3479632186490478,0.3631177550291824,0.32546650752223644,0.01416477733261197,0.08204774896636265,-0.29386270807808124,0.18342486913355788,0.710067110688569,-0.0626452165343757,0.2138612165222841,-0.07953078711296714,0.21957063991830633,-0.14673773397564574,0.12305109843952525,0.056788383377955554,-0.16735878464122084,0.1553395843044102,-0.09868790647857631,0.33074970047865115,0.40904647666994637,0.4627930246535461,0.2709925453749566,0.14401069460135926,0.39541874677338945,0.1503362131710392,0.18497246520501506,-0.09568879482197168,0.449358469537149,0.5463516089792564,0.31226762646782985,1.0,0.283963934085527,-0.3382110649879941,-0.3057495624462305,0.14144741379581222,0.7387102489805161,-0.12553483332370088,0.4060744153242305,0.42179125028098946,0.5576019239177235,0.14782782265919978,0.07244654550079785,0.042043136403286746,0.1242186058199529,0.15272268199301905
ParaHippocampal_L,0.4969869602246523,-0.11013921650169642,0.7552947611195846,0.547075639244764,-0.11125157630037906,0.15530682403683735,-0.0199110164627172,-0.003787036153253743,0.030881466597750862,0.49965530864564556,0.47713017251077405,-0.0045019119756275405,0.11771575290297286,-0.05724583953723535,0.06188349484824473,0.6608416155156184,-0.2207924521614669,0.6112274571048274,0.6398045793867765,-0.07393162454070065,0.16927753848102914,-0.10770620364539629,0.31334979979690336,0.13708990617514236,0.5181288172204632,0.30937462987552483,0.6874490034943515,0.5070510735562245,0.8051012535759438,-0.384078826285598,0.26443878917324704,0.034334057352703236,0.14265523935381083,0.22574166992882866,0.3550683665695147,0.5186543160038799,-0.0850946159540864,0.10038610096099501,0.6701210784363251,0.47435259877252167,0.6780766448969886,0.4332318956810015,0.22496467137983933,0.4794888225812174,0.5953993264717852,0.6424749680906894,0.3043991272528208,-0.1331200651067096,0.33406954692761387,0.6307676498168798,0.3066651930112833,0.5004613970372074,-0.1948804083474573,0.02462536318757446,0.5457796111539538,0.5901849592911572,0.3124802178339686,-0.06154668786066088,0.430575481348599,-0.335385797513092,0.283963934085527,1.0,0.24561400836732633,0.577852739447948,0.7320766646652827,0.24689063900168595,-0.029977646883799437,0.23340761611485195,-0.25907030937036146,0.5311115247216179,0.699128819860459,0.038717599112151245,-0.19598988920190297,-0.19892467815967707,0.18012551602121427
Vermis_10,0.31549056003319015,-0.13513596904985675,0.32615037918378026,0.5265393828855125,-0.4578170500331765,0.07630287012897832,-0.021030477938853934,0.15618766139322948,0.046778779838877335,-0.13647542000567225,-0.10775682507582941,-0.18106687813014047,-0.02678632337425642,-0.11580101204690577,-0.25520559697549283,0.21744537603369232,-0.4598856015291633,0.32967998183409347,0.3888956570318324,-0.2021348671375966,-0.21037312583442597,-0.30456491146559667,-0.2732392387711324,-0.056575977167630014,0.4203145168562759,-0.04942484713560651,0.2485891468499048,0.1231298249123803,0.18756701275410573,-0.2749448503678309,0.5502580138788635,-0.1826609045930267,-0.2904173556217355,-0.19653981680924706,0.1646372400837801,0.5400752119920598,-0.07544146170800395,-0.30974620987706236,0.42673509086268746,0.283661920479714,0.40876493560645116,0.45097837002344854,0.41973446601900477,0.07663909128611629,0.3673753485491032,0.648295887114443,0.06562384297180845,-0.03225853601013894,-0.03689379894583819,-0.03481997904904301,-0.12851884572984051,0.24802819236510212,-0.24776315292060858,-0.23731869123318663,0.05282956498101116,0.22445445140386433,0.43684420489589876,-0.41302844092356883,-0.14185648733348466,-0.38309944007934715,-0.3382110649879941,0.24561400836732633,1.0,0.6029689699083521,0.24687579813686628,-0.18680333134838145,-0.0007408291308464282,-0.03999340892146421,-0.319543079126945,-0.23614144523689978,0.5133607208936527,-0.09649197213264864,-0.5175189818713927,-0.3101688684538589,-0.0035912960134751285
Rolandic_Oper_R,0.7544927768838678,-0.19777298444867003,0.6527742675080755,0.8771280385564094,-0.6451957292212648,0.03296398484099607,-0.1199328572328957,0.04496040348705722,-0.04871190228340894,0.1773762242597823,0.12301377082513315,-0.39752816785742207,0.13678236092615662,0.004434920277988311,-0.41666066400688434,0.6461382485311058,-0.45231539944736265,0.5592123185243991,0.8337221978320513,-0.06126455350282512,-0.12547824992607365,-0.18281094797240577,0.021622657610733155,0.15288585561209758,0.8035057236268098,0.1673306671516692,0.5513568920689413,0.42746215819619243,0.5377667796014441,-0.692146417285243,0.5944476700650102,-0.2705743773943728,-0.27875806858897095,0.005963483086168625,0.30327879835123095,0.8756137101400914,-0.1496969581905902,-0.4103773537583385,0.8253006419463821,0.2920814715667132,0.8390110256697985,0.3798960115861647,0.4335441362856243,0.4795260411442936,0.6595488244453375,0.8646400244459441,0.3469252621418242,-0.04395913308410621,0.1914972432127215,0.30099472466282384,-0.07473592710617259,0.39309765001686464,-0.18333706927026266,-0.4036103892726431,0.16411788440086403,0.6527940540079281,0.26394461252395673,-0.45390134554616873,0.08340156909737548,-0.6656808730799774,-0.3057495624462305,0.577852739447948,0.6029689699083521,1.0,0.6445669780224556,-0.0979178123511705,0.09812685566114772,-0.11397209938592463,-0.6367945767122413,0.10605903813224091,0.4870874670721124,-0.2327659533473144,-0.27803639222854065,-0.20417592525256636,0.2998077816320859
