,Fusiform_R,Thal_PuM_L,Temporal_Inf_R,Frontal_Mid_2_R,Occipital_Mid_R,Temporal_Mid_L,Calcarine_L,Postcentral_L,Amygdala_R,Cerebellum_8_L,Temporal_Sup_R,Cerebellum_3_L,Thal_VPL_R,Amygdala_L,Thal_IL_R,Cingulate_Mid_R,Occipital_Inf_R,OFCant_R,Insula_L,Thal_VPL_L,Vermis_4_5,Frontal_Sup_2_L,Cerebellum_4_5_R,SN_pc_R,Cingulate_Post_R,Temporal_Pole_Mid_L,Frontal_Mid_2_L,Supp_Motor_Area_L,Angular_L,Cingulate_Mid_L,N_Acc_R,Thal_PuA_R,Postcentral_R,Thal_LGN_L,Thal_AV_R,Occipital_Inf_L,OFClat_L,Red_N_L,Thal_PuA_L,Thal_VA_R,ACC_sup_L,Precuneus_R,ACC_sub_R,Hippocampus_R,Vermis_6,VTA_L,SupraMarginal_L,Temporal_Mid_R,ACC_pre_R,ACC_pre_L,Rolandic_Oper_R,Frontal_Inf_Tri_R,OFCmed_L,Thal_MGN_R,Supp_Motor_Area_R,Thal_VA_L,Insula_R,Occipital_Mid_L,Frontal_Inf_Orb_2_R,Temporal_Pole_Mid_R,Thal_LP_L,Parietal_Sup_L,Pallidum_R,Thal_MDm_R,Cerebellum_9_L,Cerebellum_Crus1_R,Cerebellum_3_R,ACC_sup_R,Cerebellum_6_R,Thal_PuI_R,Rectus_L,Caudate_R,Olfactory_R,Temporal_Pole_Sup_L,Precentral_L,Cerebellum_9_R,OFCmed_R,OFCpost_R,Frontal_Med_Orb_L,Thal_AV_L,Vermis_7,Hippocampus_L,Red_N_R,Thal_VL_R,Vermis_10,Olfactory_L,Thal_PuL_L,ParaHippocampal_R,Thal_LP_R,Occipital_Sup_L,Vermis_8,Fusiform_L,Vermis_3,Cerebellum_6_L,Temporal_Sup_L,Precentral_R,SupraMarginal_R,Precuneus_L,Occipital_Sup_R,Rolandic_Oper_L,OFClat_R,Thal_PuL_R,Cingulate_Post_L,Pallidum_L,Cerebellum_Crus2_R
Thal_AV_L,0.15154156670102906,0.3545879022253114,8.70206218059923e-05,0.48983622341118127,-0.1448625756692386,0.10096864251509954,0.02849580816833041,0.3670348400911736,-0.10557042036361305,0.011441749502761549,0.3836835207189918,0.36471817661188505,0.5305920542958161,-0.26490513216481,0.63331387983686,0.3943281635106306,0.038544198202790585,0.2500722373425556,0.2719924380276514,0.4238305807187086,0.014006460145465258,0.39019165738944184,0.15357564288957437,0.6346201375572602,0.15748125893681802,-0.22501560662582967,0.25692905801917737,0.3044701798503859,-0.43409420273126326,0.2734527972669333,0.166540808379985,0.4042655514905969,0.443404180090839,-0.040493396992466735,0.19242206676443557,-0.08373880293310518,0.04033965986432995,-0.1377322413234581,0.2775708812026336,0.5434876222030746,0.30699304072946454,-0.10479681264491866,-0.07522288700013477,0.5261926988993191,-0.21788206528788082,0.25111111400407365,-0.032274780990006115,0.08563878959144175,0.33168953387493044,-0.3266395854740811,0.38705085341777634,0.46629630942467476,0.09556725365980866,0.43491969239467015,0.29292619615955373,0.7331610909206742,0.4677311673614758,-0.227315059977626,0.12411878081335703,-0.3989454153683905,0.11990286417573238,-0.19438942419878755,0.5905435632661354,0.2491447044994181,-0.10424475475918038,-0.06912810911678026,0.24109989705335252,0.3131672642085394,-0.11583163767542459,0.5534769485653176,0.2973906622780775,0.2329792929578312,-0.3907534090279461,-0.01590699076936926,0.3137920681512461,-0.11296158746968857,-0.23199928048602045,0.21154611927402694,-0.19677889255562575,1.0,0.052951971505641654,0.39025228104951004,0.21575975112961474,0.5310194472956037,0.09482730199972363,-0.13240037375446995,0.5109811014056324,0.42299724483640505,0.35818639218196874,-0.3467360791806708,0.14208038019177732,0.12669305433912864,0.32638901907586665,0.08545193885761114,0.16488033052006562,0.4410221914131419,0.22761400998877995,-0.09829048268849086,-0.2240480811730536,0.4891882113015708,-0.14390049478082242,0.42629775045764245,0.1943140047378845,0.48074991306155307,0.12643850736071816
Vermis_7,-0.06924386519209415,-0.02640760880347761,0.12421796135068132,-0.10687874632133526,-0.08892680504053029,0.08575747445045771,0.07917672560942571,0.019418729385143947,0.12606036665848647,-0.030563780796642525,-0.23001149211389968,0.0016394068325899442,-0.14627275637549148,0.06617289724651258,0.06700316560804995,-0.009536906581697261,-0.03215002304709443,0.22748842586200355,0.06075219649603851,-0.14768487361840693,0.26266584239276236,0.0031201701139037417,-0.10343287857706145,-0.07964911373099628,0.13680691360804423,-0.14209071366420375,0.026216196688136205,0.04156480086724358,0.12797357698133427,0.07020915615283628,-0.017194715034507164,-0.205419275707333,0.0269027286053716,0.13689539854852503,-0.16314487086979476,-0.09217770602995042,-0.06368628709856711,0.007504634449517586,-0.06794554980873033,-0.09182661890825324,-0.09783704016147023,0.2267994905335238,0.10730583138921622,-0.023221149764529197,0.3397810646879265,0.06171698093148525,0.1305828337193209,0.09903452190570433,0.03195950950647104,0.03325215467202983,-0.1496969581905902,-0.18666080944032268,0.01984203428554812,0.04588346326052722,0.061513048371037056,-0.041856795227563234,-0.1479571351351964,0.10111442864336571,-0.2006298591898135,-0.0317803189138797,-0.1644860759119399,0.24738181688355734,-0.2037140115643351,-0.11218221600304834,-0.23105115728027098,0.15610996247987818,-0.07481212106636155,-0.09249484623471246,0.3249275188491756,-0.007877044688162868,0.11060472313875587,-0.061056947393340076,0.0020689519106620704,-0.10058335138061764,0.04895371628847636,-0.008264688435120801,-0.17797119449736468,-0.011503529945450645,-0.007660420619128502,0.052951971505641654,1.0,-0.09519512808078806,-0.16487303433395528,-0.13886304078415498,-0.07544146170800395,0.011419338946181024,-0.04927139036493645,-0.09282587347894566,-0.054141688691296354,0.17248013721311545,0.01818098998416524,0.07938860833996551,0.019515579464432182,0.18232397606493064,0.03839368812524845,-0.012583150926091215,-0.1289690055172867,0.23528444511512536,0.2603498932073246,-0.05262555662546421,0.08520202805298467,0.10668797021491407,0.18342486913355788,-0.035152061552701314,0.0044553483555334296
Hippocampus_L,0.24349793405705433,0.645404201709213,0.007635786869987255,0.6742820831801181,-0.024802010644136462,0.4786228006787685,0.22071976768580145,0.6805851740316751,-0.06327103722663234,0.02941881141585014,0.478295857184559,0.6562195812477224,0.7412737859527969,0.16789954064567592,0.5265686304818874,0.6624374442858145,-0.04573910222507199,0.204801692030925,0.7622333032158074,0.7720453659135852,-0.05561668163985447,0.6426750484390437,0.4635100409978447,0.6252376839012544,0.2566415085432931,-0.16222382660936907,0.48438846489295634,0.5974922693185738,-0.46720162199405463,0.525973885473923,-0.08053671381105104,0.711846643349309,0.6645305980921402,0.08423443342749343,0.7175759827086298,0.033838145628738395,0.2093655959099669,0.18735336550603848,0.5845666016434189,0.7052708241685239,0.7021123466310994,0.013069985193002794,-0.1455448463877904,0.7192001179076493,-0.47956114177543796,0.3041804350087764,0.23515216555835333,-0.07700002973205222,0.2832006412904423,-0.24421712166311876,0.6445669780224556,0.5858132611626954,0.06230837621715102,0.5254196543581332,0.46431870421042915,0.6594960389673152,0.6265028610285908,-0.0872263968707814,0.46966167251247537,-0.12422358850604046,0.6182668426725688,0.013283315005575568,0.7149081375441944,0.455517643784458,0.02120460980752808,-0.2316800333512491,0.6689208279760683,0.3831504366430737,-0.1422608904711285,0.7176285649122747,-0.029963377699553328,0.639006903763646,-0.16610131643666093,-0.04558172684879881,0.5012347357873559,-0.11119388241328867,0.12616197358604694,-0.06549018825077914,-0.1382307516210618,0.39025228104951004,-0.09519512808078806,1.0,0.6197542190774842,0.8082762747634221,0.24687579813686628,-0.07069255367836554,0.6703462381466313,0.5969914992230195,0.6543762588571297,-0.31687862214642476,0.3368820702972095,0.5887482439946262,0.8146799091222178,-0.24462977483704657,0.6335308437127805,0.6610944044062913,0.4465165915383897,0.025310221695414064,-0.4616370473102806,0.8102740599311089,-0.17877564120357312,0.34684344237078923,0.14144741379581222,0.58523642645032,0.19033114075784835
Red_N_R,0.6086494442813499,0.4358197109996751,0.12757678995375243,0.5181453465111442,-0.021761358089481986,-0.00013226648393667009,0.35913413108776293,0.569651563162422,-0.07752458165723257,0.2516722405180108,0.5259034912517404,0.6150606160125583,0.6956490405306298,0.03789093874750136,0.42180497413596335,0.5482485255778655,-0.06139464698922253,0.01066530351740617,0.5975047032911214,0.6970991600097362,0.1566144337604759,0.607148228136908,0.558334706293358,0.5593057749225359,0.3917269656700978,-0.08416896722399829,0.4842956560619605,0.5987146714200355,-0.23486007960065655,0.4482303302341359,-0.33333601482086256,0.6247459593890003,0.6062075889141261,0.05294352995401297,0.7664820071441503,0.04220082958805999,0.36521352472374546,0.26029151807877365,0.40329781468565873,0.524200487312486,0.5420999574613232,0.1547583941766118,-0.11100805900045582,0.6155940133132831,-0.23190299504168552,0.44842746161980074,0.1186847560568398,0.20838574800223927,0.23718522754064178,0.03120802052165591,0.5330946692940554,0.6278977835858478,0.16673884634142536,0.46814430558644987,0.4500404278607342,0.5273932045949423,0.608438535727845,-0.12960767927864816,0.39838616187196296,0.061842139894225656,0.6215776284373392,0.1458173033469053,0.5772081561458872,0.7865998650884493,0.14847579072777942,-0.0006062776569526944,0.5964776018510451,0.06032887951524728,0.049135121185560876,0.5638356436090969,0.022113250310534682,0.5874994541139619,-0.01466259379691665,-0.15537447082294095,0.4582057357759932,-0.25180094994895413,0.16423014761053883,-0.22244476628821003,-0.062097888616847764,0.21575975112961474,-0.16487303433395528,0.6197542190774842,1.0,0.6838305326893319,0.19035562597049824,-0.10044059503121082,0.5653673265868889,0.5814864730893468,0.6420090162173413,-0.22167347774440177,0.22581233444546595,0.3199005350076762,0.5513736562573007,0.08704256157078703,0.16423775298856308,0.5579398915953309,0.6615729977150333,0.1455087188866771,-0.36410220100959784,0.48660374401487017,-0.16240211048198883,0.14944421838911343,0.11447339512888036,0.5011705446020507,-0.007361032371187272
Thal_VL_R,0.47612739450275027,0.5260769436122644,-0.0781163364830013,0.7536576671471499,-0.1367157747009971,0.2695904785117028,0.3364120538970298,0.6159342011056484,-0.11879604319602194,0.16521692581635633,0.7258619898282267,0.7510862849985053,0.9020077312528052,-0.012648674129138823,0.6866282938752181,0.6003989535480733,-0.04602910798447087,0.17451164428558313,0.688178388188926,0.7923225497221995,0.04649979269208363,0.6311464667277893,0.683397077746285,0.7294766821494588,0.16854880247554124,-0.13883483074122605,0.45166702786664753,0.5319115981269738,-0.6353980472113381,0.3789965824787445,-0.09072082179461458,0.8637396712192471,0.704788562243038,-0.12615790702553276,0.8139775585764424,0.007264815418144672,0.18283001327928414,0.06698497096222486,0.5588869528344097,0.8651601715567492,0.7573705915040981,-0.1875179577290883,-0.202789966185087,0.773783356446083,-0.44064384324619493,0.3905125811071026,-0.005834259349519687,0.06349910612583505,0.30581415346523483,-0.37997366066608124,0.8337221978320513,0.8352616982889296,0.04596187345217871,0.5935458185559197,0.37286235998098793,0.7713718784753545,0.8441078386733716,-0.29343972314199496,0.6496262928692224,-0.20477956301427536,0.6075127418512684,-0.26208205318126415,0.8631833599368589,0.5559270481245344,0.09309436983090486,-0.08377012722055169,0.7683366745549294,0.49546153340000965,-0.20072721818943304,0.7702841535354052,-0.006616739239088457,0.7602916777285306,-0.27791774817017306,-0.13548225945586706,0.40887923137811555,-0.21324966705778037,-0.013411065137703286,-0.12504076154104474,-0.19124946808786256,0.5310194472956037,-0.13886304078415498,0.8082762747634221,0.6838305326893319,1.0,0.3888956570318324,-0.16626261719794397,0.7162546407692122,0.6646581894827029,0.7598723862429523,-0.4867073811701625,0.21254638615102647,0.4941512791702967,0.7329876288253345,-0.10483474834007532,0.3797146638073845,0.7215090965409722,0.6066403280556079,-0.1977878772281157,-0.6420901683804896,0.7725882747681487,-0.37628659882026766,0.3707660334154278,-0.07007854099759826,0.6268659440364688,0.19400417141001858
Vermis_10,0.39280952058575325,-0.03481997904904301,-0.30456491146559667,0.09473457672644128,0.06057263526097309,0.283661920479714,0.41973446601900477,0.16432814172252008,-0.03999340892146421,-0.09565426590482203,0.5781454736299133,0.5301765149765835,0.4097784328967987,-0.19653981680924706,0.26164573699761684,0.0755107785147629,-0.027804402782850346,-0.025434158490081016,0.1231298249123803,0.36628713271183483,0.07630287012897832,-0.001682050289524849,0.687688221469928,0.24667750738708893,-0.18680333134838145,0.19267971048206123,-0.03689379894583819,-0.027784867395620545,-0.38309944007934715,-0.10775682507582941,-0.0489536737606033,0.42673509086268746,0.18447412811383482,-0.32262570086038095,0.3677253904306635,-0.048281352323774396,-0.04942484713560651,0.0009181290898685963,0.22609104819241477,0.471884587330312,0.38059421405757454,-0.30974620987706236,-0.021030477938853934,0.33886587434800125,-0.3017081047382757,0.3570004140031049,0.009653342836284589,0.15618766139322948,0.09461647255326096,-0.41302844092356883,0.6029689699083521,0.42699186112102544,-0.02678632337425642,0.07663909128611629,-0.23614144523689978,0.0804938557633901,0.5265393828855125,-0.18106687813014047,0.41018394405108144,-0.08555643581249806,0.34511376885600903,-0.25520559697549283,0.31549056003319015,-0.03883342324513193,-0.09305600313171877,0.03507975718079615,0.648295887114443,0.15199119833890717,-0.2904173556217355,0.3673753485491032,-0.11580101204690577,0.399180029653558,-0.09649197213264864,0.046778779838877335,-0.1602691485103685,-0.2220512089417447,-0.21037312583442597,-0.3101688684538589,-0.13513596904985675,0.09482730199972363,-0.07544146170800395,0.24687579813686628,0.19035562597049824,0.3888956570318324,1.0,-0.11593347146739835,0.2485891468499048,0.23770524536973378,0.22445445140386433,-0.2130729782676498,-0.056575977167630014,0.5133607208936527,0.32615037918378026,-0.24776315292060858,0.2703309218724679,0.15330354662184986,0.4728266400035461,-0.25519032770219324,-0.4341818690998,0.32967998183409347,-0.42016757230101015,-0.142050194930747,-0.3382110649879941,0.06562384297180845,0.43684420489589876
Olfactory_L,-0.20800665435181928,-0.12004580217535482,0.0839846629019468,0.041034809361125024,-0.05402519182555303,-0.13912474944185957,-0.13851462147756968,-0.03910048025138089,-0.08389570671692034,0.0084825611354699,-0.1131516371962707,-0.18302227158138512,-0.21696746629136457,0.06686131334152473,-0.23317869895035287,-0.016904075089355302,0.04215485961395849,0.02615419499690334,-0.010813212659345576,-0.1531327105331469,-0.1338621915458963,-0.13762258190003854,-0.19238446983709057,-0.09436645733392521,0.1044773768461212,-0.1451119518277771,0.07474870197188523,-0.19508511041688806,0.1960227588052313,-0.06465435250842635,0.0700623758924562,-0.18325037997603302,-0.12633038857231407,-0.07076908204447713,-0.12123239036514255,-0.07535899768220475,-0.030154093735225096,-0.06340534181957516,-0.20459869774887007,-0.11528086596216888,-0.07722424360090424,0.1815002722199374,-0.11300710861233783,-0.014969747644469306,0.08955294879167079,-0.27992079473319376,0.061062120501420736,0.06529036952255922,-0.25833331391170766,0.13056941827495927,-0.1817371067330718,-0.1541947821042899,0.1998124324033484,-0.18249989052874213,-0.019649949564824527,-0.06043972657351143,-0.16644243981205056,0.21019462667192698,-0.12738384828212418,-0.022475327441091496,-0.15716889080362034,0.1898182429420896,-0.09242244162274899,-0.07904130825184263,0.043421033196392615,-0.054523345521494966,-0.17694530115378054,0.2448765602231251,-0.15614318548340386,-0.1746845168281456,0.19238014593069624,-0.12879743569527066,-0.19122880274084733,0.17836390503435207,0.03358069414293605,0.23880336858169024,0.08158985274467132,0.17356025765993996,0.1611860553737983,-0.13240037375446995,0.011419338946181024,-0.07069255367836554,-0.10044059503121082,-0.16626261719794397,-0.11593347146739835,1.0,-0.12036343737328319,-0.14362076969500492,-0.1208620343508693,0.027492002250462402,0.020380195435353504,-0.1606283239303566,-0.15876437308771846,0.04775484136497645,-0.01813023706100486,-0.06033000867068953,-0.04769787078570685,0.12598527116613453,0.30371962362540844,-0.1396641184689967,0.21427249504762644,0.06460768503811572,-0.012483753184740114,0.0778315674005788,-0.13833665890113012
Thal_PuL_L,0.394580087257823,0.7318615809753736,0.028941322837058515,0.6925370973965286,-0.004310070452612044,0.37566650833117043,0.31277991006823275,0.7020773431664044,0.09066324771178304,0.0646207477738801,0.5096835271209537,0.690800733089765,0.6979133718526066,0.04728475402795085,0.6323615765197261,0.6335111935535334,-0.03208432528693051,0.14355965113901445,0.6422992586854416,0.800426554139027,0.18502766805067192,0.7040205380126242,0.538378339076192,0.46794358437093,0.3910568023448408,-0.04828783694759833,0.44841284261499376,0.6651558153912875,-0.3282797646928607,0.5341013591722674,0.020985726085936088,0.6172261315520021,0.7245583930826756,0.15141142134390423,0.5592489841235283,0.1660042738118074,0.20950665752709682,0.18928820751970088,0.6366978099952187,0.5529485664975405,0.5135057582472483,0.13036968971571455,-0.19196364678192784,0.5820925073401714,-0.26382079460989766,0.41296486853392655,0.3327672709019477,0.15110558231377683,0.28905865863070823,-0.18035604498753044,0.5513568920689413,0.5527082800444304,0.2000791509741062,0.5867815114043876,0.5908985337738983,0.6403322472605179,0.6222795404440638,-0.06976067858651919,0.30819661191258785,-0.1451544017955102,0.5790455031981743,0.03711364379196363,0.5561610938941173,0.5446852192834175,-0.0036214477084754526,0.04675558136693761,0.5959061227710668,0.3078990936757579,-0.05420841519792571,0.6245455611983765,0.08990191271543829,0.5272965371837826,-0.15822489448802365,-0.04122562499732193,0.5943716375121877,-0.14948248496199298,0.11886656896110827,0.02575751983787868,-0.1612171301724396,0.5109811014056324,-0.04927139036493645,0.6703462381466313,0.5653673265868889,0.7162546407692122,0.2485891468499048,-0.12036343737328319,1.0,0.5497152250160185,0.6805664725195294,-0.20014228753217614,0.001684731080779974,0.5566150965855653,0.7267765144834735,-0.07528844476709115,0.4728513342080782,0.7488557708762493,0.5171943827161283,0.11159363662888049,-0.31342355605934685,0.6790592377551651,-0.18416259750834757,0.5291502161787357,0.2362142062061711,0.4050620705246007,0.19475032854836122
ParaHippocampal_R,0.5112748962691737,0.40266312397096954,0.1699364993333216,0.5045070081432504,-0.15443091221190633,0.07882204708868998,0.41905603294432475,0.4624859113566138,-0.1764342115639585,0.19491689687783206,0.622907023697231,0.6341226738014739,0.7307752370322166,-0.06685446194748966,0.5879714171030785,0.4776143164374274,0.04049650854031277,0.14097784852599285,0.48023017376033017,0.6092784391741084,0.2091262099555363,0.5495813641562964,0.47805718640525946,0.6605472439798918,0.272173847169987,-0.14953193359764966,0.40057124712184616,0.4714893230983443,-0.2781055959753733,0.3920104640398179,-0.11673006220019316,0.4991603036645819,0.5037095105110864,0.03374236389435186,0.5499936006558908,0.06474124549197649,0.10532671610910638,0.16071415614537515,0.30811446727544783,0.5255110081459171,0.4829666406674855,0.016555812356356413,-0.19167895832529167,0.6984485548652607,-0.22363363691105947,0.4392521704593561,0.06907890719559605,0.30668849026494577,0.091560847102666,-0.363696612933744,0.5142320134649075,0.6886293469604751,0.04785683018229907,0.5398363844253755,0.33182383339423743,0.5065258682264795,0.6549953196449677,-0.22934203842707043,0.25839991316863936,-0.1484151611688927,0.43454151786789696,-0.0050575985006124004,0.6716036490841879,0.5054246022741876,0.214353370645295,-0.034054615052119194,0.5116897385867757,0.27996665647410013,-0.16449637143813386,0.6875425811113919,0.1154877130538222,0.5960400226844017,-0.20275223349068547,-0.1888929837841449,0.34825562827516626,-0.16928645123405864,-0.08226751979449494,-0.1869902715172484,-0.2655888022940044,0.42299724483640505,-0.09282587347894566,0.5969914992230195,0.5814864730893468,0.6646581894827029,0.23770524536973378,-0.14362076969500492,0.5497152250160185,1.0,0.4974121795113012,-0.19695467349870477,0.18633559509878758,0.23417023139303536,0.4469633913435586,0.11293253979198364,0.20437650822553985,0.5207472618007853,0.5067531157378721,0.051560857100790426,-0.264714800232609,0.4975001533825335,-0.2674122697553164,0.330299966921247,0.016592124347618652,0.3964743504329437,0.006624719916826917
Thal_LP_R,0.4190856376421548,0.5871599555901785,0.009945100997206194,0.671147286122981,-0.10870870487472858,0.301625111835187,0.3191749702476284,0.6414863265880337,0.07614864358062925,0.2024129306346945,0.5101227147249648,0.6573013558079805,0.6948594940880479,0.051091358860643844,0.4940467381029755,0.6524842370534786,-0.042536771434485914,0.14098566753840056,0.6509887711470161,0.7320217825593426,0.131469636704454,0.6568668626169272,0.5586432721617034,0.46796523838297993,0.3583839366313439,-0.10857086244034093,0.4580858590114154,0.6386101977691184,-0.3819975847464233,0.5280451298284644,0.014158333427630313,0.7153571102347301,0.7205715271349712,-0.005577089388726018,0.7053322595533768,0.02942216733681664,0.2052481928763283,0.15181393987085615,0.6191204184963734,0.6327785745345118,0.6248670980667744,0.04281789719414387,-0.10959344160996355,0.5530484622806551,-0.26847207176405335,0.3621818033815346,0.21221980886788727,0.023229737842339237,0.42040601626811025,-0.1350036263748973,0.6527940540079281,0.6015035050995234,0.165945679128683,0.5149032441796383,0.4995389750944489,0.6085616353120379,0.6372300197801531,-0.17755338209045607,0.4675482795389216,-0.09437050563734821,0.6502275335357183,-0.03718679414836574,0.5801952403164714,0.5613420681446886,0.025545698166809537,-0.04296177372644347,0.6494662373152216,0.29885227951869064,-0.04120602728726014,0.564750866147135,0.04364637129132874,0.5570124242668392,-0.13369015995309325,-0.017429261826486825,0.5227384756409119,-0.158357473133862,0.05139656955744201,-0.04182591434273973,-0.05365045566829273,0.35818639218196874,-0.054141688691296354,0.6543762588571297,0.6420090162173413,0.7598723862429523,0.22445445140386433,-0.1208620343508693,0.6805664725195294,0.4974121795113012,1.0,-0.3082772719186232,0.054945881942995226,0.481538406916361,0.7235015941495372,-0.03439620297820146,0.4173015422531135,0.7136002808829299,0.5514074828139629,0.04796821046002168,-0.48120855777969285,0.6260427931069216,-0.21360958608452937,0.39142246135522646,0.18497246520501506,0.43392504202139154,0.08683385205252249
Occipital_Sup_L,0.00774139759393058,-0.07091276951797683,0.17134728661333154,-0.2836713617359651,0.18518388220870502,0.08789922985899953,0.1744147044970978,-0.1327819924621731,0.19116704746912644,0.024118228486160496,-0.30727274054926795,-0.11609899130170151,-0.38612681842685426,0.1270747465995497,-0.17888881263337808,-0.12072129606330075,0.12006081125916768,-0.010033922533068344,-0.23136824958777436,-0.25469466669267515,0.37999911571729483,-0.08191485111312567,-0.15855555804412153,-0.4412084318435259,0.13188015824060756,0.03985713464169132,-0.0926273851338046,0.025638744108094837,0.6534682869159103,0.0651332936313323,0.06022536418408021,-0.3832228622474083,-0.15623367856725492,0.21808699792399042,-0.32396582413076314,0.20624026971253248,-0.01297369276035001,0.24856262872046814,-0.03996662518281393,-0.4997043086435544,-0.3898776628553559,0.4331658590173677,0.18319488150037153,-0.3505311391545213,0.3448177166701428,0.10505829300153989,0.3894905450664589,0.23882097483561598,-0.16026927001219135,0.20304640501385834,-0.3852710898747422,-0.3633774943529569,-0.06530616293090956,-0.10384659401191815,0.07838584683708955,-0.480308951822956,-0.32940365212615047,0.35212797444059124,-0.41342801298843224,0.3161479303353203,-0.07517189909888958,0.49825576029128543,-0.5313392746009483,-0.06823371771599776,0.1413646275074489,0.18465936142607425,-0.24871282576572643,-0.36684545770752797,0.23303311413842825,-0.32532987301617866,-0.06107837767051237,-0.25614829871034206,0.3043306116210684,0.11133086888070587,-0.08234959082906688,0.15867162574806576,-0.04438452323583718,-0.025187781492622786,0.0049918054278420675,-0.3467360791806708,0.17248013721311545,-0.31687862214642476,-0.22167347774440177,-0.4867073811701625,-0.2130729782676498,0.027492002250462402,-0.20014228753217614,-0.19695467349870477,-0.3082772719186232,1.0,-0.11227937389163369,-0.09186177579519167,-0.13777929989877946,0.18456696978641032,-0.06585388625909452,-0.16259262161874571,-0.047741388993026504,0.5015890211536707,0.5305751602923297,-0.4014136820078358,0.16659019259357016,-0.03909432659166978,0.1702415429420132,-0.4252935369738737,-0.17368587961147391
Vermis_8,0.03379488460099704,0.08042066570149023,0.01142888480904751,0.17150776174101645,0.07129326829300478,0.0005737941589449112,0.021390799876519102,0.06268638201229318,-0.2933725118955335,-0.35842620661517105,0.09285506694846617,0.08561663671460515,0.1809130478065582,-0.0334936347063825,0.16149680217834894,0.14859658204519124,0.0009772615420142502,0.14112790780407794,0.13639136683474112,0.08288384154888308,0.016764151205921066,0.11068866652658224,-0.025117680824079038,0.3152122802341579,-0.01727505025868924,-0.018356912861328796,0.15365453170664667,0.10550630690919513,-0.13435885866689856,0.05954752577177282,-0.057233968422776525,0.23013357962561953,0.0899315506882789,-0.057466805756978545,0.11205892653639045,-0.06363817027997679,0.05035274109034473,-0.026898573440302137,0.029967880182299175,0.18732846341699574,0.19203755345287113,0.0023418004006322555,0.040085484777094164,0.2839180389954666,0.07112445919808848,-0.13868821688165703,-0.07528092321978826,0.055954425198257204,0.04309803416224478,-0.0655708972119856,0.15288585561209758,0.17352690077288052,-0.044331666691328785,0.10401021657270475,0.1121619774424188,0.21559611757683123,0.10787725624272386,-0.006203563346495942,0.1809208348286744,-0.04003642192779254,0.10453129785036286,0.020496977964613316,0.21967828134889314,0.15191843520484974,-0.05766237926998705,0.004499039447028582,0.06116648798728195,0.1531095537279839,0.18770033073826667,0.2747219789155452,0.01235145357941288,0.19093112148881047,-0.16503179106262197,-0.14418231153267208,0.07198056033165946,0.12851260356405883,-0.0958937009657255,-0.03536602355232798,-0.02420555381873646,0.14208038019177732,0.01818098998416524,0.3368820702972095,0.22581233444546595,0.21254638615102647,-0.056575977167630014,0.020380195435353504,0.001684731080779974,0.18633559509878758,0.054945881942995226,-0.11227937389163369,1.0,0.058200150393119515,0.20603487664960046,-0.007229923705198122,0.07732373409683538,0.07799400070230059,0.10657594598574638,-0.00945849264217447,-0.08019278717518274,0.1379324854352305,0.1285074948515903,0.04517298311075911,-0.05947903031959647,0.24008827151121054,0.14752394761214266
Fusiform_L,0.29080294390398825,0.4934888459962834,-0.26140141977752096,0.3419829986101227,0.199826301076892,0.6942480427102693,0.3311020489286449,0.600862235234081,0.2636690055924139,-0.25599639601028706,0.36572421054845455,0.6399667993908251,0.4640386576223594,0.10864797797453649,0.388692325670741,0.4505637917827739,-0.06290978411108787,0.13497709793794566,0.48509329174227744,0.6236637707682214,0.2005433859812877,0.42741141455377774,0.6191277266332533,0.1489365715149148,0.09579440547104268,0.23317465122836997,0.21037979206926932,0.4902832087434503,-0.3299710722293197,0.33058670714483457,0.005777958446515511,0.5630551157722757,0.5062475774699464,0.0649122291556802,0.4863143702099387,0.08293565358922987,0.15622601733183503,0.1988488006749846,0.6336945055029392,0.46242639943113456,0.49707952749227785,0.07548031060904307,-0.052789563575936234,0.3175281363709086,-0.2658766427740761,0.3942753046114922,0.4692480104682633,-0.03826021569256331,0.3618575789249315,-0.12351120173857452,0.4870874670721124,0.2766444550567409,0.0292820859981468,0.22074352939682598,0.32785699569808596,0.2861328596809829,0.4052973282849759,0.10256598104021478,0.38518528619783077,0.08336102036298049,0.5556448213345867,0.06643836349954829,0.26292620065100275,0.16946160423468334,-0.21228861046907618,0.07396698111504779,0.6763730485408083,0.05092081127866905,0.026919532423836618,0.43366402888008576,-0.11287814515397836,0.36634741445794017,0.03497783115836272,0.10282027569053571,0.3429437628475697,-0.15188871039184126,0.14281429770842755,-0.23367288828886998,-0.03838014488198947,0.12669305433912864,0.07938860833996551,0.5887482439946262,0.3199005350076762,0.4941512791702967,0.5133607208936527,-0.1606283239303566,0.5566150965855653,0.23417023139303536,0.481538406916361,-0.09186177579519167,0.058200150393119515,1.0,0.763113840055821,-0.41994412841415996,0.7137041604949138,0.44446353803397093,0.3869024196658501,0.10988895574576911,-0.40571402463528206,0.6384112040573752,-0.25771408054718314,0.08944970262882303,0.14782782265919978,0.20641301518784333,0.5035481398069748
