,Thal_MDl_L,SN_pc_L,Putamen_L,OFCant_R,Cerebellum_3_L,N_Acc_L,Vermis_9,Occipital_Inf_L,Parietal_Inf_L,LC_R,Heschl_L,Frontal_Med_Orb_L,Precentral_L,Pallidum_R,Vermis_4_5,Thal_VPL_R,Cerebellum_8_R,Vermis_6,Thal_MGN_R,Hippocampus_R,Vermis_10,LC_L,Thal_PuM_L,Occipital_Inf_R,Thal_LGN_R,Thal_LGN_L,Frontal_Sup_Medial_R,Pallidum_L,OFCmed_L,Occipital_Sup_L,OFClat_R,Cerebellum_Crus2_L,Insula_L,ACC_sup_L,Frontal_Inf_Orb_2_R,Cerebellum_9_L,Cerebellum_Crus1_R,Cerebellum_6_L,Postcentral_L,Cuneus_L,Rolandic_Oper_L,Cingulate_Mid_L,Cingulate_Post_R,Cingulate_Post_L,Thal_PuM_R,ParaHippocampal_R,Temporal_Pole_Sup_R,OFClat_L,Calcarine_L,Caudate_L,ACC_pre_R,Paracentral_Lobule_R,OFCpost_R,Hippocampus_L,Thal_PuA_R,Vermis_1_2,Precentral_R,Thal_AV_R,Vermis_3,Thal_MDm_R,Vermis_7,N_Acc_R,Cuneus_R,SupraMarginal_L,Thal_VL_L,Frontal_Inf_Oper_L,Lingual_R,Putamen_R,ACC_sub_R,Lingual_L
ACC_pre_R,-0.031217283692570284,0.4513459551125328,0.3149672023858252,0.12646421015624162,0.24645147050618468,0.0745205225214993,0.07012219097921117,-0.00870150518149643,0.03432882908612213,-0.12715883868754982,0.05862059939802198,0.028392725791083328,0.30834384765706435,0.29308684927312656,-0.03823817224351338,0.3230491202321426,0.3032317971924698,-0.15765695394720772,0.21328528784905199,0.13537871123803674,0.09461647255326096,-0.06971074877674216,0.30099292365083236,-0.09000803222675464,-0.026996459240243558,-0.00010520861516007511,0.36316607404280044,0.24720459963528515,0.1162098057475404,-0.16026927001219135,-0.13986469623403405,-0.15530818806591687,0.14618951208099143,0.3193980995575743,0.32339332420515876,-0.2545643473114333,0.056885736433586034,-0.11475657580239486,0.37551951410585377,0.25193896179773584,0.3120734811802845,0.22740100179726458,0.16366738795586752,0.4007985018174279,0.3539124212844083,0.091560847102666,0.3418259311773858,0.14877160505097575,-0.16044261723483802,0.16373606652684072,1.0,0.49647792794237894,-0.07241199449301161,0.2832006412904423,0.4065456818319155,0.24862305026485895,0.3880148312119027,0.2938896634270276,0.2866156180589816,0.24324052661538498,0.03195950950647104,0.3139645631700957,-0.31996182795739586,0.03602628457902755,0.4119339799315561,0.36221925667149757,0.27761045255724254,0.2446202042945464,-0.015143098688708258,-0.2152970860634761
Paracentral_Lobule_R,0.10113511692721751,0.5904963122327406,0.5028557237743934,0.15099947719689694,0.6142814893877465,-0.0764094280393171,0.22390799610676915,0.1383067550597112,0.18578336652691396,-0.1013460215969556,0.36073569964732805,-0.014547445784569124,0.6744547191476259,0.39860983740733735,0.15416383578641876,0.6046968961521199,0.3319366343998233,-0.2638404875428172,0.4741056298075315,0.44371095817048345,0.2129525364607848,-0.22165375674326437,0.6220717981719591,0.049017522024006194,0.14770221651316276,0.16114208188762474,0.6585105821714766,0.3623507153950273,0.24204737139106638,-0.13446156927632957,-0.09993214539808895,-0.06159150002777416,0.5508183557374196,0.5497536567130229,0.3740803404576426,-0.015148679607639241,0.05236989420866815,-0.02622574848889242,0.8536411960491348,0.23802684329254278,0.5334133594743388,0.6514957711020103,0.48888320716799377,0.36790980689288477,0.6573319270901465,0.3844971953257587,0.3007459431914396,0.2803311429651506,0.19154662189809177,0.5183945584085917,0.49647792794237894,1.0,-0.011009235513112543,0.6080180266180434,0.5940827747915934,0.4977893368240156,0.7524754117810257,0.593280690898123,0.6690106812406068,0.5081905588361835,0.012279886719192324,0.10706631658082329,-0.2937995547820827,0.362301974997793,0.7184740539024811,0.5021425364520667,0.35360566744134037,0.3928501291252262,0.026800925244699726,-0.0915177459813486
OFCpost_R,-0.0295026645862551,-0.2979174823883063,0.016785945089371403,0.0244265429921688,-0.2151255594325401,0.34089175299546265,-0.2637916518446382,-0.03486571113328874,0.09743241189628252,0.1397316697698253,0.23412761603895063,0.1397018888036544,0.233818038934042,-0.05733137528268976,-0.05589667679648822,-0.1584369839253337,0.27174700793145656,0.18930242090073698,0.0043300920818901195,-0.1420571935105064,-0.3101688684538589,0.39065480349767245,0.0937461602624794,-0.09052087321173424,0.2903824696391673,0.13006889248978293,-0.13930936693265109,0.05832530976356979,0.005233357709785442,-0.025187781492622786,0.4689900226074067,-0.17176231974342837,-0.042663141538544426,-0.12434197343565973,-0.18939359089918645,-0.11703002828389251,0.06253729273368185,0.17200165681230692,0.07126775771862752,-0.11017694511750317,-0.002077946300840501,0.08337717479376569,0.09754554121694435,0.1242186058199529,-0.16552428239735598,-0.1869902715172484,-0.2888348083510631,-0.020451073744689782,-0.24243903739064118,0.03076873909008697,-0.07241199449301161,-0.011009235513112543,1.0,-0.06549018825077914,-0.17765874722621652,-0.30178670813291464,-0.04382034070061176,-0.2605331203715495,-0.09559536353384587,-0.07975829461401518,-0.011503529945450645,0.20007749902831634,-6.0186125304427644e-05,0.052320196802530756,-0.017041364430375783,0.011519634183312026,0.038231442058051596,-0.13377450041055786,0.013554272244354921,0.06579024216945799
Hippocampus_L,-0.2394923129603078,0.49366389238945946,0.7828246080138707,0.204801692030925,0.6562195812477224,0.005613034747325315,0.3546822969185596,0.033838145628738395,-0.06757211502984674,-0.0662354286527887,0.4163778485155796,-0.1382307516210618,0.5012347357873559,0.7149081375441944,-0.05561668163985447,0.7412737859527969,0.4660144878357857,-0.47956114177543796,0.5254196543581332,0.7192001179076493,0.24687579813686628,-0.22438529428405005,0.645404201709213,-0.04573910222507199,0.07536534617983659,0.08423443342749343,0.6849166697444914,0.58523642645032,0.06230837621715102,-0.31687862214642476,-0.17877564120357312,0.03723166479693024,0.7622333032158074,0.7021123466310994,0.46966167251247537,0.02120460980752808,-0.2316800333512491,-0.24462977483704657,0.6805851740316751,-0.14661332896686982,0.8102740599311089,0.525973885473923,0.2566415085432931,0.14144741379581222,0.8175651214518292,0.5969914992230195,-0.0714942482283097,0.2093655959099669,0.22071976768580145,0.7092522097936742,0.2832006412904423,0.6080180266180434,-0.06549018825077914,1.0,0.711846643349309,0.7037390876643244,0.6610944044062913,0.7175759827086298,0.8146799091222178,0.455517643784458,-0.09519512808078806,-0.08053671381105104,-0.4962241725334252,0.23515216555835333,0.7874036147760508,0.6573791219182201,0.07131136463872946,0.6744675218599899,-0.1455448463877904,-0.31809855350879296
Thal_PuA_R,-0.27877123667365106,0.5812532369531883,0.6725624558178168,0.07872515562565517,0.7235266328024614,-0.07550516411252346,0.43326289871984,-0.018566650695759614,-0.28629507572092644,-0.16862250471415266,0.07006775444394524,-0.11184427099874827,0.3246482806066412,0.7032119920442679,0.07413991988168644,0.8345294695513203,0.451374843209055,-0.42420685128985264,0.47758304172702354,0.6244155927652809,0.42673509086268746,-0.17115048250822437,0.4905257461479288,-0.041390738279451146,-0.1990787181204745,-0.1588400022869259,0.6969297930678526,0.4433837472869162,0.09188821482957688,-0.3832228622474083,-0.35904014747969326,0.050481763960385784,0.564514951878305,0.7276905932115013,0.6253376940057781,0.03920922304498078,-0.001659173741252703,-0.1885824656873615,0.554328311833928,-0.003191378590926845,0.6775508204924154,0.3066220658688307,0.08583209800021352,-0.0626452165343757,0.865432139477757,0.4991603036645819,-0.03134864814350575,0.1770624005290121,0.35976162830060127,0.6334701130107805,0.4065456818319155,0.5940827747915934,-0.17765874722621652,0.711846643349309,1.0,0.753168321335578,0.6751074536569219,0.7435190207795248,0.7158908367834546,0.5013230852757755,-0.205419275707333,-0.09743703630219876,-0.5695922843030425,0.044180480676794455,0.7097928443441665,0.5550248295397999,0.23803794589644425,0.7521689412083425,-0.15300274771825328,-0.3361187467139137
Vermis_1_2,-0.29192227085183425,0.597791486246527,0.6192019011487292,0.1812039932687361,0.7796591869741225,-0.13507976073565234,0.6301398347175003,0.03842817393208624,-0.30925747906126494,-0.3192556209918862,-0.055831692861432566,-0.22909262660773047,0.062363692226213754,0.6576103571976877,0.08018814607310075,0.7078364499167874,0.3268570983925881,-0.5357414263456155,0.49431324444254554,0.6533658009903172,0.6207584407441636,-0.4358295764294967,0.2923690806932937,0.06764924768658227,-0.3639892070136054,-0.3225968954405785,0.6031812873186667,0.38934065606681717,0.0589881173201257,-0.2762095117935257,-0.5159371788884254,0.07873033828453603,0.4715830679273175,0.6900607184124995,0.5914246121954759,0.12429374782564555,-0.20779866434824296,-0.235510239844272,0.42198174797125165,0.01657296265831164,0.6108480177333929,0.18817433775763107,-0.062318188810980606,-0.22117751414328518,0.8109819602364751,0.516910682534997,0.11538419776970696,0.17664052848934614,0.5612831507635386,0.5176547833169357,0.24862305026485895,0.4977893368240156,-0.30178670813291464,0.7037390876643244,0.753168321335578,1.0,0.524014866487135,0.7284474864922442,0.7093238132902446,0.30528532045853174,-0.11026824869790604,-0.11328144432258977,-0.5814100687001366,0.028382328371022544,0.547438091707055,0.4461779675983315,0.17039551723510354,0.6999039281727993,-0.15096764987231776,-0.4236481794337946
Precentral_R,0.011291816862286835,0.5183752762406844,0.5869961223943836,0.2196082262495848,0.6855536252827081,0.01503111379765764,0.2040217994812137,0.19665157541859607,0.04440138449959327,-0.10047314655945855,0.39041395156674075,-0.02829950697521122,0.6850968442754334,0.5496989961762911,0.22589990806103388,0.7196616398788112,0.26274425078458336,-0.1980512356399584,0.5613278653862814,0.5915024045044257,0.15330354662184986,-0.08694335592034563,0.6570692055803197,0.015574864050176763,0.2022155631903623,0.15436777892242626,0.8256577399787842,0.39893258716582375,0.2753262417918929,-0.16259262161874571,-0.19646770955054782,0.06993303384038049,0.6500045511336588,0.5981146395790042,0.365966125337358,0.1337101485611246,0.055253065823497094,0.059882008783802905,0.7741202528036549,0.18817474445857876,0.5477775208293243,0.6199289762982043,0.5182015390569095,0.28462571409031473,0.7449690952664214,0.5207472618007853,0.057359182263102056,0.2580389948680226,0.22645235971048475,0.6674117900919025,0.3880148312119027,0.7524754117810257,-0.04382034070061176,0.6610944044062913,0.6751074536569219,0.524014866487135,1.0,0.633405699513809,0.7072134612054947,0.601483367743505,-0.012583150926091215,0.07384039728146236,-0.2796411901444159,0.31713879386445226,0.7497464809182697,0.43808494779051516,0.40902489617629917,0.5570523124955665,-0.11770156017512741,0.02186035458880982
Thal_AV_R,-0.10933461791610861,0.515856887951792,0.6815697230267348,0.007854584808517428,0.6909250673114758,-0.24095174619733015,0.40939669155799757,-0.002399702248900982,-0.14012041593598604,-0.16298665772353482,0.11956040896057113,-0.03484732781141166,0.40784733899947606,0.6730996816549778,0.09817588873714417,0.725246595387715,0.2767252107756633,-0.34235370843391827,0.4725023311502321,0.6255501155496888,0.3677253904306635,-0.23881643523251117,0.40404588679726866,0.019490965382223044,-0.10034764203303367,-0.1055281948672438,0.7252867132680328,0.5465535659404587,0.14333346371088715,-0.32396582413076314,-0.3660174013683769,0.02264775238293558,0.6930240055646716,0.7736430909357572,0.6049391621242607,0.2541880283966218,-0.0666037515400142,-0.032949483880286026,0.6073823925756937,0.013430605893377395,0.611191120902745,0.43813266376917764,0.30287849664137156,0.019064502722341854,0.7462337578755851,0.5499936006558908,0.1804089216902655,0.2943477082778576,0.3441093215518846,0.6967742720153978,0.2938896634270276,0.593280690898123,-0.2605331203715495,0.7175759827086298,0.7435190207795248,0.7284474864922442,0.633405699513809,1.0,0.6348402768137918,0.6415620303675856,-0.16314487086979476,-0.14002606042264024,-0.4161476537038081,0.08799016168452051,0.6415484800172019,0.5743493393978255,0.19311121891166053,0.6476506725397426,-0.17385929250514529,-0.19397624993929574
Vermis_3,0.0019550016703790717,0.6650438518585914,0.668936015796751,0.2388880821336739,0.733342197734451,-0.07222711451633884,0.3363631498425847,0.16073941280239484,-0.00421979899007144,-0.056293707257053134,0.49238883581309206,-0.0785677106715804,0.5195751274075124,0.4754766328634051,0.20771953459101863,0.6960679161440761,0.4028928054011365,-0.34612930006713244,0.4530048694434775,0.571558379034792,0.32615037918378026,-0.2648471653050853,0.7301060253686256,-0.06251587803975805,0.00409560792530774,0.09266199741628023,0.7079124238902529,0.3787086780119084,0.05154430654900651,-0.13777929989877946,-0.20831519157124312,-0.007040802798617606,0.7051808857637957,0.5802188699723839,0.4258682159402945,-0.07168750517381883,-0.052300887113631025,-0.27383690500029917,0.7163027217018839,0.03761539907423546,0.7354553978768529,0.5859110998191794,0.27928380644824036,0.1995743493210602,0.7891840239004457,0.4469633913435586,0.02415767994960168,0.19631481028097014,0.42310295153562777,0.5917374340159539,0.2866156180589816,0.6690106812406068,-0.09559536353384587,0.8146799091222178,0.7158908367834546,0.7093238132902446,0.7072134612054947,0.6348402768137918,1.0,0.4379861709163169,0.019515579464432182,-0.1376390979075432,-0.408733406828757,0.4277988121441965,0.849241918173239,0.5766928543609295,0.3367170466355499,0.5445552053171026,-0.09559354459067196,-0.197789706049788
Thal_MDm_R,0.2509585810601126,0.39152940145967824,0.46757909783717383,-0.00022671538232804571,0.5205143898930243,-0.06838832680542777,0.026803854155094314,0.045211158343792586,0.15322920649015082,-0.16433315953571773,0.16537448799732804,0.0019813855542969864,0.6069473783067173,0.4010637217796096,0.3553980858698556,0.5661199565392768,0.14670667359935397,0.05894484831666947,0.4491650400207246,0.45338346064172586,-0.03883342324513193,0.1457851902041058,0.4856894336883726,0.022796677417697402,0.2985964083954982,0.178853364955972,0.6467960292475349,0.4489009588269501,0.2262890954673906,-0.06823371771599776,-0.020282934933790776,0.08386622648661513,0.5711817486058278,0.43641010202384506,0.20646651069729782,0.23712331043130672,0.178080322980829,0.3807430175707514,0.6052432025433122,0.29688202785078854,0.3490223864303738,0.5729910281776246,0.6053190756188802,0.30960978871908307,0.4566277268400641,0.5054246022741876,0.2322727369152948,0.3500157255952966,0.2572165659453006,0.5433198716630869,0.24324052661538498,0.5081905588361835,-0.07975829461401518,0.455517643784458,0.5013230852757755,0.30528532045853174,0.601483367743505,0.6415620303675856,0.4379861709163169,1.0,-0.11218221600304834,-0.1849221217194521,0.03064661997724007,0.20854815614811936,0.6224266514056915,0.3342997003049713,0.30861420386527866,0.3905738022696892,-0.09995525319405775,0.2788077237201136
Vermis_7,0.1565239023710798,-0.049514129731935475,-0.05028788352925044,0.22748842586200355,0.0016394068325899442,0.08824385262551154,-0.1352296715725495,-0.09217770602995042,0.19436348478678797,0.16142010848797717,0.11972905142559821,-0.007660420619128502,0.04895371628847636,-0.2037140115643351,0.26266584239276236,-0.14627275637549148,0.11442181006165186,0.3397810646879265,0.04588346326052722,-0.023221149764529197,-0.07544146170800395,-0.04744241670477889,-0.02640760880347761,-0.03215002304709443,0.19232643501217855,0.13689539854852503,-0.03397692629040665,-0.035152061552701314,0.01984203428554812,0.17248013721311545,0.08520202805298467,-0.07925533993765739,0.06075219649603851,-0.09783704016147023,-0.2006298591898135,-0.23105115728027098,0.15610996247987818,0.18232397606493064,0.019418729385143947,0.05756744741361355,-0.05262555662546421,0.07020915615283628,0.13680691360804423,0.18342486913355788,-0.12596828508968166,-0.09282587347894566,0.061190171714047344,-0.06368628709856711,0.07917672560942571,-0.0673240117070936,0.03195950950647104,0.012279886719192324,-0.011503529945450645,-0.09519512808078806,-0.205419275707333,-0.11026824869790604,-0.012583150926091215,-0.16314487086979476,0.019515579464432182,-0.11218221600304834,1.0,-0.017194715034507164,0.16984702989486533,0.1305828337193209,-0.09939660649750336,-0.013436316545975033,0.18005356197244884,-0.19269320049596664,0.10730583138921622,0.2490810288922336
N_Acc_R,-0.01723098582204013,-0.1178043024687892,-0.026617863055603826,0.10048227864936958,-0.1088238976020642,0.035889493075146356,-0.03319852046992681,-0.02203935914075733,0.13683287084520365,-0.03164603525764056,0.14086491388270014,0.07629163827496081,0.07849918947123867,-0.02986495094809818,-0.09985508518699822,-0.18081519037933808,-0.03305370918635771,0.03591987153914871,-0.0015026005490703133,-0.14793730458179274,-0.0489536737606033,-0.01707423811372215,0.017796561157363416,0.020468096286652356,0.05219015654349134,-0.0020497039764590733,-0.06700833461584711,-0.06988372590201675,0.18125380332644186,0.06022536418408021,0.055789848522914375,0.07962976488870416,-0.13532279797999994,-0.010849883744208089,-0.014882868899145474,-0.022746567212496887,0.1438280273191948,-0.034747051777581674,0.0534843548296395,0.07198377114146681,-0.04811954540476963,0.057892601377532216,0.05957171135556741,0.2083757119659765,-0.009994251021312841,-0.11673006220019316,0.006749835451991753,-0.006783204663945662,-0.27048682900973764,-0.028935258575473202,0.3139645631700957,0.10706631658082329,0.20007749902831634,-0.08053671381105104,-0.09743703630219876,-0.11328144432258977,0.07384039728146236,-0.14002606042264024,-0.1376390979075432,-0.1849221217194521,-0.017194715034507164,1.0,-0.05478406930078858,0.05267057943657555,-0.06566399870615011,0.004725358339020982,0.23620741953602617,-0.13267471704237102,0.04785014186541621,-0.038473975928153534
Cuneus_R,0.5876637730126557,-0.26000953670982374,-0.45863338964735934,-0.2854771453506651,-0.2930517926035296,-0.07816231303061617,-0.505935246203433,0.09677325761769771,0.6509673332767313,0.05616823316055891,0.04552564650951201,0.11808836586442453,0.10118923751249434,-0.5864704526494713,0.43062572346631006,-0.41421572197033857,-0.307666663434789,0.6514358875767102,-0.29209245059969063,-0.34903720632478086,-0.2749448503678309,0.16637721068971925,-0.2616068977285441,0.12760467783516327,0.3366324881984714,0.26078550805417117,-0.26418896864705343,-0.2638368353100256,-0.1213882371903708,0.5401125452745624,0.25548029781378734,0.08075573386952278,-0.24949741433127715,-0.5576904944702368,-0.4756568281263863,-0.022532471080915446,0.30804975294723297,0.32066584957171207,-0.10429260382861216,0.49266784439293604,-0.4905406683137603,0.1097279615728208,0.3977423305714046,0.3070747969269201,-0.5900528799134975,-0.17340310916638293,0.14707102270945027,-0.10315416646158694,0.0059364546383285964,-0.3481546448248742,-0.31996182795739586,-0.2937995547820827,-6.0186125304427644e-05,-0.4962241725334252,-0.5695922843030425,-0.5814100687001366,-0.2796411901444159,-0.4161476537038081,-0.408733406828757,0.03064661997724007,0.16984702989486533,-0.05478406930078858,1.0,0.3918913366434896,-0.3280628450717363,-0.3523080845562474,0.15523984824442683,-0.5746447940596734,0.13139032874252882,0.6362419799688017
SupraMarginal_L,0.49300694160118974,0.2359657877059943,0.1485510238971813,-0.11698650780231683,0.28770162783814973,-0.15501029538933042,-0.18528599343903268,0.18007343903229542,0.7179621180091474,0.009841736821541817,0.6177708512188264,0.11501498687698491,0.5645976547338865,-0.22014375711554024,0.40601592143281473,0.07634304547225695,-0.02058156920718691,0.1659544331508441,0.09092209761835625,0.004419905638730097,0.009653342836284589,-0.21571523023868797,0.4451127889392053,0.12379990750989589,0.27166508656416044,0.35082474981056927,0.26675778622410545,0.03892917774185465,0.03128212233390573,0.3894905450664589,0.08465829449356249,0.09385931855013874,0.38627286307156555,0.009869931285791932,-0.1618856957611866,-0.14055667084382434,0.09566375933565081,-0.03692250065625737,0.598342101094059,0.4715519966208315,0.28259068932750225,0.6703273773497451,0.5898677901127157,0.565906000871711,0.11148031195767213,0.06907890719559605,0.1133225574949002,0.002624296583267698,0.2755779509789087,0.18866738371830094,0.03602628457902755,0.362301974997793,0.052320196802530756,0.23515216555835333,0.044180480676794455,0.028382328371022544,0.31713879386445226,0.08799016168452051,0.4277988121441965,0.20854815614811936,0.1305828337193209,0.05267057943657555,0.3918913366434896,1.0,0.4381565652657565,0.3205339166531333,0.381279009446773,-0.16009080638742373,0.09643031326800366,0.3399537119617929
Thal_VL_L,0.15606717708115111,0.6387367797767022,0.6030504297759788,0.20993142344431584,0.6748573893283858,-0.09254414399542542,0.23765361537229132,0.15784563754866296,0.10389458616158581,-0.042479131082765326,0.5087124383260685,-0.006690263045783979,0.6806796037165037,0.45891846082781546,0.22557466390351308,0.6981178695336349,0.3654703481236227,-0.2509991861033037,0.441467866184598,0.49335868091014284,0.18756701275410573,-0.16266884889927694,0.7887738954649294,-0.08622087362367127,0.11281230526871991,0.27243694478648617,0.7010600909557132,0.3514992224399798,0.1405276950852534,-0.11752235449698184,-0.03690191698126187,-0.029974034684601282,0.6908788497551095,0.5877638271266094,0.37138980209640465,-0.003892298490413411,0.05892172108747577,-0.09110273302248877,0.7970295583720564,0.1667042771281824,0.7010873546728595,0.6358401396699458,0.45034862351452126,0.3387303277161044,0.7560880782966625,0.4465266616145191,0.1072933985742954,0.23206063761210685,0.27738345466156233,0.5844319294994619,0.4119339799315561,0.7184740539024811,-0.017041364430375783,0.7874036147760508,0.7097928443441665,0.547438091707055,0.7497464809182697,0.6415484800172019,0.849241918173239,0.6224266514056915,-0.09939660649750336,-0.06566399870615011,-0.3280628450717363,0.4381565652657565,1.0,0.5845152778773914,0.37544149428751095,0.4965102410703222,-0.05513656161089781,-0.08588874387203088
Frontal_Inf_Oper_L,-0.24910634438080628,0.40893253900437104,0.7762717533662886,-0.08317651991169063,0.47253850581320844,0.00015653343122167413,0.2669071842747392,-0.03882842459141279,-0.06182125113699574,-0.024766508334166278,0.4506621507857462,-0.11309974920329106,0.5091711875234669,0.46456917059938274,0.03002780991645766,0.4916051754048636,0.3552239494642869,-0.21574221145525388,0.29761339489743305,0.3579125404753696,0.24802819236510212,-0.1779956331044734,0.4622508821470829,0.0019897144567715894,-0.014382833543993173,-0.02421036511843059,0.6080881827197402,0.5703147630107653,-0.06274683311870348,-0.35075036635730344,-0.2634260487028425,-0.09928770834859842,0.6795337239235463,0.6364546006013478,0.451642357659984,-0.07024075643375755,-0.07915836744167169,-0.19862522749054856,0.6521626000654345,-0.12124144238692358,0.8845658254598595,0.48061586738783524,0.23349702098684674,0.2709925453749566,0.566986186554859,0.35084671918455457,-0.07992069193706892,0.054010295849110275,0.10812779111814366,0.7125848949486232,0.36221925667149757,0.5021425364520667,0.011519634183312026,0.6573791219182201,0.5550248295397999,0.4461779675983315,0.43808494779051516,0.5743493393978255,0.5766928543609295,0.3342997003049713,-0.013436316545975033,0.004725358339020982,-0.3523080845562474,0.3205339166531333,0.5845152778773914,1.0,0.1723745968910135,0.5311298427872452,-0.052176519977300315,-0.25738798227969534
Lingual_R,0.38908007491290003,0.35508815547634437,0.09891470868038633,-0.03732904707177327,0.4264882257025544,-0.055537125562453306,0.011875709990339878,0.13544746175281447,0.22628320942501218,0.08059603568749904,0.19328891528528241,0.06160763965673556,0.36161112818146607,-0.07749272706677422,0.7610996344635563,0.18245931582599276,0.1429798287220816,0.42476237557543556,0.14601106250838328,-0.0013005899457309,0.16503361588639606,0.07142969272912605,0.1754756220971431,0.012232389520382261,-0.02031763757104702,0.004989148156747735,0.367090004714026,-0.10144802418773685,0.15867712245143775,0.2068806712343585,-0.0631851551760106,0.040334405764395155,0.1306628067234169,0.2196921361407144,0.14738310074271213,0.05157285664747554,0.6246064099695953,0.24222629113926325,0.4028651074274095,0.5127846090056639,0.08445415006193249,0.3552728123635667,0.3578134365593417,0.2990468359994822,0.1876851819156308,0.07123618957578354,0.1941605483178585,0.04124680704398384,0.36974182658656235,0.16952582389281579,0.27761045255724254,0.35360566744134037,0.038231442058051596,0.07131136463872946,0.23803794589644425,0.17039551723510354,0.40902489617629917,0.19311121891166053,0.3367170466355499,0.30861420386527866,0.18005356197244884,0.23620741953602617,0.15523984824442683,0.381279009446773,0.37544149428751095,0.1723745968910135,1.0,-0.007801740997927763,0.043796971454244174,0.37741354694376894
Putamen_R,-0.6166352046877828,0.41856890753214804,0.7811113811059579,0.16744219906937674,0.670449822595613,0.15306374861296587,0.47794114236017904,0.02397461782458963,-0.4141391389396377,-0.18847883837282348,0.02841358803031947,-0.24135993694448252,0.2160176045345255,0.9232445519862456,-0.051428579241186746,0.8321827084572815,0.4489887539681142,-0.5203925570798316,0.5055015070836409,0.8084902012184647,0.4203145168562759,-0.14494877659189967,0.3371716956020609,-0.005162043782229901,-0.1209071452488196,-0.22988479681912938,0.6290567160545125,0.5928840610819697,0.027024446880926117,-0.5056077790768999,-0.4721651132379972,0.10470266404748112,0.5185722130087056,0.6876669340761374,0.5884081340978418,0.07723349166670536,-0.17515746894621123,-0.11515375641928746,0.4167040592281583,-0.19338275098034485,0.6983710780683033,0.20113148793535945,-0.010348627265737287,-0.18378373570637666,0.8162449549371706,0.6629380598486868,-0.19400516121443157,0.08679761470517837,0.29276155609630344,0.7614328942537922,0.2446202042945464,0.3928501291252262,-0.13377450041055786,0.6744675218599899,0.7521689412083425,0.6999039281727993,0.5570523124955665,0.6476506725397426,0.5445552053171026,0.3905738022696892,-0.19269320049596664,-0.13267471704237102,-0.5746447940596734,-0.16009080638742373,0.4965102410703222,0.5311298427872452,-0.007801740997927763,1.0,-0.18353951646717812,-0.3759813909429895
ACC_sub_R,0.13122976947404932,0.005530865680970127,-0.16110124656070482,0.017362245318632258,-0.10623246402357271,-0.07268254217624104,-0.13996328235512018,-0.034405803813728396,0.1906795882115905,0.1234301280173171,0.007700554544834843,0.05501513877760312,0.0020222829440295007,-0.17978762221043448,0.07503089763893338,-0.19836134913227757,-0.07734953911547088,0.0818702093882776,-0.10185177042902532,-0.21077154557229957,-0.021030477938853934,0.03981355601028907,-0.06903032140851487,-0.10950480565327751,0.0056929988965554994,-0.03687204534311893,-0.08354153436008681,-0.1790936923235107,0.2052938298100995,0.18319488150037153,0.11823347378268279,0.10346099097284094,-0.15248273956584862,-0.11551693116205303,-0.13006704348349607,-0.08960220496228276,0.07343342364696005,0.06382251706663715,-0.03847767669324521,0.09387214196721824,-0.10969770900267539,0.04230950646745211,0.022423758908812614,0.13533828562801076,-0.18669250140684676,-0.19167895832529167,0.11302091652735226,0.023873066351496657,-0.004319772371168447,-0.13805775788052846,-0.015143098688708258,0.026800925244699726,0.013554272244354921,-0.1455448463877904,-0.15300274771825328,-0.15096764987231776,-0.11770156017512741,-0.17385929250514529,-0.09559354459067196,-0.09995525319405775,0.10730583138921622,0.04785014186541621,0.13139032874252882,0.09643031326800366,-0.05513656161089781,-0.052176519977300315,0.043796971454244174,-0.18353951646717812,1.0,0.10073998925162511
Lingual_L,0.5632972845169437,-0.17876641780374894,-0.28080616180311274,-0.08214659928902894,-0.06061477641321974,-0.056050494483123346,-0.4314917061107497,0.11168974430378865,0.48135252580094084,0.08330176633196042,0.10361243987531381,0.11078808886382165,0.23567132669927168,-0.4050717083595547,0.7017899060907404,-0.2331803533892556,-0.31550987531631447,0.655265341128504,0.0075991317036719986,-0.19396810568121559,-0.4598856015291633,0.325723876125319,-0.03194919444767566,0.224025584554727,0.38304956423695147,0.2897938776309896,0.039245739901279,-0.2066176870924558,0.12781381245278378,0.48626977947685535,0.18857945090726344,0.09849453017632462,-0.03239332024358389,-0.20911729586407657,-0.4374501630252859,0.24544825310229618,0.3311048425225809,0.6319345492947835,0.020830576463956602,0.39694912390304854,-0.3786412623202218,0.2830242023723509,0.4546078771993814,0.34181741868503,-0.4146605266000127,-0.02980453116408689,0.1187279123873259,-0.012912491241708292,0.21310595736365992,-0.08391951271090403,-0.2152970860634761,-0.0915177459813486,0.06579024216945799,-0.31809855350879296,-0.3361187467139137,-0.4236481794337946,0.02186035458880982,-0.19397624993929574,-0.197789706049788,0.2788077237201136,0.2490810288922336,-0.038473975928153534,0.6362419799688017,0.3399537119617929,-0.08588874387203088,-0.25738798227969534,0.37741354694376894,-0.3759813909429895,0.10073998925162511,1.0
