,Cuneus_L,Frontal_Inf_Tri_R,Precuneus_L,Parietal_Inf_R,Fusiform_L,Vermis_10,Putamen_L,Thal_MDm_L,Angular_L,Putamen_R,Cerebellum_Crus1_R,LC_R,Vermis_7,Supp_Motor_Area_R,Thal_PuL_R,Thal_PuI_R,Paracentral_Lobule_L,Frontal_Inf_Orb_2_R,ACC_pre_L,Frontal_Mid_2_L,Thal_PuI_L,Insula_R,Cerebellum_Crus2_R,Frontal_Sup_Medial_L,OFCpost_L,Cerebellum_8_R,Thal_IL_R,Thal_MDm_R,Postcentral_L,Thal_AV_L,Red_N_R,Cingulate_Mid_L,Frontal_Med_Orb_L,Parietal_Sup_R,Olfactory_R,Cerebellum_4_5_L,Thal_VPL_L,Calcarine_R,Vermis_1_2,Thal_MDl_L,Occipital_Inf_R,OFClat_L,Cerebellum_3_L,Occipital_Mid_R,N_Acc_R,Caudate_R,VTA_L,Occipital_Sup_R,Temporal_Inf_L,OFCmed_R,Cerebellum_4_5_R,ACC_sub_L,ParaHippocampal_L,Frontal_Sup_2_R,Thal_LGN_R,OFCpost_R,Hippocampus_R,Cerebellum_8_L,Thal_LGN_L,ParaHippocampal_R,OFCant_L,Thal_VA_R,Temporal_Mid_R,N_Acc_L,Vermis_6,Thal_LP_R,Thal_PuA_L,OFClat_R,OFCant_R,Temporal_Sup_L,Raphe_D,Paracentral_Lobule_R,Thal_VA_L,Fusiform_R,Rolandic_Oper_R,Amygdala_R,Thal_AV_R,Thal_PuL_L,LC_L,Thal_PuM_R
N_Acc_R,0.07198377114146681,-0.1027233603874993,0.06600727128886767,0.05993806283022315,0.005777958446515511,-0.0489536737606033,-0.026617863055603826,-0.15701803138233544,0.06973917651222586,-0.13267471704237102,0.1438280273191948,-0.03164603525764056,-0.017194715034507164,-0.007542237496343401,0.20537110352531285,-0.055422224716240774,0.04569200710159537,-0.014882868899145474,-0.02878452396478106,-0.08308892123437916,-0.009672161266798039,-0.05503870564975918,0.07019820604130216,-0.05191979057179231,-0.14766939142827412,-0.03305370918635771,-0.1284574357422833,-0.1849221217194521,0.0534843548296395,0.166540808379985,-0.33333601482086256,0.057892601377532216,0.07629163827496081,0.013740589236369984,-0.3110460247378574,-0.12484073344453661,-0.07900978546945553,0.14419287683910847,-0.11328144432258977,-0.01723098582204013,0.020468096286652356,-0.006783204663945662,-0.1088238976020642,-0.06823404236143034,1.0,-0.2931085122746811,-0.08614250554909088,0.026891562191247064,-0.029312124084859052,0.01340159550769047,-0.09984022175344881,-0.015731835797018534,-0.02490305982730781,0.021704376114322688,0.05219015654349134,0.20007749902831634,-0.14793730458179274,-0.09326787039841726,-0.0020497039764590733,-0.11673006220019316,0.00416722526813212,-0.11787868045948728,-0.05087095455848537,0.035889493075146356,0.03591987153914871,0.014158333427630313,0.12721189987616066,0.055789848522914375,0.10048227864936958,0.119416169954149,-0.07226060641647668,0.10706631658082329,0.01552796424975013,-0.0403121603362428,-0.031669921831846616,0.2629281288810651,-0.14002606042264024,0.020985726085936088,-0.01707423811372215,-0.009994251021312841
Caudate_R,-0.21369389307249329,0.7809938632152513,-0.17820023422826126,-0.11487393940588884,0.36634741445794017,0.399180029653558,0.6033331150145979,0.3017211818461582,-0.4310098595319728,0.7012946006793609,-0.02713807833406989,-0.014612228225543759,-0.061056947393340076,0.2858327466982781,0.2742113451926344,0.6184426139374861,0.35150491240258336,0.4981463288526612,-0.48245835229636774,0.4553184638453874,0.4464987469839587,0.7489014042526636,0.12910251712430657,0.6920019162367073,0.06611815950207617,0.34509786293202277,0.5372068419438463,0.46265870682552107,0.42008264486919167,0.2329792929578312,0.5874994541139619,0.29195208984283044,-0.17673813473908892,-0.37224143830959744,-6.623048649364471e-05,0.6067800571719724,0.6082123027539232,0.08691838334735506,0.6658530342908171,-0.22483224270423172,-0.01208961162596979,0.1398671741539871,0.6803165894521314,-0.157771214988352,-0.2931085122746811,1.0,0.33252024750670617,-0.4448739634261792,0.3587561991221608,-0.03746124008022268,0.6294734877852184,0.0003848879796746807,0.4479693220174373,0.7215022530913126,-0.1268528151950838,-0.1924251600365611,0.6998124483977856,0.13940296690244233,-0.06433047853450892,0.5960400226844017,-0.06242414267055335,0.6582750312452195,0.15347973682718272,-0.19426627071976452,-0.2923677469820193,0.5570124242668392,0.3613564984053214,-0.30407230765286347,0.06593705032913699,0.23893808203467262,0.520848463618965,0.41902355095197186,0.45980732982260325,0.4319104765978456,0.7301252118512495,-0.2894418744352972,0.7076194815240651,0.5272965371837826,-0.20064028009559848,0.7035476195601171
VTA_L,0.4211653254871092,0.44092651724949083,0.25077810185184846,0.21740450842410605,0.3942753046114922,0.3570004140031049,0.2925603791119185,0.28149980287956855,-0.11724346430310342,0.34468979845579795,0.011428168907557539,-0.2502594738136138,0.06171698093148525,0.21846678163013591,0.10882242133164033,0.4540015659801775,0.31677559862904586,0.17713454691576547,-0.18511420173907517,0.16271917907786482,0.2622009276873484,0.5171668859259295,0.019448200069804456,0.4327477289486403,0.310703260491774,0.04292296505581761,0.4173725750524827,0.42170924755513833,0.43286541840034226,0.25111111400407365,0.44842746161980074,0.3430372415431509,-0.2296115651112729,-0.053661561752950414,0.035007333785594986,0.6843882902241246,0.5377986572225435,0.5108504516615746,0.5028408101629019,0.1374655002892283,0.12853571520399237,0.3108072225867338,0.6344267069831171,-0.15066386314995706,-0.08614250554909088,0.33252024750670617,1.0,-0.1578628071136636,0.15012812494692393,-0.005737732189370628,0.6109248294291934,-0.016544329653380225,0.4429519171485194,0.31398380595281156,0.018443152660260854,-0.2717207918812617,0.3652754766659818,0.21942777712468037,-0.07937619287207216,0.4392521704593561,-0.12096414749670338,0.32085692402606436,0.2626401315380569,-0.11820692226165713,-0.13785790231095385,0.3621818033815346,0.35608560780784354,-0.3149631971811173,0.12068320914546583,0.1776248590254788,0.269062060006239,0.4364461078711915,0.2323915642810982,0.6154509646773221,0.392281966458537,0.18836864441967055,0.4427731421951065,0.41296486853392655,-0.2904288521903782,0.4185485913395139
Occipital_Sup_R,0.26730843099627777,-0.49732027226538295,0.5656950368768164,0.5623665919559941,-0.40571402463528206,-0.4341818690998,-0.4284271882952524,0.07225337297464544,0.7766347581621734,-0.587384709728647,0.09166212349206238,0.14646611800782264,0.2603498932073246,0.08921810546428562,0.11828417962232948,-0.39140729017665254,-0.048735375281993794,-0.563756969966931,0.28817679074154173,0.03771307559463105,-0.46116447054955245,-0.5204511319633879,-0.2440433127563999,-0.3579840101198657,-0.2259354894997555,-0.3192855641166641,-0.26513316560572825,-0.16391265814545478,-0.19342168459535652,-0.2240480811730536,-0.36410220100959784,0.04710310962566958,0.04882560963964966,0.7183017721556952,0.09487617769973619,-0.36777480519926625,-0.4599837010183318,-0.1675813582334378,-0.6724466889908726,0.42835510227284573,0.12411056281739215,-0.08949802134996694,-0.43172945032514826,0.138167854391437,0.026891562191247064,-0.4448739634261792,-0.1578628071136636,1.0,-0.3169427648294315,-0.0950330457110043,-0.5429118753508322,-0.038850536506519644,-0.4371267372344552,-0.671817520849748,0.4408177586570896,0.1383122614832355,-0.3410225913547478,-0.10041236434279581,0.2851080280279933,-0.264714800232609,0.017996712201398653,-0.6223625144529061,0.3007355122415158,0.07543706506065118,0.5337724684780926,-0.48120855777969285,-0.4102748800813263,0.2959507851963501,-0.11076188117255993,-0.21887277282869222,-0.04912877678688508,-0.38599725058790035,-0.35916152753478764,-0.2817219284944433,-0.7542373457248203,0.03277597006124417,-0.5840983149936909,-0.31342355605934685,0.19383239167867936,-0.6437979968298312
Temporal_Inf_L,-0.09521720410460312,0.08497658373827924,-0.007886405626103758,-0.05077505384609922,0.6595119521137097,0.24404799710867817,0.30810048465005807,0.1881238661746959,-0.244515472890158,0.13968871747268127,-0.1633412818052671,0.02716934592658151,0.08681061957765462,0.2081380929558833,0.02731239581333265,0.3133831692227086,0.2653029024742956,0.274580833705408,-0.11608812066608798,0.09180626061530331,0.5308494728178235,0.2038426505178575,0.23297260160999836,0.27655767696276184,0.4054036510538523,0.1426671664463139,0.18002454252934044,-0.0089646056424416,0.3714996486318377,-0.03389533816279461,0.11665886994441162,0.268796603636403,-0.07228484120914992,-0.14984201720707552,0.12376693946600459,0.19173715713000855,0.40043425730224197,0.14860014931783666,0.47848059420704414,0.0592538486897461,0.02555837500305095,0.12420373957493268,0.36775797467211174,0.10505283944089515,-0.029312124084859052,0.3587561991221608,0.15012812494692393,-0.3169427648294315,1.0,0.16640389139254724,0.3005726414293432,-0.01994427332932497,0.48583327250082653,0.4537877732743779,-0.16623340404149947,-0.1765452148226302,0.1853075387906111,-0.16936396292112169,0.1336667018219106,0.08511405667554878,0.06515511829855818,0.32927250768517186,-0.3097074499478606,-0.18734710415378722,-0.3137513867799857,0.3356122982420955,0.5169496250428232,-0.09116013557976756,0.22020646012302936,0.6548724737109541,0.35117468833937443,0.4209707339081129,0.13123380730736459,-0.04946689016235441,0.36670748603375647,0.1447019831028905,0.34119867263155895,0.3255379051812313,-0.42896104193607815,0.43722463403280226
OFCmed_R,-0.0028187339034615407,-0.17397101529940368,0.16112073235455487,0.1100611714713461,0.14281429770842755,-0.21037312583442597,-0.045732993400922656,0.24173119167822846,0.025750597213377458,-0.1806901695192177,0.048033592549198104,0.11924495871247505,-0.17797119449736468,0.20595007616346342,-0.02668350700809318,-0.1373824693653294,0.20631758214951063,-0.037453621452236754,0.26505988518887685,0.1172247054914898,-0.0310331360592505,-0.16933410517911637,-0.0696627572091386,-0.04518126222851209,0.13750347714028133,-0.045797903886428834,-0.2417733672418175,0.19348136215417305,0.18011154446064076,-0.23199928048602045,0.16423014761053883,0.17833388132497774,0.09221426010969143,0.19928839962839257,0.2583339027712457,-0.049719577142984916,0.10515303931527135,-0.032956215453280445,-0.06280000867891224,0.22694463303999365,-0.14492283796190725,0.22935436341316684,-0.07477628335123784,0.06968258489673332,0.01340159550769047,-0.03746124008022268,-0.005737732189370628,-0.0950330457110043,0.16640389139254724,1.0,-0.04841871433947138,0.08772561861056831,0.16927753848102914,-0.012144164246919041,0.04367541834837109,0.13980827230092396,-0.17428043139362073,0.09981871482914001,0.15631971682777665,-0.08226751979449494,0.17464548541536307,-0.20747971476571547,-0.19278216859170158,-0.18584428241923803,-0.05591124999043383,0.05139656955744201,0.1601334300550545,0.2673339823591198,-0.09589112846718817,0.15425038863661458,-0.07154061577845189,0.14243287706899424,-0.05580567200068185,0.03035299747170627,-0.12547824992607365,0.2339063669618466,0.15590655625877053,0.11886656896110827,0.03246104629306177,-0.029125598335475386
Cerebellum_4_5_R,0.27596226162190146,0.729952036492271,-0.04316450880831244,-0.0004153580154926669,0.6191277266332533,0.687688221469928,0.43519282836387263,0.213964769021302,-0.39962281548566825,0.5897341981566667,0.17958606954419293,-0.24714783430018958,-0.10343287857706145,0.11487295766985144,0.06195855679290611,0.5425739950731491,0.16212682228168118,0.5716199478497984,-0.32066140434534735,0.18547350965207118,0.3981159149505919,0.8170004117781854,0.2805281807395353,0.5503625742756397,0.18175820104681456,0.2462552450682522,0.4966210108336132,0.4037368969473734,0.4358795431008093,0.15357564288957437,0.558334706293358,0.18141272513816492,-0.1609055276547644,-0.41586290972830214,-0.09811032501269847,0.8693942903514661,0.6621026382044611,0.6968324012138765,0.8273864427577854,-0.05810887666416025,0.03284055311591006,0.16145643767542026,0.8415779940330643,0.025124652579683177,-0.09984022175344881,0.6294734877852184,0.6109248294291934,-0.5429118753508322,0.3005726414293432,-0.04841871433947138,1.0,-0.05828676638839159,0.5581388093777198,0.6306190424132767,-0.3929757892863038,-0.3573226844207177,0.5085840487834387,0.16214439988861834,-0.28541995542302095,0.47805718640525946,-0.11587351284648431,0.605444954249416,0.30864354020165075,-0.2610455734136278,-0.24949765937734228,0.5586432721617034,0.46507052193707515,-0.511669891644735,0.013670433073740273,0.28232648092976653,0.3360489803608436,0.45708336697328666,0.3176092766637078,0.7655070707783513,0.8076274689176753,0.08134862033389888,0.681964899352147,0.538378339076192,-0.35327148151113696,0.719573421075722
ACC_sub_L,-0.1523816952876816,-0.04924010357905972,-0.11862672892875643,-0.11903494955434771,-0.15209365644546846,-0.03225853601013894,-0.1111856893603329,-0.18095744884652037,0.04594574295872029,-0.0624525333531221,-0.12224683909130665,0.028806812562652256,-0.10462652797792697,-0.17530741473712855,-0.15741736631925388,-0.07994362312437195,-0.04742911825533319,0.061644031772269285,-0.003114220375821424,-0.11897613325629476,-0.09525774968566258,-0.07007116926570073,-0.10747659094683938,-0.09377870997238573,0.02039751099202353,-0.08207656789766896,-0.2665506864890466,-0.11389282202520594,-0.15213179089170706,-0.18069671092650544,-0.0338816168635746,-0.07199674810698585,0.08176775396784605,-0.11669768437692109,0.12254012613445689,-0.11766856586151812,-0.10384817878566212,-0.10204263840286665,-0.06677116538756489,-0.04258267791567143,0.056392478079758224,-0.008176378042594015,-0.1327623736355263,0.05639419373274549,-0.015731835797018534,0.0003848879796746807,-0.016544329653380225,-0.038850536506519644,-0.01994427332932497,0.08772561861056831,-0.05828676638839159,1.0,-0.1331200651067096,-0.033890067686470446,-0.06827579465210709,-0.09039204607924495,-0.10180762406034444,0.15387637459905582,-0.07938774100600456,-0.09622398327591948,-0.03657612533836971,-0.09790761780690001,-0.16715664233975133,-0.14337975543908427,-0.11724228813405012,-0.07949527023268999,-0.07710506558127772,-0.05053239967466663,-0.0635555742497178,-0.07335667610753338,0.02150719782200064,-0.031225476568623955,-0.22122876001316774,-0.061721188367415435,-0.04395913308410621,0.038374559209286424,-0.00425115580735867,-0.18461805638578221,-0.10031401776774404,-0.1254485902141116
ParaHippocampal_L,0.14939811634361339,0.4932398469690485,0.1443922327894843,0.10374422616235134,0.699128819860459,0.24561400836732633,0.5393251969090307,0.430575481348599,-0.335385797513092,0.5181288172204632,0.04221790534218751,-0.003156271808951929,-0.0850946159540864,0.5311115247216179,0.2353467714337459,0.5953993264717852,0.49965530864564556,0.4189802775122054,-0.06154668786066088,0.33406954692761387,0.62031588587595,0.547075639244764,0.3124802178339686,0.6151743108142078,0.5457796111539538,0.404152447149647,0.5258498543447087,0.45176464077107253,0.6484139042284276,0.34270124309447486,0.5643673504813511,0.47713017251077405,-0.11013921650169642,-0.11125157630037906,0.038717599112151245,0.5552804800352981,0.7259568968872607,0.4332318956810015,0.586994439255413,0.02462536318757446,-0.03739389065087876,0.30937462987552483,0.6400697994085288,0.1601266055193889,-0.02490305982730781,0.4479693220174373,0.4429519171485194,-0.4371267372344552,0.48583327250082653,0.16927753848102914,0.5581388093777198,-0.1331200651067096,1.0,0.6780766448969886,-0.0018953672933467668,-0.19892467815967707,0.46666008822505806,-0.06076537663917098,0.14019492757365032,0.4557241938984491,-0.007517834565881576,0.5324164158792153,-0.003787036153253743,-0.07393162454070065,-0.34574164672340313,0.5901849592911572,0.6729332074204036,-0.21438444460613268,0.17096373705222237,0.48873296032008995,0.3550683665695147,0.6563760009010802,0.506329885034617,0.4405124667093196,0.577852739447948,0.23340761611485195,0.5908169567070375,0.6874490034943515,-0.19598988920190297,0.7024040062632488
Frontal_Sup_2_R,-0.11268558081115602,0.7570377843929669,-0.23519574419108044,-0.23602756379998374,0.5426284338333803,0.40876493560645116,0.6875673873928595,0.2418137998164352,-0.5955761450734975,0.7551626151118752,-0.03637719807411533,-0.10750671755281137,-0.14016457136008995,0.38541280357085855,0.3066061645431133,0.6476124838019639,0.4416646761108907,0.6213624658021812,-0.3765757808864185,0.4531077430314661,0.6212582108777467,0.7640429745860937,0.1969948772601053,0.8303313883613688,0.18187366558124854,0.40569545249038064,0.5521169106725042,0.3855816145815678,0.5864441583281416,0.42333503301193953,0.5072723555609168,0.37906403100108627,-0.06001765717808148,-0.5005848888840135,-0.12709883944707356,0.550215799717748,0.7206148574319262,0.21656103587259604,0.7253773187325343,-0.3046489586748023,0.03212270447973769,0.09814764098130056,0.6909467807974686,-0.09775232143088992,0.021704376114322688,0.7215022530913126,0.31398380595281156,-0.671817520849748,0.4537877732743779,-0.012144164246919041,0.6306190424132767,-0.033890067686470446,0.6780766448969886,1.0,-0.16538306410040704,-0.10982722541569206,0.597194323319103,0.11255454861633632,-0.06709369494755987,0.49723233032076186,-0.05596386399063516,0.7608564480520404,-0.051745918167819926,-0.08704563185254556,-0.4354471434652627,0.7222030888689476,0.6221210104578931,-0.402108214720888,0.15325912324258137,0.43494327905677976,0.42494749650652147,0.6493186767250478,0.5818691586629096,0.41112389901160923,0.8390110256697985,-0.08351722522012468,0.7300669403623687,0.6550907042738114,-0.20679691105059375,0.8362374245124614
Thal_LGN_R,0.06677747380723895,-0.15464423813295794,0.44633401226857233,0.3934500443734575,-0.2009811882406372,-0.5050256188009792,0.08382007819303243,0.4048475301696823,0.33821727560008064,-0.1209071452488196,0.06556096970479819,0.06866642319763562,0.19232643501217855,0.5196678662494104,0.4436472521171398,0.1063105608935439,0.43861779755716956,-0.3499752141273343,0.25579600051699597,0.2988164145855536,0.07149214254117882,-0.21495046719711614,-0.2540142562921709,0.08509496326878466,-0.034024585774819184,0.03687076126034096,0.1395740025547275,0.2985964083954982,0.31828621592202494,0.20615730112488442,0.11515998598350505,0.4516028496135952,0.14997814603783696,0.5158794874979472,-0.024099507633726782,-0.12689923580519213,0.035025528254369345,-0.2539236924371754,-0.3639892070136054,0.23830114847242428,0.014619418668279491,0.1704307677477362,-0.10701727440372362,-0.030993410316108864,0.05219015654349134,-0.1268528151950838,0.018443152660260854,0.4408177586570896,-0.16623340404149947,0.04367541834837109,-0.3929757892863038,-0.06827579465210709,-0.0018953672933467668,-0.16538306410040704,1.0,0.2903824696391673,0.1347110569409242,-0.0107938603915411,0.4466577948258524,0.11927823464669651,0.09544873049987528,-0.22791901480290908,0.07483769611537501,0.2496987051346568,0.2931568200863861,0.01918528307343489,-0.06712347215431014,0.49250969066545675,0.1664884437532038,-0.010759139563825635,0.23404241589844504,0.14770221651316276,0.26702335055346066,-0.0954946265556776,-0.3715985437459951,0.06776798932155509,-0.10034764203303367,0.12346786453982932,0.2503716662560655,-0.10425331949737637
OFCpost_R,-0.11017694511750317,-0.18533942664843342,0.04338781769088288,0.019280004316784897,-0.23367288828886998,-0.3101688684538589,0.016785945089371403,0.0873403464271298,0.023520264844976563,-0.13377450041055786,0.06253729273368185,0.1397316697698253,-0.011503529945450645,0.18897344364673363,0.32139924808603176,-0.12412402589452898,0.05276446893369215,-0.18939359089918645,0.058005918019324136,0.08351292107973858,-0.0021247954595352316,-0.2126652728694848,-0.0570122057937945,-0.036329881626404735,-0.18843888396511033,0.27174700793145656,0.03664741599920505,-0.07975829461401518,0.07126775771862752,0.21154611927402694,-0.22244476628821003,0.08337717479376569,0.1397018888036544,0.1559207615498149,-0.08299267090925497,-0.2652738781470391,-0.1528980023627185,-0.18692965724514707,-0.30178670813291464,-0.0295026645862551,-0.09052087321173424,-0.020451073744689782,-0.2151255594325401,-0.02113802427757562,0.20007749902831634,-0.1924251600365611,-0.2717207918812617,0.1383122614832355,-0.1765452148226302,0.13980827230092396,-0.3573226844207177,-0.09039204607924495,-0.19892467815967707,-0.10982722541569206,0.2903824696391673,1.0,-0.1420571935105064,-0.038278918658846306,0.13006889248978293,-0.1869902715172484,0.06535545144248833,-0.19870174346633454,-0.1224945827261406,0.34089175299546265,0.18930242090073698,-0.04182591434273973,-0.04943175376978826,0.4689900226074067,0.0244265429921688,0.021191407064334197,-0.10758295394722629,-0.011009235513112543,0.16108854953253265,-0.2895340405055923,-0.20417592525256636,-0.05164185771822682,-0.2605331203715495,0.02575751983787868,0.39065480349767245,-0.16552428239735598
Hippocampus_R,-0.07473144113532557,0.7585669266105612,-0.05901493638809626,-0.04143871293694461,0.3175281363709086,0.33886587434800125,0.7039395324367298,0.3128672652927558,-0.3979856033396837,0.8084902012184647,-0.24560032852375438,-0.1464095670007328,-0.023221149764529197,0.30496956704315126,0.33752947272973444,0.7782747355002747,0.3764363853671312,0.3813322995259743,-0.41175735129782176,0.35838043265325287,0.603589283793726,0.7646889982959185,0.15472370229045593,0.6592214649288606,-0.0302597023606242,0.4587158559623962,0.6059538617758453,0.45338346064172586,0.4798026276356026,0.5261926988993191,0.6155940133132831,0.36261436616393966,-0.21705405067415562,-0.2631318624608424,-0.33917501394935506,0.6219690125341032,0.6193585368725304,0.12969806083380486,0.6533658009903172,-0.3877163960328386,0.023311254646184335,0.16764259128217876,0.695549023541537,-0.11843474518415018,-0.14793730458179274,0.6998124483977856,0.3652754766659818,-0.3410225913547478,0.1853075387906111,-0.17428043139362073,0.5085840487834387,-0.10180762406034444,0.46666008822505806,0.597194323319103,0.1347110569409242,-0.1420571935105064,1.0,0.11654812800390871,-0.041468835893134944,0.6984485548652607,0.023447054532583583,0.7495618492794037,0.24687682396311353,0.16761665629472608,-0.41690785722332074,0.5530484622806551,0.3183408073735276,-0.32807837830724357,0.24388248657490333,0.25924379316262525,0.4679257279646872,0.44371095817048345,0.656710429457035,0.3471945172317335,0.6727487953065927,-0.2039328223397439,0.6255501155496888,0.5820925073401714,-0.24325932412633514,0.7675918111920732
Cerebellum_8_L,0.06997449196122964,0.21786935882471195,0.023187203518046446,-0.06662691712116603,-0.25599639601028706,-0.09565426590482203,0.0645290610929143,0.08564969202284832,0.051562402984633174,0.12596257344362013,-0.16590855041271185,-0.24219647860363688,-0.030563780796642525,-0.03227712085525355,-0.018766733300571787,0.019063709594836428,0.13352790303333315,0.07665751519175272,-0.0321956580271717,0.11138876356410207,-0.13188921780227297,0.22889537182332828,-0.5476444280208956,0.19286732877039872,-0.08828416428263877,-0.16264059823030805,0.03461113810932207,0.31084967792852675,0.07592167127755141,0.011441749502761549,0.2516722405180108,0.11334838286497126,-0.12135212443211117,-0.1335651605340107,0.0007673873308790116,0.21130864439371566,0.11378203544873976,0.03544398837918377,0.1779471135449937,0.017913277590651578,0.15100249229285093,0.1251573131246879,0.1380077180120808,-0.31253902386398835,-0.09326787039841726,0.13940296690244233,0.21942777712468037,-0.10041236434279581,-0.16936396292112169,0.09981871482914001,0.16214439988861834,0.15387637459905582,-0.06076537663917098,0.11255454861633632,-0.0107938603915411,-0.038278918658846306,0.11654812800390871,1.0,-0.11975695790395818,0.19491689687783206,-0.09609581976283883,0.1167695450372023,0.10015874343377128,-0.10616202484385134,-0.11681279432251133,0.2024129306346945,0.004087203245946098,-0.18794115119865812,0.005141980274842666,-0.15468697154708566,0.023757536526750625,0.09591574060595257,0.05090273482683033,0.2850270836946346,0.14281900243511697,0.024403457718561544,0.2825268431016989,0.0646207477738801,0.036683212398427,0.05196800038360804
Thal_LGN_L,0.1316579422680748,-0.24299200879081298,0.3685291915798415,0.2410020196626777,0.0649122291556802,-0.32262570086038095,-0.11729790565855083,0.47221108642615045,0.3546986288501653,-0.22988479681912938,0.1848084149408112,0.18916204793486166,0.13689539854852503,0.5178259535224016,0.2986828801230162,0.06491311450045263,0.3729990054440446,-0.329542242531744,0.3616005421397711,0.19157170930818027,0.0726237471292038,-0.2895555684544533,-0.07074467436354487,0.03968600875778654,0.1958902559150706,-0.024347835486192244,0.02474411818089751,0.178853364955972,0.28524406803322444,-0.040493396992466735,0.05294352995401297,0.3297978869517126,0.1583900759742287,0.4062642507836947,0.2726031697846588,-0.12173880420555952,0.13083986184942045,-0.19638470727373813,-0.3225968954405785,0.4435543757438083,-0.05964085705624712,-0.004115049835248621,-0.04919925265781188,0.1327048700666066,-0.0020497039764590733,-0.06433047853450892,-0.07937619287207216,0.2851080280279933,0.1336667018219106,0.15631971682777665,-0.28541995542302095,-0.07938774100600456,0.14019492757365032,-0.06709369494755987,0.4466577948258524,0.13006889248978293,-0.041468835893134944,-0.11975695790395818,1.0,0.03374236389435186,0.06164352529325756,-0.30098406452719834,-0.03808856743062545,0.017988206244113097,0.19193794599345507,-0.005577089388726018,0.21350549595967644,0.45359340334126064,0.13968803167349642,0.10001684366277085,0.2596678090863557,0.16114208188762474,-0.040879976293006444,-0.152345924491787,-0.32396376814738104,0.1547209193622055,-0.1055281948672438,0.15141142134390423,-0.051941211236040744,-0.0572141234097234
ParaHippocampal_R,-0.02773270385113983,0.6886293469604751,0.051560857100790426,0.030003721017464267,0.23417023139303536,0.23770524536973378,0.5307011624636097,0.3328978968484883,-0.2781055959753733,0.6629380598486868,-0.034054615052119194,-0.1954660788435231,-0.09282587347894566,0.33182383339423743,0.330299966921247,0.6875425811113919,0.4249417219101157,0.25839991316863936,-0.363696612933744,0.40057124712184616,0.39465784692567624,0.6549953196449677,0.006624719916826917,0.5944969689953062,0.0029626449829793086,0.29547214411156203,0.5879714171030785,0.5054246022741876,0.4624859113566138,0.42299724483640505,0.5814864730893468,0.3920104640398179,-0.2655888022940044,-0.1761961267390327,-0.20275223349068547,0.6398487322415178,0.6092784391741084,0.18782122245053498,0.516910682534997,-0.21804003715970105,0.04049650854031277,0.10532671610910638,0.6341226738014739,-0.15443091221190633,-0.11673006220019316,0.5960400226844017,0.4392521704593561,-0.264714800232609,0.08511405667554878,-0.08226751979449494,0.47805718640525946,-0.09622398327591948,0.4557241938984491,0.49723233032076186,0.11927823464669651,-0.1869902715172484,0.6984485548652607,0.19491689687783206,0.03374236389435186,1.0,-0.022007068262705036,0.5255110081459171,0.30668849026494577,0.013106225262959613,-0.22363363691105947,0.4974121795113012,0.30811446727544783,-0.2674122697553164,0.14097784852599285,0.20437650822553985,0.4150638529362546,0.3844971953257587,0.5065258682264795,0.5112748962691737,0.5142320134649075,-0.1764342115639585,0.5499936006558908,0.5497152250160185,-0.12461858838146458,0.6155876022440696
OFCant_L,-0.14349872634329391,-0.06855427593640336,-0.05824068440706544,-0.11392288460803951,-0.03189990502624347,-0.20274754471032266,0.12877842007535562,0.08224229830884791,-0.11755729101727702,0.019311458778714218,-0.07820098403762786,0.10352659083153316,-0.036077985738445416,0.05109734363563235,0.032157047999107985,0.010511695825996878,0.009817784413389322,0.004491173455299674,0.15944460766717802,0.005108887410229933,0.041693610874845376,-0.10142411156490076,-0.005250201571812848,-0.039267931271716926,-0.09816822718011743,0.03978119166866239,0.012663903294459416,0.03753538407958067,-0.033767353593505925,2.1859749681238165e-05,0.025298116683420677,0.01713239123884223,0.1311962122112696,-0.01271564284260094,-0.10019463259976684,-0.11501196897332314,-0.02565476564351333,-0.12133073188439555,-0.03414163692824575,-0.05036286262596631,-0.04250029883052885,-0.0761783115033824,-0.10786223724401367,-0.02912231961615823,0.00416722526813212,-0.06242414267055335,-0.12096414749670338,0.017996712201398653,0.06515511829855818,0.17464548541536307,-0.11587351284648431,-0.03657612533836971,-0.007517834565881576,-0.05596386399063516,0.09544873049987528,0.06535545144248833,0.023447054532583583,-0.09609581976283883,0.06164352529325756,-0.022007068262705036,1.0,0.031946345586421836,-0.11824941294438067,0.029579391709498016,-0.08259467325650019,-0.00720219069742625,-0.12086815706286971,0.06818754000130038,0.0876294857782141,0.0763862866012001,0.027747894069310414,-0.08980963308838014,0.1392548122691588,-0.15658414456064743,-0.09178478684525905,-0.04616052769492793,0.02501289517745264,-0.012878902168145679,0.10205959535403421,0.007122732302711871
