,Thal_VPL_R,Thal_IL_L,Vermis_7,Pallidum_R,Postcentral_L,Pallidum_L,Thal_LP_L,Precentral_L,SN_pc_R,Cuneus_R,VTA_R,Thal_VL_L,Cingulate_Mid_R,Occipital_Inf_L,SN_pr_R,Thal_LGN_R,Red_N_L,Cerebellum_9_R,Amygdala_L,Cerebellum_Crus1_L,Rolandic_Oper_L,Cerebellum_Crus2_L,ParaHippocampal_R,Frontal_Sup_2_L,Parietal_Inf_R,Thal_PuM_L,Thal_AV_R,Cingulate_Mid_L,SupraMarginal_R,Hippocampus_L,Thal_PuA_R,Temporal_Pole_Sup_R,Vermis_3,Precuneus_R,Caudate_L,Cerebellum_3_R,Thal_VA_L,Occipital_Inf_R,Lingual_R,Cerebellum_Crus2_R,Angular_R,Frontal_Med_Orb_L,Vermis_4_5,Temporal_Mid_R,SN_pc_L,Parietal_Sup_R,Rolandic_Oper_R,Olfactory_R,Cerebellum_7b_R,Thal_LGN_L,Cerebellum_8_R,LC_L,Postcentral_R,Vermis_1_2,Parietal_Inf_L,OFCant_R,Vermis_10,Thal_PuL_L,Thal_PuI_R,Temporal_Pole_Sup_L,Cerebellum_4_5_L,ACC_sup_L,Frontal_Inf_Orb_2_R,Thal_PuL_R,N_Acc_L,Temporal_Sup_R,ACC_pre_R,Red_N_R,Cerebellum_4_5_R,OFClat_L,Cerebellum_10_L,Temporal_Pole_Mid_R,Thal_VPL_L,Thal_MDm_L,Paracentral_Lobule_R,Thal_VL_R,Precentral_R,LC_R,ACC_sub_L,Cingulate_Post_R,Frontal_Inf_Tri_R,Thal_MDl_R,Thal_MDl_L,Occipital_Sup_L,Thal_PuM_R,Hippocampus_R,Frontal_Sup_2_R,Parietal_Sup_L,Frontal_Sup_Medial_R,Vermis_9,Cerebellum_6_L,Fusiform_R,Cerebellum_10_R,Putamen_L,VTA_L,Amygdala_R,Supp_Motor_Area_L,Raphe_D,Paracentral_Lobule_L,Temporal_Inf_R,Thal_MDm_R,Occipital_Mid_L,Frontal_Inf_Oper_L,Occipital_Sup_R,Thal_MGN_R,Heschl_R,ParaHippocampal_L,Vermis_8,Rectus_L,Heschl_L,Vermis_6,Frontal_Mid_2_R,Thal_MGN_L,OFCant_L,OFCmed_L,Cerebellum_9_L,Thal_LP_R,Frontal_Sup_Medial_L,OFCmed_R,OFClat_R
Thal_PuL_L,0.4866782139135715,0.24072034779412843,-0.3147002938889804,0.282397303076976,0.34380474513658243,0.20369642203961533,0.20372612441027102,0.27908349307429303,0.0095837028412393,0.40687206650064756,0.17681029816968685,0.32825658626143517,0.3690122845066727,-0.37753480422522834,0.197335507243488,0.38114180781917273,0.34709039140454573,0.25478109759642753,0.40484655117335544,-0.4123903984032115,0.38253717531791354,-0.3837323543263721,0.35078548724157405,-0.33046486098465966,0.31025464145921655,0.43225515302437056,0.33209539152281997,0.3673365929346577,0.11753787930206204,0.43910723239246935,0.28630186642756383,0.3164689293362187,0.1696442177323131,0.4246411811639374,0.35455083722643815,0.2834493141152136,0.34489435945814306,-0.08474630465229807,-0.22096732729904692,-0.33670854031406533,0.3756612000288444,0.20854015981722082,0.1458154961762996,0.34245883352937123,0.24587418573205777,0.2290862120863931,0.31862054557763303,0.40391590504575614,-0.20913122837993245,0.24316452861636703,-0.34339386528185406,-0.27157049580876697,-0.02848019596547491,0.35305207070119626,0.3489245047326618,0.038504287133659526,-0.2537888884243552,1.0,0.42805640002628453,0.23822218446254823,0.2875913662927095,0.3858778644528224,0.316019124005845,0.3676232409952834,0.28947282587146034,0.45821866041389053,0.3600498911801206,0.10876207171707097,0.04789488966572801,-0.2777695822046284,0.39189517399593493,0.2711269784500485,0.24093781029761788,0.5112265927291848,0.34530897136076205,0.3798445953782987,-0.15954053135922816,-0.11044023540727618,0.26594596343961313,0.47550951232314104,-0.15856677710474168,0.31812454305187765,0.18932455495276937,0.3992885534688489,0.28621451263862574,0.460058845353066,-0.32990174943850176,0.4313213087453845,-0.3511163031643606,-0.34735702617048847,-0.33565316597974276,0.15319128473978577,0.2698159225190302,0.4957790029938811,-0.2849506818545066,0.3498703729229176,-0.13982183334017462,0.263533781784804,0.3338594264049025,0.07682208146464263,0.2725511466675128,0.3167098027042655,0.25682786525688966,0.43113092726219976,0.2495585382031168,0.13557663374422324,0.38271186367515336,-0.3345100562508688,0.385305443041827,0.3975579184322872,-0.07488631385375287,-0.3392156690164543,-0.12432913822441513,0.2582307260131168,0.34296421430018786,0.4018808762275106,0.01545502514246964,-0.3107837542601883,0.2976983917074543,-0.32433258771827844
Thal_PuI_R,0.7800478216339765,0.6351080152953892,-0.4532196945828862,0.5675418250591034,0.4827180866334393,0.5624281225037189,-0.19548745001498793,0.40963849072855346,0.20481143038289684,0.35107092812183294,0.30509424599681356,0.586478295910448,0.7080971971533173,-0.5102877449566179,0.6868980203862877,0.7143280999252916,0.597000347354031,0.5615332083560572,0.7487710777264002,-0.5009209640861929,0.6485369999134613,-0.5051606738653464,0.5951754502274271,-0.2409407360651591,0.10848518046048296,0.2690346731229834,0.5338882585380134,0.6684291031593508,-0.0837313720006596,0.7022920991528346,0.8106302151075241,0.5252679861448888,0.35853778264142433,0.5227518337232466,0.6153822814823112,0.5372244873369352,0.6173472467831389,-0.26985439532535377,-0.2871090002124764,-0.44724862574210394,0.2203398305626261,0.413768420815285,0.564237968575864,0.3809658166554813,0.42860609214558787,0.2901589602043871,0.5928315791181628,0.6004101762903817,-0.3375021741240413,0.5048198724207216,-0.39810365489147553,-0.17266601619028074,-0.07692153428435093,0.7158766265672291,0.45170717555991524,0.35431505066627456,-0.207861833747116,0.42805640002628453,1.0,0.4160221240453317,0.6403377940307364,0.6217571901022553,0.5734434710455918,0.17633261674786865,0.34179397857634053,0.6604590702277501,0.520733090087773,0.457026041958986,0.35911566930655725,0.06883053294144702,0.5913904110487745,0.4001825537598859,0.4982077661754488,0.746768390129383,0.3417680142509358,0.6864605786621161,-0.2966842100184575,0.1381052968000874,0.452988854524545,0.7137617071084635,0.12831594683783462,0.5380920512518342,0.5759195632916626,0.36735465609661555,0.24301538582270368,0.7743048617582641,-0.32841682314904147,0.43961499547815563,-0.3102076703132774,-0.3322712865540813,-0.3953033964586355,0.2907036507041877,0.6402832292815743,0.6318178212268271,-0.36810881926215655,0.6277019505994159,-0.05679888710655815,0.19726748332588792,0.4689209487789568,0.20943819260963006,0.5510560718075389,0.16435892874003338,0.6836054984424002,0.3282437085472378,0.27521980160308257,0.21734944317973964,0.6818474219060285,-0.3088742894165467,0.6028932949334379,0.5906697547394345,-0.1374114337912308,-0.34817330799290747,-0.04411569113837381,0.5229003936042735,0.49732502913168525,0.618274576843596,-0.23584270047738404,-0.1672199785514181,0.5097447484938398,-0.3727900076395393
Temporal_Pole_Sup_L,0.4947763102773632,0.6430726631226641,-0.7837529174191418,0.7683408877959073,0.49596323639095885,0.7884931646013809,-0.36854233141847703,0.2613963846963817,0.07443014968102928,0.5010156350501258,0.7229250810368123,0.4093896786274532,0.5921973139988372,-0.8209649565650846,0.5609606231282374,0.5251148016059892,0.7000702444076452,0.11407076473305938,0.6132691795985014,-0.7720452398186748,0.7627951505367867,-0.7778880775805883,0.7712959759476488,-0.8294781646365871,0.3736951623131821,-0.12853571662798002,0.6565475615194734,0.7468699724661608,-0.18791551619792438,0.4059170690823993,0.4862835806297188,0.7184988236202852,-0.07933203354206507,0.6932580535485267,0.7584521170186378,0.4555270502663303,0.7372738296079094,-0.43544481212978203,-0.625622263393092,-0.7773784459455273,0.38930550288667914,0.7386062811430535,0.4759530929615137,0.25429882453435393,0.18188056805394193,0.3470239743445325,0.289000505692318,0.8358693914811022,-0.6368470964809143,0.35610529466766094,-0.7870058342426396,-0.46785408897744124,-0.3717930231470931,0.31903041469078736,0.6100407000954812,0.4817892366440714,-0.5907307129568455,0.23822218446254823,0.4160221240453317,1.0,0.4132762053711815,0.8730804592820146,0.7686938496474892,-0.24444947571207654,0.444355567208792,0.34442523211582354,0.7565090336058331,0.443191833200376,0.2540565408677442,-0.3499967116596343,0.8273306007303662,0.7297880011374078,0.4530049586791263,0.3623508643492144,0.4465173912073739,0.32109163050960526,-0.6372753688415944,-0.1541312460914686,0.8734767874391304,0.4298474760661495,-0.295501273501052,0.7627325832959787,0.709078149603937,0.5483244621077098,-0.09391482065030103,0.7103727238770636,-0.8209001825558402,0.6734268041051718,-0.7817812522887537,-0.7638513119163366,-0.771363021202671,-0.056785548106860644,0.5311567959876413,0.7455900750649004,-0.6413759802883158,0.45981650108126126,-0.6948865775492287,-0.27412590223712735,0.2628905901783288,-0.020495799857396555,0.7008724385256061,0.3640031641677352,0.6372207740509184,0.5611590207057914,-0.04843310060903518,-0.0033496216838139604,0.8751494620943138,-0.6513231148681667,0.7285636102027251,0.32975766471274137,-0.4449459919066293,-0.8249767359509953,-0.2501003043137533,0.4317020760696743,0.5634985258421334,0.4501951413232769,-0.35915627940940514,-0.7171286767462173,0.8328950020731755,-0.6222210705142218
Cerebellum_4_5_L,0.5130724305486477,0.6076839202266671,-0.2936905220929317,0.4159265567129762,0.2976565699294285,0.5300183106758914,-0.20964994037536888,0.27193694952792785,0.47456090788003624,0.3671090762297707,0.28798213737721456,0.56930933568057,0.7297076264990197,-0.32657912769714376,0.6210216725147043,0.4552917905317268,0.44369011686854837,0.652462157293888,0.5281331903979034,-0.27555797267286575,0.5673242688148961,-0.29581679218739293,0.4087736068083018,-0.16870906587527895,0.18799014042311926,0.08094138235884596,0.41950495993504217,0.6240982909826566,0.0710888623314205,0.4773727305267873,0.556736239954777,0.35305739165181416,0.3656658650800033,0.4612901779181905,0.5381795775570245,0.822589187447568,0.6247675731938176,-0.09216027843740855,0.06343709822759581,-0.25266745854393624,0.21865503534201983,0.28378142795051553,0.8945226866149394,0.2609340599540494,0.4104976924112233,0.2307924250700172,0.5592752906599977,0.42691203819756135,-0.2612570823996209,0.41748607871490134,-0.23900992547051866,0.006941194719139527,0.15558473598343966,0.6583484786766594,0.2759022029371279,0.3297182935043523,-0.018035525725527784,0.2875913662927095,0.6403377940307364,0.4132762053711815,1.0,0.48045155065199674,0.3548553348272565,-0.005088351647215857,0.3661765449211094,0.6256332155926912,0.3279057395486552,0.6257226857096084,0.8449777081078712,0.19553958026064827,0.538636731946021,0.2787491979735013,0.4580472611410335,0.48861258362357163,0.3305714870843667,0.5325028489596705,-0.08594456380556542,0.11245997696196876,0.31389367657357603,0.8351446475801024,0.07463605263422392,0.5004486630405768,0.4990473380108953,0.31396917145281256,0.15465045792234763,0.5737588906874312,-0.1820555839704674,0.2455089958370309,-0.2112929830225854,-0.13884987184177852,-0.15724786152904988,0.3886065190790941,0.5530714518295641,0.4927117970983845,-0.19164856726334029,0.3765346622362082,0.12204757456406244,0.04164697950087499,0.4765239584872933,0.11167496406689835,0.4535749907461619,0.08787706656576523,0.5649154281338561,0.25617686978130466,0.17002837545875454,0.2653895552485751,0.5872747219297031,-0.010356436335875865,0.366380571796165,0.4324250365413112,0.2083312450343599,-0.21971750480709046,0.06528981299014057,0.23313823515325888,0.29518075551088613,0.5941551489990627,-0.14143449927201007,-0.09201502891106818,0.38902839246531284,-0.1800858315730261
ACC_sup_L,0.6815316656049271,0.6945875466921648,-0.8441509042012296,0.8672464369899027,0.7808288001849168,0.7304506447617158,-0.2282232292460174,0.5685365598994357,0.15189962312437316,0.6872866982996182,0.6939156059316456,0.5149586764266525,0.7322769003585321,-0.891906285480458,0.6792270886545644,0.6804212686763631,0.8270471971439263,0.1953388286952311,0.8499708386233493,-0.9043765864948128,0.8913249870832116,-0.9012821332870484,0.8916411356626178,-0.8148469374567802,0.37766112375366734,0.15593928885091266,0.7334135509742838,0.8954536491487461,-0.23544374940109514,0.6551822532715045,0.5988740273678225,0.8616709438862179,0.12673818992410735,0.8556859869043453,0.8250931008080841,0.5473421216256305,0.7777490960694382,-0.358676317598239,-0.6356883477662366,-0.8005388841554969,0.47098000799712997,0.7605466535889857,0.4622602101158294,0.48735176448073664,0.4254484274353257,0.38586525677521616,0.4742659989517522,0.9554289331441016,-0.5693072453127531,0.5282823803593869,-0.8375459671077474,-0.6118772182655532,-0.4243769254086899,0.4661339623885965,0.8447688927825602,0.3912725619630653,-0.6735751313453795,0.3858778644528224,0.6217571901022553,0.8730804592820146,0.48045155065199674,1.0,0.8832383374535135,-0.09298725283050331,0.4896769156965042,0.5260741598029367,0.9077334860778269,0.4446754886967333,0.2577071638279255,-0.3947175476521714,0.851797567667454,0.8219235982967329,0.5099367152968507,0.6059867314048185,0.6065507039100758,0.44971931708527535,-0.7181086996300504,-0.14245065319699549,0.9071810870891168,0.5526723796642348,-0.31789941924010534,0.8124077105993086,0.6895817622076013,0.7464649395631534,0.08925710797214592,0.8769372568114702,-0.8935433905337545,0.873150807612185,-0.8385623675355428,-0.8382924746910946,-0.838120786149248,0.12992914888936183,0.5997269817252526,0.9266701081748475,-0.7228465832745762,0.7226118664881438,-0.5881881886496533,-0.009058528696713933,0.5054293920184592,0.16697159949074242,0.7021287790376693,0.5767944752961193,0.7825027421029025,0.7128118279244334,0.10982566791908305,-0.0721368620300775,0.8940231553668796,-0.7644302029380614,0.8838722349351449,0.6734314919504892,-0.41652517013108564,-0.9114217269528854,-0.21343751546503434,0.6775806056120108,0.7602141029247689,0.5237607107836076,-0.3479175357825427,-0.7239029445982844,0.8970532491260931,-0.7519599504958847
Frontal_Inf_Orb_2_R,0.7641395871519382,0.6600507165765739,-0.7982033153406898,0.9348570205358021,0.6849998133097663,0.6811732886930147,-0.35830638857030395,0.4099203882065401,0.28836092579661016,0.4591602434821547,0.6002771873276737,0.23199619083261525,0.7177387054485377,-0.893205290318869,0.7043898906150279,0.7491108634821249,0.9054151904094074,0.11316230319079314,0.7920647946404591,-0.8772131451345062,0.7616312371463333,-0.8667732237249904,0.917269268524446,-0.6854464584519352,0.12440612187958719,-0.07957414607294752,0.8123012339404275,0.6809951898801699,-0.4399930288741859,0.5607051225191085,0.5969584043888906,0.9557154803344545,-0.012511960628194683,0.6905476320940721,0.5421413363379132,0.44507508809429863,0.5674676943338706,-0.3133712082765934,-0.6640448250246691,-0.7091330682443624,0.24008803699353115,0.8355407442138171,0.40199124228901445,0.6190971835456148,0.44027203474549786,0.20044718533136704,0.5872464506501845,0.8914160337295327,-0.5001376971927429,0.49068357336858626,-0.7419911717475819,-0.7152229825924755,-0.5743565307125394,0.2807751549279044,0.7630201135635275,0.3990193316129895,-0.7273815765854647,0.316019124005845,0.5734434710455918,0.7686938496474892,0.3548553348272565,0.8832383374535135,1.0,-0.20697810475937672,0.13673251498950242,0.45456139991383987,0.9344969179614415,0.4212827806854186,0.16173763207822855,-0.4312890399049074,0.708850013949928,0.9028804850494294,0.2815683929951429,0.5949136259303296,0.42121829740086325,0.5774653059724036,-0.830491928629062,-0.01839944799772442,0.9454974516201919,0.4489293629089477,-0.09064878425721151,0.7474125943518677,0.5938189783330768,0.5405573206508888,-0.24503669984000429,0.7962564986202288,-0.8137077705931688,0.7610680381700455,-0.6879483925836128,-0.7948874834088875,-0.8182763985792656,0.21338485265340906,0.5376251841487782,0.898816199875201,-0.8354415935052131,0.7554916804270531,-0.6403949104045212,-0.009874254776389903,0.3836951887923544,0.39109165775226545,0.5166875627799359,0.3636956995605834,0.6863116813609047,0.4870443694758809,0.08669897076472703,-0.2572241103758861,0.7555988057347378,-0.7277779235016876,0.8608813322542485,0.662432483224812,-0.42410456473076774,-0.8135236125338425,-0.2183656195076654,0.7838381146388853,0.8474377544915099,0.35890639609827696,-0.6065721641119702,-0.6063286033106393,0.8620495592164813,-0.854062691993617
Thal_PuL_R,0.17719514160323416,-0.06030660238321379,-0.04272436663437336,-0.36377719042383666,0.11785311609092124,-0.25536596185758487,0.6853247794602059,0.26590780924401036,-0.2659846361592056,0.27977952030789666,-0.32080471757813267,0.26195257748491774,-0.0960223682105201,0.03580873333823592,-0.21444603459730865,0.1565602933829632,-0.15072685255687213,0.05761089770220175,0.060261296177938566,-0.0457346686145706,-0.01010662569410106,-0.05367706548308195,-0.3058741457554764,-0.036061492889303444,0.490447912302322,0.7130294766791108,-0.363845832026757,0.055209566788433556,0.6670985552991876,0.3608316956645761,-0.12939376315288562,-0.2934734717736459,0.557265591133779,0.23061183377258948,0.11324651636492661,-0.01962305864001467,-0.05266845671007016,0.034047589005266526,-0.07958163757800969,-0.11264127911639804,0.5512800129894722,-0.2775147580452979,-0.23443601215951893,-0.1658463285075505,0.17234551772564277,0.27969069012215714,-0.20518954775779752,-0.07479853143407782,0.00955340584204401,0.17562497305862168,-0.12582020280019307,-0.10421411187619706,0.5571969532201773,0.27864815929949355,0.08028207296715192,-0.04180401016900347,0.010268192168928329,0.3676232409952834,0.17633261674786865,-0.24444947571207654,-0.005088351647215857,-0.09298725283050331,-0.20697810475937672,1.0,0.31245507306836245,0.3522005566940553,-0.22820247865495685,-0.3253851969868184,-0.1915559598745832,-0.07573514846698404,-0.04975190428326312,-0.3377154432780579,0.17391606290862235,0.20904845438325684,0.3646574263913583,-0.017292373385921687,0.4527110143632172,-0.4904395759073015,-0.2803084063745735,0.1164166071726219,-0.19136501850129703,-0.24501437530736803,-0.20007467662405876,0.24389514482523578,0.6960435377128898,0.14853852367474069,0.07519764077566066,0.17550337571870497,-0.1077627886688746,-0.02703318158799081,-0.024601080052489642,-0.2297041737735184,-0.3090579085151418,-0.03290954567985783,0.2950556652752645,-0.04058480640127623,0.31650917868176276,0.5780280811989172,0.43431906798683706,-0.42393396828567104,-0.06835500759693858,0.26472215144356986,-0.18411148411068973,0.4003702544844494,0.6058533411022816,0.5075057486977747,-0.08368291374188544,-0.19595601188420292,-0.07233379954727699,0.14571691199023254,0.05585398488535575,0.07111750424944115,0.013897102381487184,-0.24175184252692178,-0.09344329353090508,0.04579229958486445,0.6626079627271595,-0.09597671322345974,-0.06861427864531534,0.15808043085492213
N_Acc_L,0.2109391059716601,0.46463144244797033,-0.5668428034828595,0.1415727483033321,0.5066585422769695,0.42882399924532777,0.18574602266165563,0.5872351439253372,-0.2867136212555286,0.5728749776979987,0.47286434239376374,0.7736131701542975,0.2147855947224425,-0.44188809463493584,0.2077709768920916,0.27862393978069677,0.23831018493468079,0.2816302743668265,0.39676736794319234,-0.46123395730683137,0.6001409489452519,-0.49042984972987563,0.19361846164430094,-0.5137029367245122,0.6432724202569989,0.41384959574823654,0.015019827909840888,0.6904377333419723,0.35114727881754054,0.5293583467546503,0.2006486278472436,0.06499184004101136,0.356891044088677,0.6527932942026352,0.8289929911213089,0.3371327967460235,0.6823537178870087,-0.4749306155481111,-0.3811704499283796,-0.6352702385925973,0.604041308945507,0.013929769246229025,0.3017404299035985,-0.29838291591966926,0.2766174755188176,0.5526825620640984,-0.1802803689442756,0.47951627546344755,-0.6002207788190467,0.4777693436524881,-0.6122605596752716,-0.09778399885436946,0.1995747274231158,0.5827155287498289,0.47303663546746244,0.1921448447458821,-0.3184004429100945,0.28947282587146034,0.34179397857634053,0.444355567208792,0.3661765449211094,0.4896769156965042,0.13673251498950242,0.31245507306836245,1.0,0.2884653975886112,0.19487227385264372,0.25307019366378963,0.19196882236704088,-0.07069281497592539,0.6299910287141772,0.031190966634160468,0.7824093501448545,0.1771435852289972,0.6801521947040259,-0.022167678488048514,0.023703994695919228,-0.5182528056292176,0.23268489064499198,0.3619005629631293,-0.509435756224126,0.3662977894406555,0.3902217673357189,0.5718375207747903,0.6453703422848481,0.5866204709189164,-0.44898125996151195,0.5386620578340484,-0.6019905726963052,-0.4949020846541784,-0.47351205636441046,-0.339372193686861,0.3300846448816496,0.34286418818672354,-0.02578087733686402,0.017299916026840785,-0.019055653660981168,0.13271198338083415,0.501799660388872,-0.58360527025378,0.6028056652381101,0.5042440382614585,0.4498106712154409,0.6227154254566072,0.37160917492413464,0.5503000606746907,0.5231984190194163,-0.4466368364125626,0.36884564103920026,0.3101710004408812,-0.3572080166664729,-0.4689666158392966,-0.10376429818263827,-0.0008096400417720914,0.0900736427581105,0.5556598786538433,0.4037922228168326,-0.4891296021687761,0.41923021447367365,-0.1520387841426192
Temporal_Sup_R,0.7249704197772292,0.4320339389362776,-0.3725919167963922,0.35980787340820636,0.4102044697333996,0.3152661797098831,0.11076641048418445,0.34442218203701114,0.3519270724080389,0.5425842795536491,0.10394592606392064,0.4357604098466197,0.7809536059990452,-0.40899737767091654,0.43654427774788046,0.5697778612160869,0.538122885103443,0.3469774731236728,0.6006684050230937,-0.42633617639827626,0.57303249423127,-0.4352594546624338,0.38262954196260496,-0.3265832856559949,0.46379419194311605,0.4210029059436969,0.4050810700399263,0.6192168561915395,0.3602317017735347,0.5679817063276941,0.5007863634891666,0.41876717779605793,0.48502841763388843,0.6085244705409973,0.4449286029768021,0.6039441750801381,0.3888691455967959,-0.04664277631611094,-0.12526883852406767,-0.3380029892086505,0.5684924104928429,0.3042993196890626,0.4263739328229288,0.47792906677396335,0.4671915074887119,0.38807116158758054,0.6331410223856232,0.4626140629208791,-0.19001279938805998,0.3676422816368281,-0.39181040141651485,-0.2810144507651465,0.3046954412140458,0.5869173271381453,0.41748098331225353,0.3211172314327973,-0.16577704742924426,0.45821866041389053,0.6604590702277501,0.34442523211582354,0.6256332155926912,0.5260741598029367,0.45456139991383987,0.3522005566940553,0.2884653975886112,1.0,0.39045952979382625,0.3117394670654604,0.4323196889317977,-0.10257399336336137,0.4392138749180168,0.29797609292282784,0.26757266890411935,0.7475896583223233,0.5342825237799742,0.5171260127378009,-0.014347719089214709,-0.07834849165715978,0.3385760943644111,0.8057954062325554,0.05933079839974779,0.46016741636418085,0.3897369164162823,0.49195649663595953,0.34728940828156646,0.6055943747176591,-0.2934721748097624,0.44841405416943503,-0.3689542166893255,-0.29830104472815794,-0.3097504668724047,0.30398695171281626,0.26342526293820995,0.6376075193734175,-0.21746397312878094,0.5374569990338667,0.09214480258003635,0.33332957482715364,0.6999398276982725,0.12124399896291982,0.27291027056496964,0.3093018477586052,0.45738663421738224,0.5493466918808384,0.4229772073916607,0.33785745605204665,0.49315212534748576,-0.30948645424335497,0.42241981146184165,0.5733619211978301,0.08600741357819237,-0.3103626478999382,0.0986078692309448,0.29107009895349567,0.39753097369835494,0.3881926399482424,-0.02406010450050774,-0.29262833023350143,0.4101168666208491,-0.2737736716249793
ACC_pre_R,0.684591569681956,0.5869586140654555,-0.7453675376037172,0.9333799668510496,0.746304570451725,0.6299921474233707,-0.3093319955152814,0.48071494718603336,0.26684867030888154,0.5478302469672388,0.632919657996016,0.26388005399171005,0.6665757083623304,-0.8533916604293411,0.6473631366119559,0.6609256280878062,0.867589372066002,0.0667590093505221,0.8005976576521151,-0.8727906656410702,0.762121671271378,-0.8472833623083221,0.9453786413567471,-0.6943655581074399,0.14443775492189057,0.036942839700315755,0.8297035949331404,0.7038148454024352,-0.4848679540588084,0.5384799811783423,0.5381039259942842,0.9565782219612298,-0.02197907949452652,0.709399251216643,0.5820728330036875,0.4308571224238799,0.6015479009076827,-0.22028329127262203,-0.6065528987254959,-0.6638219800302297,0.2564957169321783,0.8479580491179487,0.34612472823706586,0.6829225527734586,0.4164255558539466,0.15547551332847764,0.56121911393645,0.9087580602250406,-0.4284794824469673,0.45093873938215967,-0.7186124826159168,-0.7218747323189427,-0.6550410805260031,0.26245643763701587,0.8169210514718188,0.2061156325150821,-0.7113003670930544,0.3600498911801206,0.520733090087773,0.7565090336058331,0.3279057395486552,0.9077334860778269,0.9344969179614415,-0.22820247865495685,0.19487227385264372,0.39045952979382625,1.0,0.38113154913977537,0.12150420985271637,-0.5207405722159203,0.7182795511052924,0.9319599747610257,0.26860187807509267,0.5765440302422232,0.4484900286170868,0.49783886549794637,-0.8842205521516221,0.0033318199573726835,0.9370686035782443,0.413345509883417,-0.23015517790079956,0.7659152800916104,0.5494394545565924,0.634890703119921,-0.1588850049870711,0.7574965281669401,-0.8499726163620382,0.8156024624211005,-0.6920356380833815,-0.7996112194116486,-0.7947429992706426,0.2912921385947624,0.560026228436645,0.9179496536662265,-0.8553813624508069,0.7926542617622961,-0.672956452147634,-0.01307069370684266,0.36321389709836654,0.4478785661623796,0.5226580542074265,0.496646952074481,0.7161975055286992,0.5591040669982481,0.011826873457961403,-0.35751701024294397,0.7633071377065141,-0.7248322946952145,0.872469860545531,0.6964574319232195,-0.38059290187364603,-0.8641490829154791,-0.24691084648116238,0.842122884491531,0.8863921306063016,0.3591402988552524,-0.5695807239869916,-0.5971541501491936,0.827875183960194,-0.8605556774243274
Red_N_R,0.411490320148777,0.6592462147294538,-0.34448018069294833,0.4952488243771568,0.2840728482640443,0.6020644963460984,-0.5053471527822229,0.20270332628331506,0.3961286298540154,0.19104690962430487,0.4005014890863647,0.39261584907155667,0.5479322813776671,-0.3709993366525816,0.5849642303309442,0.37596956609863436,0.5307764313322586,0.49630853723660084,0.47313835222266404,-0.2783448958079148,0.5068307621560134,-0.30686114378718826,0.42352653176221633,-0.15240338199662012,-0.03216646954970023,-0.3151133966317974,0.43360027985875715,0.4990713454269019,-0.2253423896853027,0.39798617863865887,0.5625540634085949,0.3967656962585873,0.08480922440172632,0.3624601066788565,0.43845171157857205,0.5508751576932357,0.5575109436304271,-0.33176836199308457,-0.05142806932518592,-0.2601229316405638,0.004327185762801907,0.25317221324192374,0.6753894492394273,0.12741780365394242,0.4309487151783205,0.07013895156944908,0.4076160935086773,0.43239727448120485,-0.3514763971289515,0.438773130683859,-0.24799909592146052,0.029512786992316187,-0.10981876718639473,0.4237562502156434,0.27696488174612893,0.3060103108652325,-0.1572282503113539,0.10876207171707097,0.457026041958986,0.443191833200376,0.6257226857096084,0.4446754886967333,0.4212827806854186,-0.3253851969868184,0.25307019366378963,0.3117394670654604,0.38113154913977537,1.0,0.5853954789382134,0.14760792706951234,0.5168248581469178,0.3085406677140529,0.47152730993528613,0.30185842447394196,0.24767698481094805,0.4070423273803764,-0.2743633362234471,0.23678871130010734,0.392622245234715,0.480985807002641,0.13768949468803102,0.5372292722444653,0.5258318939096106,0.18751616577301947,-0.13015824579437718,0.5131883295585583,-0.23059215043381548,0.19827501145491155,-0.16655256744221716,-0.19637370830819437,-0.21947463500210426,0.26034696803271973,0.5511065578394793,0.4052416454673948,-0.2676885714825689,0.2634507342478081,-0.02455821480279858,-0.07045952166797138,0.27803932546397875,0.14266832960499368,0.5233410000236116,0.005997272775323202,0.5604867074980807,0.06449230752643126,0.0398811112373918,0.13019985498463008,0.4530794581947068,-0.05297853029771166,0.3733179870951072,0.32202878840446875,0.022644193025828183,-0.2412046779452319,0.1441101292144374,0.3000922246624778,0.29220605772666897,0.5265661303479563,-0.41407287919900615,-0.08176254771832589,0.38547568174498026,-0.2861360689062529
