,N_Acc_L,Amygdala_R,Lingual_L,LC_R,Temporal_Sup_L,Frontal_Sup_2_R,Cerebellum_4_5_L,Frontal_Sup_Medial_L,Raphe_D,Temporal_Sup_R,Amygdala_L,Paracentral_Lobule_L,Hippocampus_L,Vermis_9,Thal_PuI_R,Frontal_Med_Orb_R,Occipital_Mid_L,N_Acc_R,Caudate_R,Paracentral_Lobule_R,Thal_AV_R,OFCpost_L,Cerebellum_8_R,ParaHippocampal_R,Vermis_4_5,Thal_PuA_R,Frontal_Med_Orb_L,Vermis_1_2,Temporal_Mid_R,Cerebellum_7b_L,Pallidum_L,VTA_L,Cuneus_L,ParaHippocampal_L,Cerebellum_6_L,Occipital_Sup_L,Precuneus_R,Occipital_Inf_R,SN_pr_R,Thal_MDm_L,Cerebellum_6_R,OFClat_L,Rolandic_Oper_R,Thal_IL_L,Rolandic_Oper_L,SupraMarginal_R,Supp_Motor_Area_L,Thal_VL_R,OFClat_R,ACC_pre_R,Caudate_L,Frontal_Inf_Orb_2_L,ACC_sub_R,Olfactory_L,Parietal_Sup_R,Lingual_R,Postcentral_R,SupraMarginal_L,Frontal_Sup_2_L,Frontal_Mid_2_L,Fusiform_R,Cerebellum_3_L,Parietal_Sup_L,Thal_VPL_L,Temporal_Pole_Sup_R,Occipital_Mid_R,Frontal_Inf_Orb_2_R,Parietal_Inf_L,Thal_MGN_L,Thal_PuL_L
Caudate_L,0.8289929911213089,0.3931051159396075,-0.5440178824346242,-0.3074051117648392,0.8791989555061868,-0.6806136729579961,0.5381795775570245,-0.5809552457163186,0.05386469237224485,0.4449286029768021,0.6876889063541051,0.553840415356792,0.6488436938922458,-0.6671520990991098,0.6153822814823112,0.4461877106485502,0.5477025589622261,0.334678770288539,0.6520512574486285,0.7059211521307899,0.4338444983626311,0.7459072657625064,-0.7597798964950184,0.5913597026714689,0.5046144811364901,0.5201286808412939,0.4271563551565783,0.680798038929735,0.041914261653615295,-0.7014317273941955,0.71193071910873,-0.39835831569127034,0.548752826907276,0.8109989740937695,-0.6777990824436338,0.6854218392626896,0.8239883449221805,-0.4928600171083622,0.5226288488735887,0.42332990186125713,-0.6761008288014053,-0.18045509729370626,0.18011655343893265,0.6867332143638633,0.847820891230857,0.04386894613839507,-0.27523816505213705,0.32293680787451096,-0.4505844349248912,0.5820728330036875,1.0,0.12110979646046062,0.6009049123323029,0.7652431085282836,0.5248577301942297,-0.5180226413705344,-0.10907280837579156,0.6688675859556649,-0.6725416189364202,-0.49108056277160494,-0.0995955134265418,-0.24779483759214202,0.7359869360671967,0.8056270932722936,0.4829703906498357,0.45094171595916405,0.5421413363379132,0.6902250723475191,-0.17714230866507236,0.35455083722643815
Frontal_Inf_Orb_2_L,0.1312699851155807,0.031599164411833955,0.20755982614006188,0.11920389208878446,0.20801191103953617,0.33851474601315923,0.3888522149090872,0.4571257659238802,0.18240853469245757,0.1577645790700669,0.15648045775280872,0.2236647656826488,0.29653791258308043,0.24388480344131938,0.4348072844166858,-0.1203949754985685,-0.1990836704554345,0.033200654919686726,-0.040843143480147254,0.02018372212624579,0.009813787781185825,-0.1331744124703001,0.1776422889844868,-0.059342005088538055,0.39493408265578145,0.4169427758894084,-0.15570843975584134,0.48008113242041667,-0.14016800255974954,0.20995888936831558,0.15734163602183293,0.15223720264176493,-0.03812374673547006,0.0068486544106008485,0.22924488233695334,-0.1557126980761138,-0.02232661663596399,-0.22004937852822695,0.2910226451426818,0.18442895753882754,0.16327816183853575,0.428848730273667,0.21743946455054064,0.3075964813948423,0.15415277568441055,-0.05133434055999715,0.5419332523016706,0.34045341065034923,0.1633050157025527,-0.12300178192832377,0.12110979646046062,1.0,-0.11443613231860252,0.07212825614116415,0.025311228091937178,0.22764105996282777,0.16979334041873775,0.01377727730662363,0.44837538651997644,0.5622686251718915,0.18413910500593864,0.39702047421592435,-0.17126343095919544,0.4489335274990495,-0.08449769341815191,-0.38385318996475076,-0.032177826301894634,-0.046198045207915664,0.22237149087114397,-0.03871512654068911
ACC_sub_R,0.1947502403056636,0.6710290581662747,-0.8173260892196498,-0.05756588711098242,0.4106488561252228,-0.8512110283127691,0.32882847574942514,-0.6337514262704714,-0.09196470608813591,0.3381150468276561,0.7249386807763545,0.3114886708092412,0.46268703305056635,-0.825619510235603,0.49813490768838864,0.8530724856295171,0.3624789401980418,0.17788438909945303,0.896924955833365,0.4085160212762139,0.8175562479665618,0.921791572163717,-0.771857958925748,0.9258072701479519,0.40041357907835756,0.5425574249700448,0.8743464483679321,0.260476957526354,0.5375288927178647,-0.8326290419554395,0.7480414497199828,-0.8668859340982985,0.2682306379210277,0.7983179529238503,-0.8377532959746022,0.5359807870973918,0.6825705335122008,-0.33080706686976197,0.6838570244104722,0.4760118277874026,-0.7042145807036504,-0.43190707089487396,0.4825366221136452,0.6549231210920372,0.7583945199093065,-0.47419300163170924,-0.7300452393687875,0.5115521821606097,-0.839229850595576,0.9441754464850924,0.6009049123323029,-0.11443613231860252,1.0,0.829752843170053,0.17668422831664293,-0.6929382767091037,-0.6320282099903032,0.7196166591660821,-0.7371944573509773,-0.6804017507823727,0.14636811621451543,-0.7697740284660077,0.7576909624829709,0.31173349289694957,0.9396056393387091,0.27257421249366837,0.9604402260981041,0.7479584262294942,-0.28598700730718124,0.26946104247856784
Olfactory_L,0.49121069338059464,0.6319394333472134,-0.7461153312684601,-0.1871755374475837,0.6334392093135728,-0.817139679550748,0.42933079898789256,-0.6681860947334365,0.08688241879944887,0.4452542927441477,0.8399025503721028,0.5122547541301572,0.7099419013131161,-0.8291097875083535,0.6110419813530933,0.6300570646445836,0.5150133692274749,0.3110968569093048,0.8528733681976368,0.5915345787419094,0.6649195886734347,0.9193995934008682,-0.8185547081851081,0.8195531042411265,0.40521148817448854,0.5795969817283528,0.610691422975517,0.5023724427607781,0.3915013540932618,-0.8508755833444412,0.6788539754938615,-0.678059380131996,0.4537668078506637,0.8155669321941301,-0.8142574483445763,0.6874052229360172,0.8125810026987997,-0.4262705320241004,0.6588143634558641,0.577439481499501,-0.7609891999605554,-0.2948510141509087,0.364991116151029,0.676565376062533,0.8290711975356364,-0.21172515590180407,-0.5200962509682865,0.435215844159282,-0.7063164419925904,0.8398346429718523,0.7652431085282836,0.07212825614116415,0.829752843170053,1.0,0.34273242054243114,-0.6584672070489266,-0.390605176431266,0.7925847562877396,-0.7297769433645626,-0.5827583363666918,0.0539026983998594,-0.5490948921567786,0.8369734618473154,0.5382462677006526,0.7935416376904818,0.44234775948371313,0.8214758555911038,0.8067512733961675,-0.21948638261866105,0.39299314138901353
Parietal_Sup_R,0.5526825620640984,0.11050854503358926,-0.29388927441939944,-0.31440773115626053,0.437926156663571,-0.3338473102869068,0.2307924250700172,-0.4456645419273274,-0.015308377352323741,0.38807116158758054,0.33779345967088836,0.35036416056334146,0.3591034767600269,-0.386847425695586,0.2901589602043871,-0.022606204357422655,0.3156523472793478,0.18388885511367675,0.23856590894602553,0.45808988671777007,0.08965560471112546,0.34604257490552387,-0.47802368529942374,0.17973659423879673,0.11043504886737604,0.254668705227586,0.050212945593517,0.31340274731564743,-0.10008788205113797,-0.3881777992539776,0.20223114362927447,-0.060428348581322414,0.3442815006516851,0.37281598459947424,-0.3694891673831534,0.38582554003894665,0.4531051244330462,-0.39643182516343656,0.050465931200436735,0.2758103801852807,-0.4089610318984285,-0.16070588372870614,-0.025723848650636878,0.20967411750834156,0.37130589996957664,0.35449018305054,-0.08916607289041743,0.035705241299129296,-0.11497142555234206,0.15547551332847764,0.5248577301942297,0.025311228091937178,0.17668422831664293,0.34273242054243114,1.0,-0.3041828081988341,0.18686070939335808,0.24692624934369709,-0.44210222403989224,-0.36416376749927293,-0.20844293550736887,-0.08187772450704402,0.38899746202575236,0.36310913526410843,0.09109955809776141,0.35035821552790475,0.20044718533136704,0.27070862141161534,0.06561392010282195,0.2290862120863931
Lingual_R,-0.3811704499283796,-0.2901503706537356,0.9568800275227172,0.4992668246213148,-0.3068134314121433,0.7525386156652267,0.06343709822759581,0.7022814616046092,-0.07444824608236765,-0.12526883852406767,-0.4529896757709868,-0.2462282215503229,-0.4149831239204978,0.8834522893576477,-0.2871090002124764,-0.4676319284189436,-0.2906401060252038,-0.06303798014633516,-0.5532540273918294,-0.4473661862948455,-0.3699935690116066,-0.7071772351504092,0.8634812881930782,-0.5440000910576299,-0.006593193549157649,-0.1913313873413922,-0.5082882960190758,-0.14025337921076972,-0.06588762263596447,0.8638962929197243,-0.5668413806028791,0.5865144356839379,0.021311907462871198,-0.562147651660312,0.915329848022581,-0.4006382883474013,-0.5722200676222579,0.4839780824806447,-0.38449888028503415,-0.22397518881530318,0.9244195700057799,0.38573958890139987,0.05264656900149116,-0.4712268382309603,-0.5327004729842483,0.13130899513017955,0.6487438171065802,-0.21405510773048245,0.6399141036966525,-0.6065528987254959,-0.5180226413705344,0.22764105996282777,-0.6929382767091037,-0.6584672070489266,-0.3041828081988341,1.0,0.37716117010040723,-0.5798737140830654,0.7363544067110955,0.624108284595266,0.4494072372020334,0.7220346147518492,-0.7031267355321947,-0.31736323316474896,-0.5479192601069648,-0.3233281905543183,-0.6640448250246691,-0.6139322508978533,0.4348268424742224,-0.22096732729904692
Postcentral_R,0.1995747274231158,-0.44671543028671273,0.4837897881947962,-0.30173272826334735,0.0483944813480963,0.4985486570172792,0.15558473598343966,0.1914196134857603,0.2675279848332157,0.3046954412140458,-0.2918681893178992,0.2796682398856242,0.0030921839225463064,0.42321935077208134,-0.07692153428435093,-0.6144203079305884,-0.10952603283063514,-0.02865823194778558,-0.5180976201767189,0.14081489473199785,-0.597987465818682,-0.4781120135856944,0.23476440025343617,-0.6819236910652791,-0.007248030315579693,-0.19816353756858548,-0.6160035884676862,0.2063186577544982,-0.4808096151785986,0.4104688875432063,-0.3254079706255166,0.7266603290492182,0.14339747330509772,-0.31914875495739087,0.42975535036894763,-0.09667544192641238,-0.08411977259401295,0.0556672606493149,-0.3199494333998792,-0.053570316125570665,0.2675404245361331,0.3944541679446118,-0.23305193587527548,-0.14440489705648876,-0.22923773585200208,0.9113285518169449,0.6798150901947967,-0.25001259932595343,0.6182956729947597,-0.6550410805260031,-0.10907280837579156,0.16979334041873775,-0.6320282099903032,-0.390605176431266,0.18686070939335808,0.37716117010040723,1.0,-0.4473397073170549,0.269120656842354,0.23269181146113357,-0.2874214708520385,0.7327390023392499,-0.3343031411943723,0.08110025707222439,-0.6542649424987871,0.13609394932943286,-0.5743565307125394,-0.383035521584824,0.3075107462441322,-0.02848019596547491
SupraMarginal_L,0.4521668160132099,0.6704536425452657,-0.6590416922993294,-0.32375175425551467,0.6676260253528531,-0.8015182276640439,0.2422893780609991,-0.5742113291986135,0.3367551473185023,0.3765207922056697,0.7713671564810525,0.6368110792480197,0.6727753527261933,-0.7925976657061599,0.46293263593117334,0.5500627787807867,0.7920853794505754,0.4865412217977896,0.8051670965140092,0.7171064466634323,0.5372634875589509,0.8188454729339326,-0.7501353727569113,0.7285060390959862,0.18503110729537114,0.365947242460825,0.5883590085197767,0.36745473767108083,0.4645391226334824,-0.821095213806375,0.4448275260330336,-0.6479477149718572,0.5643456217177099,0.6006800767379491,-0.7593379660578117,0.8267972609385321,0.8522293765114457,-0.23635434245632447,0.5056931189028505,0.5032975408652958,-0.628914993413277,-0.5022041289920756,0.3339339680314312,0.5157272113551185,0.813317291952359,-0.2545348407113522,-0.3683660380232617,0.315411044104398,-0.7866822417895538,0.8107703831816099,0.6688675859556649,0.01377727730662363,0.7196166591660821,0.7925847562877396,0.24692624934369709,-0.5798737140830654,-0.4473397073170549,1.0,-0.6256979281384224,-0.40405236829161795,0.15398109519355824,-0.5139565994249616,0.9372882080856062,0.5182666069990834,0.7560531430147623,0.5820962219810674,0.734105725004579,0.9779814081293493,-0.19116244072720623,0.36026155642945873
Frontal_Sup_2_L,-0.5137029367245122,-0.4197213517555416,0.7862386905921737,0.3981881096829189,-0.5272173762818985,0.9390193478952655,-0.16870906587527895,0.9746233240556764,0.11228939204693555,-0.3265832856559949,-0.5815428653972963,-0.3566139505857094,-0.4549641572879285,0.8828363092265931,-0.2409407360651591,-0.541429056858141,-0.600948918333104,-0.26494915740526576,-0.6920804911917527,-0.5848020944488802,-0.45058850087501656,-0.844488632530569,0.8908117193954451,-0.6587853345939189,-0.14936391696105192,-0.23545462041907697,-0.5634675832854209,-0.2034561708431073,-0.24258869994321067,0.8615425522204002,-0.5172275776895446,0.553254322988037,-0.44004380287638445,-0.738705402332701,0.8692619635292083,-0.7224058689884986,-0.7661826863954192,0.360365449219653,-0.35132762662304834,-0.34923175668006673,0.8215957092697393,0.5052606997813007,-0.07566364309385822,-0.4433689574632118,-0.6559435153724534,-0.031660610253909614,0.7361242613820069,-0.06429046564037055,0.6355486861274352,-0.6943655581074399,-0.6725416189364202,0.44837538651997644,-0.7371944573509773,-0.7297769433645626,-0.44210222403989224,0.7363544067110955,0.269120656842354,-0.6256979281384224,1.0,0.9379665411872254,0.2437767740768737,0.6382522395582989,-0.8267901410908024,-0.3111766006244812,-0.634763497230142,-0.6593721225458897,-0.6854464584519352,-0.7007635192416727,0.286610410330851,-0.33046486098465966
Frontal_Mid_2_L,-0.29570406613856925,-0.37308070969271756,0.6792016662812532,0.2620229243489988,-0.2955199940388988,0.8233290316188245,-0.12765149981805457,0.9144020952794971,0.23532399474318746,-0.29688835107511397,-0.445993027418437,-0.19359462429121513,-0.2637881180938089,0.7392259935856635,-0.14288413916754197,-0.5463567382463579,-0.41742457062676425,-0.16644127423832608,-0.6132263789343948,-0.40945318905547456,-0.46275200485605106,-0.7338442087658446,0.7385260717761201,-0.5906283626771438,-0.12252009446319767,-0.1749782112786037,-0.5769789316544853,-0.0842567752655481,-0.2866077272936637,0.7131448004766028,-0.44415886023462814,0.5166457113192575,-0.3072265665720747,-0.6650347284314404,0.7338769005352701,-0.5455715427804908,-0.5826100573893048,0.2308676017201236,-0.27058868300841804,-0.3000160228450351,0.6812516782064054,0.457261238029536,-0.12305531700241748,-0.32107481696154827,-0.4753585306611018,-0.04365981114814843,0.7690924561982756,-0.07306478828142797,0.5217420622283028,-0.6147353628445704,-0.49108056277160494,0.5622686251718915,-0.6804017507823727,-0.5827583363666918,-0.36416376749927293,0.624108284595266,0.23269181146113357,-0.40405236829161795,0.9379665411872254,1.0,0.2069054592860284,0.602214400178319,-0.6466303345383444,-0.07121102026299499,-0.5852516151922893,-0.5648339429541778,-0.6276897779861921,-0.4866104437732995,0.26166619802699254,-0.26366804543046923
Fusiform_R,-0.339372193686861,0.5449743784183623,0.2994079895430978,0.603848772448485,-0.0655449903764017,0.051750289371763306,0.3886065190790941,0.3000357257900209,0.032157336352572195,0.30398695171281626,0.2836210664434162,0.0713885049188986,0.07103571236594729,0.20122452413232866,0.2907036507041877,0.34007688996479357,0.027779382697645447,0.21776406813508606,0.32092248439445864,-0.11831514089027018,0.4291561794555734,0.08144154647425852,0.2949009864136064,0.35908273163363896,0.26268210774391204,0.3083640355486987,0.3235092563413427,0.10602483695079847,0.7087919866565872,0.14813129049071297,-0.0070210456780952476,-0.2715163195191001,0.2590185152478378,0.10422441759202178,0.24308503619997188,0.08399344100462786,-0.009269170831401047,0.46560953641890007,0.2829120337237502,0.36297938289332454,0.45515334061698387,-0.013028252936452817,0.6927943424801151,0.030071950286923436,0.10396511857700735,-0.41486385393558317,0.10480698923229777,0.3917578837218507,-0.13852714830445984,0.2912921385947624,-0.0995955134265418,0.18413910500593864,0.14636811621451543,0.0539026983998594,-0.20844293550736887,0.4494072372020334,-0.2874214708520385,0.15398109519355824,0.2437767740768737,0.2069054592860284,1.0,-0.02528532046312269,-0.016186759530664598,-0.20616463270546148,0.3654584511502857,-0.07253039333219662,0.21338485265340906,0.10161537524085792,0.23104880345058132,0.15319128473978577
Cerebellum_3_L,0.006942154851758205,-0.4660582530691064,0.8000015211105396,0.03758867593786393,-0.05953294627274668,0.7445716201111194,0.11423398803211204,0.5827149504962316,0.1995126667143124,-0.05617232822953926,-0.39103808248983307,0.041293259825978826,-0.1751011384987514,0.7638666169117407,-0.13663474870550263,-0.641392219219451,-0.18844004012418955,-0.12465993870010948,-0.6557791684527619,-0.13982229151914116,-0.5997468385935781,-0.6985107134837057,0.618328915109898,-0.7213290363081731,0.006727361294596579,-0.15815407445291807,-0.6835063875409528,0.19148246405825722,-0.467417862081696,0.7297095638327135,-0.46297790438710773,0.7852755252320339,0.06284802378602854,-0.47849398839516766,0.7643425397344243,-0.2840035160000627,-0.3710122776046942,0.24750049233172636,-0.381926506451391,-0.19150789529266637,0.6365192923470577,0.5824170566662286,-0.2248947345063863,-0.30968804583473336,-0.421420817327371,0.5306505402397221,0.823004279787594,-0.2691121092308776,0.7559917314062848,-0.7483796130783507,-0.24779483759214202,0.39702047421592435,-0.7697740284660077,-0.5490948921567786,-0.08187772450704402,0.7220346147518492,0.7327390023392499,-0.5139565994249616,0.6382522395582989,0.602214400178319,-0.02528532046312269,1.0,-0.5792959606536031,0.054185430238302724,-0.7312520740442267,-0.16967132072494842,-0.7519452445210304,-0.5327812765431321,0.4241495026210396,-0.23387958432740522
Parietal_Sup_L,0.5386620578340484,0.6348777320568988,-0.7655507584458876,-0.4370277509066033,0.6696896811196642,-0.9083584252181908,0.2455089958370309,-0.7855261288037574,0.2590848452917591,0.44841405416943503,0.777474654988873,0.6471522679322886,0.6920367801868299,-0.9043314179947317,0.43961499547815563,0.5549197727808982,0.8064918791742347,0.46703640376694855,0.8223799058744362,0.7892541518930714,0.51234729061822,0.8943927444002553,-0.8936652563923492,0.7236757751876031,0.16738939256922028,0.3332304939988549,0.5982862447828406,0.36238479438676574,0.40308402974239516,-0.9223525895906497,0.491373566506685,-0.6370841306691712,0.5965867102017212,0.6903526770785932,-0.8762025257728585,0.8851683790440168,0.9281081821867693,-0.30245348188860033,0.4668802772602512,0.5191718498423633,-0.7772646845674774,-0.5598605471903545,0.24433640847667806,0.5391141405755919,0.8147933724444286,-0.07047908427580651,-0.49598777382885206,0.25236423896164606,-0.7770660702623455,0.8156024624211005,0.7359869360671967,-0.17126343095919544,0.7576909624829709,0.8369734618473154,0.38899746202575236,-0.7031267355321947,-0.3343031411943723,0.9372882080856062,-0.8267901410908024,-0.6466303345383444,-0.016186759530664598,-0.5792959606536031,1.0,0.4909628831299913,0.7421931912441018,0.7165976458545708,0.7610680381700455,0.9608291151316194,-0.23245155626054548,0.4313213087453845
Thal_VPL_L,0.7824093501448545,0.1278648480098748,-0.30162281229897375,-0.40540567396089305,0.8403221216571403,-0.3465913312431058,0.4580472611410335,-0.2533273371596218,0.22366020106600723,0.26757266890411935,0.4971296374661093,0.5576880981730223,0.6408413726027378,-0.4026218892307237,0.4982077661754488,0.1576036997716122,0.4259141559309719,0.18344834733506338,0.34585761814222,0.6091957955411117,0.1179546265100302,0.43973517877082097,-0.525525941826926,0.25274588057612996,0.4588947961001739,0.4391883272268831,0.12708776904890162,0.603037664548423,-0.27036812696760504,-0.4133252155635647,0.5488895731768346,-0.0795914801451073,0.4287043573390621,0.49649715908624636,-0.40804353796895504,0.49781591825578286,0.6515322786383607,-0.5698295624342163,0.42294171179617573,0.2457238454035101,-0.4714984291168098,0.029663472811314304,-0.0038369702513028616,0.6663727546143889,0.6964910051178543,0.1109342127236776,0.08348592603306525,0.2236657178556243,-0.2404940089078373,0.26860187807509267,0.8056270932722936,0.4489335274990495,0.31173349289694957,0.5382462677006526,0.36310913526410843,-0.31736323316474896,0.08110025707222439,0.5182666069990834,-0.3111766006244812,-0.07121102026299499,-0.20616463270546148,0.054185430238302724,0.4909628831299913,1.0,0.18368197588299218,0.20168827833771358,0.2815683929951429,0.5318195248498043,0.024338209709040822,0.24093781029761788
Temporal_Pole_Sup_R,0.06499184004101136,0.7885245633856991,-0.6977289766289664,0.08636986065835628,0.3478354780982602,-0.794158728840753,0.35305739165181416,-0.5517455968604681,-0.010758467205617931,0.41876717779605793,0.7646480858068974,0.3416834074569046,0.47241981639162944,-0.7329727727489792,0.5252679861448888,0.8372205072133191,0.4040051958785401,0.3041687260979107,0.9318738447353945,0.37974303094052914,0.8602304068080593,0.8825381634659375,-0.6420968071460474,0.9547560828546519,0.3805431864363277,0.542115588723157,0.8524589867950323,0.25019979748744386,0.7467057717747981,-0.7618054700738331,0.6285644477449073,-0.8749492957493717,0.31268722222857914,0.7291075129122231,-0.7343247331734795,0.5499895431144212,0.6416475413434871,-0.15841879649738974,0.6916294723081674,0.5719639751102095,-0.5637940623337845,-0.4174331096833727,0.6471028245734307,0.5566267925796603,0.7204605585970701,-0.525705595862195,-0.6362711040597793,0.5563606476717295,-0.8540910445229523,0.9565782219612298,0.4829703906498357,-0.08449769341815191,0.9396056393387091,0.7935416376904818,0.09109955809776141,-0.5479192601069648,-0.6542649424987871,0.7560531430147623,-0.634763497230142,-0.5852516151922893,0.3654584511502857,-0.7312520740442267,0.7421931912441018,0.18368197588299218,1.0,0.30980379854038315,0.9557154803344545,0.7598578035647581,-0.24082136947942656,0.3164689293362187
Occipital_Mid_R,0.4782386824783045,0.3662468921396169,-0.32566401235068,-0.4943510892058041,0.48897325435183914,-0.6003044456848596,0.12254931014002372,-0.6750872785208119,0.2883423869074691,0.4635340643522787,0.4600835086431236,0.576445423233905,0.452966798514757,-0.5440275470484623,0.1308036836341536,0.19751363753629994,0.8118159675414234,0.4626720511370089,0.4210836842449718,0.6800222510201359,0.11891365911206989,0.5060079509397843,-0.5748603365678032,0.27883995231610703,-0.08957193416468309,0.003194708145040902,0.21610222345001695,0.22186396435642042,0.29574459569250455,-0.5612682294435438,0.022360176174993966,-0.16990211258823926,0.7038871181530167,0.3930885708022802,-0.46932089662303417,0.8338195883681947,0.6927128093909387,0.07479998325558848,0.02735590107922243,0.40708626559163535,-0.42053982722512884,-0.4043333871084467,0.01230225305470527,0.10936782952662033,0.4311977616135235,0.4375547450612561,-0.23962732003623022,-0.1413461472711345,-0.3169508147412219,0.38892882597964773,0.45094171595916405,-0.38385318996475076,0.27257421249366837,0.44234775948371313,0.35035821552790475,-0.3233281905543183,0.13609394932943286,0.5820962219810674,-0.6593721225458897,-0.5648339429541778,-0.07253039333219662,-0.16967132072494842,0.7165976458545708,0.20168827833771358,0.30980379854038315,1.0,0.26178183914832337,0.6164641075171485,-0.07447321353001891,0.383560950484402
Frontal_Inf_Orb_2_R,0.13673251498950242,0.7554916804270531,-0.7923885772535453,-0.01839944799772442,0.3774126181512024,-0.8137077705931688,0.3548553348272565,-0.6063286033106393,-0.009874254776389903,0.45456139991383987,0.7920647946404591,0.3836951887923544,0.5607051225191085,-0.7948874834088875,0.5734434710455918,0.7977255233967419,0.3636956995605834,0.2619913377792688,0.9253073826256709,0.42121829740086325,0.8123012339404275,0.9106061333825007,-0.7419911717475819,0.917269268524446,0.40199124228901445,0.5969584043888906,0.8355407442138171,0.2807751549279044,0.6190971835456148,-0.8146374009954073,0.6811732886930147,-0.8354415935052131,0.2697906088052856,0.7555988057347378,-0.8182763985792656,0.5405573206508888,0.6905476320940721,-0.3133712082765934,0.7043898906150279,0.5949136259303296,-0.6771014252064282,-0.4312890399049074,0.5872464506501845,0.6600507165765739,0.7616312371463333,-0.4399930288741859,-0.6403949104045212,0.5774653059724036,-0.854062691993617,0.9344969179614415,0.5421413363379132,-0.032177826301894634,0.9604402260981041,0.8214758555911038,0.20044718533136704,-0.6640448250246691,-0.5743565307125394,0.734105725004579,-0.6854464584519352,-0.6276897779861921,0.21338485265340906,-0.7519452445210304,0.7610680381700455,0.2815683929951429,0.9557154803344545,0.26178183914832337,1.0,0.7630201135635275,-0.2183656195076654,0.316019124005845
Parietal_Inf_L,0.47303663546746244,0.6717673965861104,-0.6991609977987346,-0.36017496435734186,0.7010614268325315,-0.850231844484449,0.2759022029371279,-0.6539832027597552,0.29915532848013626,0.41748098331225353,0.7881502051969155,0.6686144876240241,0.7060314768053008,-0.8315684957631011,0.45170717555991524,0.5700427976504305,0.8038580438246937,0.44011258123198005,0.8096895233889695,0.7461674966917599,0.5007601027112031,0.8548044262523083,-0.8128966013344195,0.7259605745328124,0.2178020282185913,0.36725093897246947,0.6049706752169065,0.340818444613431,0.43207425136672706,-0.855635543207779,0.4807235951337756,-0.6283120633177522,0.6169845816599328,0.6353098738557891,-0.8053963034546062,0.8691749172242903,0.9059005563076098,-0.2773257880633299,0.5365209574801394,0.5028727780006802,-0.6789845640506589,-0.5070834712550555,0.31109872911874076,0.5780121761772726,0.8404781299419218,-0.18904829286734431,-0.40274011806074245,0.26304162505342904,-0.7976282355333306,0.8169210514718188,0.6902250723475191,-0.046198045207915664,0.7479584262294942,0.8067512733961675,0.27070862141161534,-0.6139322508978533,-0.383035521584824,0.9779814081293493,-0.7007635192416727,-0.4866104437732995,0.10161537524085792,-0.5327812765431321,0.9608291151316194,0.5318195248498043,0.7598578035647581,0.6164641075171485,0.7630201135635275,1.0,-0.1610913186398851,0.3489245047326618
Thal_MGN_L,-0.10376429818263827,-0.006026491243260448,0.41391056844101515,0.10257966229828855,-0.0474540064352663,0.29058558245741034,0.06528981299014057,0.24852026263474777,0.06271255424571076,0.0986078692309448,-0.012743164816344259,0.14772517896328966,0.0934371119154803,0.35318229942181206,-0.04411569113837381,-0.22732070542298188,0.014061046837111745,-0.11537518694990424,-0.21310389634785828,-0.049851553263509256,-0.23430060217247545,-0.254861630187045,0.2767457180447082,-0.2624801620885901,-0.009517114456677295,0.09738302107246449,-0.22431093605340163,-0.039674263845832794,-0.04073917594922756,0.36833783179697055,-0.29115581699783755,0.40622627629025854,0.24746151748029466,-0.24841081053198713,0.3746448668707507,0.020599486157077105,-0.08423145373645252,0.15250984286625124,-0.12240376709240454,0.10197309736269371,0.38408702850373694,0.16303654195583706,0.07390955614744507,-0.05337147564336374,-0.13198965637294643,0.20598570697026544,0.404284862789921,-0.17645917546778747,0.2782881683928768,-0.24691084648116238,-0.17714230866507236,0.22237149087114397,-0.28598700730718124,-0.21948638261866105,0.06561392010282195,0.4348268424742224,0.3075107462441322,-0.19116244072720623,0.286610410330851,0.26166619802699254,0.23104880345058132,0.4241495026210396,-0.23245155626054548,0.024338209709040822,-0.24082136947942656,-0.07447321353001891,-0.2183656195076654,-0.1610913186398851,1.0,-0.12432913822441513
Thal_PuL_L,0.28947282587146034,0.3498703729229176,-0.21974903167705626,-0.11044023540727618,0.24473956793901464,-0.32990174943850176,0.2875913662927095,-0.3107837542601883,0.263533781784804,0.45821866041389053,0.40484655117335544,0.3338594264049025,0.43910723239246935,-0.34735702617048847,0.42805640002628453,0.1951632616649893,0.3167098027042655,0.41274861297290666,0.47335518941859084,0.34530897136076205,0.33209539152281997,0.40380049365808673,-0.34339386528185406,0.35078548724157405,0.1458154961762996,0.28630186642756383,0.20854015981722082,0.35305207070119626,0.34245883352937123,-0.38817072323163326,0.20369642203961533,-0.2849506818545066,0.30153943590510646,0.38271186367515336,-0.33565316597974276,0.3992885534688489,0.4246411811639374,-0.08474630465229807,0.197335507243488,0.5112265927291848,-0.2939249693664521,-0.2777695822046284,0.31862054557763303,0.24072034779412843,0.38253717531791354,0.11753787930206204,-0.13982183334017462,0.3798445953782987,-0.32433258771827844,0.3600498911801206,0.35455083722643815,-0.03871512654068911,0.26946104247856784,0.39299314138901353,0.2290862120863931,-0.22096732729904692,-0.02848019596547491,0.36026155642945873,-0.33046486098465966,-0.26366804543046923,0.15319128473978577,-0.23387958432740522,0.4313213087453845,0.24093781029761788,0.3164689293362187,0.383560950484402,0.316019124005845,0.3489245047326618,-0.12432913822441513,1.0
