,VTA_R,Insula_R,Thal_AV_L,Cerebellum_9_R,Frontal_Med_Orb_L,Putamen_L,Vermis_1_2,ACC_sub_R,Thal_VL_L,Precuneus_L,Thal_PuI_R,Cingulate_Mid_R,Thal_PuM_L,Precentral_L,ACC_pre_L,Occipital_Mid_R,Rolandic_Oper_L,Calcarine_L,Rolandic_Oper_R,Thal_VL_R,Supp_Motor_Area_L,Frontal_Med_Orb_R,Angular_R,ParaHippocampal_L,Calcarine_R,Paracentral_Lobule_L,Cerebellum_Crus2_R,Thal_LP_R,Thal_MDl_R,Cerebellum_6_L,Heschl_R,SupraMarginal_L,OFCant_L,ACC_sup_R,Cerebellum_6_R,Olfactory_R,Frontal_Sup_Medial_L,OFCant_R,Parietal_Inf_R,Postcentral_L,Vermis_9,Caudate_R,Vermis_8,Cerebellum_3_L,N_Acc_L,Hippocampus_L,Temporal_Mid_R,Cerebellum_7b_L,Precentral_R,Cingulate_Post_R,Temporal_Sup_L,Thal_PuA_R,Cerebellum_7b_R,Temporal_Inf_R,Thal_PuL_R,Frontal_Inf_Oper_L,Temporal_Inf_L,ParaHippocampal_R,Hippocampus_R,Lingual_R
Hippocampus_L,0.21833545047257003,0.6681810384899401,0.12630735861888517,0.47431449956918914,0.3109854055900652,0.6563259863125915,0.5415888009699716,0.46268703305056635,0.541152478097191,0.7425635863400847,0.7022920991528346,0.5327041603109184,0.3680445843449358,0.6952259484845493,0.5607019467933824,0.452966798514757,0.71966150961279,0.011436228652563453,0.3081035541895112,0.29619357838907345,-0.10434014464183552,0.30136159945782465,0.5693606038975034,0.6010958754328941,-0.1671460456463528,0.6729393077434367,-0.6061312640293292,-0.03361319929137217,0.48247837094262686,-0.5492375061891338,0.25562116186086176,0.6727753527261933,0.45290437064874944,0.5564107967084239,-0.5336853170493533,0.6623063412976851,-0.4493336115245358,0.2662962639742869,0.4608730152840705,0.728734609198614,-0.5383856206480876,0.6332703966314233,-0.5725780520398155,-0.1751011384987514,0.5293583467546503,1.0,0.2550012912190202,-0.5891555770755499,-0.2519446669510731,0.48383483743323197,0.648511875209061,0.612699260598261,-0.388471313597232,-0.016607427765463905,0.3608316956645761,0.6153489133698758,-0.4779468400093016,0.49836734549903616,0.8708045810973578,-0.4149831239204978
Temporal_Mid_R,0.1306666079546609,0.17700308733641157,0.5736592236687003,0.09313881157241206,0.619169105653471,0.6518795479693317,0.07997387804440236,0.5375288927178647,-0.11159052389783741,0.37367250270749913,0.3809658166554813,0.6228496090661075,0.1748934655043633,0.1881571988815209,0.5898352669674236,0.29574459569250455,0.3213855366364647,0.04578887709577206,0.7768023128922107,0.4748761983662463,-0.3472255774239838,0.5854541671376243,0.03114804063118496,0.371163910790117,0.09011989820721054,0.20224435173114505,-0.07114989694092334,-0.5415346375802111,0.4588770841228703,-0.26661220018718723,-0.5456126096712114,0.4645391226334824,0.6816890795742149,0.6620899011488945,-0.044767924907300014,0.4501737445044576,-0.1836185955248552,-0.05714837294828216,-0.08967538221874263,0.3921370046115194,-0.277316660722486,0.6911204829665087,-0.24716914444162547,-0.467417862081696,-0.29838291591966926,0.2550012912190202,1.0,-0.33187741160999024,-0.5981566090687617,0.441494107294412,-0.029006947670926278,0.3958525542721139,0.16611695858618333,0.8435318256891049,-0.1658463285075505,0.37344232971343944,-0.6908673378287522,0.6845887991828912,0.34326108675685457,-0.06588762263596447
Cerebellum_7b_L,-0.6944111318688155,-0.27239551011568014,-0.5542995210672171,0.05582896079942426,-0.663099264443546,-0.8197123964726596,-0.31940471721765373,-0.8326290419554395,-0.38382166960227315,-0.7486425803806319,-0.44078422193760525,-0.4701372618538586,-0.22633395500772366,-0.5816501094708965,-0.8754389361610391,-0.5612682294435438,-0.7752151285323099,0.5613699873107534,-0.20027770413038246,-0.3020797699958845,0.6557911828587192,-0.6165542244750654,-0.5468652450873541,-0.7534100522495748,0.6141884612205837,-0.4663228488863683,0.9249775975319545,0.21951981569852333,-0.6422750764564774,0.9660160546833227,0.069340747823768,-0.821095213806375,-0.6220946339748258,-0.6377940933317178,0.8989738080295289,-0.912146654094346,0.8086982915189871,-0.309030944691618,-0.4827377474177696,-0.7867494687237753,0.9739717749479644,-0.7907105250623222,0.9265973459372613,0.7297095638327135,-0.49311486652173914,-0.5891555770755499,-0.33187741160999024,1.0,0.6754166288758782,-0.32085852747177984,-0.5573318997284192,-0.33110351462055987,0.714037742388309,0.014156285062198523,-0.07151869154334344,-0.5848105482901166,0.7652297968403312,-0.7644626015565639,-0.8011180574129291,0.8638962929197243
Precentral_R,-0.6104362623757403,0.08240478001322629,-0.7179425285958707,0.058352304386105454,-0.822953602233167,-0.687416428442205,0.001999195316956374,-0.8748582294951396,-0.023837668144612686,-0.438290744841345,-0.2966842100184575,-0.39904005806637943,0.20075446334349192,-0.3097671031180403,-0.8462302898952022,-0.10045542990427503,-0.5343726707164448,0.4942965330050245,-0.4169061737747817,-0.3837163654664068,0.7638475549426929,-0.8236130150920067,0.10511861959312646,-0.5878038453132761,0.4956957459579552,-0.023668160732388754,0.5036136287811629,0.6751362442861308,-0.5776429294187458,0.6824366934960777,0.5835544979729241,-0.6610009655209753,-0.7937273107187698,-0.6543265931105109,0.5067821780681044,-0.7330533195428209,0.4496913875738644,-0.11978621359052623,0.18373127535509887,-0.5772745806171692,0.6739596959665908,-0.7772762681872558,0.5744484286150521,0.8310089373619614,0.023703994695919228,-0.2519446669510731,-0.5981566090687617,0.6754166288758782,1.0,-0.12469162086323379,-0.19491158366144137,-0.3586002576641293,0.3351976089428669,-0.5597391396028595,0.4527110143632172,-0.5343400747847021,0.7883350519400402,-0.8820482372965192,-0.5194279036101902,0.5637357818191518
Cingulate_Post_R,0.33007840810386085,0.6788768170446997,0.4690768872291132,0.5652762594321492,0.3401389556221045,0.6055496198259297,0.6680246326794916,0.38849218873840097,0.5631486345324503,0.5395021303093609,0.7137617071084635,0.8504271315458339,0.2682676202475254,0.2779768212186364,0.44556990170063343,0.24436144317706063,0.5986682837737085,0.16563183432978762,0.6708572374510049,0.6613481202140717,0.03992994662123243,0.3386508358367873,0.3118124891706301,0.6167769583552128,0.10530149729784949,0.536271810327067,-0.33130811553289957,-0.11623200280536464,0.573118192548939,-0.2699424202801705,0.24344040124537136,0.32652258470951295,0.2927755510443203,0.6453718645732116,-0.23387760198447835,0.509499795549634,-0.20093927333690478,0.3280183524223729,0.29109207783348173,0.34065691440932727,-0.25366429641920274,0.5800018704788008,-0.15057758220462006,-0.055669513104138604,0.3619005629631293,0.48383483743323197,0.441494107294412,-0.32085852747177984,-0.12469162086323379,1.0,0.4620625101836565,0.5858684013041557,-0.28407385534151963,0.17451724565706708,0.1164166071726219,0.5459863508469283,-0.20139753239898642,0.5011565123248511,0.6285601999231479,-0.06094999837268409
Temporal_Sup_L,0.4910751649546366,0.7461271189029849,0.25929555344245514,0.34976829326776193,0.24653074680190618,0.5511037083926538,0.5987665137272962,0.4106488561252228,0.8055418405788961,0.7332820294588406,0.4818095568894736,0.4665815825172833,0.3368008022860986,0.7485997323576853,0.5393445590239939,0.48897325435183914,0.8403513432925613,0.06697549583333012,0.1522022812720942,0.10564223180306696,-0.05701322421158439,0.2737129015597934,0.5577338189851437,0.6340043362896146,-0.040230467954492304,0.6314217593862405,-0.6071771288833837,0.18237318589244,0.5587024058314936,-0.5073446910844498,0.3925523946718227,0.6676260253528531,0.25892801551953176,0.39547390797016896,-0.5070190072347571,0.6382873222810882,-0.4732400134708191,0.2606391049267901,0.5254506740414259,0.7314331443514438,-0.5240837889245423,0.495806722332336,-0.47722221930281655,-0.05953294627274668,0.8192172099436552,0.648511875209061,-0.029006947670926278,-0.5573318997284192,-0.19491158366144137,0.4620625101836565,1.0,0.4046690769672851,-0.47832693028853157,-0.27558074353386375,0.09893073953380722,0.7159847572147435,-0.14994134341000823,0.42126893175783203,0.7039664712582411,-0.3068134314121433
Thal_PuA_R,0.2843946774611455,0.5888212757006936,0.4811860859202779,0.5312526327552737,0.4095510585529758,0.5748846325576781,0.5416955714265825,0.5425574249700448,0.42620234624670145,0.39039983514481047,0.8106302151075241,0.7005656306415259,-0.04480014450411236,0.2653894264214814,0.5346284483957068,0.003194708145040902,0.5750173094210869,-0.046020211057066496,0.5928101402816882,0.5333203392661704,-0.19020701253686395,0.4244846359149809,0.08891290582110022,0.6293418582289693,-0.14453617778751063,0.27450882002992216,-0.3487294237069349,-0.4396009723776991,0.6647407696869614,-0.3185831058145413,0.11077569851399367,0.365947242460825,0.4464857706863469,0.732525406737424,-0.2692699014143749,0.5553616728083957,-0.154374589800007,0.36194797376354715,0.02127126099458377,0.3636933085665962,-0.2703133895000265,0.5857893112436038,-0.21799432408814493,-0.15815407445291807,0.2006486278472436,0.612699260598261,0.3958525542721139,-0.33110351462055987,-0.3586002576641293,0.5858684013041557,0.4046690769672851,1.0,-0.23402226699320744,0.2781714935264888,-0.12939376315288562,0.6978730820996734,-0.31485613238279275,0.6068108638683766,0.6808637964160049,-0.1913313873413922
Cerebellum_7b_R,-0.6841515684245316,-0.16524589716236707,-0.32054281492623005,-0.10553059975085854,-0.3446951962143852,-0.4630023516459817,-0.35352332760984234,-0.5610212940198118,-0.3924342127544132,-0.4735626409669417,-0.3375021741240413,-0.2903649826379451,0.09473811312202321,-0.28497203910228813,-0.5212778717976786,-0.17616652943547384,-0.5798962190159751,0.6030609570969235,0.053514353562714265,-0.20367704061294528,0.41420664126815043,-0.3644292360025429,-0.37273800378004,-0.606304556934717,0.6628045373810444,-0.29700880433427834,0.8733365877889286,0.11543752428185962,-0.4073981892308713,0.7506527960519074,-0.2179859172387894,-0.3940608210496896,-0.27604026968837003,-0.35211015760746633,0.833726918477499,-0.6470058091160245,0.5954885435175364,-0.4478509075843405,-0.3947293225018075,-0.41042499712242636,0.7369365181489347,-0.4194652072409043,0.599785030517435,0.4657350954501101,-0.6002207788190467,-0.388471313597232,0.16611695858618333,0.714037742388309,0.3351976089428669,-0.28407385534151963,-0.47832693028853157,-0.23402226699320744,1.0,0.36091792828588193,0.00955340584204401,-0.42738388622753254,0.28652179432208813,-0.44645025152742446,-0.6141578476159922,0.7508001639357275
Temporal_Inf_R,-0.020444406651053862,-0.07671326375295982,0.3891886640921082,0.10483562669893065,0.44799336008555646,0.313966816180682,-0.14143783326380674,0.32184888160075076,-0.3456993473837901,0.013920902612462389,0.20943819260963006,0.358615712001915,-0.1381221962988452,-0.028272756001852733,0.30864516307416384,-0.15000547871529804,0.03164378500558353,0.0940841537225258,0.6834494449655721,0.3799771539034894,-0.21521806860134077,0.4567317867600907,-0.44680979868952964,0.09324630103229632,0.15780531582407326,-0.1410049902344485,0.2650080691786653,-0.6653054063187719,0.1816305520444669,0.05881725900796268,-0.6967890274531086,0.18960561130378492,0.609453106056547,0.42950902635664945,0.27127168517639577,0.13868855667613297,0.18673504747930203,-0.17105720911371455,-0.548864193344339,0.13339348851904612,0.06385390204070815,0.40449152138212513,0.12318448354734071,-0.3438435062770239,-0.58360527025378,-0.016607427765463905,0.8435318256891049,0.014156285062198523,-0.5597391396028595,0.17451724565706708,-0.27558074353386375,0.2781714935264888,0.36091792828588193,1.0,-0.42393396828567104,0.19255802241901107,-0.4757542085840952,0.5023225454075493,0.035181560572930155,0.19578048349117014
Thal_PuL_R,-0.32080471757813267,0.2950906022220317,-0.48218088159739736,0.05761089770220175,-0.2775147580452979,-0.03290954567985783,0.27864815929949355,-0.29258439118841983,0.26195257748491774,0.17624698604963568,0.17633261674786865,-0.0960223682105201,0.7130294766791108,0.26590780924401036,-0.18863879389957608,0.4215245182259629,-0.01010662569410106,0.16335573358739391,-0.20518954775779752,-0.017292373385921687,0.31650917868176276,-0.3534989679076669,0.5512800129894722,-0.08368291374188544,0.07664717915017202,0.43431906798683706,-0.11264127911639804,0.6626079627271595,-0.24501437530736803,-0.024601080052489642,0.5075057486977747,0.07598752295790595,-0.24175184252692178,-0.13041618372003164,-0.09292119927134425,-0.07479853143407782,-0.09597671322345974,-0.04180401016900347,0.490447912302322,0.11785311609092124,-0.02703318158799081,-0.09136696693106498,-0.19595601188420292,0.26656034345211904,0.31245507306836245,0.3608316956645761,-0.1658463285075505,-0.07151869154334344,0.4527110143632172,0.1164166071726219,0.09893073953380722,-0.12939376315288562,0.00955340584204401,-0.42393396828567104,1.0,-0.18411148411068973,0.003564442559435573,-0.3058741457554764,0.14853852367474069,-0.07958163757800969
Frontal_Inf_Oper_L,0.5572484363807053,0.6079659320770486,0.5638484258365916,0.3590233630666498,0.5683055376505964,0.7262433007760999,0.5677591513624191,0.6904934410831567,0.6592061185909599,0.6771890562800779,0.6836054984424002,0.6771896595034843,0.08025743853083214,0.6516174693306643,0.7386474169213804,0.2128890116405112,0.8523717611812558,-0.07972438260246147,0.51999389219035,0.5043987077756471,-0.18450631338149986,0.5699298847490244,0.22144508319465994,0.7003125905126494,-0.1689822736095915,0.5028072683985907,-0.546654821358679,-0.30487653443986235,0.7893149658684786,-0.5492110770895031,0.049549034156555836,0.7195282595992422,0.6457104556200224,0.7536877909565215,-0.45145214115675797,0.7679841295342373,-0.2516191657858509,0.23882572109507152,0.15153776229207233,0.7295075011782846,-0.5453439999049468,0.7287000541221079,-0.44302725950123945,-0.2997073711851517,0.4498106712154409,0.6153489133698758,0.37344232971343944,-0.5848105482901166,-0.5343400747847021,0.5459863508469283,0.7159847572147435,0.6978730820996734,-0.42738388622753254,0.19255802241901107,-0.18411148411068973,1.0,-0.4580516652034932,0.7084780952710124,0.785404552691034,-0.35568003051229535
Temporal_Inf_L,-0.39968126300295903,-0.05183139099703036,-0.4871084354815983,0.12297735675550207,-0.6979475980687311,-0.759887658293319,-0.09424801458278383,-0.7713340820595201,-0.05565764066327872,-0.6058779997641895,-0.3823063601712994,-0.4472219886669838,-0.17732688253298806,-0.5141559098060002,-0.7863236442638438,-0.38221129896493183,-0.5260672757900091,0.4318618882761335,-0.4389344227754384,-0.44474697358946874,0.5495716980080771,-0.6347772127604546,-0.22859529397419887,-0.4553442683982816,0.45561057785520936,-0.3837458816995204,0.54928645940119,0.4414825462558216,-0.5135138782249813,0.7388557480390895,0.44173833199361817,-0.7959006584566132,-0.8183107821020214,-0.6808656113800449,0.5767118880419427,-0.7336226668703426,0.5023947102393842,-0.08918007659666119,-0.08935311008667408,-0.7307043715427486,0.7427583805584878,-0.797328632026418,0.7609032651338486,0.7387595876278722,0.015583605691572895,-0.4779468400093016,-0.6908673378287522,0.7652297968403312,0.7883350519400402,-0.20139753239898642,-0.14994134341000823,-0.31485613238279275,0.28652179432208813,-0.4757542085840952,0.003564442559435573,-0.4580516652034932,1.0,-0.7542391549124303,-0.6067754951006982,0.6486085549122792
ParaHippocampal_R,0.6789828456311893,0.29537218986186603,0.8119558838350448,0.2163399186652737,0.8346899874948687,0.8800178365758353,0.33319211278002914,0.9258072701479519,0.2719996637404025,0.6305829205102688,0.5951754502274271,0.7144545487929065,-0.0024017992390575394,0.3971031810658708,0.9412600483341098,0.27883995231610703,0.7426356197359236,-0.35689980145106376,0.6041742582922147,0.5439565534945403,-0.6748873073904385,0.8391868787420061,0.13966559606478288,0.837963687924982,-0.37978878235979824,0.2669499298624755,-0.6415152633727136,-0.6117759328731209,0.748773043619507,-0.7352850435598686,-0.3637695524418526,0.7285060390959862,0.8044907708631982,0.8486219681686674,-0.5849792909188025,0.8808134694183132,-0.5648642397002889,0.2687358359653134,0.053848135534171664,0.6648004678609406,-0.7233670713782197,0.9282192672865168,-0.6081690026727942,-0.7213290363081731,0.19361846164430094,0.49836734549903616,0.6845887991828912,-0.7644626015565639,-0.8820482372965192,0.5011565123248511,0.42126893175783203,0.6068108638683766,-0.44645025152742446,0.5023225454075493,-0.3058741457554764,0.7084780952710124,-0.7542391549124303,1.0,0.75471441616997,-0.5440000910576299
Hippocampus_R,0.5651686621903286,0.6113318644132602,0.4790604804140497,0.40936697820899887,0.5711551547405379,0.8368476360492085,0.603986233923421,0.7498421746046546,0.631224071852137,0.8120429494660231,0.7743048617582641,0.696308268684367,0.22080788085914166,0.6647611691454287,0.8039939503597537,0.4040742180334677,0.8845216167847522,-0.26270304371130865,0.4202381147058333,0.5153930322678678,-0.3501667294226035,0.563833923024248,0.49974110857414644,0.8293779662354261,-0.39665854087419766,0.6199191180139085,-0.8029223805221434,-0.22109431137285007,0.7281907651000172,-0.7796787131988293,0.18380666925479608,0.7674503449434353,0.5909780599545145,0.7641603616205135,-0.7319469336342361,0.8895601576145031,-0.5808048767128839,0.4106432559784254,0.4181022770741898,0.7841546419701185,-0.7607369185549249,0.8275820551119926,-0.7032877805387098,-0.45448683645337506,0.5866204709189164,0.8708045810973578,0.34326108675685457,-0.8011180574129291,-0.5194279036101902,0.6285601999231479,0.7039664712582411,0.6808637964160049,-0.6141578476159922,0.035181560572930155,0.14853852367474069,0.785404552691034,-0.6067754951006982,0.75471441616997,1.0,-0.6272615826300411
Lingual_R,-0.6070020712758534,0.009720642313837877,-0.36711767600136347,0.17605621677665065,-0.5082882960190758,-0.5620943062117016,-0.14025337921076972,-0.6929382767091037,-0.22222434742033653,-0.4754820298518754,-0.2871090002124764,-0.18881019801415233,-0.021637343020809767,-0.3617055438824825,-0.6637498671297871,-0.3233281905543183,-0.5327004729842483,0.7998169102266248,0.05264656900149116,-0.21405510773048245,0.6487438171065802,-0.4676319284189436,-0.4016346290219458,-0.562147651660312,0.8641772013792646,-0.2462282215503229,0.8752724439959167,0.18194802415712752,-0.4295866808683248,0.915329848022581,0.04891167139210585,-0.5798737140830654,-0.4486951964577118,-0.4329256457861849,0.9244195700057799,-0.7241881377563456,0.7022814616046092,-0.3608481163448195,-0.37711865351358664,-0.537946896043643,0.8834522893576477,-0.5532540273918294,0.8633420471774096,0.7220346147518492,-0.3811704499283796,-0.4149831239204978,-0.06588762263596447,0.8638962929197243,0.5637357818191518,-0.06094999837268409,-0.3068134314121433,-0.1913313873413922,0.7508001639357275,0.19578048349117014,-0.07958163757800969,-0.35568003051229535,0.6486085549122792,-0.5440000910576299,-0.6272615826300411,1.0
