,Paracentral_Lobule_R,Pallidum_L,Temporal_Pole_Mid_L,ParaHippocampal_L,Thal_AV_R,OFCant_L,SN_pc_L,Cerebellum_6_R,Precentral_R,VTA_R,Olfactory_L,OFClat_L,Temporal_Pole_Mid_R,Heschl_L,Precuneus_L,Occipital_Mid_R,Parietal_Sup_L,Olfactory_R,Thal_VL_R,Cerebellum_10_R,ACC_sup_R,Cerebellum_7b_R,Cerebellum_10_L,Frontal_Sup_Medial_R,Frontal_Sup_2_R,Calcarine_L,Caudate_R,Vermis_9,Amygdala_R,Thal_PuA_R,Vermis_3,Pallidum_R,Occipital_Sup_L,Thal_MDm_R,SN_pr_L,OFCpost_L,ACC_sub_R,Amygdala_L,Supp_Motor_Area_L,Occipital_Sup_R,Fusiform_L,Cerebellum_3_L,Postcentral_L,Thal_PuM_L,Thal_PuL_R,SN_pc_R,Thal_MDl_R,Thal_MDl_L,Frontal_Med_Orb_R,Thal_MGN_L,Caudate_L,Vermis_1_2,Cerebellum_7b_L,OFCmed_R,Rolandic_Oper_R,Vermis_10,Vermis_6,Precentral_L,Thal_AV_L,Rectus_R,Vermis_7,Thal_VL_L,Temporal_Mid_R,Thal_LP_R,VTA_L,Cingulate_Mid_L,OFCmed_L,Postcentral_R,Calcarine_R,Red_N_R,Angular_R,Cuneus_R,Occipital_Inf_R,ACC_sup_L,Thal_VA_R
Thal_MDl_L,0.295993934260032,0.5258464998392887,0.6423323218446519,0.7042232281637401,0.557328000746445,0.34595349171781464,0.27814860645733064,-0.42582651553102546,-0.372370285252945,0.4514347578330656,0.627855852934354,-0.1262723928869885,0.4734776031700344,0.25679977956524597,0.4914117385483837,0.15678267044912428,0.4520830104810568,0.6492025407860164,0.33808381825507194,0.5241798372469403,0.6412256818951709,-0.3927911900491272,0.5923247962525281,-0.4674201169245068,-0.502650536812144,-0.12631176770385588,0.5568298131671819,-0.45396233911970796,0.4661943297732356,0.8096476374250073,0.14328965076014002,0.5311693454938835,0.4504264654796729,0.853930264580581,0.5401919346059673,0.6485304900712355,0.6150896726786587,0.6967813185630944,-0.3457089959720828,0.35561899265395297,-0.353256317551481,-0.21602928826911905,0.42224489909257995,-0.10059011922350704,-0.20007467662405876,0.10778630349752641,0.8348755511362421,1.0,0.47522095870753683,0.058047340196290244,0.6644156831690058,0.4759251218179322,-0.4655811186556272,0.5894293640493449,0.3725141482590127,-0.21698793403824573,-0.2502144031905157,0.3247360136876277,0.5982393524987045,0.5997017763345698,-0.5413658437620577,0.548082011901085,0.21048551929054102,-0.25633728127414573,-0.32773557825454297,0.7303109798180082,0.4093859949144967,-0.18467829668547492,-0.22742477633926336,0.5258318939096106,0.27656509553325087,0.4227350862275236,-0.3263368982972152,0.6895817622076013,0.4999956299638104
Frontal_Med_Orb_R,0.22162513845008674,0.6824346398985044,0.7049906984844692,0.7203921342834673,0.7544832432155345,0.6782406666653612,0.28431487295657426,-0.44803930637286005,-0.8236130150920067,0.5960567854673574,0.6300570646445836,-0.2776748885169733,0.8894389643275334,0.46219723101923665,0.5177562528793451,0.19751363753629994,0.5549197727808982,0.7238849829383239,0.46032453259774425,0.5228050469003648,0.6824623071803241,-0.3644292360025429,0.611351745628728,-0.5066607742119151,-0.6736196123703019,-0.33594204173296494,0.7748240134874501,-0.6014209220561048,0.6560288907238088,0.4244846359149809,-0.1095084085684761,0.8740553003316286,0.39889899800057405,0.4347191137579236,0.7782621061910503,0.73502085769988,0.8530724856295171,0.5822538638270774,-0.6342117654981821,0.3359221036482131,-0.6532466429197805,-0.641392219219451,0.48715534582451436,-0.1846204783522506,-0.3534989679076669,0.41762471256406686,0.6550641255407956,0.47522095870753683,1.0,-0.22732070542298188,0.4461877106485502,0.1833821297486332,-0.6165542244750654,0.7495797974822395,0.5298798642408126,-0.543863401802309,-0.20879825634131632,0.22283692151222262,0.7624494836455654,0.7467423936801639,-0.5682513259197199,0.15404370411403046,0.5854541671376243,-0.5940488170063599,-0.7680371488730289,0.5201821895285681,0.7534420661941499,-0.6144203079305884,-0.3268668261054958,0.3735691460909097,0.0715430945978631,0.3309670615918643,-0.08733856685137502,0.7482666619028964,0.7080289804637205
Thal_MGN_L,-0.049851553263509256,-0.29115581699783755,-0.22606874740433786,-0.24841081053198713,-0.23430060217247545,-0.24368884256479348,0.04543228761440271,0.38408702850373694,0.33188879534100435,-0.4227725561065457,-0.21948638261866105,0.16303654195583706,-0.24636850451534856,-0.09745295987982695,-0.006477943196561825,-0.07447321353001891,-0.23245155626054548,-0.2602083656821514,-0.17645917546778747,-0.17710302605479833,-0.13338772889416542,0.308571044413225,-0.32664641925931626,0.2579680014763079,0.29058558245741034,0.52282848092156,-0.21310389634785828,0.35318229942181206,-0.006026491243260448,0.09738302107246449,0.27716638779662034,-0.25331860579787574,0.020599486157077105,0.04402535341238761,-0.29686079579450264,-0.254861630187045,-0.28598700730718124,-0.012743164816344259,0.404284862789921,-0.09608885079657158,0.3532301655959727,0.4241495026210396,-0.12860748487929322,-0.05490519470893265,0.013897102381487184,0.2056908848237707,-0.05968053082854023,0.058047340196290244,-0.22732070542298188,1.0,-0.17714230866507236,-0.039674263845832794,0.36833783179697055,-0.191932718643932,0.07390955614744507,0.36872480702916144,0.3987062037086,-0.023814843334412885,-0.24755437933884963,-0.24588666069340906,0.28475170795662536,-0.05055634371058041,-0.04073917594922756,0.07149237891401586,0.40622627629025854,-0.06612918965797444,-0.2062783716427422,0.3075107462441322,0.49146752005578964,0.1441101292144374,0.02836965309519979,0.0967240714170573,0.15250984286625124,-0.21343751546503434,-0.11238280622169168
Caudate_L,0.7059211521307899,0.71193071910873,0.7175943980374274,0.8109989740937695,0.4338444983626311,0.3363555702560494,0.3587118739559111,-0.6761008288014053,-0.36234707788376114,0.6460031358917946,0.7652431085282836,-0.18045509729370626,0.44330049756571827,0.4963975307092917,0.7302451859834316,0.45094171595916405,0.7359869360671967,0.7831142538195667,0.32293680787451096,0.5512463859708517,0.5573543759191273,-0.6234628169644251,0.8243158449585368,-0.7359735740120513,-0.6806136729579961,-0.1548707322692808,0.6520512574486285,-0.6671520990991098,0.3931051159396075,0.5201286808412939,0.29545147892605395,0.5591250093940521,0.6854218392626896,0.7951781586249275,0.6524611216329125,0.7459072657625064,0.6009049123323029,0.6876889063541051,-0.27523816505213705,0.6901084909715132,-0.43480629291033346,-0.24779483759214202,0.6817180241328822,0.2981847073097437,0.11324651636492661,-0.07026111576082096,0.6832287160261254,0.6644156831690058,0.4461877106485502,-0.17714230866507236,1.0,0.680798038929735,-0.7014317273941955,0.7241077896359454,0.18011655343893265,-0.45448299219466676,-0.3783951316064132,0.6342004583478732,0.47107892411322183,0.7412881301005356,-0.7504748307966673,0.8306721815393187,0.041914261653615295,0.04581364732950901,-0.39835831569127034,0.9097795899686978,0.44479192802067674,-0.10907280837579156,-0.2669902171094415,0.43845171157857205,0.5333994212608268,0.6545575952543883,-0.4928600171083622,0.8250931008080841,0.5507083392887184
Vermis_1_2,0.5295237002990169,0.4927541019944994,0.2488989825249915,0.5667057328687668,0.3441775888785028,0.21520905111341168,0.38380843685127064,-0.3080927263649393,0.001999195316956374,0.3159193830362124,0.5023724427607781,0.13436534145565243,0.16335529256255557,0.4336272925493413,0.4783243495310243,0.22186396435642042,0.36238479438676574,0.4338483641365964,0.5188419632326385,0.4999294630282748,0.467342285185613,-0.35352332760984234,0.5406804741557929,-0.28160505801868435,-0.1991161851250925,0.06922510262802786,0.4026051650084301,-0.2259210936938172,0.29240393031310147,0.5416955714265825,0.48849933460788697,0.2949420814498036,0.3577026224574767,0.46329194459148115,0.3844348075754686,0.37091271487440475,0.260476957526354,0.5353041851971836,0.1910389502393308,0.3912497134052953,-0.0905857609945557,0.19148246405825722,0.4049099598144258,0.4108430314653426,0.27864815929949355,0.12371118934759508,0.4782233533730582,0.4759251218179322,0.1833821297486332,-0.039674263845832794,0.680798038929735,1.0,-0.31940471721765373,0.3099634269508224,0.3547981269259478,-0.0921511587628609,-0.01911578436257671,0.4292849768566988,0.25281164973647996,0.37950663648817695,-0.3867551674640382,0.7716289616721994,0.07997387804440236,0.10306612819604469,-0.1741366793272329,0.6530488304023636,0.2893255837106723,0.2063186577544982,-0.001361901214854855,0.4237562502156434,0.32920434851235747,0.3750972162017165,-0.23885412687851126,0.4661339623885965,0.4774396878006028
Cerebellum_7b_L,-0.6557723319757605,-0.6285362141006854,-0.7807266961602303,-0.7534100522495748,-0.5648689558712995,-0.6220946339748258,-0.433323597817991,0.8989738080295289,0.6754166288758782,-0.6944111318688155,-0.8508755833444412,0.5103966975186225,-0.727994975584792,-0.6425680836764784,-0.7486425803806319,-0.5612682294435438,-0.9223525895906497,-0.912146654094346,-0.3020797699958845,-0.41449617128296407,-0.6377940933317178,0.714037742388309,-0.7985641558526801,0.8951484606151938,0.9195940635470206,0.5613699873107534,-0.7907105250623222,0.9739717749479644,-0.5649783492167206,-0.33110351462055987,-0.07000507877700521,-0.7422551449414757,-0.6984012728388042,-0.5034222709997973,-0.7774018083558902,-0.9077561026527732,-0.8326290419554395,-0.7006896325112204,0.6557911828587192,-0.7523511368210587,0.8896343489556907,0.7297095638327135,-0.7867494687237753,-0.22633395500772366,-0.07151869154334344,0.06280232234917295,-0.6422750764564774,-0.4655811186556272,-0.6165542244750654,0.36833783179697055,-0.7014317273941955,-0.31940471721765373,1.0,-0.8646047900806723,-0.20027770413038246,0.8766411300462738,0.6601901115707333,-0.5816501094708965,-0.5542995210672171,-0.9103229590391941,0.9403119047055394,-0.38382166960227315,-0.33187741160999024,0.21951981569852333,0.7216662651062241,-0.7310349505327977,-0.7245387901399497,0.4104688875432063,0.6141884612205837,-0.21018837643800736,-0.5468652450873541,-0.6088183135136935,0.40796566637059417,-0.866198305923217,-0.5691182876833017
OFCmed_R,0.5530574293076664,0.7235064762362653,0.8409967841645746,0.7915826515276292,0.6168794310427493,0.5964492828532683,0.41869207297623623,-0.7737305151707955,-0.7062248758117441,0.6527978622920361,0.819386134504434,-0.3720815381730709,0.7835881465304007,0.5972321316222349,0.7886875462522269,0.4089705268777457,0.8230483669445834,0.8974547191517703,0.3853841012418146,0.4917036076784963,0.7044052906638824,-0.6485699097726598,0.7938517564219544,-0.8152450236558699,-0.8655000382278708,-0.39889727923379625,0.8328338439025216,-0.8602919205458388,0.6159878597459163,0.45953924541688795,0.06605270658005231,0.8256724082455779,0.670821699860623,0.626777127117827,0.8347286279614454,0.8828549997679699,0.8812528715874167,0.7313858932665732,-0.5975331618428114,0.6371788242856345,-0.7893657631041565,-0.6730984858763116,0.7261021920597672,0.010330236431200365,-0.06861427864531534,0.1682524605284047,0.6990920837629772,0.5894293640493449,0.7495797974822395,-0.191932718643932,0.7241077896359454,0.3099634269508224,-0.8646047900806723,1.0,0.3380158077227456,-0.7604538192163252,-0.4759186187910562,0.5259338454093752,0.6103831029675588,0.9144888665503499,-0.8846989334348463,0.3967094794785036,0.37285859797250487,-0.3406237429110731,-0.687036933701048,0.7695025160586332,0.7216546400952006,-0.4089701067373497,-0.47673367296093494,0.38547568174498026,0.4543832101066308,0.5942777425203923,-0.3695194093477539,0.8970532491260931,0.6961840092096157
Rolandic_Oper_R,0.10928689529199671,0.3413740442796899,0.205556931251948,0.417155807786925,0.7205338107287595,0.5808922451354495,0.33903024601113124,0.006500309151098486,-0.4169061737747817,0.18076283900560233,0.364991116151029,-0.10927634528687184,0.5709496521122512,0.5526659103707918,0.34971217054081644,0.01230225305470527,0.24433640847667806,0.4165113333264158,0.698342741144456,0.46735732405809977,0.7521604908114775,0.053514353562714265,0.2976287383070445,-0.07891468499113412,-0.20460208241557273,0.07937955815137873,0.6372013707853664,-0.13240419017248575,0.6874018427116099,0.5928101402816882,0.08510648489920623,0.6099881629969884,0.18862602053993935,0.18455633801995752,0.4712267598196126,0.42099171720605333,0.4825366221136452,0.5505914876703794,-0.07466224249085056,0.09725437075585434,-0.2822837614991259,-0.2248947345063863,0.31673898138497414,0.02130466475755467,-0.20518954775779752,0.6392712124915072,0.5199555494522315,0.3725141482590127,0.5298798642408126,0.07390955614744507,0.18011655343893265,0.3547981269259478,-0.20027770413038246,0.3380158077227456,1.0,-0.062142445090624374,0.2092456408283857,0.14198291427445967,0.5656863676222184,0.37168088561772156,-0.15309476884312215,0.15160129530468455,0.7768023128922107,-0.5303699164804784,-0.489120452949036,0.40852867513220686,0.5702238497760608,-0.23305193587527548,0.1190043290760437,0.4076160935086773,-0.07268882042441172,0.19441446393897743,0.09731287956316564,0.4742659989517522,0.7278075541283499
Vermis_10,-0.5069563466339654,-0.5545180470245609,-0.6137648479978592,-0.5276890599579158,-0.39988212277374297,-0.6153619851512941,-0.41760614759239595,0.8292172858275375,0.6732959445152549,-0.601931956262861,-0.6912517177154044,0.4694069494555747,-0.6354984527066792,-0.5706454611300305,-0.623333415183778,-0.3736847880835546,-0.778881412375677,-0.758019909993932,-0.20068599705713494,-0.27922044601735596,-0.45750823509838595,0.7056706318507323,-0.6597686716216572,0.760114782715783,0.811425922640781,0.6369990957785586,-0.6511700775243859,0.9049021118275588,-0.4011876012209664,-0.08558481411771054,0.025395836095261123,-0.6634909385708236,-0.5177845770906264,-0.2694060136294884,-0.7232134475848067,-0.7363979868773131,-0.7424940278794667,-0.47341450886964215,0.6142871194250971,-0.5508751524810519,0.8816183472261248,0.7667097611848863,-0.687215218800831,-0.017507382208801384,0.010268192168928329,0.0343867532620948,-0.41169739050307874,-0.21698793403824573,-0.543863401802309,0.36872480702916144,-0.45448299219466676,-0.0921511587628609,0.8766411300462738,-0.7604538192163252,-0.062142445090624374,1.0,0.6732148332714757,-0.48873721548515986,-0.3716990644839913,-0.7543979566672899,0.8610999220428928,-0.13592562536632066,-0.22781862788475007,0.2874556243337616,0.7063014866330847,-0.48783433420636735,-0.6687704799703251,0.4674427859479271,0.6722832383073901,-0.1572282503113539,-0.381404943245819,-0.4148524525245915,0.39309764661897006,-0.6735751313453795,-0.45276883160329595
Vermis_6,-0.23538728836638567,-0.4014995645811099,-0.454053642572127,-0.36598925710500996,-0.178778362736319,-0.3058206158674769,-0.047433198259519804,0.809054824226166,0.39389002575454934,-0.5137048775415239,-0.47836896777918897,0.25193574408310543,-0.29467882083862856,-0.18917075383106455,-0.2294479541035714,-0.14654838172293855,-0.46940507500193046,-0.5116917908358504,0.005311279236070334,-0.20509844475341488,-0.21559084287827365,0.7329780220486563,-0.49394279699237464,0.568249218458748,0.5661301889084934,0.7338074918371966,-0.29945243555247986,0.6977914922577688,-0.048218981304468785,-0.1044909437870208,0.22751885175623893,-0.3603813658432537,-0.2169807538803031,-0.2434580927527038,-0.47652891537633235,-0.4790678175823827,-0.46922775452570725,-0.24450889389013694,0.537485218222229,-0.2950786236708821,0.5971594053000926,0.5870710007736556,-0.34211652983666696,0.06654640725197727,0.05585398488535575,0.3656112031943355,-0.2408224662878945,-0.2502144031905157,-0.20879825634131632,0.3987062037086,-0.3783951316064132,-0.01911578436257671,0.6601901115707333,-0.4759186187910562,0.2092456408283857,0.6732148332714757,1.0,-0.21804561742970693,-0.21676934798929987,-0.49362887715830217,0.6861007230818069,-0.11079616599730727,0.12619416930614397,0.11069828063881616,0.3918619981583737,-0.3043612421550486,-0.2586000024587743,0.32325051827606094,0.7891522565843516,0.022644193025828183,-0.23113168361617353,-0.13840274702562366,0.5497445020411356,-0.41652517013108564,-0.13280914344858438
Precentral_L,0.7374157016837134,0.256825524187772,0.2553028749818926,0.37062819832006205,0.18958296583159898,0.4718869779707596,0.6586919817419249,-0.4421534962282237,-0.3097671031180403,0.3085070899318423,0.5899985235050211,-0.2861211714362877,0.3321268280374232,0.7664236703854702,0.7597658790890723,0.5224079571620635,0.7683476276962101,0.6027527150912722,0.14922603669578435,0.27365523430620703,0.36159305632691313,-0.28497203910228813,0.46830994465404946,-0.5448608810318732,-0.5312240871523588,0.06674425517864246,0.5175294921487624,-0.5529155473925489,0.45690536878416954,0.2653894264214814,0.5104443211302823,0.35915595739599576,0.7723772627176224,0.47715064123741735,0.40323907444424795,0.5411276369568627,0.37146815877550127,0.6338589439370634,0.033959512389047576,0.6698233512354969,-0.4918602175453324,-0.16473700678286105,0.9256317684499531,0.5184028730682402,0.26590780924401036,0.029725816745459283,0.4444889475492217,0.3247360136876277,0.22283692151222262,-0.023814843334412885,0.6342004583478732,0.4292849768566988,-0.5816501094708965,0.5259338454093752,0.14198291427445967,-0.48873721548515986,-0.21804561742970693,1.0,0.07487174055790162,0.5569021847939204,-0.5645720660237981,0.6405861096667873,0.1881571988815209,0.18841918252125742,-0.2969995191181773,0.7199767222198519,0.5314053639425821,-0.14012277627361477,-0.06440155572651617,0.20270332628331506,0.4836182505684228,0.7081161591078035,-0.20072443898204834,0.5685365598994357,0.42154016494021224
Thal_AV_L,0.22114795118100203,0.6063074315734664,0.6677769230902382,0.7077280010191845,0.9249986902289564,0.5676965874623411,0.12133185510374686,-0.40048897104704895,-0.7179425285958707,0.690421371658721,0.6213477644667104,-0.3475036409272749,0.8192204546073397,0.2928432019517531,0.3862187795808594,0.16202408297787593,0.4745804105304935,0.6981770581892696,0.5145023980664013,0.56505703628519,0.7238362933842197,-0.32054281492623005,0.5927308573510096,-0.4939835787436583,-0.6219088939458591,-0.3317266976456189,0.7313786435578643,-0.5450514719163466,0.5451101270777771,0.4811860859202779,-0.28104911111207814,0.7875195235396855,0.3112276995008443,0.4455737342385473,0.6608493897476074,0.7144791128297604,0.7948536747298183,0.5267853767374399,-0.6420332964022786,0.29220899932366756,-0.5424723591505036,-0.5883016136499454,0.33909940597533467,-0.16085129221534822,-0.48218088159739736,0.27690460997912175,0.8174382958284461,0.5982393524987045,0.7624494836455654,-0.24755437933884963,0.47107892411322183,0.25281164973647996,-0.5542995210672171,0.6103831029675588,0.5656863676222184,-0.3716990644839913,-0.21676934798929987,0.07487174055790162,1.0,0.665613232711976,-0.4963300663247034,0.22861180251288513,0.5736592236687003,-0.5737726378390817,-0.7489523987509337,0.5409166213316249,0.6187331732446253,-0.5747335536689199,-0.28421646666064837,0.3978273618767654,0.02501155196735643,0.26317434943038764,-0.13697418101126932,0.7270480991154573,0.6260149055595025
Rectus_R,0.5659432072913385,0.7072725365971947,0.8087085525969516,0.8470550384429959,0.6807996891276716,0.6709131370219408,0.4248978801371914,-0.7821455004860937,-0.7353581740470662,0.6966728334760363,0.8886802216033133,-0.3917743531009776,0.8085983017853513,0.6516969666148514,0.7502044696414475,0.45273473306415357,0.8678558079220312,0.9445967784296039,0.4425797627263567,0.5697545914747812,0.7457587078790436,-0.620619377830705,0.8246259779675118,-0.8279989359987782,-0.8838114744880428,-0.4428247280431366,0.8691233957371918,-0.8842290770728768,0.6799887177825257,0.5085382101127063,0.04138971353402348,0.8356094412120346,0.6785376502553514,0.6449649506871139,0.8596002163876474,0.9289692389995641,0.8847031067616908,0.7920709283559749,-0.6377087604652397,0.6696408626863517,-0.8148486232466007,-0.693214739162227,0.7676870852511042,0.14293662123694442,-0.023080861106780537,0.07843577824936845,0.7400672387755,0.5997017763345698,0.7467423936801639,-0.24588666069340906,0.7412881301005356,0.37950663648817695,-0.9103229590391941,0.9144888665503499,0.37168088561772156,-0.7543979566672899,-0.49362887715830217,0.5569021847939204,0.665613232711976,1.0,-0.8698806478950526,0.44602594015360225,0.42925665074227776,-0.32468137482873355,-0.7332292720235194,0.7817386166525423,0.7724833093643412,-0.46989279525600086,-0.5218561148399248,0.3536962377447558,0.43646625178743864,0.5927793779195079,-0.37736664750028553,0.9182482766510808,0.710806232653132
Vermis_7,-0.6704242558665776,-0.7177754010301428,-0.78397992413695,-0.7422807458585533,-0.5030651942625232,-0.5259130947584737,-0.4598305715085587,0.9422758424977318,0.5894445833605488,-0.6945864905647843,-0.8439051693348658,0.4061612269120091,-0.6521181764601871,-0.5888445561913374,-0.7819574891521772,-0.4398813401499796,-0.860773798482817,-0.8938695175118907,-0.3177299613235084,-0.43467342562521083,-0.6173056908098373,0.8241618817992433,-0.8365701183362989,0.8694030804621266,0.8665864243787893,0.5570667370621565,-0.7432482786421141,0.9448425908744398,-0.4436010353454089,-0.36902947478401843,-0.12362874808823299,-0.7140270864475254,-0.6491435374090159,-0.5797653649454535,-0.7981645690331572,-0.8733116185936937,-0.8138994515646935,-0.6762267515284771,0.5548437915799751,-0.6879716668714456,0.8261948741704648,0.641324075873658,-0.7430938549167705,-0.08186175755264823,-0.04272436663437336,0.038271718437381655,-0.6460307809002925,-0.5413658437620577,-0.5682513259197199,0.28475170795662536,-0.7504748307966673,-0.3867551674640382,0.9403119047055394,-0.8846989334348463,-0.15309476884312215,0.8610999220428928,0.6861007230818069,-0.5645720660237981,-0.4963300663247034,-0.8698806478950526,1.0,-0.4599399190105498,-0.167259350764848,0.19553445996754912,0.6441318441813655,-0.7614042537450406,-0.6597489123398842,0.30796246885095785,0.6363661418897785,-0.34448018069294833,-0.545443421214124,-0.571935884280964,0.5419809588261674,-0.8441509042012296,-0.5827222691128688
Thal_VL_L,0.6571937194544198,0.5199828610696389,0.3084405339371491,0.5220799512742994,0.26815399980724414,0.1666912839829388,0.4790921238983329,-0.3752507351078801,-0.023837668144612686,0.43927618100350313,0.5084481173081254,0.02787171770588817,0.13455201883959017,0.4095114870357317,0.5594360016931277,0.3044791231360974,0.4786593479844004,0.5014139430369101,0.4167988893119147,0.44495498909945713,0.3905362836746286,-0.3924342127544132,0.5834594679451812,-0.3713894951528306,-0.2763597858295455,0.08290914346558488,0.3803264650042707,-0.33346158678272003,0.18089366018691527,0.42620234624670145,0.5090133996450342,0.25020297910628475,0.47900522520225836,0.6455831928470385,0.3735039820231366,0.4107414835540079,0.26277472719419215,0.48634648504887534,0.1692095840729435,0.4928844173855019,-0.13744568705490479,0.1363922458345906,0.5455474016123254,0.41939137937152327,0.26195257748491774,0.001756487506947283,0.5681143406741045,0.548082011901085,0.15404370411403046,-0.05055634371058041,0.8306721815393187,0.7716289616721994,-0.38382166960227315,0.3967094794785036,0.15160129530468455,-0.13592562536632066,-0.11079616599730727,0.6405861096667873,0.22861180251288513,0.44602594015360225,-0.4599399190105498,1.0,-0.11159052389783741,0.32511960869208195,-0.13059412930595038,0.7477463070836357,0.2674108408951653,0.14728350944731677,-0.028007840164620584,0.39261584907155667,0.40858804080350714,0.47061596422643653,-0.3732776543006527,0.5149586764266525,0.44344482723317846
Temporal_Mid_R,0.07656555803408335,0.10618488462860359,0.25736710374967015,0.371163910790117,0.71637863667356,0.6816890795742149,0.2561276398842389,-0.044767924907300014,-0.5981566090687617,0.1306666079546609,0.3915013540932618,-0.38209216488851094,0.7197753009480831,0.551256820426012,0.37367250270749913,0.29574459569250455,0.40308402974239516,0.4501737445044576,0.4748761983662463,0.32546340138244567,0.6620899011488945,0.16611695858618333,0.2079548093282834,-0.2298573345392135,-0.4044296373746542,0.04578887709577206,0.6911204829665087,-0.277316660722486,0.7992900080853259,0.3958525542721139,-0.04107659702478283,0.6214250700294526,0.367900779427508,0.05623145993063582,0.39670902344161174,0.5012349618025271,0.5375288927178647,0.561365602677856,-0.3472255774239838,0.2679530249791956,-0.48086004432979873,-0.467417862081696,0.3921370046115194,0.1748934655043633,-0.1658463285075505,0.5003621948732382,0.4588770841228703,0.21048551929054102,0.5854541671376243,-0.04073917594922756,0.041914261653615295,0.07997387804440236,-0.33187741160999024,0.37285859797250487,0.7768023128922107,-0.22781862788475007,0.12619416930614397,0.1881571988815209,0.5736592236687003,0.42925665074227776,-0.167259350764848,-0.11159052389783741,1.0,-0.5415346375802111,-0.6035658305069233,0.3016150341327441,0.6738892144233373,-0.4808096151785986,0.09011989820721054,0.12741780365394242,0.03114804063118496,0.34066783980020676,0.3535498165131894,0.48735176448073664,0.6137377425735195
Thal_LP_R,0.2098588911507163,-0.41449691870854677,-0.27837361565374347,-0.30742653764166655,-0.6274240950572021,-0.5593593370945568,-0.04210064249563401,0.13517314627428276,0.6751362442861308,-0.31775763203611784,-0.3164037658759874,0.12344660169408349,-0.5985788268925399,-0.21579979732800256,-0.06010667703947543,0.31304616395442353,-0.09104552057941102,-0.35539409088998336,-0.38392539919881374,-0.4044681897008198,-0.5149342045045301,0.11543752428185962,-0.23765425424583284,0.06684004103014492,0.28848358855420075,0.3377581413947719,-0.4697100308541316,0.22174721370387443,-0.4623842081443513,-0.4396009723776991,0.4218363110454281,-0.6702896373209013,0.09326879729979382,-0.11211065848288694,-0.5046966253668008,-0.39107870360789965,-0.5877534574758442,-0.32338635579887,0.4775186003213544,0.21043836847784453,0.3897668015163041,0.5482358814991652,-0.07880845201343674,0.5865950393244485,0.6626079627271595,-0.39972038731001885,-0.36888135274511813,-0.25633728127414573,-0.5940488170063599,0.07149237891401586,0.04581364732950901,0.10306612819604469,0.21951981569852333,-0.3406237429110731,-0.5303699164804784,0.2874556243337616,0.11069828063881616,0.18841918252125742,-0.5737726378390817,-0.32468137482873355,0.19553445996754912,0.32511960869208195,-0.5415346375802111,1.0,0.5832444668464714,-0.07812523406547342,-0.45092083286381773,0.631539100652331,0.28800863623162926,-0.41407287919900615,0.39460299721496306,0.14733736665138428,0.06198828163678532,-0.3479175357825427,-0.4859481329137565
VTA_L,-0.3084437310494296,-0.6265512828227008,-0.5595319384234906,-0.5987628184263332,-0.8222764878326254,-0.7737966562253771,-0.3171309345889428,0.5495803751629349,0.8706042383565524,-0.6482175710008002,-0.678059380131996,0.46402213982255436,-0.8759378448269898,-0.5209372470076814,-0.49664091144527905,-0.16990211258823926,-0.6370841306691712,-0.7637026177072551,-0.564074101456341,-0.5089342492504149,-0.7348350229461402,0.43040303625170023,-0.6097810953728974,0.5401914851676614,0.7022267578032255,0.5199064297951073,-0.8015573151949105,0.7109644719603246,-0.5938111791888432,-0.33038865662533723,0.2098779022616174,-0.8662848903162196,-0.35539814593518265,-0.2606096882139704,-0.7614221684869971,-0.7645745769890562,-0.8668859340982985,-0.5280840569056071,0.6480780097971605,-0.33460859750611477,0.8038031017670839,0.7852755252320339,-0.5614226679466501,0.0660841847694664,0.2950556652752645,-0.2484762678158641,-0.616273430260665,-0.32773557825454297,-0.7680371488730289,0.40622627629025854,-0.39835831569127034,-0.1741366793272329,0.7216662651062241,-0.687036933701048,-0.489120452949036,0.7063014866330847,0.3918619981583737,-0.2969995191181773,-0.7489523987509337,-0.7332292720235194,0.6441318441813655,-0.13059412930595038,-0.6035658305069233,0.5832444668464714,1.0,-0.4672185071631416,-0.8249979033185837,0.7266603290492182,0.4861071165761032,-0.2676885714825689,-0.018090564995491908,-0.255824629701532,0.18191138935430123,-0.7228465832745762,-0.6845854342768345
