,Frontal_Inf_Tri_L,Vermis_9,Heschl_L,Parietal_Sup_R,Temporal_Inf_R,Cerebellum_7b_L,Rolandic_Oper_R,Caudate_L,Putamen_L,ACC_sup_R,SN_pc_R,Supp_Motor_Area_R,Thal_VL_L,ParaHippocampal_L,ParaHippocampal_R,Cingulate_Mid_L,OFCpost_L,Calcarine_L,Cerebellum_9_R,Frontal_Inf_Orb_2_L,Thal_MGN_L,Vermis_8,Pallidum_R,Cerebellum_10_R,Frontal_Inf_Orb_2_R,Insula_R,Fusiform_L,Cuneus_L,Cuneus_R,Angular_L,Frontal_Sup_2_L,Cingulate_Post_R,Cerebellum_3_R,ACC_pre_R,VTA_L,Olfactory_L,Fusiform_R,Thal_MDm_L,LC_L,Frontal_Inf_Oper_R,LC_R,Cerebellum_6_L,Rectus_L,Thal_LP_R,OFCant_L,Cerebellum_4_5_L,OFClat_L,SN_pr_L,Cingulate_Post_L,N_Acc_R,Paracentral_Lobule_R,Thal_PuL_R,Thal_IL_L,Occipital_Inf_R,Cerebellum_6_R,Thal_MDl_L,Olfactory_R,Cerebellum_3_L,Rolandic_Oper_L,Rectus_R,Lingual_R,Occipital_Mid_L,SN_pr_R,Temporal_Mid_R,Vermis_10,Temporal_Inf_L,Cerebellum_8_L,Thal_AV_L,Frontal_Inf_Oper_L,Vermis_1_2,Occipital_Sup_L,Occipital_Sup_R,Cerebellum_Crus2_L,Red_N_L,Occipital_Mid_R,Thal_IL_R,Vermis_7,Cerebellum_10_L,Thal_PuI_L,Parietal_Inf_R,Thal_LGN_R,Thal_AV_R,OFCmed_R,Thal_PuI_R,Cerebellum_Crus2_R,Supp_Motor_Area_L,Thal_VL_R,SupraMarginal_L,Thal_VPL_L,Postcentral_L,Raphe_D,Thal_VA_L,ACC_sub_L,Precentral_L,ACC_pre_L,Cingulate_Mid_R,Cerebellum_4_5_R,Frontal_Mid_2_L,Precentral_R,Vermis_3,Temporal_Mid_L,N_Acc_L,Angular_R,Vermis_6,Frontal_Med_Orb_R,Thal_PuM_L,Frontal_Inf_Tri_R,Thal_LP_L,Temporal_Pole_Mid_L,ACC_sub_R,Heschl_R,OFCpost_R,Red_N_R,Temporal_Pole_Sup_R,Lingual_L
SN_pc_R,0.18002414282920334,0.08849179789959172,0.35298938586616546,-0.28263468609318265,0.5339723403595551,0.06280232234917295,0.6392712124915072,-0.07026111576082096,0.2737036070782258,0.3780801559535993,1.0,0.11024563080146922,0.001756487506947283,0.09878014058820096,0.25857235709361104,0.13548092524800343,0.09433832079495937,0.23988237597717083,0.19809198457445298,0.23788282551084008,0.2056908848237707,0.11970834763779312,0.3476509716999598,0.15115677401607158,0.28836092579661016,0.05631625411410678,-0.06557117292927701,0.16898288708655917,0.03707430031410371,0.07305482197679583,0.15927738586628282,0.3887916431808341,0.46137066983289715,0.26684867030888154,-0.2484762678158641,0.04962408531713867,0.6054392750065481,0.2741775068633339,-0.13302397486313788,0.30561569984575127,0.3206469711644555,0.08620177664201907,0.05662775192671725,-0.39972038731001885,0.32778418642103074,0.47456090788003624,0.029550210405221548,0.24735523066796716,0.32539985080928274,0.07914050729931851,0.04710743652301833,-0.2659846361592056,0.290643345185616,0.3011848575682377,0.2055460019469644,0.10778630349752641,0.10544419482396285,-0.004854143280618634,0.1728119725493976,0.07843577824936845,0.22042214908863586,-0.09381634959600633,0.4555651653884861,0.5003621948732382,0.0343867532620948,-0.2165022169463655,-0.00704639412108823,0.27690460997912175,0.2627173534438848,0.12371118934759508,0.018832939776440166,-0.08461749284088049,-0.03518763662602131,0.3394047233350455,-0.10892458292926566,0.3987416836115111,0.038271718437381655,0.06638829828611845,0.10979592468040854,-0.24800007169726018,0.27246747656406406,0.382633558210558,0.1682524605284047,0.20481143038289684,0.17396917197199382,0.1587723472448568,0.4524258024784044,0.09544877180322593,-0.0705490268733443,0.10752434420301103,0.054151838905422016,0.1014426274504159,0.20275465400040582,0.029725816745459283,0.18819480808796163,0.5017986567039548,0.502197970656343,0.09015691334936334,-0.21101187300283447,0.17302899034773178,-0.13158772542649652,-0.2867136212555286,-0.14717112091578113,0.3656112031943355,0.41762471256406686,-0.19573741393069904,0.2517379000861307,-0.269425319019272,-0.007551639575106198,0.23177040279999553,-0.16897439222845764,0.2705872072133589,0.3961286298540154,0.3553967110871906,0.10489115540505664
Supp_Motor_Area_R,-0.2695853410799127,0.585941415124017,-0.05721067595279712,0.004752329472433663,-0.323920553210628,0.5576335795533817,-0.09329612429136185,-0.1365357208983389,-0.4445923809516586,-0.37877773479891264,0.11024563080146922,1.0,0.27068804272944846,-0.4684300319430622,-0.6340557827616343,-0.13633494487505088,-0.5779316552431698,0.5661927448815188,0.22720263887712422,0.5264991816517173,0.3736191429535954,0.5115420916993436,-0.5912240120967396,-0.24868466042361734,-0.5949110743124341,0.33221593094975826,0.6463348864188095,0.08655167726077387,-0.12676498699689676,-0.3498115153089915,0.6221758537438685,0.09787664406149695,0.10106524475547295,-0.6321983961707359,0.6265266699075511,-0.43615417010415725,0.043616840669260595,-0.14252248141254617,0.504922153866751,0.5788995043670729,-0.0697178701483589,0.5857975271406574,-0.5187690359807189,0.49019371014963603,-0.45047739004825077,0.19463434607296642,0.4435720692267444,-0.47307656502447476,0.2584267858569709,0.032234555517029355,0.12428808694632344,0.35420913765081363,-0.09190491970391414,0.08082707577167916,0.47897981787143484,-0.27389261740078913,-0.5031452544807249,0.7996068511089347,-0.2025594029126931,-0.5549275774924494,0.5748533629143175,-0.15812732443721908,-0.21247610235210163,-0.4149530005659389,0.5465244606233591,0.5655753533080926,0.5544036475405185,-0.604864009877251,-0.12900583347832076,0.2859860042384866,-0.22119778483853283,-0.20287400037215364,0.5099873898997145,-0.4438479230222258,-0.1823080799975013,-0.17581221491501303,0.4435533535450033,-0.350791532716891,0.13421888486001238,-0.017258960341432688,-0.20047666115807342,-0.5069924055892462,-0.5223357056701043,0.006934737735104201,0.45927692631828226,0.9648761983151932,-0.05510141668166467,-0.32090982582538247,0.19717261859903554,-0.19698659196496987,0.39885618387601,-0.1201225087549958,-0.6918314397059515,0.08394118590442663,-0.6243382758067911,-0.11382848223944993,0.29453513735826853,0.6764685934350572,0.7615201053161352,0.5214307807617583,0.48235904674031144,0.12436682645622087,-0.006485800029963972,0.4867427423983405,-0.6100395419262633,0.23485324932848947,0.2547191047379528,0.2582663942752475,-0.634741151152077,-0.6743556400432902,0.6120177706315735,-0.5595305355123106,0.07056186256631446,-0.6130739075896627,0.6406317037269522
Thal_VL_L,0.4991104417449804,-0.33346158678272003,0.4095114870357317,0.4006071835714963,-0.3456993473837901,-0.38382166960227315,0.15160129530468455,0.8306721815393187,0.40988336331615993,0.3905362836746286,0.001756487506947283,0.27068804272944846,1.0,0.5220799512742994,0.2719996637404025,0.7477463070836357,0.4107414835540079,0.08290914346558488,0.44283000191866884,0.40722523787720766,-0.05055634371058041,-0.30906862339034147,0.25020297910628475,0.44495498909945713,0.23199619083261525,0.7317209103297571,-0.13744568705490479,0.46958532938364683,0.47061596422643653,0.4870804311571609,-0.2658677246053303,0.5631486345324503,0.506443726832793,0.26388005399171005,-0.13059412930595038,0.5084481173081254,-0.049651551923703546,0.36775127948801384,-0.07881248291300831,-0.21089788077056448,-0.317204417827324,-0.33569555086529484,0.40836507102307584,0.32511960869208195,0.1666912839829388,0.56930933568057,0.02787171770588817,0.3735039820231366,0.7909263660097944,0.33709858428868755,0.6571937194544198,0.26195257748491774,0.5639110740199855,-0.3732776543006527,-0.3752507351078801,0.548082011901085,0.5014139430369101,0.1363922458345906,0.6688787111871434,0.44602594015360225,-0.22222434742033653,0.41380702470181724,0.36996449786153784,-0.11159052389783741,-0.13592562536632066,-0.05565764066327872,-0.36034003378975055,0.22861180251288513,0.6592061185909599,0.7716289616721994,0.47900522520225836,0.4928844173855019,-0.41749917996066216,0.3119682304065341,0.3044791231360974,0.3565890459954259,-0.4599399190105498,0.5834594679451812,0.7568074067505727,0.4013003069387648,0.43836869835655623,0.26815399980724414,0.3967094794785036,0.586478295910448,-0.4460992998386465,0.1692095840729435,0.4167988893119147,0.509976716383775,0.8674644673107531,0.5455474016123254,0.327278169352723,0.8096364750216005,0.25770593235083716,0.6405861096667873,0.3680256102331581,0.42444811854737785,0.37945586502788564,-0.06657145070069767,-0.023837668144612686,0.5090133996450342,0.554848993601974,0.7736131701542975,0.40858804080350714,-0.11079616599730727,0.15404370411403046,0.41939137937152327,-0.19826648841349132,0.13912690282064072,0.3084405339371491,0.26277472719419215,0.5181854507074134,0.3494660781812223,0.39261584907155667,0.18868667115958548,-0.19810569416597418
ParaHippocampal_L,0.6494696158558115,-0.6984738590479607,0.5014208872286267,0.37281598459947424,0.09324630103229632,-0.7534100522495748,0.417155807786925,0.8109989740937695,0.802543381347996,0.7295187969125281,0.09878014058820096,-0.4684300319430622,0.5220799512742994,1.0,0.837963687924982,0.8144075344906266,0.8560223473596682,-0.2892726428853623,0.3545857487199329,0.0068486544106008485,-0.24841081053198713,-0.5945374862991201,0.7837982731601334,0.7074504143316851,0.7555988057347378,0.5042233483897901,-0.5559384825429927,0.40513560382027486,0.5591723332486644,0.6453538694726303,-0.738705402332701,0.6167769583552128,0.5692797902075941,0.7633071377065141,-0.5987628184263332,0.8155669321941301,0.10422441759202178,0.5745687641696815,-0.3912925201041822,-0.5145462045912166,-0.062374896557201874,-0.7170503090152255,0.7813409479689237,-0.30742653764166655,0.534462136516671,0.5872747219297031,-0.19144928307080522,0.8274803360639678,0.6113368106242364,0.2776704816661661,0.4357482522746064,-0.08368291374188544,0.6774625019398339,-0.3667893681787202,-0.6582804187258972,0.7042232281637401,0.8512146995755506,-0.47849398839516766,0.8007215182152156,0.8470550384429959,-0.562147651660312,0.37829675587874617,0.69679516125966,0.371163910790117,-0.5276890599579158,-0.4553442683982816,-0.7312432967662371,0.7077280010191845,0.7003125905126494,0.5667057328687668,0.590679475749895,0.5899404140042884,-0.7779755929606267,0.7331350813105931,0.3930885708022802,0.591689577630971,-0.7422807458585533,0.8717942961725411,0.6468630398924807,0.3674953782868964,0.6382093327916721,0.6691658866329602,0.7915826515276292,0.6818474219060285,-0.7617668850410486,-0.5770081324806864,0.44764567537947486,0.6006800767379491,0.49649715908624636,0.5710172237645215,-0.16493776660684714,0.7767578765091008,0.7995023703143677,0.37062819832006205,0.8395655016176695,0.6978458406900537,0.33707177713474357,-0.6650347284314404,-0.5878038453132761,0.07875011280222198,0.0526961511547909,0.5231984190194163,0.40007704751965883,-0.36598925710500996,0.7203921342834673,0.11576462205981275,-0.2581539812016552,-0.2757865699536214,0.8499799629283447,0.7983179529238503,0.016851161724971895,0.8396867798677227,0.4530794581947068,0.7291075129122231,-0.6307193259149863
ParaHippocampal_R,0.7478180673036289,-0.7233670713782197,0.6407323274248421,0.17973659423879673,0.5023225454075493,-0.7644626015565639,0.6041742582922147,0.5913597026714689,0.8800178365758353,0.8486219681686674,0.25857235709361104,-0.6340557827616343,0.2719996637404025,0.837963687924982,1.0,0.6969304186342615,0.895354352670821,-0.35689980145106376,0.2163399186652737,-0.059342005088538055,-0.2624801620885901,-0.6081690026727942,0.9595102899615096,0.718315082758912,0.917269268524446,0.29537218986186603,-0.7519495077078943,0.3204590183363109,0.4708720456071721,0.7233633915137327,-0.6587853345939189,0.5011565123248511,0.4662114856185075,0.9453786413567471,-0.8481150284064397,0.8195531042411265,0.35908273163363896,0.5748077828774543,-0.5841434753778842,-0.5083770669716667,0.15032270694651773,-0.7352850435598686,0.8636453368518006,-0.6117759328731209,0.8044907708631982,0.4087736068083018,-0.3881070386040547,0.8604712752565958,0.47504566738914084,0.3089069650501071,0.3291210241546579,-0.3058741457554764,0.5791862855060086,-0.23193575348616388,-0.5849792909188025,0.5730818914932679,0.8808134694183132,-0.7213290363081731,0.7426356197359236,0.8583690479320697,-0.5440000910576299,0.3875233529663841,0.7119138783674206,0.6845887991828912,-0.6240411074993415,-0.7542391549124303,-0.7792874464312856,0.8119558838350448,0.7084780952710124,0.33319211278002914,0.5456595622056828,0.4579414379185861,-0.7898983025210402,0.8505036800763699,0.27883995231610703,0.6070399494869346,-0.6950139186011056,0.7480348288871956,0.47757668289866256,0.053848135534171664,0.6438378249622564,0.8597681282935575,0.8008780095616614,0.5951754502274271,-0.6415152633727136,-0.6748873073904385,0.5439565534945403,0.7285060390959862,0.25274588057612996,0.6648004678609406,-0.1359071195857319,0.6268906886070039,0.9075999926510363,0.3971031810658708,0.9412600483341098,0.7144545487929065,0.20175098144098264,-0.5906283626771438,-0.8820482372965192,-0.12139232047499654,-0.20006533647970395,0.19361846164430094,0.13966559606478288,-0.3507898974061354,0.8391868787420061,-0.0024017992390575394,-0.1681775765138833,-0.3721930610343859,0.7151881815364582,0.9258072701479519,-0.3637695524418526,0.9256972741001358,0.42352653176221633,0.9547560828546519,-0.6842824359561764
Cingulate_Mid_L,0.7115026888536059,-0.692289692154895,0.6956795557110947,0.48624905898383763,-0.036545154829417115,-0.7310349505327977,0.40852867513220686,0.9097795899686978,0.8132472090943647,0.6998428146124044,0.13548092524800343,-0.13633494487505088,0.7477463070836357,0.8144075344906266,0.6969304186342615,1.0,0.8281238982563176,-0.05025963971504224,0.35410111269366723,0.16162236299433713,-0.06612918965797444,-0.6317864900715331,0.6563407532683888,0.5665279621325874,0.6809951898801699,0.7402930554718394,-0.5296546333989943,0.6912329585930117,0.7803174492407566,0.8143183632766573,-0.677493538570931,0.6537160000782899,0.6251025174239028,0.7038148454024352,-0.4672185071631416,0.8241086893634656,0.09928017492116992,0.6186858001261641,-0.4105592373372546,-0.5381349911140028,-0.2341879701792417,-0.6896034161556803,0.7485559552800947,-0.07812523406547342,0.5025729377851607,0.6240982909826566,-0.2607442605780421,0.7039980055765938,0.8411316476392386,0.4224359455891921,0.7352528802588614,0.055209566788433556,0.7027368635552748,-0.388749030430764,-0.6280218541194319,0.7303109798180082,0.853303594073266,-0.28930552509248236,0.9282323466050156,0.7817386166525423,-0.4576038963337897,0.6467478985820526,0.6133765308802107,0.3016150341327441,-0.48783433420636735,-0.448884945776312,-0.7464076295479085,0.5409166213316249,0.8399121451058281,0.6530488304023636,0.7996389472209796,0.7530741691959664,-0.78441295909557,0.6893359949765896,0.5346629195990624,0.679448535661099,-0.7614042537450406,0.804863278263681,0.685107145812282,0.5072425054604623,0.5854953864837192,0.5496234096603815,0.7695025160586332,0.6684291031593508,-0.7312826123774389,-0.25384921105086333,0.37024577590440877,0.782896940702269,0.7167915694687452,0.8055543568362709,0.11174248250184571,0.8201254242044815,0.6939261437912748,0.7199767222198519,0.7852808434806021,0.7466775406771718,0.4026064726271308,-0.49946436737019145,-0.42989793746400323,0.36993584202749596,0.39046568722347685,0.6904377333419723,0.5763044313051635,-0.3043612421550486,0.5201821895285681,0.31404592882732485,-0.3378222829903682,-0.08539132995540374,0.7065468939153381,0.6836480669127541,0.21341861000457632,0.7815730389893182,0.4990713454269019,0.6463918843937924,-0.5375766523160438
OFCpost_L,0.7381171057896491,-0.89012660200795,0.6626854268672572,0.34604257490552387,0.17824823082265248,-0.9077561026527732,0.42099171720605333,0.7459072657625064,0.9284939950635407,0.8038531639453315,0.09433832079495937,-0.5779316552431698,0.4107414835540079,0.8560223473596682,0.895354352670821,0.8281238982563176,1.0,-0.3962699129916495,0.1356287286290192,-0.1331744124703001,-0.254861630187045,-0.8214869827361196,0.8642652666169987,0.5504334956197475,0.9106061333825007,0.39106344927978853,-0.831197523660658,0.4629950310286401,0.6607681026508906,0.8632878346819872,-0.844488632530569,0.46331834158289675,0.44594115002102924,0.9284343171860503,-0.7645745769890562,0.9193995934008682,0.08144154647425852,0.5969356979023858,-0.6864805175802152,-0.7095265854431203,-0.1708166827073691,-0.8875272470613694,0.8997082515389948,-0.39107870360789965,0.6881390654263877,0.38195038652240815,-0.477217854812135,0.8338901528127541,0.5180222256413685,0.3538658618510864,0.5881662362564865,-0.09367933897749187,0.6546454935856431,-0.3702423023720152,-0.7812944903398599,0.6485304900712355,0.9675812151045201,-0.6985107134837057,0.852278976954438,0.9289692389995641,-0.7071772351504092,0.566709636451036,0.6182445250483305,0.5012349618025271,-0.7363979868773131,-0.7465151629424834,-0.9234575930743617,0.7144791128297604,0.7222699893427412,0.37091271487440475,0.7319614341504127,0.7087307308698629,-0.934359514685794,0.8429483985378309,0.5060079509397843,0.6604045282404944,-0.8733116185936937,0.8340476133178474,0.4923229364751332,0.3858677149399786,0.6751462088585698,0.7301931340638341,0.8828549997679699,0.553471338814127,-0.8277556715465046,-0.669750040038329,0.41512004882776504,0.8188454729339326,0.43973517877082097,0.7780837175463252,-0.0006001640354556289,0.6891068286927128,0.9300191251822745,0.5411276369568627,0.965764160435389,0.6710190486133927,0.1360513509098944,-0.7338442087658446,-0.754892885650739,0.058734339432588455,-0.05351766951081005,0.4236361756544822,0.4696741915555804,-0.4790678175823827,0.73502085769988,0.11935468446319099,-0.3399104837868363,-0.22919084300744563,0.8469041481208052,0.921791572163717,-0.13816419056686965,0.9467887642329532,0.4064565591996067,0.8825381634659375,-0.8098341072476923
Calcarine_L,-0.2587061244879301,0.589897451001146,-0.04745720387941317,-0.06603762836431622,0.0940841537225258,0.5613699873107534,0.07937955815137873,-0.1548707322692808,-0.25428621531339934,-0.25683778220275816,0.23988237597717083,0.5661927448815188,0.08290914346558488,-0.2892726428853623,-0.35689980145106376,-0.05025963971504224,-0.3962699129916495,1.0,0.2967956604786763,0.20246654203951917,0.52282848092156,0.5102861888261502,-0.410268093842871,-0.1938495460771844,-0.4564130205521818,0.31021102374118464,0.6233646497955065,0.5044702432007255,0.24989438631829688,-0.19328287891166113,0.43056849638624134,0.16563183432978762,0.16196070792156206,-0.36392745863963816,0.5199064297951073,-0.34489763838431425,0.457064113507474,0.05356761483225264,0.44919934358617863,0.40302856906183127,0.2120911030285317,0.6342221588200113,-0.4198168957658555,0.3377581413947719,-0.3115268264484181,0.2776177735556174,0.24286901831839205,-0.46116482376983914,0.26898175628520576,0.13198348209611707,-0.046934129421857186,0.16335573358739391,-0.23958816206745795,0.4616126416799511,0.6733980143303677,-0.12631176770385588,-0.40617768739307136,0.6880814435990432,-0.19721739576326694,-0.4428247280431366,0.7998169102266248,0.1745442273315444,-0.2209279721436736,0.04578887709577206,0.6369990957785586,0.4318618882761335,0.5307663512505126,-0.3317266976456189,-0.07972438260246147,0.06922510262802786,0.12498359898687139,-0.019922526996229276,0.5097273438676457,-0.40177428109848523,0.10878409024117267,-0.0715449692185609,0.5570667370621565,-0.39413347004696686,-0.10324647474582133,0.03312023317503594,-0.4550748545295443,-0.3129071480538448,-0.39889727923379625,-0.07626478327392043,0.5796896071408326,0.6181032716902405,-0.19848887399424833,-0.19693949495308233,-0.004334867012962245,-0.13470530497771932,0.14825563901081676,-0.14209564929073762,-0.4869737376098114,0.06674425517864246,-0.3844684051890791,0.014436829533673338,0.3628217427073582,0.416008018935869,0.4942965330050245,0.40037655532758554,0.5647848594066456,-0.05089818684156937,0.06017291047936903,0.7338074918371966,-0.33594204173296494,0.2826106291675342,0.12270564407409042,0.240279004102181,-0.3840483911304868,-0.5009834602796457,0.1697918421226509,-0.39744498419675417,0.023880517156230387,-0.35827039202762795,0.785077855293341
Cerebellum_9_R,0.2999998364496451,0.10898244969514584,0.20673820637001933,0.09076804713001808,0.10483562669893065,0.05582896079942426,0.349500701183489,0.32446730273800956,0.19427663877404233,0.2844525835785161,0.19809198457445298,0.22720263887712422,0.44283000191866884,0.3545857487199329,0.2163399186652737,0.35410111269366723,0.1356287286290192,0.2967956604786763,1.0,0.541605507802433,0.20788841473243394,0.1948495056181265,0.19031734210902174,0.6120290334216545,0.11316230319079314,0.5068977953937597,0.21030622133227678,0.24365153789206134,0.16033926396010442,0.0228134409380094,0.08608067339020738,0.5652762594321492,0.39027189663672557,0.0667590093505221,0.07925014780858301,0.23890842498364384,0.28609315108234334,0.38611982618952323,0.29107063289213575,0.18363196237565077,0.22157012870699314,0.0761059619674275,0.19135191166533674,-0.01688274162662536,0.08033140747071092,0.652462157293888,0.365189273848827,0.256679894942579,0.5738679423830043,0.14067140624844096,0.010436359089045498,0.05761089770220175,0.3980169496295788,-0.13694144711233017,0.022258070645764814,0.3835093664321003,0.1735819268698504,0.22705893495649349,0.328030876113707,0.14376760572654498,0.17605621677665065,-0.058787471789334335,0.43244480368026733,0.09313881157241206,0.2159147552302133,0.12297735675550207,0.07201733884949348,0.059240614984084936,0.3590233630666498,0.547359156807736,0.10977139399377808,-0.01147242510255963,-0.04644122924795078,0.1898561634059033,-0.07628660524556279,0.40442950348695034,-0.06170474058702368,0.33267715672540643,0.568483541277558,0.01823789247468056,0.1872637426630692,0.15238516558178666,0.11948560465288356,0.5615332083560572,-0.060929590654107524,0.2240263846058946,0.3475548250409367,0.062243516135507305,0.45424627971865583,0.12218330358232526,0.0243983394422252,0.4313900554206506,0.06319164381340489,0.1607926725000195,0.08310806773412198,0.4330676900608619,0.5057630573562963,0.16689877953695284,0.058352304386105454,0.21333860026936646,0.3184695206636453,0.2816302743668265,0.0026212698036658603,0.2179662682706339,0.1123780225299355,0.04004489876556319,0.16936784941302618,-0.14904658827094316,0.04681522486208154,0.06471596005128402,0.22145289168829957,0.1648843392227055,0.49630853723660084,0.10912559867537786,0.16613745672188177
Frontal_Inf_Orb_2_L,0.3696731912970429,0.24388480344131938,0.17310395722147312,0.025311228091937178,0.0038736932396525934,0.20995888936831558,0.21743946455054064,0.12110979646046062,-0.060104161002789105,0.16613678625644746,0.23788282551084008,0.5264991816517173,0.40722523787720766,0.0068486544106008485,-0.059342005088538055,0.16162236299433713,-0.1331744124703001,0.20246654203951917,0.541605507802433,1.0,0.22237149087114397,0.2813954828436407,-0.012583710610942397,0.3296613317142671,-0.032177826301894634,0.4161685056294126,0.24282510228840148,-0.03812374673547006,-0.12802193177595758,-0.09834324090517282,0.44837538651997644,0.272259788383384,0.287641368461453,-0.12300178192832377,0.15223720264176493,0.07212825614116415,0.18413910500593864,0.18442895753882754,0.3308310584267281,0.4834559307809069,0.11920389208878446,0.22924488233695334,-0.029883422644077052,0.001824414424265844,0.11892110143163706,0.3888522149090872,0.428848730273667,0.0730029881685371,0.4577963673890774,0.033200654919686726,0.02018372212624579,0.005841948247176411,0.3075964813948423,-0.22004937852822695,0.16327816183853575,0.23860161219076034,-0.0260826075564987,0.39702047421592435,0.15415277568441055,-0.08240797248923001,0.22764105996282777,-0.1990836704554345,0.2910226451426818,-0.14016800255974954,0.22963859274646922,0.1588042033920899,0.19968427903331507,-0.14850313855561373,0.37705765980961853,0.48008113242041667,-0.1557126980761138,-0.25681838505071575,0.11462043101680443,0.027187074489593066,-0.38385318996475076,0.2579530863433783,0.07219460059729324,0.03978226530773428,0.5377152741878308,-0.24237156226965326,0.1912147296686126,0.009813787781185825,-0.09204791464116814,0.4348072844166858,0.11162003748042734,0.5419332523016706,0.34045341065034923,0.01377727730662363,0.4489335274990495,0.08476837003627032,0.18240853469245757,0.21939620567148968,-0.15093241495731208,0.22332010223505996,-0.14849205553287803,0.22676555958565586,0.41468846089673683,0.5622686251718915,0.20730329257429966,0.29322233166921075,0.2906379441036646,0.1312699851155807,-0.22709629064023673,0.15997555355606483,-0.1203949754985685,-0.05908749963151519,0.5096323318496268,-0.15512527999011744,-0.3402054783584485,-0.11443613231860252,0.3141900508169081,-0.061262006621218314,0.3556466115910637,-0.08449769341815191,0.20755982614006188
