,Thal_VA_L,Thal_LGN_L,Cerebellum_3_L,Thal_PuA_L,N_Acc_L,Parietal_Inf_L,Cerebellum_7b_L,Occipital_Inf_L,OFClat_R,Thal_PuI_R,SN_pc_L,Thal_MDl_R,Precuneus_L,Frontal_Inf_Tri_R,Thal_MGN_L,ACC_sub_R,Temporal_Inf_R,Thal_MDl_L,Frontal_Sup_2_L,Thal_VL_L,Paracentral_Lobule_R,Parietal_Inf_R,Lingual_R,Putamen_L,Thal_LP_L,Occipital_Mid_R,Thal_IL_R,Raphe_D,Red_N_R,Cuneus_L,Thal_VPL_L,Occipital_Sup_L,Calcarine_L,Occipital_Inf_R,Frontal_Mid_2_R,Thal_LP_R,Cerebellum_3_R,Supp_Motor_Area_R,Frontal_Inf_Oper_R,Cerebellum_6_R,Cingulate_Mid_R,Calcarine_R,Vermis_3,Heschl_R,Thal_PuI_L,ACC_pre_L,ParaHippocampal_L,Frontal_Inf_Orb_2_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Insula_L,Thal_PuM_L,Hippocampus_L,Hippocampus_R,Cerebellum_Crus1_L,SN_pr_R,Thal_PuL_R,Temporal_Pole_Mid_R,Angular_L,Frontal_Inf_Oper_L,Temporal_Pole_Sup_R,Cerebellum_4_5_L,Frontal_Sup_2_R,Temporal_Mid_R,ACC_sup_R
Calcarine_R,-0.2420238108254282,-0.29998841737274784,0.6735399276260667,-0.026608453047021467,-0.1690399025927884,-0.28691364334610875,0.6141884612205837,0.6454384282827155,0.45939308961056385,-0.1751089747808801,-0.04865980639660576,-0.23772818685096542,-0.090276023008385,0.17343002604576577,0.49146752005578964,-0.5275586164802656,0.15780531582407326,-0.22742477633926336,0.4578886114409969,-0.028007840164620584,-0.10595798139817277,-0.04569354269290678,0.8641772013792646,-0.28894277812385766,0.22151350569801015,0.08361466123728736,-0.18336341662767883,0.08399911647984147,-0.026447033194624346,0.419276656626865,-0.15222939553510237,0.023267936493250017,0.9535106450192905,0.5262516692429925,0.4549167220243823,0.28800863623162926,0.16016469166023597,0.546066339552828,0.4581092184360772,0.75415106548222,-0.006062439851598743,1.0,0.3175635926685902,0.10065260426339613,-0.19986706369938648,-0.4248844980550224,-0.3545282355874255,-0.48755784594978346,0.5782835610967351,0.6622530271800735,-0.16665964940362396,0.24720842915511007,-0.1671460456463528,-0.39665854087419766,0.5863176810696683,-0.281709023932698,0.07664717915017202,-0.3463979781595101,-0.26850298008212015,-0.1689822736095915,-0.3592840981344401,0.20519199196562254,0.48068376677617447,0.09011989820721054,-0.279836128530689
Vermis_3,0.20742446605616952,0.4097739509481454,0.477719912948881,0.44947973447170175,0.356891044088677,0.3169299201437664,-0.07000507877700521,-0.021759701927111685,0.016309363815466722,0.35853778264142433,0.5588390212123177,0.11784590290038781,0.48861216757523973,-0.08224373936436638,0.27716638779662034,-0.08333773110967453,-0.26446729384588197,0.14328965076014002,0.0031026238746887443,0.5090133996450342,0.5786193266598249,0.4445224489205403,0.039747124077992524,0.15607372125606045,0.33714668696605626,0.41576736664567154,0.23670065280320013,0.6506939858238745,0.08480922440172632,0.4997902479043234,0.44028063855632227,0.4436288327473168,0.40037655532758554,0.0834688430386859,-0.010704242703378114,0.4218363110454281,0.37742172224161524,0.5214307807617583,0.02243958193479232,-0.037580236538788815,0.20495141675428444,0.3175635926685902,1.0,0.44123928297772813,0.3691994369642329,0.008734657235190905,0.07875011280222198,-0.012511960628194683,-0.14366111834482534,-0.08252926797208518,0.3709685897223504,0.5361635403492565,0.4943374670651711,0.3082355548094035,-0.10236846496479708,0.09075005026888804,0.557265591133779,-0.12617918425022664,0.32727891166239026,0.24846833824086595,-0.05132972116324521,0.3656658650800033,0.019139632513950653,-0.04107659702478283,0.10823660621760445
Heschl_R,0.25845929453299954,0.22092138745393144,0.42889186157776304,0.3195526861198645,0.5503000606746907,-0.09397178920568454,0.069340747823768,0.07182038274617428,0.36703259882423495,0.21734944317973964,0.1349841358971877,-0.03550309504384243,0.09777843358698318,0.03559249530437088,0.19159688869747007,-0.2935007671337846,-0.6967890274531086,0.1316991027252887,0.042998269912774736,0.5181854507074134,0.3907842003430097,0.4073832412654738,0.04891167139210585,-0.13565225575536394,0.14075412379538768,0.06603187053670032,0.1098762438721822,0.18392350723537007,0.13019985498463008,0.1627551641752038,0.5279405206648076,0.05240025794514211,0.1697918421226509,-0.3222761015911314,0.20566053758003983,0.48434795762278166,0.19044529278150374,0.6120177706315735,0.15520605313088592,-0.06882346456385108,0.03271435023869323,0.10065260426339613,0.44123928297772813,1.0,0.3165538821028929,-0.25414665764412314,0.016851161724971895,-0.2572241103758861,0.05425563848755771,-0.1361114493346205,-0.006972224677369235,0.2155253310484077,0.25562116186086176,0.18380666925479608,0.11169220888603941,-0.08950181348688858,0.5075057486977747,-0.4826713612185086,-0.0807956514777722,0.049549034156555836,-0.4181749842083353,0.2653895552485751,0.20420502322918418,-0.5456126096712114,-0.1566840581752498
Thal_PuI_L,0.7632707039803983,0.6916483135984264,-0.024774487635471423,0.49725271552352035,0.5226262383013458,0.44802170599337177,-0.41603662722612694,-0.4702844535052777,-0.27912848796458845,0.8465140349560997,0.4748281841119933,0.5072661256001679,0.4798704353636921,0.03138050898980341,-0.06286916986995864,0.4345847075105609,-0.035340656374756335,0.5622094613590444,-0.1952946178975678,0.7568074067505727,0.41375163147417227,0.08668910717997251,-0.2888646993390786,0.49291658352689505,-0.2559130724911379,0.041008832241228685,0.4996897777173087,0.17508613900997516,0.53411703506789,0.23126706167085648,0.7297459307484236,0.3087936697024104,-0.10324647474582133,-0.45012613101302257,-0.31699480187054546,-0.10174230237961097,0.5685824766738862,0.13421888486001238,-0.06273844922175839,-0.3936682315645611,0.5320063334547515,-0.19986706369938648,0.3691994369642329,0.3165538821028929,1.0,0.46265214733292287,0.6468630398924807,0.4394691706681452,-0.4834117795595158,-0.4786571866650868,0.5830832077570586,0.172053697836113,0.6176512983603837,0.7135829767781298,-0.448373511266285,0.7036751171303474,0.07742637364951326,0.2908069982264274,0.4160953610804376,0.7248378486119096,0.39382583148622413,0.6230400568858956,-0.2841952894982661,0.04680351833884592,0.570183297470405
ACC_pre_L,0.6858359308710007,0.4697426744940812,-0.7300981843888628,0.3301574696094409,0.33815505825171194,0.8421857027007585,-0.8754389361610391,-0.8979187682787025,-0.837837816123655,0.5346904710476141,0.4022144098685043,0.8043473404868091,0.7599816293064932,-0.32061401473501944,-0.2700738693299274,0.9512834400773282,0.30864516307416384,0.6102581637555596,-0.7860013338408949,0.3680256102331581,0.5279689313027135,0.2646209770535018,-0.6637498671297871,0.9259797797190777,-0.2751835596732118,0.4581838029191357,0.6271326815946895,-0.03738450159308269,0.3900378773872109,0.4307193536270985,0.36453453244320216,0.6927622373599825,-0.3844684051890791,-0.28840641550999574,-0.9210076434712895,-0.47452090151832466,0.4580094843087554,-0.6243382758067911,-0.6554476013691165,-0.7133231303169201,0.6692429691716593,-0.4248844980550224,0.008734657235190905,-0.25414665764412314,0.46265214733292287,1.0,0.8395655016176695,0.921599460353781,-0.8969499688071387,-0.7565304272670057,0.7724296915643089,0.08319162722917028,0.5607019467933824,0.8039939503597537,-0.9149767767322101,0.6457115291383151,-0.18863879389957608,0.9105782324851147,0.8488519859716817,0.7386474169213804,0.928554997825395,0.3624783297565991,-0.9055314245259375,0.5898352669674236,0.8209859458719055
ParaHippocampal_L,0.7767578765091008,0.42276979652813707,-0.47849398839516766,0.46484523262460714,0.5231984190194163,0.6353098738557891,-0.7534100522495748,-0.7882822593687985,-0.5855326688107266,0.6818474219060285,0.28153829316709195,0.7364297911350872,0.6545038496662474,-0.2581539812016552,-0.24841081053198713,0.7983179529238503,0.09324630103229632,0.7042232281637401,-0.738705402332701,0.5220799512742994,0.4357482522746064,0.3674953782868964,-0.562147651660312,0.802543381347996,-0.2757865699536214,0.3930885708022802,0.591689577630971,-0.16493776660684714,0.4530794581947068,0.40513560382027486,0.49649715908624636,0.590679475749895,-0.2892726428853623,-0.3667893681787202,-0.7814188149791625,-0.30742653764166655,0.5692797902075941,-0.4684300319430622,-0.5145462045912166,-0.6582804187258972,0.6978458406900537,-0.3545282355874255,0.07875011280222198,0.016851161724971895,0.6468630398924807,0.8395655016176695,1.0,0.7555988057347378,-0.7779755929606267,-0.7617668850410486,0.6559169840517147,0.11576462205981275,0.6010958754328941,0.8293779662354261,-0.7739146216228829,0.69679516125966,-0.08368291374188544,0.6988674847696127,0.6453538694726303,0.7003125905126494,0.7291075129122231,0.5872747219297031,-0.7654624997340645,0.371163910790117,0.7295187969125281
Frontal_Inf_Orb_2_R,0.5674676943338706,0.49068357336858626,-0.7519452445210304,0.2896232268474346,0.13673251498950242,0.7630201135635275,-0.8146374009954073,-0.893205290318869,-0.854062691993617,0.5734434710455918,0.44027203474549786,0.7474125943518677,0.7009427382672444,-0.09064878425721151,-0.2183656195076654,0.9604402260981041,0.39109165775226545,0.5938189783330768,-0.6854464584519352,0.23199619083261525,0.42121829740086325,0.12440612187958719,-0.6640448250246691,0.898816199875201,-0.35830638857030395,0.26178183914832337,0.7037428412442881,-0.009874254776389903,0.4212827806854186,0.2697906088052856,0.2815683929951429,0.5405573206508888,-0.4564130205521818,-0.3133712082765934,-0.8135236125338425,-0.6065721641119702,0.44507508809429863,-0.5949110743124341,-0.5057073597552258,-0.6771014252064282,0.7177387054485377,-0.48755784594978346,-0.012511960628194683,-0.2572241103758861,0.4394691706681452,0.921599460353781,0.7555988057347378,1.0,-0.8667732237249904,-0.7091330682443624,0.733956134948052,-0.07957414607294752,0.5607051225191085,0.7962564986202288,-0.8772131451345062,0.7043898906150279,-0.20697810475937672,0.9028804850494294,0.7542737739539113,0.6863116813609047,0.9557154803344545,0.3548553348272565,-0.8137077705931688,0.6190971835456148,0.8819891237923163
Cerebellum_Crus2_L,-0.6509918047475336,-0.6121103982517657,0.6966935716914163,-0.4001384138526991,-0.49042984972987563,-0.8844275373510937,0.9786896622661142,0.9714100476673303,0.8144015751537999,-0.5051606738653464,-0.5065715555571162,-0.6806221286962197,-0.8216378444660191,0.4329187269862691,0.2993284242292849,-0.8692846742101311,-0.016564621372171247,-0.5296670549311003,0.8464355031651755,-0.41749917996066216,-0.6767876658132223,-0.46963269895405824,0.843380450858458,-0.8636067277627193,0.1016201125563388,-0.5312896941135938,-0.5874655642794625,-0.1408852543013879,-0.30686114378718826,-0.40097793976707924,-0.47878690211773167,-0.7247368203726803,0.5097273438676457,0.4261847759456531,0.9215168316929395,0.26076392303600004,-0.41104985251036863,0.5099873898997145,0.7635630151301671,0.8954320894709459,-0.5505295668530411,0.5782835610967351,-0.14366111834482534,0.05425563848755771,-0.4834117795595158,-0.8969499688071387,-0.7779755929606267,-0.8667732237249904,1.0,0.9282755050185582,-0.7703551866800047,-0.17495318628452614,-0.6633920483866925,-0.8595301690772246,0.991736611447152,-0.6128756875490414,-0.05367706548308195,-0.7593891770913551,-0.8874301554710746,-0.6529606355744091,-0.8041409104794615,-0.29581679218739293,0.9179870911996162,-0.35656102667758927,-0.6986025047863492
Cerebellum_Crus2_R,-0.6513606135466029,-0.5459448962665089,0.6066335453416015,-0.42746876889444824,-0.6352702385925973,-0.7266586448725142,0.9249775975319545,0.9143282073486794,0.6567385483650544,-0.44724862574210394,-0.34627295073466763,-0.5674268046804677,-0.6946978673760115,0.4554274909991654,0.312762178455023,-0.7411830208613308,0.2650080691786653,-0.5156551491954161,0.8569993582659879,-0.4460992998386465,-0.620513847872231,-0.5566666695418727,0.8752724439959167,-0.7047652812684505,0.09073266716453797,-0.46697733343723347,-0.4991224916570293,-0.010309247176202872,-0.2601229316405638,-0.3024817620230365,-0.5411760571324377,-0.6179803950209805,0.5796896071408326,0.6001704475865086,0.8392101304711428,0.12302588143811138,-0.31898386155992076,0.45927692631828226,0.7671366193655604,0.952218140927821,-0.42260824915939155,0.6622530271800735,-0.08252926797208518,-0.1361114493346205,-0.4786571866650868,-0.7565304272670057,-0.7617668850410486,-0.7091330682443624,0.9282755050185582,1.0,-0.6078651733862941,-0.13021161869947495,-0.6061312640293292,-0.8029223805221434,0.9053900906237248,-0.5196706368696032,-0.11264127911639804,-0.5617209443929811,-0.7378795047651093,-0.546654821358679,-0.5944937810161032,-0.25266745854393624,0.8477275445562528,-0.07114989694092334,-0.5387953615393793
Insula_L,0.5717933658256666,0.5745191917337451,-0.38988716626922876,0.628407391352874,0.4360303409691533,0.8758492072647318,-0.7251363620682929,-0.710203239006673,-0.6853406780716451,0.7060880514762181,0.6080912205314396,0.6678607239056024,0.8044096417051839,-0.2498457361068792,-0.06591116252082997,0.6501078062973615,0.26871307782760645,0.5573364890641006,-0.5254445375046843,0.5381621112336905,0.6322175807130419,0.34408725690986586,-0.444324270011194,0.8528151926963788,0.04142654260821313,0.5283121383286201,0.6775013500471541,0.3178025321738925,0.3316419520414664,0.5866974244272949,0.5091474886488628,0.7822547439574394,-0.07059723206595582,-0.22422147020727853,-0.6957712224504354,-0.17179763147941796,0.4883446800126549,-0.17878390990035548,-0.4613261104276076,-0.5422232075961408,0.6889778284175766,-0.16665964940362396,0.3709685897223504,-0.006972224677369235,0.5830832077570586,0.7724296915643089,0.6559169840517147,0.733956134948052,-0.7703551866800047,-0.6078651733862941,1.0,0.45248961020862044,0.8229664473919429,0.8502091113217691,-0.77919364385297,0.5774045105986705,0.1691635024285501,0.6139318443240948,0.8642730313598206,0.775166014859259,0.7267502786311073,0.44092124592946236,-0.6823580933832464,0.5679649143642909,0.7613366638061225
Thal_PuM_L,0.10130166644649591,0.16362063071936583,0.19527476352077996,0.3917104257835817,0.41384959574823654,0.3449838471851636,-0.22633395500772366,-0.034147047069850237,-0.030447007759166617,0.2690346731229834,0.23835330429602455,0.014310948109323337,0.33509080760648247,-0.37397935744377775,-0.05490519470893265,-0.13462649190632336,-0.1381221962988452,-0.10059011922350704,-0.17406066412830126,0.41939137937152327,0.5089263571656145,0.49565677319859774,-0.021637343020809767,0.2164583476489235,0.711858166156833,0.6836271357157926,-0.13178194664285278,0.556957183648193,-0.3151133966317974,0.4679466115618978,0.17794798428036313,0.5224320140990995,0.2826106291675342,0.18211932638608389,-0.1782001662493342,0.5865950393244485,0.1280285492420537,0.23485324932848947,-0.2273149925890485,-0.08977608850937036,0.1077442140891636,0.24720842915511007,0.5361635403492565,0.2155253310484077,0.172053697836113,0.08319162722917028,0.11576462205981275,-0.07957414607294752,-0.17495318628452614,-0.13021161869947495,0.45248961020862044,1.0,0.3680445843449358,0.22080788085914166,-0.19522819468037753,-0.12358465525604999,0.7130294766791108,-0.05848543913065614,0.4135752821389264,0.08025743853083214,-0.021685444909010032,0.08094138235884596,-0.1484504218395279,0.1748934655043633,0.05429377361668634
Hippocampus_L,0.5596737568140746,0.5854435389044729,-0.1751011384987514,0.7747495792052024,0.5293583467546503,0.7060314768053008,-0.5891555770755499,-0.6028454581840723,-0.4605224566779939,0.7022920991528346,0.5662091518075135,0.48247837094262686,0.7425635863400847,-0.19457672152390776,0.0934371119154803,0.46268703305056635,-0.016607427765463905,0.5354326782236253,-0.4549641572879285,0.541152478097191,0.5832901777937199,0.4608730152840705,-0.4149831239204978,0.6563259863125915,0.004159226423057809,0.452966798514757,0.7055649027963954,0.31012335997961077,0.39798617863865887,0.5483859206254196,0.6408413726027378,0.706340963692201,0.011436228652563453,-0.3362919624473137,-0.5439358229470986,-0.03361319929137217,0.4148484903240349,-0.033751649791690985,-0.3954491864761672,-0.5336853170493533,0.5327041603109184,-0.1671460456463528,0.4943374670651711,0.25562116186086176,0.6176512983603837,0.5607019467933824,0.6010958754328941,0.5607051225191085,-0.6633920483866925,-0.6061312640293292,0.8229664473919429,0.3680445843449358,1.0,0.8708045810973578,-0.6383831380228719,0.548368726802117,0.3608316956645761,0.35829536198754175,0.6937924991509463,0.6153489133698758,0.47241981639162944,0.4773727305267873,-0.5421794071360495,0.2550012912190202,0.5564107967084239
Hippocampus_R,0.7719015481524142,0.6680673405584897,-0.45448683645337506,0.5979763550720024,0.5866204709189164,0.7978485472212725,-0.8011180574129291,-0.8545902602716751,-0.6590687026605708,0.7743048617582641,0.5708662682935568,0.7281907651000172,0.8120429494660231,-0.214584223530709,-0.12104144815918502,0.7498421746046546,0.035181560572930155,0.6853075545413357,-0.6513969106398337,0.631224071852137,0.6401419518302321,0.4181022770741898,-0.6272615826300411,0.8368476360492085,-0.15112801082014188,0.4040742180334677,0.760251106683443,0.18012591695250277,0.5131883295585583,0.4699025108370221,0.6697778421506928,0.6900607689171807,-0.26270304371130865,-0.4412226741439365,-0.7484776828692061,-0.22109431137285007,0.5452460550961427,-0.2488190733403264,-0.5118952366641366,-0.7319469336342361,0.696308268684367,-0.39665854087419766,0.3082355548094035,0.18380666925479608,0.7135829767781298,0.8039939503597537,0.8293779662354261,0.7962564986202288,-0.8595301690772246,-0.8029223805221434,0.8502091113217691,0.22080788085914166,0.8708045810973578,1.0,-0.8513853219828775,0.6983402595114457,0.14853852367474069,0.6149642711254404,0.7873228692695493,0.785404552691034,0.7104781513582088,0.5737588906874312,-0.7383715417980822,0.34326108675685457,0.7641603616205135
Cerebellum_Crus1_L,-0.633530664243254,-0.5774988388016639,0.7424562048321539,-0.3739198112041988,-0.46123395730683137,-0.8855682793707162,0.9790145281908077,0.9751755181541342,0.8415047112138707,-0.5009209640861929,-0.47530802653517573,-0.6875548834963966,-0.8035105483703268,0.43528473857327005,0.3331583439980699,-0.8801307332764359,-0.07288039956159642,-0.5155876150684161,0.8503544127755517,-0.3941479657958196,-0.6503402308412789,-0.4398637196430079,0.8403603914596098,-0.8801860942449693,0.0808349755253258,-0.5356211959938442,-0.5711324160224854,-0.14076207061655574,-0.2783448958079148,-0.3821930473045132,-0.432622038350245,-0.7212047632867401,0.521200039526961,0.3882761763052058,0.9347002455209672,0.27810207647178925,-0.3878539866778809,0.5542442172134338,0.7745151788875629,0.8826237949134876,-0.5493723548080233,0.5863176810696683,-0.10236846496479708,0.11169220888603941,-0.448373511266285,-0.9149767767322101,-0.7739146216228829,-0.8772131451345062,0.991736611447152,0.9053900906237248,-0.77919364385297,-0.19522819468037753,-0.6383831380228719,-0.8513853219828775,1.0,-0.5910289380257092,-0.0457346686145706,-0.7835910522159969,-0.8911941723799438,-0.643771166876339,-0.8261153222076021,-0.27555797267286575,0.9316411259624735,-0.4134933319287357,-0.7137162236914627
SN_pr_R,0.6598754544277667,0.6054456893864838,-0.381926506451391,0.2317188678784654,0.2077709768920916,0.5365209574801394,-0.5207520096103188,-0.6202268224381158,-0.5756862184800362,0.6868980203862877,0.46824145874390916,0.5085967450275777,0.5767114924253416,0.009337617070380885,-0.12240376709240454,0.6838570244104722,0.3318949607909943,0.43610411445082714,-0.35132762662304834,0.36996449786153784,0.2727638447323434,-0.03272757274908863,-0.38449888028503415,0.6547938880075966,-0.42607649772856704,0.02735590107922243,0.5973402652076232,-0.011221080643297117,0.5849642303309442,0.20668547480339725,0.42294171179617573,0.32052836960535463,-0.2209279721436736,-0.3555931770164655,-0.5026839752445154,-0.47550277630746973,0.6242072067191828,-0.21247610235210163,-0.17259826067313563,-0.46001047642201587,0.6685728645419892,-0.281709023932698,0.09075005026888804,-0.08950181348688858,0.7036751171303474,0.6457115291383151,0.69679516125966,0.7043898906150279,-0.6128756875490414,-0.5196706368696032,0.5774045105986705,-0.12358465525604999,0.548368726802117,0.6983402595114457,-0.5910289380257092,1.0,-0.21444603459730865,0.6167842177221527,0.48693947764666107,0.630759673191412,0.6916294723081674,0.6210216725147043,-0.48106836911703804,0.3703484660294295,0.6838316107242052
Thal_PuL_R,-0.05266845671007016,0.17562497305862168,0.26656034345211904,0.3365442984812882,0.31245507306836245,0.08028207296715192,-0.07151869154334344,0.03580873333823592,0.15808043085492213,0.17633261674786865,0.17234551772564277,-0.24501437530736803,0.17624698604963568,-0.19136501850129703,0.013897102381487184,-0.29258439118841983,-0.42393396828567104,-0.20007467662405876,-0.036061492889303444,0.26195257748491774,0.3646574263913583,0.490447912302322,-0.07958163757800969,-0.03290954567985783,0.6853247794602059,0.4215245182259629,-0.1046967385861143,0.5780280811989172,-0.3253851969868184,0.19590833111119424,0.17391606290862235,0.24389514482523578,0.16335573358739391,0.034047589005266526,0.07111750424944115,0.6626079627271595,-0.01962305864001467,0.35420913765081363,-0.0585466771005079,-0.09292119927134425,-0.0960223682105201,0.07664717915017202,0.557265591133779,0.5075057486977747,0.07742637364951326,-0.18863879389957608,-0.08368291374188544,-0.20697810475937672,-0.05367706548308195,-0.11264127911639804,0.1691635024285501,0.7130294766791108,0.3608316956645761,0.14853852367474069,-0.0457346686145706,-0.21444603459730865,1.0,-0.3377154432780579,0.13224690934400896,-0.18411148411068973,-0.2934734717736459,-0.005088351647215857,0.07519764077566066,-0.1658463285075505,-0.13041618372003164
Temporal_Pole_Mid_R,0.5014872572251552,0.34943111057109016,-0.7419986849493246,0.10026937722473257,0.031190966634160468,0.7064570533927801,-0.727994975584792,-0.7702733216274269,-0.8105924003977053,0.4001825537598859,0.3367108354065559,0.7162132438191019,0.6196697049205945,-0.18680779625526506,-0.24636850451534856,0.926378164702039,0.526916700869043,0.4734776031700344,-0.6479074961096197,0.13455201883959017,0.325908148179987,0.050492480814331935,-0.528434266600546,0.8270856163435001,-0.3276385974501811,0.3200117001676682,0.5111509607468405,-0.08330544874084732,0.3085406677140529,0.29767122888202874,0.12412246653731285,0.527052624677221,-0.35772313126179617,-0.09182870332895066,-0.8127027003615384,-0.5985788268925399,0.4055391867332098,-0.6976303186101587,-0.5121419621041993,-0.5283209152482475,0.6402289819371837,-0.3463979781595101,-0.12617918425022664,-0.4826713612185086,0.2908069982264274,0.9105782324851147,0.6988674847696127,0.9028804850494294,-0.7593891770913551,-0.5617209443929811,0.6139318443240948,-0.05848543913065614,0.35829536198754175,0.6149642711254404,-0.7835910522159969,0.6167842177221527,-0.3377154432780579,1.0,0.716028568016829,0.5977740634710899,0.9608905988096873,0.2787491979735013,-0.7930765612518503,0.7197753009480831,0.7872465780580897
Angular_L,0.6087374341030466,0.5967219522149517,-0.5230329079653039,0.45612380206280284,0.49432486692930744,0.9844230338847975,-0.8670893867360103,-0.800858523414957,-0.7835440171870688,0.4427746545445114,0.582995407299928,0.6558958857640885,0.9004052967492495,-0.4834471221039238,-0.17014670764005524,0.7421334086493795,0.10042309963740097,0.44660412228158886,-0.7482647954999353,0.4870804311571609,0.7870811480577806,0.4808098572083112,-0.6204125607764593,0.8339474999083725,0.0839810978789874,0.688394692266105,0.5171852148229562,0.305137428601886,0.22931696629577084,0.6403806755577665,0.5056214518061793,0.8989956633257205,-0.19328287891166113,-0.2577959884956615,-0.8851491505389629,-0.1106541215853744,0.41763402600943883,-0.3498115153089915,-0.7492511242730335,-0.6936367327005595,0.5215303238010878,-0.26850298008212015,0.32727891166239026,-0.0807956514777722,0.4160953610804376,0.8488519859716817,0.6453538694726303,0.7542737739539113,-0.8874301554710746,-0.7378795047651093,0.8642730313598206,0.4135752821389264,0.6937924991509463,0.7873228692695493,-0.8911941723799438,0.48693947764666107,0.13224690934400896,0.716028568016829,1.0,0.671012246462743,0.7559271390947343,0.25736000237074286,-0.8668927417311999,0.44654181892552375,0.6383789610439731
Frontal_Inf_Oper_L,0.753846490431269,0.6085884679745861,-0.2997073711851517,0.46226495615239793,0.4498106712154409,0.7109719491242044,-0.5848105482901166,-0.6523541991493595,-0.5747431256353133,0.6836054984424002,0.5435886216297608,0.7893149658684786,0.6771890562800779,-0.08773822630502708,-0.05439127755919707,0.6904934410831567,0.19255802241901107,0.7356453953725987,-0.37758095254242946,0.6592061185909599,0.504960610868704,0.15153776229207233,-0.35568003051229535,0.7262433007760999,-0.2894842321891596,0.2128890116405112,0.6978432245668186,0.08696572646829186,0.5604867074980807,0.45499720785556874,0.6612215993946648,0.561919065197868,-0.07972438260246147,-0.3567024430324024,-0.5744073261737697,-0.30487653443986235,0.5542544441463512,-0.12900583347832076,-0.2810352232281174,-0.45145214115675797,0.6771896595034843,-0.1689822736095915,0.24846833824086595,0.049549034156555836,0.7248378486119096,0.7386474169213804,0.7003125905126494,0.6863116813609047,-0.6529606355744091,-0.546654821358679,0.775166014859259,0.08025743853083214,0.6153489133698758,0.785404552691034,-0.643771166876339,0.630759673191412,-0.18411148411068973,0.5977740634710899,0.671012246462743,1.0,0.6786797518311027,0.5649154281338561,-0.5480801830244125,0.37344232971343944,0.7536877909565215
Temporal_Pole_Sup_R,0.5319477695520171,0.42976808455534665,-0.7312520740442267,0.20797375627508383,0.06499184004101136,0.7598578035647581,-0.7618054700738331,-0.8151550389051284,-0.8540910445229523,0.5252679861448888,0.4273833393376809,0.7366458275705815,0.6725771511459124,-0.13331314841077344,-0.24082136947942656,0.9396056393387091,0.5483378984866892,0.5174135039536398,-0.634763497230142,0.18868667115958548,0.37974303094052914,0.05520147308611204,-0.5479192601069648,0.892292478720947,-0.33941055581915724,0.30980379854038315,0.6129537049225865,-0.010758467205617931,0.3967656962585873,0.31268722222857914,0.18368197588299218,0.5499895431144212,-0.35827039202762795,-0.15841879649738974,-0.8096893008452943,-0.6356081068572184,0.4631800951313521,-0.6130739075896627,-0.48929559757962937,-0.5637940623337845,0.7163715637799237,-0.3592840981344401,-0.05132972116324521,-0.4181749842083353,0.39382583148622413,0.928554997825395,0.7291075129122231,0.9557154803344545,-0.8041409104794615,-0.5944937810161032,0.7267502786311073,-0.021685444909010032,0.47241981639162944,0.7104781513582088,-0.8261153222076021,0.6916294723081674,-0.2934734717736459,0.9608905988096873,0.7559271390947343,0.6786797518311027,1.0,0.35305739165181416,-0.794158728840753,0.7467057717747981,0.8624046173643847
Cerebellum_4_5_L,0.6247675731938176,0.41748607871490134,0.11423398803211204,0.29272252858511516,0.3661765449211094,0.2759022029371279,-0.19403748135797916,-0.32657912769714376,-0.1800858315730261,0.6403377940307364,0.4104976924112233,0.5004486630405768,0.5175363299835055,0.07463605263422392,0.06528981299014057,0.32882847574942514,0.11167496406689835,0.4990473380108953,-0.16870906587527895,0.56930933568057,0.3305714870843667,0.18799014042311926,0.06343709822759581,0.4927117970983845,-0.20964994037536888,0.12254931014002372,0.5536770562241558,0.04164697950087499,0.6257226857096084,0.4674588778463832,0.4580472611410335,0.31396917145281256,0.2776177735556174,-0.09216027843740855,-0.21971750480709046,-0.14143449927201007,0.822589187447568,0.19463434607296642,0.06023186464225398,-0.13326712290829676,0.7297076264990197,0.20519199196562254,0.3656658650800033,0.2653895552485751,0.6230400568858956,0.3624783297565991,0.5872747219297031,0.3548553348272565,-0.29581679218739293,-0.25266745854393624,0.44092124592946236,0.08094138235884596,0.4773727305267873,0.5737588906874312,-0.27555797267286575,0.6210216725147043,-0.005088351647215857,0.2787491979735013,0.25736000237074286,0.5649154281338561,0.35305739165181416,1.0,-0.1820555839704674,0.2609340599540494,0.5022873980170098
