,Frontal_Sup_2_L,Paracentral_Lobule_L,Thal_PuA_R,Red_N_L,OFCpost_L,Vermis_10,Rolandic_Oper_R,Precentral_L,OFCant_L,Thal_PuA_L,Thal_VPL_R,Rectus_L,Red_N_R,Supp_Motor_Area_R,Cerebellum_8_R,ACC_sub_L,Temporal_Pole_Mid_R,Vermis_8,Thal_LGN_L,Supp_Motor_Area_L,Temporal_Sup_L,Cerebellum_9_L,Frontal_Inf_Orb_2_L,Thal_MDm_R,N_Acc_R,SN_pr_L,Cerebellum_8_L,SN_pr_R,Amygdala_R,Cerebellum_Crus1_R,Thal_VL_R,VTA_R,Vermis_9,Thal_MDl_R,Rectus_R,Frontal_Med_Orb_L,Frontal_Inf_Tri_R,Temporal_Pole_Sup_L,Vermis_6,Insula_R,Temporal_Inf_R,Cerebellum_6_L,Frontal_Sup_Medial_L,ParaHippocampal_R,Temporal_Mid_L,OFClat_L,Thal_PuM_R,OFCmed_L,Precuneus_L,ParaHippocampal_L,Cerebellum_Crus2_R,Thal_VA_L,SupraMarginal_R,Thal_PuI_R,Cingulate_Post_L,SN_pc_R,OFCmed_R,Cerebellum_7b_R,Temporal_Mid_R,Postcentral_R,Amygdala_L,Fusiform_R,SupraMarginal_L,Frontal_Inf_Orb_2_R,Precentral_R,Occipital_Mid_L,Thal_LP_L,Cerebellum_6_R,Parietal_Inf_L,Frontal_Mid_2_R,OFCant_R,Cingulate_Mid_R,Angular_L,ACC_sub_R,Thal_PuM_L,Thal_VL_L,Precuneus_R,Hippocampus_R,Heschl_R,Temporal_Sup_R,Cerebellum_3_R,SN_pc_L,N_Acc_L,Parietal_Sup_R,Frontal_Med_Orb_R,Cerebellum_4_5_L,Temporal_Pole_Sup_R,LC_R,Cingulate_Post_R,Parietal_Inf_R,Temporal_Inf_L,Occipital_Inf_L,Cerebellum_Crus2_L,Thal_IL_L,VTA_L,Cerebellum_3_L,Occipital_Sup_R,LC_L,OFCpost_R,Cerebellum_10_L,Thal_AV_L,ACC_pre_R,Fusiform_L,OFClat_R,Lingual_R,Pallidum_R,ACC_pre_L,Thal_MDm_L,Thal_MGN_L,Putamen_R,Cuneus_R,Parietal_Sup_L,Vermis_3,Lingual_L,Thal_AV_R,Thal_MGN_R,Frontal_Mid_2_L,Olfactory_L,Frontal_Sup_Medial_R,Cerebellum_4_5_R,Frontal_Inf_Oper_L,ACC_sup_L,Caudate_L,Angular_R,Insula_L
Thal_AV_L,-0.5672656824465924,0.04390219878812947,0.4811860859202779,0.683473232384587,0.7144791128297604,-0.3716990644839913,0.5656863676222184,0.07487174055790162,0.5676965874623411,-0.021860241964347497,0.5029936285015891,0.6153760325644545,0.3978273618767654,-0.604864009877251,-0.4742528781276172,0.7972430229954608,0.8192204546073397,-0.39510195386385216,0.16350602917989157,-0.6420332964022786,0.25929555344245514,0.2866140538180336,-0.14850313855561373,0.4455737342385473,0.18775188339965018,0.6608493897476074,-0.561993910129247,0.4635147815459071,0.5451101270777771,-0.1482823297913712,0.5145023980664013,0.690421371658721,-0.5450514719163466,0.8174382958284461,0.665613232711976,0.7507097154840491,-0.04877947398404851,0.7729617519980744,-0.21676934798929987,0.16631420417690473,0.3891886640921082,-0.5353517227704531,-0.43406551539765575,0.8119558838350448,-0.24078941581948757,-0.3475036409272749,-0.3229418676921453,0.6187331732446253,0.3862187795808594,0.7077280010191845,-0.43985049730364373,0.5301400746105479,-0.4469490066357755,0.3567387448944755,0.38348239250944205,0.27690460997912175,0.6103831029675588,-0.32054281492623005,0.5736592236687003,-0.5747335536689199,0.5267853767374399,0.2953313581270421,0.4410992627393219,0.7333200702031186,-0.7179425285958707,0.17982161380629252,-0.4189863504891467,-0.40048897104704895,0.4312554336084274,-0.6436009589373624,0.2503996154782788,0.6748465121450173,0.45638635941123246,0.7948536747298183,-0.16085129221534822,0.22861180251288513,0.4095352476559907,0.4790604804140497,-0.32021552076245874,0.27329395722849603,0.42011347402024923,0.12133185510374686,0.08541008253628832,0.15101028774552996,0.7624494836455654,0.3611153534766221,0.7815397145893576,0.23764197461876893,0.4690768872291132,0.027830883653015063,-0.4871084354815983,-0.6253758443651443,-0.5551385403127475,0.3735223960170774,-0.7489523987509337,-0.5883016136499454,0.29220899932366756,-0.3662999196965147,0.7197354354203902,0.5927308573510096,1.0,0.7654383547624217,-0.5424723591505036,-0.5705137218568378,-0.36711767600136347,0.7875195235396855,0.784489165198365,0.42503594073860423,-0.24755437933884963,-0.059395408945709195,0.26317434943038764,0.4745804105304935,-0.28104911111207814,-0.5057487770778033,0.9249986902289564,-0.28837214982560105,-0.6130717879044416,0.6213477644667104,-0.4939835787436583,0.2602519143407324,0.5638484258365916,0.7270480991154573,0.47107892411322183,0.02501155196735643,0.41310062866795244
ACC_pre_R,-0.6943655581074399,0.36321389709836654,0.5381039259942842,0.867589372066002,0.9284343171860503,-0.7113003670930544,0.56121911393645,0.48071494718603336,0.842122884491531,0.2832271125999852,0.684591569681956,0.872469860545531,0.38113154913977537,-0.6321983961707359,-0.7186124826159168,0.9370686035782443,0.9319599747610257,-0.7248322946952145,0.45093873938215967,-0.672956452147634,0.4306761604271938,0.3591402988552524,-0.12300178192832377,0.5226580542074265,0.35551921738700787,0.820767741445523,-0.8523039443717939,0.6473631366119559,0.7926542617622961,-0.325890029594881,0.49783886549794637,0.632919657996016,-0.7996112194116486,0.7659152800916104,0.8618480438205192,0.8479580491179487,-0.23015517790079956,0.7565090336058331,-0.38059290187364603,0.25857376293975537,0.4478785661623796,-0.7947429992706426,-0.5971541501491936,0.9453786413567471,-0.192767938273997,-0.5207405722159203,-0.1588850049870711,0.8863921306063016,0.7166379761944813,0.7633071377065141,-0.6638219800302297,0.6015479009076827,-0.4848679540588084,0.520733090087773,0.43541019197921527,0.26684867030888154,0.827875183960194,-0.4284794824469673,0.6829225527734586,-0.6550410805260031,0.8005976576521151,0.2912921385947624,0.8107703831816099,0.9344969179614415,-0.8842205521516221,0.496646952074481,-0.3093319955152814,-0.634427932707504,0.8169210514718188,-0.8641490829154791,0.2061156325150821,0.6665757083623304,0.8168971241121223,0.9441754464850924,0.036942839700315755,0.26388005399171005,0.709399251216643,0.7574965281669401,-0.35751701024294397,0.39045952979382625,0.4308571224238799,0.4164255558539466,0.19487227385264372,0.15547551332847764,0.827991365191128,0.3279057395486552,0.9565782219612298,0.0033318199573726835,0.413345509883417,0.14443775492189057,-0.8417904050549488,-0.8533916604293411,-0.8472833623083221,0.5869586140654555,-0.8553813624508069,-0.7483796130783507,0.5591040669982481,-0.7218747323189427,0.934208268559694,0.7182795511052924,0.7654383547624217,1.0,-0.8513077189987079,-0.8605556774243274,-0.6065528987254959,0.9333799668510496,0.9803135223340125,0.5765440302422232,-0.24691084648116238,0.031607838825903414,0.5478302469672388,0.8156024624211005,-0.02197907949452652,-0.7414003642725121,0.8297035949331404,0.011826873457961403,-0.6147353628445704,0.8398346429718523,-0.6920356380833815,0.12150420985271637,0.7161975055286992,0.9077334860778269,0.5820728330036875,0.2564957169321783,0.7708454924640893
Fusiform_L,0.7211032596695816,-0.3703991849640835,-0.27060649626904093,-0.7683386957680666,-0.831197523660658,0.8816183472261248,-0.2822837614991259,-0.4918602175453324,-0.7286979405566194,-0.17946221693838343,-0.5810659361976781,-0.7973807319620663,-0.11767544693637283,0.6463348864188095,0.8099560537497266,-0.8545586752369745,-0.8088419689002123,0.8847108494980679,-0.47939675300673484,0.6767298696746165,-0.28830940282686907,-0.11004975913708842,0.24282510228840148,-0.32175808385684496,-0.25224271090590483,-0.7146153918117123,0.92046189606947,-0.4767427433714478,-0.5885986006901097,0.4868406239862846,-0.36042160164986964,-0.5562958335959881,0.8907429459061311,-0.5703270412563785,-0.8148486232466007,-0.7272896708563931,0.32408824866401453,-0.6233408939003522,0.5971594053000926,-0.017102918834907638,-0.2184729042093181,0.8979197257149811,0.67110931002616,-0.7519495077078943,0.34176082158153975,0.573323692718638,0.13959456648488244,-0.8090451758383623,-0.6509324246931973,-0.5559384825429927,0.7473911901176242,-0.39757439667724453,0.3613673264246096,-0.3134473833858458,-0.16056761759159208,-0.06557117292927701,-0.7893657631041565,0.5140841789838038,-0.48086004432979873,0.586240118395881,-0.6126290127037188,0.06604631558489114,-0.7976074700718613,-0.8673010619038612,0.7965501319646867,-0.4839024792833058,0.08927233172757565,0.7795019971633538,-0.8128945664090266,0.83768787925602,-0.23991314614187223,-0.40452159614936734,-0.814069040179782,-0.8598036882367206,-0.0676058763444703,-0.13744568705490479,-0.6668617404335229,-0.6497659817552262,0.3440172213580628,-0.25288320158425776,-0.18727570894553808,-0.42870729239210126,-0.1472650736987738,-0.14755216659443204,-0.6532466429197805,-0.0064138909212552815,-0.8321963393893727,0.31609798774523395,-0.14372981506468527,-0.23612904534249485,0.9164135324129447,0.8754429220297381,0.8931508899874578,-0.46926737139648633,0.8038031017670839,0.8067050035538615,-0.5713420574595091,0.888656433284733,-0.8390085492379269,-0.5874229127882893,-0.5424723591505036,-0.8513077189987079,1.0,0.8688545368780698,0.8353137273596631,-0.7654902207926073,-0.8431369458924921,-0.39397890930952106,0.3532301655959727,0.07970758846404812,-0.42772765180101846,-0.834081173116096,-0.005350957659257579,0.9010968031869628,-0.6157506608375903,-0.18114341141076598,0.6238559785046718,-0.7353372896327297,0.7355942326115584,0.1848157174668298,-0.5039179605239377,-0.7607401592043567,-0.43480629291033346,-0.3387686590315092,-0.652341044125886
OFClat_R,0.6355486861274352,-0.39127612089750907,-0.33178509999349526,-0.785247956702326,-0.7993380137336129,0.7819004889635107,-0.4026940375418358,-0.5109152572077981,-0.7569227390176485,-0.1669530937809944,-0.5538229925771893,-0.7761006280886636,-0.2861360689062529,0.5476062316430035,0.7009197932882872,-0.820768516854097,-0.8105924003977053,0.7305778074584675,-0.4628128797791221,0.5831036443649515,-0.3549400620279926,-0.23612984346556778,0.1633050157025527,-0.3544486748286531,-0.3024565562950969,-0.7551914691965299,0.8315305183523429,-0.5756862184800362,-0.6074554356405536,0.372051858257902,-0.40685569510199954,-0.5458232106188969,0.7793397689788251,-0.5740894188205721,-0.7696610378772188,-0.7169078086835865,0.3180316989203895,-0.6222210705142218,0.46501825452929413,-0.11618685168125532,-0.3563062628604726,0.8037615392738524,0.5755127606541297,-0.8106363923945231,0.22351000886120936,0.5383817734787627,0.1759403813162747,-0.8241336226328898,-0.6899283831179375,-0.5855326688107266,0.6567385483650544,-0.47248826576088204,0.46921308334976897,-0.3727900076395393,-0.3142228526180634,-0.17361289439167482,-0.7501907990214368,0.4633925386140414,-0.5444961218660119,0.6182956729947597,-0.6340654757427865,-0.13852714830445984,-0.7866822417895538,-0.854062691993617,0.8151082761315211,-0.4853488955543332,0.12559886098577344,0.6598448708176611,-0.7976282355333306,0.7934989864635169,-0.16637349242389637,-0.5128978431950965,-0.7835440171870688,-0.839229850595576,-0.030447007759166617,-0.17041563281579147,-0.6651390160789592,-0.6590687026605708,0.36703259882423495,-0.2737736716249793,-0.30745472640530275,-0.4216694469039245,-0.1520387841426192,-0.11497142555234206,-0.6746388496708031,-0.1800858315730261,-0.8540910445229523,0.1419346552196211,-0.2844220211981579,-0.10443412071175454,0.833525136840436,0.8189008548484117,0.8144015751537999,-0.5084446981918542,0.787990285474457,0.7559917314062848,-0.49846753050618703,0.7775406116609416,-0.8352398657621685,-0.613932990642389,-0.5705137218568378,-0.8605556774243274,0.8688545368780698,1.0,0.6399141036966525,-0.8177418122159615,-0.837837816123655,-0.38606383314145987,0.2782881683928768,0.01834667614575844,-0.4669382816655543,-0.7770660702623455,0.016309363815466722,0.747674897677971,-0.6543902471800301,-0.10230448427506984,0.5217420622283028,-0.7063164419925904,0.6612337656033701,0.001080463088895102,-0.5747431256353133,-0.7519599504958847,-0.4505844349248912,-0.22089789109022478,-0.6853406780716451
Lingual_R,0.7363544067110955,-0.2462282215503229,-0.1913313873413922,-0.602712790737066,-0.7071772351504092,0.8499182942769001,0.05264656900149116,-0.3617055438824825,-0.4486951964577118,-0.21932004988465414,-0.4691685698227637,-0.6806486453008898,-0.05142806932518592,0.5748533629143175,0.8634812881930782,-0.7005654926604267,-0.528434266600546,0.8633420471774096,-0.45301733498232793,0.6487438171065802,-0.3068134314121433,-0.19197065926235327,0.22764105996282777,-0.37210585186060685,-0.06303798014633516,-0.6449493707605773,0.8513838465143835,-0.38449888028503415,-0.2901503706537356,0.7399144799521531,-0.21405510773048245,-0.6070020712758534,0.8834522893576477,-0.4295866808683248,-0.7468907124654861,-0.5082882960190758,0.3851911151338328,-0.625622263393092,0.8372155819918667,0.009720642313837877,0.19578048349117014,0.915329848022581,0.7022814616046092,-0.5440000910576299,0.2945646175786591,0.38573958890139987,0.032172874805556737,-0.5243145230209755,-0.4754820298518754,-0.562147651660312,0.8752724439959167,-0.4355239313404781,0.13130899513017955,-0.2871090002124764,-0.03897859938626267,0.22042214908863586,-0.7235596115228807,0.7508001639357275,-0.06588762263596447,0.37716117010040723,-0.4529896757709868,0.4494072372020334,-0.5798737140830654,-0.6640448250246691,0.5637357818191518,-0.2906401060252038,0.06346320815643615,0.9244195700057799,-0.6139322508978533,0.737691150262462,-0.3608481163448195,-0.18881019801415233,-0.6204125607764593,-0.6929382767091037,-0.021637343020809767,-0.22222434742033653,-0.5722200676222579,-0.6272615826300411,0.04891167139210585,-0.12526883852406767,-0.004832002484434449,-0.2794568768916923,-0.3811704499283796,-0.3041828081988341,-0.4676319284189436,0.06343709822759581,-0.5479192601069648,0.4992668246213148,-0.06094999837268409,-0.37711865351358664,0.6486085549122792,0.8463447259452032,0.843380450858458,-0.4712268382309603,0.5865144356839379,0.7220346147518492,-0.5104016888551856,0.7128020265881142,-0.679925312991875,-0.640108606904703,-0.36711767600136347,-0.6065528987254959,0.8353137273596631,0.6399141036966525,1.0,-0.5602814305851687,-0.6637498671297871,-0.22397518881530318,0.4348268424742224,-0.11932955518909207,-0.2838691126695007,-0.7031267355321947,0.039747124077992524,0.9568800275227172,-0.3699935690116066,-0.23914306800594928,0.624108284595266,-0.6584672070489266,0.7408975618978767,0.311435727044725,-0.35568003051229535,-0.6356883477662366,-0.5180226413705344,-0.4016346290219458,-0.444324270011194
Pallidum_R,-0.6112520504228321,0.28042478111955826,0.5619583965457194,0.8580610291029264,0.8642652666169987,-0.6634909385708236,0.6099881629969884,0.35915595739599576,0.8103568568461579,0.16833333214986632,0.6553829919264631,0.8434317285887397,0.4952488243771568,-0.5912240120967396,-0.6407257571679363,0.9189816820816403,0.9244610975027339,-0.5974123626776272,0.4837626521560229,-0.6331143552177898,0.3889688574703909,0.3951150028358478,-0.012583710610942397,0.49455251428140656,0.20907551494367027,0.9039211954122925,-0.7696250105340786,0.7886688375732911,0.7314708622354824,-0.28696954561133164,0.5929352138531515,0.6920968963336349,-0.7150747914073099,0.7210807759248581,0.8356094412120346,0.863073890544289,-0.10337083541153225,0.7683408877959073,-0.3603813658432537,0.20019031786877828,0.48632717406189374,-0.7333328844396609,-0.5142706007732312,0.9595102899615096,-0.23752517174650528,-0.3174749911518416,-0.3059591880131498,0.8278417776798398,0.6290070080879292,0.7837982731601334,-0.6335029584483163,0.6539611178906143,-0.5910445832575093,0.5675418250591034,0.4600061297005096,0.3476509716999598,0.8256724082455779,-0.49363335344191106,0.6214250700294526,-0.6740057292102807,0.7208025695994288,0.33426644372193576,0.6872740410480724,0.9348570205358021,-0.8923387016795304,0.28050062249582913,-0.4650163141537678,-0.5936890719159013,0.6983893948260059,-0.7832124618568617,0.31379678218256507,0.703365178567807,0.6834910879594005,0.944568885903095,-0.14257778773720256,0.25020297910628475,0.6081016841341732,0.7280138689505418,-0.3407199030578424,0.35980787340820636,0.49732147291870044,0.37513568411616205,0.1415727483033321,0.1112038929720567,0.8740553003316286,0.4159265567129762,0.9512233001350797,0.13061980513392174,0.466055529244022,-0.023535891913190242,-0.7465238370183034,-0.8209976547460331,-0.7882196370868992,0.6694727220442036,-0.8662848903162196,-0.7327710588175389,0.3801050983916654,-0.6071026550708031,0.938160827584069,0.7472406537745542,0.7875195235396855,0.9333799668510496,-0.7654902207926073,-0.8177418122159615,-0.5602814305851687,1.0,0.9191937809508662,0.4722486280424772,-0.25331860579787574,0.006786345808092069,0.3855225278781944,0.6778031548959234,-0.12831853571579024,-0.7106288212177349,0.8448566202540627,-0.0481207140538023,-0.5561763124269443,0.7934290774522573,-0.6085468839400323,0.2551819113671347,0.7019479180750847,0.8672464369899027,0.5591250093940521,0.0778740173016427,0.6592116653349723
ACC_pre_L,-0.7860013338408949,0.4001450634091616,0.5346284483957068,0.8624184177151497,0.965764160435389,-0.7318665721046341,0.48922580494375173,0.5137174810783893,0.7768295086239476,0.3301574696094409,0.6699934935589703,0.8948475224199537,0.3900378773872109,-0.6243382758067911,-0.8043544557977073,0.952480172176545,0.9105782324851147,-0.7763119622433071,0.4697426744940812,-0.6921543778953982,0.5393445590239939,0.4130572330334161,-0.14849205553287803,0.6014764109299581,0.35339499079861564,0.8463265832240495,-0.8977585977532471,0.6457115291383151,0.7472047116946429,-0.4565378221343948,0.45907451393709797,0.7072176419831961,-0.856851106365952,0.8043473404868091,0.9118120020681314,0.8350875678540662,-0.32061401473501944,0.8411232458985588,-0.43773049238875644,0.3192730767420956,0.30864516307416384,-0.8515934102414058,-0.6843828106842668,0.9412600483341098,-0.10638951886293432,-0.5022278206831853,-0.06433812478294242,0.8437033575870372,0.7599816293064932,0.8395655016176695,-0.7565304272670057,0.6858359308710007,-0.39318764120838884,0.5346904710476141,0.48786778587430046,0.18819480808796163,0.8771490524500253,-0.5212778717976786,0.5898352669674236,-0.593688809055785,0.8099426833038416,0.1911578879392991,0.8248463618102482,0.921599460353781,-0.8462302898952022,0.5425334584927819,-0.2751835596732118,-0.7133231303169201,0.8421857027007585,-0.9210076434712895,0.2727235317055283,0.6692429691716593,0.8488519859716817,0.9512834400773282,0.08319162722917028,0.3680256102331581,0.7806503431177355,0.8039939503597537,-0.25414665764412314,0.4114410112983031,0.4580094843087554,0.4022144098685043,0.33815505825171194,0.2563024168979124,0.8237042301916183,0.3624783297565991,0.928554997825395,-0.08485126213414751,0.44556990170063343,0.2646209770535018,-0.7863236442638438,-0.8979187682787025,-0.8969499688071387,0.6219910509081391,-0.8292835161284904,-0.7300981843888628,0.6449326270872928,-0.7046758201997848,0.9527769306512945,0.798465753086143,0.784489165198365,0.9803135223340125,-0.8431369458924921,-0.837837816123655,-0.6637498671297871,0.9191937809508662,1.0,0.561090338127224,-0.2700738693299274,0.16379729818074715,0.6105052015347325,0.8634561111715692,0.008734657235190905,-0.7834143537568068,0.8055998515962193,0.0316596764068672,-0.690881913953796,0.8788708214380336,-0.7865649208833456,0.14323963004948997,0.7386474169213804,0.9579570888943022,0.6998153874195557,0.3557872034257093,0.7724296915643089
Thal_MDm_L,-0.34923175668006673,0.48893805955717773,0.7740293314726736,0.6307260507920255,0.5969356979023858,-0.18145331009036858,0.6467907001286417,0.38706373741239314,0.5001169404229262,0.6492672623438986,0.8313564950460866,0.5386764779103957,0.30185842447394196,-0.14252248141254617,-0.39456943722147514,0.4772209593730011,0.46784129024559523,-0.37825229916565317,0.2593306540038595,-0.16030119541412893,0.3379547811069298,0.5060513747390984,0.18442895753882754,0.4988301921800186,0.491248833424348,0.4135915142647958,-0.46435919495532013,0.39640771692771254,0.7654578451669711,-0.15813993615708505,0.5201721699171601,0.13666224974529528,-0.3634498678005651,0.6460709969127051,0.5371688286559994,0.403421951870969,0.07560973923553956,0.3623508643492144,-0.03134098775325833,0.6581312661336131,0.3320909343051709,-0.382990773038054,-0.3005048081321314,0.5748077828774543,-0.0458080982478561,-0.25129448935577386,0.23696107657646884,0.5392170637845628,0.5384945670360651,0.5745687641696815,-0.35408674861315276,0.33832054352463664,0.06418392149519223,0.746768390129383,0.5820590801266641,0.2741775068633339,0.44584161423343127,-0.10917238793519404,0.650849957572581,-0.053570316125570665,0.8108128236456085,0.36297938289332454,0.5032975408652958,0.5949136259303296,-0.2707397551953064,0.39469478200080477,-0.01918172113865485,-0.2860455067695723,0.5028727780006802,-0.41804194386353616,0.19866079857986588,0.7407827524120274,0.523849419240367,0.4760118277874026,0.38293497005310684,0.36775127948801384,0.5416849886274699,0.689989622581225,0.03684540971043987,0.7475896583223233,0.4096853599807029,0.42962468568799134,0.1771435852289972,0.2758103801852807,0.36504316366208195,0.48861258362357163,0.5719639751102095,0.1224810474213823,0.6606431499758838,0.3161050935826549,-0.5211870045086134,-0.48596552883940985,-0.49459761517892115,0.38536619285195256,-0.33889783606060486,-0.19150789529266637,0.49241985283047984,-0.29149562120969874,0.5678504728279915,0.42092575200005367,0.42503594073860423,0.5765440302422232,-0.39397890930952106,-0.38606383314145987,-0.22397518881530318,0.4722486280424772,0.561090338127224,1.0,0.10197309736269371,0.21514339177076522,0.5408107360856779,0.5191718498423633,0.3570939806641181,-0.28265238464871145,0.5769452670194105,0.15574294670430958,-0.3000160228450351,0.577439481499501,-0.38725628862608,0.19744359548795842,0.5694322465079329,0.6059867314048185,0.42332990186125713,0.4155369054039189,0.7776989132013433
Thal_MGN_L,0.286610410330851,0.14772517896328966,0.09738302107246449,-0.18631916784242594,-0.254861630187045,0.36872480702916144,0.07390955614744507,-0.023814843334412885,-0.24368884256479348,0.19234866407502718,-0.029086026302338894,-0.2708090163746096,0.1441101292144374,0.3736191429535954,0.2767457180447082,-0.2670293809204679,-0.24636850451534856,0.27317957625276174,-0.08277449291655724,0.404284862789921,-0.0474540064352663,0.02354788776834629,0.22237149087114397,0.04402535341238761,-0.11537518694990424,-0.29686079579450264,0.3242081410604646,-0.12240376709240454,-0.006026491243260448,0.21449902303437673,-0.17645917546778747,-0.4227725561065457,0.35318229942181206,-0.05968053082854023,-0.24588666069340906,-0.22431093605340163,0.24181309889820513,-0.2501003043137533,0.3987062037086,0.1431631993989408,0.008419921116210956,0.3746448668707507,0.24852026263474777,-0.2624801620885901,0.28478821973607094,0.16303654195583706,0.07826326653964989,-0.2062783716427422,-0.006477943196561825,-0.24841081053198713,0.312762178455023,-0.15044944339879987,0.20598570697026544,-0.04411569113837381,0.09777508819934717,0.2056908848237707,-0.191932718643932,0.308571044413225,-0.04073917594922756,0.3075107462441322,-0.012743164816344259,0.23104880345058132,-0.19116244072720623,-0.2183656195076654,0.33188879534100435,0.014061046837111745,-0.0631145047573564,0.38408702850373694,-0.1610913186398851,0.29607229336887037,-0.08837828963742009,0.010048900785177742,-0.17014670764005524,-0.28598700730718124,-0.05490519470893265,-0.05055634371058041,-0.08423145373645252,-0.12104144815918502,0.19159688869747007,0.0986078692309448,0.05887198907922479,0.04543228761440271,-0.10376429818263827,0.06561392010282195,-0.22732070542298188,0.06528981299014057,-0.24082136947942656,0.10257966229828855,0.016707270374428904,0.026521031919895285,0.25310229639389575,0.3330344986925341,0.2993284242292849,-0.05337147564336374,0.40622627629025854,0.4241495026210396,-0.09608885079657158,0.30284337485828955,-0.22345621850596345,-0.32664641925931626,-0.24755437933884963,-0.24691084648116238,0.3532301655959727,0.2782881683928768,0.4348268424742224,-0.25331860579787574,-0.2700738693299274,0.10197309736269371,1.0,0.0859102216414637,0.0967240714170573,-0.23245155626054548,0.27716638779662034,0.41391056844101515,-0.23430060217247545,0.06678725523853848,0.26166619802699254,-0.21948638261866105,0.2579680014763079,0.20735255492597698,-0.05439127755919707,-0.21343751546503434,-0.17714230866507236,0.02836965309519979,-0.06591116252082997
Putamen_R,-0.3133606256275073,0.5319030886147964,0.2881679568016474,0.09026569875481827,0.26345502164491974,-0.058534846362463366,-0.09686603549057829,0.5560819051464824,-0.1098267516682774,0.587731453143746,0.15210085124736542,0.23171945291286566,0.2954301320583766,0.35858565133071507,-0.4081691199168041,0.05022692966182989,-0.13778550866482384,-0.22138847366304526,0.41849488797756185,0.2232354825552953,0.8483559171905511,0.5900897175209472,0.30307477829667245,0.5995150193195631,0.3098937437190115,0.19513336352592692,-0.2366544691769147,0.20485884354594924,0.010906724414836002,-0.6349536394256815,-0.05084782898966253,0.25411722410207044,-0.24291073983462416,0.2758041497684148,0.2625332982647951,-0.13285966847953368,-0.32684801199054675,0.31277668037438194,-0.14586711127932767,0.7712912907788653,-0.5589368229612441,-0.234388969612283,-0.3056927874231358,0.05501690652533701,0.7776746135592747,0.10831019552291317,0.7160225885941308,-0.05658730135334526,0.4725280942555415,0.4202181814891453,-0.43822710257399944,0.6193657812353281,0.4490389851402572,0.39681689476782656,0.6589570854132282,-0.22316678943500617,0.2686620873580033,-0.4096310170010286,-0.33702546572332936,0.3986748208839267,0.3722396644037972,-0.23804912462604488,0.3250617486551623,0.003399697203519098,0.22292387445734999,0.45800251250516766,0.16862870843786515,-0.3384524369297378,0.3564071640947508,-0.2650327622414314,0.21595753366795278,0.25866417692458504,0.3597303630841524,0.02233157581691512,0.4146070930315716,0.7941329991749739,0.5656495120311216,0.5076639720708213,0.6695486078051053,0.3827231956751245,0.38694334793537993,0.24666792626108847,0.900520096922746,0.5323501138786637,-0.10491694978519978,0.4644164147807096,-0.0703000542711314,-0.3831725157512444,0.41891110505806944,0.5716924732725885,0.2090770803174845,-0.23072209000207883,-0.2922259810338826,0.42686449429209444,0.19878757816007195,0.2670428779237524,0.5182278685376559,0.12439242558456469,0.16023982014236635,0.4897130237479355,-0.059395408945709195,0.031607838825903414,0.07970758846404812,0.01834667614575844,-0.11932955518909207,0.006786345808092069,0.16379729818074715,0.21514339177076522,0.0859102216414637,1.0,0.5498436226771749,0.37234129618181455,0.4709049820691702,-0.08175959726580224,-0.11576794589692407,0.36678617583109685,-0.10843138829113835,0.35593433486718684,-0.42398420267615006,0.34423966072207973,0.44464560102708317,0.3723387008747038,0.7591988758176118,0.556629812576724,0.4120034944374839
