,Heschl_R,Precuneus_R,Thal_PuM_L,Thal_MGN_L,Red_N_L,N_Acc_L,Frontal_Med_Orb_L,Insula_R,Frontal_Inf_Orb_2_R,Thal_PuL_L,Frontal_Sup_Medial_R,Thal_LGN_L,Putamen_L,Precuneus_L,Cerebellum_9_L,Temporal_Inf_L,Thal_MDl_R,SN_pc_L,Supp_Motor_Area_L,Precentral_R,Occipital_Sup_R,Cerebellum_Crus2_R,ACC_sub_R,Angular_L,Hippocampus_L,Thal_VA_R,Olfactory_L,Cingulate_Mid_R,VTA_R,Thal_PuA_R,SupraMarginal_L,Frontal_Med_Orb_R,Hippocampus_R,ACC_sup_R,OFCmed_L,Thal_IL_R,Supp_Motor_Area_R,Frontal_Sup_2_R,OFCant_L,OFCpost_L,Cerebellum_6_R,Raphe_D,Rolandic_Oper_R,Cerebellum_10_R,Temporal_Sup_L,Calcarine_R,OFClat_R,Caudate_R,Frontal_Mid_2_L,Olfactory_R,Vermis_3,Thal_IL_L,Amygdala_R,Vermis_10,Occipital_Inf_R,OFCpost_R,ACC_sub_L,Cerebellum_Crus1_L,SN_pr_R,Amygdala_L,Cerebellum_7b_R,Cingulate_Post_R,Temporal_Sup_R,Cerebellum_Crus2_L,Cingulate_Mid_L,Temporal_Pole_Sup_L,Vermis_6,Vermis_9,Red_N_R,Pallidum_L,Precentral_L,Thal_PuL_R,Thal_PuI_R,Temporal_Inf_R,Temporal_Mid_L,Thal_PuM_R,Parietal_Inf_L,Cerebellum_8_L,Vermis_7,Temporal_Pole_Sup_R,Cerebellum_9_R,Thal_LGN_R,Thal_MDm_L,SN_pc_R,Thal_LP_R,Cuneus_L,Cerebellum_Crus1_R,ParaHippocampal_R,Parietal_Inf_R,Occipital_Mid_L,Putamen_R,Fusiform_R,LC_R,Thal_MDl_L,Thal_VL_L
OFCant_L,-0.4680799342459238,0.4746338465926905,0.05742861920284777,-0.24368884256479348,0.7610607569086872,-0.0008096400417720914,0.6975658805859541,0.20071969164782266,0.7838381146388853,0.2582307260131168,-0.4062794273783878,0.46665306698390346,0.7435906915556781,0.5092233456864653,0.2602330349799461,-0.8183107821020214,0.5612375160509354,0.49280474429809573,-0.4404611281508831,-0.7937273107187698,0.3116402791693672,-0.4287019475159433,0.7498154898281265,0.6541240934255416,0.45290437064874944,0.7347946258918955,0.6735631318594172,0.5474911621147533,0.5051051511488336,0.4464857706863469,0.7274516629258518,0.6782406666653612,0.5909780599545145,0.7355921474272396,0.8618638492447898,0.47455101442842024,-0.45047739004825077,-0.5883457375571686,1.0,0.6881390654263877,-0.4148610565478802,0.12916784391752492,0.5808922451354495,0.5694862118337605,0.25892801551953176,-0.32756534653615293,-0.7569227390176485,0.7914182977262333,-0.25691168686496335,0.7180119630855776,-0.017014559006225026,0.45692866131245274,0.754077112811299,-0.6153619851512941,-0.10454548392929763,0.7479444259507392,0.7180903162027207,-0.6839576338360354,0.6683434086786517,0.6663139335084811,-0.27604026968837003,0.2927755510443203,0.29107009895349567,-0.6590915923259962,0.5025729377851607,0.4317020760696743,-0.3058206158674769,-0.587782459974956,0.3000922246624778,0.48256394713795986,0.4718869779707596,-0.24175184252692178,0.5229003936042735,0.609453106056547,-0.2848438031211956,-0.19011625315904798,0.6844264535728886,-0.6583627361510761,-0.5259130947584737,0.8496242738228096,0.08033140747071092,0.6351455815946452,0.5001169404229262,0.32778418642103074,-0.5593593370945568,0.16009400147979702,-0.07988609154261832,0.8044907708631982,-0.12756953131204227,0.3205661370425671,-0.1098267516682774,0.4155718968025972,0.1105773470775898,0.34595349171781464,0.1666912839829388
OFCpost_L,-0.13816419056686965,0.8405926460776089,0.11935468446319099,-0.254861630187045,0.8429483985378309,0.4236361756544822,0.7483668408310787,0.39106344927978853,0.9106061333825007,0.40380049365808673,-0.8555175847137011,0.5042426216863981,0.9284939950635407,0.799747916177568,0.49186544259923326,-0.7465151629424834,0.7883782004643346,0.4256343574397864,-0.669750040038329,-0.754892885650739,0.7087307308698629,-0.8277556715465046,0.921791572163717,0.8632878346819872,0.6511859758010127,0.7232672350370748,0.9193995934008682,0.6710190486133927,0.6858895945865939,0.558576542883054,0.8188454729339326,0.73502085769988,0.8646908752469263,0.8038531639453315,0.7892949915765991,0.6604045282404944,-0.5779316552431698,-0.9263902134892235,0.6881390654263877,1.0,-0.7812944903398599,-0.0006001640354556289,0.42099171720605333,0.5504334956197475,0.6025994467596744,-0.4563219473092966,-0.7993380137336129,0.9244634941127584,-0.7338442087658446,0.9675812151045201,0.058734339432588455,0.6546454935856431,0.7125162433405746,-0.7363979868773131,-0.3702423023720152,0.9467887642329532,0.9300191251822745,-0.9430100248688041,0.6182445250483305,0.8456144560695884,-0.5801557275948283,0.46331834158289675,0.4657201099101496,-0.934359514685794,0.8281238982563176,0.854010821842308,-0.4790678175823827,-0.89012660200795,0.4064565591996067,0.6844487922333693,0.5411276369568627,-0.09367933897749187,0.553471338814127,0.17824823082265248,-0.05351766951081005,0.03098678917305841,0.8548044262523083,-0.9234575930743617,-0.8733116185936937,0.8825381634659375,0.1356287286290192,0.6751462088585698,0.5969356979023858,0.09433832079495937,-0.39107870360789965,0.4629950310286401,-0.5752541413740903,0.895354352670821,0.3858677149399786,0.566709636451036,0.26345502164491974,0.08144154647425852,-0.1708166827073691,0.6485304900712355,0.4107414835540079
Cerebellum_6_R,-0.06882346456385108,-0.7186031500178737,-0.08977608850937036,0.38408702850373694,-0.6376293913250319,-0.5727002749444028,-0.4614742721035834,-0.18815072409446523,-0.6771014252064282,-0.2939249693664521,0.8325287354914347,-0.5232773247051845,-0.6589654636399899,-0.6241304892827538,-0.38616738734251566,0.5767118880419427,-0.5101501585683544,-0.31563649327155413,0.5857735225240184,0.5067821780681044,-0.6249370068679967,0.952218140927821,-0.7042145807036504,-0.6936367327005595,-0.5336853170493533,-0.4408212667834168,-0.7609891999605554,-0.32802382050926576,-0.6748596242233946,-0.2692699014143749,-0.628914993413277,-0.44803930637286005,-0.7319469336342361,-0.48205832171850377,-0.5131500141146638,-0.434458173754267,0.47897981787143484,0.8090519541244704,-0.4148610565478802,-0.7812944903398599,1.0,-0.05264023428763076,0.006500309151098486,-0.347839713629476,-0.5070190072347571,0.75415106548222,0.6598448708176611,-0.6188805367153899,0.6812516782064054,-0.797562464954202,-0.037580236538788815,-0.5892649321243928,-0.2941442575316828,0.8292172858275375,0.5860991578160996,-0.7276105513098847,-0.7234675874856008,0.8826237949134876,-0.46001047642201587,-0.5536828066942008,0.833726918477499,-0.23387760198447835,-0.24848883125670562,0.8954320894709459,-0.6280218541194319,-0.7005842127574797,0.809054824226166,0.9137810823561121,-0.2038319246296366,-0.6427925837708477,-0.4421534962282237,-0.09292119927134425,-0.3691664414541282,0.27127168517639577,0.09311236213769733,-0.1124625177129751,-0.6789845640506589,0.8873703302419074,0.9422758424977318,-0.5637940623337845,0.022258070645764814,-0.6412507822352866,-0.2860455067695723,0.2055460019469644,0.13517314627428276,-0.17932474212640986,0.8559266790742982,-0.5849792909188025,-0.5024157533791481,-0.3939994297662451,-0.3384524369297378,0.45515334061698387,0.49920725212352113,-0.42582651553102546,-0.3752507351078801
Raphe_D,0.18392350723537007,0.2946312485970294,0.556957183648193,0.06271255424571076,0.07259841300466684,0.13271198338083415,-0.11375951575045821,0.22595715173228528,-0.009874254776389903,0.263533781784804,-0.010790766278266473,0.49922341386621216,0.11001226484859095,0.33433369636012394,-0.050632844936459365,-0.27458732847867195,-0.015193087631988246,0.5552630693346029,0.41690923813539676,0.1844956829984418,0.2990906466135481,-0.010309247176202872,-0.09196470608813591,0.305137428601886,0.31012335997961077,0.15806857734022758,0.08688241879944887,0.01778542567489464,-0.2191665830817171,-0.055350217008487586,0.3367551473185023,-0.1932186188608833,0.18012591695250277,0.06815832583429107,0.20377896599572684,0.007187940469561213,0.39885618387601,0.06120124029898364,0.12916784391752492,-0.0006001640354556289,-0.05264023428763076,1.0,0.03452943152647542,-0.1620377753859904,0.11203936634274547,0.08399911647984147,-0.08619138131983399,0.08332781750690502,0.23532399474318746,0.07017875399121809,0.6506939858238745,0.0862031629514592,0.07525118897286065,-0.13400523989533977,0.16091331590220315,-0.002639593463153973,-0.10117804485062509,-0.14076207061655574,-0.011221080643297117,0.13070099730144286,0.0731949654041638,0.12885273769613484,0.33332957482715364,-0.1408852543013879,0.11174248250184571,-0.27412590223712735,0.11709796272162085,-0.07476008770905701,-0.07045952166797138,-0.11130130200771396,0.4995362392130749,0.5780280811989172,0.19726748332588792,-0.0913094462105238,0.06384943969884554,0.47268440176251464,0.29915532848013626,-0.12849412500794527,-0.09586858245990533,-0.010758467205617931,0.0243983394422252,0.32508475233985623,0.24778784878076035,0.054151838905422016,0.373497271646213,0.20337514615232247,-0.12760998909152962,-0.1359071195857319,0.22490005133751384,0.30920308567581395,0.12927249927640128,0.032157336352572195,-0.41967433471048904,-0.144848135164679,0.327278169352723
Rolandic_Oper_R,-0.1672599874012909,0.273188110625069,0.02130466475755467,0.07390955614744507,0.5853953367385859,-0.1802803689442756,0.5423004543992868,0.40856463784303904,0.5872464506501845,0.31862054557763303,-0.07891468499113412,0.2157547443003522,0.6167390316870053,0.34971217054081644,0.3019789786843701,-0.4389344227754384,0.5199555494522315,0.33903024601113124,-0.07466224249085056,-0.4169061737747817,0.09725437075585434,-0.05243026153923026,0.4825366221136452,0.29712654924155885,0.3081035541895112,0.7278075541283499,0.364991116151029,0.8080768635073112,0.18076283900560233,0.5928101402816882,0.3339339680314312,0.5298798642408126,0.4202381147058333,0.7521604908114775,0.5702238497760608,0.5339266759748182,-0.09329612429136185,-0.20460208241557273,0.5808922451354495,0.42099171720605333,0.006500309151098486,0.03452943152647542,1.0,0.46735732405809977,0.1522022812720942,0.1190043290760437,-0.4026940375418358,0.6372013707853664,-0.12305531700241748,0.4165113333264158,0.08510648489920623,0.35275301966488254,0.6874018427116099,-0.062142445090624374,0.09731287956316564,0.5214820774689832,0.4463578192686451,-0.2931253609263363,0.5549433056022574,0.5505914876703794,0.053514353562714265,0.6708572374510049,0.6331410223856232,-0.27316322190904174,0.40852867513220686,0.289000505692318,0.2092456408283857,-0.13240419017248575,0.4076160935086773,0.3413740442796899,0.14198291427445967,-0.20518954775779752,0.5928315791181628,0.6834494449655721,-0.19305079415845194,-0.19811328909362128,0.31109872911874076,-0.24076551337391353,-0.15309476884312215,0.6471028245734307,0.349500701183489,0.45415362631330336,0.6467907001286417,0.6392712124915072,-0.5303699164804784,0.21728245357752,0.22063226533130192,0.6041742582922147,-0.1901860984265012,0.05338642220048995,-0.09686603549057829,0.6927943424801151,0.4576225878552125,0.3725141482590127,0.15160129530468455
Cerebellum_10_R,-0.14369083593851295,0.3659538333776017,-0.06553672666596236,-0.17710302605479833,0.5597026500628733,0.3300846448816496,0.4638475011432684,0.4307142181369065,0.5376251841487782,0.2698159225190302,-0.32360127453011106,0.44666270152763793,0.5453905502035472,0.35178735113201165,0.7143045681173033,-0.27779315109957536,0.5561046577893002,0.24088192619813925,-0.2925415262860074,-0.5210161604940335,0.12297502136620031,-0.43318496065708645,0.5686898296210295,0.35883725877979206,0.4040984200236043,0.6281089503215521,0.621368170118218,0.5966156118100069,0.6416249498412708,0.6029305071032195,0.42043479165235326,0.5228050469003648,0.6015452233606178,0.612235027927903,0.4885325095006748,0.4448982070720654,-0.24868466042361734,-0.4194496212690654,0.5694862118337605,0.5504334956197475,-0.347839713629476,-0.1620377753859904,0.46735732405809977,1.0,0.45768037706921344,-0.24448340382783315,-0.44469354876885037,0.6016376634279131,-0.18025423588335862,0.6207200772060877,-0.15763640587641506,0.5463779123386063,0.43868610844345984,-0.27922044601735596,-0.35871703063490995,0.5881930561882789,0.5469400955597341,-0.46575495719905696,0.7056604347884965,0.5393150215482114,-0.46594429831790823,0.5637779403843997,0.26342526293820995,-0.4587515596752263,0.5665279621325874,0.5311567959876413,-0.20509844475341488,-0.37029142510673363,0.5511065578394793,0.6726802280129145,0.27365523430620703,-0.3090579085151418,0.6402832292815743,0.3178665039339705,0.06319210464102537,-0.09836765224386196,0.38695256923947297,-0.3885420505021197,-0.43467342562521083,0.5876354219396478,0.6120290334216545,0.4782731538849785,0.3905963271754852,0.15115677401607158,-0.4044681897008198,0.15456957283146963,-0.2192959606281594,0.718315082758912,-0.08916573483652661,0.07900452987975655,0.29372944592419414,0.31248464844114615,0.26575872841314824,0.5241798372469403,0.44495498909945713
Temporal_Sup_L,0.3925523946718227,0.8038863689753573,0.3368008022860986,-0.0474540064352663,0.3999804469779981,0.8192172099436552,0.24653074680190618,0.7461271189029849,0.3774126181512024,0.24473956793901464,-0.6365992060781158,0.5632572395959681,0.5511037083926538,0.7332820294588406,0.5993220074892353,-0.14994134341000823,0.5587024058314936,0.4259083975017142,-0.05701322421158439,-0.19491158366144137,0.6714199918549966,-0.6071771288833837,0.4106488561252228,0.6803971619444286,0.648511875209061,0.408149827527553,0.6334392093135728,0.4665815825172833,0.4910751649546366,0.4046690769672851,0.6676260253528531,0.2737129015597934,0.7039664712582411,0.39547390797016896,0.3316957130658664,0.47589418852745563,0.08140237248429524,-0.5609860620143803,0.25892801551953176,0.6025994467596744,-0.5070190072347571,0.11203936634274547,0.1522022812720942,0.45768037706921344,1.0,-0.040230467954492304,-0.3549400620279926,0.495806722332336,-0.2955199940388988,0.6382873222810882,0.40066605259620514,0.6112532317986608,0.32570968513770143,-0.3484058370325044,-0.4489885750075754,0.5258318020006051,0.42457126280679214,-0.5584028519046474,0.45586107594126135,0.6177157395472869,-0.47832693028853157,0.4620625101836565,0.44159774085720616,-0.5935650944444749,0.883767500004823,0.5813464731671657,-0.23547331457363627,-0.5240837889245423,0.42610116002762494,0.5280099083923677,0.7485997323576853,0.09893073953380722,0.4818095568894736,-0.27558074353386375,0.6780844145281661,0.5407978214395619,0.7010614268325315,-0.5521615131202856,-0.6125558982824767,0.3478354780982602,0.34976829326776193,0.3499867789121299,0.3379547811069298,-0.03516297762882392,0.18237318589244,0.6755963397604702,-0.654947448595502,0.42126893175783203,0.5254506740414259,0.6451736279644178,0.8483559171905511,-0.0655449903764017,-0.34315382748990214,0.5774436339433159,0.8055418405788961
Calcarine_R,0.10065260426339613,-0.1985213962003728,0.24720842915511007,0.49146752005578964,-0.43360115800648785,-0.1690399025927884,-0.35317665697481687,0.22236926882500083,-0.48755784594978346,-0.06583105205300363,0.4326032708874306,-0.29998841737274784,-0.28894277812385766,-0.090276023008385,-0.10678529609519138,0.45561057785520936,-0.23772818685096542,-0.04865980639660576,0.6009389394104695,0.4956957459579552,-0.08072709161815789,0.6622530271800735,-0.5275586164802656,-0.26850298008212015,-0.1671460456463528,-0.20525813057377396,-0.44395541661659443,-0.006062439851598743,-0.5255875850405869,-0.14453617778751063,-0.2792634375757513,-0.3268668261054958,-0.39665854087419766,-0.279836128530689,-0.3563531285859986,-0.18336341662767883,0.546066339552828,0.48068376677617447,-0.32756534653615293,-0.4563219473092966,0.75415106548222,0.08399911647984147,0.1190043290760437,-0.24448340382783315,-0.040230467954492304,1.0,0.45939308961056385,-0.30804908579396767,0.39320055001731957,-0.4831699584209463,0.3175635926685902,-0.33147317754846933,-0.07402476053758528,0.6722832383073901,0.5262516692429925,-0.4438843719246282,-0.5144562985940638,0.5863176810696683,-0.281709023932698,-0.20524466324763865,0.6628045373810444,0.10530149729784949,0.13045502274369267,0.5782835610967351,-0.15118989770244978,-0.43278145443411903,0.7891522565843516,0.6470875901278569,-0.026447033194624346,-0.4840951244107627,-0.06440155572651617,0.07664717915017202,-0.1751089747808801,0.15780531582407326,0.46947817745346887,0.2782434937994387,-0.28691364334610875,0.5869202842634895,0.6363661418897785,-0.3592840981344401,0.19095187449219045,-0.5190056297976953,-0.016117984270020817,0.28610747866344355,0.28800863623162926,0.419276656626865,0.5413265673315386,-0.37978878235979824,-0.04569354269290678,0.09872584150140289,0.08146173720949758,0.4863192680427862,0.28062056891295467,-0.22742477633926336,-0.028007840164620584
OFClat_R,0.36703259882423495,-0.6651390160789592,-0.030447007759166617,0.2782881683928768,-0.785247956702326,-0.1520387841426192,-0.7169078086835865,-0.11618685168125532,-0.854062691993617,-0.32433258771827844,0.6612337656033701,-0.4628128797791221,-0.789785624484893,-0.6899283831179375,-0.23612984346556778,0.833525136840436,-0.5740894188205721,-0.4216694469039245,0.5831036443649515,0.8151082761315211,-0.49846753050618703,0.6567385483650544,-0.839229850595576,-0.7835440171870688,-0.4605224566779939,-0.6814112408331446,-0.7063164419925904,-0.5128978431950965,-0.5458232106188969,-0.33178509999349526,-0.7866822417895538,-0.6746388496708031,-0.6590687026605708,-0.6945539569270495,-0.8241336226328898,-0.5033459014211247,0.5476062316430035,0.7917771369113001,-0.7569227390176485,-0.7993380137336129,0.6598448708176611,-0.08619138131983399,-0.4026940375418358,-0.44469354876885037,-0.3549400620279926,0.45939308961056385,1.0,-0.8193967190282979,0.5217420622283028,-0.7952334148973075,0.016309363815466722,-0.5084446981918542,-0.6074554356405536,0.7819004889635107,0.2877747719288954,-0.8352398657621685,-0.820768516854097,0.8415047112138707,-0.5756862184800362,-0.6340654757427865,0.4633925386140414,-0.2844220211981579,-0.2737736716249793,0.8144015751537999,-0.5842189552810624,-0.6222210705142218,0.46501825452929413,0.7793397689788251,-0.2861360689062529,-0.5257197135478112,-0.5109152572077981,0.15808043085492213,-0.3727900076395393,-0.3563062628604726,0.22351000886120936,0.1759403813162747,-0.7976282355333306,0.8315305183523429,0.7476657917088513,-0.8540910445229523,0.02751857935008511,-0.6128765741449043,-0.38606383314145987,-0.17361289439167482,0.44261537986924626,-0.2906523431939065,0.372051858257902,-0.8106363923945231,-0.10443412071175454,-0.4853488955543332,0.01834667614575844,-0.13852714830445984,0.1419346552196211,-0.3553827424344866,-0.17041563281579147
Caudate_R,-0.22799412140404374,0.7681402323872351,0.15359185572669876,-0.21310389634785828,0.8642076428418485,0.2713657235805996,0.8018725719937669,0.39896908732380926,0.9253073826256709,0.47335518941859084,-0.7096740969917105,0.5271269857282488,0.9659511147444055,0.7794144498754347,0.4712245754264289,-0.797328632026418,0.7610561015531371,0.4659574654320599,-0.5502963062763492,-0.7772762681872558,0.6100367106580625,-0.6641038638891544,0.896924955833365,0.8238827347784137,0.6332703966314233,0.8734859905320324,0.8528733681976368,0.7762334180761813,0.5964072512916989,0.5857893112436038,0.8051670965140092,0.7748240134874501,0.8275820551119926,0.8944190237434838,0.8625440097395399,0.659604553065507,-0.5087074822699988,-0.8169053955393667,0.7914182977262333,0.9244634941127584,-0.6188805367153899,0.08332781750690502,0.6372013707853664,0.6016376634279131,0.495806722332336,-0.30804908579396767,-0.8193967190282979,1.0,-0.6132263789343948,0.9113200614250534,0.08396149234727379,0.6347389704503394,0.8108277779419496,-0.6511700775243859,-0.23118658478748347,0.929476416866736,0.8904580676607041,-0.8628015404534339,0.6945981363860836,0.8424109787632619,-0.4194652072409043,0.5800018704788008,0.5508227110575633,-0.840414141073016,0.7710020189095725,0.7410650872341471,-0.29945243555247986,-0.7607064350812159,0.40932037911372515,0.6485295029971815,0.5175294921487624,-0.09136696693106498,0.6294103491309511,0.40449152138212513,-0.11532351790371487,-0.03941117412907787,0.8096895233889695,-0.8215030430333528,-0.7432482786421141,0.9318738447353945,0.22029528702734116,0.714010599541817,0.6688751337481431,0.2976223885245782,-0.4697100308541316,0.4488445322376396,-0.36269595660709114,0.9282192672865168,0.20896398339285407,0.5138740372393634,0.15015206602679862,0.32092248439445864,-0.012819299904476736,0.5568298131671819,0.3803264650042707
Frontal_Mid_2_L,0.12067349545739484,-0.5826100573893048,-0.05843802412430338,0.26166619802699254,-0.5117262934309845,-0.29570406613856925,-0.5769789316544853,-0.05770258165269706,-0.6276897779861921,-0.26366804543046923,0.8468060305572426,-0.0838577096273132,-0.6499699695938337,-0.5224142988132596,-0.17961602822324643,0.45040225347448815,-0.4848102692256274,0.006882131680142894,0.7690924561982756,0.4900200919799203,-0.6541428809860623,0.7045575136406182,-0.6804017507823727,-0.5548127376108409,-0.2637881180938089,-0.3233776725718602,-0.5827583363666918,-0.4202005505527394,-0.5092547665838578,-0.1749782112786037,-0.40405236829161795,-0.5463567382463579,-0.4742760337958327,-0.4466299005620683,-0.3796837063699371,-0.2996653416981571,0.6764685934350572,0.8233290316188245,-0.25691168686496335,-0.7338442087658446,0.6812516782064054,0.23532399474318746,-0.12305531700241748,-0.18025423588335862,-0.2955199940388988,0.39320055001731957,0.5217420622283028,-0.6132263789343948,1.0,-0.6609996183246665,0.1076789837029068,-0.32107481696154827,-0.37308070969271756,0.5892874391152758,0.2308676017201236,-0.6641161904197381,-0.732205140804707,0.7026791235144364,-0.27058868300841804,-0.445993027418437,0.4919901889907818,-0.2423250057192546,-0.29688835107511397,0.693724070629829,-0.49946436737019145,-0.791812859062491,0.4501487555368292,0.7392259935856635,-0.08199985106958445,-0.44415886023462814,-0.07036764120341042,0.034502223507542264,-0.14288413916754197,0.07788152434916201,0.16058978698314794,0.01546085637214175,-0.4866104437732995,0.7126669554966891,0.676286732783991,-0.5852516151922893,0.16689877953695284,-0.3364818898213595,-0.3000160228450351,0.09015691334936334,0.22511933070004017,-0.3072265665720747,0.554060471019274,-0.5906283626771438,-0.5256748675719786,-0.41742457062676425,-0.10843138829113835,0.2069054592860284,0.2620229243489988,-0.3812437274965474,-0.06657145070069767
Olfactory_R,-0.08650007090990434,0.8523533072051739,0.1382139907120305,-0.2602083656821514,0.8385247547077642,0.47951627546344755,0.7312615231826012,0.4165560849654348,0.8914160337295327,0.40391590504575614,-0.833058887562759,0.6089280042654283,0.9054599572851766,0.8114966203159389,0.5156762411299687,-0.7336226668703426,0.8033079343537188,0.49688706066889704,-0.5939082430379454,-0.7330533195428209,0.6947585327758615,-0.8490733149400304,0.9088876016644613,0.8698999048183437,0.6623063412976851,0.7513207639219349,0.9430908011312578,0.6762549004515619,0.736752356708081,0.5553616728083957,0.8437205723900874,0.7238849829383239,0.8895601576145031,0.7893628729626815,0.7930508129116922,0.6495760726800304,-0.5031452544807249,-0.8961559980339525,0.7180119630855776,0.9675812151045201,-0.797562464954202,0.07017875399121809,0.4165113333264158,0.6207200772060877,0.6382873222810882,-0.4831699584209463,-0.7952334148973075,0.9113200614250534,-0.6609996183246665,1.0,0.09062083600681359,0.7019934189220352,0.6695434156278484,-0.758019909993932,-0.4133047795664089,0.9404479421382553,0.9142327914611152,-0.9477158132973593,0.677922603411019,0.8306378349919853,-0.6470058091160245,0.509499795549634,0.4626140629208791,-0.9436203819805381,0.853303594073266,0.8358693914811022,-0.5116917908358504,-0.9006626696861368,0.43239727448120485,0.736223975627232,0.6027527150912722,-0.07479853143407782,0.6004101762903817,0.13868855667613297,-0.017724139323093902,0.06068316809700816,0.8653224571461047,-0.9239738922982046,-0.8938695175118907,0.8653729519070552,0.1735819268698504,0.736222861288519,0.5702190186244225,0.10544419482396285,-0.35539409088998336,0.4448342751326561,-0.6138825842345264,0.8808134694183132,0.37619476503532423,0.5510555508001533,0.3175699715158788,0.0810542498682935,-0.2226584701484935,0.6492025407860164,0.5014139430369101
Vermis_3,0.44123928297772813,0.45011287681754825,0.5361635403492565,0.27716638779662034,0.0756232070972663,0.356891044088677,-0.08245992993692389,0.5163634880233134,-0.012511960628194683,0.1696442177323131,-0.10873945491494108,0.4097739509481454,0.15607372125606045,0.48861216757523973,0.10443206892356911,-0.06125106348001106,0.11784590290038781,0.5588390212123177,0.4772509475045108,0.3113924402924446,0.46274145123175825,-0.08252926797208518,-0.08333773110967453,0.32727891166239026,0.4943374670651711,0.14928446974314377,0.0884892061806187,0.20495141675428444,-0.23360309076096705,0.16126027265787635,0.2968895746888798,-0.1095084085684761,0.3082355548094035,0.10823660621760445,0.06344401560150315,0.23670065280320013,0.5214307807617583,0.019139632513950653,-0.017014559006225026,0.058734339432588455,-0.037580236538788815,0.6506939858238745,0.08510648489920623,-0.15763640587641506,0.40066605259620514,0.3175635926685902,0.016309363815466722,0.08396149234727379,0.1076789837029068,0.09062083600681359,1.0,0.25283265623508455,0.15804223686291766,0.025395836095261123,0.0834688430386859,0.052280060062132934,-0.07318318099736103,-0.10236846496479708,0.09075005026888804,0.3056485920855848,0.04546989567618653,0.2768104732631057,0.48502841763388843,-0.14366111834482534,0.36993584202749596,-0.07933203354206507,0.22751885175623893,-0.012583686789642383,0.08480922440172632,-0.012114907848695919,0.5104443211302823,0.557265591133779,0.35853778264142433,-0.26446729384588197,0.4191343782283319,0.6582487651532712,0.3169299201437664,-0.10647904547661227,-0.12362874808823299,-0.05132972116324521,0.21333860026936646,0.2436328408315894,0.3570939806641181,0.17302899034773178,0.4218363110454281,0.4997902479043234,-0.25238713576557303,-0.12139232047499654,0.4445224489205403,0.42006996370391986,0.4709049820691702,0.015177355950987135,-0.4310533205756384,0.14328965076014002,0.5090133996450342
Thal_IL_L,0.24907927576323496,0.6624567889164255,-0.11852184607792601,-0.05337147564336374,0.6523294411267736,0.46463144244797033,0.5249687809685827,0.4014847069885983,0.6600507165765739,0.24072034779412843,-0.4939436747043403,0.7073351629548001,0.6296005995889533,0.6684173906515293,0.5416264171177986,-0.3640270160015779,0.583566359947844,0.5366228447162851,-0.1990459495871001,-0.4211974202555053,0.37146707947907787,-0.6641256356406294,0.6549231210920372,0.5341971071595446,0.6370970927743211,0.7037563989505505,0.676565376062533,0.5877890784086999,0.5319568528645476,0.5405126769890274,0.5157272113551185,0.5578426690881165,0.7813164293262704,0.6181826172761831,0.5287148212736542,0.7284842230166708,-0.09190491970391414,-0.5135205373647519,0.45692866131245274,0.6546454935856431,-0.5892649321243928,0.0862031629514592,0.35275301966488254,0.5463779123386063,0.6112532317986608,-0.33147317754846933,-0.5084446981918542,0.6347389704503394,-0.32107481696154827,0.7019934189220352,0.25283265623508455,1.0,0.42114618391432407,-0.5303339829075834,-0.5092749952595294,0.7157052784594925,0.6377107170096938,-0.6353398675271933,0.7738586736940455,0.6215165361209487,-0.6415842942440166,0.5017097606606034,0.4320339389362776,-0.6750362110551462,0.7027368635552748,0.6430726631226641,-0.28757637167307054,-0.5640659002047949,0.6592462147294538,0.8148059494701707,0.4453987575548944,-0.06030660238321379,0.6351080152953892,-0.038030050953269987,0.1312424328592762,0.027925611919721,0.5780121761772726,-0.602142726026451,-0.7052290917747007,0.5566267925796603,0.3980169496295788,0.7135263507086785,0.38536619285195256,0.290643345185616,-0.30723280721425117,0.305330600189327,-0.5744410735462845,0.5791862855060086,0.19401497085052655,0.19365454735783602,0.42686449429209444,0.030071950286923436,-0.1795761700324025,0.5454581339904292,0.5639110740199855
