,Frontal_Inf_Tri_R,Amygdala_R,Temporal_Mid_L,Cerebellum_9_L,Precentral_L,Precuneus_R,Temporal_Pole_Sup_L,Frontal_Inf_Oper_R,Red_N_L,Cerebellum_Crus2_R,Vermis_3,ACC_pre_L,Supp_Motor_Area_R,Frontal_Inf_Orb_2_R,Fusiform_L,Paracentral_Lobule_R,Cerebellum_Crus1_L,Cerebellum_3_R,Vermis_7,Temporal_Sup_L,ParaHippocampal_L,Vermis_6,Cerebellum_7b_R,Vermis_8,Parietal_Sup_L,Lingual_R,Angular_L,Olfactory_L,SN_pc_L,Vermis_9,Thal_AV_R,OFCmed_L,Caudate_L,Cingulate_Mid_R,ParaHippocampal_R,Thal_LP_R,Thal_VL_R,OFCmed_R,Thal_LGN_R,Rolandic_Oper_R,Pallidum_R,Supp_Motor_Area_L,Thal_PuA_R,Frontal_Med_Orb_L,Hippocampus_L,Occipital_Mid_R,Insula_L,SN_pr_L,Frontal_Inf_Orb_2_L,Cerebellum_9_R,Angular_R,ACC_sup_L,Cerebellum_10_R,Frontal_Inf_Oper_L,Frontal_Mid_2_L,Cingulate_Mid_L,OFClat_R,Thal_VA_L,Vermis_1_2,Occipital_Sup_R,Cuneus_R,ACC_pre_R,Thal_VL_L,N_Acc_R,Putamen_L,Occipital_Inf_L,SupraMarginal_L,Parietal_Sup_R,Precentral_R,Thal_PuA_L,Paracentral_Lobule_L,Precuneus_L,Cerebellum_4_5_R,Temporal_Inf_R,Calcarine_L,Cerebellum_6_L,Thal_PuM_L,Thal_LP_L,VTA_L,Thal_MDl_R
Hippocampus_L,-0.19457672152390776,0.6316444862079811,0.26967443605238606,0.6469866658167411,0.6952259484845493,0.7596382814399689,0.4059170690823993,-0.3954491864761672,0.5606418133929902,-0.6061312640293292,0.4943374670651711,0.5607019467933824,-0.033751649791690985,0.5607051225191085,-0.44292827959385334,0.5832901777937199,-0.6383831380228719,0.4148484903240349,-0.6225364738625798,0.648511875209061,0.6010958754328941,-0.22622352806148563,-0.388471313597232,-0.5725780520398155,0.6920367801868299,-0.4149831239204978,0.6937924991509463,0.7099419013131161,0.5662091518075135,-0.5383856206480876,0.2544342991092493,0.5172268269873233,0.6488436938922458,0.5327041603109184,0.49836734549903616,-0.03361319929137217,0.29619357838907345,0.5992435998286604,0.581416898358369,0.3081035541895112,0.4503135884978264,-0.10434014464183552,0.612699260598261,0.3109854055900652,1.0,0.452966798514757,0.8229664473919429,0.5309341875870254,0.29653791258308043,0.47431449956918914,0.5693606038975034,0.6551822532715045,0.4040984200236043,0.6153489133698758,-0.2637881180938089,0.7388029307120048,-0.4605224566779939,0.5596737568140746,0.5415888009699716,0.6339360004349194,0.6873394780719863,0.5384799811783423,0.541152478097191,0.40956334317269627,0.6563259863125915,-0.6028454581840723,0.6727753527261933,0.3591034767600269,-0.2519446669510731,0.7747495792052024,0.6729393077434367,0.7425635863400847,0.18706259151357973,-0.016607427765463905,0.011436228652563453,-0.5492375061891338,0.3680445843449358,0.004159226423057809,-0.2289524416368698,0.48247837094262686
Occipital_Mid_R,-0.6147159324656893,0.3662468921396169,0.2506410353315283,0.18024666066143036,0.5224079571620635,0.6927128093909387,0.3469236734653634,-0.6471406850379482,0.26938724886122245,-0.46697733343723347,0.41576736664567154,0.4581838029191357,-0.1823080799975013,0.26178183914832337,-0.4047243036906619,0.6800222510201359,-0.5356211959938442,0.23342437614307449,-0.4398813401499796,0.48897325435183914,0.3930885708022802,-0.14654838172293855,-0.17616652943547384,-0.627240808346615,0.7165976458545708,-0.3233281905543183,0.688394692266105,0.44234775948371313,0.30518803687062274,-0.5440275470484623,0.11891365911206989,0.29014252266786367,0.45094171595916405,0.26039410264818474,0.27883995231610703,0.31304616395442353,-0.1413461472711345,0.4089705268777457,0.17340349810021502,0.01230225305470527,0.1737445932333569,-0.23962732003623022,0.003194708145040902,0.21610222345001695,0.452966798514757,1.0,0.5283121383286201,0.17742610855505045,-0.38385318996475076,-0.07628660524556279,0.8673874112493728,0.4989243930911169,-0.028460071302735326,0.2128890116405112,-0.5648339429541778,0.5346629195990624,-0.3169508147412219,0.2508439908800052,0.22186396435642042,0.9195781184068845,0.841393994993067,0.38892882597964773,0.3044791231360974,0.4626720511370089,0.5022556265233344,-0.41254061254858226,0.5820962219810674,0.35035821552790475,-0.10045542990427503,0.40958733678224707,0.576445423233905,0.6482742732313448,-0.05988179726107127,-0.15000547871529804,0.10878409024117267,-0.46932089662303417,0.6836271357157926,0.4441436311479397,-0.16990211258823926,0.3114285605114518
Insula_L,-0.2498457361068792,0.7988622835377286,0.1441200683302234,0.5324041762160203,0.7965549289904429,0.8189356141723375,0.48290181633151275,-0.4613261104276076,0.7436914880284234,-0.6078651733862941,0.3709685897223504,0.7724296915643089,-0.17878390990035548,0.733956134948052,-0.652341044125886,0.6322175807130419,-0.77919364385297,0.4883446800126549,-0.6695087904474234,0.6706408620424869,0.6559169840517147,-0.27487356935314194,-0.3386346538441854,-0.6470736290460977,0.8379469821721142,-0.444324270011194,0.8642730313598206,0.787668247720462,0.6080912205314396,-0.6618560879332623,0.5643278305730283,0.7515650183126361,0.6617751249578415,0.6889778284175766,0.7244085701419396,-0.17179763147941796,0.4388007695841922,0.6812293641757988,0.6400881758811408,0.5518115041009359,0.6592116653349723,-0.23014164297212958,0.6133935417776764,0.5153095973148129,0.8229664473919429,0.5283121383286201,1.0,0.6372387925756363,0.19329606964930524,0.2871903765426396,0.480244999080724,0.8078537849797823,0.5086378051744133,0.775166014859259,-0.32541852977109065,0.8368386548774193,-0.6853406780716451,0.5717933658256666,0.5357182319384788,0.6924617081819407,0.7332042424526135,0.7708454924640893,0.5381621112336905,0.6063300138783811,0.8528151926963788,-0.710203239006673,0.8839507632544995,0.3237236530690013,-0.5119181687136107,0.628407391352874,0.6801093972676565,0.8044096417051839,0.19222582330852953,0.26871307782760645,-0.07059723206595582,-0.6569328414649669,0.45248961020862044,0.04142654260821313,-0.5322180634160526,0.6678607239056024
SN_pr_L,-0.17305062556467446,0.5995871704154092,-0.13756843863554188,0.48851876930239746,0.40323907444424795,0.6537655604376159,0.7926249330954174,-0.45924617375088883,0.8253024211311416,-0.7559422249084028,-0.03681140722436732,0.8463265832240495,-0.47307656502447476,0.8619961629642136,-0.7146153918117123,0.3921178703780329,-0.8217868729299258,0.5531438832862509,-0.7981645690331572,0.5038409515433682,0.8274803360639678,-0.47652891537633235,-0.684410768449824,-0.6119294207698516,0.6698062764630901,-0.6449493707605773,0.6514218437015545,0.8157312483702781,0.42425565635289136,-0.7484130397237911,0.6994890834899634,0.7467700018655132,0.6524611216329125,0.6515266036765541,0.8604712752565958,-0.5046966253668008,0.5513861576870139,0.8347286279614454,0.7685064041748021,0.4712267598196126,0.9039211954122925,-0.5531455968961155,0.51816894369788,0.7550034681738654,0.5309341875870254,0.17742610855505045,0.6372387925756363,1.0,0.0730029881685371,0.256679894942579,0.19763510656907216,0.8487334085759919,0.7130432878739685,0.7161950083762996,-0.5301565138606853,0.7039980055765938,-0.7551914691965299,0.7173945289624685,0.3844348075754686,0.41445716111861997,0.3807126446903951,0.820767741445523,0.3735039820231366,0.1710812098833815,0.7940407066386211,-0.8529190270021759,0.6496023486036683,0.17822828543856906,-0.7451614852627401,0.2376190606147373,0.33163855190039554,0.6512897361079698,0.30725834534217217,0.24475376583627864,-0.46116482376983914,-0.7714613641909609,-0.1121588793955576,-0.3982414980213608,-0.7614221684869971,0.6643803659546238
Frontal_Inf_Orb_2_L,0.5096323318496268,0.031599164411833955,0.2906379441036646,0.3503495755305935,0.22332010223505996,-0.02232661663596399,-0.19209172539749197,0.4834559307809069,0.027187074489593066,0.11162003748042734,0.29322233166921075,-0.14849205553287803,0.5264991816517173,-0.032177826301894634,0.24282510228840148,0.02018372212624579,0.15832004304714992,0.287641368461453,0.07219460059729324,0.20801191103953617,0.0068486544106008485,0.15997555355606483,-0.032595205965181125,0.2813954828436407,-0.17126343095919544,0.22764105996282777,-0.09834324090517282,0.07212825614116415,0.33166416293463463,0.24388480344131938,0.009813787781185825,0.018556962374218985,0.12110979646046062,0.22676555958565586,-0.059342005088538055,0.001824414424265844,0.34045341065034923,-0.09204791464116814,0.1912147296686126,0.21743946455054064,-0.012583710610942397,0.5419332523016706,0.4169427758894084,-0.15570843975584134,0.29653791258308043,-0.38385318996475076,0.19329606964930524,0.0730029881685371,1.0,0.541605507802433,-0.22709629064023673,-0.057216862389199714,0.3296613317142671,0.37705765980961853,0.5622686251718915,0.16162236299433713,0.1633050157025527,0.21939620567148968,0.48008113242041667,-0.25681838505071575,-0.12802193177595758,-0.12300178192832377,0.40722523787720766,0.033200654919686726,-0.060104161002789105,0.10906100964639623,0.01377727730662363,0.025311228091937178,0.20730329257429966,0.2077015265892816,0.2236647656826488,0.0023307869425183494,0.41468846089673683,0.0038736932396525934,0.20246654203951917,0.22924488233695334,-0.05908749963151519,-0.15512527999011744,0.15223720264176493,0.10710203544325222
Cerebellum_9_R,0.16936784941302618,0.19094114493323167,0.3184695206636453,0.8239643969061553,0.1607926725000195,0.1809225003407999,0.11407076473305938,0.18363196237565077,0.1898561634059033,-0.060929590654107524,0.21333860026936646,0.08310806773412198,0.22720263887712422,0.11316230319079314,0.21030622133227678,0.010436359089045498,-0.025750937225034926,0.39027189663672557,-0.06170474058702368,0.34976829326776193,0.3545857487199329,0.2179662682706339,-0.10553059975085854,0.1948495056181265,-0.007285764674335943,0.17605621677665065,0.0228134409380094,0.23890842498364384,0.16893768821048305,0.10898244969514584,0.15238516558178666,0.08924900411722346,0.32446730273800956,0.4330676900608619,0.2163399186652737,-0.01688274162662536,0.3475548250409367,0.11948560465288356,0.1872637426630692,0.349500701183489,0.19031734210902174,0.2240263846058946,0.5312526327552737,0.00883640085396619,0.47431449956918914,-0.07628660524556279,0.2871903765426396,0.256679894942579,0.541605507802433,1.0,0.0026212698036658603,0.1953388286952311,0.6120290334216545,0.3590233630666498,0.16689877953695284,0.35410111269366723,0.02751857935008511,0.4313900554206506,0.547359156807736,-0.01147242510255963,0.16033926396010442,0.0667590093505221,0.44283000191866884,0.14067140624844096,0.19427663877404233,-0.0904572698610931,0.062243516135507305,0.09076804713001808,0.058352304386105454,0.3598644932992678,0.2520182475038292,0.21575530626198436,0.5057630573562963,0.10483562669893065,0.2967956604786763,0.0761059619674275,0.04004489876556319,-0.14904658827094316,0.07925014780858301,0.23310848148793478
Angular_R,-0.5077347034429345,0.21998274840196091,0.34231155612939584,0.26263935787690423,0.4836182505684228,0.7478371395687279,0.38930550288667914,-0.5710147870437641,0.2576786328015139,-0.5826995329349375,0.5444534451630297,0.3557872034257093,-0.006485800029963972,0.24008803699353115,-0.3387686590315092,0.7400888705709909,-0.5237858033014847,0.26720283462799777,-0.545443421214124,0.5577338189851437,0.40007704751965883,-0.23113168361617353,-0.37273800378004,-0.6368820498450788,0.656454448282237,-0.4016346290219458,0.6055282878261511,0.447556983789035,0.3487282485161485,-0.5420497023961628,-0.015316552652937195,0.16740399591751612,0.5333994212608268,0.2751857872036729,0.13966559606478288,0.39460299721496306,-0.11310211319169333,0.4543832101066308,0.2701033204403448,-0.07268882042441172,0.0778740173016427,-0.10962135880254895,0.08891290582110022,0.10328837555772016,0.5693606038975034,0.8673874112493728,0.480244999080724,0.19763510656907216,-0.22709629064023673,0.0026212698036658603,1.0,0.47098000799712997,-0.0895379487029113,0.22144508319465994,-0.553398703525441,0.5763044313051635,-0.22089789109022478,0.3147890842113724,0.32920434851235747,0.8948338420225554,0.8032771489315612,0.2564957169321783,0.40858804080350714,0.34201114247542597,0.45152105061882286,-0.45533561706476494,0.45909670252658413,0.4853137979009624,0.10511861959312646,0.5365127942538678,0.6875099198537185,0.691131092770526,0.02588885077438486,-0.44680979868952964,0.06017291047936903,-0.5019180921689953,0.5643420978385219,0.39823412882628706,-0.018090564995491908,0.3009395616950296
ACC_sup_L,-0.31789941924010534,0.7226118664881438,0.06559197727795057,0.5237607107836076,0.5685365598994357,0.8556859869043453,0.8730804592820146,-0.6447866074657403,0.8270471971439263,-0.8005388841554969,0.12673818992410735,0.9579570888943022,-0.4947473833720882,0.8832383374535135,-0.7607401592043567,0.6065507039100758,-0.9043765864948128,0.5473421216256305,-0.8441509042012296,0.6872975950093348,0.8940231553668796,-0.41652517013108564,-0.5693072453127531,-0.7644302029380614,0.873150807612185,-0.6356883477662366,0.8536760023742984,0.9005874443780233,0.4254484274353257,-0.8382924746910946,0.7334135509742838,0.7602141029247689,0.8250931008080841,0.7322769003585321,0.8916411356626178,-0.3479175357825427,0.44971931708527535,0.8970532491260931,0.6804212686763631,0.4742659989517522,0.8672464369899027,-0.5881881886496533,0.5988740273678225,0.7605466535889857,0.6551822532715045,0.4989243930911169,0.8078537849797823,0.8487334085759919,-0.057216862389199714,0.1953388286952311,0.47098000799712997,1.0,0.5997269817252526,0.7825027421029025,-0.7000578540470777,0.8954536491487461,-0.7519599504958847,0.7777490960694382,0.4661339623885965,0.7128118279244334,0.6872866982996182,0.9077334860778269,0.5149586764266525,0.3759183013950359,0.9266701081748475,-0.891906285480458,0.8125120636256081,0.38586525677521616,-0.7181086996300504,0.46247579130804145,0.5054293920184592,0.8190114148530819,0.2577071638279255,0.16697159949074242,-0.3043982988660522,-0.838120786149248,0.15593928885091266,-0.2282232292460174,-0.7228465832745762,0.8124077105993086
Cerebellum_10_R,-0.00031852484712879863,0.43868610844345984,0.06319210464102537,0.7143045681173033,0.27365523430620703,0.3659538333776017,0.5311567959876413,-0.17624552371841634,0.5597026500628733,-0.43318496065708645,-0.15763640587641506,0.5787275704363869,-0.24868466042361734,0.5376251841487782,-0.28561336602605675,0.12852947137896586,-0.46575495719905696,0.4916891827728156,-0.43467342562521083,0.45768037706921344,0.7074504143316851,-0.20509844475341488,-0.46594429831790823,-0.15584410081316208,0.3468902825534386,-0.24882522000076993,0.35883725877979206,0.621368170118218,0.24088192619813925,-0.37029142510673363,0.6184769265578247,0.4885325095006748,0.5512463859708517,0.5966156118100069,0.718315082758912,-0.4044681897008198,0.5134319945919864,0.4917036076784963,0.4782731538849785,0.46735732405809977,0.6899123082613493,-0.2925415262860074,0.6029305071032195,0.4638475011432684,0.4040984200236043,-0.028460071302735326,0.5086378051744133,0.7130432878739685,0.3296613317142671,0.6120290334216545,-0.0895379487029113,0.5997269817252526,1.0,0.6511064857511839,-0.18025423588335862,0.5665279621325874,-0.44469354876885037,0.6607917311039451,0.4999294630282748,0.12297502136620031,0.20480064967335543,0.560026228436645,0.44495498909945713,0.2114843508669466,0.5453905502035472,-0.5087965177327248,0.42043479165235326,0.1359977019194334,-0.5210161604940335,0.23733682919532997,0.14530156633059074,0.35178735113201165,0.41097924482955533,0.3178665039339705,-0.1938495460771844,-0.3783497949421767,-0.06553672666596236,-0.372855071637983,-0.5089342492504149,0.5561046577893002
Frontal_Inf_Oper_L,-0.08773822630502708,0.6083134625768579,0.28607143164347976,0.5614569129174295,0.6516174693306643,0.6882084000443115,0.6372207740509184,-0.2810352232281174,0.7023156303359855,-0.546654821358679,0.24846833824086595,0.7386474169213804,-0.12900583347832076,0.6863116813609047,-0.5039179605239377,0.504960610868704,-0.643771166876339,0.5542544441463512,-0.6139897951346267,0.7159847572147435,0.7003125905126494,-0.23731256556142938,-0.42738388622753254,-0.44302725950123945,0.6290588330136778,-0.35568003051229535,0.671012246462743,0.7363473764494343,0.5435886216297608,-0.5453439999049468,0.6453078751999929,0.6715582037602973,0.7431410763556403,0.6771896595034843,0.7084780952710124,-0.30487653443986235,0.5043987077756471,0.6596472282708817,0.5872347613980632,0.51999389219035,0.7019479180750847,-0.18450631338149986,0.6978730820996734,0.5683055376505964,0.6153489133698758,0.2128890116405112,0.775166014859259,0.7161950083762996,0.37705765980961853,0.3590233630666498,0.22144508319465994,0.7825027421029025,0.6511064857511839,1.0,-0.19881391206933652,0.8399121451058281,-0.5747431256353133,0.753846490431269,0.5677591513624191,0.4426547753231746,0.5136203663907621,0.7161975055286992,0.6592061185909599,0.3189655754576999,0.7262433007760999,-0.6523541991493595,0.7195282595992422,0.24899846727590885,-0.5343400747847021,0.46226495615239793,0.5028072683985907,0.6771890562800779,0.3915458726672853,0.19255802241901107,-0.07972438260246147,-0.5492110770895031,0.08025743853083214,-0.2894842321891596,-0.5580072607587662,0.7893149658684786
Frontal_Mid_2_L,0.4097343393545103,-0.37308070969271756,0.16058978698314794,-0.17961602822324643,-0.07036764120341042,-0.5826100573893048,-0.791812859062491,0.7348167032123998,-0.5117262934309845,0.7045575136406182,0.1076789837029068,-0.690881913953796,0.6764685934350572,-0.6276897779861921,0.6238559785046718,-0.40945318905547456,0.7026791235144364,-0.23525092776704948,0.676286732783991,-0.2955199940388988,-0.6650347284314404,0.4501487555368292,0.4919901889907818,0.7164663432208538,-0.6466303345383444,0.624108284595266,-0.5548127376108409,-0.5827583363666918,0.006882131680142894,0.7392259935856635,-0.46275200485605106,-0.3796837063699371,-0.49108056277160494,-0.4202005505527394,-0.5906283626771438,0.22511933070004017,-0.07306478828142797,-0.680928203545206,-0.3364818898213595,-0.12305531700241748,-0.5561763124269443,0.7690924561982756,-0.1749782112786037,-0.5769789316544853,-0.2637881180938089,-0.5648339429541778,-0.32541852977109065,-0.5301565138606853,0.5622686251718915,0.16689877953695284,-0.553398703525441,-0.7000578540470777,-0.18025423588335862,-0.19881391206933652,1.0,-0.49946436737019145,0.5217420622283028,-0.3792363258380791,-0.0842567752655481,-0.6541428809860623,-0.5216936856101821,-0.6147353628445704,-0.06657145070069767,-0.16644127423832608,-0.6499699695938337,0.7025981721061991,-0.40405236829161795,-0.36416376749927293,0.4900200919799203,-0.20600853052207463,-0.19359462429121513,-0.5224142988132596,0.01557336935127214,0.07788152434916201,0.416008018935869,0.7338769005352701,-0.05843802412430338,0.11352602232048611,0.5166457113192575,-0.4848102692256274
Cingulate_Mid_L,-0.3378222829903682,0.5977599065240204,0.39046568722347685,0.6350071615941618,0.7199767222198519,0.9075045333520826,0.7468699724661608,-0.5381349911140028,0.6893359949765896,-0.7312826123774389,0.36993584202749596,0.7852808434806021,-0.13633494487505088,0.6809951898801699,-0.5296546333989943,0.7352528802588614,-0.7685664406187047,0.6251025174239028,-0.7614042537450406,0.883767500004823,0.8144075344906266,-0.3043612421550486,-0.5350772565381001,-0.6317864900715331,0.8140277452157858,-0.4576038963337897,0.8143183632766573,0.8241086893634656,0.5098818529741083,-0.692289692154895,0.5496234096603815,0.5898918260784108,0.9097795899686978,0.7466775406771718,0.6969304186342615,-0.07812523406547342,0.37024577590440877,0.7695025160586332,0.5854953864837192,0.40852867513220686,0.6563407532683888,-0.25384921105086333,0.6196581754707488,0.512919581712504,0.7388029307120048,0.5346629195990624,0.8368386548774193,0.7039980055765938,0.16162236299433713,0.35410111269366723,0.5763044313051635,0.8954536491487461,0.5665279621325874,0.8399121451058281,-0.49946436737019145,1.0,-0.5842189552810624,0.8201254242044815,0.6530488304023636,0.7530741691959664,0.7803174492407566,0.7038148454024352,0.7477463070836357,0.4224359455891921,0.8132472090943647,-0.7502214980677454,0.782896940702269,0.48624905898383763,-0.42989793746400323,0.6019840007270431,0.6945753527988581,0.8620823269857691,0.4026064726271308,-0.036545154829417115,-0.05025963971504224,-0.6896034161556803,0.31404592882732485,-0.08539132995540374,-0.4672185071631416,0.7844499148136057
OFClat_R,0.3180316989203895,-0.6074554356405536,0.22351000886120936,-0.23612984346556778,-0.5109152572077981,-0.6651390160789592,-0.6222210705142218,0.6103649105153738,-0.785247956702326,0.6567385483650544,0.016309363815466722,-0.837837816123655,0.5476062316430035,-0.854062691993617,0.8688545368780698,-0.4456924421889558,0.8415047112138707,-0.30745472640530275,0.7476657917088513,-0.3549400620279926,-0.5855326688107266,0.46501825452929413,0.4633925386140414,0.7305778074584675,-0.7770660702623455,0.6399141036966525,-0.7835440171870688,-0.7063164419925904,-0.4216694469039245,0.7793397689788251,-0.6543902471800301,-0.8241336226328898,-0.4505844349248912,-0.5128978431950965,-0.8106363923945231,0.44261537986924626,-0.40685569510199954,-0.7501907990214368,-0.6128765741449043,-0.4026940375418358,-0.8177418122159615,0.5831036443649515,-0.33178509999349526,-0.7169078086835865,-0.4605224566779939,-0.3169508147412219,-0.6853406780716451,-0.7551914691965299,0.1633050157025527,0.02751857935008511,-0.22089789109022478,-0.7519599504958847,-0.44469354876885037,-0.5747431256353133,0.5217420622283028,-0.5842189552810624,1.0,-0.47248826576088204,-0.13576491507341928,-0.49846753050618703,-0.4669382816655543,-0.8605556774243274,-0.17041563281579147,-0.3024565562950969,-0.789785624484893,0.8189008548484117,-0.7866822417895538,-0.11497142555234206,0.8151082761315211,-0.1669530937809944,-0.39127612089750907,-0.6899283831179375,0.001080463088895102,-0.3563062628604726,0.4272194040745782,0.8037615392738524,-0.030447007759166617,0.12559886098577344,0.787990285474457,-0.5740894188205721
Thal_VA_L,-0.2188847301819961,0.36653077072504975,0.348871890920098,0.643082388956303,0.5337414242378918,0.7201060575855468,0.7372738296079094,-0.4046188906875228,0.5702031517974823,-0.6513606135466029,0.20742446605616952,0.6858359308710007,-0.1201225087549958,0.5674676943338706,-0.39757439667724453,0.5901015897245825,-0.633530664243254,0.5834116139886771,-0.6819082374011819,0.7777453981898502,0.7767578765091008,-0.2731041900500505,-0.5855846529700539,-0.4811531692301327,0.6166198885528412,-0.4355239313404781,0.6087374341030466,0.7188018948675123,0.38772280311231966,-0.5759691323468193,0.5349639682097058,0.4957647103046493,0.9103758581186706,0.5702677475610403,0.6268906886070039,-0.12592508292018706,0.5116222528764132,0.6967332731399669,0.5980966845983391,0.2964582206715302,0.6539611178906143,-0.23239790608450736,0.5081925321675343,0.49732701021514236,0.5596737568140746,0.2508439908800052,0.5717933658256666,0.7173945289624685,0.21939620567148968,0.4313900554206506,0.3147890842113724,0.7777490960694382,0.6607917311039451,0.753846490431269,-0.3792363258380791,0.8201254242044815,-0.47248826576088204,1.0,0.6529654319222644,0.49962470481831756,0.4914667925144962,0.6015479009076827,0.8096364750216005,0.24936616477162632,0.6604070043689804,-0.6585391438248385,0.6009144167452786,0.3478984414522622,-0.4385393454225435,0.3218020471302709,0.4802131055996601,0.6748366500286306,0.42102946145509196,-0.11533204096269482,-0.14209564929073762,-0.5921817688542669,0.10130166644649591,-0.24010211742234613,-0.46611696796171204,0.6932306535249265
Vermis_1_2,-0.02343942449636215,0.29240393031310147,0.30326936754323686,0.5872553669507631,0.4292849768566988,0.5256608691234876,0.31903041469078736,-0.04001988960572086,0.42077318462002894,-0.38195001178962035,0.48849933460788697,0.33279083858971814,0.2859860042384866,0.2807751549279044,-0.0905857609945557,0.5295237002990169,-0.34391419951323526,0.5840988439945493,-0.3867551674640382,0.5987665137272962,0.5667057328687668,-0.01911578436257671,-0.35352332760984234,-0.2140488768182708,0.36238479438676574,-0.14025337921076972,0.36329345007007036,0.5023724427607781,0.38380843685127064,-0.2259210936938172,0.3441775888785028,0.2893255837106723,0.680798038929735,0.5667350200308802,0.33319211278002914,0.10306612819604469,0.5188419632326385,0.3099634269508224,0.5083995441651464,0.3547981269259478,0.2949420814498036,0.1910389502393308,0.5416955714265825,0.1399114369792289,0.5415888009699716,0.22186396435642042,0.5357182319384788,0.3844348075754686,0.48008113242041667,0.547359156807736,0.32920434851235747,0.4661339623885965,0.4999294630282748,0.5677591513624191,-0.0842567752655481,0.6530488304023636,-0.13576491507341928,0.6529654319222644,1.0,0.3912497134052953,0.3750972162017165,0.26245643763701587,0.7716289616721994,0.41586848102606133,0.46120829861394697,-0.34998708945138696,0.36745473767108083,0.31340274731564743,0.001999195316956374,0.46343711359717354,0.5754281456552861,0.4783243495310243,0.45648150276284,-0.14143783326380674,0.06922510262802786,-0.2657470820174385,0.4108430314653426,-0.0096799630778258,-0.1741366793272329,0.4782233533730582
Occipital_Sup_R,-0.5799692360824441,0.47629597539738555,0.2830018208037384,0.3016214537470009,0.6698233512354969,0.8934275704684126,0.5611590207057914,-0.7346625759814256,0.4711411483209391,-0.6912981047912301,0.46274145123175825,0.6449326270872928,-0.20287400037215364,0.4870443694758809,-0.5713420574595091,0.8384351750150663,-0.7377982054902151,0.370270985161593,-0.6879716668714456,0.6714199918549966,0.5899404140042884,-0.2950786236708821,-0.39240438096216557,-0.7980869531054471,0.8845505889132966,-0.5104016888551856,0.85417093136734,0.6529753162673287,0.4324692704559809,-0.7287192922506799,0.26809888013677957,0.45716687585051563,0.6901084909715132,0.4211735585719523,0.4579414379185861,0.21043836847784453,0.04141697414201417,0.6371788242856345,0.411796343198831,0.09725437075585434,0.3801050983916654,-0.30389495581169934,0.18855417801625418,0.37648851833408614,0.6339360004349194,0.9195781184068845,0.6924617081819407,0.41445716111861997,-0.25681838505071575,-0.01147242510255963,0.8948338420225554,0.7128118279244334,0.12297502136620031,0.4426547753231746,-0.6541428809860623,0.7530741691959664,-0.49846753050618703,0.49962470481831756,0.3912497134052953,1.0,0.9147456928387369,0.5591040669982481,0.4928844173855019,0.47316357018537253,0.6846323972056957,-0.6381939468582294,0.7473148457801014,0.4857234889329071,-0.2504747787093586,0.5186555851491362,0.7132281556335732,0.8350104681761044,0.0345839890016043,-0.20602397362380453,-0.019922526996229276,-0.6818114420210838,0.6164373168982559,0.30769111052047055,-0.33460859750611477,0.5011004410702707
Cuneus_R,-0.5143017589890468,0.5417257915738324,0.44190314759337285,0.398269313504112,0.7081161591078035,0.866841817038593,0.5010156350501258,-0.6319834222566332,0.44140311230270246,-0.5518945628500731,0.46684317474248177,0.6105052015347325,-0.12676498699689676,0.4591602434821547,-0.42772765180101846,0.7382839420493217,-0.6286984050238354,0.4372368021965742,-0.571935884280964,0.7174213486759432,0.5591723332486644,-0.13840274702562366,-0.2688462903419456,-0.6374816167246041,0.8084785340577544,-0.2838691126695007,0.8182667176897208,0.6289767516973321,0.43377290322117096,-0.5888745994187617,0.2508238423837086,0.43276512270358597,0.6545575952543883,0.4825098731428796,0.4708720456071721,0.14733736665138428,-0.008245998705127594,0.5942777425203923,0.28101776638954795,0.19441446393897743,0.3855225278781944,-0.20353303772924192,0.29589796799030704,0.3449248481525948,0.6873394780719863,0.841393994993067,0.7332042424526135,0.3807126446903951,-0.12802193177595758,0.16033926396010442,0.8032771489315612,0.6872866982996182,0.20480064967335543,0.5136203663907621,-0.5216936856101821,0.7803174492407566,-0.4669382816655543,0.4914667925144962,0.3750972162017165,0.9147456928387369,1.0,0.5478302469672388,0.47061596422643653,0.4716977488341452,0.6667779577254169,-0.5321696982242845,0.7309009066738676,0.41841148800479244,-0.24276650642217545,0.6091939245678855,0.7222216884999272,0.8576411987197167,0.1960177121630857,-0.04947330322075931,0.24989438631829688,-0.5357462969657343,0.5427550950598583,0.22200877035831273,-0.255824629701532,0.5086042920784494
