,Thal_MDm_L,Thal_LGN_L,Cerebellum_6_R,Cerebellum_9_L,Cerebellum_Crus1_R,N_Acc_L,ParaHippocampal_R,SupraMarginal_R,Temporal_Inf_R,VTA_L,Cerebellum_10_L,Calcarine_R,Frontal_Med_Orb_L,Thal_PuL_R,Amygdala_R,Thal_MGN_L,Vermis_4_5,Raphe_D,Frontal_Inf_Oper_L,Postcentral_L,OFClat_R,OFCmed_L,Occipital_Mid_R,Vermis_7,Temporal_Sup_R,Frontal_Sup_2_R,Heschl_R,Lingual_L,Thal_PuM_L,Thal_LP_R,Red_N_L,Rolandic_Oper_R,VTA_R,Supp_Motor_Area_L,Thal_MDm_R,Occipital_Inf_L,Caudate_R,Insula_L,Cerebellum_10_R,Temporal_Sup_L,Cerebellum_3_R,Rolandic_Oper_L,Fusiform_L,Cerebellum_4_5_L,OFCant_R,Occipital_Sup_L,Putamen_L,Thal_IL_R,Cerebellum_7b_R,Precentral_R,SN_pc_R,OFCpost_L,Temporal_Inf_L,Olfactory_L,Pallidum_L,Frontal_Inf_Oper_R,Cerebellum_7b_L,LC_L,Precuneus_R,Frontal_Mid_2_L,Frontal_Sup_Medial_R,Amygdala_L,Thal_VPL_L,Temporal_Pole_Mid_L,OFClat_L,Thal_PuL_L,Temporal_Mid_L,Cuneus_L,Cingulate_Mid_R,LC_R,Vermis_3,Rectus_R,Temporal_Pole_Sup_L,Vermis_9,N_Acc_R,Thal_PuA_R,Parietal_Inf_L,Frontal_Mid_2_R,Precentral_L,Cerebellum_8_L,Cingulate_Mid_L,Caudate_L,Thal_PuA_L,SN_pr_L,Occipital_Mid_L,Hippocampus_R,Parietal_Sup_R,Cuneus_R,Frontal_Sup_2_L,Occipital_Sup_R,Lingual_R,Thal_VL_R,Cerebellum_Crus1_L,Cingulate_Post_L,Frontal_Sup_Medial_L,Thal_IL_L,Thal_MDl_L,Cerebellum_3_L,Frontal_Inf_Orb_2_L,ACC_sub_L,Vermis_8,Frontal_Med_Orb_R,ParaHippocampal_L,Occipital_Inf_R,Thal_VA_L
SN_pr_L,0.4135915142647958,0.5825653317665568,-0.6948956014153046,0.48851876930239746,-0.49373200430873976,0.32231169594953674,0.8604712752565958,-0.4127469018181471,0.24475376583627864,-0.7614221684869971,0.854123856381879,-0.5077092416422665,0.7550034681738654,-0.24193231635820023,0.5995871704154092,-0.29686079579450264,0.5578753237233767,-0.07533621253727407,0.7161950083762996,0.6388822312580408,-0.7551914691965299,0.7467700018655132,0.17742610855505045,-0.7981645690331572,0.3872218763388049,-0.7432917300415545,-0.14274524613847106,-0.7488524665200452,-0.1121588793955576,-0.5046966253668008,0.8253024211311416,0.4712267598196126,0.7231579741425934,-0.5531455968961155,0.5409282628114279,-0.8529190270021759,0.8227530313231672,0.6372387925756363,0.7130432878739685,0.5038409515433682,0.5531438832862509,0.7902181337297591,-0.7146153918117123,0.4843211581076081,0.43719370910489,0.45138883418398684,0.7940407066386211,0.609549060861617,-0.684410768449824,-0.7451614852627401,0.24735523066796716,0.8338901528127541,-0.6209613634984628,0.8157312483702781,0.8563926450093111,-0.45924617375088883,-0.7774018083558902,-0.5533522831952586,0.6537655604376159,-0.5301565138606853,-0.6486774012975922,0.6844400867025889,0.42607495628794423,0.7156065470578001,-0.15538797369089238,0.27655364444673003,-0.13756843863554188,0.22183065408355793,0.6515266036765541,-0.04344794937027286,-0.03681140722436732,0.8596002163876474,0.7926249330954174,-0.7484130397237911,0.1710812098833815,0.51816894369788,0.6845492108934915,-0.7515956910362027,0.40323907444424795,-0.7853340962773647,0.7039980055765938,0.6524611216329125,0.2376190606147373,1.0,0.2336138489268238,0.798021996443793,0.17822828543856906,0.3807126446903951,-0.6273554616832958,0.41445716111861997,-0.6449493707605773,0.5513861576870139,-0.8217868729299258,0.5122862745070528,-0.5428863172073674,0.7753708967777857,0.5401919346059673,-0.6452011644252562,0.0730029881685371,0.8539892281394786,-0.6119294207698516,0.7782621061910503,0.8274803360639678,-0.451945601209749,0.7173945289624685
Occipital_Mid_L,0.39469478200080477,0.30474654891396524,-0.3939994297662451,0.20375784857913898,-0.40865392403012357,0.5042440382614585,0.3875233529663841,0.13253725360025603,-0.051104659749386015,-0.23681042389195583,0.36732470344979884,0.09872584150140289,0.2743211833872726,0.26472215144356986,0.456607120239102,0.014061046837111745,-0.04345805768745107,0.30920308567581395,0.4298336834963212,0.7878685438384672,-0.4853488955543332,0.4117155340211618,0.8118159675414234,-0.4781639783420771,0.3093018477586052,-0.660909117846769,-0.006404357822420571,-0.32958516282912736,0.5980945468484742,0.22243450931232062,0.31047752178662646,0.05338642220048995,0.22015294086471204,-0.20888921144678763,0.4358847587415289,-0.4306545353394817,0.5138740372393634,0.6801365452189456,0.07900452987975655,0.6451736279644178,0.22872173114457334,0.5657975064992803,-0.4839024792833058,0.08787706656576523,-0.06478115229793807,0.925670165196374,0.5400727872244991,0.28655915491854583,-0.12218584418851507,-0.28829784170564426,-0.09381634959600633,0.566709636451036,-0.46781563734887666,0.5150133692274749,0.044340543836542526,-0.6937721433346536,-0.5656383325537122,-0.4913872917274245,0.764578178558714,-0.41742457062676425,-0.6911383674773425,0.5693411910733812,0.4259141559309719,0.426245594297357,-0.525441432961607,0.3167098027042655,0.4566655562367038,0.7760196279581432,0.2644396723370022,-0.41540885339872236,0.42006996370391986,0.5144201172649621,0.3640031641677352,-0.5569777604883738,0.48287384872577094,0.1400156759101114,0.8038580438246937,-0.6743318596948841,0.777392500529886,-0.5957217462320514,0.6467478985820526,0.5477025589622261,0.5070425412316404,0.2336138489268238,1.0,0.49311788268154716,0.3156523472793478,0.8880020842052437,-0.600948918333104,0.858435997456858,-0.2906401060252038,-0.12068914441511597,-0.5700299850750953,0.392572522959169,-0.6031749980939898,0.19365454735783602,0.2884681958717012,-0.18844004012418955,-0.1990836704554345,0.3994280234748947,-0.6472525340180311,0.2224606922923127,0.37829675587874617,-0.060898405335478654,0.37100207402053453
Hippocampus_R,0.689989622581225,0.6680673405584897,-0.7319469336342361,0.6632117496795235,-0.6424902824193598,0.5866204709189164,0.75471441616997,-0.08806161372525331,0.035181560572930155,-0.5488595778422055,0.8271505293952843,-0.39665854087419766,0.5711551547405379,0.14853852367474069,0.6657983240222146,-0.12104144815918502,0.5227437602355878,0.18012591695250277,0.785404552691034,0.7841546419701185,-0.6590687026605708,0.6928634773260924,0.4040742180334677,-0.835709385597979,0.6055943747176591,-0.7383715417980822,0.18380666925479608,-0.6757678245104697,0.22080788085914166,-0.22109431137285007,0.8024983446132605,0.4202381147058333,0.5651686621903286,-0.3501667294226035,0.7510579037844657,-0.8545902602716751,0.8275820551119926,0.8502091113217691,0.6015452233606178,0.7039664712582411,0.5452460550961427,0.8845216167847522,-0.6497659817552262,0.5737588906874312,0.4106432559784254,0.6900607689171807,0.8368476360492085,0.760251106683443,-0.6141578476159922,-0.5194279036101902,0.12001875563621187,0.8646908752469263,-0.6067754951006982,0.8719563809843992,0.6897003109309171,-0.5118952366641366,-0.8011180574129291,-0.5425488680609193,0.8506144735309681,-0.4742760337958327,-0.7266790278249791,0.8959163776089356,0.6697778421506928,0.6878340654544605,-0.2679440369335047,0.460058845353066,0.10918204821991656,0.4699025108370221,0.696308268684367,-0.22738381451673284,0.3082355548094035,0.8664543270426918,0.7103727238770636,-0.7607369185549249,0.3820811643376061,0.6808637964160049,0.7978485472212725,-0.7484776828692061,0.6647611691454287,-0.8069266686830658,0.8764503722936657,0.822746826572952,0.5979763550720024,0.798021996443793,0.49311788268154716,1.0,0.43082429840724684,0.6363160819381144,-0.6513969106398337,0.6542842814877997,-0.6272615826300411,0.5153930322678678,-0.8513853219828775,0.6918934542771007,-0.5808048767128839,0.7813164293262704,0.6853075545413357,-0.45448683645337506,0.19610818824571485,0.7424559092129063,-0.7032877805387098,0.563833923024248,0.8293779662354261,-0.4412226741439365,0.7719015481524142
Parietal_Sup_R,0.2758103801852807,0.20625213695696173,-0.4089610318984285,0.2821881892181886,-0.5552800943153584,0.5526825620640984,0.17973659423879673,0.35449018305054,-0.39432737206009644,-0.060428348581322414,0.3299477424609767,-0.13585797511465242,0.050212945593517,0.27969069012215714,0.11050854503358926,0.06561392010282195,0.11043504886737604,-0.015308377352323741,0.24899846727590885,0.25080799383047775,-0.11497142555234206,0.029026885529690252,0.35035821552790475,-0.41824282187326256,0.38807116158758054,-0.3338473102869068,0.4430192445067737,-0.29388927441939944,0.2913043984049553,0.2037218784772481,0.20782608019415355,-0.025723848650636878,0.3014324190754227,-0.08916607289041743,0.3715441389026133,-0.3422604160536053,0.23856590894602553,0.3237236530690013,0.1359977019194334,0.437926156663571,0.2163954114218857,0.37130589996957664,-0.14755216659443204,0.2307924250700172,0.2833227114938895,0.38582554003894665,0.2827517707844936,0.22037951455811514,-0.39340794791883704,0.05512617883956803,-0.28263468609318265,0.34604257490552387,-0.06694551187308494,0.34273242054243114,0.20223114362927447,-0.30736264748877473,-0.3881777992539776,-0.12383899018483258,0.4531051244330462,-0.36416376749927293,-0.4809572241743341,0.33779345967088836,0.36310913526410843,0.3822101851201644,-0.16070588372870614,0.2290862120863931,0.23167122817999103,0.3442815006516851,0.2988999385716479,-0.31440773115626053,0.17953132189218024,0.3490824302181749,0.3470239743445325,-0.386847425695586,0.18388885511367675,0.254668705227586,0.27070862141161534,-0.33522080877880467,0.2610563313555097,-0.3509982659053633,0.48624905898383763,0.5248577301942297,0.39424514798913973,0.17822828543856906,0.3156523472793478,0.43082429840724684,1.0,0.41841148800479244,-0.44210222403989224,0.4857234889329071,-0.3041828081988341,0.035705241299129296,-0.34589081564268953,0.34236470049868456,-0.4456645419273274,0.20967411750834156,0.3391565448647504,-0.08187772450704402,0.025311228091937178,0.2060509697578107,-0.3632463456409175,-0.022606204357422655,0.37281598459947424,-0.39643182516343656,0.3478984414522622
Cuneus_R,0.5408107360856779,0.3451427289250162,-0.4457470071930885,0.398269313504112,-0.4919991006384204,0.5728749776979987,0.4708720456071721,0.250414744203502,-0.04947330322075931,-0.255824629701532,0.5316152364623297,0.16002067813855086,0.3449248481525948,0.27977952030789666,0.5417257915738324,0.0967240714170573,0.19012537887728137,0.22761949836582399,0.5136203663907621,0.7520515932214635,-0.4669382816655543,0.43276512270358597,0.841393994993067,-0.571935884280964,0.5425842795536491,-0.6935179281981247,0.13109115405979196,-0.34764540361304047,0.5427550950598583,0.14733736665138428,0.44140311230270246,0.19441446393897743,0.25282494638151953,-0.20353303772924192,0.5184551043731046,-0.5321696982242845,0.6087197761329276,0.7332042424526135,0.20480064967335543,0.7174213486759432,0.4372368021965742,0.6783785380144085,-0.42772765180101846,0.3671090762297707,0.11862501123868796,0.9741216129997511,0.6667779577254169,0.47395285424126,-0.2688462903419456,-0.24276650642217545,0.03707430031410371,0.6607681026508906,-0.4254454845154363,0.6289767516973321,0.21104014852698735,-0.6319834222566332,-0.6088183135136935,-0.45063545233416097,0.866841817038593,-0.5216936856101821,-0.7489482944139453,0.6906004128264627,0.475430707529398,0.5734091998296492,-0.39275032587059305,0.40687206650064756,0.44190314759337285,0.8971158719304805,0.4825098731428796,-0.36657763500808666,0.46684317474248177,0.5927793779195079,0.5010156350501258,-0.5888745994187617,0.4716977488341452,0.29589796799030704,0.7812526119015681,-0.7066470350644267,0.7081161591078035,-0.63701600200674,0.7803174492407566,0.6545575952543883,0.6091939245678855,0.3807126446903951,0.8880020842052437,0.6363160819381144,0.41841148800479244,1.0,-0.6750238385745081,0.9147456928387369,-0.2838691126695007,-0.008245998705127594,-0.6286984050238354,0.5728423929326703,-0.6719901458948131,0.38644918110025983,0.4227350862275236,-0.18025355431593706,-0.12802193177595758,0.4891914207748919,-0.6374816167246041,0.3309670615918643,0.5591723332486644,-0.0835149786381133,0.4914667925144962
Frontal_Sup_2_L,-0.34923175668006673,-0.27675457553185984,0.8215957092697393,-0.3242817902123488,0.7173692777563304,-0.5137029367245122,-0.6587853345939189,-0.031660610253909614,0.14597816240097494,0.553254322988037,-0.735459551122411,0.4578886114409969,-0.5634675832854209,-0.036061492889303444,-0.4197213517555416,0.286610410330851,-0.14936391696105192,0.11228939204693555,-0.37758095254242946,-0.5817128782673601,0.6355486861274352,-0.48015938329259944,-0.6593721225458897,0.833447067775172,-0.3265832856559949,0.9390193478952655,0.042998269912774736,0.7862386905921737,-0.17406066412830126,0.1401544711185742,-0.6028285251581903,-0.07566364309385822,-0.6147540775214656,0.7361242613820069,-0.5151643059020868,0.8312492367321662,-0.6920804911917527,-0.5254445375046843,-0.2900566715283106,-0.5272173762818985,-0.2867556187079924,-0.6559435153724534,0.7211032596695816,-0.16870906587527895,-0.3809269146720118,-0.7224058689884986,-0.7341572947984697,-0.39678107478745905,0.6266869317312663,0.5433006132895568,0.15927738586628282,-0.844488632530569,0.5381099345186294,-0.7297769433645626,-0.5172275776895446,0.8806903161066816,0.8615425522204002,0.6121419070767934,-0.7661826863954192,0.9379665411872254,0.9687137959356844,-0.5815428653972963,-0.3111766006244812,-0.8933975433529624,0.5052606997813007,-0.33046486098465966,0.000634498790555207,-0.44004380287638445,-0.42601039288146725,0.3981881096829189,0.0031026238746887443,-0.7955464793433357,-0.8294781646365871,0.8828363092265931,-0.26494915740526576,-0.23545462041907697,-0.7007635192416727,0.9303026586557761,-0.36293938992285185,0.859423730489576,-0.677493538570931,-0.6725416189364202,-0.3531652182374606,-0.6273554616832958,-0.600948918333104,-0.6513969106398337,-0.44210222403989224,-0.6750238385745081,1.0,-0.7919241992957007,0.7363544067110955,-0.06429046564037055,0.8503544127755517,-0.26616389771579035,0.9746233240556764,-0.4433689574632118,-0.46401065117328694,0.6382522395582989,0.44837538651997644,-0.7844927827128664,0.8467401995598142,-0.541429056858141,-0.738705402332701,0.360365449219653,-0.5307751765678063
Occipital_Sup_R,0.49241985283047984,0.40100706394644353,-0.6249370068679967,0.3016214537470009,-0.6550256306978547,0.6227154254566072,0.4579414379185861,0.34028319732984275,-0.20602397362380453,-0.33460859750611477,0.5826563796960375,-0.08072709161815789,0.37648851833408614,0.4003702544844494,0.47629597539738555,-0.09608885079657158,0.08274916022172955,0.2990906466135481,0.4426547753231746,0.7439463233924372,-0.49846753050618703,0.45716687585051563,0.9195781184068845,-0.6879716668714456,0.5493466918808384,-0.7576154523854837,0.17642939249717063,-0.5295950471172143,0.6164373168982559,0.21043836847784453,0.4711411483209391,0.09725437075585434,0.36205077535198954,-0.30389495581169934,0.43670912971436326,-0.6381939468582294,0.6100367106580625,0.6924617081819407,0.12297502136620031,0.6714199918549966,0.370270985161593,0.671403626402545,-0.5713420574595091,0.25617686978130466,0.1633416501118313,0.9260062832868217,0.6846323972056957,0.3526855282006552,-0.39240438096216557,-0.2504747787093586,-0.08461749284088049,0.7087307308698629,-0.49904548002948873,0.6529753162673287,0.2887735894702857,-0.7346625759814256,-0.7523511368210587,-0.5902187942685453,0.8934275704684126,-0.6541428809860623,-0.8469311101635159,0.6410784317878374,0.4437680854453761,0.6467870051895179,-0.4571521853757789,0.43113092726219976,0.2830018208037384,0.7466095753629279,0.4211735585719523,-0.5532881187791896,0.46274145123175825,0.6696408626863517,0.5611590207057914,-0.7287192922506799,0.47316357018537253,0.18855417801625418,0.7955141881738289,-0.7738627888968818,0.6698233512354969,-0.755108975159398,0.7530741691959664,0.6901084909715132,0.5186555851491362,0.41445716111861997,0.858435997456858,0.6542842814877997,0.4857234889329071,0.9147456928387369,-0.7919241992957007,1.0,-0.5104016888551856,0.04141697414201417,-0.7377982054902151,0.4703027129502172,-0.7795772038151899,0.37146707947907787,0.35561899265395297,-0.2840873924525775,-0.25681838505071575,0.5341882333829272,-0.7980869531054471,0.3359221036482131,0.5899404140042884,-0.1628674369705871,0.49962470481831756
Lingual_R,-0.22397518881530318,-0.45301733498232793,0.9244195700057799,-0.19197065926235327,0.7399144799521531,-0.3811704499283796,-0.5440000910576299,0.13130899513017955,0.19578048349117014,0.5865144356839379,-0.640108606904703,0.8641772013792646,-0.5082882960190758,-0.07958163757800969,-0.2901503706537356,0.4348268424742224,-0.006593193549157649,-0.07444824608236765,-0.35568003051229535,-0.537946896043643,0.6399141036966525,-0.5243145230209755,-0.3233281905543183,0.8665325469219172,-0.12526883852406767,0.7525386156652267,0.04891167139210585,0.9568800275227172,-0.021637343020809767,0.18194802415712752,-0.602712790737066,0.05264656900149116,-0.6070020712758534,0.6487438171065802,-0.37210585186060685,0.8463447259452032,-0.5532540273918294,-0.444324270011194,-0.24882522000076993,-0.3068134314121433,-0.004832002484434449,-0.5327004729842483,0.8353137273596631,0.06343709822759581,-0.3608481163448195,-0.4006382883474013,-0.5620943062117016,-0.333429820998064,0.7508001639357275,0.5637357818191518,0.22042214908863586,-0.7071772351504092,0.6486085549122792,-0.6584672070489266,-0.5668413806028791,0.71256063609704,0.8638962929197243,0.7128020265881142,-0.5722200676222579,0.624108284595266,0.7408975618978767,-0.4529896757709868,-0.31736323316474896,-0.6588134118194007,0.38573958890139987,-0.22096732729904692,0.2945646175786591,0.021311907462871198,-0.18881019801415233,0.4992668246213148,0.039747124077992524,-0.7468907124654861,-0.625622263393092,0.8834522893576477,-0.06303798014633516,-0.1913313873413922,-0.6139322508978533,0.737691150262462,-0.3617055438824825,0.8513838465143835,-0.4576038963337897,-0.5180226413705344,-0.21932004988465414,-0.6449493707605773,-0.2906401060252038,-0.6272615826300411,-0.3041828081988341,-0.2838691126695007,0.7363544067110955,-0.5104016888551856,1.0,-0.21405510773048245,0.8403603914596098,-0.03897859938626267,0.7022814616046092,-0.4712268382309603,-0.34706253607642057,0.7220346147518492,0.22764105996282777,-0.7005654926604267,0.8633420471774096,-0.4676319284189436,-0.562147651660312,0.4839780824806447,-0.4355239313404781
Thal_VL_R,0.5201721699171601,0.5306392936952185,-0.21903962435446783,0.31429871844132434,-0.044300231930023345,-0.022167678488048514,0.5439565534945403,-0.3032817329704428,0.3799771539034894,-0.564074101456341,0.42682776884532964,-0.20739644317890174,0.49915379556877937,-0.017292373385921687,0.46495547854205294,-0.17645917546778747,0.5394121574235489,0.25716678577549695,0.5043987077756471,0.27235993508324513,-0.40685569510199954,0.5812127175258125,-0.1413461472711345,-0.3177299613235084,0.5171260127378009,-0.15139657477918783,-0.00881938461366088,-0.26754941414221267,0.021458542127098437,-0.38392539919881374,0.6046168980406039,0.698342741144456,0.35843560924107937,-0.05803867807439289,0.22460869061564606,-0.42745554459966534,0.60802755119528,0.4388007695841922,0.5134319945919864,0.10564223180306696,0.47194573682016605,0.4417900901458111,-0.36042160164986964,0.5325028489596705,0.24399858351208945,0.03256797271085748,0.5581098937652869,0.4264615781591553,-0.20367704061294528,-0.3837163654664068,0.4524258024784044,0.41512004882776504,-0.44474697358946874,0.435215844159282,0.5763415379146181,0.17722301402532067,-0.3020797699958845,-0.2907485589211019,0.2900748456506602,-0.07306478828142797,-0.06992173715899273,0.43679112317268054,0.2236657178556243,0.1794081258823376,-0.029964660477918955,0.3798445953782987,-0.3254272692673122,-0.04035640087615468,0.6666294903218482,0.20538286471806272,0.11676083945427113,0.4425797627263567,0.32109163050960526,-0.23172784721112838,0.2775437186497406,0.5333203392661704,0.26304162505342904,-0.18862083064030882,0.14922603669578435,-0.30817389393270644,0.37024577590440877,0.32293680787451096,-0.031120714859589782,0.5513861576870139,-0.12068914441511597,0.5153930322678678,0.035705241299129296,-0.008245998705127594,-0.06429046564037055,0.04141697414201417,-0.21405510773048245,1.0,-0.38108540455376944,0.5178395210939737,0.046880452736247746,0.520940864285547,0.33808381825507194,-0.2691121092308776,0.34045341065034923,0.4509653643371752,-0.17171317756176951,0.46032453259774425,0.44764567537947486,-0.15145727038857612,0.5116222528764132
Cerebellum_Crus1_L,-0.512292307546904,-0.5774988388016639,0.8826237949134876,-0.3957332302109025,0.6824734465190169,-0.46123395730683137,-0.816359170091797,0.198888079959689,-0.07288039956159642,0.7629036165837655,-0.818762018244694,0.5863176810696683,-0.7005376313906244,-0.0457346686145706,-0.6244859546613318,0.3331583439980699,-0.26878358422588017,-0.14076207061655574,-0.643771166876339,-0.8202508636109834,0.8415047112138707,-0.7889670726172429,-0.5356211959938442,0.9471097960316556,-0.42633617639827626,0.9316411259624735,0.11169220888603941,0.9031669954469562,-0.19522819468037753,0.27810207647178925,-0.8344534374104806,-0.2931253609263363,-0.6753411734842195,0.6403920594242125,-0.540767862628313,0.9751755181541342,-0.8628015404534339,-0.77919364385297,-0.46575495719905696,-0.5584028519046474,-0.3878539866778809,-0.8151880996179665,0.911585470357454,-0.27555797267286575,-0.33788948768752225,-0.7212047632867401,-0.8801860942449693,-0.5711324160224854,0.685925159958232,0.7213221427419135,-0.02497024912228814,-0.9430100248688041,0.8114934758862626,-0.879970996174438,-0.6514631605086916,0.7745151788875629,0.9790145281908077,0.8055907521525693,-0.8504920846933233,0.7026791235144364,0.8879667522658016,-0.7633654890877982,-0.432622038350245,-0.7829200775896715,0.5089659903605045,-0.4123903984032115,0.1329527936778177,-0.3821930473045132,-0.5493723548080233,0.36361085859632364,-0.10236846496479708,-0.9284920188380298,-0.7720452398186748,0.9673509575593475,-0.3623976164675301,-0.40610657268707917,-0.8855682793707162,0.9347002455209672,-0.6094630003159462,0.9892439237814022,-0.7685664406187047,-0.7061637555636018,-0.3739198112041988,-0.8217868729299258,-0.5700299850750953,-0.8513853219828775,-0.34589081564268953,-0.6286984050238354,0.8503544127755517,-0.7377982054902151,0.8403603914596098,-0.38108540455376944,1.0,-0.4120272704235567,0.7915733640629051,-0.6353398675271933,-0.5155876150684161,0.7424562048321539,0.15832004304714992,-0.8850006575316492,0.9125754851751455,-0.6625580309212572,-0.7739146216228829,0.3882761763052058,-0.633530664243254
Cingulate_Post_L,0.5820590801266641,0.5728888019706486,-0.2527665882863696,0.6325413715604181,-0.3479533370159197,0.5378656543576893,0.47504566738914084,0.07880194276833936,0.042365839809111835,-0.2336113020180374,0.5980730606243365,0.18181692290897428,0.3060625786060932,0.06949666100659102,0.46266019797197233,0.09777508819934717,0.7188893953045182,0.1999793214354722,0.7603585913213673,0.5785448481300728,-0.3142228526180634,0.4116346024418143,0.2839640143578823,-0.4245376810156131,0.7055539699969281,-0.31796514984694696,0.33797467583173446,-0.12004993401731187,0.2933667224038841,-0.014162291337259485,0.4919235664023553,0.5468498267531121,0.3629361351884502,0.16301188428351962,0.6112525715213204,-0.413123671560442,0.5693984743191657,0.6832926228889501,0.5674158320746683,0.778240890370582,0.7255434960469491,0.7635571504516567,-0.16056761759159208,0.800834820038069,0.30763981501562254,0.5404843563390067,0.602196062619775,0.5945885487913588,-0.2779209730049574,-0.1409218553128422,0.32539985080928274,0.5180222256413685,-0.16630843433533268,0.578440132554673,0.5340087880733414,-0.08438569562780943,-0.348956169215187,-0.0835779574215646,0.6865142407280249,-0.12916494803171044,-0.36008727730749884,0.6662208215180044,0.684421201452081,0.36296378405936974,0.03237117420404962,0.3239694963219935,0.4932293540859618,0.6342672027399614,0.786060625094372,-0.014210000409931202,0.48345613775481205,0.47576215360534885,0.46485195054992323,-0.2799579426887503,0.40035246745025443,0.6358328822830805,0.5294155844984421,-0.36436537736272867,0.573989893261215,-0.3672563030691593,0.8411316476392386,0.7333845402020329,0.4895388413615245,0.5122862745070528,0.392572522959169,0.6918934542771007,0.34236470049868456,0.5728423929326703,-0.26616389771579035,0.4703027129502172,-0.03897859938626267,0.5178395210939737,-0.4120272704235567,1.0,-0.1868938065585936,0.636583149203101,0.6169677935696493,0.08832989803408957,0.4577963673890774,0.39386132131800045,-0.22806730464533173,0.3245625642523733,0.6113368106242364,-0.2598979909881271,0.7468138437974479
Frontal_Sup_Medial_L,-0.3005048081321314,-0.23691880414428224,0.7923829819932995,-0.2826690022909468,0.7077139319008244,-0.4891296021687761,-0.5648642397002889,-0.1037737731173683,0.18673504747930203,0.45503921388159063,-0.6588356610799103,0.4241067626248719,-0.4457617440454358,-0.09597671322345974,-0.35553802023083714,0.24852026263474777,-0.05297732247119467,0.08546450923619761,-0.2516191657858509,-0.5433278057225734,0.5755127606541297,-0.38213572504930715,-0.6750872785208119,0.782600795849889,-0.29262833023350143,0.8956715517035445,0.03727109407792535,0.7415259354430659,-0.20190446287520336,0.08362739755540602,-0.510865211140718,0.007660959076578391,-0.5272799327968605,0.6823715640731955,-0.42693430967953083,0.7603880044196109,-0.6081204189200441,-0.47837844480156366,-0.2162395500486706,-0.4732400134708191,-0.22570542776706093,-0.5699532000978077,0.67110931002616,-0.09201502891106818,-0.37416729804808846,-0.7050181977988215,-0.6578382842364606,-0.3279122241971795,0.5954885435175364,0.4496913875738644,0.22282432581332462,-0.7661063151632028,0.5023947102393842,-0.6681860947334365,-0.4080335879074151,0.8807450015113795,0.8086982915189871,0.5724851670959232,-0.7173598351535984,0.9144020952794971,0.9558332252372777,-0.5180622371948501,-0.2533273371596218,-0.8045938434135946,0.4549681477493432,-0.3107837542601883,-0.0069559157615242005,-0.41993031556668386,-0.34983107814035247,0.4396060431975535,-0.008288701075002425,-0.7177877056889673,-0.7171286767462173,0.8369520352757686,-0.25828092225785426,-0.154374589800007,-0.6539832027597552,0.8796205567896317,-0.3408007437061877,0.8060947967105774,-0.5975180925573548,-0.5809552457163186,-0.3668100909266008,-0.5428863172073674,-0.6031749980939898,-0.5808048767128839,-0.4456645419273274,-0.6719901458948131,0.9746233240556764,-0.7795772038151899,0.7022814616046092,0.046880452736247746,0.7915733640629051,-0.1868938065585936,1.0,-0.37068424012174106,-0.35667848004861225,0.5827149504962316,0.4571257659238802,-0.6906363894525115,0.8232085470300504,-0.4244444955466131,-0.641806809425172,0.34737907133366747,-0.4174465895418266
Thal_IL_L,0.38536619285195256,0.7073351629548001,-0.5892649321243928,0.5416264171177986,-0.5744410735462845,0.46463144244797033,0.5791862855060086,-0.15619622626236054,-0.038030050953269987,-0.45671726327063583,0.746109182905625,-0.33147317754846933,0.5249687809685827,-0.06030660238321379,0.42114618391432407,-0.05337147564336374,0.654378280715891,0.0862031629514592,0.6972858629894929,0.5668418041517164,-0.5084446981918542,0.5287148212736542,0.10936782952662033,-0.7052290917747007,0.4320339389362776,-0.5135205373647519,0.24907927576323496,-0.5474195890663313,-0.11852184607792601,-0.30723280721425117,0.6523294411267736,0.35275301966488254,0.5319568528645476,-0.1990459495871001,0.629977208507301,-0.6938491268659216,0.6347389704503394,0.555336902571548,0.5463779123386063,0.6112532317986608,0.616844061090872,0.7677132829432286,-0.46926737139648633,0.6076839202266671,0.4287491335876123,0.41559035199518024,0.6296005995889533,0.7284842230166708,-0.6415842942440166,-0.4211974202555053,0.290643345185616,0.6546454935856431,-0.3640270160015779,0.676565376062533,0.8148059494701707,-0.28749255247671274,-0.5881336002299707,-0.3358111332413933,0.6624567889164255,-0.32107481696154827,-0.4939436747043403,0.6215165361209487,0.6663727546143889,0.5701163211066435,-0.04843904943207227,0.24072034779412843,0.1312424328592762,0.305330600189327,0.5877890784086999,-0.1795761700324025,0.25283265623508455,0.6567261212058829,0.6430726631226641,-0.5640659002047949,0.10163367763367788,0.5405126769890274,0.5780121761772726,-0.5248499533167292,0.4453987575548944,-0.602142726026451,0.7027368635552748,0.6867332143638633,0.3588264827801451,0.7753708967777857,0.19365454735783602,0.7813164293262704,0.20967411750834156,0.38644918110025983,-0.4433689574632118,0.37146707947907787,-0.4712268382309603,0.520940864285547,-0.6353398675271933,0.636583149203101,-0.37068424012174106,1.0,0.5454581339904292,-0.30968804583473336,0.3075964813948423,0.6377107170096938,-0.4778198712419393,0.5578426690881165,0.6774625019398339,-0.5092749952595294,0.7796059510389821
