,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,SN_pc_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_R,Thal_LP_L,LC_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,ACC_sup_L,Olfactory_L,Thal_MGN_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_R,Temporal_Mid_L,Thal_VA_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus1_L,Thal_LGN_R,Hippocampus_L,Thal_MDm_R,Thal_PuI_L,Cuneus_R,ACC_sub_L,OFCmed_R,Vermis_10,ACC_pre_L,N_Acc_L,Calcarine_L,Occipital_Mid_L,Cerebellum_10_L,ParaHippocampal_R,Thal_PuA_R,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_3_L,Temporal_Pole_Sup_L,Temporal_Pole_Mid_R,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Caudate_R,Thal_LP_R,Cingulate_Mid_R,Vermis_4_5,VTA_R,Red_N_R,Raphe_D,ACC_pre_R,Thal_VL_R,Cerebellum_Crus2_L,Cerebellum_9_R,Thal_MDl_L,Pallidum_R,Thal_PuM_R,N_Acc_R,Cerebellum_8_R,Rolandic_Oper_L,Precuneus_R,OFCant_L,OFClat_R,Thal_PuA_L,Angular_R
ACC_sup_L,0.8487334085759919,0.8124077105993086,0.9415851262330285,0.5260741598029367,-0.3947175476521714,-0.0721368620300775,0.522832428777018,-0.358676317598239,0.16697159949074242,0.8270471971439263,-0.7644302029380614,0.7270480991154573,-0.21343751546503434,0.6065507039100758,-0.8382924746910946,0.7226118664881438,0.6872975950093348,0.8311371376746479,0.6059867314048185,0.5685365598994357,-0.14245065319699549,0.8832383374535135,0.8078537849797823,0.7808288001849168,-0.8441509042012296,0.8769372568114702,0.5997269817252526,0.873150807612185,0.8190114148530819,-0.23544374940109514,-0.41652517013108564,-0.09298725283050331,0.7128118279244334,0.8940231553668796,-0.5881881886496533,0.15189962312437316,-0.5688800429646553,0.7334135509742838,0.8499708386233493,-0.9114217269528854,-0.8148469374567802,0.5149586764266525,-0.6746572440807943,0.4661339623885965,0.4742659989517522,0.7464649395631534,0.7777490960694382,0.8250931008080841,0.37766112375366734,0.6945875466921648,0.6815316656049271,-0.7239029445982844,0.4254484274353257,0.7482666619028964,0.7304506447617158,0.8838722349351449,-0.7294797249017952,0.671624096128181,-0.4243769254086899,0.5237607107836076,-0.7416972322566502,0.6792270886545644,-0.2282232292460174,-0.6118772182655532,0.9182482766510808,-0.6447866074657403,-0.7607401592043567,1.0,0.9005874443780233,0.10982566791908305,-0.8385623675355428,0.7602141029247689,0.6217571901022553,0.06559197727795057,0.7582223153284644,0.6334277358874834,0.8616709438862179,0.5054293920184592,-0.9043765864948128,0.6804212686763631,0.6551822532715045,0.7021287790376693,0.5760901047641072,0.6872866982996182,0.9071810870891168,0.8970532491260931,-0.6735751313453795,0.9579570888943022,0.4896769156965042,-0.3043982988660522,0.5767944752961193,0.851797567667454,0.8916411356626178,0.5988740273678225,-0.4947473833720882,0.38586525677521616,0.3912725619630653,-0.6028777368969724,0.8730804592820146,0.8219235982967329,0.8954536491487461,0.7586328191761206,-0.8935433905337545,0.9272552217500686,-0.3479175357825427,0.7322769003585321,0.4622602101158294,0.6939156059316456,0.4446754886967333,-0.009058528696713933,0.9077334860778269,0.44971931708527535,-0.9012821332870484,0.1953388286952311,0.6895817622076013,0.8672464369899027,0.08925710797214592,0.3759183013950359,-0.8375459671077474,0.8913249870832116,0.8556859869043453,0.6775806056120108,-0.7519599504958847,0.46247579130804145,0.47098000799712997
Olfactory_L,0.8157312483702781,0.7399375752873117,0.8710228124447751,0.4452542927441477,-0.2948510141509087,-0.06221038551764484,0.4537668078506637,-0.4262705320241004,0.10809421863965767,0.7671061365370023,-0.752893623467647,0.6213477644667104,-0.21948638261866105,0.5915345787419094,-0.8291097875083535,0.6319394333472134,0.6334392093135728,0.7504807253244422,0.577439481499501,0.5899985235050211,-0.1871755374475837,0.8214758555911038,0.787668247720462,0.7735236148408176,-0.8439051693348658,0.8719563809843992,0.621368170118218,0.8369734618473154,0.768732253488345,-0.21172515590180407,-0.47836896777918897,-0.0320050881238065,0.6529753162673287,0.8155669321941301,-0.5200962509682865,0.04962408531713867,-0.5994494562986228,0.6649195886734347,0.8399025503721028,-0.8371499953762198,-0.7297769433645626,0.5084481173081254,-0.6686168525349968,0.5023724427607781,0.364991116151029,0.6874052229360172,0.7188018948675123,0.7652431085282836,0.36565923092021435,0.676565376062533,0.6691315800352022,-0.6681860947334365,0.49018358245863636,0.6300570646445836,0.6788539754938615,0.8751333257974482,-0.7609891999605554,0.6389616585178791,-0.390605176431266,0.5660916924167296,-0.7461153312684601,0.6588143634558641,-0.20100270646621216,-0.5604056871187308,0.8886802216033133,-0.6141912453053048,-0.7353372896327297,0.9005874443780233,1.0,0.16927868931210324,-0.7633005324406389,0.7404939781746505,0.6110419813530933,0.03246536132949497,0.707960649286051,0.578440132554673,0.7935416376904818,0.5122547541301572,-0.879970996174438,0.6824318004545307,0.7099419013131161,0.6546501644468735,0.5905243057145156,0.6289767516973321,0.8396303138313445,0.819386134504434,-0.6912517177154044,0.8788708214380336,0.49121069338059464,-0.34489763838431425,0.5150133692274749,0.8395990902659826,0.8195531042411265,0.5795969817283528,-0.43615417010415725,0.34273242054243114,0.3577489635870952,-0.5490948921567786,0.7492575313717273,0.7375328765362762,0.8241086893634656,0.7692936853983912,-0.817139679550748,0.8528733681976368,-0.3164037658759874,0.642712464139383,0.40521148817448854,0.6688174355844396,0.4821573364856824,0.08688241879944887,0.8398346429718523,0.435215844159282,-0.8867425178406818,0.23890842498364384,0.627855852934354,0.7934290774522573,0.12079585557409665,0.3110968569093048,-0.8185547081851081,0.8290711975356364,0.8125810026987997,0.6735631318594172,-0.7063164419925904,0.4721241345282671,0.447556983789035
Thal_MGN_R,0.082888339501406,0.02873082398865572,0.10829008338664521,0.4229772073916607,-0.07027850601645137,0.5237198159004134,0.21522375870547064,-0.22293471460018294,-0.3784244082453953,0.15694950889729184,-0.3524608711225579,-0.28837214982560105,0.06678725523853848,0.6190344315254892,-0.23784743507545814,0.029483613801389908,0.2964882695298803,0.10723440250603027,0.15574294670430958,0.4533788592369398,-0.5826961035880204,0.08669897076472703,0.3158997002704033,0.3652704920647402,-0.32301411691859094,0.35036717417618407,-0.14928565205018415,0.32818362068551105,0.4281065950566772,0.426043301521991,-0.09319810750319363,0.6058533411022816,0.3963401471907567,0.013319643900836836,0.3452458520337321,0.035658176473176526,-0.46129044546109604,-0.12916090315015552,0.20757436523243816,-0.06255915385882302,-0.0807750702064594,0.42023367792943045,-0.17380207336807127,0.36047537435415694,-0.0404319129347726,0.270185073163421,0.2287612153269161,0.2659637484261364,0.3721301631867977,0.348447311394009,0.36078778930954875,-0.10707369975981533,0.514455339803426,-0.16991488881120215,0.14709734224864981,0.1608863072447234,-0.2845130241601674,0.14180254571948592,0.4048077623100259,0.057749484440096144,-0.1847336301738832,0.15075866539587515,0.3060597558445938,-0.3187385072424749,0.1570241983398983,-0.09079527930308222,-0.18114341141076598,0.10982566791908305,0.16927868931210324,1.0,-0.18747816330880332,0.15786754818606816,0.27521980160308257,0.1434147605531657,0.1740526117233017,0.293796873677614,-0.01984281340045222,0.6298211063112773,-0.2580702749116243,0.47558518606942857,0.44031099928146183,0.0014839347149694878,0.31672669282125626,0.27937579805456353,-0.008338800807745015,0.18528134222421902,-0.2679407221756437,0.0316596764068672,0.37160917492413464,0.008897190220564377,0.23900024001702758,0.16039154695993413,-0.10344552539587264,-0.023896017087452426,0.41109758651042594,0.30792471812461325,0.10741222245184495,0.11004813964193465,-0.04843310060903518,-0.11413626750723335,0.25901470608018995,0.20116782525666135,-0.047167262175380496,0.10649401966401131,0.3331031412649659,0.10893163166001793,0.04916798431292818,-0.011861568141550635,0.0398811112373918,0.6458980281934538,0.011826873457961403,0.21766962722888433,-0.29746399820686165,0.027588957344993396,-0.08393412023392366,-0.0481207140538023,0.4841489023216396,0.2910576749742878,-0.33953832093583314,0.28638647584729593,0.43847885677008214,0.048510170032217824,-0.10230448427506984,0.18108245853329802,0.4683838779429559
Frontal_Sup_Medial_R,-0.6486774012975922,-0.5769884643983605,-0.7778497422101434,-0.3689542166893255,0.4863310602378215,-0.015274675153382376,-0.5120885813813169,0.3690215983549792,0.15693328330062994,-0.6207326666102047,0.8760785752056048,-0.4939835787436583,0.2579680014763079,-0.6827261637444564,0.9057547571647697,-0.4690032003121597,-0.6365992060781158,-0.48990184137873966,-0.38725628862608,-0.5448608810318732,0.45874435021128385,-0.6879483925836128,-0.637628694180407,-0.7166803692941269,0.8694030804621266,-0.7266790278249791,-0.32360127453011106,-0.8963657636684567,-0.7663210138469788,-0.037982119996364055,0.568249218458748,-0.1077627886688746,-0.8469311101635159,-0.7375379830826536,0.6274717550567703,0.15196258581732427,0.7556745296891793,-0.41083887929085683,-0.6461226892984082,0.9445090618424347,0.9687137959356844,-0.3713894951528306,0.5778326134914691,-0.28160505801868435,-0.07891468499113412,-0.8011191330013782,-0.5787782214755144,-0.7359735740120513,-0.6373754778573768,-0.4939436747043403,-0.42954402791274293,0.9558332252372777,-0.2792237232468847,-0.5066607742119151,-0.5146401112244762,-0.7460518844573198,0.8325287354914347,-0.426244124218719,0.25026918383285823,-0.36323128151836215,0.785916971793679,-0.39952373745698405,-0.026106236036181604,0.6441908929791469,-0.8279989359987782,0.8943921490413139,0.7355942326115584,-0.8385623675355428,-0.7633005324406389,-0.18747816330880332,1.0,-0.5197431296925578,-0.3102076703132774,-0.09334835537612973,-0.4112518620441839,-0.36008727730749884,-0.6349576387074412,-0.47479602430721,0.8879667522658016,-0.49090043175559595,-0.5644225821720644,-0.5538023661372515,-0.293148846589757,-0.7489482944139453,-0.7545780892802595,-0.8152450236558699,0.760114782715783,-0.7865649208833456,-0.6019905726963052,0.37888991949598977,-0.6911383674773425,-0.7580536638565034,-0.658902800249069,-0.25751404525777666,0.5122330376767033,-0.4809572241743341,-0.36009475002244773,0.5972006411280524,-0.7817812522887537,-0.626044870451996,-0.7598271922525893,-0.48236733832103584,0.9506322731520875,-0.7096740969917105,0.06684004103014492,-0.44271768826884256,-0.16830026344449278,-0.6119879937097711,-0.16655256744221716,-0.010790766278266473,-0.6920356380833815,-0.06992173715899273,0.8887771052356865,0.03098948074235937,-0.4674201169245068,-0.6085468839400323,-0.2554408148910613,-0.33900322709623615,0.9201271636547372,-0.7330779524666733,-0.8429764985179578,-0.4062794273783878,0.6612337656033701,-0.43280190447695027,-0.6883629422934101
OFCmed_L,0.7467700018655132,0.6583429826303981,0.8283988310540106,0.39753097369835494,-0.4824336893562228,-0.3514464842657801,0.30149425735953184,-0.11986548136186764,0.4855293061149228,0.8142991946495266,-0.6396588797999737,0.6187331732446253,-0.2062783716427422,0.4245011526997876,-0.695880251986364,0.7579446453147527,0.3316957130658664,0.7964291881380372,0.5392170637845628,0.5314053639425821,-0.055521160742959055,0.8474377544915099,0.7515650183126361,0.743509979559035,-0.6597489123398842,0.6928634773260924,0.4885325095006748,0.7321084434829384,0.6686791603063923,-0.47994920159393534,-0.2586000024587743,-0.09344329353090508,0.45716687585051563,0.5976500735923013,-0.47254667163094144,0.37154907476391824,-0.22997914991660479,0.756814265350443,0.7160841010261704,-0.6978835937127393,-0.48015938329259944,0.2674108408951653,-0.8560621341782166,0.2893255837106723,0.5702238497760608,0.5243761335652618,0.4957647103046493,0.44479192802067674,0.04948444885027625,0.5287148212736542,0.6849797138266792,-0.38213572504930715,0.5214739730005078,0.7534420661941499,0.5388192165934712,0.781615030646143,-0.5131500141146638,0.5415098681327746,-0.6011781730465173,0.28331439008618314,-0.6486545336480561,0.6273769553209527,-0.17218700745331808,-0.7654032250842807,0.7724833093643412,-0.41177443066194713,-0.8090451758383623,0.7602141029247689,0.7404939781746505,0.15786754818606816,-0.5197431296925578,1.0,0.49732502913168525,-0.2656906732033709,0.7873535047597903,0.4116346024418143,0.8762348266626728,0.42500793420968785,-0.7889670726172429,0.7042271706646762,0.5172268269873233,0.3757465301416154,0.4167065505843533,0.43276512270358597,0.8032315367723066,0.7216546400952006,-0.6687704799703251,0.8437033575870372,0.0900736427581105,-0.3239995684171304,0.4117155340211618,0.6005107296611004,0.8231190979283539,0.4198709285350344,-0.4603537295597857,0.029026885529690252,0.11633583197831912,-0.6587372780857894,0.5634985258421334,0.8546835668426531,0.5898918260784108,0.7131929034213862,-0.6768969445408269,0.8625440097395399,-0.45092083286381773,0.5941545760484093,0.2936584872011902,0.5042965083171121,0.29220605772666897,0.20377896599572684,0.8863921306063016,0.5812127175258125,-0.7659311826302382,0.08924900411722346,0.4093859949144967,0.8278417776798398,-0.13407097193458029,0.3858918178455282,-0.6073666137640857,0.6874243453466191,0.6361249341036098,0.8618638492447898,-0.8241336226328898,0.16719938297156198,0.16740399591751612
Thal_PuI_R,0.6179299582942424,0.5380920512518342,0.592585325587599,0.6604590702277501,0.06883053294144702,0.21734944317973964,0.26573373852487675,-0.26985439532535377,0.20943819260963006,0.597000347354031,-0.3088742894165467,0.3567387448944755,-0.04411569113837381,0.3417680142509358,-0.3322712865540813,0.6277019505994159,0.4818095568894736,0.7338710103040774,0.746768390129383,0.40963849072855346,0.1381052968000874,0.5734434710455918,0.7060880514762181,0.4827180866334393,-0.4532196945828862,0.7743048617582641,0.6402832292815743,0.43961499547815563,0.4987997925196922,-0.0837313720006596,-0.1374114337912308,0.17633261674786865,0.3282437085472378,0.6818474219060285,-0.05679888710655815,0.20481143038289684,-0.29655311950729574,0.5338882585380134,0.7487710777264002,-0.34817330799290747,-0.2409407360651591,0.586478295910448,-0.3823063601712994,0.7158766265672291,0.5928315791181628,0.36735465609661555,0.6173472467831389,0.6153822814823112,0.10848518046048296,0.6351080152953892,0.7800478216339765,-0.1672199785514181,0.42860609214558787,0.4102813650738746,0.5624281225037189,0.6028932949334379,-0.3691664414541282,0.6401398302695928,-0.07692153428435093,0.618274576843596,-0.3292296514549263,0.6868980203862877,-0.19548745001498793,-0.17266601619028074,0.5834476424544928,-0.012436881401348398,-0.3134473833858458,0.6217571901022553,0.6110419813530933,0.27521980160308257,-0.3102076703132774,0.49732502913168525,1.0,0.041048642405978275,0.7191178424530955,0.7218302698446217,0.5252679861448888,0.4689209487789568,-0.5009209640861929,0.7143280999252916,0.7022920991528346,0.5510560718075389,0.8465140349560997,0.35107092812183294,0.452988854524545,0.5097447484938398,-0.207861833747116,0.5346904710476141,0.34179397857634053,-0.07626478327392043,0.16435892874003338,0.5913904110487745,0.5951754502274271,0.8106302151075241,0.006934737735104201,0.2901589602043871,0.35431505066627456,-0.13663474870550263,0.4160221240453317,0.4001825537598859,0.6684291031593508,0.6522866190531411,-0.32841682314904147,0.6294103491309511,-0.23584270047738404,0.7080971971533173,0.564237968575864,0.30509424599681356,0.457026041958986,0.19726748332588792,0.520733090087773,0.6864605786621161,-0.5051606738653464,0.5615332083560572,0.5759195632916626,0.5675418250591034,0.24301538582270368,0.3048188205038676,-0.39810365489147553,0.6485369999134613,0.5227518337232466,0.5229003936042735,-0.3727900076395393,0.59667844834252,0.2203398305626261
Temporal_Mid_L,-0.13756843863554188,0.0642685377094982,-0.13939000484571923,0.09957391513769029,0.1682988078892245,0.4544469072959319,0.5660752159734989,-0.18992359119400035,-0.42415428061523736,-0.2611946963532655,0.10275011525178948,-0.24078941581948757,0.28478821973607094,0.3377602776240343,0.1272709676746105,-0.1575201023589635,0.6780844145281661,-0.16910078326412198,-0.0458080982478561,0.43393019580865666,-0.22394466040732677,-0.2780305109088915,0.1441200683302234,0.22965314590824357,0.026939339296304946,0.10918204821991656,0.06319210464102537,0.090993082970334,0.27757218278246,0.3535769624932656,0.1891487480887813,0.11715986984584131,0.2830018208037384,0.0526961511547909,0.4229728681674921,-0.13158772542649652,-0.24446590837188897,-0.32831421678648426,0.09419313810959175,0.009605348762138652,0.000634498790555207,0.554848993601974,0.4403459255696784,0.30326936754323686,-0.19305079415845194,0.38191876472772907,0.348871890920098,0.42812266150946954,0.35423192434961104,0.1312424328592762,-0.2328487213597272,-0.0069559157615242005,0.08791141459655803,-0.26295068611119565,-0.01624545047006932,-0.10312464504829115,0.09311236213769733,0.08317250104761778,0.3989720955477058,0.3429629070861096,0.3154747882835,-0.03472741738574736,0.17326277003439483,0.3485920842373062,-0.08582828175125203,-0.08483688893901135,0.34176082158153975,0.06559197727795057,0.03246536132949497,0.1434147605531657,-0.09334835537612973,-0.2656906732033709,0.041048642405978275,1.0,-0.11607473210701562,0.4932293540859618,-0.2699154572391075,0.3690714405390143,0.1329527936778177,-0.294183536011579,0.26967443605238606,0.41627275388389673,0.2613687937125246,0.44190314759337285,-0.20265367145199273,-0.03373754160858892,0.2514660253838571,-0.10638951886293432,0.5831214745615592,0.5647848594066456,0.4566655562367038,0.10088679506279757,-0.20006533647970395,0.07402046932543052,0.48235904674031144,0.23167122817999103,0.012398495788103958,0.5225210724352642,0.04392323473341773,-0.2918420153550664,0.39046568722347685,0.07982154140862154,0.03049584917433603,-0.11532351790371487,0.48950912227622223,0.013514122157199906,0.2385442201539146,-0.043480049291019195,0.19354021408594566,0.06384943969884554,-0.192767938273997,-0.3254272692673122,0.08900201566949936,0.3184695206636453,0.2244968308062577,-0.23752517174650528,0.5891207655445713,0.1181503433717162,-0.0054929267596070435,0.26634505073036263,0.295533930736828,-0.2848438031211956,0.22351000886120936,0.4054926646608222,0.34231155612939584
Thal_VA_R,0.7695962570465434,0.682146876078184,0.8000819551088408,0.5692160549756338,-0.18609368917033528,-0.11188908978587679,0.31663744202905975,-0.20628158759828383,0.4434044489344254,0.7787153532606225,-0.4552184308727878,0.6260149055595025,-0.11238280622169168,0.3977118275789417,-0.5195502721702195,0.6951893278111692,0.408149827527553,0.8621019362703093,0.6081351478138496,0.42154016494021224,0.11222624670851031,0.8141232181195733,0.7038674372076869,0.6093785092039371,-0.5827222691128688,0.7393862760897533,0.6281089503215521,0.5887508710499127,0.6608966428273365,-0.3917689148319994,-0.13280914344858438,-0.1315942943579327,0.3595845793219949,0.6688232421385049,-0.28362835139137854,0.4576941569462208,-0.21864906106813858,0.7881597743574307,0.7266307855365421,-0.562081825509214,-0.38691313068245664,0.44344482723317846,-0.6541445110806192,0.4774396878006028,0.7278075541283499,0.44005124054849115,0.7039159926315919,0.5507083392887184,-0.0036071838691806644,0.7037563989505505,0.781684453532442,-0.28487049395857855,0.5131579517786555,0.7080289804637205,0.6922702188364378,0.7420659677621676,-0.4408212667834168,0.6583002985728539,-0.4117182829661582,0.4942856876847549,-0.4786263460667451,0.7818267712592071,-0.3049811731682856,-0.5090703613767069,0.710806232653132,-0.18501643620571684,-0.5960993729062816,0.7582223153284644,0.707960649286051,0.1740526117233017,-0.4112518620441839,0.7873535047597903,0.7191178424530955,-0.11607473210701562,1.0,0.6418536153147001,0.8155127387136607,0.47021298552199736,-0.663570514576219,0.7407922264000552,0.5580831835503235,0.47313927891556856,0.6148671823063384,0.3932294227186928,0.7363590369135751,0.6961840092096157,-0.45276883160329595,0.7686314245949977,0.15030365123523592,-0.15773121783416116,0.2526654771771967,0.646019036074164,0.7960420062677621,0.6164967331180206,-0.262224567464349,0.09923077337946941,0.2859988453306924,-0.4653006514674257,0.5773759366194366,0.7537192561712419,0.6544414772164715,0.7275517982822596,-0.5291073961190412,0.8734859905320324,-0.4859481329137565,0.7728320537437285,0.5904814455785885,0.4914652064389814,0.5163681695309319,0.15806857734022758,0.7947946004878181,0.8000939418469903,-0.6533045279217589,0.3969420267232477,0.4999956299638104,0.8430600065322087,-0.12001756476705301,0.3572072137303095,-0.49367534705529104,0.7241561098869543,0.6116784925621788,0.7347946258918955,-0.6814112408331446,0.22157174334845162,0.1343890433210809
Cingulate_Post_L,0.5122862745070528,0.6452380634061914,0.5194101726602136,0.7055539699969281,0.03237117420404962,0.33797467583173446,0.6342672027399614,-0.2598979909881271,0.042365839809111835,0.4919235664023553,-0.22806730464533173,0.38348239250944205,0.09777508819934717,0.5872994287380081,-0.2799579426887503,0.46266019797197233,0.778240890370582,0.6248963474015372,0.5820590801266641,0.573989893261215,-0.014210000409931202,0.43804038058917033,0.6832926228889501,0.5785448481300728,-0.4245376810156131,0.6918934542771007,0.5674158320746683,0.47650929464130615,0.6933437672980562,0.07880194276833936,0.0762465089080882,0.06949666100659102,0.4703027129502172,0.6113368106242364,0.16301188428351962,0.32539985080928274,-0.3479533370159197,0.46200756237314594,0.6662208215180044,-0.36436537736272867,-0.26616389771579035,0.7909263660097944,-0.16630843433533268,0.7760028304566934,0.5468498267531121,0.5404843563390067,0.7468138437974479,0.7333845402020329,0.2938261894795224,0.636583149203101,0.5684710508447187,-0.1868938065585936,0.513011896763615,0.3245625642523733,0.5340087880733414,0.4847454625660831,-0.2527665882863696,0.5945885487913588,0.11443322922812076,0.6325413715604181,-0.12004993401731187,0.5997337718120869,-0.08435356492756872,-0.0835779574215646,0.47576215360534885,-0.08438569562780943,-0.16056761759159208,0.6334277358874834,0.578440132554673,0.293796873677614,-0.36008727730749884,0.4116346024418143,0.7218302698446217,0.4932293540859618,0.6418536153147001,1.0,0.4340780531928823,0.7014768190772623,-0.4120272704235567,0.4718482654012324,0.6192818377543813,0.6112525715213204,0.751617758853979,0.5728423929326703,0.39386132131800045,0.46617740766062915,-0.1007664176802142,0.48786778587430046,0.5378656543576893,0.26898175628520576,0.392572522959169,0.5980730606243365,0.47504566738914084,0.6358328822830805,0.2584267858569709,0.34236470049868456,0.30763981501562254,0.08832989803408957,0.46485195054992323,0.3380509268321313,0.8411316476392386,0.5635976550532085,-0.31796514984694696,0.5693984743191657,-0.014162291337259485,0.786060625094372,0.7188893953045182,0.3629361351884502,0.5900587545919921,0.1999793214354722,0.43541019197921527,0.5178395210939737,-0.4385589217739155,0.5738679423830043,0.6169677935696493,0.4600061297005096,0.3863804138059215,0.40035246745025443,-0.388051262466496,0.7635571504516567,0.6865142407280249,0.35146026452274803,-0.3142228526180634,0.4895388413615245,0.3632463860516401
Temporal_Pole_Sup_R,0.8373752795070779,0.7366458275705815,0.9368932407484308,0.41876717779605793,-0.4174331096833727,-0.4181749842083353,0.31268722222857914,-0.15841879649738974,0.5483378984866892,0.8694982489106251,-0.6555642125866443,0.7815397145893576,-0.24082136947942656,0.37974303094052914,-0.7329727727489792,0.7885245633856991,0.3478354780982602,0.8624046173643847,0.5719639751102095,0.41008772889698974,0.08636986065835628,0.9557154803344545,0.7267502786311073,0.6931100711829894,-0.6933059768869412,0.7104781513582088,0.5876354219396478,0.7421931912441018,0.6725771511459124,-0.525705595862195,-0.32230892571724346,-0.2934734717736459,0.473780514134135,0.7291075129122231,-0.6362711040597793,0.3553967110871906,-0.2342455658160852,0.8602304068080593,0.7646480858068974,-0.8096893008452943,-0.634763497230142,0.18868667115958548,-0.8446249680674485,0.25019979748744386,0.6471028245734307,0.5499895431144212,0.5319477695520171,0.4829703906498357,0.05520147308611204,0.5566267925796603,0.682544394462179,-0.5517455968604681,0.4273833393376809,0.8372205072133191,0.6285644477449073,0.8543860126644501,-0.5637940623337845,0.6129537049225865,-0.6542649424987871,0.32581101905306853,-0.6977289766289664,0.6916294723081674,-0.33941055581915724,-0.6963066662134382,0.8356547557257675,-0.48929559757962937,-0.8321963393893727,0.8616709438862179,0.7935416376904818,-0.01984281340045222,-0.6349576387074412,0.8762348266626728,0.5252679861448888,-0.2699154572391075,0.8155127387136607,0.4340780531928823,1.0,0.3416834074569046,-0.8261153222076021,0.665258930242722,0.47241981639162944,0.4334350848223384,0.39382583148622413,0.470578766035959,0.9247319917024395,0.7977771245154238,-0.6642843775518694,0.928554997825395,0.06499184004101136,-0.35827039202762795,0.4040051958785401,0.6707669685197111,0.9547560828546519,0.542115588723157,-0.6130739075896627,0.09109955809776141,0.2811635530580099,-0.7312520740442267,0.7184988236202852,0.9608905988096873,0.6463918843937924,0.7213305685839432,-0.794158728840753,0.9318738447353945,-0.6356081068572184,0.7163715637799237,0.3805431864363277,0.60221370960283,0.3967656962585873,-0.010758467205617931,0.9565782219612298,0.5563606476717295,-0.8041409104794615,0.10912559867537786,0.5174135039536398,0.9512233001350797,-0.24931543284388163,0.3041687260979107,-0.6420968071460474,0.7204605585970701,0.6416475413434871,0.8496242738228096,-0.8540910445229523,0.20797375627508383,0.17146543861473895
Paracentral_Lobule_L,0.33163855190039554,0.4032737460683744,0.4661665131187376,0.6999398276982725,-0.1803236673178235,0.3486110845724095,0.7110521269814806,-0.16110414661685848,-0.1410049902344485,0.4275853639780871,-0.5191386329042141,0.04390219878812947,0.14772517896328966,0.8326022745182176,-0.4288264721896258,0.3799593854759341,0.6314217593862405,0.4294800915131238,0.48893805955717773,0.7266940409924482,-0.46516495079861325,0.3836951887923544,0.6801093972676565,0.6999584798076233,-0.5320606266178921,0.6199191180139085,0.14530156633059074,0.6471522679322886,0.8494180572434701,0.3489630854922491,-0.044379033324722976,0.43431906798683706,0.7132281556335732,0.3471688979893195,0.23372072360964,0.25511571042090125,-0.5006044193780022,0.18256881653777302,0.5792886444891272,-0.41373474601160576,-0.3566139505857094,0.5994830507859411,-0.3837458816995204,0.5754281456552861,0.28251491152290864,0.7179102651611109,0.4802131055996601,0.553840415356792,0.5763096738843692,0.5096017113341389,0.5512615970695546,-0.3500321756172168,0.6888725462267548,0.17463448889729552,0.28351194126929846,0.40946340572951245,-0.3958643578770439,0.4745534882530488,0.2796682398856242,0.31462571242034576,-0.26768244290158133,0.3856122169795451,0.2696860924340241,-0.4244338257211256,0.43489828204424424,-0.2934642184868692,-0.3703991849640835,0.5054293920184592,0.5122547541301572,0.6298211063112773,-0.47479602430721,0.42500793420968785,0.4689209487789568,0.3690714405390143,0.47021298552199736,0.7014768190772623,0.3416834074569046,1.0,-0.5116685396468016,0.5140110677633847,0.6729393077434367,0.3212477082171789,0.4494337051233,0.7222216884999272,0.324706998296787,0.48035283043015614,-0.33479118408407676,0.4001450634091616,0.501799660388872,0.19664583886494047,0.6112625079052016,0.4302051857452055,0.2669499298624755,0.27450882002992216,0.30295135909853377,0.35036416056334146,0.17434739614523861,0.041293259825978826,0.2628905901783288,0.2611593534088554,0.6945753527988581,0.4178704766941651,-0.381209495700181,0.48234990127459226,0.22007785849636388,0.5418706630775145,0.32310747129200634,0.13786416981020358,0.27803932546397875,0.5875803669579893,0.36321389709836654,0.29575722417292677,-0.5476162473760837,0.2520182475038292,0.29144581586881896,0.28042478111955826,0.5386851993051462,0.407581954050874,-0.5412564414452326,0.6409529917999076,0.8159738390252586,0.2592377510894736,-0.39127612089750907,0.4535419107956937,0.6875099198537185
