,Supp_Motor_Area_L,Occipital_Mid_L,Frontal_Mid_2_L,Thal_VPL_R,Thal_PuM_L,Vermis_3,SN_pr_R,Thal_VL_L,Temporal_Pole_Sup_L,Olfactory_L,Thal_LP_R,Vermis_4_5,Precuneus_L,Caudate_R,Cerebellum_10_L,Thal_VPL_L,Thal_PuA_L,Rolandic_Oper_R,Vermis_1_2,Occipital_Sup_R,Cerebellum_3_R,Cingulate_Mid_L,Cuneus_R,Calcarine_R,Lingual_R,Occipital_Inf_R,Frontal_Med_Orb_L,Frontal_Sup_2_L,Rolandic_Oper_L,Vermis_10,Thal_MDl_R,Postcentral_L,Postcentral_R,Red_N_L,Temporal_Inf_L,Temporal_Mid_L,Thal_PuA_R,Vermis_7,Thal_MGN_L,OFCpost_L,Insula_R,Hippocampus_R,Thal_MGN_R,Red_N_R,Frontal_Inf_Oper_L,ACC_sup_L,Vermis_6,Lingual_L,Thal_LP_L,Vermis_8,Cingulate_Post_R,Putamen_L,Thal_VA_R,Calcarine_L,Cerebellum_9_L,OFCmed_L,Raphe_D,Frontal_Med_Orb_R,Caudate_L,Thal_IL_L,Thal_LGN_R,SN_pr_L,Cerebellum_3_L,Supp_Motor_Area_R,Precuneus_R,OFClat_R,OFClat_L,ParaHippocampal_R,Occipital_Mid_R,Thal_PuI_R,Pallidum_L,Cingulate_Mid_R,Temporal_Sup_R,ACC_pre_L,ParaHippocampal_L,Raphe_M,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Thal_PuI_L,ACC_sub_L,Frontal_Inf_Tri_L,Putamen_R,Parietal_Sup_L,Parietal_Inf_L,Olfactory_R,Paracentral_Lobule_L,SupraMarginal_L,Temporal_Inf_R,Heschl_R,Parietal_Sup_R,Hippocampus_L,Cerebellum_Crus2_L,Cerebellum_Crus1_R,Temporal_Pole_Sup_R,Cerebellum_6_L,ACC_sub_R,ACC_pre_R,Amygdala_L,Angular_L,Cerebellum_8_R,Thal_MDm_R,SN_pc_L,Cerebellum_4_5_L,Cerebellum_Crus1_L,Occipital_Sup_L,Cuneus_L,N_Acc_L,Thal_Re_L,VTA_R,Thal_MDm_L
Putamen_R,0.4342637446999463,0.04205735912509166,0.3808146077057058,0.4771635138248542,0.3780948221811758,0.33308698825719124,0.25920262743521594,0.46235595779750066,0.14236981911862218,0.1765183839746352,0.4303089302859166,0.21756039349507672,0.38139469624827965,0.5201146757504338,0.13524722181946544,0.39344878161455865,0.38227010436612907,0.38471566868359725,0.21373988633595414,0.057150885521304456,0.31819957480959665,0.5477930698088262,0.1544646956550888,0.11714609620881401,0.34888290682445333,0.09318777812724476,-0.00931598111737954,0.5065975888312269,0.517617343414034,-0.10055596929711459,0.18277769190072557,0.3387485492279458,0.492267698037185,0.2404669344590626,0.14124285710179688,-0.03707389435092815,0.37319433388101425,0.06943412593074239,0.5549253185911768,0.22792801387355877,0.7392312831823562,0.6945110738722498,0.00799530284693925,0.338706623479373,0.2793537721981253,0.38632357886611046,0.1680921675750045,0.12139920905029386,0.08597372778446974,0.22090544093658926,0.4856241059342542,0.5522104167770477,0.6902434586588913,0.08522073987406999,0.16669716148612462,0.4135609636268784,0.5680791012659794,0.2610500280915995,0.7266820705173921,0.4439469339776215,0.1997717576844455,0.393279822986454,0.23308942333450347,0.4386752897311565,0.37654109566061167,-0.19523675522342723,-0.06370265939942385,0.7136217374170205,0.01718560059522855,0.38096127280189673,0.6216556514119781,0.5915480279455356,0.49587144153722856,0.3851032544513478,0.6003508183536471,0.3782733747012055,0.2190141432322426,-0.18050189297532587,0.5075048638257592,-0.0916906809558656,0.5151426130024515,1.0,0.30137771197677193,0.28493195692861767,0.0792880842968802,0.5070510684167826,0.1970677751048934,0.2554701197701426,0.4950485713611971,0.38463376475992755,0.6120048489340228,0.04319723647778833,-0.11194673988943409,0.21138729798119663,0.1249684765759777,0.009818058489459743,0.3325355078883944,-0.08318406100481235,0.00908276940482518,0.3759602663296293,0.5397102114146122,0.18136888917386895,0.2720584594392648,0.009251517892357933,0.12447570290856656,0.22062747094117105,0.021926668252846348,-0.043962094998077586,0.2244707776048155,0.4103210214570294
Parietal_Sup_L,0.7153220397036221,0.24931800618640285,0.3695141936802838,0.32786991900844137,0.5666278594610469,0.4924846212098437,0.12710261732328215,0.4589523478717412,0.10401260256519741,-0.06480386885787591,0.12381631085118787,0.5304893509310206,0.7851017901092316,0.231207290359402,0.14869768753783788,0.4795106742166059,0.3804195811065314,0.05275387343583483,0.3601199185943068,0.5554271706780064,0.4252922523635828,0.6027201620386324,0.5821772716973989,0.594674665349303,0.6027633148961468,0.08468624188140546,0.21795810220073175,0.2644665353436769,0.14602040916050973,-0.15170336989460426,0.3502217629150922,0.5978016448993758,0.5662471637538704,0.4075578785792663,0.06428504426703002,0.12434143523289394,0.4293895462192028,0.17923152879969573,0.3521018473956529,0.006381351446714643,0.1383831784754439,0.29367414192404045,0.09106087116004392,0.12458205779368121,0.17240744117487264,0.2446624844770658,0.1159328717143769,0.45261184903207924,0.18497422022602134,-0.0016042772676063005,0.6825018853286519,0.055051037880462415,-0.013521465668412511,0.46981829807776115,0.1505260694432984,-0.11483699860529006,0.28729400791331927,-0.15635751703494843,0.369237303186589,0.20382520762932993,0.334611061025654,0.05629884785644453,0.5016031351447902,0.5868355213593532,0.8245601433253367,-0.07983515398918499,0.13862823480271375,0.18190991596892578,0.4817983802641386,0.3355860465883027,0.18507198010845693,0.6367786686174668,0.5256596792972916,0.012079149649791773,0.4137447864854951,0.5391357263099861,0.5028955630825208,-0.06517721389187728,0.4869909557397249,0.13706052074701205,0.360307022245949,0.30137771197677193,1.0,0.8753133499921988,-0.07859961242168274,0.4771415971249613,0.6449911271971674,0.39840862120284587,0.21491851136044018,0.7406136950395948,0.4289237392540458,0.06138083480017447,0.24631972502257193,0.052598937997702176,0.16867846736365696,-0.021250101004899307,-0.16175205974785734,0.01866587104477206,0.4247583994734902,0.18618036996300108,0.2540098065362561,0.3622749633688732,0.37877102873450746,0.1303700910440317,0.5251856974854935,0.5854020159249763,0.17253290895732026,0.1357838476731918,0.0044149756526563975,0.46224598099860603
Parietal_Inf_L,0.6915995732392294,0.29069931835413465,0.44373482219171895,0.36213797538354836,0.5055303386708828,0.5365367583957175,0.19242148969613768,0.4383861344567126,0.047745271749459604,-0.05062435003622144,0.13582710011492607,0.47391525603859463,0.6745795542159446,0.24114240259752764,0.12346645979857479,0.4793232314851267,0.27635128593052416,-0.00485486772034126,0.43946990326903046,0.5238106769178605,0.3730145761402048,0.6322558491330049,0.6239209378400151,0.5337848291674397,0.47337365947092086,0.0557383328763583,0.14095422133886906,0.28347952759078365,0.236555131297291,-0.20553084593731513,0.3380307936125108,0.6641515236258891,0.5206304934226713,0.3691882038152255,0.12419967986076726,0.3296066194049055,0.41550809613837486,0.19467953987404427,0.28930962245776587,-0.007392842185132818,0.1670730844483301,0.22750469805366036,0.06564005794003965,0.15501831535461136,0.3771753858820343,0.2956454134285431,0.10825343660008924,0.44906194499186103,0.10386908363175279,-0.07395654025857343,0.5962384863007585,0.21685949484640554,0.06187852428149545,0.5193155421705762,0.04641918470023094,-0.11746264529134733,0.37478650006938785,-0.10727257511959079,0.3620378844974546,0.2868898557463159,0.38736264402814385,0.14525750155899533,0.42198560324320517,0.6074195828905807,0.7803446598807954,-0.041372094816897347,0.09803058212577408,0.15166723136075122,0.40699646194438127,0.42828889023789013,0.18636097050525668,0.6004975788936588,0.350831777916757,0.04554652620408781,0.4058828278167141,0.505959082994561,0.35296876485062356,-0.05112338797949334,0.4909688624881327,0.17139284168286845,0.5632497889729651,0.28493195692861767,0.8753133499921988,1.0,0.0695361742609939,0.4892457012408727,0.7314733515674148,0.2447723023260955,0.0925497143355651,0.5864996909712904,0.3900212165106245,0.06774400952110682,0.20338579446159555,0.07369417882883104,0.1533303875343671,-0.056270098409834726,-0.040470670839338085,0.0014971478605498953,0.5235222502860013,0.2177753783638384,0.3532790944103158,0.3949161244192034,0.45567042377553196,0.2596090834766611,0.5254329797503547,0.5487305354598927,0.23153143878337434,0.17193151286465588,0.07480839204706663,0.4252134671069771
Olfactory_R,0.12285496295852583,0.22723371892665717,0.26411326911142957,0.32891348843799345,0.1914556696204858,0.3878301717301386,0.45680172281953835,0.2036212585486301,0.12209947368127572,0.3916047210640549,0.24641048458820183,0.30057364018875615,0.12140201221109127,0.14403019447819695,-0.14590299403723253,0.19926930956433472,0.14641493255955115,0.14208639674960746,0.318393154884869,0.30950374787176776,0.33967695851409124,0.1765174189688065,0.29518483918843086,0.19440093026202873,0.14776622401703618,-0.017280562538720262,-0.05631831043395678,0.20938380092803016,0.23145352968848545,0.13710409098818538,0.16057887848538147,0.3174642288210038,0.24815719394887,0.1952918792517573,0.13860662934256582,0.2757399590404881,0.1302937569881669,0.1608763343202469,-0.07930293261644082,0.27481869317361673,0.3038786112079713,0.08547704706080522,-0.010341322871002652,0.09306710453495282,0.3560695143719739,0.10481765955149458,-0.1924425700452859,0.30741067342883194,0.04818194485031175,-0.10489686449024936,0.0508767681968116,0.2250825474928936,0.06597956714806447,0.3493888441284662,-0.1492132221442166,0.1928496967711568,0.31652713349830675,0.3317005407391365,0.12212672436775969,0.1883107373566248,0.25961581488342983,0.18777313227514716,0.016151858047713765,0.18942169390794739,0.07897207568257504,0.06689462646105278,-0.043550457521691004,0.20821328088603883,0.2200169810236212,0.14448447899083908,0.03977346127024845,0.162248866318821,0.19394977666508997,0.11547156437376677,0.2309248002031449,0.01927737904122708,0.09941210081849589,0.14389575340001987,0.14276913520464748,-0.03244450624808868,0.39545178890033855,0.0792880842968802,-0.07859961242168274,0.0695361742609939,1.0,0.26606367349522037,0.25434082456361534,0.060546029769460406,0.045385349743452284,0.13851862519277994,0.21490206881993953,-0.04902107575425941,0.09618097040962756,0.3119625664473401,-0.04969926745299327,-0.04515393478496104,0.16435528893316156,-0.037689302451480416,0.2737020211271465,0.07483194382017021,0.24737808457596724,0.23086895480131026,0.44308291392852167,0.3674259294219955,0.25751944517732905,0.23477427118664684,-0.0619062792732373,0.19050119658585787,0.10870848840599158,0.19407886260552693
Paracentral_Lobule_L,0.8119279453400805,0.22009020305114255,0.6543558696702186,0.7824673832724492,0.7213383338700071,0.7555303772870241,0.3447183883376262,0.5377434234068968,0.24967529822361603,0.2922361941146028,0.42596198153548154,0.6065937156757647,0.7708827240177837,0.3906811924711284,0.06501343772305389,0.7132848983277872,0.5614798105568382,0.17981556802687468,0.5502208867274392,0.4022945594684184,0.5684337654184736,0.8453586623228863,0.4805373991635398,0.604538061026106,0.45646143269100836,0.2537307635497491,-0.09727748201019011,0.6858989755142384,0.5975736949416981,-0.06224729132924699,0.5576532187469792,0.814902777720749,0.8951742995200962,0.5496007617757933,0.12137116069247494,0.19751944932161553,0.5717270303977294,0.09292986436384096,0.4362066551728235,0.011317485348853299,0.47482256453559746,0.4074444381523851,0.13374723849019288,0.2586926055765957,0.47225852978815663,0.42284449871381286,0.0505775858151057,0.520571391180682,0.13583439410614945,-0.054550441898416534,0.7281083702987785,0.42961329639642687,0.14050144685251056,0.6047046914251841,0.1437133383029433,0.03352908397034828,0.6659334949267094,0.22941182920580028,0.5059742144117404,0.5974679320334456,0.48736932393830273,0.27703684358466135,0.5821423276316232,0.8544172317462612,0.6603185463340923,0.15136678312014207,0.16372738185339283,0.446176325785778,0.23526568998091282,0.6314223190135619,0.25877053868110445,0.751798142916243,0.6131583923977593,0.2405559805305485,0.6441054813103296,0.5260184295002508,0.32382121330915803,0.188083720148617,0.7222019875615867,0.19069525699727194,0.6282743913789675,0.5070510684167826,0.4771415971249613,0.4892457012408727,0.26606367349522037,1.0,0.6438931165219395,0.17504328990874957,0.31782746379499255,0.7480230748960621,0.672139818252863,0.11949546500405915,-0.03717326685389292,0.3900614995944219,0.16399501496804408,0.010362131609351987,0.12891094249089471,-0.12839489750116762,0.2204116223267755,0.4004643818240534,0.6813861536680214,0.5007627181770795,0.5997729079109219,0.3747331445435367,0.4030753291165428,0.5197595338198506,0.19541328725690715,0.24807926221992974,-0.018195830600803865,0.6500748687195813
SupraMarginal_L,0.7284273334917769,0.5398082318303549,0.5374357046880536,0.49511950244416597,0.719151701643422,0.7702115382405348,0.20976706311577253,0.4804094840328326,0.19125297590495866,0.049931384123469785,0.27142121889350285,0.6890641616106551,0.7871277960157759,0.2716247321240146,0.06903134247925255,0.6323235846994127,0.40231796533108033,-0.09575164311677081,0.698380505459029,0.6072560653557544,0.42497157092107446,0.6032425733319785,0.7117495761982588,0.7451846064662321,0.4940476327460235,0.10174858798296295,0.03132226738785128,0.29971954794466693,0.4356704994007628,-0.020946928622425674,0.3071381546155566,0.8545441951276794,0.6331100272748718,0.5642138355241217,0.20934868369119736,0.5362183637101106,0.42118320309490825,0.12890025043614906,0.20859420358560632,-0.14041827435156434,0.16280836141131183,0.08572929037863723,0.15033579320262536,0.09445290784977235,0.5540730461827624,0.2235210664324604,0.03989773694985471,0.641774770595513,0.23789303119956767,-0.28322795418383867,0.655579843362692,0.2630625960913701,-0.019787923345165305,0.779039598469895,-0.13416472951854663,-0.2319755198447421,0.4141498075529625,0.003640755100266968,0.25947200787462954,0.3766160053005086,0.48693180134004205,0.11777366461610711,0.42442003167178627,0.5856522797205036,0.7760742502978809,0.14929024186123332,0.15479229306684206,0.0662412434290258,0.42368111727666086,0.5115121999396587,0.16729571045546374,0.5613505655766972,0.3853672359185178,-0.03313459937093156,0.3995683882349281,0.4710188529798329,0.25638075204967475,0.10642893676052477,0.610902728786824,0.17020784660470378,0.608793351693101,0.1970677751048934,0.6449911271971674,0.7314733515674148,0.25434082456361534,0.6438931165219395,1.0,0.13889392095167144,0.0942756960077465,0.7096138343722492,0.45554942924761826,0.08446015495408776,0.10313996970456445,0.18932682514495816,0.055931128813546824,-0.05744995668997438,-0.11854875434111425,-0.034518857689651385,0.6104675996076445,0.1061251734119174,0.45371713503751365,0.6441433323597922,0.6474389211139818,0.5149227958221078,0.6672077945382414,0.7130266901367392,0.11227224374398395,0.2419038542731118,0.04489375563630095,0.5277304821870418
Temporal_Inf_R,0.28891907111206866,0.16055198452333047,-0.08399400509480848,0.15811961988654788,0.28639579987895186,0.15230988491516892,0.13388497967438692,0.252703380163085,0.1416789642104109,-0.12380637334257509,0.23947276078589402,0.3553843290091544,0.35532180523933743,-0.038171887655120335,0.16100930509567846,0.1943168039938873,0.44601972277714336,0.3008166604300545,0.08526371779947878,0.1915436436550261,0.4329916587899727,0.2686446434064148,0.145468059061127,0.2964355260584274,0.7195407079599351,-0.13434809845093862,0.20228027029402254,-0.10632485506101391,-0.026608355102329246,0.06122788707646043,0.20557620278245614,0.1734450675138318,0.27214775898353455,0.11957877749338047,0.17457981774551945,-0.11003596521150266,0.2945891305586417,0.01872579748498939,0.10046915596806799,0.036526310960247596,0.1554793275880755,0.3490378309715799,0.09669986624621714,-0.057737297837475846,0.024559925656733456,-0.0398025555137844,-0.08600573065361257,0.30718543981345625,0.36386094458414964,0.3642932212653549,0.33129131363909115,-0.2049388398208314,-0.12086268550030381,0.040900782318111006,0.1407657303382681,-0.11188065624204814,0.09081940066878771,-0.2434392705254923,0.3388983044886462,-0.025586210388924602,0.21260758151870712,-0.05347828505274279,0.32328300159274254,0.10113380702658258,0.31822808534066027,-0.10242756983798242,-0.014461428941006117,0.3129476230454855,0.22828893980171008,-0.012332119552593127,0.009125494679008753,0.39000831261082064,0.5861794308077306,0.08926377712609361,0.27315954950817434,0.07156532986599866,0.5085532947271101,-0.03517093899727498,0.0972557765593597,0.019151865153150927,-0.0062390589827067645,0.2554701197701426,0.39840862120284587,0.2447723023260955,0.060546029769460406,0.17504328990874957,0.13889392095167144,1.0,0.3314588008138319,0.3788501934923532,0.10688908579724295,0.23168680760168878,0.3420259565640983,-0.028466579663663363,-0.0885662634992498,-0.1295155731825138,-0.32575886616845623,0.05574112483156937,0.13456222777169718,0.0821187120907535,-0.0421811813581104,0.22971862412491081,0.19156507254920813,0.020882256532874226,0.04697685587162366,0.17305285983413235,-0.4127234698389091,-0.12220331951222871,-0.004645266111266078,0.1781998178175869
Heschl_R,0.35403090156627404,-0.14577234711299472,0.4195658600158873,0.2117465384291142,0.3926510249032589,0.21699388435420897,0.2875431091410279,0.5870726405958288,0.3711147475297095,0.034972040257116026,0.43814232782420226,0.15030434647334182,0.31303744684188073,0.6354673559904029,0.23965741263176166,0.4652527331538883,0.3503228908797037,0.46017776122596404,0.12075222752623312,0.01804101945553705,0.42573610244126425,0.45721010034822474,-0.15441254590694511,0.04086466693285597,0.36569992217246267,0.24185619223950847,-0.026644677271847626,0.4699107668162285,0.2102882695508605,0.006506344391313724,0.014740726111609963,0.19677110736776723,0.4612710080671802,0.22985116695308766,0.33492625749133803,-0.28670747035368127,0.29714072485187226,0.07946888207626317,0.35967914520478567,0.22087880109928118,0.543369824916172,0.5868168146406444,0.03396802557010737,0.3597302017015817,0.08912075064539622,0.49459916413404686,0.14277275303309064,0.06696502497835734,0.25694394734736226,0.156207716971477,0.22777281173563635,0.30793138030947204,0.2932505779683869,-0.015762290043116432,0.19960347809667056,0.09584872178999417,0.41666034781232525,0.08944749473368595,0.6097692306643281,0.3331802401289486,0.23567199124174956,0.37548254472958703,0.38963212962049043,0.2671013472484898,0.339583159090997,-0.09257341373964849,0.17130292281702628,0.4600146864613115,-0.029226717259050367,0.16871086976928845,0.4776404564452948,0.5411212752284692,0.6394625730902725,-0.03207019091732441,0.30469963973486597,0.39626198695319836,0.23062913255484985,0.18381174311010565,0.34897493840373817,-0.15992741568017654,0.23971885948461993,0.4950485713611971,0.21491851136044018,0.0925497143355651,0.045385349743452284,0.31782746379499255,0.0942756960077465,0.3314588008138319,1.0,0.3911910417681904,0.4064505126673462,0.13458191768724947,-0.05011704011211551,0.26541302002938755,0.3624537744881414,-0.11597483008183966,0.08255848043277651,-0.06884899281155092,-0.11466753197629417,0.2887275942278069,0.06021444376789841,0.4130365758966328,0.07301947597167927,0.0021254546132514736,-0.03145430682653391,0.05222186543801139,-0.1659487710768139,-0.07485485033962404,0.335558985444087,0.46164948206409345
Parietal_Sup_R,0.7689389431685791,0.4140669516349478,0.5440619776411187,0.588817136171209,0.7846562905805802,0.7442521360572115,0.22548836663101912,0.5887452847735871,0.23411633768332193,0.1340148019248178,0.30090212766159663,0.754190675067363,0.9490781529165079,0.34698791025894693,0.1623961101657509,0.7308496902133811,0.5878532402566904,0.14123673195337633,0.502911003100008,0.5322557113795627,0.538571225984039,0.7077216826325428,0.5196604599348565,0.7319746159477512,0.655184323165596,0.26551002255638423,0.10847952303799377,0.4868196521191884,0.45407620168667834,0.07401730382349724,0.35237137989012746,0.7656519167786997,0.8178825458353779,0.5513059139928284,0.16188647793919334,0.1799724745137879,0.5174740280222014,0.040514981538520144,0.37323138967952874,-0.03312838206180663,0.27290885638495493,0.3256363294002175,0.07878477449374098,0.16519889552411465,0.30694288235396294,0.3174980272909874,0.07274198789353314,0.6618953121810482,0.2097264587376851,-0.18099692572330497,0.8085080526306915,0.23113222775388198,-0.019012452440643448,0.632625469934188,0.07911532316513717,-0.1485319220888172,0.43552227516160147,0.054407043162966955,0.47026798911239476,0.3729405104116444,0.441585373209236,0.1519232451108649,0.5612623907265135,0.6698669312931539,0.8548071162453903,0.07622314246447365,0.19500479855204916,0.26414218166306663,0.39149130912319047,0.4809036425981485,0.2431905426005764,0.7755776196194,0.7501018441642788,0.07794406640817184,0.5521320535844755,0.5672839931509697,0.49796924251389163,0.11149642332219376,0.6596920606640336,0.15434603575565595,0.4291839847767219,0.38463376475992755,0.7406136950395948,0.5864996909712904,0.13851862519277994,0.7480230748960621,0.7096138343722492,0.3788501934923532,0.3911910417681904,1.0,0.6093231793908795,0.07193144741707555,0.08764514348975501,0.17074300323245767,0.1422903170444882,-0.018910031042833453,-0.08237340373697913,-0.0448179513979788,0.38324400166598255,0.2122429780679519,0.3908677099198793,0.595064599690914,0.5559529321284049,0.2913132668549093,0.5052211571614142,0.5731646796574383,0.14923900259163944,0.15675194764387906,0.048420192873752974,0.6223616532321671
Hippocampus_L,0.571214766830144,0.10273358928999858,0.5226262407716298,0.46173912632278336,0.5959445912373176,0.6370280259568812,0.3896336036777449,0.6259796285953095,0.22594080738042638,0.2892577622798746,0.5166541095528604,0.3627721555630311,0.5941878886776822,0.5798716863884923,0.07475112223967048,0.5590749703980312,0.42891790088825327,0.04849287202655987,0.3531342136054884,0.2673448390673251,0.2999082569598098,0.6729029526420076,0.3168316359956704,0.3413515991795511,0.26990400892061844,0.3891721981348897,-0.0916010804763229,0.6169314196601045,0.5613779814115345,-0.07901525088857864,0.20950614168835166,0.5302347797253749,0.6347765970675833,0.5800571129815708,0.39090276205659324,0.03074260517068443,0.32063212317332196,0.08774513220204977,0.32678679807772726,0.26734688641631543,0.5271681356210766,0.660614543804036,-0.11254795559991809,0.34601586728739675,0.36745223425342705,0.524767043476622,0.18970023495296365,0.2636554549854655,0.22598988837087805,-0.10160050151943309,0.49857934709638374,0.58000409499462,0.513349906509437,0.34567191584520507,0.09687046556211232,0.4297723046843188,0.7768805477378626,0.5110800101807951,0.6995766765916877,0.44528002495081964,0.22767938558731057,0.6197553489455893,0.28662447447144723,0.5610703147208045,0.5831716519713074,-0.24255644215111408,-0.12716908537299254,0.7321936872901937,0.0494282274307833,0.5553045186004683,0.7333190945862347,0.6567174401557715,0.45101696414210385,0.07241768560102446,0.8277904916659687,0.6141254919900342,0.027747817235319786,-0.22039485322425825,0.5896196006946262,-0.11150611026413158,0.6072869811841511,0.6120048489340228,0.4289237392540458,0.3900212165106245,0.21490206881993953,0.672139818252863,0.45554942924761826,0.10688908579724295,0.4064505126673462,0.6093231793908795,1.0,-0.264424891521773,-0.34028849359379904,0.27231712770079547,0.4452890262944671,0.045541252604173806,0.3129620756147506,-0.16933462101746438,-0.007781019607804028,0.5298523398380872,0.5560197725884986,0.4616220969555619,0.47161790492067035,0.2834400041402093,0.31607854278952546,0.43343469736049356,0.12038710258174426,0.17544267090460963,0.10384698064089776,0.5773677630711067
Cerebellum_Crus2_L,0.1865296913896568,-0.14119043697101022,0.13028681781062978,0.1009158899372825,0.06056345772417169,-0.06849472450335642,0.03961930828808317,-0.09364356231427848,0.25003641965485507,-0.1835362423880389,-0.08156741451201967,0.002042760424428883,0.06945036959334777,-0.11142884257277956,-0.05899545668538641,-0.0026260403617868505,0.14084573813860332,0.34341953468973513,0.08464561012526581,-0.032334155134620804,0.18188458060730614,0.14697866193619988,0.048841826539718664,0.07687613714649492,0.27769738999232213,-0.12966829180281475,0.04549218565938169,0.11354071014575927,-0.053700062640138026,0.09171979819132174,0.24651024163105453,0.08153831088198071,0.14780482528977723,0.0011920926798303297,-0.192208633435389,-0.11999082641817324,0.17558808004497292,-0.07243480601358178,0.2634910604097472,-0.11906320735735498,0.0978136197775401,0.01433509783647515,0.1894575829469751,-0.01622455563073109,-0.1392872829536573,-0.1415791964412125,0.12074730860318073,-0.01346931037266008,0.08262697323129642,0.10793726009852289,0.09495857919297472,-0.25581897509760276,-0.1786110219629615,-0.058708869239214465,0.11851064796043574,-0.37438915930501404,-0.07525264063730834,-0.30232078122131256,-0.12485995821873667,0.06338817053181399,0.2842705056028502,-0.2846837058712612,0.25347866193567403,0.18840468335715826,0.0665639673302334,0.4152367973971387,0.5017488241850474,-0.1168115506196874,-0.02908268003389835,0.011628823446289197,-0.211261951407057,0.08110803157295512,0.21062239977018127,0.18936523953849385,-0.2024597409753454,-0.06048833298329868,0.1800878761207823,0.4751671277836804,0.06589874985916376,0.13708644056790809,-0.06902468234110289,0.04319723647778833,0.06138083480017447,0.06774400952110682,-0.04902107575425941,0.11949546500405915,0.08446015495408776,0.23168680760168878,0.13458191768724947,0.07193144741707555,-0.264424891521773,1.0,0.18524617284472175,0.1653839095385724,-0.16882076087158343,-0.12696046585493553,-0.2537522293478712,-0.15337071337453767,0.10927853273722288,-0.1708970630098905,0.09461634657534357,-0.006256093388508616,-0.13325130310114183,-0.07176674551575778,-0.0765041255500373,-0.018960689359261314,-0.22824736184774752,-0.05585214955843155,-0.11039462754277696,0.0029814288486869163
Cerebellum_Crus1_R,0.13789742937501576,0.22792504673409697,-0.11601933958539995,0.14654128531864727,-0.027816235221873438,-0.0632017639813788,0.03115508035099629,-0.03296873179077923,-0.2508092451308497,-0.31710852873240747,-0.09671381342746072,0.2890928192367237,0.15893741644264256,-0.1604178167705915,-0.03616297531776477,0.09975767041112743,0.07692540572220832,0.2308267803597321,0.11698143781378884,0.4214322942357763,0.44026181903464623,0.010362413750110353,0.24138701928459189,0.3350398161900319,0.38355484134730056,-0.43151503896499843,0.4371494998616743,-0.22079997986816932,-0.251053672112594,0.15351065871257516,0.22388026966145272,0.20706799992597508,0.08823395005720291,-0.16325721917671993,-0.1400986256997468,0.22064228038301123,0.3447626462648507,0.3050579236177121,0.13000155810620231,0.06744466220530307,-0.05353528576901452,-0.05969872427340825,0.3611321865786103,-0.08246326403117425,-0.07591469515022407,-0.18617845885865952,-0.32638152894782263,0.2917361148058848,0.01839167293861494,0.3998335812808933,0.15285678035648337,-0.28655391805016833,-0.3098528757368012,0.23743377118497888,0.025558864821107096,-0.17109592920618916,-0.1922178580857988,-0.4397713663296959,-0.15929162028579313,-0.11547090998927265,0.24197323604276327,-0.3981328078439511,0.326825680740757,0.06592604778894896,0.11197009395950716,-0.06646856413574141,-0.14103575666685805,-0.1686617541660024,0.5046807062474213,-0.11529410409739267,-0.41262810910604253,0.0462532299233712,0.20941703915955773,0.03033963904352162,-0.25334818754839594,-0.29657568547458635,0.6353897074989231,-0.015164371709732666,-0.041082579610302095,0.2443683552166594,-0.2037830029425843,-0.11194673988943409,0.24631972502257193,0.20338579446159555,0.09618097040962756,-0.03717326685389292,0.10313996970456445,0.3420259565640983,-0.05011704011211551,0.08764514348975501,-0.34028849359379904,0.18524617284472175,1.0,-0.19598511800352383,-0.2885721813681603,-0.01705039969389653,-0.30139255820124206,0.21198864026917702,0.4346357758093497,-0.18806443838041398,-0.1738324824113424,-0.0835139096814829,0.2111302293212355,0.06216593905260513,0.10260462305201618,0.07957526736600133,-0.06200644625296815,-0.24135432778493054,-0.06708707297328248,0.07792287758692358
