,Amygdala_R,Thal_VPL_L,Parietal_Sup_L,Insula_L,Rectus_R,Red_N_R,Thal_IL_L,ParaHippocampal_L,SN_pr_L,Cerebellum_4_5_R,Cerebellum_6_R,Cerebellum_8_R,OFCpost_R,Thal_PuM_R,OFCpost_L,Angular_L,Occipital_Mid_L,Olfactory_R,SN_pr_R,Fusiform_R,Frontal_Med_Orb_L,Occipital_Sup_R,Occipital_Inf_L,Vermis_3,Thal_PuL_R,Occipital_Mid_R,Thal_PuL_L,Supp_Motor_Area_R,Cerebellum_8_L,Rectus_L,Pallidum_R,Cerebellum_7b_L,OFCant_R,Frontal_Inf_Tri_L,Frontal_Sup_Medial_L,Caudate_L,Lingual_R,Frontal_Sup_Medial_R,Angular_R,Thal_MDl_L,Cuneus_L,OFClat_L,Thal_MDm_R,Thal_MDm_L,Cerebellum_10_L,Cerebellum_7b_R,Thal_VA_R,Cerebellum_10_R,Pallidum_L,Rolandic_Oper_R,Thal_AV_R,Vermis_7,Thal_VPL_R,Cingulate_Post_L,Temporal_Mid_L,Thal_VL_R,Heschl_R,Thal_LP_L,Supp_Motor_Area_L,Temporal_Inf_L,Thal_LGN_R,Thal_MGN_L,ParaHippocampal_R,Cerebellum_3_R,ACC_sup_L,Thal_Re_L,ACC_sub_R,Thal_PuI_R,OFClat_R,Frontal_Sup_2_R
Thal_AV_R,-0.19389386462969005,0.31590582203928996,0.2238878893130309,0.5170897438167175,0.1898372194024691,0.1933849138360217,0.3586948808556261,0.358317895100463,0.3576288497505836,-0.20857233057869204,0.2644329355451691,0.44959431139380607,0.33656544133995386,0.27346230170431535,0.14779887652193813,0.09726777264647657,0.015581321723473174,-0.0021997428137729164,0.09641167117620922,-0.1650184892269839,-0.1090123183077539,-0.03341598262972997,-0.010099840121983577,0.2801151368326875,0.37612139845988335,-0.12699158614220804,0.34843716108193573,0.5002562721277184,0.4405020811506377,0.202303770834362,0.33650980796572116,-0.0012671880062693295,0.13985596273917736,0.4684672491433865,0.4417904178005605,0.39877288172313663,-0.11461914367974459,0.36242533976415164,0.10466931688895034,0.2440652124790109,0.08939251961536955,-0.04345650970570665,0.46962367970112645,0.19268515601760025,0.23241871028821848,-0.00041364074611103646,0.5198904215293702,-0.2899548526645409,0.38690782199047735,-0.0006958336362356717,1.0,0.04572468020615828,0.36440421588535743,0.3684931725147434,0.19349784787203322,0.6739344698493634,0.11240748080862767,-0.2883496014236334,0.39427145772296057,0.013127634456692072,0.05713283968367421,0.43813251997846264,0.3731700100498911,-0.02993813265833852,0.48742082280484494,-0.018771871724598464,0.04610466699319476,0.4350217578207971,-0.12216784348944176,0.456956422763289
Vermis_7,-0.04224107527015213,0.177918218519245,0.17923152879969573,0.053628686765582606,-0.04888239551442323,0.20003009982030834,0.010755460002579475,0.02751623949037832,0.12106554641606167,0.35097950559942426,0.3086777783192311,0.18288044427847622,-0.049958370511165855,0.1626737311565337,0.28048341687395045,0.168923726733449,-0.07010208206787924,0.1608763343202469,0.33492853291323893,0.09950682867482212,0.020286793318398638,0.3493453302791204,-0.06730568247846029,0.03866219163610413,0.2880580589018222,0.3661979956240052,0.14739525541178222,0.2143643885145268,0.26322165277495757,-0.25256496768138287,0.054154918597257275,0.052793376086564724,0.04864154804292774,0.18306731650717692,0.19712604201251294,0.2144381569999456,0.06752718067477394,0.14730000248930172,0.17282763229088013,0.054293019207174296,0.28595218621361607,-0.30260584544909763,-0.0614072441294931,0.17219030377627131,-0.08043806035223076,0.16416104612187102,-0.05518174784052932,-0.06647664500850192,-0.05240351197685067,0.2175069928997203,0.04572468020615828,1.0,0.17295602092714935,0.10129066519957765,0.11728387073774602,0.08559137474864487,0.07946888207626317,0.032835714274952355,0.23958337009814834,-0.07754933050436837,0.16118174328047213,0.034213633880682603,0.14780672104103126,0.2774481648715129,0.22476935120124863,-0.06628956836330645,0.1405967978263126,-0.07888627167486989,-0.026250599221550232,0.17710439102890557
Thal_VPL_R,0.08837571107164184,0.6649302312629071,0.32786991900844137,0.508345081336448,-0.16755360092509414,0.24504228005810605,0.6411470055103797,0.46686518133611776,0.15678425467881182,0.4853046745357146,0.11052397163456018,0.24167201305947833,0.1508919626818701,0.8432174525930962,0.05862412326507633,0.24528174977748515,0.24631188715829982,0.32891348843799345,0.4619425820573156,0.3084652323016077,-0.049356545466847666,0.3603733159471684,-0.16046444654094094,0.6261473417574251,0.6215151070016953,0.2563046775491195,0.44400742135198024,0.6490987355027444,0.39057342343548596,0.06622569285146808,0.18940972855315702,0.23086537864476436,0.28441295885190676,0.5524935644244093,0.7203202668167292,0.4442256139849297,0.43012980703278586,0.4859274348008179,0.5409833788203133,0.7272097269522613,0.3926583678685966,0.011012724106743725,0.5957230256220609,0.6106992079746003,0.10970750268803954,0.09763314192851699,0.07151697758482181,-0.17271572181059489,0.07702143440572486,0.481342121993226,0.36440421588535743,0.17295602092714935,1.0,0.5276728108614098,0.2819166343875863,0.609405576578985,0.2117465384291142,-0.04426611521496625,0.6289796951531638,-0.01666736514868525,0.5215622382052847,0.4219106163909287,0.40387399013068365,0.6314291466662632,0.35909685469712954,0.18901319489060323,-0.08294734971340693,0.5594886761812298,0.21729899794973664,0.6484927014296209
Cingulate_Post_L,-0.08817078689115121,0.7831176155228059,0.6364095700513452,0.429095454494822,-0.052525668232425424,0.2531106919411695,0.47734488696737254,0.43002052018637904,0.27264730569669027,0.23194644103646422,0.22641271310833314,0.18937227150067995,0.026985256389457,0.6534894082692586,-0.1602534980845333,0.35060002165239756,0.35708300757463496,0.037974971900296466,0.302815493596461,0.33330382717198526,0.010549504797555473,0.37324683051742635,0.07050962206786716,0.6593145070935951,0.5416302419496355,0.2631118057958003,0.8081619874558643,0.6731865540444844,0.17865553739457773,0.32532869669525394,0.189251844284333,0.046297668464635254,0.039264921582004585,0.5226058193603897,0.4817851007746768,0.5473892222544015,0.5524874819959508,0.29221468550905305,0.6549070009870062,0.4257202705978316,0.5127609108007801,0.13765800383934737,0.3625681200496023,0.6228024990428619,0.1601048262485626,0.13649623605230676,0.09494426755866604,0.056935918053725415,0.3157753962456109,0.029755660913904258,0.3684931725147434,0.10129066519957765,0.5276728108614098,1.0,0.28184199129529836,0.5509201776193439,0.379930468992352,0.17144108560160326,0.7820010608430098,0.21525181162090634,0.41054334346273763,0.41998677543431917,0.23170740583490762,0.46185337454769726,0.49757824044952487,0.10127544848139662,-0.036947919654382586,0.6204949892265514,0.01019216368548336,0.6136218717535352
Temporal_Mid_L,-0.3243659701538459,0.24924839134254273,0.12434143523289394,0.43960577010090635,-0.15784081647179105,-0.0020025203402647897,0.17689318270324694,0.07894660789408715,-0.03099219254460129,0.2279984313189113,-0.17626714574297853,-0.08726374812982655,-0.05649197703509679,0.23314924593734657,-0.2791853777956509,0.5771222468932391,0.6573636402906754,0.2757399590404881,0.06633434263286496,-0.04492115861266972,-0.0822910498429922,0.41268439882453334,0.022202557475297046,0.44600417363791295,0.4235414150690491,0.36527211273874366,0.20206947747080334,0.1484695347055858,0.17359854719468704,0.18099488053295126,-0.017703766813355996,0.43280283215891546,0.08943289219585897,0.4127816531263626,0.08805146679656718,-0.03727578628995744,0.09864557781912414,-0.1361027352322639,0.15265373250904893,0.25119367473774384,0.37298811402061066,-0.2850817411945792,0.22385714915630706,0.1739423576944032,0.00540710849214828,0.03244190336119568,-0.026118127375351383,-0.09310718421506657,-0.11037985264232977,-0.2693353713888892,0.19349784787203322,0.11728387073774602,0.2819166343875863,0.28184199129529836,1.0,0.02741595826954669,-0.28670747035368127,-0.11586766167011636,0.1688758243143267,0.17635586099620845,0.20853970381683334,-0.12119640671691415,-0.21998902372927118,0.13337635725390554,-0.02228309884047273,0.1789887900117342,-0.028659946117989683,0.2454701860919421,0.04452070177400484,-0.0417690867267023
Thal_VL_R,0.17158681502064804,0.5942274829389801,0.33382943269757137,0.6268957339836758,0.15333892444785788,0.367937742078286,0.612915995447896,0.6196298686696639,0.51070185799504,0.10999391903408026,0.4976669942751492,0.45876763616254884,0.5482505779331646,0.6302417276956649,0.26376528284476297,-0.0035767059852449853,0.019734608142589073,0.15502601889828735,0.36621745026223246,0.25166297688937445,-0.05213086379331258,0.055406167586588784,-0.059883626401793046,0.46014591151383105,0.382663121751035,-0.0817982632856695,0.5237304861918918,0.5593154609306884,0.4044183751564984,0.11975687578158059,0.6363750973170141,0.005510644460921207,0.13842232646336478,0.6163772952631567,0.7075639862850078,0.7519701873159992,0.2793832659241206,0.6047966478945709,0.3424721937774138,0.5398519634707556,0.23434527149305145,-0.0693111941861187,0.5665335627168551,0.5667231805755949,0.17526645031409377,0.09854044687968141,0.6694538841071085,-0.07387004850829335,0.6964406275002543,0.33945383359029113,0.6739344698493634,0.08559137474864487,0.609405576578985,0.5509201776193439,0.02741595826954669,1.0,0.47288512649784453,-0.02122515267693455,0.5797180834576119,0.198776999024327,0.2633259715411417,0.5651676085693433,0.704618465329393,0.36194236614551617,0.6213987820703666,-0.017754373865983417,0.029523670818180126,0.5663753382118655,-0.1734045153341618,0.6788069636013088
Heschl_R,0.1580165107258609,0.4652527331538883,0.21491851136044018,0.20474872521883594,0.015516782236266577,0.3597302017015817,0.3331802401289486,0.30469963973486597,0.37548254472958703,0.17239207532688586,0.4696750136690412,0.2887275942278069,0.35453710616633255,0.3670695989701807,0.22087880109928118,-0.11466753197629417,-0.14577234711299472,0.045385349743452284,0.2875431091410279,0.4615348028474416,-0.026644677271847626,0.01804101945553705,0.010713454483656328,0.21699388435420897,0.1967782870344595,-0.029226717259050367,0.48032726694743927,0.2671013472484898,0.11648916826698853,0.10246606692023337,0.42903080310457076,-0.16627862742063976,0.04509952160879925,0.23971885948461993,0.3906177591308201,0.6097692306643281,0.36569992217246267,0.5076014051431116,0.3705621059786002,0.16036123093823162,0.05222186543801139,0.17130292281702628,0.06021444376789841,0.46164948206409345,0.23965741263176166,0.19257427476091804,0.2932505779683869,0.2653473685470694,0.4776404564452948,0.46017776122596404,0.11240748080862767,0.07946888207626317,0.2117465384291142,0.379930468992352,-0.28670747035368127,0.47288512649784453,1.0,0.25694394734736226,0.35403090156627404,0.33492625749133803,0.23567199124174956,0.35967914520478567,0.4600146864613115,0.42573610244126425,0.49459916413404686,-0.07485485033962404,-0.11597483008183966,0.16871086976928845,-0.09257341373964849,0.4856357805289699
Thal_LP_L,0.5018477246239774,0.22234204887985323,0.18497422022602134,0.06258804953582864,0.06394991216915566,0.17601581526941484,0.02845464958269393,0.23715124453928757,0.028306161661999747,0.21787035516897924,0.28722163697252623,0.044507428600172844,0.06745559215998233,0.140792596036404,-0.018953112019748402,0.11404459598086748,0.12446962427210634,0.04818194485031175,-0.05706851371576746,0.4071180173198441,0.12986626757947944,0.27482839436914297,0.0028381368140651614,0.276568072553694,-0.17824547554740566,0.14172769529024992,0.18852928632322036,0.017814262807615475,0.0006465492214364879,0.06638915124138746,0.10989566336382524,0.0963166696189305,0.06429914283340687,0.023333934279766638,0.03893597996881402,0.147846497812411,0.4183289421642995,0.03301320885434576,0.19213636376230436,0.1031750044012358,0.22099696331456878,0.024270970608740783,-0.0036509877680755212,0.3783365503250318,-0.03318430483984241,0.14972024218934998,-0.10907850111460599,0.5178215410787296,0.19905418796630583,-0.03926607155457204,-0.2883496014236334,0.032835714274952355,-0.04426611521496625,0.17144108560160326,-0.11586766167011636,-0.02122515267693455,0.25694394734736226,1.0,0.23036236858926898,0.3411371321199721,0.23679989577976746,-0.018304882800258205,0.18888263064579563,0.35530024827822304,-0.056151569734786806,-0.07838883258423693,-0.043855852811598386,0.11088554241908637,-0.08295037283184055,0.11685570808038824
Supp_Motor_Area_L,0.1253408527072352,0.7488563193618966,0.7153220397036221,0.4395848662346806,-0.05622143059497298,0.21478506687451693,0.5179561074340959,0.5109113409463825,0.20710009092102472,0.3528876507481557,0.30353879421210983,0.3225357331706301,0.11550864378277903,0.7332538535168974,0.030452652406913857,0.3646607337815616,0.22173699501549335,0.12285496295852583,0.3316446325677551,0.38469692924469095,0.030022991234367347,0.4759309166195697,0.0012219329645107605,0.6676433198089887,0.5481886203987056,0.3568024162410643,0.7307830513962228,0.8250685557078316,0.2771541790358401,0.3163288090311332,0.14189860973081025,0.036745443469879124,0.04348617638349713,0.535179882077005,0.629606018246774,0.49779360293690106,0.5960008878603037,0.4503724889288545,0.6699508013100898,0.47588398900290546,0.5714381315829066,0.23932482003097408,0.46899768777548545,0.6753815664079638,0.15661420084278815,0.29251970795538274,0.025369227344340353,0.1432129120234059,0.21840106273620505,0.1832548480334925,0.39427145772296057,0.23958337009814834,0.6289796951531638,0.7820010608430098,0.1688758243143267,0.5797180834576119,0.35403090156627404,0.23036236858926898,1.0,0.11561889801785535,0.5447720014478337,0.5265619713453813,0.33711475045864275,0.6146203920648787,0.4339350623212212,0.15793085895815348,0.011885281717607884,0.5707004199272648,0.08598449624740082,0.7815532369654407
Temporal_Inf_L,0.004068836350820423,0.30249968297513796,0.06428504426703002,0.3592604283913701,0.2729113460147745,0.18409711395569808,0.15266701150601408,0.392482227343222,0.42858827328823335,0.04053744608905287,0.32575425935837626,0.2193988149262427,0.25272152859300184,0.15571671769823273,0.053741892510806515,0.12480293779275803,0.24125631172883086,0.13860662934256582,0.08160187226245522,0.3630714953862858,0.022407756078318682,0.1681161446959279,0.06783907247131195,0.31056609995326884,0.07165339572962111,0.01385701142961593,0.21967408012083126,0.00022822954888871596,0.18875744178288922,0.024321942398556673,0.3827970232651008,0.21845627922540647,0.09672910795446382,0.267437188923806,0.058160784299749475,0.33953177412178914,0.2148577382819223,0.19725843249416405,0.15003501537653186,0.11686745047170567,0.06769804379892873,-0.22732555511593086,0.053472172533522946,0.3604655872768078,0.1512312022841706,0.2187964528130699,0.27391963684966075,0.41108458028424383,0.4757193092189502,-0.07400901047556101,0.013127634456692072,-0.07754933050436837,-0.01666736514868525,0.21525181162090634,0.17635586099620845,0.198776999024327,0.33492625749133803,0.3411371321199721,0.11561889801785535,1.0,0.11891248052105036,-0.11804904137570045,0.27916692769278684,0.18779886239355928,0.23744301879158886,-0.08689119818751355,-0.14136794925298096,0.1990536913806728,-0.25928815393619536,0.09351071900928053
Thal_LGN_R,0.189031084178532,0.524888732453956,0.334611061025654,0.35438334591218196,-0.22436331270588533,0.22794764014742835,0.40660232451444506,0.2773947716934139,0.05024551953001589,0.4525803078656683,0.16450683458151108,0.17987990121602004,0.09389153001493612,0.5377680046349825,0.03666633456827772,0.3957169934861307,0.24402880727501172,0.25961581488342983,0.2422884966416347,0.385078809595423,-0.014089947390703754,0.42548557620980954,0.08353731638043048,0.5338609676154761,0.3029546830140499,0.31164382334363294,0.41568945025444193,0.4510418194263253,0.24278071462542575,0.2174785010761684,0.09803410824430632,0.19042064432128164,0.16245853482354408,0.3870840294160119,0.4224874297197484,0.25254860363592574,0.4581868602837145,0.3279197493656484,0.47386118168571534,0.3436148391948361,0.35950770941321125,0.16919149424542307,0.3040865969105301,0.42889144909739135,0.05698137823113342,0.2541996972861347,-0.0629931015233853,0.14603522954327053,0.03486000173064452,0.30727616555220777,0.05713283968367421,0.16118174328047213,0.5215622382052847,0.41054334346273763,0.20853970381683334,0.2633259715411417,0.23567199124174956,0.23679989577976746,0.5447720014478337,0.11891248052105036,1.0,0.29725334653784496,0.15097318827750486,0.6485277446495996,0.08035045511843794,0.07335090683304939,-0.1625229357336543,0.4084453741166982,0.16395907943614307,0.4523237866070704
Thal_MGN_L,0.13827831999321805,0.39805794461217725,0.3521018473956529,0.18938127408398478,0.0020245054668750415,0.17474025656965542,0.3686701652412918,0.23986854092154733,0.023207969333230976,0.1791251370559302,0.1825791851347637,0.3227248257607915,0.16811270973833703,0.45396445331594054,0.15315960419842714,0.05950773525260045,-0.12728558686139477,-0.07930293261644082,0.0969598917816071,0.1276888344545398,0.10846493804837869,0.06956300810807772,-0.044908268751878117,0.16250678856637807,0.25350938973724185,0.018372349351360385,0.4277954079811673,0.5281392325843212,0.03662322063850727,0.3017174264473965,0.1445194489389345,-0.30815298183652595,0.057539977617483765,0.22509673614770517,0.41855907078996335,0.33465726318207256,0.26261428711002877,0.3270138522276489,0.36721369866416453,0.15715219338358818,0.13289602053050084,0.16127502594486906,0.29886880824295137,0.34868659216196296,0.20423440481066368,0.17490093126695994,0.23065885225772276,-0.12474249948711823,0.19369428136408703,0.41870665269306934,0.43813251997846264,0.034213633880682603,0.4219106163909287,0.41998677543431917,-0.12119640671691415,0.5651676085693433,0.35967914520478567,-0.018304882800258205,0.5265619713453813,-0.11804904137570045,0.29725334653784496,1.0,0.35333634889726623,0.3360223992139354,0.3613744346564785,-0.0608478403407801,0.057019298467521386,0.4128204953415393,-0.03743451449580831,0.5180770820588864
ParaHippocampal_R,0.361515847215813,0.3113588328560679,0.18190991596892578,0.38917836539939804,0.3635167690028122,0.37706095876884493,0.37294083114892773,0.6926121322029789,0.5848165369881989,0.12567611915544438,0.579780636691629,0.5527825890806394,0.6011644473369394,0.3945274164150012,0.4929896596808952,-0.18415339400597433,-0.16233378098834791,0.20821328088603883,0.507749520251579,0.3816112617135769,-0.11770078594292774,0.01579481219141521,-0.16776669183228046,0.24372683499159165,0.13871716896644365,-0.10243256579493769,0.164899927902422,0.35242915519030066,0.40339493607074006,-0.23197920554067453,0.6827943482896577,0.04785529675739157,0.18351952711139427,0.390969151507341,0.5234905267278672,0.700610660470099,0.25952632550572124,0.5360001991869133,0.20679719991217127,0.521601455515793,0.06486548960714775,-0.20927776112272375,0.44985597067122385,0.3844608837263184,0.1657130514374362,0.10209060099248098,0.5906041810320087,0.17973287021834092,0.6495449656373986,0.3865158182663059,0.3731700100498911,0.14780672104103126,0.40387399013068365,0.23170740583490762,-0.21998902372927118,0.704618465329393,0.4600146864613115,0.18888263064579563,0.33711475045864275,0.27916692769278684,0.15097318827750486,0.35333634889726623,1.0,0.3171955225245383,0.45291059326223637,-0.01911379603810161,-0.016154959361884543,0.3201575404408523,-0.33290163387464894,0.48075997191827263
Cerebellum_3_R,0.31537254003661935,0.6793158575074912,0.4252922523635828,0.251541867216869,-0.16137127718619182,0.3617189926663738,0.4608300664630435,0.3106255905084797,0.10419627475679062,0.7911619303567062,0.23019714950961492,0.15593845527100478,0.16075082675673777,0.7098942181893684,0.2030163234465327,0.35248987450117675,0.2591109992320548,0.33967695851409124,0.4014924623276852,0.6829948704563461,0.12272969026352509,0.5669774393683277,-0.0800598148343787,0.5393986763473994,0.37599321177080014,0.4923432824887652,0.4915698632525931,0.45324187146044576,0.1522369871282023,0.1279568713266822,0.15439170092878665,0.15581607527082686,0.10976262071405145,0.32931803664678994,0.42364099661244065,0.4430685772579576,0.6909139301400511,0.34613717013969864,0.6830709458909355,0.4547610041793817,0.38652988007537575,0.04434488121627664,0.23927162949818787,0.6896038686473005,0.0851325959619497,0.4060259252224411,-0.06269253807570031,0.19128451439466015,0.0986731921454083,0.4847964241334349,-0.02993813265833852,0.2774481648715129,0.6314291466662632,0.46185337454769726,0.13337635725390554,0.36194236614551617,0.42573610244126425,0.35530024827822304,0.6146203920648787,0.18779886239355928,0.6485277446495996,0.3360223992139354,0.3171955225245383,1.0,0.23272952497325003,-0.05242163731188833,-0.10473874279788802,0.34342574972812157,0.05038747975363518,0.4714820970577948
ACC_sup_L,-0.18910253065793298,0.5436984004399155,0.2446624844770658,0.38221098321223995,0.13180806429452066,0.42111057894827353,0.4925121088035157,0.33409173786947866,0.5805511141560766,0.013065868469723902,0.45731089391762597,0.4876167086434727,0.35877917254652886,0.46703529579162406,0.3399672974397673,-0.11254519295871901,-0.18169879917257736,0.10481765955149458,0.40151689401426643,0.1973213572991889,-0.20158792225380995,-0.05065478731397329,-0.007582015808758702,0.2626988198543099,0.4098040222963882,-0.16483406886600557,0.5032752561833567,0.41981305425024595,0.3725185694946681,0.05752606963614448,0.38533101927272634,-0.08382476487575306,0.07386491145868533,0.47540151112762213,0.5279562238970299,0.6475007644137072,0.08248973759038976,0.5281762698141632,0.24601023449087286,0.19381626118786036,0.04660409585718196,-0.046375137140744205,0.15186289578123024,0.536419024389046,0.3050582678150377,0.10190477296658242,0.35940644187286686,-0.12533155260754958,0.4933446568275059,0.2758033219767657,0.48742082280484494,0.22476935120124863,0.35909685469712954,0.49757824044952487,-0.02228309884047273,0.6213987820703666,0.49459916413404686,-0.056151569734786806,0.4339350623212212,0.23744301879158886,0.08035045511843794,0.3613744346564785,0.45291059326223637,0.23272952497325003,1.0,0.06339481445993972,-0.02481738073358583,0.40700936094447,-0.07097934289777803,0.5699622553655328
Thal_Re_L,-0.052055844982609296,0.03717382886684394,0.1357838476731918,0.18783432025112873,-0.01787882606416745,-0.03400760282267909,0.1726478041613568,0.2106162761417707,0.04189171232274597,-0.179938869286157,0.013678180207552466,0.09380758915574325,0.09766130519337828,0.034368200755582425,-0.08949490401062771,-0.004710540594137846,0.07604074390258841,0.19050119658585787,0.1812498949462429,-0.13031538029096715,-0.28004040532115854,0.0850514169302408,-0.09071441562568032,0.289635484968136,0.2221546933908252,0.058247964221180316,0.021794893456164362,0.21920785681092625,0.23365865973533992,0.08968435516691847,-0.05536052854682226,0.2958101929534489,0.22781042650272695,0.3190030836091134,0.22377126225188473,-0.006224684362146566,-0.08183328485369382,0.09879178910518122,0.022221686170073713,0.26774957247637793,0.2175625105028158,0.19200246264216544,0.29236052332722656,0.028425909291956694,-0.015422912873860046,-0.1904183442340699,-0.13681538722531608,0.06107933960336922,-0.055346441203154066,-0.17832298383524692,-0.018771871724598464,-0.06628956836330645,0.18901319489060323,0.10127544848139662,0.1789887900117342,-0.017754373865983417,-0.07485485033962404,-0.07838883258423693,0.15793085895815348,-0.08689119818751355,0.07335090683304939,-0.0608478403407801,-0.01911379603810161,-0.05242163731188833,0.06339481445993972,1.0,-0.00785178599959116,0.14870954829105065,0.23839243761661177,0.2315433316677213
ACC_sub_R,-0.029998463792632168,-0.060305975157409174,-0.021250101004899307,-0.12382845928519536,0.1545499429700585,-0.04491605105400714,-0.13522141229525694,0.0022089703932745347,0.0161068724379215,-0.06431821167844702,-0.016776942370829443,0.01407651375243428,-0.01250212693246426,-0.05101804061974122,0.09404879425486405,-0.07524894267058517,-0.07092213707093308,-0.04515393478496104,-0.039225578198042774,-0.1596400633135714,0.020452567952579007,0.009154606092659152,-0.06630778401973525,-0.11369794808521007,-0.04723907129537318,0.027025728455016634,-0.008266257746575583,0.055162818905269674,0.0026638879506085773,-0.08573023472086609,-0.12862509611052123,-0.052985806450870095,-0.07689661201342017,-0.08728374204861716,-0.04219845068942598,-0.037716549669002813,-0.126201021887577,0.00561560597470185,0.010139052047375063,-0.054796734790530315,-0.020891874619848073,-0.09146540964349571,-0.02574141409457694,-0.013241094251875807,-0.10469717295580835,0.04815702151734492,-0.018155619551615442,-0.09203488795323381,-0.03746829657026566,-0.07713081698764777,0.04610466699319476,0.1405967978263126,-0.08294734971340693,-0.036947919654382586,-0.028659946117989683,0.029523670818180126,-0.11597483008183966,-0.043855852811598386,0.011885281717607884,-0.14136794925298096,-0.1625229357336543,0.057019298467521386,-0.016154959361884543,-0.10473874279788802,-0.02481738073358583,-0.00785178599959116,1.0,0.013108496187156232,-0.06802755284389539,0.02141691103303859
Thal_PuI_R,0.04047629574072163,0.6295797773879898,0.3355860465883027,0.5447133830011834,0.0070051265147456476,0.19838025167548895,0.5579134732423052,0.46031551773515134,0.2703442489457861,0.09656434745272119,0.23787491288435636,0.24913164840244398,0.21342793783646696,0.6904795703937237,-0.015296158855989478,0.195295569932451,0.24699659874974347,0.14448447899083908,0.2599952386064797,0.07933799937454235,-0.09251100434939469,0.26207319978746046,0.0166929669278464,0.56693301288879,0.41919219654608697,0.07511392369458121,0.5036929735501336,0.5412123091279858,0.33555940078495666,0.22966069734857056,0.22504035775269482,0.13429930894137915,0.17237368109672424,0.5264431315562363,0.49491171839979514,0.4406043984386462,0.2680229546951865,0.3312732447630882,0.3466911693541703,0.42628492152947983,0.33908162116973845,0.08476877468099983,0.5105833117595652,0.5473655598023416,0.06240249217745001,0.11984941539950056,0.26118657742579765,0.060018738014804174,0.3345613877309639,0.058970467714307494,0.4350217578207971,-0.07888627167486989,0.5594886761812298,0.6204949892265514,0.2454701860919421,0.5663753382118655,0.16871086976928845,0.11088554241908637,0.5707004199272648,0.1990536913806728,0.4084453741166982,0.4128204953415393,0.3201575404408523,0.34342574972812157,0.40700936094447,0.14870954829105065,0.013108496187156232,1.0,0.0031288139281607187,0.5568930166705176
OFClat_R,-0.13967499540056272,0.08198380865789197,-0.07983515398918499,-0.054218112937182684,-0.5074789557462633,-0.05779283296356916,0.12277617838474317,-0.24464373559236538,-0.21253942052391148,-0.06455082004488064,-0.23411995828729698,-0.17055531329039095,-0.22134162424763273,0.09494970540257264,-0.20124088462515335,0.10157399958296037,-0.017717656003544663,0.06689462646105278,0.05965948096487654,-0.1469085371459079,-0.19354508956219169,-0.01714283615480618,-0.06309542129329784,0.1264691611604507,0.16910164572845915,0.033683354442817386,0.004951647755899774,0.12181274947638429,-0.07542910997714049,0.20987341018748887,-0.2560006213803382,0.0209334950563464,0.12771736015340068,0.11521355690765014,0.2630675158342766,-0.27430382086675775,-0.025816153041889025,0.16613165811577432,0.01470747646933747,0.13311606409851154,0.1776358729376718,0.5101635600572139,0.06343532745133794,-0.008453533817268245,-0.023209905217506193,-0.23666493547139708,-0.3970114073803695,-0.0682604349013529,-0.4015031272472598,0.2023899585541994,-0.12216784348944176,-0.026250599221550232,0.21729899794973664,0.01019216368548336,0.04452070177400484,-0.1734045153341618,-0.09257341373964849,-0.08295037283184055,0.08598449624740082,-0.25928815393619536,0.16395907943614307,-0.03743451449580831,-0.33290163387464894,0.05038747975363518,-0.07097934289777803,0.23839243761661177,-0.06802755284389539,0.0031288139281607187,1.0,0.20210211708906214
Frontal_Sup_2_R,0.06359657699379888,0.6628607927618253,0.45748031566873104,0.4925321204050203,-0.010066845686569778,0.34109098067587057,0.5752698644668699,0.5995572325766976,0.37394008652168664,0.07113219099067865,0.47906437673237706,0.5069259086260093,0.3454160634493989,0.6479542720738001,0.19943068654297366,0.06395437442713263,-0.10341313904622615,0.19638072560909575,0.37602481862019965,0.21545257808954638,-0.16405643163123795,0.24208758807265812,-0.05947721534402935,0.6060042229241877,0.48978275757204576,0.0976086402789741,0.6232581260932644,0.8391722441341531,0.49304234670006597,0.20370649951445743,0.2805938019019852,0.037378861886667364,0.2858870451215722,0.6131326053200792,0.843110385682174,0.5725790694321057,0.3093813387395214,0.8228405952265799,0.5254333537905517,0.4573111531369007,0.40579236405802965,0.26806470277450056,0.5201115354952985,0.6296751416767437,0.10203867685728109,0.11299074824904924,0.20563506634226134,0.05880990675380825,0.3469318745868368,0.3737449216809954,0.456956422763289,0.17710439102890557,0.6484927014296209,0.6136218717535352,-0.0417690867267023,0.6788069636013088,0.4856357805289699,0.11685570808038824,0.7815532369654407,0.09351071900928053,0.4523237866070704,0.5180770820588864,0.48075997191827263,0.4714820970577948,0.5699622553655328,0.2315433316677213,0.02141691103303859,0.5568930166705176,0.20210211708906214,1.0
