,Postcentral_L,Parietal_Sup_R,Temporal_Sup_R,OFCpost_R,Cerebellum_9_R,Thal_PuM_R,Rectus_L,Thal_LGN_R,Rolandic_Oper_L,Cerebellum_8_R,Pallidum_L,Precuneus_R,Thal_MDm_L,Cingulate_Mid_L,Paracentral_Lobule_R,Cerebellum_6_L,Pallidum_R,Cuneus_R,Occipital_Sup_R,Occipital_Inf_R,Vermis_10,Vermis_4_5,Cingulate_Mid_R,Precentral_R,N_Acc_R,Angular_L,Vermis_7,Parietal_Sup_L,SupraMarginal_R,Cerebellum_3_R,Frontal_Inf_Tri_R,Cerebellum_6_R,Frontal_Med_Orb_L,Red_N_R,Supp_Motor_Area_R,Insula_R,Occipital_Inf_L,VTA_R,Thal_VL_R,Insula_L,Cerebellum_Crus2_L,Cerebellum_4_5_R,Frontal_Sup_2_L,VTA_L,Thal_VPL_R,Thal_PuM_L,Cingulate_Post_L,Thal_PuL_R,Thal_LP_R,Frontal_Sup_2_R,Lingual_L,ACC_sup_L,Amygdala_R,ParaHippocampal_L,Occipital_Mid_L,OFCant_L,ACC_sup_R,Temporal_Pole_Mid_L,Thal_MGN_L,Temporal_Mid_L,Frontal_Mid_2_R,Temporal_Pole_Mid_R,Lingual_R,Thal_PuL_L,Cerebellum_7b_R,Frontal_Sup_Medial_L,Thal_PuI_L,Temporal_Inf_R,Cerebellum_Crus2_R,Thal_PuA_R,Thal_AV_R,Red_N_L,Putamen_R,Cerebellum_Crus1_L,ACC_sub_R,Angular_R,Temporal_Pole_Sup_L,Cerebellum_10_R,Cerebellum_Crus1_R,Frontal_Inf_Orb_2_L,Postcentral_R,Cuneus_L,Rectus_R,Heschl_L,ParaHippocampal_R
Thal_MGN_L,0.326304528017058,0.37323138967952874,0.45485289442257454,0.16811270973833703,-0.13690278860465366,0.45396445331594054,0.3017174264473965,0.29725334653784496,0.23527028109465276,0.3227248257607915,0.19369428136408703,0.3940857399727569,0.34868659216196296,0.5155661272483268,0.460211691261853,0.10119909817238948,0.1445194489389345,0.05161936883586411,0.06956300810807772,-0.045706949009920644,-0.018312917337614656,0.12237707682598527,0.46406239962648776,0.4831089533601357,0.21988724209171495,0.05950773525260045,0.034213633880682603,0.3521018473956529,0.5123979056407258,0.3360223992139354,0.28680620792556955,0.1825791851347637,0.10846493804837869,0.17474025656965542,0.5281392325843212,0.448502230331374,-0.044908268751878117,0.008116915789139601,0.5651676085693433,0.18938127408398478,0.2634910604097472,0.1791251370559302,0.5032495433967453,0.2536563766115916,0.4219106163909287,0.28074268878409653,0.41998677543431917,0.25350938973724185,0.11405026707981375,0.5180770820588864,0.02034402035917477,0.3613744346564785,0.13827831999321805,0.23986854092154733,-0.12728558686139477,0.07765771964122076,0.18336432470138872,0.02675791617913317,1.0,-0.12119640671691415,0.48132399778896817,0.024608173196389162,0.26261428711002877,0.4277954079811673,0.17490093126695994,0.41855907078996335,0.5243122862608957,0.10046915596806799,0.009462937183416224,0.3574459822038886,0.43813251997846264,0.09611072531788185,0.5549253185911768,-0.14314851654285027,0.057019298467521386,0.36721369866416453,0.009328567938135964,-0.12474249948711823,0.13000155810620231,0.0637504353435965,0.49343728722426433,0.13289602053050084,0.0020245054668750415,0.23882228708935516,0.35333634889726623
Temporal_Mid_L,0.49701195305830864,0.1799724745137879,-0.10575808508667132,-0.05649197703509679,0.41358991658977196,0.23314924593734657,0.18099488053295126,0.20853970381683334,0.2995021018444931,-0.08726374812982655,-0.11037985264232977,0.22764200103694873,0.1739423576944032,0.1039134827155153,0.1587422089978394,-0.1685451536377663,-0.017703766813355996,0.5075746485786975,0.41268439882453334,-0.11776175240760282,0.016702088724904494,0.4987051510030153,0.06824536245009119,0.173566646216925,0.0955388211119746,0.5771222468932391,0.11728387073774602,0.12434143523289394,0.1829632764142165,0.13337635725390554,-0.28750901678916385,-0.17626714574297853,-0.0822910498429922,-0.0020025203402647897,0.1484695347055858,-0.05392359076170292,0.022202557475297046,0.12994068677239054,0.02741595826954669,0.43960577010090635,-0.11999082641817324,0.2279984313189113,-0.07691969283892958,0.1485635995162128,0.2819166343875863,0.22745227226189682,0.28184199129529836,0.4235414150690491,0.05041617295396145,-0.0417690867267023,0.534971958831811,-0.02228309884047273,-0.3243659701538459,0.07894660789408715,0.6573636402906754,-0.13644647011776773,-0.08043759107837323,-0.02747350726368772,-0.12119640671691415,1.0,0.158428403888508,-0.48432083571022755,0.09864557781912414,0.20206947747080334,0.03244190336119568,0.08805146679656718,0.2318496594824349,-0.11003596521150266,0.06025732353853981,0.1294987126792944,0.19349784787203322,0.1915582905319328,-0.03707389435092815,0.4938917881084099,-0.028659946117989683,0.15265373250904893,-0.19353897707189324,-0.09310718421506657,0.22064228038301123,-0.13592233116910574,0.1399065822693025,0.37298811402061066,-0.15784081647179105,0.38220685314318525,-0.21998902372927118
Frontal_Mid_2_R,0.6385890938431333,0.5377048561375558,0.5471851117780346,0.43218109218136647,0.14613415987392467,0.670188020121013,0.18759163170460444,0.4155761840914657,0.5176752951568155,0.4587602027871936,0.4422211241138669,0.5662654136376829,0.6263680383610356,0.7644501141766425,0.6462794560648518,0.32350878074710143,0.4404704321078327,0.23896668032099067,0.21918944905159027,0.23665455163779697,-0.07892949347464506,0.3204558770363777,0.7284677150164262,0.784936581247024,0.11632327252540534,0.16765016366793237,0.2668866991239518,0.3530758276386872,0.7379499446446178,0.40983011778162787,0.6223204013988047,0.4906604621218672,-0.24120623224487509,0.4418410359351192,0.7024845389472739,0.7330255984699068,-0.11236625320470961,0.31548163248487904,0.7596645109545137,0.6497686694264644,0.0727079917101138,0.09369780719444751,0.8506608509575918,0.454484497515698,0.6418211435864513,0.5211491037449172,0.5914656310320058,0.6042054156475913,0.3911257392320347,0.8412458826212804,0.2270481866616856,0.6781433652152157,-0.07995851446935154,0.4996479931510249,0.008033740761676409,-0.025110673075071224,0.5098526122472729,0.1399430470541781,0.48132399778896817,0.158428403888508,1.0,-0.010243318045781404,0.19333507456578872,0.5982253111078658,0.06201310071367481,0.8373871845473266,0.7111137615192124,-0.045143025961614666,-0.02257623113814377,0.4734938690080897,0.5700281294486569,0.36346519504886593,0.575735026843576,0.1706736505769162,-0.003751299542004112,0.42227509832506016,0.1962582053722509,-0.03330814088036629,-0.16553115114723763,0.21850266870248097,0.7578436906755838,0.39900029273381943,-0.10211663835439427,0.5921892172975832,0.45737138368494207
Temporal_Pole_Mid_R,-0.1254903123363094,0.00042311972205197904,0.26716312257463576,0.27128130693652097,-0.2634739068269926,0.03721708394864077,-0.12950676841994588,0.0910335256667681,-0.14328883831454148,0.21830901811042533,0.21226262010206204,-0.040276343496468706,0.15274602509219543,0.13624428633401944,0.05495431723568093,0.23722816808753616,0.224422826483872,-0.07798594076127817,-0.07079032471483926,-0.12344015360127063,-0.014580915485215723,-0.19336421525814373,0.12968840068266002,0.006577704224292062,-0.2939192967572805,-0.16330514233653826,0.07583198649349439,0.0072937766341578,-0.010601589051158681,0.2808678539117877,0.4124191841103117,0.30027731054479606,0.04935072557308644,0.20545393501320386,-0.0018024523242627468,0.35035525529069206,-0.12494532585676521,0.06385467926363184,0.06524338418404091,-0.15852783949734212,0.1771308886459513,0.1469821741136673,0.09535294242509802,-0.22941707456266244,-0.0299065353633117,0.11059931588586965,-0.11536958750701114,-0.26370799760952257,0.41125093205629165,0.15885870491748963,-0.26295571837711035,0.02955371683026021,0.5013451346538286,0.20891421489121775,-0.3291612492314823,0.10779651128711197,0.22748388648092124,0.19321296030757731,0.024608173196389162,-0.48432083571022755,-0.010243318045781404,1.0,0.25316530794803854,-0.08555791089464942,0.041172924249628366,0.1626968230055049,-0.04436869667310506,0.3752582127597811,0.09836301648099514,0.10594850836561136,-0.24782428114500474,0.17550523873331064,0.23049954579603796,-0.1818540956922353,0.054949024393693514,0.03335768319245857,0.4968291382772825,0.4248315113394033,-0.03937734016458385,0.14146060321370624,0.08711360326837263,-0.034705055451158894,0.08327663426480111,-0.011301211078758564,0.43861340047584324
Lingual_R,0.5356237262839691,0.655184323165596,0.7514559408761492,0.041831608909502334,-0.17702880798450252,0.6000901783081174,0.18349505525883883,0.4581868602837145,0.26103909653498786,-0.10424181411535675,0.13347252682724614,0.6335371631808621,0.5245480004740983,0.5236790815447391,0.5550954653285951,-0.11622304887404074,0.20382063828098002,0.41337650043266755,0.44875784330409996,-0.13056374803737986,0.10029305295478287,0.731707648554953,0.6693911972805978,0.4116717388038203,-0.21104913038382547,0.32679042957239607,0.06752718067477394,0.6027633148961468,0.4593564656746715,0.6909139301400511,0.20197832400384674,0.056618179041226055,0.26298190718345266,0.07917991743192798,0.309661177177208,0.2440995833970228,0.07292261985733282,0.05759145920881832,0.2793832659241206,0.1459357765409843,0.27769738999232213,0.6859896620974165,0.1162733452780536,-0.04688192812113945,0.43012980703278586,0.6753743760507015,0.5524874819959508,0.26751649508112885,0.26710606506134754,0.3093813387395214,0.6788936691026864,0.08248973759038976,0.3190874148531218,0.3681658809883026,0.40694009598160275,0.16745921776862208,-0.06088158948791885,0.19414928157844574,0.26261428711002877,0.09864557781912414,0.19333507456578872,0.25316530794803854,1.0,0.44175219931335,0.25392693536259914,0.2666492010672411,0.45746264433161915,0.7195407079599351,0.335461779813515,0.4996901581018406,-0.11461914367974459,0.3430604653132507,0.34888290682445333,0.1979751444297052,-0.126201021887577,0.6725850766454616,0.2785381433409554,0.3995823842789654,0.38355484134730056,0.07523040809348781,0.5517358120039924,0.448201725851929,-0.13968317181020173,0.4623230500379432,0.25952632550572124
Thal_PuL_L,0.6914564026959252,0.7591773993216059,0.5784958111001535,0.08482948851021667,0.11141711489428985,0.6076751581238499,0.3071551124429249,0.41568945025444193,0.4014477986445914,0.22741521429507525,0.34556717562242356,0.7510852700314747,0.6998141485390769,0.6733254988275706,0.6560913331475979,0.35856341978631695,0.120312680909776,0.3304480993711975,0.36501704371512594,0.25804375068093643,-0.001768164997868938,0.5341976334895085,0.6975024602581819,0.7188275378242144,0.14015550904939375,0.3650026001702602,0.14739525541178222,0.587284296232289,0.7312942370584943,0.4915698632525931,0.30424191562859587,0.3057269063967403,0.03399490992033197,0.34327957544806964,0.5848764234110126,0.2999631467764106,0.11935153229563496,0.23179586621953893,0.5237304861918918,0.40033897752040665,0.04754173264802826,0.22916812819667182,0.5559574898636385,0.45570298205954496,0.44400742135198024,0.7282104814939475,0.8081619874558643,0.5140173333785575,0.3039805290854477,0.6232581260932644,0.4548169772256207,0.5032752561833567,-0.08339061624811873,0.3590421577762962,0.3218155894011104,0.04753595070635282,-0.02700232505307747,0.11181198958697179,0.4277954079811673,0.20206947747080334,0.5982253111078658,-0.08555791089464942,0.44175219931335,1.0,0.2502687168730734,0.4376536996818249,0.6516377595671758,0.10535869396887489,0.15574845797204193,0.48892587740049914,0.34843716108193573,0.4554429993248372,0.3342484947413132,0.19603440143949896,-0.008266257746575583,0.7114451023892118,0.21054373752983663,-0.03728271437528125,0.06861068287229076,0.1228130695763935,0.7060888246412838,0.3960883805580758,-0.034794554901446985,0.6575230751788885,0.164899927902422
Cerebellum_7b_R,0.2574905591328072,0.20538166557827411,0.26219271201426114,0.05060740686413807,-0.14686702493695244,0.2575094080267508,0.12873397039560866,0.2541996972861347,-0.0529157363719756,0.23185661471392519,0.022751509909690916,0.15088464906323903,0.3629022880430299,0.22021765067923058,0.15343126152040193,0.273649035797854,-0.06228434278465452,0.13319269865595007,0.3223489882687103,0.018683208726153235,0.03738648625590422,0.1726662886196214,0.18646915343416137,0.20200466224491492,0.039152057271411946,0.24554889734657764,0.16416104612187102,0.2573322557493707,0.20978476816984726,0.4060259252224411,0.21038733396743042,0.09448908248076679,0.1938808627206923,0.19755129844331135,0.2573282099521101,0.026140295472764898,0.05080095974846859,0.2416436431700145,0.09854044687968141,-0.03315948077703479,-0.03998028861453509,0.37141426371039615,0.1216970560823073,0.2212965732851655,0.09763314192851699,0.14314941575958848,0.13649623605230676,0.14481953545920626,0.18150288066825426,0.11299074824904924,0.17094438900368766,0.10190477296658242,0.05232569325714578,0.121473905696044,0.051187691250157506,-0.09209845005918121,-0.21213109775509711,-0.13256300439924917,0.17490093126695994,0.03244190336119568,0.06201310071367481,0.041172924249628366,0.25392693536259914,0.2502687168730734,1.0,-0.03276331502873715,0.05727372713520443,0.16713501044703927,0.46742111254095003,0.28930768215739183,-0.00041364074611103646,0.04668891874509002,0.029318113399774352,0.13060850386448775,0.04815702151734492,0.3386789386733738,-0.07183561885680641,0.04963399382011421,0.3947264906025738,-0.046167552637816814,0.2671475714430293,-0.0617893230797918,0.15187607996513475,0.13005114135670962,0.10209060099248098
Frontal_Sup_Medial_L,0.587113556487233,0.4925788642102562,0.5589743725212014,0.4039568019055961,0.12125474943830021,0.654918458485327,0.14108841261056712,0.4224874297197484,0.5567104453994733,0.4486107822333063,0.33857019392492194,0.4354569955417989,0.5337689906920879,0.7806384620018183,0.597721406178466,0.1555894605330305,0.4110352294253718,0.23026928862633345,0.13412133575331947,0.1313711716390575,-0.03568197142117052,0.33244081174936846,0.7225303950852789,0.7229421957631579,0.11188615233335603,0.09184587013393623,0.19712604201251294,0.2704069872288416,0.6015550549148467,0.42364099661244065,0.5056455836281568,0.4256922505802964,-0.22183565300978103,0.3320129935695968,0.6568815933156807,0.7709628423688075,-0.12991853704305417,0.10619805196504446,0.7075639862850078,0.653180106567668,0.1309700137089175,0.13155446792223952,0.7499529189973262,0.25202569317388757,0.7203202668167292,0.48777400036149193,0.4817851007746768,0.4589055536181943,0.3917974404998951,0.843110385682174,0.23442553046863313,0.5279562238970299,0.11006350406178605,0.5892680088336808,-0.008435340200402392,0.026626472795817615,0.5807250262627404,0.1780567322573546,0.41855907078996335,0.08805146679656718,0.8373871845473266,0.1626968230055049,0.2666492010672411,0.4376536996818249,-0.03276331502873715,1.0,0.657693758068277,0.07445374823166352,-0.06371655578349315,0.4846437836707758,0.4417904178005605,0.4128605396572319,0.593467420682998,0.1385870934904481,-0.04219845068942598,0.36077527753389504,0.27045369991584617,0.004423033854900481,-0.15950244635769115,0.20638811076698124,0.7202216612067737,0.40008430633534736,-0.15403712993837404,0.5312397256157452,0.5234905267278672
Thal_PuI_L,0.7278364607516689,0.6596920606640336,0.5732991172757572,0.2523217428537934,0.10868687792216852,0.7435945216148843,0.27458368652850834,0.4510659974061326,0.6068587186281806,0.24608575237080096,0.33809379248075433,0.6628543965703528,0.631502952057931,0.7655865896263144,0.6734504249096257,0.08203811731760706,0.27925579899759656,0.38662526458367646,0.31896032047408157,0.06784284362045685,0.024941163082966875,0.5679335431203683,0.7129206876248982,0.744394213728259,0.07990520715345296,0.22046734196494489,0.09371896333116024,0.4869909557397249,0.6980911282395017,0.5294203580123694,0.339800083812627,0.27831585087831895,-0.08084098920130578,0.29643022044488526,0.6435661916224906,0.5094582095395048,0.011811832331209913,0.08476064933924617,0.6538425591910013,0.5638749690095229,0.06589874985916376,0.2834206336740238,0.6315813124172094,0.264316982821566,0.6779635156939297,0.7038693433719915,0.7063709143128294,0.5252900527380516,0.3560947054593854,0.701956759658695,0.4716293824628287,0.5203485823065603,0.04096741277075387,0.46853956449558865,0.28543085780417266,0.06794933318275508,0.26890505714093366,0.14749285710777446,0.5243122862608957,0.2318496594824349,0.7111137615192124,-0.04436869667310506,0.45746264433161915,0.6516377595671758,0.05727372713520443,0.657693758068277,1.0,0.0972557765593597,0.010966849010636473,0.4902973652727961,0.4498369476272977,0.4288653837707478,0.5075048638257592,0.20925821170665762,-0.04540792637148583,0.5349101356202917,0.21740203309117997,0.03368849649055239,-0.041082579610302095,0.1653220363972149,0.7449405645870261,0.4740504391885807,-0.08501125293570634,0.6388623404678058,0.361630829619296
Temporal_Inf_R,0.1734450675138318,0.3788501934923532,0.5861794308077306,-0.004637257456218528,-0.2520813356410729,0.2374201781887437,0.0725449452119449,0.21260758151870712,-0.026608355102329246,0.0821187120907535,0.009125494679008753,0.31822808534066027,0.1781998178175869,0.2686446434064148,0.3020091744694821,-0.0885662634992498,0.17127967042135792,0.145468059061127,0.1915436436550261,-0.13434809845093862,0.06122788707646043,0.3553843290091544,0.39000831261082064,0.10304077287395781,-0.21821296678917518,0.13456222777169718,0.01872579748498939,0.39840862120284587,0.20389513866984377,0.4329916587899727,0.12173024498466271,0.06803619649463043,0.20228027029402254,-0.057737297837475846,0.10113380702658258,0.1554793275880755,-0.04913507028109456,-0.004645266111266078,0.062081981600197206,-0.0654627068578276,0.23168680760168878,0.46598971000267375,-0.10632485506101391,-0.14768408349440776,0.15811961988654788,0.28639579987895186,0.2230082298984548,0.04309116875684034,0.23947276078589402,0.08720396795344347,0.30718543981345625,-0.0398025555137844,0.21673316199859194,0.27315954950817434,0.16055198452333047,0.05105364389989541,-0.03357239739964133,0.26619596949242147,0.10046915596806799,-0.11003596521150266,-0.045143025961614666,0.3752582127597811,0.7195407079599351,0.10535869396887489,0.16713501044703927,0.07445374823166352,0.0972557765593597,1.0,0.2056981059035582,0.2945891305586417,-0.22728620239649006,0.11957877749338047,0.2554701197701426,0.020882256532874226,-0.1295155731825138,0.43444016218165793,0.1416789642104109,0.47104218101300227,0.3420259565640983,-0.03517093899727498,0.27214775898353455,0.17305285983413235,-0.0472856795591022,0.15719970662498062,0.3129476230454855
Cerebellum_Crus2_R,0.1969611890949689,0.15327103982230206,0.2917871544839598,-0.13605743003129406,-0.18159156454652284,0.1914821334601231,-0.06641398777803212,0.27334758088635286,-0.11053016194076323,-0.13255723222053756,-0.21027571847904789,0.10406876167474156,0.20659345990644837,0.09893101827954501,0.035770142586425406,-0.03362494271033034,-0.126889215591884,0.16682275102222688,0.35480110469365145,-0.09824929527950588,0.1641796682430897,0.23325092263296388,0.12520293143431502,0.030020819854827012,-0.21941894185992641,0.3257883219947148,0.2736019874173207,0.12016576652498294,0.17282505544448779,0.408594431443227,0.14788778930099408,-0.1737697895570156,0.1293700814023491,0.24336655933718007,0.08272241598472595,-0.004610320885141493,0.09895032954572137,0.280448498908814,-0.1615726368758942,-0.21165855173689488,0.2779610552904597,0.5190212857954991,0.057625763681070995,0.18172972796303696,0.0891530689615734,0.11840808867310391,0.0673590151108883,0.15883822422319763,0.015361455519223969,-0.010833885521856908,0.23467325500423034,-0.04269377396383468,0.024828286197338498,-0.14773058709928752,0.17951934281368392,0.30340763636647056,-0.2604801274435412,-0.15114837024386962,0.009462937183416224,0.06025732353853981,-0.02257623113814377,0.09836301648099514,0.335461779813515,0.15574845797204193,0.46742111254095003,-0.06371655578349315,0.010966849010636473,0.2056981059035582,1.0,0.2446723761321681,-0.2789146208794666,-0.025269605537868552,-0.14004862350306216,0.13730028993455973,0.014631770865657978,0.3804196838783226,0.11541555567925027,0.05154283539842291,0.5172016643858629,0.3281326271838716,0.14467851120713598,-0.05588839567855977,-0.23644292851491672,0.06253465477085152,-0.0832875418061589
Thal_PuA_R,0.5914736983951809,0.5174740280222014,0.6115271400564963,0.12937788892595492,-0.11397944529573317,0.6967775809930656,0.10276681470450286,0.5154448608740133,0.25652965116520093,0.2630323678292341,0.09225860838805722,0.45148126496743174,0.578162468289483,0.6265772746521214,0.4810381867032681,0.17518678325065898,0.14490391404757982,0.3029444951689814,0.4440714552943698,-0.07629701603241687,0.15491853793960056,0.48417129181913277,0.5779903435137003,0.5531028740153797,-0.0031748082525591384,0.3116763867126422,0.2296506863213433,0.4293895462192028,0.5693141506992719,0.6608585074293041,0.35978943453786827,0.16877100900685196,0.13604980061161936,0.2524835943383776,0.5330236925915164,0.475372434579318,-0.00766399224313253,0.03743653812250738,0.46427872054930647,0.2793171165256491,0.17558808004497292,0.5277195101680177,0.43017587915716593,0.23246962641429395,0.6669887048600095,0.4314275380369484,0.43311098873729,0.50409703535101,0.362646498048678,0.5079168797638386,0.4086208087371546,0.29650321035352734,0.15814739754458101,0.33953056503535,0.14646107783677617,0.03698197592526693,0.09805090956318059,0.0872113862838294,0.3574459822038886,0.1294987126792944,0.4734938690080897,0.10594850836561136,0.4996901581018406,0.48892587740049914,0.28930768215739183,0.4846437836707758,0.4902973652727961,0.2945891305586417,0.2446723761321681,1.0,0.26446593035671917,0.22910117303164818,0.37319433388101425,0.15953790118885655,0.05853209362192488,0.5922345520345453,0.14350660109051194,-0.04079151993448791,0.3447626462648507,0.09417666209628495,0.6948738802941138,0.2946237370247868,-0.061131093810064575,0.40333393791809014,0.3420385301270985
Thal_AV_R,0.4066567879015098,0.26400345003437536,0.12559386177038118,0.33656544133995386,0.24505078087450002,0.27346230170431535,0.202303770834362,0.05713283968367421,0.45674759597321146,0.44959431139380607,0.38690782199047735,0.2971486185885966,0.19268515601760025,0.4543681765101153,0.3783003872364062,0.14766747373393155,0.33650980796572116,0.0968457860129487,-0.03341598262972997,0.21653668003415935,-0.15477742469241795,0.08334425389032499,0.33920294929211553,0.4616717676500723,0.3983179022075723,0.09726777264647657,0.04572468020615828,0.2238878893130309,0.3816994955808862,-0.02993813265833852,0.14919542931787758,0.2644329355451691,-0.1090123183077539,0.1933849138360217,0.5002562721277184,0.3731567098622138,-0.010099840121983577,0.08820413906816627,0.6739344698493634,0.5170897438167175,-0.06934796523831535,-0.20857233057869204,0.49145868187729125,0.3497814213257179,0.36440421588535743,0.15518014288780468,0.3684931725147434,0.37612139845988335,0.14301756998464524,0.456956422763289,0.03243472055797909,0.48742082280484494,-0.19389386462969005,0.358317895100463,0.015581321723473174,-0.19491293399421572,0.27988887944953567,-0.056017814113196375,0.43813251997846264,0.19349784787203322,0.5700281294486569,-0.24782428114500474,-0.11461914367974459,0.34843716108193573,-0.00041364074611103646,0.4417904178005605,0.4498369476272977,-0.22728620239649006,-0.2789146208794666,0.26446593035671917,1.0,0.09497302136675415,0.5389405630401786,0.08808009615845604,0.04610466699319476,0.10466931688895034,-0.2078589274838325,-0.2899548526645409,-0.2011356305590741,-0.17942688648103108,0.3962799152752636,0.08939251961536955,0.1898372194024691,0.3533323756656881,0.3731700100498911
Red_N_L,0.49230965834445917,0.5513059139928284,0.3295428892952734,0.17468257583747604,0.3064186449632996,0.37448671374489945,0.1798088768320397,0.4122562133353765,0.3288589645545331,0.21161397375831917,0.3201821450325409,0.4765721156299226,0.47737515842428846,0.5188258744184443,0.5363661347469416,0.3043129538253073,0.256888139418226,0.470068036876365,0.4240822042042306,0.2796571590150307,-0.0454323690861679,0.44918740311589656,0.4360083455575073,0.5720701266739556,-0.05222658320376232,0.23088564716618595,0.03339590219138693,0.4075578785792663,0.45563762968535426,0.3875172537569305,0.2620342690193541,0.37840694762901644,-0.1058394889669468,0.30904949624962186,0.4086348291721565,0.21693446387772264,-0.059229135388314154,-0.021608228955808204,0.2641952193938154,0.41586676647559534,0.0011920926798303297,0.1066139687941654,0.28001750932064773,-0.011833888641906718,0.3433887031434293,0.6826877805208731,0.48047145753337545,0.29365793235565113,0.4402397965982309,0.477491299585047,0.3811373586314281,0.1327506519175958,0.2881340382410611,0.5030225963181921,0.2964207245555406,-0.0298922737338038,0.038374694964700584,0.23194003218556308,0.09611072531788185,0.1915582905319328,0.36346519504886593,0.17550523873331064,0.3430604653132507,0.4554429993248372,0.04668891874509002,0.4128605396572319,0.4288653837707478,0.11957877749338047,-0.025269605537868552,0.22910117303164818,0.09497302136675415,1.0,0.2404669344590626,0.4732785945112871,-0.09692397768470314,0.40190836507796684,0.49235221399352086,0.3049334215623406,-0.16325721917671993,0.1303623600285535,0.491061547542013,0.5252147261346423,0.018770619008198847,0.46508275229511664,0.28479407977574084
Putamen_R,0.3387485492279458,0.38463376475992755,0.49587144153722856,0.536413284143844,-0.04072563380402705,0.4503829308181804,0.14613383677846886,0.1997717576844455,0.517617343414034,0.3759602663296293,0.6216556514119781,0.37654109566061167,0.4103210214570294,0.5477930698088262,0.4732036192574578,0.1249684765759777,0.6913904969391091,0.1544646956550888,0.057150885521304456,0.09318777812724476,-0.10055596929711459,0.21756039349507672,0.5915480279455356,0.47365838659203724,0.19272156558044093,0.00908276940482518,0.06943412593074239,0.30137771197677193,0.4103511355669151,0.31819957480959665,0.4180102233580021,0.4561729413603761,-0.00931598111737954,0.338706623479373,0.4386752897311565,0.7392312831823562,-0.10231493388538794,0.2244707776048155,0.8290225717013835,0.5241569744850398,0.04319723647778833,0.12003226842847596,0.5065975888312269,0.10036570693179649,0.4771635138248542,0.3780948221811758,0.4085284943820806,0.2746127053510576,0.4303089302859166,0.5466112010722475,0.12139920905029386,0.38632357886611046,0.2529399750417721,0.6003508183536471,0.04205735912509166,-0.13991685545635074,0.4943596359025525,0.11888436681939264,0.5549253185911768,-0.03707389435092815,0.575735026843576,0.23049954579603796,0.34888290682445333,0.3342484947413132,0.029318113399774352,0.593467420682998,0.5075048638257592,0.2554701197701426,-0.14004862350306216,0.37319433388101425,0.5389405630401786,0.2404669344590626,1.0,0.009251517892357933,0.009818058489459743,0.3077242799377232,0.14236981911862218,0.0851977636939044,-0.11194673988943409,-0.18050189297532587,0.492267698037185,0.22062747094117105,0.16957587022545093,0.4695735805595614,0.7136217374170205
Cerebellum_Crus1_L,0.4779089588729551,0.2913132668549093,0.05043418824115945,0.1346316952499628,0.4117063880015824,0.20830906971851768,0.047411331921143496,0.3069176768621082,0.4006371082601809,0.03647439625691422,0.08290424358113418,0.23092359581595917,0.24992024260424017,0.218790035956236,0.24193029340587552,0.045278041379882526,0.14213865030419826,0.489173979117083,0.4771516566105964,0.2095838050799005,0.011804936756891253,0.48986264888455344,0.1255243392326105,0.28971675470694125,-0.029620790491004655,0.3679179819349168,0.00798980498030633,0.1303700910440317,0.22221774085605553,0.24026369965478733,-0.028939795193702104,0.06942496780330563,-0.037703345882229865,-0.0006123203613172708,0.24084184436585196,-0.05769170933526867,0.004934152461916136,-0.03739605338283202,0.04984729924286245,0.47658622380763327,-0.07176674551575778,0.16301506885352735,0.07253763778850227,-0.03932728059337883,0.24305025595409369,0.3543336455016957,0.21744746285267125,0.24827946736632864,0.25390978239371337,0.1444970096966339,0.5168094046060426,-0.08705279073380631,0.0695554362791056,0.38042371330871805,0.5215237616731293,-0.10240643397245801,-0.05422297841574308,0.04151691488858765,-0.14314851654285027,0.4938917881084099,0.1706736505769162,-0.1818540956922353,0.1979751444297052,0.19603440143949896,0.13060850386448775,0.1385870934904481,0.20925821170665762,0.020882256532874226,0.13730028993455973,0.15953790118885655,0.08808009615845604,0.4732785945112871,0.009251517892357933,1.0,-0.13262275624031383,0.22036840058059493,0.14148796922572127,0.3070046547176011,0.06216593905260513,-0.06929527140574508,0.24034465636304517,0.3663677898874501,0.10147611610641524,0.42251462388734295,0.02180469246040106
