,Cerebellum_6_L,Occipital_Mid_R,N_Acc_L,Olfactory_L,Vermis_8,ACC_pre_R,Cerebellum_Crus2_R,SupraMarginal_L,Calcarine_L,Red_N_L,Precentral_L,Frontal_Med_Orb_R,Thal_Re_L,Vermis_9,Rectus_R,Pallidum_R,Thal_LGN_L,Thal_VL_R,Amygdala_L,Fusiform_L,ACC_sub_L,Postcentral_R,Parietal_Inf_L,SN_pr_R,Vermis_6,Cingulate_Mid_R,Amygdala_R,Lingual_L,Heschl_L,Thal_MDl_R,Cerebellum_Crus2_L,Hippocampus_R,Thal_PuA_L,Cerebellum_4_5_L,Thal_PuA_R,SN_pr_L,OFCant_R,Pallidum_L,Temporal_Inf_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Occipital_Sup_L,Cerebellum_7b_L,N_Acc_R,Frontal_Inf_Orb_2_L,Rolandic_Oper_R,Precentral_R,Frontal_Mid_2_L,Cerebellum_6_R,OFCpost_R,Cerebellum_4_5_R,Cerebellum_3_R,Cerebellum_8_R,Thal_MDm_L,Thal_LGN_R,Putamen_L,ACC_sup_L,Raphe_D,ParaHippocampal_L,ParaHippocampal_R,Cerebellum_10_R,Cingulate_Post_R,Frontal_Mid_2_R,Temporal_Sup_L,Temporal_Pole_Mid_L,Supp_Motor_Area_R,Frontal_Inf_Oper_R,Thal_MDm_R,Thal_VA_L,SN_pc_L,Temporal_Mid_L,Temporal_Inf_L,OFClat_L,Parietal_Inf_R,Thal_PuL_R,Fusiform_R,Thal_IL_L,Red_N_R,Heschl_R,Parietal_Sup_L,Cingulate_Post_L,Cuneus_R,OFCpost_L,Cerebellum_9_L,Angular_L,ACC_pre_L,Caudate_L,Insula_R,Thal_AV_L,Cingulate_Mid_L
Paracentral_Lobule_R,0.1884982857343584,0.2878043720702371,0.1840508473251723,0.1641412375977812,-0.046707404251564756,0.04076369400837436,0.035770142586425406,0.7373840968579423,0.5689798177409959,0.5363661347469416,0.8289040951848727,0.09151095750206222,0.18610000494132134,0.058630177848527226,-0.006875632851128009,0.21505267602489533,0.5392583600673574,0.5767362809827625,-0.08186244580759698,0.47775886501997145,0.13139682353567167,0.8140730341937601,0.7594624418768656,0.34359444691107804,0.22223457339837216,0.8291053507177911,0.05786343782986927,0.4986618618240186,0.5194996030792528,0.4144606356115982,0.11319200461133491,0.3881497398918577,0.5132737024037552,0.5104539422969516,0.4810381867032681,0.25331598602745486,0.11226975797888354,0.29494203338263514,0.3020091744694821,0.7992860179460198,1.0,0.482846219988891,0.10293767418700987,0.15967431767528867,0.06579355514860741,0.17257286845669223,0.8318585869424033,0.6050171169212558,0.3239619941712391,0.18635111744944458,0.2409620663100501,0.4902643509395951,0.3602664009487675,0.5911278422229095,0.42533162055919504,0.2877108194845392,0.43277876699848317,0.5741106091186363,0.5675456264445441,0.36400261510885373,0.13842579497216703,0.8031862815576354,0.6462794560648518,0.4067648811033367,0.11258523472781294,0.8183651134733185,0.4639370988368055,0.46008685274998634,0.5273193125116394,0.5214794866611758,0.1587422089978394,0.13370295541357535,0.15476061272488412,0.820784316580959,0.5200623818475583,0.37131732976928733,0.4170208056475688,0.19773358753616727,0.3301128960636535,0.7675342321743854,0.8145817073120344,0.5240450062470019,0.0808324595835943,0.08966302377188184,0.3069787874886089,0.13494567249643863,0.526641162910457,0.37420268200615914,0.48330644707470644,0.8083144164200492
Occipital_Sup_L,0.10033128821116212,0.7042511091605095,0.11841706587415214,0.1357280076306853,-0.2998090264051767,0.056375883778951606,0.018346354542195326,0.6672077945382414,0.680435961540257,0.4182140517775848,0.48035783126518095,0.20028607187960012,0.24488826217662266,0.16347964563417225,-0.0812328247893993,0.01686415106489967,0.1547554289515992,0.11416245839688967,0.03557545620177158,0.3101167933163804,0.027856881069847714,0.3483959092450553,0.5254329797503547,0.10483123599210305,0.016100574197348703,0.3165931289589679,-0.14942730968802403,0.46343774569736373,0.403976519150953,0.21159139566231888,-0.0765041255500373,-0.09116079396472915,0.1716687480186429,0.4819356162137534,0.25737683608531525,-0.026311498343155472,0.21723541010585085,-0.0033981792010754274,0.04697685587162366,0.4030753291165428,0.482846219988891,1.0,0.31939147550347763,0.09350978057324608,-0.014977901290804658,-0.14085881963845523,0.4465114631171019,0.24191564044839606,0.09628000340563433,0.030838867310432498,0.16224548247031564,0.24930450639314092,0.051821208846021996,0.28051501897900727,0.32042249443705983,0.11791865568428031,-0.012544628066010099,0.13714039557231095,0.28493547758625154,-0.05639328193644165,0.10116953334463065,0.43819195507252917,0.35595519410365456,0.43475413866420054,0.13020315940836827,0.4248707428874688,0.15804729209968216,0.30045265395287823,0.31204939098682133,0.33170594973027323,0.4672918028635271,0.06577068926336847,0.008800038161160288,0.4038993843930156,0.3380356329195228,0.08448535369165969,0.11618096341189292,-0.03128874471578424,-0.03145430682653391,0.5251856974854935,0.41490252452417287,0.7832164868585391,-0.10785471604796784,-0.1654952892305098,0.6092512813574371,0.07653600596364926,0.10911946595160223,0.10922099832185352,0.21948719826324217,0.32317708132259243
Cerebellum_7b_L,0.036160062904222814,0.25785738112514367,-0.009633422506902687,0.15855574948569712,-0.3070342607688117,0.0313527201493751,0.13829935550849978,0.32155495097826625,0.449001468097081,0.3046127162001183,0.24418192312506848,0.31309718732027847,0.2958101929534489,0.027455923949354914,0.07641358235149912,0.13004052189079576,0.07745558721452765,0.005510644460921207,-0.0999695151031589,0.5392607282853359,0.0338084011907264,0.1155552570550325,0.16107974484919108,0.1917516841326354,-0.25278852992665224,-0.020520676053421685,0.0354213927890777,0.34728719017287124,0.24449768329521884,0.16971959293268152,-0.11028413441889089,-0.11435272035682496,0.15655110756852111,0.5978175601615903,0.08736983451730189,0.0828116096536381,0.32512798522191444,0.0784836137557993,-0.13139085743160303,0.2763303762631299,0.10293767418700987,0.31939147550347763,1.0,0.026853015636764704,-0.01040552096974153,-0.26494002393266713,0.16788065514974887,0.07592335154388853,-0.06008162190491342,0.128606239672436,0.12744236047085852,0.15581607527082686,-0.02641961294443955,0.14674789343135147,0.19042064432128164,0.16354613196222267,-0.08382476487575306,0.27084709211893926,0.2940641923577816,0.04785529675739157,0.08849027517972816,-0.046455041089502616,0.06999734798949395,0.5752022932781581,0.03091630156097334,0.14206508316468044,-0.10222771124728117,0.4032145342587458,0.010281974678309071,0.19930240321025663,0.43280283215891546,0.21845627922540647,-0.11191515731046427,0.11088081420996944,0.1565778107180732,0.024176159344212897,0.09852086614062268,0.16925870013604638,-0.16627862742063976,-0.006507681180778057,0.046297668464635254,0.46034438553316465,-0.0419845391836416,-0.34479583006687076,0.2633434575877304,-0.012065053541618085,0.03652863875088993,-0.012248085880614783,0.08864976803768222,0.06068206437718177
N_Acc_R,0.053441712771356883,-0.010750655294586322,0.569719350849181,0.04760260992743144,-0.14989645012510985,0.192421100108275,-0.21941894185992641,0.06475577973720187,0.02619278002795017,-0.05222658320376232,0.14704530678722716,0.11198641731124044,0.19047668111209887,0.2145678039296252,0.19593383280317064,0.007938444402648123,-0.10701920272951469,0.19265744145650282,0.03979772381318926,0.027281699518056826,0.12147779692298266,0.07282232973238216,0.21911782288831627,-0.17913449437480466,0.08714790257397284,0.029966734858999443,-0.25673335119752344,-0.015482668758873573,0.10398765577734945,0.06666468295355596,-0.14426159907404726,0.055800967740586176,-0.13113115384339769,0.017626653576824303,-0.0031748082525591384,0.045519125129817664,-0.08432490564845926,0.1230092185638231,-0.21821296678917518,0.1756759738307673,0.15967431767528867,0.09350978057324608,0.026853015636764704,1.0,-0.2323743155111539,-0.18528234810272304,0.21169540031279407,0.11939888453944104,0.015878768379057863,0.09941578390249284,-0.25471591641945707,-0.16518041326359995,0.23924800479746058,-0.02842286901264985,-0.0027412281660488098,0.19231419851806936,0.1419949232163784,0.06832356016495775,0.2117874461069994,0.04623979000595935,-0.346916789136038,0.17966552006020894,0.11632327252540534,0.1143099874589118,-0.16640905544756257,0.2599845520055871,-0.0010316947077494963,0.27808086184436287,0.07442782894045445,-0.15617632834809073,0.0955388211119746,-0.10105168462924408,-0.016808393760679375,0.12235160108833379,0.020877932543601003,-0.18884314305537894,0.04541734231747669,0.039970868686022266,-0.09836352710669344,0.16035374429117022,0.18237840525491614,0.10359078703731313,-0.008556968621577569,-0.039512318278780705,0.10577467205626598,0.17727768756426338,0.06970359683791781,0.007014112657422146,0.22159008394129998,0.07730452310507939
Frontal_Inf_Orb_2_L,0.001198020383741327,-0.03624361641714773,-0.10887512798878574,0.20141309153652895,-0.11176125997719427,-0.13459757185579443,0.3281326271838716,0.10642893676052477,0.027648662844012822,0.1303623600285535,0.14873718763399937,-0.15756292124870933,0.20475135233541744,-0.2374137689478721,-0.5191019389046452,-0.1667030821619827,0.08696016212167262,-0.13660000486926066,-0.08307646160107057,-0.15879389541518987,0.07960604287861697,0.20283521661552556,-0.05112338797949334,0.3084095730423443,0.18760236919905504,0.13528837668976235,-0.04866970996804893,-0.029340819041347308,0.04570055111350768,0.22496076074197444,0.4751671277836804,-0.15281062610575394,0.08905160485287278,-0.1904403318837197,0.09417666209628495,-0.024647336580055332,0.1317172340800783,-0.24575199818105103,-0.03517093899727498,0.188083720148617,0.06579355514860741,-0.014977901290804658,-0.01040552096974153,-0.2323743155111539,1.0,0.3114679710705893,0.17431321403780906,0.3438899285263636,-0.10521557954745103,-0.09761765523004054,0.04050139592015928,0.21644498495589196,-0.13905439818812387,0.10525365472727287,0.20838953440600932,-0.07383910283669362,0.10057033999483041,-0.013813229963766068,-0.25893011265402727,-0.18243557514865025,0.06049379758280591,0.05442405559284779,0.21850266870248097,0.01239218917109303,0.06600935840575527,0.16152463492880595,0.14422716128120683,-0.023413152544155016,0.12438265539420869,0.23348258037453853,-0.13592233116910574,-0.2087194003640999,0.630555448606249,0.026776006103717276,0.17224704609305824,-0.006553157626653923,0.305970335224552,0.17531372963681757,0.18381174311010565,-0.06517721389187728,0.10619881851356143,-0.048880417079614595,-0.04529455865191512,0.12085792408036922,0.0190206387841769,-0.020417356444214916,-0.12179048088566659,0.09936347318884022,-0.1681981241795702,0.17879347384054775
Rolandic_Oper_R,0.03244678960517347,0.02236059634148855,-0.12819481844048194,0.06750684544405984,0.39003725723208704,0.28517599391001,0.28215356330396524,-0.09575164311677081,-0.1307046369082085,-0.06288434393008986,0.16468194163944228,-0.09181171301088333,-0.17832298383524692,-0.19064355136891056,-0.2806395612712762,0.22468765529541165,0.29135837521371377,0.33945383359029113,-0.021837193906473054,-0.05710145489380458,-0.04111633909582659,0.3931981907935625,-0.00485486772034126,0.41578361448507495,0.0001747535771553708,0.410809323550345,0.16678554277441596,-0.05767569237945933,0.010556724570291984,0.22654174603956648,0.34341953468973513,0.49242669248913334,0.2614445452239262,-0.06872415245977344,0.44877547799625783,0.09925178834621179,0.08129972611657146,0.03208674184339814,0.3008166604300545,0.17981556802687468,0.17257286845669223,-0.14085881963845523,-0.26494002393266713,-0.18528234810272304,0.3114679710705893,1.0,0.15427334933098258,0.28937100706003227,0.14122808623706887,0.21693209720427456,0.46559943674623655,0.4847964241334349,0.15634053934664324,0.29182214127265366,0.30727616555220777,0.22490806243803715,0.2758033219767657,0.23060871654249573,0.06404915958837816,0.3865158182663059,-0.10431042162623642,0.17048819932387801,0.40040159370739564,-0.2998386918617585,-0.018835978267576287,0.2091414954049919,0.5934277283284743,0.04297623297838457,0.29376334580861196,0.13566886032641365,-0.2693353713888892,-0.07400901047556101,0.10680768264115244,0.34384219847836983,0.1976436585292724,0.39157166098043955,0.35529300301681993,0.3156842906398218,0.46017776122596404,0.05275387343583483,0.029755660913904258,-0.18411588623532932,0.40739932436083837,0.2993688142185635,-0.05780887729869322,0.1806653043606281,0.305721405037946,0.7022787303263196,0.17647998325014821,0.3517193730944794
Precentral_R,0.31755354926296414,0.24852601711537653,0.2779375153217514,0.28425588146489544,-0.11019747356261003,0.1657177021572061,0.030020819854827012,0.6618275251062796,0.5934531806465152,0.5720701266739556,0.9197868831062391,0.21865270487287553,0.25642499422862935,0.17277541730528267,0.024683266497532257,0.22339623025551797,0.5542322623347791,0.6494901242523325,-0.1085487913947305,0.46862054416720483,0.10756344766455819,0.9145689471912307,0.5627527969067428,0.3251639433154837,0.13284305115786366,0.7977030997118164,0.037592588713360256,0.4648660875073422,0.634195311764936,0.42922005351039877,0.06983513474580438,0.43758370520618506,0.49542668049219124,0.5251142983510382,0.5531028740153797,0.34109633608665807,0.23203043110335747,0.32699815824696854,0.10304077287395781,0.90992568027246,0.8318585869424033,0.4465114631171019,0.16788065514974887,0.21169540031279407,0.17431321403780906,0.15427334933098258,1.0,0.7668864549094184,0.3829445682709787,0.2696761388539467,0.17310485624771765,0.5485976636820221,0.4502698425411653,0.7028587438055687,0.46918721278321,0.45029889060163,0.541280726105695,0.6643530401285805,0.6054441199097668,0.38802328945707804,0.06205985879348089,0.7109429642986781,0.784936581247024,0.4660356633779622,0.10781903560197993,0.8617134286734158,0.6254543457365722,0.5439974435088716,0.5128857843016257,0.5582473669870008,0.173566646216925,0.15148888788998974,0.20111690782517794,0.6833798754454384,0.58821850841963,0.26925492904517845,0.569750966315398,0.30771699335641567,0.3805103826084835,0.5663041640687569,0.7760551263919605,0.4732008607714318,0.06421872851424308,0.18758846034044666,0.2324088892863693,0.11326574578597656,0.5492078793420235,0.4569991518286083,0.5316104526494413,0.8518305424268268
Frontal_Mid_2_L,0.3482276270952194,0.05308713704199073,0.3553431351537326,0.23898147793788693,-0.16383748431068057,0.30668370546176915,0.14144539541141868,0.5374357046880536,0.38996064631428345,0.3249569717653541,0.7405274343227051,0.19944715174113767,0.1926491069197399,0.019911152775564593,-0.10782101417086683,0.34980112140394815,0.4956711146377547,0.644899176044559,0.049273159442083415,0.2231179662126117,0.02311966957866961,0.7512015935645359,0.44373482219171895,0.4459686301391939,0.13903487993033992,0.6757316102540197,-0.11987723553571501,0.27055282663088004,0.561704469098173,0.21287672728387322,0.13028681781062978,0.39671494851482747,0.20733204776911976,0.2832499218061142,0.4604166039274626,0.4994718390316717,0.21833199034602077,0.41162670853383954,-0.08399400509480848,0.6543558696702186,0.6050171169212558,0.24191564044839606,0.07592335154388853,0.11939888453944104,0.3438899285263636,0.28937100706003227,0.7668864549094184,1.0,0.3943384441716267,0.4057601326384515,0.10577102023013965,0.4398895893243339,0.38705171597994253,0.617742907266711,0.4199758962548702,0.6024664792106574,0.6752858244851131,0.5947425063009465,0.33277485530455203,0.3063757140825151,-0.0270504518754377,0.48938584061400436,0.8564570973277181,0.33521267145044176,0.025344253483632305,0.6579151253937208,0.7186646115281615,0.3422093203869714,0.5196133951526727,0.5655348532731229,0.14920846897481302,0.13452985968553058,0.23920871275674285,0.5407170122280056,0.5989835975768528,0.17952922230724333,0.6264292677243539,0.47124588775722254,0.4195658600158873,0.3695141936802838,0.5932481622813274,0.2135013921870477,0.26620938319325865,0.15634527075400853,0.18526069999689104,-0.013458248045438603,0.54181436059025,0.5393457138672477,0.3941824578228785,0.689464097538409
Cerebellum_6_R,0.6292400771540486,-0.07923601244710339,-0.129051110299642,0.15169693956366592,0.1160348539844712,0.33995442071670434,-0.1737697895570156,0.13849744292088906,-0.06339197252539015,0.37840694762901644,0.27025740465144676,0.3777123407004992,0.013678180207552466,0.3109647668911887,0.22530723463541957,0.5396740056921658,0.1482812584902528,0.4976669942751492,-0.13619736915045239,0.21169469823540252,-0.30927101175685495,0.31095352252833797,0.2184318767864984,0.23809809179989924,0.2577806097969185,0.39025581319413066,0.2765930673943087,-0.1316749555218195,0.32455531507121016,0.0765369020917478,-0.14228129389531777,0.5649110971538372,0.18419686801615248,0.0930399381467805,0.16877100900685196,0.551712870208106,0.1984452281559365,0.6444614354520575,0.06803619649463043,0.2799682398576748,0.3239619941712391,0.09628000340563433,-0.06008162190491342,0.015878768379057863,-0.10521557954745103,0.14122808623706887,0.3829445682709787,0.3943384441716267,1.0,0.5187116227364146,-0.10933149170034183,0.23019714950961492,0.5788040439307734,0.42351709846503977,0.16450683458151108,0.4477845096208935,0.45731089391762597,0.5416466153784479,0.5028260950599938,0.579780636691629,0.2815879542504814,0.0546094995793306,0.4906604621218672,0.056556833996711936,0.22794284614813234,0.2690089497681433,0.4899127114832056,0.2633475817209351,0.10900565995741567,0.3229800560528021,-0.17626714574297853,0.32575425935837626,-0.15519804348406144,0.26375487117937596,0.11694101201093592,0.2210806035252432,0.28783631799009307,0.3937133438354767,0.4696750136690412,0.21948921335320412,0.22641271310833314,0.019437456246464042,0.38407635024399817,0.18737106737865825,-0.1537214892614724,-0.04259258259832471,0.5846539615290858,0.5150669602661385,0.20062491945424454,0.4484669875056064
OFCpost_R,0.2101767048416805,-0.10659590779365646,-0.057412023105090144,0.45918702969520336,-0.03066396898265943,0.34886507265601846,-0.13605743003129406,0.10989062815269686,-0.07552148208892079,0.17468257583747604,0.23006617642965135,0.3929242689598304,0.09766130519337828,0.1373752627801432,0.2293636575275905,0.6459022933797914,0.09924699641714879,0.5482505779331646,-0.044256247791121424,0.2562107290214053,-0.15607754177871935,0.2522123186448057,0.08592427759643591,0.21990626259497378,0.08517350351079753,0.24490647995831913,0.2335288134338073,-0.08858825607868863,0.3463766804098631,-0.004910097196966326,-0.1436173368752929,0.5229979096903954,0.13190357651855752,0.14350177795103283,0.12937788892595492,0.4475755593286433,0.21352092772015327,0.615392438620119,-0.004637257456218528,0.25128182117826026,0.18635111744944458,0.030838867310432498,0.128606239672436,0.09941578390249284,-0.09761765523004054,0.21693209720427456,0.2696761388539467,0.4057601326384515,0.5187116227364146,1.0,-0.06972826427283672,0.16075082675673777,0.45871286887736207,0.24087923156271787,0.09389153001493612,0.47207788399807366,0.35877917254652886,0.4594205224739233,0.46458732511408385,0.6011644473369394,0.22688697322490006,0.044562224049863264,0.43218109218136647,0.21625327139908676,0.06901607256729161,0.19835055248141795,0.3965636002406478,0.3551933051081055,0.021069524547922783,0.12960195816001396,-0.05649197703509679,0.25272152859300184,-0.013352454986147991,0.1528669179568319,0.003233314899661797,0.12712453079128697,0.3160988356422673,0.2596102549236392,0.35453710616633255,0.03673453010272876,0.026985256389457,0.00470370887738643,0.4909515898549375,0.07620402955050924,-0.047838108443007454,0.17130022634463912,0.44899514510802985,0.6039155518869909,0.3241525800935016,0.2429158578067464
Cerebellum_4_5_R,-0.15409787345427908,0.590262678757796,-0.18209636843859697,-0.22304061243712683,0.4242110399685612,-0.2411306590792036,0.5190212857954991,0.27232232319182953,0.45875460339693164,0.1066139687941654,0.3386367167734913,-0.27832849396888915,-0.179938869286157,-0.4133793388099048,-0.18635296991995054,-0.009888334200767181,0.4827626920972457,0.10999391903408026,0.21796579931581955,0.24987716598157936,0.08945092195388589,0.38558163185572514,0.2523682921292106,0.3325871719390077,-0.4553501313777912,0.3841153038968501,0.2319517875351788,0.5484195440026953,0.2167961382004023,0.3814973817850228,0.11625775497279565,0.24595715725069475,0.45173690118953685,0.5189051522578689,0.5277195101680177,-0.1446535812276687,-0.03183252166575409,-0.15862581366700462,0.46598971000267375,0.25131028265050137,0.2409620663100501,0.16224548247031564,0.12744236047085852,-0.25471591641945707,0.04050139592015928,0.46559943674623655,0.17310485624771765,0.10577102023013965,-0.10933149170034183,-0.06972826427283672,1.0,0.7911619303567062,-0.13984442150639648,0.44514022176055246,0.4525803078656683,-0.008604590913945458,0.013065868469723902,0.1981236942628363,0.06391228363119578,0.12567611915544438,0.05133902811558333,0.34461434690640996,0.09369780719444751,-0.029068784520536184,0.08151872216044898,0.17732126333735868,0.3528083218473303,0.026190754705112326,0.4222023335693443,0.30957701404132654,0.2279984313189113,0.04053744608905287,-0.19130929405955302,0.3517691386518717,0.2578889161025232,0.6336795542901552,0.22009277737249747,0.20997659163856836,0.17239207532688586,0.321915057476236,0.23194644103646422,0.3301751446654754,0.14495285266543154,0.0396385013794579,0.39250888590855754,-0.07220498707528164,0.21540523356942112,0.2789761969761387,0.007805356661140745,0.31375325956429456
Cerebellum_3_R,0.15785365105879012,0.4923432824887652,-0.1817279026769333,0.009646480223625003,0.2946046100242783,-0.14178345433912115,0.408594431443227,0.42497157092107446,0.49538965646349636,0.3875172537569305,0.6155285083924695,-0.10299268787410401,-0.05242163731188833,-0.23565171825556855,-0.16137127718619182,0.15439170092878665,0.573825255073523,0.36194236614551617,0.11880101090727546,0.3817073757853812,0.011369250434258687,0.6913766645551549,0.3730145761402048,0.4014924623276852,-0.24377105963995002,0.6094593311440865,0.31537254003661935,0.5301117306353529,0.4716519761860735,0.47108799947808716,0.18188458060730614,0.45178350121209643,0.5788657220594796,0.5333166469992762,0.6608585074293041,0.10419627475679062,0.10976262071405145,0.0986731921454083,0.4329916587899727,0.5684337654184736,0.4902643509395951,0.24930450639314092,0.15581607527082686,-0.16518041326359995,0.21644498495589196,0.4847964241334349,0.5485976636820221,0.4398895893243339,0.23019714950961492,0.16075082675673777,0.7911619303567062,1.0,0.15593845527100478,0.6896038686473005,0.6485277446495996,0.1857186588342647,0.23272952497325003,0.49548818740351663,0.3106255905084797,0.3171955225245383,0.19128451439466015,0.44959701204866476,0.40983011778162787,0.15679351461886865,0.1910687774153454,0.45324187146044576,0.5835234084253704,0.23927162949818787,0.45686650611006363,0.5156546100297388,0.13337635725390554,0.18779886239355928,0.04434488121627664,0.5148400116020234,0.37599321177080014,0.6829948704563461,0.4608300664630435,0.3617189926663738,0.42573610244126425,0.4252922523635828,0.46185337454769726,0.3918476404443482,0.2030163234465327,0.2094539797807031,0.35248987450117675,-0.04525237795442066,0.4430685772579576,0.49789814468880067,0.1472588265952188,0.6198532694014945
Cerebellum_8_R,0.525408717291216,-0.14619971539597645,0.2178149332280207,0.3923489742271025,0.1899951570031254,0.4669060731754138,-0.13255723222053756,0.1061251734119174,-0.09756247393236407,0.21161397375831917,0.32657831607600074,0.2864893030219489,0.09380758915574325,0.43735949543089625,0.34691317331505456,0.2704394382440053,0.08175322703620985,0.45876763616254884,-0.06228026359106187,0.19471457516997415,-0.08779448967091452,0.4193740708467419,0.2177753783638384,0.1503317427374511,0.18805961660941833,0.2947316135794116,0.02085659397440744,-0.196581052681677,0.17024140575062602,0.1628409234683296,-0.1708970630098905,0.5168508213655091,0.08631545238798212,0.0642367675446777,0.2630323678292341,0.4742952688373284,0.15499875064367502,0.34752643096103664,0.0821187120907535,0.4004643818240534,0.3602664009487675,0.051821208846021996,-0.02641961294443955,0.23924800479746058,-0.13905439818812387,0.15634053934664324,0.4502698425411653,0.38705171597994253,0.5788040439307734,0.45871286887736207,-0.13984442150639648,0.15593845527100478,1.0,0.24512045906249474,0.17987990121602004,0.38375136851315167,0.4876167086434727,0.4310139594426274,0.5057880448905474,0.5527825890806394,-0.010552912279515608,0.10049595090508555,0.4587602027871936,0.05500380751179127,0.006837528732010601,0.525978385585158,0.5059517302156022,0.32258075706964545,0.20418509447003053,0.13540870974675237,-0.08726374812982655,0.2193988149262427,-0.1421744908587644,0.32499210629514186,0.1996193784950011,0.08350614278554486,0.20494117111018273,0.2734816572703847,0.2887275942278069,0.18618036996300108,0.18937227150067995,-0.0294620587988819,0.48398788904107887,0.2870959768504428,-0.06220384877843725,0.14521561670083283,0.3890489180486722,0.4489647507159319,0.3724317748119746,0.47215271478413445
Thal_MDm_L,0.3430981230161455,0.3286980950203752,0.04061654267594151,0.032812575150651994,0.027641211111487297,0.049065813648273136,0.20659345990644837,0.5277304821870418,0.5295331396680669,0.47737515842428846,0.7153283818838917,0.1270586821112986,0.028425909291956694,-0.02854643489688309,0.010536940699089135,0.268112772170235,0.5984793712957548,0.5667231805755949,-0.018496063721024046,0.45242387113949173,-0.03265028513941581,0.7367978151423789,0.4252134671069771,0.3831222202085807,0.008237235687766093,0.732057575585717,0.16976157060225996,0.49420981301205336,0.6217615027851332,0.33841306380893477,0.0029814288486869163,0.5181815513955291,0.5932672379193892,0.5367783301488263,0.578162468289483,0.3457049040671915,0.15012836317133316,0.3975468901373962,0.1781998178175869,0.6500748687195813,0.5911278422229095,0.28051501897900727,0.14674789343135147,-0.02842286901264985,0.10525365472727287,0.29182214127265366,0.7028587438055687,0.617742907266711,0.42351709846503977,0.24087923156271787,0.44514022176055246,0.6896038686473005,0.24512045906249474,1.0,0.42889144909739135,0.46626550143777273,0.536419024389046,0.6349646466118787,0.5087669272450391,0.3844608837263184,0.06213189227976975,0.508692776953886,0.6263680383610356,0.3469121284645777,0.1785743854437194,0.5265227417741819,0.635556599965526,0.3815546157166117,0.47116598441418084,0.6405408514357412,0.1739423576944032,0.3604655872768078,0.01036958473957008,0.5251845451716813,0.4570176079485031,0.5113904266822141,0.6088038116675237,0.49940247641755064,0.46164948206409345,0.46224598099860603,0.6228024990428619,0.35397370998563243,0.14597148424656742,0.1852532415140408,0.26743717452276167,-0.17633639292996056,0.5825540602974792,0.5000897378044963,0.3821841529672764,0.706312452451746
Thal_LGN_R,0.13784755618097397,0.31164382334363294,-0.06801984029921249,0.0242585397337503,0.027262542493817557,-0.0438435711839579,0.27334758088635286,0.48693180134004205,0.4488151202515367,0.4122562133353765,0.5141545757790702,-0.061648588753646864,0.07335090683304939,-0.1384106318297764,-0.22436331270588533,0.09803410824430632,0.4768086782244742,0.2633259715411417,0.0069099710057385615,0.37596404270657846,0.06140876156513989,0.5305979869818088,0.38736264402814385,0.2422884966416347,0.0027563535560718756,0.4198256664038789,0.189031084178532,0.4105052527651313,0.4356169463387512,0.360104826650012,0.2842705056028502,0.2532672659442934,0.3837999631261979,0.45181772484435384,0.5154448608740133,0.05024551953001589,0.16245853482354408,0.03486000173064452,0.21260758151870712,0.48736932393830273,0.42533162055919504,0.32042249443705983,0.19042064432128164,-0.0027412281660488098,0.20838953440600932,0.30727616555220777,0.46918721278321,0.4199758962548702,0.16450683458151108,0.09389153001493612,0.4525803078656683,0.6485277446495996,0.17987990121602004,0.42889144909739135,1.0,0.1708508137849415,0.08035045511843794,0.3668173184614889,0.2773947716934139,0.15097318827750486,0.14603522954327053,0.33386035340450865,0.4155761840914657,0.3071678925864026,0.2657064520295587,0.4510418194263253,0.40464968592455547,0.3040865969105301,0.31322796610783055,0.42238288555205755,0.20853970381683334,0.11891248052105036,0.16919149424542307,0.4424026290936707,0.3029546830140499,0.385078809595423,0.40660232451444506,0.22794764014742835,0.23567199124174956,0.334611061025654,0.41054334346273763,0.36910175877594337,0.03666633456827772,0.09580336484658739,0.3957169934861307,0.11381893320235047,0.25254860363592574,0.3631493477445596,0.14392638398480742,0.5457923921877189
