,Raphe_D,Thal_LP_L,Vermis_8,Cerebellum_7b_L,Cerebellum_Crus2_R,Thal_VPL_L,Caudate_R,Olfactory_R,Frontal_Sup_Medial_R,Supp_Motor_Area_R,N_Acc_R,Olfactory_L,Rectus_R,Frontal_Med_Orb_L,Thal_MGN_L,Thal_PuM_L,Calcarine_R,Caudate_L,OFCmed_L,Cerebellum_Crus1_L,Cerebellum_3_L,Thal_PuA_L,Frontal_Sup_Medial_L,Vermis_6,Postcentral_R,Cerebellum_10_L,Cingulate_Mid_R,Temporal_Pole_Mid_L,Temporal_Sup_R,Occipital_Mid_L,Red_N_L,Vermis_10,OFCant_L,ACC_sub_L,N_Acc_L,Angular_L,Temporal_Mid_R,Parietal_Sup_R,ACC_pre_R,OFCant_R,Cerebellum_9_R,Precentral_R,Cerebellum_6_L,Occipital_Inf_R,Temporal_Pole_Sup_R,Precuneus_L,Thal_LGN_R,Thal_MGN_R,Lingual_L,Cingulate_Post_L,Vermis_1_2,Thal_VA_L,Lingual_R,Raphe_M,ACC_sup_R,Vermis_3,Cerebellum_Crus2_L,Frontal_Mid_2_R,Occipital_Mid_R,Thal_MDm_R,Vermis_4_5,Paracentral_Lobule_R,Heschl_R,SN_pr_L,Thal_AV_L
Occipital_Inf_R,0.22815992998002743,0.010565501552930895,-0.346406788025374,0.14560108801994534,-0.09824929527950588,0.13058709602180585,0.28190533847582194,-0.017280562538720262,0.3006721437053886,0.18885033164635687,0.1365716352260393,0.16693278795102245,0.1959654356286715,-0.3139920197718971,-0.045706949009920644,0.24851990535660354,-0.051354822814134164,0.29617800592632504,0.03224898866355198,0.2095838050799005,-0.08944462660333707,0.024685540637694455,0.1313711716390575,0.17631568674312303,0.161109216205873,-0.05979874826154982,0.18821181386824556,0.05908544155103982,0.07690348038262217,-0.03483805482373435,0.2796571590150307,-0.12118506199478254,-0.16725195130440793,-0.13492247737707463,0.1658333309977691,-0.20592481470541582,-0.3239890712163956,0.26551002255638423,0.1609514273765067,0.0965417219034214,0.3353892294742581,0.3252233418548717,0.37608369693783095,1.0,0.29094554612609075,0.20771097738700442,0.0005396556280235999,-0.13651321750532777,0.05273802245882216,0.204905154954669,0.04557473846116004,0.044521253208838193,-0.13056374803737986,0.44339650788574103,0.007382609325146582,0.21836121359716795,-0.12966829180281475,0.23665455163779697,-0.15471309974420705,0.1386114383045551,0.03518795833156398,0.1868787370209038,0.24185619223950847,0.2953523150791085,0.14175798706801407
Temporal_Pole_Sup_R,0.33632029625192833,0.0865611520710757,-0.1270369834415872,0.3114690068491762,0.06614027557974543,0.14134931335088088,0.2667064756793604,0.3119625664473401,0.47767924401231526,0.3594245572579773,-0.017230662947772712,0.37175117108807787,-0.09263359061237511,-0.36405722483930403,0.047230379309136865,0.16510099155063196,-0.03454303451766337,0.2072696752171159,0.21002261309475498,0.20308610967217935,0.08964308548488166,0.13630369050439858,0.4393070786651114,0.1383695124267092,0.2882624926963745,-0.018239566197869296,0.18218271729543378,0.2476896168346269,0.23198765125904908,-0.164882583250929,0.30753671325984183,-0.037026479822042845,0.10133920702196202,-0.10151047624155805,-0.10374434582201798,-0.037232803800379605,-0.10015111231644191,0.17074300323245767,0.27353594145009763,0.3817786257850539,0.01951699005659695,0.3410060865600748,0.2503468870190592,0.29094554612609075,1.0,0.1520855728754784,0.21377386200748957,-0.09925309167481608,-0.051196460266685555,0.014578862757038829,0.15670155387678064,0.10532550266389525,-0.030927613328110243,0.30663196915653024,0.279270064412113,0.22628764160348694,0.1653839095385724,0.40382441964751775,0.11516325984523149,0.390547306758435,0.013480774261042404,0.21170447305169723,0.26541302002938755,0.2500720988360536,0.07682494095003249
Precuneus_L,0.45409486390463194,0.2319160436329286,-0.163669944690718,0.16340172636372471,0.11150362301658853,0.7290214526360124,0.31992005162014436,0.12140201221109127,0.29233591584747426,0.6801412595037697,0.14563987301483206,0.052507272297627895,-0.011489365807843935,0.12661830728789733,0.35167837099483157,0.8273425209597717,0.8265813963755735,0.4577317265804849,-0.18941705332860478,0.3563624578109603,0.5837392268910909,0.5889936268254886,0.4671044566261968,0.01921244843355131,0.7822786395552237,0.10504732734979089,0.769658452014062,0.14323424303198867,0.6681371578471231,0.5105953099015048,0.5745424127652274,0.01610062299404024,-0.013772922514502173,0.19807074674052919,0.14994018535626472,0.47039862878829464,0.5346550651512232,0.9490781529165079,-0.142682492181763,0.09434871591286598,0.19618318416225927,0.7815442315835652,0.11117500706765766,0.20771097738700442,0.1520855728754784,1.0,0.46443690677533467,0.12650299603245876,0.7376505268642299,0.8341140574364574,0.6160355180512951,0.5493873183224611,0.6836120542879529,0.56170942169314,-0.06864643789856792,0.7849381734677644,0.06945036959334777,0.511052636338752,0.5111830881124989,0.4369858495543408,0.8124936283057064,0.8409599796277011,0.31303744684188073,0.10732041859958741,0.43657968395281327
Thal_LGN_R,0.3668173184614889,0.23679989577976746,0.027262542493817557,0.19042064432128164,0.27334758088635286,0.524888732453956,0.23042392908523396,0.25961581488342983,0.3279197493656484,0.4510418194263253,-0.0027412281660488098,0.0242585397337503,-0.22436331270588533,-0.014089947390703754,0.29725334653784496,0.48500420378182424,0.456147352840978,0.25254860363592574,-0.14539489168331646,0.3069176768621082,0.5996464837678609,0.3837999631261979,0.4224874297197484,0.0027563535560718756,0.5305979869818088,0.05698137823113342,0.4198256664038789,0.2657064520295587,0.4395279028609946,0.24402880727501172,0.4122562133353765,0.15265375147527555,0.08252353878145574,0.06140876156513989,-0.06801984029921249,0.3957169934861307,0.3610453964783969,0.441585373209236,-0.0438435711839579,0.16245853482354408,0.11985553283364125,0.46918721278321,0.13784755618097397,0.0005396556280235999,0.21377386200748957,0.46443690677533467,1.0,0.29420124032158557,0.4105052527651313,0.41054334346273763,0.6046376559759777,0.31322796610783055,0.4581868602837145,0.19741955757197646,0.04757205106807731,0.5338609676154761,0.2842705056028502,0.4155761840914657,0.31164382334363294,0.3040865969105301,0.4539141998855916,0.42533162055919504,0.23567199124174956,0.05024551953001589,0.14392638398480742
Thal_MGN_R,-0.028549345906688936,0.1756150555010421,0.1995346500638911,-0.07553210178521433,0.15960525654063198,0.051534926186880305,-0.08175655233940796,-0.010341322871002652,-0.09633826186914854,0.15239206679750808,-0.10946116043551422,-0.22174005894043744,-0.017710688226931504,0.26134218510532886,0.26591340568764255,0.11558135544042962,0.2689290329386359,-0.08812968525735179,-0.22699434124315895,0.17633657465717803,0.29266227772151954,0.11700940246005447,-0.006827176331235031,-0.195420900323758,0.10665447463157476,-0.03460036832516573,0.04377347060699078,0.11853232482562345,0.14325910266150002,0.10883052161565591,0.0062243081731168,0.051200009186282716,0.09517707895498771,0.05542464987536602,-0.20019914528674068,0.1446169538122967,0.28650960079595883,0.07878477449374098,-0.24701746185723755,0.006260664475847791,-0.09367063930102408,0.08561959726050636,-0.18327483725896648,-0.13651321750532777,-0.09925309167481608,0.12650299603245876,0.29420124032158557,1.0,0.19576344655727682,0.08478788852796064,0.16977021430299438,0.0019391361441409999,0.29209413120824096,-0.14493631332127574,-0.19773204721288484,0.09297071741325465,0.1894575829469751,-0.015641366907157592,0.22735717797927507,0.07039012304586308,0.20998959071186543,0.06278327797929602,0.03396802557010737,-0.38826354954500314,-0.08194749831151767
Lingual_L,0.2706731923192833,0.13264036671406831,-0.21838448284258175,0.34728719017287124,0.23467325500423034,0.5507463791206546,0.1276909980447632,0.30741067342883194,0.039809249600156596,0.32021537216757184,-0.015482668758873573,-0.040896818020937024,-0.16218171487253147,0.1424965945172082,0.02034402035917477,0.6505255321940803,0.8175669745922776,0.25527133694538334,-0.33783055289243974,0.5168094046060426,0.34930281407627867,0.465610525216786,0.23442553046863313,-0.27844175357203094,0.508320734135003,-0.06391081900005564,0.5279971459542323,0.08309446375089101,0.48376395785383963,0.7386297959504701,0.3811373586314281,0.15402732328651894,-0.032805425300395034,0.23191024104738053,0.05904860581513874,0.4842557661478449,0.5408845974686115,0.6618953121810482,-0.2535708855557275,0.037433685547193764,0.20054668954309032,0.4648660875073422,-0.21523972543903738,0.05273802245882216,-0.051196460266685555,0.7376505268642299,0.4105052527651313,0.19576344655727682,1.0,0.5660921484772125,0.6587848508476559,0.47565849003484706,0.6788936691026864,0.25378575927793906,-0.15071128949115895,0.729268141263383,-0.01346931037266008,0.2270481866616856,0.5411202727838844,0.29955148078412247,0.9512439587743138,0.4986618618240186,0.06696502497835734,-0.07191529861523747,0.19333902304661535
Cingulate_Post_L,0.5409308806220714,0.17144108560160326,-0.07614709737472967,0.046297668464635254,0.0673590151108883,0.7831176155228059,0.42708279488718087,0.037974971900296466,0.29221468550905305,0.6731865540444844,0.18237840525491614,-0.038178705985030516,-0.052525668232425424,0.010549504797555473,0.41998677543431917,0.8091180626553327,0.6792288141376666,0.5473892222544015,-0.2028544619858506,0.21744746285267125,0.5878628377427213,0.5007541385857587,0.4817851007746768,0.18605868297664432,0.7369031622723906,0.1601048262485626,0.7950045612564102,0.08512117712778951,0.5647436501696416,0.35708300757463496,0.48047145753337545,-0.13180773146336008,0.015871445797275754,0.16650028446573073,0.24555160990741942,0.35060002165239756,0.39118245531495777,0.7722341382943179,-0.08301532538063838,0.039264921582004585,0.1803407311924922,0.7760551263919605,0.1853908575978558,0.204905154954669,0.014578862757038829,0.8341140574364574,0.41054334346273763,0.08478788852796064,0.5660921484772125,1.0,0.4814862726221929,0.49578827628342403,0.5524874819959508,0.5549315767419749,0.038917112789510475,0.6593145070935951,0.06514942151375085,0.5914656310320058,0.2631118057958003,0.3625681200496023,0.6174666587414804,0.8145817073120344,0.379930468992352,0.27264730569669027,0.4422281654583314
Vermis_1_2,0.39018777492021245,0.2886591318509043,-0.24971427029051071,0.44390936842107215,0.03588826213233571,0.5324157780020734,0.2670316884067457,0.318393154884869,0.1893531188412741,0.37201849541221355,0.02515296449926108,0.11243095592048685,-0.1646042437312801,-0.022772911469606413,0.10673076881126516,0.6369317125649366,0.6462633244262816,0.2240902705739808,-0.17627118544558928,0.5385121481084638,0.4580875735644179,0.40569925146705704,0.3695719868741402,-0.17193119530606787,0.4895678371642731,-0.021046219766496857,0.39511492859270153,0.2789527166930178,0.29717129760616395,0.591617529317779,0.530192988451069,0.09931837888826091,-0.02985899978246657,0.040339729070431665,-0.05511549101401297,0.5599607192317363,0.2596640901105062,0.502911003100008,-0.10998244024328106,0.1889168137977172,0.33168481115696197,0.487986795137807,0.07522315677057442,0.04557473846116004,0.15670155387678064,0.6160355180512951,0.6046376559759777,0.16977021430299438,0.6587848508476559,0.4814862726221929,1.0,0.24989181661110926,0.4473343535628479,0.2846939150081304,-0.007558162493737863,0.7810903174465735,0.08464561012526581,0.38169362847641314,0.47747643699104203,0.4555184701210807,0.6638151341287433,0.44384435499004476,0.12075222752623312,0.04553016084895233,0.2558600084381311
Thal_VA_L,0.3308327013653025,-0.0939759610882241,0.07765723742217154,0.010281974678309071,0.1362717226145989,0.5401231017351042,0.26267852662889185,0.26537223119613934,0.30598693276905153,0.4428414676845903,0.07442782894045445,0.11916714684981802,-0.06970578092709688,-0.04935857005249327,0.2516888077437197,0.40661849996348415,0.4217895383540295,0.4645036349206992,0.011135021369136735,0.12061001153971042,0.44485179157892746,0.28364451336855945,0.4586433314181337,-0.09722816722270801,0.5880716646055034,0.22279246286929935,0.6581970629785092,0.0045005538305225145,0.6009937446030043,0.2563319221961743,0.2199001847219182,0.03814675440573132,-0.061866814917279,0.10217496370813796,0.2976837130315178,0.3375723561927537,0.5491044771871711,0.5609739617137217,0.1956815641098348,0.02390333030240108,-0.05572658888684939,0.5128857843016257,0.07006353487464372,0.044521253208838193,0.10532550266389525,0.5493873183224611,0.31322796610783055,0.0019391361441409999,0.47565849003484706,0.49578827628342403,0.24989181661110926,1.0,0.45226681798596663,0.3444540854894856,0.10160464663001471,0.4589457880278374,0.028807173557916645,0.4792057547731986,0.3390785529383518,0.13683612800914094,0.5444554430787724,0.5273193125116394,0.181178660781033,0.16993131003067252,0.42376115495365724
Lingual_R,0.29898490863881844,0.4183289421642995,0.18869849133898337,-0.005992538752604426,0.335461779813515,0.5515678313728632,0.20723560904095323,0.14776622401703618,0.09290431846898344,0.309661177177208,-0.21104913038382547,-0.18913394289567792,-0.13968317181020173,0.26298190718345266,0.26261428711002877,0.6753743760507015,0.679321446843695,0.42924133827181266,-0.2774749631062775,0.1979751444297052,0.5667530545195276,0.6380279880422569,0.2666492010672411,-0.07804466577912403,0.5517358120039924,0.09414355742095111,0.6693911972805978,0.19414928157844574,0.7514559408761492,0.40694009598160275,0.3430604653132507,0.10029305295478287,0.16745921776862208,0.07254025264970602,-0.3372052755519498,0.32679042957239607,0.6708840559271911,0.655184323165596,-0.41831114110274364,-0.07667452030418534,-0.17702880798450252,0.4116717388038203,-0.11622304887404074,-0.13056374803737986,-0.030927613328110243,0.6836120542879529,0.4581868602837145,0.29209413120824096,0.6788936691026864,0.5524874819959508,0.4473343535628479,0.45226681798596663,1.0,0.24623245549652006,-0.06088158948791885,0.520902463411742,0.27769738999232213,0.19333507456578872,0.41780670638671435,0.16883942303115373,0.731707648554953,0.5550954653285951,0.36569992217246267,-0.03434248491556989,0.18282529627645924
Raphe_M,0.5412477986944582,0.1778078370900404,-0.2648010215824062,0.08841962960583477,-0.0698814469198587,0.47572954085537744,0.4832134331047243,0.01927737904122708,0.38048228392872024,0.45350124041487805,0.1848902486973939,0.2190073152235247,0.04360875072219518,-0.2786510563956019,0.23024551203616264,0.5644958233938834,0.2912097809054076,0.5491834555664574,0.06822683639515603,0.2283635489973042,0.2609634005172312,0.34342829751584003,0.47384956347995666,0.2423948382969938,0.5148768547276475,0.002280291102336298,0.617672487870675,0.05902375737022578,0.4151691840836128,0.08648290129027227,0.499929575908471,-0.3145014137161691,-0.11757176053327353,-0.09323568367341627,0.16307875363362254,0.10432878559474597,0.016247932261045275,0.5672839931509697,0.20873841414020486,0.09943596358045054,0.20476316471375738,0.633360517684479,0.3771572097222042,0.44339650788574103,0.30663196915653024,0.56170942169314,0.19741955757197646,-0.14493631332127574,0.25378575927793906,0.5549315767419749,0.2846939150081304,0.3444540854894856,0.24623245549652006,1.0,0.24620214426681666,0.5351455065860841,-0.06048833298329868,0.6117642041421429,0.1292085522130035,0.3051825656950899,0.2926019138925982,0.630496796856047,0.39626198695319836,0.3562656662961972,0.332166932189474
ACC_sup_R,0.47771234372822796,-0.0676335814567183,0.09931830122051737,0.0030990270400385513,-0.2604801274435412,0.20955620318672358,0.43161014062896974,0.10993283776534159,0.5161535351198566,0.08835168609001602,-0.026099265802454797,0.2308854741210156,0.05601305941261588,-0.292062032902806,0.18336432470138872,0.026238288873093884,-0.2415862277874894,0.49920760731821456,0.44022336696426756,-0.05422297841574308,-0.04522479985010896,0.13129765304717644,0.5807250262627404,0.07261323226138625,0.2285642713728867,0.16591025767816336,0.31126540796310936,0.049055825711425374,0.19199922123021995,-0.1958402260879957,0.038374694964700584,-0.003464177657813995,-0.14725369705135888,-0.22649452012164387,-0.03321526122758304,-0.29163661295509324,-0.17743754256125527,-0.022727002567495897,0.6280830494679891,0.25751454074745256,-0.030843725345409006,0.16462897686237588,0.15698133810403148,0.007382609325146582,0.279270064412113,-0.06864643789856792,0.04757205106807731,-0.19773204721288484,-0.15071128949115895,0.038917112789510475,-0.007558162493737863,0.10160464663001471,-0.06088158948791885,0.24620214426681666,1.0,0.14128453117236026,-0.15105866877387256,0.5098526122472729,-0.3186615629354534,0.3006468091943045,-0.0645065666221758,0.10239861259699692,0.3194964443699318,0.4515458440516705,0.31944197301367205
Vermis_3,0.587587425149057,0.276568072553694,-0.3540037397649987,0.4129783735621517,-0.03727028235580953,0.7172952715878886,0.39164257005023245,0.3878301717301386,0.4035930004656653,0.5644038857123175,0.03661103623710271,0.3220194494292192,0.001351975611886522,-0.04566933076580167,0.16250678856637807,0.8021625151667412,0.6832443654694511,0.4555745732705116,-0.09648846828555824,0.5864074038807456,0.46230752683077725,0.5195322807190071,0.5804190248891093,-0.00724939585883398,0.7053115201522411,0.06654956999358949,0.6611518710763177,0.2237552310022435,0.4859321425320126,0.5082789309423262,0.6785398047510861,0.008316129212611737,-0.12448209562113229,0.014100161636566643,0.029796721330745558,0.40491553769087985,0.21911596159697902,0.7442521360572115,0.03363152176268686,0.2858333072924922,0.4119459879154818,0.7411016529869844,0.13294326504700096,0.21836121359716795,0.22628764160348694,0.7849381734677644,0.5338609676154761,0.09297071741325465,0.729268141263383,0.6593145070935951,0.7810903174465735,0.4589457880278374,0.520902463411742,0.5351455065860841,0.14128453117236026,1.0,-0.06849472450335642,0.5783973278295219,0.3585243507613072,0.5447340856374223,0.7613745198865711,0.6999729067515987,0.21699388435420897,0.24639455470396215,0.41830371467966
Cerebellum_Crus2_L,-0.07525264063730834,0.08262697323129642,0.10793726009852289,-0.11028413441889089,0.2779610552904597,-0.0026260403617868505,-0.11142884257277956,-0.04902107575425941,0.07747232318799274,0.18840468335715826,-0.14426159907404726,-0.1835362423880389,-0.5632962634736943,0.04549218565938169,0.2634910604097472,0.06056345772417169,0.07687613714649492,-0.12485995821873667,-0.37438915930501404,-0.07176674551575778,0.25347866193567403,0.14084573813860332,0.1309700137089175,0.12074730860318073,0.14780482528977723,-0.05899545668538641,0.08110803157295512,0.11202611385076561,0.21062239977018127,-0.14119043697101022,0.0011920926798303297,0.09171979819132174,0.5530097298318923,0.13708644056790809,-0.22824736184774752,0.10927853273722288,0.1800878761207823,0.07193144741707555,-0.2537522293478712,0.05945247382403491,-0.1735220118436171,0.06983513474580438,-0.16882076087158343,-0.12966829180281475,0.1653839095385724,0.06945036959334777,0.2842705056028502,0.1894575829469751,-0.01346931037266008,0.06514942151375085,0.08464561012526581,0.028807173557916645,0.27769738999232213,-0.06048833298329868,-0.15105866877387256,-0.06849472450335642,1.0,0.0727079917101138,-0.02908268003389835,0.09461634657534357,0.002042760424428883,0.11319200461133491,0.13458191768724947,-0.2846837058712612,-0.023921990049973026
Frontal_Mid_2_R,0.6823726765842929,-0.017105955846459082,-0.09165249624165535,0.06999734798949395,-0.02257623113814377,0.6851790391626696,0.6902891486449068,0.263624431401815,0.7403324781954606,0.7024845389472739,0.11632327252540534,0.29787465952071696,-0.10211663835439427,-0.24120623224487509,0.48132399778896817,0.5211491037449172,0.2515116023560487,0.6350628008321848,0.19632832585935076,0.1706736505769162,0.43776339074853843,0.30758278151246676,0.8373871845473266,0.18554074425476866,0.7578436906755838,0.18320849088138996,0.7284677150164262,0.1399430470541781,0.5471851117780346,0.008033740761676409,0.36346519504886593,-0.07892949347464506,-0.025110673075071224,-0.04914524512824722,0.28853158752542685,0.16765016366793237,0.1806429492124843,0.5377048561375558,0.5201982171763524,0.28224956118893435,0.14613415987392467,0.784936581247024,0.32350878074710143,0.23665455163779697,0.40382441964751775,0.511052636338752,0.4155761840914657,-0.015641366907157592,0.2270481866616856,0.5914656310320058,0.38169362847641314,0.4792057547731986,0.19333507456578872,0.6117642041421429,0.5098526122472729,0.5783973278295219,0.0727079917101138,1.0,0.08691235150010848,0.47481474100492094,0.3204558770363777,0.6462794560648518,0.5009618250514949,0.4910631525728874,0.5909597464351649
Occipital_Mid_R,0.0019791092799571917,0.14172769529024992,0.035641362325116076,0.25785738112514367,0.334960513494763,0.2341401012642248,-0.003691876671141032,0.2200169810236212,-0.06787318065772313,0.28102907921935116,-0.010750655294586322,-0.06256825151058193,-0.054127825065296696,0.1924414737259739,0.018372349351360385,0.34071699861331134,0.6191920747683005,0.046621835263437966,-0.050899790478402984,0.2840166207806058,0.3226304015731713,0.22595073190888096,0.011412479661039372,-0.25852177156280864,0.25170593516626094,-0.1422934213680672,0.24054967459576002,0.06728014173370349,0.27077137881807745,0.49047991978014227,0.22778382444092943,-0.05631217842877994,-0.11718318965496113,0.11976566741883814,0.029898650016432392,0.6255662034285852,0.6097163624332882,0.39149130912319047,-0.17146520157545841,0.012929360821502176,0.053210364041345576,0.24852601711537653,-0.0017452441203023022,-0.15471309974420705,0.11516325984523149,0.5111830881124989,0.31164382334363294,0.22735717797927507,0.5411202727838844,0.2631118057958003,0.47747643699104203,0.3390785529383518,0.41780670638671435,0.1292085522130035,-0.3186615629354534,0.3585243507613072,-0.02908268003389835,0.08691235150010848,1.0,0.08848324979575584,0.5625590721283931,0.2878043720702371,-0.029226717259050367,-0.2131106125870324,0.013701238049782762
Thal_MDm_R,0.5362323390551386,-0.0036509877680755212,-0.14834534805703847,0.4032145342587458,-0.16698501835392227,0.32759991970429475,0.18286740527300996,0.24737808457596724,0.38004076443759666,0.5836487410425564,0.27808086184436287,0.243970864236358,0.08856506107646296,-0.15901743339952243,0.29886880824295137,0.37933485616126694,0.33750760471063035,0.33427226735537935,0.1693971935109632,0.3935416113094317,0.20258507058725367,0.3593748424792496,0.5736930667779296,0.08119175685639683,0.4801438820974462,-0.06660486405508817,0.35461823424483213,0.16967898594937852,0.17989296781704534,0.21179931834229757,0.40473494769067775,0.025148121979455193,-0.06290785892769679,0.15178804966860476,0.09947929261715699,0.16892189986107187,0.010955220458623582,0.3908677099198793,0.22077440730342926,0.31230630156324946,0.2933685256044357,0.5439974435088716,0.029197725606298984,0.1386114383045551,0.390547306758435,0.4369858495543408,0.3040865969105301,0.07039012304586308,0.29955148078412247,0.3625681200496023,0.4555184701210807,0.13683612800914094,0.16883942303115373,0.3051825656950899,0.3006468091943045,0.5447340856374223,0.09461634657534357,0.47481474100492094,0.08848324979575584,1.0,0.3568795165520718,0.46008685274998634,0.06021444376789841,0.19343932280081133,0.498254523933067
Vermis_4_5,0.34194752079651447,0.15742455151655155,-0.13407825209705626,0.33309747281966773,0.23325092263296388,0.6258735346362384,0.19938476982825526,0.30057364018875615,0.13774697659440852,0.4074521463952104,-0.057528032771959066,-0.018556249058518895,-0.12853978137339875,0.1532714916452712,0.12237707682598527,0.7043439565117894,0.8523191861495889,0.33310550140603457,-0.2576038113774779,0.48986264888455344,0.46066621434683414,0.5429969412485482,0.33244081174936846,-0.2573189739509854,0.6222485440960205,-0.0031800701004063197,0.6170043934326936,0.1102880687686984,0.5840170460496006,0.7021684003122242,0.44918740311589656,0.17377194816848604,-0.02701520321413353,0.2167612834298916,0.05278962299005472,0.4690800460699265,0.607944534477698,0.754190675067363,-0.2146064112689456,0.0877084027234552,0.132194405957696,0.5451053766618749,-0.15278621583877816,0.03518795833156398,0.013480774261042404,0.8124936283057064,0.4539141998855916,0.20998959071186543,0.9512439587743138,0.6174666587414804,0.6638151341287433,0.5444554430787724,0.731707648554953,0.2926019138925982,-0.0645065666221758,0.7613745198865711,0.002042760424428883,0.3204558770363777,0.5625590721283931,0.3568795165520718,1.0,0.5759559990293478,0.15030434647334182,-0.035637494571817065,0.2714991375878867
Paracentral_Lobule_R,0.5741106091186363,0.17340264639311537,-0.046707404251564756,0.10293767418700987,0.035770142586425406,0.6726153939078914,0.3601775894482607,0.161433304637799,0.4170388955830206,0.8183651134733185,0.15967431767528867,0.1641412375977812,-0.006875632851128009,0.07523661928318344,0.460211691261853,0.7175565165494926,0.629930190811517,0.526641162910457,-0.016680012680689502,0.24193029340587552,0.5503735237709668,0.5132737024037552,0.597721406178466,0.22223457339837216,0.8140730341937601,0.11003557268697395,0.8291053507177911,0.11258523472781294,0.6457090912162037,0.17281241110764642,0.5363661347469416,-0.12806662827797055,-0.04810013865945858,0.13139682353567167,0.1840508473251723,0.3069787874886089,0.4013368129282063,0.8255240206090911,0.04076369400837436,0.11226975797888354,0.1871584585585256,0.8318585869424033,0.1884982857343584,0.1868787370209038,0.21170447305169723,0.8409599796277011,0.42533162055919504,0.06278327797929602,0.4986618618240186,0.8145817073120344,0.44384435499004476,0.5273193125116394,0.5550954653285951,0.630496796856047,0.10239861259699692,0.6999729067515987,0.11319200461133491,0.6462794560648518,0.2878043720702371,0.46008685274998634,0.5759559990293478,1.0,0.3301128960636535,0.25331598602745486,0.48330644707470644
Heschl_R,0.41666034781232525,0.25694394734736226,0.156207716971477,-0.16627862742063976,0.10968674371605859,0.4652527331538883,0.6354673559904029,0.045385349743452284,0.5076014051431116,0.2671013472484898,-0.09836352710669344,0.034972040257116026,0.015516782236266577,-0.026644677271847626,0.35967914520478567,0.3926510249032589,0.04086466693285597,0.6097692306643281,0.09584872178999417,0.0021254546132514736,0.38963212962049043,0.3503228908797037,0.3906177591308201,0.14277275303309064,0.4612710080671802,0.23965741263176166,0.5411212752284692,0.1532600975160877,0.6394625730902725,-0.14577234711299472,0.22985116695308766,0.006506344391313724,0.023101421575344984,-0.15992741568017654,-0.1659487710768139,-0.11466753197629417,0.23062913255484985,0.3911910417681904,0.08255848043277651,0.04509952160879925,-0.18681850739941988,0.3805103826084835,0.3624537744881414,0.24185619223950847,0.26541302002938755,0.31303744684188073,0.23567199124174956,0.03396802557010737,0.06696502497835734,0.379930468992352,0.12075222752623312,0.181178660781033,0.36569992217246267,0.39626198695319836,0.3194964443699318,0.21699388435420897,0.13458191768724947,0.5009618250514949,-0.029226717259050367,0.06021444376789841,0.15030434647334182,0.3301128960636535,1.0,0.37548254472958703,0.2142777295907002
SN_pr_L,0.5753671454545983,0.028306161661999747,-0.004781134657769246,0.0828116096536381,-0.11074822768067998,0.39317174888937273,0.6099049891228319,0.18777313227514716,0.4760035261792267,0.22477291073481653,0.045519125129817664,0.2310463985788678,0.2572402087183596,-0.23739906542318318,0.023207969333230976,0.22104383935620972,-0.10661005620228016,0.5927433459153518,0.45492790652043047,0.018884675941887377,0.11018982892526963,0.07085931944210062,0.3641290116619907,0.221765497332099,0.33223564361534086,0.23920621477254325,0.3781778183622786,-0.008176184284042907,0.22220340116766227,-0.13871244743572064,0.2516475577181602,-0.10518800932404927,-0.2933104828967606,-0.20113182517140338,0.154496574841639,-0.10135533613483838,-0.1682480012036374,0.1519232451108649,0.3834246752114904,0.19121916234852543,0.12980242282700563,0.34109633608665807,0.567742719368559,0.2953523150791085,0.2500720988360536,0.10732041859958741,0.05024551953001589,-0.38826354954500314,-0.07191529861523747,0.27264730569669027,0.04553016084895233,0.16993131003067252,-0.03434248491556989,0.3562656662961972,0.4515458440516705,0.24639455470396215,-0.2846837058712612,0.4910631525728874,-0.2131106125870324,0.19343932280081133,-0.035637494571817065,0.25331598602745486,0.37548254472958703,1.0,0.2628141404483376
Thal_AV_L,0.44902957995038917,0.06631810943442082,-0.004866610605481592,0.08864976803768222,-0.16113170480195974,0.3903348126453376,0.29636880183341535,0.12645049492979815,0.43490479918303176,0.5258222123465095,0.22159008394129998,0.3093841956004967,0.13823719406319906,-0.10112263867561172,0.42548307172283717,0.3921590067733749,0.22190142996282003,0.5123292189232274,0.3038087105646277,0.04217952733220901,0.18193507656703026,0.420091938846788,0.5820778760133373,0.09574114153706942,0.5103805136576458,0.13415263746974146,0.5187265645012743,0.08006951062574987,0.3411846295646389,0.16941859596395797,0.2345300731603989,-0.03349049345156636,-0.15244750240814262,0.053094844180134944,0.26585999684528006,0.1698419593990447,0.14573741127666487,0.4584810492622823,0.39936334924612615,0.11472051293613081,0.13370153416790329,0.5316104526494413,0.07085675468206727,0.14175798706801407,0.07682494095003249,0.43657968395281327,0.14392638398480742,-0.08194749831151767,0.19333902304661535,0.4422281654583314,0.2558600084381311,0.42376115495365724,0.18282529627645924,0.332166932189474,0.31944197301367205,0.41830371467966,-0.023921990049973026,0.5909597464351649,0.013701238049782762,0.498254523933067,0.2714991375878867,0.48330644707470644,0.2142777295907002,0.2628141404483376,1.0
