,Thal_PuM_L,Frontal_Med_Orb_L,Occipital_Mid_R,ACC_sup_L,Cuneus_L,Vermis_10,Temporal_Pole_Mid_R,Cerebellum_Crus1_R,Parietal_Sup_R,Angular_R,Frontal_Mid_2_L,Putamen_R,Paracentral_Lobule_R,ACC_sub_R,LC_R,Precuneus_R,Thal_PuI_R,Temporal_Mid_R,Cerebellum_10_R,Cerebellum_4_5_R,Thal_IL_L,Vermis_7,Occipital_Inf_R,ACC_pre_R,Cerebellum_10_L,Thal_VPL_R,Precentral_R,ParaHippocampal_R,Cuneus_R,Thal_VPL_L,Thal_PuA_R,Cerebellum_4_5_L,N_Acc_L,Thal_PuM_R,Parietal_Inf_R,Vermis_9,SupraMarginal_L,Cerebellum_7b_R,Frontal_Mid_2_R,Vermis_6,Paracentral_Lobule_L,Heschl_R,Cerebellum_Crus1_L,Rolandic_Oper_L,Raphe_D,Occipital_Inf_L,Insula_R,Thal_MGN_L,Hippocampus_L,Thal_AV_L,Frontal_Inf_Tri_R,Postcentral_R,Supp_Motor_Area_L,Cerebellum_9_L,Temporal_Pole_Sup_R,ParaHippocampal_L,SN_pc_L,Vermis_8,Cerebellum_8_L,SupraMarginal_R,Thal_LGN_L,OFCant_L,Insula_L,Thal_PuA_L,Pallidum_L,Lingual_L,Thal_LGN_R,OFCmed_R,Temporal_Sup_L,Precuneus_L,Thal_LP_L,Caudate_R,Amygdala_R,Fusiform_R,Thal_MDm_R,Frontal_Inf_Oper_R,Cerebellum_9_R,Thal_Re_R,Fusiform_L,Rectus_R,SN_pr_L,LC_L,OFCpost_R,Thal_MGN_R,Rolandic_Oper_R,Cerebellum_7b_L,Cerebellum_6_L,Thal_VL_L,Hippocampus_R,Calcarine_R,Cingulate_Post_L,Temporal_Mid_L,Temporal_Pole_Sup_L,Amygdala_L,Temporal_Inf_L,Thal_VL_R,ACC_pre_L,Red_N_L,Cerebellum_6_R,Caudate_L,Thal_MDl_R,OFCpost_L,Thal_VA_L,VTA_R,Thal_MDl_L,Thal_VA_R,Angular_L,Olfactory_R,Occipital_Sup_L,Cerebellum_8_R,OFCmed_L,Lingual_R,Vermis_3,Thal_IL_R,OFClat_R,Supp_Motor_Area_R,Cerebellum_Crus2_R,Heschl_L,Frontal_Sup_2_R,Postcentral_L
Calcarine_R,0.25798068617237946,-0.17099965713764673,0.7037288291788321,0.3453173259422845,0.7589802779131828,0.6401212035188815,0.1755404055648055,0.4502225973687144,0.6147365325185229,0.7300276124981473,0.3463240761871554,0.24510821843285677,0.38015670487253034,-0.1535919983320153,0.3782181447825002,0.6847912801326017,0.3697052066476001,0.5619814159335563,0.2610347028343127,0.49666760720673303,0.3170386068633825,0.030173837019697513,0.6556399776969685,-0.3153005513690681,0.07743873370760812,0.7142943404591344,0.3553336754856149,0.3206650918762663,0.8402899568250467,0.7800294895480007,0.3875689469022573,0.561232255407372,0.06882638590029662,0.4469773553909259,0.5548089030784441,0.39495556559924816,0.3896716800514236,0.09773172167635795,0.07744648284691975,0.4992945830437247,0.4539378719142613,0.019820522012462757,0.13998570552881012,0.07008923170238975,0.4035558420794637,0.4811215138299756,0.5271668804284757,0.3040708113748573,0.4305023821974248,-0.3013497073378923,0.3968889923377652,0.6208905132927587,0.4450137669886538,0.42747341649929993,0.5466323646547357,0.08226324795158747,0.2854468894442728,0.38614071846455866,0.47317820684409234,0.5068585519119765,0.4940106944611399,0.06802793494314303,0.14998953456369093,0.4355141206691327,0.2611289532485666,0.8691443396466525,0.52308416666054,-0.026900270165875168,0.09069347611468066,0.5621002324067386,0.29999916839551305,0.05129645553565825,-0.045504855364179836,0.5496382616554055,0.2599072185584162,0.6895714572206141,0.4555586103481832,-0.01577972106529226,0.5540022557862382,-0.08542925845835456,0.010090513011264188,0.5592036462661514,0.17950955938625204,0.18870503643063513,0.33822672834749606,-0.19033981638247163,0.6339437888777214,0.22913435684701175,0.3088992655738887,1.0,0.21910374941952254,0.27786642670730516,0.13508701870093678,-0.005361942908543859,0.18764001240422565,0.23172065606177078,-0.3863774542783687,0.4890946064380451,0.5936505665347468,0.12010763035969323,0.10415448997585712,0.06792416514305827,0.03410974480554109,0.14351831148534488,0.32101914199341114,-0.2564596241355755,0.5766070276157789,-0.075354338602049,0.7772358102046154,0.23085874649865415,0.07624126539647642,0.9162170522606573,0.2644850991575547,0.6282667406384166,0.12436408382122369,0.45403677822477084,0.6170240487297625,0.2637147027568456,0.2923023734651361,0.5835397752682563
Cingulate_Post_L,0.38937246427369704,-0.3082813788166704,-0.08017597254865394,0.2784693737173561,0.033090209171144684,-0.22143892422964379,0.327620996559047,-0.12239898931730767,0.2754639231670972,0.3627995652123506,0.4122915733823229,0.49340452154584846,0.7248998476223459,-0.10170727441531359,0.29873406972496114,0.6613970682783002,0.3063693913324609,-0.03793882650014091,0.26519340510503125,0.6526419696756047,0.24567143574733571,-0.028573756962668156,-0.057135165864986855,-0.08584735030831651,-0.32060706825112334,0.3686611020416633,0.6085537476513916,0.5344974399339104,0.17970831699230874,0.3524082984964201,0.43248957243391745,0.7100163192943876,0.2703662963268462,0.46310663473741565,0.39767923835064006,-0.212702678177272,0.3850747127954284,0.1396293228108263,0.41379086439571827,0.1527817311904652,0.5920791981209971,0.33514452474743284,-0.06672641934339972,0.008469867690127707,0.42027648484739955,0.10615193460403681,0.18629555307953063,0.46489242544892817,0.6135763002921913,0.06919633397214142,0.28290359249268665,0.5448503501210067,0.6296702245634773,-0.031575467262206086,0.1846881361506897,0.4158624412236627,0.24549438020950154,-0.08566253626408452,0.37515511686743636,0.331830740828618,0.4369917931056634,-0.06668128227981238,0.08777040645293331,0.5838344537247754,0.5169556116519584,0.2527613151976917,0.37316709279809473,0.032213318875697255,0.08378392086972541,0.6926856894760453,0.3202238849721729,0.36214694938177494,0.2097486367442759,0.3338788101043516,0.5519868688797407,0.3164180974557572,0.3461285668810803,0.05674338572764471,0.5433812678528274,-0.25350544618962,0.15352382117066007,0.32268972719921274,0.17625723297700088,0.31936520330199936,0.30910014837952654,0.4367992080178945,0.2975574815933418,0.5282858317747929,0.5303822743839859,0.21910374941952254,1.0,0.08724653602929205,0.09391383705023754,0.316199178192286,0.4404134111279739,0.4575800299927907,-0.3279218770797091,0.17378200982464906,0.33053242862173354,0.30676401949834375,0.4010428550683946,-0.24738812318171205,0.41930757611034275,0.13508995493427992,0.4645904994198169,0.414538086759436,0.4026674692307338,0.37193751246062684,0.15852201895789278,0.38720842099645214,-0.2597014809770084,0.27618371238593054,0.57059970499522,0.21720991838637974,0.06905031396151846,0.6248198991904548,0.026627905371185735,0.4000073284017464,0.42495366356988074,0.5475457936126881
Temporal_Mid_L,0.4136945746201945,0.6120630801179104,0.1289325526529297,0.45371879425427486,0.4590610022013503,0.2010868335271104,0.20077867458866447,-0.5051786454946197,0.37827176245183036,0.1623898775436262,-0.2093240651014103,-0.05992328367629074,0.033913344236729884,0.29247632417038577,0.3833402852163603,0.2184368845067761,-0.2866694392800583,-0.518706964629775,-0.42453134172658424,0.1504517378650173,0.6666052208937676,-0.06900209464962404,-0.23776018865228074,-0.23863339076998824,0.2626936796369853,-0.06643679161008649,0.037850731448843454,-0.12110821106666567,0.3212827837347549,0.31252686976932514,0.12168603466366722,0.28368723381936023,-0.21118174560284955,-0.009167601487052696,0.281501875404418,-0.21268084141860477,0.6008710808803488,0.045947834705998135,0.12201117690935724,-0.0473938497385552,-0.06631406261149118,-0.4792246326705567,0.79638772875417,0.5442323589560819,0.08517624169818461,0.40038882862105935,-0.48807129628922125,-0.22924865781792636,0.23169567488406198,-0.05662280591972313,-0.5434128660480174,-0.01099363368306787,0.2162960911271641,-0.1413673730111451,-0.115004201932437,0.18251276506135766,0.6590506950756894,-0.11148402807865306,0.12150650272132642,-0.24022942592350513,0.6000303522499051,0.3532936677936125,0.5826942849911464,0.44077322841232097,-0.05626329591698348,0.5177785630560356,0.003443902654443482,0.2787774018272495,0.826866324618415,0.1059424019065649,0.3289982068607951,-0.05730328500929339,-0.5036217713616371,-0.36289121954833725,0.03369334628804743,-0.21883244678295277,0.3209119439962106,-0.3182851050774291,0.6833551612822693,0.4053906134515075,0.4329617087231022,0.18238164045417377,-0.4006792483813534,0.13956184717379405,-0.4228837724942169,0.284710664348728,0.522651151135429,0.16980543566822545,-0.2727922981883616,0.27786642670730516,0.08724653602929205,1.0,0.18222009073278125,0.24169339153990832,0.7697921189994125,-0.056661013152941225,0.2863295753354654,0.6068079081990521,-0.14987140096867832,-0.039249806535481484,0.11380102755602738,0.27939522750511686,-0.2920828327547502,0.252325240457811,0.3085169207866998,-0.1429843247634052,0.5892881450678769,-0.23697520298143523,0.5210612073037837,0.5175127519008113,0.3775470589641162,0.1459943132362838,0.014789835062348563,-0.04033748230165066,0.8202048135557379,-0.03529135015029649,0.015786192037728342,0.6204626261481604,0.22205919961402457,0.10669696575875086
Temporal_Pole_Sup_L,-0.2976094296290588,0.1444783277151877,0.0387502982055904,0.10110608333638947,0.19607318354006745,0.11047376164270353,0.5948182158109598,0.028207058945239644,0.16298995337917202,0.062397267353173295,-0.16332223293627945,0.035302249708786586,-0.07432425696327133,0.08106669082505995,0.34663463308479275,0.013222052045319567,0.04683627822203636,-0.07523490531284598,-0.09014142645529995,0.18315275914642806,-0.011474709003970202,-0.2573525404561646,0.07330737732989685,-0.23458606160626436,0.200282935087091,-0.09817667160266416,-0.0017976571109159477,0.06830404259074288,-0.006619244704798383,0.2647703669432824,-0.19092675174011772,0.1317833946380147,0.0802931129647906,-0.23647946927010197,0.14049684366524948,-0.005194380520507708,-0.04577451515070032,0.018808916973419392,-0.05272608914010281,0.4786209592764908,-0.022899811937117213,-0.08100817130603302,0.39142593869886166,0.09950108136193714,0.14889234995042153,0.08733320338441622,-0.11405587290570146,0.1093370021701785,0.11966112421485414,-0.21363460873051407,-0.24214819438599713,0.003801328677025825,0.006884901311251161,0.2545717926884666,0.5023794761342998,0.10994124684353783,-0.08818644661293937,-0.18774228020487227,0.15235179271828947,-0.04633475409737534,0.07459029542409137,0.4928269344978178,0.13618593305301624,0.16268365833736728,0.40260649291765926,0.2505538936109593,0.25963557081552807,0.40941387565766657,0.1241125068613288,-0.01248330387115163,0.17834205656453447,-0.09968796095991107,-0.06934178777826278,-0.17801322968132222,0.05955661097028523,-0.17654084346662835,0.16858762005751404,-0.15986011082941548,0.26317658772680047,0.03873278912384848,-0.202497084482191,0.2778208782253304,-0.24813776612449026,0.051515448054565906,-0.24737428618877036,0.04803534202479551,0.30950371444270247,-0.21329906361059275,0.045105391271631184,0.13508701870093678,0.09391383705023754,0.18222009073278125,1.0,0.20039325698690966,0.18451823725169958,-0.33470704511699034,-0.03874456740884135,0.3917374730899275,0.042949568532450765,-0.20977778476554784,-0.002792620850301831,-0.21021705740750476,-0.33183145917734996,0.3737978656086175,0.03236105507201515,-0.3475414309689863,0.008771049139071972,0.24367444308193156,0.0519056294757935,0.26294759002417634,-0.07929446486381868,0.13060058827863597,0.010782909239074281,-0.005377890057578384,0.25638785533621705,-0.06528686208417489,0.10077635178939218,0.1357139917447047,0.21153744103643812,-0.017303308007378164
Amygdala_L,0.1749542880740236,0.1601491360014185,-0.4063962363896714,0.5222612869492935,-0.25737758415291173,-0.47154537030674015,-0.08921325761442242,-0.3577388609845246,-0.07346541119892813,-0.24577344664907627,0.09616412122438303,0.4844416741325495,0.1779814409605385,-0.16909369687302941,0.11414156485300374,0.14159058260239932,0.08002936049395111,-0.41922151731721,0.02927862846201239,0.2898917845100694,-0.0031404312634854036,0.2585461739340601,-0.4185285680195506,-0.1482845165447672,-0.017731754308821193,0.15079136647539396,0.27370656377024083,0.19817288552732618,-0.19448092283384805,0.2034466930827429,0.35433739096678024,0.23201629709898194,0.47462936740673,0.09960048844650858,-0.07243864969095207,-0.4885649335601245,0.13682639657444728,-0.38861435160459873,0.29020454943402035,0.08166926307643174,0.08831789995202186,0.16929525176731422,0.18027905017331822,0.2775714937809687,0.28076392586259197,0.05167319236101215,-0.20576397135548902,0.21117056687335337,0.5265557732338618,-0.261878126409815,-0.08952241383793046,-0.006039862396041816,0.1446944357640028,-0.24645183969967885,0.1223115313862608,0.4122919588783072,0.3372560549907395,-0.14309973840659657,-0.14235953441036647,-0.24278508590940429,0.2513852566944218,0.27372480063066623,0.34555205444211573,0.2836351083199032,0.5172334101029221,0.01288000331360467,0.19944775438023604,-0.16779128162949533,0.359927433931762,0.13817788293158148,-0.2211667594120819,0.3722369071618126,0.44722203211907285,-0.1567831197962887,0.4655747198734615,-0.1303009050586946,0.057413322623212665,-0.5558688878751614,0.3351292947750805,0.03884604061328661,0.3243885285255393,0.11230566850378941,-0.19722108685572154,0.16956398183255378,-0.11968160528090294,0.6155445165032666,-0.0415957872626765,0.5643242141466291,0.38119706319871677,-0.005361942908543859,0.316199178192286,0.24169339153990832,0.20039325698690966,1.0,0.3323822381767944,0.10738285421516752,0.19839441232226293,0.42709553406567047,-0.1678532497742747,0.5116155828701255,0.5867960553504907,0.2990030567266496,0.3826557646047113,0.07117991798331302,0.5400650984599757,0.26655845716405363,-0.0023288750995719702,0.23226055636317716,-0.19820159394416323,0.35128722690453557,0.1799750335146813,-0.10000802007056883,0.2887813322444887,-0.2528492705927129,0.20902425483603904,0.07776743790848752,-0.2984895347286281,0.4784591776743371,0.3840824812081101,0.09546722594142483
Temporal_Inf_L,0.5329489192500837,0.31928181994433535,-0.020396859631427598,0.3718325703023722,0.22632388399397912,-0.06504506775236613,0.3882892902781104,-0.5703159153026562,0.4166262741622149,0.20558629871083084,0.020361761114188998,0.11954983033585546,0.4328761030507589,0.1783315956719294,0.47091030848423165,0.4886999982057054,-0.05999973457027704,-0.48551617177958734,-0.1994497835230196,0.4784301092006207,0.6115135549010161,-0.15591165161610734,-0.26381356226090247,-0.20113536899340068,-0.1252631885824687,0.06529602626967808,0.35686295688898145,0.27311646357018443,0.2633442971658139,0.3217589633337145,0.3578951937335343,0.6253257400184145,-0.023938935161952786,0.21238403893332003,0.3509738642417471,-0.44522950149690504,0.6581032511262066,0.105397873566563,0.24239720354140765,0.08777525058825957,0.3409600329501788,-0.2264945285768527,0.48711906030224716,0.3249534347946495,0.26133914915359835,0.3986727669755518,-0.33164517253648135,0.12808516304903392,0.5123402510193207,0.06225555932866182,-0.26406529184581234,0.30971134001354345,0.47115437676592875,-0.2321984829775015,-0.04608474596721149,0.4146057857562843,0.5304201388346153,-0.13254997760239626,0.2625929867515486,-0.023087397004512594,0.6622372486145891,0.2547887909797781,0.3746952522798196,0.6593780765972188,0.24405247708510827,0.3645221145715098,0.129791844030662,0.34740227796389983,0.6177904663896018,0.4606237062800116,0.43813846981793075,0.1460064875853695,-0.24571089901671384,-0.08889562313152558,0.30477462835252245,-0.05416049370626331,0.523235353041613,-0.1586681631719381,0.8697387383206616,0.21669205793302337,0.33590459680996304,0.17406453408411673,-0.23105790995637732,0.3331800483592113,-0.16158451886860958,0.49743032738995985,0.5497812926310088,0.4338483721457813,0.08014383070476236,0.18764001240422565,0.4404134111279739,0.7697921189994125,0.18451823725169958,0.3323822381767944,1.0,0.2707138374752008,0.06515360315399203,0.4905524398665573,0.12022698297990948,0.08717390545795686,0.2694529351400957,-0.0469068389575717,0.06780934701096075,0.24723611671496112,0.5523463646920393,0.14656860903317054,0.5626321980861777,0.04610133103344083,0.35196810316890403,0.5729182689558037,0.09390813181352269,0.1266348787913606,0.3511995457650513,0.014212257459915797,0.6302027992362854,0.3007021941301878,-0.0392860765825633,0.6060895951417727,0.37192382821621095,0.33861479494883745
Thal_VL_R,0.5701537081075551,-0.25628848634188645,-0.013685689151529639,0.36990482483965403,-0.08249866340897483,-0.16117444125967045,-0.12831105855113983,0.0212175947970594,0.15910045851711965,0.2064725069677705,0.6357374395818953,0.5367660989708412,0.6953752666953383,-0.15352353301147728,0.08578377775085842,0.5675371513121747,0.14507026996528868,0.22147790136377576,0.3568237836825074,0.6158841912103834,0.2963081134707956,0.14373805225136893,0.0450963746065689,0.23019655897106542,-0.19471801536162384,0.571085435862556,0.7061049841999851,0.5676152552335793,0.16490367115671084,0.34797061618099073,0.7327188630696921,0.62090480593835,0.23010495280349993,0.6622364900627019,0.21473127016325888,-0.06834005287315437,0.41030846349504446,0.16421014362631114,0.5622006568896084,0.01547717115567654,0.6493326134633062,0.45108747932595106,-0.34268908311875357,0.1225029208654369,0.46684573930954454,0.08693733494949489,0.41603155633936806,0.44407309835321745,0.6333467229943486,0.16135430170977066,0.5718847730920363,0.6118909833900337,0.6076813928808436,0.07327586685122296,-0.09902630168117806,0.47053779876938706,0.201053304097567,0.12418611409174365,0.3742959378519062,0.41532746934465864,0.47090854887782846,-0.3232685810252507,0.15120589864363596,0.33830081144807184,0.35610101188425175,0.16660275439434508,0.28415193533473604,-0.2087771583635662,0.0779766531060889,0.6169294798363507,0.18374144480279522,0.6193196547629357,0.3212474340883861,0.5971735751394924,0.5331569636103302,0.5326946732208607,0.2756408824565226,0.2083985864888322,0.3594932154382542,-0.06682328623924012,0.37695417853408575,0.18337473208212077,0.32276443812566175,0.3725815725272245,0.6029486624507638,0.2909823493534733,0.22403300125572104,0.7759471112447236,0.6300757906285773,0.23172065606177078,0.4575800299927907,-0.056661013152941225,-0.33470704511699034,0.10738285421516752,0.2707138374752008,1.0,-0.05865306573339285,-0.08638188360298107,0.4387800725987098,0.648860008569567,0.5295657266566853,0.06329176015925321,0.7581340172871792,-0.010213889765753994,0.6556862396352188,0.5668070396317322,0.22753298743482162,0.20714517169376023,0.04111844485994537,0.1846517642101342,0.025117988180875156,0.25599252973104697,0.7103106093008021,0.46274164630211895,-0.12681319698318558,0.6051494403086964,0.1576840816974962,0.21258179430452442,0.43216575518781886,0.5654750473183388
ACC_pre_L,0.03135743121514826,0.7620038526436765,-0.4818297030360332,0.3419785238489261,-0.294772945600799,-0.32943003335011756,-0.23843025175618243,-0.3373923914860058,-0.40596425023261173,-0.5789993253488621,-0.031875883032921444,0.1102213685922735,-0.45292664550271505,0.31197532421246965,-0.1310899218497439,-0.4888874388004057,-0.35523508831620354,-0.49154926704683666,-0.3354640537014861,-0.15828729980076625,0.2519250136046096,0.17633851130587702,-0.525966288114481,0.5521054594302482,0.5725181259755109,-0.329832787987895,-0.052100437566395735,-0.20601146798574496,-0.5392227535492681,-0.3125708465254797,-0.2514117822631192,-0.29525630505145606,-0.1448229355527867,-0.2722775572111395,-0.35149167053068164,-0.2182319763419026,-0.0655586538645772,0.07090523727874286,0.4033206393499249,-0.4089425544378353,-0.5190555167811711,0.018459241115738705,0.3786053542246563,0.6539774218266318,-0.020412713544657207,-0.25838799855046385,-0.41907376750613723,-0.2658395886724352,0.03637511909464613,0.21991477782112123,-0.4099264257815045,-0.527379108069133,-0.13366060465779064,-0.17098248051023793,-0.5786300848973599,0.3350646919061278,0.15894365181541287,-0.3197694985288092,-0.09994844122969693,-0.48450381301570067,0.07090300420772372,0.3491890035720336,0.5802468946863353,-0.26826184467087355,-0.1377206578295875,-0.1624928168224386,-0.10771148081260273,0.14757622093661188,0.594127744300079,-0.572117584987548,-0.03746008527340274,0.31796431182114443,-0.026719452623105967,-0.4595873794456827,-0.11375570395711043,-0.5588931456108606,-0.35873776287895354,-0.14883076676631893,-0.13756695800333288,0.5575203892521885,0.45217867791677063,-0.17682079971782666,-0.3230035114770553,-0.030555356188823785,-0.2909401826954358,0.27047911250190854,-0.22344813712458084,-0.052672994374885755,-0.12669897669418678,-0.3863774542783687,-0.3279218770797091,0.2863295753354654,-0.03874456740884135,0.19839441232226293,0.06515360315399203,-0.05865306573339285,1.0,-0.08171030809233797,-0.6698336498780653,0.2828223825408057,0.08450524794469014,0.45309693282032887,0.0005856689774123656,0.2581889888465906,-0.05022498986971045,0.23212045079981486,-0.32492109044424194,-0.05848695575295696,-0.34376582494664,0.09998425689778788,0.4744645304038763,-0.3283616986829869,0.019242727457473383,-0.21323901564174896,0.29113904377306876,-0.39771322215883986,-0.3748492814011098,0.2121948620555974,0.3272973142364458,-0.34163943397616436
Red_N_L,0.32305336650796573,0.20635461411239048,0.37645585808128196,0.4341598250099506,0.521125253725814,0.3165584281779368,0.20075724012126228,-0.18171363871422067,0.5230440016455549,0.3447924226409652,-0.09954610109390821,-0.024744267931918713,0.15901713032206435,0.03631484010407081,0.4169278224176702,0.3459129792502223,-0.001959366480999848,-0.12845412165979864,-0.24348952304415644,0.244678076189253,0.3551435388772271,-0.060820983376706494,0.09147452903455171,-0.5511558523798452,-0.0027878346797852818,0.21014068835520497,0.08633339716532218,-0.052712569681820365,0.45181087413483906,0.5856859780451321,0.2518771695143499,0.3562667867628047,0.019480155261344615,0.2292020320370957,0.4115720065257647,-0.05090494786623446,0.3368896344510999,-0.2094897255709893,-0.027654315208855,0.42763317657895583,0.1920929382567945,-0.3830476051368947,0.5698437996823658,0.18955568585330382,0.2638554492494341,0.585140335678229,-0.19446113766228468,0.11732643798319198,0.2758599832641786,-0.3912721378461463,-0.23067263628350518,0.23184112198907603,0.15613498796546058,0.09736881405553485,0.3874411447520162,-0.04523888676285349,0.5439624398874985,0.2060860184674461,0.0604324753420609,0.07899842539011283,0.43685452963844684,0.4339372618513385,0.2325833772772027,0.6202629152423056,0.2346322145331753,0.6050251475916187,0.3974955408555752,0.16020515051672315,0.376212092004743,0.3262231177848441,0.19118509223658217,-0.10149026718406076,-0.2655510206149161,-0.14277810173367236,0.18343080314696306,0.0336146241559955,0.4078714018225924,-0.5312432278930446,0.6399198185035865,0.17878073285189058,0.12673769702050466,0.41837743108809705,-0.4463941511767741,-0.037902059654048845,-0.2677317130213876,0.1084061416899475,0.5526961680348488,0.2632633396176874,-0.01593742425103345,0.4890946064380451,0.17378200982464906,0.6068079081990521,0.3917374730899275,0.42709553406567047,0.4905524398665573,-0.08638188360298107,-0.08171030809233797,1.0,0.17405794737237792,0.03437268351093011,0.16569327330461592,0.27147927477293254,-0.08962422568638899,0.1544424812268773,0.4588247116870537,-0.27568147680344124,0.4835886097694619,-0.22344103025959128,0.46663813822812045,0.49956789294017634,0.31955834467536914,0.30377676538486165,-0.026043035247063192,0.055513235671772174,0.591868720761479,0.13095333260863753,0.13707223684913802,0.543997639306431,0.18106216164272879,0.16575518072681586
Cerebellum_6_R,0.24362489968883264,-0.6009169597749544,0.5532592447025849,0.023389949340640738,0.3735815958552492,0.4491679410098874,0.2222859602303564,0.5283366925878766,0.3976301283669829,0.6083706869532706,0.4091727696091825,0.12054298965531195,0.6574386167931845,-0.3125330502012838,0.14428434868551668,0.7329265902378677,0.35712831376486615,0.6378019079728536,0.5459043488092605,0.4751396472496503,0.04783145942851671,-0.21647307111442904,0.7421469632570373,-0.27730398394956546,-0.3774336399332332,0.6006949321019995,0.39842008017963254,0.45268771551834036,0.6436730293182451,0.5062250327060601,0.4790891710649459,0.5666189500794305,0.1840931480061734,0.5447038352051073,0.32228235067891375,0.2910579689180781,0.40296049318750676,-0.008000302650024325,-0.004853604340729396,0.6736238827551706,0.8089862039812499,0.14045947872621373,-0.3639150472225849,-0.4244273041393245,0.3325914129237665,0.5064213221583296,0.6763194896520281,0.46474195814183505,0.2677270265827954,-0.170221275236927,0.6692441328133852,0.7236363612763762,0.4665495063904882,0.4364913214784902,0.5898667933926197,-0.10605933104308336,-0.0667170741981912,0.4188553896716051,0.2943580803504076,0.5211643502660789,0.15253630270767526,-0.2789059486486798,-0.3803777043411693,0.45052593446431854,0.35286882709084594,0.38767325942153746,0.37750976917143936,-0.1817656736120978,-0.3952134094638875,0.7671364229212699,0.3018825115677703,0.17007064023392407,0.0997156624880861,0.7663576016685325,0.2335978185896392,0.7666157862809387,0.5793528586569064,0.11724930529992394,0.3788574826440528,-0.36440701672814146,-0.19956533645706892,0.26623190776565375,0.45442608956893366,0.06356066502534219,0.6048182996192947,-0.2536720891560312,0.5699478836145915,0.32322757170421346,0.3774697936861377,0.5936505665347468,0.33053242862173354,-0.14987140096867832,0.042949568532450765,-0.1678532497742747,0.12022698297990948,0.4387800725987098,-0.6698336498780653,0.17405794737237792,1.0,0.13120988769738293,-0.011375006865842606,-0.21342238864673718,0.32293734962854453,-0.06675117868414493,0.34576467194950145,-0.0949147093923966,0.5222665980525041,0.0004965374502806885,0.4601289250270071,-0.12449641232683416,-0.27746988651443827,0.5893187893905667,0.2932318810794254,0.6134366648229841,-0.21439457776790713,0.44707570476450476,0.5306957553234993,-0.043262026313957626,0.04024578493462181,0.6796473063556222
Caudate_L,0.39744027955136385,0.035384945562706153,-0.2674395302175143,0.6174460110638932,-0.2565444395232131,-0.2951140971189114,-0.3474278371283762,0.02949852195443205,-0.13887082792194272,-0.159989303896975,0.6174927580921019,0.6913229767362291,0.40733147588626445,-0.18863371724513753,-0.06898726594821267,0.3221258032394553,0.17691456790851795,0.042882381990269836,0.37299121834099586,0.4614460156904506,0.17247204436736696,0.27362615072293817,-0.08080726627177459,0.3342626588528312,0.10505093382393027,0.511553012636983,0.6250598328438977,0.44843002647931285,-0.1139100007931381,0.24675191019069329,0.5450696256531277,0.34971371417711183,0.4132024638182117,0.4857612222991058,-0.08036750799094021,-0.16346705201443223,0.22234013501903555,-0.15505830769613746,0.6455485842130508,0.02797292771376578,0.3877925415371191,0.5198116415042184,-0.18038490512979652,0.32810940000995525,0.5241542079400954,-0.021562183815163716,0.3310122243311258,0.34869508032561575,0.6372399263941892,-0.01480357518701977,0.46186998901210613,0.28010585528218024,0.4337747400544327,0.05388989976653497,-0.07435920946003861,0.5541590817362786,0.2174190391091615,0.10120945440607243,0.07764584503059313,0.032045170245878295,0.3130214633976339,-0.1165682906193124,0.3742714847957562,0.16656410034298424,0.46414050116529243,0.08412818254385071,0.32377263467005724,-0.37951378318915824,0.21090853354538144,0.30036816556256835,0.0024003175531511285,0.8506080119858133,0.5234860259355745,0.36838236139938146,0.5158620083568876,0.31298773752355596,0.04717851587788773,-0.1767108684591621,0.20180438944177734,0.0489570373016266,0.4890067418971951,0.13315835719644656,0.2020628302617827,0.25257220087503024,0.4118205297924922,0.40263418469710854,0.009239125760190961,0.7459941636141925,0.6638939883946086,0.12010763035969323,0.30676401949834375,-0.039249806535481484,-0.20977778476554784,0.5116155828701255,0.08717390545795686,0.648860008569567,0.2828223825408057,0.03437268351093011,0.13120988769738293,1.0,0.5712609978199811,0.4673026478209381,0.7910368255716484,0.042580030578092114,0.5663398973725284,0.5212017078458436,-0.034249846793505304,0.12382306744019983,-0.14803498250114794,0.06424604948285319,0.2540081610524009,0.16963876385838547,0.6303865464359872,0.3184766995655317,-0.1436813808274968,0.2890176403663617,-0.04216814371143896,0.2845043171796553,0.598163790231336,0.3919708179783383
