,Heschl_R,Temporal_Pole_Mid_R,OFCmed_L,Thal_VL_L,ACC_sub_R,Red_N_L,ParaHippocampal_R,Frontal_Inf_Tri_R,OFCant_L,Cerebellum_Crus2_L,Olfactory_L,Parietal_Inf_L,Thal_AV_L,Putamen_R,Frontal_Inf_Oper_L,Cingulate_Mid_R,Thal_LGN_R,Thal_IL_R,Thal_VA_R,Frontal_Sup_2_R,SN_pc_R,Frontal_Med_Orb_L,Vermis_6,SN_pr_L,Thal_VL_R,Thal_MGN_L,Thal_PuA_L,N_Acc_L,Temporal_Pole_Sup_L,Occipital_Sup_L,Calcarine_R,Cerebellum_6_R,Thal_MDl_R,Thal_MDl_L,Putamen_L,Postcentral_R,Raphe_D,Vermis_8,Rectus_L,Temporal_Sup_R,Thal_MGN_R,ParaHippocampal_L,Frontal_Sup_Medial_L,Cerebellum_7b_R,Cuneus_R,Raphe_M,VTA_L,OFClat_R,Thal_LGN_L,Thal_AV_R,Vermis_7,Vermis_3,Temporal_Inf_L,SupraMarginal_R,Pallidum_R,VTA_R,OFCant_R,Olfactory_R,Precuneus_L,Thal_MDm_R,Cerebellum_3_R,SN_pc_L,Cerebellum_Crus2_R,Thal_PuL_L,Precentral_L,Paracentral_Lobule_R,Temporal_Sup_L,Temporal_Inf_R,Thal_LP_L,Caudate_L,Thal_VPL_R,Vermis_10,Frontal_Med_Orb_R,Cerebellum_Crus1_R,Amygdala_R,Pallidum_L,Thal_VPL_L,Rolandic_Oper_R,Thal_MDm_L,Thal_PuM_L,Cerebellum_6_L,Angular_L,Heschl_L,OFCmed_R,Paracentral_Lobule_L,Fusiform_L,Cuneus_L,ACC_sup_L,Vermis_9,OFCpost_R,Occipital_Mid_R,OFClat_L,Cerebellum_7b_L,Thal_Re_R,Parietal_Inf_R,Temporal_Mid_R,Lingual_R,Precentral_R,Precuneus_R,Cerebellum_9_L,Hippocampus_R,Cerebellum_4_5_L,Rectus_R,Postcentral_L,Supp_Motor_Area_L,Frontal_Inf_Oper_R,Vermis_4_5,Cingulate_Mid_L,Cerebellum_3_L,ACC_pre_R,Frontal_Mid_2_L,Fusiform_R,Insula_R,Frontal_Inf_Orb_2_R,OFCpost_L,Occipital_Mid_L,Hippocampus_L,Cingulate_Post_L,Frontal_Inf_Orb_2_L,Thal_PuI_L,Vermis_1_2,Lingual_L,Cerebellum_10_R,Rolandic_Oper_L,ACC_sup_R,Frontal_Mid_2_R,Cerebellum_9_R,Cerebellum_10_L,Thal_PuL_R,Cerebellum_8_L
Cerebellum_Crus2_R,0.0074039612451891595,0.23330400102259505,0.07232482835863041,0.02115410520978885,0.02940147828421906,0.13707223684913802,0.14501661803601426,0.3308482702177357,-0.10460507744330767,0.42067505702905644,-0.3449511138288487,0.4446103240272324,-0.07140360237015485,-0.0008664347038482763,-0.10524886159218723,0.26466506354077624,0.26311843562961484,0.47620521095693313,-0.21585424247699175,0.05475566532731465,0.40394529376555927,-0.2637220052760201,0.33490359925783997,-0.12637197498190705,0.1576840816974962,0.2330456388813554,0.1359210234759478,0.07355303219871417,0.10077635178939218,0.5032553115613343,0.6170240487297625,0.5306957553234993,-0.07218734549406167,0.023381296506222303,0.024005226316043342,0.4338376002839102,0.19600882181134574,0.34082992693611686,-0.25068097961125174,0.3376992066135703,0.10234142927111704,-0.10985172162518901,-0.03653722676875938,0.1998871142624232,0.5699613213544283,-0.0030157516651279853,0.08517830432948033,-0.06642846610769992,0.2707479842509787,-0.3036859933559042,-0.1032423083572597,0.09544676495505684,-0.0392860765825633,0.40863598558834197,-0.14751454369304698,-0.02171269121871947,-0.07975940692025998,-0.02457344120054518,0.3220451005219103,0.062466404824035884,0.07536931823973757,0.040619192115027306,1.0,0.43630993550774577,0.28701169407463656,0.22507544983110483,-0.12817303784448428,0.39937837867296105,0.1375811394436787,-0.04216814371143896,0.4149664100966999,0.5494194119485689,-0.21443103911074385,0.48201372730615955,-0.09367706901277043,-0.04256969414176822,0.4203652387233669,0.27538850139336246,-0.023592048244109518,0.08215620609442169,0.39287442587296173,0.34009827615764826,-0.05071982642045976,0.02471041471010254,0.303846512069763,0.2184543495581166,0.5233594024964277,0.005971855256433383,0.4052243814901679,0.2652359130158895,0.5729588502228685,-0.08822884613897523,-0.3501762491275751,0.16882477532473014,0.3348497415346765,0.5343147494458116,0.5775000712082401,0.1525795726438994,0.38670706273449434,0.3682269785556005,0.10370831139775122,0.31144854923127246,-0.03929316863310116,0.3856612297349607,0.23908579700917595,0.5025297592364325,0.37964794342039754,0.23645173319088195,-0.1659764691486351,-0.1734089772119889,0.2610124005077411,0.4893162409379743,0.4368545524907459,0.095028355400782,-0.02233514214998158,0.3306244174889664,0.11289268100568622,0.026627905371185735,0.26882522440785606,0.26873703494456685,0.2731202442394765,0.5265943315248879,0.15680000452838627,-0.1261061022071863,0.26625839496237647,-0.011855604515717285,0.2800058026234108,-0.01833862641378811,0.13682649889429307,0.4617235843660739
Thal_PuL_L,-0.4056006952359479,0.19856830147242688,0.031909393394465885,0.07980950016817771,0.07494879907861936,0.3931678949412944,-0.1417290104204986,0.0020519921921296636,0.007292539928286741,0.520245781700212,-0.4391155430433193,0.31274396083700784,0.1422445297759884,-0.19947860072968396,0.02784928141118254,0.34014356741918944,0.16057097310433602,0.30402003620500173,-0.1680935522445051,0.03559789875455931,0.0885174195341895,-0.07149477912671211,0.38461806470801513,0.15903833134750395,0.1793760078703914,-0.07363453208133774,0.4208217828796682,-0.36020027971052676,0.09779629802602276,0.44920616728358437,0.49500189197764866,0.3758491929729217,-0.03847971323819319,0.23675484315053452,-0.1664301572963892,0.3595522843954051,0.28138629378994945,0.33314333382346273,-0.1145232912143717,0.006803084416289404,0.1288616264568547,-0.1504453556318618,-0.10635099057581417,0.24994337924990986,0.5537898913652487,-0.005260585358279975,0.014633408201526208,0.38138205845163287,0.3740139847362519,-0.42616527246297886,-0.2744181761801121,-0.04377226947431788,0.2659320523977504,0.4576615117766974,-0.22535587716698818,0.3012391550412236,0.2900018953026289,-0.2451282657666103,0.3450043865938891,-0.07697643570027381,-0.15546256198839306,0.3345120200286911,0.43630993550774577,1.0,0.19782549543943817,0.21990299711816705,0.11428551212011885,0.0709665014825953,0.34265062385538614,-0.08748433681414662,0.30392120585777554,0.5130975744261954,0.013271221436962213,0.11120698568743517,-0.21264402686837444,-0.0937342573709889,0.567149771202435,0.01368218861241726,-0.11400454674138327,0.22735439078051856,0.6257544140191296,0.4514429750395203,0.1072564886815825,0.22186333327216215,0.28003197060123103,0.34718991944704886,0.6139135696098972,0.15655390821421783,0.2468731905093444,-0.30313906248906536,0.637101267865377,-0.36976210443253765,-0.16008352721768795,-0.027209270063021988,0.46937271055781643,0.28158935658540785,0.40539984940308826,0.14984396407353162,0.306075628029347,0.5119756044716047,-0.11589997114362074,0.2654556150160651,0.12442321476526196,0.1924292084316901,0.2079041870033214,0.3134459934109534,0.3760216031665426,0.2520670761271601,-0.05781121996150245,-0.31512839408768145,0.10238665628785662,0.10885016116696575,0.12488323588101964,-0.22774779897169484,0.1473202886014143,0.45105777809003844,0.11959532890083374,0.06455100089647786,0.01005435994406393,0.3178240374208923,0.3172441811705178,0.5839042227155032,-0.1448409040277583,0.04686887482071527,0.09135546861723406,0.04249523337127311,0.4383183585613763,0.004814143713166564,-0.08347063242951384,0.2890982569057952
Precentral_L,0.5282531292416184,0.14106138927799725,-0.0832889899383524,0.5720235152025612,-0.10853821164888797,0.13733543209205185,0.8052881211031713,0.6775536590316319,-0.15219045728994404,0.1360734211858378,-0.00676531826986419,0.6872074936064473,0.06168101103148867,0.5970660892420979,0.4085038625469958,0.6616048889316837,0.527653725674728,0.6253092482217338,0.3621481181217988,0.6731572434954939,0.4330799189409909,-0.281380354257573,0.2878231488645798,0.18597703716454772,0.6850292059913093,0.587619365997712,0.45592476067152526,0.33243159993991356,0.02683064854388209,0.30265571511875067,0.5123312625471954,0.6247116276237575,0.38473306332402785,0.47980810925629924,0.5791899271733718,0.8072473770746483,0.6354997447096377,0.17915980873913748,-0.28360488256601046,0.547654112716,0.40982327738848257,0.5768699788614513,0.39859789971502385,0.10856190903188936,0.3622891188647695,0.4494275675096127,0.2147556760926263,-0.12642701385717803,0.5354652778203911,0.4079239153514014,0.0009970303404447265,0.8105833463959959,0.3223820321650875,0.4952202648306158,0.5654838874271341,0.12958053844693437,-0.15758128906015104,0.29978246245039547,0.7714168507066655,0.5807168222072346,0.5539698719902155,0.1270624208643099,0.28701169407463656,0.19782549543943817,1.0,0.8142711568245414,0.08024331810949802,0.42134228763714365,0.4162785837344547,0.5548222890224975,0.7111302217836478,0.031102751715506013,-0.2524876889303255,0.2679017801728441,0.32760846209796207,0.5572865717459528,0.5101445459807411,0.7022256842003644,0.567987622089944,0.42430818838054624,0.42762775079340665,0.41456437833770193,0.29387900019814567,-0.15102969410518416,0.833931052626042,0.5620117523884006,0.15150194407602718,0.4081329923734298,0.015152991714543923,0.45377664636962134,0.1451377061331278,-0.006872831945732754,0.20234671104780802,0.1424254728047362,0.3439817872580614,0.3745183397648197,0.6465395975335533,0.9264559059182668,0.8130280215194204,0.23594840986557178,0.7882282586498689,0.7982089034305071,-0.21083898697641335,0.8739267470678694,0.8777601056019506,0.7016320467214863,0.7560747581717987,0.7005544816668609,0.41889133337174983,0.14836067774222828,0.795989079986131,0.7597440813458759,0.5930229694731932,0.5147575246973093,-0.09649411856216658,0.09143271812360743,0.7749614175646179,0.5886486739686153,0.14133178316641423,0.44518144282515343,0.7537996745945769,0.47113692351269737,0.5248574587127705,0.1417451794149529,0.5550540261091116,0.6191109287849291,0.3812871273562323,-0.12465329979200142,0.34093874018313164,0.4736035199868293
Paracentral_Lobule_R,0.322329159950415,0.19727840711300368,-0.18682440368500333,0.6631771823666252,-0.15668312422632485,0.15901713032206435,0.6813660026483835,0.5503115689071127,-0.2449128441408691,0.17930519592773841,0.051620275635023284,0.7051115251776086,0.05739140245845619,0.4345881919600856,0.24778262510040483,0.5583124315124856,0.34778925703302405,0.41896844270474454,0.3646984344523497,0.3630325186567468,0.34745979003413113,-0.42181303609218673,0.2586504949339294,0.10656390809122827,0.6953752666953383,0.5227415791118332,0.5866463932952665,0.30254657786247047,-0.07432425696327133,0.2932254436701303,0.38015670487253034,0.6574386167931845,0.3747146294707391,0.5589597512130252,0.5140019439902656,0.7813189032266415,0.4576005006293068,0.184894192484344,-0.3805775682597213,0.40402733330772245,0.3870343061833783,0.34048952711108704,0.029949265339240323,-0.03521291065782309,0.39011322059082143,0.2232039271863438,0.11468966354905612,-0.0838248593083384,0.5008692367795332,0.3462456929645766,-0.06167952736255669,0.661693194680994,0.4328761030507589,0.4571085706923819,0.46851139622951465,-0.07074761513199508,-0.13574543191041874,0.21262547094501213,0.894406927426446,0.5546870491566858,0.4077555052460034,0.18309223297285945,0.22507544983110483,0.21990299711816705,0.8142711568245414,1.0,-0.02379384831191968,0.2454623998230877,0.3254321252456534,0.40733147588626445,0.609912569492328,-0.000915520817845553,-0.39432170979971115,0.047137076258012424,0.20373900501652972,0.47106057648589855,0.46747830699158427,0.5656141479335104,0.44476938110582515,0.5113969040044072,0.4037499399292246,0.5264357108944876,0.27765715105787947,-0.1367426553077929,0.9163508690334868,0.591716080714127,0.09354862317395153,0.2657489009040857,-0.05605486211163434,0.36645009448766636,0.13799523212915868,-0.1949228320508146,0.19356667604448574,0.11086452887186232,0.37489149575466263,0.21560554476614724,0.4288699492738161,0.7615568996831827,0.8528938926057128,0.044467391588017456,0.6201504673502632,0.8281490032281581,-0.23641260103445713,0.7935063225943686,0.7563062917349287,0.6159558746511994,0.820204658319204,0.6252021886018568,0.4348108801258366,-0.05841720085176215,0.5447986906638849,0.6409447030523442,0.40786144188635964,0.33929500815785485,-0.21081746250859362,0.14301249178626985,0.6209730519392042,0.7248998476223459,-0.21531718693602336,0.45895532919557674,0.7475631867970609,0.31926330045141926,0.38491839384073967,-0.08995310591690588,0.4496217091312244,0.417017443054338,0.4623035283925496,-0.40724686643430835,0.2921993600210373,0.3008259120338465
Temporal_Sup_L,-0.15141947698985372,0.05161780782555828,0.5092028058589881,0.21615987723408156,0.3066588623358354,0.376212092004743,0.012585522093913826,-0.4890152637906069,0.3672182055660724,0.22470858839789007,0.3068167817174855,0.051979010110042995,0.07595487202995925,0.2114204951175758,0.7923166287594678,0.4358305945488378,0.03683241336097226,-0.0657882996411964,0.13660268995366223,0.4802546386326556,-0.3557037141759552,0.7366103096762739,-0.2919964578971437,0.6082418862857357,0.0779766531060889,-0.15492553946171608,0.19337270216812422,-0.07216885267465602,0.1241125068613288,0.20426400367150732,0.09069347611468066,-0.3952134094638875,0.3175156624736238,0.27645769886894017,0.28305995018136304,-0.13637720907512138,0.19479522346616213,-0.25231280619376967,0.679534878516103,-0.6213596017150019,0.27921972274158346,0.5186671013325209,0.5315989791269341,0.1191665068130072,-0.03191531350781869,0.3772849032736725,0.11144090472565414,0.6727084766092813,0.5756924065402271,0.12598904519791476,0.16804630255790928,0.24221188193622264,0.6177904663896018,-0.2580404936555373,-0.12366130468360194,0.3275829879371013,0.6989110047549872,0.0028220866716423014,-0.08466685243905189,0.16169787408676603,0.35566907159376177,0.5897868902014406,-0.12817303784448428,0.11428551212011885,0.08024331810949802,-0.02379384831191968,1.0,-0.6219143481272081,0.22037376202952336,0.21090853354538144,-0.07735727092768173,-0.11096006200132028,0.7131040732202579,-0.538249232525673,-0.23528985278784578,0.025443814760522303,0.18486423479234132,-0.29034082378399784,0.210460463990959,0.3357176542842254,0.3119736114335037,0.28714231555602177,0.7218426890397177,0.2733745474934276,-0.1865314725999716,0.5260762696749678,0.16065408268862486,0.5828498583450932,-0.2467180342133569,-0.3625005871195422,-0.19650696663087536,0.49646566478179444,0.41900805249875256,-0.2384840076582535,0.135251826298433,-0.5708707729754698,0.03115543522411839,0.2120135697094896,0.05181214681983798,-0.1672166635591144,-0.027503352813418862,0.2557383267701939,0.48064193807480465,0.03278493558886135,0.27799791054426864,-0.3205185862365067,0.08854062897913233,0.42218348983897835,0.6097913150860563,0.09947100068920468,0.025081747987662432,-0.3421093143759523,-0.47784197844061244,-0.39595619910648555,0.3970573308374049,0.3691318683287818,0.3895125353843281,0.08378392086972541,0.24754658064843177,-0.01105833672674262,0.07132710651887735,0.3748439060845784,-0.41672899149438947,0.8744066155368542,-0.13524566224184506,0.4395880848385833,0.03517545391067728,0.5198179902853842,0.17351868289769104,0.17363298578857583
Temporal_Inf_R,0.4887256724713677,-0.15722160454835687,-0.22032479474148448,0.016476200069130517,-0.3222378857184409,-0.3615138620290445,0.37114483879528803,0.8230694365071477,-0.33521515836595894,-0.17346049188561205,-0.3673879267632932,0.2806531470468722,-0.03763689018380339,0.24140795868790046,-0.2498110964228928,-0.00011695092128494458,0.25727439143550923,0.6066312766195057,-0.0007035676312243277,0.055763871810096816,0.6956466858929125,-0.543569566195754,0.3760601002709735,-0.2735796828736565,0.29755675104104967,0.31266688588531394,-0.18793509179891735,0.13839705296565374,-0.15979378462397606,0.07404765052250947,0.3360719274397799,0.5873782366198795,-0.1206092265436678,-0.11712797016917333,0.04632092494549258,0.3970188589502327,0.2077379611651499,0.36866858308147393,-0.4962630173798328,0.9242389846973982,-0.04505403245282336,-0.057367574054731446,0.042148544343173985,0.03144922614126201,0.22589448483371144,0.0749654144570238,0.253066203659065,-0.6556637999275529,-0.22499219541181478,-0.02177457099454663,0.04890693171947919,0.24503068444119072,-0.5740322369792263,0.4536291800279249,0.3771489414114253,-0.05662550672517546,-0.6503906083644504,0.033963612718305086,0.261338316226878,0.06768257561616857,0.020330256858650097,-0.41429722720058837,0.39937837867296105,0.0709665014825953,0.42134228763714365,0.2454623998230877,-0.6219143481272081,1.0,0.027656115565546792,0.24688025376408881,0.5383619506915601,0.2917330705370192,-0.5306303116405057,0.8389797143436459,0.40834916671199395,0.14981111414689743,0.14793913898889355,0.729331827006496,0.13516189498896874,-0.13609170188657574,-0.008376007005180694,-0.0790078615704847,-0.4587740083060788,-0.31417252770382015,0.3983382163683774,-0.2925849885561201,0.06391412660865137,-0.10913684486491768,0.5242206086401308,0.5931816375423004,0.3252844328362228,-0.17455658068868377,-0.41086421780836063,0.3154052267168492,-0.011942944801618047,0.8627981729699525,0.4681767916578457,0.2809535211560369,0.2674614781076399,0.525429807237654,0.45384130096012787,0.07526931121574094,-0.3377782510691118,0.39853482415155805,0.19804108654497962,0.706515761232924,0.17251351461533224,0.050031342959998955,-0.46758124270404255,0.19948826395292824,0.5114809842517797,0.7741717749243212,0.8752983897560119,0.7442398209662248,-0.09173816638802354,-0.22098423890551633,0.053780619778876756,-0.026296606003577073,0.26567458049789794,0.07193044327324813,0.2145217440439588,0.07770208494055983,0.6904721190988389,-0.35535004029909345,0.5625523726391652,0.10312480057806547,0.026236797873242273,-0.027031827933054562,0.08764863415572621,0.16433934773398487
Thal_LP_L,-0.01058696790478538,0.3519423108828955,-0.006061495591451623,0.044894565537478566,0.27544385950481765,0.19118509223658217,0.34083471952479133,0.04942972865476206,0.2301455976544342,0.38779232757815807,-0.15312618887193413,0.4657268602745401,0.21866942379574614,0.05749408003054831,0.271706242923184,0.48029126854075366,0.25834025731847066,0.44343916257222127,-0.04259191323607243,0.3937035953948918,0.0011839223290555662,0.19351993505849913,0.25890780065664076,0.061371667827737675,0.18374144480279522,0.056672078065003274,0.4745804311661916,-0.25647744016432017,0.17834205656453447,0.506473813358204,0.29999916839551305,0.3018825115677703,-0.15556170076215622,0.09473628507239126,-0.009039761307177397,0.4492789135495038,0.2294123502215533,0.08798402731175162,-0.008242116918701489,0.002434660280993337,0.11803177341515653,0.294527671763851,0.3930336627709066,0.2566324476679706,0.4040756917471294,0.21006616922110183,-0.09505459231325421,0.3261986477701587,0.38878162860066734,-0.006504160278738667,-0.1427374961830255,0.33585619336559436,0.43813846981793075,0.34102880529989427,-0.12757955043197153,0.3792560552216463,0.3248688330961894,-0.05863945105403401,0.4030040312760646,0.1096281718743209,0.28971806714865705,0.13888292282301032,0.1375811394436787,0.34265062385538614,0.4162785837344547,0.3254321252456534,0.22037376202952336,0.027656115565546792,1.0,0.0024003175531511285,0.3044866047979768,0.3185843840378093,0.22848692493691047,0.03160201899322634,-0.2517155629933663,0.060761023673746625,0.30317360121690723,0.10219354863916202,-0.018332371448449628,0.3729217405435087,0.6114487671284637,0.4727007248043405,0.19547831171822436,0.3407363798484964,0.3569250517577289,0.538351749121825,0.5076490432532158,0.24105663885578013,0.12409967006246461,0.015811293925868018,0.36740653195526696,0.13927005329467404,0.014427756175441009,0.12912265758001878,0.5364246058247593,0.15596101352784447,0.4208145788670155,0.37072919314998565,0.4387894253812659,0.3379553978888831,0.147936477683369,0.48240853964189956,0.1762733991013682,0.37475118875882263,0.5282273655044463,0.22211150090651838,0.5236470865863533,0.4582000900313442,0.24472888112496394,0.0647425380622026,0.2646090238781321,0.28173318304944994,0.13285623356428983,-0.09161884877237368,-0.13778807440322086,0.45740689958865893,0.28592011377857335,0.3202238849721729,0.06860000540846166,0.14738262321284068,0.24916294947713935,0.49408724364358186,0.06939799906726125,0.25802471833421436,-0.1177053022195409,0.3116516958704163,0.3550571283203909,0.21191995816847803,0.16535568544501547,0.33352129462217156
Caudate_L,0.5198116415042184,-0.3474278371283762,0.2540081610524009,0.7459941636141925,-0.18863371724513753,0.03437268351093011,0.44843002647931285,0.46186998901210613,-0.1165682906193124,-0.27150595540818534,0.25428182380198455,0.17069144130128602,-0.01480357518701977,0.6913229767362291,0.5293824967985166,0.3138784899076463,0.32377263467005724,0.3184766995655317,0.5212017078458436,0.598163790231336,0.3164794850913297,0.035384945562706153,0.02797292771376578,0.4890067418971951,0.648860008569567,0.34869508032561575,0.16656410034298424,0.4132024638182117,-0.20977778476554784,-0.14803498250114794,0.12010763035969323,0.13120988769738293,0.5712609978199811,0.5663398973725284,0.6165741666445684,0.28010585528218024,0.5241542079400954,0.10120945440607243,0.17765438074574166,0.33825748330266814,0.25257220087503024,0.5541590817362786,0.4480281561092972,-0.15505830769613746,-0.1139100007931381,0.5173626962502621,0.4773168212471122,-0.1436813808274968,0.3130214633976339,0.511075616330273,0.27362615072293817,0.6303865464359872,0.08717390545795686,0.032045170245878295,0.6493575489261674,0.042580030578092114,-0.046909252767673694,0.12382306744019983,0.30036816556256835,0.5158620083568876,0.3588775808515286,0.2174190391091615,-0.04216814371143896,-0.08748433681414662,0.5548222890224975,0.40733147588626445,0.21090853354538144,0.24688025376408881,0.0024003175531511285,1.0,0.511553012636983,-0.2951140971189114,0.03686733219119087,0.02949852195443205,0.5234860259355745,0.46414050116529243,0.24675191019069329,0.4118205297924922,0.6947637723528572,0.39744027955136385,0.009239125760190961,-0.034249846793505304,0.2845043171796553,-0.37951378318915824,0.3877925415371191,0.20180438944177734,-0.2565444395232131,0.6174460110638932,-0.16346705201443223,0.2020628302617827,-0.2674395302175143,0.026960064440459786,0.40263418469710854,-0.1767108684591621,-0.08036750799094021,0.042882381990269836,0.16963876385838547,0.6250598328438977,0.3221258032394553,0.05388989976653497,0.6638939883946086,0.34971371417711183,0.0489570373016266,0.3919708179783383,0.4337747400544327,0.31298773752355596,0.24659899708784375,0.4265786750872689,0.3561844872363494,0.3342626588528312,0.6174927580921019,0.36838236139938146,0.3310122243311258,0.504846756538025,0.4673026478209381,-0.21856926038105595,0.6372399263941892,0.30676401949834375,0.18713898110295046,0.09974894457638027,0.4530955663562612,0.08412818254385071,0.37299121834099586,0.32810940000995525,0.6431285767994718,0.6455485842130508,0.04717851587788773,0.10505093382393027,0.24952928637284286,0.07764584503059313
Thal_VPL_R,0.3954096661058315,-0.04002162177367511,0.009533996418608581,0.5543295495299828,-0.2242500901493291,0.21014068835520497,0.5833917951274703,0.6656951543647804,-0.09991661388064706,0.14737225145198957,-0.07569398635987616,0.572827852782669,-0.12358150473799263,0.5139070193024409,0.2762986676815161,0.5475859375020721,0.5207382782603877,0.663422050069952,0.13302566967092966,0.4451840394541833,0.6272663525112471,-0.302672424900727,0.40394766439409063,0.12115871787100704,0.571085435862556,0.45542592479640015,0.4023061831468818,0.23612980156007035,-0.09817667160266416,0.43124458063450766,0.7142943404591344,0.6006949321019995,0.3743609708725127,0.447583551420164,0.4008561793913229,0.7367108611011215,0.48347742909276925,0.3749354446095895,-0.22621334480664446,0.6119074093110886,0.34216044933494555,0.306097701960736,0.21561763880722848,-0.04230516540174283,0.5797504874884234,0.35053991852053523,0.29498709778030224,-0.17517703666876647,0.42885371996836563,0.19872816397224868,0.18029846393819338,0.5652152069632235,0.06529602626967808,0.5811907284516611,0.4113591502676749,-0.009540207014437202,-0.1222082122759909,0.052384453052398916,0.6792900683702943,0.5740045303321557,0.417205521630291,0.1581958708774274,0.4149664100966999,0.30392120585777554,0.7111302217836478,0.609912569492328,-0.07735727092768173,0.5383619506915601,0.3044866047979768,0.511553012636983,1.0,0.299195100111472,-0.25452734605050303,0.4092171943567135,0.3228775852736339,0.36331313957885436,0.6486719846610768,0.5670635262273469,0.4666308356648463,0.3978673825018937,0.4161031767222047,0.35639656721196367,0.14727024748817977,-0.238138006626894,0.6701713293561367,0.4110199924194714,0.3898411737683854,0.4624687343116259,0.280496165379685,0.3387260864682813,0.44302620049589225,-0.0593800445745274,-0.02169570587898023,-0.01986316350362512,0.43216233598309295,0.6135671719518421,0.7129281215294156,0.6171688362998234,0.7034063463072164,0.37104482036692044,0.6821144112857727,0.6402642505551193,-0.14420163498898428,0.6530256441350917,0.5734312024682336,0.7670184248688935,0.6390246984357006,0.6196619584746079,0.15171577254652718,-0.05750580547221726,0.6143687008740252,0.7646140897372243,0.663339661008971,0.39581720085612987,0.0970290038704557,0.18896145732574796,0.5891092056963075,0.3686611020416633,0.22347378567765203,0.47058975369567185,0.6718515546805518,0.5684550921316469,0.4837811481728336,0.03607851010426878,0.7031567979604023,0.37460430316980725,0.2962382140690901,-0.007278797418475078,0.49622839439701877,0.308056078294989
Vermis_10,-0.4029653390307481,0.1586773308950609,0.01442890912567234,-0.250472337914208,-0.04968468692896513,0.3165584281779368,-0.14096200095821315,0.1389868236506393,0.026688671534221893,0.5096367363491383,-0.5091843136348982,0.38222351823982803,-0.2402703251979505,-0.34489458436139464,-0.1511794848696684,0.06953977307684632,0.12987763528599439,0.5146833969314082,-0.6104159546324509,-0.2155785047526124,0.267962488883424,-0.10074494061790201,0.44439907458923117,-0.2553856151603014,-0.16117444125967045,-0.11574294705064914,0.1631510163277337,-0.3593854761203979,0.11047376164270353,0.7134922105343369,0.6401212035188815,0.4491679410098874,-0.41848466559431297,-0.15428884792120942,-0.444011566554082,0.2497259482903958,-0.036769481578296896,0.37761259904069183,-0.16948100814202602,0.1376409810807407,-0.17128446406164918,-0.45183467972015784,-0.16640386362695495,-0.018699652449157115,0.7201303797354769,-0.24955829501116567,-0.015678250665791985,0.13042429518766344,0.06533569126454564,-0.5509449388919139,-0.1831381587865369,-0.2641569255361072,-0.06504506775236613,0.29395064620421646,-0.5303339141596572,0.03824717343920678,0.06833172785323995,-0.44958726746887073,0.17048234047021424,-0.24573402460010133,-0.24307466189483595,0.045761724589742876,0.5494194119485689,0.5130975744261954,0.031102751715506013,-0.000915520817845553,-0.11096006200132028,0.2917330705370192,0.3185843840378093,-0.2951140971189114,0.299195100111472,1.0,-0.06471810692057578,0.49861400219754487,-0.467890676341844,-0.2290014145956581,0.40138848760851736,0.07024608135298842,-0.4011334476650158,0.027366808690995097,0.5097941715076999,0.44360795727588603,-0.09422670792221562,0.08451571683261186,0.15931157296299536,0.16528080825907354,0.753482631277561,-0.027932752695614658,0.6581938641528824,0.0244775638270234,0.8263418586789918,-0.025496176763396838,-0.6738075914420285,0.02215644402220632,0.3444985852536495,0.5251228842195306,0.5948730718744688,-0.1616132231688404,0.269334146538931,0.45230149906083533,-0.29654710318112965,0.04893661314460182,0.02091749174707157,0.1829979878408894,0.0048944453560455905,0.42794671319464045,0.26925473330757693,0.03567228179910675,-0.3712218681583809,-0.30860575745373175,-0.05415126087780813,0.22501086199320106,0.31988991305064846,-0.1647802292332404,-0.003227445924395595,0.6509729596470992,-0.25686131230883014,-0.22143892422964379,0.1866587253787001,0.28107595429913196,0.0447721729738379,0.6007547361666362,0.03227085032338807,-0.10665721800428872,0.12122225224831192,-0.31660815047714336,0.3029444334073789,0.1379214805589741,0.2072057195503728,0.06779951741079314
