,Thal_Re_R,Vermis_4_5,N_Acc_L,Caudate_L,SN_pc_R,Occipital_Sup_L,Thal_AV_R,Heschl_R,Cerebellum_Crus2_R,Cingulate_Mid_R,OFClat_L,VTA_R,Thal_VL_L,Temporal_Inf_L,Vermis_7,Precentral_R,Occipital_Sup_R,Vermis_10,ParaHippocampal_R,Fusiform_R,Cerebellum_9_L,Parietal_Inf_R,Temporal_Pole_Sup_L,Vermis_9,ACC_sub_L,Cerebellum_3_L,Thal_MDl_L,Thal_PuL_R,Cerebellum_8_R,Postcentral_R,Thal_PuM_R,Frontal_Inf_Tri_L,Cerebellum_7b_R,Paracentral_Lobule_L,Temporal_Pole_Sup_R,Red_N_R,Putamen_R,Thal_VA_R,ACC_sup_L,Frontal_Med_Orb_R,Amygdala_L,Fusiform_L,Angular_L,Cerebellum_7b_L,Thal_LGN_R,Cerebellum_6_R,Hippocampus_L,Thal_PuI_L,Thal_PuM_L,Insula_L,Temporal_Pole_Mid_R,Frontal_Med_Orb_L,Pallidum_L,SupraMarginal_R,Hippocampus_R,Cingulate_Post_L,Precuneus_L,VTA_L,Thal_AV_L,ACC_pre_L,Thal_MGN_L,Frontal_Sup_2_L,Frontal_Mid_2_L,SN_pr_L,Olfactory_L,Amygdala_R,ACC_sub_R,Frontal_Sup_Medial_L,N_Acc_R,Parietal_Sup_R,Parietal_Inf_L,Parietal_Sup_L,Putamen_L,OFCant_L,ACC_sup_R,Vermis_8,Calcarine_L,Rectus_R,Lingual_R,Cingulate_Mid_L,Thal_LP_R,Thal_PuA_R,Cerebellum_8_L,Cerebellum_10_R,OFCpost_L,Caudate_R,Frontal_Inf_Oper_R,Thal_LGN_L,Frontal_Inf_Tri_R,Thal_PuI_R,OFCant_R,Cerebellum_Crus2_L,Angular_R,Thal_VA_L,Heschl_L,Thal_MDm_L,Postcentral_L,Thal_IL_R,Thal_PuA_L,Supp_Motor_Area_L,OFCmed_R,Calcarine_R,Lingual_L,Frontal_Sup_Medial_R,Rolandic_Oper_L,Thal_PuL_L,Thal_VL_R,OFCpost_R,Temporal_Sup_R,Cerebellum_10_L,Temporal_Inf_R,Cuneus_R,SupraMarginal_L,Cerebellum_4_5_L,OFCmed_L,Rectus_L,Thal_MDm_R,Thal_IL_L,ACC_pre_R,Cerebellum_6_L,Temporal_Pole_Mid_L,Precentral_L,Thal_VPL_L,Cingulate_Post_R,Cuneus_L,Thal_Re_L,Cerebellum_Crus1_R,Thal_MGN_R,Red_N_L,Thal_VPL_R
Frontal_Sup_2_L,0.31646384548410467,0.13242064889740518,0.3793809816749028,0.7758080388830294,0.24180482122148492,-0.38287334396145395,0.04781633715242617,-0.14847181863677864,-0.16977716582161292,0.4344922685785736,0.768848659966609,-0.15326540752172002,0.5490920211527628,0.5807707718540258,0.556525309397544,0.21415035535964166,-0.3470530315949499,-0.6408338302996944,0.5143519156476906,-0.4646834169755478,-0.5058148461298825,-0.2318850138952207,-0.49873248564173756,-0.4950874579692111,0.3753827011340154,0.36535991121158523,0.3495274296311342,0.16468978236127652,-0.5650486218254428,0.08417668606363726,0.02927718160254943,0.6606026594807716,-0.4149990358321046,0.42094147167679014,-0.7532199057407519,-0.2522026319776414,0.3076320235511495,0.4611208447014442,0.5665186257389874,0.6118896794291837,0.6868632015046193,0.3999276877144979,-0.26363015849918353,-0.2643006744780176,-0.4271509807287408,-0.5005995246435848,0.6547830669097587,0.04374480068840907,0.25922477250884907,0.5992111897953809,-0.5677880446527882,0.6856545148224579,0.38514023242936496,-0.491416633293623,0.3053504332653557,0.31324394589177107,0.1547658592530136,-0.5224785242873796,-0.2425279417749966,0.7599652465825453,0.22896068992780821,1.0,0.8397308371857983,0.476467446020239,0.4786247088055432,0.5286208516199591,0.1720782806857993,0.8485722662912872,0.18567985051052605,-0.15646629154144565,-0.013306824576556606,-0.16856800258891766,0.51243461444413,0.6731578358051526,0.3433242195179194,0.10663913672950685,-0.4316515796104678,0.5246606312965937,-0.5810137681433457,0.49060406342643537,0.31598524619453283,0.1765001083486924,-0.25542709281279485,0.40490038629828984,0.21436033676394187,0.4857794290289807,-0.4051734156726118,0.2901410501632178,0.055752133029875514,0.18865563064995,0.7154746256635582,0.45111567261907204,-0.4609892895079351,0.4256834385277419,0.5991429204414902,0.3741028786129198,0.38212091490977496,0.13939750216752933,0.4446105620305412,0.7047855421377488,0.5843584573694071,-0.5126312982785237,-0.4658778878663381,0.8864337944764715,0.7325628259989156,-0.2922022108724282,0.09143211784680669,0.35036947015710035,-0.3866517215929915,-0.05845267952958793,-0.4485026607999219,-0.38451942503761893,0.18442225760163197,0.02687077054884862,0.5093042321442115,0.6311050031454323,0.5439565182795362,-0.12109011202901614,0.6447683073080882,-0.49162703746687303,-0.4960702353011982,0.787490242397642,0.3047679655624677,-0.047223596621042745,-0.20405415988293657,0.3903811173744698,-0.4272535523659643,-0.06883329406368714,-0.10972271239567792,0.03142195078446813
Frontal_Mid_2_L,0.37919774373010606,0.4094298231499219,0.2028355385960048,0.8416291224058925,0.4369825377927168,-0.5449579535015322,0.2511475179199788,0.2101419322458869,-0.2548292730741239,0.37907727364614646,0.841038794834452,-0.11810682456089204,0.6184331726721899,0.7043965718857125,0.6212290333930858,0.2753002829794711,-0.5811352646078158,-0.6773914106189955,0.7715898378885221,-0.256041965040619,-0.5095164213144744,-0.4732154791649001,-0.6922048641386118,-0.6380896448911506,0.7089934960855052,0.6154340463368975,0.6392997260737642,0.3298110199914847,-0.45523419483066574,-0.06888533801959741,0.22095208285425283,0.6991650843184021,-0.39219843321649467,0.3445519648115508,-0.7743647248986948,-0.10754083193362571,0.6492778233375491,0.7447705727826938,0.55697163633256,0.447202167528733,0.8259126149042434,0.5506119890939032,-0.47946312080434766,-0.3853156188833722,-0.2570484202727872,-0.5082496237988002,0.8400600316624692,0.039497066512171754,0.5316655006981489,0.7307590973688549,-0.6788360080216592,0.4918677089232433,0.7055987989952602,-0.45165336541561496,0.6480728135823934,0.42597112130134207,-0.09220884763560797,-0.6755728982811379,-0.3111455634007249,0.8988578604964689,0.35575494077750397,0.8397308371857983,1.0,0.5172170406788597,0.7520011006428879,0.5632478512847746,0.5423612839747116,0.7986495413542564,0.30080576501789125,-0.39759785102708595,-0.24361996809679504,-0.4377578145956986,0.746828674972862,0.8309856998190722,0.46418282961554697,0.2605611534144848,-0.5495833047208034,0.5844770089578637,-0.5424073742929372,0.4598524813789672,0.3186335395064167,0.3962095541710814,-0.12654261581902482,0.5215531125717742,0.3930744486092328,0.7497757684270483,-0.19965740137290985,0.39224471526216254,0.39242865576289493,0.3001382722421952,0.8208823472670679,0.3179656277076456,-0.6114571442324775,0.7542255091125621,0.7468158075282224,0.6133354982436146,0.18468404948422246,0.2621855995605147,0.6149612075364437,0.5364498232860656,0.6008947602428896,-0.5893052661461443,-0.37655110273008624,0.7857693659058104,0.8758477102516109,-0.18859582074886597,0.2853053871177388,0.5814226612604063,-0.10816282673458825,-0.020396406681743348,-0.3317346954128441,-0.5596345471825255,0.0601391984384319,0.232422896993614,0.50124899626952,0.5603400031602606,0.7048151361896192,-0.1624285934231328,0.8097285442147751,-0.4475451581452191,-0.6019206584026247,0.6955153978033045,0.5245688245637785,0.13546951166316262,-0.4683192911135563,0.6462165206116525,-0.4147638985818655,-0.13389978862872084,-0.028776196151991163,0.1443413377224264
SN_pr_L,0.30903257604921236,0.42722219699503006,0.6084299893051826,0.6734372131876548,0.7758056375234217,-0.5778912448690243,0.1001265575742618,-0.014269788212020964,-0.16617826007894157,-0.06388336305836047,0.6289833198008166,0.3954820959208608,0.3842194229540435,0.5370507951643227,0.40199047082443107,0.016308475786121712,-0.4871753150331911,-0.3082948863288455,0.5815607007928141,0.022432301755741003,-0.0031328176105056196,-0.39042836154413707,-0.5202864928460025,-0.2798058710807933,0.497192760706975,0.7534845175299788,0.10552118291767296,0.2532604636745921,-0.21767974761573772,-0.29655122464242983,0.18122042411466788,0.2041149091177691,-0.17968807071640108,0.1299402565918359,-0.49075668165370373,-0.055579524626439766,0.28256499856638145,0.28508715535150886,0.23655123359009456,0.6087149678662661,0.5617585688976425,0.6390701804318711,-0.35839864959462403,-0.036455317736816685,-0.20961533564524884,-0.17361963448914783,0.7630184494979091,-0.0640004137530831,0.18697352167871878,0.37727705095343916,-0.6310630102179657,0.41833017647462234,0.2166320518318977,-0.47122773916234056,0.4856493441192225,0.13671524292213177,-0.12109116338818231,-0.3091254544271188,-0.21958918259705765,0.503149767554401,0.4575771969547509,0.476467446020239,0.5172170406788597,1.0,0.5691321066697833,0.5743646852525635,0.23257071501443385,0.25620307343639365,-0.09833599327615303,-0.40815434580742593,-0.23912539177629977,-0.33247952323396723,0.3189367684650568,0.5878282932627874,0.04754783648632075,0.2869442854364137,-0.4576284924300423,0.7162146960429268,-0.1646820943929616,0.03896025847279074,0.25707863869831343,-0.024071395334566714,0.10244053841209413,0.4252958297594885,0.30379562364808727,0.4726106856277091,-0.35702084563773034,0.2937325615809252,-0.032646707223270496,0.3584418991621944,0.6021159637969236,0.24156152650973844,-0.46540307259956476,0.267610750281946,0.22407215291624719,0.11153058725637982,-0.03315483891956306,0.14954938092370715,0.4007757722399583,0.24656419723109596,0.3900712616061813,-0.17481796281762182,-0.18975467450414096,0.3968705615692244,0.5799947755683938,-0.10384342101995697,-0.09805420410823529,0.44908210663171994,-0.09880167265364294,0.19287725369677897,-0.021956177538097265,-0.3302621756112374,-0.008019753573550338,0.5142895968455973,0.5810387214416579,0.5955101434491183,0.22790750569648077,-0.4000444994702936,0.5450812543925787,-0.09495569899621596,-0.31451713270059845,0.5117230264328856,0.19952371265020843,-0.04667714102151927,-0.34487200299396426,0.4690871533047752,-0.4315291190237694,0.3274606642348924,0.27081184950446613,0.09194676043900817
Olfactory_L,0.32702174724209687,0.47190778264786043,0.10279770731930638,0.6806005936249998,0.5623587851120605,-0.6539957116863591,0.22502863705893691,0.3525512816147999,-0.46106173599448724,0.001758994509360966,0.7890100692699883,0.020292693885174247,0.37697236008050766,0.693894146004825,0.5218002914639401,0.11725224262046192,-0.701773786510311,-0.5468563977282054,0.76634337298786,-0.06168569367605967,-0.2982346534641333,-0.6055626303619527,-0.7332070252943971,-0.6226906337870406,0.8701912817570502,0.7556864895341958,0.5423020623647188,0.3517010833794909,-0.41305154885701645,-0.34811803706970945,0.038417594376398634,0.3779553031813842,-0.45866134484688004,0.12462903536684478,-0.6323423279272826,-0.04897380940028106,0.6571567779621319,0.563178747206596,0.27184869317908406,0.34462429981940157,0.8372563427598767,0.6503682322724151,-0.5647514051316442,-0.3817977631913457,-0.13181912182784405,-0.44093203209434373,0.8090763890119143,-0.24749923247978828,0.3645821921793485,0.6294547646482161,-0.6312700988242683,0.2764828834152311,0.6552286791694844,-0.4876263449872846,0.7799087200433865,0.1428012024697697,-0.35903912020685586,-0.7152734965598271,-0.45644121186531095,0.7902760287997406,0.22169673948719484,0.4786247088055432,0.7520011006428879,0.5691321066697833,1.0,0.5068905599135756,0.7160861109522958,0.4435321069098907,0.22429338977951385,-0.5654947398203132,-0.4394467308738448,-0.5842171425700345,0.683375543074092,0.8215402583421199,0.2267779715187944,0.2760628235105744,-0.6210254841610509,0.6665136580975236,-0.4478533493980184,0.14865888180013764,0.19291424625379575,0.1918204942827508,0.0782311959368813,0.5736814541842664,0.5476649515475601,0.6726354868758206,-0.19755143181688328,0.18314134964854792,0.30318416732917175,0.1407534049781017,0.8264167002557415,0.04332846007404832,-0.6544091060845499,0.7024283084565297,0.5122375476746838,0.36587216340754375,-0.17024439415375764,0.00484718907520032,0.5153978094777643,0.22386982672001907,0.6262899444087003,-0.530915512524789,-0.3012987852081831,0.4108098888423125,0.7420316885911624,-0.10448083723185016,0.0735714812911654,0.7910060926515762,0.05684749321569235,0.19850981077775473,-0.13108551533981228,-0.6347731590214926,-0.16683074314388513,0.31129433990593375,0.5857275104447633,0.5343179695439827,0.4499891787686456,-0.4123440643646703,0.7739446788251779,-0.20083827105177798,-0.5963037256061163,0.4415191476986334,0.3900491199361708,0.030314366317333034,-0.6004085022018557,0.7019490762312232,-0.5578817241436166,-0.10865106152140618,-0.03481268816317486,0.0029666849206363873
Amygdala_R,0.2351798549646939,0.1177891635936583,0.35140506931863674,0.5640577725158334,0.4784008001879361,-0.4868477020618066,-0.2408673552960855,-0.0645734782818473,-0.29682447446379046,-0.016700827585607668,0.6056780806000445,0.14117009725213833,0.3003305908758568,0.4275150279138501,0.3412012062692087,0.06941973740154679,-0.5659854686034888,-0.6475716982488059,0.6150969855949842,-0.19976632969763716,-0.36196010077645246,-0.5482273953522194,-0.6952540498213842,-0.5417677361379252,0.6263771793239833,0.568201888134964,0.3936182910818736,-0.028378500450666193,-0.34078087172351545,-0.2607022312568067,-0.0660387812447423,0.16042881185319102,-0.3165093722416151,0.15973018813744289,-0.6216403720762225,-0.16857400071960194,0.37569398108971214,0.45337925563737835,0.21290751424534118,0.49741063198717117,0.6706932263990548,0.26501454032137073,-0.5519612428837726,-0.44468994964218367,-0.39125972715054746,-0.321549401652282,0.5667370860146754,-0.1874350975368055,0.07149293401779216,0.26791691824480013,-0.5067778007593161,0.3938968204032064,0.42676226322842936,-0.590876760190046,0.5203939909534419,-0.021234946118084748,-0.27469875061156107,-0.5607858541313774,-0.3304183991414077,0.5715627081582683,0.27888340768735487,0.5286208516199591,0.5632478512847746,0.5743646852525635,0.5068905599135756,1.0,0.504594191613279,0.33776039487592674,-0.11917201217365511,-0.4293583869624131,-0.38916015840766344,-0.4374428718368783,0.28430439284918646,0.7630367880542304,0.049433578203153056,0.511593433060066,-0.6222203801956758,0.635369354224894,-0.5326805204859032,0.05988872516275446,0.07319970407189866,-0.012490878635597134,0.1132340484523906,0.5651282895880186,0.07029943309946664,0.5190743622820093,-0.464114665779836,0.07301839734334307,0.03865201516218091,0.10977784297772897,0.6610157687595057,0.11137164127922944,-0.6534616132358138,0.3185350181224107,0.32283390060115147,0.3250690181080841,0.042470235468890956,0.2136363365820518,0.20010828761917676,0.247562640891821,0.5082505404358412,-0.45487624495284934,-0.595984200396168,0.42011349466259146,0.40833209622947,-0.4382195874878188,-0.15849590801016641,0.4388665365532239,-0.21723304701803353,0.04409526435431574,-0.2502158962317298,-0.5400545766133181,-0.23786313101836487,0.13438304756543096,0.48731656458515826,0.6035441261640928,0.3261802409546287,-0.44911067702755936,0.5559589591679699,-0.5032760198594681,-0.5687091131104283,0.3980735410060512,0.08863690931958207,-0.3287938666708324,-0.49692303403895915,0.5118155806283585,-0.469879228882839,-0.08509183366567355,0.020947909633170888,-0.20655351827142232
ACC_sub_R,0.11857706717497667,0.3732969090858399,-0.19289373975091378,0.4451180290547353,0.47095435346652864,-0.635921540499497,0.0038237531004040553,0.5456876706278216,-0.3934784394052913,-0.028205999071213936,0.45264778411315426,-0.05039074836118132,0.31788141760765326,0.3356295676459343,0.23469093651313463,0.25310505584034815,-0.7977942251321786,-0.49484200678935963,0.7076992676286946,0.12873111759703748,-0.2806085464079049,-0.7650291104976706,-0.7060876222143458,-0.6383725822722285,0.862218242420694,0.6286520563685782,0.6327813898263868,0.19001868319919277,-0.1127878476340986,-0.4269199761941809,0.08848936317174504,0.0691277355108259,-0.19786493373801223,-0.007292646382134387,-0.4259284817853841,0.10054110275503858,0.7404770213613071,0.6637927507995064,0.2564970221744058,-0.032419051618843134,0.6341447146629128,0.2704492704772575,-0.7774025238098036,-0.5688947308078869,-0.003488706672157025,-0.18744748150948753,0.4901342555108076,-0.33931203669187987,0.4153251406164432,0.3189501169472471,-0.4209406061906374,-0.10916744329120369,0.6896478044505512,-0.3438670194057215,0.8178364884127831,0.07338098887999776,-0.6402569470140244,-0.7236727887276244,-0.3130955906723596,0.6448118532588689,0.09239465401989382,0.1720782806857993,0.5423612839747116,0.23257071501443385,0.7160861109522958,0.504594191613279,1.0,0.19103873332707835,0.13448362173651318,-0.721119330170097,-0.6573771182130563,-0.7970497026790302,0.4703670484490195,0.6760104611300267,0.3772763262042669,0.5320152769142347,-0.6654128706272799,0.35544805923254397,-0.3907889373522939,0.03799667295052071,0.1706477117894946,0.23501605293718417,0.20500311671013605,0.4995825373232009,0.14577624432999864,0.7212300324009286,-0.06917390263929536,-0.024393108967655088,0.45715221467871625,0.06980805776108151,0.549504705298379,-0.24632078388499445,-0.7310770679130961,0.6781604930341727,0.4119858607679921,0.45070577026904984,-0.33338278956515843,0.2651821947418664,0.24972520766539635,-0.01111187292641054,0.35038003534778256,-0.5040019012637521,-0.34507930833834627,0.16623290739563926,0.42658811172172323,-0.04934151469508703,0.13433274206694595,0.6124088047644893,0.2636185953053376,0.10397552854325157,0.021738810793493615,-0.6595419962665848,-0.47898609884876575,0.16979319893872374,0.24697086647001032,0.19559990536434288,0.4022779423212285,-0.35727843606681964,0.6772628306350506,-0.2552204823000618,-0.5894358525584545,0.10030700652704955,0.44154314586026894,-0.0030519371213763745,-0.7816517896310994,0.6691035512663696,-0.2621054572005697,-0.40758453201676326,0.06056332370318407,-0.07077511174223577
Frontal_Sup_Medial_L,0.3918235989377573,0.11398142918449629,0.13751697427799114,0.6660013772104632,0.1034327429243316,-0.23690006469910196,0.28801697178819863,0.06341352922330157,-0.06755305023909,0.6993096092380734,0.6167558988850449,-0.2610980758488912,0.553470895232257,0.471407254973122,0.5228045078545762,0.2872061297780121,-0.229905581204932,-0.5856553461056079,0.4199633366402589,-0.4237022994648196,-0.5338066313865979,-0.08009665284402834,-0.4241657499244359,-0.43511085360106744,0.37905482669158047,0.22559074684780772,0.5119843844557037,0.3374469655451415,-0.4556345426434587,0.19503812215589122,0.14438334257108337,0.74429905264986,-0.36479991895358066,0.2727461798504431,-0.5987087781737589,-0.23605053601934076,0.4116855969942333,0.49146769159640147,0.6247193816339844,0.34476995828842544,0.5800251708207835,0.2622070859740807,-0.1306411743889395,-0.23269090566939366,-0.3267143493162833,-0.5441188220468112,0.5355493671655024,0.15252410434766897,0.3770293079237495,0.5942731329633266,-0.45700147002509434,0.4350451092020955,0.48574456430456914,-0.2438875619058229,0.3186123566517957,0.5347395942736383,0.20338481419966728,-0.43926538671155624,-0.2578235835739882,0.7026321581371681,0.21938987635776017,0.8485722662912872,0.7986495413542564,0.25620307343639365,0.4435321069098907,0.33776039487592674,0.19103873332707835,1.0,0.3586232993260803,-0.07602758765237672,0.07946156414705945,-0.07871222065038552,0.6068448849635337,0.514139407859194,0.4111101266403765,-0.00464994318713309,-0.20207186579282324,0.30958582147714614,-0.49221577840326186,0.7181348679829137,0.2081120379033235,0.29567700777484135,-0.29656081926873673,0.23737742240520435,0.3371572824868005,0.5127337845095751,-0.061382740572687854,0.2725167718550062,0.34199132043817027,0.1512968869926692,0.5780430366375527,0.3834196318820451,-0.2809504381538098,0.4989147210164816,0.5906367067477075,0.5099329941976908,0.3671269582599746,0.17138286829785712,0.4419005223102582,0.6441111878711815,0.46037063799832023,-0.43614637484988433,-0.3068548323236455,0.8733475588143295,0.7271561296273347,-0.09862392619682565,0.3173936410654469,0.28500727234596396,-0.21827389316168258,-0.18899789468755124,-0.39898381759007784,-0.2795162310572657,0.28461949224154925,-0.04740307725331422,0.3597655605810332,0.38697772498525795,0.6592190827078898,0.0438841366461882,0.5812578719048378,-0.4543968163623206,-0.4115322625552088,0.6665122148717473,0.39974967819515733,0.24979587746782234,-0.09054897805349192,0.4400988582010595,-0.3316449087447525,-0.05274719327607378,-0.23092802754322966,0.14756156555896374
N_Acc_R,0.4461845276097528,-0.04573998608525496,-0.3942591351163779,0.24779329626878743,-0.061311778719178874,-0.14133026640104704,0.48820535992649194,0.1460787864768555,0.2164472616010206,0.2983051588886274,0.29308588496006116,-0.4678282949380148,0.3144739630254078,0.3629747509897086,0.3645282139837851,-0.08687306611608762,-0.10254896567157323,-0.3290652983731532,0.2947718387432183,-0.19094368020920524,-0.3392498707087202,-0.07514676728351975,-0.1072916496116436,-0.13988420852227249,0.1802144797087529,0.08176786685181128,0.38124152126225996,0.5343055320421551,-0.019941477231836893,0.028714660019376146,0.1608214354517783,0.39757716362630957,0.13188983607348118,0.029881678210330095,-0.26717766023985784,-0.10762509337841879,0.3026745018044794,0.3789666968740269,0.31482356765586694,-0.18075634713752772,0.17626348323540902,0.10833018283986733,-0.11207090781468301,0.003982216805489022,-0.05681555793892612,-0.17910412027496303,0.2805329731618322,0.18239115060711875,0.3017004398616361,0.21305527527521853,-0.2932620625707914,-0.036801145240778724,0.538137576051426,-0.18884682309314602,0.22453175540320888,0.15604702718427305,0.039494324631486916,-0.11890243754582756,-0.2087206859248928,0.26927760729254085,0.20510983275419972,0.18567985051052605,0.30080576501789125,-0.09833599327615303,0.22429338977951385,-0.11917201217365511,0.13448362173651318,0.3586232993260803,1.0,-0.02396035128922442,-0.11281233886576729,-0.04213086149513405,0.6996941314180122,0.10806118570493708,0.220224241070647,0.18614033853922135,0.01360323724795264,-0.09321573226742536,-0.20854015575664936,0.05435499997166397,0.15600787620757764,0.2838490625130546,-0.4029627256983132,-0.15443312918468904,0.11091023758282312,0.2700758834916887,0.0998597777092201,0.016375406453133776,0.18770269929357572,-0.037853643610007225,0.16821727459191022,0.41335663412653273,-0.13550615271061847,0.38317229738914776,0.27265965007959364,0.32633293368224864,-0.05526072050979306,0.2517157216660631,0.490278284708919,0.0017883339005773146,0.1302353647267197,-0.472346423439144,0.006389406299011371,0.21474759825922507,0.44653980510252184,0.2885732695305793,0.5413680222457014,0.004399333088165717,-0.10075704146251552,-0.43755703327636314,-0.32349646503897256,-0.20038349308050765,0.008232069116323484,-0.17338754040961918,-0.0679826867818646,-0.2038270979466178,0.4153161031451149,0.28215870307378105,0.16290744125578346,-0.2698227474980988,-0.08703910868125497,0.07952759419223308,0.44597990395033704,0.2239217386216802,-0.06957348728337505,0.38253244792736224,0.13932876874196792,0.18072810330110214,-0.25828017090406064,0.21046847213653883
Parietal_Sup_R,-0.10013683270533226,-0.32096820755021427,0.07189602367804239,-0.45404589814255286,-0.6176856595304488,0.8704553033015091,0.06355827295235236,-0.5295202981168109,0.2993626153791667,0.2062626793743557,-0.39452444825575217,-0.2457754056176037,-0.3098328854975747,-0.13665759251337317,-0.12766647164742645,-0.029627484442477085,0.9222909333554432,0.37102048112018454,-0.6132569493770139,-0.18491619929961284,0.08955146539311958,0.9067496653274458,0.5781519009456886,0.6342626989905654,-0.6763498760887618,-0.7506028862307601,-0.33116667413653117,-0.27261912709889147,0.039116869948694476,0.8392979278432127,0.0012997295967812686,0.13162256360600408,0.09475622828001525,0.3769445872039731,0.2782456121745838,-0.20097537052973571,-0.5994258228262862,-0.4809920921101725,-0.2734746472873636,-0.06441268961629161,-0.4952027716074226,-0.17567806196136274,0.8607033589985925,0.5294515343939988,-0.14221827664322373,0.043852086337935615,-0.44399835790189274,0.399561592005856,-0.31257152852706727,-0.1431026010521031,0.4052420934318329,0.09376775758449873,-0.4202986259237068,0.4826801358649418,-0.7833818874144493,-0.026826268952246924,0.8528121962761392,0.618495979296644,0.2720434497057319,-0.5909882058020386,-0.18473706471223583,-0.15646629154144565,-0.39759785102708595,-0.40815434580742593,-0.5654947398203132,-0.4293583869624131,-0.721119330170097,-0.07602758765237672,-0.02396035128922442,1.0,0.8578974218700484,0.9446648815004395,-0.3009970574686072,-0.5914899030013928,-0.33046158081936167,-0.42335489987477304,0.7408878503164783,-0.2775996474671496,0.24769570111087727,0.1296135820788635,-0.3232710539951657,-0.028460307523675548,-0.2956251469367114,-0.5754397956681915,-0.023130369451590374,-0.6738698917153152,0.14796662190887994,0.0662345114035737,-0.28093222198966367,0.01945663246488629,-0.5141409950246397,0.21313016413495495,0.8255747972835211,-0.46248472115317735,-0.21760942485113466,-0.18519983860884745,0.6483306759064787,-0.15716682603629023,-0.18194205830554416,0.1613015485926974,-0.15174573330448396,0.45291604943359765,0.2820657601005052,-0.09505184387618672,-0.37105677511347535,-0.1577475729543975,0.07262318860716002,-0.4815870536253005,-0.32629675190740903,-0.3072176100182278,-0.20891855182125482,0.7540044063439837,0.6094624909307426,-0.2071952112842448,-0.16921139396284343,-0.15691119236462645,-0.13523269898050408,0.5003338300414566,-0.6940289267410158,0.16609885752697445,0.47820587200857423,-0.024883474701191132,-0.4822816534265717,0.019274913180706982,0.8372206024656391,-0.5233198179454661,0.23687832449637178,0.2419791570933483,-0.2191678149263897,0.036972429777407584
Parietal_Inf_L,-0.14781199011402898,-0.06859657414297737,0.24426487359025623,-0.26222993903107045,-0.46738192222584435,0.8238617055682536,0.17669514095624822,-0.3604896738486599,0.3039308486205951,0.35205047843891807,-0.38733945628811767,-0.10986525520270213,-0.15183820666797504,-0.07572893342147446,-0.1896390649067044,0.13065490413013642,0.8463748206078892,0.47975573662585763,-0.5122010072343123,0.0023113081044736456,0.26503729589102004,0.8193436578050516,0.5194069428523189,0.6059262593892261,-0.5664822380912348,-0.6123939764211921,-0.3250399242895792,-0.177062197166621,0.0340069332499577,0.7212614663159005,0.12996806711878098,0.3207743173819804,0.06669891884213874,0.4030188771894942,0.2843488493092992,-0.04866895583522737,-0.455720618562488,-0.45826426398095554,-0.11220918598264715,0.15584045332684443,-0.38204331269023456,0.08162738695725745,0.922337128156579,0.6337385836444197,-0.1153619452105801,0.0525721617086467,-0.2823666636552881,0.514987494038353,-0.1425657194810615,0.05955838379906906,0.33261079426258494,0.2835934048739718,-0.4076101645738577,0.5300365752339292,-0.6681469371377348,0.18463610405084063,0.8920078916597781,0.590464679521479,0.36594857422626437,-0.46698866798340627,-0.14199615404578148,-0.013306824576556606,-0.24361996809679504,-0.23912539177629977,-0.4394467308738448,-0.38916015840766344,-0.6573771182130563,0.07946156414705945,-0.11281233886576729,0.8578974218700484,1.0,0.905487871096712,-0.2489520033037774,-0.5206225339650641,-0.17038985596255168,-0.4523251581476148,0.7211922684853544,-0.0789159320766606,0.38718829817131206,0.3699850499352623,-0.1258970816277277,0.05727901471600571,-0.1406706904434097,-0.4937147262923785,0.0862013510626215,-0.5424208424069156,0.2592606974492705,0.19869835555720158,-0.13380299992110217,0.10237666007751112,-0.39274362209116775,0.15937420630857227,0.7736214893186835,-0.32539599499758004,-0.06970403885060507,-0.11419759611594449,0.7904382895252114,-0.184736216959502,-0.06313340020154246,0.3929707013404659,-0.03991223905395891,0.5791659260806535,0.43183153989117046,0.028600018366941243,-0.2027781898223346,-0.10353862453065218,0.10711672077178816,-0.3669679185523052,-0.1585665148394142,-0.11998065509881362,0.026330152676761302,0.7895807939970227,0.8699827747461528,0.031186613924895943,0.015001701230723044,0.052785417958429566,-0.03671955562842224,0.5424477112109531,-0.5852053004592893,0.39241993812565185,0.4497118895300404,0.2339181453589604,-0.3593739582998646,0.22257372613843326,0.8684891716357725,-0.5417803619721824,0.18385254672849993,0.18528413985548492,0.005897699515521156,0.20362814251870823
