,Temporal_Sup_R,Thal_Re_R,Paracentral_Lobule_L,Thal_MDl_L,Cerebellum_4_5_L,Thal_PuM_R,Red_N_L,Calcarine_L,Lingual_R,Angular_L,Temporal_Sup_L,Cerebellum_4_5_R,Cerebellum_3_L,Parietal_Inf_R,Cuneus_L,Vermis_3,Postcentral_R,Thal_PuL_R,Thal_MDm_R,Vermis_6,Cerebellum_8_L,Cerebellum_7b_L,Cerebellum_9_L,Calcarine_R,Pallidum_R,Vermis_7,Heschl_L,Thal_Re_L,LC_L,Lingual_L,ParaHippocampal_R,Supp_Motor_Area_R,ACC_pre_L,Amygdala_R,OFCpost_L,Insula_L,OFClat_R,Occipital_Mid_L,Hippocampus_R,Frontal_Inf_Oper_R,Thal_PuI_L,Precentral_R,Putamen_R,SupraMarginal_R,Paracentral_Lobule_R,Occipital_Mid_R,OFClat_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Angular_R,Parietal_Sup_L,Cerebellum_7b_R,Temporal_Pole_Sup_L,Heschl_R,Supp_Motor_Area_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_R,ParaHippocampal_L,Vermis_8,ACC_sub_L
Occipital_Mid_R,0.09630122463509093,-0.3550436174965485,0.01471917973207765,-0.4348797156481904,-0.10502878769360982,0.07854872726979321,0.03710432070221331,0.8629688899687765,0.6009976428908281,0.8673096765338173,-0.529797736921136,0.3673289222150259,-0.782579132289352,0.7913434750301702,0.8228732875719171,0.596511018653312,0.5335755502102666,-0.2609080938355039,-0.32190286148979963,0.34320978164387284,0.06509977710524457,0.5655296045581785,0.46354558526132816,0.7115297580717023,-0.37145927725484307,-0.45150092118470253,-0.3859452192160861,-0.7094792279782154,-0.3974602172882731,0.5965108004598257,-0.765302633591105,-0.2123793770033493,-0.7841382901894919,-0.6204616787928717,-0.15307257060301668,-0.30261037874526026,-0.5912375952781358,0.7891255568371854,-0.7362763381265736,0.4605299062118251,0.4056049951195823,-0.04139530755958221,-0.5064174242890336,0.7280732226977111,0.4632982461613069,1.0,-0.7890907730792578,0.4638250535694057,-0.0863159811796349,0.8888446986262296,0.8078108821559129,0.32838619688526244,0.7599705729418321,-0.19863301665498131,-0.13731764346980926,-0.4613320312122048,-0.3285324552837308,-0.747403776748261,-0.41302016797069196,-0.745565849630972
OFClat_L,-0.4136651621765711,0.41532894040149526,0.22289944355706282,0.47370697215106533,0.09914872995947377,-0.061580289897655585,-0.1685575244783063,-0.6617420337605635,-0.7188388386700107,-0.5485628091655081,0.8093653592794531,-0.4920903998883097,0.6573795257238392,-0.5151055128537692,-0.5249791837798082,-0.46427117552308944,-0.19937630575994736,0.21845497354069657,0.5116001407766297,-0.5653254231863745,-0.2415548792890247,-0.39294827875416005,-0.5916439860262899,-0.71669875524115,0.349797552851351,0.6860372582209567,0.5871259336928182,0.6825924015176477,0.49592876612064796,-0.5660400791887968,0.7480990700839836,0.2385947726469501,0.8397817917006276,0.6056780806000445,0.3872260027734371,0.6197548755154975,0.30134431870585193,-0.41794140510274547,0.5509902605599039,-0.5488550021908817,-0.202198378922134,-0.0646531351982918,0.4218941145226536,-0.7395081788973444,-0.10747638592969262,-0.7890907730792578,1.0,-0.5816770344261812,0.38076022208549837,-0.7116214401818918,-0.46024070791283017,-0.4969921705100732,-0.7069247640057378,-0.08044558462522919,0.3485258224248602,0.655259578255221,0.49674718416315294,0.8323898586187161,0.2508665366037401,0.6671289730780966
Cerebellum_Crus1_R,0.2301846025919614,-0.31640639252705177,0.012345353511216406,-0.327447877015203,-0.022876366814630435,0.4519625314294019,0.21519212919372538,0.4135446781528634,0.5198173220660313,0.26175426006871133,-0.46088177139463987,0.29280201145349327,-0.4153900143097827,0.28386788007333813,0.2968634618977712,0.355894835586091,0.21386046032999986,0.15259410616324764,-0.2117051088691077,0.4029843554582804,0.04382765425597151,0.4307827526276647,0.3733796181393137,0.34802228319194906,-0.044370124214183036,-0.22212284325181497,-0.3750996969478442,-0.3919203837907779,-0.3780210251425092,0.42885664899922377,-0.34463884489999214,-0.07673204343878122,-0.4485005347778394,-0.469879228882839,-0.3025892038302094,-0.3629378318793111,-0.24901997969689385,0.24561468924588706,-0.32848004381182366,0.4608659467415552,0.3651721382723098,0.1725141695613944,-0.12507041849633,0.44420194901687016,0.13667730943197912,0.4638250535694057,-0.5816770344261812,1.0,0.10265181751847796,0.41218332924263573,0.26446486301344874,0.7006014487351367,0.6155167842803693,0.047028133968602955,-0.1873392415411533,-0.23645574674226724,-0.5155237386825287,-0.4807707871502826,0.09290113996036217,-0.5083597241571993
Cerebellum_Crus2_L,-0.4058589135323685,0.21161761281204905,0.40468747505039426,-0.006548899905016927,-0.13051515909987332,0.16088691497571495,-0.16609449415063995,-0.037707542617159966,-0.21209262435027226,0.0669509651242323,0.28299761006799373,-0.39746706952528665,0.0010298175519926935,0.08832389023066367,0.08098693858418068,0.07368875433928786,0.21365014518865622,0.19429013000426315,0.17521319481335385,-0.22794596912473353,-0.44781787795331285,0.29451989675101986,-0.2731764224306839,-0.27891581153685124,-0.06261544464795496,0.6973840430492082,0.2056389542287862,0.16748359048744244,0.12012288365990516,-0.20152692981291467,0.18661683361253273,0.24099171120535517,0.19962421507011946,0.11137164127922944,-0.013649402917821631,0.15055944485179193,-0.2360503374656123,0.18648580257958866,-0.025356331425945806,-0.24117282243874918,0.28831405080358985,-0.12351585281252266,-0.06993656890274016,-0.2537869789409522,0.3858759546418337,-0.0863159811796349,0.38076022208549837,0.10265181751847796,1.0,-0.04051838352766494,0.22166711048040616,0.2768373530541287,-0.0837045801448917,-0.3295699337821333,0.3165117875030187,0.49874446778151255,0.3025949859193955,0.22555113040459962,0.10423375420222826,-0.09665354320695234
Angular_R,0.1685656857693947,-0.18697703125851653,0.10788331837128039,-0.4515986126815199,-0.016193587797956918,0.19127986873539224,0.002101918181820654,0.8886548657678086,0.646214077976842,0.8831745355341043,-0.5031477854826819,0.43024789823740633,-0.7222761481181962,0.9278499325841606,0.8560435244751737,0.6869767649122771,0.6591976656756955,-0.08325456930843378,-0.3115051515090889,0.4424692454918734,-0.017410050618604497,0.592260193268297,0.4710273030082105,0.7483098948934204,-0.35452976421781085,-0.3776202667558169,-0.43510822646587577,-0.6550794248440907,-0.49736466793353884,0.6264413288718128,-0.7560170518268556,-0.008457939781369508,-0.7467076477348504,-0.6534616132358138,-0.0347718009936967,-0.29246391630013174,-0.6111523985772204,0.7596300323713135,-0.7004601264389289,0.5505372350386141,0.42148207169909735,0.0886849896810433,-0.49579616236158025,0.8149773184746297,0.584288637606017,0.8888446986262296,-0.7116214401818918,0.41218332924263573,-0.04051838352766494,1.0,0.8526900307068852,0.3277073283908017,0.7349433223716278,-0.15357469807977478,-0.07409150681428181,-0.32013234308691946,-0.30080808122251784,-0.6809757341862549,-0.48146530370246077,-0.7248559266450348
Parietal_Sup_L,-0.2454748091891252,-0.09739131957934404,0.2717280537989801,-0.41180590180772425,-0.12338808449581273,0.047795469433908666,-0.17250892857832756,0.8128273741948994,0.3774970240708419,0.9273698505033039,-0.3023102197974415,0.1513207385233149,-0.718832301243486,0.914289828392064,0.9179083599300351,0.6294443005934176,0.7207407038910991,-0.15278588573113272,-0.183362163912963,0.13910747712122892,-0.22463185009689474,0.6496693950946225,0.22404799251313207,0.5541910203044155,-0.47748144245513563,-0.16642756767572664,-0.295455623605542,-0.5430792593539419,-0.2948605404939855,0.39549284772609633,-0.6277492143951937,0.028211528001369963,-0.6202613499303521,-0.4374428718368783,0.004258807040202854,-0.19434578432955044,-0.7943682207813834,0.9147581008386151,-0.7768340072881577,0.22533161603285146,0.5135744532849594,-0.056509781567531364,-0.5928087742546719,0.4808575202817287,0.8206879363990626,0.8078108821559129,-0.46024070791283017,0.26446486301344874,0.22166711048040616,0.8526900307068852,1.0,0.14407016735581485,0.6217182866436227,-0.4885099219072382,0.1953466270012993,-0.12304789507571015,0.0191765802548155,-0.518341072852496,-0.4489475018794133,-0.6969943343248443
Cerebellum_7b_R,0.3210947903956318,-0.1704986994690451,0.03727778364139084,-0.3595424544056771,0.0025558330616305192,0.37565329141910214,0.29547859412185284,0.25413743870102773,0.5253263054705396,0.12764460051419008,-0.45840719139056796,0.28531585985944075,-0.2086511294835362,0.1829756944174687,0.1594990381768342,0.3627896806502709,0.07012589751054653,0.17177676833108602,-0.3230063588016034,0.5648712777454388,0.020405306893947404,0.44591635996994955,0.4641866859687703,0.33098554911957273,-0.15985081354243658,-0.12671950539744212,-0.36166881511473253,-0.25551961145523017,-0.26101444167471366,0.3147506740394379,-0.23335846238783117,-0.028369844553429183,-0.40248700314595687,-0.3165093722416151,-0.4645513356080142,-0.40248155491844334,-0.09639500291803181,0.08429297252526649,-0.12352771664995717,0.3664734331344938,0.17074108196200274,0.15393004762720053,-0.12889727568529621,0.391574729383087,0.06032300632129129,0.32838619688526244,-0.4969921705100732,0.7006014487351367,0.2768373530541287,0.3277073283908017,0.14407016735581485,1.0,0.3578710379707417,0.136989377269789,-0.22317415868139792,-0.22215156997390606,-0.34489994546044117,-0.32467127116296224,0.2450142601666923,-0.36453769561036115
Temporal_Pole_Sup_L,0.034649478712601475,-0.30927006610117436,-0.13421911639887424,-0.627721289152157,-0.11154861944491833,0.07250964167765911,0.1493456516481291,0.6803392188942202,0.5784482675548791,0.6750155622473196,-0.5392473071041125,0.3329495031760359,-0.6703358273339897,0.6555206978417706,0.6923386783872545,0.5105997381921801,0.34232835488796426,-0.14714026948903106,-0.4621921846401857,0.33331918837925095,0.038859693185157106,0.49830182271131096,0.48273692532218765,0.6163849004651486,-0.4266237889621261,-0.45843754822232635,-0.5360307983115138,-0.7669817526515166,-0.5891792693418353,0.533765884352831,-0.7403322619859369,-0.1901201976887876,-0.713983053070033,-0.6952540498213842,-0.22152408806492743,-0.37149161312436796,-0.6194593909306638,0.6208505021468723,-0.7512926862734092,0.33240439030534175,0.25379841037738543,-0.07315379661833013,-0.576213088948659,0.5402395909144228,0.36700950947141736,0.7599705729418321,-0.7069247640057378,0.6155167842803693,-0.0837045801448917,0.7349433223716278,0.6217182866436227,0.3578710379707417,1.0,-0.2751301940649898,-0.20015001512959812,-0.41210059955384437,-0.3855289753666683,-0.7611178578983028,-0.3771273805181821,-0.8373169107599104
Heschl_R,0.8719112195968807,0.01651860814990751,-0.23625276743699117,0.40634302511795684,0.34753635909294317,0.3672220238184094,0.26843705074976487,-0.10650179648762671,0.2500999877653025,-0.3395514285841335,0.0949263382554545,0.37370690876437834,0.4056368173165265,-0.3574085500299387,-0.3605792096379484,-0.07264018679355559,-0.34968525999266986,0.4215007670239941,0.24486213432918028,0.41971029894485856,0.33026211964497426,-0.26757470179481907,0.17783515300507804,0.0008177997692828736,0.6071710361661624,-0.07842390878380202,0.252443278478667,0.28530054311202885,0.14570423512101718,0.3256993428686288,0.32390172339336204,-0.011971130445713008,0.27890514096062535,-0.0645734782818473,0.17045614168553086,0.19498758693711576,0.6722041546467443,-0.47333407136492195,0.655377848442942,0.5905012317135482,0.03981351003187464,0.30245900459787417,0.7356059712152703,0.31017362463877163,-0.5202644331181986,-0.19863301665498131,-0.08044558462522919,0.047028133968602955,-0.3295699337821333,-0.15357469807977478,-0.4885099219072382,0.136989377269789,-0.2751301940649898,1.0,-0.22101461159634572,-0.06424667786603439,-0.2891372329508882,0.22351489477552805,0.14736137747132708,0.4654346476898628
Supp_Motor_Area_L,-0.31330634849010325,0.0942553852326806,0.6405889027494562,0.09519692615886202,0.06519778133604037,0.0909481748100189,-0.09271450638424965,-0.12617543431989137,-0.20436688761601252,0.11382690327694939,0.42313953667230364,-0.14944241693871702,0.0074421947651398404,0.12654219271274408,0.0874141632827959,-0.05492787635025498,0.37596073184215556,0.05158133553277931,0.2964304361144299,-0.17257148658254282,-0.11516337767740023,0.14109351309011386,-0.16040574368860094,-0.10359121452540711,-0.1421647862679668,0.3298440738328565,0.33277163963999695,0.11496622471390844,0.1719438640226564,-0.2098134575506142,0.18752283402914116,0.7575088806984133,0.3455354990304517,0.247562640891821,0.19275318297109836,0.3937747571206505,-0.12803379557887282,0.19415312695613995,0.010305473074013643,-0.17241016643403412,0.16988669938906983,0.5211956941530974,0.052037006530598444,-0.15918846325222732,0.5216521145716173,-0.13731764346980926,0.3485258224248602,-0.1873392415411533,0.3165117875030187,-0.07409150681428181,0.1953466270012993,-0.22317415868139792,-0.20015001512959812,-0.22101461159634572,1.0,0.6894099131342937,0.4940522362943895,0.3254658238754673,-0.06071971642570474,0.11811026067373748
Frontal_Sup_Medial_R,-0.26838498722724274,0.25040493406031644,0.46068757147476225,0.31341631262795583,0.026628765537728815,0.2255578188273593,-0.1030009881488083,-0.34278196866469396,-0.45172102743863035,-0.22642365106578546,0.5850848988155476,-0.3707003556002326,0.29039725623343554,-0.1026203213453551,-0.171006571523598,-0.26612317143380976,0.24314458179203352,0.271838750018372,0.5146393900992796,-0.39176100958067056,-0.2628507568760475,-0.1738015187012927,-0.4444763847512467,-0.3974030479827023,0.171953480886719,0.6011757004989173,0.4454226892343341,0.3542336673116682,0.21077546279025108,-0.4055253726228475,0.44159177722453147,0.6560738218652413,0.6797672585246458,0.42011349466259146,0.17182810360601244,0.5099549346353974,0.1336709790656822,-0.12557897403963827,0.3062733293381106,-0.19156679992846312,0.0679671020869373,0.407209403300849,0.32914936314703985,-0.28588373100259995,0.18731173018198388,-0.4613320312122048,0.655259578255221,-0.23645574674226724,0.49874446778151255,-0.32013234308691946,-0.12304789507571015,-0.22215156997390606,-0.41210059955384437,-0.06424667786603439,0.6894099131342937,1.0,0.3916525767889918,0.4959394738695047,0.16846851886027137,0.3229033618656223
Frontal_Med_Orb_R,-0.33955856992117345,0.1524547774756948,0.31600324518649275,0.037309113363072396,0.1702129975623756,-0.13492783144969298,0.03505849397358334,-0.28417514065983707,-0.2516827652244612,-0.0016495897601396746,0.47847111470983866,-0.18887334431880312,0.3285137919531746,-0.19125142397723552,-0.007568613116652572,-0.008208859201950821,-0.12009443714101453,-0.1050004486684976,0.1734339552573422,-0.1706679768721339,-0.18040466198412583,0.06638772209257138,-0.16329851520880362,-0.14202289351553332,-0.38833010917535987,0.24995949032998915,0.36516554601193246,0.19628001961421762,0.41673392489355043,-0.2617936683331975,0.3302123452619043,0.199892669222552,0.3443539047165717,0.49741063198717117,0.29615409675539295,0.3825609780131784,-0.06500689207807002,0.13712695490168605,0.1377261890303159,-0.47646494276198825,0.12659528901843115,-0.17134458808370884,-0.009671848913858404,-0.43120874041619506,0.2636554000480323,-0.3285324552837308,0.49674718416315294,-0.5155237386825287,0.3025949859193955,-0.30080808122251784,0.0191765802548155,-0.34489994546044117,-0.3855289753666683,-0.2891372329508882,0.4940522362943895,0.3916525767889918,1.0,0.5000355094869563,-0.03171316117992358,0.25346449247638403
ParaHippocampal_L,-0.05487230568955864,0.3344289912923718,0.25635075327770107,0.493281154321002,0.43304912604494256,0.1948116318921711,0.09279887986145086,-0.6128859498343818,-0.3958732863146937,-0.5336641985034987,0.7757645912548502,-0.14211009459169144,0.8258079731880981,-0.6019998014347542,-0.5417688521438144,-0.25946979469251163,-0.3028484849427653,0.3813438258420726,0.5258849901163094,-0.16324696038956127,0.01154622542375826,-0.2420396072819441,-0.2799917105625414,-0.4910343383627596,0.43314658423613384,0.5483886714423923,0.5698597430093434,0.7250211710971778,0.6412937857960533,-0.28348447685071465,0.8875085309299745,0.21353975649968188,0.7704728259602069,0.6149943304823619,0.4511054340465964,0.65208549824522,0.4675953449893142,-0.45819119691558513,0.7640468809392345,-0.28196010137145255,-0.06275582382326883,0.10183435277568202,0.6361159538948147,-0.5678917571461286,-0.12774166297280745,-0.747403776748261,0.8323898586187161,-0.4807707871502826,0.22555113040459962,-0.6809757341862549,-0.518341072852496,-0.32467127116296224,-0.7611178578983028,0.22351489477552805,0.3254658238754673,0.4959394738695047,0.5000355094869563,1.0,0.3685468560314903,0.8150371782783091
Vermis_8,0.04768962783238918,0.05168462913252826,0.09291079410462824,0.25589476704129427,0.06510099174272077,0.200417334469011,0.09848362071863964,-0.4734444665441187,-0.2326608220056068,-0.5556335590404804,0.07446072202052939,-0.1465542546777351,0.4229501220079675,-0.4939029513703212,-0.5009474793945374,-0.3296588690669229,-0.2376403769801914,0.19613867716250585,0.1749635860886123,-0.012730663538518499,0.09257027468291815,-0.24983058993680046,-0.12186527163970448,-0.3323034926594072,0.3005209558799571,0.20312097110290459,0.05557157303856362,0.4037048284418332,0.30807052075069313,-0.3477213495261362,0.46852358172837655,0.044893469021275556,0.3053165443310428,0.511593433060066,-0.2688253796888939,-0.020164864324871915,0.44152415468719103,-0.5138076180771423,0.4675187730531245,-0.18020390397040312,-0.19603551130310756,0.1792489861419918,0.36364600937855074,-0.3294301882581817,-0.2859402423376779,-0.41302016797069196,0.2508665366037401,0.09290113996036217,0.10423375420222826,-0.48146530370246077,-0.4489475018794133,0.2450142601666923,-0.3771273805181821,0.14736137747132708,-0.06071971642570474,0.16846851886027137,-0.03171316117992358,0.3685468560314903,1.0,0.458924442165708
ACC_sub_L,0.15913312904074856,0.34841294024437336,0.04394291761281891,0.7123186462406645,0.28469531660155883,0.07974009587482829,-0.05451242425982146,-0.6431284597648838,-0.46711148993308405,-0.6945003054528378,0.5636231139642514,-0.14779030026336587,0.7516868632164388,-0.7129250644404297,-0.7168710645318215,-0.4704803902047726,-0.4167832240469272,0.3257491122754217,0.5033513131165332,-0.17224813439673275,0.14046827236773085,-0.49854628094680453,-0.33698926088507386,-0.5635806549924481,0.6207108897848786,0.37199097068176573,0.5103772195161501,0.7843021365691026,0.5717845506629298,-0.3610426644976319,0.8040173879037229,0.10770099010809048,0.7439537121295211,0.6263771793239833,0.40966167498670414,0.46506817177344745,0.7290328063825763,-0.6895185740966326,0.8473326969218429,-0.14457484934788878,-0.22896048239321862,0.1534532232062019,0.7527982137949474,-0.4659781443032978,-0.44224078524502775,-0.745565849630972,0.6671289730780966,-0.5083597241571993,-0.09665354320695234,-0.7248559266450348,-0.6969943343248443,-0.36453769561036115,-0.8373169107599104,0.4654346476898628,0.11811026067373748,0.3229033618656223,0.25346449247638403,0.8150371782783091,0.458924442165708,1.0
