,OFCant_R,Caudate_R,Temporal_Pole_Mid_R,Thal_PuI_L,Cerebellum_6_R,Cuneus_R,ACC_sub_L,Rectus_L,Thal_LP_R,Thal_LGN_R,Rectus_R,N_Acc_L,Occipital_Inf_L,Olfactory_R,Lingual_L,Thal_VL_R,Thal_VA_R,Frontal_Mid_2_R,Cerebellum_Crus2_R,Thal_AV_R,Parietal_Inf_R,LC_L,Thal_IL_R,Occipital_Inf_R,Pallidum_L,Calcarine_L,Occipital_Sup_R,Cerebellum_7b_L,Olfactory_L,Heschl_R,Thal_PuL_L,Thal_VL_L,Frontal_Inf_Tri_L,Postcentral_R,Temporal_Mid_R,SN_pc_L,Temporal_Mid_L,Cingulate_Post_L,Cerebellum_Crus1_L,Thal_VPL_L,Thal_PuA_R,Paracentral_Lobule_R,Angular_R,Raphe_D,Angular_L,SupraMarginal_L,Thal_AV_L,Frontal_Med_Orb_R,Thal_PuI_R,Cerebellum_10_R,Cerebellum_10_L,Frontal_Inf_Tri_R,OFCant_L,SupraMarginal_R,Vermis_9,Supp_Motor_Area_L,Thal_LP_L,SN_pc_R,Thal_PuM_R,ACC_sup_R,Temporal_Sup_L,Putamen_R,Precentral_R,Thal_VA_L,Fusiform_R
Paracentral_Lobule_R,-0.22475655132726322,-0.37866800258109284,0.09926079012958051,0.4687152385954669,0.10761143374316896,0.6490047337686751,-0.44224078524502775,0.10340571610792489,0.006552329186883948,-0.27027029461480423,0.07217080994697579,0.31875399862146225,0.5008266559520357,-0.4294233066564701,0.2580488624504778,0.12726446862442134,-0.329042073706424,-0.2441036846973417,0.3394108484869578,0.30698890197934453,0.7077655797205611,-0.12909194768008456,-0.11820900802185814,0.08583467822706818,-0.3065273706502841,0.5363894007750996,0.6601321569459664,0.6721692854784691,-0.26153645022443706,-0.5202644331181986,-0.10890163171276217,-0.008237130034644151,0.30075543737242455,0.6585666145607494,0.11264372039077225,0.4961777126154916,0.6524003270541628,0.06347261874342218,0.3390961548914781,-0.3395797093245527,0.04175950150869816,1.0,0.584288637606017,-0.4620332489876502,0.7009072645736173,0.7081404898200073,0.30877631719212206,0.2636554000480323,0.30263036977576874,-0.41491961657884946,-0.19765853770461794,-0.2597747950432515,-0.3122544694953447,0.18576927286299427,0.6048422518621223,0.5216521145716173,-0.39788433442281135,-0.34805615753390395,0.16501447740956937,-0.17215794177054006,0.001174896221260429,-0.43137977022472584,0.15334275277257178,-0.24791924912641222,-0.07870494433035509
Angular_R,-0.7367407839689881,-0.6520534266954782,0.5803798510141337,0.42148207169909735,0.333388788425051,0.8904816511722904,-0.7248559266450348,-0.4124575830871624,-0.22687759192429208,0.1846474353547474,-0.4483962869562116,-0.039640667060533166,0.7848356852235011,-0.6948872451836314,0.6264413288718128,0.1648665928880366,-0.5941121347819011,-0.31944140665993015,0.45901142987345533,0.25359448322451855,0.9278499325841606,-0.49736466793353884,-0.2055912494649791,0.6011526987194021,-0.563743976785805,0.8886548657678086,0.933412297728785,0.592260193268297,-0.6544091060845499,-0.15357469807977478,0.25726737166439956,-0.36292241801509223,-0.08515795082807086,0.6591976656756955,0.6943041861658346,0.7205013244350696,0.36337547004398296,0.1222161725734252,0.41420578646817435,-0.36840992605751843,0.046109848071283786,0.584288637606017,1.0,-0.8692884922574815,0.8831745355341043,0.5439583017731087,0.4816776747955571,-0.30080808122251784,0.027103276404089188,-0.644583299259376,-0.11182587440787722,-0.04241618077939086,-0.8109982980767911,0.8149773184746297,0.7881462199499414,-0.07409150681428181,-0.4622428565650247,-0.5104941235282328,0.19127986873539224,-0.1901983725047169,-0.5031477854826819,-0.49579616236158025,0.0886849896810433,-0.4959888354948045,0.23958768491960586
Raphe_D,0.819159046500881,0.7528095310831463,-0.7169382040533065,-0.29356697489246536,-0.3669878015733291,-0.7978278403243074,0.8199920200847383,0.4951597275105849,0.24297949011046685,-0.17205670441262164,0.5973660895943109,0.12998123334073847,-0.7924528576298945,0.8216795114383503,-0.48597527392629436,0.003762512714562676,0.6602699823057361,0.48760327598760944,-0.39530917870435717,0.028192310361079952,-0.7958760252368821,0.584396005176682,0.26259948518803,-0.6441782439768019,0.6435049913493354,-0.7969804998946726,-0.8583858411565025,-0.5066667734800585,0.8021412096839422,0.2937677695398839,-0.11806174421647803,0.49446166165267585,0.27146471648718573,-0.5171132432254285,-0.6389641273024504,-0.7285789332931334,-0.1946046734076985,0.07118248159520246,-0.5098514841417359,0.49994456945586296,0.09357775578055402,-0.4620332489876502,-0.8692884922574815,1.0,-0.7831921498281025,-0.38164841417799356,-0.4378933040336057,0.36031900678017925,0.09877246318853782,0.654334150610579,0.12291977452075234,0.1952563946567018,0.8620182737249795,-0.6713601562606814,-0.7608565348434067,0.14006399929813404,0.4385914286886858,0.6736399242615088,0.00691346501893242,0.2901241097511272,0.669421553417391,0.655045727950579,0.01590341162958317,0.6267953895528087,-0.12229264520257854
Angular_L,-0.5505033159243268,-0.6710940104329698,0.47302883072120294,0.518736592978921,0.14597416269349517,0.8408728705934304,-0.6945003054528378,-0.13252534147281186,-0.21217307676642921,0.050027490105705924,-0.2550593468417489,0.12090967459339055,0.860623446811971,-0.6797626265951784,0.5750389123589802,0.08540700123984203,-0.6162072473260195,-0.37595012787536547,0.33968572855522366,0.17722058950363775,0.8657561363253302,-0.3134937329581101,-0.27934265720529905,0.43070107409371955,-0.5152671294184649,0.8556960647070295,0.9354237879406105,0.6807477063382654,-0.5647514051316442,-0.3395514285841335,0.0624821295739321,-0.2816046492669222,0.16401198731700214,0.5941678687656884,0.44994159878669315,0.7589569265624269,0.5877343944708256,0.10912320802670525,0.42765101570160735,-0.37671476411787425,-0.003499044550007132,0.7009072645736173,0.8831745355341043,-0.7831921498281025,1.0,0.7699114707834631,0.36713460598588893,-0.0016495897601396746,-0.008031569864648324,-0.5840610315628489,-0.07245854051101633,-0.16565944172963903,-0.6910936570118922,0.6043159563977829,0.6940549640796203,0.11382690327694939,-0.5163202653567714,-0.5446927677574013,0.08772825009207785,-0.3047135582433402,-0.24629346023458376,-0.5287993121159584,-0.08391497259691323,-0.4779293179787307,0.033899088316850456
SupraMarginal_L,-0.11861576891538272,-0.23900073264911745,0.08971192616132953,0.6564593991305254,-0.08902814160250817,0.5871744170603147,-0.29719884413838876,0.2266638463330464,0.044262455009593964,-0.07377565491906918,0.1457351794055433,0.32145193152226564,0.582615661776292,-0.29736039118851965,0.4744714522944517,0.2992683970138178,-0.18082947898823548,0.05808101074040869,0.2590620638301781,0.37716831185108374,0.5547943082437179,0.026981239637764654,-0.06254551011558829,0.1514886406693925,-0.11909034066215582,0.5954048927390633,0.6073079898066466,0.6021387384078006,-0.16683074314388513,-0.17790074530276756,-0.05099449430560749,0.13209156100702443,0.6127622468459718,0.522766934945331,0.1655618146279569,0.46958271932200585,0.8011169859245522,0.4728757054173569,0.29671582330041785,-0.04541703970674167,0.2857520460121121,0.7081404898200073,0.5439583017731087,-0.38164841417799356,0.7699114707834631,1.0,0.2359059206530066,0.3203838555352289,0.28126856420037727,-0.32867470351312816,-0.07350026004152323,0.09772926874469735,-0.2695606173475148,0.37773589558929793,0.4331542149144146,0.4463632999564673,-0.22741078282345117,-0.29049508725149703,0.3176956479113725,-0.04232291190061416,0.25199110941200425,-0.16468036205847406,0.09053881967746319,-0.012014592947460982,0.0206480328681815
Thal_AV_L,-0.4423351129857739,-0.1543707774474214,0.3787623260431003,0.27517561423685155,0.7747904204735943,0.6174203700905961,-0.51364912860682,-0.3705851267759041,0.32452686495493377,0.3423819011460057,-0.3795781729698885,0.10101353909990206,0.4819898329960659,-0.28214351512208613,0.4781877677550773,0.2215579540397845,-0.14857960853668814,-0.061112643740686035,0.5256358723324894,0.18239637417273555,0.37359545873577754,-0.32939523335104703,0.21283079175119124,0.5645401797592822,-0.3802691030831752,0.3645402434475426,0.4146671529004369,0.4240751671953258,-0.45644121186531095,0.03108154910697305,0.30225386674407323,0.10060443791230661,-0.13826626853742308,0.27243980674708645,0.6025013341795649,0.35836534496332173,0.26282461086702363,0.07375953443442407,0.5943357876084397,-0.10436519100547341,0.1640256028147607,0.30877631719212206,0.4816776747955571,-0.4378933040336057,0.36713460598588893,0.2359059206530066,1.0,-0.2763816345925001,0.33538285831258685,-0.21990505869117385,0.19933840451475227,0.05891706845527042,-0.46249441255627577,0.5543600080003908,0.5340133758343851,0.06348682425306824,-0.06643035429132481,-0.1219562580821306,0.4454991790715071,0.4073430177119239,-0.3666029977499273,-0.10235234078926354,0.3961159222562521,-0.11939250670502347,0.5960951945335843
Frontal_Med_Orb_R,0.496234237618006,0.062365595083717563,-0.48999018396179883,0.12659528901843115,-0.42341733540232995,-0.2057327283584729,0.25346449247638403,0.8665315635389719,0.12612633688931116,-0.3858794797615556,0.7784537968377017,0.6743915266051813,-0.17904978747385913,0.29515905445893237,-0.2617936683331975,-0.276969529929937,-0.031591270419722796,-0.042092376758565954,-0.19803254717607938,-0.08004065194865041,-0.19125142397723552,0.41673392489355043,-0.18783480346044892,-0.5469148034022859,0.018297023572513824,-0.28417514065983707,-0.15753932789704833,0.06638772209257138,0.34462429981940157,-0.2891372329508882,-0.3939665197464268,0.16197060190413826,0.42207639160908117,-0.12009443714101453,-0.5111419348340893,-0.013680349776441041,0.26788749976718584,0.032746000521244746,-0.296264884931699,-0.013853093630543755,-0.09788844191552065,0.2636554000480323,-0.30080808122251784,0.36031900678017925,-0.0016495897601396746,0.3203838555352289,-0.2763816345925001,1.0,0.09495546513909392,0.2188847593846919,0.04762879154268144,-0.2796242122978803,0.47557176807877294,-0.43120874041619506,-0.24180573420754317,0.4940522362943895,-0.15775559444025028,0.3248674497918696,-0.13492783144969298,-0.1799210654233385,0.47847111470983866,-0.009671848913858404,-0.17134458808370884,0.01770857096820497,-0.27524665355530376
Thal_PuI_R,0.09186221164369099,0.3903517411881544,-0.26698502393652357,0.4645838680986268,0.25668296429186754,0.223890326179265,0.09220235731030492,0.020158126071153592,0.34820718240297405,0.13456445831184305,0.19512706332918092,0.3760510480883953,-0.0031130678990403658,0.1123152900376193,0.2559212727399425,0.42266374883332436,0.32057970562041455,0.3195044755559821,0.18947876042989525,0.3788987874241088,0.0516566036333109,0.12983244370534508,0.4766496350314123,0.05239418871282004,0.1806460024463398,0.0638974438532073,-0.034661553490177854,0.3049911060255933,0.1407534049781017,0.052359338996621964,0.14117189567451285,0.5112492634804775,0.3036305151931919,0.2169857476175923,0.08576160256400797,0.08738988779110156,0.38228858335939336,0.4756058364925715,0.20839774751474432,0.27358503042153837,0.5052741127900471,0.30263036977576874,0.027103276404089188,0.09877246318853782,-0.008031569864648324,0.28126856420037727,0.33538285831258685,0.09495546513909392,1.0,-0.02547211692494915,-0.03402449670657327,0.31082338290653544,0.09951842365982673,0.0798347779628419,0.23026823472905614,0.2809309064173336,0.22522088942870405,0.28881951988486154,0.7483725000583573,0.34232846787380816,0.2306845807863053,0.2724031855952238,0.34012257605597995,0.3017812376181185,0.29134214253969376
Cerebellum_10_R,0.718686708391803,0.4854631698690481,-0.17854951882565803,-0.41593564660934085,-0.27949671390713104,-0.6422636783745304,0.5598564430897417,0.45720853626250846,0.09892326274785476,-0.0105609669355177,0.34644383303161985,0.14442793916850905,-0.5234026454250998,0.6301652973253828,-0.3929707785528884,-0.18060805491456952,0.5090916539638659,0.3120127067563333,-0.4907432033923532,-0.2384285187565343,-0.6310329979901308,0.32995333239765734,0.06430644619593424,-0.45616566586518154,0.3781074546941545,-0.6852098850453453,-0.6503188108051527,-0.5732854950670224,0.5736814541842664,0.18830116019664478,-0.34801469392494555,0.23588979781149538,0.11633583030650335,-0.40760270812782345,-0.5347072459692476,-0.5008393297780424,-0.12930312269651514,-0.0746854066207258,-0.3088175817938081,0.140476696001644,0.04114208168365892,-0.41491961657884946,-0.644583299259376,0.654334150610579,-0.5840610315628489,-0.32867470351312816,-0.21990505869117385,0.2188847593846919,-0.02547211692494915,1.0,0.6281979228864815,0.17284153971107646,0.6850012563537422,-0.4603757007141344,-0.70964395718712,0.10936874664803861,0.4970916029721569,0.4415412707241002,-0.15322315984869575,0.17622106077689467,0.47286306221196567,0.442746910478241,0.09432433694049328,0.4942223513456341,-0.03171234844850087
Cerebellum_10_L,0.22783660007751866,0.039548494136439315,0.2886248533175357,-0.2642252442121288,0.14951288801713875,-0.06337270130201669,0.07673595941928443,0.22845199593652304,0.12492855440686611,0.3562313179934623,0.0727444904013951,0.21721025505064626,0.15415667140592113,0.2991091522856392,0.22194361535970494,-0.21596643061080698,-0.024385612350333864,0.001600735080317247,-0.34640703186657534,-0.19351132461934867,-0.23225225377756523,0.006273739080824847,-0.17810479290098094,0.027562150958440626,-0.1350147190407897,-0.18137587673862296,-0.18760053450613454,-0.08656510219132538,0.19850981077775473,0.20292430189508628,-0.0249456111113353,-0.002601704101008048,-0.09649691651187878,-0.3433204203283862,0.04714965304748552,-0.008408210282409673,0.20597842061079324,-0.07934195809272424,-0.019046902102310772,-0.056568264178426836,-0.04556076011643796,-0.19765853770461794,-0.11182587440787722,0.12291977452075234,-0.07245854051101633,-0.07350026004152323,0.19933840451475227,0.04762879154268144,-0.03402449670657327,0.6281979228864815,1.0,0.10025230599463242,0.10868774911389642,0.033996276981075164,-0.1785351563509901,-0.041065795826796314,0.16144869664786793,0.27788678789843047,-0.07269439863036099,0.06560798077719508,0.14250628181289757,0.143610234716361,0.1019764842824838,0.1286299689926398,0.3865578407588267
Frontal_Inf_Tri_R,0.15684373404871585,0.6012398397193468,-0.05885710062136844,0.2733641931977885,-0.048773784866481144,-0.0609260537989401,0.4137347468465052,-0.12131214004520395,0.2238621539383139,0.3697559569011185,-0.02897679730029366,-0.22113245525717684,-0.15197036571008476,0.35259815073606515,0.3354413245849136,0.6552250915903317,0.5352073225740763,0.8160022332291509,0.03094982905623647,0.5017431023168668,-0.1494129429361235,0.1267960293755007,0.3389970320884861,0.1736048346425148,0.557434117210986,0.07764751590178512,-0.21699451381357393,-0.21737722029827128,0.30318416732917175,0.7396286380250807,0.3885515752161551,0.4298782917594264,0.4016607691500987,0.0010177371260508279,0.25076841598680116,-0.2893703921837076,0.025052701481468695,0.6945900884728274,-0.056277709668994536,0.6291450360391945,0.6600101757234976,-0.2597747950432515,-0.04241618077939086,0.1952563946567018,-0.16565944172963903,0.09772926874469735,0.05891706845527042,-0.2796242122978803,0.31082338290653544,0.17284153971107646,0.10025230599463242,1.0,0.15990850236149365,0.33545217025267704,-0.18434110392589254,0.00317850577082769,0.46332908780916254,0.15516884809548714,0.5677066793614897,0.5564742678493029,0.24355454205406823,0.7328125175197019,0.4508927348831029,0.6382467316926655,0.3757813622846511
OFCant_L,0.8986695443437387,0.6972925132244542,-0.6523559204135402,-0.26060297205853056,-0.49123218066470714,-0.7564960134615027,0.8184764351115956,0.6431977881399256,0.18951618980016952,-0.3209627948958863,0.6965834424401771,0.18060802756130098,-0.782553106916461,0.7886329031163596,-0.5927621000770348,-0.052905948290623166,0.6634658993603846,0.4618860895962574,-0.44489560215264623,-0.0591577905475186,-0.7027987413974732,0.5435360544013168,0.14770374869578418,-0.7256677866959841,0.6420448275441933,-0.7824503785154303,-0.7568040608577833,-0.5545701431458765,0.8215402583421199,0.1301692643067409,-0.3524463074278412,0.4090447449948726,0.36156921323269164,-0.34957330073556353,-0.7400922380182772,-0.6842343703673813,-0.16600128562229713,0.06985400505316884,-0.4957513744182758,0.338015900902885,0.09322617362105888,-0.3122544694953447,-0.8109982980767911,0.8620182737249795,-0.6910936570118922,-0.2695606173475148,-0.46249441255627577,0.47557176807877294,0.09951842365982673,0.6850012563537422,0.10868774911389642,0.15990850236149365,1.0,-0.6748193122202496,-0.7739541089359273,0.28909599891081583,0.44068396863610937,0.5349402699155091,-0.060726516494912036,0.2307838527226219,0.6796816631418039,0.5922726047462574,0.06699564897958048,0.5992302915038726,-0.2824831437856684
SupraMarginal_R,-0.6573172555152487,-0.34680792245494624,0.5385007376289406,0.3352424357580858,0.3841060022882033,0.7197626057714059,-0.4659781443032978,-0.4486666337022727,-0.06234494433447943,0.4298624433020422,-0.4419508860967576,-0.1265121322926221,0.6080743071392106,-0.39564858464383335,0.6780064336239668,0.3112120882370742,-0.3410618036211361,0.061433464505790805,0.40520039075507924,0.2950149582928582,0.6502268507603842,-0.4396999987583315,-0.047348690193970325,0.6895778486337658,-0.3641835578549027,0.6913151072042508,0.6496181932897752,0.3363503714643492,-0.4876263449872846,0.31017362463877163,0.42888076356570637,-0.22376132881788863,-0.09336055635780259,0.49591070071377125,0.8213620016551064,0.4551147563817782,0.18458484094514072,0.3387690915578135,0.29324925743341407,-0.07170753651192607,0.25040102846016193,0.18576927286299427,0.8149773184746297,-0.6713601562606814,0.6043159563977829,0.37773589558929793,0.5543600080003908,-0.43120874041619506,0.0798347779628419,-0.4603757007141344,0.033996276981075164,0.33545217025267704,-0.6748193122202496,1.0,0.5603510163680385,-0.15918846325222732,-0.16338157937083692,-0.27583862646987345,0.35861361631273825,0.16499950692602383,-0.46062287834289434,-0.12247589149737126,0.336632720886577,-0.20980793634196254,0.5332295640423456
Vermis_9,-0.7210541720062326,-0.5740967630217577,0.4171974217509374,0.4194411211202725,0.5606506863114319,0.8451394991054354,-0.6538790538736872,-0.42497748228161725,-0.05288778910181676,0.15224915148751256,-0.362159808880907,0.05738711101501161,0.7013069760971589,-0.6175000622790187,0.595906771362406,0.16572583398501606,-0.5579993139484617,-0.38885320229216896,0.5872376735554081,0.2680406002250636,0.7054095459701665,-0.40499486925558975,-0.030400634940964438,0.637874930463255,-0.543918587619112,0.7644656419009559,0.7324378439074795,0.7813807871262481,-0.6226906337870406,-0.24843345302908199,0.2910263874165508,-0.22728160141200796,-0.23414205753044334,0.43865747300610797,0.6851244979358961,0.6702494799254232,0.4039906104728722,-0.009913614354185796,0.4443919866765677,-0.33940191588902285,0.005449656855310072,0.6048422518621223,0.7881462199499414,-0.7608565348434067,0.6940549640796203,0.4331542149144146,0.5340133758343851,-0.24180573420754317,0.23026823472905614,-0.70964395718712,-0.1785351563509901,-0.18434110392589254,-0.7739541089359273,0.5603510163680385,1.0,-0.08231969661153302,-0.4293266945273717,-0.35401556876282136,0.27128424976896287,-0.19626309684518795,-0.5305543659282516,-0.5279521691630182,0.05469589859427843,-0.491292099291349,0.3720407017045447
Supp_Motor_Area_L,0.31413021681801123,0.1583608536435429,-0.23831950610313182,0.16988669938906983,-0.23812389644614335,0.035311699337659055,0.11811026067373748,0.4814329342692222,0.23699808899204408,-0.388762994337355,0.39230283561251195,0.38831885155832185,-0.06873070350003883,0.1368041427909237,-0.2098134575506142,0.04557907817120826,0.1714220882651144,0.30072914191528144,0.0012072196691441514,0.144096160574233,0.12654219271274408,0.1719438640226564,-0.0022207195472556266,-0.30185471856598783,0.09165545831621637,-0.12617543431989137,-0.003708227822343643,0.14109351309011386,0.22386982672001907,-0.22101461159634572,-0.3131094245684928,0.279772755665141,0.530714722952862,0.37596073184215556,-0.32864432356430995,-0.12924517212155293,0.37557858865757765,0.19836879255791529,-0.061961780913040256,-0.04534604260338863,0.1293798367094692,0.5216521145716173,-0.07409150681428181,0.14006399929813404,0.11382690327694939,0.4463632999564673,0.06348682425306824,0.4940522362943895,0.2809309064173336,0.10936874664803861,-0.041065795826796314,0.00317850577082769,0.28909599891081583,-0.15918846325222732,-0.08231969661153302,1.0,0.10632694343388875,0.01142905025719219,0.0909481748100189,0.2181372959066151,0.42313953667230364,0.052037006530598444,0.5211956941530974,0.20029026132609487,-0.2017954875052249
Thal_LP_L,0.38169184325955213,0.5728319635873487,-0.21645047700705047,-0.1256713710822918,-0.10343526729723011,-0.3916440133862796,0.5104999200586995,0.048731706102585835,0.23139594536131292,0.03648300603824884,0.09001645056089166,-0.20160859294245195,-0.4172457825976484,0.4396746292592899,-0.18236821473763293,0.24437798793705526,0.6288630850686854,0.5757184046206116,-0.2790572563533482,0.012530085943951594,-0.462798188950627,0.27441068653314366,0.33710631789312284,-0.08910534848850102,0.570984172189507,-0.3881153866824352,-0.5232907490722857,-0.4658004588225081,0.3989296469422911,0.36456535579503785,-0.13045708678985443,0.3838465968986994,0.16529711485706916,-0.1302699103819976,-0.2314701531617941,-0.5431071381903299,-0.1217247252221863,0.21867271895249396,-0.1660181536900242,0.3523471142804872,0.373709890872554,-0.39788433442281135,-0.4622428565650247,0.4385914286886858,-0.5163202653567714,-0.22741078282345117,-0.06643035429132481,-0.15775559444025028,0.22522088942870405,0.4970916029721569,0.16144869664786793,0.46332908780916254,0.44068396863610937,-0.16338157937083692,-0.4293266945273717,0.10632694343388875,1.0,0.22862174316595843,0.20337716971168315,0.4484604495637892,0.3467380269972572,0.5324616092116825,0.3456831279153937,0.6297988439760577,0.059895448913292515
SN_pc_R,0.4753892431919537,0.5662093854073312,-0.517560724158789,-0.21802943276705467,-0.020863164029169712,-0.38531306852297975,0.5620453889061965,0.3675705600422682,0.2819039250779795,0.04416681285424198,0.5469867384585267,0.41552197831395354,-0.5121704815483689,0.6613650334266865,-0.0929280098196238,-0.028434685238970383,0.3415529637120867,0.3613326921078473,-0.18515222649506197,0.07453356622124334,-0.5310084704707214,0.3221294281404051,0.2659914394915803,-0.35635957577560295,0.25926793734002507,-0.5250480277972038,-0.6169849704304599,-0.19751304204235814,0.5623587851120605,0.3210752912969716,0.13721416840243464,0.382328244910083,0.007172553508352225,-0.429444379013767,-0.20061465262133382,-0.3757071030828222,-0.07196098918032101,0.15019896653175158,-0.5056616845484999,0.33578348400389313,0.0208744238983864,-0.34805615753390395,-0.5104941235282328,0.6736399242615088,-0.5446927677574013,-0.29049508725149703,-0.1219562580821306,0.3248674497918696,0.28881951988486154,0.4415412707241002,0.27788678789843047,0.15516884809548714,0.5349402699155091,-0.27583862646987345,-0.35401556876282136,0.01142905025719219,0.22862174316595843,1.0,0.2515842628844835,0.2748309926432387,0.3717269393949666,0.4534219342177346,0.15101534041989698,0.3249095147718052,0.29821511348164675
Thal_PuM_R,-0.07968213005003438,0.43987756034711434,-0.13784633805705818,0.5649732824082769,0.3588151908406038,0.3069814318644028,0.07974009587482829,-0.2024228373601126,0.38670214080826104,0.2438288802883537,0.001985044945998166,0.13068413143585517,0.07815132747766912,0.06264891540411023,0.5030862603284554,0.7008467705351082,0.3628940269136307,0.4878825095092663,0.42260002248788037,0.6062344501655987,0.10421249804110054,0.04658196711217529,0.5650035095839665,0.21799348385607542,0.24777239092998365,0.26223823254926976,0.06118061447570899,0.3101869313857351,0.038417594376398634,0.3672220238184094,0.4775672244862402,0.5550757150990449,0.33491300999786844,0.19296650796232165,0.37873425657083315,0.01887792873352342,0.3366483462903153,0.6713901133889675,0.25347356953433875,0.5122687997706458,0.7109696889014696,0.16501447740956937,0.19127986873539224,0.00691346501893242,0.08772825009207785,0.3176956479113725,0.4454991790715071,-0.13492783144969298,0.7483725000583573,-0.15322315984869575,-0.07269439863036099,0.5677066793614897,-0.060726516494912036,0.35861361631273825,0.27128424976896287,0.0909481748100189,0.20337716971168315,0.2515842628844835,1.0,0.5279569682053902,0.15337488876067853,0.4677368396090651,0.3777272456067149,0.3759016452076728,0.47331692845657897
ACC_sup_R,0.1940252786653176,0.6427118955733591,-0.20008022383186366,0.07137121934482021,0.25162418413387116,-0.055114261236314424,0.22490826700052688,-0.1163245168782484,0.6008246913971461,0.20873737902301984,-0.03382396776748805,-0.0447231386122834,-0.22852240512616173,0.3671029582529431,0.06942577547211222,0.5428113376721779,0.5197094173461814,0.6618925377835156,0.21663190641382724,0.33616129685087925,-0.2180602138401089,0.07288875144175067,0.5117689571711062,0.027271440618697983,0.3399848003484907,-0.2002433431211154,-0.30746584838088825,-0.17770848120448499,0.2267779715187944,0.5259115385418448,0.41965084128966534,0.6468983703637745,0.28328901961116265,0.007825055652037918,0.11477053169418343,-0.4167472892037206,0.04780599973821101,0.5112102803701387,0.0809356869560127,0.6025939998337853,0.4931372640621515,-0.17215794177054006,-0.1901983725047169,0.2901241097511272,-0.3047135582433402,-0.04232291190061416,0.4073430177119239,-0.1799210654233385,0.34232846787380816,0.17622106077689467,0.06560798077719508,0.5564742678493029,0.2307838527226219,0.16499950692602383,-0.19626309684518795,0.2181372959066151,0.4484604495637892,0.2748309926432387,0.5279569682053902,1.0,0.25859205857079576,0.5990805812994197,0.5900192910561685,0.5163308203935486,0.3543805478340164
Temporal_Sup_L,0.7809489566674861,0.5577678849987079,-0.571671421014198,0.06259613567851303,-0.5288189204793816,-0.4454266451841156,0.5636231139642514,0.6085908591027627,0.2435227307707323,-0.19015426929577614,0.5721451222379659,0.25709975922103795,-0.3409996847199492,0.557756814623197,-0.1736611492112188,0.2557880023116307,0.5697554714406665,0.458211870204258,-0.35582200749227716,0.19837963969765873,-0.3841200014979487,0.500977898290286,0.17846868088878373,-0.6365090618870509,0.623149911315998,-0.3891070200606355,-0.4286678555757237,-0.17594576868136852,0.707955680331056,0.0949263382554545,-0.16900338499446013,0.6181386783970887,0.7797944597676928,-0.10372989036177928,-0.6577965132848453,-0.4088810956229462,0.4562592309370491,0.3911042230924683,-0.2613099285709917,0.49962747845666006,0.3262350881626089,0.001174896221260429,-0.5031477854826819,0.669421553417391,-0.24629346023458376,0.25199110941200425,-0.3666029977499273,0.47847111470983866,0.2306845807863053,0.47286306221196567,0.14250628181289757,0.24355454205406823,0.6796816631418039,-0.46062287834289434,-0.5305543659282516,0.42313953667230364,0.3467380269972572,0.3717269393949666,0.15337488876067853,0.25859205857079576,1.0,0.49966244460386355,0.001398592329910547,0.6608861921555935,-0.3052955577825388
Putamen_R,0.5695666334996267,0.862502312480836,-0.42067337326300663,0.09167015835253171,-0.13043098856096763,-0.4659074884011909,0.7527982137949474,0.17856708536240026,0.3376094030172594,0.15945960483755675,0.31573266775875886,-0.17540688829176548,-0.4964423926026753,0.707101805004889,0.017656899422799407,0.5213883912440208,0.7360373156815198,0.788772356826757,-0.14163151772373314,0.39894507733192053,-0.5509809766080059,0.46439951273504293,0.3882766057515203,-0.18382758608145872,0.7664057317237684,-0.37008101753413336,-0.601876535490169,-0.3974714994256375,0.6571567779621319,0.7356059712152703,0.277849942528984,0.6046646292029239,0.39228828410135275,-0.33259801980883086,-0.10998133505429643,-0.6332905904651265,-0.10581340205993087,0.47314045377255526,-0.25351641490714893,0.7676502345442784,0.5903019305174596,-0.43137977022472584,-0.49579616236158025,0.655045727950579,-0.5287993121159584,-0.16468036205847406,-0.10235234078926354,-0.009671848913858404,0.2724031855952238,0.442746910478241,0.143610234716361,0.7328125175197019,0.5922726047462574,-0.12247589149737126,-0.5279521691630182,0.052037006530598444,0.5324616092116825,0.4534219342177346,0.4677368396090651,0.5990805812994197,0.49966244460386355,1.0,0.27165005349200116,0.7885527174959877,0.2559344601751108
