,Temporal_Sup_L,Calcarine_R,Rolandic_Oper_R,Caudate_L,Occipital_Sup_R,Thal_LGN_L,Temporal_Sup_R,SN_pr_L,Frontal_Sup_2_R,Cerebellum_4_5_R,Vermis_6,Supp_Motor_Area_R,Thal_PuL_L,Cerebellum_7b_L,Frontal_Sup_Medial_R,Supp_Motor_Area_L,Frontal_Inf_Oper_R,Thal_VPL_L,Cingulate_Mid_L,Thal_MDl_R,Thal_PuA_L,Cingulate_Post_R,Precuneus_L,Thal_MGN_R,Temporal_Mid_R,LC_L,Thal_Re_L,Thal_IL_R,Rectus_R,Thal_AV_L,Thal_Re_R,Occipital_Mid_R,Temporal_Inf_L,Heschl_L,Olfactory_R,Thal_MDm_L,Putamen_R,ACC_sub_R,Rolandic_Oper_L,ACC_sup_L,Frontal_Med_Orb_R,Angular_R,Temporal_Pole_Mid_R,Hippocampus_R,Insula_R,Occipital_Inf_R,ParaHippocampal_L,Vermis_9,Paracentral_Lobule_L,Putamen_L,Parietal_Inf_R,Amygdala_L,N_Acc_R,Paracentral_Lobule_R,Frontal_Inf_Tri_L,Vermis_8,OFCmed_L,Temporal_Pole_Sup_L,Frontal_Sup_2_L,Cerebellum_3_L,VTA_R,Cerebellum_10_R,ACC_pre_L,Postcentral_R,Frontal_Med_Orb_L,Thal_VL_R,Amygdala_R,LC_R,Thal_PuA_R,Frontal_Sup_Medial_L,Pallidum_L,SupraMarginal_R,Precentral_L,OFCpost_R,Parietal_Sup_L,Thal_VA_R,Cerebellum_9_R,Thal_MDl_L,SN_pc_L,Cuneus_L
Cerebellum_10_R,0.47286306221196567,-0.4659365489817782,0.19192069793418187,0.46103213997925535,-0.6503188108051527,0.13129531485754403,0.025530326884028565,0.4252958297594885,0.5327123410224905,-0.09863669978382182,-0.36511507946542004,0.11975852009349534,-0.34801469392494555,-0.5732854950670224,0.2568132639932019,0.10936874664803861,-0.3543642526037656,0.140476696001644,0.0375642738108425,-0.13567899465709374,0.003781730654294486,-0.26629185650925874,-0.4822651762803854,-0.39525319136862314,-0.5347072459692476,0.32995333239765734,0.2834780940502318,0.06430644619593424,0.34644383303161985,-0.21990505869117385,0.13810780285740276,-0.6099886537244177,0.4312452816862276,0.4673240129107444,0.6301652973253828,0.3076486002138661,0.442746910478241,0.4995825373232009,0.3165233119341397,0.1732260127638497,0.2188847593846919,-0.644583299259376,-0.17854951882565803,0.5616057468406144,-0.0338624003218334,-0.45616566586518154,0.5527177400435903,-0.70964395718712,-0.0025994840867935645,0.2706683348115842,-0.6310329979901308,0.6022001131112061,-0.15443312918468904,-0.41491961657884946,0.11633583030650335,0.17302288024713286,0.24517130434223564,-0.5270696202065579,0.40490038629828984,0.6397530819429461,0.38881253156211915,1.0,0.6094000447953798,-0.40760270812782345,0.2352464258804506,-0.18060805491456952,0.5651282895880186,0.43420698069561164,0.04114208168365892,0.23737742240520435,0.3781074546941545,-0.4603757007141344,0.25679681592706577,0.7504087309951555,-0.6238907338707135,0.5090916539638659,-0.2782146108206744,0.3497922529809032,-0.5008393297780424,-0.6362755655882312
ACC_pre_L,0.7571840880757136,-0.6567582253104329,0.2802626581694801,0.8370793193772402,-0.7383475739895735,0.20902573289489693,-0.05507250033643597,0.503149767554401,0.7541313575722948,-0.34504304055679125,-0.41726019714597007,0.2923854840298968,-0.0975268033319997,-0.4952609242691002,0.6797672585246458,0.3455354990304517,-0.2748896213649961,0.5605082486664195,0.29824385530180536,-0.19149861110144517,0.48956488440599844,0.01847666390758495,-0.32561383328478566,-0.21362401418391588,-0.65104578821839,0.4816775098305321,0.6692613260385643,0.25217245396939103,0.4985418154741878,-0.32873449218559975,0.3196819945273088,-0.7841382901894919,0.6102148082128616,0.65951341222496,0.7728130906821635,0.5257454592649531,0.698588074713008,0.6448118532588689,0.8114877318713397,0.6042235504228046,0.3443539047165717,-0.7467076477348504,-0.6535339515974997,0.732004684667652,-0.06106125214717727,-0.6386618102423659,0.7704728259602069,-0.726920135360133,0.12753736732117676,0.700422213103367,-0.6242049201783063,0.8174689138917524,0.26927760729254085,-0.29356836095759353,0.4914582591941899,0.3053165443310428,0.4341539009216733,-0.713983053070033,0.7599652465825453,0.69390631001084,-0.05587730116781333,0.6094000447953798,1.0,-0.3047870066610313,0.36823863099254683,0.1742072130675481,0.5715627081582683,0.6947184198647537,0.2628483159399181,0.7026321581371681,0.6731592587457774,-0.5588969008357441,0.5352161436469776,0.6289721698579522,-0.6202613499303521,0.7312329382227628,-0.4160755322051641,0.5894534849730511,-0.7087386156452045,-0.6008952557703318
Postcentral_R,-0.10372989036177928,0.2914098730973644,-0.3116231774512524,-0.20481320537412412,0.6923873294152735,0.20096689426846076,-0.2266350124143658,-0.29655122464242983,-0.06738059425288119,0.03346496543736653,-0.059943356065070307,0.402637610337871,-0.15877096436895938,0.3093783752571537,0.24314458179203352,0.37596073184215556,0.21475225240972998,-0.30090094989922617,0.43715566352514834,0.21257944636640835,-0.0482745840473096,0.15287098995756943,0.8241561748127973,0.11970180676602211,0.1545787498103615,-0.28284065155186167,-0.3132268084280676,0.0733263947449848,-0.19452317753466083,0.27243980674708645,-0.006699454054411469,0.5335755502102666,0.022740454152367116,-0.08367585505782103,-0.4614562484311395,0.080662443750227,-0.33259801980883086,-0.4269199761941809,-0.164065049659956,0.018311755575113137,-0.12009443714101453,0.6591976656756955,0.24255422270452642,-0.5138631769167888,-0.27122127524738854,0.14761662818749122,-0.3028484849427653,0.43865747300610797,0.6092373471192102,-0.12358399154619532,0.7879187222258031,-0.27607634306334927,0.028714660019376146,0.6585666145607494,0.2535139299541174,-0.2376403769801914,-0.130073068259431,0.34232835488796426,0.08417668606363726,-0.5630172864027831,-0.2703855517976631,-0.40760270812782345,-0.3047870066610313,1.0,0.016279429677447475,0.24315550787760293,-0.2607022312568067,-0.24108960532662316,0.14778071023902012,0.19503812215589122,-0.1879574641420738,0.49591070071377125,0.22821482968845438,-0.3179149655976149,0.7207407038910991,-0.12819314939344992,-0.10393126102352451,-0.07553161655721537,0.37731795126322526,0.5922411612500359
Frontal_Med_Orb_L,0.5956367199411723,-0.24430898418897817,-0.3810262609760728,0.44941390843664336,-0.03230055713148646,0.26057430472126825,-0.4662438464562514,0.41833017647462234,0.014014796797666549,-0.2930223192842025,-0.37458556280648375,0.14500643437712374,-0.4858614913292511,0.05942525969053233,0.44986072534591975,0.5435386907783994,-0.4846687995672445,0.017930411285326592,0.16433089546118673,-0.04723755559059315,0.3249691375535979,-0.19543157802783329,0.2800602101799825,0.015193916076643554,-0.6013341111141205,0.38216528536194255,0.08380464482358617,-0.13957080689246687,0.6463113770734065,-0.22204988955230082,0.08522371833289656,-0.2157880397480866,0.45843509245704633,0.5215854385713729,0.1624137196783338,0.09112076305604584,-0.011549762438914285,-0.10916744329120369,0.47507855833956897,0.03785102256248709,0.8654390101005585,-0.23985567407990202,-0.3767175353408968,-0.0018910481812127432,-0.43375314987292457,-0.569564766545523,0.4362143040200859,-0.25852972126039653,0.3906050482381595,0.22771715781405905,-0.10605819322407684,0.5226760525224853,-0.036801145240778724,0.34229460939851514,0.5965338245984803,-0.13286422812254742,0.6165338995099445,-0.2901652802610284,0.6856545148224579,0.18138173200212349,-0.05083863630932118,0.2352464258804506,0.36823863099254683,0.016279429677447475,1.0,-0.18591723231837315,0.3938968204032064,0.05764762855532068,0.0036469609693561586,0.4350451092020955,0.1051436186587439,-0.41814836858952903,0.5945982560776429,0.24112044358165682,0.13401630867635958,0.06574927421643718,-0.3557367166799646,0.08588925006297006,0.03950765303575261,0.09593521386601582
Thal_VL_R,0.2557880023116307,0.044075546398759026,0.37125932476353884,0.27843806618783934,0.07661436097054238,0.4559026021495871,0.3191809935485719,-0.09805420410823529,0.21772819300372137,0.21436462722045938,0.19856130898217708,0.06667994320848654,0.5018441961616276,0.17287945823093295,0.21371956608724116,0.04557907817120826,0.5666495338470723,0.6440607164633536,0.371067693670545,0.11231710744092428,0.5413672984647866,0.6829894450685441,0.2626866800036489,0.20097079438878176,0.2785266460255035,0.05024384928287928,0.1710086675664525,0.535865352882351,-0.14708433793574893,0.2215579540397845,0.21326823914799173,0.1228481607590808,0.2309373482791135,0.25802787503257046,0.04789982164666047,0.6826802860076909,0.5213883912440208,0.13433274206694595,0.358429647143725,0.48722151286707976,-0.276969529929937,0.1648665928880366,-0.09390656885611448,0.23313370876034079,0.3302224140981651,0.2136674755365236,0.1316008571536089,0.16572583398501606,0.10958325002821101,0.5937976248498119,0.11257776373221204,-0.04590271126371949,0.5413680222457014,0.12726446862442134,0.5055063485833432,0.16872147221370984,-0.1262911996951358,-0.0049787668612364345,0.09143211784680669,0.03774623414769819,-0.18333539437768528,-0.18060805491456952,0.1742072130675481,0.24315550787760293,-0.18591723231837315,1.0,-0.15849590801016641,0.1747182997111126,0.7430676967796236,0.3173936410654469,0.51418416862166,0.3112120882370742,0.16630580405986142,-0.04349145775887801,0.06747772656883289,0.48767516008331596,0.15128990237293366,0.4348675697991755,-0.12295339715530836,0.1293293122049523
Amygdala_R,0.3715322138214708,-0.45487624495284934,-0.006654069254256191,0.5640577725158334,-0.5659854686034888,0.07301839734334307,-0.21723304701803353,0.5743646852525635,0.42353000339305164,-0.32167083853088174,-0.418902165472833,0.2028911880569603,-0.4382195874878188,-0.44468994964218367,0.42011349466259146,0.247562640891821,-0.464114665779836,0.08863690931958207,0.05988872516275446,-0.030456209138484208,0.20010828761917676,-0.3287938666708324,-0.27469875061156107,-0.08509183366567355,-0.5966514352244032,0.46606113632399165,0.5118155806283585,0.2136363365820518,0.635369354224894,-0.3304183991414077,0.2351798549646939,-0.6204616787928717,0.4275150279138501,0.32283390060115147,0.5213100691891583,0.3250690181080841,0.37569398108971214,0.504594191613279,0.40833209622947,0.21290751424534118,0.49741063198717117,-0.6534616132358138,-0.5067778007593161,0.5203939909534419,-0.25278919759858237,-0.5440731585219489,0.6149943304823619,-0.5417677361379252,0.15973018813744289,0.28430439284918646,-0.5482273953522194,0.6706932263990548,-0.11917201217365511,-0.19517323473691806,0.16042881185319102,0.511593433060066,0.48731656458515826,-0.6952540498213842,0.5286208516199591,0.568201888134964,0.14117009725213833,0.5651282895880186,0.5715627081582683,-0.2607022312568067,0.3938968204032064,-0.15849590801016641,1.0,0.5550479809429969,-0.012490878635597134,0.33776039487592674,0.42676226322842936,-0.590876760190046,0.3980735410060512,0.4388665365532239,-0.4374428718368783,0.45337925563737835,-0.438000824532,0.3936182910818736,-0.4034884587518066,-0.49692303403895915
LC_R,0.4568970454979578,-0.6823387784610693,0.20765872899233842,0.5988043805501428,-0.6967604360564041,0.0722763266441669,-0.10581373981670142,0.34019427062792945,0.560492108496092,-0.4149715249824564,-0.450120436690061,0.12213599375302575,-0.08968099228738138,-0.545933601153774,0.4294925764763515,0.07074681529036095,-0.28579557124202776,0.4874973955316824,0.07177433302275536,-0.09740975539997045,0.3632902449260914,-0.06510991041697996,-0.4132195974852879,-0.11261294747865302,-0.5494453549103162,0.42792902601823524,0.7467810003196196,0.44333729504572617,0.2823445866162465,-0.38902215285942726,0.3384821007819978,-0.7261629813562527,0.4841991464280032,0.465152900753032,0.5286933387933056,0.48660379377234597,0.5676945902390601,0.6544619630288623,0.5963904593922763,0.4061774721255132,0.05188119330325653,-0.7216614802033121,-0.5978801628446327,0.6703397935545851,-0.16095461579758502,-0.5010616556560871,0.6083891145809359,-0.657163234321638,0.05537631850773267,0.5762578940564232,-0.6244462072446096,0.6163659643750521,0.3579079667567192,-0.42119390670644724,0.22057777804290926,0.541980408853061,0.15060692819938779,-0.6540272672205535,0.4619867025091009,0.5961056903007645,-0.21533952312202578,0.43420698069561164,0.6947184198647537,-0.24108960532662316,0.05764762855532068,0.1747182997111126,0.5550479809429969,1.0,0.20366629859851315,0.4246251480678222,0.6814985283537767,-0.5523348664413499,0.2137684601274526,0.41380366258002876,-0.6174092447950192,0.729622103628068,-0.49747282846959817,0.5804318854655532,-0.6751067393961877,-0.6792646642348548
Thal_PuA_R,0.3262350881626089,0.004968522114657449,0.3903175625001244,0.3141290667792981,-0.03836674468037811,0.5740303867809838,0.36532495639860346,-0.024071395334566714,0.27660424082667173,0.2699379268255865,0.13585924668606147,0.15364829228436758,0.28786843522395034,0.051136433096449004,0.2421324983365177,0.1293798367094692,0.4606618704173415,0.6024401706013958,0.3525832745342303,0.10466088640656962,0.5814490869614415,0.6264111369779459,0.15909555065151054,0.06077489963328078,0.1743790403914311,0.16451604136225742,0.1671255530477318,0.33576407630249544,0.031388729269559136,0.1640256028147607,0.0693923631796723,0.011808259908712516,0.24811212778084224,0.4329784114049687,0.16994502097489658,0.7169978630359507,0.5903019305174596,0.23501605293718417,0.3956399017761961,0.34237487531386646,-0.09788844191552065,0.046109848071283786,-0.14656130683386073,0.3253667578345201,0.3224008557024016,0.10436601040898037,0.2349898945702635,0.005449656855310072,0.18439605655157415,0.5196595819231618,-0.03589828449030371,0.10511944965042312,0.2838490625130546,0.04175950150869816,0.5300136125175959,0.08651628762741788,-0.003747046222170468,-0.12479205412902827,0.1765001083486924,0.15532674890198694,-0.08481687865407174,0.04114208168365892,0.2628483159399181,0.14778071023902012,0.0036469609693561586,0.7430676967796236,-0.012490878635597134,0.20366629859851315,1.0,0.29567700777484135,0.5305432988386226,0.25040102846016193,0.24920955296494962,0.11604483081610985,-0.0478769733828067,0.4856766403759267,0.12435985360226083,0.44455067059931175,-0.1418448481270364,-0.017602783883557675
Frontal_Sup_Medial_L,0.6638308430442165,-0.43614637484988433,0.11417062872854923,0.6660013772104632,-0.229905581204932,0.2725167718550062,-0.21827389316168258,0.25620307343639365,0.6282133994067203,-0.41018242454749604,-0.46000683650522467,0.47394319870554014,-0.09862392619682565,-0.23269090566939366,0.8733475588143295,0.6441111878711815,-0.061382740572687854,0.39974967819515733,0.7181348679829137,-0.1275082894142794,0.4419005223102582,0.24979587746782234,0.20338481419966728,-0.05274719327607378,-0.5164170488680283,0.23900017940239354,0.4400988582010595,0.17138286829785712,0.30958582147714614,-0.2578235835739882,0.3918235989377573,-0.3762654533089801,0.471407254973122,0.5906367067477075,0.334421592795961,0.5099329941976908,0.4116855969942333,0.19103873332707835,0.7271561296273347,0.6247193816339844,0.34476995828842544,-0.2809504381538098,-0.45700147002509434,0.3186123566517957,-0.1980297090498125,-0.49924061412220483,0.4603305547838927,-0.43511085360106744,0.2727461798504431,0.6068448849635337,-0.08009665284402834,0.5800251708207835,0.3586232993260803,0.1292127595887851,0.74429905264986,-0.00464994318713309,0.3597655605810332,-0.4241657499244359,0.8485722662912872,0.22559074684780772,-0.2610980758488912,0.23737742240520435,0.7026321581371681,0.19503812215589122,0.4350451092020955,0.3173936410654469,0.33776039487592674,0.4246251480678222,0.29567700777484135,1.0,0.48574456430456914,-0.2438875619058229,0.6665122148717473,0.28500727234596396,-0.07871222065038552,0.49146769159640147,-0.5075069895464385,0.5119843844557037,-0.37579172472203864,-0.09054897805349192
Pallidum_L,0.623149911315998,-0.6350781697720337,0.32874183171471494,0.5745704006496463,-0.5572656020349611,0.2279631934738208,0.058842123673013814,0.2166320518318977,0.4515775380732694,-0.24046625915306155,-0.3303900842056684,0.019287085600248135,-0.02169706724917696,-0.3997636685442014,0.3422682075310349,0.09165545831621637,0.017257658198500298,0.6288095338455469,0.19802250093968823,-0.21174417697916412,0.5686977697526864,0.18295315461153627,-0.2834449102735291,-0.12474479229972506,-0.4026209182187725,0.5051349015600638,0.7070553892108234,0.38223932807791255,0.3135239054164481,-0.3802691030831752,0.37235458739583915,-0.5220758431176971,0.613153899711233,0.6287666788778387,0.5731865028681535,0.7626940188773975,0.7664057317237684,0.6896478044505512,0.6588960863793866,0.372477903637579,0.018297023572513824,-0.563743976785805,-0.5121690680920096,0.6823582252250885,0.013978815953998814,-0.3271134888810471,0.6593234172848299,-0.543918587619112,0.08570086821791262,0.8660325864203863,-0.5306998283682687,0.6403540882265222,0.538137576051426,-0.3065273706502841,0.5267806410028346,0.40482678326768023,0.23408396608900978,-0.6566822489851188,0.38514023242936496,0.5262975309074357,-0.24865708770920056,0.3781074546941545,0.6731592587457774,-0.1879574641420738,0.1051436186587439,0.51418416862166,0.42676226322842936,0.6814985283537767,0.5305432988386226,0.48574456430456914,1.0,-0.3641835578549027,0.2528199590637532,0.5230076130407153,-0.485515952309337,0.8061762723167516,-0.3292172594605239,0.8186755526064228,-0.6377896488585536,-0.5232101683257415
SupraMarginal_R,-0.46062287834289434,0.7237651785845916,0.3191479582846412,-0.5363747051122133,0.6496181932897752,0.13935369802173192,0.5890922487377781,-0.47122773916234056,-0.20950685044693368,0.5763755923394045,0.5846980430488753,0.051656546799359514,0.42888076356570637,0.3363503714643492,-0.28588373100259995,-0.15918846325222732,0.7753962003505769,-0.07170753651192607,0.352922146660196,0.2899594014389471,-0.20907169753467436,0.5768145929325925,0.43255758575730646,0.03532927186152273,0.8213620016551064,-0.4396999987583315,-0.5460597573520198,-0.047348690193970325,-0.4419508860967576,0.5543600080003908,-0.27373746899603557,0.7280732226977111,-0.5237168467433362,-0.2815112721831747,-0.39564858464383335,-0.0069989949491418265,-0.12247589149737126,-0.3438670194057215,-0.47596352781046747,-0.11310523442637355,-0.43120874041619506,0.8149773184746297,0.5385007376289406,-0.3232749750701113,0.5583499403241102,0.6895778486337658,-0.5678917571461286,0.5603510163680385,0.031142453840629004,-0.3758521215818135,0.6502268507603842,-0.646555444309608,-0.18884682309314602,0.18576927286299427,-0.09336055635780259,-0.3294301882581817,-0.36567295109803893,0.5402395909144228,-0.491416633293623,-0.486160884884477,0.1409796722866187,-0.4603757007141344,-0.5588969008357441,0.49591070071377125,-0.41814836858952903,0.3112120882370742,-0.590876760190046,-0.5523348664413499,0.25040102846016193,-0.2438875619058229,-0.3641835578549027,1.0,-0.28399426861956795,-0.36842744506628977,0.4808575202817287,-0.3410618036211361,0.5571817295534277,-0.2472076939719982,0.4551147563817782,0.5721062272895946
Precentral_L,0.5762307797110886,-0.17819723421693967,-0.04824960889552392,0.6733882418308329,-0.17920087612412736,0.4210143354665765,-0.2283671286674754,0.5117230264328856,0.5455555379030367,-0.0612742596599837,-0.10694407248773229,0.6988875353187325,-0.22765237417056008,0.12266153675176408,0.7522748604280224,0.8743263296488138,-0.1663700366375952,0.14143368601740414,0.4931284487761447,-0.016136373103390913,0.5389347621212027,0.10212980844366158,0.3782981688424563,0.06798191670633041,-0.37954511655166834,0.2854743873708064,0.26662390342881764,0.10600369427488485,0.5560660916305588,0.04854072298010773,0.23567687775307736,-0.3410129956824361,0.5954481988763435,0.38237130963022364,0.36733319610699694,0.29201541240724377,0.23923031679329054,0.10030700652704955,0.6430188866975993,0.4728704157224856,0.5810937913012948,-0.21612033481231996,-0.44099663401753453,0.22012328159162106,-0.22361845972005862,-0.4069099331371274,0.5804535159253551,-0.13783369273022603,0.6214598889896193,0.41690724447853844,-0.05017092543364686,0.49589233147906453,0.07952759419223308,0.4970367038340026,0.6039038945044543,0.06862171467182589,0.5180186452674411,-0.34423201813227156,0.787490242397642,0.2908306806083244,-0.0454318125347877,0.25679681592706577,0.5352161436469776,0.22821482968845438,0.5945982560776429,0.16630580405986142,0.3980735410060512,0.2137684601274526,0.24920955296494962,0.6665122148717473,0.2528199590637532,-0.28399426861956795,1.0,0.24961520420400446,0.04036639456336866,0.34618714532260947,-0.13335709069665475,0.22784099499841634,-0.2298244087602067,-0.040931021202936554
OFCpost_R,0.6580921195504953,-0.3618627751797464,0.2916190236084801,0.5385818686907003,-0.5963718007776695,0.17759212969196284,0.06701962273985278,0.44908210663171994,0.43924522380245873,-0.02720122125251359,-0.24957466650281665,0.059209203231025916,-0.2431608960019891,-0.4552716937694394,0.24559783414544356,0.1194725337492756,-0.20262650371445057,0.27966163476759026,0.14059165205658852,-0.1863433391623762,0.17677180251270655,-0.053006634931728414,-0.39931118729796944,-0.34640471011285145,-0.49729979006811664,0.4727173314965591,0.45947694153023744,0.028477140648369283,0.5414764802509275,-0.378970640737616,0.13599042515459298,-0.5706105040440856,0.5766351022057703,0.5434719998947665,0.7421336611469594,0.36621816084066255,0.5788815888021825,0.6124088047644893,0.48430624899993585,0.1783950506612093,0.22241045907549117,-0.5637211710564105,-0.3138900938312505,0.6359299748007374,0.050763055362715304,-0.48537275262278223,0.7138053647908688,-0.667549284591861,0.031461085575369245,0.46324967732267136,-0.5345365975446357,0.7185946739289467,0.004399333088165717,-0.3597661784796263,0.29421599314596414,0.1038939081070437,0.45330140084686554,-0.6290820357397865,0.35036947015710035,0.6656300030961065,0.25453115992214953,0.7504087309951555,0.6289721698579522,-0.3179149655976149,0.24112044358165682,-0.04349145775887801,0.4388665365532239,0.41380366258002876,0.11604483081610985,0.28500727234596396,0.5230076130407153,-0.36842744506628977,0.24961520420400446,1.0,-0.5571196672583525,0.49741400950632697,-0.23478143845293978,0.4280472362450209,-0.5129204735443086,-0.5328835149717017
Parietal_Sup_L,-0.3023102197974415,0.5541910203044155,-0.4357703369321047,-0.4269669298124619,0.9401592932662692,0.09368406586052003,-0.2454748091891252,-0.33247952323396723,-0.5612623234693422,0.1513207385233149,0.13910747712122892,0.028211528001369963,-0.05163122152422676,0.6496693950946225,-0.12304789507571015,0.1953466270012993,0.22533161603285146,-0.46206056715134247,0.1317248626255132,0.11710653466532084,-0.11363007418350508,0.10026839059883992,0.8869281448532949,0.3668255494374974,0.343692886924619,-0.2948605404939855,-0.5430792593539419,-0.22281933881583624,-0.24075160867317277,0.3316945766060511,-0.09739131957934404,0.8078108821559129,-0.18087103837198393,-0.295455623605542,-0.7256162498150222,-0.2325479653470517,-0.5928087742546719,-0.7970497026790302,-0.34686124364062926,-0.24170167644472015,0.0191765802548155,0.8526900307068852,0.3882093707330317,-0.7768340072881577,-0.18777962589106442,0.3576856670957086,-0.518341072852496,0.7162117630386732,0.2717280537989801,-0.30723922367331197,0.914289828392064,-0.554389434401914,-0.04213086149513405,0.8206879363990626,0.12267293656980442,-0.4489475018794133,-0.12386432849278563,0.6217182866436227,-0.16856800258891766,-0.718832301243486,-0.18097779369481523,-0.6238907338707135,-0.6202613499303521,0.7207407038910991,0.13401630867635958,0.06747772656883289,-0.4374428718368783,-0.6174092447950192,-0.0478769733828067,-0.07871222065038552,-0.485515952309337,0.4808575202817287,0.04036639456336866,-0.5571196672583525,1.0,-0.5685745675817778,0.1165846409656001,-0.41180590180772425,0.7368141714566935,0.9179083599300351
Thal_VA_R,0.5697554714406665,-0.5854206406323468,0.32763294095667805,0.649741739586436,-0.6248422693129513,0.3181240414840032,0.058848691037754156,0.28508715535150886,0.630549692840704,-0.21690556877749165,-0.35941445335950856,0.20677376834249026,-0.10021546798224926,-0.4320997469593654,0.48873279595918634,0.1714220882651144,-0.03904056416436812,0.5557682313822695,0.2555534127084508,0.03325894229671832,0.47168608554215136,0.16768791178851622,-0.30289947865082306,-0.21834515513679265,-0.4216368065929296,0.392768453704824,0.5894376692921931,0.618786875563146,0.23815950591889856,-0.14857960853668814,0.24729722252466663,-0.5903585653899064,0.5647197690727889,0.5659191532568694,0.5729931580465859,0.7351093225044808,0.7360373156815198,0.6637927507995064,0.6080601752524918,0.5025807454553293,-0.031591270419722796,-0.5941121347819011,-0.44333664626412045,0.6731810263458543,-0.016890663021167606,-0.3432958615448005,0.6096140660821425,-0.5579993139484617,0.18767695700245712,0.7111896073267183,-0.5526225812453496,0.5873192284389339,0.3789666968740269,-0.329042073706424,0.4479572889661044,0.47152359637796853,0.1100613877984855,-0.5909248494871902,0.4611208447014442,0.5379364629939999,-0.08142441239158747,0.5090916539638659,0.7312329382227628,-0.12819314939344992,0.06574927421643718,0.48767516008331596,0.45337925563737835,0.729622103628068,0.4856766403759267,0.49146769159640147,0.8061762723167516,-0.3410618036211361,0.34618714532260947,0.49741400950632697,-0.5685745675817778,1.0,-0.3366889449598027,0.717653733787042,-0.662888077598439,-0.6087119501582011
Cerebellum_9_R,-0.3783367305791423,0.6312804023587021,0.3619295229469069,-0.3284752860562644,0.20622280290738418,0.0785276451562733,0.652089905978566,-0.04331402731206017,-0.18180342257916104,0.773468128909847,0.9343014422075951,-0.06903526759202473,0.5298637147490515,0.5304641059114588,-0.453290587469444,-0.1877008139051979,0.5383831617357263,-0.010461723462535702,-0.12228979348631938,0.1743708542519031,0.015837553128983994,0.386024864769695,0.07242395775650234,0.16731517467029788,0.8021262842276132,-0.1784362369715619,-0.33080121532840756,-0.0731157847544133,-0.1347477833045028,0.5424937812067233,-0.26227130634384993,0.3905846154247549,-0.3243217595531471,-0.3629207976344528,-0.005248695009879429,-0.22593200780649783,-0.022723776038611605,-0.101162197625647,-0.2997911038645915,-0.15623219145270942,-0.193077253438582,0.4088925462776233,0.26945776830384427,-0.04314422541717198,0.6740500275587925,0.6562913484440238,-0.20067581469988302,0.580379969854647,-0.05045617935738676,-0.28603489046152436,0.15479142967837764,-0.49873673820254977,-0.2142939177843264,0.10189730709987348,-0.29283866107111595,-0.023848353127137564,-0.1364333807353473,0.36710503883691303,-0.549065401993219,-0.05063050507346218,0.33833572008494067,-0.2782146108206744,-0.4160755322051641,-0.10393126102352451,-0.3557367166799646,0.15128990237293366,-0.438000824532,-0.49747282846959817,0.12435985360226083,-0.5075069895464385,-0.3292172594605239,0.5571817295534277,-0.13335709069665475,-0.23478143845293978,0.1165846409656001,-0.3366889449598027,1.0,-0.3531202481089679,0.2130408058843574,0.20278832407251238
Thal_MDl_L,0.4772657598125677,-0.5623573408614294,0.33906179867553426,0.37445676063966465,-0.4689825203596374,0.11013200866528215,0.08997431533827008,0.10552118291767296,0.42694635004980247,-0.1842606615972626,-0.3613435247093234,0.03962734464609414,-0.14292055466115008,-0.448599772530306,0.31341631262795583,0.09519692615886202,0.02621797584567829,0.4939023383808314,0.3180015688895385,-0.16703346946267025,0.3541578197515779,0.17261518597200387,-0.23788321632193207,-0.15281227670677933,-0.34565661000318915,0.383465900538842,0.64535477228312,0.2310856931857408,0.25673884677204195,-0.4590618152526901,0.44083925493033327,-0.4348797156481904,0.41586027519008134,0.5897644575819491,0.5207165511903029,0.767293474198053,0.6475079225757971,0.6327813898263868,0.5175922311790949,0.20660288677246472,0.037309113363072396,-0.4515986126815199,-0.39048852460132377,0.5798771451320301,-0.01864847994580954,-0.3158653584068405,0.493281154321002,-0.5187302356844552,0.07932527847773338,0.6612263021301266,-0.42712546408903945,0.6070743050686387,0.38124152126225996,-0.32382898160319434,0.4574769453231439,0.25589476704129427,0.2761357858440599,-0.627721289152157,0.3495274296311342,0.3937063733599661,-0.24168158748660182,0.3497922529809032,0.5894534849730511,-0.07553161655721537,0.08588925006297006,0.4348675697991755,0.3936182910818736,0.5804318854655532,0.44455067059931175,0.5119843844557037,0.8186755526064228,-0.2472076939719982,0.22784099499841634,0.4280472362450209,-0.41180590180772425,0.717653733787042,-0.3531202481089679,1.0,-0.5936432118503243,-0.47074087706070217
