,Olfactory_L,Cingulate_Mid_R,Cerebellum_9_L,Thal_AV_R,Thal_IL_L,Cerebellum_6_L,ACC_sub_L,Cerebellum_10_R,OFClat_R,Temporal_Mid_L,Parietal_Sup_L,Cerebellum_8_R,Thal_LP_L,Thal_MGN_L,ACC_pre_R,Supp_Motor_Area_L,Thal_Re_R,Cuneus_R,Thal_VA_L,Thal_MDm_L,Angular_L,SN_pr_R,N_Acc_L,Precentral_R,Vermis_3,SupraMarginal_L,Frontal_Inf_Tri_R,Occipital_Sup_L,Putamen_R,Temporal_Mid_R,OFCmed_L,Thal_AV_L,Frontal_Mid_2_R,Red_N_R,Cingulate_Post_L,Thal_LGN_R,Rectus_L,Precentral_L,Thal_LGN_L,Temporal_Inf_L,Thal_PuL_L,Insula_L,Hippocampus_R,OFClat_L,Temporal_Sup_L,Occipital_Mid_R,Thal_MDl_R,Cingulate_Mid_L,Frontal_Inf_Orb_2_L,Occipital_Mid_L,Lingual_L,Thal_MDl_L,Amygdala_L,Cuneus_L,SN_pc_L,SN_pc_R,Red_N_L,Fusiform_L,OFCant_L,Temporal_Inf_R,Vermis_7,Frontal_Sup_2_L,Cerebellum_Crus2_R,Parietal_Inf_R,Cerebellum_Crus2_L,OFCpost_L,Occipital_Inf_R,Thal_PuL_R,Thal_IL_R,Thal_VL_R,Thal_PuM_R,Caudate_R,OFCmed_R,Cerebellum_9_R,Paracentral_Lobule_L
Frontal_Inf_Orb_2_L,0.20726511319292773,0.2715008681873786,-0.03128385142563283,0.4407120623858052,0.297687537248019,0.096720976029164,-0.054736800991146785,-0.208964067317174,-0.46017633345728737,0.6619340140749337,0.4562941398504244,-0.2968587084550467,-0.29589246429425253,0.27913871715865696,-0.003792479049683529,0.4150097183761057,0.20154398178580862,0.2697322870727089,0.08573918631468856,0.09963784226639355,0.4438919573976668,0.09763733705270515,0.3918158213260572,-0.11066235908612213,0.40735996886945813,0.6157626269927728,-0.07048927451813448,0.18751214467065414,-0.0011468229361224522,-0.17225413380447221,0.3944235017795593,0.011305377643990045,-0.024241720848089454,-0.21537825932498558,0.3053136689279366,-0.14601728643894038,0.3731280419133932,0.49744782007242544,0.46136478897095157,0.46682280969679096,0.02703502826652418,0.5359212268533187,-0.12607929617602626,0.35979626143116594,0.49042600079248694,0.08611625944829146,-0.09003226709732952,0.22151429309404805,1.0,0.5136799241511045,0.2274966508239291,-0.07126906736832181,0.16657161907785958,0.4467833975587044,0.24304778928145626,0.01907583416960614,-0.08187310264017549,0.5113736464034464,0.11205650259637914,-0.22877870468373307,0.36550403277237714,0.41299753438879455,0.10912296923402706,0.3606129726189295,0.5028167298255843,0.524167374269244,-0.2670937143358505,0.27607058818331,-0.08412345289441253,0.2667421390889354,0.2711427872344663,-0.008363252652544957,0.3675509156382285,-0.07587533945229781,0.38324292450197694
Occipital_Mid_L,-0.538980377262948,0.187824797407799,0.2674195049013852,0.10455300075829055,0.6032450696137011,0.3738141612781687,-0.6895185740966326,-0.5565132242203785,-0.8246807114849152,0.6404661383886042,0.9147581008386151,0.009500831543448987,-0.5197755262951179,-0.08776981733863094,-0.6923898792924261,0.19415312695613995,-0.18102886931754747,0.7714612503193563,-0.4570542928521237,-0.20399173464107553,0.9473515584016509,0.21505833767607757,0.2035487153039798,-0.14962155377253752,0.6007382680693077,0.7823562681068019,-0.272923479063781,0.8547446027569089,-0.5408255289196131,0.2819826428527001,-0.09174544718969582,0.32942981749453787,-0.42746209314551337,-0.051584203986552286,0.07815827856856765,-0.05299418540848824,-0.01572450579705284,0.055904448484887,0.14915533669301154,-0.15422452821869415,-0.046908635222596785,-0.012649675719851214,-0.7654350302618528,-0.41794140510274547,-0.1399923566324982,0.7891255568371854,0.17155037467509718,0.1302261661027736,0.5136799241511045,1.0,0.46590800013202727,-0.451154392299719,-0.4894655634643212,0.9308924955798947,0.7427191201765218,-0.5526719583396373,-0.03468113226716818,-0.04591605387627531,-0.5862002529502419,-0.04178902317064423,-0.2448986925646225,-0.10184505954745893,0.3152665671649113,0.7903173142859793,0.18648580257958866,0.04915403127417182,0.3113597825965826,-0.18989302076588815,-0.22131439748863596,0.06053017974004197,0.046378086146201855,-0.6409699598050247,-0.0374279902478784,0.13137360901345954,0.20268949379005877
Lingual_L,-0.3012987852081831,0.12270998702971295,0.692231967523158,0.5062062292404272,0.5966505145018631,0.7947957403552697,-0.3610426644976319,-0.3929707785528884,-0.248654680292242,0.5041250625848727,0.39549284772609633,0.45975134838734744,-0.18236821473763293,0.2355624691661702,-0.42529824875742095,-0.2098134575506142,-0.15448512373511053,0.6526697702426472,-0.040942516288948155,0.08560984218721791,0.5750389123589802,0.6285194185291507,-0.0796991036114247,0.056724917889755824,0.7859731429353101,0.4744714522944517,0.3354413245849136,0.4630231239358611,0.017656899422799407,0.7633408504252918,-0.24934256979967978,0.4781877677550773,0.0004975834062417618,0.48513879426021034,0.3741855575256147,0.5819512573995925,-0.33499220248844025,-0.15694800873812328,0.3619578579987745,-0.23477833339619844,0.5962184001878174,0.051174980451836244,-0.21126006308061143,-0.5660400791887968,-0.1736611492112188,0.5965108004598257,0.18789492601031402,0.0823564282558515,0.2274966508239291,0.46590800013202727,1.0,-0.21224725653321347,-0.5553719332825089,0.5557243794302279,0.49831789710230184,-0.0929280098196238,0.38097025127036216,0.1690516164760083,-0.5927621000770348,0.5563783113825753,-0.36604753549236196,-0.4658778878663381,0.33618098768891513,0.4312249278011963,-0.20152692981291467,0.15951953635035682,0.6189422149219623,0.3153272273695565,-0.057945070612653825,0.4496747758600395,0.5030862603284554,-0.2095892420647256,-0.3861361087976489,0.6935101755646649,-0.1814694745915732
Thal_MDl_L,0.5423020623647188,0.28376465967445264,-0.5112412903398077,0.2954530403222596,-0.0053084475750225036,-0.4583372681203746,0.7123186462406645,0.3497922529809032,0.4964936031959078,-0.17656513417547717,-0.41180590180772425,-0.23301713267321386,0.5591353480423007,0.19278942483253036,0.49980672008037913,0.09519692615886202,0.44083925493033327,-0.524024478925556,0.7256908770859039,0.767293474198053,-0.4503337916217732,-0.3884517244781894,-0.29649169339777565,0.13647358709473337,-0.3532772178487402,-0.09044169176721013,0.5690151769223424,-0.31552733625327606,0.6475079225757971,-0.34565661000318915,0.2761357858440599,-0.4590618152526901,0.6428476750914845,-0.07523219089948285,0.3122038307905449,-0.12755291357870369,0.2118916673585799,0.22784099499841634,0.11013200866528215,0.41586027519008134,-0.14292055466115008,0.4023836921521486,0.5798771451320301,0.47370697215106533,0.4772657598125677,-0.4348797156481904,-0.16703346946267025,0.3180015688895385,-0.07126906736832181,-0.451154392299719,-0.21224725653321347,1.0,0.6070743050686387,-0.47074087706070217,-0.5936432118503243,0.1344629883603982,-0.23008962159871968,0.2219928761477811,0.562207307754251,-0.2700431304689798,0.36095841938442785,0.3495274296311342,-0.23684772185324945,-0.42712546408903945,-0.006548899905016927,0.33433724908350365,-0.3158653584068405,0.32028903641900375,0.2310856931857408,0.4348675697991755,0.11634678925792837,0.5617289787553494,0.34161657700329445,-0.3531202481089679,0.07932527847773338
Amygdala_L,0.8372563427598767,0.06801333777619831,-0.5714436465701597,-0.03713596334868584,-0.35212381466370124,-0.48448990780347684,0.8093081119708435,0.6022001131112061,0.4479856229002861,-0.026498391714377508,-0.554389434401914,-0.6388530643990037,0.4174448694606807,0.16081914423081337,0.7470576294209792,0.34276441472454205,0.3469671726845025,-0.7250328180690505,0.6031037836697836,0.40531524723073475,-0.5792483380370663,-0.4272761342284325,0.2077567224323539,0.004224792950137127,-0.5257725305445858,-0.1179432161592311,0.1480740388795021,-0.6273141331103035,0.517027166085042,-0.7855124525262926,0.6610317918721008,-0.5945322889908944,0.4745118860382392,-0.16577982443551625,0.12372831715049831,-0.3365306343159207,0.6970958641509322,0.49589233147906453,0.12033498731734366,0.7045800619729862,-0.37503765726915606,0.6150622722210083,0.6669457664067006,0.8789667002901904,0.7845269065031147,-0.7810424676788074,-0.227058151625505,0.2164679927216894,0.16657161907785958,-0.4894655634643212,-0.5553719332825089,0.6070743050686387,1.0,-0.5967960990120413,-0.631952339429925,0.47913137025001334,-0.1222899855451294,0.5358469737098968,0.8826795186007537,-0.39606147772139566,0.5238266524840273,0.6868632015046193,-0.5213279102157458,-0.62302623582138,0.14068237186651025,0.38355283782271515,-0.7477290362660742,0.12592350468679664,0.07977058034867475,-0.04590271126371949,-0.10165423590203229,0.6167851021095891,0.7250789147236514,-0.49873673820254977,0.19499274020006754
Cuneus_L,-0.6004085022018557,0.284935156271864,0.32947108837914396,0.17339833042527478,0.5905422773223057,0.4085530763260197,-0.7168710645318215,-0.6362755655882312,-0.7744846850337571,0.5213858820649176,0.9179083599300351,0.0873852280001763,-0.5304040059348453,-0.05214256356871711,-0.687191790291126,0.0874141632827959,-0.17365055374675534,0.8710680791615069,-0.5099926599386423,-0.19208267452506617,0.9444073113174166,0.28750714738913524,0.1140390852481435,-0.08368574760378357,0.6589736610614702,0.6953648196473867,-0.1846281894841619,0.8423741004031364,-0.49786230643090273,0.44635037049319465,-0.16177020213495852,0.4075977862328321,-0.37473871387493235,-0.0010592194901323754,0.14441499041286793,0.04062005161889601,-0.1650292452864482,-0.040931021202936554,0.11936103007996872,-0.297709192741856,0.1440775291286316,-0.10689091065849247,-0.7343802116088262,-0.5249791837798082,-0.28057765276504704,0.8228732875719171,0.19732854759406843,0.19564549597580982,0.4467833975587044,0.9308924955798947,0.5557243794302279,-0.47074087706070217,-0.5967960990120413,1.0,0.7711033760189928,-0.5030220039798738,-0.01922116202014519,-0.1567287307305249,-0.6754875975621354,0.06738559157819393,-0.3451832822305117,-0.20405415988293657,0.373546285006546,0.874403932874094,0.08098693858418068,0.025775548747416985,0.3924677253166373,-0.08974484773347949,-0.21742101968312955,0.1293293122049523,0.12493038300355011,-0.5982595744488748,-0.21471225776949954,0.20278832407251238,0.08616697095944172
SN_pc_L,-0.6912175319809761,-0.04733061659537844,0.39622123749173443,-0.1128332812696314,0.4791864958165927,0.4051483583876399,-0.7732645180143816,-0.5008393297780424,-0.6826184354310971,0.37834004766138546,0.7368141714566935,0.15275531321598168,-0.5431071381903299,0.002365879016625917,-0.7202753709398092,-0.12924517212155293,-0.17859383144007682,0.7291275882151451,-0.603247292788069,-0.34379896542915356,0.7589569265624269,0.43753138509178013,0.22781123010669024,-0.24858406091499313,0.6908063865409528,0.46958271932200585,-0.2893703921837076,0.6951059189215024,-0.6332905904651265,0.3991388864774151,-0.29190857846027735,0.35836534496332173,-0.5668303763433958,0.15079026963718867,-0.01032544664095354,0.22652663561930664,-0.18384788226690243,-0.2298244087602067,0.16278675360383726,-0.3801054835230234,0.04377178866310325,-0.2811942364530008,-0.7516725103683134,-0.5562347723121629,-0.4088810956229462,0.7042124917211952,0.2926274400926917,-0.09878538165993553,0.24304778928145626,0.7427191201765218,0.49831789710230184,-0.5936432118503243,-0.631952339429925,0.7711033760189928,1.0,-0.3757071030828222,0.14902649505031887,-0.2254496927008582,-0.6842343703673813,0.12686330368602095,-0.35495719115733015,-0.35504083113028895,0.27997468231265216,0.7074352458246592,-0.0019284851382152773,-0.10906857574378581,0.39758282511481235,-0.2582301025697255,-0.2170303152933719,-0.12295339715530836,0.01887792873352342,-0.6666190186024034,-0.3220137918996843,0.2130408058843574,-0.10061480974135457
SN_pc_R,0.5623587851120605,-0.08349173678924016,0.09014401855393601,0.07453356622124334,-0.38664093252695175,0.01695636431601391,0.5620453889061965,0.4415412707241002,0.5375455461351765,-0.07196098918032101,-0.5890528403197145,-0.06744500529159204,0.22862174316595843,0.4289672883839373,0.6128902427978719,0.01142905025719219,0.16401873962365052,-0.38531306852297975,0.3249095147718052,0.156378129029674,-0.5446927677574013,0.2573412694070634,0.41552197831395354,0.15101534041989698,-0.09337973713056902,-0.29049508725149703,0.15516884809548714,-0.6805415068713168,0.4534219342177346,-0.20061465262133382,0.38966019184548034,-0.1219562580821306,0.3613326921078473,0.2284548299117022,0.15019896653175158,0.04416681285424198,0.3675705600422682,0.24498885707676737,0.19690231745162676,0.33278421438494266,0.13721416840243464,0.32964777072478646,0.6761486453016425,0.4737238322934821,0.3717269393949666,-0.6187486533446421,0.0296685127208937,0.0219691759593435,0.01907583416960614,-0.5526719583396373,-0.0929280098196238,0.1344629883603982,0.47913137025001334,-0.5030220039798738,-0.3757071030828222,1.0,0.45174587334496474,0.5127978306215821,0.5349402699155091,0.21153353148476492,0.20192882855690072,0.24180482122148492,-0.18515222649506197,-0.5310084704707214,-0.0023748288531091166,0.15438382584795238,-0.35635957577560295,0.27264390337956035,0.2659914394915803,-0.028434685238970383,0.2515842628844835,0.5662093854073312,0.18350198213108243,0.11661172039878324,-0.02703825742720915
Red_N_L,-0.03481268816317486,-0.06315726428744216,0.5576219748473978,-0.013126913044489784,0.14541214578231132,0.5430140051876073,-0.05451242425982146,0.1925232267615532,0.2059878189241128,0.2422051325624878,-0.17250892857832756,0.33191780577421315,0.09278383313542142,0.2437969585120011,0.09552105300320611,-0.09271450638424965,-0.2526507260801136,0.16003722703406578,0.07806103203881741,0.0514730777760923,-0.022607084834974728,0.6986224164203998,0.37441810931755426,0.22092058394078531,0.24938362706584008,0.053264419452674606,0.19503785591019357,-0.047348445238552375,0.18995332468189888,0.279686638518805,-0.0844789461228768,0.4799691661944494,0.113875167701281,0.7437821442640534,0.16574349040476533,0.3909923286547799,0.0697501047045303,0.029797406505888205,0.31426351470337444,-0.09184297187765812,0.23291416451721106,0.20093743276794113,0.16533935863239935,-0.1685575244783063,0.0418662361982223,0.03710432070221331,0.42212957722882094,0.003600967641079834,-0.08187310264017549,-0.03468113226716818,0.38097025127036216,-0.23008962159871968,-0.1222899855451294,-0.01922116202014519,0.14902649505031887,0.45174587334496474,1.0,0.2809427977165429,-0.039006865249980816,0.5319990161078364,-0.24297687331119694,-0.10972271239567792,0.07151292250554679,-0.13713589631673376,-0.16609449415063995,-0.12607141859788173,0.21154518880018797,-0.02854662215237468,0.2915167459122824,0.04819544716675014,0.34367948611775295,0.13779819021556405,-0.1162820269939125,0.45272218113344675,-0.028184312997182732
Fusiform_L,0.6503682322724151,0.04549954786977874,0.1662368376726988,0.40936592916515313,-0.04481159933544691,0.27567017527072607,0.4774734187489892,0.3541637492557538,0.14210321589627592,0.6186421859223726,-0.13428771595703742,-0.14277685632702428,0.20242478393365984,0.3434125905698647,0.41016219116080854,0.37602579302957845,0.20961926496373043,-0.1050217149079648,0.5545246511926902,0.3051526245942108,-0.08851717865326557,0.1246197545061171,0.4004556421894134,0.18384237768273853,0.19668137863051774,0.3635866708536445,0.16740714652771432,-0.29466430284352146,0.38831844400439347,-0.23970093598361686,0.5527505805970109,-0.03810599753748692,0.3546471139696334,0.08432612629911816,0.2567601996012951,-0.08550128303135822,0.5458995940412965,0.6400055732647966,0.5274593223942501,0.7848931823801588,-0.044102048176074306,0.6685423699733379,0.41398747336305214,0.5325993445671308,0.697099072185059,-0.3443423307810259,-0.08653285797413009,0.16610922191672844,0.5113736464034464,-0.04591605387627531,0.1690516164760083,0.2219928761477811,0.5358469737098968,-0.1567287307305249,-0.2254496927008582,0.5127978306215821,0.2809427977165429,1.0,0.4645241779234003,0.06487317629083404,0.39804743521430974,0.3999276877144979,-0.13077654820113696,-0.2386948866874708,0.20714134862264563,0.43813950703718085,-0.30584288452385855,0.3603399934242466,0.1160506257920126,0.22531405204511656,0.3408442947351716,0.4025514088966474,0.493577927005112,0.19269072661921474,0.3969560605834271
OFCant_L,0.8215402583421199,0.008844629877609346,-0.5120811144628737,-0.0591577905475186,-0.47107822157015683,-0.5209844161147885,0.8184764351115956,0.6850012563537422,0.5900950835552727,-0.16600128562229713,-0.637551985198362,-0.4998889037309782,0.44068396863610937,0.2513496138429986,0.8108103355291669,0.28909599891081583,0.2568464627603124,-0.7564960134615027,0.5992302915038726,0.4092742083289472,-0.6910936570118922,-0.38710468419466815,0.18060802756130098,0.06699564897958048,-0.6042792066396702,-0.2695606173475148,0.15990850236149365,-0.688981612217981,0.5922726047462574,-0.7400922380182772,0.57371359516345,-0.46249441255627577,0.4618860895962574,-0.13896400169804524,0.06985400505316884,-0.3209627948958863,0.6431977881399256,0.4812199025625643,0.141867682545908,0.6453078619051452,-0.3524463074278412,0.5489698765209234,0.7110864780193119,0.8776027290044351,0.6796816631418039,-0.8342673362966871,-0.23563155215955536,0.12670369059061112,0.11205650259637914,-0.5862002529502419,-0.5927621000770348,0.562207307754251,0.8826795186007537,-0.6754875975621354,-0.6842343703673813,0.5349402699155091,-0.039006865249980816,0.4645241779234003,1.0,-0.3226407921873683,0.5266948308312518,0.6731578358051526,-0.44489560215264623,-0.7027987413974732,0.14421284505763723,0.3445193106748814,-0.7256677866959841,0.1333162271208508,0.14770374869578418,-0.052905948290623166,-0.060726516494912036,0.6972925132244542,0.6609378059664799,-0.4824291391379394,0.19518228513082697
Temporal_Inf_R,-0.13108551533981228,-0.06783157399484274,0.7588761450239527,0.23007911821762295,0.005744956341386383,0.7136286561119388,-0.0763868568791273,-0.0895740833367013,0.28070432674381485,-0.01091331819801058,-0.06991917553554684,0.5556600895465102,-0.04547375655148744,-0.047577663408192014,-0.15435823858779438,-0.16884332618351847,-0.28354835435323056,0.3078370435275742,-0.060978334242975385,-0.1234703477607102,0.08964484346916085,0.5558880971846446,0.03837403301410761,0.3193189661542884,0.3493149260900258,0.029354923053845332,0.281160067850954,0.02520664088666876,0.11534580943612228,0.7355007183081937,-0.08239229623868102,0.49885496841626337,0.12902641703726134,0.43042403652624833,0.09802420206333197,0.49351359085608704,-0.18531878694573653,-0.13102044928609036,0.0831955087574721,-0.42782534207836437,0.47775512998222447,-0.2074581677472225,0.11645754311208412,-0.5579753463063988,-0.3923759045674708,0.22425103768845084,0.18707396475005528,0.02580972611737839,-0.22877870468373307,-0.04178902317064423,0.5563783113825753,-0.2700431304689798,-0.39606147772139566,0.06738559157819393,0.12686330368602095,0.21153353148476492,0.5319990161078364,0.06487317629083404,-0.3226407921873683,1.0,-0.431597049000619,-0.4485026607999219,0.24406403798593748,-0.0016491575023627463,-0.39510318470179956,-0.08518213893830177,0.5620422932677688,0.1288913920672204,-0.11854929155807663,0.04411022225749946,0.26965196206108377,-0.0452472503177217,-0.4099511009583748,0.8419423097222504,-0.1407243052138574
Vermis_7,0.5218002914639401,0.1581442707932594,-0.43401216422578764,0.2829596424313484,-0.1884542995253732,-0.46340412856897395,0.37199097068176573,0.21803242997182243,0.18197642207095427,0.10211309940181766,-0.16642756767572664,-0.1774554589501321,0.25540259755286376,0.30925081134519283,0.5153155055224481,0.3298440738328565,0.3819699658499829,-0.3621943099382152,0.4733825725435263,0.2758713701856963,-0.33473889712162375,-0.2570737180375095,0.17686304668540984,0.04031887692598626,-0.17625711177084388,0.024277760638924596,0.0743714881666432,-0.383215347822497,0.26365003940848875,-0.5118873980712162,0.27808595957017473,-0.21427953858253232,0.2877898150208608,-0.3511407097005176,0.1609395888468946,-0.22587640432945166,0.23308288886731232,0.4956138236346967,0.33314494872692463,0.6642849669116326,-0.1745043096297154,0.3454432462246903,0.374239745602813,0.6860372582209567,0.4979950979738357,-0.45150092118470253,-0.18990952299135822,0.10090404075866684,0.36550403277237714,-0.2448986925646225,-0.36604753549236196,0.36095841938442785,0.5238266524840273,-0.3451832822305117,-0.35495719115733015,0.20192882855690072,-0.24297687331119694,0.39804743521430974,0.5266948308312518,-0.431597049000619,1.0,0.556525309397544,0.0021627577298305315,-0.22517552525063142,0.6973840430492082,0.20883434801561304,-0.38545882509956414,0.3015293303133309,0.2645569241227124,0.2035243586308913,0.14451229295417392,0.4404101673831661,0.41813817711888057,-0.3551073635129956,0.34863608429271603
Frontal_Sup_2_L,0.4786247088055432,0.4344922685785736,-0.5058148461298825,0.04781633715242617,-0.12109011202901614,-0.49162703746687303,0.3753827011340154,0.40490038629828984,0.10341107954430777,0.2001859997499531,-0.16856800258891766,-0.5650486218254428,0.24694144713372712,0.22896068992780821,0.6447683073080882,0.7047855421377488,0.31646384548410467,-0.38451942503761893,0.4256834385277419,0.3741028786129198,-0.26363015849918353,-0.24277653172277058,0.3793809816749028,0.21415035535964166,-0.3547919447510888,0.18442225760163197,0.055752133029875514,-0.38287334396145395,0.3076320235511495,-0.709769649663295,0.5093042321442115,-0.2425279417749966,0.39885728989935487,-0.2522026319776414,0.31324394589177107,-0.4271509807287408,0.6311050031454323,0.787490242397642,0.2901410501632178,0.5807707718540258,-0.2922022108724282,0.5992111897953809,0.3053504332653557,0.768848659966609,0.7201984577780073,-0.5485032401781832,-0.08501696982007959,0.49060406342643537,0.41299753438879455,-0.10184505954745893,-0.4658778878663381,0.3495274296311342,0.6868632015046193,-0.20405415988293657,-0.35504083113028895,0.24180482122148492,-0.10972271239567792,0.3999276877144979,0.6731578358051526,-0.4485026607999219,0.556525309397544,1.0,-0.16977716582161292,-0.2318850138952207,0.45111567261907204,0.21436033676394187,-0.6950581324487594,0.16468978236127652,0.13939750216752933,0.09143211784680669,0.02927718160254943,0.4857794290289807,0.5843584573694071,-0.549065401993219,0.42094147167679014
Cerebellum_Crus2_R,-0.46106173599448724,0.24241517706472182,0.3575148467206043,0.40703224769951146,0.2889386047041169,0.18024337101206173,-0.4027849091973602,-0.4907432033923532,-0.20178545627241745,0.1356574926047156,0.3973635823907293,0.6748925724683168,-0.2790572563533482,0.09343985069780697,-0.34066056510937726,0.0012072196691441514,-0.0546635134693124,0.4707411408276702,-0.21357885224688192,-0.04680119807969581,0.33968572855522366,0.37747606824059915,-0.06270745059636365,0.16138354153985912,0.44756142853661657,0.2590620638301781,0.03094982905623647,0.28715746252058705,-0.14163151772373314,0.5204162805363198,-0.34244940939754315,0.5256358723324894,-0.03886479079340226,-0.07584734827752505,0.14543498877127206,0.012049466825153453,-0.45389337977908956,0.01857115641129011,0.07011658519333701,-0.22319142144884346,0.43433596979915595,-0.3215475973441167,-0.2514739516413897,-0.3971152390137531,-0.35582200749227716,0.40593193195188054,0.1787282328327419,0.04340534202778835,0.10912296923402706,0.3152665671649113,0.33618098768891513,-0.23684772185324945,-0.5213279102157458,0.373546285006546,0.27997468231265216,-0.18515222649506197,0.07151292250554679,-0.13077654820113696,-0.44489560215264623,0.24406403798593748,0.0021627577298305315,-0.16977716582161292,1.0,0.38295926117825063,0.4437878186258653,-0.22062084029008092,0.4434976136504758,0.2912930102275034,0.27726440550700265,0.38421559759192575,0.42260002248788037,-0.1621746898265895,-0.4893076785910896,0.38473432951715564,0.12984974835564597
Parietal_Inf_R,-0.6055626303619527,0.32327746781508565,0.25667421751986064,0.1915576362547928,0.44206618046771906,0.3051726491301734,-0.7129250644404297,-0.6310329979901308,-0.7110462662095766,0.383999116335034,0.914289828392064,0.15146561156247215,-0.462798188950627,-0.1513583717031159,-0.6514193356540477,0.12654219271274408,-0.08513506622066784,0.845052550106137,-0.5043717746131219,-0.23226724507261506,0.8657561363253302,0.19330974181676314,0.041230139639240306,0.11053344863737252,0.6037967188701334,0.5547943082437179,-0.1494129429361235,0.7844415607092339,-0.5509809766080059,0.45399864379864613,-0.2425900133724177,0.37359545873577754,-0.32612589945321824,-0.10256918524632579,0.09316355040174087,-0.006366853893267234,-0.30158127506871235,-0.05017092543364686,0.06105243552795658,-0.3019781322428841,0.10211588324262562,-0.23108498469095684,-0.7415385542823196,-0.5151055128537692,-0.3841200014979487,0.7913434750301702,0.13380313217749115,0.25017278034132895,0.3606129726189295,0.7903173142859793,0.4312249278011963,-0.42712546408903945,-0.62302623582138,0.874403932874094,0.7074352458246592,-0.5310084704707214,-0.13713589631673376,-0.2386948866874708,-0.7027987413974732,-0.0016491575023627463,-0.22517552525063142,-0.2318850138952207,0.38295926117825063,1.0,0.08832389023066367,-0.020087774869024126,0.4008531832952762,-0.10186473851108725,-0.1939808930234777,0.11257776373221204,0.10421249804110054,-0.6128408184633491,-0.34916975150506385,0.15479142967837764,0.20169390355524572
Cerebellum_Crus2_L,0.04332846007404832,0.17863871849712107,-0.2731764224306839,0.22708740484302084,0.08590588376418354,-0.3315284720396668,-0.09665354320695234,-0.14735777190429553,-0.2360503374656123,0.257354641429052,0.22166711048040616,0.027940391253344778,-0.16135966291626208,0.2393397157912784,0.08510753115697291,0.3165117875030187,0.21161761281204905,-0.022512630518514144,0.05035209490210897,0.026960129431047617,0.0669509651242323,0.001914111847808543,0.27926376134766956,-0.12351585281252266,0.07368875433928786,0.2785529863528103,-0.21654049313619628,-0.020861294459639256,-0.06993656890274016,-0.30018756215880804,0.11676620717256303,0.02376693487563667,-0.054481792159121606,-0.36520283105013185,0.10001014330782745,-0.3050715209559034,0.11132035171677268,0.39408461890323915,0.25130194372076625,0.40829105254909837,-0.05910277187583555,0.15055944485179193,-0.025356331425945806,0.38076022208549837,0.28299761006799373,-0.0863159811796349,-0.055464909148870124,0.02386576615102608,0.5028167298255843,0.18648580257958866,-0.20152692981291467,-0.006548899905016927,0.14068237186651025,0.08098693858418068,-0.0019284851382152773,-0.0023748288531091166,-0.16609449415063995,0.20714134862264563,0.14421284505763723,-0.39510318470179956,0.6973840430492082,0.45111567261907204,0.4437878186258653,0.08832389023066367,1.0,-0.013649402917821631,-0.22125109739289847,0.19429013000426315,0.28726258095788115,0.2150177044379827,0.16088691497571495,0.06489825824822637,0.18857608778920232,-0.2540709535224197,0.40468747505039426
OFCpost_L,0.5476649515475601,0.10370752169852879,-0.12406118094323208,0.3952664317375349,-0.03540805549964722,0.05860881872389007,0.40966167498670414,0.12256630044174592,0.09899645940298893,0.2652006334487387,0.004258807040202854,-0.33069143868522266,-0.03612480659107952,0.1941225802396924,0.21817310065492385,0.19275318297109836,0.23508484009230898,-0.11101896581968881,0.32472265054361843,0.2662204721908496,0.0862487323510911,-0.08930866140058216,0.08061061304943754,-0.042168089881098623,0.10658995970639218,0.2705757839898436,0.2575470736915852,-0.06112225138318824,0.3404558478207421,-0.15188522366153567,0.37960293514236126,-0.304236824728088,0.24980821215219362,-0.05558977457696143,0.2728555036253307,-0.023843686155046475,0.36240394980972196,0.30321209932906285,0.268132964792126,0.35327967820420747,0.02335834912985671,0.5271322047641384,0.26085336618805066,0.3872260027734371,0.4632171660618867,-0.15307257060301668,-0.2600710081783582,0.23569163789755657,0.524167374269244,0.04915403127417182,0.15951953635035682,0.33433724908350365,0.38355283782271515,0.025775548747416985,-0.10906857574378581,0.15438382584795238,-0.12607141859788173,0.43813950703718085,0.3445193106748814,-0.08518213893830177,0.20883434801561304,0.21436033676394187,-0.22062084029008092,-0.020087774869024126,-0.013649402917821631,1.0,-0.24674464744964897,0.286263607002905,-0.2321293178403146,0.13533686654070445,0.12755318692479323,0.19639383528565632,0.3642348204944553,-0.056461833253035505,0.049641756646001546
