,Precentral_R,Cerebellum_9_R,N_Acc_R,Cingulate_Mid_L,OFCant_L,Putamen_R,ACC_sup_L,Vermis_4_5,Cingulate_Post_R,ACC_sub_R,Supp_Motor_Area_R,Cerebellum_7b_L,Temporal_Sup_R,Thal_MGN_L,Frontal_Mid_2_L,Thal_PuA_R,Precuneus_L,ACC_sup_R,Cerebellum_Crus1_R,Rectus_L,Cerebellum_10_L,Cerebellum_4_5_R,Thal_IL_L,ACC_pre_R,Hippocampus_L,Cerebellum_8_R,Thal_PuL_L,Cerebellum_6_L,Thal_LGN_R,Rectus_R,Thal_VA_L,Frontal_Mid_2_R,Frontal_Inf_Tri_L,Frontal_Inf_Orb_2_R,Temporal_Sup_L,Cerebellum_Crus1_L,Precentral_L,Thal_AV_R,Frontal_Inf_Orb_2_L,Occipital_Mid_R,Cuneus_R,Frontal_Sup_2_L,Red_N_L,Cerebellum_7b_R,Caudate_R,OFCmed_L,Frontal_Inf_Oper_R,Cerebellum_8_L,Cingulate_Post_L,Thal_Re_L,Temporal_Inf_R,Thal_VA_R,SupraMarginal_L,Temporal_Inf_L,Vermis_8,ParaHippocampal_L,Cerebellum_Crus2_L,Thal_PuM_L,Thal_PuA_L,Calcarine_L,OFClat_R,Vermis_9,Rolandic_Oper_R,Frontal_Sup_Medial_R,LC_L,Parietal_Inf_R,Cerebellum_3_L,LC_R,Parietal_Inf_L,Vermis_1_2,N_Acc_L,Thal_PuI_L,Thal_VPL_L,OFClat_L,OFCant_R,VTA_R,Occipital_Inf_R,Calcarine_R,Temporal_Mid_R,Cerebellum_9_L,Occipital_Mid_L,SN_pr_L,Parietal_Sup_L,Angular_L,Occipital_Sup_L,Vermis_10,Temporal_Pole_Mid_L,SN_pr_R,Rolandic_Oper_L,OFCpost_L,Frontal_Sup_2_R,Thal_MDm_R,Thal_VL_L,Occipital_Sup_R,Frontal_Inf_Oper_L,Cerebellum_6_R,Thal_PuL_R,Frontal_Inf_Tri_R,Vermis_7,ParaHippocampal_R,OFCmed_R,Pallidum_L,SupraMarginal_R,Frontal_Med_Orb_R,Insula_R,Postcentral_L,Heschl_L,ACC_sub_L,Thal_PuI_R,Pallidum_R,Thal_MDm_L,Cerebellum_4_5_L,Fusiform_L,Lingual_R,Cerebellum_3_R,Temporal_Pole_Sup_L,Thal_LP_R,Temporal_Pole_Sup_R,Thal_MGN_R,Temporal_Mid_L
SN_pr_R,0.09056476236500852,0.5959860028889112,-0.17690777479780578,-0.035899594110221304,-0.38710468419466815,-0.05153759813365772,0.0915399145725413,0.35079479275224323,0.3864245532921754,-0.3173201730960109,-0.029416387915228385,0.4322918844404023,0.40673218236078673,0.24136475092779852,-0.27291642419076334,0.12108227871229878,0.15957461640074902,0.18347391670917132,0.38795477128683764,-0.1602174345535823,0.27080896151738776,0.6383076520962002,0.3218696553765169,-0.20264774609290276,-0.07079212531296675,0.4805056661883625,0.466889879552292,0.599779831636305,0.4620805678787542,-0.15595159740545228,-0.20909488314404376,-0.09515681964289718,-0.10069461481435463,0.2524144609686838,-0.2052904000490344,0.3318345788994428,-0.029428814949697825,0.19036499153555034,0.09763733705270515,0.2694021371391754,0.45590684261734926,-0.24277653172277058,0.6986224164203998,0.47088591812332875,-0.10489234765457327,-0.18396657481579978,0.3725520456306401,0.26797256654177753,0.2398859785433419,-0.3392043583635614,0.5558880971846446,-0.22324296598536422,0.20937680827538058,-0.3024426162400358,-0.18117896056136343,-0.17464682174323942,0.001914111847808543,0.19506704805017017,0.013716106237168981,0.34154447523921155,-0.08931751822148788,0.41764325824563836,0.21785001899584805,-0.17785057968305498,-0.2744028264273949,0.19330974181676314,0.05795479214063108,-0.3552700371264156,0.1920018403195575,0.41062490368285537,0.32974060423075896,0.32330845797652297,0.1625153609178213,-0.39136168588038356,-0.3280826725579871,0.5408740706132582,0.38036435554373715,0.6112126915763726,0.5362126979285362,0.6591040183222269,0.21505833767607757,0.15610141595925997,0.13776756081407845,0.25978990811119174,0.12348420202480716,0.6484949904977179,0.37844111066775243,1.0,-0.17624951662586372,-0.08930866140058216,-0.11418823053685354,-0.15504821597934057,0.13051760214917882,0.2327970206481479,-0.11805239987003577,0.5108164932786076,0.16136504050438769,0.09968299344215649,-0.2570737180375095,-0.1589669095436646,-0.424719079402782,-0.3686078992558942,0.4292562110563126,-0.007100168907483646,0.5360974110745043,-0.008151945915638056,-0.2316256507523863,-0.378809877002856,0.3167174461597078,-0.28187989914298506,-0.11217839346705545,0.4937484463296694,0.1246197545061171,0.7137569656274919,-0.09384220048159686,0.3989464886198881,0.3029322651318815,0.5380795078992776,0.21491674561201865,0.2766303362477124
Rolandic_Oper_L,0.07786618690087514,-0.2997911038645915,0.44653980510252184,0.3322092566697627,0.6968957282827765,0.6089096484650752,0.5305122599779463,0.4143884133025443,0.2814889576770794,0.42658811172172323,0.2587730340459447,-0.13495324565810343,-0.11615461628595351,0.43003959380375184,0.8758477102516109,0.3956399017761961,-0.03865461706368394,0.37399459857203476,-0.35479624595276243,0.48393360993468204,-0.12031262735521638,-0.25349767606918355,-0.09059800978426599,0.704509578702801,0.8753526051471123,-0.38881873618129414,0.05361384910301111,-0.32940327806220454,-0.25059824110721063,0.6015994138854379,0.6727278312180502,0.5843470058728993,0.7107348672818402,0.1634711921255043,0.8622352458656551,-0.30964366376818736,0.6430188866975993,0.4389669988379051,0.5016257526942947,-0.6373939366730663,-0.47348723777543134,0.7325628259989156,-0.07227572729755875,-0.2682854711216091,0.7131054830193787,0.533382533028294,-0.14752924032762132,-0.24553075909986818,0.4619101767304149,0.6862178415402278,-0.31378796067835935,0.6080601752524918,0.15321114447656037,0.7407715839507453,0.2262112992651002,0.8321477726780164,0.4185862383958146,0.5441592179288819,0.7628119311969043,-0.3950566755312055,0.2531418332482341,-0.47635609040348936,0.24407558930687456,0.6830733140208796,0.5377120936618446,-0.4133746159996997,0.629719133350069,0.5963904593922763,-0.2027781898223346,0.14668645969531985,0.19073259562720557,0.16836591695693467,0.6286991301059057,0.8140277602452046,0.7301924619870382,-0.16621919674886682,-0.5837672187229846,-0.4908721337623148,-0.5404525423128154,-0.39656281576406305,-0.2790707298592919,0.5799947755683938,-0.34686124364062926,-0.36858405542754125,-0.553245696205468,-0.5695980072934645,-0.47872026708239335,-0.17624951662586372,1.0,0.4656097215649725,0.5427898054382911,0.6517705637707918,0.6828447772204745,-0.5176326203635394,0.8377090928956845,-0.4299469446936967,0.5459222063878177,0.31168429254829666,0.6460256013474623,0.7485246754801952,0.5801043258437291,0.6588960863793866,-0.47596352781046747,0.4594408299013107,-0.07156006347888418,0.08306686347217872,0.6898928687522708,0.6561750627183319,0.35423381228509954,0.4472601705543483,0.5011852748793278,0.2730339832636118,0.6475511910563312,-0.40027800662969587,0.6232635257232766,-0.6203125845846437,0.34239949940101594,-0.7318861540692725,0.13770078713555434,0.2529217811723756
OFCpost_L,-0.042168089881098623,-0.056461833253035505,0.11091023758282312,0.23569163789755657,0.3445193106748814,0.3404558478207421,-0.024677860027541448,0.34531524658719037,0.24914241359457237,0.14577624432999864,0.06660763184636605,0.03473316872162091,0.05852948705607659,0.1941225802396924,0.3930744486092328,0.1957103579403929,0.08389476931838241,-0.10977939824926941,-0.3025892038302094,0.36240394980972196,0.10677718293529864,0.06868195879623606,-0.03540805549964722,0.21817310065492385,0.42369796112050856,-0.33069143868522266,0.02335834912985671,0.05860881872389007,-0.023843686155046475,0.37537488712157474,0.32472265054361843,0.24980821215219362,0.4236168524845976,0.18664812050694798,0.4632171660618867,-0.1800453750802376,0.30321209932906285,0.3952664317375349,0.524167374269244,-0.15307257060301668,-0.11101896581968881,0.21436033676394187,-0.12607141859788173,-0.4645513356080142,0.19639383528565632,0.37960293514236126,0.12538672949940102,-0.023790388777440767,0.2728555036253307,0.3324163600164996,-0.08518213893830177,0.12220086668570472,0.2705757839898436,0.35327967820420747,-0.2688253796888939,0.4511054340465964,-0.013649402917821631,0.22643607025865756,0.3746099469784676,0.04585953074049126,0.09899645940298893,-0.19360498518941868,0.257088803860277,0.17182810360601244,0.18466618065755502,-0.020087774869024126,0.2720932391576203,0.07658326813079352,0.0862013510626215,0.21759358094240383,0.08061061304943754,0.18549189373041727,0.22332285559076734,0.3872260027734371,0.3890786111139212,0.012523133812168415,-0.24674464744964897,-0.03570492178761569,-0.15188522366153567,-0.12406118094323208,0.04915403127417182,0.30379562364808727,0.004258807040202854,0.0862487323510911,-0.06112225138318824,-0.09007962956460093,-0.1035696702196048,-0.08930866140058216,0.4656097215649725,1.0,0.06057299390556203,0.2913658350316377,0.08090733529858551,-0.05590161359041955,0.4679662130259473,-0.3934702901878796,0.286263607002905,0.2575470736915852,0.20883434801561304,0.270506316064584,0.3642348204944553,0.29883448257310313,-0.06080613635832956,0.29615409675539295,0.09635287593447839,0.0808100936247174,0.3236555744928183,0.40966167498670414,0.11118775639917784,0.27927931614855844,0.2662204721908496,0.2951590520716694,0.43813950703718085,-0.07429622832500343,0.2647327580713421,-0.22152408806492743,-0.08362550504656356,-0.24340969990655376,0.11491846016411171,0.2652006334487387
Frontal_Sup_2_R,0.6455225244623615,-0.18180342257916104,0.1259892971069971,0.5056468487054853,0.5954350184094587,0.5895600473518138,0.6701451799565986,0.4102645988908283,0.16479604062079503,0.537993609239142,0.6425229025220678,-0.46368077248412815,0.19501222292704146,0.21300337514105852,0.7340040239194886,0.27660424082667173,-0.22060618843289265,0.6924740134870281,-0.22616060696042004,0.1980422337631539,0.14727863974919794,-0.11091702283373535,-0.3308981102390333,0.8421042559410616,0.5622889870384211,-0.14294184790157688,0.05974081029997531,-0.2840296292642434,-0.07383381405511397,0.24885816342530928,0.618420244104251,0.7302794787565274,0.2682627587892827,0.36154114646240304,0.4378712897944387,-0.30281594740720463,0.5455555379030367,0.16673003467655442,-0.08356670660809488,-0.6413834241322123,-0.4448335738921865,0.6387166808204569,0.1283737900656096,-0.14295764638760147,0.7324115263852305,0.19752235880982677,-0.025679352294171065,0.1402409499252221,0.35624136884936813,0.449162703825381,0.008448053134809836,0.630549692840704,-0.23801023917248026,0.365558704327167,0.3354997859152388,0.5120522351603386,0.09988591763018358,0.44100637831037076,0.30835962528516586,-0.5490638711734898,0.6165092117059149,-0.5097956780471405,0.454495332875046,0.7196667875249732,0.17052513747081205,-0.41329724992209965,0.5442671916339474,0.560492108496092,-0.39422714431538125,0.2577980475054801,0.10584236152339246,-0.2351363255146353,0.43023728089960195,0.5328729172336036,0.5583932826452873,0.09613803087429351,-0.3677519601254085,-0.4189843573630705,-0.30830060031330814,-0.2458116022173194,-0.5910081298156414,0.36644166531479966,-0.5612623234693422,-0.6038428608927213,-0.638000070983003,-0.45974329516467255,-0.4602298755624566,-0.11418823053685354,0.5427898054382911,0.06057299390556203,1.0,0.42881912243004194,0.5208283198852316,-0.6162360973600316,0.4121108156364805,-0.14696865282358598,0.33621265528541894,0.4585286468569599,0.43784942630103446,0.5588511952315368,0.1812925972351427,0.4515775380732694,-0.20950685044693368,0.07146663088506885,0.144403046679313,-0.05377022549300909,0.3842249746980925,0.548863122503261,0.2555737121652257,0.447482050661886,0.4449906781398771,0.19781218424558708,0.2940455725088507,-0.33330555849776566,0.5675649143780658,-0.5092071555512618,0.39046015942154016,-0.38984772385208705,-0.242522625845273,-0.14210990486142652
Thal_MDm_R,0.17906408275708327,-0.35458940416314233,0.4153161031451149,0.48971955141240225,0.4640463245636664,0.6136757632057146,0.4922248182232761,0.4154340591371653,0.34656678423695464,0.4022779423212285,0.12214675277700733,-0.1871824706834476,-0.04945722215155076,0.41213251607561496,0.7048151361896192,0.5931885364504583,0.08603707198714194,0.35564213329333466,-0.2117051088691077,0.2852219072607979,-0.12869692635220056,-0.09540006860469415,0.3267168788481006,0.47260957438101964,0.635842699504898,-0.27547080573749616,-0.07375682860618803,-0.31112359523711847,-0.07199859445866798,0.2705042049907334,0.7259827241973374,0.6405504404744009,0.7359908713478055,0.08534899926838621,0.679542793289236,-0.1045469091729468,0.4455992147567355,0.37341634818281183,0.24396846161105112,-0.32190286148979963,-0.24653035553137315,0.5439565182795362,-0.05669179908422214,-0.3230063588016034,0.6129869984734755,0.28907325343480994,0.06377020159021068,-0.08281792384935296,0.5804102837283892,0.49070094214318666,-0.31831962056828766,0.7260449365343028,0.2520986415589247,0.5789872501138345,0.1749635860886123,0.5258849901163094,0.17521319481335385,0.69022457827753,0.5058215451847168,-0.09799102631152146,0.20711813911609625,-0.36182790773570295,0.19692907453428504,0.5146393900992796,0.40040732177920607,-0.21825712197241098,0.37487012376039774,0.4928549725322472,-0.03671955562842224,-0.05763704609194117,0.02272922386953364,0.31979258580781983,0.5966991460966318,0.5116001407766297,0.513084485837063,-0.1631032595036525,-0.34404319919752735,-0.36273282586738304,-0.3723352558877059,-0.39242828604119123,-0.14524701947760624,0.22790750569648077,-0.183362163912963,-0.20557451610511088,-0.19043853338765696,-0.4692928879164256,-0.4312303711797855,-0.15504821597934057,0.6517705637707918,0.2913658350316377,0.42881912243004194,1.0,0.6894338418406373,-0.28071624571462955,0.6774032199586725,-0.4557753020106336,0.4207591704175833,0.5773209382957468,0.4268085287023964,0.5978693622436967,0.4471859015693741,0.7687273752717706,-0.18443727230977283,0.1734339552573422,-0.05667927070202251,0.2726917730504024,0.655486980747767,0.5033513131165332,0.31538335264230943,0.616884558437302,0.8641498583728457,0.2963660227949283,0.4224854284706456,-0.310626755313779,0.42318354948229,-0.4621921846401857,0.18132045156349805,-0.5427994478441296,-0.009652975774058067,0.2497733563708464
Thal_VL_L,0.22396382622055835,-0.13068143889818035,0.3144739630254078,0.3450481327164588,0.4090447449948726,0.6046646292029239,0.7752557590085405,0.4656629444188078,0.3805210520204011,0.31788141760765326,0.19526669122817417,-0.03666492648292089,0.020202000777625434,0.48324878565905555,0.6184331726721899,0.5045150416204702,0.014200702628008023,0.6468983703637745,-0.0016532554883595168,0.1986702079951161,-0.002601704101008048,-0.02822143132088439,0.22150971145183607,0.5834786682592432,0.6576488343603488,-0.056070218346978416,0.2545458466377016,-0.12756373574340388,0.007337014734087789,0.25272051308157545,0.5695792993124908,0.5526856752681754,0.5632653886665018,0.18075521055845029,0.6181386783970887,-0.025834888964155676,0.4713608845602305,0.35596178423733,0.2847580248447915,-0.3824292065741812,-0.14538163395974452,0.5490920211527628,0.20637288392408204,0.026989685575871263,0.7359252254846512,0.1910401659137024,0.04074179900742981,-0.028303437376687775,0.5926256826094458,0.3715511777811293,-0.13233981322256702,0.6498431649622953,0.13209156100702443,0.49709871218117446,0.3234588379699123,0.5288286410863183,0.31706843038619903,0.6882171547706679,0.5574297896301065,-0.19697110604128604,0.21606584397032114,-0.22728160141200796,0.2177499802297453,0.5696575948039203,0.3421727495600552,-0.29624124633463983,0.46054199599573054,0.4572980810389949,-0.15183820666797504,0.11174350836400836,0.21227644787043543,0.22811740572969935,0.7129029227185217,0.47261224856609224,0.4708314738258184,0.009204692910114281,-0.2763200588449598,-0.18271428207481544,-0.2580948238458516,-0.11190235439688538,-0.1938716924796228,0.3842194229540435,-0.29363305565598563,-0.2816046492669222,-0.39262502113262804,-0.3186321048377887,-0.37813376934442094,0.13051760214917882,0.6828447772204745,0.08090733529858551,0.5208283198852316,0.6894338418406373,1.0,-0.3834419838528135,0.6439299893701504,-0.038156073547551864,0.5161773896248267,0.4298782917594264,0.4235850434688349,0.5509524888994065,0.32318151112673027,0.5247424539903424,-0.22376132881788863,0.16197060190413826,0.08342361808626254,0.05547909135389729,0.47487779058355273,0.35110102636619234,0.5112492634804775,0.41447263253059974,0.615043035225017,0.32679895049427277,0.4567328623525229,-0.11853335782747078,0.40448810190067996,-0.36905858196105423,0.524247735288762,-0.40559402953139806,0.050592021737451816,0.3129338969856689
Occipital_Sup_R,-0.06269267401051003,0.20622280290738418,-0.10254896567157323,0.09321441410900687,-0.7568040608577833,-0.601876535490169,-0.2991234254095789,-0.289735907253138,0.15634574955756433,-0.7977942251321786,-0.07991840160633581,0.5893180636222385,-0.08894744321223869,-0.16896355326331003,-0.5811352646078158,-0.03836674468037811,0.7906256224959223,-0.30746584838088825,0.3773301526426416,-0.2946757289004589,-0.18760053450613454,0.23881446799656425,0.5603577967980008,-0.8064755314384002,-0.5923350798686333,0.19448283892856347,0.05867507190414642,0.37490060906237826,0.04335637647001618,-0.41003050410593345,-0.5662919060824907,-0.4562049619785916,0.005445303231883096,-0.39258564031107895,-0.4286678555757237,0.48937609563105194,-0.17920087612412736,0.09888245946982309,0.321351271194826,0.8980291243150977,0.8648724453284328,-0.3470530315949499,-0.07880312739134945,0.22502300089995902,-0.7351857277961463,-0.29713493935058694,0.35446133290747917,-0.1584250569521406,0.017739080591667192,-0.6756831996160083,0.05008682884109295,-0.6248422693129513,0.6073079898066466,-0.3723772782179472,-0.503744646095862,-0.6714640660970014,0.06027069130535322,-0.31092655107987716,-0.25506521341725563,0.8676422234604442,-0.7694558137845129,0.7324378439074795,-0.35387802634317084,-0.28029391033677115,-0.455549342012059,0.9222817013566734,-0.7898293776055891,-0.6967604360564041,0.8463748206078892,-0.396509096652301,0.018252224028565387,0.4713780778361566,-0.4478227389636222,-0.6247954384103055,-0.6790975953391848,-0.1017560031498533,0.4677318236166751,0.6479007829411513,0.5018856028861373,0.3146953166263174,0.8917371549995424,-0.4871753150331911,0.9401592932662692,0.9354237879406105,0.9217663953194715,0.6146060098117889,0.6235059669856797,0.2327970206481479,-0.5176326203635394,-0.05590161359041955,-0.6162360973600316,-0.28071624571462955,-0.3834419838528135,1.0,-0.20872174957794726,0.2210370679851919,-0.21863646495347058,-0.21699451381357393,-0.36632989185071485,-0.7488846265101984,-0.34778494413533056,-0.5572656020349611,0.6496181932897752,-0.15753932789704833,-0.04256817061041159,0.516091064043549,-0.3596797851416379,-0.7840558326279701,-0.034661553490177854,-0.4649387102856493,-0.25259649045387267,-0.14387854936834818,-0.2818759440685614,0.49684970797396844,-0.7865195005374511,0.7476022188760343,-0.27253732552555154,0.5458942391086398,0.2696539878833224,0.4080775213009341
Frontal_Inf_Oper_L,0.16828514002623518,-0.28212333400687944,0.41367238525703104,0.4365937689255612,0.5280231576488756,0.4594766744167306,0.511471509503536,0.45029146991648444,0.308220408516628,0.2229484123040093,0.27471813535985384,0.01922293509961576,-0.21733067995777255,0.35513712164434835,0.7892215610173875,0.4559690741323886,0.24534373258582215,0.3621636060069309,-0.254694085626039,0.4739727617419291,0.02178776128649425,-0.1728654910071342,0.1800068597271354,0.5150750859019687,0.7672543792935802,-0.38701484246407736,-0.07227614774094862,-0.11609057028871399,-0.19912959247556328,0.4763149784831412,0.6269807783039623,0.5073932763020604,0.8853286731761074,-0.09321673811074968,0.8861191487964754,-0.07140556434478963,0.6988103210557267,0.40907340855446295,0.6510742715260445,-0.33239923913361996,-0.1918788755783834,0.6989330775104041,0.024177429567622134,-0.3058446085317479,0.5098783470641011,0.4091497653309325,-0.019993293620216304,-0.1843973659347148,0.49322839243213346,0.3875244798070858,-0.3442773330166548,0.5421246228442234,0.4303304571437801,0.7657498541112963,0.028555182511742706,0.6742190253696619,0.40885767190502015,0.5382343056381459,0.6825156525142311,-0.170060705996272,-0.01077023993880388,-0.30107264691468194,0.0443607537187836,0.6693849751725486,0.40627286995186446,-0.13830145060446228,0.35073793121422964,0.3317845483816937,0.13177269325369892,0.014340406001765471,0.26122413293446056,0.27080927064611815,0.46415631693233744,0.6911566444155761,0.6313131784188043,-0.14960495194106066,-0.47270617221948746,-0.3130520795859671,-0.4816894361034195,-0.269474477771958,0.05961862636523592,0.39824730871525044,-0.07046415787953575,-0.04151585990818725,-0.20383752564642832,-0.3888578896831031,-0.38537898003979254,-0.11805239987003577,0.8377090928956845,0.4679662130259473,0.4121108156364805,0.6774032199586725,0.6439299893701504,-0.20872174957794726,1.0,-0.40270324762908644,0.38831373695519444,0.33377885469019536,0.5453275427208913,0.5182135891149992,0.6199694475167481,0.5697071306395998,-0.2764230351514842,0.38932212502899244,-0.15342747435812026,0.3419584265494086,0.6529706881749027,0.41694194490948555,0.40231146921885685,0.3650122061937787,0.5148105365558419,0.29444695223524003,0.6867324212144424,-0.2834972285105626,0.4231222093376044,-0.3684650214395975,0.32461407030914435,-0.6168155055596423,0.00446812474519115,0.5752433460819785
Cerebellum_6_R,0.22651972615323082,0.6693382016042584,-0.17910412027496303,-0.28491447286393295,-0.49123218066470714,-0.13043098856096763,0.04586072988873117,0.185067312285314,0.11282891793654654,-0.18744748150948753,-0.03507073105603483,0.4120629406736606,0.3747661660183084,0.0706636804246453,-0.5082496237988002,0.0012650682038783834,0.06643568321143485,0.25162418413387116,0.7429438720181438,-0.5723431702069982,0.14951288801713875,0.492923299770809,0.09466625990631373,-0.3129184325984856,-0.33339665308283695,0.7682071659620908,0.47307937982799353,0.5393828541622221,0.29892732863523686,-0.43601431743732977,-0.22337276576656195,-0.1783133813544169,-0.4663377039195999,0.26444093227898513,-0.5288189204793816,0.5119553945672045,-0.2123158071583466,0.1049133527817147,-0.21248829803564992,0.3718880404315813,0.47715658433085273,-0.5005995246435848,0.43913267244211784,0.6952935066554664,-0.143071060906709,-0.5306135977517449,0.345578195691622,0.38593380803330135,-0.13353266841438902,-0.4181799172806298,0.5660598220872644,-0.22782380248667194,-0.08902814160250817,-0.3548663901051507,0.17722082880778062,-0.3681758756661532,-0.05778424016523109,-0.07214606128781385,-0.08852502799301448,0.25202383255326105,-0.038275089644232686,0.5606506863114319,0.1058917710764131,-0.3748662231550375,-0.3220531901751526,0.17142601455398002,-0.18654119600089764,-0.2776195739413527,0.0525721617086467,0.09125039464956256,-0.03742050495697216,0.11664737251107357,-0.07847044858826739,-0.5748976045752502,-0.5199782407049001,0.22313812616507922,0.6231896800493706,0.4877078068296328,0.6672147738891095,0.6834095997394444,0.09049779167450593,-0.17361963448914783,0.12652102092911804,0.14597416269349517,0.1455911676480002,0.6250975441735739,0.4552018567855142,0.5108164932786076,-0.4299469446936967,-0.3934702901878796,-0.14696865282358598,-0.4557753020106336,-0.038156073547551864,0.2210370679851919,-0.40270324762908644,1.0,0.08157145926130954,-0.048773784866481144,-0.2778605610702136,-0.3108892895461985,-0.5489688585776287,-0.3593026794132303,0.3841060022882033,-0.42341733540232995,0.4027246283510476,-0.14177216936075276,-0.5004558190282943,-0.4146980021569872,0.25668296429186754,-0.17674848813350727,-0.26547609489340424,0.19653795555619816,-0.11435600819728775,0.6210183334365154,-0.3059825119607276,0.5258968401985608,0.22655512422373658,0.690954022891277,0.045028261480981525,0.047538543935244974
Thal_PuL_R,0.16883577366299465,0.18843655035827714,0.5343055320421551,0.21339813409400263,0.1333162271208508,0.5066145394345838,0.46277980003542213,0.4391481936473537,0.5887524263805743,0.19001868319919277,0.11835509650759106,0.1707773052560885,0.2878001613585422,0.45318542470645146,0.3298110199914847,0.43763360355865877,0.02688849576002679,0.37537113426069896,0.15259410616324764,-0.1654224024912307,-0.15008177631804012,0.17374359918096846,0.09006257198651557,0.3376182344879178,0.47146336282000934,0.2031790575252997,0.6237664141419682,0.04934046272235377,0.1248020941473826,0.0680243256620429,0.4565978149120224,0.48803286798199597,0.30162276597464455,0.5000392793233538,0.27969282511466576,0.0003087718916755289,0.2766374174167069,0.7408875004189444,0.27607058818331,-0.2609080938355039,-0.039855316348432944,0.16468978236127652,-0.02854662215237468,0.17177676833108602,0.5306654175627686,0.08186614093708446,0.3842178311070207,0.0012779751509019287,0.4768577910284654,0.41437005574325997,0.1288913920672204,0.34066053411629765,0.06160424879000508,0.3165593380211476,0.19613867716250585,0.3813438258420726,0.19429013000426315,0.4941786584571136,0.6426515763338323,0.09095858253279485,0.18835621429052424,0.03158412983767777,0.49973204351064615,0.271838750018372,0.15412702960357244,-0.10186473851108725,0.3761990407389118,0.28910066437010495,-0.177062197166621,0.19563206097479063,-0.1476262119900889,0.3184448454348054,0.6254931211115998,0.21845497354069657,0.16571623107269742,-0.0689688611593203,-0.020162273831210224,-0.07945680119418377,0.15922785412644758,0.09306851671970977,-0.18989302076588815,0.2532604636745921,-0.15278588573113272,-0.15455550965823747,-0.3618807365727313,-0.025411337732555574,0.023586135596560802,0.16136504050438769,0.5459222063878177,0.286263607002905,0.33621265528541894,0.4207591704175833,0.5161773896248267,-0.21863646495347058,0.38831373695519444,0.08157145926130954,1.0,0.47979678566397105,0.3015293303133309,0.35666879140397206,-0.06150149959021444,0.4405312309688656,-0.026614966694494608,-0.1050004486684976,0.37428184136623044,-0.1792945763544264,0.09901906487267402,0.3257491122754217,0.3457969401983854,0.5298440487395571,0.3733862174760241,0.35632323859685305,0.3603399934242466,0.15326004369750199,0.22794981370591638,-0.14714026948903106,0.360251206064721,-0.051500221558851714,0.4460061633284977,0.1484773291715536
Frontal_Inf_Tri_R,0.4508927348831029,0.1535788990343823,0.18770269929357572,0.4993889944910627,0.15990850236149365,0.7328125175197019,0.41031159135244916,0.5769471646813945,0.7106307588998846,0.45715221467871625,0.13064891778988005,-0.21737722029827128,0.6214420152001887,0.3003504703559467,0.39242865576289493,0.6600101757234976,-0.10036993910843751,0.5564742678493029,0.07218951426072241,-0.12131214004520395,0.10025230599463242,0.3326786260000341,0.251776295648983,0.37552434006793683,0.282552782258962,0.18307805117563156,0.3885515752161551,0.10772908717188079,0.3697559569011185,-0.02897679730029366,0.6382467316926655,0.8160022332291509,0.4016607691500987,0.6204858019935772,0.24355454205406823,-0.056277709668994536,0.10928418307892462,0.5017431023168668,-0.07048927451813448,-0.09719468002491367,-0.0609260537989401,0.055752133029875514,0.19503785591019357,-0.010659394374250663,0.6012398397193468,-0.018020776147759564,0.7038036537927185,0.2925716529362324,0.6945900884728274,0.2937565150615072,0.281160067850954,0.5352073225740763,0.09772926874469735,0.09708922870326882,0.0971739846615796,0.22516803463512655,-0.21654049313619628,0.7379846761960401,0.32462266396219497,0.07764751590178512,0.4997116046121039,-0.18434110392589254,0.7387375460441123,0.18397971085877188,0.1267960293755007,-0.1494129429361235,0.27768493999812355,0.2726561958969841,-0.13380299992110217,0.27509694415121455,-0.22113245525717684,0.2733641931977885,0.6291450360391945,0.008021844374623825,0.15684373404871585,0.08162424230119758,0.1736048346425148,0.042127923969144,0.25076841598680116,0.04352007523280329,-0.272923479063781,-0.032646707223270496,-0.27385117030993456,-0.16565944172963903,-0.12953099043237473,0.014322938607969259,-0.17064295194184873,0.09968299344215649,0.31168429254829666,0.2575470736915852,0.4585286468569599,0.5773209382957468,0.4298782917594264,-0.21699451381357393,0.33377885469019536,-0.048773784866481144,0.47979678566397105,1.0,0.0743714881666432,0.3365368081415505,-0.018766953253491685,0.557434117210986,0.33545217025267704,-0.2796242122978803,0.6030919782370857,-0.05302331451413631,0.3289577215614001,0.4137347468465052,0.31082338290653544,0.6865728559343968,0.720684502334814,0.3983479235262789,0.16740714652771432,0.1867034056008974,0.2711944525784449,-0.24308134865052985,0.2238621539383139,0.05720036231720095,-0.1263775906022129,0.025052701481468695
