,Thal_LP_R,Thal_VL_L,Insula_L,N_Acc_L,Heschl_L,Frontal_Mid_2_R,OFClat_R,Paracentral_Lobule_L,VTA_L,Thal_PuA_R,Vermis_3,Cerebellum_4_5_R,Frontal_Inf_Tri_R,Angular_R,Vermis_6,Cerebellum_9_R,Thal_PuM_L,Frontal_Med_Orb_L,Calcarine_R,Frontal_Sup_Medial_L,Thal_MDl_L,Frontal_Inf_Oper_L,Temporal_Pole_Sup_R,Cerebellum_6_L,Frontal_Med_Orb_R,Occipital_Sup_L,Thal_Re_L,Thal_IL_L,OFCpost_L,Thal_MDm_R,Temporal_Mid_R,Cerebellum_Crus1_R,Thal_LGN_L,Occipital_Mid_R,Raphe_D,Occipital_Sup_R,Lingual_L,Frontal_Sup_Medial_R,Frontal_Inf_Tri_L,Putamen_R,VTA_R,Thal_VL_R,Paracentral_Lobule_R,Cingulate_Mid_L,Postcentral_L,Calcarine_L,Parietal_Sup_L,Occipital_Inf_L,Rectus_L,Thal_MDl_R,Vermis_9,Rectus_R,Amygdala_R,Vermis_7,Cerebellum_8_R,Angular_L,Pallidum_R,SN_pc_R,Occipital_Inf_R,Frontal_Inf_Oper_R,Precuneus_R,SupraMarginal_R,Cerebellum_Crus2_L,Thal_VPL_L,SN_pr_L,Cingulate_Post_R,ACC_sub_L,Parietal_Inf_R,OFCant_R,Thal_MGN_R
Vermis_9,-0.08373611018625667,0.15313692406338367,0.16724504097495416,-0.04076193709357364,-0.06302582329100785,0.10093175712795521,0.10061075923675626,0.5409963966566116,-0.22774858697621816,0.011336348542750565,0.2732145339398587,0.6317393626507486,0.3051134181989882,0.27007429424086604,0.5404836344323222,0.5631808789377906,0.07838727070552473,0.051123613153264025,0.5944038244234298,0.5164092708563004,0.17823356457468914,0.25847165779710485,0.41479753695315624,0.34396004557084764,0.05443694327811799,0.08292573238288926,-0.07225085975408393,-0.05395870894266439,-0.4101735079834346,0.19851621781821058,0.6120885755165287,0.5136583359899342,-0.050101391974667696,0.3551978826254267,-0.47266605977968773,0.3140332577212856,0.3930906606363568,0.23584902163909863,0.0939286061148086,0.26456108396043415,-0.3505907276698357,0.24528359212082554,0.2887092578657874,0.21073958959069114,0.48576281045275443,0.555777000059183,0.323318623236966,-0.18658437572445677,-0.12512142941745955,0.40427544338634075,1.0,-0.32015898000047954,-0.39204672260980283,0.6033712395877964,0.14748172514335028,0.3189895211225749,0.31365428387956085,-0.22040684694078688,0.48888878853495754,0.3710420432938996,0.40632622076039465,-0.13031278280741634,0.07885478386341511,-0.05048508203490814,0.49685848199282034,0.26713468393059175,-0.28199136853804263,-0.1898671121283413,0.012423496749148713,-0.20065423416788436
Rectus_R,-0.07216035075621753,0.22365621502549732,0.1818668120946274,0.3595435649234045,0.3606023682810097,0.3061623301966601,0.2946068634542166,-0.5429925424858594,0.4616511647563391,-0.3804312872521301,0.0033306471738938468,-0.5337698110999992,0.22458672077942585,-0.25092133541967776,-0.5487286078693399,-0.3993362030256921,0.2531957568225698,-0.17052692885533585,-0.49525747308432344,-0.5456411527151309,0.1674898937921822,0.04932949095740082,-0.43145023000676797,-0.24346467051791926,-0.050536212080584585,-0.07606804489478541,0.28776375747387434,0.1966878324483129,0.6173178306483736,-0.4523683844123803,-0.663270341461941,-0.7413277592454841,0.0840813663730098,-0.4012996123386875,0.09122554024331554,-0.31327904303215875,-0.5641998689919899,-0.09491544823852845,0.11084412146115326,0.10907277935278754,0.5992427193697392,-0.24417290071123976,-0.17301103006258509,0.11419283346680142,-0.5419731995070325,-0.41189952192042345,-0.35362103903377934,0.115778948401006,0.6309895530470908,-0.4734516890956581,-0.32015898000047954,1.0,0.41162843900650764,-0.46427797880277005,-0.3801045411945013,-0.38469773474150487,-0.14144408574480827,0.4190949340357113,-0.7069210441498156,0.10965737069417304,-0.11614324389685146,0.20375883580651571,-0.571835106339615,0.4189576010180022,-0.3531809516074763,-0.19182614056389546,0.49800435977487845,0.28481597332850883,0.5792243874518066,-0.13128705793154108
Amygdala_R,0.16140552298907712,0.22250711911914203,0.09155795597933353,0.24271031816060348,0.24299471031147618,0.3253856120896298,0.529418616711383,-0.5852981627672307,0.7830066436764892,0.16806272475046483,0.16104859395324736,-0.44293179677593636,0.06031275217650979,-0.3872510301057052,-0.6901520151276321,-0.34644060173494157,0.2566190576442085,-0.06734793319947752,-0.64907108848809,-0.4291972683785483,0.185988227910088,-0.07832124869565754,-0.11094422731863064,-0.34555247414357976,-0.03111057732512716,-0.20275961350277466,0.4795647623907107,0.5978061559523399,0.7768861145892183,0.0702261540962066,-0.6478677578185547,-0.7050819336357009,0.23333983617871254,-0.6305567062685755,0.42886364263813775,-0.5201719374351638,-0.6724551348629192,-0.05099219836003541,0.14920866404003005,0.2519879973325413,0.7498809861909889,0.20657231123201905,-0.3670547217118458,0.0646687288986837,-0.5463209776598041,-0.6484245254739197,-0.4525934273265184,-0.03519815213226467,0.36925772507401383,-0.3728769713263103,-0.39204672260980283,0.41162843900650764,1.0,-0.4368988356768405,-0.564878921143803,-0.47107009634043423,0.19298412539900167,0.6407926212259479,-0.718459938055492,-0.19027454008727465,-0.2723333155884825,0.17401943559685212,-0.5637415334291729,0.4595921401689843,-0.45073205366048474,0.011959407003229259,0.6539320310078904,0.09642221514430681,0.21412942255052872,0.44627988066245783
Vermis_7,0.12553004591981679,0.27629009692944806,0.21468757158497723,-0.05815174751936218,0.09527805459157783,0.04863902878720825,0.20249021656619365,0.5008205657077452,-0.22872168815966037,0.22902692105983838,0.3580622844678313,0.7873474264153355,0.2035095957991724,0.16824419974442736,0.7256239181858467,0.18344460591329217,0.24000844766255075,-0.053578688191922165,0.733864760982079,0.7039595150178191,0.3025266620307291,0.2347817665743066,0.3684112576063427,0.642260434952081,0.007107248105793736,-0.19069459852242723,-0.006239861391246213,-0.029577658620190173,-0.4762242364845503,0.39282308650200065,0.7322204525587016,0.7640898759092208,0.0700393601635767,0.2716839939511255,-0.5165599748141926,0.16878383735198468,0.40072585006073963,0.328908838783571,0.17929780391308361,0.3851831133920672,-0.5040096120072093,0.4662320786036725,0.1517025249815359,0.2965371903476337,0.42199026849678145,0.6204156336340456,0.061531772728012,-0.2439825234003972,-0.08852252413885117,0.5077230365566873,0.6033712395877964,-0.46427797880277005,-0.4368988356768405,1.0,0.12010553988989156,0.08087340790144722,0.4742047441666648,-0.3693861912484556,0.6182305369760652,0.16505253957139593,0.2591081161436858,-0.2535056767810788,0.3708962372960656,-0.014713516540495766,0.5193171990193457,0.37186801552960086,-0.3011484232700155,-0.4237188626587449,0.03922990615666495,-0.20793348221628744
Cerebellum_8_R,-0.0859360568461814,-0.1815006262024494,-0.008567022363988423,-0.2279697910425304,-0.2177362810453843,-0.1475822236889784,-0.5993224849502441,0.4689172736699038,-0.44920032415810646,0.10861913032357974,-0.32880701754503516,0.15112752369939808,-0.08610083643779402,0.4794545984184385,0.394243601932545,0.38202126342058407,-0.5735388447037991,0.1269417388005883,0.3508812804070633,0.3599294437290602,-0.21999213631667774,0.2382043755776209,0.008601530391938172,0.4939167921293024,-0.10178163470534166,0.5382656912394682,-0.3867196919988315,-0.42194487921974777,-0.5621555901313314,0.0904928581258481,0.33288951246544185,0.5140381951712314,-0.01988739342680949,0.626358926468907,-0.032152914220006816,0.6277670524579397,0.7109876496281428,0.20143972107641853,0.05129101207036433,-0.4525905554318768,-0.4785158924767456,-0.10289343735127356,0.4931079163430969,-0.04661672058927865,0.49297229177945534,0.5108298263896851,0.648914886540635,0.4084680967071818,-0.48947731846023695,0.4220949919793319,0.14748172514335028,-0.3801045411945013,-0.564878921143803,0.12010553988989156,1.0,0.6553002868523341,-0.4383560286234208,-0.5534571234065091,0.5794642966986399,0.07992807576919751,0.39090330355042285,-0.010816904480374576,0.5690249527100704,-0.6133413773210373,0.21112128966149782,0.08812549217307684,-0.6108081194397516,0.22850151459124537,-0.3766550267583689,-0.2145010654506959
Angular_L,-0.1422619111463772,-0.16178112784810877,-0.059244229096742505,-0.13186499153059758,-0.21968977656564953,-0.13990780693017973,-0.4956700814009752,0.7129672689509996,-0.45664992790910514,0.11322349330469147,-0.2117366419919324,0.21874787747758928,0.023779000507892913,0.4382556399385674,0.3774041242951874,0.563627328391962,-0.6481412732145642,0.2760560844282355,0.41520702593853326,0.394224414601645,-0.17836529488243913,0.4774970862661539,0.1920012407388325,0.2732078879528131,-0.20515265275844466,0.708297804498276,-0.48594306579249735,-0.3558091199682449,-0.6307747821074251,0.07012987277576976,0.373946791763065,0.4443872603823389,-0.20697798720806593,0.6358773285986101,-0.10482719964125391,0.6468624650487482,0.7165908647222127,0.19640288506949283,0.1874384987292456,-0.45426984566283124,-0.441680136327152,-0.08826712893968461,0.5764973520491343,-0.016337295395649203,0.8267546042515757,0.5516739774189852,0.9259984278812669,0.33644850036182683,-0.5726795110979894,0.4401158109863513,0.3189895211225749,-0.38469773474150487,-0.47107009634043423,0.08087340790144722,0.6553002868523341,1.0,-0.44155344941995656,-0.4432455829759263,0.5387308418951333,0.192947325956567,0.3789731023288915,-0.1310915299415145,0.31764860481335777,-0.5382576789944545,0.3398358448636579,0.12460310084228705,-0.6706124625337153,0.13357566156685272,-0.35616660394291827,-0.16989291627018271
Pallidum_R,0.14993672971536928,0.40414206371741496,0.26372182310131825,-0.001977385109027454,0.1326194732346911,0.39317412456904055,0.6430570390600194,-0.07816250601888536,0.25607412154811715,0.18800053740667552,0.5810685948744435,0.4733057174129983,0.3019915837992091,-0.09543827727963176,0.22807653993041946,-0.09704238636947077,0.5911046264155492,-0.34855157473755516,0.21110738992489317,0.25543108793812486,0.4490179948196549,-0.14417480243668745,0.5289626326062403,0.11173330907342859,0.40260400744811825,-0.4270039672061796,0.46247772754062444,0.41387131342071054,0.24801588330569685,0.3784755625768158,0.27010820234001126,0.13555070077089887,0.24239744637994093,-0.27357237134896817,-0.11329802144139024,-0.2877535951242149,-0.20207096095087473,0.27510088190494264,-0.007904233134100769,0.7101517619194411,0.09123993602280658,0.568612333448867,-0.22404835307656615,0.2958061320931512,-0.1588597726658976,0.0075419924892779645,-0.4154523422666642,-0.5274469642061966,0.2747744362514255,0.08134678426116537,0.31365428387956085,-0.14144408574480827,0.19298412539900167,0.4742047441666648,-0.4383560286234208,-0.44155344941995656,1.0,0.26054083711014253,-0.03014320280408187,0.15266119235368614,0.14035198443733574,0.04791524395068391,-0.24004274668230632,0.4189671883874704,0.10289540616729559,0.4555670560857358,0.41250257671900714,-0.34747112516079903,0.09725791847051866,0.2116891899054601
SN_pc_R,0.3807528054325478,0.4071159374962085,0.2459316672020287,0.31311466269701316,0.349956675831791,0.4287299856544253,0.5154713322824606,-0.42896074765697134,0.7084848592251642,-0.18505640648659136,0.1944614608946459,-0.27329763316456857,0.22800160333152278,-0.30174702087495586,-0.47212355949828844,-0.33745198904266016,0.4058049920086865,-0.09003394880537147,-0.4628568710616795,-0.34722886177021595,0.30062922732416214,-0.06985487569660528,0.03549460544181322,-0.33884127659872426,0.05341207157653733,-0.2794452957576401,0.38562403265881284,0.45931393384004926,0.6712371563605406,-0.05667543081248737,-0.46902853704933134,-0.6002190022720167,0.27726361431827984,-0.5751737354333214,0.2232910432065231,-0.4640921862505074,-0.5891499165367641,0.0039032146113229327,0.09022842266997275,0.44080672519034997,0.701351582728425,-0.004665692556606859,-0.19191743551196086,0.2527252644419838,-0.46045607927197,-0.4778087066218849,-0.41437804994078137,-0.17896993941046754,0.2996010911507875,-0.2082322926957596,-0.22040684694078688,0.4190949340357113,0.6407926212259479,-0.3693861912484556,-0.5534571234065091,-0.4432455829759263,0.26054083711014253,1.0,-0.610115753147956,0.07597261368037846,-0.12947839353451238,0.23312724284813666,-0.6888263055100022,0.537137107107367,-0.43395394874784826,0.08418591109521222,0.5822066392556992,0.12185125583056572,0.13618885408479073,0.057510977826882824
Occipital_Inf_R,0.022151155881667897,-0.19094252638295034,0.007741471411825143,-0.19843239060944873,-0.24571180792230907,-0.2969123699338976,-0.4239802051977849,0.7276456765916892,-0.5678153710219714,0.1857553095269347,-0.17298677072320962,0.6213020101724113,-0.17032228777570158,0.39984245177393973,0.7948441161753126,0.4772743733903117,-0.3511558260122596,0.20242063616236208,0.7729571884776394,0.6793682725162371,-0.2179105998029616,0.15211713819835204,0.39970555894402104,0.39795368951153726,-0.12865663310701023,0.16592997872985604,-0.35977404521379247,-0.3976194646502792,-0.8150810574780989,0.3555018975848432,0.8631338719518696,0.9304772540068622,-0.10472914731232548,0.6699642017445585,-0.39352839925382777,0.5663836818212438,0.8554264202201856,0.2082898783746595,-0.01645876532347976,-0.11881871947155082,-0.817816691490783,0.02644009193307627,0.3561890148724144,-0.05080050098734481,0.7003924829645531,0.7540356196276615,0.5357379068891294,0.06882251736203952,-0.5010777515241834,0.6086996957546436,0.48888878853495754,-0.7069210441498156,-0.718459938055492,0.6182305369760652,0.5794642966986399,0.5387308418951333,-0.03014320280408187,-0.610115753147956,1.0,-0.027962883925035042,0.22661239201279526,-0.26950862545073995,0.7148787548143452,-0.5691920567495963,0.47039622413059856,0.09322737116002908,-0.7126971177353745,-0.20844639594637376,-0.41362767919912324,-0.28766423627869875
Frontal_Inf_Oper_R,-0.04853469187775595,0.34128626756831315,0.40377881692199385,-0.05297740895591514,0.15813893558556838,0.550558430829983,0.1346962710643565,0.21850471673059044,-0.049168752999017504,-0.20701494645474428,0.5154311509833687,0.3444912386339991,0.7722409404855135,0.39577723444203955,0.17948906862904077,0.2967935070667922,0.15026936523138235,-0.2151221708754262,0.18732170729263026,0.18113377821873597,0.34005415134282535,0.3607439140202236,0.1121040373927686,0.4222535552075361,0.2749086512945215,0.22237890066761418,-0.03760997662645121,0.020885851507625074,0.047705970091004156,-0.1243271960162529,0.07437591315473299,-0.028498024750421562,0.042037553853447415,0.21829101831978834,-0.0748337838053115,0.3023876077832458,0.11390443267415579,0.32563792825899224,0.17347960537711407,0.20214163455688736,0.11507316199363396,0.20478151512408552,0.3872085262362916,0.509161346219299,0.14259484808351902,0.3282654628678708,0.20750219133825334,-0.046345233603528886,0.03113453168225479,0.17264208912470827,0.3710420432938996,0.10965737069417304,-0.19027454008727465,0.16505253957139593,0.07992807576919751,0.192947325956567,0.15266119235368614,0.07597261368037846,-0.027962883925035042,1.0,0.5818261532128814,0.3857604689955519,-0.19793753408670306,0.14301286222659038,0.23684605972677525,0.28603792685337087,0.015584555567826786,0.3074769457180596,0.22287966393377565,-0.06410945768017333
Precuneus_R,-0.13166657318275213,0.27487008884005615,0.35601185929687046,-0.09719632769324164,-0.02932082140871306,0.4790239839946335,0.09847938083229135,0.36166031203306487,-0.12740428666582876,-0.05857831471981469,0.4028603100923401,0.460282207175431,0.6160706263349173,0.7595074292202945,0.3889936276363421,0.4987582484476576,-0.11835922659964147,-0.06450100200292608,0.3425804841420789,0.3883247986545933,0.3121255667161794,0.29720019881740245,0.06555940252161119,0.5544968628716095,0.16899596801557112,0.5940061551208153,-0.1050565062776432,0.0341083685085987,-0.08664017441001176,0.18891221202597508,0.31461414388756404,0.19094226422470295,-0.006221979579777309,0.5616963565724945,-0.11590158502748997,0.6682337058432557,0.3783012625565272,0.4513765796737,0.08544150446709901,0.16223268384909584,-0.04077896926974419,0.36384145887207053,0.6617472718861698,0.4257727257320439,0.3026474930092499,0.4726508921962773,0.5370106672667125,-0.1311064997981624,-0.12389447939843064,0.5081644379150206,0.40632622076039465,-0.11614324389685146,-0.2723333155884825,0.2591081161436858,0.39090330355042285,0.3789731023288915,0.14035198443733574,-0.12947839353451238,0.22661239201279526,0.5818261532128814,1.0,0.5461741155059651,-0.0750075805684173,-0.12770034957332682,0.41667453602468063,0.5726483150148912,-0.17293526198202305,0.5153554557457576,-0.03200006679403932,-0.010120303606603
SupraMarginal_R,-0.03775776112190879,0.15291505787297688,0.29800552207077374,-0.08474488338093628,0.0018771722529215007,0.45408366039478143,0.052703659719330824,-0.2888001817774286,0.22443752995651484,0.020640081389955083,0.35457664943270845,0.02734304307969972,0.3939334436603114,0.6609039846054056,-0.22218427775535438,0.09021440148422848,-0.12818626208796075,-0.08558531919953477,-0.22758324505296512,-0.23995916552056556,0.09496647283963695,-0.13898097090435074,-0.2372726912102985,0.1286698848209563,0.27523272568250995,0.38985969343431165,0.05287383072215102,0.142738015370448,0.4240829838857878,0.14333815504915973,-0.1565269262582683,-0.3598638855819845,0.18631884099284715,0.2763163587111866,0.36838164916379473,0.39458459480844216,-0.12555722475656492,0.08901705439765613,-0.2526345492987665,0.10199290823642422,0.32803527291916196,0.13084165139640092,0.24393372143557213,0.37041627370753255,-0.36824690549030054,-0.08587459582340506,0.07861982999825066,-0.07172485759035632,0.081583089068635,0.13784512205907432,-0.13031278280741634,0.20375883580651571,0.17401943559685212,-0.2535056767810788,-0.010816904480374576,-0.1310915299415145,0.04791524395068391,0.23312724284813666,-0.26950862545073995,0.3857604689955519,0.5461741155059651,1.0,-0.2695998050898627,-0.10832827059632137,-0.15644453302329442,0.15480353365019833,0.1496442515686189,0.8484001145305051,-0.08082402957615432,0.2184462376424293
Cerebellum_Crus2_L,-0.06679414821375373,-0.3577061112265437,-0.12814620363395096,-0.36826212294256494,-0.20645748081120302,-0.44653618703436687,-0.5863088964352702,0.36327352348944597,-0.5811161679061526,0.20056123744879062,-0.2792358606082749,0.3042571183038254,-0.32967026689749745,0.21769113591430944,0.4850933649644418,0.2306220488171585,-0.40295914545374834,0.17276143375043287,0.4864195282967515,0.370162081036779,-0.4526646659833559,0.01010752054037703,0.07626353961998585,0.3328825476803896,-0.09737028363398076,0.08199674671906584,-0.2692739402025596,-0.5144219622282009,-0.6375953667177202,0.11044568578383376,0.509308047040025,0.6920180113027836,-0.11048578873972024,0.4951516839943049,-0.11507096175998872,0.36646731223222984,0.6270304859572059,0.04872382739274883,-0.07269072579910585,-0.3991234949540171,-0.6817544284255909,-0.08817313188337136,0.07735451837139334,-0.22974577289715295,0.364289232802055,0.4987643715133153,0.28859711637692,0.23289575337063248,-0.41663555616939557,0.25150307436209346,0.07885478386341511,-0.571835106339615,-0.5637415334291729,0.3708962372960656,0.5690249527100704,0.31764860481335777,-0.24004274668230632,-0.6888263055100022,0.7148787548143452,-0.19793753408670306,-0.0750075805684173,-0.2695998050898627,1.0,-0.5993663493640833,0.19851324147964497,-0.1381962529046361,-0.5367023617312067,-0.17286599440051625,-0.3742560051006951,-0.07460353035839827
Thal_VPL_L,0.2360106864194928,0.47940660716934347,0.09776157738223733,0.4010859399135743,0.29021327433299926,0.28795343744844554,0.6937266230766396,-0.22193013304797482,0.545078398476584,-0.2660584052591573,0.36720631504947954,-0.09839581811951129,0.3074258708628028,-0.5276168286267092,-0.2506777680682379,-0.2803420239742897,0.7999609061238641,-0.23105459263798167,-0.3338255535179868,-0.044772968155626744,0.6155040013422326,0.03426681005747331,-0.026180721980667863,-0.1657119372329944,0.02454444670589026,-0.5533735712655361,0.28929183955768795,0.6168111668938848,0.49023408425362386,-0.10152024505887408,-0.40523926471534477,-0.4229440403211678,0.07384376429126706,-0.7309326897812473,-0.13592975652439004,-0.6560533338572758,-0.633002363943848,-0.06322795898955769,0.2415144986604306,0.6315170524039163,0.5168638255405674,0.3165670793969608,-0.11262657499519182,0.1581931180267099,-0.30624736813880343,-0.4373535980500316,-0.584066414818765,-0.40651648379141175,0.4660183421995345,-0.24481822868574174,-0.05048508203490814,0.4189576010180022,0.4595921401689843,-0.014713516540495766,-0.6133413773210373,-0.5382576789944545,0.4189671883874704,0.537137107107367,-0.5691920567495963,0.14301286222659038,-0.12770034957332682,-0.10832827059632137,-0.5993663493640833,1.0,-0.03339113685202512,0.24605520374128978,0.584494271173518,-0.27682937076515624,0.531869846942749,0.042911522259401924
SN_pr_L,-0.24667732541270618,-0.027422576466262807,-0.10791852874778887,0.008539739138992449,-0.30228461964982417,-0.19580939975158515,-0.00746084827937284,0.5939146415755562,-0.42433073480978784,-0.007060162481637639,0.21854120790151657,0.5436948748330952,0.16637250244557444,0.2936572799823289,0.5247569070007334,0.5233340895257582,0.08264138958701246,0.13179034975714413,0.48179808425265785,0.5322855075914917,0.24413495370728816,0.1519888466220538,0.1448058295114719,0.29750790485874773,-0.1300763005590733,0.15262646419349113,-0.311200152210594,-0.034080168627349895,-0.5417037590533746,0.14470401452744117,0.5452187697718806,0.5176166561376122,-0.4384367340326408,0.4283976292773543,-0.5556884300384181,0.35892192806467715,0.3388760380908602,0.03699459494254849,0.02414294178628753,0.14663686910484486,-0.37143905487864953,0.24516066013419677,0.4117712210063719,-0.07065107013079545,0.5544855331370264,0.42074213276411326,0.3704229733271153,-0.3413298859830586,-0.22225598653767384,0.4445260607825647,0.49685848199282034,-0.3531809516074763,-0.45073205366048474,0.5193171990193457,0.21112128966149782,0.3398358448636579,0.10289540616729559,-0.43395394874784826,0.47039622413059856,0.23684605972677525,0.41667453602468063,-0.15644453302329442,0.19851324147964497,-0.03339113685202512,1.0,0.20081720235704034,-0.41087996874097293,-0.18064736222680605,0.13143423788331332,-0.07041606599926448
Cingulate_Post_R,0.2066821210992869,0.5175758453887078,0.32631681878719704,0.007907949337869752,0.1368772251401196,0.4148119712586154,0.3209494175894183,0.3262657258895299,0.10789018580708787,0.17402770156289335,0.4959109073250262,0.48124701198597536,0.4496180711576686,0.17578385653212444,0.36772481987203526,0.24647160467698087,0.19904932407570566,-0.1016388864496384,0.2955384815270197,0.5987210472313867,0.5001833542494617,0.2850069972243246,0.26721982300857117,0.41529142570571503,0.11895792562304208,0.10728892889016889,0.10876394956824129,0.3352241775913679,-0.006601817802182801,0.43873745592260316,0.22168367861630034,0.21478800920201527,0.18031151694061767,-0.04526407013590002,0.005215684239275794,0.0019238940661290374,0.16191208895424605,0.5457501440835031,0.30516799508520775,0.46105372827331226,0.02810371341812207,0.6418082833480367,0.38251080209010535,0.44043605247272727,0.2549175383158844,0.22929807529506852,0.11467286503609012,-0.201841169209608,-0.11021190264297666,0.45774188740417826,0.26713468393059175,-0.19182614056389546,0.011959407003229259,0.37186801552960086,0.08812549217307684,0.12460310084228705,0.4555670560857358,0.08418591109521222,0.09322737116002908,0.28603792685337087,0.5726483150148912,0.15480353365019833,-0.1381962529046361,0.24605520374128978,0.20081720235704034,1.0,0.027096942423309758,-0.03801351481895878,-0.18802269684285744,0.16906223463837733
ACC_sub_L,-0.03837661252429421,0.17973082747222266,0.14563140243792813,-0.03403685355025847,0.2582758036754385,0.4629652872580079,0.6498964979871497,-0.6986817071785705,0.5159682848942028,-0.18123353448881194,0.21388964775787794,-0.403604601577086,0.21358323565655374,-0.3812194790022246,-0.5279140480019872,-0.422840005081547,0.5696331002736433,-0.4720039492093273,-0.5812205415164872,-0.4310393945554884,0.22471626195910954,-0.22121672934461886,-0.059252193094726825,-0.3102647070975304,0.42695917893453617,-0.3435222944847393,0.5899104622385734,0.3480806125739876,0.8477867428853884,-0.28587627345115085,-0.5946494260009081,-0.6666902423108824,0.09298001881298087,-0.6172786666411373,0.20634725647777077,-0.5375638648043439,-0.7450529332822455,0.09279739200060352,0.07598336692464916,0.30126623069369474,0.6739569254831963,0.1716507280386049,-0.5268130467877552,0.009602679938733007,-0.7030786430040099,-0.621604907436763,-0.6281752147364134,-0.2678664391657927,0.651946363183038,-0.6200176942161266,-0.28199136853804263,0.49800435977487845,0.6539320310078904,-0.3011484232700155,-0.6108081194397516,-0.6706124625337153,0.41250257671900714,0.5822066392556992,-0.7126971177353745,0.015584555567826786,-0.17293526198202305,0.1496442515686189,-0.5367023617312067,0.584494271173518,-0.41087996874097293,0.027096942423309758,1.0,-0.007779505421241276,0.41261318914083267,0.3194123518087563
Parietal_Inf_R,-0.08242958522656654,0.049106354451777856,0.2932377667156166,-0.0008004479370441146,0.02843727920588319,0.33500256984620763,-0.18911323930396434,-0.2119905849921426,0.13801814909172735,-0.15116333387460917,0.05605715503102315,-0.1909827279681738,0.2896493870738533,0.6783563133688022,-0.272752200672346,0.183693459218741,-0.3702530673370909,0.03303378967624866,-0.28121759205847163,-0.3349513236304583,-0.07059903951450018,-0.002792208488103466,-0.38566437327380965,0.11504249552462166,0.12335593645176228,0.6176134018872025,-0.06471868216314378,-0.04413048159600107,0.33763820724454496,-0.0672941876059396,-0.2609817379886026,-0.39769147684462114,0.10353490823099039,0.41758742482306516,0.3327190698394072,0.5595018870802562,0.017108504834352608,0.08755059799676078,-0.1726933714308875,-0.17446382538337013,0.29082630940860227,-0.14682552408338895,0.3422269194584641,0.22106079006113621,-0.24701216671998552,-0.02435862050433135,0.34118658084278974,0.21005691890619196,0.0687865147668616,0.10331253000126757,-0.1898671121283413,0.28481597332850883,0.09642221514430681,-0.4237188626587449,0.22850151459124537,0.13357566156685272,-0.34747112516079903,0.12185125583056572,-0.20844639594637376,0.3074769457180596,0.5153554557457576,0.8484001145305051,-0.17286599440051625,-0.27682937076515624,-0.18064736222680605,-0.03801351481895878,-0.007779505421241276,1.0,-0.06910629874378457,0.03586673044800042
OFCant_R,-0.21371788630871497,0.18585769960531556,0.11904464917228277,0.26737722694116334,0.27735706936685905,0.20688011288958252,0.5250582589701072,-0.23349086666581595,0.23030043615113668,-0.35874287020022083,0.1951167245458963,-0.18494628414475414,0.33171202784020287,-0.2696878989423929,-0.1979920432671079,-0.2602696249551122,0.5343245778095902,-0.2276858813261034,-0.17206750189511053,-0.20636313496115258,0.33064361758087113,0.15902763019202842,-0.2899696814550381,0.029945349773654328,-1.1692147557620595e-05,-0.24245616881888174,0.18875883431912635,0.11168104497993919,0.34454830807790454,-0.466320888990727,-0.32719910861435825,-0.356736580711189,-0.1008179470034432,-0.29780978051646845,-0.29556004247862644,-0.2753537036522186,-0.42900915283950175,-0.05788063617086053,0.2200225539448621,0.2285242960611683,0.39958977010347774,0.021552704926088274,-0.12323169597943939,0.061764710432381735,-0.2638720331593003,-0.15897115966918166,-0.3403507305270562,-0.12092515811810092,0.5988803064783846,-0.39554517845100495,0.012423496749148713,0.5792243874518066,0.21412942255052872,0.03922990615666495,-0.3766550267583689,-0.35616660394291827,0.09725791847051866,0.13618885408479073,-0.41362767919912324,0.22287966393377565,-0.03200006679403932,-0.08082402957615432,-0.3742560051006951,0.531869846942749,0.13143423788331332,-0.18802269684285744,0.41261318914083267,-0.06910629874378457,1.0,-0.10855885074743434
Thal_MGN_R,-0.220950071276757,-0.19834828881443536,-0.1106647401816886,-0.4587963665344879,-0.1873283203081721,0.0735515044163097,0.16095710341925398,-0.18453811025624933,0.06320439829692825,0.32875394193495716,0.33424992904954126,-0.04253161243720383,0.12826281610206314,-0.046045373510855435,-0.3665828096077564,0.15129462446158942,-0.055831773871353185,-0.029595522864987428,-0.34215116923692157,-0.06971256259415128,-0.056880318071807684,-0.08911765695763926,-0.12252757700988644,-0.18403374010548842,0.15688608916939742,-0.0003559904006652528,0.13225785333517273,0.20952330395555757,0.28003102736051383,0.15033764046174422,-0.2979328278909517,-0.24388139880009652,-0.03997999560915369,-0.22043599066805206,0.5574520713030279,-0.16712790771796804,-0.3167377446069164,0.0306948810249958,0.04511562701593376,-0.07804701603464696,0.2687278201333307,0.5290003587349905,-0.1969275422010921,-0.1449001523315147,-0.17291580962697167,-0.3575026553019934,-0.13485480405123493,-0.29407422227819774,-0.14380265284346067,-0.16251056854023108,-0.20065423416788436,-0.13128705793154108,0.44627988066245783,-0.20793348221628744,-0.2145010654506959,-0.16989291627018271,0.2116891899054601,0.057510977826882824,-0.28766423627869875,-0.06410945768017333,-0.010120303606603,0.2184462376424293,-0.07460353035839827,0.042911522259401924,-0.07041606599926448,0.16906223463837733,0.3194123518087563,0.03586673044800042,-0.10855885074743434,1.0
