,Calcarine_R,Cerebellum_4_5_R,Cerebellum_3_R,Vermis_9,Thal_VA_R,ACC_sub_L,Precuneus_L,Frontal_Mid_2_L,Vermis_6,Postcentral_R,OFCpost_L,Thal_AV_R,Angular_R,Frontal_Sup_2_L,Occipital_Mid_L,Angular_L,Frontal_Inf_Oper_L,Hippocampus_R,OFCpost_R,Frontal_Inf_Orb_2_L,Thal_MDl_R,Thal_MDm_L,Putamen_L,Cerebellum_Crus1_L,Thal_VA_L,Occipital_Sup_R,Cingulate_Post_R,Thal_MDl_L,Lingual_R,Thal_LGN_R,Heschl_L,OFClat_L,Thal_Re_L,Cingulate_Post_L,Cingulate_Mid_L,OFCmed_R,Precuneus_R,Parietal_Inf_L,Paracentral_Lobule_L,Vermis_4_5,Frontal_Mid_2_R,OFCant_L,Occipital_Mid_R,Thal_AV_L,Cerebellum_6_R,SN_pr_R,Red_N_R,Calcarine_L,Cingulate_Mid_R,Parietal_Sup_L,Temporal_Inf_L,SupraMarginal_L,Postcentral_L,Cuneus_L,Cerebellum_Crus2_R,Heschl_R,Frontal_Inf_Oper_R,Amygdala_L,Thal_PuL_L,Temporal_Pole_Sup_L,VTA_L,Thal_PuM_R,Precentral_L,Occipital_Inf_R,OFCant_R,Vermis_3,Temporal_Inf_R,ACC_pre_R,Temporal_Sup_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_R,Cerebellum_8_R,Cerebellum_Crus2_L,Cerebellum_Crus1_R,OFCmed_L,Vermis_7,Thal_VL_L,Supp_Motor_Area_L,N_Acc_L,SN_pc_R,Raphe_D,Thal_PuI_L,Frontal_Inf_Tri_L,Caudate_R,Thal_VL_R,Thal_PuL_R,Cerebellum_9_L,Thal_IL_L,Paracentral_Lobule_R,Frontal_Sup_2_R,ACC_sup_L,Cerebellum_9_R,Thal_MGN_R,Supp_Motor_Area_R,Frontal_Med_Orb_L,Cerebellum_8_L,N_Acc_R,Thal_PuA_L,Parietal_Sup_R,Temporal_Pole_Sup_R,ParaHippocampal_R,Frontal_Med_Orb_R,Occipital_Inf_L,Temporal_Mid_L,Temporal_Pole_Mid_R,Thal_MDm_R,SN_pc_L,Cerebellum_4_5_L,Insula_R,Putamen_R,Thal_LGN_L,Occipital_Sup_L,Rectus_R,Amygdala_R,Rolandic_Oper_L
Frontal_Inf_Oper_R,0.18732170729263026,0.3444912386339991,0.2780464483702434,0.3710420432938996,0.06188005763700373,0.015584555567826786,0.4386767065778069,0.09009211929879071,0.17948906862904077,0.4382684208177318,0.047705970091004156,0.3958671697314259,0.39577723444203955,0.14900204985395465,0.14603697893077025,0.192947325956567,0.3607439140202236,-0.05901465052659597,-0.049890246653135566,-0.06023435131083216,0.17264208912470827,0.05753401155604151,0.4501384800624842,-0.01678731270453924,0.20857882381202686,0.3023876077832458,0.28603792685337087,0.34005415134282535,0.25349758437010056,0.0939168717461108,0.15813893558556838,-0.0521504621402848,-0.03760997662645121,0.504810943621478,0.509161346219299,0.18252101874707552,0.5818261532128814,0.1712316956518943,0.21850471673059044,0.498619297098867,0.550558430829983,-0.004761642087446329,0.21829101831978834,0.35601886835950186,0.17651481376620715,0.04156131599654751,0.3894191613221599,0.3282654628678708,0.4318088209089533,0.20750219133825334,0.42566532745635877,0.13562805851883142,0.14259484808351902,0.36857118576396725,-0.16467691895421352,0.23734044947033042,1.0,0.08877077489087831,0.1770167792671517,0.05424005625488065,-0.049168752999017504,0.008602226274361606,0.12190966937659667,-0.027962883925035042,0.22287966393377565,0.5154311509833687,-0.018698114128662915,0.10655149128881908,0.32524907796485314,-0.06123498367025125,0.4895019194172983,0.07992807576919751,-0.19793753408670306,-0.028498024750421562,0.07962357535283582,0.16505253957139593,0.34128626756831315,0.1228086830604535,-0.05297740895591514,0.07597261368037846,-0.0748337838053115,0.001309163166592052,0.17347960537711407,0.03037370787453537,0.20478151512408552,0.02119637107309546,0.3412875889314688,0.020885851507625074,0.3872085262362916,0.5472472791729069,0.2876563556186931,0.2967935070667922,-0.06410945768017333,0.36269273824409753,-0.2151221708754262,0.13501729207856808,-0.08718845754686026,0.04253911074939988,0.33218414426075704,0.1121040373927686,0.1213584146961151,0.2749086512945215,-0.046345233603528886,0.1729739841321214,0.06421634741498791,-0.1243271960162529,0.29025489194694987,0.39931711333476816,0.13415392659559813,0.20214163455688736,0.042037553853447415,0.22237890066761418,0.10965737069417304,-0.19027454008727465,0.5727009403485618
Amygdala_L,-0.45637781588226417,-0.44254231654438414,-0.41516988593788345,-0.4150931582954895,-0.10096526235694839,0.4514783518949594,-0.13906612782382652,-0.5471630347352663,-0.5049155639287151,0.5099896339255985,0.671043031400721,-0.04896404327928312,-0.030981927304625356,-0.5503268055923314,0.3544602691280153,-0.19368246255063215,0.17557043930839228,0.25581674356349576,0.6431195895948713,0.7271405178325412,-0.390344995390928,0.29002237516495627,-0.0056532388867233255,-0.1929588334137739,0.43677743474655417,-0.11811823093654696,-0.06815152622058368,-0.05696766722681749,-0.38582772605105686,-0.4396362262227918,0.49689350609522437,0.7656190878508089,0.4426103638018737,-0.19396176011747665,0.2679699453051988,0.3314604833060309,-0.02105678040244353,-0.4030343796886018,-0.5723843627150801,-0.18527745253335476,0.5034808838140938,0.5818611558972899,-0.23465799957670247,-0.21301940257361582,-0.5400861181139387,0.3384311481084561,0.0011958412716345233,-0.2467758503556051,0.005944944539903385,-0.18753941254736692,0.5694878193010128,-0.3291293413914862,-0.5250905151805634,-0.09766682444822587,-0.3304288262278501,-0.48834823380638537,0.08877077489087831,1.0,0.01507570012439092,0.8551669395683971,0.44365698691507105,0.02933032777117614,-0.5347423282475365,-0.5487117059946564,0.12310813609133098,0.07749452894122949,-0.7237179430721067,0.6411620531129988,0.6947824202506079,0.3237222320706938,0.5446940155168319,-0.07413369513555451,-0.24828931622204228,-0.6352510414652844,0.2805256474618944,-0.4703289747835829,0.2689381055032421,-0.6294612249705391,-0.01480771389852345,0.3695405835462968,0.5605751227207812,0.24626810494037013,0.25274036444875825,0.4372933960505343,-0.08003232817225071,-0.045483482998093815,-0.47964464760466013,0.03462497261777972,-0.20214295007252922,0.017975346222942938,0.2919139902899686,-0.3075626872806388,0.16557533484593498,-0.33081975072697795,-0.21014062827304036,-0.2088829112838383,0.39181973600035697,0.05551232530068195,0.3030763791727795,-0.2902887603250251,0.046012725748730346,0.19328374762939537,0.45856644746386893,0.8036415373516562,-0.5201669966610757,-0.24239225299707193,-0.2767962337362376,0.04463002286117098,0.6185522640906707,-0.12115193634324443,0.45647940632358064,0.17684261934250897,0.5230264145505544,0.5507017338960226,0.08864902935186102
Thal_PuL_L,-0.22939094727296608,-0.20015814531058104,-0.1329585510304954,-0.059430374511708677,0.019795378979073817,0.22625131230442563,-0.05245892492007556,0.09505481128913666,-0.23133497546365506,0.07657087765744691,0.15015015796466316,-0.10055400639849081,-0.46060872332732056,0.01780445037682813,-0.14455635650225748,-0.03787871795988204,0.25425353169074816,0.11396670358041576,0.1402206733349145,0.2684059146303116,-0.315436453110193,0.16724902982713713,-0.01189372913915416,-0.39320876177775455,0.38733767095726535,-0.4273856640577507,0.12080544623261051,0.3050730171846732,-0.2452590819343846,-0.3423359540924623,0.1784720374018878,0.1778664970547461,-0.010527916735651037,0.1360865696621205,0.031531181793106274,0.2690662229984275,-0.08715140836891497,-0.01534895977814041,0.05114468814379242,0.15160044109618734,0.07663649179930661,0.17556639174398736,-0.5019255351176604,-0.035026472283522965,-0.29981095303681815,0.08069571295427715,0.2627563577867858,-0.20931674628076713,0.018649927106647212,-0.13703349831784561,0.07730793397367339,0.16559777654364496,0.05926523392353332,-0.28505409662456427,-0.29204344206860516,-0.06494035814335199,0.1770167792671517,0.01507570012439092,1.0,0.09984108595430112,0.14920804616035668,0.3603072522513221,0.06982152298710154,-0.4199952377489058,0.32701775149484746,0.09417758024522922,-0.28611576699486563,0.11397063567832516,0.43490455331595257,0.2127263343884,0.22184429150271467,-0.21613988733754036,-0.4233433899354344,-0.34249975951139666,0.005910714573011632,-0.2363392602118727,0.17081971718035735,0.006249360457535092,0.1939224509169075,0.30083360042490753,-0.04801216332854856,0.19875764904066093,0.31524893560424805,-0.03708610605862739,0.007621794521319212,-0.2814095054099063,-0.045333734432175025,0.1750925394314275,0.11135082428070536,-0.08177112644514384,0.262450526661291,-0.06548796393057948,-0.043715365306523826,-0.03747156186205502,-0.10528506509364707,-0.23708248637803453,0.24999441992014723,0.4490967145911964,-0.10933983578289248,-0.123824626653509,0.15329407078587154,-0.16769569238546886,-0.057204669774623566,0.2581247492196568,-0.2874080103875839,-0.4014235041947571,0.10065800933331218,-0.04769038147491647,0.30705899936811953,0.05153993577916855,-0.025121702891399086,-0.1727196697891027,0.35325291912827134,0.19264168423380534,0.3739341513428005
Temporal_Pole_Sup_L,-0.6937145433620535,-0.5710573299211581,-0.44502229864954296,-0.4788638276323871,-0.10555443106080376,0.6871205302454471,-0.2866552401215903,-0.6880032062131788,-0.6971149178360186,0.5399188614974502,0.903112070435295,-0.12387018389434887,-0.14072433524446223,-0.6882190362973584,0.1310884042374029,-0.4462722331431935,0.03409027561212118,0.3536897761680875,0.7381374195535717,0.8935105864844245,-0.48914822076459513,0.4312554875695418,-0.0075479156180564885,-0.45257110481163443,0.5581602853291603,-0.2732945794718676,-0.08204138468607274,0.06965194591467293,-0.6209829774320784,-0.5877648317806734,0.49258908697232906,0.8912881970385137,0.4986486765468587,-0.22882052849608087,0.24595055592303047,0.3557326719847755,-0.07167515204151965,-0.6219519315196799,-0.7444829824800545,-0.3101032665761332,0.5798297735976564,0.846500023384711,-0.41716781786020496,-0.23110867094926332,-0.7261903508587246,0.5046825225759274,0.025228081544994004,-0.5233491067066042,-0.07302737552138147,-0.3898926234291039,0.46755864544220865,-0.5380890967072982,-0.7253786533639418,-0.2729753584813202,-0.6254960956850021,-0.44617096198396067,0.05424005625488065,0.8551669395683971,0.09984108595430112,1.0,0.5954242600864003,0.26189395959565787,-0.7090169192205785,-0.7457115203097372,0.2554492183002952,0.08709247429296205,-0.8175791468709779,0.8183032382607611,0.6899614898644417,0.5535901746689589,0.603414003551668,-0.34120381670536226,-0.4963730471327336,-0.831493336270228,0.5533243916701075,-0.5543199070888517,0.2667563261167175,-0.7981191512674263,0.05336096268096769,0.5551265657885465,0.5524563389444885,0.43667163652013297,0.2105688941115971,0.5209762735366376,-0.012107911434957817,-0.32492152147961956,-0.4373538207777827,0.24737980211912383,-0.31490152717471664,-0.10477577433745631,0.27218865900313893,-0.3962552635532194,0.24211468301009031,-0.4796007861656155,-0.2734342973247106,-0.38842097463777586,0.6444684471542796,0.30256713669066393,0.22811183462780127,-0.37112852121622564,0.22313800433143247,0.2479474172330383,0.20606614201983814,0.6976659814884774,-0.7737413188792513,-0.23015801560126145,-0.16750150572129655,0.02819154386934115,0.7573912182102069,0.04447281617637161,0.40835244155494166,0.02674615770995424,0.6288336273130751,0.6974174296130305,-0.02677589076135401
VTA_L,-0.46002945928696276,-0.26375570307063434,-0.2550293266099145,-0.22774858697621816,-0.3737136647007654,0.5159682848942028,-0.27615043446971227,-0.3779784587808576,-0.48748339887738096,0.32078739782382465,0.6934438138515732,0.1271136347286315,-0.2580332690204437,-0.36820955402146205,-0.23960753778505345,-0.45664992790910514,0.01103611475129691,0.716345211888742,0.8133541427271778,0.7317778397695545,-0.09416709038209432,0.657300912955232,0.13407778543147725,-0.4476563076364426,0.7275429173140301,-0.42208432848404226,0.10789018580708787,0.37196360482953983,-0.4526429167405622,-0.3606041003764049,0.3695082632141136,0.5249476383593106,0.4258716541043368,-0.09796124337177065,0.2810668414676965,0.12284051546799571,-0.12740428666582876,-0.4873271506251137,-0.4517568135851371,-0.05627770744636512,0.4344993306465741,0.6582869262871262,-0.5476380376778224,-0.05728499455387824,-0.43506159806593964,0.7052465189686611,-0.18957074438386293,-0.4741921175316435,0.02898200035909967,-0.41939873860450294,0.264661706100479,-0.4262172532672439,-0.4698781595920529,-0.45304199763866854,-0.5473127167704526,-0.17433493830984162,-0.049168752999017504,0.44365698691507105,0.14920804616035668,0.5954242600864003,1.0,0.4879530081047067,-0.43519826475493495,-0.5678153710219714,0.23030043615113668,0.19947500998449502,-0.3566892381140394,0.6247904581866794,0.417690131631177,0.6373522906073682,0.2993856004417724,-0.44920032415810646,-0.5811161679061526,-0.5380079507162467,0.5934103844587933,-0.22872168815966037,0.4855334108489181,-0.4287085269944774,0.5114849067162566,0.7084848592251642,0.23954849049446422,0.5163053341594944,0.1589884259591546,0.41997317617038504,0.21197437320660617,-0.24686933233405542,-0.07066376015744764,0.6892205238596241,-0.17769798607180656,-0.04752472086476021,0.1438204661371473,-0.39911863933195957,0.06320439829692825,-0.20905978398879485,-0.06454550831406435,-0.23549891178411012,0.6227426738480023,0.504405459261359,-0.01711497853184084,-0.016401782058167676,0.6124842788880349,-0.10319154260604392,-0.014260455470347613,0.2702495589102439,-0.6123502902993972,0.2066143164980594,0.001995805171734239,0.3502457516610856,0.8215098813591605,0.5043260502556036,0.3617190010558018,-0.26271649390294316,0.4616511647563391,0.7830066436764892,-0.02207752108625957
Thal_PuM_R,-0.44330232061598174,-0.20744469587975128,-0.011805336352264858,-0.10516561727156136,0.10514165590950687,0.5711546246500603,-0.3589802999407863,-0.17162646102770085,-0.3682966403004205,0.08466115092717338,0.46938486396218204,-0.1299916353217123,-0.42739542015765525,-0.20169791767595058,-0.46142467508821394,-0.46069323769086024,-0.03746308269743626,0.4205703566763608,0.34942881715671437,0.4090932003986213,-0.26002615069855406,0.4298405913227253,0.0007104563818036812,-0.5046751125372605,0.5596063067019883,-0.5046301301210159,0.06082579309592539,0.4235129562911164,-0.491127545366779,-0.34243483397044633,0.05388300517039537,0.26478403475850415,0.21339807214904416,-0.00737969168908414,-0.05789971043144911,0.24612765967565636,-0.13749074824596597,-0.4064542911579056,-0.26009880037491223,-0.15857659901269722,0.1775990212851333,0.49690881156355865,-0.5859045533671983,0.0556186723804158,-0.39560426531956944,0.31979286439843874,0.21512868368161323,-0.5416492731035422,-0.10931278190681595,-0.4543260849220167,-0.05505830363430101,-0.3075371847378852,-0.2898555735752821,-0.5159991163615277,-0.5436140908056332,-0.006158938493060847,0.008602226274361606,0.02933032777117614,0.3603072522513221,0.26189395959565787,0.4879530081047067,1.0,-0.2605715579211217,-0.5418231921727084,0.5156339838103503,0.29715065277500374,-0.22581666752249335,0.36955297842332085,0.24802514726894503,0.5253266226367289,0.18979233664112613,-0.5471766469362296,-0.5419732921597157,-0.4375195688940624,0.5080837729851245,-0.13289068881006397,0.16310299814084253,-0.2658428779168252,0.1996934113823999,0.37811395295236927,-0.0675248442553102,0.41223499941705966,0.1517042001812768,0.17932126784662547,0.3510071301120814,-0.619812770505144,0.11168987611623216,0.5746893744093219,-0.1598532447635507,-0.21137486851297446,0.05589594774512803,-0.2081019129829036,0.2804686609263227,-0.2377156944289046,-0.08803784605870804,-0.4459936760331187,0.598569717629726,0.7158409465249184,-0.20502905567001464,-0.13081189148737515,0.5419657133297995,0.05250187697333397,-0.42946843599360535,-0.06060335309117724,-0.5020690297713842,0.0008802321169105407,0.3308706838441438,0.05603696763329257,0.42885202502002795,0.4018806462804839,-0.041743329564141604,-0.41756207733968087,0.37519311661840704,0.5399145771211081,0.026595855831637833
Precentral_L,0.6401594769358269,0.5374057262576154,0.3211363801115719,0.48322680774414195,-0.019125626739224966,-0.6640839200411346,0.6198386875903792,0.9541896738806721,0.6422334443071201,-0.272646689446513,-0.7880098035348736,0.2946320759751014,0.1400740386292593,0.9252329160265802,0.0819546162911997,0.7378288357974788,0.5999433981907788,-0.22794816595537928,-0.4095137621621199,-0.6866554904469744,0.5786394351735884,-0.1691162054413935,0.06863062896373019,0.41193781182117306,-0.2562065228766942,0.335132717066969,0.31770128494289607,0.05159463961794212,0.6997481577419294,0.5481323327735259,-0.08115985271000274,-0.6831478144933669,-0.46080756424267294,0.37876237762360054,0.0746252129681089,-0.2605318792375389,0.25442356044639675,0.8980270076786435,0.9553934536917505,0.43253715895663425,-0.17759738871787772,-0.8217544272205706,0.36900392533912846,0.44285025178683995,0.751755528138966,-0.3242795016087555,-0.09466539299238559,0.631393511221016,0.5520790091468105,0.64331180865012,-0.10961786340796172,0.9004623729319333,0.9744847834102336,0.42945496685675927,0.5004117476287959,0.14364568763686786,0.12190966937659667,-0.5347423282475365,0.06982152298710154,-0.7090169192205785,-0.43519826475493495,-0.2605715579211217,1.0,0.709513005492387,-0.24448738988533358,-0.015588869615204911,0.6299819499977148,-0.5536958869203411,-0.15996611215008985,-0.5198585197925675,-0.3054953282871413,0.4440543936573408,0.3887207575929548,0.736560136408024,-0.6368549496247249,0.5057663911825026,0.018367721011776382,0.9167281864957898,-0.0665250637151835,-0.4375115199219154,-0.35391031055123817,-0.5282399284959044,0.42105574410825497,-0.1783089043511106,0.23878727721315302,0.3680378719743566,0.3772776646298685,-0.19618066982848445,0.5967200198756272,0.5400702909653836,0.2799260210612514,0.5289544060256267,-0.13938318367299407,0.665232299141921,0.28525686066307837,0.5397260719643555,-0.6854321381691605,-0.37463088465982813,0.0544914609057319,0.2943624734211752,-0.1767128418398716,-0.32409560661179415,-0.008209274347779112,-0.2664018736261399,0.8079721766037212,0.2580045051396872,0.1941268943275241,0.06968793752147019,-0.4443987406026041,-0.09367216147984124,-0.15674517735703558,0.19730246683864935,-0.5468877412841738,-0.5241248689575854,0.45169199668180104
Occipital_Inf_R,0.7729571884776394,0.6213020101724113,0.39502592168432865,0.48888878853495754,-0.01302574364997405,-0.7126971177353745,0.47197547743896145,0.6860656469525924,0.7948441161753126,-0.4044172443167322,-0.8150810574780989,0.24349215532184662,0.39984245177393973,0.7330359233258206,0.07719161873899305,0.5387308418951333,0.15211713819835204,-0.3894125359949517,-0.6065864823575484,-0.8519768369155369,0.6086996957546436,-0.39404618025761246,0.09851324338300613,0.696087933695748,-0.5891301859917718,0.5663836818212438,0.09322737116002908,-0.2179105998029616,0.8441183449777182,0.6914727546012475,-0.24571180792230907,-0.7641659180495536,-0.35977404521379247,0.17436980106132008,-0.05080050098734481,-0.35893621699279293,0.22661239201279526,0.6780981470316908,0.7276456765916892,0.3574130235449094,-0.2969123699338976,-0.8288738501975624,0.6699642017445585,0.2828807692597199,0.9002178063540993,-0.4591118176211829,-0.19900723447254054,0.7540356196276615,0.30490342005098425,0.5357379068891294,-0.1785293854287428,0.5497974920169836,0.7003924829645531,0.5232144549570017,0.7076090750224125,0.33785467003544967,-0.027962883925035042,-0.5487117059946564,-0.4199952377489058,-0.7457115203097372,-0.5678153710219714,-0.5418231921727084,0.709513005492387,1.0,-0.41362767919912324,-0.17298677072320962,0.7956991224053064,-0.6182622913134285,-0.5739793874896569,-0.6196427961748502,-0.47800388704570795,0.5794642966986399,0.7148787548143452,0.9304772540068622,-0.5136945099406832,0.6182305369760652,-0.19094252638295034,0.7569234394032572,-0.19843239060944873,-0.610115753147956,-0.39352839925382777,-0.4722696053109312,-0.01645876532347976,-0.3380970706445273,0.02644009193307627,0.4815595032344384,0.3583198687182635,-0.3976194646502792,0.3561890148724144,0.3970202259901963,-0.08071253167758019,0.4772743733903117,-0.28766423627869875,0.5040325223445363,0.20242063616236208,0.6453416556542065,-0.7813190763065732,-0.5528537141652806,0.010906765220878896,0.39970555894402104,-0.3193978135301226,-0.12865663310701023,0.06882251736203952,-0.5121966614865342,0.9328249475173901,0.3555018975848432,0.057942056491473326,0.08030241256132457,-0.6897440397948728,-0.11881871947155082,-0.10472914731232548,0.16592997872985604,-0.7069210441498156,-0.718459938055492,0.07560827889851264
OFCant_R,-0.17206750189511053,-0.18494628414475414,0.026249816680328834,0.012423496749148713,0.2782369249050072,0.41261318914083267,-0.2788070055203917,-0.1264367191283285,-0.1979920432671079,0.10103969620053209,0.34454830807790454,-0.11464437666462486,-0.2696878989423929,-0.18177935850663252,-0.20841005810938656,-0.35616660394291827,0.15902763019202842,-0.01447618729200264,0.12305286879276936,0.33210719497962216,-0.39554517845100495,0.08751615770335297,0.10133777679617359,-0.17145188508808046,0.3991292490151397,-0.2753537036522186,-0.18802269684285744,0.33064361758087113,-0.3123479298025991,-0.36021350252373247,0.27735706936685905,0.38196604624876945,0.18875883431912635,-0.05824542377234736,0.061764710432381735,0.6325220447164174,-0.03200006679403932,-0.3520107819395928,-0.23349086666581595,-0.008153982669953189,0.20688011288958252,0.35407105577974274,-0.29780978051646845,0.08653715771114931,-0.3171477138659947,-0.10113561038680821,0.5285088436892598,-0.15897115966918166,-0.24359347979742704,-0.3403507305270562,0.2404202297081468,-0.24839928374781484,-0.2638720331593003,-0.2457811945842521,-0.4314233467835729,0.13116958139873788,0.22287966393377565,0.12310813609133098,0.32701775149484746,0.2554492183002952,0.23030043615113668,0.5156339838103503,-0.24448738988533358,-0.41362767919912324,1.0,0.1951167245458963,-0.2521261913583557,0.19415127553194922,0.3950769878835648,0.34890950566980544,0.32957786359216157,-0.3766550267583689,-0.3742560051006951,-0.356736580711189,0.24310231824303818,0.03922990615666495,0.18585769960531556,-0.22335454159839552,0.26737722694116334,0.13618885408479073,-0.29556004247862644,0.325113367406568,0.2200225539448621,-0.264885723509027,0.021552704926088274,-0.356551719534164,0.07223732449350981,0.11168104497993919,-0.12323169597943939,-0.14553123259247377,0.259749945015378,-0.2602696249551122,-0.10855885074743434,-0.12687561281174053,-0.2276858813261034,-0.4422505724714471,0.5193150446466211,0.527632277617863,-0.14515473782347954,-0.2899696814550381,0.24603009310054536,-1.1692147557620595e-05,-0.12092515811810092,0.16569534908660513,-0.42965324352021944,-0.466320888990727,0.3059677257944736,-0.007528720252309432,0.2894740845518909,0.2285242960611683,-0.1008179470034432,-0.24245616881888174,0.5792243874518066,0.21412942255052872,0.31612156628026084
Vermis_3,0.16247575657806348,0.5928688286422876,0.6080242693283113,0.2732145339398587,0.2190319401689194,0.21388964775787794,0.06593430397366368,0.03204089685524706,0.150249302118191,0.3431533047370898,0.22341848005195591,0.5106289150481923,0.15756876710944226,0.13698781106097194,-0.30285847999021187,-0.2117366419919324,0.1728187856987491,0.4223181976112146,0.12121436380445531,0.04799480337259807,0.16040095289370818,0.43484257874223536,0.4833547550266094,-0.06508684676198231,0.39062256209186286,-0.07898696170617474,0.4959109073250262,0.4478657845437755,0.10290446425369493,0.07514500582104125,0.15638286766829151,-0.004522292153457388,0.23618883216080014,0.4171320727852278,0.4599052321840279,0.019373960476201213,0.4028603100923401,-0.13872442493351878,0.03447715749491457,0.5034604356453332,0.46125490316579354,0.15407391036038803,-0.1284971124008374,0.33106342501151204,0.1508632922380424,0.3711741165484843,0.22306511488104405,0.1290348509205421,0.44395764750208244,-0.17634629424528345,0.335945453526803,-0.16825020228779108,-0.0582854085135796,-0.02890990574683553,-0.4045026710054639,0.27355884452702645,0.5154311509833687,0.07749452894122949,0.09417758024522922,0.08709247429296205,0.19947500998449502,0.29715065277500374,-0.015588869615204911,-0.17298677072320962,0.1951167245458963,1.0,0.11699158273908569,0.3249329001976607,0.2040884773177613,0.18789632653055277,0.24381387752733602,-0.32880701754503516,-0.2792358606082749,-0.04249331442861674,0.3277928947405131,0.3580622844678313,0.4341614390930969,-7.702824639650192e-05,-0.10318401423499185,0.1944614608946459,0.12551402859736024,0.35875247589266085,0.15506465831967864,0.28840642901630215,0.6373366238137358,-0.3149075724647892,0.5096923394261487,0.2824469005891399,0.09188247925764273,0.4210589878834063,0.1358966507127232,0.11453486081051054,0.33424992904954126,0.24158053067338972,-0.18739914586780654,-0.22878102753495225,0.12009845780061987,0.3751943706236874,0.028869493658885526,0.11480957766067337,0.4946557612658772,0.3132877860040289,-0.3691060752627489,-0.09434557613503544,-0.12532596170667537,0.22465866527027156,0.49131005610095874,0.7520858170400543,0.2583545893677377,0.5241457373528186,0.23587569392247668,-0.13137980329960175,0.0033306471738938468,0.16104859395324736,0.3853201174505293
Temporal_Inf_R,0.7974466389877606,0.7684040405702096,0.7029880651757208,0.5829628659276381,0.025686735946785125,-0.47035358657410326,0.21091677179925597,0.6670631099175852,0.7851486243987835,-0.5530040911821085,-0.6997199186572814,0.41893135570522794,0.15654406988347966,0.7269048764342334,-0.3364033706825658,0.2311884085829749,0.011396335390980207,-0.026384356616178727,-0.48437925452583297,-0.8000051137463345,0.5625380732726032,-0.15565027383805194,0.2500792424750403,0.5618782995863301,-0.3665924788925265,0.2211865165379048,0.25136991060805913,0.07920427899663825,0.6613622727989594,0.5493626682630981,-0.23222951575865197,-0.7888975333122371,-0.17939087933802017,0.25395493287432097,0.028248697320448133,-0.42186336186823603,0.13531099965132543,0.45505266032332614,0.6286996189338524,0.4342583587825462,-0.23269348142140384,-0.689544191853722,0.3456724621693635,0.3511812004227343,0.8494500777773966,-0.21895831704926055,-0.11998831874768275,0.6002944645638346,0.28520010165747,0.21072902976340957,-0.2856443232120472,0.3579815181448101,0.5941699942452856,0.2036526678121978,0.4839631863619991,0.6428851413931219,-0.018698114128662915,-0.7237179430721067,-0.28611576699486563,-0.8175791468709779,-0.3566892381140394,-0.22581666752249335,0.6299819499977148,0.7956991224053064,-0.2521261913583557,0.11699158273908569,1.0,-0.536953470026116,-0.645523103486319,-0.30986804082696345,-0.6717740347252923,0.17656070651613381,0.45582768887389735,0.9051763382931773,-0.27171648422366956,0.8115127300726448,-0.0028164305465695986,0.7019149737764442,-0.07051468251125757,-0.38652398587485376,-0.5034311812528768,-0.15034972603495886,-0.08099338609718738,-0.3281354350840264,0.2703446588852011,0.2838970053432839,0.6460089698937989,-0.0902109326965132,0.1601255160207343,0.2909721379829688,-0.20298910497762504,0.27175030836880637,-0.19960800048646826,0.4206648313553437,0.09966472507141709,0.35597518508140913,-0.49782955134061574,-0.15721938092082643,-0.35413289648303337,0.6166280096816081,0.08885783539109592,-0.0679812787162998,-0.2729538190443549,-0.7852326962880339,0.7434052284957131,0.47964487888369545,0.24723766758771523,0.30945351286589057,-0.51822863505462,0.25246169532171886,-0.11420163553842373,-0.18164382142863997,-0.6812252306727693,-0.52563490954856,0.06269551345929376
