,Thal_AV_L,Precuneus_L,Fusiform_L,Precuneus_R,Pallidum_R,Cingulate_Post_R,Temporal_Sup_L,Caudate_R,Thal_MGN_L,Amygdala_R,Hippocampus_L,ACC_sub_R,OFClat_L,Frontal_Inf_Tri_L,OFCant_L,Thal_AV_R,ACC_sup_L,ParaHippocampal_L,Rectus_L,Heschl_L,Frontal_Med_Orb_L,Thal_PuM_L,Temporal_Inf_R,Calcarine_L,Supp_Motor_Area_L,Thal_VL_L,Caudate_L,Fusiform_R,Parietal_Inf_R,Vermis_6,Thal_VPL_L,Thal_Re_L,SN_pr_L,Cerebellum_Crus2_L,Parietal_Sup_R,Thal_PuI_L,Cingulate_Mid_R,Cerebellum_6_L,Temporal_Mid_L,Parietal_Inf_L,N_Acc_R,Olfactory_R,Temporal_Pole_Sup_L,Cingulate_Mid_L,Lingual_R,SN_pc_L,Vermis_8,Cerebellum_3_L,Temporal_Pole_Sup_R,Postcentral_L,Thal_PuL_R,Vermis_10,OFCant_R,SN_pc_R,Temporal_Inf_L,Thal_IL_R,VTA_R,Cuneus_L,Vermis_9,Thal_MDm_L,Vermis_3,OFCpost_R,Vermis_1_2,Calcarine_R,Frontal_Inf_Orb_2_R
Olfactory_R,-0.18594083225239547,-0.5167314431430011,0.07855697760599235,-0.2682788982857322,0.4458456459957397,0.013950539800204196,0.3986597499875298,0.2554726188263571,-0.11535530401303051,0.6897024549050276,0.7421831353268123,0.8247238016401524,0.634041384406721,0.07925010953072538,0.8108121298786399,0.008934139055613745,-0.0009172756648665954,0.7431971695984476,0.6572744956110244,0.373516191736627,-0.3823004113583225,0.5943417071730871,-0.3838946659887599,-0.5663915635845034,-0.6582081393869136,0.39533822705416904,0.3219577930463406,-0.43969571874807917,-0.07856319882152565,-0.4568738651294781,0.6423150120018521,0.5977873652443031,-0.37913717554719206,-0.6057470395557886,-0.2833304626587751,0.7099327369685383,-0.2256236477319662,-0.2896917910786154,0.20682973534742946,-0.6942827612601243,0.9169088789643385,1.0,0.6366309456434043,0.13281464984938457,-0.6215560139674771,0.03220508696945802,-0.7268172030852724,0.0612271560062699,0.11006943264733511,-0.6518034894038446,-0.41440365641027893,0.19755180500128702,0.40634414168156435,0.6581577074329871,0.14421370907650355,-0.8041025427298935,0.6494986666238152,-0.6061474720618616,-0.26361240150540033,0.5191344953032809,0.15309418798967123,0.6262262855994118,0.06254636590527185,-0.5117243422739444,0.8954934227504916
Temporal_Pole_Sup_L,-0.23110867094926332,-0.2866552401215903,0.38841758398821147,-0.07167515204151965,-0.023906310476119845,-0.08204138468607274,0.6899614898644417,0.5209762735366376,-0.19897974103191918,0.6974174296130305,0.8600508889237174,0.7050096145722948,0.8912881970385137,0.2105688941115971,0.846500023384711,-0.12387018389434887,0.27218865900313893,0.6207015660118613,0.49641544345559774,0.49258908697232906,-0.2734342973247106,0.12276207208146635,-0.8175791468709779,-0.5233491067066042,-0.7981191512674263,0.2667563261167175,0.13845081212080013,-0.729338563566933,0.4640753109379966,-0.6971149178360186,0.26116881298993727,0.4986486765468587,-0.6326099312578962,-0.4963730471327336,0.22811183462780127,0.43667163652013297,-0.07302737552138147,-0.15517667619830955,0.6976659814884774,-0.6219519315196799,0.6444684471542796,0.6366309456434043,1.0,0.24595055592303047,-0.6209829774320784,-0.16750150572129655,-0.6679028161678621,-0.0701588603502809,-0.37112852121622564,-0.7253786533639418,-0.32492152147961956,0.05784141217231558,0.2554492183002952,0.5551265657885465,0.46755864544220865,-0.4666836413494628,0.7713039339437674,-0.2729753584813202,-0.4788638276323871,0.4312554875695418,0.08709247429296205,0.7381374195535717,-0.21056490835608319,-0.6937145433620535,0.5535901746689589
Cingulate_Mid_L,0.3837935327565882,0.2566765542707087,0.5463108556407269,0.4257727257320439,0.2958061320931512,0.44043605247272727,0.4379789817580519,0.329362046739189,0.20495496482485662,0.0646687288986837,0.26164806898320364,-0.024644915632516355,0.14202139817137013,0.36254863513199403,0.11832526986257859,0.6691655511811196,0.3923230594357384,0.4165202592826825,0.08172857717099545,0.5743893681556618,-0.08475421957838977,0.14280310528175938,0.028248697320448133,0.3288699993605921,0.07892354630579153,0.6693398070549432,0.5537751527657662,0.21193832151448175,0.22106079006113621,0.17783727599595842,0.1581931180267099,0.20254722170740758,-0.07065107013079545,-0.22974577289715295,0.16704281625877299,0.3062893357885587,0.6900490891974952,0.5238131351420321,0.2368709044385541,-0.016085564479901927,-0.008549090305757448,0.13281464984938457,0.24595055592303047,1.0,0.22599316102779965,0.006070466401281422,-0.01830479459013348,0.45389971437175175,0.0965532110502911,0.018862501949573222,0.1266108209750856,0.47143478488671137,0.061764710432381735,0.2527252644419838,0.6115732016545179,-0.1446361180830921,0.1472840811302545,0.14548948260926758,0.21073958959069114,0.4950125811044558,0.4599052321840279,0.31906227918037816,0.3424263265297578,0.2269818699893261,0.06399121109072164
Lingual_R,0.40176187558015963,0.6431765910788665,0.10057837401759981,0.5059502494757541,0.04534388165066774,0.32380502005535067,-0.33168243706924794,-0.21004477258195187,0.2938490908456488,-0.6542705712447552,-0.6721611658098495,-0.6933619041531747,-0.6905103184961728,0.08459503496188413,-0.7371361520113007,0.44723868263823385,0.07389932924532205,-0.35325800864716433,-0.4101577788170189,-0.12834845433816314,0.1578069647285477,-0.2717907172305168,0.6613622727989594,0.8823690886362642,0.7546546308283464,0.060332322641843905,0.12337221625967733,0.8007655938233466,-0.027070674766684354,0.8462115272191449,-0.4143733903387518,-0.2857958266819234,0.4823970162953926,0.5008582923712152,0.19225575256884608,-0.37255855929450327,0.520341444645237,0.5484626376387528,-0.3104201719875941,0.7017149463817068,-0.7323807974522876,-0.6215560139674771,-0.6209829774320784,0.22599316102779965,1.0,0.1252112520704706,0.8254092944393863,0.23786054069842796,0.4130738095473089,0.707602597897835,0.41141434599830434,0.06608153097561842,-0.3123479298025991,-0.4974497013177166,0.033790432634825465,0.5053732249491399,-0.6567886878469945,0.6164390330730055,0.5591912598102504,-0.2549840911752972,0.10290446425369493,-0.47975079067872245,0.2236361900696391,0.8598443182704857,-0.5420336779375335
SN_pc_L,0.3126538199555592,0.11650418153995515,0.015232907034461242,0.357569397191362,0.3603372180117378,0.29001845561450457,-0.06711191790616419,0.0018217535996052374,0.15114652444455437,0.05484676792339273,-0.21381998127644877,-0.04125499096276226,-0.2057972624608453,0.13057275544089716,-0.04577243588969669,0.10810820351340475,0.18211690002778494,0.14895371370983815,0.02603454944394106,-0.1418737097351354,-0.05486774959985222,0.3646116924773585,0.24723766758771523,0.07634783623772505,0.1911887486924294,0.09482938939395262,0.0719579961867216,0.21542518603318936,-0.12200425389449673,0.1547665268378557,0.28963791791005994,0.04007241952786346,0.701743848969344,-0.09026072811641046,0.06773856768944513,-0.01229793102025295,0.1478170052639791,0.18603218485821196,-0.32415909257645636,0.08590132714535474,0.07210474157355985,0.03220508696945802,-0.16750150572129655,0.006070466401281422,0.1252112520704706,1.0,0.10508495999827673,0.40295054226230526,0.06929854648348725,0.17274324365916716,-0.36385301618960253,0.45373654620370957,0.3059677257944736,-0.04802900133725273,-0.03170144422476871,0.18855764649961895,0.08449352814893316,0.10644408184596213,0.3374800255260429,0.12782135369978467,0.49131005610095874,-0.1761635387239602,0.3939041570061605,0.1443456189227229,0.13867912543772556
Vermis_8,0.326459061934277,0.6382179467842828,-0.009770617294698592,0.45296186965149,-0.1697002053394965,0.1680896828249011,-0.41111166473286265,-0.2952194995443446,0.17009735456869482,-0.7392260807618737,-0.8079166629135135,-0.7426375157423155,-0.6890984447535106,0.0672649451878303,-0.8056697298433795,0.20559495210135356,0.1418443695229121,-0.5748328206208508,-0.4635766919342082,-0.2765908871561819,0.15149747363488628,-0.4021910058233099,0.5914589014184708,0.7039826825583497,0.7336324282841283,-0.15243309707543304,-0.12580795335664624,0.6581605150852443,-0.011082084952673838,0.7144521682367715,-0.5272070588171412,-0.4224686400822452,0.5485113502178857,0.6168922020865627,0.2935349995967865,-0.6116752033422612,0.3341345431531662,0.5109322250726808,-0.32366117357390267,0.7434316308317803,-0.7990632492891544,-0.7268172030852724,-0.6679028161678621,-0.01830479459013348,0.8254092944393863,0.10508495999827673,1.0,0.04236721859409728,0.25726579878932987,0.7267899193350986,0.4373521259333344,-0.19088652579444268,-0.29588601126031794,-0.6454689239220391,-0.026530173867174833,0.6129971944185556,-0.7213865055436992,0.6724362093997001,0.4980115391509432,-0.38446168683457943,-0.14724288082962603,-0.5723753244197234,0.034218578586254524,0.6473913576393668,-0.6252477643229579
Cerebellum_3_L,0.40140428971794057,0.18569616443240072,0.1597171466071067,0.39289576749450345,0.5141131082904637,0.3714460311667418,0.03659478727771928,0.14040023108147562,0.31718233322613765,-0.01597758124739348,-0.026025790521184113,-0.031019542466883567,-0.16038651713604912,0.08569553043928185,-0.0004137270690277965,0.5299346456610325,0.05933550034428357,0.31883462038920907,0.1418320538581083,0.12408518888359045,-0.11392063607659603,0.28851219425497215,0.2467692025312614,0.19260377989832148,0.15791556733405607,0.42163974127434234,0.4718095780826292,0.3239070259359071,0.0887753045987323,0.24650858144067536,0.22748947155951177,0.07368562182024022,0.349545871138116,-0.2466145501267817,0.07540410660355659,0.19547290455196986,0.4199500824316129,0.26633388175027023,-0.22430836570336188,0.021978096568645352,0.01149572653836404,0.0612271560062699,-0.0701588603502809,0.45389971437175175,0.23786054069842796,0.40295054226230526,0.04236721859409728,1.0,0.21592927709683693,0.09681265170428677,-0.13886982984239155,0.6728729155875277,0.11711932925108497,0.10537770822798352,0.18229280239618945,0.08285455153734678,0.03596828975099494,0.11342440441662885,0.39995399225212286,0.2978005094784664,0.8009349855512534,0.04255618263181695,0.7229348041020551,0.2317391870386275,0.08826804812012845
Temporal_Pole_Sup_R,0.034737311034658276,0.16271082045128119,-0.1673532179926559,0.06555940252161119,0.5289626326062403,0.26721982300857117,-0.3445596404046818,0.006036257249329008,0.23601974643330687,-0.11094422731863064,-0.24328359151758358,-0.02220135919855398,-0.4533740825581773,-0.11519060177432879,-0.23263264138530673,0.343306929571788,-0.23386316090142456,0.0404124363137284,-0.11170498189572896,-0.17355366506384526,-0.1420143208600888,0.12449961108228955,0.6166280096816081,0.28846939669896926,0.24204120756615569,0.14938759561152126,0.30238281085796,0.6082942169242284,-0.38566437327380965,0.46066141932471744,-0.026180721980667863,0.16703004109320713,0.1448058295114719,0.07626353961998585,-0.27119731299778704,0.0578719644137364,0.19889296414508195,0.09758627330328473,-0.4074165155025641,0.27865699586979015,-0.05421414569984437,0.11006943264733511,-0.37112852121622564,0.0965532110502911,0.4130738095473089,0.06929854648348725,0.25726579878932987,0.21592927709683693,1.0,0.31843478967272193,0.27513262677379197,0.16440908554488445,-0.2899696814550381,0.03549460544181322,-0.19609261893883642,-0.0010023810548737487,-0.31762456822756374,0.08926207350300683,0.41479753695315624,0.05808214776124413,0.11480957766067337,-0.003936350517591367,0.2628849897537004,0.4306195759932703,0.20557786044596335
Postcentral_L,0.35426703491635414,0.6995101830180727,-0.020168560731807745,0.3026474930092499,-0.1588597726658976,0.2549175383158844,-0.20340086991338355,-0.191787864213581,0.018434566831755154,-0.5463209776598041,-0.6830958238898956,-0.7771672624896327,-0.7104292791674022,0.3194851361784176,-0.8396393058014501,0.215556365951717,0.24225865703866184,-0.6181806431821154,-0.5910040209514444,-0.17650625993275093,0.31102042984810147,-0.3605182454773268,0.5941699942452856,0.631840689112286,0.89095002130602,-0.058019270799001564,-0.19795834614572694,0.6322409386458798,-0.24701216671998552,0.620418403110811,-0.30624736813880343,-0.4970177540539004,0.5544855331370264,0.364289232802055,0.15033994577210347,-0.5994016052225823,0.48163957251184847,0.29605245088088256,-0.23246814604458646,0.9509721038533016,-0.7025144669230017,-0.6518034894038446,-0.7253786533639418,0.018862501949573222,0.707602597897835,0.17274324365916716,0.7267899193350986,0.09681265170428677,0.31843478967272193,1.0,0.42449050646623954,0.05658473046000052,-0.2638720331593003,-0.46045607927197,-0.1565368312137556,0.499249291455023,-0.5784448139997614,0.5276533363139148,0.48576281045275443,-0.26916148830500103,-0.0582854085135796,-0.4171566884281166,0.02044786846762475,0.6245619584477489,-0.5303455643648962
Thal_PuL_R,-0.0633396834606019,0.36928427949521825,0.1208535158597378,-0.02264276226786858,-0.360228183977095,-0.1742206528153445,-0.13808213748897447,-0.14456344374732344,-2.429921556478367e-05,-0.39594882163075773,-0.2678915702470823,-0.48784599477156526,-0.3055761488858436,-0.09237253423409582,-0.5373420480272565,0.10843977752265252,0.04716245626643056,-0.37519971291342047,-0.44608751782629186,0.00597199296734592,0.19477716863992034,-0.4930685756319368,0.2838970053432839,0.49697689969495473,0.3358081504791038,-0.009844516520386506,-0.001230982489717028,0.3829863757473579,0.0435124112164933,0.3319444666147258,-0.6032212843061394,-0.26567787613917676,0.019167705089426397,0.41641613190267784,0.11628199533669936,-0.38885664219921023,0.06338937177274301,0.30894826123204683,0.13161658340676227,0.5065022321974406,-0.4619347634789011,-0.41440365641027893,-0.32492152147961956,0.1266108209750856,0.41141434599830434,-0.36385301618960253,0.4373521259333344,-0.13886982984239155,0.27513262677379197,0.42449050646623954,1.0,-0.17569681540546406,-0.356551719534164,-0.27111183770985786,0.0688453961713881,0.26363506378909574,-0.42799599930419546,0.44196468456793797,0.12229217269512524,-0.2604566758429664,-0.3149075724647892,-0.13814499092059707,-0.14596892013194346,0.4203665959222175,-0.40568375044335164
Vermis_10,0.4078661160340229,0.11536807315723337,0.34233182883473456,0.29175326859731004,0.4684785220903616,0.40951249988030003,0.2775236060161932,0.15656533972311074,0.1521827205479816,0.1729326360360008,0.1894294325096333,0.09452832604226442,-0.016722871811150397,0.21075324673262313,0.134351951331023,0.45942010592089233,0.19403760599960004,0.45714836972760486,0.13363746133455603,0.23783722659444745,-0.08025848700778472,0.3941196742685242,0.11219444870634673,0.15503836977028138,0.09274784109427509,0.4877422408332529,0.3601520266452343,0.18471109405545416,-0.03705722768288695,0.06217027902910794,0.4164206876017938,0.19543727207787678,0.22047945787421053,-0.4110154919077243,-0.026801686987952295,0.3242745869907568,0.41261533906938125,0.25798646857257096,-0.01594201047604903,-0.007667518155556824,0.17015515710043322,0.19755180500128702,0.05784141217231558,0.47143478488671137,0.06608153097561842,0.45373654620370957,-0.19088652579444268,0.6728729155875277,0.16440908554488445,0.05658473046000052,-0.17569681540546406,1.0,0.24124287813345877,0.2962504907139682,0.35581539730745254,-0.08655263461501725,0.2470484484381993,-0.03414371208532462,0.4764436264115239,0.36466400334330334,0.7397164272883676,0.17092894806733477,0.5981689971044964,0.17722559713607053,0.1611504810345738
OFCant_R,0.08653715771114931,-0.2788070055203917,0.332287823226181,-0.03200006679403932,0.09725791847051866,-0.18802269684285744,0.3950769878835648,-0.264885723509027,-0.04138480785150156,0.21412942255052872,0.311953599290541,0.30720338614091147,0.38196604624876945,0.2200225539448621,0.35407105577974274,-0.11464437666462486,0.259749945015378,0.3927333584828166,0.5988803064783846,0.27735706936685905,-0.2276858813261034,0.5343245778095902,-0.2521261913583557,-0.15897115966918166,-0.22335454159839552,0.18585769960531556,-0.012938641915167371,-0.3203944243396044,-0.06910629874378457,-0.1979920432671079,0.531869846942749,0.18875883431912635,0.13143423788331332,-0.3742560051006951,-0.14515473782347954,0.325113367406568,-0.24359347979742704,0.029945349773654328,0.16569534908660513,-0.3520107819395928,0.5193150446466211,0.40634414168156435,0.2554492183002952,0.061764710432381735,-0.3123479298025991,0.3059677257944736,-0.29588601126031794,0.11711932925108497,-0.2899696814550381,-0.2638720331593003,-0.356551719534164,0.24124287813345877,1.0,0.13618885408479073,0.2404202297081468,-0.41601172644162376,0.39958977010347774,-0.2457811945842521,0.012423496749148713,0.08751615770335297,0.1951167245458963,0.12305286879276936,0.12501565692477448,-0.17206750189511053,0.34890950566980544
SN_pc_R,-0.09356234128481201,-0.254790140504429,0.08305843389690386,-0.12947839353451238,0.26054083711014253,0.08418591109521222,0.4056380581674705,0.32940893206121924,-0.28762613475565546,0.6407926212259479,0.7247672773365564,0.5346938635936478,0.48776083315543733,0.09022842266997275,0.6663748750204477,0.1171796167077027,0.060315060050887354,0.5954603226751793,0.2996010911507875,0.349956675831791,-0.09003394880537147,0.4058049920086865,-0.38652398587485376,-0.4778087066218849,-0.43383340525248754,0.4071159374962085,0.40899156098259487,-0.3435664021339031,0.12185125583056572,-0.47212355949828844,0.537137107107367,0.38562403265881284,-0.43395394874784826,-0.6888263055100022,-0.06552688487098168,0.5175732619989114,0.048162408939385004,-0.33884127659872426,0.23578024407172907,-0.46452436893667387,0.5930468676037025,0.6581577074329871,0.5551265657885465,0.2527252644419838,-0.4974497013177166,-0.04802900133725273,-0.6454689239220391,0.10537770822798352,0.03549460544181322,-0.46045607927197,-0.27111183770985786,0.2962504907139682,0.13618885408479073,1.0,0.16156104832029167,-0.6006524644768579,0.701351582728425,-0.4783543249137174,-0.22040684694078688,0.47677413153128306,0.1944614608946459,0.67976658831218,-0.04552660928323473,-0.4628568710616795,0.583281596759083
Temporal_Inf_L,0.25750679833721785,0.15245020716100394,0.8036365606509782,0.3216800410656462,0.01940436315608193,0.274343904577629,0.65554639284999,0.26827146869717555,0.0867547851893796,0.15430080067157917,0.38347785089548586,0.10632204009229128,0.43015027824883817,0.44417401456056577,0.2323179192622576,0.38809898840246004,0.5433091938518914,0.4468123957312715,0.17010536725156494,0.576995947978834,-0.19176587317808824,0.08325214596494389,-0.2856443232120472,0.2265416531353296,-0.12583457587023325,0.5736989634336598,0.2216878242733351,-0.09633170231327014,0.3146863422388644,-0.05091413084937941,0.12437522825387941,0.28852213712827185,-0.17698357199444573,-0.10361688260741934,0.30767310663977987,0.2188552512758743,0.3984461298288953,0.6807079090553249,0.5851831263074585,-0.09801149989486467,0.07955366589491383,0.14421370907650355,0.46755864544220865,0.6115732016545179,0.033790432634825465,-0.03170144422476871,-0.026530173867174833,0.18229280239618945,-0.19609261893883642,-0.1565368312137556,0.0688453961713881,0.35581539730745254,0.2404202297081468,0.16156104832029167,1.0,-0.1834651385522399,0.3405687845227395,0.13404105777245762,0.03911665834179395,0.4316708512345744,0.335945453526803,0.3048954353774971,0.13590473515282955,0.002553252943410176,0.016745038647951006
Thal_IL_R,0.06272415890360918,0.5194659684992176,-0.10453499262252446,0.42337047160271757,-0.2024590997287549,0.05909088752478553,-0.4171696665975282,-0.049319618127344304,0.2714421450399329,-0.5378230642338518,-0.6799148117223851,-0.5763963991858075,-0.5828270287428545,-0.16552070722746343,-0.5981206064060705,-0.0281220568117481,-0.030992489413074732,-0.5622058129979695,-0.5632854659210483,-0.448909671002777,0.17249084603996753,-0.5214674984921249,0.32934153680854084,0.45263506930634595,0.4218822556166108,-0.4552526260306455,-0.25245220517141664,0.36709231080451965,0.2064202278606437,0.3382684117076182,-0.6879655338733253,-0.4102355225966271,0.4085851278174235,0.4900060350530539,0.4043011672973823,-0.671702131654911,0.2155103162059311,0.2540270261242527,-0.2403624439637162,0.5717657647695145,-0.7673817781568837,-0.8041025427298935,-0.4666836413494628,-0.1446361180830921,0.5053732249491399,0.18855764649961895,0.6129971944185556,0.08285455153734678,-0.0010023810548737487,0.499249291455023,0.26363506378909574,-0.08655263461501725,-0.41601172644162376,-0.6006524644768579,-0.1834651385522399,1.0,-0.5100146691872549,0.6851459398850898,0.2598246313685696,-0.44823270711414936,0.036858043648527995,-0.5226701623339592,0.055679802028045254,0.3908311896000346,-0.6963398701789296
VTA_R,-0.15701120358613058,-0.26953630288804814,0.35070554194291065,-0.04077896926974419,0.09123993602280658,0.02810371341812207,0.630263561078666,0.45661006547944205,-0.2987113802001278,0.7498809861909889,0.8316984259699176,0.6309581187951909,0.7253842234763801,0.18755456112452668,0.7822617518383429,-0.09599183173441696,0.2331091521785234,0.599806125785638,0.39595192116658473,0.3522546443376517,-0.20800410234289163,0.3160912079065863,-0.7032082017747835,-0.5535059639009743,-0.614974088208835,0.31706207866881353,0.20636297841858992,-0.6542762513517505,0.29082630940860227,-0.6528829422767795,0.5168638255405674,0.428960982065809,-0.37143905487864953,-0.6817544284255909,0.14466110676806887,0.46435528112915625,-0.08725656811945512,-0.21779965004762583,0.5246420661495759,-0.5435919483956081,0.7070779305178493,0.6494986666238152,0.7713039339437674,0.1472840811302545,-0.6567886878469945,0.08449352814893316,-0.7213865055436992,0.03596828975099494,-0.31762456822756374,-0.5784448139997614,-0.42799599930419546,0.2470484484381993,0.39958977010347774,0.701351582728425,0.3405687845227395,-0.5100146691872549,1.0,-0.371293813925463,-0.3505907276698357,0.48430692772449807,0.2389679739724494,0.6535377951862825,-0.13317703971739098,-0.6566995012789096,0.5791555605864359
Cuneus_L,0.18767276173742548,0.8398172835977488,0.3010471214542953,0.7156407808860766,-0.29370108339674117,0.11319022607206596,-0.13635512787835405,-0.027023701187700342,0.001650942948859794,-0.508155820179439,-0.4585403402964848,-0.5750533400153405,-0.41641794541610183,-0.03707406204068074,-0.5072796405751341,0.115936360354768,0.22080927759269378,-0.4443889836743146,-0.38749849012827736,-0.22899523171887307,0.12009867493648943,-0.5733524312985021,0.2036526678121978,0.6274096827274857,0.39393581644642167,-0.12260235519437913,0.05209295575267282,0.3231811971184769,0.48666737074649974,0.4017430650824609,-0.6129269815092282,-0.3820141744782075,0.40057315775411556,0.310226046065529,0.7060845437184083,-0.6135062728795514,0.3152944314033771,0.47889699428970056,0.06191132266694428,0.6741292072768607,-0.6216129899775025,-0.6061474720618616,-0.2729753584813202,0.14548948260926758,0.6164390330730055,0.10644408184596213,0.6724362093997001,0.11342440441662885,0.08926207350300683,0.5276533363139148,0.44196468456793797,-0.03414371208532462,-0.2457811945842521,-0.4783543249137174,0.13404105777245762,0.6851459398850898,-0.371293813925463,1.0,0.36002544875798986,-0.40639761028712273,-0.02890990574683553,-0.2892329107304492,-0.01974264505037927,0.41979019111492244,-0.5011666387410184
Vermis_9,0.43829091077917237,0.4073330019108666,0.047052189041411056,0.40632622076039465,0.31365428387956085,0.26713468393059175,-0.2204354658688911,-0.25917846753786505,0.17359102615454441,-0.39204672260980283,-0.4515142552068417,-0.34957556140322615,-0.4865161613822643,0.0939286061148086,-0.4223895225014316,0.4095285457950806,0.07335882135294763,-0.05930129289466294,-0.12512142941745955,-0.06302582329100785,0.051123613153264025,0.07838727070552473,0.5829628659276381,0.555777000059183,0.5182394908843555,0.15313692406338367,0.16690202083869807,0.5920798527102129,-0.1898671121283413,0.5404836344323222,-0.05048508203490814,-0.07225085975408393,0.49685848199282034,0.07885478386341511,-0.0019849310242465432,-0.08107072541249673,0.39221350110559083,0.34396004557084764,-0.3820030864269117,0.44013473330722447,-0.32454883219380815,-0.26361240150540033,-0.4788638276323871,0.21073958959069114,0.5591912598102504,0.3374800255260429,0.4980115391509432,0.39995399225212286,0.41479753695315624,0.48576281045275443,0.12229217269512524,0.4764436264115239,0.012423496749148713,-0.22040684694078688,0.03911665834179395,0.2598246313685696,-0.3505907276698357,0.36002544875798986,1.0,-0.13536055693852608,0.2732145339398587,-0.28069426981878887,0.4690505098950175,0.5944038244234298,-0.21405301405899319
Thal_MDm_L,0.18715739347921576,-0.18359161220171946,0.26616967771337174,0.023354200650726804,0.46381686590550575,0.490459766433215,0.43791533770203417,0.6684822152980507,0.1329042740891437,0.5969633394124093,0.5394157526195484,0.34747527633587705,0.370098208654307,0.3582291300204383,0.4561498635295194,0.4274327654801706,0.2992568079773883,0.5722611871074642,0.14189913263477028,0.43609143494062297,-0.1264853020151647,0.37990636257344823,-0.15565027383805194,-0.2934145354838969,-0.19750294959204331,0.6676486847702948,0.39043667306911556,-0.048126309328022886,-0.04209487545800132,-0.20886846823050234,0.5627056002344306,0.40006104178692575,-0.24461444863517948,-0.42314869494583385,-0.061278504551313076,0.5573435532934664,0.38584008074398024,0.15917678759648943,0.16473485398801876,-0.342359349602499,0.42237219533443965,0.5191344953032809,0.4312554875695418,0.4950125811044558,-0.2549840911752972,0.12782135369978467,-0.38446168683457943,0.2978005094784664,0.05808214776124413,-0.26916148830500103,-0.2604566758429664,0.36466400334330334,0.08751615770335297,0.47677413153128306,0.4316708512345744,-0.44823270711414936,0.48430692772449807,-0.40639761028712273,-0.13536055693852608,1.0,0.43484257874223536,0.5662317699059548,0.13174010461775412,-0.28135546297194985,0.4956564466234722
Vermis_3,0.33106342501151204,0.06593430397366368,0.2891037923225605,0.4028603100923401,0.5810685948744435,0.4959109073250262,0.2040884773177613,0.28840642901630215,0.3632995400384552,0.16104859395324736,0.13667072943095612,0.14578642464307034,-0.004522292153457388,0.15506465831967864,0.15407391036038803,0.5106289150481923,0.1358966507127232,0.4784896486782295,0.11193669607117337,0.15638286766829151,-0.18739914586780654,0.4183066765797901,0.11699158273908569,0.1290348509205421,-7.702824639650192e-05,0.4341614390930969,0.38528678196830946,0.20799874399402885,0.05605715503102315,0.150249302118191,0.36720631504947954,0.23618883216080014,0.21854120790151657,-0.2792358606082749,0.028869493658885526,0.35875247589266085,0.44395764750208244,0.34739981456391167,-0.09434557613503544,-0.13872442493351878,0.12009845780061987,0.15309418798967123,0.08709247429296205,0.4599052321840279,0.10290446425369493,0.49131005610095874,-0.14724288082962603,0.8009349855512534,0.11480957766067337,-0.0582854085135796,-0.3149075724647892,0.7397164272883676,0.1951167245458963,0.1944614608946459,0.335945453526803,0.036858043648527995,0.2389679739724494,-0.02890990574683553,0.2732145339398587,0.43484257874223536,1.0,0.12121436380445531,0.6497585524851678,0.16247575657806348,0.18789632653055277
OFCpost_R,-0.12131738561078517,-0.16111712848622203,0.25803265228870487,-0.09241557838369399,0.15927697165685428,0.07125826647747562,0.5498611139198063,0.563166860787992,-0.2475777388433694,0.7661356544936363,0.7909996023451945,0.49361332658611895,0.6251161769790309,0.27709471540671643,0.6411439224514738,0.059274479797236906,0.2702896536313634,0.5643753946686126,0.3365095454440202,0.43989804097375773,-0.10900739791841052,0.11671327609879174,-0.48437925452583297,-0.4550390586644105,-0.5291040600693127,0.4199681473397201,0.22602240562470718,-0.4117210154970056,0.21519858104644504,-0.5501723781699935,0.33423712624497093,0.44790857319742267,-0.5910794187002801,-0.5746148814634656,0.09194054199904446,0.38229137608518304,0.11448363082049878,-0.1902015602698941,0.48511115502079005,-0.3802381897043076,0.5731434966480577,0.6262262855994118,0.7381374195535717,0.31906227918037816,-0.47975079067872245,-0.1761635387239602,-0.5723753244197234,0.04255618263181695,-0.003936350517591367,-0.4171566884281166,-0.13814499092059707,0.17092894806733477,0.12305286879276936,0.67976658831218,0.3048954353774971,-0.5226701623339592,0.6535377951862825,-0.2892329107304492,-0.28069426981878887,0.5662317699059548,0.12121436380445531,1.0,-0.2156387500969992,-0.5148525304751109,0.6412469830962623
