,Calcarine_R,Temporal_Inf_R,OFCant_R,ACC_sup_L,Thal_LGN_L,Cerebellum_9_L,Cerebellum_9_R,VTA_R,Heschl_R,Precentral_L,Occipital_Mid_R,Occipital_Mid_L,Parietal_Sup_R,Cerebellum_Crus1_L,Paracentral_Lobule_R,Cerebellum_Crus1_R,Cingulate_Post_L,Thal_MDm_L,Pallidum_R,Frontal_Inf_Orb_2_R,Thal_PuL_L,Cuneus_L,Temporal_Sup_L,Vermis_7,Caudate_L,Thal_PuA_L,Thal_VL_R,Frontal_Sup_2_L,Thal_Re_L,N_Acc_R,Temporal_Pole_Sup_R,Thal_MGN_R,Temporal_Sup_R,Putamen_R,Paracentral_Lobule_L,OFCpost_R,SN_pc_L,Frontal_Inf_Tri_L,ParaHippocampal_R,Cuneus_R,Temporal_Pole_Sup_L,Vermis_8,Olfactory_R,Thal_VL_L,Rectus_L,ACC_sub_L,Red_N_L,Amygdala_L,Supp_Motor_Area_R,Frontal_Inf_Oper_R,Amygdala_R,Hippocampus_R,Cingulate_Mid_L,OFCpost_L,Lingual_R,N_Acc_L,Vermis_4_5,Thal_VPL_L,Thal_IL_L,Parietal_Sup_L,Pallidum_L,Vermis_9,Frontal_Sup_Medial_L,Thal_VPL_R,ACC_sup_R,Frontal_Sup_2_R,Occipital_Inf_L,VTA_L,Cerebellum_Crus2_R,Cerebellum_3_L,Temporal_Mid_L,Cerebellum_8_L,OFClat_L,Postcentral_L,Cerebellum_3_R,Caudate_R,Frontal_Med_Orb_R,Raphe_M,Vermis_3,Cerebellum_4_5_L,Frontal_Inf_Orb_2_L,Frontal_Inf_Tri_R,Calcarine_L,Thal_PuM_R,Cingulate_Post_R,Parietal_Inf_R,Thal_PuM_L,Thal_MDm_R,ACC_pre_R,Temporal_Inf_L,Heschl_L,Thal_LP_L,OFCmed_R,Vermis_10,Thal_PuI_R,SN_pr_L,OFClat_R,ParaHippocampal_L,Cerebellum_8_R,Vermis_1_2,Frontal_Mid_2_R,Thal_LP_R,Temporal_Mid_R,Temporal_Pole_Mid_L,Red_N_R,Thal_AV_R,Occipital_Inf_R,Thal_MDl_R,Rolandic_Oper_R,Supp_Motor_Area_L,Cerebellum_4_5_R,ACC_sub_R,Rolandic_Oper_L,Vermis_6,Cerebellum_6_R,Putamen_L,Lingual_L,Thal_IL_R,Raphe_D,SN_pr_R,Cerebellum_Crus2_L,Thal_AV_L,SN_pc_R,Rectus_R,Frontal_Med_Orb_L
Vermis_4_5,0.6488371743239184,0.4342583587825462,-0.008153982669953189,0.2296708193698415,0.1835087278763092,0.4755762899906529,0.33982725856731266,-0.1431049389124278,0.4213013016015566,0.43253715895663425,0.19407432057778695,-0.07090640178823139,0.12599734938511423,0.2114792005166198,0.4854120796869131,0.400836739106968,0.5390370842802797,0.1486403429974933,0.33293470024423033,-0.08766025863844659,0.15160044109618734,0.3192455981942268,0.050224770888179254,0.5216447746196796,0.4402244811922173,0.01085099378411963,0.27538616977282054,0.5356968954365976,0.005437731734528549,-0.277949387382513,0.38562049239342305,-0.2665314901962919,0.6344392937637506,0.42152897533567,0.5113831924749952,-0.14750548813421505,0.2525754575434599,0.20867388038630943,0.22446149638939927,0.41978055765932176,-0.3101032665761332,0.39045825223256836,-0.14320000037576125,0.4847523918038433,-0.14482541105851507,-0.2573771421898111,-0.12217435311840494,-0.18527745253335476,0.599417435772216,0.498619297098867,-0.3071245908659647,0.14171947507777774,0.5107251128889633,-0.2553752587142303,0.6851672715742012,0.1802448030781893,1.0,0.15026439677629388,0.0946434722560962,0.24919087975944276,0.4709779248477093,0.5253632725916492,0.5824230602216378,0.006589735609755836,0.23367655489508438,0.6745565320858171,-0.08810652349510939,-0.05627770744636512,0.06337277558194389,0.4561101064589253,-0.13887654001216593,0.3469823412669805,-0.36771252263092197,0.4161577639268745,0.47027754338715144,-0.04315919828569414,0.03332252405609078,0.271953527217291,0.5034604356453332,0.7061575063026796,-0.28881628570943924,0.5179341448271767,0.691948607738727,-0.15857659901269722,0.562993613494899,-0.019247631150805435,0.2192529837978231,0.2013167561824496,-0.05796158557325748,0.31080342636734526,0.17790604849271202,0.1207427215796618,-0.041742538689512866,0.4573092820469466,0.27671238563540435,0.38600002384812615,0.1629887120561369,0.09492938291604579,0.16596493180410735,0.4085479196190379,0.33106095064529956,0.20466204019688566,0.4690507171245692,-0.33281264247041015,0.10114265979102328,0.6538282431488988,0.3574130235449094,0.47203786919195057,0.06065643045859806,0.5073129765798529,0.702007025136681,-0.3076578913153319,0.6095202696169355,0.6713951184491549,0.6001657128395277,0.5702326371394335,0.5013893789814136,0.07503171392817293,-0.30489983262774367,0.09612609744290834,-0.01043034925839948,0.4523188751755186,0.0012566306099338564,-0.1880308737963982,-0.06082912621623676
Thal_VPL_L,-0.3338255535179868,-0.19194660410192324,0.531869846942749,0.136406248484177,0.07384376429126706,0.17164006514382457,-0.2803420239742897,0.5168638255405674,0.16516610180717026,-0.23565186074455058,-0.7309326897812473,-0.604147024229317,-0.331756480970337,-0.46179123098281644,-0.11262657499519182,-0.4229440403211678,0.14664627835706726,0.5627056002344306,0.4189671883874704,0.6119751279180253,0.60219946082144,-0.6129269815092282,0.37737070616284374,-0.014713516540495766,0.24926931431290536,0.8960834080652705,0.3165670793969608,-0.11506828726614393,0.28929183955768795,0.6432198592622322,-0.026180721980667863,0.042911522259401924,-0.13772154520544516,0.6315170524039163,-0.22193013304797482,0.33423712624497093,0.28963791791005994,0.2415144986604306,0.5668957019184608,-0.4704084123605699,0.26116881298993727,-0.5272070588171412,0.6423150120018521,0.47940660716934347,0.4660183421995345,0.584494271173518,-0.10398802799330478,0.0037704108633342345,-0.1210113655235424,0.14301286222659038,0.4595921401689843,0.43816997303779437,0.1581931180267099,0.49023408425362386,-0.4143733903387518,0.4010859399135743,0.15026439677629388,1.0,0.6168111668938848,-0.584066414818765,-0.2817654091631955,-0.05048508203490814,-0.044772968155626744,-0.0474453927702506,0.34049643629631615,-0.07961156671412599,-0.40651648379141175,0.545078398476584,-0.5914301389208411,0.22748947155951177,-0.012424204897426938,-0.4584927574698189,0.3338564121305335,-0.30624736813880343,0.09980623717728156,0.0889232826703543,0.02454444670589026,-0.01785810399659697,0.36720631504947954,0.2726700253187469,0.4902297241113401,0.3074258708628028,-0.4373535980500316,0.7245091182456445,0.24605520374128978,-0.27682937076515624,0.7999609061238641,-0.10152024505887408,0.40338995527282356,0.12437522825387941,0.29021327433299926,0.791363729652953,0.2726518250730572,0.4164206876017938,0.2880593009225424,-0.03339113685202512,0.6937266230766396,0.508470090926708,-0.6133413773210373,0.1795847642740204,0.28795343744844554,0.2360106864194928,-0.40523926471534477,0.40536570849635534,0.1948607762085845,0.12710233421729894,-0.5691920567495963,-0.24481822868574174,0.23135441108329136,-0.21177160707537804,-0.09839581811951129,0.4611058847295831,0.22771187137843013,-0.2506777680682379,-0.344696081110075,0.2116686533065994,-0.633002363943848,-0.6879655338733253,-0.13592975652439004,0.41227974098963954,-0.5993663493640833,0.18068212320628843,0.537137107107367,0.4189576010180022,-0.23105459263798167
Thal_IL_L,-0.33511493832912503,-0.0902109326965132,0.11168104497993919,0.08217927004100875,0.14532985967460502,0.18014448319689538,-0.11853520331950912,0.4362932034696049,-0.062296136410446956,-0.19618066982848445,-0.45931588594729605,-0.3706956701566654,-0.0364089281891661,-0.4123596715593564,0.023776687220987504,-0.30433867327156566,0.165710694481793,0.723235712310526,0.41387131342071054,0.5681621917172708,0.1750925394314275,-0.33357027139468487,0.16072489317827668,-0.029577658620190173,0.4188777847258697,0.4953036930849631,0.45112563191686095,-0.12273927655406125,0.2701562664020066,0.5018660058360548,0.12770163215923033,0.20952330395555757,-0.12864500517613078,0.6350156504035347,-0.17807015585530508,0.4902267643944177,0.2161699832745434,0.07282494368985787,0.6924631354489138,-0.23908032468145743,0.24737980211912383,-0.3785061633414736,0.5272180544784988,0.502778210064044,0.18898749170671594,0.3480806125739876,-0.34546849463061413,0.03462497261777972,0.011147936050415164,0.020885851507625074,0.5978061559523399,0.6982053345493371,0.2128669834695162,0.4293928240289687,-0.3027381670060804,0.5088550137066664,0.0946434722560962,0.6168111668938848,1.0,-0.32213525278490646,0.03400905364214404,-0.05395870894266439,0.011008824509059479,0.47257549172623614,0.1914232845872184,0.03279629665725194,-0.3202619751588795,0.6892205238596241,-0.4750965659047708,0.2551169288555937,-0.06572560072429527,-0.18595702405532716,0.16808036255018294,-0.22843322802696697,-0.0063708597682890136,0.4562442389714359,-0.06231238062031369,-0.2758778583891887,0.2824469005891399,0.3825067330554768,0.43989199634283205,0.1750073330453117,-0.4032422229583394,0.5746893744093219,0.3352241775913679,-0.04413048159600107,0.37076387681154604,0.4737509764923663,0.4019801961310127,0.09122811902217226,0.06985128621300851,0.4733891649663394,-0.008743695135033267,0.3279009589069031,0.29667050973220305,-0.034080168627349895,0.5733096139164126,0.41663343194206487,-0.42194487921974777,0.08393567682768768,0.3081836696819979,0.44369995177078,-0.2203703350574994,0.30603750900289683,-0.26275725238915104,0.20812656724818354,-0.3976194646502792,0.15628790781388202,0.08593467909193114,-0.140874650073591,-0.04802373617811835,0.26999160763772717,-0.03221726735826504,-0.25613396953677836,-0.2046540483613664,0.10582639807890969,-0.4555022721002742,-0.46972832630195716,0.04587237338333654,0.6863997997790047,-0.5144219622282009,0.12870401899131864,0.45931393384004926,0.1966878324483129,-0.021201349387531068
Parietal_Sup_L,0.3765534039916379,0.21072902976340957,-0.3403507305270562,0.2650600430869737,-0.2537105523132725,0.04974856603918051,0.6377691157512263,-0.39670771653169695,-0.1851651036537584,0.64331180865012,0.7588602143181162,0.6851644724542164,0.6599727295562995,0.20466852374763084,0.6255417340489549,0.403924208688398,0.3136848137200653,-0.419952374030948,-0.4154523422666642,-0.5279085242921394,-0.13703349831784561,0.8575054881162849,-0.12755134832309103,0.061531772728012,-0.13163620569056153,-0.7515390054221301,-0.05754407063722798,0.4271954554428505,-0.48213338074226514,-0.6569720138337655,0.14086781397303028,-0.13485480405123493,0.32675975423170084,-0.4130445878090725,0.6563748787307485,-0.2534017549244036,0.041848676339449956,0.0747590446989106,-0.38023521385416326,0.7715175857282589,-0.3898926234291039,0.6830920327848232,-0.6527358249699459,-0.1865552610211147,-0.5130279478616699,-0.6281752147364134,0.00034749501759295944,-0.18753941254736692,0.4937689034894879,0.20750219133825334,-0.4525934273265184,-0.33896854807929283,-0.02939569010858854,-0.5555804373206971,0.596770407255735,-0.1368413181248705,0.24919087975944276,-0.584066414818765,-0.32213525278490646,1.0,0.43461968630045605,0.323318623236966,0.3345777893093833,0.13152081252270978,0.06011412200974854,0.4122177777980638,0.22516651566040183,-0.41939873860450294,0.37347742779707527,0.0046373977888405785,0.07767214546771045,0.6380793070176791,-0.49134816778450435,0.7512290133301404,-0.08104497414680674,-0.012777905225672296,-0.1662321111936452,-0.13196443567819266,-0.17634629424528345,-0.13249083469839062,-0.5057185067487039,0.07477319014660637,0.5268923423588928,-0.4543260849220167,0.11467286503609012,0.34118658084278974,-0.6641887258625103,0.10514601270576858,-0.42182611542326,-0.045565367184088976,-0.26726227942096803,-0.5540154501138629,-0.14767438621778975,-0.0884565461233704,0.24016434849663199,0.3704229733271153,-0.4370771028981899,-0.62845239002705,0.648914886540635,-0.2134007295710743,-0.07018302484231909,-0.15506845333532707,0.40849190336773006,-0.5172825422226367,-0.04685892817225046,0.014759125237359259,0.5357379068891294,0.5015327940327455,-0.01167772655028048,0.5490496050258326,0.24268758441849547,-0.6710234098469202,0.26739873304906214,0.3570483243527375,0.47294864333956954,-0.06282198430606503,0.6984716777241055,0.6398499441557125,-0.11201324886734527,-0.32586804579108897,0.28859711637692,0.1373899843784865,-0.41437804994078137,-0.35362103903377934,0.2672868157749412
Pallidum_L,0.572146269208476,0.5824342078915801,-0.36537857634486326,-0.10153797300801365,-0.09536283095371866,0.4175857225793503,0.3760465522505727,-0.4637267673488053,0.3518707768572042,0.48254709970111925,0.4914203110587611,0.09181032070507701,0.14249941801757118,0.2303546836294636,0.4924311852937682,0.5594951076649697,0.3400704780313349,-0.12220201657830544,0.07991805915409161,-0.40813065352943123,-0.17366660333891765,0.42458237648173275,-0.44665996340833536,0.37205900842715356,0.4225569588887487,-0.41057223836877305,0.02486993110766772,0.46890590059717924,-0.3209331768901027,-0.5335925675330518,0.3796639557936021,-0.26819442199555277,0.6674046755246683,0.1968501613253564,0.5753904366825658,-0.34894469148737084,0.09377934529234563,-0.20911878153674018,0.04750154033526009,0.38385003527627176,-0.6063908634686551,0.5099878175324114,-0.4602270987307133,0.10872040887975705,-0.4399146744866534,-0.648596401400515,-0.26251775308522507,-0.5109344627723217,0.6182266161127776,0.14435186422973506,-0.40993115236128963,-0.04928006540740365,0.19692402545610319,-0.5547679180829508,0.6280149631540844,0.23155420429594384,0.4709779248477093,-0.2817654091631955,0.03400905364214404,0.43461968630045605,1.0,0.4149742579632383,0.46257857159606935,0.1055028507646889,0.24263588989249152,0.373274605572354,-0.10902156285719475,-0.20584853750791227,0.3199371127050612,0.24367964125806013,-0.42937740051919376,0.45570602308197317,-0.6568885879406067,0.5077665822807299,0.2833578593533046,-0.12886079346285637,-0.308356961897072,0.027637934148733532,0.030960760246526445,0.33017317750151687,-0.5683443027233884,-0.008187777964793322,0.5041598994934827,-0.3872599517234238,0.23211123082714324,0.010818665665969642,-0.23488942658218817,0.44193304353844887,-0.46130760199630466,-0.1980364390516778,-0.20052828673817827,-0.38159171274823106,-0.29683743509274,0.06694578694885153,0.1881028425956252,0.46986232375205655,-0.21978455478791134,-0.35941531191100673,0.2793490772044594,0.17107036571799428,-0.17550443987602143,0.214641795217957,0.6962769830794074,-0.6167491151633947,-0.16808845227253463,0.3554808419561025,0.5731731492658094,0.6863123905605729,-0.19868861156724255,0.6119701975191747,0.5683392936679912,-0.6519293406493943,0.12746312611631969,0.5648981826829373,0.6210433648281954,0.3933184889674811,0.5493107362744261,0.3466013163771822,-0.32304709672460513,-0.023191688750858787,0.21101659857460486,0.2833146386953742,-0.16760441181490734,-0.44273001550725233,0.32543150587892206
Vermis_9,0.5944038244234298,0.5829628659276381,0.012423496749148713,0.07335882135294763,-0.050101391974667696,0.7618573230399283,0.5631808789377906,-0.3505907276698357,0.5002619221402834,0.48322680774414195,0.3551978826254267,-0.08092475832528236,-0.0019849310242465432,0.3003112077980407,0.2887092578657874,0.5136583359899342,0.35452159823230844,-0.13536055693852608,0.31365428387956085,-0.21405301405899319,-0.059430374511708677,0.36002544875798986,-0.2204354658688911,0.6033712395877964,0.16690202083869807,-0.15192163435062256,0.24528359212082554,0.5410033994952196,-0.07225085975408393,-0.32454883219380815,0.41479753695315624,-0.20065423416788436,0.6446582522545684,0.26456108396043415,0.5409963966566116,-0.28069426981878887,0.3374800255260429,0.0939286061148086,0.11837212357594536,0.3015488570756647,-0.4788638276323871,0.4980115391509432,-0.26361240150540033,0.15313692406338367,-0.12512142941745955,-0.28199136853804263,0.04140687375605005,-0.4150931582954895,0.4496680162940117,0.3710420432938996,-0.39204672260980283,-0.07402307189976184,0.21073958959069114,-0.4101735079834346,0.5591912598102504,-0.04076193709357364,0.5253632725916492,-0.05048508203490814,-0.05395870894266439,0.323318623236966,0.4149742579632383,1.0,0.5164092708563004,-0.10855426728634485,0.16802616327058112,0.43748228575550313,-0.18658437572445677,-0.22774858697621816,0.11777456229499632,0.39995399225212286,-0.3820030864269117,0.3178218691697065,-0.4865161613822643,0.48576281045275443,0.5709484694273471,-0.25917846753786505,0.05443694327811799,0.31959316640220325,0.2732145339398587,0.36142928923905077,-0.5184342081109159,0.3051134181989882,0.555777000059183,-0.10516561727156136,0.26713468393059175,-0.1898671121283413,0.07838727070552473,0.19851621781821058,-0.2650197995157658,0.03911665834179395,-0.06302582329100785,-0.10468535058365745,-0.07351478691880772,0.4764436264115239,0.28559447307704533,0.49685848199282034,0.10061075923675626,-0.05930129289466294,0.14748172514335028,0.4690505098950175,0.10093175712795521,-0.08373611018625667,0.6120885755165287,-0.44392832042662067,0.23960560067647588,0.4095285457950806,0.48888878853495754,0.40427544338634075,-0.17201662859678982,0.5182394908843555,0.6317393626507486,-0.34957556140322615,0.37988537295542557,0.5404836344323222,0.6245229730356343,0.3135315198328229,0.3930906606363568,0.2598246313685696,-0.47266605977968773,-0.10605566468295469,0.07885478386341511,0.43829091077917237,-0.22040684694078688,-0.32015898000047954,0.051123613153264025
Frontal_Sup_Medial_L,0.6720143709596931,0.7027452731187672,-0.20636313496115258,0.2240205868843797,0.02815822784946495,0.522172206268827,0.4445447237429543,-0.49482786629475795,0.33684138898470456,0.7891257475126571,0.25564213963254967,-0.18605721212521895,-0.026460816594320164,0.520920854270363,0.5155940632422444,0.7524672034485173,0.5424549098290853,0.11497710013792585,0.25543108793812486,-0.3381431386834827,-0.06213564706966632,0.2861142450845064,-0.18031287278001934,0.7039595150178191,0.0880872062164952,-0.11015085486248755,0.49812554623446387,0.9030632275291174,-0.20383597688860647,-0.5518925483253405,0.3837691031882424,-0.06971256259415128,0.4740130464414194,0.26129819191302267,0.787629317531982,-0.3501547567760015,0.3408189112353442,0.388763410709627,0.0302432327436092,0.19122324389367373,-0.5748989310355409,0.6496899846403327,-0.42382529764319565,0.26510690796223696,-0.3785279312777857,-0.4310393945554884,-0.06228302011006006,-0.4574596774070584,0.7096685037823299,0.18113377821873597,-0.4291972683785483,-0.04181247952335526,0.24331398163802404,-0.5728618508606246,0.7266390917186077,-0.08171609775704802,0.5824230602216378,-0.044772968155626744,0.011008824509059479,0.3345777893093833,0.46257857159606935,0.5164092708563004,1.0,0.1646318450331934,0.2020608364313772,0.690967887105314,-0.16171337932125257,-0.26780583754489756,0.398695463377434,0.2975876732556763,-0.4060702721749995,0.49839713238493105,-0.6016514766404915,0.7044263717004304,0.537964188023874,-0.05527020935737424,-0.11507288757597833,0.2256706069371045,0.25324107959681824,0.4159708557107544,-0.5915125197933888,0.2254190600446216,0.6100961799327015,-0.16365250031290948,0.5987210472313867,-0.3349513236304583,-0.014508959784540193,0.45560358949831126,-0.2934804469362281,0.08618194224153129,-0.015363455745938927,0.085892524370275,-0.30218114012143826,0.23121749239984304,0.3054155376656982,0.5322855075914917,0.028169174495594734,-0.203366377661493,0.3599294437290602,0.32382183794621994,0.045757431160502716,0.1265945450709352,0.6367386826222227,-0.6760646539881912,-0.14919501969018154,0.5514845002605853,0.6793682725162371,0.6450644033081686,-0.28638294919373664,0.8083245736384375,0.7191837091265944,-0.571422113453153,0.4303110643281273,0.731676801995362,0.8348058127087228,0.22503364610953394,0.5828955155899832,0.3005052627109805,-0.34889850987728255,-0.0821780070311926,0.370162081036779,0.605347878834943,-0.34722886177021595,-0.5456411527151309,0.11306682436228878
Thal_VPL_R,-0.11507845414550721,0.013487452494263238,-0.34189237135797196,0.2321831996073337,0.3885612557393904,0.014635834483436465,0.0701473920692671,0.13691150136055408,-0.3915888540337467,0.15504690104452337,-0.08319845175882216,0.09928053291805242,0.16180052710533926,-0.021757495473534467,0.1197354384444293,0.014601529401694013,0.12284277963494462,0.6275245733385211,0.08124738636725239,0.07108076521429532,-0.09377211923018335,0.04732465251705968,0.13109495620550032,0.00819704987205184,0.10020488053540214,-0.1048658800778156,0.4880213926008466,0.11207265681713816,0.06490851731500313,-0.044280544708047716,0.16138046799444333,0.4059968985017562,-0.2347055950019282,0.08138268937023192,0.08692837136632273,0.39936178749489787,-0.029021504108035837,0.1820478872366611,0.3154942009586608,0.004551473194537267,0.13346061894277314,-0.04426797334137397,-0.00029028764274495217,0.2632291054678287,-0.3621531687657443,-0.12920130297843674,-0.3466544426841641,0.15854998078587285,0.07533325610489038,-0.09943298871969457,0.3889816581269983,0.5991641157668924,0.29208762122358894,0.06581555835764698,-0.00156566501441073,0.07462513663360495,0.006589735609755836,-0.0474453927702506,0.47257549172623614,0.13152081252270978,0.1055028507646889,-0.10855426728634485,0.1646318450331934,1.0,-0.21527676815800553,0.23132738723214813,0.14595248293765892,0.33888537523541806,-0.010829682998200012,0.12543451249886592,0.15651934005582477,0.11162617544868504,0.010195097493918817,0.1323545953495729,-0.042961320418412434,0.769077064184873,-0.09158589217480187,-0.35263159379759185,0.17919491606467053,0.2570666143734603,0.1800305786288402,-0.017614074059584452,-0.0724885570645381,0.09764155442089016,0.32373987238806096,0.0471057173041874,-0.2739403860074919,0.6919661328628274,0.23330458780413213,0.21955753254369684,0.05382382470634778,0.16511193911747193,-0.3669321479608592,0.13841689831433343,0.05106470576543947,-0.16798716585980789,0.11043111537294273,0.05485235877607428,0.07027617486227293,-0.0936645558865256,0.18674836150050822,0.4437990398160356,-0.05654709788671482,0.03513507609662378,-0.6436159664945884,0.20932585389141423,-0.0318192858593232,0.41749103451555025,-0.1335788813854672,0.052738592818445874,0.11050651078681852,-0.10108152059072513,-0.10945799116428034,-0.1436592244426945,0.06514047996542914,-0.07339275431852531,0.050382444924767567,0.06780877056632797,0.43636678296586284,0.4868791538906257,-0.06378881778724292,0.045151128346853545,0.08446028903963404,-0.23555427433076984,0.16188507442944763
ACC_sup_R,0.05574599533454453,0.10497023843467253,0.2423786018887898,0.054886292676486176,-0.36479420016405634,0.21019378084547624,0.23662682857517028,0.006738804283569095,0.13449808746237368,0.14399819318111434,0.061060404752193556,-0.20369684274596314,0.12031040978718592,-0.10807087829073503,0.3764043036032056,0.0639426763462631,0.36685696679580804,-0.06622438306197855,-0.04938910717756151,-0.18419168613699294,0.3194832509233165,0.07873975350428818,-0.18776579148299596,0.12454130426393861,0.09161599640120828,0.19807803970625976,0.11727561783604408,0.18959678876181324,-0.3061392765803762,-0.12178302467908553,-0.2342009382524809,-0.0757652256266828,0.2136182636348178,0.21026963223432893,0.2514206110009822,-0.39388599178616207,0.3612693994928749,-0.1355646404485568,0.081647294232083,0.039242916532352165,-0.35492995239233094,0.14028562532705083,-0.21615578028376842,-0.024672834716986662,-0.07136371682503241,-0.1369514550949788,0.1495711033550699,-0.49542708189081547,0.3880112562990882,0.1471464869724985,-0.20186629666323544,-0.19147260912281072,-0.14166456902493327,-0.2020792686378023,0.0912958315448443,0.1512228432552687,0.23367655489508438,0.34049643629631615,0.1914232845872184,0.06011412200974854,0.24263588989249152,0.16802616327058112,0.2020608364313772,-0.21527676815800553,1.0,0.0006101616448437717,-0.4198960762797747,-0.14675832125308705,-0.10436998241355996,0.1104540342838378,-0.32208500702667675,0.04840109862709987,-0.3002600329873626,0.15002846121612512,0.10355345004110551,-0.23134379448843972,-0.2275838873440021,0.004322668831834718,0.13932779052295866,0.06965908439249544,-0.2464243147292717,0.12445370113756234,-0.007447993978556408,0.2815768046252733,0.2076638440710231,0.0066728691397742596,0.22740202782857272,-0.041426695230068436,-0.24996819036912307,-0.11475729572006954,-0.3436105744505175,0.04508874165432879,0.04754516922536074,0.1388059193007736,0.6020756886092157,0.5049417836403485,0.07373694850952658,-0.22266764133571587,0.022765781225601585,0.09297493929397684,-0.2291837158698378,-0.20843996675470386,0.11194729748485444,-0.22132339098005002,0.27495852793311,-0.029492959774203468,-0.00891393079607162,0.20634684477431853,0.12235465351219532,0.32546151728406864,0.1612201084564578,-0.292754326433241,0.18074579695590504,0.15253976491708685,0.12348871009024384,0.012137463228970871,-0.05955571923286927,0.09637702795673565,-0.39845178680597576,-0.09019539101064458,-0.14309711986983434,0.23446659209579376,-0.09105422325799817,0.024472839069047823,0.09446812360616222
Frontal_Sup_2_R,0.47066047418986057,0.2909721379829688,-0.14553123259247377,0.49469602535051543,0.33079007956836765,0.36486693019657546,0.38441824929908575,-0.15398064418758486,0.18020719048668707,0.5400702909653836,0.33416288405552264,0.11251897815228748,0.38318090843896796,0.26651446338035745,0.6730917511314815,0.3714075754811793,0.5649206250927329,0.2520127022535368,0.21283811808547778,-0.2215543965214589,-0.08177112644514384,0.4680052504695532,0.2377959405453095,0.44875847495778404,0.3840955304692774,-0.175839515734949,0.4504219678886363,0.6222708682060952,-0.03616141642027014,-0.42483436640029354,0.22813448625835434,-0.0920502497767428,0.46068368222997985,0.2848297111119155,0.5968239523643314,0.01638509172077674,0.17044348677963225,0.48145030953439466,0.06473315842613897,0.534519404111866,-0.10477577433745631,0.4898054238271207,-0.2581359281043626,0.5189270716876074,-0.19727762448467204,-0.28020629459352103,-0.13844837861044515,0.017975346222942938,0.7440704923622137,0.5472472791729069,-0.2597801753569443,0.042405245593075715,0.6518525279666444,-0.18813236151686633,0.6402701572710596,-0.030593555117290634,0.6745565320858171,-0.07961156671412599,0.03279629665725194,0.4122177777980638,0.373274605572354,0.43748228575550313,0.690967887105314,0.23132738723214813,0.0006101616448437717,1.0,-0.011514856732321152,-0.04752472086476021,0.05604054009407,0.4722599456566363,0.041256298675439146,0.517104231955804,-0.26088191033422603,0.4875864805462211,0.34653818163854877,0.23747918296629875,0.07494513848440074,0.16929470427710677,0.4210589878834063,0.5814335397780471,-0.23370438823355838,0.6701175137870317,0.5910945795870833,-0.21137486851297446,0.6151833566454121,0.20823754687077803,-0.10280153578283399,0.3543488755885156,0.11259245636724635,0.4432301906516684,0.31987559966518886,0.05663570614811155,-0.019219827597746174,0.3513087237925669,0.285086868133011,0.26564869271448016,0.12469809939531713,0.06149577676201222,0.33407582597952235,0.28329211977729823,0.5682572982573716,0.19336270668289188,0.3630040689903822,-0.26304716865762595,-0.027770009897021723,0.7017146967403783,0.3970202259901963,0.6087925052777213,0.2660455161441244,0.528841742040093,0.5939932601562053,-0.37413732235793734,0.6589080573221784,0.5202911629021884,0.5996064377299309,0.5292518740137434,0.4905893215988647,0.24866329458403916,-0.09130724694539592,0.14750014888902838,0.07013858021013486,0.5968974196178009,-0.061704759047682474,-0.23545878322805852,0.006775900548737504
