,OFCant_R,Thal_VA_R,Frontal_Inf_Oper_R,Thal_PuA_R,Cingulate_Post_L,SupraMarginal_R,Occipital_Sup_R,OFClat_L,Calcarine_L,ACC_pre_R,Cerebellum_Crus1_L,Rectus_L,Cerebellum_6_R,Cerebellum_9_L,Thal_AV_R,Vermis_9,Paracentral_Lobule_R,Thal_IL_R,OFClat_R,Thal_VPL_L,Red_N_R,Thal_PuL_R,Occipital_Mid_L,Cuneus_R,Thal_VL_L,Cerebellum_Crus1_R,Cerebellum_9_R,Thal_MGN_R,OFCmed_L,Cingulate_Mid_L,Heschl_L,ACC_sup_R,Lingual_R,Supp_Motor_Area_L,Insula_L,Temporal_Sup_L,Thal_PuI_R,Rolandic_Oper_L,VTA_R,Frontal_Inf_Orb_2_R,Lingual_L,N_Acc_R,Thal_VA_L,SN_pr_L,Postcentral_L,Rolandic_Oper_R,Insula_R,Caudate_L,Cuneus_L,Hippocampus_R,Vermis_6,Parietal_Sup_R,ACC_sub_L,Frontal_Sup_2_R,N_Acc_L,Pallidum_R,OFCmed_R,Frontal_Sup_Medial_L,Raphe_M,Thal_PuA_L
Rolandic_Oper_R,0.32957786359216157,0.05802316043399528,0.4895019194172983,-0.42718679773837853,0.13195972191345415,0.5646922894902421,0.08656185691588572,0.4656943827410694,-0.16094985261976383,0.44255012945405203,-0.3928721867247815,0.3290651183261396,-0.3890395647239597,-0.22527831618918037,0.024898873959269364,-0.17201662859678982,0.291384906282156,-0.1360608163165742,0.15787612378096047,0.23135441108329136,0.36235325920424005,-0.30613661383802965,0.23184240862154992,0.30645210012527624,0.28030032105627206,-0.598164366442303,0.019195711740394226,0.05869024177369048,0.23281857525983723,0.3474341120667658,0.36022109220864557,0.12235465351219532,-0.18878112241914055,-0.294867713909398,0.48635904358596727,0.630435334512247,0.24932335177935525,0.4274945118295206,0.5396336591230602,0.07682302572744935,-0.28405969709903606,0.1909791448906555,0.40768747441694797,-0.1857725510697488,-0.29777258658518885,1.0,0.4772627943532687,0.23942971385037548,0.09210123104364838,-0.04049271745830248,-0.3456631767063454,0.5205941483600933,0.27050041094065747,0.2660455161441244,0.11050953508773186,-0.20722041292410634,0.4993159529667757,-0.28638294919373664,-0.1204884861787275,0.1256590876235502
Insula_R,0.2894740845518909,-0.3118971644980786,0.13415392659559813,-0.061091457703536356,-0.049031915099970666,0.2275307770360474,-0.4654500995397686,0.6771485840699784,-0.44674574640933323,0.760004223639116,-0.5543067525118888,0.4563731183291421,-0.5214503141978646,-0.12420158771476013,0.17314580227550883,-0.24007191391293128,-0.15953896955383598,-0.7196388715006318,0.6247400693032097,0.583197840727248,-0.03679170908057557,-0.27635461958328056,-0.14214682076340507,-0.161187270524255,0.6051263293082413,-0.680527910155823,-0.3914384553206599,0.08841617458749032,0.564935317912352,0.41477820172881247,0.5707079192958863,-0.24012389139416623,-0.4835461914070226,-0.5165868170868922,0.49363722855116726,0.665558474974279,-0.10207918874629086,0.1902042631855531,0.7546220319204716,0.7435114419353411,-0.5694413866244253,0.7105478247242314,0.8344136524295971,-0.4724486671933526,-0.47584420458902443,0.4772627943532687,1.0,0.4070485151888695,-0.4260881550379089,0.662742702868564,-0.48880908850238924,0.013941063966087325,0.6192416667569248,0.07952966378691455,0.4312192928284092,0.2645032841037323,0.29466288810647884,-0.31134021653368477,-0.20454092472065338,0.5207552850650369
Caudate_L,-0.012938641915167371,-0.22727499007460958,0.3573346325420034,-0.026047219955005956,0.27764634831745416,0.48257431099610304,0.06237124222688415,-0.016580656655242176,0.09144634989183378,0.28806598999299915,-0.17037466684983585,0.2174146340087208,0.09801138284348171,0.2975895158561962,0.5546426647168498,0.16690202083869807,0.21243244739138764,-0.25245220517141664,0.3051302399487927,0.24926931431290536,-0.017834279077061605,-0.001230982489717028,-0.08495526958279112,0.2192810758312185,0.6321705578124718,-0.0785931888288288,-0.05817920426226128,-0.20414704294583516,0.3732884599002147,0.5537751527657662,0.20530620151790432,0.09161599640120828,0.12337221625967733,-0.05477015736409207,0.43856020612438434,0.07496150584212899,0.09046554197792694,0.22187430413313428,0.20636297841858992,0.2761923227420562,-0.0592161261969929,0.1923869691521167,0.3467185792200583,0.056208011365098474,-0.19795834614572694,0.23942971385037548,0.4070485151888695,1.0,0.05209295575267282,0.38577959240598864,0.1456929638366241,0.1428576915314647,0.09267615163319927,0.3840955304692774,0.48937243804280955,0.4422315009587517,0.06936964773526944,0.0880872062164952,0.09787177070729255,0.17315327494521637
Cuneus_L,-0.2457811945842521,0.10136163540320903,0.36857118576396725,0.07385748511767619,0.36012403332155685,0.3211884542454621,0.945759704629569,-0.41641794541610183,0.6274096827274857,-0.28971010253624435,0.32555092436476235,-0.38749849012827736,0.49080933282657163,0.10468749297459046,0.115936360354768,0.36002544875798986,0.5669176340973487,0.6851459398850898,-0.37745865127774036,-0.6129269815092282,0.029885384047709927,0.44196468456793797,0.6957966702810721,0.8479670391846567,-0.12260235519437913,0.38810483066914736,0.5834761000728618,-0.14860487777889855,-0.47554558352044723,0.14548948260926758,-0.22899523171887307,0.07873975350428818,0.6164390330730055,0.39393581644642167,0.11380079719918844,-0.13635512787835405,0.2513059025138314,0.278206689953983,-0.371293813925463,-0.5011666387410184,0.6849851444897022,-0.6216129899775025,-0.3565944226208745,0.40057315775411556,0.5276533363139148,0.09210123104364838,-0.4260881550379089,0.05209295575267282,1.0,-0.37291956626579426,0.4017430650824609,0.7060845437184083,-0.5516866892732023,0.4680052504695532,-0.20683828109401833,-0.29370108339674117,-0.07475537712146668,0.2861142450845064,0.09202379187734998,-0.7408746115860237
Hippocampus_R,-0.01447618729200264,-0.22646799372428061,-0.05901465052659597,0.3944670231784001,0.0594393577967976,0.14853208137405538,-0.40433718112243755,0.2317972537369147,-0.29302354203673653,0.5267826197609216,-0.37300174381945495,0.14289008641283904,-0.19336321073638593,0.1480832030901653,0.30051162022464784,-0.07402307189976184,-0.21139108374626905,-0.3946622600688089,0.6042923214676876,0.43816997303779437,-0.2751625698583594,-0.20703889036174677,-0.3253270303184933,-0.25442995054735257,0.43662927354432995,-0.2813327747424528,-0.20954371560715965,0.38608837462053575,0.5356550932502935,0.30821108068092073,0.19478806087271583,-0.19147260912281072,-0.26117641363272764,-0.27242101882307135,0.19195281121350016,0.20083874816602573,0.055160428671025656,-0.07175243729182411,0.47266249470189764,0.6310537130138846,-0.36547295638753874,0.507881328260783,0.5956483803939793,-0.27973862595084753,-0.26028041349810466,-0.04049271745830248,0.662742702868564,0.38577959240598864,-0.37291956626579426,1.0,-0.2530877180228183,-0.14327921926126297,0.44150318422146145,0.042405245593075715,0.27392906398308203,0.5641312925724024,-0.157129292750198,-0.04181247952335526,-0.2626437496615604,0.44187967694455943
Vermis_6,-0.1979920432671079,0.012653512522698255,0.17948906862904077,0.04361539873323928,0.4050843466061304,-0.22218427775535438,0.3802739001352569,-0.6829027768460338,0.7840376032411929,-0.4912581682829562,0.5888627466587771,-0.3368898576483467,0.8891383137739656,0.46370589583845834,0.5112106039127101,0.5404836344323222,0.392882549417184,0.3382684117076182,-0.14144913807428663,-0.2506777680682379,-0.02119690003664597,0.3319444666147258,-0.06577465801160218,0.30686977213776134,0.11225653183388,0.843700889598341,0.3169308906844892,-0.3665828096077564,-0.3963670886322012,0.17783727599595842,-0.07151223290954492,0.15253976491708685,0.8462115272191449,0.7041117924138002,0.15375562026492653,-0.38749950383003684,0.1359878705893246,0.36088250611868267,-0.6528829422767795,-0.3983472982864667,0.7651642809818646,-0.5798647882046717,-0.3280358335653778,0.5247569070007334,0.620418403110811,-0.3456631767063454,-0.48880908850238924,0.1456929638366241,0.4017430650824609,-0.2530877180228183,1.0,-0.0830645909236532,-0.5279140480019872,0.5202911629021884,-0.04785179852663623,0.22807653993041946,-0.20513217139060294,0.731676801995362,0.4317570514725069,-0.25721400631989033
Parietal_Sup_R,-0.14515473782347954,-0.048464027164601006,0.33218414426075704,-0.054658877291131946,0.2568370426259145,0.6259043076011096,0.7087968461433671,0.0316900074766653,0.14898900255697664,0.12811440222858386,-0.10224618075158302,-0.16171304959983313,0.00596747413246095,-0.1980066341617848,-0.00011188589983089146,-0.0019849310242465432,0.6060411013542779,0.4043011672973823,-0.21295808208479872,-0.331756480970337,0.009890639905177138,0.11628199533669936,0.6893916719218003,0.7330159819382517,0.030386915343795857,-0.15638910162252465,0.4411740789675244,0.0572449335706034,-0.1583738217467695,0.16704281625877299,-0.0627775040924406,0.12031040978718592,0.19225575256884608,0.03404393683984909,0.21534129637493427,0.2379546844501065,0.31848433124031383,0.22662244467787643,0.14466110676806887,-0.24073601101916253,0.24715991805220772,-0.27436573386741997,0.04265107258950914,0.10435204602439548,0.15033994577210347,0.5205941483600933,0.013941063966087325,0.1428576915314647,0.7060845437184083,-0.14327921926126297,-0.0830645909236532,1.0,-0.18753410514303354,0.38318090843896796,-0.06751842702861774,-0.3769140455661031,0.08550625603446779,-0.026460816594320164,-0.23596810493581102,-0.47360456746379703
ACC_sub_L,0.41261318914083267,0.0877313943382788,0.015584555567826786,-0.18123353448881194,-0.1333313282738866,0.1496442515686189,-0.5375638648043439,0.6595123014760073,-0.621604907436763,0.707306776996727,-0.5013448395967463,0.651946363183038,-0.6244666011851576,-0.1241899222969852,-0.12312613726063891,-0.28199136853804263,-0.5268130467877552,-0.554192381571361,0.6498964979871497,0.584494271173518,0.2931805795333812,-0.6512876407388173,-0.34715306742836277,-0.43035824354534263,0.17973082747222266,-0.6666902423108824,-0.422840005081547,0.3194123518087563,0.7662830090179696,0.009602679938733007,0.2582758036754385,-0.1369514550949788,-0.6648232851003267,-0.740978018606692,0.14563140243792813,0.3959758565897143,-0.013137599762263388,-0.10042967093054253,0.6739569254831963,0.7610823566030942,-0.7450529332822455,0.8211576468787275,0.5433547338653526,-0.41087996874097293,-0.7030786430040099,0.27050041094065747,0.6192416667569248,0.09267615163319927,-0.5516866892732023,0.44150318422146145,-0.5279140480019872,-0.18753410514303354,1.0,-0.28020629459352103,-0.03403685355025847,0.41250257671900714,0.29959421742997233,-0.4310393945554884,-0.031875680790505734,0.7021243884789307
Frontal_Sup_2_R,-0.14553123259247377,-0.07990921542144747,0.5472472791729069,0.0873400933929672,0.5649206250927329,0.25790972077420954,0.4029058489585688,-0.26088191033422603,0.5910945795870833,0.11259245636724635,0.26651446338035745,-0.19727762448467204,0.5996064377299309,0.36486693019657546,0.7017146967403783,0.43748228575550313,0.6730917511314815,0.24866329458403916,0.12469809939531713,-0.07961156671412599,-0.027770009897021723,0.14976765938959008,0.11251897815228748,0.534519404111866,0.5189270716876074,0.3714075754811793,0.38441824929908575,-0.0920502497767428,-0.11998074455849511,0.6518525279666444,0.31987559966518886,0.0006101616448437717,0.6402701572710596,0.528841742040093,0.6317479343912067,0.2377959405453095,0.285086868133011,0.6589080573221784,-0.15398064418758486,-0.2215543965214589,0.4905893215988647,-0.42483436640029354,0.1890998533069874,0.26564869271448016,0.4875864805462211,0.2660455161441244,0.07952966378691455,0.3840955304692774,0.4680052504695532,0.042405245593075715,0.5202911629021884,0.38318090843896796,-0.28020629459352103,1.0,-0.030593555117290634,0.21283811808547778,-0.019219827597746174,0.690967887105314,0.16929470427710677,-0.175839515734949
N_Acc_L,0.26737722694116334,-0.34933993247973755,-0.05297740895591514,-0.1373081387042741,-0.018288975013476833,-0.08474488338093628,-0.21811459697021962,0.08829982561014821,-0.09298339492903873,0.03368963489594782,-0.2483363959358798,0.31341481810921473,-0.1284020626368217,0.021938298656893708,0.14090609510219515,-0.04076193709357364,0.13700157332515403,-0.6262979756178139,0.23012854440249905,0.4010859399135743,-0.12191023717526857,0.1137849009027017,-0.08591196758894507,-0.007133932144410331,0.4713501077685463,-0.17692195902825936,-0.21729697525075792,-0.4587963665344879,0.1350724680246099,0.20260044187195325,0.21428990704275092,0.1512228432552687,-0.08403127159912553,0.04525131462840936,0.14662629240553152,0.17565802969481742,-0.010169696258235005,0.1394506977139795,0.18625967284741382,0.3317389239040192,-0.15776803278060372,0.36967970046364196,0.38822500915850716,0.008539739138992449,-0.05622080633236377,0.11050953508773186,0.4312192928284092,0.48937243804280955,-0.20683828109401833,0.27392906398308203,-0.04785179852663623,-0.06751842702861774,-0.03403685355025847,-0.030593555117290634,1.0,-0.001977385109027454,0.2424309770104243,-0.08171609775704802,-0.05128660650674582,0.22638022822048098
Pallidum_R,0.09725791847051866,0.09140310022938654,0.15266119235368614,0.18800053740667552,0.22497187101086805,0.04791524395068391,-0.2877535951242149,-0.09543817628438374,0.0075419924892779645,0.33913040937788436,-0.017647615898871826,0.2747744362514255,0.1966227859989996,0.5721909909510998,0.5314980735039412,0.31365428387956085,-0.22404835307656615,-0.2024590997287549,0.6430570390600194,0.4189671883874704,0.10698466933619392,-0.360228183977095,-0.6216028255197367,-0.28473895714509306,0.40414206371741496,0.13555070077089887,-0.09704238636947077,0.2116891899054601,0.5636130794669193,0.2958061320931512,0.1326194732346911,-0.04938910717756151,0.04534388165066774,-0.06884766230027715,0.26372182310131825,-0.11639456535021281,0.18426010393496636,0.09014669770397858,0.09123993602280658,0.44856811768208743,-0.20207096095087473,0.3249921290595247,0.34391064545123323,0.10289540616729559,-0.1588597726658976,-0.20722041292410634,0.2645032841037323,0.4422315009587517,-0.29370108339674117,0.5641312925724024,0.22807653993041946,-0.3769140455661031,0.41250257671900714,0.21283811808547778,-0.001977385109027454,1.0,-0.11998044539028344,0.25543108793812486,0.26514361219851407,0.5253360432944864
OFCmed_R,0.6325220447164174,0.28004995213841705,0.18252101874707552,-0.4764453499440009,-0.0970436477007653,0.061715672714673736,-0.0874012873348646,0.3971310346172085,-0.10621665582972988,0.22306017979980747,-0.25474244024075854,0.5887826597636303,-0.3681807832499879,-0.15799616576463124,-0.11717001259681437,-0.07351478691880772,-0.033571951016035446,-0.2895012273470264,0.2296243819313838,0.2726518250730572,0.4919098302917299,-0.23908166608446024,0.08055305927884733,0.02834934154485934,0.16541528056153215,-0.4296697652198008,-0.20404938595964708,-0.1922055356016474,0.17350933021154513,0.07777683997910913,0.31387651839196395,0.04754516922536074,-0.22186762588359016,-0.2622597807914326,0.269507369953434,0.4677635757203326,0.06505873674970022,0.38001495962774984,0.3310432020285342,0.23764251614796805,-0.26273960862816076,0.36832574689124464,0.2971901230338841,-0.00284182007222542,-0.24932886288886671,0.4993159529667757,0.29466288810647884,0.06936964773526944,-0.07475537712146668,-0.157129292750198,-0.20513217139060294,0.08550625603446779,0.29959421742997233,-0.019219827597746174,0.2424309770104243,-0.11998044539028344,1.0,-0.30218114012143826,0.2302536474387861,0.24338570752772531
Frontal_Sup_Medial_L,-0.20636313496115258,-0.032752590931134695,0.18113377821873597,0.2087747960292108,0.5424549098290853,-0.23995916552056556,0.21332967204781275,-0.6016514766404915,0.6100961799327015,-0.2934804469362281,0.520920854270363,-0.3785279312777857,0.8348058127087228,0.522172206268827,0.5514845002605853,0.5164092708563004,0.5155940632422444,0.3005052627109805,0.028169174495594734,-0.044772968155626744,-0.14919501969018154,0.10939404962470521,-0.18605721212521895,0.19122324389367373,0.26510690796223696,0.7524672034485173,0.4445447237429543,-0.06971256259415128,-0.32519386667592415,0.24331398163802404,-0.015363455745938927,0.2020608364313772,0.7266390917186077,0.8083245736384375,0.18915350365395717,-0.18031287278001934,0.3054155376656982,0.4303110643281273,-0.49482786629475795,-0.3381431386834827,0.5828955155899832,-0.5518925483253405,-0.09107204715524049,0.5322855075914917,0.7044263717004304,-0.28638294919373664,-0.31134021653368477,0.0880872062164952,0.2861142450845064,-0.04181247952335526,0.731676801995362,-0.026460816594320164,-0.4310393945554884,0.690967887105314,-0.08171609775704802,0.25543108793812486,-0.30218114012143826,1.0,0.2256706069371045,-0.11015085486248755
Raphe_M,0.34704553871554933,0.33372107147504854,0.21013109962873747,-0.11199635915898432,0.12979594342146966,-0.16368141496187477,0.0869200976455771,-0.08657129625374178,0.43010317375733365,-0.1142481979397727,0.510341405890374,0.2914245946582071,0.3023929092404187,0.2965906561448221,0.2650453838968315,0.31959316640220325,-0.11465860525987472,0.021042615108760026,0.08679504493505955,-0.01785810399659697,0.30569731882525447,0.05056188111653921,-0.1212936850496225,-0.06027275290766133,0.2150679512374111,0.32356419220131694,-0.03487639818104787,-0.2652775983068615,-0.0739700749150805,0.1937409654724564,0.23965011956215482,0.004322668831834718,0.2748822166695186,0.11152241733237002,0.2615667769089204,-0.024288696371498917,-0.08495629672161151,0.3120444440693153,-0.267354425372885,-0.09753253262663862,0.1928106121102334,-0.031240606047490443,-0.10449422472780795,0.28179018602969297,0.008776511553279975,-0.1204884861787275,-0.20454092472065338,0.09787177070729255,0.09202379187734998,-0.2626437496615604,0.4317570514725069,-0.23596810493581102,-0.031875680790505734,0.16929470427710677,-0.05128660650674582,0.26514361219851407,0.2302536474387861,0.2256706069371045,1.0,0.0773770850150281
Thal_PuA_L,0.527632277617863,0.005389356135357389,0.04253911074939988,-0.20348314166974588,-0.005894251046550262,-0.10743759759385657,-0.7367013047798037,0.37199578114585646,-0.49700373299778794,0.4602434931969785,-0.3723533774040169,0.5499883183358614,-0.3731400185073432,0.12346249476431537,0.09695758577407952,-0.15192163435062256,-0.32878327230452004,-0.6493206252015049,0.7067161085586402,0.8960834080652705,0.22037535612989595,-0.6396676726946251,-0.7198789425515764,-0.6271036621708773,0.3643228292232331,-0.3949219536928433,-0.42788480693307407,0.12890895447347098,0.6537057489264498,0.09058409737329082,0.27052840492796115,0.19807803970625976,-0.4894828697267047,-0.34491794553140886,0.09626285134284013,0.29011868483316083,0.1500982094074641,0.07471275254625807,0.49134359952162876,0.6426342746094365,-0.6713871789228513,0.6976051964883312,0.5932084965203797,-0.12535029347422708,-0.46075023688795674,0.1256590876235502,0.5207552850650369,0.17315327494521637,-0.7408746115860237,0.44187967694455943,-0.25721400631989033,-0.47360456746379703,0.7021243884789307,-0.175839515734949,0.22638022822048098,0.5253360432944864,0.24338570752772531,-0.11015085486248755,0.0773770850150281,1.0
