,ParaHippocampal_R,Occipital_Inf_L,Thal_LP_R,Frontal_Inf_Orb_2_L,Red_N_R,Frontal_Mid_2_R,OFCant_R,OFCpost_L,Olfactory_L,Temporal_Inf_L,Occipital_Sup_L,Postcentral_L,Paracentral_Lobule_R,Cerebellum_6_R,Frontal_Med_Orb_L,Cingulate_Post_R,OFClat_L,Cerebellum_3_L,LC_L,Thal_PuI_L,Lingual_L,Caudate_R,Cingulate_Post_L,Thal_LGN_R,N_Acc_R,Thal_VPL_R,ACC_sub_L,Supp_Motor_Area_L,Fusiform_R,Thal_PuM_R,Vermis_8,Putamen_L,Vermis_10,Temporal_Mid_L,Rolandic_Oper_R,Cerebellum_Crus2_L,Hippocampus_L,Occipital_Mid_L,Vermis_1_2,SupraMarginal_R,Occipital_Inf_R,Thal_PuM_L,Caudate_L,OFCpost_R,ACC_sup_R,Cerebellum_9_L,Thal_MDl_L,SN_pc_L,Postcentral_R,Parietal_Sup_R,Cingulate_Mid_L,Temporal_Pole_Sup_R,Insula_L,Cerebellum_Crus1_L,Occipital_Mid_R,Frontal_Sup_Medial_L,Cerebellum_8_L,Precuneus_L,Thal_PuL_L,Thal_AV_L,Temporal_Pole_Mid_R,Thal_PuI_R,Frontal_Med_Orb_R,Thal_VA_L,Cerebellum_4_5_R,Raphe_D,Fusiform_L,Thal_MGN_L,Thal_MDm_L,Vermis_9,Thal_LGN_L,Cuneus_R,Cerebellum_4_5_L,Precentral_R,Frontal_Inf_Oper_L,Frontal_Inf_Tri_L,Frontal_Sup_2_L,Cuneus_L,Vermis_3,Thal_IL_R,Red_N_L,Cerebellum_6_L,Frontal_Sup_Medial_R,Temporal_Sup_L,ACC_pre_L,Cerebellum_Crus1_R,Angular_L,Rectus_R,Thal_VL_R,SN_pr_R,Rolandic_Oper_L,Thal_MDm_R,Thal_PuA_L,Cingulate_Mid_R,Thal_PuA_R
Frontal_Sup_Medial_L,0.10749416676404283,0.3871059966972223,0.19285189827777344,0.2584079137928732,0.19929727544963913,0.8932321113150993,0.5110317590660912,0.27759555680492365,0.04935709736140133,0.5826778484378349,-0.4107290148531605,0.28952404738086057,-0.5559905721374448,0.43560979781833403,-0.3472501555627869,0.15231110700691666,0.5135950961319518,0.07107690869024455,0.03104156297165223,0.30033492675752216,0.4289261624836154,0.26645936963063815,0.15796717423098475,0.2942229807138815,0.18251717743986295,0.2726975468999104,-0.2969646316896368,0.5446405280138781,0.48661252088311074,-0.038321423478675905,0.33365134210462516,0.13327434082673403,0.34519867423918466,0.39343653056231515,0.44875740855748436,0.49459400280283655,0.39413097706924327,0.2330847380953494,-0.03895334487414048,-0.1582104119052084,0.5878790974053667,-0.18625809346478947,0.21898423448037815,0.17308058452838962,-0.10872996221222238,0.5038876540887246,0.17363561236087252,0.20840195847885212,0.11254599806022667,-0.31195597514166495,0.36032521906425813,0.10125133772517816,0.5163383035052219,0.6602170830164171,-0.4565942671176183,1.0,0.5535591699666104,-0.1464778216638267,0.1744847100427704,0.36523110334163783,-0.2728600603443675,0.15373532146050137,-0.5124979574823528,0.2618868402765303,0.3555957217454789,0.19556659256871808,0.5111879963569014,0.2468451810765109,0.13532055161949003,0.3487390191647742,0.2937671366135279,-0.3811805688640657,0.2821168418889627,0.43772407863749613,0.6940858320134403,0.8574392620530217,0.9318764582654527,-0.25698099141676983,0.288281252553396,0.270186093100078,0.19670931750038087,0.6989459711852176,0.9596413159186614,0.38974976021198326,0.7830000896026578,0.42743678346708597,-0.5166322523770034,-0.3088484342852943,0.27757778501529085,0.12745451811417463,0.4081722741108104,0.07168655741135808,0.09504460211227493,0.2939335133608615,0.13948329732940565
Cerebellum_8_L,0.15899854616684192,0.5294816322003657,0.2109207930028619,0.15215850135546197,0.11426403419317936,0.47241579526323596,0.1278566202167605,0.2915171368815259,0.1091893931015158,0.46081706026418806,0.06438490692487708,0.30803137344915243,-0.32473933842023167,0.8256519734043027,-0.2955246151777339,0.2623760495179413,0.17657878811098893,0.11600974789964633,0.062173145458274195,0.15306354046528167,0.6617199339356244,0.2426535040298927,0.24634843317084082,0.1920249744404769,0.129871280716642,0.2595708976984819,-0.17743060705447847,0.3725743180154865,0.49749564390175066,0.05386712667323558,0.7695752418384189,0.19814872361229613,0.528491153886062,0.44593420280312424,0.3337758006989429,0.42963270980063056,0.26398530112386487,0.42661036027571897,-0.10452189448914079,0.12957611094838378,0.6480253225579342,0.014020159485352996,0.22266492199828,0.18407539388148816,0.18082820737210073,0.7582009024356238,0.1911073126643242,-0.028595131893364843,0.170241588349424,-0.3066108545827989,0.39625839255072115,0.26318804475738516,0.47032680692587536,0.8008369619957431,-0.02574967217880867,0.5535591699666104,1.0,0.18871213399459608,0.04920167496166313,0.3204646349108723,0.011760859230927071,0.23534071931040157,-0.07829458619436491,0.20002534376965198,0.4491178197340941,0.19743460738293386,0.4398986778373035,-0.12119685993746489,0.21475906413429563,0.6512179585486526,0.09404225580708289,-0.023029298131282447,0.22484499958925733,0.35128110990769607,0.46747779562456654,0.48844813829501005,0.4625041722730798,0.12672760492165075,0.15698986121248398,0.15949602689185802,-0.03096873990356379,0.7874657993092367,0.4422738790843812,0.40689168153461835,0.23299981161342487,0.9030160717619481,-0.10532965014886221,-0.04686233131506178,0.20156339932860526,0.09638714855378361,0.4089912243077672,0.1492176621995857,0.08101879527268083,0.30858313269316856,0.2061409855278511
Precuneus_L,0.4813024382024437,0.10557739032453274,0.11885788020546297,0.24320023811298427,0.34144331247216586,0.04398365081472133,-0.03255266041780145,0.2602092038568474,0.3022673142718477,0.40675291917527207,0.7157928255049313,0.5524593282336632,0.5101185955796461,0.42887500506824494,0.19205114680863083,0.8175755901468843,-0.10384046144252226,0.6361112414731074,0.4022467717984452,0.3610570174095127,0.6113617793990027,0.42708973874111467,0.7164495476562447,0.26478240242999423,0.3290429257067534,0.36178439093454645,0.2133266038486055,0.3417500927235038,0.42435317381631915,0.5593771408706139,0.4229386997917157,0.5920597002978257,0.5232694610321217,0.6051117437318678,0.4708908590010369,-0.21438083749029957,0.4992541040662354,0.055511262235493665,0.5714555940906101,0.836866347867575,-0.07302943897659071,0.5276936041270631,0.44901827679467055,0.3768431889408539,0.5611374091687514,0.45777389143081126,0.45648999516208727,0.3153347529101598,0.668180533605809,0.37258935589889114,0.8021323500718964,0.5398825547609379,0.45078798168936307,0.0567128380043907,0.5442197907100722,-0.1464778216638267,0.18871213399459608,1.0,0.27426186347543074,0.24019562575856648,0.2695626406922575,0.3374977378597113,0.15947442211449134,0.31806793902967617,0.5905799236289807,-0.13541794931347514,0.4033272826620678,0.14904018451686207,0.4399350044758034,0.49782452580885167,0.3542553436579352,0.8068007472307093,0.5702815730182111,0.4851716824677711,0.2742949849468709,0.09909126295715734,-0.14622844701875054,0.900769059620125,0.5535351748507817,0.3097201479896203,0.34163929219904543,0.18451944383631042,-0.179004578829244,0.6119018881812663,-0.28371259077178723,0.10530273074953067,0.728551618081291,0.23523386828744017,0.36510315445737657,0.49616263549795747,0.5456221478662171,0.5122808642313286,0.4183804646988964,0.7852747069822791,0.3975406353583315
Thal_PuL_L,0.2878469400786699,0.1723590426078269,-0.04619855082925159,0.12881392047614362,0.36328852451034394,0.24295251698266931,0.15817667313939504,0.1491977257540851,0.31559136253843256,0.34207318904455875,0.21474268914029485,0.24375890104172498,0.1871909254873935,0.11173731893414232,-0.09790177012989182,0.31200647807316634,-0.037912195966330005,0.30369804762521996,0.29311088914158084,0.4704390437241824,0.3902917400428199,0.2753345565049664,0.22671193430939113,0.12528426379618185,0.1335867950755337,0.2622118172600283,-0.14478129558377872,0.07161816572044676,0.3573516296324299,0.3921695216209403,0.0024368514757495867,0.34074647491363397,0.28721409882032384,0.3536658254246241,0.3180373530165331,0.14414929607281798,0.46132578977169103,0.09886664817309361,0.3014167379759064,0.3008050545207553,0.08409417680696238,0.3821739806728767,0.33085680130895434,0.1286383720828515,0.1370165728461038,0.18502245321514646,0.3797042290747425,0.27296939121050695,0.18003158242092748,0.14399917127672435,0.3313284001371562,0.19293245107328572,0.3446421310660255,0.12267684178602757,0.10914499185980486,0.1744847100427704,0.04920167496166313,0.27426186347543074,1.0,0.12404055366849924,0.06511537072831929,0.43167252655261545,-0.2566239474871216,0.3226406235816669,0.22954148693093326,0.2021126217091064,0.3833996711255356,0.35324850696364596,0.4035068772704377,0.08277599901380081,0.28735703435603016,0.20578012375575683,0.45721624012216683,0.1912070642154715,0.30656616534997577,0.2582041701981713,0.15950993370525718,0.2086527867910784,0.30734777429169535,0.25542976925854405,0.3215101239750306,0.19684606896632742,0.18986948137227116,0.38990300763839303,0.2538998155561213,0.010654771246785325,0.15834333158338162,-0.052763575050701804,0.3031729257928371,0.3989768869496839,0.3266462452675069,0.44473842757472115,0.3344977767793754,0.328870882330287,0.45021591021193197
Thal_AV_L,0.632886423100957,0.02306369469638033,0.14596002112770837,0.6695852817882914,0.7039636311522792,0.5043577858152153,0.40640996380456124,0.3560730234465109,0.3069716568627945,0.6626090579252352,0.03961618621199336,0.36312310305111734,-0.012165781352505291,0.3045969265700117,0.25111255672262367,0.32994448505260665,0.2985889796596484,0.4515535115721237,0.2924837585459808,0.5977344986161978,0.4810258029404627,0.8388005276310104,0.30135091731632146,0.7975821829641311,0.6621619295173363,0.8279862553229684,0.2933731770654338,0.30655849187382533,0.5699798870108967,0.27071991034298376,0.3082817261305734,0.574840864232054,0.46887897439764886,0.6353655043934534,0.5273960406753246,0.03222937847532152,0.5690851593000203,-0.010171535950929822,0.4595527932567477,0.3587106613676774,0.07286769211883334,0.09760564132907344,0.7610609674597838,0.30300487913802476,0.5339721515978927,0.5702312539951319,0.5796494852195822,0.5476255049381332,0.49083431114023646,0.1411827188612649,0.5104481589435225,0.5688565001598543,0.5397629688896692,0.2463828000699516,-0.04052159538852771,0.36523110334163783,0.3204646349108723,0.24019562575856648,0.12404055366849924,1.0,0.2747657120913829,0.30165938929856756,0.13187846246438537,0.7564775576996927,0.5318401324100117,0.020861842811043665,0.7010930128968316,0.346782975777343,0.5596839876767886,0.4617811257320783,0.5018294011389901,0.16874157679929216,0.6638036209731412,0.49955041938249556,0.6290707628084948,0.459300451722273,0.3279376994390331,0.20920297619146777,0.4821366398033834,0.8271144802765432,0.5981242209811598,0.3672720171837156,0.289227356051012,0.6768277426936179,0.31959835784752955,0.1261831657069739,0.03720466876160128,0.09786447032163233,0.8276144696150095,0.48307625193414216,0.7245233823945004,0.49382659592365374,0.6723588708256422,0.5629171718925325,0.3498080206900051
Temporal_Pole_Mid_R,0.4195325763524349,-0.015916916554349528,-0.3050722222724759,0.43721654760107337,0.3705642195191678,-0.2564719504884144,-0.1491232002395434,0.17499830936864708,0.10152652049116868,0.22499439932911003,0.20984306815553472,-0.009962374213343398,0.2217002909964744,0.0589764535321431,0.41984787631646764,0.14665562513486077,-0.38916523025883054,0.3187444623500549,0.21718447073764416,0.10814889524716462,0.07377909476087297,0.32655259513738943,0.1195383808133638,0.29846800040142796,0.5397327410917583,0.21840138222203112,0.6293801252165023,-0.2752931611953248,0.24675313044248592,-0.07785689038509812,0.17871156680981765,0.4403176005594381,0.2765573125111702,0.17493057510864043,0.20815740577230407,-0.2501756498977964,0.1956338542822113,-0.18185929361942116,0.3003160527856489,0.33187349364235724,-0.3392766511349325,-0.10967882809693681,0.39746735839239616,0.315394930040219,0.63302114384948,0.12086168203248887,0.036874229068816954,0.17573153349920764,0.11589544550446525,0.17602691490027766,0.16271885347425852,0.6244174502250839,0.03373756578735761,-0.1602248014359549,0.06755190469771039,-0.2728600603443675,0.011760859230927071,0.2695626406922575,0.06511537072831929,0.2747657120913829,1.0,-0.08835401117315078,0.6573620565737647,0.456091928234338,0.25932597653129114,-0.1696484432584513,0.10367808114071483,0.14639572551811406,0.22036322469796696,0.1337713356631359,-0.12694583681251628,0.08436908249504202,0.33153226003238767,-0.23216719741985026,0.004095029968365805,-0.15924695201418257,-0.44260572472619314,0.2799193657570343,0.318335499401768,0.2511084969538277,0.3362399834204901,-0.12814368990220007,-0.4358316513169857,0.22766631944038634,-0.2996413848498767,-0.007102515949885185,0.15335160131142475,0.6697679945838484,0.336750916665271,0.24762192750741713,0.1818981356676762,0.03739853407227119,0.21085062347385716,0.16460722764075011,-0.05961592127086507
Thal_PuI_R,0.34969430438377863,0.5400935011298332,0.117478294355989,0.08585402321096318,0.3457734693273041,0.2279225629681107,0.07443809515905009,0.37622038874262004,0.2423461588249196,0.37835996199974126,0.46380594931805136,0.35539853713641156,0.3172213858233801,0.33973444924155055,-0.34546350115232966,0.33717801141632125,-0.15171949162984152,0.2890919200100505,0.2782591075543658,0.7074661948789474,0.5707734731880021,0.5482312339364234,0.28778740551617443,0.24456770458462485,0.027298984674465634,0.658042994226877,-0.4370263835435566,0.10244878992876545,0.37171941252378665,0.8216507713207722,0.1101486027826223,0.4008711278267419,0.38601530412325635,0.6084992083532347,0.3421684431927818,0.40730876881787625,0.48892952886871227,0.5299078818711156,0.20588808605832995,0.4156333494522545,0.3920632629085652,0.7365430636662545,0.6063104318361265,0.19649790006728093,0.34410719742270635,0.2697392306293808,0.7222092986773553,0.04802477967419444,0.3292742303094837,0.1296718732352566,0.377405424367287,0.2737071089276481,0.6132002501377638,0.4148719213850801,0.38487232804433996,0.15373532146050137,0.23534071931040157,0.3374977378597113,0.43167252655261545,0.30165938929856756,-0.08835401117315078,1.0,-0.3992644684465168,0.4405795015176979,0.22818173212747575,0.1883478586461033,0.6292232436679964,0.006951164291912381,0.7968704347204401,0.2215243159481918,0.24527070730622316,0.4959153611313475,0.5457028003385355,0.4097545685169745,0.4191538297245521,0.23205022842049258,0.17281948407893524,0.36027636835223503,0.2608987360192848,0.4676001175906542,0.16920896639871366,0.41315143381768565,0.1756886874254629,0.525059613363758,0.24111972141819205,0.27948134899455324,0.39220588858978445,-0.21114495938251318,0.5583470287810497,0.6234890263094378,0.5183910373402489,0.8471433613943847,0.6609751164289054,0.3902270964954254,0.9373219636194727
Frontal_Med_Orb_R,0.20420448579076303,-0.27001348895310695,-0.12188089680981576,0.32168759879058545,0.12054189788272746,-0.49198772519268164,-0.2530777038346869,-0.014238824951326794,0.20342549947664879,-0.09757736533277679,0.21156374125528238,-0.10240873812713394,0.15422213475702834,-0.06480555241767978,0.5323475045988202,-0.02144521720504249,-0.2753291210033408,0.09046455429086667,0.09724249953542582,-0.25897564828339514,-0.2394405504116578,0.06673808000432513,-0.011347315078798218,0.18189364066079045,0.3155952701194396,-0.04787891441211648,0.6985570553812955,-0.25550833127616857,-0.1667349454349157,-0.30820657204719504,0.08698342490888351,0.14943356619364848,-0.0693252290056231,-0.11059611428713803,-0.1555490430358629,-0.4824255032822248,-0.14557979852150243,-0.266110128942688,0.12264908010846923,0.14981519391986203,-0.4628345564572928,-0.24316809670768252,0.040300855165922946,0.09176713891315472,0.4197035891889207,-0.08547558351563188,-0.19661608454386448,0.01877083914172437,-0.004994290640954354,0.06566601250111005,-0.059987738881226466,0.35741322733488795,-0.2840763137348487,-0.3214587678062434,0.10517573258332445,-0.5124979574823528,-0.07829458619436491,0.15947442211449134,-0.2566239474871216,0.13187846246438537,0.6573620565737647,-0.3992644684465168,1.0,0.11456634110306001,0.005965943310663961,-0.20844343896726533,-0.19304740986360408,-0.013868621075040066,-0.1660785713587688,0.04948335242098033,-0.12927514787975414,0.07289337308732392,-0.07145302537467688,-0.3397678699671712,-0.3278423683157587,-0.4526190114431196,-0.5881719933951478,0.2134374178537899,0.058641657456317796,0.02069607251961466,0.0848799128792153,-0.36833102339658896,-0.6494959443129403,-0.09201362212056047,-0.5747670225313105,-0.10854740894118015,0.1710679196795026,0.5851239926710258,0.036018066550053636,-0.0819969227709121,-0.12399260710117765,-0.2013414586388407,-0.09759746097491492,-0.04146596725754516,-0.3966617962096046
Thal_VA_L,0.6939225935044124,0.08155399173736923,-0.13577715212248298,0.6992308969049325,0.7627739175868904,0.41183850002356753,0.29767178878764794,0.4806651024156281,0.3351622552716947,0.6702303182907622,0.08840129265847749,0.3461041058794515,0.12123715205542059,0.1984002713115312,0.16625506728118736,0.44529169672811164,0.037327468949531185,0.469277095399764,0.2959773496729792,0.7036996038507156,0.5071065371305788,0.8272846057411511,0.365735246715968,0.7286166552640605,0.7567031349273653,0.7734156480089522,0.31018897886055014,0.08881845269114778,0.690429773338706,0.3211257633823567,0.22421790690190474,0.7463380932544328,0.5867477362539989,0.6712666512690217,0.6483450034889772,0.07567455341010658,0.7345874438022082,-0.08767680956824628,0.5069729078504486,0.4450575157832918,-0.0320936122922107,0.05679412666628917,0.8737635972357868,0.4897842628791011,0.6440810110348651,0.47948710338596234,0.46659424567438396,0.5639183731043369,0.32693603983437314,0.2042156222429292,0.5528002510331422,0.7375941935372441,0.5956821147615887,0.14607819107811845,-0.1048555023321685,0.2618868402765303,0.20002534376965198,0.31806793902967617,0.3226406235816669,0.7564775576996927,0.456091928234338,0.4405795015176979,0.11456634110306001,1.0,0.5206547281174442,0.02878283106282727,0.6930460370460573,0.549507479047726,0.6199903118306516,0.35274913054573953,0.3969421220447458,0.1626240094351447,0.7605306127291374,0.27491522970384225,0.6118039116823839,0.4658008563310427,0.19681125589025347,0.26060928150482243,0.5799157154137881,0.7566344656292108,0.7432558383698341,0.316027306035349,0.1756444570055739,0.7364284376840395,0.3035887398161398,0.027376893518830058,0.06603484090432764,0.28782364197846355,0.8757883584830202,0.6808952448093976,0.7128498245152282,0.544602062677429,0.6722234755912019,0.5764141416965827,0.456228089711798
Cerebellum_4_5_R,0.5890018086370612,0.11239729077027141,0.09977141806890172,0.47274811367539604,0.411813571445903,0.4655969932347874,0.21148486528919047,0.42278463271912414,0.2617705310472943,0.6967689052613159,0.10620039246547944,0.446005782818663,0.004059684872111881,0.6616081443979613,0.13090180847542449,0.7386666831888699,0.1746829005576218,0.6330474032409709,0.437451177716786,0.4430116751906346,0.7033233351955345,0.5560185953828991,0.6500222506314678,0.48099788036633373,0.5589091541575923,0.5208278767485948,0.271349535424719,0.32668607946963657,0.8207427987862952,0.2695851551264442,0.7168926010274294,0.6379497747352069,0.8572057083483736,0.6637414291260584,0.7166951968818521,0.040162046349325485,0.6436859949143691,-0.07611609587607786,0.4662763773120937,0.5098890632282334,0.1644045121453653,0.11576385648304652,0.5694681003250139,0.5835885793276345,0.5455160205829921,0.8249881463149381,0.37912704780651474,0.48242968906447875,0.49855935468863094,0.17399860789003224,0.7550852798865066,0.5963482840068397,0.6253408406408664,0.3279444191869422,-0.03058797297570835,0.3555957217454789,0.4491178197340941,0.5905799236289807,0.22954148693093326,0.5318401324100117,0.25932597653129114,0.22818173212747575,0.005965943310663961,0.5206547281174442,1.0,-0.1128725203298937,0.5939789657874184,0.2598104154759175,0.42486851959376554,0.7980262778068766,0.3308482637619101,0.31955308037858865,0.7376273625397576,0.46522519083903746,0.5906199456795264,0.5191679334508031,0.2812985899782686,0.4821981251577713,0.6949093045300381,0.46339565415676937,0.45369486464142894,0.5438751417234159,0.29680722918068914,0.7149582862441003,0.1865023533297564,0.2577982371226837,0.11052201868458528,0.19134008144639655,0.520662999491131,0.4203945145937928,0.716548856120011,0.33695946010284217,0.4081603944986015,0.726471432605815,0.31639767228594856
Raphe_D,0.07070071639640822,0.116552440323062,0.08733303842780463,-0.007528158560971108,0.12891982460654555,0.25430279169772846,0.17144998971278932,0.06505396722378161,0.24020520953250513,0.11052462556047041,-0.008192846099645943,0.03751509307967966,-0.08229406902248942,0.06585445835379657,-0.22294301430502186,-0.10436202317222863,0.23544910058564247,-0.19612281602719678,-0.12599313495413428,-0.019666528054181297,0.09878308779429641,0.06979587536071086,-0.05236442843415156,0.06855397248865612,-0.03891649327744211,0.07321000193050413,-0.18506419312885064,0.1209098746297222,0.04397720255215589,0.09514753620740625,-0.007988187945598886,-0.035115256353843896,-0.04406928784523409,0.10357813150287407,-0.018181949387653776,0.31168412156864944,0.08432863461208763,0.2079448654959827,-0.17633433253533976,-0.034142703285033264,0.2474045940456617,0.0687164491238702,0.008737312566968958,-0.027281035587009103,-0.15326546277346462,0.03236842064658821,0.09289630334094894,0.03343007696612607,0.015649948535276015,-0.21553785554842267,-0.01036202001059451,-0.1298079759626138,0.10927933393291435,0.2589644335796539,0.061420370487167184,0.19556659256871808,0.19743460738293386,-0.13541794931347514,0.2021126217091064,0.020861842811043665,-0.1696484432584513,0.1883478586461033,-0.20844343896726533,0.02878283106282727,-0.1128725203298937,1.0,0.14837560556205434,0.08820848861018805,0.06305978675112994,0.0023235966422369193,0.06241247740302678,-0.04224056091883259,-0.05323713473381289,0.1611717331267874,0.15567753138349957,0.18672145869243428,0.28758917003196804,-0.11529876301661302,-0.20691151039817082,0.06765920179714582,0.07966303134193958,0.2156587606606339,0.20117920200338654,0.06372763006461196,0.1695353715137854,0.16088948224149066,-0.03235668885729178,-0.15213309939290748,0.08343340282277262,0.08865886086633783,0.031355072107430604,0.15433301064202387,-0.026792695994468926,-0.004716550931306726,0.1308858213020523
Fusiform_L,0.6848726572697172,0.46107974182879813,0.3587707292876828,0.5634711911164754,0.636447782023988,0.6529658671907596,0.5016022588721412,0.5737844810352624,0.4234727781302155,0.8298425808985269,0.2035055880264202,0.49761189408174644,0.016762631827377524,0.5072298724755124,-0.1123467528891152,0.5082674178985153,0.24568239884372492,0.5654296142515145,0.44711676264154027,0.6789613943350069,0.7618208448655447,0.7825856645428936,0.42907770762745173,0.7184611516358063,0.5091204422206991,0.7908933660421148,-0.06701679303162464,0.491031367999428,0.7097221043484576,0.6124559342919947,0.3459813880095648,0.6840569066928551,0.5594733975333779,0.8492948372323543,0.6666250722491127,0.32058209533476495,0.7836417411482762,0.33778915546773397,0.36529347924145783,0.43132976102900217,0.45973020184737134,0.38512751374119036,0.7467096483758243,0.4740494885524827,0.47420535059531327,0.642252532999802,0.6392994524635508,0.4940879811977168,0.512809728389696,0.10811748972172286,0.6652237013793338,0.5787801797814497,0.8242437679472627,0.5527292169231613,0.16758385500563214,0.5111879963569014,0.4398986778373035,0.4033272826620678,0.3833996711255356,0.7010930128968316,0.10367808114071483,0.6292232436679964,-0.19304740986360408,0.6930460370460573,0.5939789657874184,0.14837560556205434,1.0,0.33478885260493363,0.6230858927426421,0.4796604204917517,0.5929853409905418,0.33099179156056296,0.8095847520872965,0.6698560414991815,0.7235004930384732,0.5967542501495493,0.490350540088254,0.3218993171455179,0.642630023464541,0.7496753248102771,0.5483079916151575,0.6768883332848884,0.45855300829659557,0.775519149778994,0.42109149483131975,0.3342925354009345,0.1857866013862283,-0.06711900864493114,0.7665200637514938,0.6986146960493097,0.8149943786169926,0.6947719060881872,0.6834093038032453,0.7082157326464041,0.6043812996510416
Thal_MGN_L,0.5674848283223252,-0.2867168992859012,-0.0006523737203913928,0.5525262676386808,0.6202060481862192,0.3841456390198356,0.5056459455776204,0.304370833812157,0.47003831891868253,0.4513174467519989,-0.12541876045742387,0.24025745947485194,-0.050488632102647854,-0.1412796013700627,0.29226220386017887,0.3542095308334136,0.43379267742461436,0.3029048720623384,0.21774050313682694,0.38208456634853466,0.18919449547714942,0.41664951708321335,0.2360184041796714,0.5518043742839907,0.4917978941470759,0.26022989054863216,0.3172974195041423,0.3110753949918655,0.43891901087391727,0.0764306968675325,-0.12234657271996201,0.4944937114603354,0.18479290359140813,0.3848081611811524,0.48076658088252366,-0.11869656483683573,0.6004374268820307,-0.45079125085361826,0.413237414305334,0.15017016580614434,-0.27040063534282055,-0.1566327506612413,0.3427174994201171,0.30050362971457845,0.1675258354691778,0.2462070060719285,0.09870670642671393,0.6283683375608465,0.15505842876132694,0.261199741162693,0.31707368193947255,0.4012459572082703,0.3041636674306705,-0.16291496767336436,-0.24877041649436085,0.2468451810765109,-0.12119685993746489,0.14904018451686207,0.35324850696364596,0.346782975777343,0.14639572551811406,0.006951164291912381,-0.013868621075040066,0.549507479047726,0.2598104154759175,0.08820848861018805,0.33478885260493363,1.0,0.07513061587743422,0.05071405374936627,0.5950570666439204,-0.05936574614125406,0.45630239340062817,0.14383268005963878,0.34187617137521165,0.3963833414885202,0.2569849745663178,0.08702098724015105,0.34696763595721364,0.49209092432098783,0.7852597277139183,0.02462442785816014,0.23745369292044297,0.43974465062676277,0.29588218765150404,-0.3473738858909004,-0.0035579882245744847,0.08998245391935791,0.4408436982120967,0.42210011091223687,0.31501398417449505,0.22763875458740937,0.20052187478711128,0.42375218516283775,0.0009365323020427127
Thal_MDm_L,0.4664886718865548,0.2951368440596557,-0.01992811597203647,0.36958204844132087,0.5470309867391205,0.24786923788041396,0.1054193039358595,0.3491062764552482,0.2308385145879053,0.45449108878486066,0.42553516054129453,0.4270113755009191,0.4149235990156348,0.27580454299929813,-0.06773327959468388,0.39074577771982727,-0.14421826329130835,0.49265539024296795,0.3707548829917218,0.8288175797702354,0.561243188980891,0.7677653524633363,0.3959762818658638,0.3961030746640274,0.3708878402244014,0.8417158250306273,-0.04785109973960444,0.05532154351106993,0.4886455057866843,0.7150413328924108,0.1998838927810966,0.5795898612188316,0.5068043349105225,0.6155904706726592,0.4623068043063453,0.12871495770156816,0.5427900400649986,0.2891933759322719,0.5417703207393016,0.6149856454878954,0.10284690352193192,0.6629745405144553,0.8352829232807147,0.27997442837191183,0.5949133730532811,0.35858386689937033,0.8809060917314954,0.27520962084847955,0.5783495087968157,0.2993812561161333,0.516177785887862,0.5029233344750879,0.6380689015993466,0.20810086237145847,0.292884375399599,0.13532055161949003,0.21475906413429563,0.4399350044758034,0.4035068772704377,0.5596839876767886,0.22036322469796696,0.7968704347204401,-0.1660785713587688,0.6199903118306516,0.42486851959376554,0.06305978675112994,0.6230858927426421,0.07513061587743422,1.0,0.2898355703476179,0.2258794046971378,0.4925583235696435,0.7226698921691034,0.4789742200883468,0.5685234371588311,0.29721666442246447,0.09310919206108743,0.4608398396615552,0.4647563906556376,0.608069492594572,0.4104757396503092,0.26132674851097326,0.10104088254141368,0.6443135818759315,0.19912539307957933,0.15535608873684245,0.3575850353035444,0.13648950717659936,0.7774284430614212,0.6910980160235104,0.6870005111234815,0.8500394314351675,0.8286348856503128,0.5297780657448492,0.8648620740652909
