,Thal_IL_L,N_Acc_L,Thal_PuM_L,Angular_L,Pallidum_L,Thal_MDl_R,Cerebellum_9_R,Thal_PuI_R,Insula_L,Thal_MGN_L,OFCmed_L,Vermis_10,Cuneus_L,OFClat_L,ACC_sub_L,Thal_LP_L,Fusiform_R,Lingual_R,Cingulate_Mid_L,Fusiform_L,Thal_PuA_R,SupraMarginal_R,Cuneus_R,Cerebellum_4_5_L,Vermis_7,Frontal_Inf_Tri_L,SN_pr_R,Caudate_L,Supp_Motor_Area_R,Pallidum_R,Rolandic_Oper_R,OFCpost_R,OFClat_R,Thal_LGN_R,Precentral_L,OFCmed_R,Cerebellum_7b_R,Thal_MGN_R,Paracentral_Lobule_R,Thal_PuM_R,Caudate_R,Frontal_Sup_Medial_L,Red_N_L,OFCant_L,Putamen_L,Cerebellum_Crus2_R,Thal_VL_R,Lingual_L,Cerebellum_8_L,Temporal_Pole_Mid_L,Frontal_Inf_Oper_L,Precentral_R,Thal_VPL_L,Rectus_R,Temporal_Pole_Sup_R,ParaHippocampal_L,Frontal_Inf_Orb_2_R,OFCpost_L,Postcentral_L,SN_pc_R
Lingual_L,0.42180912256883407,0.4188198364709214,0.4001984080979603,0.2736804260018918,0.4689241877206952,0.49256916224632324,0.8585381914372924,0.5707734731880021,0.7451367539504965,0.18919449547714942,0.17428429538339474,0.7486525746935291,0.47756628708289717,0.1018321695456396,-0.17075513221269642,0.18460605448416195,0.7879362061162465,0.8609734116084802,0.7413385935325354,0.7618208448655447,0.5807322178140915,0.5340415801107874,0.41668702601022795,0.7154353014289306,0.48681449051964965,0.539260739621852,0.5694318993082006,0.5681356104586501,0.6200108564607216,0.40253961869991334,0.662752952621568,0.4234187834385336,0.32175205756128605,0.42774149627158087,0.49040019102717197,0.005500660769243543,0.6095015700179948,0.3477462456672327,0.002673418896885353,0.5320415170524567,0.5556623577918253,0.4289261624836154,0.3664481733475999,0.035474402738091375,0.596638754181719,0.5433982100801661,0.5136013248475478,1.0,0.6617199339356244,-0.01740516338750745,0.6269393807965141,0.5898239719757638,0.5382135738602277,-0.07204478215294709,0.4955708899356868,0.6136310667962048,0.2862661052990628,0.4451692795974119,0.4805068022119875,0.48232368546787724
Cerebellum_8_L,0.20448316078117942,0.2177612947859963,0.014020159485352996,-0.10532965014886221,0.16691243368964115,0.034577434972065765,0.7549414615486825,0.23534071931040157,0.47032680692587536,-0.12119685993746489,-0.07261296140881905,0.528491153886062,0.12672760492165075,0.17657878811098893,-0.17743060705447847,0.034849304959166535,0.49749564390175066,0.5375090980486013,0.39625839255072115,0.4398986778373035,0.2061409855278511,0.12957611094838378,-0.023029298131282447,0.22484499958925733,0.7162321400617532,0.48844813829501005,0.09638714855378361,0.22266492199828,0.40524065074932614,0.11332373918926206,0.3337758006989429,0.18407539388148816,0.11367562712174542,0.1920249744404769,0.45646386750808166,-0.17406063036861144,0.8635940170856706,0.15587508099393535,-0.32473933842023167,0.05386712667323558,0.2426535040298927,0.5535591699666104,-0.03096873990356379,-0.04128797315959418,0.19814872361229613,0.8311132768635401,0.20156339932860526,0.6617199339356244,1.0,-0.3321671772347577,0.46747779562456654,0.35128110990769607,0.05532880818630011,-0.04686233131506178,0.26318804475738516,0.15881003685760983,0.12187483928252484,0.2915171368815259,0.30803137344915243,0.17269040794098237
Temporal_Pole_Mid_L,0.31474047651908976,0.23272746558920743,-0.024602196304586398,0.27919536158679914,0.5616499815060074,0.09251989205960949,-0.11448333876603198,-0.17481163823448406,0.01605884502701573,0.4202265611787334,0.3406689581643119,0.17313509840510385,0.3332529528425046,-0.04837408125632462,0.809630307118026,-0.06245801687267015,0.24858146157643887,-0.0020498037477551774,0.25559059459098776,0.10566966082948752,-0.08779713485353327,0.48315298163486986,0.3028750957227974,0.4110871696996183,-0.5477844672625177,-0.14591320195865384,0.31000763970194906,0.40207064158350825,-0.035349943417462476,0.6014280322178627,0.27418763499075666,0.3382145928267131,0.5309807603451857,0.4190117053451091,-0.2916516378039322,0.7696808914431114,-0.35826833117840357,0.38065475130001863,0.4418336373668379,0.08163058412425436,0.3894257346482414,-0.3915893173409266,0.5872913891244301,0.43214639696014784,0.5606179804970612,-0.46370428986417433,0.399519722889414,-0.01740516338750745,-0.3321671772347577,1.0,-0.0024779662163806992,0.0360320211791097,0.27487144261803836,0.585247587563648,0.5017596427231771,0.43541052185532875,0.5141555143522032,0.11982695663044515,0.03585933793214297,0.060264025877903304
Frontal_Inf_Oper_L,0.5169434029346432,0.308419173262088,0.1369487287740747,-0.09568157293660694,0.4876285697286705,0.4442992167216881,0.6888109308639432,0.4191538297245521,0.8578616684119951,0.34187617137521165,0.432986065791153,0.5924786294353679,0.17207572389824285,0.4589917463799206,-0.015161279178701591,0.25837671236574544,0.6803887277140527,0.5847857921125709,0.7213583332473797,0.7235004930384732,0.48775460310257374,0.36654122743441336,0.06990464907413257,0.6548205946526836,0.15309571927112275,0.9089195753586976,0.5220735841136221,0.6879637040360956,0.6646159908325612,0.3641691271595829,0.7664136631810307,0.47110813725876094,0.5205766264308179,0.4992346917522598,0.7759679589093536,-0.02402064136922406,0.35471274234386246,0.4787768558550778,-0.12113034371096769,0.3363034207518499,0.7168521360593549,0.6940858320134403,0.5487317355252826,0.42204175726510124,0.53499444091691,0.3402070627262025,0.6976827814144455,0.6269393807965141,0.46747779562456654,-0.0024779662163806992,1.0,0.6496625923037604,0.6135912489994295,0.024010703877872568,0.5579984817054852,0.6676518860728025,0.45883745198018916,0.4927990500547415,0.7111918402859552,0.34026142680668087
Precentral_R,0.18249292359330566,0.3643101441275351,0.48027166938740107,0.34867197528008376,0.3666013919733197,0.3473651229262461,0.5187736113811595,0.4097545685169745,0.6737992026405557,0.14383268005963878,0.2712246098741465,0.36118546339126717,0.3889512930377433,0.509905682753135,-0.07928787949554127,0.25705122909403333,0.4301916438843671,0.6656129084554192,0.7032425881164164,0.6698560414991815,0.4576479931634407,0.5512702840202051,0.5014771282553119,0.5648652332033552,0.1579141513989272,0.5655824442126142,0.4715706399302317,0.47035812797743176,0.8303904415445581,0.3351429264052719,0.49499971708419194,0.22342300481737468,0.4698770554714296,0.4508178015225459,0.749910920020227,0.051912308658075834,0.2246196417912668,0.13953563035701952,0.13863388095057713,0.5934206031672499,0.5672445961000048,0.43772407863749613,0.41890389042188636,0.2837792927249103,0.46243490897965267,0.2167793425020118,0.5151416850265579,0.5898239719757638,0.35128110990769607,0.0360320211791097,0.6496625923037604,1.0,0.4492240428476437,-0.1844493309338883,0.2735359393319959,0.4802210208772306,0.30034766949009767,0.3146076747071511,0.6209513072776505,0.3506215870077095
Thal_VPL_L,0.5944461995960385,0.451169464577204,0.39076498719507596,0.32806428535902515,0.5493200043342752,0.7089023844341906,0.4562683198159503,0.5995529536296594,0.6707199642630793,0.6811129388260928,0.35157372586381447,0.4211657017240371,0.3483241050362229,0.21513294520964057,0.022336461698730076,0.19552697135950306,0.5649324250221257,0.4434891408567904,0.5856140831906416,0.6403880157216274,0.6102020476251974,0.5301590452445881,0.34850773983553374,0.7272015873687678,-0.1912681621507313,0.4902020000794866,0.7566822477650275,0.7063034675066607,0.5080551286057583,0.4840623398607709,0.634413932369813,0.3768956876831076,0.5031452921738071,0.526001116820778,0.45416459273472476,0.15861478502263135,0.05140062304856462,0.4953913039363572,0.26747559546724,0.6035029152439932,0.6989803147483029,0.23438054580301199,0.7443505160845121,0.22967943292324797,0.6473051397037345,-0.01848852091014501,0.7152268222597645,0.5382135738602277,0.05532880818630011,0.27487144261803836,0.6135912489994295,0.4492240428476437,1.0,0.017597268051150063,0.5470749084851141,0.8675208554987341,0.40213953600938473,0.4381807503580135,0.5951473200670906,0.5256674324153979
Rectus_R,0.27780635522735647,0.13103752659363996,-0.159128310741721,0.05166785223646118,0.3202079926642927,-0.007620063034051134,-0.11103426841574415,-0.21114495938251318,0.005358355061852213,0.08998245391935791,0.1147119327513585,0.13558319710564232,0.2321834636132971,-0.30398768212570193,0.6473223551577452,-0.15709902496235253,0.12951065153428304,-0.17863867428630828,0.13282096978106284,-0.06711900864493114,-0.1285414128221144,0.34080662877283435,0.04036510529594184,0.16126295128257956,-0.2600229621015679,-0.11549906891185747,0.16153081842658765,0.2847226892352408,-0.16264456375217876,0.33593522813772786,0.1862449106534765,0.35216234005592795,0.20711421292512777,0.10869398695326227,-0.2202418951902803,0.3900254834584449,-0.14256877811101656,0.24592689486147146,0.30390123688778026,-0.11938268918216541,0.21109896534681885,-0.3088484342852943,0.25222794654518654,0.1892273453629008,0.3534749156483878,-0.22209742861102544,0.21685638485086003,-0.07204478215294709,-0.04686233131506178,0.585247587563648,0.024010703877872568,-0.1844493309338883,0.017597268051150063,1.0,0.49903713921599413,0.16904692793340959,0.35212171478821935,0.14230606730353362,0.07138282884718382,-0.29498178936185304
Temporal_Pole_Sup_R,0.6402805590678878,0.4851496615465911,0.08257639466074301,0.2135667965970377,0.680597153800095,0.3286469324519009,0.47928156951536716,0.2737071089276481,0.6513035247163277,0.4012459572082703,0.2810665846124907,0.578488611706332,0.49528438169161626,0.011034471809603055,0.45142374316201533,-0.04924906252301556,0.6537418746795192,0.443520649427309,0.6593117517741578,0.5787801797814497,0.3173844878760918,0.5434787075662386,0.2649973289664784,0.7062643881535208,-0.020050452760249842,0.37937210957497164,0.6203099802849741,0.7394787308487534,0.36590750954997775,0.6702495549341277,0.7490772081756388,0.6750022308149608,0.5588667658442343,0.6180855178245145,0.23181418282862082,0.39572953603987077,0.19994303798977744,0.5708250264261119,0.15510432700703952,0.29735800862147815,0.7255779615258828,0.10125133772517816,0.6421662573280199,0.2584748677686712,0.7943536936153069,0.13705181547326398,0.6968171515404368,0.4955708899356868,0.26318804475738516,0.5017596427231771,0.5579984817054852,0.2735359393319959,0.5470749084851141,0.49903713921599413,1.0,0.7140620238622641,0.6399119106377025,0.6008301502996177,0.4964464862701325,0.2083285093293799
ParaHippocampal_L,0.7238314039691273,0.5545708097299773,0.33673419470954025,0.2989767882842551,0.6815732100001579,0.647261829229473,0.5561099744959581,0.5317893627295754,0.7449639770399781,0.6670355782946016,0.43347021369201943,0.5856137801585101,0.4394602697445517,0.1812872838253484,0.2250388342651182,0.18289751853191993,0.7073529716607577,0.533874080136865,0.6613494605939042,0.7575786261389854,0.5733584142454059,0.5889148925934982,0.3631058997545176,0.8653148657796419,-0.14342198773172563,0.5083564747951194,0.8069074809479482,0.8367116434612158,0.4805374793705665,0.6711488385073894,0.7236012208252961,0.5094538630270697,0.6031088894842965,0.703643900346186,0.3606790949330816,0.32165348039652364,0.12614087480473746,0.6463314681189554,0.22408182323093512,0.5503862542748169,0.8487326001900992,0.26810395139249055,0.8166611170455392,0.3306433140282135,0.8084057258173039,0.06948215850374813,0.8404102553195596,0.6136310667962048,0.15881003685760983,0.43541052185532875,0.6676518860728025,0.4802210208772306,0.8675208554987341,0.16904692793340959,0.7140620238622641,1.0,0.6673062224951176,0.556820135710321,0.5224553792259415,0.5372892441042124
Frontal_Inf_Orb_2_R,0.5284300230618311,0.5018895982278768,-0.05824110707490177,0.04069850298388488,0.634114965824327,0.12976155618360086,0.32357558390694857,0.030917994112032547,0.5329844228535973,0.5008989769040856,0.43696960344500163,0.3994664181969009,0.21603973857245423,0.23769486992816527,0.46979432187474834,-0.004831179119562744,0.491208990494422,0.3306331660248129,0.41563902999398067,0.5096289400018478,0.07231169285298847,0.3261408730858192,0.07708842522045967,0.5915769494530533,-0.16569146256157355,0.36488024382852974,0.5318031790005961,0.5635494161228022,0.2971549508499698,0.6968753278004202,0.5437197941902425,0.5895789367217535,0.6851414019076175,0.6706854442074839,0.17271115445009486,0.5290974522669357,0.04162908754580289,0.5183542595279343,0.03765072225420022,0.13161058239615622,0.6267498798817748,0.22515361052601823,0.6484963691216311,0.41429362904825906,0.6777984936608219,0.05369166488888137,0.6033715836254391,0.2862661052990628,0.12187483928252484,0.5141555143522032,0.45883745198018916,0.30034766949009767,0.40213953600938473,0.35212171478821935,0.6399119106377025,0.6673062224951176,1.0,0.614567013298515,0.2814552403298132,0.22973484248307094
OFCpost_L,0.4302183239677665,0.42345490356541077,0.15081535363343632,0.09191818815736841,0.43620467216908704,0.28292151986746344,0.5492652794306343,0.37622038874262004,0.6970962443437894,0.304370833812157,0.38525507322714575,0.5098107677588336,0.2677211526695761,0.107603379905418,0.03113681794284722,0.07678487644222118,0.521557500477927,0.43560084708802366,0.440884117099956,0.5737844810352624,0.3581320066122489,0.2834648533680237,0.14500518456784053,0.5323057041165553,0.15193654332593862,0.40595275628063066,0.5341548135274193,0.48912184163140354,0.3819106387736568,0.44247243055206775,0.5517709069830152,0.8226519436285231,0.47308382118373965,0.4708076763955743,0.3300240835427069,0.17378228441938204,0.23028991026922346,0.34562759668695425,0.01625170012015298,0.36190032248456117,0.5169333558041215,0.27759555680492365,0.3797045864844541,0.1422404055359049,0.6090174000936284,0.2881537230037647,0.5014201174132241,0.4451692795974119,0.2915171368815259,0.11982695663044515,0.4927990500547415,0.3146076747071511,0.4381807503580135,0.14230606730353362,0.6008301502996177,0.556820135710321,0.614567013298515,1.0,0.32236935622069923,0.287091028899738
Postcentral_L,0.16486976249412777,0.30080045706989994,0.3251303260122522,0.3639360315714471,0.307937829057819,0.38716851543268194,0.42146461455970285,0.35539853713641156,0.6822560472176331,0.24025745947485194,0.29630578511796885,0.3800372154987333,0.4106390795703909,0.3897793178182775,0.06286448287563218,0.13449517990260285,0.34064263800910644,0.3928010355379156,0.7410805965135736,0.49761189408174644,0.388317492833687,0.6040891391043741,0.41198410645523914,0.4392843091012003,0.09747338148743663,0.5924571161461316,0.48142956748007304,0.4847723523895892,0.7416727089772412,0.23103587582401136,0.5878595660643362,0.3355320617850518,0.4465298194703331,0.2700060759421251,0.7750042148932578,-0.010896034932755882,0.15729753910614835,0.09403324015885588,0.22041182932341896,0.4329170504047922,0.5258321572975757,0.28952404738086057,0.42148941443365634,0.20813207569594522,0.38990354140589234,0.022241127237758843,0.4615749091908252,0.4805068022119875,0.30803137344915243,0.03585933793214297,0.7111918402859552,0.6209513072776505,0.5951473200670906,0.07138282884718382,0.4964464862701325,0.5224553792259415,0.2814552403298132,0.32236935622069923,1.0,0.1785395933049932
SN_pc_R,0.3972306337039753,0.3920450838610275,0.3585800435082244,0.24806264633873149,0.2876006090425757,0.5102468693043782,0.46985277435689615,0.5471092140977275,0.40502162708286654,0.28845242591973397,0.19140078637003025,0.47157669327651847,0.2547241009845172,0.11248696031417638,-0.16290885759485363,0.23692022893067446,0.4549057024194516,0.4638390939000203,0.4018729810714611,0.4720114207983457,0.5391192100919804,0.28586440985363626,0.321394221843417,0.5315953967026227,0.06532264870451648,0.2648276265274227,0.44681397243444776,0.41967862764690966,0.3432787570409101,0.3764517229710946,0.31798577270273803,0.15801819997886424,0.20372139918119608,0.41122125986821195,0.22776843857028875,0.09467563885945537,0.22377117377452962,0.4365102737284679,0.09431449831435709,0.4185255639601788,0.45326628652846085,0.18957356228351316,0.3903836371857425,-0.08210078229848253,0.4439910954962586,0.21801672264753152,0.4701538277858643,0.48232368546787724,0.17269040794098237,0.060264025877903304,0.34026142680668087,0.3506215870077095,0.5256674324153979,-0.29498178936185304,0.2083285093293799,0.5372892441042124,0.22973484248307094,0.287091028899738,0.1785395933049932,1.0
