,ACC_sub_L,Frontal_Med_Orb_R,Fusiform_R,Pallidum_L,N_Acc_L,Olfactory_R,Frontal_Sup_2_R,Thal_IL_R,Pallidum_R,ACC_pre_R,Cerebellum_9_L,Cuneus_R,Temporal_Pole_Mid_L,Precuneus_R,Insula_R,Thal_VA_R,Vermis_6,ParaHippocampal_L,Lingual_R,Thal_VL_L,ACC_pre_L,Thal_PuA_L,SN_pc_R,Thal_PuA_R,Cerebellum_Crus2_R,Postcentral_L,Amygdala_R,SupraMarginal_L,Occipital_Inf_R,OFCant_R,ACC_sup_R,Fusiform_L,Temporal_Mid_L,Paracentral_Lobule_R,Cingulate_Post_R,Insula_L,Thal_AV_R,Parietal_Inf_L,Frontal_Inf_Orb_2_R,Temporal_Pole_Mid_R,Temporal_Sup_R,Thal_PuL_L,Cuneus_L,OFCant_L,Cerebellum_3_R,Cerebellum_10_R,Parietal_Inf_R,Thal_PuI_L,Temporal_Sup_L,SN_pr_R,Thal_LGN_R,Occipital_Inf_L,Frontal_Inf_Orb_2_L,Red_N_L,SN_pc_L,LC_L,Vermis_3,Angular_L,Cerebellum_8_R,Paracentral_Lobule_L,Precuneus_L,Frontal_Sup_2_L,Vermis_9,Rectus_R,Cerebellum_Crus1_R,Frontal_Sup_Medial_R,Vermis_10,Temporal_Pole_Sup_R,Angular_R,Thal_VPL_L
Thal_LGN_R,0.33471503512624773,0.18189364066079045,0.600023839751009,0.7004553503226475,0.6603424982048522,0.4958648419506213,0.27238840823320737,0.9080677038229725,0.749736281109598,0.3267143711792361,0.5126107926913979,0.1549419089402997,0.4190117053451091,0.29919132157445955,0.5299666060392709,0.7264984541184297,0.3538926297859077,0.703643900346186,0.5346514447967432,0.7142178631803213,0.3010081360285695,0.5710311995878399,0.41122125986821195,0.2639107120650123,0.20294987743371115,0.2700060759421251,0.6739795021256679,0.12872561080310094,0.07337662993908627,0.5174634067294966,0.48999068935902546,0.7184611516358063,0.6369614277468643,-0.029781342477823575,0.384271609467507,0.5379624706741762,0.46692994300363955,0.029040686096666254,0.6706854442074839,0.29846800040142796,0.636217907644623,0.12528426379618185,0.24419347583455137,0.27584287005647296,0.47126928063699297,0.4497163407033591,0.056855130307187265,0.4934902563774492,0.6061289378374797,0.5829586599893392,1.0,-0.055205553690971035,0.7181150348286293,0.7244948571486876,0.624202285245488,0.32772547899807786,0.5123811354063548,0.10957412652548587,0.37609829779246934,-0.04882094271795358,0.26478240242999423,0.27121286977211434,0.3527689365988173,0.10869398695326227,0.027132668471521963,0.23506372854271496,0.387669629181626,0.6180855178245145,0.1833900711257538,0.526001116820778
Occipital_Inf_L,-0.5308219341052347,-0.27001348895310695,0.22172984461927708,-0.059589386660462484,0.08217152842087165,-0.06164804847848463,0.3361400855110351,0.03448865631241449,-0.09745484792531899,0.12127581003572427,0.23714366286777547,0.06933972845592179,-0.5415448757096167,0.03558781984026767,0.20190264919715947,0.0012057692968602094,0.7171346232205946,0.10417277211965652,0.41687615273459133,0.15953434623559254,0.15239150001166937,0.10961511570736215,0.16665497335716875,0.4281426891094153,0.5857140593169236,0.2192899999943968,0.16569712352185603,0.0888446624723598,0.7239571644807323,-0.010986553965477224,0.08543444151577816,0.46107974182879813,0.39225727361009927,-0.19216011224733107,0.09069865266068922,0.4268932646161129,0.04467216684464608,0.1317945992139892,-0.08908773900133364,-0.015916916554349528,0.29378149464810055,0.1723590426078269,0.07335342585401573,-0.37755794536082093,0.18736038896912732,0.2361696847526057,-0.1482492298074312,0.18322039281200792,0.24512309738835206,0.18898708565665504,-0.055205553690971035,1.0,-0.09029997652456247,-0.22425353794722605,-0.35629411438808495,0.14380604902771804,0.10356083467439234,0.03772913912568396,0.5504960027971031,-0.02440506468157986,0.10557739032453274,0.32431569893246953,0.22687629146322977,-0.22282351342397552,0.6870223061023559,0.31724762519331573,0.27454397794077323,0.11120354075797594,0.030849048440041354,0.08753318673965307
Frontal_Inf_Orb_2_L,0.5459651884957231,0.32168759879058545,0.5034322532225283,0.687938070076544,0.5645318389767504,0.5700614959090358,0.18432625175981335,0.6181867452049886,0.6951754459480991,0.30229323490965065,0.40856368205520804,0.08607074862897673,0.5432144864742385,0.3013335094927318,0.7237011947932239,0.6298022834702067,0.12368855629589375,0.7104797949707448,0.2870315430232584,0.5937762515386052,0.2308479340587689,0.49470998698066665,0.19292773225732088,0.12478308869616038,0.023996140887943888,0.3763840091856647,0.46025460335564006,0.13968613723770845,-0.15690924100874418,0.4653758848716606,0.5812170011668347,0.5634711911164754,0.5627886422469257,0.06210743762963741,0.36697380942740687,0.5563731666137378,0.15984107512614626,0.11068587989612862,0.9057219047495074,0.43721654760107337,0.6313626521476359,0.12881392047614362,0.20971949759241004,0.4548099894025236,0.42133948441022195,0.36216141288875975,0.17305652313160286,0.5124421781396075,0.6094497728674128,0.5517742041170733,0.7181150348286293,-0.09029997652456247,1.0,0.7139007648223452,0.643669143208542,0.38729250030841417,0.569123930071516,0.02712194048698019,0.22029622845612784,0.030763302925475588,0.24320023811298427,0.18522702270957733,0.3064192103479054,0.448596205828004,-0.07404061652059792,0.15909726238528832,0.3778801095457729,0.6910857754267566,0.18021660476587492,0.4689838542250877
Red_N_L,0.43449844125004977,0.0848799128792153,0.5815810097072626,0.766227456724598,0.5082977140261963,0.43598975988914684,0.2229031208775339,0.6728339458579572,0.743345225079788,0.20154030556033234,0.37500053494397745,0.18787408877092954,0.5872913891244301,0.412773133731961,0.5461302188770595,0.7413115800865047,0.06627477503788975,0.8166611170455392,0.36003471485213845,0.7561390360804401,0.21212515730043877,0.5560870054628086,0.3903836371857425,0.21318031871383863,-0.11971978330646471,0.42148941443365634,0.4841559410706295,0.16525770478567275,-0.264007712488726,0.4653693607333595,0.4617334873181196,0.5483079916151575,0.588864871959448,0.1443871003300426,0.4608252817666089,0.5300175371178237,0.2345290965714663,0.10429046741580976,0.6484963691216311,0.3362399834204901,0.634683511031859,0.3215101239750306,0.2726250364953542,0.5377975967425949,0.4261337318455491,0.4626241717579971,0.15395765973073272,0.5440341132995812,0.6692120053094657,0.7101584080590225,0.7244948571486876,-0.22425353794722605,0.7139007648223452,1.0,0.77004802112233,0.45364688683889,0.5990014550407483,0.16770969195130325,0.1516408566336802,0.07433543649643566,0.34163929219904543,0.22502705797441,0.1949561657133342,0.25222794654518654,-0.26362538397516383,0.17141086671749298,0.3902904987649374,0.6421662573280199,0.28093926319346096,0.7443505160845121
SN_pc_L,0.4437480762555385,0.01877083914172437,0.49189136425733476,0.7015011949955967,0.43841058533307853,0.34958647777771146,0.2333749161239289,0.563950391474209,0.6634779531680616,0.2665233894961234,0.4022737710780276,0.2364422064451319,0.5961910682175133,0.38218770953639,0.4472061548734042,0.5571856364641803,-0.023360929555831318,0.641450414974012,0.3460020126964865,0.5565852594082402,0.2737408600662309,0.46781281513209316,0.21179006344557216,0.13113372193409215,-0.15056817172935857,0.3818610116527188,0.4378637829665809,0.15157943419560305,-0.20011955830843398,0.4761623465014738,0.37791827647388465,0.4940879811977168,0.4769544050015849,0.2014852729642675,0.41913747490188036,0.42127917019801653,0.2652265555779209,0.07229997919513566,0.5816593098637973,0.17573153349920764,0.5108484445246138,0.27296939121050695,0.22515021027631665,0.5849332412782471,0.41751562056452357,0.44044019378146665,0.17806606699515934,0.4445377722092635,0.5600738914385825,0.5138514987247573,0.624202285245488,-0.35629411438808495,0.643669143208542,0.77004802112233,1.0,0.37774622009128134,0.5900717989506437,0.14434622095495767,0.09975601197588084,0.1261437830119255,0.3153347529101598,0.22474695685779547,0.23812727867267916,0.21724557542822476,-0.2878254547711593,0.20846604508320546,0.29165655850636224,0.4745591289946966,0.24758513338627433,0.5500502397233795
LC_L,0.15213268016792478,0.09724249953542582,0.33735184147056624,0.39060491832170935,0.3519353235628815,0.21161320211694754,0.07752174369135896,0.3206660534887752,0.48435803235487834,-0.010253640878522163,0.30318000435392717,0.42494980060539805,0.30099823332256875,0.445380135035189,0.461537709990015,0.35119619492792,0.2363454367761322,0.5372578235085835,0.44342368019775247,0.4351384825994163,0.0156379814944152,0.45408666859634006,0.33199938629291015,0.310796450766919,-0.06339778892645795,0.3927920883332083,0.38528887513913707,0.40605644733072743,-0.03266762785699857,0.1819671615163572,0.39695088557081887,0.44711676264154027,0.4704009123638018,0.262616852436577,0.46331964861241154,0.5049054760300737,0.2612378510515816,0.2904944379510719,0.4831250932867368,0.21718447073764416,0.4737541440931062,0.29311088914158084,0.42490313542630964,0.14301554154109836,0.4791362050969559,0.43439961317652853,0.3962018351690926,0.3646100705792953,0.4352557606112647,0.5237103834280337,0.32772547899807786,0.14380604902771804,0.38729250030841417,0.45364688683889,0.37774622009128134,1.0,0.5720860926894686,0.3619796117418446,0.08101761750199617,0.2762152268754358,0.4022467717984452,0.021043088633415773,0.25699006351828524,0.07505475345377466,0.004447699143846861,0.0018030720641303071,0.3503951712077409,0.4201501982202287,0.35109367944590236,0.42754482602818494
Vermis_3,0.3339488782371357,0.058641657456317796,0.6039102431032535,0.6725622173831457,0.3255380965625294,0.3651556725036404,0.28491325847201865,0.5128107102148506,0.6403401813131168,0.18693629951055288,0.4876282954653487,0.3328385700104094,0.4450106293300152,0.5767978680277945,0.5726075997881362,0.5322818619700419,0.28994027813629636,0.6470896722744266,0.6182161167681703,0.584004169263857,0.1686789233035698,0.5679622431169974,0.2632373951677418,0.33577806246655995,0.007970075598452114,0.5269105971213027,0.437312845884984,0.30117921186851393,-0.027407647275359475,0.24562994659283405,0.638900338138033,0.642630023464541,0.629710287926067,0.1546334752363072,0.6539799338595585,0.6329440990102864,0.11863683262838005,0.2969952202891671,0.5553786605666339,0.318335499401768,0.6552642915155803,0.30734777429169535,0.45095295390237283,0.3156854412426985,0.6917264319702429,0.4943486975469078,0.2651383436714683,0.5615243198322571,0.682806805976761,0.5562339354993665,0.5123811354063548,0.10356083467439234,0.569123930071516,0.5990014550407483,0.5900717989506437,0.5720860926894686,1.0,0.17952215521606743,0.2698648637284536,0.1414518694370008,0.5535351748507817,0.22724430575049823,0.42403223640291926,0.25116949154393603,-0.013300482670918067,0.2356377042588385,0.55651256467182,0.6716435352868942,0.3002230736622622,0.5277279844821653
Angular_L,0.08018632002000357,0.1710679196795026,-0.02012206362037846,0.09697977209353867,0.3190791132518749,0.10275716318275263,-0.353865177004775,0.19788777724242118,0.21699280553656447,-0.45366947137506025,0.06692617241308711,0.9055835310645141,0.27919536158679914,0.6857112761702053,0.15503526395929623,0.24051131875978068,0.11062792710259611,0.2989767882842551,0.20309749213125472,0.33899550745915047,-0.4741914956369198,0.37668677464355554,0.24806264633873149,0.3932851970899761,-0.2428979020364054,0.3639360315714471,0.33502029110277426,0.8207930706525988,-0.18958144433519303,-0.1061038516413472,0.355482092628736,0.1857866013862283,0.3424277617656217,0.6794969807214403,0.39244482815401444,0.18231357818391755,0.442058165422355,0.6665346935690866,0.04069850298388488,0.15335160131142475,0.2667138944821474,0.15834333158338162,0.7403031394033601,-0.25810932342765175,0.12167837118294941,0.3829065392145422,0.696477254460813,0.2046564252524529,0.28311328199872204,0.4156429612561998,0.10957412652548587,0.03772913912568396,0.02712194048698019,0.16770969195130325,0.14434622095495767,0.3619796117418446,0.17952215521606743,1.0,-0.13603610044658318,0.5772781095488452,0.728551618081291,-0.4186826771596793,0.14863429123887287,0.05166785223646118,-0.062370588887938665,-0.48008753080439237,0.09765058323686253,0.2135667965970377,0.8773722016547353,0.32806428535902515
Cerebellum_8_R,-0.28775917788239525,-0.31417986936952114,0.6990250939166052,0.29809706102788236,0.3246412709493059,0.032451626588260354,0.6365750086739345,0.3924783154921659,0.22843798292512787,0.40833223902597776,0.7740596324609311,-0.028019588201869696,-0.3066127631317542,0.1910923478112493,0.3523906308324576,0.30560948135195154,0.7772243743735263,0.3794480911367385,0.7111147709267416,0.38082905858107696,0.4593545372153829,0.20466142718582253,0.36719550110419225,0.36624594185866205,0.8681640559308257,0.2938180147940385,0.3739381480732325,-0.08608821002798117,0.7200359743219042,0.3312644609410776,0.164702468295047,0.6291239373633659,0.6025500492760538,-0.3672892984930689,0.39603683267208284,0.6209929168933999,0.1541883086736624,-0.05235666741502476,0.227222317261593,-0.06600634192108873,0.5252492616876507,0.24628639113841144,0.14202361120616425,0.021831005652168074,0.5492497543326941,0.5877822037236877,-0.2427345621976497,0.34675632485322944,0.5465045452731736,0.27350487659398404,0.37609829779246934,0.5504960027971031,0.22029622845612784,0.1516408566336802,0.09975601197588084,0.08101761750199617,0.2698648637284536,-0.13603610044658318,1.0,-0.2736783253727812,0.2132148450667302,0.6074395679605351,0.5594364392545581,-0.20743654138955217,0.7765258219881551,0.6271250769229257,0.5884742347586425,0.3375590172141941,-0.03539347219347503,0.292663997664224
Paracentral_Lobule_L,0.16363184435673836,0.26846019206135224,-0.14476316975488843,0.04975409835552686,0.048355854022955266,0.003926247733077335,-0.3619295579926349,-0.061419020983624784,0.08627868141241306,-0.4006584106577482,-0.05726972538873646,0.5385453151550245,0.2543964626788434,0.38890406707763087,0.05166570705732864,0.11065849408926795,-0.06820913278815827,0.0810521613923384,-0.04541021222348394,0.11372533468827721,-0.45293445437519436,0.2561077735033256,-0.036908030397088204,0.1314306562099825,-0.2514597916915864,0.2817668883628247,0.020739372028022323,0.5714393264766306,-0.2391584786060129,-0.27092473092684116,0.3250055718111679,0.01424315717269853,0.09154804500246808,0.6763119292674938,0.15920866446877224,0.02968329896625865,0.08703179281629923,0.6252627394946288,-0.013649564350291639,0.23738457004875702,0.12089404518969382,0.023818194439712656,0.4365555568019029,-0.09793416542880909,-0.013857549457589153,0.11500207921857576,0.44625244337864794,0.0675540553137333,0.08211071949273292,0.24482854864339473,-0.04882094271795358,-0.02440506468157986,0.030763302925475588,0.07433543649643566,0.1261437830119255,0.2762152268754358,0.1414518694370008,0.5772781095488452,-0.2736783253727812,1.0,0.44848923160454524,-0.39368577595303555,0.04901292750701878,0.24816004071659564,-0.028105315605665107,-0.44743897867265103,-0.014395886870998858,0.15751857330401225,0.5950187261664506,0.07280124207565049
Precuneus_L,0.2133266038486055,0.15947442211449134,0.42435317381631915,0.4149483495985978,0.33346359008206955,0.16456680009533328,-0.06430554480024862,0.3097201479896203,0.4410823954118373,-0.2685509979908934,0.45777389143081126,0.8068007472307093,0.3626835112277617,0.9564199548263222,0.35883303553125767,0.48456664086233975,0.3625724150776302,0.49558286993714357,0.5348686197085845,0.4869941829255238,-0.28371259077178723,0.4183804646988964,0.2757751489138189,0.3975406353583315,-0.03847830231346122,0.5524593282336632,0.3704046232935111,0.6693112554639435,-0.07302943897659071,-0.03255266041780145,0.5611374091687514,0.4033272826620678,0.6051117437318678,0.5101185955796461,0.8175755901468843,0.45078798168936307,0.21774031894665913,0.6879641195144292,0.2320906680434295,0.2695626406922575,0.5403021729336142,0.27426186347543074,0.900769059620125,-0.04971175815581731,0.6119658110117566,0.6608846223771975,0.6048256676642461,0.3610570174095127,0.6119018881812663,0.49616263549795747,0.26478240242999423,0.10557739032453274,0.24320023811298427,0.34163929219904543,0.3153347529101598,0.4022467717984452,0.5535351748507817,0.728551618081291,0.2132148450667302,0.44848923160454524,1.0,-0.14622844701875054,0.49782452580885167,0.23523386828744017,0.10530273074953067,-0.179004578829244,0.5232694610321217,0.5398825547609379,0.8166361788752733,0.43293111020571834
Frontal_Sup_2_L,-0.365131870774127,-0.5881719933951478,0.408734855003032,0.2019787922561395,0.1357204295840283,-0.06318509490801567,0.973509260239488,0.25288834797601084,0.04337786601355554,0.583415517314892,0.44251426589919696,-0.29996875579639515,-0.44567372853305764,-0.05361152266904455,0.19589774807753915,0.017146896309333786,0.45323604523778,0.23539327761600742,0.4670299112276403,0.22605391775057523,0.698351715700623,0.11975201225628582,0.19846762639416587,0.155447525346872,0.4681197744874855,0.4138651006692418,0.3438833768681541,-0.20703643307425149,0.5670983396958339,0.5662938593032841,-0.20489564616796177,0.490350540088254,0.4024296043955857,-0.5127912153681757,0.1424560232187878,0.5267910374980292,0.2589833497901498,-0.28056799199681565,0.14882361027602717,-0.44260572472619314,0.26163552397377565,0.15950993370525718,-0.2608105268384596,0.31640962661582506,0.2909116569682209,0.22030813238494254,-0.3922958227913852,0.26794870033251067,0.4044014034098229,0.12816887793859844,0.27121286977211434,0.32431569893246953,0.18522702270957733,0.22502705797441,0.22474695685779547,0.021043088633415773,0.22724430575049823,-0.4186826771596793,0.6074395679605351,-0.39368577595303555,-0.14622844701875054,1.0,0.2892827200090283,-0.4055800236093423,0.33209944837110456,0.9420375316842287,0.2612777963967063,0.022898042018893658,-0.32874580102656736,0.2848951514144271
Vermis_9,0.10785258678933314,0.04948335242098033,0.5833380937556594,0.33952023053212205,0.2621114107734905,0.07110267893913513,0.3161939691306285,0.3230057011992205,0.29429786798629765,0.09274086052551755,0.8317672518181347,0.28276300168009794,0.04249336159977255,0.4858278055114951,0.3808580852152225,0.2993574856580396,0.6544977271404739,0.3706985562320887,0.6093401748694875,0.3165317466160449,0.10832891814812988,0.2559315032975318,0.3109978314453488,0.23731447042358472,0.4113260639606972,0.43370528492240973,0.31676072660451565,0.22939654781616098,0.3072309570363272,0.1013919418261872,0.39553278824674437,0.4796604204917517,0.5472113491393664,-0.07484943164699527,0.5381449847503376,0.5080430409290493,0.12319707652367397,0.2800092931467223,0.28434889713493483,0.1337713356631359,0.4484549578981533,0.08277599901380081,0.3951247637839909,0.06981276084843734,0.7270840825968925,0.7642465131524618,0.22810129146784608,0.2685450189489184,0.5771862903956518,0.27123582303173016,0.3527689365988173,0.22687629146322977,0.3064192103479054,0.1949561657133342,0.23812727867267916,0.25699006351828524,0.42403223640291926,0.14863429123887287,0.5594364392545581,0.04901292750701878,0.49782452580885167,0.2892827200090283,1.0,-0.0014221752552925466,0.5015609655919671,0.2763937209832021,0.7978619714279382,0.38935448215133167,0.3303974269674565,0.21362107945657338
Rectus_R,0.6473223551577452,0.5851239926710258,0.12951065153428304,0.3202079926642927,0.13103752659363996,0.46231409074611646,-0.42193253899654193,0.016979944749580363,0.33593522813772786,-0.182816926364526,0.006316271521563262,0.04036510529594184,0.585247587563648,0.20029455949519542,0.3345875762223101,0.32864335088875735,-0.2620763801447926,0.16904692793340959,-0.17863867428630828,0.11875910962069816,-0.33170464940423916,0.11377758138724102,-0.29498178936185304,-0.1285414128221144,-0.22209742861102544,0.07138282884718382,-0.1456460162979426,0.13003383834672708,-0.4294210764222852,-0.13439797433600956,0.5421079907482454,-0.06711900864493114,0.043808350725391736,0.30390123688778026,0.14686290114445558,0.005358355061852213,-0.3701289392428372,0.3092111182167213,0.35212171478821935,0.6697679945838484,0.2447342267703745,-0.052763575050701804,0.2321834636132971,0.1892273453629008,0.11072117834906897,0.0625586769133261,0.31909582570663364,0.08258261514103897,0.1427731294561692,0.16153081842658765,0.10869398695326227,-0.22282351342397552,0.448596205828004,0.25222794654518654,0.21724557542822476,0.07505475345377466,0.25116949154393603,0.05166785223646118,-0.20743654138955217,0.24816004071659564,0.23523386828744017,-0.4055800236093423,-0.0014221752552925466,1.0,-0.1529362936898911,-0.44368731693208713,0.13558319710564232,0.49903713921599413,0.21760852363062116,0.017597268051150063
Cerebellum_Crus1_R,-0.3762330009088222,-0.10854740894118015,0.3358935463279942,-0.006241869664866842,0.11213823219994747,-0.1482410652960195,0.3501048862455931,0.01392633655765282,-0.03713183602349968,0.14371646677104336,0.5485761702522746,-0.015891334364204673,-0.5059248022480406,0.02424109491594224,0.09737541664187846,-0.009864533844606213,0.740056593408498,-0.02996444892021365,0.46700068936180705,0.009577230902747836,0.15200139690879721,-0.027229616602071245,0.15098508686170578,0.20044582177880774,0.8809963156540865,0.13884931445527954,0.1318243681538234,0.0020342245231914076,0.7712292936634518,-0.06435884597652657,0.06796450860270167,0.3342925354009345,0.30844362902542766,-0.30931373356058983,0.11504627753083448,0.3406855094606858,-0.007184833595968094,0.07392269674858117,-0.0629206811516941,-0.007102515949885185,0.23427494900707702,0.010654771246785325,0.08329775960176503,-0.300038782162735,0.31788588243589133,0.4134157131670017,-0.11774525913094114,0.0254262464622724,0.21328719939264118,0.027822506435149073,0.027132668471521963,0.6870223061023559,-0.07404061652059792,-0.26362538397516383,-0.2878254547711593,0.004447699143846861,-0.013300482670918067,-0.062370588887938665,0.7765258219881551,-0.028105315605665107,0.10530273074953067,0.33209944837110456,0.5015609655919671,-0.1529362936898911,1.0,0.33234875937130587,0.400467099763221,0.10918352525325933,-0.012242124982251542,-0.1074385687109746
Frontal_Sup_Medial_R,-0.3967859875680414,-0.6494959443129403,0.43448937257865516,0.2015151419381713,0.07554004932764305,-0.10263704710106968,0.9496702822991596,0.2372469485500286,0.018966537113344756,0.7334538238797528,0.4334955556283312,-0.3388263248842224,-0.4345725187034002,-0.1134220892725499,0.17717836446181226,0.01730907872356575,0.4607197001690817,0.2164215497658394,0.48209627184572507,0.19307900046761028,0.833673158931225,0.0770603309772445,0.22406690833623008,0.17118971816631942,0.4952753356655336,0.2512576965406976,0.2460803942757889,-0.35135163991332613,0.5850608067104057,0.5450596479005316,-0.23793127939982658,0.45855300829659557,0.3342536328113021,-0.5307573260135265,0.12772031494686922,0.47141159878394867,0.13457834364686724,-0.38368305100726746,0.1551776054599857,-0.4358316513169857,0.2425267700769887,0.18986948137227116,-0.29222883655689214,0.29279229140843993,0.3087607641611904,0.20777167025072427,-0.4879081260843768,0.2830466266198925,0.3310080905887312,0.10375573495029718,0.23506372854271496,0.31724762519331573,0.15909726238528832,0.17141086671749298,0.20846604508320546,0.0018030720641303071,0.2356377042588385,-0.48008753080439237,0.6271250769229257,-0.44743897867265103,-0.179004578829244,0.9420375316842287,0.2763937209832021,-0.44368731693208713,0.33234875937130587,1.0,0.2855977177136094,-0.031214655017790634,-0.3855495928448307,0.24041686372040505
Vermis_10,0.0808470210069836,-0.0693252290056231,0.8227920939809503,0.5046688783541664,0.2626439693297581,0.15823538135599302,0.29866894272750216,0.42086433325760525,0.44087595323043666,0.18402300994091766,0.7757351243727446,0.2781495432815606,0.17313509840510385,0.5179233543187557,0.5867334110819018,0.5217230711754491,0.5896784391730988,0.5856137801585101,0.6642544833123565,0.5533277684420403,0.2143632199117966,0.394244458368313,0.47157669327651847,0.44707903366789187,0.403080967194478,0.3800372154987333,0.22525670090893002,0.08530493837208611,0.2656461479442315,0.10960471288103547,0.5197254831476442,0.5594733975333779,0.6429683473342425,-0.009159073659504175,0.6674189232687865,0.6515850427697787,-0.09419348121340015,0.20182327712392834,0.3994664181969009,0.2765573125111702,0.6757177824993273,0.28721409882032384,0.4414018124292152,0.1617902658316334,0.7775380702028547,0.7327707839482791,0.08646926400732992,0.4624842360359742,0.7167101284693663,0.4858572957362351,0.387669629181626,0.27454397794077323,0.3778801095457729,0.3902904987649374,0.29165655850636224,0.3503951712077409,0.55651256467182,0.09765058323686253,0.5884742347586425,-0.014395886870998858,0.5232694610321217,0.2612777963967063,0.7978619714279382,0.13558319710564232,0.400467099763221,0.2855977177136094,1.0,0.578488611706332,0.2666922093334864,0.4211657017240371
Temporal_Pole_Sup_R,0.45142374316201533,0.35741322733488795,0.6537418746795192,0.680597153800095,0.4851496615465911,0.5729704801645756,0.031027911057230156,0.5599509283531827,0.6702495549341277,-0.009561216598171019,0.4968649278399731,0.2649973289664784,0.5017596427231771,0.5541124036244659,0.7343909128919602,0.6863822176559273,0.29498625537668327,0.7140620238622641,0.443520649427309,0.6608978270044269,-0.06392833635388447,0.5302724460488321,0.2083285093293799,0.3173844878760918,0.13705181547326398,0.4964464862701325,0.4251810106735337,0.3058467334824879,-0.07433150451692347,0.1865728517614711,0.804477870367206,0.5787801797814497,0.7561022383293768,0.15510432700703952,0.6181639736134987,0.6513035247163277,0.03198095657003936,0.3522861961941214,0.6399119106377025,0.6244174502250839,0.8039952696195825,0.19293245107328572,0.49528438169161626,0.2584748677686712,0.5465051511835423,0.4969182199949265,0.2897905807518692,0.5268635970085958,0.7763401186586447,0.6203099802849741,0.6180855178245145,0.11120354075797594,0.6910857754267566,0.6421662573280199,0.4745591289946966,0.4201501982202287,0.6716435352868942,0.2135667965970377,0.3375590172141941,0.15751857330401225,0.5398825547609379,0.022898042018893658,0.38935448215133167,0.49903713921599413,0.10918352525325933,-0.031214655017790634,0.578488611706332,1.0,0.3391308995713064,0.5470749084851141
Angular_R,0.22807604946274646,0.2192898240483931,0.10933058181474274,0.2204588951682228,0.3210062278950544,0.11609554273583747,-0.2746133124886778,0.25672605741957455,0.27263049678999723,-0.3273464238319499,0.24559084135594458,0.85949597519022,0.38247555008940815,0.7478276146604796,0.26135255076478786,0.3643529172476509,0.1671140478052166,0.4247403021095607,0.2550395423858242,0.43438125631528585,-0.372149710670512,0.4747260240492631,0.2399619215124147,0.39784840215572065,-0.220723050097291,0.4739976266506531,0.3004186551350334,0.8046476480570002,-0.22453138925940005,-0.03356599856184797,0.4709837577080339,0.2833274811751134,0.4284640869521967,0.7160104464215652,0.4539701000215278,0.26616481061002367,0.3267464424084902,0.7881120643152816,0.14501341879564264,0.26436084522652326,0.3828127094187212,0.22412341268842575,0.7369667738718533,-0.13976884445063575,0.2655543622373964,0.5471009907563166,0.6989305041002781,0.3025604390883494,0.4294511849272355,0.4983255289630113,0.1833900711257538,0.030849048440041354,0.18021660476587492,0.28093926319346096,0.24758513338627433,0.35109367944590236,0.3002230736622622,0.8773722016547353,-0.03539347219347503,0.5950187261664506,0.8166361788752733,-0.32874580102656736,0.3303974269674565,0.21760852363062116,-0.012242124982251542,-0.3855495928448307,0.2666922093334864,0.3391308995713064,1.0,0.40386242982694515
Thal_VPL_L,0.022336461698730076,-0.24710620326472832,0.5649324250221257,0.5493200043342752,0.451169464577204,0.2521230605887459,0.28510748853607165,0.6264830776046937,0.4840623398607709,0.22300703750398504,0.39231070150742153,0.34850773983553374,0.27487144261803836,0.5050462552571148,0.6095002328101407,0.6723029727276453,0.22907919567066812,0.8675208554987341,0.4434891408567904,0.8784888477530536,0.2763291456723794,0.6799598563938224,0.5256674324153979,0.6102020476251974,-0.01848852091014501,0.5951473200670906,0.47605670166630804,0.31725787367867375,-0.03154691029247591,0.39562416379396625,0.41080657143990934,0.6403880157216274,0.7110806767921248,0.26747559546724,0.5201346125000511,0.6707199642630793,0.2965608906431053,0.23587285604584973,0.40213953600938473,0.09906405783637673,0.7026517604278251,0.5691788416964463,0.3483241050362229,0.22967943292324797,0.36346531710080804,0.5323531168087599,0.08066670434247054,0.7901960485362457,0.7513862680525906,0.7566822477650275,0.526001116820778,0.08753318673965307,0.4689838542250877,0.7443505160845121,0.5500502397233795,0.42754482602818494,0.5277279844821653,0.32806428535902515,0.292663997664224,0.07280124207565049,0.43293111020571834,0.2848951514144271,0.21362107945657338,0.017597268051150063,-0.1074385687109746,0.24041686372040505,0.4211657017240371,0.5470749084851141,0.40386242982694515,1.0
