,LC_L,Olfactory_R,Thal_IL_L,Cingulate_Mid_R,Thal_LGN_L,Vermis_3,Thal_IL_R,Cerebellum_6_R,Cerebellum_4_5_L,Lingual_L,Precuneus_R,Cingulate_Post_L,Fusiform_R,Thal_PuM_R,Occipital_Mid_L,Vermis_7,Occipital_Mid_R,Thal_PuA_R,Heschl_R,Thal_MDl_L,Thal_PuI_R,Thal_PuM_L,Frontal_Sup_Medial_R,ACC_sub_R,Thal_PuL_R,Cerebellum_6_L,Thal_LGN_R,Frontal_Mid_2_L,Rolandic_Oper_L,Cerebellum_7b_R,Fusiform_L,Thal_PuA_L,Frontal_Inf_Orb_2_R,VTA_L,Insula_L,SN_pr_L,SN_pc_R,Thal_AV_L,Thal_MGN_R,Temporal_Pole_Mid_L,OFCant_L,Precentral_R,Angular_R,Thal_MDl_R,ACC_sup_L,Frontal_Inf_Oper_L,Thal_VL_R,Cerebellum_10_L,Red_N_R,Cerebellum_3_R,Calcarine_R,Frontal_Inf_Oper_R,Olfactory_L,Thal_MDm_L,Insula_R,Thal_VL_L,Temporal_Sup_L,Occipital_Sup_R,Thal_PuI_L,Temporal_Inf_L,Caudate_R,SN_pr_R,SupraMarginal_R,ParaHippocampal_L,OFCmed_L,Thal_LP_R,Rolandic_Oper_R,VTA_R,Cerebellum_9_L,Angular_L,Frontal_Sup_Medial_L,Raphe_D,Thal_VA_R,Thal_VPL_L,Cerebellum_3_L
Red_N_R,0.42968290308468365,0.2846773883861405,0.7229587250825019,0.5716208087012662,0.5622263496630298,0.4906958001061499,0.8146263099074238,0.11958674452220606,0.7413920243582439,0.4564070587102823,0.3406361685284252,0.31760930395241604,0.5564810475349443,0.38436936385691683,-0.1849470247264726,-0.14018951672649627,0.10000708393328028,0.3582425439600782,0.294299763382862,0.5434995966837894,0.3457734693273041,0.22877597323095428,0.14306054728571632,0.3117048638556371,0.3997662041674751,0.20509283937679962,0.8077960538716282,0.15372493514529104,0.5981598930325678,0.14246365709377296,0.636447782023988,0.6316312144219837,0.6234757871637053,0.37632935541688883,0.4897528055002341,0.5803341724537078,0.584591813535876,0.7039636311522792,0.7226107035824966,0.47145476371418066,0.28987891263160315,0.41939440072728656,0.345451433791337,0.36903089030321684,0.4749806582379394,0.4562689754997888,0.8158898929598386,0.40187426622511047,1.0,0.4358929171373142,0.3031270038137212,0.6085967002800993,0.4778804896120195,0.5470309867391205,0.48449480251818156,0.8090546917934375,0.5920998885987213,0.1311230947009626,0.576450387338029,0.5573457625652048,0.7819484776001029,0.7115414174864085,0.47278568940453736,0.8150069403862784,0.24945214343350822,0.1184712338557497,0.46787353225275174,0.19302623362490814,0.43539078860365915,0.21408174957106832,0.19929727544963913,0.12891982460654555,0.8268509923492069,0.6754122059940543,0.5102271546851578
Cerebellum_3_R,0.4791362050969559,0.14208086161034564,0.32992504962245095,0.7236429233887844,0.3986720665219359,0.6917264319702429,0.4280661393279085,0.637801367090991,0.7021056258216178,0.6964281050410043,0.6080821335164022,0.5913306716644724,0.7777364494923515,0.2000192194977577,-0.09495081763931604,0.2994748871300622,0.028177128481027623,0.1985728395197579,0.35858659066905907,0.2696420707294936,0.13936064171201154,0.07574785468115308,0.3087607641611904,0.11046079293850361,0.19939069133103057,0.5638791319792976,0.47126928063699297,0.3536129802268334,0.6261357758085633,0.3563821539013283,0.5586892534447542,0.2885271606681522,0.4720605662121773,0.15701162506153074,0.5318635066673038,0.5818736174889282,0.3823310169386322,0.46111562870977135,0.41494971624795973,0.274531411439418,0.24876842598532387,0.46331935018617065,0.2655543622373964,0.16616730166850724,0.41351921937835157,0.4967179081055015,0.417311331685729,0.7210703946867415,0.4358929171373142,1.0,0.7711612989406946,0.5730069713893533,0.26978646192983646,0.2807573997119754,0.41060963207237267,0.43261631934928135,0.6553935748812573,0.044273935913583855,0.32193792319790393,0.6955006025361593,0.4509538127118724,0.36625836141742846,0.4427505199315398,0.5373785595277281,0.2971139494418661,0.10622226336638295,0.6719872039316762,0.032437895864177675,0.7848841819225617,0.12167837118294941,0.3764610654933462,-0.1641234400954312,0.5152577110330792,0.36346531710080804,0.6672392423550251
Calcarine_R,0.24058349909073842,-0.0050290054857700635,0.2456630942569914,0.7343389040382691,0.39968910077153647,0.507035480121228,0.4080051715249241,0.7387711572512276,0.6000917012785603,0.8812376192608132,0.6553284213756665,0.6204009228184906,0.7462501481925032,0.40959508344057377,0.1717528008034794,0.48020057796298393,0.1699440170937922,0.441992775724007,0.4905517383808681,0.38614046528381535,0.4018290619940121,0.27415760106339476,0.3969682810678483,-0.09759338562170042,0.38051029017042864,0.7364920738542139,0.36873522399345987,0.4160606115019584,0.6937046458012811,0.5023899644539993,0.6294992753467125,0.3310772263074959,0.21377235937589925,0.344095067158571,0.6164593198023259,0.6042784112475638,0.4264265104907637,0.42230675018016645,0.268939499104852,0.026077556180015848,0.07223363694476717,0.5854435188164291,0.3880625032894469,0.3514485639114391,0.3246974221315232,0.5565964610115676,0.3735277616005837,0.6403164931495935,0.3031270038137212,0.7711612989406946,1.0,0.6496986563515156,0.19079161038126316,0.37213845794448563,0.35620307999782125,0.46530373286070953,0.7135674177580172,0.1325929082552989,0.3914936735581195,0.6613714415724897,0.43047360597106266,0.3832117583308005,0.4918899502816358,0.4737773935949572,0.18231111828632607,0.22763443428208355,0.654708884784413,0.04838633688354895,0.7859749725273675,0.26008918108460616,0.40011072204332054,0.04527642501367769,0.36003704291643274,0.4019428767925589,0.46186781469013
Frontal_Inf_Oper_R,0.4179124180286174,0.33589797362542245,0.5961076547293859,0.7874947916282055,0.527317520584478,0.6833970698865807,0.6911545398946419,0.39584514900370954,0.8263658427795858,0.73413647629413,0.48613372806502836,0.5826156337404697,0.7607411240593479,0.5161243884111342,0.0410130267379771,0.07481296790770826,-0.050838328302068046,0.5651134948461997,0.6280914271522833,0.6400716377639325,0.497523499264314,0.2902485641534164,0.48935294165789117,0.20951991540933473,0.4887122151273807,0.5412536734351645,0.6418138051224436,0.5314548112111864,0.9063384169932591,0.2664635948991295,0.7978276229498724,0.6811290739420451,0.6010735790810932,0.31621081205045964,0.8747804965370847,0.7348996239598313,0.44026863604172983,0.6850685619309823,0.5322174163723893,0.21021444408650833,0.36493098954065206,0.6639301048919183,0.24191278392370552,0.5297682593136914,0.5165938068719496,0.8482594383645669,0.7728623289304835,0.5836602837514899,0.6085967002800993,0.5730069713893533,0.6496986563515156,1.0,0.3184336603723866,0.6436611395162285,0.7687909263520512,0.7613205777840277,0.8306930771593856,-0.014611828918001587,0.7335529030616315,0.791340930078779,0.8001987414498786,0.673598859553391,0.4901063207721618,0.7797659793687594,0.4232869160984099,0.2552761866190838,0.8174767897897602,0.0830917328503889,0.6441296438802694,0.08238550700775361,0.526600871238992,0.04872584918566705,0.573255440247297,0.6722051825967457,0.5912168843974197
Olfactory_L,0.4055723121863282,0.27489743456068993,0.31754279642318733,0.4099504957249084,0.38473711220497075,0.2453778305114877,0.36136227922669384,0.16177277576856688,0.37161238001020397,0.2709406280270714,0.37294510120229096,0.2138070793109037,0.26594091479749,0.3092382466251322,-0.016886685703394234,-0.05711778686148206,0.20249340156504206,0.19984102622358954,0.06004273356830634,0.35697948801882395,0.2423461588249196,0.20370894123185987,0.02795077120395153,0.1552354615787457,0.38340814596788886,0.1349338186913968,0.44137444204548215,0.07410338673541816,0.3128350475867537,0.03032272157564782,0.4234727781302155,0.22739054372883233,0.5834073757356997,0.39830128692696826,0.375639746862776,0.434708354571216,0.3715645389352475,0.3069716568627945,0.21240915018924286,0.25967675368110427,0.0765426571193339,0.2989142651787232,0.3509545750664992,0.2305442100811589,0.24043974644883842,0.20750490082666292,0.39339968769297734,0.19633142210351076,0.4778804896120195,0.26978646192983646,0.19079161038126316,0.3184336603723866,1.0,0.2308385145879053,0.4932273865846024,0.4644976440809371,0.4164870536569176,0.24326838416117563,0.24186698512226432,0.374608056392617,0.4123941771960073,0.4789512933287415,0.35505668182409966,0.5105788802995128,0.24180320476825412,0.22981881996236342,0.27060579273274693,0.11611258411415779,0.263984897061263,0.33932167587489076,0.04935709736140133,0.24020520953250513,0.4806092833386183,0.4220019774419672,0.24739221289328128
Thal_MDm_L,0.3707548829917218,0.1481297040586716,0.6292448818310412,0.5297780657448492,0.2258794046971378,0.4647563906556376,0.608069492594572,0.27580454299929813,0.7226698921691034,0.561243188980891,0.4196921252806367,0.3959762818658638,0.4886455057866843,0.7150413328924108,0.2891933759322719,0.048727227950387454,0.292884375399599,0.8648620740652909,0.46206071242822944,0.8809060917314954,0.7968704347204401,0.6629745405144553,0.10104088254141368,0.018303572729012157,0.5993428304554249,0.26132674851097326,0.3961030746640274,0.07568938982065372,0.6870005111234815,0.21694337566786862,0.6230858927426421,0.8286348856503128,0.2890068376922745,0.5431416938060479,0.6380689015993466,0.471547712162312,0.4410996438797895,0.5596839876767886,0.43100314781651383,0.164479644732621,0.03308222313227988,0.4789742200883468,0.47091504504843523,0.834657658382854,0.6036772775798935,0.5685234371588311,0.7774284430614212,0.3167163203793097,0.5470309867391205,0.2807573997119754,0.37213845794448563,0.6436611395162285,0.2308385145879053,1.0,0.6083537217072712,0.7778123225801827,0.6443135818759315,0.3538431340347339,0.8288175797702354,0.45449108878486066,0.7677653524633363,0.6910980160235104,0.6149856454878954,0.6990975541924718,0.22576246797643584,-0.01992811597203647,0.4623068043063453,-0.005564994491493113,0.35858386689937033,0.3575850353035444,0.13532055161949003,0.06305978675112994,0.5643821261918561,0.6175282050078824,0.49265539024296795
Insula_R,0.461537709990015,0.6050423965056295,0.6278546324901559,0.5747613161732058,0.3200333394378316,0.5726075997881362,0.5336428537870874,0.30126520044762894,0.7135584567014731,0.5118283870781807,0.4012354712445609,0.4531304383299678,0.6191073282978815,0.5005230386374157,0.06749832042229159,-0.0008991724056638635,-0.0025074731303089703,0.5398177866310526,0.5535017967776136,0.5053575509965317,0.508937957571199,0.250127875906088,0.17717836446181226,0.4115983731204234,0.44128228912445555,0.34100268651553806,0.5299666060392709,0.28400843891140776,0.7360010782545454,0.11778866644122644,0.6589880135087998,0.5926430348058274,0.7028097340290029,0.2591310199566433,0.8135378653023656,0.6524388243479211,0.31632186815361596,0.49484596346670784,0.4410636942051621,0.28183318322015677,0.20743877705634323,0.3736307302156843,0.26135255076478786,0.5386830262152076,0.6359823715927332,0.6420380249141608,0.7031967082755792,0.4665489135105003,0.48449480251818156,0.41060963207237267,0.35620307999782125,0.7687909263520512,0.4932273865846024,0.6083537217072712,1.0,0.7049785978028992,0.7205706898582644,0.10938064704456164,0.6710146519894326,0.6331963113362431,0.7248204612666127,0.6942917269698146,0.4728394691698955,0.7415164252128752,0.44508917434354034,0.11011253189320326,0.7110433129005475,0.09115012407363786,0.4544096008425664,0.15503526395929623,0.2395722268332839,-0.003828583654384299,0.5612269063553409,0.6095002328101407,0.5283328962536347
Thal_VL_L,0.4351384825994163,0.3418733135156047,0.7880459024422483,0.7068827199591675,0.5598089586647136,0.584004169263857,0.8063795087428071,0.22288339546952032,0.8641361089362767,0.6261029137729667,0.5243049679785501,0.4796617450422741,0.6743947294975723,0.6702051281654648,0.048192972240356395,-0.04759308660104214,0.16759927657421075,0.6994425371675953,0.5464120947023833,0.7030990842387709,0.6843104461384346,0.4435061517753824,0.19307900046761028,0.1753519322635334,0.5595955550297397,0.33715081662261037,0.7142178631803213,0.23537815825369784,0.7664878585264955,0.1549898504974423,0.7803881312072795,0.7888408708654544,0.5167111634149963,0.4608687684241813,0.7328309258167246,0.7171516763506544,0.5822435588010372,0.6533094887759905,0.6623861321597213,0.3448047194960694,0.18155047328735743,0.49482587722777455,0.43438125631528585,0.7079086206073071,0.6072384624621597,0.6422837388224395,0.8982571380946758,0.40920313501692585,0.8090546917934375,0.43261631934928135,0.46530373286070953,0.7613205777840277,0.4644976440809371,0.7778123225801827,0.7049785978028992,1.0,0.7893777482221219,0.22874059777830266,0.8235863676977702,0.6714322408872367,0.8667507877552468,0.8337149497423558,0.5924313721156044,0.9202907343336909,0.29864099673467165,0.06433828002719673,0.6495196745566856,0.12163150278595129,0.47060649251866726,0.33899550745915047,0.22832480345263073,0.12383617301687622,0.8395365164579932,0.8784888477530536,0.5821044375753528
Temporal_Sup_L,0.4352557606112647,0.2928472776859636,0.5976538060049462,0.8600534503634847,0.561692392946645,0.682806805976761,0.6499709543746635,0.47087398367141803,0.795085411735769,0.7524831535587151,0.6650047528453591,0.5993622995188453,0.7731548337830167,0.5063796177202597,0.0895708698563894,0.1382992596568189,0.07615570786694188,0.5676931992517158,0.6084393727318589,0.5974320713972139,0.525059613363758,0.28488045400250417,0.3310080905887312,0.11643049301780749,0.5211259545897627,0.5227368312847925,0.6061289378374797,0.47386124477308095,0.9045733412507719,0.33421726447686373,0.775519149778994,0.6666570083781966,0.5392193030774569,0.360654454278188,0.8528395042581843,0.7823336580951743,0.4698151938281569,0.6768277426936179,0.522789907541502,0.26199870371968864,0.29166322432546515,0.626367021653798,0.4294511849272355,0.5505877785235778,0.6095192092561079,0.8223484743088122,0.7627687084049528,0.6107101932735249,0.5920998885987213,0.6553935748812573,0.7135674177580172,0.8306930771593856,0.4164870536569176,0.6443135818759315,0.7205706898582644,0.7893777482221219,1.0,0.14794047443252067,0.7130851241420798,0.8434868929996542,0.7964831139746184,0.6922671018000063,0.6436812830338252,0.8263419969708561,0.3906581940908224,0.13430793665738291,0.885663016250922,-0.02546771249232493,0.685492365661877,0.28311328199872204,0.38974976021198326,0.06372763006461196,0.6335489914578999,0.7513862680525906,0.6127548068442433
Occipital_Sup_R,0.3549401801902046,0.07663207746993772,-0.13056730032703465,0.3278001387024297,0.1438907186271012,0.15757143771678206,0.09430289943287097,0.05888524299706604,0.2066582060665245,0.15932776653616149,0.5812935460659705,0.18698627054123018,-0.14807107083045917,0.6094903778490705,0.19432901535046126,-0.06074446939784765,0.8703076057306569,0.34074696545305816,0.273416896332932,0.39641821261086196,0.33440895241708996,0.7135148990706435,-0.583486154979367,0.1985872983303981,0.6212616115238034,-0.237372433865811,0.01018148972132574,-0.5639260564421457,0.12439618691172011,-0.190989271187093,0.11375872222015196,0.38542824040010176,-0.007599331054826973,0.35318928158547824,0.07513848613248054,0.16322732257916575,0.11357510141357172,-0.008231154393160977,-0.27717108536568125,0.33569725122019484,-0.28798365624289907,0.28798775652221104,0.8672124201783492,0.3444644707263558,0.5166709478309662,-0.188593889003636,0.14191385890750058,-0.03397147642560146,0.1311230947009626,0.044273935913583855,0.1325929082552989,-0.014611828918001587,0.24326838416117563,0.3538431340347339,0.10938064704456164,0.22874059777830266,0.14794047443252067,1.0,0.13604003462565153,-0.08616883819276915,0.19003316694845734,0.3703479272057624,0.7230624485978416,0.17651204064323334,-0.0012100510493105374,0.12551436116784037,-0.07085430904362243,-0.12038864670078339,-0.03368071441942814,0.9182828671681013,-0.604538819247959,-0.0682495489176505,0.158298975358691,0.17554661556467174,0.39226553622405663
Thal_PuI_L,0.3646100705792953,0.22827388847973418,0.6830367356568355,0.5752312912603696,0.4918066988027959,0.5615243198322571,0.6687405819111808,0.1988375770493019,0.7574594060205037,0.5295340613021667,0.4118183121671591,0.42604128311515405,0.5665385694012914,0.6319773209644449,0.133994861440492,-0.06746720371616344,0.049663856876111113,0.7415853910996129,0.5208294231349608,0.7203659776658009,0.7074661948789474,0.47699993564959614,0.2830466266198925,0.1101879580172043,0.5254095795916112,0.2898905174238996,0.4934902563774492,0.28235446839670586,0.7311979870715084,0.14045706660056223,0.6789613943350069,0.8363510543921613,0.41757619720308686,0.45478404011443524,0.7023768352777215,0.5323904526579399,0.419728718975064,0.5977344986161978,0.49229231694507103,0.19899486680432912,0.15981643333072032,0.44105776094772675,0.3025604390883494,0.7597868259325617,0.5327681617222227,0.676005758490081,0.7969815960786629,0.3364237529895038,0.576450387338029,0.32193792319790393,0.3914936735581195,0.7335529030616315,0.24186698512226432,0.8288175797702354,0.6710146519894326,0.8235863676977702,0.7130851241420798,0.13604003462565153,1.0,0.5610933096549836,0.7868320272518613,0.693542078319752,0.47434399094038937,0.8066089739261462,0.2755682569702265,0.042357761442143586,0.6068297639269791,0.0193030213196744,0.3945573683015399,0.2046564252524529,0.30033492675752216,-0.019666528054181297,0.5774475500063136,0.7901960485362457,0.5419147694495955
Temporal_Inf_L,0.3965897971234528,0.31874360652981054,0.5949547668753833,0.7609078267851452,0.5429041876218499,0.6732051158660719,0.6381479451440683,0.5019897792853213,0.759140431557957,0.685944035772064,0.44091641738829995,0.49269279358455376,0.7896927572084501,0.34821595746887835,0.1146739956837707,0.2236099359180374,-0.07502426009061461,0.38818754727518273,0.5436224001380181,0.43714669410549845,0.37835996199974126,0.09416296133040727,0.5061194550959122,0.13647242617213692,0.3764899198445802,0.6366101905546729,0.6782194574405274,0.5826463520388065,0.8248853271308563,0.3966631513891782,0.8298425808985269,0.5087491752545228,0.5598353927528876,0.28115146043468725,0.7832729364057699,0.7091004559595406,0.369612265366703,0.6626090579252352,0.5604132664188105,0.22022058896360744,0.34981038418338156,0.5999222519512919,0.14276830781000077,0.3119300500263047,0.4232379734216211,0.7585096073115438,0.6770688500177366,0.6004630347807794,0.5573457625652048,0.6955006025361593,0.6613714415724897,0.791340930078779,0.374608056392617,0.45449108878486066,0.6331963113362431,0.6714322408872367,0.8434868929996542,-0.08616883819276915,0.5610933096549836,1.0,0.6973564721684504,0.5585163556524954,0.3909901321815083,0.709297584301988,0.31905519127120774,0.23466242136150742,0.8354303114347901,0.1313312427764492,0.6820906923401032,0.016072240118267526,0.5826778484378349,0.11052462556047041,0.596522394746063,0.5840868866306106,0.5249273871974114
Caudate_R,0.4324213937706577,0.42164790605822156,0.7387007225646853,0.6990609381353649,0.5465927421596203,0.6280797551494167,0.8790908354419656,0.2703468391843719,0.8267119847675816,0.5556623577918253,0.46706361040631855,0.4534233924840815,0.6259600320485054,0.5465064529507058,0.02779894652034176,-0.03158826154013872,0.10552929172256649,0.6029636002929455,0.49603782276580405,0.7461663870428094,0.5482312339364234,0.3577502960535272,0.19646844232229008,0.31808921129558926,0.5995363332448816,0.31896357397205327,0.8112111421452619,0.2837098171605516,0.8296120326007337,0.19441154676282424,0.7825856645428936,0.8425446119651472,0.6267498798817748,0.391787243948025,0.7360030501627666,0.6202239898561968,0.45326628652846085,0.8388005276310104,0.6434532864784381,0.3894257346482414,0.24792608095663843,0.5672445961000048,0.38865155024787323,0.5513162708461795,0.6611861504592232,0.7168521360593549,0.9572357689621191,0.49157027335217285,0.7819484776001029,0.4509538127118724,0.43047360597106266,0.8001987414498786,0.4123941771960073,0.7677653524633363,0.7248204612666127,0.8667507877552468,0.7964831139746184,0.19003316694845734,0.7868320272518613,0.6973564721684504,1.0,0.7339809221380056,0.5689854462505938,0.8487326001900992,0.30372294322173216,0.17636003989925447,0.624789459076202,0.12803955721806506,0.5293149407403671,0.24990559700063994,0.26645936963063815,0.06979587536071086,0.7174724141672394,0.6989803147483029,0.6058703715329172
SN_pr_R,0.5237103834280337,0.3728539826380584,0.6310108540224098,0.6485809993841566,0.49157237445803564,0.5562339354993665,0.6238874436075162,0.2220694992510696,0.7608286941662686,0.5694318993082006,0.4854602348157811,0.38829311041609094,0.5253350761077291,0.6661824265516884,0.10822752370478786,-0.014578103418270054,0.30013271757363486,0.6054721101674481,0.5809865420181903,0.6224199068819524,0.6234890263094378,0.4884624984583241,0.10375573495029718,0.32406121816823297,0.5859245908215861,0.26640659385572096,0.5829586599893392,0.15486691517747456,0.6730946328350633,0.10363394219252266,0.6986146960493097,0.7133204427884401,0.5318031790005961,0.5295525864484824,0.7168874481019276,0.6713998995461975,0.44681397243444776,0.48307625193414216,0.45109766977162935,0.31000763970194906,0.1396463677882151,0.4715706399302317,0.4983255289630113,0.60877933385227,0.6287397771749565,0.5220735841136221,0.7358868049464508,0.3030251682322584,0.7115414174864085,0.36625836141742846,0.3832117583308005,0.673598859553391,0.4789512933287415,0.6910980160235104,0.6942917269698146,0.8337149497423558,0.6922671018000063,0.3703479272057624,0.693542078319752,0.5585163556524954,0.7339809221380056,1.0,0.6453233303818767,0.8069074809479482,0.34552987592497686,0.1833900732557863,0.5920941557744387,0.04232323340835923,0.3737117271821516,0.4156429612561998,0.12745451811417463,0.08865886086633783,0.7039748391879632,0.7566822477650275,0.6224602128516655
SupraMarginal_R,0.4672319640736392,0.20005593865773966,0.2685742207734076,0.718261541657203,0.339547548231684,0.5333790072143497,0.3608153985875196,0.30049086835464467,0.5857604543699034,0.5340415801107874,0.7863789851138534,0.4999811887766783,0.3498224730638967,0.6177061047133627,0.0450807357868428,-0.0001634936661270255,0.5278911327138881,0.46800639510966807,0.5038739265720494,0.5957586157032194,0.4156333494522545,0.5659364292954616,-0.20520619782192562,0.2446055386266636,0.6112129853749549,0.07427656235609191,0.3132242356265929,-0.11308516204049378,0.5869633146742763,0.04535789903687898,0.43132976102900217,0.6239115273215047,0.3261408730858192,0.36898033660532703,0.49488684701822044,0.5494758118197636,0.28586440985363626,0.3587106613676774,0.1606697662904393,0.48315298163486986,0.1006694927411794,0.5512702840202051,0.896874243705769,0.5235616381227983,0.7125944140956283,0.36654122743441336,0.5421093447957943,0.3643758036173192,0.47278568940453736,0.4427505199315398,0.4918899502816358,0.4901063207721618,0.35505668182409966,0.6149856454878954,0.4728394691698955,0.5924313721156044,0.6436812830338252,0.7230624485978416,0.47434399094038937,0.3909901321815083,0.5689854462505938,0.6453233303818767,1.0,0.5889148925934982,0.27355315162559246,0.11804546865154632,0.45034732902446584,-0.2808107932780376,0.39790936756014034,0.7135460720609781,-0.1582104119052084,-0.034142703285033264,0.5152871181155266,0.5301590452445881,0.6512940818684876
ParaHippocampal_L,0.5372578235085835,0.39332000297492953,0.7238314039691273,0.739975318439267,0.6261017813637064,0.6470896722744266,0.7839795003182032,0.2338122433470148,0.8653148657796419,0.6136310667962048,0.5445306440366904,0.4814080733453036,0.7073529716607577,0.5503862542748169,-0.0665205569473877,-0.14342198773172563,0.09419650354110874,0.5733584142454059,0.5296223836487388,0.6340143440525638,0.5317893627295754,0.33673419470954025,0.2164215497658394,0.27837200229004166,0.4879114150097518,0.3007213956988354,0.703643900346186,0.28267393492747467,0.7767278359240711,0.12614087480473746,0.7575786261389854,0.7314212373223574,0.6673062224951176,0.38875905014859674,0.7449639770399781,0.7513669057680116,0.5372892441042124,0.6739568359895207,0.6463314681189554,0.43541052185532875,0.3306433140282135,0.4802210208772306,0.4247403021095607,0.647261829229473,0.6155058229996824,0.6676518860728025,0.8404102553195596,0.49442883480824684,0.8150069403862784,0.5373785595277281,0.4737773935949572,0.7797659793687594,0.5105788802995128,0.6990975541924718,0.7415164252128752,0.9202907343336909,0.8263419969708561,0.17651204064323334,0.8066089739261462,0.709297584301988,0.8487326001900992,0.8069074809479482,0.5889148925934982,1.0,0.43347021369201943,0.08606260527052696,0.7236012208252961,0.042536316473606985,0.5338003849660959,0.2989767882842551,0.26810395139249055,0.035017612242369336,0.7873332442759907,0.8675208554987341,0.6575894070051663
OFCmed_L,0.5330950165280234,0.21451722609432383,0.1672743412390962,0.3495228390179263,0.22793425712128065,0.424178245132913,0.1943823701671442,-0.03836281620430619,0.3987385073496052,0.17428429538339474,0.18692085248885768,0.2285153534267982,0.3650343391872006,0.148867036655071,-0.2718922235468312,-0.2840181057977418,-0.11961439569102456,0.17682729169983025,0.30921434651355517,0.20368091640491434,0.07244810344015833,0.01998451733995854,0.1670846426644139,0.14373685724463975,0.13306031136962285,0.026353627323612974,0.19138251318021818,0.22924853878086857,0.38991381082717297,-0.16533998209762824,0.27107938350295335,0.30898209914168523,0.43696960344500163,-0.12192590797348435,0.39955258161118584,0.4923391348892173,0.19140078637003025,0.22375983576238728,0.18689504899799703,0.3406689581643119,0.5327715415074774,0.2712246098741465,0.07300865853530461,0.32670694357324165,0.25719240458075787,0.432986065791153,0.2926655112339549,0.2856415164784554,0.24945214343350822,0.2971139494418661,0.18231111828632607,0.4232869160984099,0.24180320476825412,0.22576246797643584,0.44508917434354034,0.29864099673467165,0.3906581940908224,-0.0012100510493105374,0.2755682569702265,0.31905519127120774,0.30372294322173216,0.34552987592497686,0.27355315162559246,0.43347021369201943,1.0,-0.0018893576980859909,0.43005584117552326,-0.28977916102253487,0.19993977498254875,-0.0010166918105461173,0.15014403359409267,0.054389410810798115,0.17546893630158325,0.35157372586381447,0.3848234504431666
Thal_LP_R,0.23846880697400813,0.18034723447100448,-0.14066214395866555,0.26585533306586323,0.4265722574779813,0.11755990713325326,0.217157054605061,0.250657669038162,0.12352404018907208,0.24864109952373475,0.13447966122324168,0.12178526292022629,0.01489204549845713,0.3255119898804083,0.19138928949758047,0.18778765262488,0.22967064154806718,0.07801849692404017,0.33507813441365236,0.22089540427769028,0.117478294355989,0.30380526400904584,0.21055388049203524,0.14686875851672831,0.521366235624372,0.2602876240138131,0.29286024073765365,0.19859586406423815,0.21880146377872814,0.11950680939858296,0.3587707292876828,0.16177064628753085,0.13768477150243322,0.2619579915831123,0.3326202550215577,0.1004511320153725,0.060340196559007395,0.14596002112770837,-0.21763151849378762,-0.13634095025887147,-0.046361367327746955,0.46307756682299045,0.14852583621622442,-0.10516879116213797,-0.026406805952892277,0.17198645158347395,0.09400127199579861,0.14101288687726218,0.1184712338557497,0.10622226336638295,0.22763443428208355,0.2552761866190838,0.22981881996236342,-0.01992811597203647,0.11011253189320326,0.06433828002719673,0.13430793665738291,0.12551436116784037,0.042357761442143586,0.23466242136150742,0.17636003989925447,0.1833900732557863,0.11804546865154632,0.08606260527052696,-0.0018893576980859909,1.0,0.0944661427551637,0.14966168179213868,0.26155239559269683,0.1771937922537789,0.19285189827777344,0.08733303842780463,-0.09013192535136863,0.07071952675442428,0.2268118972025539
Rolandic_Oper_R,0.38826740857070446,0.3810090489276894,0.5597147882321929,0.7824168357422744,0.45245346836616995,0.6805631854293779,0.5244662688898362,0.3899193629585862,0.7457649726112907,0.662752952621568,0.5257257751995268,0.6239305731768313,0.820871290700587,0.33655664257229595,-0.06199169246789704,0.08160082278410778,-0.1380497882496477,0.3979168389671725,0.6336682247173803,0.372463008906772,0.3421684431927818,0.0824338068887674,0.394857999488015,0.15678104146974792,0.2890238996405061,0.5130954246263233,0.5282816230348069,0.509778203163707,0.8535197521103011,0.26491549827405153,0.6666250722491127,0.480110318526442,0.5437197941902425,0.1335631064003273,0.8130756036691628,0.7597654964246424,0.31798577270273803,0.5273960406753246,0.5443158998275572,0.27418763499075666,0.43909890877970853,0.49499971708419194,0.16409545012148802,0.40442995586220143,0.5363408339897868,0.7664136631810307,0.6035978140578456,0.6015634619721139,0.46787353225275174,0.6719872039316762,0.654708884784413,0.8174767897897602,0.27060579273274693,0.4623068043063453,0.7110433129005475,0.6495196745566856,0.885663016250922,-0.07085430904362243,0.6068297639269791,0.8354303114347901,0.624789459076202,0.5920941557744387,0.45034732902446584,0.7236012208252961,0.43005584117552326,0.0944661427551637,1.0,4.991711631476323e-05,0.6353109924368063,0.05308284043753251,0.44875740855748436,-0.018181949387653776,0.5634208565674944,0.634413932369813,0.5705747305356549
