,Heschl_R,ParaHippocampal_R,OFCant_R,Cerebellum_6_L,Temporal_Mid_L,Amygdala_L,Precentral_L,Frontal_Inf_Oper_R,Rectus_R,Vermis_10,Cerebellum_Crus1_L,Postcentral_L,Frontal_Mid_2_L,Thal_LGN_R,SN_pc_R,Thal_VPL_R,Temporal_Mid_R,ACC_sup_L,Putamen_R,Vermis_1_2,Occipital_Inf_L,Cerebellum_3_R,Temporal_Inf_R,Cerebellum_4_5_R,Cerebellum_4_5_L,Paracentral_Lobule_L,Angular_R,OFCmed_L,ACC_pre_L,Vermis_3,Cerebellum_7b_R,Thal_PuM_R,Calcarine_L,Red_N_R,Frontal_Sup_Medial_R,SupraMarginal_L,OFCpost_L,OFClat_L,Thal_LGN_L,Parietal_Sup_L,Temporal_Inf_L,Thal_PuL_R,Thal_AV_L,Fusiform_R,Frontal_Med_Orb_R,Cerebellum_6_R,Thal_VL_R,Vermis_7,Calcarine_R,Vermis_4_5,Lingual_L,SN_pr_L,Vermis_6,VTA_R,VTA_L,Thal_LP_L,Temporal_Sup_L,Red_N_L,Vermis_9,Supp_Motor_Area_L,Postcentral_R,OFCmed_R,LC_L,Thal_VA_L,Thal_MDl_R,Thal_PuA_R,Caudate_L,Frontal_Inf_Orb_2_L,Temporal_Pole_Sup_L,Parietal_Sup_R,Frontal_Inf_Tri_R,ACC_pre_R,Hippocampus_R,Occipital_Mid_L,Thal_VA_R,ACC_sub_R,Frontal_Inf_Oper_L,Rolandic_Oper_R,Thal_PuI_L,Thal_PuA_L,Temporal_Pole_Mid_L,Insula_L,OFCpost_R,SupraMarginal_R,Paracentral_Lobule_R,Thal_AV_R,Thal_MGN_L,Thal_PuM_L,Precuneus_L,Rectus_L,Frontal_Sup_Medial_L,Cerebellum_Crus2_R,Occipital_Sup_L,Thal_MDm_R,Frontal_Inf_Tri_L,Cuneus_L,SN_pr_R,Caudate_R,Thal_IL_R,Cerebellum_8_R,Cerebellum_8_L,Frontal_Med_Orb_L,Amygdala_R,Precuneus_R,Occipital_Inf_R,Thal_LP_R,Pallidum_L,Insula_R,Occipital_Mid_R,Thal_IL_L,Thal_MDm_L,Cingulate_Post_R,Temporal_Pole_Mid_R,Angular_L,ACC_sup_R,Cerebellum_3_L,Cerebellum_Crus1_R,Rolandic_Oper_L,Temporal_Sup_R,Frontal_Inf_Orb_2_R
Frontal_Med_Orb_L,-0.125375940184531,0.2518288599774966,-0.026910938501155463,-0.4280968274635382,-0.03233396299401015,-0.34306437311395827,-0.2805257455601439,0.004107727355326099,0.2878126836097741,-0.010853219832062248,-0.5230417261118425,-0.0390503596711725,-0.3429210803054318,0.28683363321369654,0.08844786126873798,0.08535542704467092,-0.004974878809862655,0.32068729827548653,0.308120227461303,0.36778375283445963,-0.5056160098520891,0.1715977090048914,-0.0435849015466436,0.13090180847542449,0.14042837564376545,0.09640122501774125,0.20494785348662525,0.20952900554758583,-0.32912451067036996,0.2343009061308024,-0.3068908802810108,-0.1459378512457341,0.07135008959583201,0.34132582300718173,-0.37165678468450963,0.14783345247227417,-0.11379434028745734,0.12101680631499495,0.13569442011395377,0.2610498386009157,0.031231519241554873,0.0032262925265181762,0.25111255672262367,-0.003333246833628583,0.5323475045988202,-0.2738270369835531,0.1640568911766281,-0.49849730362842076,-0.07569918547473796,0.20123403216996236,-0.15659685949781132,0.13130906386928348,-0.37549076604012344,-0.038092970468277955,-0.29885304499339127,-0.1287066662155468,0.05352001536591754,0.3828860219466192,0.015671574900043773,-0.031049932531451527,0.21545103357624018,0.633429681640708,0.24322099999857189,0.16625506728118736,-0.11917994500860946,-0.2715023390397931,0.10772191649502606,0.32927794103816593,0.2693187352085288,0.3809443960891132,0.052215484478932706,-0.30287554121530275,0.15362573021246373,-0.6020438312441644,0.2695730878714855,0.3829733667313586,-0.13327435624494763,0.04319916439628044,-0.06796552866224462,0.11798499224355792,0.6853009550910261,-0.18355404871874034,0.04598359764398985,0.22518830868733516,0.1726721453369452,0.0018864052625772426,0.29226220386017887,-0.12441897031914473,0.19205114680863083,0.3389206087278499,-0.3472501555627869,-0.43666574317505985,0.03845478414758359,-0.08629293253080064,-0.21810980860259138,0.2279611133227747,0.009385148163447748,0.16386721348996666,0.21979954018751155,-0.32615765448032624,-0.2955246151777339,1.0,0.06978585653002854,0.22188088299088582,-0.6374005253022256,-0.07988780228145456,0.23728804296928702,-0.028650633962196758,-0.01676716835428372,0.06644445383826264,-0.06773327959468388,0.14519377963228233,0.41984787631646764,0.16733504573043018,0.2849412312842778,0.23462866535478413,-0.4357318959012929,0.07665273217914502,-0.025382228514083244,0.3121529409710079
Amygdala_R,0.589043508893779,0.589182649073856,0.5506448963624468,0.39715318705501323,0.6418178335637247,0.003367927481352044,0.5234455521375524,0.5317349125708003,-0.1456460162979426,0.22525670090893002,0.31202242999646823,0.47780748747810203,0.28746406977753103,0.6739795021256679,0.24279768271583932,0.4973505917192996,0.6766356036055171,0.2701220041244924,0.3485033435920864,0.19898951077977095,0.16569712352185603,0.39483464451166966,0.4087211150640012,0.31562619032502637,0.4973609725776334,0.020739372028022323,0.3004186551350334,0.06897740761735946,0.09560945385449494,0.437312845884984,0.18560553877550418,0.4900029957542591,0.38753588110839726,0.4966267489475266,0.2460803942757889,0.3799462241442366,0.4862048577926953,0.4739035415078201,0.7270144021309142,0.05419646916955941,0.5877732588847291,0.649762110003666,0.4691459804279945,0.3744226093495416,-0.04810486250075724,0.30685074169570997,0.4973523680598432,0.15195577558192955,0.43985663709023626,0.5171711193975005,0.4656847447989274,0.48214196223214745,0.4604687520378383,0.2242304770261633,0.3121625523681104,0.02109765200679787,0.5297617197916175,0.4841559410706295,0.31676072660451565,0.6439711722546649,0.533444006233376,0.2246494935927875,0.38528887513913707,0.34807832655693716,0.09188033582428812,0.24160144128714295,0.39702164776137244,0.46025460335564006,0.22013009611099146,0.09645718485123093,0.35250111146261315,0.0635495515565721,0.6429432650369229,0.126999479716998,0.38094909240119984,0.3349786304919941,0.4368465089353041,0.4713119808778839,0.34090899981844913,0.4591721636921898,0.12327655375881963,0.6137652194096708,0.3184954547707577,0.3503793639447311,-0.023150776818660814,0.7378677761792747,0.3652613691747727,0.3022560438440032,0.3704046232935111,0.08340243011964701,0.25691992488077514,0.19131826431630852,0.23762700932185798,0.48205357833783363,0.3511880192506836,0.3218515143350625,0.5320937367102122,0.5467764042104131,0.5863532075574254,0.3739381480732325,0.231125411894714,0.06978585653002854,1.0,0.3880141403117734,0.26165272553109065,0.6055428365618646,0.4391464967075895,0.41312157871790284,0.29390658176580814,0.2505547745322513,0.21997420031534,0.41039993404128444,-0.0704200535844148,0.33502029110277426,0.2816317839322131,0.5102168706631186,0.1318243681538234,0.5564395677705186,0.4892976149623147,0.47360878850927474
Precuneus_R,0.4383092359193714,0.5129814447850976,0.02811610305318215,0.16707312402216803,0.6503166449619894,0.3243921685021766,0.30569362413197965,0.48613372806502836,0.20029455949519542,0.5179233543187557,0.023726735020916476,0.6216290704456527,-0.023562349714458794,0.29919132157445955,0.3175439440798879,0.3937535927552251,0.5685102730444529,0.6299735090692117,0.5791045298021051,0.5879763126552475,0.03558781984026767,0.6080821335164022,0.45350014299385527,0.6127373702968828,0.5835383138070864,0.38890406707763087,0.7478276146604796,0.18692085248885768,-0.23239572503729805,0.5767978680277945,0.05364781608404753,0.5461023932244752,0.8340945832279135,0.3406361685284252,-0.1134220892725499,0.6671328878356815,0.29029088184587837,0.037355853975366844,0.4486173071136836,0.20309910361987812,0.44091641738829995,0.5286367559121545,0.2820981437069614,0.444312849807253,0.12833892560347782,0.38221938258244886,0.40007194411140073,0.04054055590190232,0.6553284213756665,0.6778192086982461,0.5788404441300332,0.600466771446085,0.3061762186760355,-0.14512392230168597,0.290318962099748,0.11068045423214612,0.6650047528453591,0.412773133731961,0.4858278055114951,0.39454980815280805,0.6735348122657102,0.23349812720545582,0.445380135035189,0.3559898705218392,0.4199634404027541,0.3984078492116777,0.460019849095899,0.3013335094927318,0.4451892873209523,0.3580222265893476,0.40387853679685876,-0.2337927854673015,0.5394478931119188,-0.01541665568372988,0.48120322471212884,0.09184225416538871,0.3563502040434211,0.5257257751995268,0.4118183121671591,0.4336974497982811,0.3578291415897767,0.4994860881122511,0.4019514605609388,0.7863789851138534,0.45329189508143986,0.2672569056871876,0.2644686954232909,0.47920776266311405,0.9564199548263222,0.030715510748523193,-0.09029880215893393,-0.09616268896409419,0.644741379633885,0.5209976862728851,0.1936692213152173,0.8824846809153786,0.4854602348157811,0.46706361040631855,0.3418243062861912,0.1910923478112493,0.15088812572323035,0.22188088299088582,0.3880141403117734,1.0,-0.12025948311558715,0.13447966122324168,0.4468286268314469,0.4012354712445609,0.4485159987536359,0.17342598519548916,0.4196921252806367,0.8846150399933159,0.19527508079378283,0.6857112761702053,0.5376481322296328,0.6281944714687304,0.02424109491594224,0.5741194733743482,0.5643324668934435,0.26703633734170523
Occipital_Inf_R,0.2111805844690863,-0.027914926712304736,0.154783974872814,0.8332382196731469,0.3207246959245954,0.30794492051363065,0.4187133286557508,0.21739579613503382,-0.4294210764222852,0.2656461479442315,0.884583098091859,0.08346780696701767,0.5333950037317294,0.07337662993908627,0.13540770900189697,0.1111770716667464,0.38204647627978383,-0.2792797106202397,-0.07739380413304633,-0.4309049693874205,0.7239571644807323,0.22910365018854303,0.43094202483313415,0.1644045121453653,0.1068835511095552,-0.2391584786060129,-0.22453138925940005,-0.1592846960697658,0.4185747223325294,-0.027407647275359475,0.6643908131519554,0.18258377226261344,0.19722310367150558,-0.10155556977396846,0.5850608067104057,-0.18571893007963194,0.20496881521624524,0.08934898609531201,0.06922498227528477,-0.27087126971627,0.349144674396075,0.13836942188834167,0.07286769211883334,0.3444467787507496,-0.4628345564572928,0.6261030995966159,0.00460564293771553,0.7729143380582381,0.43583118988051317,0.09997119830626416,0.5045370677382577,0.05613002068041454,0.7634471248171962,0.32313061835109214,0.3817423861952965,0.12944147835649614,0.1739273888449156,-0.264007712488726,0.3072309570363272,0.31724886967560834,-0.087034317383087,-0.45991271176473175,-0.03266762785699857,-0.0320936122922107,0.011508668978923097,0.2915489418545876,0.0038807261070355273,-0.15690924100874418,-0.09204110652490911,-0.38339910253731907,0.07641308060056266,0.36819752028028596,0.02171400815666912,0.680548560517243,-0.07437913545166802,-0.3182120981275273,0.2926596511711051,0.18439585233702055,0.06831837126566591,-0.020427547794600216,-0.6378205825202147,0.37795917403005663,0.03072808913466017,-0.19484549790910022,-0.41738763639523596,0.17019685250508693,-0.27040063534282055,0.11185048108845172,-0.07302943897659071,-0.414422132000725,0.5878790974053667,0.7918814588828561,-0.07513050720831728,0.12348075612263307,0.38677667481219075,-0.1259905950469542,0.062399399492583045,0.015979416094202073,0.07510506949102891,0.7200359743219042,0.6480253225579342,-0.6374005253022256,0.26165272553109065,-0.12025948311558715,1.0,0.268659730129814,-0.01667616013378214,0.08179817072416119,0.04796469962372701,0.08883403910555294,0.10284690352193192,0.05096259605829124,-0.3392766511349325,-0.18958144433519303,-0.1806938950465655,-0.05879814429324507,0.7712292936634518,0.21710875521161505,0.21347581311642216,-0.11742052000873383
Thal_LP_R,0.33507813441365236,0.16544386710457198,0.3745039581264195,0.2602876240138131,0.28608054398421323,-0.16454297111148897,0.38057306909485183,0.2552761866190838,-0.23208142823711997,-0.058818501225438045,0.2628927407395774,0.23772385911409666,0.19859586406423815,0.29286024073765365,0.060340196559007395,0.19232836493345568,0.3448794948970837,-0.026406805952892277,-0.046334225570724905,-0.034372778276895874,0.11909208576465094,0.10622226336638295,0.0839928285252683,0.09977141806890172,0.12352404018907208,-0.03101386354809504,0.14852583621622442,-0.0018893576980859909,0.07601554148176115,0.11755990713325326,0.11950680939858296,0.3255119898804083,0.2137690445037497,0.1184712338557497,0.21055388049203524,0.2976843685884532,0.23600066668709221,0.37727506797737115,0.4265722574779813,0.19413840737422783,0.23466242136150742,0.521366235624372,0.14596002112770837,0.01489204549845713,-0.12188089680981576,0.250657669038162,0.09400127199579861,0.18778765262488,0.22763443428208355,0.17621293938418872,0.24864109952373475,0.1004511320153725,0.3251390706898642,0.14966168179213868,0.2619579915831123,-0.04053291899140181,0.13430793665738291,0.060141283048460004,0.19615870795916135,0.4704736972494415,0.32219613676829234,0.04453482438342242,0.23846880697400813,-0.13577715212248298,-0.10516879116213797,0.07801849692404017,0.03156702258426418,0.10579508559337596,-0.12465141538302481,-0.0069003716634550485,0.04005885353118032,0.09060483474829906,0.24181882200933746,0.19138928949758047,-0.09013192535136863,0.14686875851672831,0.17198645158347395,0.0944661427551637,0.042357761442143586,0.16177064628753085,-0.13634095025887147,0.3326202550215577,0.11692338536405014,0.11804546865154632,-0.07655973176066705,0.6678830788982639,-0.0006523737203913928,0.30380526400904584,0.11885788020546297,-0.04541456779119286,0.19285189827777344,0.13843479243464635,0.15100160775241647,0.24366891602450694,0.1293314220230944,0.13187904057718333,0.1833900732557863,0.17636003989925447,0.217157054605061,0.2277380848061105,0.2109207930028619,-0.07988780228145456,0.6055428365618646,0.13447966122324168,0.268659730129814,1.0,0.05553103855524378,0.11011253189320326,0.22967064154806718,-0.14066214395866555,-0.01992811597203647,0.1248774476171955,-0.3050722222724759,0.1771937922537789,-0.02811648363433006,0.2268118972025539,0.15813325356417626,0.21880146377872814,0.12528169244517995,0.13768477150243322
Pallidum_L,0.3085433797332816,0.6885661870733331,0.3167984571214317,0.31931867820976584,0.6265379888472881,0.15304587238125375,0.2407997530672082,0.6087174043453482,0.3202079926642927,0.5046688783541664,0.1240848054466371,0.307937829057819,0.3230971003965899,0.7004553503226475,0.2876006090425757,0.4682593463123183,0.5795200921395007,0.49104093608492727,0.8587492795746812,0.43110556660778304,-0.059589386660462484,0.5944840602502318,0.6058897160543518,0.5790118463067228,0.6909850024269282,0.04975409835552686,0.2204588951682228,0.3215523314971691,0.23947541137169973,0.6725622173831457,0.06919574719426264,0.1930845661635658,0.3803397531995656,0.6315768943111196,0.2015151419381713,0.03543168068615932,0.43620467216908704,0.2056385396439074,0.4900118422495527,0.0024261505889577165,0.7259392231903098,0.17536111223723108,0.5320987278333208,0.6836481639343878,0.1776591967477925,0.203664440298888,0.5946109213409819,-0.07980470070633446,0.45062837505095243,0.7505073359640535,0.4689241877206952,0.7226699497563761,0.2648954982167984,0.09324622057836887,0.0462934627677209,0.050938743021794776,0.6541758289914221,0.766227456724598,0.33952023053212205,0.2784468765301693,0.37732285195403403,0.512119536737562,0.39060491832170935,0.7075926213519833,0.1611868931921617,0.11850290259592113,0.5920218577921786,0.687938070076544,0.6686971682946101,0.24260800007049668,0.6954712653205576,0.2406453312813602,0.631445027926752,-0.23581836283018864,0.7230412490976523,0.329256980523905,0.4876285697286705,0.6965807886021198,0.42422988196050837,0.37709305616209865,0.5616499815060074,0.5194099297608289,0.5270866584638504,0.43355879514055,0.03426232596204472,0.08548309668920508,0.6209122904662296,-0.07804066696524409,0.4149483495985978,0.219194949998396,0.2757828707535531,0.07624648136055674,0.02658292878655015,0.2721699713327377,0.46788049127585757,0.30253175443227587,0.5654635716202534,0.5887736076976768,0.5803703963553268,0.29809706102788236,0.16691243368964115,0.23728804296928702,0.4391464967075895,0.4468286268314469,-0.01667616013378214,0.05553103855524378,1.0,0.5185977821512228,-0.0874156704219423,0.6131426676787752,0.27720267188599007,0.5619869600212707,0.40148546972484006,0.09697977209353867,0.49566059872370827,0.544363734125786,-0.006241869664866842,0.636974819503159,0.6725733473280416,0.634114965824327
Insula_R,0.5535017967776136,0.704321312950396,0.32720479881877407,0.34100268651553806,0.7250438977088063,0.38794626817026046,0.35653578955709897,0.7687909263520512,0.3345875762223101,0.5867334110819018,0.23171910854024189,0.4731492831760905,0.28400843891140776,0.5299666060392709,0.31632186815361596,0.7094153378786948,0.6136122825980351,0.6359823715927332,0.5792714772693891,0.4004824893221325,0.20190264919715947,0.41060963207237267,0.5642198213541445,0.5652926120086902,0.7135584567014731,0.05166570705732864,0.26135255076478786,0.44508917434354034,0.26172813571339615,0.5726075997881362,0.11778866644122644,0.5005230386374157,0.3774354001111898,0.48449480251818156,0.17717836446181226,0.2423928223568309,0.7410375629098992,0.034225228302275805,0.3200333394378316,-0.09241741605026291,0.6331963113362431,0.44128228912445555,0.49484596346670784,0.6191073282978815,-0.006551337841227281,0.30126520044762894,0.7031967082755792,-0.0008991724056638635,0.35620307999782125,0.6224144297331818,0.5118283870781807,0.6524388243479211,0.3423600434517201,0.09115012407363786,0.2591310199566433,0.06752765814964784,0.7205706898582644,0.5461302188770595,0.3808580852152225,0.13623574335601304,0.4417321906289421,0.16662968706678272,0.461537709990015,0.6590328782477082,0.5386830262152076,0.5398177866310526,0.7474096457210875,0.7237011947932239,0.6633709876004072,0.21005280209209176,0.7156423013175255,0.32655336918685934,0.703311510506931,0.06749832042229159,0.5612269063553409,0.4115983731204234,0.6420380249141608,0.7110433129005475,0.6710146519894326,0.5926430348058274,0.28183318322015677,0.8135378653023656,0.7380388281321177,0.4728394691698955,0.2053384373633129,0.11838937443001381,0.3455377352776037,0.250127875906088,0.35883303553125767,0.2866967065308452,0.2395722268332839,0.14392547215940954,0.19111396586308207,0.5658427542139567,0.4760038132915211,0.35209118294520564,0.6942917269698146,0.7248204612666127,0.5336428537870874,0.3523906308324576,0.23386089326484125,-0.028650633962196758,0.41312157871790284,0.4012354712445609,0.08179817072416119,0.11011253189320326,0.5185977821512228,1.0,-0.0025074731303089703,0.6278546324901559,0.6083537217072712,0.5232729515554664,0.2858830105337877,0.15503526395929623,0.6403243878250925,0.5283328962536347,0.09737541664187846,0.7360010782545454,0.8543991588384815,0.7028097340290029
Occipital_Mid_R,0.234276996006969,0.17438207058518948,-0.1295117028812729,-0.040616785082322464,0.1967703438504327,0.09680368847531381,0.016993724797899793,-0.050838328302068046,-0.03216846267354211,-0.02689682369226593,0.003040671203293132,0.18870741506734873,-0.4429930260818711,-0.0049129885917545526,0.1594668289264076,0.14874026199310625,0.373409345414908,0.30634274458099897,0.0033300497727576346,0.1457386443020209,0.22998698275292134,0.028177128481027623,0.025897411191434756,-0.03058797297570835,0.14081399539464814,0.5239799323713544,0.7303480803258569,-0.11961439569102456,-0.4228181019330276,0.023625778896657113,-0.005541180947446786,0.6080319472029859,0.46526707298090786,0.10000708393328028,-0.41971681512769987,0.6982752244912994,0.027427433232251996,-0.26960594272630667,0.15673620300098604,0.22637782857310332,-0.07502426009061461,0.6112860447813285,-0.04052159538852771,-0.1370682614743846,0.10517573258332445,0.14801300361811173,0.05447443451208311,0.12223334206349722,0.1699440170937922,0.07525979656944755,0.22538101234893865,0.10814031480749552,0.20129534221379106,0.048493442566124305,0.44057411524198714,-0.004250885673044635,0.07615570786694188,-0.05679846936771926,0.045364635403565313,0.16842839022560008,0.44481292821413837,0.05879757590900145,0.3118688437712933,-0.1048555023321685,0.27951286675800713,0.3587503742720889,0.09828132554836606,-0.14521173503202855,0.012773728799542857,0.2735882702307407,-0.2244715439905442,-0.3983517610687576,0.18899053655891648,0.3813746499821352,0.07774886619308814,0.058611138547752545,-0.20820841388993952,-0.1380497882496477,0.049663856876111113,0.2932953795096338,0.08176274068479854,0.0741326630432466,-0.04506713678584177,0.5278911327138881,0.5718820442371164,0.43859766350144225,-0.24877041649436085,0.7256806258527612,0.5442197907100722,-0.001801707680840094,-0.4565942671176183,-0.06961602693505912,0.7961829693157058,0.4938354247190422,-0.3958473227965995,0.5696747056600017,0.30013271757363486,0.10552929172256649,0.08059013049421819,-0.07446009388736688,-0.02574967217880867,-0.01676716835428372,0.29390658176580814,0.4485159987536359,0.04796469962372701,0.22967064154806718,-0.0874156704219423,-0.0025074731303089703,1.0,-0.16793595695255958,0.292884375399599,0.1787904244916748,0.06755190469771039,0.8499962186573378,0.19899239402809318,0.2820374004753785,0.09961284390405628,0.06069079378112524,0.12853505328197534,-0.08064242269233704
Thal_IL_L,0.19477786422170854,0.6157433109442159,0.254469170692195,0.3381139685854036,0.5659386056573733,0.3632058065028076,0.15768241240679814,0.5961076547293859,0.27780635522735647,0.49712840203627584,0.21416678814698745,0.16486976249412777,0.27502286465441844,0.6947341261434193,0.3972306337039753,0.7232175380718567,0.5028824824987099,0.4668961421918516,0.5727705599683236,0.3180066673575325,0.12495133860097923,0.32992504962245095,0.5499601050150873,0.40584420609579996,0.6842635089764986,-0.05807833574678307,0.0764737483722267,0.1672743412390962,0.38089942252639647,0.41710376108313435,0.2364876201824137,0.2674433324199052,0.20411964472552344,0.7229587250825019,0.22323587112277116,-0.10691940036221774,0.4302183239677665,-0.04334169029540929,0.24059430395621456,-0.18034224841180171,0.5949547668753833,0.18259901383944188,0.6461447302188604,0.6624751513178524,0.04660189028330814,0.15808183941757067,0.8201596728339613,0.003838707450825695,0.2456630942569914,0.49940288341571276,0.42180912256883407,0.5146223135844522,0.29817856808663656,0.21355816084462814,0.24888829193831746,0.03616919369096882,0.5976538060049462,0.641500618099244,0.24733245417816282,0.01437618199617164,0.1914676850340569,0.283939559268973,0.19310041312594753,0.8670962584989947,0.42531746084046523,0.4474800989055155,0.7809291624758272,0.6511700484979105,0.695478661791614,0.15122771416972539,0.6754851302144066,0.4135339847906407,0.6812509093823504,-0.0243010977238222,0.8111059627060613,0.1936775975015528,0.5169434029346432,0.5597147882321929,0.6830367356568355,0.5857394180511271,0.31474047651908976,0.5220609292908862,0.3842440620278773,0.2685742207734076,0.03596726525892784,-0.062017481297931734,0.4648827967452524,0.021953161914268018,0.15733290507149517,0.18240802813803522,0.2998071807820421,0.2688186624160135,-0.024917869666562262,0.4840792100133201,0.4005384181216926,0.1596743418867334,0.6310108540224098,0.7387007225646853,0.704379222910469,0.3957851983644642,0.20448316078117942,0.06644445383826264,0.2505547745322513,0.17342598519548916,0.08883403910555294,-0.14066214395866555,0.6131426676787752,0.6278546324901559,-0.16793595695255958,1.0,0.6292448818310412,0.3164281222721478,0.39812002262413354,-0.06271763475791511,0.4959657708807103,0.306030209503342,0.09230318514717031,0.6083057782237615,0.7292646645922186,0.5284300230618311
Thal_MDm_L,0.46206071242822944,0.4664886718865548,0.1054193039358595,0.26132674851097326,0.6155904706726592,0.5885496494853414,0.28854701158491114,0.6436611395162285,0.13648950717659936,0.5068043349105225,0.20810086237145847,0.4270113755009191,0.07568938982065372,0.3961030746640274,0.4410996438797895,0.8417158250306273,0.6267369403407432,0.6036772775798935,0.38347023232056726,0.5417703207393016,0.2951368440596557,0.2807573997119754,0.5425794572935548,0.42486851959376554,0.7226698921691034,0.2363762989892541,0.47091504504843523,0.22576246797643584,0.19912539307957933,0.4647563906556376,0.21694337566786862,0.7150413328924108,0.49886657533736495,0.5470309867391205,0.10104088254141368,0.3909868386052704,0.3491062764552482,-0.14421826329130835,0.2258794046971378,-0.039766358670740375,0.45449108878486066,0.5993428304554249,0.5596839876767886,0.4886455057866843,-0.1660785713587688,0.27580454299929813,0.7774284430614212,0.048727227950387454,0.37213845794448563,0.49861216160012223,0.561243188980891,0.471547712162312,0.3193590611079041,-0.005564994491493113,0.5431416938060479,0.19476204785677462,0.6443135818759315,0.4104757396503092,0.2898355703476179,0.05532154351106993,0.5783495087968157,0.007408984192440871,0.3707548829917218,0.6199903118306516,0.834657658382854,0.8648620740652909,0.8352829232807147,0.36958204844132087,0.49534156844622,0.2993812561161333,0.5473491053677103,0.23105527297323514,0.6856207705186823,0.2891933759322719,0.5643821261918561,0.018303572729012157,0.5685234371588311,0.4623068043063453,0.8288175797702354,0.8286348856503128,0.164479644732621,0.6380689015993466,0.27997442837191183,0.6149856454878954,0.4149235990156348,0.14096234888222925,0.07513061587743422,0.6629745405144553,0.4399350044758034,0.016687743907832224,0.13532055161949003,0.16985454398913827,0.42553516054129453,0.8500394314351675,0.29721666442246447,0.4608398396615552,0.6910980160235104,0.7677653524633363,0.608069492594572,0.3180373014029879,0.21475906413429563,-0.06773327959468388,0.21997420031534,0.4196921252806367,0.10284690352193192,-0.01992811597203647,0.27720267188599007,0.6083537217072712,0.292884375399599,0.6292448818310412,1.0,0.39074577771982727,0.22036322469796696,0.3575850353035444,0.5949133730532811,0.49265539024296795,0.15535608873684245,0.6870005111234815,0.7379473504371542,0.2890068376922745
Cingulate_Post_R,0.5095938248491391,0.5487119631803745,0.10267274191806719,0.3774202222912807,0.7213213769980166,0.42058630407893005,0.33219515554267764,0.6491560044205116,0.14686290114445558,0.6674189232687865,0.18682820212125095,0.5209632834105266,0.1861115137878592,0.384271609467507,0.37724048244670283,0.41274090005557995,0.6279540936977098,0.575932160509946,0.6808675523511237,0.4606751325549513,0.09069865266068922,0.7271177714196111,0.6227670140180007,0.7386666831888699,0.6919596694919714,0.15920866446877224,0.4539701000215278,0.2716003010140566,0.0021070595535889456,0.6539799338595585,0.16532998578304917,0.4665112714840626,0.7774961339558413,0.3786986834172462,0.12772031494686922,0.3602996348898414,0.4260241620161347,0.11881748312882487,0.4425725499625505,0.060471824261170794,0.6008992492259058,0.3884192077109477,0.32994448505260665,0.6869693138595343,-0.02144521720504249,0.44435932697706654,0.43055002341481474,0.0976444895629008,0.7539806082525015,0.8004889333025039,0.6729749561957338,0.6987432517160593,0.4351663033846178,0.008288212317223284,0.20533493106217762,0.1189705532266668,0.720687293352678,0.4608252817666089,0.5381449847503376,0.39705450411628707,0.5221559284804196,0.16147703834594607,0.46331964861241154,0.44529169672811164,0.4035024189605027,0.41187982507683696,0.4925126686644345,0.36697380942740687,0.4678092421474866,0.27547255541460086,0.5428562992081478,-0.026433816892269195,0.5684441890160539,-0.08178252448200343,0.5278432016546247,0.06283166860467028,0.5002990659729875,0.7221878154978476,0.46672732007950374,0.3779057025575094,0.28941580568378356,0.639280515619767,0.5100156620867982,0.5934152635453773,0.17593405520434094,0.15289705636240125,0.3542095308334136,0.31885116566367266,0.8175755901468843,-0.020248874209065137,0.15231110700691666,0.1032447181408945,0.3336588636596713,0.42923361043722685,0.4094599334809634,0.767708799234426,0.47055211465026464,0.48839999499834275,0.4039489834324399,0.39603683267208284,0.2623760495179413,0.14519377963228233,0.41039993404128444,0.8846150399933159,0.05096259605829124,0.1248774476171955,0.5619869600212707,0.5232729515554664,0.1787904244916748,0.3164281222721478,0.39074577771982727,1.0,0.14665562513486077,0.39244482815401444,0.5155377994632963,0.6022107388312834,0.11504627753083448,0.6898601089920781,0.6893247114156368,0.36703147925418717
