,Thal_PuM_R,Precuneus_L,Cerebellum_8_R,VTA_R,OFCmed_R,Occipital_Sup_L,Vermis_1_2,Frontal_Sup_2_R,Raphe_D,Cuneus_R,Vermis_6,Occipital_Sup_R,ACC_sub_R,LC_L,Thal_VA_R,Occipital_Inf_L,Lingual_L,Pallidum_R,Thal_MGN_R,Vermis_9,Thal_PuA_L,Frontal_Sup_2_L,Thal_IL_R,Thal_VA_L,Frontal_Sup_Medial_L,OFCpost_L,Heschl_L,Cerebellum_3_R,VTA_L,Frontal_Med_Orb_L,Putamen_L,N_Acc_R,Cingulate_Post_L,Thal_IL_L,Cerebellum_6_L,Cuneus_L,Thal_PuA_R,Thal_PuL_R,Parietal_Inf_L,Temporal_Inf_L,Cingulate_Mid_R,Parietal_Sup_R,Thal_AV_L,Thal_MDl_R,Cerebellum_3_L,Precuneus_R,Vermis_7,ACC_sup_L,Red_N_R,Caudate_L,OFClat_L,Putamen_R,Parietal_Inf_R,Cerebellum_Crus1_R,Paracentral_Lobule_L,Thal_LP_R,Frontal_Inf_Orb_2_R,SN_pr_L,Fusiform_R,ACC_pre_L,Thal_MGN_L,Thal_AV_R,Hippocampus_L,Temporal_Pole_Mid_L,Thal_VL_R,OFCant_R,Frontal_Sup_Medial_R,Thal_PuM_L,Frontal_Mid_2_R,Lingual_R
OFClat_L,0.6451093506921727,0.4794333946645395,0.5134266542233454,0.3960827546192444,0.31499088546344034,0.25008764751886076,0.18368564403014312,0.10718230760427679,0.018302744871092187,0.1226550449621832,-0.0869085046683344,0.23190257372794956,-0.020554692616831963,-0.39496989809116223,0.2346609290796476,-0.21669317253780587,0.306048517192647,0.45858786394299006,0.30082113307932234,0.13219661759878415,0.486655144069289,0.03034673517806153,0.2183605815807043,0.5153226217835297,0.1410212010003762,0.4192416045987465,0.3127842779866703,0.5503277624634048,0.32279891420423085,-0.03419388684191968,0.46928139046221856,0.32722341520212384,0.442360436524811,0.4864234713833183,0.07621375375329102,0.36517353985370704,0.453522384082339,0.19194218449971545,0.5449073064003622,0.48692466994053973,0.48462833545834466,0.2155682988263491,0.34901246433542144,0.1840857086803682,0.5230361959832273,0.4533821725319641,0.12936856081433756,0.4233632330240961,0.33245266689994807,0.1933736148306471,1.0,0.48658627963793455,0.4894311732607271,-0.033394044279607425,0.44029900510587555,0.07030785393314698,0.2818075229274928,0.37576356687216417,0.30327929452652835,0.226803724897631,0.24536777343541502,0.5513547730322643,0.5490853250025475,0.07234600778567092,0.3651863818047376,-0.18876950237200094,0.16943700193935538,0.3802349312720658,0.39455197177431944,0.3591260851532881
Putamen_R,0.6691930745816567,0.42872524271711604,0.2654161740782553,0.3476979750675557,-0.06025222137267439,0.19728766681570922,0.23792535635883572,0.5636692164613496,0.1457304751681318,0.11529056455603526,0.08054163730187411,0.2298125111495555,0.15307355358345423,-0.08345163185791396,0.1365545070498938,0.22999401841628211,0.19711227884191843,0.5021329676655975,0.3489504311364372,0.2816054103968151,0.5225621968082771,0.4686891254463447,0.31015514070843736,0.24835656067381667,0.5786741113734776,0.6422845710686268,0.40416366924941005,0.5704473066480477,0.23052846024609935,0.1747772452749731,0.8747157968059258,0.45050983123949956,0.31950455278112116,0.5526206937805825,0.07234618373703708,0.14004559079930015,0.47925501881039634,0.2871922063882952,0.48055739500585193,0.34176408696971394,0.42927872492500574,0.16936354633818088,0.1885155049048717,0.2453388939876367,0.5054120682668458,0.49157417589753316,0.03815390846358883,0.5622737955487682,0.29423239526357925,0.38435371447676997,0.48658627963793455,1.0,0.30345669791245317,-0.034469001345907045,0.6681051626754948,0.2713914851651165,0.7700524403542319,0.22758096858608415,0.1455878528153487,0.5332979865074069,0.20412219654093516,0.29139422895832207,0.4540763970987652,0.043952915327082585,0.5140372013233981,0.2326476518372126,0.6187097806999777,0.2226310694020927,0.7219077832866585,0.21764382811565258
Parietal_Inf_R,0.5230259515378941,0.9048926941610685,0.6384710068650689,0.48063381836363217,0.3458332834044678,0.6876749752284321,0.22559230810668943,-0.10096837179862558,0.3791580611430953,0.554276139514916,-0.14560476023384333,0.634146595396165,-0.14560194797200962,-0.22808157841363474,0.21778938110540058,-0.1793454667086976,0.6956162583746769,0.32737389246989973,0.5552181474143311,0.2138390406220845,0.4021200194665604,-0.20413018314494974,0.25819550425867105,0.6347061392056005,0.10184892378893111,0.1722138265052587,0.3637796159789971,0.32193732610371056,0.18542688550177513,-0.06885100171315267,0.3396565523725491,-0.08313669987709756,0.8138943017946194,0.44462330736989053,0.5065069406438198,0.6608724633324008,0.4023756588238722,0.2846017893759878,0.9210319957286854,0.6755843200693835,0.7671364211069979,0.7879562281837426,0.2528776974780393,0.09263933651124265,0.44153592826976723,0.8597035718468287,-0.03621374249609634,0.6100528494351275,0.10321472159101658,0.28193663974007077,0.4894311732607271,0.30345669791245317,1.0,0.32921051990787065,0.5685653475171398,0.20603234649078353,-0.13913356950170322,0.5754679147887664,0.5438538101529963,-0.09218871428836646,0.2884012436996518,0.5727153387466433,0.35026425249242027,0.08290133982500958,0.39072309189125715,-0.5285101329495161,-0.06357610554438263,0.43578291942259173,0.3052535880890867,0.6740011956915997
Cerebellum_Crus1_R,-0.06905185454782695,0.3336039037260536,0.6298696064688777,0.1218643197772214,0.10125969555837638,0.25995260957825556,0.09750406277369529,-0.44846929658954016,0.015013190613781561,0.3558983630214742,-0.16567171948756979,0.41777478300847054,-0.017383899734636783,-0.1484907176970448,0.07897274166575985,-0.18115554292741637,0.18339508231911197,0.22772077848743805,0.2517395575232757,-0.11937117414043022,-0.03543587960984501,-0.2272343221462626,0.0002944410508941821,0.02319533936460298,0.06486491373795937,-0.15861109809373156,-0.1321588324305788,-0.2711527129558567,0.0868478036263931,0.1104384427158639,0.01141706268110873,-0.2303121646841888,0.13262046795320376,-0.17609088248610266,0.056298551815383825,0.2071684544875307,-0.04966142663283886,0.12682891622727657,0.20305360117262763,0.25503472783936004,0.15305748073998357,0.4783782235347933,0.30748071207526523,0.07773038544125867,0.08761905641756236,0.36114777562616207,-0.21942616379357208,0.01996636200860176,-0.005927581135411984,-0.05694452395377832,-0.033394044279607425,-0.034469001345907045,0.32921051990787065,1.0,0.2217119068358656,0.15477061015526727,-0.264878272966105,0.027932859006172078,0.7313879255465874,-0.25163601528893553,-0.34935789013215496,0.33712186810741784,-0.1854194878631075,0.3644069318644541,0.12171856503518,-0.021709266567803476,-0.18132825122414598,-0.15676951939573655,-0.10706796470711408,0.41562087639965795
Paracentral_Lobule_L,0.5866680698327521,0.7515176044899763,0.43220094035735834,0.5334231682974906,0.231662828833848,0.4033831464333054,0.15049341675307742,0.4205011214404852,0.12858252637677928,0.34762933744425634,-0.06645571681681144,0.42825761591639966,0.18361492813984534,-0.15499810826784519,0.28569367468033763,0.08280114897470958,0.42360429081477957,0.5562821160912035,0.40658458522204005,0.3168823700637247,0.4305789505264245,0.4090904308564963,0.36127836259339247,0.34033717104152306,0.6506606445298323,0.4951564109172203,0.5391721063861815,0.43341637644410774,0.21296876415464439,0.25080967229951473,0.6726858990437726,0.33715530460532006,0.5619364695581305,0.49006205430025307,0.2765506973831611,0.33676378029671494,0.32691777029331265,0.4722966993609368,0.7108601079323884,0.479402597231172,0.6560995711708509,0.46592068243772317,0.20641395853261651,0.29050979077785866,0.47793896829879867,0.8131705903016025,0.005421007666586229,0.6657799919047734,0.2966614839785409,0.44661765136278186,0.44029900510587555,0.6681051626754948,0.5685653475171398,0.2217119068358656,1.0,0.4278230608526338,0.44272103382458217,0.3540111392888884,0.33402433119857905,0.3529445064022456,0.14652853910861185,0.4447765431116726,0.38913785069789186,0.22290338626989206,0.6564875549061365,0.09528323430986099,0.5157211052834303,0.28751036978908334,0.732053759684633,0.43651228936799447
Thal_LP_R,0.26813228545241174,0.286445468393669,0.15325089833713476,0.3039565672182006,0.035133465481031995,0.22299113463382847,0.08542267457829578,0.11938539376518845,0.07421231552220658,0.22334089587524414,0.0073855401019621535,0.23556855557263867,-0.12546213846991353,0.014153325221685423,-0.027723909091752024,0.019082106972770744,0.20992027716730355,0.3762327298826884,0.17037067093517083,0.07756465307451094,0.14219373258881346,0.20090152454363203,0.3333028734872808,0.22823814964213565,0.276275484302439,0.17026231990217033,0.2686582807866887,0.16235772396942375,0.17845551714609242,-0.017668524964698076,0.29092792250608585,0.443591412337591,0.1081378288544594,0.23692952449552668,0.1398818767343035,0.11423556882170152,0.08762463454670823,0.8379705184198005,0.2567757000555976,0.19949199699602274,0.28722368723726854,0.1087405178600453,0.004291217065491899,0.6129174391285693,0.1819782623666171,0.34638870923822124,-0.123575452013579,0.17065126035114372,0.3303060558149246,0.2401543724345064,0.07030785393314698,0.2713914851651165,0.20603234649078353,0.15477061015526727,0.4278230608526338,1.0,0.2590615563299349,0.30030379116694444,0.18710160111034468,-0.08934125507253786,-0.0034413110775082397,0.1703688344367594,0.12335118490604573,-0.17857354391646893,0.1574365746696946,0.03882998930679963,0.1977613015716201,0.32831463408891354,0.24989522054960708,0.27516929173900684
Frontal_Inf_Orb_2_R,0.3550197605509908,0.0485882768090882,-0.09735687237399693,0.1990809239677603,-0.14856210687991134,-0.15502091857312156,0.0431848588710831,0.6993277925788104,-0.10173642655037186,-0.17450794158028096,0.2329997755469838,-0.1163429646863532,0.18803555015414217,0.032397126805178415,-0.06034828060329842,0.4878341894072102,-0.1877567245205514,0.2905096737873082,-0.06147717532520806,0.1250621121730373,0.24599647869750702,0.627584387226408,0.14886472603449552,-0.08061385778259951,0.5637328866004097,0.581870137486988,0.2871182254440195,0.3379275891407412,0.07067210601803359,0.2420655230345699,0.6405013406213614,0.5834642604088545,-0.03502618342052425,0.38777858240054597,-0.15807783591065397,-0.2068193464039017,0.15763266050501334,0.17264523730009165,0.09085404775465765,-0.054448128168675995,0.10033738694835875,-0.0825207405001762,-0.04773552730386466,0.23661463195077162,0.22046836495502012,0.14282758760431258,0.2410381482196704,0.27405652065300756,0.21415085766717357,0.20272877839062853,0.2818075229274928,0.7700524403542319,-0.13913356950170322,-0.264878272966105,0.44272103382458217,0.2590615563299349,1.0,-0.031216420740962533,-0.25286450689321477,0.5649449384687187,0.011639265999964293,-0.032076617123202575,0.22305216740981412,-0.09974759166976985,0.24103970302887961,0.45964980275303347,0.7168291621070318,-0.011409888959230997,0.6631002609493861,-0.18746039300508077
SN_pr_L,0.5740401686019659,0.5481658663855197,0.3213766539763523,0.48056440447327414,0.39313924608792633,0.3488239103589494,0.015633840411288527,-0.01798571510161269,0.18122889782144808,0.31849512060811774,-0.15001873973510818,0.3077005566424844,0.06450516442252277,-0.2622289657356733,0.33160497771476993,-0.3110537880640988,0.5884697571348805,0.3861546312818058,0.2642963659016777,0.32719466305327743,0.3864238904389932,-0.07812937171737311,0.5970599768813442,0.6725594937663946,0.10488904239707125,0.08260890422420387,0.3690937682864496,0.4331372226907553,0.3211525006074446,-0.1601028626759958,0.20306166577725507,0.2004502308054977,0.6535930486200775,0.4275143019450243,0.3301316829223624,0.45520823095899265,0.4375538960299958,0.396048308546234,0.6526908875140564,0.4248118841475675,0.7055263411127932,0.23801606793475275,0.13828051219219198,0.30044832288623735,0.3934028926003329,0.4900383940250881,-0.028876760597178704,0.5901105019989251,0.45471833513229376,0.4784795981054269,0.37576356687216417,0.22758096858608415,0.5754679147887664,0.027932859006172078,0.3540111392888884,0.30030379116694444,-0.031216420740962533,1.0,0.3545827942291454,-0.08172084916960924,0.35879166368862575,0.5586395080371523,0.4996387965046756,-0.26051461383201613,0.37008087988074134,-0.4127985470561456,-0.03848747038543221,0.7239889378236543,0.29499443070000764,0.6133214812059211
Fusiform_R,0.3807810317326172,0.4789691325884181,0.7251868858613011,0.21111997810048552,0.15062845106718403,0.5685799259651872,0.32865003238399293,-0.3851337444791773,0.2553103717372968,0.5817894644051234,-0.3980939633003158,0.6894130726530177,-0.026048252948139398,-0.3313936622178554,0.043730750822023275,-0.44205206054120477,0.5811997730803624,0.36515898965779847,0.5644390758553901,-0.0897967568056211,0.45568109425113135,-0.25479102867941184,0.2514890978094722,0.37799923839904054,0.021078587843178724,0.13812742976067222,-0.11171759836687258,0.28338617058199433,0.07257860665601772,-0.05988130013384162,0.26600471839804624,-0.02895224669212599,0.3712438420905367,0.08301199549503287,0.3644169530957754,0.6720703035832664,0.43013244612417306,0.14803702237977948,0.49330398333527764,0.6874313875326835,0.3829982226929938,0.31128932980710866,0.39841143111906085,0.09668646849697869,0.5561412705398889,0.4817746599255918,-0.520695088470761,0.25443396518015227,0.15395194717226385,0.07271546572195875,0.30327929452652835,0.1455878528153487,0.5438538101529963,0.7313879255465874,0.33402433119857905,0.18710160111034468,-0.25286450689321477,0.3545827942291454,1.0,-0.19818658859762728,-0.03184230214289104,0.4693043829106331,0.09255697727252528,0.3447794750845716,0.2533322285367793,-0.23947475991346592,-0.19075349724080046,0.2504681368332739,-0.11216071314542846,0.8255973250521957
ACC_pre_L,0.24456250650606703,0.06752039613461788,-0.20745744295719165,0.10953772554686386,-0.08834778970319661,-0.09600607817046124,-0.10209372908102311,0.6793401604968635,0.09089477867860442,-0.046343067390209325,0.032612454198699056,-0.08798939074028234,0.17003265696513964,0.20693659093330924,0.19790708992141653,0.35444610430278206,0.03076096397632787,0.1498275539378746,-0.014603629478965067,0.15493297287050542,0.2435520995381911,0.6920682262809558,0.11349895203896743,-0.10994249189784945,0.6667579178872093,0.6010892174374539,0.22685476456203155,0.27787221224110914,-0.11850597984591908,0.31619229496335166,0.5514662945759935,0.24546627523560396,0.05569094650961442,0.21649411158213422,0.06621853200018274,-0.1652321525888759,0.24180603168301065,-0.031175670720916843,0.06747322292976014,-0.04493372903963187,0.0884546360402847,-0.11662945634856693,-0.07926419972760634,-0.173856683056825,0.1744312290406302,0.11231758612750577,0.06248206655825895,0.39537021904720115,0.08816078701252258,0.37771481369066445,0.226803724897631,0.5332979865074069,-0.09218871428836646,-0.25163601528893553,0.3529445064022456,-0.08934125507253786,0.5649449384687187,-0.08172084916960924,-0.19818658859762728,1.0,0.15080577327598804,-0.05636208755028427,0.19222287572580735,0.1854005550768806,0.46534354878276074,0.4847695548536821,0.7203387546921056,0.034173481611584566,0.55057817151667,-0.103224545269202
Thal_MGN_L,0.4459147671601645,0.22894006864712768,-0.017657939602023585,0.1856790306294274,0.029062871504814552,0.23640627996451416,0.14811924225406328,0.31051463613541663,0.36945300708213813,0.16604140183666322,-0.08615470942555183,0.15081449523393237,-0.04762372900694847,-0.1016811681868709,0.16022234166119143,-0.19832941681031313,0.3802620522920803,0.05527523771102044,0.2545555851616949,0.11110523001804475,0.42895672911363786,0.13271050449088764,0.23079630534330825,0.36142012965876286,0.11333882920424404,0.23575053041235455,0.23914148953240455,0.4677099756371625,-0.047209279327560215,-0.1375756830281815,0.22775379906122997,0.039657279782812326,0.3401221114996592,0.3980191897377426,0.3449912598198384,0.32296662180063157,0.49370952827507153,0.12776534874479628,0.36036401572027565,0.165774326870834,0.34773703246004284,0.004187652440733256,0.003987471412146006,-0.04304610463899102,0.2957399374708005,0.1845655856750069,-0.08639100399107935,0.419766852189596,0.07391435099883932,0.3512584854836967,0.24536777343541502,0.20412219654093516,0.2884012436996518,-0.34935789013215496,0.14652853910861185,-0.0034413110775082397,0.011639265999964293,0.35879166368862575,-0.03184230214289104,0.15080577327598804,1.0,0.11231891171216754,0.39477289782544955,-0.11714596729447685,0.23256725328828526,-0.2871610933507167,0.12835495858243684,0.5146077501513776,0.17610025358198958,0.2453773788270966
Thal_AV_R,0.5916329023966619,0.6193215275449006,0.6379755707077266,0.5596893254090876,0.5681283756530225,0.18606182075448482,-0.040363949526269434,-0.10407374495029288,-0.09454917917315799,0.15719177423994848,-0.008205041454988722,0.22180353403794079,0.08782247031031572,-0.47840232814348577,0.5979397696197629,-0.4210104545836164,0.31495469091839545,0.5727769602219842,0.16306268790019016,0.21880760944186375,0.29387679714779436,-0.11692805217712965,0.3965818660923604,0.6332524309989619,0.18524022118050543,-0.08296363174511942,0.4084800515554987,0.22748209012076243,0.5124731901225243,0.020128087236705818,0.2082064684161392,0.09841131841951764,0.6168033748142032,0.4170085014977464,0.030474066554436435,0.30714503268518856,0.3244486173638521,0.36286258155546597,0.5975193088434165,0.40060280899912093,0.6947047836419097,0.3841368298060055,0.44136141170825294,0.4088264012993719,0.3544189672288374,0.5772519937762407,0.1841874518620137,0.5065334358001553,0.4219535147818105,0.3722318847142739,0.5513547730322643,0.29139422895832207,0.5727153387466433,0.33712186810741784,0.4447765431116726,0.1703688344367594,-0.032076617123202575,0.5586395080371523,0.4693043829106331,-0.05636208755028427,0.11231891171216754,1.0,0.5821645115649411,0.02713662668363034,0.503181320794449,-0.24026146018332523,0.009613722995283692,0.5272264842769849,0.4235838022598915,0.45145793357417613
Hippocampus_L,0.7704722817594044,0.3776623688512163,0.35265794907521336,0.5712012956036885,0.5026519604928433,-0.1421416293602156,-0.048151495626020044,0.18098734856334373,-0.20576071003623322,-0.240900349671508,0.17621997901223277,-0.17039988168678066,0.11150056188204926,-0.4592824014290412,0.5931531941992443,-0.4371970339279333,0.13054256001365613,0.6282740222744193,0.014668182801089358,0.4457768446318778,0.45415647200836123,0.0573436450013521,0.36391002690737134,0.6030045502080075,0.1478037598592605,0.11337154060037014,0.5911886864905992,0.5152154586687187,0.6868642907626613,0.10683451783554866,0.29898743955029633,0.36757138526350636,0.465219944734958,0.6388379234583977,-0.16069370829827867,0.1327685382228547,0.466149169627262,0.2967352905951423,0.4370911152498095,0.31145592119889315,0.6508826234501878,0.001229458864837511,0.33353756450980837,0.5159994108321938,0.35083799775771546,0.3098574848247052,0.3319655396685645,0.538304705215658,0.5614147868122693,0.4503905726369056,0.5490853250025475,0.4540763970987652,0.35026425249242027,-0.1854194878631075,0.38913785069789186,0.12335118490604573,0.22305216740981412,0.4996387965046756,0.09255697727252528,0.19222287572580735,0.39477289782544955,0.5821645115649411,1.0,-0.16393343163224772,0.4877979555403,-0.075211774489514,0.12347220881158028,0.6049253311023617,0.5844934191443866,0.18209611820334
Temporal_Pole_Mid_L,-0.03120822971468177,0.12048663611403711,0.13438403284231085,-0.22144054155991078,-0.11208016192776574,0.2347213854031669,0.2400807871468379,0.017392726657659997,0.09050882005660772,0.3205238210868748,-0.29224375239100003,0.3342866396450685,0.04462975178216472,0.10844898776561125,0.023580881494709247,-0.04256462155434999,0.11953632268607124,0.09092439150960029,0.29150195163833603,-0.1770122213346913,0.05480215371030194,0.17979214100402233,-0.22995446934508768,-0.014399302462108809,0.2634477052245043,0.204667614976079,-0.10926933048448566,-0.009538875548728513,-0.1809493597023651,0.21689751099309165,0.15026085781738122,-0.03125521529086714,0.006388818262002576,-0.19743296340900263,0.16296529618585967,0.16538171717542186,0.0513190366104819,-0.1616139755500669,0.01938355493225763,0.08900696914399947,-0.07267979656186146,0.11747047741808676,0.28968808293718684,-0.20022991042989213,0.06607911843108383,0.14350550669543152,-0.367242361200883,0.012276089736295261,-0.27693082516991957,-0.08480997503310515,0.07234600778567092,0.043952915327082585,0.08290133982500958,0.3644069318644541,0.22290338626989206,-0.17857354391646893,-0.09974759166976985,-0.26051461383201613,0.3447794750845716,0.1854005550768806,-0.11714596729447685,0.02713662668363034,-0.16393343163224772,1.0,0.20844213081130306,0.3077357315127203,0.18068261633470298,-0.20944549374711377,-0.07034024780977256,0.20263959865093462
Thal_VL_R,0.5588055291992148,0.5382941118111495,0.20794044441988402,0.5355307214753912,0.36335849869433784,0.21228696635944075,-0.1119637044487235,0.4148274627791736,0.11616850275083553,0.22608676046772266,-0.05732219585594418,0.23178117505763524,0.22147477903752086,-0.1682411902417326,0.6260274313593274,-0.05919922355203281,0.4147166831224313,0.6831731039354522,0.22929243460670082,0.3078606883683297,0.32730472747072803,0.4558579211840626,0.47068223196787207,0.39381510364362243,0.6572521916145087,0.336125686524259,0.39434609259260645,0.3367867258503062,0.2522637115920665,0.28101027296816955,0.5697330262946149,0.1951240821745867,0.5256762109235151,0.39602153858628136,0.2254166738075278,0.1817571837737777,0.3239534814051469,0.3601670170784437,0.5313248211864489,0.2881462086547302,0.6064625325162754,0.2570316346055818,0.29525934647270574,0.10041917659571636,0.3877395310966692,0.5170919204953801,0.008357507157282446,0.6328999806981862,0.38134483523618184,0.6563091109660112,0.3651863818047376,0.5140372013233981,0.39072309189125715,0.12171856503518,0.6564875549061365,0.1574365746696946,0.24103970302887961,0.37008087988074134,0.2533322285367793,0.46534354878276074,0.23256725328828526,0.503181320794449,0.4877979555403,0.20844213081130306,1.0,0.15204679017462308,0.5256866818069331,0.42825142579102177,0.6603752269667985,0.3673713848240706
OFCant_R,-0.15573553766921558,-0.3774304474224365,-0.38365754464548285,-0.158969551081297,-0.1490936735332323,-0.3498001040066822,-0.17278894182222393,0.41783835924546736,-0.2665499430466468,-0.1732844321764835,0.02204041105394974,-0.23328655732342973,0.1820757403304405,0.16662829626946402,0.10562145749764358,0.28841425048377367,-0.364719001321154,0.16803567527438354,-0.33087306955751705,-0.133784064606724,-0.08036154398367601,0.6369242064716115,-0.030628928364287773,-0.42382579303109175,0.5086275873770487,0.2989059853120751,-0.10418628315631025,-0.10870275458032194,-0.07202053225853837,0.40639580441203954,0.24868703679806028,0.40518945812848745,-0.43553830694670187,-0.1246051306168036,-0.28664274340779244,-0.46910327622283016,-0.1919763035704236,0.004965842456365611,-0.43560396658823547,-0.4439933971370888,-0.3705744080468366,-0.37755663966918646,-0.004246140325425522,0.06086214431255292,-0.1405692162708768,-0.28497652957483594,-0.021475750027427607,-0.09807856440854966,0.08874906350821174,0.09209275549153231,-0.18876950237200094,0.2326476518372126,-0.5285101329495161,-0.021709266567803476,0.09528323430986099,0.03882998930679963,0.45964980275303347,-0.4127985470561456,-0.23947475991346592,0.4847695548536821,-0.2871610933507167,-0.24026146018332523,-0.075211774489514,0.3077357315127203,0.15204679017462308,1.0,0.591763887174476,-0.29002578646562016,0.20074360216379572,-0.3383161608724824
Frontal_Sup_Medial_R,0.305225407256598,0.13480645438311356,-0.2977260432676371,0.13561971998951156,-0.10987739804858988,0.06874155561423591,-0.10076825999460957,0.8653974799929373,0.13742862414834184,0.14726118623517684,-0.05079594502161071,0.10870651412104691,0.19748602179923114,0.12202196445776065,0.1667932906794573,0.48145827222736637,0.08920244913623396,0.28847205546263577,-0.005133678116259677,-0.012668576944977923,0.2607473789733775,0.9352334591028032,0.28121611542448605,-0.06976340122645266,0.9104503971615581,0.6595316372666021,0.18429626777911484,0.24539550265593013,-0.17319092103410805,0.33262612717709844,0.6879360000508062,0.44943108690369904,0.05051704567813097,0.3212512348252415,0.16424999165197615,-0.11078657199112453,0.2289051697193273,0.22236950440823153,0.1446753194652842,-0.1179307652081063,0.11516440670849103,0.002066777705911592,-0.058495607955843326,-0.005851314690730473,0.20975037765563845,0.2212936363133419,-0.0037884971993833757,0.44426288435624056,0.1651615470316231,0.49714890720845933,0.16943700193935538,0.6187097806999777,-0.06357610554438263,-0.18132825122414598,0.5157211052834303,0.1977613015716201,0.7168291621070318,-0.03848747038543221,-0.19075349724080046,0.7203387546921056,0.12835495858243684,0.009613722995283692,0.12347220881158028,0.18068261633470298,0.5256866818069331,0.591763887174476,1.0,0.14643328674637507,0.648145188942399,-0.02980713977515614
Thal_PuM_L,0.703061516913485,0.4322202046898031,0.1267770511333441,0.42973949910516424,0.34134768920151587,0.3046297149423677,-0.07463982077862094,0.1778960530171212,0.2627970212558275,0.2995852548454409,-0.18351745076852433,0.23181569369358773,0.0752246650635681,-0.28143465127843603,0.41083921560854053,-0.3818443240272636,0.5688609172820221,0.3828299574919211,0.20968175963726218,0.17170483892082497,0.5760030180347664,0.16692112252349398,0.6142136871281283,0.6940662465847086,0.2324799839245616,0.15281838457639565,0.32945971753949943,0.46498062219633085,0.212348735399703,-0.10456030351430097,0.25129245487616275,0.25306426022273604,0.6016649957698014,0.5667504183358677,0.4021972549225141,0.48433269263421436,0.6201861523308324,0.43963289764676033,0.5364080572986143,0.3374290080834926,0.659355457027807,0.02755635405828645,0.12221950873046686,0.362146543462739,0.4038900805799842,0.34248234456276033,-0.08004864243141917,0.621761171682144,0.4371413139786664,0.596080160001423,0.3802349312720658,0.2226310694020927,0.43578291942259173,-0.15676951939573655,0.28751036978908334,0.32831463408891354,-0.011409888959230997,0.7239889378236543,0.2504681368332739,0.034173481611584566,0.5146077501513776,0.5272264842769849,0.6049253311023617,-0.20944549374711377,0.42825142579102177,-0.29002578646562016,0.14643328674637507,1.0,0.29457813407125816,0.561459665895543
Frontal_Mid_2_R,0.564798898718827,0.5105284979911444,0.15725399562211326,0.5633600445565232,0.3319321732340146,-0.036832728803317887,-0.1732262622751837,0.6380285625179458,-0.12288943400868893,-0.09238063420628036,0.2463151316128552,-0.04559494165342772,0.24276899585058745,-0.14914340878777235,0.47286723036313105,0.218019544133208,0.09960283865374599,0.5471411778260264,0.0006188919910721926,0.4682111839036898,0.23693103618658443,0.5272925624279989,0.39036187741462747,0.24587645210800535,0.686691656030066,0.35402971585973586,0.6855965081670944,0.3219578761519625,0.391770717135825,0.36342369951360676,0.5891476907513518,0.37354235482573445,0.45437805785110685,0.569083012360464,-0.03429714895595253,-0.05733363101782031,0.23682918657957538,0.3630815623088296,0.5079321832280653,0.1172485077069358,0.605924839071163,0.2896894927655292,0.1068821386047476,0.29446576958717285,0.2472008353384758,0.5484049781695653,0.4055109858381897,0.6471087454841241,0.4203624973751174,0.5607294470423704,0.39455197177431944,0.7219077832866585,0.3052535880890867,-0.10706796470711408,0.732053759684633,0.24989522054960708,0.6631002609493861,0.29499443070000764,-0.11216071314542846,0.55057817151667,0.17610025358198958,0.4235838022598915,0.5844934191443866,-0.07034024780977256,0.6603752269667985,0.20074360216379572,0.648145188942399,0.29457813407125816,1.0,0.023903197522878426
Lingual_R,0.5344367872644916,0.6208715889790314,0.4867064542698944,0.27966668746767154,0.16133774360500913,0.7795379657030778,0.25527332959913895,-0.15751322048522182,0.48381685157471443,0.7894480281816976,-0.5093367092765917,0.8069230737638279,0.009558580719098759,-0.19371137657417883,0.09571245040137485,-0.37639319539425015,0.8932786844747763,0.3320528844311683,0.640136722410616,0.06100957067666186,0.5814827541757005,-0.08295349032317173,0.4880650764904387,0.545366324189014,0.16596625153920347,0.2870864155155591,-0.0011703290842764742,0.4476125063651495,-0.03568508359873175,-0.11162101811424274,0.35699036910496,0.07598013661522457,0.5998669341494884,0.24558144974314347,0.674158133503727,0.815863247490676,0.58935886693847,0.2562136213958624,0.7009404205488429,0.7054237210087219,0.5674824051304214,0.3316524495106692,0.27697681972978694,0.04465893199658292,0.5990473896585196,0.5939054404530354,-0.592730705687618,0.5012170965090434,0.2028363224246572,0.31409194593205403,0.3591260851532881,0.21764382811565258,0.6740011956915997,0.41562087639965795,0.43651228936799447,0.27516929173900684,-0.18746039300508077,0.6133214812059211,0.8255973250521957,-0.103224545269202,0.2453773788270966,0.45145793357417613,0.18209611820334,0.20263959865093462,0.3673713848240706,-0.3383161608724824,-0.02980713977515614,0.561459665895543,0.023903197522878426,1.0
