,Frontal_Inf_Tri_R,LC_L,Frontal_Inf_Tri_L,Vermis_4_5,Vermis_9,Red_N_R,ACC_pre_R,N_Acc_L,Occipital_Mid_R,Thal_VL_R,Olfactory_R,Thal_VA_R,Temporal_Sup_R,Lingual_L,Temporal_Mid_L,OFCant_L,SupraMarginal_R,Amygdala_L,Frontal_Sup_Medial_R,OFCmed_R,Frontal_Med_Orb_L,Thal_MDm_R,Putamen_R,Precuneus_R,Thal_LGN_L,Parietal_Sup_L,Supp_Motor_Area_R,Rectus_R,Thal_VPL_R,Pallidum_R,Postcentral_L,Cerebellum_10_R,Thal_LP_R,Parietal_Sup_R,Cerebellum_Crus1_L,Postcentral_R,Precentral_R,SupraMarginal_L,Temporal_Inf_L,Cerebellum_8_R,Frontal_Inf_Oper_L,SN_pr_R,Cerebellum_6_R,Insula_L,OFClat_R,Temporal_Pole_Mid_L,Vermis_10,Raphe_D,Hippocampus_L,Red_N_L,Cerebellum_6_L,Temporal_Mid_R,Heschl_R,Cingulate_Post_R,Parietal_Inf_L,Cingulate_Mid_L,Rectus_L,ACC_pre_L,ACC_sup_R,Thal_AV_R,Vermis_6,Thal_PuI_L,Cerebellum_4_5_R,Calcarine_R,SN_pc_L,Caudate_L,Thal_MGN_L,ParaHippocampal_L,Temporal_Inf_R,Cerebellum_9_L,Frontal_Mid_2_L,Cingulate_Mid_R,Cerebellum_3_L,Thal_PuA_R,Amygdala_R,Occipital_Inf_L,Occipital_Sup_L,Thal_MDl_R,Thal_PuA_L,Thal_VA_L,OFCpost_R,Thal_AV_L,Vermis_1_2,OFCmed_L,Thal_MDl_L,Putamen_L,Paracentral_Lobule_R,Insula_R,Frontal_Sup_2_L,Thal_PuM_R,OFCant_R,Temporal_Sup_L,Cerebellum_8_L,Parietal_Inf_R,SN_pr_L,Cuneus_L,Thal_MGN_R,Supp_Motor_Area_L,Vermis_8,VTA_L,Calcarine_L,Temporal_Pole_Sup_L,Frontal_Med_Orb_R,Thal_PuM_L,Cerebellum_7b_L,N_Acc_R,Frontal_Inf_Oper_R,Fusiform_L,SN_pc_R,Angular_R,Frontal_Sup_2_R,ACC_sub_L,Heschl_L,ACC_sub_R,ParaHippocampal_R,Vermis_3,Cerebellum_9_R,Cerebellum_4_5_L,OFClat_L,Cerebellum_7b_R,Occipital_Sup_R,Thal_LGN_R,Thal_LP_L,Rolandic_Oper_R,Cerebellum_3_R
Supp_Motor_Area_L,0.8159251645091595,-0.24503846457315984,0.7920125907887704,0.3595887952332708,0.37275515676470145,0.3611662796176644,0.3461786081566665,0.30467730664619436,0.1547015081251232,0.6939014108634689,0.3361164491754783,0.45713230485280626,0.8182753856876563,0.4528049699834228,0.524088555615475,-0.0017264226968331422,0.742025150360386,-0.1406609596293013,0.45249872218851883,0.382101830915796,0.2677591200696136,0.4246708516558886,0.6422106077680685,0.8565540992982906,0.43482117857234004,0.7192362629833873,0.9632336744643878,-0.06698198853335473,0.6629857123767177,0.5887069177770702,0.949936864112165,0.311410261454661,0.34824374256738966,0.5770570792833469,0.1049880667786,0.944633041095046,0.9113614157997312,0.8270520586217973,0.46383334953630745,0.5325354446138738,0.7905741326365704,0.548633918634233,0.35102464097800967,0.5818088595796668,0.05163080813996817,0.14412665501976066,0.06291836237640222,0.09069280608438034,0.508015963791926,0.5328335452839988,0.23373439097532703,0.45167982843646154,0.7450234096868846,0.708642210506476,0.7844173326622873,0.7643681435877846,-0.007954289494385215,0.3292945129456859,0.697436923491386,0.6172177630984921,-0.010991590651070747,0.21194492797169728,0.4364939354626529,0.5519976449244081,0.4861417942014856,0.5482838980843558,0.20789050935171358,0.6145816198976395,-0.07355176953785955,0.7500764309226072,0.9008511082996257,0.7874050264312386,0.44539817721706976,0.37943416011002845,0.19420534521361973,-0.0032236588659313773,0.3636262564790659,0.29338737015494937,0.405043763895397,0.4345656887572959,0.3140356486040482,0.2645916331869401,0.030062625721137066,0.20401040519660357,0.5351645744187509,0.6021821715756048,0.8721153219269476,0.6805325449880048,0.3147439442027961,0.6409288687449524,-0.0364436026420194,0.7954003229376291,0.4837631887139621,0.65450794825747,0.43387307556093635,0.33492610541355916,0.3417788992167619,1.0,0.4256740309371601,0.32770950828090883,0.47020801287336705,0.476566819661722,0.0014421224322436654,0.39602669748108404,0.3674887909359167,0.241219230699777,0.6883395748906892,0.35500485134235715,0.5367023803985986,0.5445966475251323,0.34632907355661147,0.033549284429952794,0.6113613784312331,0.14839913731721716,0.5864870099056215,0.4865283775577813,0.6487682307066509,0.5519462232544926,0.4835669111152662,0.3780566003492547,0.38753431513051945,0.5451013799899307,0.39657796773255966,0.5534713136662366,0.371505857259967
Vermis_8,0.3440775569311873,-0.37768219940192843,0.15364616797780845,-0.42353195747811995,0.387653285781172,0.22186565046144832,-0.14372685492781986,-0.09054214302623094,-0.3962786280276325,0.19582152195367467,0.11581106949107181,0.40150883937735043,0.2651673202845131,-0.1970420952381797,0.06970891548956729,-0.14870038700165197,0.2507349044697596,0.06273206290918601,-0.1869955060085331,0.4416370760599258,0.14345630196548273,0.32509262121940863,0.19573333665839496,0.38460671613323394,0.25576148952566496,0.4277336992025925,0.5701373676425607,0.0005782024258554198,0.32897290385414274,0.3178227832774866,0.3595679238053729,0.391068584005438,-0.07778949201780883,0.432273573399145,0.6304632880270304,0.42033203320891743,0.3597199715423947,0.3059979209645825,0.17772397695028458,0.5302711150348196,0.020317183130838763,0.42382691466354605,0.05609295480850902,-0.12091564326593086,0.2055935942218826,-0.20963259970566359,0.158042622727643,-0.3719897203100264,0.5470938332143345,0.5557172634224891,-0.38286486416112964,-0.2793598807293224,0.436460945277353,0.30526391581769763,0.3603179565400187,0.4688004152617066,0.10571791106318473,-0.05036358823066527,0.4474229920381606,0.4695031663042334,0.4653459621358544,0.2191053358415912,0.030205913271614135,0.1493392974700388,0.48402234929125865,0.055938576873128705,-0.03112834470165156,0.6806887705016993,-0.4483452291944151,0.5897843725757305,0.29214360541070766,0.4876688741909413,-0.009444927256072579,-0.09922142229972696,0.4006985204982235,-0.12614230132418855,-0.2441095731260391,0.3050938195999757,-0.10236532400228655,0.3092954664519662,-0.16573636417082963,0.20441890067355212,-0.13725584938303978,-0.17039311153732928,-0.009960850431285967,-0.05294217362072235,0.23645573072840304,0.1688068506101783,-0.33749845243317167,0.2541189974364652,-0.2622257880348852,0.5028671377839972,0.7626442857247256,0.37504031803615057,0.19839419985902587,-0.1475502616113784,-0.15542836834460605,0.4256740309371601,1.0,0.628183322511657,0.03206554061849837,0.24813897240377228,0.065775523827193,0.025979469017137317,0.7301159893266082,-0.07604979336996777,0.23577555635087358,0.6212640275494482,0.5793072296696874,0.039436593501800156,-0.15433255040218744,-0.20878529765323758,0.5501634744884136,0.07968317208583764,0.6050766550606873,-0.07422759725043211,0.6047248553866197,-0.041996669344547224,0.3165681175752436,0.4431262487918223,-0.2881478726976548,0.31919776350365864,0.33362537898391176,0.17703116035245647,-0.038947513493533356
VTA_L,0.2808142256507901,-0.368555766644121,0.15579171257505203,-0.26548111191515594,0.5047075788605344,0.5645025671406664,-0.003904457210954247,-0.06217107609144989,-0.5039352377178256,0.2522637115920665,0.28451066500098315,0.47191573300237843,0.24013659465996134,-0.1717120316546552,-0.042042884379508934,-0.13054706296388469,0.06657495487759743,-0.17458426688520148,-0.17319092103410805,0.5010768534118828,0.17553578447189078,0.3729249962006481,0.23052846024609935,0.15668643772144858,0.36725311990952947,0.08174033300398068,0.39923978011000444,-0.1451214137435668,0.46349152197144056,0.5310602708314471,0.2511585838175037,0.17612000800099573,0.17845551714609242,0.036484332335363225,0.26479102600295884,0.321953225019657,0.3042089815966157,0.0962055287717006,0.12570600584245728,0.46857373320736867,-0.0380211805676511,0.614316421593486,0.0873408160942429,-0.011824539253457863,0.05337725633287705,-0.1809493597023651,-0.015602459397049162,-0.5312639048514098,0.6868642907626613,0.591115847535518,-0.4991409777556139,-0.2917534314263869,0.49584797555161375,0.16433771079944645,0.18016710663546218,0.40561841507364155,0.18150354404552663,-0.11850597984591908,0.3224297193281169,0.5124731901225243,0.3003824584056521,0.18135412482329752,0.16184102975267295,0.22950899956883386,0.49105331021935894,0.1401421637001532,-0.047209279327560215,0.6125423226741616,-0.4446673299913219,0.4161232616013339,0.25754260436115567,0.41717105441395314,0.024722486351435077,0.03562198942519561,0.4380433396620586,-0.42298248364929786,-0.35422862701806057,0.6289632344538085,0.03852371463538475,0.33756834494919374,-0.04804101471362472,0.3184779187330633,-0.11497362135620554,-0.22133848592888494,0.07741396672928626,-0.013663063944636095,0.14063885034643592,0.20056871037278096,-0.25309793987145646,0.3881165871702395,-0.07202053225853837,0.42131483669445124,0.4657563216324971,0.18542688550177513,0.3211525006074446,-0.13813387388089016,-0.10138188674161848,0.32770950828090883,0.628183322511657,1.0,0.11550679723580691,0.17607111401415823,-0.0241716899410911,0.212348735399703,0.4859708943687074,0.24831725644187783,0.14709730592781284,0.3523359231126518,0.7321568159405708,-0.1367173812612315,-0.17777849866499806,-0.14503370617489622,0.5328294915294362,0.061090483855134485,0.652555790820977,-0.017496201398746147,0.5080182679863215,0.1016241287241638,0.32279891420423085,0.3614522133586712,-0.3240660697880087,0.24465640543382208,0.1727285390701386,0.26749182637878627,0.18651639001823317
Calcarine_L,0.18016067856418128,-0.2947353569884112,0.3175492257525393,0.7856555390414939,0.10972617024305825,0.2862952214229431,-0.11073919037051518,0.15651131666794074,0.36232575142990053,0.32970507156320367,0.07604935564731431,0.06315799220080874,0.7272269893457759,0.7573272582338126,0.7773653190234702,-0.35998016938769645,0.593601611513483,-0.00760208565438716,-0.10292632880087867,0.20097427338633622,-0.1953124369036094,-0.035954502859176826,0.3287162929177295,0.5992122046223154,0.4377467381630722,0.3371115155705489,0.4078822968227781,-0.16174535000584875,0.4768846360944349,0.3857698666212786,0.4930915451090602,0.22282154055876657,0.3122595856270519,0.2596043052585641,-0.3042198386219666,0.5333486508917948,0.36695695649166665,0.5516041523093336,0.8187377482018093,0.6023919594350073,0.5800923382521116,0.45817286795760775,0.42382461919594844,0.49307481837089345,0.37031775164284253,0.020857175642235107,0.2178282020537425,0.4236487923430937,0.3718071827197299,0.2572609815851704,0.5021796797614464,0.6819017824955341,0.37441650584122177,0.43138896840238855,0.673149510299152,0.6329833378484657,0.018836755516642198,-0.09433651443206295,0.3090689690693931,0.43267850509386047,-0.32205582014060324,0.27549585895359513,0.7303650097585013,0.9309284457141364,0.1837906753620833,0.2870392189808513,0.3538126248574199,0.32196818655754483,0.17603742167624098,0.5924030934905578,0.4454151300924302,0.5736559581107872,0.7654755587420947,0.6291836544903838,-0.19119130270775994,-0.4247866920877114,0.6693116525548626,0.13043418895695788,0.6665994056165072,0.5648872638315925,-0.11463714428657004,0.29697025002559413,0.4018010747718533,0.2604833425672052,0.4850001597511305,0.44960932503246465,0.5723404087027613,0.3694875644553022,-0.17576198744627577,0.6349808703088098,-0.41196655571484414,0.5693580014248563,0.17539284369037936,0.6794399559515348,0.5648089324656483,0.7597944025836123,0.6694336990042743,0.47020801287336705,0.03206554061849837,0.11550679723580691,1.0,0.2887663848553649,-0.12452672818681809,0.5289192307518641,0.24898070871116587,0.13995438833908563,0.07694943663213481,0.3616776619792718,0.2521791046185314,0.6495214551708193,-0.1708607902495605,-0.1863331317923933,0.09273968974474849,-0.10737438141027596,0.5442868938049927,0.8053565162575864,0.43725189976178586,0.8874735487994427,0.45272006921561625,0.5461782426635338,0.6830261721133799,0.5251454886284934,-0.015248950823089321,0.5267163131156862,0.6555412198788744
Temporal_Pole_Sup_L,0.3930245018832773,-0.01641082492403604,0.29898118015647696,0.20018894501710785,0.18181096977083497,-0.10097978562211307,0.030514860107429157,0.4433483054915519,0.08804718100544882,0.277851876881403,0.17298285592957513,-0.08041829642391808,0.5263949386333725,0.18690827681276165,0.4352951729406052,-0.00795237511821437,0.5461442207317275,0.1199814302856423,0.18878867656291012,0.007728472166541093,0.03244004272214089,0.42116965460058237,0.4565982835281053,0.504331560469008,0.17367320893206678,0.4026525959925846,0.510481716820238,0.26890076818165587,0.14412020997157363,0.2733159586734444,0.49526734317965093,0.25943839600540236,0.10262600904871995,0.3879181013929309,0.18626070320410237,0.5569744109958151,0.5159784084873166,0.4639539602407572,0.4615134531195309,0.44147176769181806,0.39895780428708055,0.16945605849480624,0.23512586837364516,0.5006683613381717,-0.03127152315315147,0.36960092585739257,0.10809958969056833,0.11517301685882769,0.19265473409687156,0.44078656056372334,0.06958345565077424,0.3497256842006134,0.3861038493219577,0.16987551345489357,0.3999955060102398,0.3253015688397721,0.22771331342389953,0.23141957341910033,0.13144755154710347,0.22490986942990568,0.044420563986620566,-0.15287710393134804,0.2847920951280107,0.3417665486024772,0.33565084557012764,-0.012182335717761627,-0.04107618265287869,0.3282551278356969,0.18271503492218305,0.39140703640984514,0.3729104900135789,0.3227870891438114,0.25426791936560283,0.18989850134239578,0.2578897189962871,0.08755427106396049,0.24291165492138722,0.083929147336926,0.22317630112070322,0.331590112489739,0.25122799836989423,0.21968569561190227,0.4038345491945168,0.07656040433257888,0.315258410781917,0.43039815165010825,0.5301760259133717,0.3920708007779199,0.08424478593035374,0.3321862234952602,-0.0643378592881137,0.36181739330656687,0.38401320694097285,0.42847738365377475,0.08168722405978555,0.21909640469357683,0.4400678459367716,0.476566819661722,0.24813897240377228,0.17607111401415823,0.2887663848553649,1.0,-0.1625632967035261,-0.03275106485253872,0.4859313995946091,0.174185545867548,0.36284076990708064,0.3067560896544454,0.17205750894520327,0.45565121686437904,0.09243775053111405,-0.007001325322997441,0.21832736925009225,-0.04111503117447119,0.19980968593976525,0.2649886493079079,0.5839804756975837,0.25206730430349056,0.46643470618253835,0.3064232023066085,0.2685599941567016,0.24191230025763477,0.1718947074355423,0.41229506843273983,0.34022521021778523
Frontal_Med_Orb_R,-0.01595674615928818,0.08040383580702395,-0.023944987093905214,-0.10457874009108932,0.13492296501848466,0.031171911388560482,0.15631233349854132,0.08108079431404516,-0.13446211341196612,0.12044222864361263,0.1947522299769564,0.07059486168070424,-0.12847798160683427,-0.04355281425982327,-0.19526130726838992,0.008850092128855189,-0.1794638189863456,-0.0688423612638805,0.14550090668860247,-0.04999433378791696,0.3474325049957362,0.13507286445014363,0.006765944883573743,-0.14967938176827023,0.08808823118517867,-0.1160917958340041,-0.018749623368289538,0.08462154100614029,0.06624981968330844,0.02225503841674037,0.01622355140609638,-0.23195013169941112,-0.31810522386396417,-0.15207031129744003,0.08702506765943589,-0.07338115894917663,-0.006909208293686975,-0.08546866604511073,-0.13872716118208747,-0.23257973788074388,-0.14134184318031726,0.09680847709198152,-0.20761237076966452,-0.12051225113656007,-0.012590480803104808,-0.015285813163326613,-0.19571087272634038,-0.08898094467628524,0.15785602370806798,0.044667929271668946,0.0455721566468173,-0.25341244309997446,-0.0050122739379041,-0.0007943188018115753,-0.06438048640064117,0.054712991197491595,-0.2586064192934812,0.24108993935633233,0.11246148108270414,-0.12291857288667524,-0.03767546035474601,0.18488666184463304,-0.15008815350454086,-0.167818089770469,0.0720046471345738,0.08900085808779626,0.08137416338021303,0.062246560223781916,-0.04515154107130574,-0.05540275137222019,0.06789657495185017,0.06736637629221028,-0.07996840737589155,0.010632225746239414,0.03764731072309704,0.03838356225322031,-0.22153214773155716,-0.1852171353999115,0.09394774106810898,-0.1333208018219154,0.17510039602060992,-0.1370117960069502,-0.1874409338687744,0.29219851884781245,-0.18853882232848315,-0.027404911437943307,-0.05603385993955066,0.03649877199350419,0.22090089333336854,0.0390758053368671,0.18931571008670486,0.06194728788452341,-0.012590063070315093,-0.11196534007119636,-0.017582769908924104,-0.08688526514666306,-0.17162182964531766,0.0014421224322436654,0.065775523827193,-0.0241716899410911,-0.12452672818681809,-0.1625632967035261,1.0,0.06401020139430458,-0.1765345862532749,-0.09954636409669156,0.0047599155999214085,0.12680812330007366,0.0584786847222879,-0.2398376823945358,0.23616613583217014,0.1421856766843847,-0.017348908283197014,0.15699034635663553,0.06626157997351045,-0.07283267261439746,-0.19347697266641645,-0.047557744676382095,-0.13841557073392535,-0.21487526783586663,-0.22898672981423873,0.08256990399796953,0.2719360021428994,0.025301211567172154,-0.0032565399181244347
Thal_PuM_L,0.21971120947844983,-0.28143465127843603,0.3776692083329759,0.4407268836028722,0.17170483892082497,0.4371413139786664,0.09506184304595192,0.1875955758279768,0.11985177804956056,0.42825142579102177,0.20721509791714154,0.41083921560854053,0.4653324962727534,0.5688609172820221,0.22746991361615632,-0.22078191139148373,0.22056213349458093,-0.07746078623585699,0.14643328674637507,0.34134768920151587,-0.10456030351430097,0.14506079836562127,0.2226310694020927,0.34248234456276033,0.5931444731694203,0.18384245882357675,0.3283344220250481,-0.21289575960290574,0.744406778693939,0.3828299574919211,0.39006099879290573,-0.07690642989338975,0.32831463408891354,0.02755635405828645,-0.21185432667516138,0.3460435442488832,0.1919549790536146,0.27762339532067515,0.3374290080834926,0.1267770511333441,0.3509859325647882,0.6228400520877537,0.10915406937325046,0.2984789463454032,0.3249556416027021,-0.20944549374711377,0.05809518498973184,0.2627970212558275,0.6049253311023617,0.22214351358457327,0.4021972549225141,0.26247600011413946,0.3589122732985982,0.6427149347918159,0.5364080572986143,0.6597154005777288,-0.007446073327463791,0.034173481611584566,0.5608064768477712,0.5272264842769849,-0.18351745076852433,0.7264153851834958,0.31709961980273527,0.47556412239092855,0.4452581654126993,0.596080160001423,0.5146077501513776,0.4487800025554545,-0.0014741946507652538,0.390215528416221,0.5606068717085048,0.659355457027807,0.4038900805799842,0.6201861523308324,-0.0832883905367868,-0.3818443240272636,0.3046297149423677,0.362146543462739,0.5760030180347664,0.6940662465847086,0.044786715288415324,0.12221950873046686,-0.07463982077862094,0.16747323014775356,0.44822269303084394,0.25129245487616275,0.31009192727489193,0.4323404764540885,0.16692112252349398,0.703061516913485,-0.29002578646562016,0.42513564975047125,-0.0417982380181455,0.43578291942259173,0.7239889378236543,0.48433269263421436,0.20968175963726218,0.39602669748108404,0.025979469017137317,0.212348735399703,0.5289192307518641,-0.03275106485253872,0.06401020139430458,1.0,-0.10479793778951697,0.25306426022273604,0.11311509167474033,0.25396559850213735,0.4961202637808831,0.1257351711368553,0.1778960530171212,-0.030759436546313752,0.32945971753949943,0.0752246650635681,0.5939436000028931,0.6953010670470385,0.008008863069864407,0.6517758468100658,0.3802349312720658,0.06042217354148239,0.23181569369358773,0.581945532915717,0.09839681178886882,0.3614118023526143,0.46498062219633085
Cerebellum_7b_L,0.19349507965684723,-0.3792082596254013,0.03968988724577865,-0.1264906244710273,0.23099505732444942,0.02171606709082765,-0.2914173286642026,-0.12337716565213308,-0.15226575644320728,0.14563690717618546,-0.040089645894605765,0.14771112079990067,0.38430480689682744,-0.05951593303678059,0.3459964545988248,-0.23927552337236746,0.4593192784945464,0.1415268648514078,-0.29221681966115953,0.23444054383769197,-0.015413683615633547,0.2909082863691874,0.2559813084600147,0.43310370468842235,0.1774793815812355,0.39410073716302596,0.48313841120299994,0.22275589866565026,0.1460702687317566,0.2726457466041132,0.3316495131042524,0.4900597497136879,-0.031335212305654905,0.4666955226001811,0.5063890721820427,0.45670340379256213,0.3366667118170568,0.3055318858123904,0.43168736468678026,0.7329185698285651,0.13970142328412874,0.2961905429997902,0.2904145883910483,0.09518525024238465,0.24325065343861446,0.0748522022410616,0.17536313644839005,-0.11523207601323594,0.3775635968998465,0.49435890549038675,-0.24394744337173876,0.03665029344748875,0.3687370795921507,0.19630010564821304,0.3841065584160213,0.3718780197283288,0.23644160804229547,-0.10762705653497458,0.26350118085260077,0.43136695331264724,0.2233904898649418,-0.004777244624346447,0.3532554425887741,0.3841820095108389,0.32397101568751185,-0.14313971563228423,-0.06007811485249324,0.5656286943623925,-0.2166610647036392,0.5746669152556287,0.17485672979116632,0.33817017400243454,0.23285150176248998,0.06166365336043385,0.31597292153934525,-0.19395810817628603,0.033934307562493916,0.21870371558871132,0.07347688040185635,0.34245582158944965,-0.22521471462013534,0.3543977190021297,0.2836228468760965,-0.2081160564374627,0.13875244878404044,0.12023419914965865,0.32665446888303384,0.16166882456485993,-0.4483920218475285,0.2887142976085762,-0.3474160561114625,0.4283649812756254,0.8061860964695385,0.4971343418209906,0.09247088891542289,0.08474573287214142,0.2459212618542244,0.3674887909359167,0.7301159893266082,0.4859708943687074,0.24898070871116587,0.4859313995946091,-0.1765345862532749,-0.10479793778951697,1.0,-0.1675752624019952,0.11415241031606678,0.6246075338789155,0.3770386853104125,0.3792340031812888,-0.28668437957148807,-0.23629506728003605,0.331812266196043,-0.07398454560630763,0.5081526674093771,0.04993727855232678,0.7133838229237828,0.15511205327273803,0.40604970002338947,0.6866962164251861,0.018137141667035964,0.29020770924782896,0.14455764981729224,0.26279355312503044,0.1367527934702792
N_Acc_R,0.42978947386778804,-0.09728696740885173,0.4620269520809078,0.16244051308617732,0.11135378302564262,0.4488658487963521,0.46167446249611865,0.5001898590352051,-0.16141964552302512,0.1951240821745867,0.6564254087701348,0.06153623493798999,0.15169540865913236,0.03009970833056961,0.26412927316279755,0.5363827271068752,0.09960248399806303,-0.04668382934614726,0.44943108690369904,0.13199705569601886,0.13916729506582864,0.09299914337766815,0.45050983123949956,0.05819623074689162,0.41789797995991645,-0.1258073477692246,0.2314261015438072,-0.13454060547292754,0.2958906795529324,0.46981641876919683,0.2832002253641306,0.0415145168731714,0.443591412337591,-0.2404847737671888,-0.1731551879962425,0.23969137789514378,0.35909176696283684,0.18281077666146578,0.12273663360516608,-0.05449975636530977,0.31248422593398584,0.2406093632418861,-0.24465830378051107,0.5452099642114857,-0.3572541290450526,-0.03125521529086714,-0.029078452204979826,-0.24215355487002413,0.36757138526350636,0.21338930205481332,-0.08027736418029388,0.18165717840234558,0.3092148585212918,0.03165460101461473,0.08253398995360278,0.08558144869579358,0.27769682746752933,0.24546627523560396,0.12296783703018989,0.09841131841951764,-0.03997064511325488,0.03293579283550279,-0.006973760248695353,0.10852306976227905,0.2318957557543788,0.2315828790123007,0.039657279782812326,0.006173199427110288,0.06822007844437132,0.043668549848871,0.3434935842364034,0.10500516774127949,0.2828677267980115,0.19473383506749484,-0.01903462743390155,0.018187340716789804,-0.02671033250391298,0.45903913463520385,0.3040740396057927,0.16585247998928,0.5678089644210671,0.0855991662865501,0.08780724505392573,0.40868838257227774,0.41891083868847895,0.43349702110929494,0.25258144038560204,0.5217510003689283,0.422425746750105,0.4068941016361239,0.40518945812848745,0.3680077944720991,-0.13974929489680388,-0.08313669987709756,0.2004502308054977,-0.005502451607103934,-0.06946998675037153,0.241219230699777,-0.07604979336996777,0.24831725644187783,0.13995438833908563,0.174185545867548,-0.09954636409669156,0.25306426022273604,-0.1675752624019952,1.0,0.41421758355204646,-0.09985748991793525,0.22345452201087135,-0.04519943064803942,0.37404155287275476,-0.03775926102085295,0.2060519940139792,0.11822266766430169,0.1286773199553981,0.20405050677479988,0.05711414040690363,0.1590329125645984,0.32722341520212384,-0.1880098493563469,0.013851728496758194,0.19655186819217424,-0.214623630195034,0.5554824292289364,0.459426259749135
Frontal_Inf_Oper_R,0.9165674913426035,0.026927766633555648,0.7608827818412106,0.08013345300051795,0.3220668442838148,0.315743317645913,0.6144390482413438,0.36745130570925355,-0.047398450782698234,0.5526281224632847,0.380404010690064,0.23039988319473328,0.4543615709172012,0.07303504672903681,0.36370632118599283,0.4722782455490604,0.5199928764234494,-0.13089711313509636,0.750563920673751,0.09950821031966386,0.2688016603980495,0.3282029737946326,0.7611237171465282,0.5174011811294085,0.3210540457115971,0.375159040071541,0.6761537929308191,-0.09086366185275258,0.3846453422936022,0.3855216812376154,0.7111265253551228,0.43430957514287394,0.30915897195615194,0.24379672965613713,0.2089070679879216,0.6796324879870779,0.8033944519303489,0.6557083732107958,0.10780946778309415,0.032986250260545164,0.6375963215405072,0.24468861743397757,-0.25054021078991945,0.6165422517167295,-0.23465940977342647,-0.004103797790215354,0.029791457784276956,0.048615663858506804,0.32444708030785685,0.3996153214830121,0.05658791402035755,0.2140615325590153,0.5939302104887139,0.45871331605098287,0.4082093037925652,0.33812653643187496,-0.15958466196151644,0.6152039999305452,0.5147971772249657,0.1834706059420092,0.17196540840445423,0.009126211892429343,-0.128206191696843,0.09046053100004539,0.39687539013741624,0.48859700999080946,0.13141172728214467,0.27020590779459963,-0.0451676011434319,0.3069291302946745,0.7014746903565665,0.38254176753268115,0.30697420452008817,0.2365920426688818,-0.0667104003827239,0.45601066519588274,0.08894703918933022,0.151458356594072,0.23116202980121447,0.06979335514233599,0.6830200907765516,0.04936451675749874,-0.03166883327230661,0.34426557284099557,0.526720856821199,0.7026014833595219,0.610244607988537,0.7770799857163132,0.6283142666887529,0.44170677144492276,0.28363500562651783,0.6587009656984171,0.2646332169377987,0.20179005459133506,0.11283988844382867,-0.06664152096909097,0.10304433940412362,0.6883395748906892,0.23577555635087358,0.14709730592781284,0.07694943663213481,0.36284076990708064,0.0047599155999214085,0.11311509167474033,0.11415241031606678,0.41421758355204646,1.0,0.15396914712065357,0.2119933763407176,0.23001801806510783,0.7135085690880713,-0.05992355272775027,0.5363934433414427,0.15504126924790043,0.1344349404328357,0.23152928507681217,0.36016209480694045,0.10318563769318549,0.3369725386076857,-0.15862421722027084,0.08571320729685233,0.4764024704274515,0.307954995074943,0.6356762002701662,0.34381641712044875
Fusiform_L,0.16630213995490178,-0.24620707775083675,0.13404276247028488,0.036339565607205984,0.40270892718752516,0.09452969329284325,-0.1515463127935094,0.11041383526977071,-0.021420498764161317,0.28407537098083874,-0.032698659246972364,0.3150691949278037,0.3782495880460955,0.29698533302960844,0.34123457376012617,-0.3713565450931953,0.3960223313704236,0.11574930792998213,-0.17598197497299173,0.30607487895286645,-0.056456826149298096,0.3651683749333726,0.2738550675102522,0.40678238038513714,0.40888014921270766,0.41376731881247203,0.41535974337394677,0.07180365683810791,0.3427479858121181,0.24423742806876436,0.3461413297950783,0.21212860172872025,-0.13594136855755953,0.39498333046828243,0.6172247953160769,0.37531958786578484,0.24139811213092627,0.3838032382645487,0.5368503949849363,0.3590250662529349,0.17860692240458922,0.4452785123324378,0.022600617208922726,0.08380127427526059,0.48121192175515576,-0.2263213534861597,0.0707988764048852,0.1314070517684148,0.5406964758069764,0.5222468475255145,0.15303597071548702,-0.022537796572459516,0.2904064300681566,0.41963291802049024,0.5771724033441511,0.5675373396458507,-0.04258513403611384,0.012533725655399555,0.4693645466910132,0.3697735139164762,0.11396528547083422,0.3730831497978659,0.19126467630942495,0.38278669445337293,0.5968579321062973,0.1979452908808722,0.22994158490497094,0.5806688917492805,-0.22256424515683265,0.45333843219695985,0.28572853701919726,0.5440109173422479,0.2695770387430303,0.3040819813964607,0.20333274486564454,-0.12540472151923324,0.16447395160103637,0.010204109175707186,0.2170598294180504,0.49276826752249414,-0.20799926048810866,0.16266163838325096,0.12140381414291056,-0.022586509870676674,0.15977460037194582,0.18980119924574398,0.24877835970506992,0.33665228630121574,-0.3056169112213505,0.45808630137299056,-0.4670373267722428,0.5369712608871239,0.5936142970659483,0.593189521709906,0.36826348408193194,0.22158771864166352,0.2053354001882074,0.35500485134235715,0.6212640275494482,0.3523359231126518,0.3616776619792718,0.3067560896544454,0.12680812330007366,0.25396559850213735,0.6246075338789155,-0.09985748991793525,0.15396914712065357,1.0,0.3896483864917903,0.2692974612742048,-0.06594159412008181,-0.26514047032796867,0.35816348146202653,0.018766564269487696,0.581948401472534,0.28311937365962714,0.3631054757146091,0.34188309513929965,0.34650142153338087,0.31208443480228226,0.04077036154344114,0.5457958388362686,0.3600769384340496,0.32958314227991437,0.29685569320769645
