,Thal_MDl_R,OFClat_L,Thal_PuL_R,Thal_VPL_R,Calcarine_R,Thal_AV_L,Frontal_Sup_Medial_R,Lingual_R,Insula_R,Vermis_9,Olfactory_L,Precuneus_L,Cerebellum_6_R,Cingulate_Mid_L,OFCmed_L,OFCpost_R,Cerebellum_Crus1_L,Heschl_L,Thal_PuM_L,Frontal_Mid_2_R,Cerebellum_4_5_L,Frontal_Med_Orb_L,Red_N_R,Frontal_Inf_Tri_R,Occipital_Sup_R,OFCmed_R,Thal_LP_L,Thal_VA_L,Cingulate_Post_L,Cerebellum_Crus2_L,SN_pr_L,Precuneus_R,Cuneus_L,LC_L,OFCant_L,OFCant_R,Rolandic_Oper_L,Postcentral_L,Raphe_M,Vermis_3,Cerebellum_8_R,Cerebellum_9_R,Thal_MGN_L,Temporal_Sup_L,SN_pc_R,Frontal_Med_Orb_R,Cerebellum_7b_R,Frontal_Inf_Tri_L,Vermis_1_2,Caudate_L,Thal_PuL_L,Cingulate_Mid_R,Lingual_L,Paracentral_Lobule_R,Temporal_Pole_Mid_L,Parietal_Sup_R,Temporal_Pole_Mid_R,Cerebellum_9_L,Parietal_Inf_L,Cerebellum_7b_L,SupraMarginal_R,Cerebellum_3_R,Caudate_R,Cerebellum_8_L,Vermis_7,Postcentral_R,Thal_IL_L,Hippocampus_R,ParaHippocampal_L,Putamen_R,Thal_VPL_L,Thal_LGN_L,ACC_pre_L,Rolandic_Oper_R,Temporal_Mid_R,Thal_PuA_R,LC_R,Frontal_Sup_2_R,Pallidum_R,Temporal_Sup_R,Amygdala_L,Thal_MGN_R,Vermis_6,Thal_VA_R,Thal_VL_R,Temporal_Pole_Sup_L,SN_pc_L,VTA_L,Precentral_R,Thal_PuI_L,Cerebellum_4_5_R,Insula_L,Thal_MDm_L,Thal_LP_R,VTA_R,Occipital_Inf_L,Angular_R,Cerebellum_Crus1_R,Raphe_D,Frontal_Mid_2_L,Occipital_Mid_R,Frontal_Inf_Orb_2_R,Fusiform_L,Hippocampus_L,Cerebellum_10_R,ACC_sup_R,Supp_Motor_Area_L,N_Acc_R,Temporal_Mid_L,Calcarine_L,Heschl_R,Cerebellum_Crus2_R,Frontal_Sup_2_L,Rectus_L,Paracentral_Lobule_L,Parietal_Inf_R,ACC_sub_L,Olfactory_R,Fusiform_R,Thal_AV_R,OFClat_R,Thal_LGN_R,Cuneus_R,Thal_MDm_R,Thal_MDl_L,Temporal_Pole_Sup_R,Putamen_L,Parietal_Sup_L,SupraMarginal_L,OFCpost_L,Frontal_Inf_Oper_R,Supp_Motor_Area_R,ACC_pre_R,Rectus_R,Vermis_10
Frontal_Mid_2_L,0.2913048581095464,0.5037707952199018,0.5090570728886424,0.7494735990656048,0.4739534882830869,0.2040691339048273,0.5863230389912831,0.44341036479936674,0.7373749301191695,0.31239073830935826,0.5270149242094349,0.7533735508266244,0.1879768060983092,0.7530350568795361,0.3296684381095414,0.4204983272952671,0.010513040497028673,0.6207155107195755,0.5606068717085048,0.8235109530486154,0.5692152864528006,0.25946818151831064,0.42291303339307285,0.8123393732000952,0.33982469360914586,0.39222301536715876,0.40144204323234706,0.4773775465454443,0.6797988480450434,0.04857764532208357,0.5093054405637405,0.7695215509981921,0.3298856929456718,-0.19976050489525973,0.15328496996575955,0.056190839667899097,0.6991199064805436,0.9024408323797416,0.3018046122207547,0.5833503402159372,0.3397585093536895,0.4482480537122945,0.2990173055934872,0.7955578869171417,0.5218512788257349,0.06789657495185017,0.17808139905800252,0.8485541396342007,-0.06719474804233196,0.6818167389179338,0.34079692853068355,0.774005062865668,0.48335269213920956,0.8291865895594219,0.08043810772815238,0.427012230600199,0.10577852395291244,0.6467008300962578,0.7369499205614659,0.17485672979116632,0.6655248858548327,0.4393946148660136,0.6327775536381057,0.3011966843201272,0.10529198022388658,0.8739923166965398,0.5890780845200201,0.6351245986243115,0.57175130659979,0.6396926928844534,0.7661497327468137,0.5448398149091571,0.44846024473218266,0.5668530389480406,0.4466428940479764,0.43951759790164485,-0.022011763240236782,0.48575372495317176,0.599497435771404,0.8019129584780414,-0.15052283098117117,0.27245129780897764,-0.028946886353634335,0.5037113018374739,0.7495411429274679,0.3729104900135789,0.5223873823542995,0.25754260436115567,0.8379144534370148,0.34817784461857026,0.30968689643779745,0.6322377352019367,0.7368105371537379,0.37503981858185653,0.6326442513377695,0.008559540850215553,0.44625430719972053,0.0993462763177874,0.15071804023953417,1.0,0.14586847979630102,0.41881936188454194,0.28572853701919726,0.5749355165662537,0.24821205291929824,0.7292280402910237,0.9008511082996257,0.3434935842364034,0.4680500834988107,0.4454151300924302,0.7749846561574187,0.17778775030731922,0.4983625598089407,-0.06792104675382661,0.8527924684687638,0.5825100035724856,0.02245652100142582,0.40162813038158035,0.25418161032467973,0.5739629459590239,0.01617065097905239,0.6079878279967458,0.31415448958480185,0.4269191925841239,0.5693002204956956,0.4579047469563739,0.6515771744217492,0.5800918410541671,0.754800382058744,0.4681265707281823,0.7014746903565665,0.8471509294772972,0.4830645799728438,-0.10870711732506602,0.10882071206509257
Occipital_Mid_R,-0.3742577196360107,-0.040926367127219226,0.06110832920013664,-0.008346527974330593,0.32331789854477017,-0.006855417884238571,0.08352411773003908,0.587584726942403,0.0178170354649332,-0.251512456739273,-0.09757958826815381,0.40559205499840983,0.46567121240569376,0.10933765447649202,0.12500620833038156,-0.1509983136275366,-0.19964251075341155,-0.31591112818762823,0.11985177804956056,-0.18286606617199816,0.4312225545623047,-0.10314883573735446,-0.21813723074845198,-0.04042174326702059,0.8165107677047252,-0.16210233807479657,-0.012803043130061347,0.07901589791795723,0.3056249681098804,0.4910103190507479,0.16684675310770278,0.4268740104848081,0.5728757659111209,0.2350824561622278,-0.2301379874957109,-0.16403448405296048,0.18534622377668747,0.1851922015044673,0.3859831203031473,0.36338743737594664,0.04485498902666233,-0.06582334841360096,0.016840014496695557,-0.07997593428022103,-0.2949492126169412,-0.13446211341196612,0.16155880972192743,0.16007214844336237,0.18179319796129947,0.14164109866359012,0.29151750663312026,0.08444214329397304,0.6721521685566754,0.28277736797259956,0.28850547344938643,0.48762321583050416,0.3174110686658713,0.061621263826802664,0.3830936059842616,-0.15226575644320728,0.4458777081567335,-0.001278488643501877,0.11952222261567302,-0.1279981367693995,-0.5739893705755319,0.17102512420427024,-0.07677744394026766,-0.18785100939479385,-0.23826862211880143,-0.017033824683683127,0.023012567304124616,-0.10996286732827966,-0.07685257001276478,-0.14302451852450962,0.6588794987425396,0.22054842588571447,0.3039641871007262,-0.05329968732327309,-0.1303628650393393,0.33855583653160126,0.06894356266805615,0.47197923157639843,-0.48770317342232444,-0.14695031724184324,0.11811873991749691,0.08804718100544882,-0.23708739538334114,-0.5039352377178256,0.06337841133255802,-0.08937948538609942,0.4028255285126984,0.26716893320941504,-0.05260506682461962,0.11330870064227985,-0.10091225482841053,0.14698532434934247,0.6963844027758674,0.37482896450723574,0.6129290420806432,0.14586847979630102,1.0,-0.2680526666939407,-0.021420498764161317,-0.39658860047193883,-0.11129991124605539,0.053585882773620475,0.1547015081251232,-0.16141964552302512,0.39160456911213587,0.36232575142990053,-0.18703723501219166,0.6390511252261388,0.07622059069477971,-0.06743965564569948,0.156358226984507,0.4632578357184452,0.16325767962986787,-0.24036782953883185,0.4497231581213772,0.017280138074865396,0.1446513169524454,-0.053437297819728176,0.8710118465759858,-0.14232121033721137,0.2551476202911177,0.06308629982119567,0.23116371262651372,0.47663418844467104,0.35476884123761726,0.23366669715901836,-0.047398450782698234,0.04474189931750848,-0.0766861479384872,0.010236459306217595,-0.015097520256659926
Frontal_Inf_Orb_2_R,0.23661463195077162,0.2818075229274928,0.17264523730009165,0.16579130962680197,-0.10881891074279841,-0.04773552730386466,0.7168291621070318,-0.18746039300508077,0.7028334083279305,0.1250621121730373,0.34357447317096235,0.0485882768090882,-0.40996432340363875,0.049689606518092524,0.4601095538407495,0.8511675155011161,0.07543399654631587,0.2871182254440195,-0.011409888959230997,0.6631002609493861,-0.12956791202662177,0.2420655230345699,0.21415085766717357,0.6208935897415445,-0.1163429646863532,-0.14856210687991134,-0.043217705928416505,-0.08061385778259951,-0.03502618342052425,0.08030166621972902,-0.031216420740962533,0.14282758760431258,-0.2068193464039017,0.032397126805178415,0.6393220593908994,0.45964980275303347,0.36830362992593013,0.3673613272555263,0.0034245643638581933,0.047476548072917506,-0.09735687237399693,0.19224032372190542,0.011639265999964293,0.4456471688227503,0.0830237535112941,0.08394644249454969,-0.2537719323696065,0.45808150299665823,0.0431848588710831,0.20272877839062853,-0.009501302319482183,0.10033738694835875,-0.1877567245205514,0.27533511813617734,-0.09974759166976985,-0.0825207405001762,-0.12137066288661058,0.06274923704442735,0.09085404775465765,-0.05170356459369701,0.1438159235836921,0.3379275891407412,0.05201780709715817,0.05796968250774955,0.2410381482196704,0.3285122401968555,0.38777858240054597,0.1285004089112614,0.04674401283163746,0.7700524403542319,0.319590954721044,0.2203038765261325,0.5649449384687187,0.6342649751574342,0.02746243035171052,0.15763266050501334,-0.14900092614407404,0.6993277925788104,0.2905096737873082,0.06840569152667672,-0.0911268450767829,-0.06147717532520806,0.2329997755469838,-0.06034828060329842,0.24103970302887961,0.2569538603703761,0.22810928638137593,0.07067210601803359,0.5390816467888861,-0.12440357334170317,-0.2371766808673687,0.5661389117050173,0.3911000168216541,0.2590615563299349,0.1990809239677603,0.4878341894072102,-0.07279981719032778,-0.264878272966105,-0.10173642655037186,0.41881936188454194,-0.2680526666939407,1.0,-0.06749081152522646,0.22305216740981412,0.3268191043590694,0.27573895477939,0.36104572206061597,0.5834642604088545,0.21537386252424418,-0.10589992959785015,0.3136095571648875,-0.22831796371186922,0.627584387226408,-0.0025677351983524957,0.44272103382458217,-0.13913356950170322,-0.008296301779512174,0.4676160573134061,-0.25286450689321477,-0.032076617123202575,-0.4036652455260559,0.33045249138508415,-0.17450794158028096,0.1324995421532882,0.3999298266372577,0.6171911397448203,0.6405013406213614,0.039398084110537725,0.301265038157407,0.581870137486988,0.7537355014264522,0.373808234070383,0.5453147129810906,-0.02266112538641214,0.05827660981067289
Fusiform_L,0.010204109175707186,0.34650142153338087,-0.009432563675666228,0.3427479858121181,0.38278669445337293,0.16266163838325096,-0.17598197497299173,0.19930276160163488,0.33665228630121574,0.40270892718752516,0.25741038507214525,0.4932491348942997,0.022600617208922726,0.5675373396458507,-0.022586509870676674,-0.20799926048810866,0.6172247953160769,0.35816348146202653,0.25396559850213735,0.3221914807446937,0.34188309513929965,-0.056456826149298096,0.09452969329284325,0.16630213995490178,0.04077036154344114,0.30607487895286645,0.3600769384340496,0.49276826752249414,0.5116657989444356,0.244128970120665,0.36826348408193194,0.40678238038513714,0.22158771864166352,-0.24620707775083675,-0.3713565450931953,-0.4670373267722428,0.2613672992903017,0.3461413297950783,0.11636793848718942,0.28311937365962714,0.3590250662529349,0.3631054757146091,0.22994158490497094,0.5369712608871239,0.3896483864917903,0.12680812330007366,0.31208443480228226,0.13404276247028488,0.12140381414291056,0.1979452908808722,-0.008032854643374377,0.5440109173422479,0.29698533302960844,0.24877835970506992,-0.2263213534861597,0.39498333046828243,-0.10133405153684975,0.45333843219695985,0.5771724033441511,0.6246075338789155,0.3960223313704236,0.29685569320769645,0.20570900063121939,0.5936142970659483,0.26863546574569347,0.37531958786578484,0.4314740575033194,0.5586432575958611,0.5806688917492805,0.2738550675102522,0.43592956762113927,0.40888014921270766,0.012533725655399555,0.32958314227991437,-0.022537796572459516,0.3040819813964607,-0.04135140222914581,-0.06594159412008181,0.24423742806876436,0.3782495880460955,0.11574930792998213,0.2053354001882074,0.11396528547083422,0.3150691949278037,0.28407537098083874,0.3067560896544454,0.5968579321062973,0.3523359231126518,0.24139811213092627,0.3730831497978659,0.19126467630942495,0.08380127427526059,0.254698067529469,-0.13594136855755953,0.4152949778950468,-0.12540472151923324,0.2692974612742048,-0.07184152448173518,0.1314070517684148,0.28572853701919726,-0.021420498764161317,-0.06749081152522646,1.0,0.5406964758069764,0.21212860172872025,0.4693645466910132,0.35500485134235715,-0.09985748991793525,0.34123457376012617,0.3616776619792718,0.2904064300681566,-0.18766179938177807,-0.3056169112213505,-0.04258513403611384,0.23094893479196174,0.593189521709906,-0.26514047032796867,-0.032698659246972364,0.13543773600109144,0.3697735139164762,0.48121192175515576,0.5457958388362686,-0.06634077032792006,0.3651683749333726,0.15977460037194582,0.002224267257435904,0.18980119924574398,0.41376731881247203,0.3838032382645487,-0.020800566077925926,0.15396914712065357,0.41535974337394677,-0.1515463127935094,0.07180365683810791,0.0707988764048852
Hippocampus_L,0.5159994108321938,0.5490853250025475,0.2967352905951423,0.7040358137143553,0.4205592334893393,0.33353756450980837,0.12347220881158028,0.18209611820334,0.531941802470134,0.4457768446318778,0.5078630159030312,0.3776623688512163,-0.08657051480681777,0.6525081780815312,0.09747376603053055,0.1944860594940648,0.16178628157767572,0.5911886864905992,0.6049253311023617,0.5844934191443866,0.42643182225728066,0.10683451783554866,0.5614147868122693,0.4077706510544749,-0.17039988168678066,0.5026519604928433,0.31386730210894054,0.6030045502080075,0.465219944734958,-0.3334954957063653,0.4996387965046756,0.3098574848247052,0.1327685382228547,-0.4592824014290412,-0.0390708101417072,-0.075211774489514,0.4908999271265234,0.48686402182075106,0.06820987067781287,0.3683176528630659,0.35265794907521336,0.36826475688405136,0.39477289782544955,0.720597144848466,0.7557845169493795,0.15785602370806798,0.21317137960061813,0.3614984280705589,-0.048151495626020044,0.4503905726369056,-0.09776333116690702,0.6508826234501878,0.13054256001365613,0.3412228707057882,-0.16393343163224772,0.001229458864837511,-0.28695297817556426,0.5043082689823822,0.4370911152498095,0.3775635968998465,0.25018308074371964,0.5152154586687187,0.42004387922883607,0.39153811742404837,0.3319655396685645,0.4888313805994773,0.6388379234583977,0.860309138843356,0.7790026610219526,0.4540763970987652,0.6737363150835094,0.703547111158455,0.19222287572580735,0.5906517784600348,-0.11661837307352059,0.466149169627262,-0.2746844237808475,0.18098734856334373,0.6282740222744193,0.4422327018202676,-0.11864552652764204,0.014668182801089358,0.17621997901223277,0.5931531941992443,0.4877979555403,0.19265473409687156,0.692626459536143,0.6868642907626613,0.4175555012951434,0.5642277907804552,0.20077320389018116,0.25578614442421627,0.6236075719970823,0.12335118490604573,0.5712012956036885,-0.4371970339279333,-0.013825842342626838,-0.1854194878631075,-0.20576071003623322,0.5749355165662537,-0.39658860047193883,0.22305216740981412,0.5406964758069764,1.0,0.17494966639844026,0.6342292039868285,0.508015963791926,0.36757138526350636,0.20389743996799986,0.3718071827197299,0.623641090358338,-0.328310552393242,0.0573436450013521,0.049749615731672046,0.38913785069789186,0.35026425249242027,-0.21792905701923646,0.42796331610215477,0.09255697727252528,0.5821645115649411,0.15719461299649792,0.6422523284076094,-0.240900349671508,0.5209188264847808,0.3000053702569714,0.15197610008750367,0.29898743955029633,0.10723770759130867,0.2785183351699631,0.11337154060037014,0.32444708030785685,0.5376641049489569,0.19740394359595506,-0.025855506076351217,0.023560348287784496
Cerebellum_10_R,0.11541306169839233,0.4158855800641249,0.16729801264950453,0.05354816201340751,0.2636872502424611,0.10515832829995794,0.05076055602570436,-0.08367362489394899,0.34742949304355897,-0.011934753098382026,0.0805463453419452,0.31716979489102487,-0.11315059782696876,0.20540105358254182,0.03464028323310231,0.06324708158863479,0.1589241500679671,0.32617655059061434,-0.07690642989338975,0.310627035611215,0.014849356585802458,-0.10169624817301184,0.10000113816504962,0.3784178892530189,0.09881658206639385,0.07137835803540214,-0.0799695596519935,0.04791951701618958,0.15863622584607218,0.2709414897990294,0.03643738672504092,0.39454469171390594,0.06408907409516078,-0.23159939149582975,0.09306876823577603,-0.21082988734026176,0.3263037439527056,0.28944862417781125,0.06645623235612132,0.12904325651561616,0.4471446766024601,0.6110148419740192,0.09575477836336782,0.45218825217404574,0.03677867396983823,-0.23195013169941112,0.3121162426506676,0.13420168158333057,0.2422716346632754,-0.07561845934847068,-0.05583430394650197,0.16312909983857843,-0.10415514915881209,0.299351608577789,-0.08724877752888854,0.32665897830283447,0.07009179967934566,0.4137090651399201,0.28469811296952646,0.4900597497136879,0.48148077670888634,0.23796428135618566,0.01198758482729612,0.5126250297817814,0.2820990855434372,0.40436288981082,0.29474395477091153,0.16578792841500473,0.20174089233817427,0.3726811265210303,0.2777891771108181,0.22832192472367974,0.05910663435287093,0.4517750143926664,0.21326412284622506,0.08885682016990751,-0.19183142423369054,0.08191892817102031,0.0820021697999831,0.36580940712047627,0.1843347313704627,0.2392125335233183,0.21879266428445598,-0.1219178681650802,0.014775357695525924,0.25943839600540236,0.09537425164545792,0.17612000800099573,0.35891460621041005,0.0539989831961274,0.01642594247386372,0.29448286258833334,0.21150981348085926,0.11122240651394802,0.1932618506129827,0.20303274593242476,0.35762779445113846,-0.016203824890344474,-0.0005546058048682681,0.24821205291929824,-0.11129991124605539,0.3268191043590694,0.21212860172872025,0.17494966639844026,1.0,0.23541852058222104,0.311410261454661,0.0415145168731714,0.42303986588215203,0.22282154055876657,0.3214685132294451,-0.14651557776527285,-0.09202727558596324,0.11417979224850865,0.27364361709575724,0.3105983794839096,-0.3119572114962188,-0.023673262862971608,0.03134522009194412,0.20480345452475773,0.1022727904638434,0.3846791222904741,-0.0861772185889487,-0.0979816160208808,0.24820368747668162,0.4003671307071404,0.3041345087234138,0.27716185081820977,0.3570819603932187,0.22584511232901694,0.43430957514287394,0.4078471005015946,-0.10834256598413736,-0.010079485921193124,0.323294533476197
ACC_sup_R,0.198545778312797,0.480623861258343,0.26236336183606607,0.6391763557034748,0.40192435511877506,0.2908500421355689,0.37134411667510103,0.33905985320066967,0.5845679881253761,0.33394178483384873,0.39138128226654906,0.6251510876894729,0.09573360700866637,0.7101405487846998,0.09545753330267706,0.20915891185125415,0.14697678795604552,0.5552252631258859,0.5608064768477712,0.6638543811234912,0.4665812818690525,0.09863798890982016,0.38466063051572374,0.5343423372835621,0.1857748475376143,0.33197999617205304,0.4538323234448587,0.5480516380517612,0.7342263195406312,-0.09916117818367688,0.517154456192596,0.5996966948843214,0.2631040229109455,-0.34972407670643507,-0.0560521902379561,-0.12675572645960534,0.4438921709537043,0.6695016739383928,0.03307098441804518,0.4488455425625849,0.3078300632422462,0.33810055969710906,0.3842237871278642,0.7270637190271829,0.5730700272351225,0.11246148108270414,0.20592333989703304,0.5065695502190931,-0.121514498438728,0.6250238943364798,0.21556080836915514,0.7279923277179399,0.3877867274349964,0.5045889780902284,-0.040860018704071195,0.4090473533690534,-0.10706559286264583,0.5812007778213713,0.7053697035791138,0.26350118085260077,0.5032492255940364,0.3557050607084947,0.5029770293951241,0.3908781147849452,0.26709943929031293,0.6392852645239855,0.6259333853291209,0.7352363583876228,0.6846070749934589,0.5300923837479511,0.6876047687506289,0.5561936980362662,0.303594270707134,0.450517111768846,0.13025145095137663,0.49865809311907816,-0.04390959922449478,0.35922859726067163,0.42304184014534735,0.5532652912966121,-0.17368409480917352,0.12201817156190045,0.023089984172009,0.5913425833748944,0.604311058381136,0.13144755154710347,0.5278048130496851,0.3224297193281169,0.5465054924200379,0.5167102442881959,0.25053656778666505,0.30347390851722367,0.6455676327790347,0.029576853715165212,0.6297889113512467,-0.08558104439867378,0.296666249051453,-0.020907194313811415,0.15165399332961443,0.7292280402910237,0.053585882773620475,0.27573895477939,0.4693645466910132,0.6342292039868285,0.23541852058222104,1.0,0.697436923491386,0.12296783703018989,0.31369366163320556,0.3090689690693931,0.5085960948882015,-0.06875873446629834,0.2294015864195573,-0.10265214478483031,0.5572184814387057,0.553865034326388,-0.15256382528845755,0.17376105756574328,0.16181977532362418,0.5885470545443638,0.2052241540769194,0.643095406123119,0.1594185960036407,0.45679932678514584,0.39987674848964555,0.2183172155978747,0.46264041243734694,0.534579926809698,0.5746367669004048,0.18833966660792992,0.5147971772249657,0.6824658651532172,0.28481762473536626,-0.038590190024965866,0.10196316720903915
Supp_Motor_Area_L,0.29338737015494937,0.4835669111152662,0.4626687819919604,0.6629857123767177,0.5519976449244081,0.2645916331869401,0.45249872218851883,0.4606723111515466,0.6805325449880048,0.37275515676470145,0.48137330435379805,0.8280159612228066,0.35102464097800967,0.7643681435877846,0.20401040519660357,0.3140356486040482,0.1049880667786,0.6113613784312331,0.39602669748108404,0.7940243384645777,0.5519462232544926,0.2677591200696136,0.3611662796176644,0.8159251645091595,0.38753431513051945,0.382101830915796,0.39657796773255966,0.4345656887572959,0.6844059512467299,0.18433783822724395,0.43387307556093635,0.8565540992982906,0.33492610541355916,-0.24503846457315984,-0.0017264226968331422,-0.0364436026420194,0.6728056374354355,0.949936864112165,0.332064424790687,0.4865283775577813,0.5325354446138738,0.6487682307066509,0.20789050935171358,0.7954003229376291,0.5367023803985986,0.0014421224322436654,0.3780566003492547,0.7920125907887704,0.030062625721137066,0.5482838980843558,0.26358243169293577,0.7874050264312386,0.4528049699834228,0.8721153219269476,0.14412665501976066,0.5770570792833469,0.3418512634003502,0.7500764309226072,0.7844173326622873,0.3674887909359167,0.742025150360386,0.371505857259967,0.5999364519761726,0.4837631887139621,0.11070633338039024,0.944633041095046,0.5319121284034598,0.5904238341500048,0.6145816198976395,0.6422106077680685,0.7329379963618058,0.43482117857234004,0.3292945129456859,0.5534713136662366,0.45167982843646154,0.37943416011002845,-0.051983124116698684,0.34632907355661147,0.5887069177770702,0.8182753856876563,-0.1406609596293013,0.3417788992167619,-0.010991590651070747,0.45713230485280626,0.6939014108634689,0.476566819661722,0.4861417942014856,0.32770950828090883,0.9113614157997312,0.21194492797169728,0.4364939354626529,0.5818088595796668,0.664029107207379,0.34824374256738966,0.6256796057080709,-0.0032236588659313773,0.5445966475251323,0.30133930099598716,0.09069280608438034,0.9008511082996257,0.1547015081251232,0.36104572206061597,0.35500485134235715,0.508015963791926,0.311410261454661,0.697436923491386,1.0,0.241219230699777,0.524088555615475,0.47020801287336705,0.7450234096868846,0.30585065327401806,0.3147439442027961,-0.007954289494385215,0.9096541095738871,0.65450794825747,0.033549284429952794,0.3361164491754783,0.37152541039667825,0.6172177630984921,0.05163080813996817,0.5451013799899307,0.31602289715821624,0.4246708516558886,0.5351645744187509,0.48999927305731206,0.6021821715756048,0.7192362629833873,0.8270520586217973,0.3481404580935562,0.6883395748906892,0.9632336744643878,0.3461786081566665,-0.06698198853335473,0.06291836237640222
N_Acc_R,0.45903913463520385,0.32722341520212384,0.4330495374429248,0.2958906795529324,0.10852306976227905,0.0855991662865501,0.44943108690369904,0.07598013661522457,0.5217510003689283,0.11135378302564262,0.3553170682706007,0.015533566000114516,-0.24465830378051107,0.08558144869579358,0.40868838257227774,0.5678089644210671,-0.1731551879962425,0.2060519940139792,0.25306426022273604,0.37354235482573445,0.1590329125645984,0.13916729506582864,0.4488658487963521,0.42978947386778804,0.013851728496758194,0.13199705569601886,-0.214623630195034,0.16585247998928,-0.06457017292427601,-0.12735980101562952,0.2004502308054977,0.05819623074689162,-0.005502451607103934,-0.09728696740885173,0.5363827271068752,0.40518945812848745,0.46878008764507634,0.2832002253641306,0.30871320729049095,0.20405050677479988,-0.05449975636530977,0.05711414040690363,0.039657279782812326,0.3680077944720991,0.22345452201087135,-0.09954636409669156,-0.1880098493563469,0.4620269520809078,0.08780724505392573,0.2315828790123007,-0.044075442530784784,0.10500516774127949,0.03009970833056961,0.25258144038560204,-0.03125521529086714,-0.2404847737671888,-0.09261207836830933,0.043668549848871,0.08253398995360278,-0.1675752624019952,0.09960248399806303,0.459426259749135,0.25714085446638235,-0.13974929489680388,-0.011270286690207009,0.23969137789514378,0.3198325293956681,0.2011169466246546,0.006173199427110288,0.45050983123949956,0.31331620878934147,0.41789797995991645,0.24546627523560396,0.5554824292289364,0.18165717840234558,0.19473383506749484,-0.332757069815249,0.37404155287275476,0.46981641876919683,0.15169540865913236,-0.04668382934614726,-0.06946998675037153,-0.03997064511325488,0.06153623493798999,0.1951240821745867,0.174185545867548,0.2318957557543788,0.24831725644187783,0.35909176696283684,0.03293579283550279,-0.006973760248695353,0.5452099642114857,0.45069496930180275,0.443591412337591,0.19444607702146394,0.018187340716789804,-0.04519943064803942,-0.2303121646841888,-0.24215355487002413,0.3434935842364034,-0.16141964552302512,0.5834642604088545,-0.09985748991793525,0.36757138526350636,0.0415145168731714,0.12296783703018989,0.241219230699777,1.0,0.26412927316279755,0.13995438833908563,0.3092148585212918,-0.1464771845858879,0.422425746750105,0.27769682746752933,0.33715530460532006,-0.08313669987709756,-0.03775926102085295,0.6564254087701348,-0.02895224669212599,0.09841131841951764,-0.3572541290450526,0.19655186819217424,-0.007074238399514925,0.09299914337766815,0.41891083868847895,0.4690083460369527,0.43349702110929494,-0.1258073477692246,0.18281077666146578,0.4542311630206573,0.41421758355204646,0.2314261015438072,0.46167446249611865,-0.13454060547292754,-0.029078452204979826
Temporal_Mid_L,0.10229596731082069,0.43199119633558863,0.3274663774206705,0.2578408995944468,0.7540442820372797,0.25994951301930214,0.16528811077625233,0.611950711751948,0.5480362958342575,0.006551835093005297,0.20992213122788003,0.6322180720418832,0.2508609387503809,0.4648274027300165,0.35587208072697063,0.12246232742585086,-0.07779790126035357,0.12935505597248578,0.22746991361615632,0.22299401057806612,0.6581572069907702,-0.1306088251463213,0.09898182445822747,0.3657643062017486,0.7103747919040776,-0.03019436895498948,-0.13250309095667415,0.37419754036029185,0.42155384129535517,0.48196688337630167,0.33440799658204934,0.6843925806120725,0.6466400949468463,-0.17112403706489604,-0.026518931529205307,-0.1977820464145298,0.7731105465040893,0.6195040917626147,0.5729900773395336,0.6407092027557887,0.49881526998374925,0.4624543892490663,0.20588887862846186,0.6340274694760066,0.012142426136280776,-0.19526130726838992,0.4322707081858525,0.4444983614513498,0.5591669775446904,0.14795314492767767,-0.059584184613567605,0.4352014259567581,0.5862552968667086,0.7218996231999473,0.14087275124261714,0.39953611041579085,0.3166627393148162,0.4941967190433048,0.6608817648630191,0.3459964545988248,0.7737086321512454,0.6208454757312947,0.31502860374922415,0.25338174321123313,-0.35956882320978933,0.6502301336781633,0.4105493995900974,0.27027754579176205,0.20090817119822585,0.5500820950228641,0.47952344096924143,0.3170828991063373,0.06045655320522639,0.6245197852220529,0.7604156262907817,0.4689989346235072,-0.11429376994308121,0.09869826978591159,0.3655963006661581,0.6733715996497308,0.0852224269870246,0.6532446171866213,-0.23629203450583972,-0.13836374240170965,0.3031053649697941,0.4352951729406052,0.14277329360641294,-0.042042884379508934,0.567975183434388,0.0028861995807935234,0.5427377683933164,0.7336249124494951,0.392756599502338,0.36546443501549897,0.3030652959626726,-0.009141063761129052,0.7856558167234692,0.18019643104094912,0.42660404041904915,0.4680500834988107,0.39160456911213587,0.21537386252424418,0.34123457376012617,0.20389743996799986,0.42303986588215203,0.31369366163320556,0.524088555615475,0.26412927316279755,1.0,0.7773653190234702,0.3723694749318923,0.3664608153655215,0.02853298840667166,0.16488837516824179,0.6312467661037046,0.6400977825534059,-0.2315807493271694,0.12263463061115712,0.549889567984865,0.24870334702560978,0.11542583949724215,0.4695522207643006,0.5433287324006115,-0.04291891849023968,0.6636842061195489,0.5878408777983667,0.6580741556787933,0.44489000298275727,0.7095050842199795,0.5774502754360852,0.36370632118599283,0.5198462701420088,-0.011615907754561077,0.03617109411695259,0.2011447571262753
