,ACC_sub_L,Frontal_Sup_Medial_L,ParaHippocampal_R,Thal_PuL_L,Vermis_9,Rolandic_Oper_R,Calcarine_L,OFCant_R,Vermis_8,Vermis_6,Supp_Motor_Area_L,Supp_Motor_Area_R,SN_pc_R,ACC_sup_R,Occipital_Mid_L,Cingulate_Mid_L,Thal_VA_L,Precentral_R,Thal_LP_L,Fusiform_L,Thal_MGN_R,Thal_PuM_L,Angular_R,Frontal_Med_Orb_L,OFCpost_R,Precuneus_R,Vermis_10,OFCmed_L,SN_pr_R,Fusiform_R,Thal_IL_L,Cerebellum_4_5_R,ACC_sup_L,Vermis_7,Cerebellum_10_L,Hippocampus_R,Heschl_R,Thal_VL_L,Frontal_Inf_Orb_2_R,SupraMarginal_R,Temporal_Inf_L,Amygdala_L,ACC_pre_L,Frontal_Inf_Oper_L,Occipital_Sup_L,Caudate_L,Temporal_Pole_Sup_R,Thal_AV_L,Temporal_Pole_Mid_R,Heschl_L,OFCpost_L,Occipital_Inf_L,Raphe_M,Thal_AV_R,Cerebellum_7b_R,Cerebellum_Crus1_R,Frontal_Sup_2_L,Red_N_L,Thal_MDm_L,Cerebellum_6_R,Rolandic_Oper_L,Precuneus_L,Thal_PuA_L,ACC_sub_R,Cerebellum_3_R,Temporal_Sup_R,Thal_PuA_R,Angular_L,SupraMarginal_L,Parietal_Sup_R,Cerebellum_4_5_L,Occipital_Inf_R,Olfactory_L,Frontal_Mid_2_L,Rectus_L,Thal_VPL_R,Cerebellum_7b_L,N_Acc_L,Cerebellum_Crus1_L,Cerebellum_10_R,Temporal_Mid_R,Pallidum_R,Insula_L,Thal_LP_R,Raphe_D,Thal_MDl_R,Calcarine_R,Thal_PuM_R,Frontal_Sup_2_R,Insula_R,Cuneus_L,Temporal_Sup_L,Temporal_Pole_Mid_L,Thal_IL_R,Postcentral_L,Thal_VPL_L,Cerebellum_8_R,Parietal_Sup_L,Caudate_R,Cerebellum_3_L,Cerebellum_Crus2_R,Precentral_L,Frontal_Inf_Orb_2_L,Frontal_Mid_2_R,Thal_MGN_L,Temporal_Inf_R,Frontal_Inf_Tri_R,Amygdala_R,Cerebellum_6_L,Postcentral_R,Frontal_Sup_Medial_R,Paracentral_Lobule_L,ACC_pre_R,Cingulate_Post_R,Hippocampus_L
Thal_MDm_L,-0.03266932189631055,0.48002328190499466,0.6377830080818885,0.17310198105420058,0.24391108863827463,0.542182531617942,0.45189920072433853,0.014421453525002374,0.28941579452409283,0.056427009098629875,0.664029107207379,0.6395286110725625,0.5712476921184741,0.6455676327790347,0.10066797246964718,0.6335799508408274,0.5493037513261554,0.6293500850159724,0.1359209431376723,0.254698067529469,0.14145710255666386,0.6381556134476506,0.24374520435323851,0.07964481203857524,0.29860987825996754,0.5317696737455944,0.1332476456677385,0.21988491765715662,0.6130910033945013,0.25659862719519966,0.6446536482194657,0.31295716662643036,0.5991138560740137,0.1419072093835264,0.07429695180794338,0.6913738224950489,0.6022062750705922,0.7239374665237319,0.3911000168216541,0.4067028760099689,0.31892936596263954,-0.14249478665980875,0.16405125075103563,0.5666783273093087,0.18400233278452652,0.6255379350560376,0.3950518162257198,0.2857989647179846,0.01699200852881598,0.520113363738978,0.2377188616505951,-0.13439922625800885,0.23539528400802484,0.6078496697390559,0.19329313740066154,0.03899761255730935,0.29296180125982413,0.4401788543353827,1.0,0.0927749721108328,0.5697341723778294,0.5282797527564802,0.4335872287290486,0.154646743577042,0.41032469513536984,0.5669085422710253,0.4171341470015008,0.2120141039404416,0.5204442677795839,0.19230085280426198,0.5030743508666391,0.3169396714478384,0.3429763245207773,0.7368105371537379,0.0061027922005074085,0.8074682935072295,0.14216401967028297,0.19835073963186983,-0.0561064915376758,0.21150981348085926,0.2834439858968869,0.6818058455721737,0.5130183716656862,0.480538275404011,0.0099326870572035,0.5156692072865996,0.45139463758133297,0.6946861589174976,0.3001652205741936,0.6623406524921707,0.2284426155897228,0.6968447390439838,-0.18555205594379112,0.6528202519584362,0.6402747606776741,0.806507144998362,0.33846407831953984,0.35102182738029075,0.6811644973317843,0.48306487776530643,0.013338136483074978,0.5846274294582863,0.37791251888983796,0.6457026986521738,0.23910162193942933,-0.17815002575928215,0.6444069941347111,-0.021291793362135908,0.12427005271571205,0.6371132019093176,0.38237195881295516,0.6234304159930767,0.37076305941620574,0.6084969639903215,0.6236075719970823
Cerebellum_6_R,0.17443507098269012,0.014585425108154347,0.34081428142667075,-0.004707561720895616,0.001159610484549295,-0.18924188968478783,0.42382461919594844,-0.23017901510900027,0.05609295480850902,-0.2742267834647978,0.35102464097800967,0.28309821583963113,0.21470803693319312,0.09573360700866637,0.38704035446092294,0.339863402617468,0.26860249841244543,0.19991344901436928,0.0793622943225052,0.022600617208922726,0.38809361219431127,0.10915406937325046,0.5321604817249899,0.003748689480780732,-0.34954230044405327,0.46513038869636103,0.008496170597042309,-0.2095405932089052,0.19493733492969598,0.8203574395798982,-0.13063509131727227,0.8243736555594603,0.16963730139070615,-0.3210622154723029,-0.04377442589838778,0.1578828411202496,0.12897736213242866,0.20957538498550335,-0.40996432340363875,0.33928134654833036,0.401444801254401,-0.11279728242591999,-0.2863787109550209,0.3087207383936729,0.4444354450468225,0.03568608803605696,0.010817680416518193,0.3348046804198829,0.665385354427612,-0.037895908755938845,-0.14497825235775594,-0.36012021530252486,0.37393226101527643,0.43606558689385483,0.7249702908332075,0.8907131913796489,-0.31124054813616653,0.03310980102152292,0.0927749721108328,1.0,0.22389228398191788,0.48463585911425855,0.07879832673408609,-0.01749727468231252,-0.11387725584094995,0.46521143566423434,0.11293839805744656,0.25255747959960306,0.257803599185424,0.506523378877389,0.4947804898434712,0.2545920631855286,-0.09353457147966503,0.1879768060983092,0.10387736257754551,0.1905323883785298,0.2904145883910483,-0.10106426395361301,-0.1995754448938672,-0.11315059782696876,0.4516486396443202,0.22407266656453712,0.056448274618471614,0.18087167965345508,0.15948673310050498,0.07521294038346192,0.521543784666162,0.08005440628572917,-0.48850386034892807,-0.15410161891482807,0.4384149652874118,0.05484545743386041,0.35894402663996056,0.1309840717368541,0.27727065827380476,0.16955068793063569,0.6640356540541706,0.4994467290709173,0.3709524992573791,0.13581805865560215,0.8010833273664971,0.17465674769238232,-0.33609871713511436,-0.14005452472918511,-0.16291783582816008,0.08424638664277782,-0.03153922553361134,0.2206821432839729,0.26212171474856005,0.3347040440651256,-0.2654269765443387,0.2633751684465792,-0.22598348823824246,0.23020192765058822,-0.08657051480681777
Rolandic_Oper_L,-0.07928749090089979,0.3999602153417576,0.44807353935287336,-0.09997577062533979,0.18715450689888702,0.7870845527254211,0.7262431532982683,0.03821597540110056,0.08923648620441339,-0.19403210839421328,0.6728056374354355,0.6259265209980986,0.31704057735361585,0.4438921709537043,0.4909428184657882,0.5846780500687191,0.4077450697346835,0.6917551746043611,0.03672107202022912,0.2613672992903017,0.5589263107727408,0.4130159174126265,0.6121418342835493,0.08277447640709017,0.4031295490717167,0.6356123346024934,0.20988669813749194,0.4716727349690023,0.4469017941895565,0.5077367749020001,0.5541243207021905,0.5312383742664379,0.5676445211553948,-0.2446125226960734,0.014950354498736232,0.4873239943512666,0.6309236528738653,0.44714883958311863,0.36830362992593013,0.7299989475209285,0.6761208282818292,-0.0757629098482504,0.33495091529086224,0.767383524611468,0.49104824493972066,0.3410375279585464,0.6445229601538688,0.26594606574668506,0.19941341448434513,0.2767975892117759,0.7061847219018095,-0.15151122289880256,0.5310197509147206,0.3951148180486465,0.3468475679329623,0.13380836916864025,0.2714407024004193,0.43135323324824454,0.5697341723778294,0.22389228398191788,1.0,0.5917564737733241,0.7549294948591302,-0.005790380228879244,0.7347323716631363,0.7771210986518479,0.5863592150154944,0.33353708206104965,0.6696954831432376,0.23088413422726312,0.7200746417277987,0.3907851323377508,0.5157406313090013,0.6991199064805436,0.12069547479486584,0.5190960703344025,0.2970285410223292,0.34110886802573354,-0.18959270116471238,0.3263037439527056,0.66029088917243,0.5496572680034449,0.8057584231592069,0.4111452597912131,0.22988395901101802,0.27867187394469206,0.7275767023459275,0.7430639880483834,0.27155346877554215,0.6928954104365459,0.530778021396934,0.7677493388415405,0.1517287454829029,0.37754927148700546,0.7269030585558467,0.667162181069035,0.5086373282284264,0.3128118013020897,0.3732027137966138,0.745728779371766,0.26149558843961573,0.6741694624458766,0.6106519973696055,0.4755343395923535,0.2908359003076518,0.16975009546175165,0.5535211307951262,-0.1041584308582726,0.32191672796298076,0.7489912198414663,0.36788614747937076,0.7471414346202327,0.2748291797324132,0.482865892049861,0.4908999271265234
Precuneus_L,-0.037053967062594034,0.3242110012395663,0.5709003175250107,0.30583543921877965,0.2662194996270477,0.3904407640751753,0.6178421377612476,-0.3774304474224365,0.42950826083143856,-0.08422023460761736,0.8280159612228066,0.833992264014779,0.4230004569835578,0.6251510876894729,0.5674051391273676,0.8265935497927801,0.6091496846989704,0.6824112288928607,0.3112423855441671,0.4932491348942997,0.47179804534681036,0.4322202046898031,0.7549542686164096,0.025981312792937222,-0.06604926088242973,0.9655212534041687,0.16433271454369905,0.09649992712678271,0.4589290378043145,0.4789691325884181,0.461447554784171,0.5171718955710491,0.6833499272630925,0.057756154292420946,0.10584254118453956,0.5310872003414376,0.6065365406768097,0.4241495228890553,0.0485882768090882,0.8395713434233749,0.5951375911178652,0.051776345734381383,0.06752039613461788,0.7549200101739983,0.6362484866199942,0.37979030067965425,0.36852905995106,0.28109830681953435,0.3547040503574369,0.5025348145824972,0.22891643438924728,-0.08400833114677314,0.4441082933474536,0.6193215275449006,0.5311314002599176,0.3336039037260536,-0.013379697576747044,0.45348206307470523,0.5282797527564802,0.48463585911425855,0.5917564737733241,1.0,0.353363099123457,-0.035016431919187074,0.3044346349507787,0.861613496816674,0.3430425428725772,0.7308165181355396,0.8555931393270327,0.8059156910204857,0.632189412973951,0.507554288228815,0.2913951319523554,0.7533735508266244,0.09373746173332385,0.5876620795749876,0.45055249549762694,0.24992886526710148,0.16859858539647174,0.31716979489102487,0.5713645848137132,0.41207496589735143,0.47607328330215515,0.286445468393669,0.28076458863533044,0.14405867126437452,0.6750365859034062,0.5360896161409375,0.06159111035399255,0.508534176276268,0.5647424098233841,0.6859935450303883,0.12048663611403711,0.2958701292176538,0.8327786949774937,0.664994213765053,0.6219324667245472,0.8884753093145369,0.5367334067461084,0.4215780871696625,0.34070768553468617,0.701775641072816,0.18305620500969394,0.5105284979911444,0.22894006864712768,0.06036824729039013,0.5557828815255418,0.12144761137440466,0.43334354371106254,0.8620050764913262,0.13480645438311356,0.7515176044899763,-0.021200419140433243,0.7635260426810734,0.3776623688512163
Thal_PuA_L,-0.10270187326724632,0.24695963712502825,0.3961749388163271,-0.21823950451310764,0.022233250516048447,0.6966782648956785,0.6665994056165072,-0.08036154398367601,-0.10236532400228655,-0.2553577988003594,0.405043763895397,0.3382007298475287,0.22472306609393047,0.44212283727963764,0.47992858840083413,0.46133413032612913,0.3901446955246059,0.37000228604283175,-0.06551811122203646,0.2170598294180504,0.5291510518084791,0.5760030180347664,0.4253025232606639,-0.06954882709529463,0.33837191645512604,0.35863664893335645,0.18211726969827804,0.49678931981857205,0.4356668014629574,0.45568109425113135,0.6136330947260308,0.4818121966909319,0.5556141329474615,-0.35750966432298836,-0.0622991055762745,0.4854512208822065,0.30172723009743957,0.3389982164476526,0.24599647869750702,0.4565660849409492,0.589294671212429,-0.047414582910888736,0.2435520995381911,0.4654337959932122,0.4403944031993804,0.27249572052668164,0.4771564505371814,0.1505995642986108,-0.04598589891900007,0.031623244955863404,0.6269143117654331,-0.2338524168591074,0.36208174220575634,0.29387679714779436,0.22108340534300927,-0.03543587960984501,0.23542190323764062,0.2219797018477109,0.4335872287290486,0.07879832673408609,0.7549294948591302,0.353363099123457,1.0,-0.010296890647373992,0.7829453595620499,0.5234134074950368,0.786293335839657,0.13465585332964788,0.371095608234189,-0.018726159348889077,0.7056712783462848,0.2982995804541499,0.336696940171789,0.47600809191140436,0.06805345802985459,0.4065534587432416,0.07347688040185635,0.19573832433369723,-0.3406755855452666,0.18251830260250318,0.5160894648427705,0.2882721653653562,0.620900056233756,0.14219373258881346,0.38424165347858213,0.1830272645702283,0.665480758078369,0.7654665077799928,0.2608974949824553,0.5518645185468628,0.6393930903032453,0.5340525856701314,0.05480215371030194,0.36558725171878,0.43613298745347306,0.5621561390425769,0.30215877767453714,0.07638340395487164,0.13165430783989293,0.7780084140021978,0.15597038993537307,0.35545605402329317,0.44027671984502886,0.23693103618658443,0.42895672911363786,0.20669930072316184,0.20510949044481205,-0.23446155810025598,0.3843090747868982,0.4371484515018911,0.2607473789733775,0.4305789505264245,0.06602130573238137,0.3775784681330512,0.45415647200836123
ACC_sub_R,0.19891456236188462,0.229863317289438,0.13047335549931996,0.11317424146501813,0.18194948917169104,0.04381458562681261,-0.10737438141027596,0.1820757403304405,0.07968317208583764,0.046133663794930904,0.14839913731721716,0.11813312230183194,0.19820729031087952,0.1602133458480303,-0.18437613431081248,0.05084286291186706,0.012098581708984976,0.15354478133395255,0.18659006857249968,0.018766564269487696,-0.13056980992069173,0.0752246650635681,-0.1885240050962129,0.16815390190650512,0.24881647003280546,-0.020231654840528544,-0.06456160939123737,0.12029460203698307,0.20700018701785172,-0.026048252948139398,0.054545139786349575,-0.01362638865465396,0.17251238857259704,0.10230868219690745,0.2487355628092762,0.18958822774452905,0.1366950407770319,0.18883116103242373,0.18803555015414217,-0.13945234087160882,-0.04305020381723163,-0.15432539157119837,0.17003265696513964,0.02381211380485611,-0.12131900649267019,0.20772907843597005,0.06095042251553243,-0.0024277961572970273,0.008446499341555936,0.09037900079889903,0.006133686221067364,0.03796421852437002,-0.15105728226364626,0.08782247031031572,-0.12118221047979176,-0.017383899734636783,0.17815190294288485,0.08302325379633893,0.154646743577042,-0.01749727468231252,-0.005790380228879244,-0.035016431919187074,-0.010296890647373992,1.0,0.032037092314036404,-0.018265310712418333,0.030694296871800798,-0.05011762806792458,0.057690323276854014,-0.1316738488810769,0.03274761001667822,-0.05271924787364968,0.15586670999404384,0.15061484574952944,-0.1724363800240196,0.15788010248148374,-0.07398454560630763,-0.011802684839428727,0.01558557675376919,-0.23204388005268872,-0.1358365293555543,0.15760315752904758,-0.01714636397454978,-0.12546213846991353,-0.07341439476130229,-0.009295743720049663,-0.06044299746702974,0.06653260325533017,0.1671436324197482,0.13965385531969116,-0.06608406830134264,0.0882294549521463,0.04462975178216472,0.24097619990117589,0.11707721668085455,0.12196143178338796,-0.08075211110800506,-0.032453283068979995,0.10052157978123111,-0.01121610046071354,-0.007878028301766898,0.14555139200191092,0.08970451072278272,0.24276899585058745,-0.04762372900694847,-0.06451352351888312,0.16323734555013109,0.12057814082267213,-0.004481295891852195,0.07931181045969683,0.19748602179923114,0.18361492813984534,0.24604702311489507,0.1187794710292501,0.11150056188204926
Cerebellum_3_R,-0.25622080679508824,0.17936963496341407,0.3798802505362491,-0.1246233371355136,0.22549227712767733,0.8207651105742215,0.6555412198788744,-0.10870275458032194,-0.038947513493533356,-0.19939704658698684,0.371505857259967,0.3268538575593959,0.24604148008041307,0.3557050607084947,0.3776610921064514,0.4312359798198772,0.44045233255414984,0.38535595092618236,-0.004836819556438449,0.29685569320769645,0.5064207637595457,0.46498062219633085,0.31559910993377,-0.11307032246375637,0.3724703544605524,0.3170375790772958,0.13653422797682174,0.45621232715722515,0.45376104271354667,0.28338617058199433,0.532782829033834,0.3308098067210861,0.4611061348013371,-0.29494538227168166,0.09569245770468274,0.48726162418577174,0.4206124642769212,0.39253973184475666,0.3379275891407412,0.42213045308788827,0.5790943028087278,-0.027807874910318504,0.27787221224110914,0.43142561325085993,0.33910181922532345,0.2824415309983579,0.5301720625435311,0.20561039429108455,-0.08400231367656384,0.18824151097801392,0.6245824275755466,-0.22581113736648994,0.4811327268267752,0.22748209012076243,0.10157479985933157,-0.2711527129558567,0.17996608293399743,0.35343820836610923,0.41032469513536984,-0.11387725584094995,0.7347323716631363,0.3044346349507787,0.7829453595620499,0.032037092314036404,1.0,0.4965482711787101,0.6986755301689339,0.09965034820317527,0.3838886321608683,-0.1342488884320109,0.6409791672226403,0.2918372797533973,0.41958526808553465,0.4393946148660136,0.060968635945410146,0.38156760552894287,0.1367527934702792,0.2935157582177618,-0.2226970532540049,0.23796428135618566,0.414332091511844,0.31301346464846685,0.6421635495961238,0.16235772396942375,0.2840594207744139,0.18168458129652598,0.6338217222751881,0.7640226704244402,0.3139124084850326,0.6369193424757048,0.5025854821967067,0.6082509466023717,-0.009538875548728513,0.34752751921334835,0.4263397511074913,0.5284562271341128,0.2512076892844616,-0.025983431327692107,0.07878248890207254,0.7561780071226961,-0.0377873541263499,0.35548690931764176,0.5077116153787399,0.3219578761519625,0.4677099756371625,0.14803042763803678,0.29093081567752466,-0.16440815578519025,0.2566554367256204,0.4540632392440625,0.24539550265593013,0.43341637644410774,0.14253106113968803,0.317463792429156,0.5152154586687187
Temporal_Sup_R,-0.024720228368255107,0.4084772540742244,0.558776180786029,0.2218818545000013,0.27878929754575826,0.5281900622662876,0.7272269893457759,-0.22109455024806765,0.2651673202845131,-0.186294350936778,0.8182753856876563,0.7755123431025498,0.42082843164874034,0.5532652912966121,0.5598028652434588,0.7831173280413833,0.5473477082505787,0.7191794712718849,0.33861434101563703,0.3782495880460955,0.5917983261762833,0.4653324962727534,0.7383807196068303,0.0777970028105858,0.06780332748952278,0.8542602839766612,0.2205678977027074,0.1834819820105415,0.5170257845522228,0.5565946649888498,0.4513891649568302,0.5906973051664125,0.6581824720124109,-0.13184896186691034,0.16471838558871904,0.5545199511946279,0.7150086211245492,0.47623192587341373,0.06840569152667672,0.8513023043285934,0.6637736703997763,-0.03890627433893373,0.19313828469845473,0.8128591659693118,0.5856836969369162,0.4617984534773181,0.46618782011516585,0.3343205354258851,0.3736286489301631,0.4637346863473188,0.40284392974423633,-0.17565197090657134,0.5645885261117889,0.612636175068778,0.48531286189510153,0.3243255197420772,0.12166498502143447,0.46220304260470096,0.5669085422710253,0.46521143566423434,0.7771210986518479,0.861613496816674,0.5234134074950368,-0.018265310712418333,0.4965482711787101,1.0,0.471251571151862,0.5280537953749249,0.7763373592168901,0.5660699968168148,0.7546351805903572,0.5569769065376114,0.4397527842587673,0.8019129584780414,0.03389664567210158,0.6273798838999651,0.38430480689682744,0.30647789823569227,-0.08904060966466851,0.36580940712047627,0.6781381929605074,0.5294200032899552,0.6159340017344909,0.31514079995105354,0.2938837253270491,0.16124331670292133,0.762896823180201,0.6228730590602026,0.10517643746110031,0.5603226313371928,0.5648409917000319,0.7361344079567207,0.22161629937472635,0.39276770486731966,0.8225164557282263,0.6884893078938797,0.6424983060129752,0.6504418992905597,0.5308700143862174,0.5832994339341084,0.40109482977957206,0.7102876224132805,0.34989366472506794,0.5015084881119831,0.28717256909205374,0.1124070616141514,0.5927006052002671,0.06989451587787193,0.41221701763843466,0.8753573942874012,0.22946485130248837,0.7799326169140347,0.15041960850482666,0.6823263822868482,0.4422327018202676
Thal_PuA_R,-0.14120941894866154,0.2626749682278513,0.44343476851374125,-0.01877863628461798,0.11513924958930608,0.5871915867844201,0.6291836544903838,-0.1919763035704236,-0.09922142229972696,-0.29249456035717386,0.37943416011002845,0.2727248785036147,0.2360046809052577,0.49865809311907816,0.43506424210558936,0.5235535063165299,0.4808520897707275,0.2785594066600096,0.10609444522804513,0.3040819813964607,0.49727227415691316,0.6201861523308324,0.33519599454156207,-0.20510029218954043,0.27282450900438965,0.32122709961035356,0.03746713918654861,0.34315074199384643,0.5075778788692699,0.43013244612417306,0.4664133491751392,0.48190232553069906,0.6001587076350121,-0.3721282529953958,0.045695197525964876,0.5384247879289205,0.23936822158856513,0.37760052501142644,0.15763266050501334,0.3672440564519563,0.5570282807290018,-0.0867257904356455,0.24180603168301065,0.4131530208065939,0.4240214070364595,0.45671812613715657,0.33756104954313476,0.1936118463450021,-0.04196204855568862,0.08250514038374586,0.44764579043272856,-0.27254503205140385,0.3940827286783601,0.3244486173638521,0.16861282793381185,-0.04966142663283886,0.19283492810391595,0.23111430215497328,0.4171341470015008,0.11293839805744656,0.5863592150154944,0.3430425428725772,0.786293335839657,0.030694296871800798,0.6986755301689339,0.471251571151862,1.0,0.13122454958493748,0.3196848325360595,-0.01501768317429305,0.7111002131863599,0.37300518192865856,0.3875133852250039,0.43951759790164485,-0.1366720622004828,0.43651975261213727,0.06166365336043385,0.23382211947889187,-0.2602997797748736,0.08885682016990751,0.3719148174447718,0.22206512464639966,0.4797021434308102,0.08762463454670823,0.49739968462429374,0.08419900661021795,0.6101857105154256,0.7714216806081363,0.24390739018508276,0.5166456216725437,0.5791396125835198,0.4651303445858594,0.0513190366104819,0.42149594662201645,0.38006632039843724,0.5107742127475298,0.24200320616373802,0.1130144181229361,0.14304252219010108,0.6555932678449555,0.16378738773940077,0.26886166347969076,0.3206704427887839,0.23682918657957538,0.49370952827507153,0.10961053138484682,0.2051304051930748,-0.20673902591791546,0.46217507459548224,0.3700875883828982,0.2289051697193273,0.32691777029331265,0.13080072092651518,0.44971103451949984,0.466149169627262
Angular_L,0.007881923832322599,0.3663301115524404,0.043760576832640466,0.4101532303916252,0.15599300087003062,0.23412747807839,0.31972384685454175,-0.188587835119571,0.13003969469912857,-0.14774263384329395,0.5772243143570354,0.5683726183048752,-0.06610844886760886,0.3714349083019357,0.6477559681092699,0.4018243567782344,0.18286792371565394,0.5531654559217963,0.10193901169944168,0.29930364609739923,0.3998238518857227,0.0557960701101981,0.7368655489889229,0.05099038450614121,0.0379155536212391,0.7858820021834447,-0.011690710762485255,0.13375875805252863,-0.007939293124289813,0.21000238945880748,0.21098691454425367,0.21803056199865326,0.45796571722704826,-0.1053007071437249,-0.023608176046350928,0.03042194790033359,0.2447860160596017,0.04212386962430902,0.16001181171367668,0.7329261524452565,0.36109086270919877,0.09550179633319357,0.0674003602966463,0.6782220076942707,0.7089281470780028,0.19416193647031293,0.3520191202024155,0.016052665673393016,0.3519491391810284,0.2916803202561147,0.2652871537697925,0.37934617848967456,0.3697288684535303,0.16093785524938647,0.2141349881725316,0.2032046088701394,0.11930472682229087,0.13035183943028208,0.2120141039404416,0.25255747959960306,0.33353708206104965,0.7308165181355396,0.13465585332964788,-0.05011762806792458,0.09965034820317527,0.5280537953749249,0.13122454958493748,1.0,0.8037688460898528,0.7681172206628426,0.29866401869015047,0.30032740841413735,0.03960858645008991,0.4784215291358013,0.014102730605115098,0.163068203200038,0.18259237752995125,0.20492546704588463,0.26988900157232387,0.2613695975426793,0.5401029869798256,0.03707403184135221,0.4455462151425976,0.2467478623309443,0.4230892997749817,-0.12032205662420008,0.35583239718455584,0.19408652637521787,0.19899684613305366,0.41310695476385695,0.41082921812570444,0.3847332082099682,0.1389330509116283,0.16161723204474712,0.629769459316794,0.27898166104655475,0.21847814300077034,0.8269566525530848,0.2776564778458982,0.2217591222625629,0.3557500431154997,0.6176103281262155,0.27201191968377525,0.3653428655167459,0.06765037111404468,0.21487764782161864,0.4383092553486445,-0.10245322066981462,0.5378410586355695,0.606737524106185,0.27029668617895314,0.5900247103984405,-0.006293871693048299,0.5050910383136517,-0.08886838048211751
SupraMarginal_L,-0.02807841232268184,0.49015443891553495,0.3689507931614982,0.28910425476868146,0.32347014391685375,0.5542341409006739,0.5516041523093336,-0.1430599585149973,0.3059979209645825,-0.05713079981926205,0.8270520586217973,0.815972216501112,0.25320943741524815,0.5746367669004048,0.5299090795040857,0.6769265389795411,0.38487813049286135,0.8138978329354493,0.23189707287903427,0.3838032382645487,0.45349834181361987,0.27762339532067515,0.6835229869768683,0.08158942869951258,0.20061736739961128,0.9045642122584004,0.14443251820696384,0.27183789921216045,0.32971121927191327,0.3183246112263479,0.4402130400285275,0.3460131104330195,0.6782785378436804,-0.015641367738028378,0.05963443793332143,0.3788182736691873,0.6139337045921923,0.3227211640166701,0.301265038157407,0.8455277697794135,0.5315474039512301,0.014152648753464475,0.2459341690532791,0.8575906398295198,0.5955179531158858,0.39077406714252466,0.5657507225719486,0.15996182972329917,0.3413010503547859,0.4883495939682271,0.4222926994010137,0.16186099287371655,0.44738580312963966,0.3944554473031006,0.29703232438492694,0.1649970084501091,0.18742143821494822,0.38847845949349835,0.5204442677795839,0.257803599185424,0.6696954831432376,0.8555931393270327,0.371095608234189,0.057690323276854014,0.3838886321608683,0.7763373592168901,0.3196848325360595,0.8037688460898528,1.0,0.6367282019814552,0.5309585354173151,0.3977513726612746,0.3187947819604679,0.754800382058744,0.005206681217641551,0.45877852673849345,0.3055318858123904,0.26352751803040264,0.1685290356791761,0.3570819603932187,0.5911390928392161,0.36732343959556624,0.6208480158100256,0.3766444982585745,0.2954543864859156,0.12153367781990478,0.577760696222618,0.4954122120870185,0.27183441455501284,0.619440043765687,0.4442470575247854,0.7300579948694755,0.08454224987626091,0.3551022844125274,0.8901643417679801,0.5776949990037283,0.43038843551999023,0.7637676068989889,0.45090321584571663,0.4705723706052658,0.2877854757724802,0.8450308827724383,0.4218773203295094,0.6207987975671313,0.1610564999805604,0.10590664004551799,0.703190716717171,-0.06453620711534762,0.43130390141889274,0.8585602643940251,0.3463868604670505,0.8588367634564625,0.16919543124442182,0.6793643595795995,0.2785183351699631
Parietal_Sup_R,0.00349312417796124,0.1584037063873929,0.2496046049417498,0.2861209647797212,0.10200176118075924,-0.013025839856374203,0.2596043052585641,-0.37755663966918646,0.432273573399145,0.029902398899536272,0.5770570792833469,0.6201364233010151,0.16899668877992308,0.4090473533690534,0.5010914661495595,0.5076511557901139,0.29570579265054736,0.43535230828009575,0.2060710296484631,0.39498333046828243,0.2946349272017435,0.02755635405828645,0.7240108712262705,0.027324366043801812,-0.2559363805145595,0.7952491881917615,0.13511386341154585,-0.09581393730887058,0.11833607864909779,0.31128932980710866,0.19288411918064052,0.3216807558570066,0.38945158046490824,0.18759911527521259,-0.017095629401437887,0.15825759092775057,0.2786962887341717,0.012212258387294185,-0.0825207405001762,0.7092710172300978,0.323359146075062,0.12553404545630759,-0.11662945634856693,0.5024879781706035,0.5414998461526862,0.10820404814402242,0.12049771282523736,0.14470705719295401,0.41100915572720204,0.2806671169285918,-0.010349583224894095,0.1594712038065044,0.21681993321124263,0.3841368298060055,0.5065363551781464,0.4783782235347933,-0.1535657054327338,0.2505385001152875,0.19230085280426198,0.506523378877389,0.23088413422726312,0.8059156910204857,-0.018726159348889077,-0.1316738488810769,-0.1342488884320109,0.5660699968168148,-0.01501768317429305,0.7681172206628426,0.6367282019814552,1.0,0.24576586575356724,0.3692490547151329,0.03224499875664065,0.427012230600199,0.09348079595135535,0.223074307439874,0.4666955226001811,0.08519674302222964,0.36236208098899686,0.32665897830283447,0.4172871998544453,0.12128905961915364,0.18556225555081896,0.1087405178600453,0.20468545681378073,-0.07043303386826873,0.32971813971351127,0.11094430580887767,-0.09088949273521678,0.20317900364428151,0.33514478463483527,0.34628395284242186,0.11747047741808676,0.028119579295352238,0.5522587739723722,0.32151787840596174,0.507441224610894,0.9466740566973203,0.38416439291633697,0.07259798050149625,0.3504478610432041,0.4746047583191418,-0.058662289897728516,0.2896894927655292,0.004187652440733256,0.051361269054494216,0.34221170172293425,0.15248775984681315,0.308626753481014,0.6018326886548655,0.002066777705911592,0.46592068243772317,-0.18214964252930607,0.49376170738026703,0.001229458864837511
