,Occipital_Inf_L,Temporal_Pole_Sup_L,Frontal_Sup_2_L,Paracentral_Lobule_L,Hippocampus_L,Putamen_R,Lingual_L,ACC_sup_R,Thal_PuI_L,Frontal_Mid_2_L,Cerebellum_6_R,Cingulate_Post_L,Thal_PuI_R,Thal_MGN_L,OFCpost_L,Occipital_Mid_R,Precentral_R,Thal_PuA_R,Cerebellum_7b_L,Rectus_L,ParaHippocampal_L,Rolandic_Oper_L,Cerebellum_9_L,Olfactory_R,Olfactory_L,Thal_MGN_R,SupraMarginal_L,LC_R,OFCpost_R,Parietal_Sup_R,Frontal_Med_Orb_R,Thal_VL_L,OFClat_L,OFCant_R,Cerebellum_3_R,Cuneus_R,Precuneus_L,Temporal_Mid_R,Cerebellum_4_5_R,Cerebellum_Crus1_R,Thal_PuA_L,Frontal_Inf_Tri_R,Cerebellum_3_L,LC_L,Pallidum_R,OFCmed_L,Vermis_1_2,Vermis_9,Vermis_6,Thal_PuM_R,Temporal_Pole_Mid_R,Thal_VA_R,Cerebellum_7b_R,Lingual_R,Frontal_Sup_2_R,Temporal_Inf_R,Temporal_Mid_L,Cerebellum_Crus1_L,Thal_MDm_L,Frontal_Inf_Oper_L,Vermis_7,Thal_IL_L,Parietal_Sup_L,Vermis_10,Putamen_L,Cerebellum_10_L,Cerebellum_10_R,Vermis_3,Cerebellum_9_R,OFCant_L,SN_pc_L,Insula_R,Hippocampus_R,Thal_VA_L,Paracentral_Lobule_R,SN_pr_L,Angular_L,Thal_LP_R,SupraMarginal_R,Fusiform_R,Frontal_Mid_2_R,Occipital_Inf_R,Temporal_Sup_L,Raphe_D,Thal_PuL_R,Thal_PuL_L,Amygdala_R,ACC_sub_L,Occipital_Mid_L,Caudate_R,Occipital_Sup_L,Thal_IL_R,Red_N_L,Precentral_L,Cerebellum_Crus2_R,ACC_sup_L,Cerebellum_8_R,OFCmed_R,Thal_MDl_L,Cerebellum_Crus2_L,Cerebellum_4_5_L,Heschl_L,Temporal_Inf_L,Thal_MDl_R,N_Acc_R,Cerebellum_6_L,Cingulate_Mid_R,Thal_VPL_R,Thal_LGN_L,Cerebellum_8_L
Frontal_Sup_2_R,0.4876741973109286,0.09243775053111405,0.8692384668906555,0.4205011214404852,0.18098734856334373,0.5636692164613496,0.010489490534291079,0.35922859726067163,0.13191152074081613,0.48575372495317176,-0.48850386034892807,0.06410545720974659,0.23823784932018796,0.31051463613541663,0.5784936823286462,-0.05329968732327309,0.4242831420663517,0.24390739018508276,-0.28668437957148807,-0.14330781541539717,0.005349764724112757,0.27155346877554215,-0.10501246646246296,0.3002576642016403,0.37761225920235797,0.012853669173521844,0.27183441455501284,0.14960053873263668,0.770335037759246,-0.09088949273521678,0.23616613583217014,0.10869821122873513,0.10718230760427679,0.41783835924546736,0.3139124084850326,-0.020374234469540866,0.06159111035399255,0.09308584882359697,-0.34808374098054307,-0.44846929658954016,0.2608974949824553,0.5677206119530737,0.13478887995327704,0.18353937825437655,0.15620644368962794,0.4134971109253196,-0.032521699288025105,0.06914614794820605,0.030077059235346048,0.3158165099208662,-0.34887365547260163,0.08822937811484008,-0.5462524929115502,-0.15751322048522182,1.0,0.11261886199497168,0.09869826978591159,0.036328653994654465,0.3001652205741936,0.3857477628665107,0.08139239578349122,0.41009116763355086,0.025069114553453422,-0.11283642973366201,0.597514840071407,0.21950777331088017,0.08191892817102031,0.15187191986770987,-0.14510927160943338,0.5296983855160332,0.29382056660840294,0.652829947108115,0.0550422517285125,-0.05423418282252752,0.3037795604034139,-0.01798571510161269,0.19899684613305366,0.11938539376518845,0.20069389633273862,-0.3851337444791773,0.6380285625179458,0.03126325296147229,0.3352382762132254,0.15583557694517447,0.11386488117425689,0.31435139728808414,-0.12056642065642356,0.07152336311241592,-0.06442739940040783,0.0830251837666441,-0.018543288593667936,0.20066531113425667,0.1454175481243429,0.5103174643262507,-0.21638397498297843,0.44728714444950474,-0.42946127874332696,-0.15439996489644292,0.38305408532719976,0.09915709564530502,-0.03914052218597883,0.2626833691504865,-0.16140512128415574,-0.01648460006233454,0.37404155287275476,0.1533190584909452,0.1250548320619492,0.19159174965324854,0.27351935751336354,-0.10621627471488249
Temporal_Inf_R,0.17392504404443976,0.18271503492218305,0.14087942953276458,0.10787224722276721,-0.3702585500952514,-0.0673068427848656,0.25203116109821405,-0.3580343285990014,-0.15585714308405266,-0.04133996990520153,0.08424638664277782,-0.07344766541573663,-0.14558609844111964,-0.009727532851810333,0.3248032427158317,0.3959613189407846,-0.0017272335343892862,0.10961053138484682,-0.2166610647036392,0.09447327364008143,-0.4145869099157404,0.16975009546175165,-0.04348745234860692,0.07407094828123514,-0.056218541838610074,0.37977111926737955,0.10590664004551799,0.23527544764951744,0.0607050361681865,0.051361269054494216,-0.04515154107130574,-0.1308787504338414,-0.0738946362011184,-0.11229533352928427,0.14803042763803678,0.41787828227914203,0.06036824729039013,0.5355502655102987,0.10373488675885081,0.03655745189129348,0.20669930072316184,-0.05406881901487966,0.15872097794625933,0.27590081832744956,-0.1339419824998972,0.4199779631869617,0.29944902324963263,-0.2662349666746434,-0.2483789470289817,-0.08748307853060788,0.14629157080991861,-0.5155708966904657,-0.10121553673087663,0.2413188799431556,0.11261886199497168,1.0,0.30594772017782423,-0.24552696572681937,-0.17815002575928215,0.19780508641563024,-0.41693260137778765,-0.05359889133337398,0.028459899191035594,0.0613397493395763,0.13084575405755783,0.016431437540342632,-0.028124663992872723,0.30134046472989384,-0.08199463324924162,0.025187497903727197,-0.22510656771001347,0.087951327885627,-0.3144495330907193,-0.10999752147865091,0.19024823946200559,-0.006133316770409962,0.21487764782161864,0.2106095435610437,0.18025625300389825,0.1872726776964631,-0.1963342908626193,0.09388785120176159,-0.17589137008580022,0.336881550090647,-0.020419216524417264,0.042575211949305025,-0.22595168115609146,0.13167209140712147,0.4316792711342589,-0.17064808972559575,0.4244945848690116,-0.10736616493047098,-0.3123103749573901,0.03767041426593097,0.3258875800854297,-0.12977040876007342,-0.08105514609747451,-0.22830258106336704,0.1893391289430043,0.38140527202062063,0.16673807139297592,-0.30620192637557747,0.3072319374676924,-0.15944040166600884,0.06822007844437132,0.49172866751846644,-0.07744345618504624,-0.16474189627923885,-0.07665347661174723,-0.18417579019275626
Temporal_Mid_L,-0.009141063761129052,0.4352951729406052,0.02853298840667166,0.6312467661037046,0.20389743996799986,0.5500820950228641,0.5862552968667086,0.31369366163320556,0.0028861995807935234,0.4680500834988107,0.2508609387503809,0.42155384129535517,0.45935802588158975,0.20588887862846186,0.5774502754360852,0.39160456911213587,0.567975183434388,0.4689989346235072,0.3459964545988248,0.16488837516824179,0.20090817119822585,0.7731105465040893,0.4941967190433048,0.12263463061115712,0.20992213122788003,0.6532446171866213,0.7095050842199795,-0.11429376994308121,0.12246232742585086,0.39953611041579085,-0.19526130726838992,0.29189104692215273,0.43199119633558863,-0.1977820464145298,0.6208454757312947,0.5433287324006115,0.6322180720418832,0.7604156262907817,0.5427377683933164,0.18019643104094912,0.6123579756661269,0.3657643062017486,0.7514644403200209,-0.17112403706489604,0.3655963006661581,0.35587208072697063,0.5591669775446904,0.006551835093005297,-0.23629203450583972,0.5403020882278098,0.3166627393148162,-0.13836374240170965,0.4322707081858525,0.611950711751948,0.09869826978591159,0.30594772017782423,1.0,-0.07779790126035357,0.392756599502338,0.7265536299525721,-0.35956882320978933,0.4105493995900974,0.44489000298275727,0.2011447571262753,0.6580741556787933,-0.20714943593253296,0.42303986588215203,0.6407092027557887,0.4624543892490663,-0.026518931529205307,0.14277329360641294,0.5480362958342575,0.27027754579176205,0.37419754036029185,0.7218996231999473,0.33440799658204934,0.5849352822855687,0.36546443501549897,0.7737086321512454,0.549889567984865,0.22299401057806612,0.32896839538986794,0.6340274694760066,0.42660404041904915,0.3274663774206705,-0.059584184613567605,-0.21277693722913857,-0.2315807493271694,0.7219670645279516,0.31502860374922415,0.7000197813283915,0.22922109799332177,0.20149388232773469,0.562516358800355,0.3664608153655215,0.4168352191679408,0.49881526998374925,-0.03019436895498948,0.6636842061195489,0.48196688337630167,0.6581572069907702,0.12935505597248578,0.7612294112552854,0.10229596731082069,0.26412927316279755,0.45931364350254295,0.4352014259567581,0.2578408995944468,0.3170828991063373,0.25338174321123313
Cerebellum_Crus1_L,0.3058186062455122,0.18626070320410237,-0.1942034569250529,0.05556089455425604,0.16178628157767572,0.080985148283292,-0.25763075618043546,0.14697678795604552,-0.004285302805451265,0.010513040497028673,-0.1995754448938672,0.13663625542951002,0.07993730309229302,-0.11416364514946502,-0.256145742294139,-0.19964251075341155,0.12432771128771405,-0.2602997797748736,0.5063890721820427,0.05574329985891204,0.26602163299501863,-0.18959270116471238,0.04230604487236091,-0.15009352796165623,-0.049265694430233264,-0.20075970542919752,0.1685290356791761,0.12302439215221515,-0.13926735576528582,0.36236208098899686,0.08702506765943589,-0.11340741482954199,-0.07967637196399299,-0.19523169061070825,-0.2226970532540049,-0.42036229345201986,0.16859858539647174,-0.3665909488535329,-0.3367515719690032,-0.13706154858030464,-0.3406755855452666,0.16968798521282863,-0.32318206683587547,0.1306892731245074,-0.07571121228426964,-0.19748247000846794,-0.051959122737437004,0.3852142598840268,0.44094465034347924,-0.058595944495494566,-0.15324576715730637,0.1198591379289314,0.006599598511324272,-0.4054916677514568,0.036328653994654465,-0.24552696572681937,-0.07779790126035357,1.0,-0.0561064915376758,-0.10229177505439666,0.603858915046186,0.1121544547194131,0.31625991912262874,-0.06941085714372687,-0.10957135538032417,0.13371081395908765,0.1589241500679671,-0.28064233544090994,0.18196389795004672,-0.1054269140899694,0.4322552013599575,0.07620297432168174,0.018431451885461927,0.04974350428505243,-0.0038955155854511645,-0.04895491617502087,0.26988900157232387,-0.055332421805717,0.11810079981364524,-0.3969849730674469,0.29792977634394785,0.028250429327684196,0.1302236697720134,-0.13743578070634488,-0.02214855717253465,0.06479054819313709,0.2631794776337371,-0.14720741990739578,-0.21506592987511675,0.10015374912767383,-0.23919322928771877,-0.23719317519519836,0.33167137958974924,0.15597143684343784,-0.38551486397719703,0.07256510109825685,-0.010656893880379811,0.046197363378797554,-0.04492470075836089,0.3664221015411852,-0.3518472180899373,0.3612799651294631,-0.053196993484778,0.057902441849982896,-0.1731551879962425,-0.20225806316129427,0.14375106000186838,-0.04920376456806944,-0.09227410539510483,0.4977604683222363
Thal_MDm_L,-0.13439922625800885,0.12985160149983827,0.29296180125982413,0.6234304159930767,0.6236075719970823,0.5812015950220839,0.33307641808101196,0.6455676327790347,0.3870737165140993,0.7368105371537379,0.0927749721108328,0.5133091721154901,0.573484813234887,0.23910162193942933,0.2377188616505951,-0.05260506682461962,0.6293500850159724,0.4171341470015008,0.14216401967028297,0.0061027922005074085,0.5382451488396387,0.5697341723778294,0.5561942944112529,0.3712037787319482,0.3429763245207773,0.14145710255666386,0.5204442677795839,-0.1848844544706931,0.29860987825996754,0.19230085280426198,-0.06806199203195383,0.7239374665237319,0.45452750802022013,0.014421453525002374,0.41032469513536984,0.1534326246748224,0.5282797527564802,0.2834439858968869,0.31295716662643036,0.03899761255730935,0.4335872287290486,0.6444069941347111,0.48306487776530643,-0.41155169083829,0.6818058455721737,0.21988491765715662,-0.10791410700698204,0.24391108863827463,0.056427009098629875,0.6946861589174976,0.01699200852881598,0.513034215141747,0.19329313740066154,0.37863700751320667,0.3001652205741936,-0.17815002575928215,0.392756599502338,-0.0561064915376758,1.0,0.5666783273093087,0.1419072093835264,0.6446536482194657,0.35102182738029075,0.1332476456677385,0.5429959106005515,0.07429695180794338,0.21150981348085926,0.5180092841240782,0.35229977171452914,0.11631485298004655,0.49487375307207,0.6623406524921707,0.6913738224950489,0.5493037513261554,0.5567528175412768,0.5449887122484337,0.2120141039404416,0.480538275404011,0.4067028760099689,0.25659862719519966,0.6457026986521738,0.3169396714478384,0.6968447390439838,0.0099326870572035,0.6123138685258203,0.17310198105420058,-0.021291793362135908,-0.03266932189631055,0.10066797246964718,0.6811644973317843,0.18400233278452652,0.6528202519584362,0.4401788543353827,0.5846274294582863,0.013338136483074978,0.5991138560740137,0.33846407831953984,0.414001570273261,0.6635130000753893,-0.19529214181507673,0.5030743508666391,0.520113363738978,0.31892936596263954,0.5156692072865996,0.45069496930180275,0.12427005271571205,0.6675531111206149,0.8074682935072295,0.5594097598893218,0.2637312338199693
Frontal_Inf_Oper_L,0.11296021486637088,0.39895780428708055,0.42238422254912134,0.8551378472129553,0.20864189923989074,0.5808878089206077,0.6591684484065911,0.50543803541482,0.08159158278751688,0.7915728038691981,0.3087207383936729,0.5361434455964686,0.39593587561901866,0.22809587542557117,0.5952395126068154,0.474468174643445,0.783630904892761,0.4131530208065939,0.13970142328412874,-0.0002155069320951681,0.25533830357230325,0.767383524611468,0.5219809372835351,0.18855579615095974,0.413963684418531,0.510397367651902,0.8575906398295198,0.08173496565166469,0.3102424492326159,0.5024879781706035,-0.14134184318031726,0.39542361514095975,0.3989400235100671,0.05452312697790758,0.43142561325085993,0.6327128507748235,0.7549200101739983,0.7638003316815255,0.42403416486059936,0.22348316871092835,0.4654337959932122,0.7109653610555625,0.5811640941973542,-0.08495664129231915,0.44753121682274866,0.32924868865972623,0.19220905926338558,0.10645466295164308,-0.2692262999993044,0.5169353923825739,0.35361402351591265,0.21258896073359848,0.21244559410135166,0.5887973992496032,0.3857477628665107,0.19780508641563024,0.7265536299525721,-0.10229177505439666,0.5666783273093087,1.0,-0.23993196864265873,0.4271623627854401,0.6110685059397569,0.10875877533363357,0.7263723339605197,0.025737671786317643,0.24340927829996958,0.6189448872013082,0.37817500220281375,0.13497347383207128,0.2815874225531142,0.6428605257750258,0.308030145138882,0.3462975503603502,0.8941896360632048,0.3710300133338753,0.6782220076942707,0.4745881010103131,0.8402067215343564,0.4037299931630698,0.550401684400139,0.4201191201753036,0.6707197162786814,0.4001496827425709,0.5437432699067621,0.3305552728321937,-0.14159789901043232,0.061334801449923516,0.6060128491342727,0.5497378673091663,0.673771261444618,0.42836164160794155,0.2777853544610176,0.84137542702694,0.4524717731020792,0.6470243881703065,0.32865711417786236,0.15717316876341575,0.6722150700850924,0.36429098086925327,0.6429181180408711,0.3354882273622921,0.5143403053964805,0.07737786923052441,0.31248422593398584,0.5530456187999164,0.5562653714322413,0.5137096810036571,0.36150690824562504,0.1875749741341891
Vermis_7,0.13318266955597516,0.021577352149865565,-0.0791336506500993,0.005421007666586229,0.3319655396685645,0.03815390846358883,-0.5405043236946229,0.26709943929031293,0.1865811167225224,0.10529198022388658,-0.3210622154723029,0.11566558649745994,0.18242123230780363,-0.08639100399107935,-0.31807426858128895,-0.5739893705755319,0.09201370506789264,-0.3721282529953958,0.3625166645607382,0.1074745685217741,0.4120046036331172,-0.2446125226960734,0.20338722804756776,0.13035238765693935,0.11429826926279428,-0.5372613082112773,-0.015641367738028378,-0.005123710049024651,-0.013391309702613074,0.18759911527521259,0.06676489272192367,-0.03702622608126892,0.12936856081433756,-0.021475750027427607,-0.29494538227168166,-0.644826000451342,0.057756154292420946,-0.5534055787478023,-0.48718062549526947,-0.21942616379357208,-0.35750966432298836,0.27254169965660746,-0.3727718856475289,-0.2181630226101389,0.08673829534630735,-0.17137123310863137,-0.38846348015082255,0.1845902682729045,0.6311277045668244,-0.06864725533397267,-0.2838469174674947,0.3128503397236048,-0.04305235044565565,-0.592730705687618,0.08139239578349122,-0.41693260137778765,-0.35956882320978933,0.603858915046186,0.1419072093835264,-0.23993196864265873,1.0,0.21406038948712203,0.1589025605291418,0.1585786188984245,-0.21892474432443862,0.1902313813370811,0.2820990855434372,-0.37945272835470545,0.22802583457673198,0.1568727501647589,0.37249218896596137,0.06919813180849153,0.23576398814941182,0.047751030544864785,-0.10614205660271124,-0.028876760597178704,-0.1053007071437249,-0.123575452013579,-0.09648514278744683,-0.520695088470761,0.4055109858381897,-0.06162654387726614,0.17882487986478793,-0.512873216784213,0.023183045903001843,0.027495813271771363,0.29500448717164696,-0.07991680798613339,-0.5627747319258531,0.09638154003136366,-0.5551094013886422,-0.14661043575945898,0.362345375790936,0.07053444456298996,-0.6396649055794278,0.04302589186367865,0.049968872868306084,0.32432146206078466,-0.1803846686955799,-0.29687505846782253,-0.4944031597384792,0.47764435441825415,-0.35177408774517865,0.2516422897963239,-0.011270286690207009,-0.5632176063118903,0.1704158177443705,0.1436918793291736,0.11231328520014605,0.45896774457489636
Thal_IL_L,-0.05383726847468244,0.21052601167308058,0.24615064428068179,0.49006205430025307,0.6388379234583977,0.5526206937805825,0.2506008197302792,0.6259333853291209,0.4840763437888863,0.5890780845200201,-0.13063509131727227,0.42845960288330714,0.6761925591578143,0.3980191897377426,0.37353270463475446,-0.07677744394026766,0.486119614099741,0.4664133491751392,0.2438412978966944,0.15983902955321982,0.5140295459802967,0.5541243207021905,0.44549553469251885,0.2880785763848063,0.3463489317287106,0.16855183592966458,0.4402130400285275,-0.1352513005139255,0.293084952805075,0.19288411918064052,0.11649893724657184,0.442044582958095,0.4864234713833183,-0.1246051306168036,0.532782829033834,0.03913108820233368,0.461447554784171,0.21242342871966063,0.15609374852383284,-0.17609088248610266,0.6136330947260308,0.4468561395798714,0.4906851031699733,-0.41002419574260196,0.4029796196294753,0.28004330568424834,0.14656567000891765,0.19860055143137864,0.12011984778518853,0.7129215581941459,-0.24307119253234843,0.2511537531440022,0.14217056521430882,0.24558144974314347,0.41009116763355086,-0.05359889133337398,0.4105493995900974,0.1121544547194131,0.6446536482194657,0.4271623627854401,0.21406038948712203,1.0,0.28121821547447995,0.1604970904113876,0.502621382450938,-0.012630514459554829,0.29474395477091153,0.5041982935586257,0.3285169562804252,0.04107382686391866,0.5633539822432442,0.6485013944688925,0.5940987049413456,0.5228810464099205,0.44489161698646124,0.4275143019450243,0.21098691454425367,0.23692952449552668,0.4563320029421208,0.08301199549503287,0.569083012360464,0.27189780755861587,0.6664707026438295,0.12518319883604792,0.3274398102099481,-0.05464182031700489,-0.03435259980836562,-0.09767287536792449,0.19077332898263566,0.3297454888354451,0.16572674928802225,0.36723148525566957,0.42264598288929084,0.49240370942705547,-0.19178968295712218,0.6223601677283047,0.24198761023614088,0.17091526108849037,0.4810108119693644,-0.013883962418939244,0.3987735879794387,0.39812705883774274,0.3458598560110462,0.3553866033251532,0.3198325293956681,0.1167122206739703,0.547645070518969,0.5598269779003667,0.6567254295350469,0.33375361229756556
Parietal_Sup_L,0.1510826164183728,0.4026525959925846,-0.04905363468164558,0.6073721770137395,0.10723770759130867,0.3133511961254651,0.48964356537986037,0.534579926809698,0.10255851158083114,0.5800918410541671,0.4994467290709173,0.7619790734549431,0.2947663582400717,0.06093922295974177,0.04313650339955249,0.47663418844467104,0.5766856911923145,0.1130144181229361,0.39410073716302596,0.0602010856500159,0.4141532653042602,0.3128118013020897,0.6194126349735484,-0.07688990358061995,0.1066145767351182,0.3247548675052213,0.7637676068989889,0.1843684903771839,-0.12979415241311512,0.9466740566973203,-0.1160917958340041,0.18429072846172173,0.2646505861709173,-0.35225052719465555,-0.025983431327692107,0.5037114584809416,0.8884753093145369,0.4488517272880936,0.3755781089166796,0.4374862990628134,0.07638340395487164,0.4752604318795953,0.1559598502881652,-0.06415497583249499,0.23321960282062854,-0.03301540493397545,0.02005612346333072,0.20524636291732176,7.786811724216087e-05,0.26085428215040785,0.41711311280798796,0.22007151793045218,0.473990696997908,0.4506456860421186,0.025069114553453422,0.028459899191035594,0.44489000298275727,0.31625991912262874,0.35102182738029075,0.6110685059397569,0.1589025605291418,0.28121821547447995,1.0,0.09491441577274759,0.28099049040033935,0.050285327463354235,0.27716185081820977,0.3205820086698903,0.5650742026221972,-0.3033283359610879,0.3267847744414673,0.35303294731979945,0.2978669187368821,0.39308584496564597,0.6298417302269123,0.3760352905481623,0.8269566525530848,0.2019396893475103,0.7286727223099483,0.35481152734195415,0.4379831087723893,0.38967026110353237,0.46470056227695095,0.23991688991492083,0.25654044141855714,0.37867622926891875,0.1344598851576657,0.046022950243096584,0.488740447628996,0.4646745811739869,0.5732686340393072,0.18824396141712824,0.32238213117154735,0.6045302727247518,0.36912947883856645,0.5558383498072003,0.5004655097722699,0.2786503091343291,0.34981640783777773,0.406059127022661,0.3548943288520927,0.40847355864334356,0.37523472967325183,0.019998291517274173,-0.1258073477692246,0.37891348542928055,0.6671143029370951,0.3700502475041986,0.08719413948021235,0.4796929091482089
Vermis_10,-0.03664147411568579,0.10809958969056833,-0.1574783864984048,0.08322559146545139,0.023560348287784496,0.06326873466271299,0.12078016771790366,0.10196316720903915,0.07745268948579617,0.10882071206509257,0.008496170597042309,0.10569712262040536,0.19409779373595212,0.08584720889434556,0.16793656808418575,-0.015097520256659926,0.0486090636800923,0.03746713918654861,0.17536313644839005,-0.0014683726793825657,0.10703922330111915,0.20988669813749194,0.3355353495934152,0.01618328643987893,0.07636086954724804,0.1507663285467226,0.14443251820696384,-0.00589558523000328,-0.09153828151099946,0.13511386341154585,-0.19571087272634038,-0.03471490804372562,0.35888394891979547,-0.2431139804283397,0.13653422797682174,0.02506899581898087,0.16433271454369905,0.20747413031665424,0.022654206799513764,-0.04480122629208061,0.18211726969827804,0.06224059047018473,0.2618312387373665,-0.2672340696652755,0.03696678475298328,0.17958197320468403,-0.004945095477847547,-0.08745032204702326,0.06193243691251528,0.1274887724833231,0.014455656396327532,-0.06222502145810366,0.1647684730579463,0.08111559118731196,-0.11283642973366201,0.0613397493395763,0.2011447571262753,-0.06941085714372687,0.1332476456677385,0.10875877533363357,0.1585786188984245,0.1604970904113876,0.09491441577274759,1.0,0.1311417125157642,-0.07194119487159102,0.323294533476197,0.2308145759359527,0.23425940217880162,0.023311979416865546,-0.0851800428486894,0.09454007686093825,0.16497895878705884,0.0861807847152306,0.12768115980399894,0.11061579827740974,-0.011690710762485255,-0.05519883131140779,0.2038938948141322,0.06788976739400442,0.02337008554771071,0.075144638721268,0.16640797186117284,0.10752545081583552,0.030925627200520157,-0.07380870336974085,-0.2192055383135835,-0.14551771319058765,0.13781540495923017,0.012195394800514306,0.1440315719144547,0.08310003721311415,0.03386075884970911,0.012438282589322969,-0.068921864589371,0.03933476241766245,0.2712366119425031,0.09616037359259494,0.0671627687330844,-0.0378871198202921,0.11287327839553332,-0.03125939008389667,0.2241971427583891,-0.056700095656317645,-0.029078452204979826,0.06177481712881651,0.11428644259869233,0.13969214977609892,0.19350323399069908,0.17088529004567143
Putamen_L,0.24346153038295695,0.43039815165010825,0.5861546850378924,0.6726858990437726,0.29898743955029633,0.8747157968059258,0.4027531425663319,0.46264041243734694,-0.01919169200023948,0.6515771744217492,-0.01158617619917289,0.27020951509771696,0.4554073410733117,0.22775379906122997,0.8066758406588851,0.23116371262651372,0.6810109662168768,0.5486566790419967,0.12023419914965865,-0.09608582481031229,0.17333935314728188,0.7779996331186324,0.34498378942590247,0.3159093199977132,0.4624535645889462,0.4884571210369111,0.5926069422643515,-0.0995943127131859,0.6664046198297309,0.17396082795659898,-0.027404911437943307,0.3238070464564297,0.46928139046221856,0.24868703679806028,0.6160116072563371,0.3341288155973376,0.4244001022637245,0.5460709940636825,0.2739295186130298,0.01141706268110873,0.6261449382874755,0.6226745809900153,0.6521669227102626,-0.055972017484005314,0.4767519168506091,0.4944747613506821,0.28554700852685927,0.08312056800842137,-0.11687741741593714,0.6317811055155073,0.08166094054471722,0.05856293853933955,0.04528624509359109,0.35699036910496,0.597514840071407,0.13084575405755783,0.6580741556787933,-0.10957135538032417,0.5429959106005515,0.7263723339605197,-0.21892474432443862,0.502621382450938,0.28099049040033935,0.1311417125157642,1.0,-0.0024038105537281074,0.3041345087234138,0.5082211760843574,0.3315550731538783,0.3287628268771369,0.26796097780257994,0.8225150910317378,0.3063569112927803,0.19299319031277218,0.633002769535706,0.20306166577725507,0.39706006769359403,0.29092792250608585,0.6081351483624741,0.26600471839804624,0.5891476907513518,0.27646185389311406,0.653184937600524,0.33023590016461074,0.2998544438750637,0.03539602293757185,-0.1781523127430746,-0.0365916270651652,0.3705270894247108,0.3084248596250164,0.4001028676395891,0.3551658790924944,0.3336985301663497,0.670522092209873,0.2057996191378872,0.5725065246096701,0.18922080412935063,-0.07923804511407147,0.6899180555382397,0.2983839132214367,0.4786902884928173,0.17652315050730993,0.43954037068594326,0.053080212309821725,0.43349702110929494,0.31766522285119203,0.35071978292038375,0.4032280736670543,0.4293027700021959,0.18966160077717392
Cerebellum_10_L,0.007361265395341302,0.11575811707829552,0.18219640921392538,0.1463639748063244,0.21113129509357767,0.03264845747287273,0.04917187469790911,0.13052598507289367,0.2202114743588086,0.22130957752522068,-0.04377442589838778,0.20281818155223738,0.1767320483927613,0.0131660852838452,-0.01467938729390595,-0.13746505731706568,0.12179454544085723,0.045695197525964876,-0.07810426170170925,-0.1091609612395571,0.2111519772917263,0.014950354498736232,0.09347007739011119,0.223837278963384,0.3838573415448361,-0.05416740303530417,0.05963443793332143,0.0527404005442471,0.1711933377100314,-0.017095629401437887,0.17511456098449812,0.17995349986559628,0.07951006259949296,0.04970726623224035,0.09569245770468274,-0.08428975260783705,0.10584254118453956,-0.16537263726462564,-0.13152722814194276,-0.16738032904605632,-0.0622991055762745,0.21886954538505998,-0.21396534894352667,0.23623878698847045,0.098091662756645,0.0385609212387885,-0.27624014922241846,0.4415190535794039,0.0940954758240612,0.0983656084660943,-0.03664900740585035,0.29491083563198406,-0.2534210916511511,-0.04119007680833066,0.21950777331088017,0.016431437540342632,-0.20714943593253296,0.13371081395908765,0.07429695180794338,0.025737671786317643,0.1902313813370811,-0.012630514459554829,0.050285327463354235,-0.07194119487159102,-0.0024038105537281074,1.0,-0.17351168224709723,0.01227450805245147,0.0286490468858503,0.06238806346767245,0.2843660405009627,0.2058220679249786,0.2088286154652784,0.08034133873494734,0.0918751078308569,0.14578705855530893,-0.023608176046350928,-0.0801515100767754,-0.04354548815920764,-0.15508866842110666,0.29196571232763124,0.17986741519449687,0.12932215529149346,-0.15821463731844954,-0.051199590291722524,0.24986719390329393,0.3293521753016815,0.15682580705078603,-0.19211309574841434,0.02037560217732667,-0.14707414195700808,0.13962977356019393,0.24105276828664277,0.11278418666559488,-0.16118573227354965,0.1809238256318698,-0.07378169284350533,0.26710983703622165,-0.15110987326374833,-0.10191311816819341,0.037055071745108796,0.32315163882566555,0.015217773851060122,-0.010267890889590337,0.12772807642561526,0.015857036689767106,0.24590314256903015,0.21616564518357434,0.21539161400267556,0.04454589594616333
