,Thal_MGN_R,Frontal_Sup_Medial_L,Parietal_Sup_R,Calcarine_L,Frontal_Sup_2_R,Heschl_R,Vermis_7,OFClat_L,Thal_IL_R,Frontal_Mid_2_R,Amygdala_R,Caudate_R,Thal_PuI_L,ACC_sub_L,Fusiform_L,Thal_PuL_L,Insula_L,Thal_VPL_L,Thal_VL_R,Cingulate_Mid_R,Thal_LGN_R,Thal_LP_R,Pallidum_R,SN_pr_L,Vermis_3,Cerebellum_4_5_R,Cerebellum_7b_L,Parietal_Inf_L,Cerebellum_7b_R,Vermis_10,Occipital_Sup_R,Postcentral_R,Thal_LGN_L,Cingulate_Mid_L,Supp_Motor_Area_R,Olfactory_R,Rolandic_Oper_R,OFCpost_R,Cerebellum_Crus1_L,Cerebellum_10_R,Paracentral_Lobule_R,Occipital_Inf_R,Vermis_1_2,Frontal_Sup_2_L,ACC_sub_R,OFCant_R,Parietal_Sup_L,Angular_L,Rectus_R,Temporal_Pole_Sup_R,OFCpost_L,Frontal_Sup_Medial_R,Frontal_Inf_Tri_R,Thal_MGN_L,Temporal_Pole_Mid_R,Vermis_8,Cerebellum_8_R,Cerebellum_8_L,LC_R,Thal_PuM_R,Cerebellum_Crus2_R,Thal_VA_L,Lingual_L,Frontal_Med_Orb_R,ACC_pre_L,Cerebellum_3_L,Vermis_4_5,Precentral_L,N_Acc_R,Frontal_Med_Orb_L,Olfactory_L,Temporal_Pole_Sup_L,Fusiform_R,Hippocampus_L,Precentral_R,SN_pc_L,VTA_L,Cingulate_Post_R,Thal_PuI_R,Frontal_Inf_Orb_2_R,Temporal_Inf_L,Temporal_Mid_R,ACC_pre_R,Thal_AV_R,Occipital_Mid_L
LC_R,0.05350393472286981,0.07820108091427272,0.20839924618327657,-0.16347803547382203,0.14960053873263668,-0.12293385381838726,-0.005123710049024651,-0.16659624449797883,-0.20905726028657298,-0.0674685944643581,-0.10220773808082155,-0.0021225028615392194,0.0575882782656633,0.17612581861966006,-0.04135140222914581,0.42810205443565713,-0.07520484099186235,-0.1506467486022288,0.033261542669401,0.02241969202537135,-0.09489300007981376,-0.08603748207119834,-0.21931535866328983,-0.062018196017515084,-0.0022385808733555047,-0.15763577533073822,-0.16785755537296218,0.055358797582932114,-0.217064580211251,-0.00589558523000328,0.08412449605237611,-0.04450461519461461,-0.18244785793486135,-0.0015372498676656625,-0.0680267766898176,-0.3330789849840129,-0.27995825146641945,-0.11493124729261263,0.12302439215221515,-0.19183142423369054,0.011630861436676663,0.011734626987852518,-0.029890919176177727,0.12005010564741711,0.01185803695978803,-0.0948718557278852,0.1843684903771839,0.2134744644838273,0.10945905493461032,-0.15783411193287025,-0.009218691619311735,0.08302367062250673,-0.04319087023851275,0.07839198150626998,-0.08066398172776851,-0.11437371839713842,-0.2745628452212156,-0.1267389394408827,1.0,-0.20270126789091225,0.09241122340487967,0.01068344303006229,0.13199676172242417,0.14465057995781808,0.01976408543681146,-0.20055308020397622,0.005669369381888702,-0.030907763764507563,-0.332757069815249,-0.16030971178578599,-0.02448380223299618,-0.016892404022292463,-0.1569576114725328,-0.2746844237808475,-0.14427409608539626,-0.0066950954415488486,-0.3670588204970001,0.1585822892348573,-0.22661884756554235,-0.14900092614407404,-0.14997142885798623,0.03238348628520641,-0.034155000330535805,-0.13649970955421017,0.16291608104007102
Thal_PuM_R,0.42213342664370057,0.3384943570789482,0.11094430580887767,0.6349808703088098,0.3158165099208662,0.5640056494591227,-0.06864725533397267,0.6451093506921727,0.5079142798008848,0.564798898718827,0.015255765988177242,0.4017742181564755,0.4789603486834725,-0.1625311530114105,0.45808630137299056,-0.026023078837646794,0.6026069005980373,0.7899329911812318,0.5588055291992148,0.6811376340796235,0.7598240712430044,0.26813228545241174,0.5594328055381731,0.5740401686019659,0.6946266718072894,0.4638314761969036,0.2887142976085762,0.6643174204974789,0.2880550828527999,0.1274887724833231,0.2904836211022648,0.6443786182832859,0.7171036560681329,0.7010722667339441,0.6043933446083826,0.3534066536267167,0.7797311270311528,0.3493576452428279,-0.058595944495494566,0.23183565754580526,0.5610268256518276,0.3896525214274113,0.24433700242830533,0.20346357927336783,0.06653260325533017,-0.15573553766921558,0.26085428215040785,0.19408652637521787,0.008059875047485166,0.45369440149574125,0.43912716955478465,0.305225407256598,0.48129355452410444,0.4459147671601645,-0.05692042350533381,0.2541189974364652,0.4196074638655489,0.3009184214227543,-0.20270126789091225,1.0,0.013951300360370445,0.653158473552637,0.4668547222677945,0.0390758053368671,0.24456250650606703,0.6683925459788312,0.4753492827553272,0.5222480723647118,0.4068941016361239,-0.013422219895660961,0.4652341597793602,0.3321862234952602,0.3807810317326172,0.7704722817594044,0.567028553286698,0.5565516315549072,0.3881165871702395,0.5819798212245638,0.8260880377707738,0.3550197605509908,0.5890366244028425,0.327638274836545,0.19677221543023582,0.5916329023966619,0.27521604327915844
Cerebellum_Crus2_R,0.510131292625275,0.24874238842297583,0.3504478610432041,0.4078590631895702,-0.21638397498297843,0.01222251591414975,-0.6396649055794278,-0.059050303120583285,0.13981771135399992,-0.12779955873932686,-0.0067073384338819,0.2777484791083103,-0.29268539133204946,0.2288121428744318,-0.18766179938177807,0.0828753504091036,0.2470474334956683,0.03781932047289669,0.21701567812926717,0.14593165923568133,-0.14709632144760934,0.2097942815062983,0.16737759614249273,0.08010080490491686,0.2984156614205102,0.7260884608901322,0.010128519061215454,0.2832298906072633,0.45886606360704596,-0.068921864589371,0.7064014818043858,0.3029561373326477,-0.20928005898364657,0.13446121051131896,0.17609998845741393,-0.07037290312233674,-0.11136007220393324,-0.08643737292946273,-0.38551486397719703,-0.14651557776527285,0.42263980029612286,0.21746158006691796,0.25036599821324806,0.0245539520499089,-0.007878028301766898,-0.00678942210612352,0.36912947883856645,0.3557500431154997,0.03045309515813411,0.16235458915257925,0.1479867052158023,0.018275078577505502,0.040582075375526314,-0.15247631155977467,0.6929755582940605,-0.3140860099847168,0.3715786750811361,0.011175648676187299,0.09241122340487967,0.013951300360370445,1.0,0.017315734113793457,0.5249689954376402,-0.12710636421164098,-0.11715095570434128,0.2829270002089709,0.6505538747946353,0.2651327388958853,-0.1464771845858879,0.05553606423578864,-0.07659660675056279,0.23595081717795605,0.7484824913862563,-0.328310552393242,0.27583586262530974,-0.2966299382087207,-0.2517642906184022,0.12516480534378394,-0.19535465971720933,-0.22831796371186922,0.37996728684388587,0.6445440855393761,-0.0011870820692842137,0.16208079889705315,0.5019401441827677
Thal_VA_L,0.27713132790794753,0.04086925142150501,0.29570579265054736,0.5648872638315925,-0.05423418282252752,0.4263498464955533,0.047751030544864785,0.5153226217835297,0.2862390144678352,0.24587645210800535,0.10800426429722972,0.47426656819918156,0.5076778958643152,-0.17412515139182094,0.49276826752249414,0.11592909754049616,0.2846365204112924,0.6194874675401921,0.39381510364362243,0.7163340563296429,0.5507070627577111,0.22823814964213565,0.45541054638476086,0.6725594937663946,0.5880569251399695,0.44470173961774795,0.34245582158944965,0.6489272772932234,0.3681171542414707,0.0861807847152306,0.2712995879776919,0.468839560936791,0.4939864169594407,0.6901939827283039,0.45327060492626947,0.10549097498732819,0.35811483744977723,-0.14235592120137852,0.04974350428505243,0.04791951701618958,0.37880801545537574,0.2983432933969427,0.20694770326510778,-0.14825626111525203,0.012098581708984976,-0.42382579303109175,0.39308584496564597,0.18286792371565394,0.06964761283928032,0.11886120326730325,0.03791520974356025,-0.06976340122645266,0.18785268620472437,0.36142012965876286,-0.03926662537375306,0.3092954664519662,0.4196935908887552,0.23588969879357632,0.01068344303006229,0.653158473552637,0.017315734113793457,1.0,0.48672880654868605,-0.1333208018219154,-0.10994249189784945,0.37926460554148345,0.31788597651820333,0.25689762307825337,0.16585247998928,-0.24520096477244246,0.207758800907958,0.331590112489739,0.37799923839904054,0.6030045502080075,0.2513082579490821,0.5803831372874231,0.33756834494919374,0.5815212810173016,0.5599390788678865,-0.08061385778259951,0.45603611814453704,0.2512649201504099,-0.11872521241611046,0.6332524309989619,0.29838738691141387
Lingual_L,0.6065691991292227,0.24595087520810296,0.3887238036688559,0.7573272582338126,0.010489490534291079,0.1938148801983883,-0.5405043236946229,0.306048517192647,0.5074329469015518,0.09960283865374599,-0.1860895666976031,0.3314616040246606,0.29424655980467745,0.020164383299131245,0.29698533302960844,0.31505882795792717,0.4164319394331687,0.4700040325318857,0.4147166831224313,0.5586031899308646,0.4031338821445298,0.20992027716730355,0.21282196189597094,0.5884697571348805,0.7500592036734846,0.5886163664248992,-0.05951593303678059,0.7349913347953856,0.22629703280093078,0.12078016771790366,0.7776078313016402,0.46236834676234145,0.29577798698503793,0.5854869860082029,0.32564108538692693,-0.06720014552554844,0.2633049101675095,-0.08336734974081399,-0.25763075618043546,-0.10415514915881209,0.5387719550054375,0.5033434117841987,0.14612569220580585,0.04002107467384316,-0.007869117168260735,-0.364719001321154,0.48964356537986037,0.5136353485104439,-0.13549930419842166,0.23104456446091842,0.3724780810171201,0.08920244913623396,0.14128506364369636,0.3802620522920803,0.22611427073933435,-0.1970420952381797,0.25725229858586474,-0.07341782519323305,0.13199676172242417,0.4668547222677945,0.5249689954376402,0.48672880654868605,1.0,-0.04355281425982327,0.03076096397632787,0.5332671811521266,0.8651850982459846,0.33101651793066944,0.03009970833056961,-0.09639269453387866,0.17558599446486864,0.18690827681276165,0.5811997730803624,0.13054256001365613,0.27965502992303914,0.1381503450438811,-0.1717120316546552,0.6145842728919301,0.2914324199989174,-0.1877567245205514,0.6401178402171606,0.7056064140737219,0.010177685718504362,0.31495469091839545,0.7760565633815507
Frontal_Med_Orb_R,-0.17162182964531766,0.1066397134417396,-0.15207031129744003,-0.12452672818681809,0.23616613583217014,-0.0050122739379041,0.06676489272192367,-0.13841557073392535,0.0005181722261983244,0.15789214276603658,0.03764731072309704,-0.05230731074951502,0.18488666184463304,0.1421856766843847,0.12680812330007366,0.025223162960443402,-0.12051225113656007,0.05874786257125288,0.12044222864361263,0.06736637629221028,0.08256990399796953,-0.31810522386396417,0.02225503841674037,-0.017582769908924104,-0.07283267261439746,-0.15008815350454086,-0.1765345862532749,-0.06438048640064117,-0.21487526783586663,-0.19571087272634038,-0.22898672981423873,-0.07338115894917663,0.08808823118517867,0.054712991197491595,-0.018749623368289538,0.1947522299769564,0.025301211567172154,0.17510039602060992,0.08702506765943589,-0.23195013169941112,-0.05603385993955066,0.09062378948584078,-0.1874409338687744,0.22090089333336854,0.15699034635663553,0.18931571008670486,-0.1160917958340041,-0.0949093082612572,0.08462154100614029,-0.15334302766261695,0.06914141356029539,0.14550090668860247,-0.01595674615928818,0.08137416338021303,-0.2823043218458383,0.065775523827193,-0.23257973788074388,-0.012590063070315093,0.14465057995781808,0.0390758053368671,-0.12710636421164098,-0.1333208018219154,-0.04355281425982327,1.0,0.24108993935633233,-0.07996840737589155,-0.10457874009108932,0.006701848543743383,-0.09954636409669156,0.3474325049957362,0.22122778103221924,-0.1625632967035261,-0.17039056327852103,0.15785602370806798,-0.006909208293686975,0.0720046471345738,-0.0241716899410911,-0.0007943188018115753,0.08077161280534122,0.08394644249454969,-0.13872716118208747,-0.25341244309997446,0.15631233349854132,-0.12291857288667524,-0.2051806286706976
ACC_pre_L,-0.014603629478965067,0.6667579178872093,-0.11662945634856693,-0.09433651443206295,0.6793401604968635,0.30319067922776866,0.06248206655825895,0.226803724897631,0.11349895203896743,0.55057817151667,-0.08112238497392239,-0.06258471064283218,0.024475092596240755,0.04435236992509047,0.012533725655399555,0.12511392000782978,0.4096627749017611,0.2061518095327321,0.46534354878276074,0.0884546360402847,0.2957026207829882,-0.08934125507253786,0.1498275539378746,-0.08172084916960924,0.10030545056555443,-0.18692969895580464,-0.10762705653497458,0.06747322292976014,-0.36482446702361443,0.008893728442364513,-0.08798939074028234,0.27442372671177306,0.21392525647897906,0.07590499633114632,0.2500513045550596,0.3484201830937904,0.4171976547646654,0.7344754058927179,-0.009660073272892379,0.05910663435287093,0.2761701948401222,0.0957858011225031,-0.10209372908102311,0.6920682262809558,0.17003265696513964,0.4847695548536821,-0.02543283129091378,0.0674003602966463,0.11217849121311055,0.32378079213740224,0.6010892174374539,0.7203387546921056,0.4944709964592635,0.15080577327598804,-0.20105930232147207,-0.05036358823066527,-0.20745744295719165,-0.00773741120061857,0.01976408543681146,0.24456250650606703,-0.11715095570434128,-0.10994249189784945,0.03076096397632787,0.24108993935633233,1.0,0.1744312290406302,0.06633169911688357,0.4164847133426632,0.24546627523560396,0.31619229496335166,0.5462832451539167,0.23141957341910033,-0.19818658859762728,0.19222287572580735,0.3945875404747917,0.20688650130747765,-0.11850597984591908,0.264718135005483,0.21478929739118013,0.5649449384687187,-0.04493372903963187,0.003969287296101569,0.6920319951606463,-0.05636208755028427,-0.10070478732624924
Cerebellum_3_L,0.5418485021759941,0.22870776333132067,0.07259798050149625,0.7654755587420947,0.13478887995327704,0.33753690753373267,-0.3727718856475289,0.5230361959832273,0.39821251667346574,0.2472008353384758,-0.3063667031535056,0.2367919160873261,0.20392569087537457,-0.22020653202239002,0.2695770387430303,-0.11846478665779223,0.6008104832925161,0.5724936655865812,0.3877395310966692,0.3686346424259754,0.6082342357967183,0.1819782623666171,0.3759223494425142,0.3934028926003329,0.7526320471311199,0.5568506074748804,0.23285150176248998,0.5184936517982869,0.35090937107419945,0.2618312387373665,0.5726654505157791,0.5136993090754469,0.529230888970202,0.43039875215646123,0.38481499369946004,0.2579241346385398,0.6824520746298938,0.23233335155004192,-0.32318206683587547,0.346654777764068,0.5421639462133023,0.3382341328166867,0.4409661381607875,0.1182638119840251,-0.01121610046071354,-0.1405692162708768,0.1559598502881652,0.2217591222625629,-0.06255895326876551,0.5572918936835312,0.5827854749592957,0.20975037765563845,0.3146401904715184,0.2957399374708005,0.14775570145402706,-0.009444927256072579,0.43769309979743465,0.2199260113262063,-0.20055308020397622,0.6683925459788312,0.2829270002089709,0.37926460554148345,0.5332671811521266,-0.07996840737589155,0.1744312290406302,1.0,0.6888962568878821,0.41281369444745786,0.2828677267980115,-0.13428318879720266,0.3478213123043497,0.25426791936560283,0.5561412705398889,0.35083799775771546,0.45853914537001095,0.09565996729666436,0.024722486351435077,0.38644882613170134,0.5199596077597705,0.22046836495502012,0.6853323671698713,0.6265421677673405,0.11856452930106498,0.3544189672288374,0.5565713581195904
Vermis_4_5,0.7055872097483934,0.2873408892537042,0.16526968689783864,0.7856555390414939,0.053076435876127946,0.12342557956689706,-0.786825666220763,0.2863507487245951,0.4662106060882388,-0.014988334120128628,-0.3244860216375105,0.2121827113533452,0.10515689586205863,0.029385177734859217,0.036339565607205984,0.12601496494432196,0.564812630576144,0.3633331269493971,0.3273905754687683,0.3229448620153217,0.3265094602318362,0.27321596608953286,0.2042853862714845,0.4203411766694346,0.7632029646342552,0.6876552053928435,-0.1264906244710273,0.5402336071835422,0.24527262452350357,0.06859262476329131,0.8624176480938456,0.40510977607573745,0.26377671046609424,0.36778838409423587,0.21041959515041864,0.006973547561901329,0.37506840693722243,0.10022173655431163,-0.5226402153341088,-0.049144769521635316,0.5344447998941005,0.36336943058625154,0.3570536320031141,0.15342400800657133,-0.03918965206071608,-0.15503821691603425,0.2554103360782139,0.3975244451037505,-0.0798299780480808,0.38936945050173266,0.5298535118277294,0.18023840859644027,0.11012051447686144,0.31329978775872297,0.3088383449259251,-0.42353195747811995,0.26367127473219454,-0.17250038050988312,0.005669369381888702,0.4753492827553272,0.6505538747946353,0.31788597651820333,0.8651850982459846,-0.10457874009108932,0.06633169911688357,0.6888962568878821,1.0,0.3112623548744999,0.16244051308617732,-0.12917680073230994,0.15333589974662665,0.20018894501710785,0.6955516458022935,0.024273498236278664,0.29193449109534064,-0.08156168074887095,-0.26548111191515594,0.39209642417062907,0.23181670256044354,-0.0688190898350615,0.6517788492910268,0.8180385128426783,0.07593770104104898,0.19535341958977193,0.7979264789862418
Precentral_L,0.30349039553617413,0.7154415878625466,0.4746047583191418,0.3324094494078741,0.5103174643262507,0.7343400609675996,0.07053444456298996,0.3476987044589495,0.3236571113216176,0.7938382949670895,0.09549462373054296,0.5647078395697654,0.03135560023155679,0.04942730631950283,0.22174120475957143,0.24022753902013122,0.6874112839412381,0.5768716238634618,0.6432547440365518,0.5984596685909731,0.4463892924155239,0.4243712462313333,0.5066444359485759,0.27180294544510003,0.4031373323014642,0.25575252383078384,0.27080917367191726,0.6462016763914462,0.19478559609931523,0.012438282589322969,0.3481881828354369,0.9077083004385074,0.3174225250880999,0.5742877388006135,0.8908552455139612,0.3505715794371527,0.5581726782649925,0.4536861069032696,0.15597143684343784,0.29249669373997056,0.902587384849208,0.29826263294934036,0.11830324036141793,0.48831294673076814,0.14555139200191092,0.16135479411468537,0.6045302727247518,0.6176103281262155,0.01778074645637374,0.530815895512026,0.4699972247353684,0.593419386100178,0.8670790465545172,0.1355298271605762,0.30782701087193415,0.2934854725562104,0.3289478743337698,0.3778852733088999,-0.030907763764507563,0.5222480723647118,0.2651327388958853,0.25689762307825337,0.33101651793066944,0.006701848543743383,0.4164847133426632,0.41281369444745786,0.3112623548744999,1.0,0.31679508444547644,0.27463586754140096,0.4351857856936929,0.46839005793004745,0.2005547638316196,0.3646082514604142,0.9613962784728896,0.43024963562559365,0.1890389928907505,0.6009195491594901,0.4752169429539948,0.48582827094509945,0.3515258863065034,0.4749115378431416,0.4502613774033733,0.3840795712817728,0.24446668209338185
N_Acc_R,-0.06946998675037153,0.3438249675858788,-0.2404847737671888,0.13995438833908563,0.37404155287275476,0.3092148585212918,-0.011270286690207009,0.32722341520212384,0.3124909335380653,0.37354235482573445,-0.01903462743390155,0.25714085446638235,0.03293579283550279,-0.03775926102085295,-0.09985748991793525,-0.044075442530784784,0.5452099642114857,0.31331620878934147,0.1951240821745867,0.10500516774127949,0.19655186819217424,0.443591412337591,0.46981641876919683,0.2004502308054977,0.20405050677479988,-0.006973760248695353,-0.1675752624019952,0.08253398995360278,-0.1880098493563469,-0.029078452204979826,0.013851728496758194,0.23969137789514378,0.41789797995991645,0.08558144869579358,0.2314261015438072,0.6564254087701348,0.5554824292289364,0.5678089644210671,-0.1731551879962425,0.0415145168731714,0.25258144038560204,-0.0050977334791659605,0.08780724505392573,0.422425746750105,0.11822266766430169,0.40518945812848745,-0.1258073477692246,-0.028405235103380676,-0.13454060547292754,0.4690083460369527,0.4542311630206573,0.44943108690369904,0.42978947386778804,0.039657279782812326,-0.09261207836830933,-0.07604979336996777,-0.05449975636530977,-0.13974929489680388,-0.332757069815249,0.4068941016361239,-0.1464771845858879,0.16585247998928,0.03009970833056961,-0.09954636409669156,0.24546627523560396,0.2828677267980115,0.16244051308617732,0.31679508444547644,1.0,0.13916729506582864,0.3553170682706007,0.174185545867548,-0.02895224669212599,0.36757138526350636,0.35909176696283684,0.2318957557543788,0.24831725644187783,0.03165460101461473,0.30925388837516443,0.5834642604088545,0.12273663360516608,0.18165717840234558,0.46167446249611865,0.09841131841951764,-0.05187052702313488
Frontal_Med_Orb_L,-0.13057787384186054,0.3551495584483816,0.027324366043801812,-0.1953124369036094,0.2297385789883467,0.1475171245719998,0.1485303762914268,-0.03419388684191968,0.0924307239835496,0.36342369951360676,0.31013983044781107,0.07269792545913809,-0.14601187590746148,0.21197238399202656,-0.056456826149298096,-0.0026574322123842963,0.055205527953333895,0.11346903011202196,0.28101027296816955,0.07956450305767522,-0.10470089383753489,-0.017668524964698076,0.28141696973544394,-0.1601028626759958,-0.2614867377715408,-0.07582472912498225,-0.015413683615633547,-0.018904438286297426,-0.0721549875740931,-0.17362071077351032,-0.1268092809246498,0.18088352726613405,0.028619075376132338,0.0365545121353065,0.23108484440317725,0.42428183827797394,0.06878538237086923,0.33688714659132607,-0.010220527888364715,-0.10169624817301184,0.1651900267165049,0.0910436091896942,-0.33743523560108685,0.33392347301546,0.16815390190650512,0.40639580441203954,0.07352979556968357,0.05099038450614121,0.01207350325999812,0.06546402539488577,0.07159610227985648,0.33262612717709844,0.30604881783608895,-0.1375756830281815,0.09148977033790254,0.14345630196548273,-0.025533442992311854,0.08189545322081113,-0.16030971178578599,-0.013422219895660961,0.05553606423578864,-0.24520096477244246,-0.09639269453387866,0.3474325049957362,0.31619229496335166,-0.13428318879720266,-0.12917680073230994,0.27463586754140096,0.13916729506582864,1.0,0.2982080163444981,0.03244004272214089,-0.05988130013384162,0.10683451783554866,0.30892271132765475,0.049454600557502705,0.17553578447189078,0.04164519650837246,-0.039304577366225196,0.2420655230345699,-0.09433835313130541,-0.11965824861780942,0.35979727989178606,0.020128087236705818,-0.24365936074236388
Olfactory_L,0.0277763566762247,0.43461313561036513,0.03224499875664065,0.2402876480497639,0.37761225920235797,0.498345106973561,0.11429826926279428,0.49397808226473583,0.14929688750514872,0.5390597048283393,0.08648434829004727,0.19851260834459544,0.2472185840486838,-0.0630803760040651,0.25741038507214525,0.028252022034927184,0.3618167413014959,0.4329418578889435,0.5322607843395447,0.36988178014178547,0.43550266083131917,-0.04519452428276894,0.47346047276856396,0.13331935707135745,0.2860779445085262,0.09090345101790516,0.128056787251362,0.31475369317593693,-0.037020086321582636,0.07636086954724804,0.03489382728873888,0.45556602947584984,0.5757036001908649,0.39896341605238267,0.43253444253251766,0.5479670060135187,0.5169947083745928,0.44943060751785047,-0.049265694430233264,0.0805463453419452,0.4060407779206478,0.3584637337296342,-0.09280086149465994,0.3781114777605934,0.15586670999404384,0.24881231620564073,0.1066145767351182,0.03960858645008991,-0.030896517784801607,0.34071846694701413,0.4257461056620076,0.45931284077273044,0.5526271908337338,0.14848260029895394,-0.030274533967074163,0.22370802233176093,0.14843793198169844,0.2391363765797218,-0.02448380223299618,0.4652341597793602,-0.07659660675056279,0.207758800907958,0.17558599446486864,0.22122778103221924,0.5462832451539167,0.3478213123043497,0.15333589974662665,0.4351857856936929,0.3553170682706007,0.2982080163444981,1.0,0.3138561021550496,0.05586903400084549,0.5078630159030312,0.465260661673499,0.3441779033496251,0.20701989902548895,0.3299590106028967,0.4530462505451727,0.34357447317096235,0.28812465308285584,0.07759886628940767,0.48899910761648735,0.28039479451240495,0.03843769764828286
Temporal_Pole_Sup_L,0.4400678459367716,0.23163926963271736,0.3879181013929309,0.2887663848553649,0.09243775053111405,0.3861038493219577,0.021577352149865565,0.46643470618253835,-0.20031251169484274,0.3338271227482823,0.2578897189962871,0.09066170365073117,-0.15287710393134804,-0.007001325322997441,0.3067560896544454,-0.08595676422603034,0.5006683613381717,0.3023503521249786,0.277851876881403,0.3227870891438114,0.24191230025763477,0.10262600904871995,0.2733159586734444,0.08168722405978555,0.2649886493079079,0.2847920951280107,0.4859313995946091,0.3999955060102398,0.3064232023066085,0.10809958969056833,0.2685599941567016,0.5569744109958151,0.17367320893206678,0.3253015688397721,0.510481716820238,0.17298285592957513,0.41229506843273983,0.25122799836989423,0.18626070320410237,0.25943839600540236,0.5301760259133717,0.26813705508917113,0.4038345491945168,0.08424478593035374,-0.04111503117447119,-0.0643378592881137,0.4026525959925846,0.33602175134977563,0.26890076818165587,0.43406669576547147,0.39916765773063134,0.18878867656291012,0.3930245018832773,-0.04107618265287869,0.3754296272797886,0.24813897240377228,0.44147176769181806,0.38401320694097285,-0.016892404022292463,0.3321862234952602,0.23595081717795605,0.331590112489739,0.18690827681276165,-0.1625632967035261,0.23141957341910033,0.25426791936560283,0.20018894501710785,0.46839005793004745,0.174185545867548,0.03244004272214089,0.3138561021550496,1.0,0.2715540778946589,0.19265473409687156,0.5159784084873166,0.33565084557012764,0.17607111401415823,0.16987551345489357,0.3431399359727727,0.2569538603703761,0.4615134531195309,0.3497256842006134,0.030514860107429157,0.22490986942990568,0.22626746893123914
Fusiform_R,0.5644390758553901,0.021078587843178724,0.31128932980710866,0.7167442554314031,-0.3851337444791773,0.13909073341187705,-0.520695088470761,0.30327929452652835,0.2514890978094722,-0.11216071314542846,0.04162781263113148,0.2849042213860224,-0.024691510414404157,0.04197214559335639,0.13543773600109144,-0.17907360838895725,0.3058507218269453,0.3513065047222074,0.2533322285367793,0.3829982226929938,0.16943623417157594,0.18710160111034468,0.36515898965779847,0.3545827942291454,0.5086943044512282,0.9720219485896902,0.3103664244648466,0.49330398333527764,0.7519621063490161,0.06788976739400442,0.6894130726530177,0.39256371318681843,0.1404091466428492,0.409305519766706,0.28956820265509703,0.0541031581171592,0.18252770842389301,-0.17001079281794462,-0.3969849730674469,0.03134522009194412,0.4369224540220086,0.29100962411354914,0.32865003238399293,-0.25479102867941184,-0.026048252948139398,-0.23947475991346592,0.35481152734195415,0.21000238945880748,-0.0041070342459454245,0.2704173198820412,0.13812742976067222,-0.19075349724080046,-0.006730971895210572,-0.03184230214289104,0.5669596120131098,-0.02441693853623931,0.7251868858613011,0.232186810604519,-0.1569576114725328,0.3807810317326172,0.7484824913862563,0.37799923839904054,0.5811997730803624,-0.17039056327852103,-0.19818658859762728,0.5561412705398889,0.6955516458022935,0.2005547638316196,-0.02895224669212599,-0.05988130013384162,0.05586903400084549,0.2715540778946589,1.0,0.09255697727252528,0.2752760352351717,-0.098964657253975,0.07257860665601772,0.2580738404343057,0.2100956550692753,-0.25286450689321477,0.6874313875326835,0.6170434708447952,-0.19387532650647205,0.4693043829106331,0.54741098835438
Hippocampus_L,0.014668182801089358,0.1478037598592605,0.001229458864837511,0.3718071827197299,0.18098734856334373,0.623641090358338,0.3319655396685645,0.5490853250025475,0.36391002690737134,0.5844934191443866,0.27873176238013947,0.42004387922883607,0.5642277907804552,-0.21792905701923646,0.5406964758069764,-0.09776333116690702,0.25578614442421627,0.6737363150835094,0.4877979555403,0.6508826234501878,0.6422523284076094,0.12335118490604573,0.6282740222744193,0.4996387965046756,0.3683176528630659,0.20077320389018116,0.3775635968998465,0.4370911152498095,0.21317137960061813,0.023560348287784496,-0.17039988168678066,0.4888313805994773,0.703547111158455,0.6525081780815312,0.5376641049489569,0.42796331610215477,0.5906517784600348,0.1944860594940648,0.16178628157767572,0.17494966639844026,0.3412228707057882,0.2712664901126656,-0.048151495626020044,0.0573436450013521,0.11150056188204926,-0.075211774489514,0.10723770759130867,-0.08886838048211751,-0.025855506076351217,0.15197610008750367,0.11337154060037014,0.12347220881158028,0.4077706510544749,0.39477289782544955,-0.28695297817556426,0.5470938332143345,0.35265794907521336,0.39153811742404837,-0.2746844237808475,0.7704722817594044,-0.328310552393242,0.6030045502080075,0.13054256001365613,0.15785602370806798,0.19222287572580735,0.35083799775771546,0.024273498236278664,0.3646082514604142,0.36757138526350636,0.10683451783554866,0.5078630159030312,0.19265473409687156,0.09255697727252528,1.0,0.4175555012951434,0.692626459536143,0.6868642907626613,0.4897208730867315,0.7752516745073624,0.22305216740981412,0.31145592119889315,-0.11661837307352059,0.19740394359595506,0.5821645115649411,-0.12066451560865352
