,Thal_VL_L,Cerebellum_10_R,Frontal_Inf_Orb_2_R,Hippocampus_L,Cerebellum_6_R,Temporal_Sup_R,Insula_R,Fusiform_L,Thal_PuL_R,Vermis_8,Frontal_Mid_2_L,ParaHippocampal_L,Vermis_3,Paracentral_Lobule_L,Thal_LP_L,SN_pc_L,Precuneus_L,ACC_sup_R,Thal_PuA_R,Amygdala_R,Rolandic_Oper_L,OFCmed_R,ParaHippocampal_R,Red_N_R,Frontal_Sup_2_L,Cerebellum_Crus2_R,Frontal_Sup_2_R,Thal_IL_L,Cerebellum_3_R,Supp_Motor_Area_R,VTA_R,Cerebellum_7b_R,Red_N_L,OFCpost_L,Rectus_L,Cuneus_L,Frontal_Inf_Tri_L,Temporal_Mid_R,Cerebellum_8_L,Frontal_Inf_Oper_R,Temporal_Inf_L,Thal_PuM_R,Thal_PuA_L,Thal_PuM_L,Cerebellum_9_R,Thal_AV_L,Olfactory_R,Cingulate_Post_R,Vermis_4_5,Cerebellum_Crus1_R,Lingual_R,Cerebellum_9_L,Thal_MDl_R,Cingulate_Mid_R,Rectus_R,Pallidum_L,Hippocampus_R,Amygdala_L,Parietal_Sup_L,Cerebellum_8_R,Angular_R,Thal_LP_R,Vermis_1_2,Frontal_Inf_Orb_2_L,SN_pr_R,Thal_VPL_R,SupraMarginal_L,Cerebellum_4_5_R,OFCpost_R,Raphe_M,Precuneus_R,Cerebellum_10_L,Calcarine_L,OFClat_R,Thal_MDm_R,Cerebellum_Crus1_L,Temporal_Pole_Sup_R,Postcentral_R,Frontal_Inf_Tri_R,Heschl_R,Frontal_Mid_2_R,Thal_VA_L,Cuneus_R,Insula_L,Occipital_Inf_R,Cerebellum_4_5_L,Vermis_7,Thal_VL_R,Occipital_Mid_L,Frontal_Inf_Oper_L
Pallidum_L,0.8196770597429465,0.838333607778132,0.6704309385316027,0.8224024890084304,0.7687224884202907,0.6909452340285845,0.6943471343865034,0.6210879182846698,0.2877646884548119,0.7202642973609691,-0.020826280704642153,0.8562848245861704,-0.21184385602727568,-0.48830276218130747,0.37507848136566535,0.7000463303353927,-0.31567437519810365,0.36829291151134336,0.34849920529638345,0.7126614966897119,0.46678824761705817,0.49826025697278664,0.8540714844055136,0.7542402382815926,-0.05864224022279773,-0.41872220422245854,-0.34042735405384306,0.6203425307702337,0.1509743599284815,-0.318628046282719,0.6855042121396923,-0.5664515732839852,0.7220841346523263,0.6048743409097788,0.26953643798196053,-0.28815204616273243,0.7648235928230769,0.28250540871107144,0.5922625289840999,0.4901930216599173,0.7766389178730096,0.43118386534456976,0.5865850258124153,0.7437360696313728,-0.04022724702804232,0.5103278409105781,0.684976427885037,0.7326275178343241,0.7509507053747567,0.4503178347413804,-0.051871059158097164,0.4581540989207045,0.6827511323176729,0.362798366094539,-0.1173906599417999,1.0,0.8305770081915705,0.7090369940844641,-0.6988487698953019,0.6401619361506815,-0.48666829269689915,0.4517239313543278,0.6734181343469031,0.6749528716008102,0.442388685438417,0.7665046730857804,-0.3727004964832609,0.6203513398301512,0.6232733639852298,0.13112602802553772,-0.284944321893134,0.671868498019301,-0.2545410400780459,0.3804390770512695,0.7873869454934196,0.6287083007223787,0.5339604091291205,-0.5858016173740522,0.5485086126540832,0.43546317239062415,-0.020951489480025485,0.5794884008137318,-0.39980359461667386,0.7335200299452668,-0.5385845501015005,0.4550649340769235,0.026253019426394245,0.8183852008035123,-0.6156444800740283,0.3237853677768549
Hippocampus_R,0.848073988132423,0.7437935825140669,0.7417270367686206,0.8620789814256032,0.8095316358625114,0.746093848090969,0.7397272262075686,0.7654948011427292,0.434710260830127,0.6209997463237523,-0.27856676766277283,0.8612278112149077,-0.1476731855791717,-0.6535834377406736,0.6113685634155148,0.7114093553247712,-0.42631276661458,0.20674640300402278,0.321980912109028,0.7098406521321236,0.5461934022556901,0.5425325524655896,0.8653640245045626,0.5860703347644869,-0.2960981228110193,-0.27360636657847204,-0.5875824855984635,0.39750368707232664,0.3087885349815883,-0.5563019664455205,0.5637704138668532,-0.5327050038882686,0.5577734274555078,0.621947407359666,0.09446525519533604,-0.2505298541913798,0.7290531422323291,0.26132787231393934,0.7416743757364308,0.33040260328950116,0.7984318414017182,0.5248056886850766,0.5913338254977881,0.933434672761597,-0.04188186017752146,0.33350396703903207,0.8004641058187362,0.7394977688845665,0.7987050117508393,0.40323547869826737,0.10307982438656173,0.5442267870796771,0.6333264828242374,0.18264833663735894,-0.382642533369823,0.8305770081915705,1.0,0.7064195269051996,-0.7466645993625527,0.6807063120783432,-0.4884537331376346,0.5600621845697328,0.7464296902720396,0.743619279424759,0.29964842053421625,0.7146007086674908,-0.36376548015127125,0.5972364841825241,0.49619868660650496,0.18041770908426416,-0.4023371285740267,0.4942107459459462,-0.24504249348125193,0.18089049233140464,0.7925818291698897,0.6874493362971077,0.7040462426088419,-0.6899604762247367,0.41555966834038033,0.36698438377666964,-0.2841692785625612,0.3244137121594395,-0.5061912753216367,0.8643025626350251,-0.4097814020310121,0.4442934311951244,-0.19319476018781104,0.8466916026705277,-0.5759352176025246,0.20175852624519877
Amygdala_L,0.8660609217192172,0.8416035498017044,0.6006475566620109,0.8322158076574356,0.7084598432399605,0.6251595406457151,0.5227425463727192,0.3974694034024657,0.1386658917881768,0.7492287958183258,-0.26802044584661056,0.9018476743617839,-0.3524271470428287,-0.2669918093484495,0.25085782684757135,0.4626446307604211,-0.38684342001191707,-0.15361678976097873,0.2888946366641958,0.9519653859210037,0.1555498390086246,0.37918450406587734,0.9294214959197226,0.5565894897615404,-0.2955331312060374,-0.7050072195934789,-0.46689500511763304,0.7585184205999873,-0.15431051147415584,-0.35490253901062957,0.6186177196144704,-0.4672217311580401,0.5252390540751815,0.844568634314218,0.6238707051087236,-0.289063395329834,0.5696533918290337,0.3650703566672022,0.42062782487648,0.08075948431135224,0.8706876913138296,0.38809465234168167,0.5578641043921018,0.5874991737233558,-0.07100048798094002,0.7588216892770812,0.786632529752353,0.45399525760724807,0.6116073604171649,0.5670943265954841,-0.12214147685529633,0.46945586783206944,0.819910649251609,0.26927999433092425,0.06314320653249232,0.7090369940844641,0.7064195269051996,1.0,-0.6132626442053789,0.596414521201187,-0.5593361082984831,0.41317720204779873,0.5456889220048349,0.6058765160218671,0.39820588418423825,0.8300297193284648,-0.5561628572919148,0.5830236908534526,0.788091919475694,-0.015729345092924566,-0.34965578745319326,0.41325799794684515,-0.168906069632018,0.5333975667437194,0.6511167117926289,0.5777898112898602,0.7002298803549247,-0.5038042072586397,0.55536131851588,0.5000492309108819,-0.2061431546864393,0.5242855792833876,-0.1854040193715848,0.5415183101982023,-0.5210784421405608,0.30645901367891465,0.265393079520229,0.8099883023005215,-0.5057692163248001,0.14114768397654517
Parietal_Sup_L,-0.6523350001081767,-0.6801226660450794,-0.7161226459013416,-0.5232873254864049,-0.6879122193324215,-0.43703518103926187,-0.40923197565418634,-0.43602468250566717,-0.004518411448545239,-0.6361460142868863,0.3888545695722144,-0.6963677449371465,0.586530944829529,0.8204592661435373,-0.2498013229971828,-0.5677455120260809,0.7726749136710839,-0.0007176331927862776,0.01348970779299833,-0.5594063085123961,-0.3261377900964984,-0.6091433392109373,-0.7305385291969188,-0.4907471355072841,0.34517046216296376,0.42367649318546274,0.7293562403281385,-0.264341989368937,0.021271333837439402,0.716806544922514,-0.38492314223779733,0.6130418005441078,-0.5119589495140515,-0.5149247764998848,0.06353696724387119,0.581782720591726,-0.5374839821422976,0.10309067925733109,-0.7011083775300126,-0.0670472963464948,-0.7668507600084913,-0.07356460879013492,-0.32615941205675325,-0.6538738867523514,0.13355282906428653,-0.19838113361905169,-0.7583614932517293,-0.40730878308163243,-0.5528491396167058,-0.3820153165244156,0.28196361787446483,-0.4893090185912561,-0.4336239807403499,0.1722695741470344,0.47567133334661843,-0.6988487698953019,-0.7466645993625527,-0.6132626442053789,1.0,-0.6552832256610577,0.8435281571152122,-0.0827034927577694,-0.6746075857859696,-0.7436706377984933,-0.09689247290058832,-0.44882258381126744,0.711297783908054,-0.30086610278568915,-0.295225247298851,-0.01685191764593551,0.7918886635060739,-0.2924514413074739,0.603036480500894,-0.07165125344925113,-0.5637420336488604,-0.716146681333678,-0.640425989826507,0.8852408314554845,-0.12336637858764343,-0.06602968281556135,0.6054161718975813,-0.11076425335925268,0.7835025609289721,-0.6478623819396363,0.5850467819419573,-0.1678033706378379,0.22901033671172238,-0.670165852403609,0.866943922349895,0.0992444214813291
Cerebellum_8_R,0.534204356493458,0.6157522883635754,0.3373535943506127,0.6012787653437529,0.9377602108541057,0.6326227334036109,0.5098911143331336,0.6488374282638335,0.1768549812450943,0.7992721704034289,-0.22837983882905336,0.6890234393709611,-0.10782753665080903,-0.5346564492200978,0.31942869554509223,0.49155371109190205,-0.27707619316342774,-0.02366025721445006,0.01793314128722238,0.49477409536398137,0.2683700982110026,0.36949735240591014,0.6683248955947306,0.34184315420743083,-0.313291241239244,-0.16686425856048925,-0.4530989393554498,0.3177387524226781,0.1718584765872947,-0.29200140222850435,0.3765607286342088,-0.09320275333082051,0.3806595995721752,0.3147486210842158,0.028935302870335817,-0.0760766910856688,0.35688874349333033,0.5385040244589018,0.8684936371338113,0.22218271342509588,0.8284685600755359,0.27422365226294615,0.23085325461753056,0.5997974573493686,0.47208141635385487,0.2893651909006887,0.4383643335798406,0.5925310610867711,0.6299287687169131,0.855043878211536,0.19207542752847068,0.9260544338166111,0.3450946361094986,0.22950268785169367,-0.14490850453720863,0.6401619361506815,0.6807063120783432,0.596414521201187,-0.6552832256610577,1.0,-0.352428530550421,0.19027085452693338,0.7529180946170095,0.28261703905890656,0.20827657847630404,0.4132166235102096,-0.3547784778886392,0.5918076934958479,0.29608661237057665,0.2895181105837635,-0.3384248373108134,0.3763939334444606,-0.052485276113979434,-0.03800926498387163,0.5303000233166637,0.9181606707135161,0.41452516244244303,-0.6240963031014956,0.18996096668537737,0.28335453684002765,-0.15429134434242614,0.43386934807208144,-0.24993706709981933,0.5678332811403852,-0.09101508315840544,0.47390748599127214,0.21664991243048884,0.5107552479046683,-0.3904069308140738,0.11609931604538029
Angular_R,-0.4920265183941265,-0.5672568058035827,-0.7201585394907172,-0.3280298770203078,-0.38145275216377933,-0.1659952328434288,-0.1707422562114691,-0.13425529036877173,0.21338726132116745,-0.4382701707372732,0.27475687057383386,-0.5824128320097693,0.6857172651331426,0.5395682425354467,-0.10040935392198584,-0.43303981350683096,0.8068255473557456,0.10748783665991833,0.22364190917044824,-0.536460656534895,-0.13634702183941871,-0.5278032524432518,-0.6125506713199022,-0.4684153808475092,0.19022166618857997,0.5067968508412113,0.571180820028172,-0.29655725352578066,0.19112043905339085,0.6128066295407775,-0.3728639183952212,0.6057474278724366,-0.48730559393978823,-0.6239779932321091,-0.06827863811325662,0.7532995869574418,-0.45367477939994494,0.4072206785462103,-0.42567020890777535,0.18295310213038746,-0.5594944030318355,0.2590463914459776,-0.10669700041826109,-0.30143506977414936,0.2693690657922145,-0.16146605875562825,-0.7106994847137373,-0.0014234811858183578,-0.3405203541465211,-0.1382162780645666,0.44512511201211685,-0.18189885656042562,-0.38439838436855805,0.4029405924530371,0.38392068698628024,-0.48666829269689915,-0.4884537331376346,-0.5593361082984831,0.8435281571152122,-0.352428530550421,1.0,0.10211576204981243,-0.44909038800621864,-0.7768145202505391,-0.11235821609737803,-0.31899841553234193,0.9097225467249392,-0.17762097288462153,-0.40736128600533306,0.2115011843994984,0.836627053684099,-0.16492783826579466,0.6920954868966525,-0.30571796167827836,-0.3128584474014131,-0.3994294548971029,-0.6544621723230944,0.671016718460542,-0.1427186383871847,0.07452721754709314,0.6407085281897636,0.096553703233224,0.7751903516937252,-0.38010002809698656,0.6947724652303595,-0.028981899450953672,0.26439137130231216,-0.4891801475195294,0.9090972943958286,0.22237938209752312
Thal_LP_R,0.6542249688567254,0.32762699731459194,0.2826209912594538,0.6989197250689061,0.3301207585714976,0.6210260671764125,0.622682773599719,0.473023462064622,0.8187924327164805,0.22898139609552035,0.06130555586894703,0.4563374532935227,0.3589237323505849,-0.063451648953645,0.7213433852876593,0.3113127439643561,0.11191027792374766,0.3330275650481994,0.5952962474740292,0.48125019088675114,0.4107201865626899,0.07050386560448692,0.4640300545440234,0.2680777281031599,-0.008460324229218398,-0.14984914172531422,-0.1332270621225977,0.45904497633055963,0.2809254937569122,-0.07577393433672498,0.31967979093363946,-0.14708395152999595,0.18803815536845594,0.36235329189949,0.24544799459306463,0.22717814568146907,0.49919234396278317,0.45624921270332613,0.10920159316178167,0.3744847417921043,0.3745586003253076,0.8433366538556369,0.6720532269469662,0.6631075158958682,0.021217392567655737,0.4274251392866293,0.3979492513872226,0.6283363908348679,0.5263654752817405,0.20960947876766578,0.3006852412398831,0.15795183136012472,0.5939768260310916,0.5152891531445518,0.04620712123715496,0.4517239313543278,0.5600621845697328,0.41317720204779873,-0.0827034927577694,0.19027085452693338,0.10211576204981243,1.0,0.2573965762663304,0.26535999422900935,0.32861880702094126,0.7209996937532589,0.20482130074693317,0.47064387084511583,0.43161882420088954,0.09527111377907074,0.20388538879156004,0.21974413008820837,0.2660635124843228,0.2709842849236659,0.5612532895416538,0.1792446575583865,0.3338544604013628,-0.05396419630493253,0.4849464670558762,0.5103234175798622,0.16283614664169166,0.4407525614760259,0.16105703291301557,0.45323959929396845,-0.06143724302692851,0.3292987269003658,0.085163440905446,0.6162616923444062,0.0912800503038915,0.4563974793350746
Vermis_1_2,0.5318327303514787,0.5879503401616056,0.4790357017897931,0.6279784225560642,0.8074866952203484,0.6215445341252863,0.4773775380298197,0.6901337406599956,0.3441797384890688,0.6135458424429763,-0.273633720651474,0.7180977666068808,-0.06424745531148296,-0.6091526520687578,0.5125493158242125,0.5661309885943749,-0.30376688272636587,0.026375315857118716,-0.07060367001819659,0.47281801996405903,0.40928367396057214,0.3661006610069449,0.6542635811849872,0.4029157077670063,-0.31649034014236416,-0.11819999121208001,-0.4895103367759687,0.23212895340113868,0.40004895291982184,-0.3848770192920863,0.4766503735446338,-0.23002783084315329,0.4062019517630768,0.34364496488809987,-0.053827896560774136,-0.16541539058412297,0.40572872357680156,0.31581830977831915,0.7478151620932415,0.11715079550624523,0.7341241972992418,0.21344063549136352,0.1641140231693152,0.6243114128449656,0.2904564980417574,0.12874097982712365,0.4913269866554914,0.6104691716305175,0.7225458181981791,0.5495647768306703,0.22145769201293988,0.7079542846149355,0.3019079353972635,0.07527921903539533,-0.26702419915433756,0.6734181343469031,0.7464296902720396,0.5456889220048349,-0.6746075857859696,0.7529180946170095,-0.44909038800621864,0.2573965762663304,1.0,0.4524480886436554,0.3476970600843826,0.39709875821011514,-0.38436784743311275,0.6438206727954843,0.29740990205127665,0.3207324242850443,-0.3709479850136771,0.36695871155844345,-0.12496320214401835,-0.014356374149436966,0.4554706077430313,0.735625391899799,0.473726457953824,-0.6145165132158689,0.10316146747019873,0.18678633436118147,-0.30120231945094045,0.3124345332737058,-0.4409291598755475,0.5871029515798817,-0.21769662071018825,0.5899239563182681,-0.052330693807162376,0.5018839371849401,-0.5001171500151326,0.08712506455012424
Frontal_Inf_Orb_2_L,0.7259366628392182,0.6415429279996504,0.9412945057382761,0.5928685952553748,0.4091600111159522,0.4565938689249515,0.5450660222302145,0.38256612844972615,0.09778675628486264,0.3554217935499333,-0.18943699194178001,0.7162166155524865,-0.45874629442197407,-0.5139198976943157,0.33925207082287095,0.61070602790627,-0.5763074029783465,0.1718166497684799,0.1400167224426152,0.6774501567327489,0.49217665235351515,0.578582996068918,0.7449841411140528,0.6690377475570839,-0.05956929716178048,-0.37695522848281576,-0.47977876414479775,0.37619174739982164,0.08331937348749723,-0.5645517956954302,0.4784427246445183,-0.7088703042006558,0.6320241903582202,0.7986455804456482,0.11390772204648854,-0.5332950042160636,0.8075681958221671,-0.28158394991380803,0.4598919334799821,0.19812704000493758,0.5476665140250202,0.10824815820528187,0.44127266987695596,0.6270942804328986,-0.38776918733101845,0.2352513887726065,0.880024812070656,0.32190600988161583,0.5779452077779728,-0.0015997859681018448,-0.22571088782193796,0.08912285148749068,0.5658778552392435,-0.08963241046045285,-0.4951481959869618,0.6749528716008102,0.743619279424759,0.6058765160218671,-0.7436706377984933,0.28261703905890656,-0.7768145202505391,0.26535999422900935,0.4524480886436554,1.0,0.1940804803596799,0.5653905351008165,-0.6475862403106107,0.34130580753625334,0.5563134605752005,-0.12909959153138173,-0.5664236966347829,0.37967862461145563,-0.5260466832560031,0.3869840501272049,0.5985771272269765,0.31865489618392007,0.8273106698878949,-0.555770838205477,0.48303277416159696,0.18894180347006218,-0.4123883537578147,0.006906702897631197,-0.7162060158818442,0.7362390792759589,-0.6766208189533913,0.20268413246495498,-0.4789903712732778,0.7403467628589494,-0.803320359609493,0.10968255413425224
SN_pr_R,0.41595690659233703,0.5022011605279897,0.25092538020312716,0.5025339101283095,0.3187566141799972,0.29870417666552135,0.3032818376668739,0.2543934188855262,0.1908207912435275,0.41068073008312916,0.28397878176613695,0.5071035172493139,0.05398781202895658,0.10950661495615466,0.20983311407050192,0.563437868469341,0.08771674234144722,0.23758420033870223,0.24796632654968964,0.4430900137396934,0.11010435239432041,0.08067143056782482,0.4453388541208459,0.4705607876470568,0.18780558218314455,-0.31346840745301735,0.12919641146111266,0.627536278226024,0.05224470002241774,0.18440011991511426,0.49203723232268626,-0.1901497343595721,0.45138210872308765,0.28203537472951373,0.4416542332399689,0.0017697294011759684,0.3095854606552084,0.253527827782738,0.08073845892819766,0.28467434565980015,0.3392930573440126,0.2542573213426699,0.3369031701605691,0.21612239246625337,0.017491845239257696,0.512536732270528,0.2500400127267977,0.37734725775813077,0.3944363121532862,0.23895745879550426,0.004288471113811963,0.11029562736055018,0.4471371594272849,0.3961530877700067,0.22619663898825476,0.442388685438417,0.29964842053421625,0.39820588418423825,-0.09689247290058832,0.20827657847630404,-0.11235821609737803,0.32861880702094126,0.3476970600843826,0.1940804803596799,1.0,0.5344931131081024,-0.11755029819426514,0.4507725138046715,0.5538243573069723,-0.02740444175534771,0.14098836671658277,0.5586335946260617,0.07719643139763657,0.4799198622478629,0.23476277500529957,0.15600539983155212,0.09903499257984157,-0.005574857192343437,0.4291415699682426,0.21834621772467938,0.3202891213523705,0.5383431487341656,0.09783742802895164,0.09393794088516512,-0.30205227320232236,0.36992117693693627,0.2921169568699772,0.3659464109920603,-0.1705570723220077,0.3091393957742309
Thal_VPL_R,0.9438421290534793,0.7703682080481288,0.5656783447474039,0.8957796965324644,0.5803667061120231,0.674347035656161,0.6685203867168262,0.4516703513813498,0.367672782933203,0.6270503896725788,0.03529614240662269,0.8200135927834523,-0.11552970229494929,-0.13904255365032225,0.34760578904078604,0.5398012393506445,-0.17109872032692797,0.24321070999645095,0.6650960960548341,0.8650028956234245,0.3366073553045725,0.2941128633221338,0.8494445342058398,0.6379633212321715,-0.01742398542595034,-0.6039624353587536,-0.25001732666202114,0.8543298178055646,-0.005566013842748514,-0.17328804932889164,0.6240252476775525,-0.4986484015721892,0.5580392734824716,0.7224789412446307,0.5886565854701425,-0.10539121335977829,0.7106320200394155,0.3986623307275263,0.2650918387111551,0.4054142201920063,0.7266575530804535,0.7092769062788838,0.8545165189173805,0.7126290264936342,-0.18371807609096977,0.833622439999491,0.7175749408088854,0.646671330386891,0.6587246512108634,0.40499493766852185,-0.04055657604859208,0.2655597689373985,0.9305966600403878,0.5268437522781158,0.10081847611753823,0.7665046730857804,0.7146007086674908,0.8300297193284648,-0.44882258381126744,0.4132166235102096,-0.31899841553234193,0.7209996937532589,0.39709875821011514,0.5653905351008165,0.5344931131081024,1.0,-0.2429387784830864,0.5715840861180412,0.7911755765852388,-0.034413812604165504,-0.07035225740653345,0.5041951126339803,-0.02546215385733471,0.6072936919511587,0.794683702499342,0.4212438471358097,0.5502366994588043,-0.30809787269448796,0.6955589533504564,0.6265734406533737,0.07778283868076565,0.6822338523696613,-0.03557458366266036,0.5792225210078282,-0.4782653529368274,0.3297457489119556,0.21363753923135162,0.9135004983792566,-0.3461340973727254,0.4236488026207692
SupraMarginal_L,-0.39172607318272895,-0.5421247367164359,-0.6561119551102185,-0.2299827863712028,-0.3277985788388044,-0.06909507648089376,-0.03379749108035802,0.01776879112966201,0.31513414467980255,-0.3646025836089287,0.33571750071838374,-0.5053908856594699,0.6823771956161756,0.407307801941287,-0.026903046424368686,-0.3426912118724593,0.740494850612602,0.27542505097341313,0.33916717947955916,-0.512699876825643,0.07329720908090329,-0.5031731796871632,-0.5585112195387522,-0.37502476829337855,0.255862304837324,0.4371136377138477,0.5175838277748319,-0.3005897717566482,0.2772851155164681,0.5433690389793675,-0.39903592051249914,0.45856813978902655,-0.42233194128604457,-0.6093973475647392,-0.14791258393024972,0.7185708460082704,-0.3255197345575259,0.3512984808224327,-0.37384980339581875,0.30669757896016686,-0.46696990335804844,0.3806455987577719,0.03845765992537314,-0.1574902162999033,0.22522636498470633,-0.17785077138985622,-0.6448457230442712,0.09009592096735633,-0.20273771763025622,-0.19631783481574402,0.4607669752929408,-0.17855432880641495,-0.33379873152799716,0.4434923711747535,0.3058897936212443,-0.3727004964832609,-0.36376548015127125,-0.5561628572919148,0.711297783908054,-0.3547784778886392,0.9097225467249392,0.20482130074693317,-0.38436784743311275,-0.6475862403106107,-0.11755029819426514,-0.2429387784830864,1.0,-0.1290544251633907,-0.4581809155837459,0.3137760128692498,0.8182887950230903,-0.1433790701197602,0.6493560177311554,-0.3716490244164318,-0.19266059019181614,-0.3140211538213711,-0.6034595638570225,0.5703094030614247,-0.13110455401065624,0.16050716868581794,0.57807746605952,0.09159614197805974,0.6798168367347953,-0.22389280010533227,0.601531627985785,0.06489837194126884,0.21450120458705701,-0.3916733963124502,0.834140091078892,0.3401117897239072
Cerebellum_4_5_R,0.56222828775699,0.48484376961074105,0.330318070009572,0.7757282159592305,0.7058536920556461,0.831036081711092,0.7073179891949152,0.7787974891422901,0.46494539211552727,0.5710887732634442,0.16587734035922494,0.7291218085414177,0.33719587213929525,-0.07515605793204964,0.4584760044759139,0.42729853395004064,0.18974254113263883,0.2566098949100316,0.2262631545628697,0.5932883707813073,0.5766233545192787,0.17099148659762545,0.6315902827210382,0.49057663362970183,0.1232805649111844,-0.11991835077310813,-0.031466121249855934,0.523418124478343,0.5382761773809757,0.11056160269967935,0.48489857995631475,0.019110479243811623,0.4814033612637222,0.460438541056701,0.3171067125012376,0.25228780560346104,0.5339019137697232,0.5872885607465176,0.46503069560238836,0.44475896432994344,0.6628551629154941,0.44323883326829394,0.3678864334806117,0.5058599553105111,0.46390483158015283,0.4106392713285774,0.33992568262347583,0.6045079548213985,0.8810975393050952,0.5921911889948188,0.5802148889467915,0.6206169441759686,0.42570220677483794,0.5122785066965623,0.18778924608357378,0.6203513398301512,0.5972364841825241,0.5830236908534526,-0.30086610278568915,0.5918076934958479,-0.17762097288462153,0.47064387084511583,0.6438206727954843,0.34130580753625334,0.4507725138046715,0.5715840861180412,-0.1290544251633907,1.0,0.554142046783687,0.42480713955718913,0.13773249804329343,0.3885135510620482,0.3968079985741558,0.29840644758607054,0.4433748203009978,0.5196542591589032,0.4744516798464895,-0.08607071039418093,0.5102238821159795,0.669758930358531,0.16482329311215851,0.5514617149213714,0.061889999564183895,0.5731914793813131,-0.0778143420546011,0.8973630883488172,0.2029240651373489,0.4788153840436944,-0.1366725664977026,0.5833225117109269
OFCpost_R,0.7176644391298252,0.7276934814940818,0.5902612579827705,0.7109051574871016,0.42690024122997183,0.506293346429763,0.5135752945008902,0.23594720527205323,0.11061259782656853,0.5296197022825643,0.1438098130508948,0.7603585070092478,-0.18261334494932122,0.12297709321091933,0.1962128476597854,0.4599336008699421,-0.1042112642265623,0.13571712416959059,0.29871986307416626,0.8405418669887946,0.16625782223779326,0.26896000963695427,0.7805919595587051,0.6615023783953037,0.0981991294453978,-0.5390692105753945,-0.06990876606130196,0.8483556118452973,-0.09405479690030176,0.00433321089800355,0.7332277047387281,-0.40999001825831966,0.59865211255156,0.8195043408816789,0.7028413053453225,-0.23239030152448517,0.6541021398295082,0.25115202196237746,0.1551888174393754,0.2293396533385177,0.5697416483753223,0.26335497948996206,0.502958909277143,0.3530528242320794,-0.18793606412117098,0.7415444146423675,0.632661730899165,0.33107757631833845,0.4988822080743226,0.32905032176080395,-0.10144374551420535,0.1423145609262147,0.7662801860199868,0.3831330503868716,0.21868712757449155,0.6232733639852298,0.49619868660650496,0.788091919475694,-0.295225247298851,0.29608661237057665,-0.40736128600533306,0.43161882420088954,0.29740990205127665,0.5563134605752005,0.5538243573069723,0.7911755765852388,-0.4581809155837459,0.554142046783687,1.0,-0.19060024669233774,-0.07926166126335178,0.4894819918376332,-0.05073932213108842,0.8315527685301108,0.5003944492589774,0.2385253279092064,0.5506374530701831,-0.09768515835568897,0.738527577560354,0.48543516827753197,0.14389617189531154,0.5327775995389243,-0.028376322338072097,0.37138792144810656,-0.5138100341438535,0.30140114052857636,0.2036897747633228,0.6576206225559635,-0.3982547887160786,0.32382573344608695
Raphe_M,0.01222289271229809,-0.10291254835252361,-0.1579050273779152,0.20428851909273668,0.2929997787934531,0.40804711683366685,0.30921035717636663,0.47018148442525043,0.29139962348988757,0.12527254599645515,-0.021664707538345773,0.09350083343634201,0.4624498158751173,-0.13075082034128313,0.14931404261201403,0.03389325268980359,0.28876487704692494,0.018251361479216056,0.09746509305870124,-0.006615450878767259,0.3216065820476754,-0.029047496455822858,0.0039937566451047945,-0.054223370457849196,0.011437117852415102,0.22916898425221965,0.040242198940223614,-0.137310083833105,0.5459306105255413,0.11240371980594539,-0.003748736740049988,0.32413793983360667,-0.07527964048056104,-0.15578848243430987,-0.1329068747455093,0.43714506858758556,-0.018143977393288883,0.42451936853114336,0.2973722583181638,0.26505703745005976,0.19424309909875298,0.293974085409224,0.06001418975371621,0.19942941510764223,0.5098381097600839,-0.04557772527122654,-0.11519243101608315,0.2741587628563874,0.31824460484678413,0.285018816855176,0.5617173691633394,0.4369372231731628,-0.15674359608697871,0.22968918992403395,0.04221113462987412,0.13112602802553772,0.18041770908426416,-0.015729345092924566,-0.01685191764593551,0.2895181105837635,0.2115011843994984,0.09527111377907074,0.3207324242850443,-0.12909959153138173,-0.02740444175534771,-0.034413812604165504,0.3137760128692498,0.42480713955718913,-0.19060024669233774,1.0,0.2401488920144976,-0.03819593038607121,0.40615778217027004,-0.41016663780847223,0.07416423412911516,0.30452422295456705,0.04439295535126346,-0.008291268848031262,0.016244399541127053,0.29539258515889244,0.12265684440089569,0.16749856320553175,0.1460556161938734,0.25915201058792176,0.36361013511060525,0.47150059975045816,0.10340866458566692,-0.04235701465065705,0.23757773315780786,0.3604535904942094
