,Temporal_Mid_L,Frontal_Sup_2_R,SN_pr_R,Frontal_Inf_Tri_L,Parietal_Sup_R,Cerebellum_4_5_L,Occipital_Inf_R,Occipital_Mid_R,Thal_PuA_L,Thal_PuM_L,ParaHippocampal_R,Calcarine_L,Thal_PuL_L,Cingulate_Mid_R,Frontal_Med_Orb_L,OFClat_L,Cerebellum_7b_R,Thal_MGN_L,Precuneus_L,SupraMarginal_L,Cerebellum_9_L,SN_pc_L,OFCpost_L,Caudate_L,Precentral_R,Hippocampus_R,Thal_PuL_R,Thal_LP_L,Cerebellum_6_L,Rectus_L,Occipital_Sup_L,Pallidum_R,VTA_R,Cerebellum_Crus2_R,Frontal_Inf_Tri_R,Caudate_R,Frontal_Sup_2_L,Olfactory_L,Frontal_Mid_2_R,Cerebellum_10_R,Raphe_M,Vermis_6,Thal_AV_R,Vermis_9,Cuneus_L,OFCmed_L,Olfactory_R,Lingual_R,Frontal_Sup_Medial_R,Postcentral_L,Thal_VL_L,Thal_LGN_L,Red_N_L,Temporal_Sup_R,Vermis_7,Precuneus_R,Cerebellum_7b_L,Cingulate_Mid_L,Vermis_8,Rolandic_Oper_L
OFCmed_L,0.15710293845776888,-0.5821838723269146,0.046146965330019905,0.6459916186630986,-0.7532857233648269,0.08895935636793117,-0.6173930554923344,-0.8617730598732962,0.32598919341667565,0.5662600784253645,0.6831139886410209,-0.5818738065926817,0.1868395146934914,-0.233813326338404,0.48875586953974437,0.30672966872252533,-0.6868548969715632,0.017861232400022263,-0.6645823396898901,-0.6933247984688649,0.15154957125952903,0.5151788241534402,0.7426922606978704,0.6830417638198664,-0.6896787032113499,0.6981808711761444,-0.0771150560656984,0.20049392452518322,-0.031161505680018912,0.028579535892835167,-0.8059585184463495,0.7696254135090682,0.41008007506054184,-0.36706906475796824,0.31148582239807143,0.48208368986062616,-0.2156390662284318,0.8245888319905458,-0.5560634762442997,0.5833017900019426,-0.10709257121620588,0.25245061753171033,0.8575699743132643,-0.4506830536094847,-0.571759804721474,1.0,0.8482218074167893,-0.2699986146842153,-0.15206778562950107,-0.6525795267271696,0.6250748424494345,0.2524672714709004,0.4878789804374468,0.3475006247059633,-0.4961748358992281,-0.6641609162341326,-0.6353829833367275,0.03247985879816536,0.35102751707736823,0.3838075714900284
Olfactory_R,0.3729980852620544,-0.6267581458791878,0.2500400127267977,0.7355041374512044,-0.7169722721411704,0.12827816236448794,-0.5978633529790478,-0.7731014399140861,0.5655594204538986,0.7244763519549138,0.8573007683939738,-0.45377014585975467,0.4486693486901398,0.005608525563547893,0.5842316297761907,0.4299444953822216,-0.6702587124763564,0.04132439549825251,-0.6018876586814402,-0.6448457230442712,0.2499969835349368,0.5736504638954469,0.8423371616547625,0.8533972458193172,-0.702495196648451,0.8004641058187362,0.16616062789063082,0.3715471856448043,0.17507539869682684,0.25105803645504277,-0.7712837129002883,0.8513447068800313,0.5159535765519804,-0.5260612229573051,0.483497554858521,0.6471474938367862,-0.2811942502309957,0.9534631894985348,-0.4343994681213693,0.7471324601946688,-0.11519243101608315,0.3945720782515203,0.8039078970145984,-0.4851983868242824,-0.4642114545213361,0.8482218074167893,1.0,-0.24472020749915466,-0.03758709648621622,-0.5998239529916153,0.8604784550903903,0.4004288922861711,0.5082837736681322,0.5314314797772199,-0.27333354084236283,-0.5801902498251125,-0.6810570098314891,0.21663698526303618,0.491130434855338,0.32858075621745875
Lingual_R,0.47330032578929004,0.22837785918702638,0.004288471113811963,0.06017834146832747,0.17739650243512076,0.7359087890607585,0.6392691171962946,0.4615543492950301,0.009804487462922153,0.16864280207614632,-0.10528275921935781,0.8304085652231608,0.327706557707205,0.4116781404263245,0.027027779037539112,-0.3878339171616013,0.6076708283047932,0.07513321619451108,0.6411009091359775,0.4607669752929408,0.41589752401728336,-0.0798758834157952,-0.1480783650168546,-0.03716985039258894,0.33958377680668556,0.10307982438656173,0.5158609132577788,0.3775454688915773,0.2756232033128854,-0.17072797597277098,0.5132760481183856,-0.15776920409843317,-0.1600372776485746,0.5154533464309897,0.11273076030007836,0.25600028229027433,0.1893154514374892,-0.2023301399053127,0.3000739998648325,-0.3130994741386433,0.5617173691633394,0.2953122624256121,-0.11348785816716732,0.7009323205065302,0.7838804355072216,-0.2699986146842153,-0.24472020749915466,1.0,0.2116641959037727,0.35495987862784617,-0.05111406407602469,0.3036905516560479,-0.13617243397844622,0.503286909371889,0.015068861842640668,0.5526336348821768,0.4476608865656754,0.41493005552914863,-0.057347122351810685,0.5222584436605296
Frontal_Sup_Medial_R,0.20055795923254865,0.6380581888768063,0.33027880413409527,0.44896558573462214,0.15223554087994706,0.38533675708418613,-0.01395972714864038,0.12493221207006222,0.3440043000787662,0.0146912163495178,0.09150929233198435,0.33856643238517387,0.07877074457800542,0.6293450745798835,0.020834645213447765,0.2753267723734047,0.11175179853336044,-0.11972737128369444,0.4388016826971653,0.20161120115041783,0.05362634094510412,0.17848940004129496,0.1282865625044273,0.2525826076489792,0.47834698245362406,-0.01913803381283158,0.1134869467940142,-0.09111434953232782,0.12851871014416383,0.2593138331212012,0.16809071236434875,0.09282441752860336,0.16576976332091575,-0.01726231373133062,0.5837551346504924,0.18558551499879972,0.7900881478921323,-0.0028447504472298413,0.6927089679197175,0.022412750091375718,0.06661965017069395,0.1157599722807442,-0.2272149506443969,-0.008505880735984754,0.28064892924787377,-0.15206778562950107,-0.03758709648621622,0.2116641959037727,1.0,0.47235375602424917,0.19199645881467794,0.22642100724846145,0.3264501038568532,0.30826531232706506,0.24015267449813382,0.47009134451318463,0.0776586022326395,0.6178469805498585,0.18007789813586583,0.36043947500223256
Postcentral_L,-0.11098878771817354,0.8100002200541047,0.03585780076925244,-0.22720245945082368,0.8482886131992339,0.04090128260805942,0.445168603500216,0.7063936722668719,0.02501085672249056,-0.46256344237890973,-0.5577396251133666,0.6920870057379571,-0.12436638352367405,0.45952425920831286,-0.17591562283601697,0.06588236923478488,0.4815739490490862,-0.15191044296571987,0.8227004675592112,0.7392517941074698,-0.4615491376294088,-0.4209233144761815,-0.34550432144539045,-0.3715870678038665,0.89976818227396,-0.6018397351677276,0.08233849749112364,-0.26148830655613076,-0.2820522843012961,0.1592861199687988,0.8210504597147771,-0.6359454101941162,-0.3168475885319886,0.26799385103421425,0.14229551885054662,-0.2540413125174566,0.6185199871249967,-0.6195957299696819,0.7101272651720505,-0.5733369197938346,0.0682674297577974,-0.4345977338933295,-0.7513910964239925,0.11364502431530144,0.6646671848347081,-0.6525795267271696,-0.5998239529916153,0.35495987862784617,0.47235375602424917,1.0,-0.392770501311534,-0.0159134751095268,-0.3261961955717673,-0.18006400823606694,0.23674471502633493,0.8819084001373241,0.5576653085957631,0.38476174267067476,-0.4714312412518078,0.005662510454705691
Thal_VL_L,0.6632432100093772,-0.4478829734243004,0.41595690659233703,0.781301973551801,-0.613967081091161,0.3306805740226513,-0.5049501481695483,-0.5598227647619028,0.8048335142580122,0.8314718045678876,0.9140639552788179,-0.17544527559902284,0.6763980425144585,0.3712515472082938,0.45645173874125444,0.5013269186000459,-0.5669747304146887,0.12879333351856811,-0.3574942973265512,-0.39172607318272895,0.3699961984154796,0.6083020308810486,0.7897311986888833,0.9429704037017785,-0.5470625563608065,0.848073988132423,0.348777405269297,0.42213255456662513,0.45204286770544533,0.42210711352380303,-0.6158792796665175,0.8496411768469265,0.5968678083651262,-0.563615267395095,0.6381627005737494,0.7558298036905545,-0.14018015906289044,0.8766590785586497,-0.1396729591949806,0.8033212227798997,0.01222289271229809,0.5952040580107844,0.6781911172040284,-0.3766469663970818,-0.212686202790215,0.6250748424494345,0.8604784550903903,-0.05111406407602469,0.19199645881467794,-0.392770501311534,1.0,0.6107028250217231,0.5726180359570362,0.7123201034763988,0.023392584569977098,-0.28652240888809544,-0.588359698356737,0.531913156911697,0.6439492271385009,0.4253121397221025
Thal_LGN_L,0.6639362925055112,-0.16138623968553717,0.07807196703619843,0.5389828956922402,-0.3251968559148768,0.3387413594940938,-0.02750739136090643,-0.08709398854911421,0.8314279842325191,0.7596244624742311,0.43541915473743087,0.17753597528678253,0.77533594077225,0.5193847219763592,0.18155816623559903,0.10109717194794571,-0.24919971796661047,-0.038081684930777106,0.05287073324225822,0.2309340230962706,0.2903568982643005,0.357989803281981,0.22943890788658686,0.680905165429182,-0.2642313487301829,0.6173972100341748,0.39871861333881864,0.2534729148655091,0.3541610957762305,0.03161193123210816,-0.16959596187705422,0.5111528789951565,0.206165403143224,-0.10110789182677989,0.4087168539045115,0.7721928018542515,0.036063454257603135,0.44915068094686844,0.1376940922366661,0.3130675234650656,0.3394092591784491,0.4118267183007545,0.33347787123603967,-0.004832566935495932,0.24429255486665633,0.2524672714709004,0.4004288922861711,0.3036905516560479,0.22642100724846145,-0.0159134751095268,0.6107028250217231,1.0,0.2374014775109776,0.6199179566378639,-0.08360079663740881,0.13165873618078355,-0.2678423410147907,0.6599443173154015,0.3216367803498646,0.5484642446141663
Red_N_L,0.2650180213141753,-0.11381269646292409,0.45138210872308765,0.6627575581997188,-0.4691538439353329,0.389921556806918,-0.5688387797546206,-0.5509100908614288,0.3631687714225825,0.4031855273186501,0.6552944085195604,-0.2718528072924671,0.19026931220220078,0.24209091447924105,0.15831571482498283,0.42848181521316986,-0.4905879507124108,0.12393279879485777,-0.22639171956730297,-0.42233194128604457,0.20033000027717676,0.7145060953502972,0.5420561344349777,0.5932314448257899,-0.2891387829660221,0.5577734274555078,0.031438354119431744,0.14819599754501714,0.3285300275293634,0.30314256119018107,-0.5159180452609337,0.6835968263636398,0.5913875815208449,-0.3251776182285634,0.5354770145131289,0.3512116396731407,0.1344964274915232,0.5866283534483798,0.04612910829686195,0.6717412660769809,-0.07527964048056104,0.37283442547723966,0.48025125445353356,-0.3565305992313912,-0.3352075264762485,0.4878789804374468,0.5082837736681322,-0.13617243397844622,0.3264501038568532,-0.3261961955717673,0.5726180359570362,0.2374014775109776,1.0,0.4598858455519468,-0.03302354606174492,-0.19410640006150845,-0.38569481870647304,0.2988069587963645,0.5515492200389236,0.36891282575944717
Temporal_Sup_R,0.8270696729694196,-0.253855779412549,0.29870417666552135,0.6694772546260983,-0.4692558313286622,0.7495895859116068,-0.08462584903988087,-0.20532548969150424,0.5505409792192979,0.7457867131893059,0.706164144131031,0.30535549298588194,0.6679935102740661,0.5785778930776062,0.37375390039786255,0.1010067460974615,-0.11835047353498879,0.12145730879913186,0.09140806061823953,-0.06909507648089376,0.6401209492769655,0.45503612831310136,0.526082582318681,0.6963839672233963,-0.26929312162271135,0.746093848090969,0.6055293904192413,0.5630737416556727,0.6163111587235188,0.22527961227481494,-0.24352639856291095,0.6339954312943021,0.42492633284563247,-0.15398283698040421,0.559648717047415,0.7681927028027673,-0.03261365138505451,0.5962931162485813,0.0591867859072553,0.5117964182446836,0.40804711683366685,0.7483300984882051,0.47558027817983006,0.1673208745722842,0.22790541407371945,0.3475006247059633,0.5314314797772199,0.503286909371889,0.30826531232706506,-0.18006400823606694,0.7123201034763988,0.6199179566378639,0.4598858455519468,1.0,0.08373445309292064,0.06543346674080422,-0.2768572766350516,0.6279058572217835,0.6142086485846004,0.7056494596475217
Vermis_7,0.3376579824695375,0.24697846747227128,0.2921169568699772,-0.3074414154390676,0.29189540593366653,0.09096072291288158,0.06794006613404652,0.4341660568562489,0.06989946226511314,-0.21481701650518104,0.08450176701186544,0.356187603205895,-0.02339639726582528,0.41862807879794,-0.1667339510859518,0.13815627343566397,0.24613342106018754,0.28110062768099653,0.25617192297474844,0.21450120458705701,0.2824127692937457,-0.14349930604557717,-0.053066028280805685,-0.16701799899647124,0.2660149033515831,-0.19319476018781104,-0.01586953334016783,-0.2017872663194057,0.5852848348444789,0.5860505494872963,0.25580373770322273,-0.2099299556713842,0.1317963291561697,-0.4004888301308076,0.10284236380659316,-0.23780133570154258,0.006683290776032031,-0.19347530418897146,0.38843756549965164,0.15149852246992174,0.10340866458566692,0.38564234258694025,-0.4675026872375229,0.14469356960884225,0.2090219940618271,-0.4961748358992281,-0.27333354084236283,0.015068861842640668,0.24015267449813382,0.23674471502633493,0.023392584569977098,-0.08360079663740881,-0.03302354606174492,0.08373445309292064,1.0,0.33668885149687033,0.1816760274071767,0.16131623727274907,0.4435089962753342,-0.38836154415073454
Precuneus_R,0.15344727896531105,0.7422094025107095,0.14098836671658277,-0.1710535753875497,0.7525837035082337,0.29043631326032127,0.5284734161188211,0.7922099255987516,0.06225143474526309,-0.27931600430882275,-0.40759535652399087,0.8236530875380176,0.05477119560901534,0.6499899357342043,-0.2451153992080917,-0.03306659658137562,0.5153484925743829,0.00228751849696394,0.9502396717977778,0.8182887950230903,-0.17199937346149624,-0.29517625848175966,-0.3397296642626135,-0.2708633883102193,0.7901205270063341,-0.4023371285740267,0.24627575673400226,-0.11060742223043493,0.042068495025251416,0.18783985878820914,0.8542535192886398,-0.4839280181250151,-0.17061348386593164,0.33006066499718006,0.19543525290402808,-0.08624918371275545,0.4751971543164672,-0.5470059171266901,0.791299384954647,-0.41389707913870877,0.2401488920144976,-0.17595785222898983,-0.6450419387736551,0.3022352190224327,0.7918931116519433,-0.6641609162341326,-0.5801902498251125,0.5526336348821768,0.47009134451318463,0.8819084001373241,-0.28652240888809544,0.13165873618078355,-0.19410640006150845,0.06543346674080422,0.33668885149687033,1.0,0.6186434147332601,0.5029879890065891,-0.2513307138034353,0.11527739173718259
Cerebellum_7b_L,-0.16118374078539327,0.5236843888852551,-0.03114345042831979,-0.5151792596886283,0.6482296608338508,0.07831658902989326,0.5962135137353293,0.7027281855918154,-0.3918433087722632,-0.48162171706517065,-0.6281678050667655,0.5608920948903743,-0.23508843741641192,0.06810724057142942,-0.266660218487477,-0.302211537355741,0.7311346048289353,0.060317652923777054,0.6169930882759103,0.5782427103798764,-0.11569813405737356,-0.3849923463915923,-0.5196899489208804,-0.5652882165331142,0.5603684439801426,-0.5253189819561115,0.016706073951300533,-0.14543043109060663,-0.1352179740868971,-0.11850120009959039,0.7467527078011704,-0.6655967927029912,-0.4308586963161088,0.4927746142534276,-0.17270259486515496,-0.3174927929779054,0.18979399094136362,-0.6777052918466868,0.43574677759406166,-0.6022242718093596,0.1958650382518452,-0.3126642674189773,-0.5747625466359354,0.4669401442915737,0.607664587784271,-0.6353829833367275,-0.6810570098314891,0.4476608865656754,0.0776586022326395,0.5576653085957631,-0.588359698356737,-0.2678423410147907,-0.38569481870647304,-0.2768572766350516,0.1816760274071767,0.6186434147332601,1.0,-0.04530418549979699,-0.41690587152631325,-0.14362689232491083
Cingulate_Mid_L,0.5868526877987383,0.261398771686773,0.3431958758691745,0.5836623941726218,-0.020641498039788528,0.5004625549200672,0.027634123947351798,0.10201043969404917,0.7204554322145398,0.4497749263436961,0.36259275133448426,0.49566798318532457,0.5475270300058217,0.8793431397522058,0.10394163466236292,0.27345131716764853,-0.03681485629508291,0.024219338819841344,0.4469895857069678,0.2979762130527161,0.20741921640175193,0.2220509222810819,0.3095591827867448,0.5629133212839911,0.20460835677866365,0.32803618406109497,0.32118515426463556,0.07747055730620507,0.3290024466140881,0.35955705880875516,0.11535892292016195,0.33019203070464204,0.24249302021872562,-0.142734375353133,0.6926192877267853,0.5771550234596361,0.4131920268057018,0.26972625110551024,0.5329710924824994,0.2582260940436585,0.2456297128874145,0.3441613853606007,0.03694840168539393,-0.04900992986027836,0.5068127002745283,0.03247985879816536,0.21663698526303618,0.41493005552914863,0.6178469805498585,0.38476174267067476,0.531913156911697,0.6599443173154015,0.2988069587963645,0.6279058572217835,0.16131623727274907,0.5029879890065891,-0.04530418549979699,1.0,0.30277669235302496,0.5638981496138937
Vermis_8,0.6362356009674989,-0.3586484864032979,0.41068073008312916,0.3968235319703016,-0.5919496429018005,0.4353129150831365,-0.41616632813239884,-0.37148065143845893,0.41745986832488846,0.5214920711702147,0.77522419987884,-0.11509146256007599,0.34612391957540595,0.37391369096542804,0.15056766819902193,0.20075764975400495,-0.37648286826674354,0.3377763554834218,-0.27001374651032195,-0.3646025836089287,0.6815090734561517,0.5393729249600131,0.4562256351633869,0.5511149551525796,-0.4528971047335806,0.6209997463237523,0.06131225066412785,0.13268774445782927,0.8145623256236919,0.3802979509299348,-0.5328960208423247,0.6389024412584946,0.5231447210791166,-0.5268767854190151,0.321680755523005,0.3804114484953351,-0.20600221654251424,0.6125286005330574,-0.06687065556656321,0.7712877103749294,0.12527254599645515,0.8647365582410353,0.3992471830712755,-0.056959234038420924,-0.2093848172597534,0.35102751707736823,0.491130434855338,-0.057347122351810685,0.18007789813586583,-0.4714312412518078,0.6439492271385009,0.3216367803498646,0.5515492200389236,0.6142086485846004,0.4435089962753342,-0.2513307138034353,-0.41690587152631325,0.30277669235302496,1.0,0.21458169500721125
Rolandic_Oper_L,0.4788531793576961,-0.043249048388918514,0.11010435239432041,0.6822383630317529,-0.4026593623796015,0.6859560834419449,-0.039296667920818366,-0.2825961748554604,0.4231615238817166,0.6096712193641588,0.33706410810044907,0.2180886462682443,0.4887418363934583,0.40599017099079,0.2384283332353858,-0.014359928747121721,-0.13638849787897683,-0.1647835589964131,0.1526053463731581,0.07329720908090329,0.26530203070970343,0.42505335929659926,0.27378103681974314,0.5660935427367926,-0.09839688933947431,0.5461934022556901,0.46519801662567273,0.4462623098986552,0.1345789831437346,-0.22118360227527586,-0.18448673882563907,0.47331604290285845,0.09808077970402942,0.2064751455972843,0.39671142264648535,0.6893974580351622,0.29516273951271493,0.35539654887356553,0.0467898966014139,0.15069993277742819,0.3216065820476754,0.36517816470229947,0.47311000728138414,0.13081959656709716,0.2386963891068894,0.3838075714900284,0.32858075621745875,0.5222584436605296,0.36043947500223256,0.005662510454705691,0.4253121397221025,0.5484642446141663,0.36891282575944717,0.7056494596475217,-0.38836154415073454,0.11527739173718259,-0.14362689232491083,0.5638981496138937,0.21458169500721125,1.0
