,OFCmed_R,Paracentral_Lobule_L,Thal_MDm_L,Frontal_Inf_Tri_L,SN_pr_R,VTA_R,Cerebellum_4_5_R,Occipital_Sup_R,N_Acc_L,Frontal_Sup_Medial_R,ParaHippocampal_L,Thal_LP_L,Occipital_Inf_R,Frontal_Inf_Orb_2_L,Caudate_L,Temporal_Pole_Sup_L,Frontal_Inf_Oper_L,Insula_R,Temporal_Mid_L,Thal_PuM_R,Frontal_Inf_Tri_R,Temporal_Mid_R,Frontal_Mid_2_L,Cerebellum_Crus1_L,Rolandic_Oper_R,Paracentral_Lobule_R,Cerebellum_10_R,OFClat_R,Thal_VL_R,Thal_PuL_R,Thal_PuI_L,Frontal_Med_Orb_L,Cerebellum_8_L,Vermis_4_5,Putamen_L,Heschl_L,Frontal_Med_Orb_R,Hippocampus_R,Cingulate_Mid_R,Cerebellum_4_5_L,Pallidum_L,Angular_R,Red_N_L,Thal_VL_L,Rectus_L,Cingulate_Post_R,Temporal_Inf_L,SN_pr_L,Thal_IL_L,Frontal_Sup_2_R,Lingual_L,Amygdala_L,Cerebellum_8_R,Temporal_Sup_R,Cingulate_Mid_L,Thal_MDm_R,OFCant_L,Thal_VPL_L,OFCant_R,Occipital_Mid_L,OFClat_L,Amygdala_R,Olfactory_L,Raphe_D,Cuneus_R,Rectus_R,Angular_L,Supp_Motor_Area_R,Pallidum_R,Parietal_Inf_R,Thal_PuI_R,Thal_MGN_R,Calcarine_L,Fusiform_R,SupraMarginal_R,Thal_IL_R,Occipital_Mid_R,ACC_pre_L,Occipital_Inf_L,Thal_LGN_R
Rectus_L,0.21329100780905466,-0.02172243147487197,0.04862738040621387,0.14289532608811623,0.024076391423554788,-0.12129734155848702,0.15687917244252603,0.02251284455239253,0.00500718375261144,0.13528107666515454,0.2999910265212621,0.36559637704720716,-0.028940989064268917,0.3785655890187991,0.40600872694660506,0.3207313475811837,0.14984204437488113,0.11636221984544845,-0.0004569440938578014,-0.010529067050975683,0.16664090175408558,0.18616882430949241,0.02121012165170021,-0.2884073495291421,0.10459173531136151,0.07761358656500175,0.2087959101350303,0.05764463287001231,0.21481248325042826,0.269031560801344,0.5365559445476409,0.22772426342674248,-0.29690723818568154,0.033236426805655236,0.28785280443522504,0.20966603964955866,-0.24668621461614362,0.18253441532262815,-0.010277349384267371,0.26429559068625,0.013008609776096657,0.12530312848160952,-0.0092094167334712,0.09735770737182588,1.0,0.24984393522850357,0.07660972150746892,-0.10063325991819556,0.24807683695576713,0.1094342070625919,0.05085662632133919,0.13542906068391397,0.04737793617229024,0.2645510762425652,-0.0278716817712993,0.046583722614836606,0.38369494441382446,0.17269369144351088,-0.1809538687125179,-0.14440817565957365,0.045966115374923074,0.07403457392193163,0.30731786047813775,0.022826201666455125,0.0874351074460214,0.3976864014637946,-0.12502261498178505,0.1348975840325336,0.2433422715637844,0.09737429420956421,0.20409643566984106,-0.07222698402450535,0.05491833621989862,0.2559913045584921,0.20953090308171496,0.2188118146167752,0.043878444788575895,0.2789909960155992,-0.12269665032874977,0.26039152355274164
Cingulate_Post_R,0.11069519802822277,0.6161387046212073,0.45170611229109386,0.5599246564485728,0.38277100201955605,0.17422517576255658,0.6762193104937353,0.1733638958816544,0.2619009176015388,0.39801204187683115,0.32180794147712394,0.41221335497989137,-0.08050354219048644,0.47667755894970665,0.5917847955916758,0.43119299908317676,0.5522116307553633,0.41125421469101153,0.13084409332281025,0.36257530676847755,0.5508769244701474,0.19931067079520745,0.6797099749906778,-0.32336952986184436,0.3934107762227035,0.5407530801645337,-0.0030593357191135216,-0.0008606057564690671,0.4555070036994266,-0.07485501215016992,0.25808664215595983,-0.017932259551056814,-0.04296432186701193,0.6243119103721443,0.5397946295266378,0.21312178628245743,-0.014643586409328927,0.32486315435607793,0.5674103896344638,0.6569069309496895,0.5449514654870481,0.361835587284586,0.06047674161814474,0.4410673730174057,0.24984393522850357,1.0,0.21404269760778086,0.19074687016557132,0.3782502957839637,0.6156988578843414,0.3899350522156151,-0.009111390436376854,0.07773858814998555,0.4921980641311131,0.5453045359330192,0.1402284422704022,0.19958999315698103,0.4257148570695656,0.02284091932593029,0.12339647918505621,-0.0688472911891639,0.2680814039392922,0.21908435295871337,0.19056528886870927,0.37482295381714703,0.11873149205142615,0.35871889411105323,0.5119087575912303,0.2695936200641732,0.387957301573584,0.333850316501382,0.09489337518254701,0.32904859298175704,0.5487052263350106,0.5427358626282496,0.2808718401581461,0.0818319352935191,0.6032991252723827,-0.026167985539104738,0.14621862431699614
Temporal_Inf_L,0.044199914994831765,0.31360474239839325,0.11864540749208058,0.38574725373613117,0.05416212386809064,-0.15214888547206135,0.2576740237781178,0.4644665444093514,0.18404169448165517,0.23600494616696246,0.3250466219506956,0.29934970835069413,0.06209268678487749,0.20828040811746307,0.2807653886882878,0.6610288158636183,0.35488521137971124,0.19684447099471775,0.7785801598767689,0.33294117290274206,-0.013445659514402587,0.02838618058263367,0.17362155975077906,0.3578114161275344,-0.02416386379556364,0.30209404370081283,-0.2634811831620824,0.15668144112567292,0.362807116236863,0.0950827063255297,0.23843243392396055,-0.12544773464160586,0.44770644018281364,0.5171969057598057,-0.07985679903472231,0.3567080550303645,-0.1544662615858977,0.041509593712496386,0.323041058180678,0.30200084607878314,0.23947428505768903,0.460106083271495,-0.06970042378181343,0.1895855144765065,0.07660972150746892,0.21404269760778086,1.0,0.07088890515516039,0.37336396778740133,0.4049609379544217,0.4842587873902359,0.5801541706413043,0.1069899534247212,0.057450359791825154,0.1873709977893209,0.061128948773496984,0.05432871464997116,0.08509174768014673,-0.14774633110789037,0.37972026548903176,-0.10438014246342774,-0.09171555892977422,-0.016472044661578127,0.2125117695373986,0.475103995687,-0.18514510587382157,0.1626113662643722,0.33423221471589776,0.20884138897081916,0.5034266639496436,0.3861542888069884,-0.027830756401187966,0.4508402144341226,0.3449407352257338,0.33393711945979826,0.06854215598183831,0.35556490976763494,0.2088844845843303,0.5017353863567066,0.22470451882242884
SN_pr_L,-0.15614300642110024,0.21696763426538926,0.26961898568936576,0.34785447225361854,0.1656590666568179,0.4041367124527373,0.3736177607480962,0.31146997487097106,0.8443064196980237,0.339430991758155,-0.1698955900644832,0.2619245136830993,0.2892713782621667,0.26864519388490055,0.30714321292729596,0.1636212448618907,0.4127327413921443,0.6074499791084718,0.37098607696728386,0.2551145554010398,0.3547410143862985,0.3160984223393231,0.24512228841719044,0.3125824549446036,0.6108054957296625,0.2301963196283809,0.025634063180001776,0.11561781748222245,0.22355450159714887,0.025656562635471215,0.07976355580810841,-0.2279316232293477,0.23229404646435878,0.38472703493232874,0.1561270593384481,0.5624536609962194,0.6951257529341983,0.6622943193135228,0.171180771904523,0.2917318802766894,-0.05831944701272838,0.24781276425341422,0.4549185599360436,0.6057176458924123,-0.10063325991819556,0.19074687016557132,0.07088890515516039,1.0,-0.3541252725304988,0.22513067332365624,0.23729175019598597,0.2589180376531227,0.4039656562064674,0.29515540246828714,0.2133924572197991,0.31336804737602986,0.10198997398892874,0.039065171317437086,-0.08981291054529465,0.2637364865730831,0.3315982831173922,0.11724912013876998,0.511643116418063,0.21038205384034445,0.1768389873831663,-0.3518717732807313,0.2247424317349537,0.08855748300239699,-0.37433714736466267,0.1357502877933197,0.3904796938760726,-0.4884643645043415,0.4095236774557991,0.14506971890256218,0.10847771271348677,-0.11024212350199569,0.23862125602324719,0.2713361965942073,0.3177938569191507,-0.1628185991802852
Thal_IL_L,0.33953940866861,0.3509584588531237,0.4573847501032553,0.16121284301744615,0.3738348027627866,-0.34129269305882615,0.3102907343578461,0.2878866497156871,-0.05803211633330429,0.25995103690304844,0.7478207761722343,0.23571838655773095,-0.08608760195429688,0.476186049272156,0.4053662942192033,0.3568437636537691,0.24162970922983845,0.06049824265790502,0.21326356061951135,0.017700388629671278,0.15897278225126762,0.05074255438264358,0.255309041061604,-0.20685538782881427,0.08615715939033891,0.4180078248428015,0.06035203760984302,-0.15062664995580624,0.5093396060230481,0.2510666782580199,0.3224623138699283,-0.17694948319266823,-0.10744531576738665,0.38835711590802596,0.1490417051600859,-0.1622696462655827,-0.4232237485042566,0.06758765469545663,0.34349887218075104,0.4196613896701737,0.5437417829875529,0.3360023778016952,-0.1792041675534926,0.08120621175766919,0.24807683695576713,0.3782502957839637,0.37336396778740133,-0.3541252725304988,1.0,0.4974130424377507,0.385380031805325,0.1602509673646384,-0.027504796046544332,0.27819148224528334,0.2652674464513914,-0.01225635913118377,-0.11823453454439807,0.08612886263023846,-0.03766586574388808,0.22723209953771462,-0.1156414250535981,-0.21632433015609576,-0.08738983673584093,0.3964564364309925,0.4388727884248218,0.5186655565924875,0.2878751875534548,0.5965773521108049,0.8488685014930254,0.38735360773885497,0.5220453995969251,0.09054770398434958,0.1800105598478608,0.5158640134902517,0.33898977348166415,0.3525875599355186,0.2532845690496428,0.24270896460248634,0.11022435608121978,0.6836187701083667
Frontal_Sup_2_R,0.09206330639461319,0.7938191115662806,0.5180287254600214,0.6842937776861923,0.4242056624981838,0.04756174461069423,0.8092425479705339,0.5809356092137342,0.3638430189983959,0.7146490340462549,0.5105413159739887,0.33962778942505556,0.07135204800818594,0.5736492706002112,0.7052975001722062,0.5709189221452184,0.621847071329263,0.6712672154601961,0.4455620064037187,0.45377850378486506,0.6260193743289055,0.303795771571998,0.7471082427472086,-0.024589277032717308,0.43490669826911676,0.7166006519015039,0.003613310079587944,0.10221092393443491,0.7730587716021909,0.0985867233401125,0.22604527759359844,-0.05052947529589104,0.27793770935564144,0.8475346876966151,0.4134585356558659,0.3584610930207377,0.11897315921554763,0.4999284226065642,0.8155345287851965,0.8013346296399678,0.5824961550785467,0.6400305431594935,0.1370812806494313,0.5815319287350125,0.1094342070625919,0.6156988578843414,0.4049609379544217,0.22513067332365624,0.4974130424377507,1.0,0.7259542837716225,0.2520942181442793,0.2800598290729865,0.6204857875495252,0.7486970495056333,0.41640568321037547,0.06594428808764066,0.42121839889891904,0.025187737035961496,0.4589335389954635,0.11514904495921428,0.16825253404849314,0.13705774711372856,0.36304397502689834,0.7111666804716159,0.09160935326004463,0.5244881043910228,0.8160454520255124,0.4120895228701401,0.7154802665380808,0.5004266515861013,0.07653437085942492,0.6704960415280093,0.7822309902165173,0.7172096999981278,0.3906121953363531,0.43745139205817846,0.7304303411512953,0.2755879813049506,0.32386874320508235
Lingual_L,0.08197482905995894,0.5346851884068726,0.3717216519768497,0.614827784381535,0.16185756613302452,-0.022039544037271496,0.7728229036589294,0.6282372323012342,0.38700405705801677,0.44165243026006223,0.22589339294056995,0.19462709897785527,0.5387007310688345,0.4169300666032973,0.5710165933675752,0.5504096030006853,0.5060387167779877,0.5704149744033649,0.5651619982420997,0.3810090053738875,0.46943042162547083,0.6312413251259276,0.665109928621905,0.3846946155787723,0.5105699753474037,0.6546771298989237,-0.04240525539576994,0.03773938940216301,0.6194618219375139,0.28430698430343104,0.36711098994449587,-0.0859589543750242,0.5060818481197309,0.8220850639738527,0.5086348289457892,0.4732808400589858,0.050997815759659185,0.4793725540371079,0.633003249381896,0.8128659488451455,0.46005731004058215,0.6183061337133071,0.11455721733541126,0.542520692469523,0.05085662632133919,0.3899350522156151,0.4842587873902359,0.23729175019598597,0.385380031805325,0.7259542837716225,1.0,0.386388584055802,0.5481841730108615,0.5753080525931035,0.607183783687642,0.23049029221337688,-0.10881280684987242,0.2504705181477806,-0.11883176980165899,0.6300250104431198,0.13181321563019263,0.18340113569556962,0.11899588186927648,0.2960373649303324,0.6899063808038091,-0.029769638609010482,0.522279831976442,0.6368752665609448,0.22819693848843411,0.4940179027906829,0.5665950848301888,-0.007882102205587948,0.9175265097132785,0.7683066219661516,0.5673362165476711,0.12020504309267506,0.5577415199823639,0.44246475383318606,0.6184488480156034,0.4113827965695644
Amygdala_L,0.11605561879776276,-0.004946254679935875,0.07249120536366244,0.1489050741872227,-0.09291378483048428,-0.16981178555412438,0.06184149940470383,0.49286532080564366,0.3635184039327336,0.47689164419516084,0.19575867190267088,0.22472605188663358,0.3442341829080197,0.05483813099243642,0.07985919905224731,0.632048934542126,0.1487179405128278,0.16760429672738722,0.7989768571382961,0.1915266820525895,-0.1116419753967792,0.18925976823815904,-0.1430544221321354,0.4726671976132026,0.11187618260636373,-0.01970076089160682,-0.09110772725592481,0.25130747247566115,0.22138605481703266,0.3949572889911469,0.30048643061453295,-0.01713563666790898,0.4954040233607175,0.24641413654140365,-0.30574391802784556,0.4660185713506866,-0.005193037762173282,0.1257874043652746,0.10196989023062683,0.1044405156787636,-0.08897667200348522,0.4559263990580368,-0.0689687502045586,0.1698033332301698,0.13542906068391397,-0.009111390436376854,0.5801541706413043,0.2589180376531227,0.1602509673646384,0.2520942181442793,0.386388584055802,1.0,0.3209627064971622,0.16585520614525906,-0.07502284334002515,0.06567153983339541,0.006795621202397615,-0.1361811649160744,-0.051319677096744926,0.47720506017011827,0.04265528045990883,-0.22914680865110493,0.1693018297131923,0.39521625454472364,0.3618542253358959,-0.13869344615914797,0.2088336626648573,0.013259056360208486,-0.009011524161828155,0.3300644474806259,0.44045819664084024,-0.30087258398567496,0.41913299063517145,0.11540157934349152,0.1242911748843007,-0.04449964543350587,0.4945111540448648,0.17269086638535172,0.6888820917813685,0.16309601206704655
Cerebellum_8_R,0.0754569955902214,-0.05468756782878013,0.1529833364756065,0.13706554087973638,0.008698773352422572,-0.05890691715372648,0.42144208377568604,0.3079681948837409,0.4458158499077463,0.24844638702603616,-0.09404052462133727,-0.02706737920394182,0.7370065102126941,0.06489040158819394,0.20377912777474375,0.08424391230115708,0.18112849399171757,0.41639242104049284,0.4057407121008565,0.1368921457527106,0.17598897803781943,0.8041310103935284,0.32063702422428536,0.6295378246369442,0.5981806929364755,0.20035091960697213,0.5552831705005556,0.05556226111344913,0.30652928207355484,0.6396638953029731,0.4116856031792625,-0.13913432730130193,0.4434819103626553,0.3726279540977169,0.20743927415941876,0.45056787537987913,0.39271702327275365,0.6250589326455008,0.21505969016230142,0.3789366590900608,0.022097699062433925,0.15746438322296363,0.15028063420795632,0.4257520787873198,0.04737793617229024,0.07773858814998555,0.1069899534247212,0.4039656562064674,-0.027504796046544332,0.2800598290729865,0.5481841730108615,0.3209627064971622,1.0,0.6140316012008076,0.19741578087495365,0.11688964687867259,-0.21006442802767214,-0.015600112517815725,0.010580072922671206,0.4611936168557522,0.40317848023779673,0.29049739542873665,0.1802649476077065,0.28827042353344184,0.08411184709547653,-0.004324728500731278,0.4510485101215441,0.14543184142462914,-0.19664650370737335,-0.14867396612959496,0.336142987666367,-0.26512956468602206,0.6643251858985986,0.4668023777979688,-0.07100076837058608,-0.11040592164669435,0.3158323905698907,0.11140736149121158,0.5756182921003183,0.16474066878237723
Temporal_Sup_R,0.27732531272792543,0.31362466360315955,0.3664644317301515,0.3074953405376086,0.22617943804645782,0.00871630717735381,0.6898811892011405,0.32777298794531723,0.3983597059843336,0.5130726964987515,0.28510941510047244,0.1588256998447307,0.41385286426439494,0.3510049694026838,0.46666918450968464,0.20348306078759842,0.23231317974969287,0.594633845658078,0.17646389296743803,0.23189451987631565,0.5778982495665428,0.6955737629785328,0.5447207036920882,0.10959670450236156,0.7068077703089475,0.3929774697651557,0.48908881783866764,0.09284189089391157,0.46983578384928637,0.4669345457054685,0.3688951916099482,-0.029064384100428425,0.2302773619353165,0.5829276389932353,0.40541458467326164,0.2910892660108636,0.27830198077691265,0.7418407930472405,0.3780491991036725,0.627477005514373,0.2848993320881332,0.284229247595763,0.15571838142811154,0.6160354973392098,0.2645510762425652,0.4921980641311131,0.057450359791825154,0.29515540246828714,0.27819148224528334,0.6204857875495252,0.5753080525931035,0.16585520614525906,0.6140316012008076,1.0,0.3177033535201339,0.2537621807674813,0.05354996315400588,0.18990696589345654,0.27710633457178846,0.3258660036592083,0.12705548261275199,0.2883145374232585,0.2575321776629282,0.3812808731537997,0.2715681648964053,0.27024754337563744,0.4849291012504147,0.4440236651891652,0.14039823830924003,0.08960692493463332,0.45665822125331845,-0.16606750127953795,0.5817619047512094,0.738328114052049,0.2541072640852996,0.11421446571813472,0.31574749312395045,0.5244492099925873,0.2994547922890351,0.3261845008565119
Cingulate_Mid_L,-0.14203313027862302,0.816710949477801,0.4869944962556392,0.6942798440609025,0.39429055488908243,0.20058261845116537,0.7650791644205905,0.3754295337469539,0.24243783908834027,0.41364188203831265,0.24629106619468877,0.23021702340965813,0.027042291212347757,0.4820323004547319,0.6562248565621827,0.3716587578724572,0.6492983641576148,0.5860979952969098,0.20749505388329537,0.48209372031163134,0.5811587320078034,0.22695351612602477,0.7931280718814081,-0.08446327419770434,0.32542182516351364,0.7183817096283487,-0.1282888495488601,-0.03251548075164182,0.6476884491737266,-0.17971848363560444,0.07227174812631428,0.009574720829233658,0.12741693946391214,0.7342886989304477,0.6172671839509463,0.2820088874794888,0.13286011357862204,0.3180424980768311,0.8909693834164895,0.7591011621547306,0.6382668606175581,0.49376577456459714,0.23366232135440623,0.5116691945390092,-0.0278716817712993,0.5453045359330192,0.1873709977893209,0.2133924572197991,0.2652674464513914,0.7486970495056333,0.607183783687642,-0.07502284334002515,0.19741578087495365,0.3177033535201339,1.0,0.3915835481847871,-0.019393128970183197,0.551744588126146,-0.19938275928533622,0.2922731653106563,0.1630318947854221,0.314138719533513,0.09719655583626087,0.12474597255491535,0.5709603920601657,-0.12407544695642625,0.38402229206420324,0.7229023621371827,0.25386645770985583,0.6478481843749129,0.24668736068378097,0.2844350044344728,0.5608218063589019,0.6185401424063861,0.760875809489636,0.33026739083864,0.22837376013012248,0.5338970187433106,0.0520038615414082,0.0630084729704285
Thal_MDm_R,-0.15637596186368785,0.4848271006785948,0.18623143270181833,0.22155985054440977,-0.0790501751127122,0.38835777302297864,0.33364259303405197,0.296577852438015,0.3710022073803622,0.4433559957687144,-0.10012676254349177,0.2080344682206763,0.10555138950195912,0.17081648123577586,0.40251065000319053,0.15860324558716155,0.12924916164520803,0.5657624315339369,0.15838292154743167,0.6513798909684496,0.2646381785307681,0.1774136537247022,0.24373065625725668,-0.0016912852168654024,0.030258232026766394,0.371394650572977,-0.12771828521230302,0.16075823083084895,0.45243210057457656,0.1319431974467701,0.05344094326211352,0.02893269142031631,0.12772870218412447,0.39323878838109594,0.21243944479452892,0.2228762014876942,0.4087622556438598,0.29112361288648675,0.46440812283412036,0.28661649142012935,0.1673112362082122,0.28690160290140204,0.2699205888230507,0.5990124797061382,0.046583722614836606,0.1402284422704022,0.061128948773496984,0.31336804737602986,-0.01225635913118377,0.41640568321037547,0.23049029221337688,0.06567153983339541,0.11688964687867259,0.2537621807674813,0.3915835481847871,1.0,0.06514330769516799,0.4036232585461763,-0.007906786029029991,0.19197382706487046,0.13807122465899835,0.10265099476290127,0.2419364311596415,0.07791775213609686,0.3076150726563647,-0.17010161014908226,0.19990112852113126,0.26835588797583304,-0.1193807283558298,0.35388686585560447,0.05552385977911142,-0.09006898230930972,0.2975076389987117,0.23542840276557514,0.26993174400551057,0.30307620334006313,0.21786037097271177,0.31623838798723364,0.1825733173967494,-0.23296097411425418
OFCant_L,-0.1588488477742059,0.08088552550305196,0.15584897809512416,0.41096316424536034,0.1764934046999733,0.4913683630685183,0.0573476844109319,-0.2804641513962945,0.167907393267331,0.30292060553235156,0.1268759411328729,0.5858038756702322,-0.4519356979739643,0.35432716697464844,0.3060735920155523,0.46862213783569007,0.1280419441328352,0.2444186783457003,0.0009518166738208179,0.007817718411251132,0.41606890149220954,-0.24085373910099947,0.033957647858665875,-0.24530096702726562,0.06073552142314435,-0.08240835953532713,-0.023564912081870396,0.596640863627795,0.2122904711470962,-0.11374887003734524,0.06049629773267349,0.3800168437765171,-0.11360379757642605,0.06374734377857395,0.184909831355123,0.2571561344690468,0.04538499008676783,0.14269221631539242,0.001382031752770925,0.1636116597705655,0.00197748015423791,-0.1788970320957392,0.17801267429697573,0.22881607917885077,0.38369494441382446,0.19958999315698103,0.05432871464997116,0.10198997398892874,-0.11823453454439807,0.06594428808764066,-0.10881280684987242,0.006795621202397615,-0.21006442802767214,0.05354996315400588,-0.019393128970183197,0.06514330769516799,1.0,0.3914516803433343,0.21840072252897297,-0.45570468389917623,-0.12939708632316776,0.23509538239657649,0.6499934778224598,-0.4195008657647026,-0.0864599304039787,0.12708517476269618,-0.46533530158854575,-0.07602055589079681,0.0053198132559076905,0.06599854228668482,-0.016863377535146686,0.09376613338754583,-0.09881276451206382,-0.1005693001478895,0.17149830961300178,0.3231068471315538,-0.37092708152415005,0.5173977731005572,-0.2718376226198248,0.034920863847691934
Thal_VPL_L,-0.25826913456426703,0.5487597259370636,0.32493860646549333,0.5839740909182384,0.11907382727537857,0.4174246488811453,0.4683235340495492,-0.04459989149396955,0.019360041558057196,0.36956494040469795,0.05438694842622523,0.3918732670506118,-0.16826105327974236,0.24058841846900672,0.4531514054942641,0.3729819941082947,0.4058389007959529,0.3709449488030338,-0.023564061787019513,0.579166849440714,0.4968074601542487,-0.0012554022184968028,0.46611946496769263,-0.23256868256873134,0.0017226949307342166,0.21518345786828624,-0.0684871404577755,0.38648742562015154,0.3824336420576572,-0.08080015335857106,0.20164036684505154,0.23222751300112396,0.007555109667267839,0.4597247271528001,0.48727020244299707,0.243501917463052,0.06525106819468349,0.08593607504518669,0.518192902839211,0.47041066328037856,0.5326554861843383,0.06756473155647005,0.1977442258678126,0.3681650706180837,0.17269369144351088,0.4257148570695656,0.08509174768014673,0.039065171317437086,0.08612886263023846,0.42121839889891904,0.2504705181477806,-0.1361811649160744,-0.015600112517815725,0.18990696589345654,0.551744588126146,0.4036232585461763,0.3914516803433343,1.0,0.10347639635435527,-0.1858368273845636,-0.132517714892376,0.532383715518306,0.19938972467066346,-0.2505368043466989,0.160687568728998,-0.15556091798381236,-0.11904379721186774,0.21671627887750045,0.06686165711713749,0.3312144903944495,-0.08027533067759993,0.6015797014046876,0.2498466415530082,0.27396688951365533,0.565844817701195,0.39354028170412597,-0.16471425269485973,0.5933817054955707,-0.2056205015405097,-0.18950425506689622
OFCant_R,-0.026014711951207636,-0.04584161889259187,-0.011488761910347239,-0.1337825457875819,0.0036779285920954703,0.22644369271757972,-0.06191981751560946,-0.24832473581031164,-0.0692124004793142,0.1898765176400478,-0.026844248781591213,-0.01806610081708887,-0.12458897525428296,-0.18552593445499144,-0.21316716502615324,-0.11341176104716492,-0.3418645758956155,-0.0061104216555887035,-0.19145735269748188,0.014951523233215035,0.12784948110009586,-0.04180280429936242,-0.01227175958372464,-0.05952640679516642,0.011290307031741173,-0.21032465851485466,0.2877297954354431,0.44355014135141835,-0.10353901377112765,0.17260122039858303,-0.2714572230223013,0.16935565674366276,0.15429901698334278,-0.021299209994981663,-0.16861723508050605,-0.2726567171689548,0.053638518287678766,0.09534810484388342,-0.15560105750565822,-0.11980021767947704,0.03015488450252419,-0.36820594441807986,-0.10180173992988344,0.03761995095227468,-0.1809538687125179,0.02284091932593029,-0.14774633110789037,-0.08981291054529465,-0.03766586574388808,0.025187737035961496,-0.11883176980165899,-0.051319677096744926,0.010580072922671206,0.27710633457178846,-0.19938275928533622,-0.007906786029029991,0.21840072252897297,0.10347639635435527,1.0,-0.10170490684804806,-0.32327054187147225,0.158577301082824,0.04870235081324268,-0.1381459024700826,-0.2079059711065414,0.06577652956188437,0.030491525070737654,-0.18277698796989444,-0.09944835049020834,-0.3446519051462848,-0.1385769121755723,0.16739298822516138,-0.13280019425141038,-0.05567411557885343,-0.27384844103406986,0.02379276037098438,-0.2650807321927797,0.11931324877196386,-0.04764317838346779,-0.03571744202858141
Occipital_Mid_L,0.11934399892358452,0.22952152832626513,0.13371213308239682,0.1462463182288937,-0.0240134316086423,-0.2529438078386219,0.37184204168764357,0.8668527084789222,0.3186075692368931,0.3522323474134484,0.028155266378347938,-0.2827722657095698,0.6063734086918885,0.02656267454428705,0.08324267025858156,0.2342809111642822,0.21543578267088664,0.24737102235281222,0.6121595858129116,0.3257626658133329,-0.02098028164111927,0.5533310425960483,0.25774169937014085,0.4126074173611161,0.27792892444423134,0.43560261802048755,-0.04365421305221614,-0.13203031690745384,0.2066587338181633,0.30387270196926863,0.15512976163075481,-0.14919903124677306,0.5175175058929535,0.4679264071797644,0.03485133967797102,0.303594889535254,0.12478389062400547,0.28683905907638074,0.3630702708053546,0.3347145812165701,0.17658886707790494,0.7324581640609438,-0.022492308707999516,0.25398465322439356,-0.14440817565957365,0.12339647918505621,0.37972026548903176,0.2637364865730831,0.22723209953771462,0.4589335389954635,0.6300250104431198,0.47720506017011827,0.4611936168557522,0.3258660036592083,0.2922731653106563,0.19197382706487046,-0.45570468389917623,-0.1858368273845636,-0.10170490684804806,1.0,0.26312291238899194,-0.06541687524671531,-0.1576671898650972,0.47514578104256333,0.7042738233251371,-0.1844948956378131,0.8636208501821173,0.3470220349444412,-0.0007088858306492466,0.4009554009735204,0.4029802088842803,-0.24519229646961296,0.6391856202265058,0.4244123316378129,0.22888784363159465,-0.09464617041928633,0.861623452771107,0.047748254986235215,0.7781898262179425,0.18118869963230833
OFClat_L,-0.07262606300651955,-0.10420652141269396,0.03393538111686609,0.0635951144929828,0.1307745123586714,0.04861310950542262,0.12931494275881164,0.28884328038297613,0.3939985572035644,0.09690553440475873,-0.07563498626840898,-0.06604101826538009,0.3476448230143031,0.14608236130549618,0.15462859257815417,-0.029240137192841603,0.2559312808761131,0.2663852382999373,0.2211900331005227,-0.09449184117954482,0.03556530777063467,0.3650956574367257,0.01644137232668148,0.2864582698022007,0.3237488426500385,0.12427597108786187,0.23715380883267284,-0.07991241058346203,0.1601792326054398,0.18159815307753774,0.20324306351613552,-0.2074316930823683,-0.04047241070758244,0.05741693335151992,0.11263097677283647,0.35620143174406604,0.3782015417224598,0.32554970503151515,0.13803391404833742,0.15246559971850465,-0.07648499376026575,0.24467947881460173,0.1333670487177937,0.1801219926364517,0.045966115374923074,-0.0688472911891639,-0.10438014246342774,0.3315982831173922,-0.1156414250535981,0.11514904495921428,0.13181321563019263,0.04265528045990883,0.40317848023779673,0.12705548261275199,0.1630318947854221,0.13807122465899835,-0.12939708632316776,-0.132517714892376,-0.32327054187147225,0.26312291238899194,1.0,-0.05229327615833523,0.24420651909059424,0.13045660895995062,0.10483959506410462,-0.04163674061153,0.21418786902494716,0.1074907608315599,-0.07576713229202985,0.05953943695191267,0.2850005900128716,-0.3712374460818472,0.266465726881986,0.07574341322505605,-0.017701126579304855,-0.07134385918879493,0.31490343407361215,-0.046251710993668024,0.18098931315429967,0.09460099039570667
