,Thal_PuM_R,Angular_R,OFCant_R,Rectus_L,Cerebellum_8_R,Calcarine_R,Pallidum_R,Olfactory_R,Cerebellum_8_L,Heschl_R,Calcarine_L,N_Acc_R,Vermis_4_5,VTA_R,Thal_PuI_L,Cerebellum_4_5_R,Frontal_Inf_Tri_R,Thal_VA_L,Pallidum_L,Cerebellum_9_R,Lingual_R,Cerebellum_6_L,Cerebellum_10_L,Cerebellum_7b_R,Rolandic_Oper_R,ACC_sup_R,Angular_L,Cerebellum_9_L,Thal_LGN_L,Thal_VL_R,ACC_sup_L,Frontal_Inf_Orb_2_L,Cerebellum_Crus1_L,Vermis_7,Thal_VPL_R,ACC_sub_R,Frontal_Sup_2_L,OFCpost_R,Frontal_Sup_Medial_L,Precuneus_R,Amygdala_R,Cerebellum_Crus2_R,Raphe_D,Cerebellum_7b_L,Putamen_R,Frontal_Inf_Oper_L,ACC_pre_L,Postcentral_L,Cerebellum_Crus2_L,OFCmed_R,Caudate_R,Thal_VL_L,ACC_pre_R,N_Acc_L,Frontal_Mid_2_L,Paracentral_Lobule_L,Thal_MDl_L,ACC_sub_L,SupraMarginal_L,Cerebellum_Crus1_R,Frontal_Mid_2_R,Parietal_Inf_L,Temporal_Inf_R,Rectus_R,SupraMarginal_R,Occipital_Sup_R,ParaHippocampal_L,Thal_MDm_L,Thal_PuL_R,Occipital_Inf_R,Hippocampus_L,Vermis_8,Precuneus_L,Temporal_Sup_L,Temporal_Inf_L,Thal_AV_R,Parietal_Sup_R,Thal_PuA_R,Frontal_Med_Orb_R,Cerebellum_10_R,Frontal_Inf_Oper_R,Fusiform_L,Temporal_Pole_Sup_L,Thal_AV_L,VTA_L,Thal_IL_L,Cerebellum_6_R,Thal_MGN_R,Rolandic_Oper_L,ParaHippocampal_R,Temporal_Pole_Mid_L,Cuneus_R,Vermis_3,Cingulate_Mid_R,SN_pr_R,Amygdala_L,Thal_MDm_R,Temporal_Sup_R,Thal_VA_R,Heschl_L,Paracentral_Lobule_R,Thal_PuL_L,Occipital_Inf_L,Vermis_1_2,Cerebellum_4_5_L,Precentral_L,Cerebellum_3_L,Precentral_R,Postcentral_R,Temporal_Pole_Sup_R,Frontal_Sup_2_R,Thal_PuM_L,Thal_Re_L,Cuneus_L,Thal_LP_L,Thal_PuA_L,Cingulate_Post_L,Temporal_Pole_Mid_R,Olfactory_L,Insula_L
Rectus_R,-0.4145721686481384,-0.10481679703400153,0.06577652956188437,0.3976864014637946,-0.004324728500731278,-0.1886669979386499,0.5846903511997611,0.02009513674522837,-0.330684819433431,-0.20394133732019257,-0.14728228735048174,-0.2461696800518815,-0.08585946212079838,-0.22466740543221192,0.3219749870252666,0.04267334821316765,0.15636788123626952,0.10193737832087854,0.05641955788383993,0.10936793501654692,0.0745863170661896,-0.11429397756258029,0.08815342413194097,0.13032283575429868,0.1370378609861519,-0.00014767111008657214,-0.02526039823770719,0.22276137631499796,0.32486754577769544,0.19145645407067255,0.1462785844507855,0.36287058182750925,-0.29205139287926485,-0.37573001848293336,-0.03135561232717174,0.7930838531576054,0.036800915624931325,0.5603119935074796,0.07959381128507673,-0.06442038034012572,-0.10518298239312121,0.22058743994821406,0.23133802486562577,0.03102014094702403,0.1543748733780216,-0.0536089538078262,0.08815309757890342,0.024005401292104277,-0.12049516117605309,0.39746076461172236,0.032946591263389315,-0.07623098898273833,-0.03539137642456495,-0.1487862408828225,0.04997767488764871,-0.12042801659017698,-0.1496208951410493,0.1589639450443988,-0.20750749644261585,0.004511028739552512,0.06952271543723157,-0.015599855993498255,0.10764982821783653,1.0,-0.0632969230186825,-0.13053860056236596,0.5321786603860241,0.2031224141360463,0.3247112527612188,-0.1549790071804239,0.07219299341985994,-0.32404279655400675,0.06293512144952963,-0.20521709636647062,-0.18514510587382157,-0.16789649526386968,-0.09014725317934044,0.4626874968231473,-0.22370457260170348,0.42229983533966325,-0.16411443866412398,-0.01717630794534279,-0.029812579517143823,-0.004542193993728267,-0.41004010717325434,0.5186655565924875,-0.28331940793352683,-0.08448910828912157,-0.43499102764683645,-0.04110284476346179,-0.11758070315204378,-0.0654585891563984,0.012122092450463235,-0.10387576805026101,0.35021722211914635,-0.13869344615914797,-0.17010161014908226,0.27024754337563744,-0.4961792931020295,-0.3045357684805856,0.11004383308728027,0.025326520041093745,-0.2264138201332196,0.07176497852875187,0.1452232855157992,0.06423704040432568,0.0736954345899454,-0.061370606517945896,-0.11988390375044586,0.39290377401476473,0.09160935326004463,0.23175828868159967,0.017485755091124336,-0.08775623330537083,0.15381051939608095,0.11921953213108648,0.14199287514771627,0.4647797589937839,0.1496825817418814,-0.11671646159093821
SupraMarginal_R,0.4141428599368768,0.6781398930056858,-0.27384844103406986,0.20953090308171496,-0.07100076837058608,0.4811054937621561,0.38458116252387187,0.03223254151066489,0.1053911540533265,0.8161357461525034,0.512538343458914,0.2263529816044522,0.6633231281546506,0.05547112759239986,0.24900282412972652,0.6954025765440989,0.57340224581724,0.13196347165264316,0.6101760343885168,-0.3810009173806464,0.39788064518374183,0.08095212401358011,0.7350124820506119,0.5616522181193369,0.19895440965174527,0.6012950239643277,0.1970830784559745,0.1339544095405031,0.23610405750826652,0.5602429352943882,0.7259076567247683,0.48616886447147345,-0.2193218057410471,-0.06907945739125629,0.3195710004860451,-0.0316145877263307,0.8044077838142341,-0.053195161550093656,0.4759534905387969,0.6067015422099797,0.21321947644939224,0.09051411517400884,0.17419973582355577,0.3262196967183256,0.6608854933462611,0.6738032773061764,0.6843593885754774,0.34137346658793677,0.2765153756821079,-0.017596886083938324,0.29695920105522206,0.3736522127965567,0.44591566139852823,0.1367776459777867,0.5967377871897963,0.764649486313897,0.5059941707190351,-0.017526600380924195,0.3166899716749996,0.08786105931813372,0.5984342074566502,0.43340866256435406,0.2605967679330898,-0.0632969230186825,1.0,0.48507528836265096,0.3788511660055463,0.43065947336377,-0.2524169811497431,-0.09507446475289148,0.5551841882116957,-0.239354774934514,0.6375594566030881,0.4259486096881345,0.33393711945979826,0.2153819711593018,0.6406641318064316,0.3348132033035059,-0.09286472391861718,-0.3386203465966269,0.3910905137612523,0.34772319338568203,0.6144987774962355,0.3345986905896098,0.053248136988729385,0.33898977348166415,0.12136370794274602,0.3132183438544564,0.5665059980025517,0.34668254560515166,0.36374756436885247,0.6551722935628899,0.46378349412689346,0.7491384443996539,0.3249609353872603,0.1242911748843007,0.26993174400551057,0.2541072640852996,0.24448292160679058,0.3592912375623696,0.507640702940896,0.4424090125524098,0.026118719545099933,0.5622963273489328,0.7101699002325373,0.4443942600501921,0.45099333487230064,0.8575889041686671,0.903384342300097,0.06748579763752514,0.7172096999981278,0.5949154801730148,0.08432972547476518,0.5749419394891649,0.3363919905168796,0.30542477448788946,0.5191572006139568,-0.2779110617647194,0.10126452683675627,0.5064126908899033
Occipital_Sup_R,0.37081385978665826,0.9223191981302478,-0.24832473581031164,0.02251284455239253,0.3079681948837409,0.6405822521176227,0.1506913953788834,0.09815005150616646,0.389162831493005,0.30914282183084163,0.6551456082700601,0.2625160657308979,0.555915529681214,-0.24716165387645728,0.2599536886235806,0.45123367784120644,0.0918794780352379,-0.12429389434740501,0.21177994251508506,0.059524746040057634,0.599086768837587,0.5908142148152967,0.3151328208177837,0.2037429800683659,0.261156338371672,0.2582706611955537,0.7025552974388596,0.3614551346417995,0.4816792514102625,0.33927822864153895,0.4204353673820271,0.23225964127980303,0.28411184348879825,0.2906238672954623,0.43596119876344475,-0.11084791866841935,0.5272052867760848,-0.27110972573713726,0.4423541398713105,0.7934069875415153,-0.14002671496227936,0.22365386843024945,0.5174044102386427,0.016323024319990366,0.22258869386484384,0.3925454348088494,0.25621151080651067,0.2964996904235249,0.3202506864958333,0.1492991837763852,0.11674338596576567,0.32187061527867344,-0.10760310776849433,0.3634860824405236,0.24980936289868977,0.3795388908960105,0.2029875542780925,0.03416813723226647,0.5664277607421944,0.5334961908536294,0.3357179145338193,0.5579281773579021,0.4395725549667916,-0.13053860056236596,0.48507528836265096,1.0,0.20016294035211032,0.23731114970930028,0.17646647372057378,0.4487309755271424,0.07170956051181207,0.21493795597457943,0.7741504896990385,0.6169950502889807,0.4644665444093514,0.5100938392597648,0.8584532676858427,0.34272215286839053,0.13464474257938217,-0.16965860836065244,0.5495472754459975,0.5876138611168431,0.39668531772771615,-0.06552500912355015,-0.2441591530170264,0.2878866497156871,0.47539417993676597,-0.2515001902824216,0.3090632995118959,-0.12228539074928815,0.09918276335239541,0.835521975342767,0.15211287429678297,0.4474079128359763,0.06612331410064187,0.49286532080564366,0.296577852438015,0.32777298794531723,0.10557902878400245,0.4204293019175015,0.479358504410246,-0.10761811936199642,0.638870047735534,0.13165341918231344,0.4296757085674878,0.22111738358485714,0.13272119592562523,0.3905200858908878,0.6180273658317972,0.0577388659647731,0.5809356092137342,0.05365060675205461,-0.17993740963779586,0.8251530650351173,-0.10243594996225969,0.07247102111639923,0.22638150874560448,0.014751522597748448,-0.05043381592215281,0.33986919756451883
ParaHippocampal_L,-0.16183578892184647,0.2790018058015223,-0.026844248781591213,0.2999910265212621,-0.09404052462133727,-0.04544953013733388,0.8277039651772741,0.05012878141716278,-0.19007932270976888,0.22158577299141097,0.07997931981054139,-0.1300673363065306,0.3048573843772078,-0.26876433168076225,0.2656304977277217,0.2891356935976569,0.3011670933244553,-0.09147411018387097,0.3783082929326716,-0.02921550398140154,0.23392206012547603,0.13284750731580933,0.5007494195265085,0.28900583174473,0.1814028809057175,0.1750423769765426,0.09804922849607627,0.24741396757949388,0.48957536760403275,0.4960296600582851,0.45408835500239,0.6474493572635149,-0.2674126471069458,-0.33568782867416275,0.09113212032696942,0.6281004487702323,0.5218173162242404,0.4983115351988699,0.34128310982699206,0.25979804194974654,-0.22530749495166774,0.1682066908944483,0.4410811067182461,0.22923758047336343,0.5845419253051798,0.38197876704276557,0.3525317423158889,-0.040277500344074624,0.06532373081256367,0.33570738915801646,-0.03511753222755836,0.0474649294322459,-0.03965145455473221,0.05472718871186463,0.24275201467020444,0.3297885142743667,0.30842295739896936,0.2500159191038813,0.13156863289440696,-0.06623989244584705,0.23975234351050076,0.11150090745900522,0.1088392332168078,0.5321786603860241,0.3788511660055463,0.20016294035211032,1.0,0.37965154395936546,0.11137106741633052,-0.31184052852903255,0.4889962223017709,-0.2992690955683463,0.45188829504465094,0.2294639867822691,0.3250466219506956,-0.11252936927720988,0.39703414706908924,0.7106685411584368,-0.29632252986684116,0.18016669302972704,0.10247687082782468,0.39567572362541514,0.41065705725212304,0.08216246608125898,-0.48891122529633385,0.7478207761722343,-0.20256058509790362,-0.015342422088034408,-0.09824894985723193,-0.03616040134821019,-0.13242429846301312,0.3425105194510255,0.15141778021887772,0.31317855550057455,0.5917678764208069,0.19575867190267088,-0.10012676254349177,0.28510941510047244,-0.4226756030196084,-0.03463845885522547,0.2942471318319629,0.11874955335687273,-0.07201157433454701,0.4428592892466327,0.3881000373804054,0.04353758569828673,0.09691413578046114,0.38691580447125723,0.36763856048940274,0.15910668601438646,0.5105413159739887,0.49555157248813686,0.304411191208092,0.2939082014807105,0.41498719156227243,0.45616416288118034,0.2681897089780832,0.15902914916495886,0.12317350833159385,0.3657250364426364
Thal_MDm_L,0.1773687960019008,0.27738661414025206,-0.011488761910347239,0.04862738040621387,0.1529833364756065,0.3061207804237919,0.4389926226842146,0.23836026290631748,0.032157180947121375,0.3521370131094439,0.30284676805195443,0.30485147666519263,0.5397846725080209,0.2271364719799051,0.22322055835253699,0.5260398240802469,0.5738545107090511,0.34537190443723736,0.645375816907405,0.015537649791462667,0.34398008926539914,0.16431325266188526,0.46718969205771554,0.31410359615896966,0.491930407511838,0.40696931039277406,0.23047512373662218,0.23769167643041128,0.21930777271142912,0.6631227044292903,0.5775691350269787,0.459965562786739,-0.10415184907845973,-0.002230169452087146,0.6632125835266834,0.15506938810738827,0.5413018950810118,0.053244862485674095,0.43201488337936733,0.44261839558081395,0.2612446472052882,0.2173974934523073,0.3387249453139702,0.1534950528697712,0.6615314265214376,0.4995904821421938,0.5359521808109624,0.3390798423795114,0.10509381841378772,0.15481885936130935,0.3422092592677701,0.5925069930384835,0.32747240588823967,0.43904685255624565,0.4556680662936106,0.4952757349340021,0.6592440444080476,0.1090388595892167,0.28817143811825996,0.12591304420137192,0.4267614834508088,0.3583787414066508,0.2306897312971836,0.2031224141360463,0.43065947336377,0.23731114970930028,0.37965154395936546,1.0,0.05823303455771649,-0.045923642058943386,0.26335851381949527,-0.07592595405662039,0.46559677153430945,0.2778069937377414,0.11864540749208058,-0.04122571020423871,0.2816723533431536,0.4550782994639522,0.15915730591907412,0.06427928130517939,0.45808899707692036,0.33342230099522074,0.3235566513187992,0.3698924862573205,-0.012338538145255746,0.4573847501032553,0.08740596230208655,0.07221622160452604,0.31752398089084594,0.042770318104423076,0.09405363812702416,0.3442032837688884,0.48833621335033817,0.42936675778120303,0.6314890067860326,0.07249120536366244,0.18623143270181833,0.3664644317301515,0.19119726307076643,0.1620859189979764,0.46122877498867854,0.17797463773933275,5.460622908919076e-05,0.3421129354806854,0.5330452073809423,0.37715702176890975,0.36257831883947794,0.4904265972154303,0.45488526167828064,0.28097758313850196,0.5180287254600214,0.3424467740457485,0.15067688716087077,0.16032733620891004,0.329995095318025,0.4172193644196163,0.4139162965084689,0.08053893858009441,0.3735245418009616,0.4565424043772294
Thal_PuL_R,-0.02890245932432925,0.016520639731629733,0.17260122039858303,0.269031560801344,0.6396638953029731,0.22796097688336095,0.08025425775639282,0.1529247990208826,0.1585017720421416,-0.4265134466860357,0.32223801711553535,0.0886437421753366,0.08430760803302026,-0.14382812547110482,0.5665522201677896,0.06920983413231631,-0.09431288328081074,0.08603180177453752,-0.07565814060064079,0.682568772755139,0.39941369876321287,0.43905941424619327,0.061498816761275395,-0.08732273413757508,0.22539870837846654,0.042410113363297204,0.2761804523156966,0.6137765540436801,0.45455522222722616,0.23444243029611406,0.086023368258697,0.037104847480189204,0.3912732303324259,0.3625380456167667,0.2789232444572045,0.19363517955839787,-0.009012150301707864,0.21351306290812344,0.2617178324506051,0.051152625085305915,-0.04572301330076402,0.3308834398639974,0.33270969702763464,-0.21861671755161233,-0.072334737544739,-0.14522420010599246,-0.008808161785253591,-0.017055937735893503,-0.030629079118121107,0.24831373009578006,0.2755293061387489,0.1644786847922266,-0.07605839967817976,0.2267108134574338,-0.04924228107042798,-0.2869368584386815,-0.20185100003584422,0.12008988097339786,0.08744568513494921,0.4413391863767176,0.20246156291990386,0.05457589984048324,0.35442103932839797,0.3247112527612188,-0.2524169811497431,0.17646647372057378,0.11137106741633052,0.05823303455771649,1.0,0.5243733383490823,-0.12422397896181159,0.4469057115977651,0.06656531115466202,0.2717426355104786,0.0950827063255297,0.21098445147444153,-0.08706422276411416,0.08984311483704398,0.0483848875882591,0.5822471201630594,0.1445545970913189,0.27342109859766484,0.09552606227935484,-0.031146124874132354,-0.19636614838925193,0.2510666782580199,0.48588511075940866,-0.3261231573075604,-0.20606038852888436,-0.19040131723795004,-0.06152717878162634,0.007321585578751677,0.2033210351743655,-0.05662999551478908,-0.11000164698819372,0.3949572889911469,0.1319431974467701,0.4669345457054685,0.015759987727798144,0.13677303807021557,-0.001012584852874477,0.10226480087566002,0.46667560884548137,-0.11497445610259154,0.12010711324842381,-0.06313332842814949,0.13351769145431416,-0.2721700350135853,-0.2389330890013978,0.4963985765886768,0.0985867233401125,0.08990118636954605,-0.16350716622515252,0.11792732522420474,0.13020168687239583,0.032915503741861314,-0.10804048256583929,0.48195162797690877,0.16824606453117033,-0.08727343655343074
Occipital_Inf_R,0.18987128571939596,0.3174180677720106,-0.12458897525428296,-0.028940989064268917,0.7370065102126941,0.6676481692494686,-0.31458148261569285,0.05972251591992807,0.36282483164502405,-0.20211143835424,0.621886106507105,0.20791723069247825,0.22186740306052496,-0.1482011338341141,0.35787231017753435,0.25043979501843255,-0.07577776289378144,0.062416574780324335,-0.08392863699742052,0.5302495276683066,0.5953638264520709,0.5429315963287433,-0.03914041557502984,0.057028482237092504,0.38031636231133314,-0.06264818154016714,0.47748763826213414,0.569699970114892,0.36682697620089205,0.023253142504197848,-0.04579193446523546,-0.17570974364889516,0.6131160599143477,0.5220289386207072,0.23958194889466966,-0.2765623224660468,-0.02155633571542317,-0.30018592245203796,0.08665737295889418,0.34027463568584326,0.07452700153140858,0.3954003731759082,0.28158550293388196,-0.3431071691078915,-0.25515546637077247,-0.006531335383192487,-0.15703132329900532,0.29326267437629133,0.0787987208728419,0.14524471031404787,0.08132417858160713,0.25754443555368556,-0.1398454058765816,0.29197616819402217,0.10811960842222364,-0.145163259071751,-0.22036433226389118,-0.09934300642510045,0.32201588158037703,0.8340471884623488,0.2557003189390017,0.28009433592511657,0.5341878096939342,-0.1549790071804239,-0.09507446475289148,0.4487309755271424,-0.31184052852903255,-0.045923642058943386,0.5243733383490823,1.0,-0.39802662572137315,0.6154394023959614,0.14796842674084554,0.4015729256067411,0.06209268678487749,0.3812791500888366,0.04938327346927332,-0.18126180890209032,0.24482608262924244,0.20899610638079683,0.4184338075717885,0.26135080538129823,-0.024727571032760062,-0.04443623179103645,-0.04867119790620296,-0.08608760195429688,0.7367542293264796,-0.31179201837333687,0.14826801562151024,-0.13298985359149773,0.1406120281014671,0.206791880098729,0.20092972325976313,0.04551799502849162,-0.33426720728261683,0.3442341829080197,0.10555138950195912,0.41385286426439494,0.2455171307859737,0.3634153957721266,0.1559410870275874,-0.05036930135925579,0.6872371418860379,-0.21874424677017007,0.21631472741478194,0.16379843502463173,0.27437980863743255,-0.15537955106903578,-0.0530363077946663,0.33689607286624706,0.07135204800818594,-0.18087517283406937,-0.34327836719291627,0.32467723959833944,-0.25385632237818434,-0.11069199260284741,-0.019375737449745967,0.35974629213381126,-0.029456352186003787,-0.014823727379482277
Hippocampus_L,0.2971242972775754,0.1792382326336933,-0.035976669753584566,0.30366010865582355,-0.017537777929885284,0.08957463569204273,0.32505495253594746,0.40165001892999047,0.0603234027046953,0.5880402272829713,0.25320837368143684,0.2113090591850628,0.4750576824979914,0.19353586817885315,0.1539406364528416,0.4482287564217001,0.5296940473926584,0.21996734722599068,0.323163190544538,-0.08197327381183472,0.1498188607350437,0.07563855648317672,0.6790250075449967,0.3249748102707104,0.17084873088258887,0.5687045266590088,-0.16604273332021235,0.2133041789494,0.11940070719282214,0.5477797289757238,0.5848621432471063,0.6616019321288222,-0.1422557861544003,-0.0700526906575425,0.24796851831513966,0.13147882435954347,0.6167274899844374,0.23949313215629614,0.36738432615144356,0.24912916851662753,0.22292485483851932,0.018817718275037736,-0.10006768375429265,0.3077163800702257,0.710339745648036,0.5599259160562935,0.625725682802968,0.022791517586083974,0.1549995144395632,-0.16640123979978177,0.30844629812865215,0.3449847359616947,0.44397583006432645,0.20828130980567422,0.43827483594197914,0.4994066977701327,0.548307600272568,0.423514220266629,0.10162507339362718,-0.21472758353523244,0.38474403592365797,0.02907144295182438,0.18706824255774487,0.07219299341985994,0.5551841882116957,0.07170956051181207,0.4889962223017709,0.26335851381949527,-0.12422397896181159,-0.39802662572137315,1.0,-0.18805175029588342,0.31388821523526034,0.42853931858562844,0.3894128816863409,-0.06963154586479908,0.25553194711311417,0.19253781234252368,0.01786979186888545,-0.044174122259372194,0.2676353702152682,0.4739780620175792,0.5835796076758926,0.27037877571684393,0.01647761417737074,0.2080231849608379,0.044554389848399836,0.25340126306908634,0.49355417460562356,0.23797927203596442,0.1375106654560666,0.24329411379622082,0.47488535688010935,0.4862804775943245,0.3910963700045097,0.09209638389490533,0.2149920438896656,0.20854705119227002,0.2442448461645922,0.38515403380956054,0.27499370007375457,0.4195759069003833,-0.11076002316822066,0.49227056858292173,0.5091997133150425,0.15971385886514455,0.3830469704806382,0.6025153290240326,0.5307938476631842,0.13341404587416159,0.5099440197039151,0.6288209615551889,0.27502012970700995,0.13576517099884508,0.5912409433197777,0.5088500126328409,0.3000897462844022,-0.22410308141354784,0.38084023165705383,0.6282786950586399
Vermis_8,0.13067483185479348,0.04946540553312668,-0.03985953134593169,-0.2113329265196769,0.6376841605689002,0.347137989283055,-0.4095481785606113,0.188445502955513,0.53809254934549,-0.27453813363380936,0.42981059918664494,0.22694106891864865,0.11579944842522849,0.038900343242083836,0.09819775911766729,-0.07138327276228124,-0.23357042486572724,-0.007735145210161494,-0.22511783583304645,0.6574270723684689,0.29864517345723507,0.5943525906131452,-0.08821226276839171,-0.20020143728583506,0.12219834495562115,-0.08382508106402743,0.11794929143460534,0.4876459354921263,0.22297477310862582,0.04140380875949899,-0.1465157645560337,-0.302462007115904,0.7713398609577606,0.6578511863000681,0.21310664030354917,-0.3650825142108517,-0.15350060354703746,-0.280240153231383,0.040102895618486664,0.07437559329473277,0.041168060362518945,0.12099770110859805,0.08961996775229661,-0.22939850946201296,-0.2547575192899171,-0.14532599267034285,-0.2147773150792583,-0.1561464415002018,0.01616318988226987,-0.040260886529220365,0.09520553063512233,0.13905494940803173,-0.19426739287578548,0.3070842690772053,-0.1612654656857982,-0.22854783239960683,-0.05263480024191736,-0.008251834340590994,0.20433540969993932,0.44564986131290596,-0.01296077015210334,-0.08962183656881283,0.2116902946361718,-0.32404279655400675,-0.239354774934514,0.21493795597457943,-0.2992690955683463,-0.07592595405662039,0.4469057115977651,0.6154394023959614,-0.18805175029588342,1.0,-0.09299909922932852,0.3946075103157845,0.23095918385747802,0.2361409860345443,-0.0829121746489701,-0.2879430462209302,0.28147031966429353,0.15990126123620796,0.2625142093740944,0.31915563619699144,0.0988413902218454,-0.013561664547658798,0.10362524701446467,-0.23144702773826334,0.6774367705903995,-0.2584196133707447,0.0855636685257451,-0.15333045888717287,0.027068375007234607,-0.042465750142679386,0.13966461019033735,-0.00039598609888627983,-0.3268026447839632,0.5274308068118948,0.07664989942973977,0.0708124988798923,0.3659258880279598,0.3268450344496457,-0.11891054404386922,-0.005103867224733521,0.614613430098322,-0.23811535152428434,-0.07000110401441711,-0.22096234994802616,0.04411127041176773,-0.2797694591982191,-0.22754025254432755,0.01849566059911229,-0.06012977691932937,-0.21039292859120426,-0.07366405974304278,0.07583785888848013,-0.08837111037467041,0.09775095738592901,-0.42003672146455745,-0.006198224039791413,0.08568531784442249,0.06325970563037199
Precuneus_L,0.4381734123119845,0.7970627335624407,-0.08979116292414241,0.049677792342432435,0.22838286968215546,0.6166456708818044,0.39333160560300673,0.08010767622561256,0.2558793634818649,0.4849876109435044,0.6203541487659349,0.25521265638397456,0.7937010606309204,-0.11117086651742027,0.20975108438699333,0.7148351009940022,0.4222908744090011,0.13356159128967734,0.5038831561167499,-0.06535787837778893,0.6681213790556795,0.44591134947552497,0.5139894324056892,0.4117129064605601,0.34865777623142064,0.5450132237775905,0.7212368924032986,0.31731107086312516,0.42418956144232045,0.6010845702751528,0.7129972912525313,0.44801228326978537,-0.016252657595061237,0.07473173372344111,0.475979100822592,0.05959339747397572,0.8094556675668784,-0.021194921244714043,0.5943882254889652,0.8980410699281522,0.038663604267056145,0.28272229417442396,0.4993536118655584,0.30631894879670757,0.5903275152808497,0.5583896532556085,0.5308403871810091,0.57142837400832,0.4006988582725917,0.14583034115102442,0.2829062505023227,0.4708293591520685,0.1407232445840272,0.32187600066859845,0.6369589188219825,0.7303836159229216,0.3035790968543591,0.040070673526385124,0.6862318824693746,0.4081580363294899,0.6206875548365733,0.7824598530748474,0.5540280682311977,0.06293512144952963,0.6375594566030881,0.7741504896990385,0.45188829504465094,0.46559677153430945,0.06656531115466202,0.14796842674084554,0.31388821523526034,-0.09299909922932852,1.0,0.5570133995504559,0.4191454527942657,0.37795171715922915,0.8156397470145207,0.5287952876345792,0.11215895997534281,-0.060372871147046335,0.5466940568294616,0.6072996041547566,0.4105202456654197,0.22432576258281414,-0.1909331590161003,0.5085061252205506,0.35316335708330454,-0.05750398205536241,0.40849281779161395,0.03130796465629905,-0.027838643745185573,0.8021158801453115,0.4029503647423253,0.7469738180346555,0.3657681665326077,0.22957725379665572,0.3836360675374936,0.5243876043922379,0.11283916594469799,0.24672144564425008,0.7608421068847426,-0.029850299546250746,0.33154839765194694,0.4511399988380328,0.6826787662014033,0.5836638354590244,0.25289183350520056,0.7169637502962458,0.7991798725284321,0.22446196609667338,0.8801657831591657,0.2843601959785129,-0.06661468997419555,0.7246069201114327,0.11528149001553663,0.2430483346007354,0.5806065321298194,0.0750493976515645,-0.028654180050689898,0.3610064503997154
Temporal_Sup_L,0.43014206160358986,0.611653342901011,-0.1871003425657007,0.14648480818817558,0.5229310598302839,0.6929751085698921,0.02871528589406479,0.411789177463775,0.4903575798726153,0.44588715455537997,0.7895716207547447,0.34528648123967737,0.7141843704088897,0.06670656183699532,0.35732786044849346,0.5982006134378278,0.33601729249035883,0.12634237434328485,0.22278630585793946,0.2932612090893632,0.66856980186528,0.6801279923370578,0.5979060937494934,0.23084878472115383,0.4760496163122486,0.4542424235568563,0.4207990569290115,0.6106858485286447,0.4781526770144837,0.5794049535283312,0.5429903899619373,0.44054208885975793,0.4507656066438107,0.4602519627868698,0.504502536790653,-0.1670829336810974,0.6557708805102141,-0.13172586503436234,0.5801318609433231,0.6931058241056357,0.06796590165142279,0.27429705010303007,0.29414390522856054,0.012043492398796214,0.38034959476749114,0.5457501910987178,0.45257381004650665,0.20705831552474313,0.28784060983603876,0.038755974692878024,0.2477423400791956,0.5826114350564954,0.22858085018822005,0.611871776676317,0.45541537620408545,0.4048499940091468,0.4266821755727511,0.36823759669751904,0.512713603461609,0.5110271228915573,0.5134947564948814,0.3096856015730845,0.46019669427563586,-0.20521709636647062,0.4259486096881345,0.6169950502889807,0.2294639867822691,0.2778069937377414,0.2717426355104786,0.4015729256067411,0.42853931858562844,0.3946075103157845,0.5570133995504559,1.0,0.6726635417321176,0.1923627041334891,0.4977819089961109,0.14230455480850177,0.21562069961256417,-0.04320525095572681,0.686866044487409,0.8166546650709509,0.7348121440492541,0.1409935411878494,-0.15029024633739801,0.1869910032190471,0.6290947907315207,-0.25698860874564383,0.5374829250213298,-0.13230343598224292,0.2926026386887229,0.5974006278439241,0.49426393545882263,0.5270301389998397,0.13439027259879052,0.6501035398808164,0.278229410417333,0.4697087549397099,0.3799735335376743,0.7225412443532894,0.505810160465272,0.17271239622995854,0.6770228844383467,0.3166856348048873,0.636042669410352,0.20181579880971443,0.47071485576911953,0.45047804931832075,0.523251856917405,0.26328132726607306,0.6375462561773629,0.28859188776848516,0.03235050903790158,0.5011854975114947,0.3743295197877883,0.47249418051272046,0.3027265709565386,0.0070387064021748946,0.3257883135919159,0.6155615405532633
