,Thal_VPL_L,Cerebellum_8_L,Calcarine_R,Thal_AV_L,Thal_LGN_R,SupraMarginal_L,Cerebellum_8_R,Cerebellum_Crus2_L,Rolandic_Oper_R,Cerebellum_6_L,SN_pc_R,Temporal_Mid_R,Occipital_Mid_R,SN_pr_L,Thal_PuI_R,Rolandic_Oper_L,Thal_PuL_L,Temporal_Inf_L,N_Acc_R,OFCmed_L,Thal_MGN_L,Putamen_L,Hippocampus_L,Olfactory_L,Precuneus_L,N_Acc_L,Vermis_1_2,Cuneus_R,Rectus_R,Paracentral_Lobule_L,Occipital_Inf_R,Raphe_D,Temporal_Pole_Mid_L,Caudate_L,Occipital_Mid_L,Precentral_R,Frontal_Inf_Tri_R,Precentral_L,Angular_L,OFClat_R,Red_N_L,Cingulate_Mid_R,Fusiform_R,Thal_VA_L,Vermis_6,Thal_AV_R,Lingual_L,Temporal_Pole_Mid_R,SN_pc_L,ACC_sup_R,Vermis_8,Postcentral_L,Cingulate_Post_L,Cerebellum_Crus1_L,Vermis_7,Frontal_Inf_Orb_2_R,Putamen_R,Thal_IL_L,Olfactory_R,Cerebellum_4_5_R,OFCant_R,Parietal_Inf_L,Cerebellum_10_L,Frontal_Mid_2_L,Insula_L,Cerebellum_3_L,ParaHippocampal_L,OFCpost_L,ACC_sup_L,Frontal_Inf_Tri_L,Thal_PuI_L,Heschl_L,Temporal_Inf_R,Thal_LP_R,Cerebellum_4_5_L,Amygdala_R,Thal_VPL_R,Heschl_R,OFCmed_R,Frontal_Mid_2_R,ParaHippocampal_R,Hippocampus_R,Frontal_Inf_Oper_L,Thal_LGN_L,Parietal_Inf_R,Vermis_9,Red_N_R,Parietal_Sup_L,Cingulate_Post_R,SN_pr_R,Thal_PuA_L,Thal_MDm_L,Occipital_Inf_L,Thal_VA_R,Frontal_Sup_2_L,Cerebellum_Crus2_R,Vermis_3,Thal_IL_R,VTA_R,Cerebellum_6_R,Thal_LP_L,Supp_Motor_Area_L,Paracentral_Lobule_R,Cerebellum_10_R,Cerebellum_3_R,Frontal_Inf_Orb_2_L,Vermis_10,Thal_PuL_R,Thal_VL_R,Cerebellum_7b_L,Caudate_R,Pallidum_L,Thal_VL_L,Vermis_4_5,Frontal_Sup_Medial_L,Thal_MDm_R,Thal_PuM_R,Insula_R,Precuneus_R,Cerebellum_Crus1_R,VTA_L,Supp_Motor_Area_R,Pallidum_R,Rectus_L,Temporal_Sup_R
Frontal_Mid_2_L,0.46611946496769263,0.16983278970767793,0.6720504820950506,0.5316753998193621,0.1836292881918424,0.6183426604663339,0.32063702422428536,0.3479358432032855,0.5423920285283799,0.1684204713136365,0.3787381490685291,0.36545176937774937,0.11540484758831067,0.24512228841719044,0.292330188132442,0.629399747942163,0.17838594216337458,0.17362155975077906,0.24414501103611178,0.0752532504608881,0.20104996954881135,0.7177970328455918,0.43827483594197914,0.13897722362345355,0.6369589188219825,0.28255059236317737,0.5626913363750454,0.47015160207972156,0.04997767488764871,0.7128743478577354,0.10811960842222364,0.15023101665169156,0.14223881425027887,0.6602483338386093,0.25774169937014085,0.7736488868187223,0.7301475959636415,0.8794526477887435,0.43437694267504146,-0.028811714235935062,0.18603050340264662,0.7132576358889005,0.7550682210042601,0.5044411163477651,0.2745107036846741,0.04527267556732577,0.665109928621905,0.1009363033355498,0.034359638024170754,0.6384041369282538,-0.1612654656857982,0.8165297587209033,0.6622009720461689,-0.07237372486062509,-0.035258731593158024,0.42532620741822086,0.6543847899813681,0.255309041061604,0.15188121946316938,0.8648384949983366,-0.01227175958372464,0.718330103049094,0.5743689888681474,1.0,0.40635032141209676,0.5719923360547866,0.24275201467020444,0.16619260753771753,0.7329292095979366,0.7505368348124053,0.16274098117879293,0.2401420510780365,0.5450958664901036,-0.050931539551224994,0.8411275537109019,0.42911768337191997,0.37787924191472505,0.5446044179121141,0.019081021949312438,0.8312914149784678,0.25682197462907425,0.48087398989535846,0.655201200262999,0.17686847885959983,0.40364820346388935,0.3840326944240967,0.20230874995043274,0.4437986086388646,0.6797099749906778,0.43298533717234766,0.3891338433507083,0.4556680662936106,0.055956501152736475,0.3197456352096682,0.7563490776107195,0.3682512099944617,0.6827679560882476,0.3011492282369865,0.20189770344463484,0.30477946041924353,0.2794229332887864,0.8147790389417404,0.7702014411874069,0.05614593878862762,0.7797547788389174,0.5125290081835503,0.6743027952602644,-0.04924228107042798,0.6135814079789811,0.3781374295680122,0.33063718926875163,0.595897564971145,0.5757804193966637,0.7553101379388083,0.406113556866297,0.24373065625725668,0.3784546550220734,0.6285114799552162,0.6665012384681004,0.3412636397890158,0.06505414715849499,0.746583870683078,0.2260719131718439,0.02121012165170021,0.5447207036920882
Insula_L,0.289529096474168,0.32665379130400796,0.3853998352829004,0.2004036669041935,0.2703763242795928,0.3066997998981138,0.26956144963033113,0.14802294374310593,0.5858856373236024,0.27587131144644567,0.21334180405120415,0.13205572898323797,0.2374178325121479,0.431236443580943,0.4011835975747726,0.6545846738834992,0.20006685816664496,0.38620433046301145,0.2983575311746756,0.14233322461378065,0.12311688587082575,0.298888033958575,0.6282786950586399,0.3774163045857687,0.3610064503997154,0.4657912861383169,0.444557291359411,0.3654416047443176,-0.11671646159093821,0.34395022663891645,-0.014823727379482277,0.11292076595349287,0.351134509360915,0.512924726185386,0.1777491121561337,0.46280396219797404,0.5959475646516006,0.1490991014260731,0.08783077602350169,0.24523541166956,0.49645964852863694,0.3689700251417161,0.35569014521621467,0.15338013881212023,0.07466330757576274,-0.06572908958199002,0.4718303875783792,-0.1101492450096181,0.43587041695302514,0.40681855248715987,0.06325970563037199,0.13991409958919504,0.2578486862610753,0.17148432694405563,0.13317107329831557,0.29302371476052047,0.5836735907810334,0.13057695410261475,0.4684208009558231,0.5287347545398738,-0.11199775681757734,0.1339515260606153,0.6119144268888317,0.40635032141209676,1.0,0.46433221870073604,0.3657250364426364,0.5179218845038419,0.5664364007946442,0.7218806853995954,0.19310770932337196,0.6667730977296591,0.21197987667129306,-0.040652230717575004,0.5459990073128884,0.3028635441004982,0.4391061776518839,0.48834731408804155,-0.07482844963404336,0.4319633512752767,0.15311596340123645,0.5148438906393984,0.7069583781015558,0.32352574957053293,0.44969026316647964,0.23748341929870062,0.3244502454923478,0.0285319447639759,0.31755795062644965,0.49900803370238334,0.5085720922490098,0.4565424043772294,0.21945608390772053,0.31984662929803587,0.5722261280837742,0.343414458468798,0.5360522742709818,0.1826190890731558,0.03618067799021015,0.20737267905604845,0.3419724258075482,0.3145545701188265,0.22046454089528994,-0.02671152411023514,0.49430961059718187,0.5521509367956193,0.6589504207561215,-0.08727343655343074,0.5075179371379409,0.17698841398625811,0.07191288757207936,0.4174663643919401,0.44579448726871956,0.4922287135388822,0.488846094223812,0.00977205348596492,0.12642178673718993,0.6303850250032105,0.41602120501061746,0.0771954131821882,-0.025806391092360288,0.3312549348955393,0.2310730022001004,0.09479009823171455,0.3238710068550583
Cerebellum_3_L,0.395569087902991,-0.03355608756961337,0.5109934055123979,0.38449380065066013,0.1684108284549467,0.13413531556458408,0.40467634730424423,-0.048036931346025935,0.5890286989656904,0.08141309782432397,0.4127441223295691,0.4899360875379873,0.06460661557222797,0.3744499301250802,0.38107601571103417,0.526167835751718,0.46856912330875133,0.12286021629235955,0.4068198247186512,0.4550785109623299,-0.3562311190901652,0.7537930011556987,0.3830469704806382,0.45460193874838684,0.25289183350520056,0.4282362248787496,0.4497096900671868,0.26238597934412056,0.0736954345899454,0.3094343178817913,0.27437980863743255,0.07184621373530971,0.5289153592798832,0.6498496940125023,0.05345726027093865,0.41151003293105287,0.591182703288384,0.5238928402948481,0.09713123079906666,0.035860015709806986,0.4004590343108163,0.3905460097134066,0.5244921582036146,0.4078058881095927,0.14438807920312668,0.06490355268318332,0.5104445468266021,0.13975578222156065,0.3198384884002868,0.406089729129785,0.04411127041176773,0.47493260139286175,0.4413970759781669,0.0278743597247386,0.07277832926705585,0.24309260760064272,0.37710040827920394,0.05577426846251842,0.3981282330166453,0.7007458229086061,-0.2662629702858483,0.26356256002934675,0.5696997585387635,0.5719923360547866,0.46433221870073604,1.0,0.09691413578046114,0.5647469964686652,0.47623065008714704,0.6414117822973364,0.5108610840008917,0.5617586714352601,0.4853313049586237,0.025855132772198832,0.7536712564774026,0.47153400831784953,0.40754788690195637,0.5043957670631576,0.00910454416000699,0.5353023536378704,0.16340674462405186,0.5273926011098697,0.6451176300105713,0.3491334764230265,0.1974361991896645,0.3108483747796635,0.18161142841819247,0.13712317219136663,0.4631973494738913,0.2882602629101298,0.43244664735458593,0.36257831883947794,0.05906443151468931,0.39534972654740874,0.5294102657280251,0.4610378819363845,0.7142208931630089,0.16088631918156762,0.2430604163939222,0.3154212553138816,0.46123190157946886,0.48832097712646705,0.473200266710047,0.1633737018495062,0.613484527785028,0.5146946732909599,0.6725626391017341,0.13351769145431416,0.49548256218667014,-0.1581144080777003,0.28719106509131087,0.37026095169040685,0.5219485413027853,0.5179099211453745,0.27829253078489974,0.1433430640368224,0.22323785362539375,0.5170277775804428,0.4322191221006656,0.3816481588000231,0.062441610576018304,0.36958542018007223,0.05230024823311346,0.4013221546155677,0.39242324727970485
ParaHippocampal_L,0.05438694842622523,-0.19007932270976888,-0.04544953013733388,0.08216246608125898,0.6462618782899954,0.13156863289440696,-0.09404052462133727,0.06532373081256367,0.1814028809057175,0.13284750731580933,-0.1262453205680583,-0.14204024628084705,0.12930758394792774,-0.1698955900644832,0.5254833592388282,-0.09824894985723193,0.11874955335687273,0.3250466219506956,-0.1300673363065306,0.22729270821284484,0.44843498646403085,-0.0024515565562636564,0.4889962223017709,0.12317350833159385,0.45188829504465094,0.05472718871186463,0.4428592892466327,0.3425105194510255,0.5321786603860241,0.3297885142743667,-0.31184052852903255,0.4410811067182461,-0.13242429846301312,0.4557362552959709,0.028155266378347938,0.38691580447125723,0.3011670933244553,0.04353758569828673,0.09804922849607627,-0.01403187903997484,0.0214548846882456,0.31317855550057455,0.47776302938750814,-0.09147411018387097,0.3216193244991541,-0.11252936927720988,0.22589339294056995,0.15902914916495886,0.21177194356953638,0.1750423769765426,-0.2992690955683463,-0.040277500344074624,0.2681897089780832,-0.2674126471069458,-0.33568782867416275,0.6498879764219896,0.5845419253051798,0.7478207761722343,0.05012878141716278,0.2891356935976569,-0.026844248781591213,0.11150090745900522,0.5007494195265085,0.24275201467020444,0.3657250364426364,0.09691413578046114,1.0,0.20257976756003876,0.45408835500239,0.2764530447512139,0.2656304977277217,-0.03463845885522547,0.1088392332168078,0.24302192557097096,0.3881000373804054,-0.22530749495166774,0.09113212032696942,0.22158577299141097,0.33570738915801646,0.23975234351050076,-0.03616040134821019,0.22419872916217837,0.38197876704276557,0.48957536760403275,0.45716530189719945,-0.010299935005213414,0.11409972188044404,0.11889792172382914,0.32180794147712394,0.5917678764208069,0.45616416288118034,0.37965154395936546,-0.07201157433454701,-0.4226756030196084,0.5218173162242404,0.1682066908944483,0.15141778021887772,0.37682835265136494,-0.26876433168076225,-0.20256058509790362,0.41498719156227243,0.46546792970060663,0.2942471318319629,0.18016669302972704,0.31398469756986275,0.6474493572635149,0.4300666195789241,0.11137106741633052,0.4960296600582851,0.22923758047336343,-0.03511753222755836,0.3783082929326716,0.0474649294322459,0.3048573843772078,0.34128310982699206,-0.10012676254349177,-0.16183578892184647,0.20408333167807527,0.25979804194974654,-0.06623989244584705,-0.48891122529633385,0.588844054124269,0.8277039651772741,0.2999910265212621,0.28510941510047244
OFCpost_L,0.2914191729546496,0.06732754114059632,0.22238345202030424,0.09151440381536352,0.16448594161073973,-0.11533391880786587,0.11490369316273859,-0.01537237589592589,0.34976119763301744,0.11970021536967529,0.40884705784139025,0.13767913494058562,0.139304031015862,0.40726766416497767,0.3842033066192293,0.3578926933897222,0.44424430916322083,0.2939007933207978,0.40091545530346656,0.6044899946073455,-0.1723287685247624,0.30488179061029136,0.5329590437261911,0.7542428717767321,0.14983790052841317,0.5320290291617343,0.22029042327549186,0.32019115027619155,0.08457215712282344,0.20385229158888493,-0.0010060268424677517,-0.006338730379941504,0.4633873810613626,0.5258499214323235,0.013521480203069567,0.26891188367991625,0.4596843077675002,-0.05362577445292861,-0.10386024405814528,0.42444125378367603,0.28404707802913753,0.17599508385928178,0.16633303719802991,0.22545147941785904,-0.08508457934768937,-0.06744036550385653,0.29235883300615584,0.02410864523890866,0.30872896455718973,0.39979693279462203,0.038529373513437805,-0.08880116008169796,0.2392223305563362,0.010061089808430705,0.17394998739759762,0.29710205675211787,0.3142618902918464,0.020222154313757637,0.674076417875093,0.34443778429641997,-0.08898661126837654,-0.11877362504344259,0.5630861194915276,0.16619260753771753,0.5179218845038419,0.5647469964686652,0.20257976756003876,1.0,0.43524610087550497,0.5745617296646195,0.3967756533502851,0.6306959231526884,0.1379019850137311,0.22519210466260567,0.45475024872931297,0.13075262080765127,0.4023037330579097,0.42351204422281147,-0.039567103863636106,0.30109047251108584,-0.0640328813186711,0.4103615867092214,0.4167203558531536,0.2647550318172753,0.34665395589764153,0.16832195671661138,0.05530024933464991,-0.10290474987920402,0.3263417502174016,0.19207222782301123,0.46813467101537887,0.28667510141531266,0.19570702778826315,0.3721346366065333,0.44689304475955277,0.03611158124591477,0.398393615904516,0.2751057531521302,0.3459684658938661,0.0931771636594679,0.6579769483746136,0.1457156199324095,0.1829689022921354,-0.06623741248245753,0.20590508251632342,0.5438434247900048,0.30411157063172856,0.1318927582972038,0.42969719212538876,-0.13995085854066006,0.38716304317914413,0.060629527100351514,0.4943248469792859,0.3337911908227558,0.5148218140631432,0.23805519231123656,0.18771890546101247,0.4868104499627013,0.2753564463278162,0.08502620445537254,-0.03418957719400686,0.1452032087429189,0.027181194726369682,0.529777377171223,0.2609158637068483
ACC_sup_L,0.48061683564288904,0.1632571578870372,0.5129458058833558,0.4061660927517085,0.30509098587638417,0.4576000864425814,0.237237687421901,0.33615559124386546,0.47865961851668026,0.2240799337881835,0.383685255534626,0.20890595216020627,0.2683671683484354,0.26687212325841825,0.42800778530761013,0.5619943848084992,0.2867732615419284,0.24166926019966892,0.29516788299018404,0.20240507154615733,0.2628003515443312,0.5049741396570593,0.5848621432471063,0.30060059681963525,0.7129972912525313,0.3923927618130846,0.5621089196275788,0.5694459550445964,0.1462785844507855,0.7119500356951354,-0.04579193446523546,0.26534004085261764,0.16729150992373715,0.7594401858176306,0.2531457426310616,0.789953425593577,0.7088009432837197,0.5494836281402508,0.3279646127323846,0.1285057168610302,0.12809443412654606,0.7569322686773982,0.6431052437669392,0.38059446195687585,0.2068588069781857,0.12942493846692213,0.6033253543899356,0.05992633181291704,0.12634578032343718,0.8705030716906297,-0.1465157645560337,0.47795616526798446,0.5657277580021737,-0.08869339935928691,0.04519914304471817,0.5608265291883516,0.7836498869068781,0.397024288624644,0.29549087375182875,0.7624764064802314,-0.0656497271401379,0.5192559192563552,0.7325380936647031,0.7329292095979366,0.5664364007946442,0.47623065008714704,0.45408835500239,0.43524610087550497,1.0,0.7657638788034485,0.30021113229664803,0.4129474524014989,0.3944308698480858,0.15713423115600403,0.7812407923466989,0.1870823868152649,0.5721515933040663,0.5928829072305439,0.030751055631663794,0.746751698806181,0.1064965542408501,0.4719938704687425,0.683094868103588,0.33667166783876246,0.6675717537046179,0.32005661484520725,0.19428860905158948,0.35335249474020697,0.5988178417281582,0.4798426626886281,0.4479738194283507,0.5775691350269787,0.12035158354338543,0.32419565424133256,0.8559349727783302,0.2723413894029254,0.6143917814194333,0.5219424507692701,0.13213613973253535,0.21710775350800188,0.4852836486048523,0.7538864990955901,0.6341745358076313,0.00051973047115184,0.6161096280977841,0.665651563978491,0.606723371861223,0.086023368258697,0.8037626327033756,0.329316677413775,0.529761418993765,0.5311668296320129,0.5779421178876045,0.7202422092543735,0.6889806749445814,0.38473602542523494,0.312468606712868,0.7001759268221108,0.6292617703673647,0.1959846450206188,-0.06905778552006325,0.7442189736379496,0.44431738077099664,0.2128003645022629,0.5249569164000157
Frontal_Inf_Tri_L,0.5839740909182384,0.21863060638420492,0.5370358409805821,0.397249981004966,0.13890517415250442,0.39012705917400164,0.13706554087973638,0.23077749200322892,0.45068449180348785,0.12486241865302548,0.520322193372829,0.11613640633780997,0.14570987125900584,0.34785447225361854,0.3447071955891961,0.7638724650290414,0.40713069353058123,0.38574725373613117,0.3408431950671078,0.16385172563307623,0.04827418474933719,0.5984259456056853,0.6754682025855716,0.4104275979229533,0.5058123734939424,0.40311034538960305,0.5168762699251903,0.5293461814440185,-0.10889262534099416,0.6627803576432116,-0.05311266261770633,-0.0018197945969039445,0.4200417953024665,0.6882866678459572,0.1462463182288937,0.7863456668733324,0.7702120948352355,0.5169972736364346,0.11563338771674533,0.2913636870515685,0.296670352900986,0.6494665456017885,0.5278433933351921,0.3388765345145833,0.018576961472161674,-0.05289412076559504,0.614827784381535,-0.22275382111523764,0.22178976881012802,0.6675039307830419,-0.11288767454292185,0.4212936090154357,0.47521606113595727,-0.010089499168472486,0.12105060483603497,0.3731151934667456,0.7023420285459099,0.16121284301744615,0.3671622443747769,0.752210881829746,-0.1337825457875819,0.3507002771012222,0.7887743405127006,0.7505368348124053,0.7218806853995954,0.6414117822973364,0.2764530447512139,0.5745617296646195,0.7657638788034485,1.0,0.2293883456730093,0.5766410509552256,0.3091351761783563,0.08337155949220414,0.790345751263511,0.3652753450931445,0.4515647402473128,0.7735682054726616,-0.17364591283148484,0.6741653490430927,0.29505559363713324,0.38253800415226086,0.839253775620996,0.14352431829042028,0.6075513231007488,0.3126008067477042,0.33665973196901916,0.12978866501168304,0.5599246564485728,0.4438034187281248,0.5594765238544047,0.47338300692877266,0.09150503643339275,0.44033497586410586,0.7854867122991547,0.18205111205338093,0.6604297693210106,0.38938927950851887,0.3155542518671972,0.22333082014033767,0.5291423563572137,0.6576468495083987,0.5507581830345694,-0.21170023921703904,0.6735919209173377,0.6062730300535256,0.6178670703008565,-0.18280847036540865,0.6302759169582774,0.24758865281893674,0.3303615805567645,0.5399870989612732,0.5692583770245376,0.7225100780695677,0.4970682097328215,0.22155985054440977,0.3803348863177605,0.6792401067217946,0.5839323025493138,0.10125714219078821,0.15169734689266665,0.5568926157382931,0.21396593325231014,0.14289532608811623,0.3074953405376086
Thal_PuI_L,0.20164036684505154,-0.037385549906960455,0.2988454444066735,0.014037645467640303,0.32326772116580715,-0.012851571069359318,0.4116856031792625,-0.15598364468254208,0.29392479738305105,0.25361071814473846,0.025672213632390757,0.4705172426481006,0.2620298143517105,0.07976355580810841,0.371548156035543,0.06122884629878944,0.43954291855900823,0.23843243392396055,0.1531578244070448,0.48289660957355857,-0.21317600594525557,0.3115898141012963,0.1539406364528416,0.2117267615935918,0.20975108438699333,0.2168262349636831,0.11862865871549222,0.177780841759614,0.3219749870252666,-0.029549492846335543,0.35787231017753435,0.37965604938180647,0.3316606117573625,0.3518992461966655,0.15512976163075481,0.05393742500470228,0.1653244715128736,0.09760020852619754,0.13236207377350004,-0.03730925484777603,-0.023727031134547612,0.13005999605076093,0.4012830868874649,0.04237134815396957,0.39146492313729864,0.23195495831773705,0.36711098994449587,0.29845199601107814,0.31781747404675814,0.13878681240860402,0.09819775911766729,0.06812856621575047,0.2301197501606948,0.1553261179493172,0.09096606955356772,0.20696769654183683,0.15480997120479215,0.3224623138699283,0.16653695736780663,0.3540622876536006,-0.2714572230223013,0.07567968652261431,0.39198591433752483,0.16274098117879293,0.19310770932337196,0.5108610840008917,0.2656304977277217,0.3967756533502851,0.30021113229664803,0.2293883456730093,1.0,0.3973687019772299,0.3371774954542014,0.30906694688915365,0.4302610878251448,0.1263022247638434,0.2296624716306835,0.12257359907285022,0.2653406069203807,0.2776157496446909,0.08281878442753333,0.2861521473993,0.314673261768345,0.5636070429582226,0.11669794572032191,0.36563260756823823,0.19076453677110097,0.17864969393001487,0.25808664215595983,0.0825134404509626,0.14686911160008398,0.22322055835253699,0.2275947212820696,-0.015882019821272308,0.29836716972091226,0.3946564400466426,0.38426364836220345,0.24854790995193266,-0.16635180351229134,0.3242291534113154,0.33458897565062734,0.1769108024807792,0.14240546770538623,0.35571629353011164,0.1812878758707161,0.2810342136152231,0.38039379186496863,0.5665522201677896,0.3065116933913546,-0.2746807502105358,0.1922625456409228,0.18673540848895082,0.21703754345071474,0.25670461927542143,0.3044062962514292,0.05344094326211352,0.008714808031115906,0.1278411604802018,0.2874208785561904,0.3527647019737817,-0.16134899779281958,0.17339390294646836,0.2699174948331415,0.5365559445476409,0.3688951916099482
Heschl_L,0.243501917463052,0.37639033509126996,0.507104328856071,0.0799500390704395,-0.013988630450337753,0.21508037493046164,0.45056787537987913,0.08860856903829116,0.4643074025219707,0.3821144476749695,0.24667288215397534,0.36978144022756415,0.3863125647911128,0.5624536609962194,0.31441472166263884,0.6769669496731269,0.22890015043116207,0.3567080550303645,0.45474044149080733,0.20208565893811054,-0.168305748878875,0.28108588317512634,0.38515403380956054,0.38370978309722054,0.24672144564425008,0.5427684669515078,0.21052626782572453,0.31811326264342465,-0.3045357684805856,0.15382747931322083,0.3634153957721266,0.09451100414950572,0.47936416335964754,0.40849366371851725,0.303594889535254,0.25113562430941966,0.3504370779095541,0.06286878351132912,0.11615593470969637,0.2509049138267594,0.3249546741274239,0.282162424528814,0.25814318539678555,0.14734255425624848,0.10639961733423639,0.22404592749254712,0.4732808400589858,-0.07077162938928112,0.25125931279953195,0.37942768009933164,0.3268450344496457,0.08519203203262549,0.1870630913725827,0.39922856995118433,0.42546156630453236,-0.024566870152566443,0.20919864471018756,-0.1622696462655827,0.5270399530616575,0.4405242269207834,-0.2726567171689548,0.05465871044160323,0.4709011020456739,0.2401420510780365,0.6667730977296591,0.5617586714352601,-0.03463845885522547,0.6306959231526884,0.4129474524014989,0.5766410509552256,0.3973687019772299,1.0,0.2767835976834359,0.03290072505675369,0.4523347010204975,0.20484889462187286,0.4510445533433791,0.4526529194999435,-0.16107729107370783,0.3406186665563928,0.020289081602933367,0.4829524297979741,0.5770346573132374,0.36059774130692346,0.3275276797377098,0.43423802962946895,0.0860664433367119,0.07663774295031367,0.21312178628245743,0.04268725492640832,0.28717140554426046,0.1620859189979764,0.4620671598803153,0.5198470604236118,0.4087813159472076,0.24484352622539415,0.48651747339402435,0.059483653082714166,0.09866055774509458,0.4937475755993269,0.28986773009562256,0.1245842021740055,0.159036485824031,-0.03171560519611923,0.2460016452582372,0.3053019329472,0.4107946855083612,0.13677303807021557,0.3242364118792557,-0.14405654251207184,0.23084575511294422,0.09134448044571311,0.4906674949054616,0.41388864319472457,0.47752985030936485,0.2228762014876942,0.32856524047922797,0.5761479252440187,0.4366180719274162,0.32019788562481616,0.054386634857440275,0.09579982714724887,-0.18347522172043798,0.20966603964955866,0.2910892660108636
Temporal_Inf_R,0.21516729742369925,0.15179416654903172,0.6165891116540683,0.28178207245045667,0.2254738677577361,0.4306525803738073,0.6220250130676677,0.12113890470790134,0.5069214083937409,0.4545123002831856,0.11690175062068665,0.7451201038234275,0.3931792287367842,0.251370410110118,0.3966806358373073,0.3511033683222396,0.17947663771697644,0.22024331053282348,0.2828271083785432,0.2209659701585549,0.10974079633101468,0.4666422791443572,0.18706824255774487,0.11977586154992068,0.5540280682311977,0.2891190311053324,0.18072382602964904,0.35785138509588726,0.10764982821783653,0.36602690753437084,0.5341878096939342,0.2087062105009897,-0.003925126462740871,0.4789559165744141,0.402294665382052,0.34080483868392625,0.3722556785086636,0.5360024525385475,0.46564334321298456,-0.03595867647487856,0.17242721478901704,0.4708751695546799,0.7696347061996197,0.296066412742603,0.5995918885868116,0.2815438432571704,0.6217442696932703,0.3877542569528803,-0.014368017262129992,0.4261797032652467,0.2116902946361718,0.5555962924552165,0.36132593325296497,0.23948072112396893,0.2875278868020487,0.23286291961221706,0.2966153239215737,0.22661309879646138,0.1778722848780781,0.6459015392313292,-0.007830016090931558,0.546434732964991,0.3379480896697926,0.5450958664901036,0.21197987667129306,0.4853313049586237,0.1088392332168078,0.1379019850137311,0.3944308698480858,0.3091351761783563,0.3371774954542014,0.2767835976834359,1.0,0.1184184882544297,0.6183742633282617,0.28972663756750855,0.3733402026846306,0.16045116774071963,0.1463523040799649,0.583475228168604,0.06284229847908761,0.6322391038251878,0.2720971252091821,0.37388601870794924,0.17335449225237218,0.5413975254248413,-0.13346040819706184,0.5184355763153999,0.32852035418083253,0.05713887257769323,0.19817088838717672,0.2306897312971836,0.30660335187709553,0.2583439862155628,0.46496649097176646,0.5119201741629777,0.5728101752487542,-0.04645733478534433,0.003120211411373986,0.6585130532415225,0.06884783721141466,0.45958763680004344,0.591872251150671,0.31498822437128887,0.4118768826546456,0.2848021173015562,0.5590285991762965,0.35442103932839797,0.43292244341420194,-0.1031474643322108,0.31323260057580155,0.24860746171125123,0.5121149230377271,0.6341435409871965,0.3221088971844362,0.3258175129501921,0.37796435552961805,0.5364011935394858,0.5893146036831991,0.6553681221876989,0.00037337729311887307,0.500814709993601,0.030358574067813487,0.22352691094472762,0.7094715099534387
Thal_LP_R,0.31780969907287554,0.18096488000040714,-0.02467292371616827,0.07141316635847551,0.13818000136375858,-0.045976471715621026,0.13396889583196958,0.007831380416215296,-0.26110079619055715,0.3022569749275038,0.13190002105629658,-0.005236461695467474,-0.01976749170312661,-0.14522549263108192,0.17245124226972672,-0.09896063856560824,0.38968978375132424,0.47194623317057766,0.06183914233063019,-0.057220049061410344,0.20475881776733995,-0.1639862131009603,0.2931426348309755,0.1412111747325433,0.13432474074683923,0.0766638994093047,0.006062171997669725,0.07643087975184455,0.08163072133221941,0.13284731933404648,-0.010835664571548723,0.07347701285550313,-0.026942339965868426,0.21684051007940303,-0.00044504688727571454,0.1207183512316914,-0.06555853093884047,-0.1843550371254786,-0.10538948507641156,0.4035420881863908,-0.19888437637847017,0.22471451098481163,0.1818953432968103,-0.01191077585364133,0.17645025634047984,0.1476082206446446,0.2022123282706872,-0.17608991181628092,0.03983309950453528,0.2264744164925952,0.30857204557358414,-0.3188669564352974,-0.15113915256173718,0.19894954128259476,0.36008561316442533,0.1323064014601048,0.23730953606914323,0.3315049780624713,0.053561836712361865,0.02666309484594151,0.19422358495785555,-0.12744621138267817,0.29506490946100383,-0.050931539551224994,-0.040652230717575004,0.025855132772198832,0.24302192557097096,0.22519210466260567,0.15713423115600403,0.08337155949220414,0.30906694688915365,0.03290072505675369,0.1184184882544297,1.0,0.09831961678103789,-0.03672045936497865,0.20896972873517938,0.034524444584041865,-0.01223197947023221,0.1062688195303719,0.10464498357399185,-0.04215666438306145,-0.04327084663235976,0.13369643127246195,0.16329208567049508,0.21006401837462818,0.12836846747492428,-0.11963711515422334,0.01514675265883765,-0.07952578402754876,0.2369404267554762,0.1481623076228388,0.18367145523208397,0.1398926866310138,0.20488438066158565,-0.12424416557582416,0.17754879567888346,0.36056703047339267,0.11697570493388593,0.30893669592529394,0.41014867378426534,0.09101261763710572,0.032778216503496174,0.09899014197011706,-0.01973203996496913,0.04967754561152364,0.03006000249100661,0.5019740912836768,0.40157254055589564,0.0014414984816625187,0.3808966275964328,0.14645985608504872,0.14324564382619806,0.3067630145269176,0.24956390368555406,0.2898917035847805,0.2622076743623909,0.03189505588124557,0.025793125178679488,-0.026913614362784936,0.09695284519938671,0.11381293174653986,0.20593343087926133,0.1597396746721135,0.10295653795115962
