,ACC_pre_R,OFCant_L,Calcarine_L,Occipital_Sup_R,Rolandic_Oper_L,Frontal_Mid_2_L,Paracentral_Lobule_L,Thal_PuA_L,Thal_MDm_R,ParaHippocampal_L,Occipital_Inf_R,OFCpost_R,Temporal_Inf_L,Cerebellum_7b_R,Cerebellum_8_R,Putamen_L,Cerebellum_9_L,Cingulate_Post_R,Precuneus_R,Cerebellum_8_L,Thal_PuA_R,Temporal_Pole_Sup_L,Frontal_Inf_Oper_R,Thal_VA_R,Red_N_L,Frontal_Mid_2_R,Frontal_Inf_Tri_L,Parietal_Sup_R,Postcentral_R,Thal_MDl_R,ParaHippocampal_R,Calcarine_R,Vermis_6,Angular_R,Parietal_Inf_R,Cuneus_R,Frontal_Sup_2_L,Occipital_Mid_L,Thal_LP_L,Rectus_L,Vermis_4_5,Precuneus_L,SupraMarginal_L,Frontal_Inf_Oper_L,OFCmed_L,Rolandic_Oper_R,Vermis_7,Thal_VL_L,Insula_R,Thal_VPL_L,Postcentral_L,SN_pc_L,SN_pr_L,Temporal_Pole_Mid_L,Paracentral_Lobule_R,Raphe_D,Putamen_R,SN_pr_R,Thal_MDm_L,Frontal_Inf_Orb_2_L,Precentral_L,Vermis_9,Heschl_L,Parietal_Sup_L,Cerebellum_9_R,Vermis_10,Supp_Motor_Area_L,Vermis_1_2,Thal_PuL_R,Thal_MGN_L,N_Acc_R,Thal_LGN_L,VTA_L,Thal_VL_R,Thal_PuM_L,OFCpost_L,Olfactory_L,Vermis_3,Fusiform_L,Red_N_R,Pallidum_L,Temporal_Pole_Sup_R,Hippocampus_R,Amygdala_R,Hippocampus_L,Thal_PuI_R,Thal_AV_L,Precentral_R,Cerebellum_Crus1_R,Amygdala_L,Thal_IL_R,Thal_PuL_L,Insula_L,Thal_MGN_R,Frontal_Sup_2_R
Rectus_L,0.2964494777934334,0.38369494441382446,0.05491833621989862,0.02251284455239253,-0.0476114160364846,0.02121012165170021,-0.02172243147487197,0.10655661499799599,0.046583722614836606,0.2999910265212621,-0.028940989064268917,0.2747957346510089,0.07660972150746892,0.31459999531317057,0.04737793617229024,0.28785280443522504,0.23294379475853141,0.24984393522850357,0.05761178394908049,-0.29690723818568154,0.23967132978421055,0.3207313475811837,-0.021286622105971962,-0.07285345173897045,-0.0092094167334712,0.144446321951787,0.14289532608811623,0.06227562631252819,0.08631259450516247,-0.10135369678416603,-0.0032591190419120754,-0.033649546175956516,0.12312977363230203,0.12530312848160952,0.09737429420956421,0.0874351074460214,0.23272440559889257,-0.14440817565957365,0.36559637704720716,1.0,0.033236426805655236,0.049677792342432435,-0.3310274414753922,0.14984204437488113,0.7367130840775237,0.10459173531136151,-0.16523480517839537,0.09735770737182588,0.11636221984544845,0.17269369144351088,-0.07394430534770809,0.17072590622685144,-0.10063325991819556,0.39393337545260865,0.07761358656500175,0.022826201666455125,0.12805981819541354,0.024076391423554788,0.04862738040621387,0.3785655890187991,-0.02753641681812689,-0.0021588161979540547,0.20966603964955866,-0.031972923966183835,0.01416377146675125,0.1915920549952243,0.12075302243936169,0.12505521782907558,0.269031560801344,-0.2379798817415088,-0.025531119635382363,0.29032004548022977,-0.2653575869823818,0.21481248325042826,0.4882080555829286,0.529777377171223,0.30731786047813775,0.14592098669949136,0.11283439069709857,-0.11233060310928311,0.013008609776096657,0.4501915122923322,0.18253441532262815,0.07403457392193163,0.30366010865582355,0.20409643566984106,0.06546210672026954,0.04193254389200174,0.08287378563629455,0.13542906068391397,0.2188118146167752,0.42924355684521276,0.09479009823171455,-0.07222698402450535,0.1094342070625919
Vermis_4_5,0.3693095947300136,0.06374734377857395,0.7789267713717476,0.555915529681214,0.6198869454860897,0.7553101379388083,0.7822946093426195,0.4600736174213533,0.39323878838109594,0.3048573843772078,0.22186740306052496,-0.06200023694246109,0.5171969057598057,0.3865165207416692,0.3726279540977169,0.5064650469188491,0.4365978231695559,0.6243119103721443,0.8085933617416727,0.37433104818164126,0.36986166861074005,0.5741230939095919,0.6546599156067433,0.3767187296292065,0.20494402313675128,0.7515453196272939,0.7225100780695677,0.5348612229510247,0.7539856785840993,0.27310850982285023,0.09760188508593527,0.7481130640535062,0.4455031679014924,0.5834034007625879,0.6016230951812125,0.662665676890425,0.8226898372759543,0.4679264071797644,0.36322528039564594,0.033236426805655236,1.0,0.7937010606309204,0.5992690954554106,0.6266667899611748,-0.025038847094654152,0.47550483776301056,0.2872192022191206,0.6891946204539345,0.6675351984288154,0.4597247271528001,0.5485042745877271,0.000587789883004059,0.38472703493232874,0.11027458365440831,0.7522560468302372,0.27685760296712614,0.6764867265588399,0.32315158750964057,0.5397846725080209,0.4926647920751146,0.6063742040821529,0.583840928412415,0.41388864319472457,0.47199574378027764,0.05046511018316739,0.625087031436903,0.7260141264157621,0.5038156969055712,0.08430760803302026,0.28768869201984754,0.37499081995167083,0.2939920132438824,0.028424719209297844,0.7118554771107891,0.42677945760564207,0.3337911908227558,0.21284364226250957,0.6659732902664832,0.721121024702361,0.12079943092209273,0.6009740363196782,0.32137628539317825,0.5367336582792551,0.25710666110824637,0.4750576824979914,0.5483119505166739,0.36647461307082246,0.7953618557394257,0.433324779115535,0.24641413654140365,0.24350162652977358,0.2621390574954639,0.4922287135388822,0.025065680217241284,0.8475346876966151
Precuneus_L,0.1407232445840272,-0.16538959197007433,0.6203541487659349,0.7741504896990385,0.40849281779161395,0.6369589188219825,0.7303836159229216,0.2430483346007354,0.3836360675374936,0.45188829504465094,0.14796842674084554,-0.021194921244714043,0.4191454527942657,0.4117129064605601,0.22838286968215546,0.28340166844171927,0.31731107086312516,0.5554105749054804,0.8980410699281522,0.2558793634818649,0.5287952876345792,0.4105202456654197,0.5466940568294616,0.11283916594469799,0.09699866789396103,0.6206875548365733,0.5058123734939424,0.8156397470145207,0.7991798725284321,0.049959250210288526,0.03130796465629905,0.6166456708818044,0.5366985632866764,0.7970627335624407,0.7459214239377789,0.8021158801453115,0.8094556675668784,0.6573241044724158,0.11528149001553663,0.049677792342432435,0.7937010606309204,1.0,0.6862318824693746,0.5583896532556085,-0.0032339081784749212,0.34865777623142064,0.07473173372344111,0.4708293591520685,0.5334656732254116,0.2133502591334444,0.57142837400832,-0.10898698988836841,0.224336218885712,-0.027838643745185573,0.7608421068847426,0.4993536118655584,0.5903275152808497,0.3657681665326077,0.46559677153430945,0.44801228326978537,0.5836638354590244,0.5026838412553598,0.24672144564425008,0.7909273716418338,-0.06535787837778893,0.4943609103026267,0.7126664084353376,0.4511399988380328,0.06656531115466202,0.4209733335997358,0.25521265638397456,0.42418956144232045,-0.1909331590161003,0.6010845702751528,0.2843601959785129,0.14983790052841317,-0.028654180050689898,0.4029503647423253,0.6072996041547566,0.05115644536100822,0.5038831561167499,0.22446196609667338,0.4387104429086612,0.038663604267056145,0.31388821523526034,0.5137233115074338,0.22432576258281414,0.7169637502962458,0.4081580363294899,0.22957725379665572,0.2830412219103228,-0.029850299546250746,0.3610064503997154,-0.05750398205536241,0.8801657831591657
SupraMarginal_L,9.643234666178108e-05,-0.3402086518953785,0.5745116091409114,0.5664277607421944,0.5066254886362903,0.6183426604663339,0.46685015425391146,0.1451979799895663,0.19043998738033202,0.13156863289440696,0.32201588158037703,-0.1727139489977486,0.24104168678372392,0.23449680609303017,0.4861501433013301,0.1623032933311891,0.3420876576941654,0.3382808579239095,0.706412077136146,0.4110458697569199,0.08948282044979676,0.1482978509841233,0.5472564653189066,0.24061939860204215,0.12031642476122428,0.5766251055323478,0.39012705917400164,0.43713788817583177,0.4679691097555482,0.004229040236506215,0.058480670801275725,0.65813243135162,0.40987524570098116,0.48406434437989315,0.36317810692153696,0.5024280735139798,0.5171940031105032,0.7008300346504335,-0.14141453633150583,-0.3310274414753922,0.5992690954554106,0.6862318824693746,1.0,0.4322667797607331,-0.364876563867729,0.4055221653749727,0.24266402438686296,0.35745640809862234,0.4327503003990122,0.11331362313891666,0.6413149672056195,-0.11371814607971438,0.34619541016257366,-0.13299516790470847,0.527729605029656,0.36634105987692894,0.3224780133167086,0.267575036940803,0.28817143811825996,0.148035610022767,0.5673239856978952,0.4750274919107777,0.21508037493046164,0.666028401175483,0.20083471858655755,0.41923223238617047,0.4603256475810168,0.36191828366095274,0.08744568513494921,0.41690511238559297,0.2771975005329597,0.2450531937930215,0.0027477496108593742,0.33994722071387795,-0.017614503462484457,-0.11533391880786587,-0.10060099696311191,0.4159701896893291,0.4594465073192973,0.09982733837636651,0.36702085383242816,0.16218351975140038,0.4087529730249248,0.20287008084861913,0.10162507339362718,0.27348958852804267,0.24155695788757367,0.4222579158402958,0.40411153713163656,0.17054661982314728,0.016092380548293227,-0.25056579078022256,0.3066997998981138,0.01337958866808991,0.6353817141419246
Frontal_Inf_Oper_L,0.36718662212293063,0.1280419441328352,0.5262773949545755,0.3925454348088494,0.6586759305070793,0.655201200262999,0.5668387593869809,0.479173753439499,0.12924916164520803,0.38197876704276557,-0.006531335383192487,-0.1090692324286887,0.35488521137971124,0.5866291128599619,0.18112849399171757,0.48560260721568843,0.3161501247044106,0.5522116307553633,0.6368835321459518,0.05982377233651849,0.2273222926603722,0.5429402401439094,0.6188947740941542,0.2555370249324668,0.36790012114125265,0.4927279369710638,0.839253775620996,0.4713222608235117,0.7206634979951076,0.1985982070773672,0.1549493535074758,0.4665574582431687,0.14367552785318205,0.4977412619023462,0.6006702070999587,0.5084332142351105,0.7491798294870172,0.21543578267088664,0.4313504990179133,0.14984204437488113,0.6266667899611748,0.5583896532556085,0.4322667797607331,1.0,0.09171945010016413,0.5040925928526776,-0.046386738389996116,0.45650943374130903,0.6065607250770038,0.4058389007959529,0.43914302818181344,0.22197055830119786,0.4127327413921443,0.38824863635611634,0.5183120631405839,0.26292887393298786,0.6500530035285934,0.5555138087663917,0.4995904821421938,0.6244832521258576,0.49119202380424054,0.26159025716480794,0.5770346573132374,0.26385316327074115,-0.14240362192180483,0.6583051163351428,0.6373179225921429,0.5739489936687077,-0.14522420010599246,0.01908052744045448,0.37635941941675793,0.33496412823160376,-0.08012962559586037,0.5702437942516708,0.5485359825989223,0.4167203558531536,0.2976546230125999,0.5537893028689805,0.4478825477445832,0.3524593811825135,0.5492871080649776,0.11119248887930064,0.417498493943653,0.24967170803175262,0.5599259160562935,0.4761475303635688,0.2327502283577112,0.6698094456787534,0.16634024464488895,0.1487179405128278,0.29719902176623864,0.2230605725071967,0.7069583781015558,0.06816421911982748,0.621847071329263
OFCmed_L,0.37327480888743797,0.5250316439176645,0.027007328339235005,-0.009732255421040599,-0.021705184408321438,0.0752532504608881,-0.09618916852258405,0.06694270678690702,-0.006771009221409553,0.22729270821284484,-0.0037889242795143656,0.24487137844905388,-0.1506825306763263,0.20528978460690792,0.047033383792014216,0.40723298066294983,0.25813496736137,0.22669244062802527,0.0383801883992981,-0.28475773356369144,0.09000235176829419,0.22120968949313324,0.07760970125485282,-0.05323028483649347,0.1433968777172435,0.1940830951394215,0.16385172563307623,-0.03894165192435858,0.03762826347830261,-0.08223395417421665,0.08833702461256768,0.005589271224489975,0.048023334415005246,0.0891273387304785,-0.0019320609669500873,0.0461056484346974,0.14791131474899455,-0.18699986081852732,0.3115068364794362,0.7367130840775237,-0.025038847094654152,-0.0032339081784749212,-0.364876563867729,0.09171945010016413,1.0,0.27905750884698677,-0.24870713644862502,0.18592966997481955,0.14627897974057852,0.06862278301144495,0.02974088725645764,0.2772993185484387,-0.011684469360933957,0.3454480842480068,0.06694149322000449,0.023662609881104305,0.08005192140698106,0.11072889572405954,0.10774019711525977,0.39281052508313175,0.048453768035652475,-0.018825559273553977,0.20208565893811054,-0.0035396049717712616,0.06648525101727423,0.24369189199070282,0.058611779801269075,0.0600926741590513,0.19374535708244886,-0.30730588102807455,0.0740641246946885,0.28077306798031776,-0.17997343295061075,0.1487055849190948,0.3689186310115665,0.6044899946073455,0.4399950301450315,0.23349730610121852,-1.57536686678377e-06,-0.019918058983845428,-0.03144151676064488,0.6003958885435058,0.2968474563295603,0.16981344389876873,0.2562683391505834,0.1349411172264252,0.08801820327319343,-0.000722562468877888,0.10602974858156261,-0.0373880243566051,0.20828482288540373,0.3046978845398985,0.14233322461378065,-0.14970267712558796,0.05432585398117815
Rolandic_Oper_R,0.26246836397675927,0.06073552142314435,0.5450675760470788,0.261156338371672,0.46388426384550996,0.5423920285283799,0.22959855620265146,0.3577730319034628,0.030258232026766394,0.1814028809057175,0.38031636231133314,-0.08539396123207733,-0.02416386379556364,0.2874205826722302,0.5981806929364755,0.5061378383199103,0.570010815810986,0.3934107762227035,0.4832975754831812,0.16579422216318843,0.07871530749321833,0.16508275771248682,0.793038279990942,0.25626164785637723,0.42420244157098363,0.5718154027695549,0.45068449180348785,0.054277550091942524,0.2517987602355983,-0.12944800512478472,-0.19266686782739484,0.5861763845903596,0.3560477510509508,0.20519143955027574,0.02517175818838576,0.20763060645148101,0.4075220595385223,0.27792892444423134,0.22971884331247067,0.10459173531136151,0.47550483776301056,0.34865777623142064,0.4055221653749727,0.5040925928526776,0.27905750884698677,1.0,0.058505540085412644,0.617589170922485,0.6429345109616444,0.0017226949307342166,0.5372387211370265,0.2856266842213901,0.6108054957296625,0.1218081334727028,0.3919691026231782,0.3400674845864046,0.3617725363191478,0.463941029364636,0.491930407511838,0.4924999184588911,0.42843004272171953,0.35757489239543894,0.4643074025219707,0.3127748223217924,0.40910042706034633,0.6739108379798201,0.30707120143053684,0.4007643823761953,0.22539870837846654,0.029771609320664635,0.4286302034902954,0.4157363416884058,-0.15612804920472215,0.4318221515852402,0.13331166018437235,0.34976119763301744,0.46716001021386416,0.631559158189577,0.434825166213555,0.04508515203733264,0.26123903529617404,0.647419601591642,0.8295083414633105,0.2924606202639324,0.17084873088258887,0.567230843700195,0.2693106360230443,0.2477372769566524,0.5362810741556052,0.11187618260636373,0.010862720544201274,-0.0381915865654323,0.5858856373236024,-0.323509149769596,0.43490669826911676
Vermis_7,0.13091638193875615,0.01256415512852048,0.4882979024031272,0.2906238672954623,0.305825969340063,-0.035258731593158024,-0.0042785312406438515,0.13087962129725383,0.3107115632655952,-0.33568782867416275,0.5220289386207072,-0.0919040172576659,0.2807195492584111,-0.281288544451889,0.48090908668874377,-0.05428390055060821,0.26550671292626044,-0.17606930195680554,0.15244313246978622,0.5346629240664797,-0.3042221523497739,0.26888626014950545,0.35448718247646094,0.5314381472287703,0.01132575467936949,0.16801994903612838,0.12105060483603497,0.05951361907225277,0.012020449025953403,0.2775476109339377,-0.04754544920232726,0.38596348464160685,0.06671709337903403,0.14103533594104684,0.0019071310282630788,0.14183696021558104,0.03551882010389316,0.38096469833159163,0.002256275676319135,-0.16523480517839537,0.2872192022191206,0.07473173372344111,0.24266402438686296,-0.046386738389996116,-0.24870713644862502,0.058505540085412644,1.0,0.29811704437745756,0.279230868352879,0.17290492273347513,-0.03339419960145026,0.09745625997047307,0.2782819720904393,0.051741011620894214,0.03656046463763141,-0.14421808193458657,-0.04917953646816244,-0.2873174741989436,-0.002230169452087146,-0.17244059856345823,-0.0706029536078129,0.42938207368752074,0.42546156630453236,0.096951255168826,0.3963381926738838,-0.03607708827066155,-0.1323362376928677,-0.2166605643366811,0.3625380456167667,-0.059929470198301436,0.25760834719670406,-0.05021667398377065,0.3114316591105066,0.13640353861307078,-0.08982436588453198,0.17394998739759762,0.1869319187175328,0.23790082731225282,0.29273025887307735,-0.04221259298221168,-0.07369030735692919,0.09864737618807508,0.15592231198334514,0.03998121645631541,-0.0700526906575425,0.08626477363863654,-0.03870004592161613,-0.04327469055254277,0.2795404606079005,0.41933146019287204,-0.10679577687504789,0.15407228861306857,0.13317107329831557,-0.07150336798300168,0.13588321641571693
Thal_VL_L,0.49201122388378227,0.22881607917885077,0.5893124110306694,0.32187061527867344,0.586543724984874,0.5757804193966637,0.5230955019514494,0.3176213127868574,0.5990124797061382,0.0474649294322459,0.25754443555368556,-0.159057471402764,0.1895855144765065,0.18272343969907381,0.4257520787873198,0.5181237252130694,0.4245408351408138,0.4410673730174057,0.5433163964423096,0.3053401262865471,0.1208941921324618,0.37489176472864777,0.7610572834246939,0.5907798955417721,0.41239767901274493,0.5974432657803596,0.5692583770245376,0.2274390126235675,0.49902040388310126,0.4501875728486454,-0.07569778445016913,0.5856353573338661,0.22465390593677406,0.31096801512665145,0.2791685564764796,0.356551614021083,0.5442515749261171,0.25398465322439356,0.3929886797473238,0.09735770737182588,0.6891946204539345,0.4708293591520685,0.35745640809862234,0.45650943374130903,0.18592966997481955,0.617589170922485,0.29811704437745756,1.0,0.7942707806724432,0.3681650706180837,0.4808259495692502,0.025502083364486425,0.6057176458924123,0.12311162779448571,0.5343197847936579,0.2280224069477783,0.5235747119858858,0.29702769015898983,0.5925069930384835,0.4121284272047047,0.4651752093182826,0.41098458311179,0.4906674949054616,0.2796847223450775,0.2176930850410199,0.47598479029500423,0.43303973533791124,0.34421726966941346,0.1644786847922266,0.14987019278972905,0.6452900476797535,0.2006775475006291,0.11921167596823977,0.6570719202502449,0.2051200898818963,0.4943248469792859,0.49838808983851624,0.6512338957780068,0.5761781505547979,0.05557611951318563,0.3901374928129235,0.4733989101280844,0.6956061527969561,0.3132647977087094,0.3449847359616947,0.41135939489289003,0.3512847942651292,0.5075107792400322,0.4098218865641007,0.1698033332301698,0.24720495032987116,0.13938532325132366,0.44579448726871956,-0.1771978255030098,0.5815319287350125
Insula_R,0.4376508084162141,0.2444186783457003,0.6320615649651874,0.36243657279521685,0.6620481940747635,0.6285114799552162,0.5702914901115276,0.4417720497938732,0.5657624315339369,0.20408333167807527,0.17499970111026675,-0.005741454397985977,0.19684447099471775,0.2649316511865106,0.41639242104049284,0.44864867507694556,0.42881243303364336,0.41125421469101153,0.5509411733217464,0.2498320725507576,0.11622279303669703,0.42350639496590786,0.8117100333150976,0.5348374306225518,0.44912794065720735,0.6315139236644759,0.6792401067217946,0.3178580295043497,0.5850036089710304,0.45179252578941625,-0.09463169421282004,0.5380474315987623,0.18819419445731414,0.35312103280385737,0.4148596954421798,0.4165524977201304,0.6364971055876886,0.24737102235281222,0.44342455085195637,0.11636221984544845,0.6675351984288154,0.5334656732254116,0.4327503003990122,0.6065607250770038,0.14627897974057852,0.6429345109616444,0.279230868352879,0.7942707806724432,1.0,0.3709449488030338,0.4657601920413969,0.08173704558276722,0.6074499791084718,0.07107985592333478,0.537868958870966,0.13415708380414487,0.6503419031033039,0.34665398326462304,0.38734566746314386,0.6274602336903171,0.44874817277646806,0.3674384630177453,0.5761479252440187,0.2747255208438009,0.1673162691500403,0.5865165354563125,0.5292182863833277,0.4360919050005923,0.09316000845962931,0.24438296039241098,0.5873843914221882,0.2487776435765544,0.02125318785201674,0.6578391254448152,0.28782442748356796,0.4868104499627013,0.5019307645781452,0.6400460068906881,0.6269055302267649,-0.05149704070467525,0.2788638781313782,0.4362572904900022,0.7567787505618807,0.21417039068389723,0.5601381908205463,0.45024944670781464,0.28056919657021645,0.5794393541173372,0.3588014486128068,0.16760429672738722,0.22406319543157105,0.12608378844081614,0.6303850250032105,-0.14665461078490097,0.6712672154601961
Thal_VPL_L,0.6777169598942323,0.3914516803433343,0.2498466415530082,-0.04459989149396955,0.6110387776715461,0.46611946496769263,0.5487597259370636,0.22584778448511472,0.4036232585461763,0.05438694842622523,-0.16826105327974236,0.10129182239870338,0.08509174768014673,0.319118041315197,-0.015600112517815725,0.48727020244299707,-0.00685871952632344,0.4257148570695656,0.15803334101267363,0.007555109667267839,-0.07453972745963375,0.3729819941082947,0.1293194540792033,0.5264350173703964,0.1977442258678126,0.525203381657066,0.5839740909182384,0.06669278345579806,0.4837120493827267,0.6342556593875386,0.5240669429712722,0.19369925018545153,-0.27350480206105177,0.06756473155647005,0.3312144903944495,0.160687568728998,0.503475357982803,-0.1858368273845636,0.3918732670506118,0.17269369144351088,0.4597247271528001,0.2133502591334444,0.11331362313891666,0.4058389007959529,0.06862278301144495,0.0017226949307342166,0.17290492273347513,0.3681650706180837,0.3709449488030338,1.0,0.23985969852921768,0.018699731315221044,0.039065171317437086,0.2247516601762155,0.21518345786828624,-0.2505368043466989,0.5839376142734414,0.11907382727537857,0.32493860646549333,0.24058841846900672,0.3808060665170051,0.04549169432709887,0.243501917463052,-0.13273087598696334,-0.23271381138538252,0.3169709375787699,0.4038642799380749,0.34400433043024914,-0.08080015335857106,0.04566093796319833,0.2767027150726512,-0.18578743369453926,0.4552777729844534,0.3824336420576572,0.6408397576283403,0.2914191729546496,0.19938972467066346,0.5492037759787767,0.054009484918308426,0.4031421361482432,0.5326554861843383,0.18471886237928184,0.08593607504518669,0.532383715518306,0.5842281276722381,-0.08027533067759993,0.37658606713521703,0.5825240210849894,-0.20811513070437132,-0.1361811649160744,0.39354028170412597,0.68784678926855,0.289529096474168,0.6015797014046876,0.42121839889891904
Postcentral_L,0.24688114323908128,-0.25850219451538925,0.477005821392591,0.2964996904235249,0.5021989609111985,0.8165297587209033,0.5132514272161224,0.06242941095613597,0.25857385338819655,-0.040277500344074624,0.29326267437629133,-0.1579695332845807,-0.13903202320022906,0.47882376949258626,0.3590045202515558,0.6985647303437627,0.25478228320160123,0.49067495879009837,0.6094969341990402,0.0804859763358223,0.10731924450435612,-0.07447974065977135,0.500772700954597,0.25976620118341426,0.23817047205752837,0.6767731040172126,0.4212936090154357,0.22720780291712028,0.46822823670670927,0.10386052264403997,0.14871018103197084,0.6566994883935663,0.25718708106153937,0.2892961239965595,0.17180714212743925,0.416039818164234,0.4858135691647094,0.41268151466105835,-0.1019309032015019,-0.07394430534770809,0.5485042745877271,0.57142837400832,0.6413149672056195,0.43914302818181344,0.02974088725645764,0.5372387211370265,-0.03339419960145026,0.4808259495692502,0.4657601920413969,0.23985969852921768,1.0,-0.08107140185475654,0.264455864872265,0.044629365059846014,0.7162263482569957,0.1791562206610524,0.35841373483335154,0.2941850145262825,0.3390798423795114,0.273220325731567,0.9540500882635825,0.32661126640338395,0.08519203203262549,0.6888541718691528,-0.03223753584543069,0.5186216051799006,0.6366956922518301,0.3958320835115818,-0.017055937735893503,0.027646907430011455,0.2767664569505727,0.0948423436917319,0.08150732507600271,0.340973697555201,0.09079487960659426,-0.08880116008169796,-0.03204040751485324,0.5167156482277335,0.18650197142048236,0.05776936357990962,0.48166303178639486,0.399286621796885,0.46957885565748864,0.4225681185355388,0.022791517586083974,0.16768630675467333,0.42050339573145556,0.5103204087590422,0.4603482245816795,-0.31584828633859013,0.07396829948557104,-0.07544779633551717,0.13991409958919504,0.10639475694238834,0.5227501166351486
SN_pc_L,0.09859222744818669,0.3383118764884179,0.13780520188653034,-0.08179204265643938,0.04350464628327748,0.034359638024170754,-0.22329036097324476,0.4957567421625756,-0.33347163189780205,0.21177194356953638,-0.016317349628654394,0.3112561586789309,0.05799500670710773,0.041874665113448443,0.17900909584666072,0.1718951898899432,0.30174347344174784,0.018743197641624933,-0.07821665307413819,-0.07419761337661948,0.01819427378368733,0.24550288698166708,0.15875577796950008,-0.009007785619155925,0.06528756988608063,0.004112659706099996,0.22178976881012802,-0.1197597668430395,-0.08102427538784175,-0.15760446704893205,0.036044790665401054,-0.031070827112261546,-0.1136835832214373,-0.08499210217674492,-0.07799489606316379,-0.02670453196469993,0.08754224607120037,-0.11549961913802013,0.27166648826717615,0.17072590622685144,0.000587789883004059,-0.10898698988836841,-0.11371814607971438,0.22197055830119786,0.2772993185484387,0.2856266842213901,0.09745625997047307,0.025502083364486425,0.08173704558276722,0.018699731315221044,-0.08107140185475654,1.0,0.1004380594538425,0.16601142612536324,-0.035547358486356914,-0.14767874542741208,0.19798804845315565,0.3054775342316154,0.26615827292055433,0.39253489921887086,-0.05191837557433806,-0.11513279568242148,0.25125931279953195,-0.14294315532479093,0.22798515782952952,0.4024198102180088,-0.027401442039750253,0.010590938897350018,0.17756226571193295,-0.2510206330500995,-0.10991356414582863,0.22271499847556628,-0.007349313568801473,0.20948701901484643,0.2750979128301587,0.30872896455718973,0.3597676575663713,0.27409592957027806,0.020961509206357372,0.2910656523910414,0.09273077583699749,0.15300626041752274,0.23937034551142355,0.027594158382796236,0.22818085694476004,0.25276124965912466,0.1331524207727439,-0.06640868011673268,-0.07839390255652025,-0.0023789245959148007,0.2693263301134084,0.2764055144828032,0.43587041695302514,-0.027382933145583172,-0.018007009138357975
SN_pr_L,0.21767844161155034,0.10198997398892874,0.4095236774557991,0.31146997487097106,0.5059167769080923,0.24512228841719044,0.21696763426538926,0.2073955068158841,0.31336804737602986,-0.1698955900644832,0.2892713782621667,-0.492953236540572,0.07088890515516039,0.031725592926878834,0.4039656562064674,0.1561270593384481,0.3230906742827717,0.19074687016557132,0.4168815378761328,0.23229404646435878,-0.17658599840099706,0.1636212448618907,0.767822952840181,0.498750098327131,0.4549185599360436,0.21680080172136065,0.34785447225361854,0.16408733233710854,0.25375681103568803,0.255483355438795,-0.3501208498797201,0.41299485359030164,0.06903102007786117,0.24781276425341422,0.1357502877933197,0.1768389873831663,0.2455446959024791,0.2637364865730831,0.2619245136830993,-0.10063325991819556,0.38472703493232874,0.224336218885712,0.34619541016257366,0.4127327413921443,-0.011684469360933957,0.6108054957296625,0.2782819720904393,0.6057176458924123,0.6074499791084718,0.039065171317437086,0.264455864872265,0.1004380594538425,1.0,0.07433317836238905,0.2301963196283809,0.21038205384034445,0.15809901284536373,0.1656590666568179,0.26961898568936576,0.26864519388490055,0.14611597783148314,0.25148171195983793,0.5624536609962194,0.1710018079459773,0.256134090590625,0.27519646391586494,0.06547763373265032,0.1913885513042833,0.025656562635471215,0.014516298034956125,0.7242258497507915,0.17396732640586304,0.06253619461769841,0.22355450159714887,-0.02210847777323019,0.40726766416497767,0.511643116418063,0.3933098738502782,0.46026000423773744,-0.06005537307542397,-0.05831944701272838,0.2044219374075399,0.6622943193135228,0.11724912013876998,0.159388042178579,0.3904796938760726,0.04762171287628118,0.14283145162735844,0.3537249714045842,0.2589180376531227,-0.11024212350199569,-0.0787857839076765,0.431236443580943,-0.4884643645043415,0.22513067332365624
Temporal_Pole_Mid_L,0.4180440453318025,0.23628471312841712,0.27451996315354676,0.09918276335239541,0.341053492411971,0.14223881425027887,0.03402174097993857,0.06307908365560648,-0.10644683074753793,-0.13242429846301312,0.1406120281014671,-0.18784925576302988,0.22128216625287425,0.3536105028107125,0.06732817530978497,0.3959499932110977,0.10989385665519624,0.23598635040434315,0.17440702674662822,0.1347212166771662,-0.1836849302678919,0.4636777452597198,0.07771036655145458,0.24865803765109118,0.1740995914861905,0.20389040071550663,0.4200417953024665,0.07132657229289592,0.19298001599991269,0.08128487648821833,0.32538233587415205,0.2766105505638251,-0.0392323746352682,0.24043735050374587,0.16921641909687232,0.16055085789220275,0.2161575564116242,0.04513492064952752,0.1797811852549141,0.39393337545260865,0.11027458365440831,-0.027838643745185573,-0.13299516790470847,0.38824863635611634,0.3454480842480068,0.1218081334727028,0.051741011620894214,0.12311162779448571,0.07107985592333478,0.2247516601762155,0.044629365059846014,0.16601142612536324,0.07433317836238905,1.0,0.05235347539644604,-0.08842055975640818,0.01524398838267138,-0.02513250307097942,0.09405363812702416,0.06874385528746314,0.08199456363338535,0.24907085771214404,0.47936416335964754,-0.08394813167355007,-0.1490809790598678,0.1534360327605451,0.10474379057581909,0.11840622562447416,-0.06152717878162634,-0.47889823141360366,0.08967219718292042,0.15855994293351042,0.0719271990928135,0.12452680053920986,0.2696400809201231,0.4633873810613626,0.12639765235680928,0.17477999567295385,-0.016253401995846063,0.23385634274052594,0.2220674725310684,0.12073640389273371,-0.04611393597877534,0.376407246369813,0.1375106654560666,-0.034438195177939744,0.09108983291129731,0.1603346823400634,0.12389220869418678,0.26173824929242756,0.015042259316616138,0.3491051675729085,0.351134509360915,0.20039477200054634,0.05193162331357476
